datetime,D21Z,D22Z,V23Z,V24Z,D50Z,D51Z,D52Z,V53Z,V54Z,D81Z,D82Z,V83Z,V84Z,V85Z,D110Z,D111Z,D112Z,V113Z,V114Z,V115Z,Total
2024-03-07 10:10:00,14,30,1,1,5,20,11,14,7,100,14,17,11,13,0,30,21,17,17,13,356
2024-03-07 10:20:00,29,31,5,1,4,18,10,15,9,106,14,18,11,11,0,31,18,23,15,20,389
2024-03-07 10:30:00,36,24,5,1,3,10,6,15,6,84,11,21,12,13,0,52,10,17,9,14,349
2024-03-07 10:40:00,24,23,4,3,5,21,17,15,9,102,16,6,15,19,0,36,20,21,23,20,399
2024-03-07 10:50:00,23,20,4,3,10,25,14,18,13,88,7,8,7,9,0,47,14,21,12,15,358
2024-03-07 11:00:00,40,27,3,0,2,12,10,12,5,102,15,9,10,12,0,39,27,32,19,20,396
2024-03-07 11:10:00,29,28,7,3,6,17,24,15,17,115,12,9,9,16,0,36,15,18,9,11,396
2024-03-07 11:20:00,32,27,5,0,13,18,7,14,6,91,11,21,11,11,0,33,17,19,13,14,363
2024-03-07 11:30:00,44,22,8,5,7,22,13,17,12,107,19,13,14,16,0,41,14,23,12,14,423
2024-03-07 11:40:00,32,36,5,4,5,21,13,16,11,104,17,15,13,11,0,39,22,19,19,20,422
2024-03-07 11:50:00,33,23,7,4,4,15,11,13,14,107,10,16,9,11,0,32,19,19,14,16,377
2024-03-07 12:00:00,27,23,6,4,7,23,13,20,11,92,11,17,11,10,0,37,30,21,22,20,405
2024-03-07 12:10:00,33,20,3,1,4,15,16,14,14,93,9,13,7,11,0,55,23,21,22,13,387
2024-03-07 12:20:00,29,19,5,6,9,23,13,16,10,93,17,13,8,9,0,51,23,25,20,13,402
2024-03-07 12:30:00,37,21,3,4,6,28,8,10,5,99,17,20,12,16,0,44,19,22,27,17,415
2024-03-07 12:40:00,38,29,7,3,8,14,15,13,14,119,14,5,11,13,0,38,13,21,17,11,403
2024-03-07 12:50:00,36,25,6,2,2,26,8,27,10,90,12,16,8,9,0,48,21,35,19,15,415
2024-03-07 13:00:00,39,27,3,2,3,23,11,17,8,110,11,8,13,12,0,35,15,17,11,11,376
2024-03-07 13:10:00,19,13,8,6,9,21,11,14,5,100,15,4,15,15,0,64,19,25,16,15,394
2024-03-07 13:20:00,21,14,4,6,9,16,11,13,9,116,15,3,8,13,0,62,18,13,16,16,383
2024-03-07 13:30:00,33,14,7,2,8,103,14,18,11,44,17,6,13,14,0,68,12,16,28,10,438
2024-03-07 13:40:00,30,26,5,1,10,20,14,18,10,63,12,8,11,13,0,60,14,22,11,11,359
2024-03-07 13:50:00,34,12,5,6,5,15,14,15,11,82,16,0,7,10,0,40,24,22,20,22,360
2024-03-07 14:00:00,27,22,4,2,13,23,19,17,14,100,19,6,15,20,0,54,19,21,13,13,421
2024-03-07 14:10:00,30,20,3,3,6,18,10,16,9,117,19,2,12,14,0,49,30,25,23,21,427
2024-03-07 14:20:00,34,17,3,6,5,24,9,20,8,100,13,1,9,11,0,71,36,15,26,26,434
2024-03-07 14:30:00,34,26,7,3,6,22,11,18,13,115,16,6,9,15,0,45,15,13,13,12,399
2024-03-07 14:40:00,26,12,1,7,8,19,15,18,9,99,20,8,17,16,0,64,23,16,24,23,425
2024-03-07 14:50:00,77,12,5,5,4,19,16,18,12,109,14,11,10,11,0,59,29,24,25,21,481
2024-03-07 15:00:00,29,30,2,3,12,26,12,13,25,127,12,10,10,10,0,45,25,24,18,15,448
2024-03-07 15:10:00,28,21,3,5,7,19,8,9,9,119,45,17,8,13,0,55,28,21,24,19,458
2024-03-07 15:20:00,27,16,5,5,10,27,10,12,9,111,22,3,15,17,0,76,45,27,28,33,498
2024-03-07 15:30:00,20,23,5,4,6,19,13,13,10,136,13,3,8,11,0,77,32,17,23,26,459
2024-03-07 15:40:00,53,14,5,4,11,21,13,13,10,28,25,6,10,16,0,80,26,22,20,19,396
2024-03-07 15:50:00,54,31,17,5,7,25,12,18,7,94,13,2,13,12,0,79,35,27,25,27,503
2024-03-07 16:00:00,26,18,7,2,13,20,16,14,8,104,14,5,13,15,0,86,48,16,27,40,492
2024-03-07 16:10:00,19,13,5,6,8,21,9,14,9,109,17,6,11,13,0,67,33,18,25,21,424
2024-03-07 16:20:00,11,21,3,5,10,22,13,12,7,124,16,8,10,14,0,91,27,10,20,18,442
2024-03-07 16:30:00,12,13,4,6,6,17,17,12,8,81,19,3,8,12,0,81,38,15,22,29,403
2024-03-07 16:40:00,17,14,4,5,9,17,10,9,7,109,16,10,16,12,0,59,34,18,23,27,416
2024-03-07 16:50:00,20,22,9,4,10,18,14,12,10,126,14,6,11,16,0,70,43,21,20,29,475
2024-03-07 17:00:00,10,15,5,7,7,13,14,13,13,134,21,5,7,9,0,97,51,20,29,39,509
2024-03-07 17:10:00,18,11,8,7,11,21,9,16,8,60,15,0,8,12,0,147,34,14,25,26,450
2024-03-07 17:20:00,13,20,6,3,3,20,12,17,6,91,13,2,9,10,0,101,45,16,26,28,441
2024-03-07 17:30:00,14,14,7,4,10,21,14,11,9,144,20,11,12,16,0,82,30,8,22,23,472
2024-03-07 17:40:00,28,14,5,4,13,26,12,14,5,84,19,3,8,9,0,76,30,18,28,20,416
2024-03-07 17:50:00,17,10,3,5,6,40,15,16,11,68,12,6,8,8,0,65,33,14,22,21,380
2024-03-07 18:00:00,19,16,5,5,7,26,12,15,10,109,14,10,10,9,0,68,30,15,20,18,418
2024-03-07 18:10:00,16,17,5,5,2,16,11,12,8,123,19,4,9,11,0,68,26,15,24,18,409
2024-03-07 18:20:00,20,17,6,3,7,22,19,18,18,78,21,13,17,19,0,73,21,19,24,29,444
2024-03-07 18:30:00,15,23,7,2,8,22,14,17,9,106,15,10,10,9,0,60,20,21,15,8,391
2024-03-07 18:40:00,14,27,14,6,6,20,9,18,10,41,7,12,9,12,0,58,14,17,12,12,318
2024-03-07 18:50:00,25,23,2,4,4,16,7,17,5,38,9,24,7,10,0,55,26,17,21,22,332
2024-03-07 19:00:00,19,38,5,0,7,17,11,18,6,64,9,27,5,12,0,53,14,30,10,12,357
2024-03-07 19:10:00,14,40,3,0,6,12,15,12,9,81,11,37,13,9,0,47,12,21,11,8,361
2024-03-07 19:20:00,21,31,2,2,2,21,10,12,4,50,6,33,6,7,0,21,11,15,9,6,269
2024-03-07 19:30:00,21,44,9,0,3,17,11,17,9,130,9,37,3,7,0,43,8,17,6,8,399
2024-03-07 19:40:00,20,32,0,0,12,12,7,14,4,123,9,38,8,11,0,27,20,19,18,14,388
2024-03-07 19:50:00,19,31,0,0,4,10,6,11,6,87,11,41,6,9,0,32,14,14,6,7,314
2024-03-07 20:00:00,19,20,4,1,4,12,13,12,5,120,7,49,5,4,0,36,12,22,11,9,365
2024-03-07 20:10:00,13,34,1,1,2,13,4,12,1,119,6,27,4,5,0,46,17,21,5,5,336
2024-03-07 20:20:00,23,29,2,1,5,10,11,11,6,128,11,29,10,10,0,41,6,24,7,9,373
2024-03-07 20:30:00,13,29,3,0,2,13,12,11,2,251,9,35,6,8,0,35,10,22,5,9,475
2024-03-07 20:40:00,18,39,1,0,8,10,10,15,6,94,5,35,5,5,0,28,11,24,6,4,324
2024-03-07 20:50:00,12,23,1,0,2,13,4,12,1,83,10,34,5,8,0,19,11,16,7,5,266
2024-03-07 21:00:00,10,19,3,1,0,6,5,6,4,35,6,31,4,7,0,20,5,26,3,3,194
2024-03-07 21:10:00,12,32,2,1,4,6,8,7,7,36,7,26,3,4,0,24,7,14,10,5,215
2024-03-07 21:20:00,5,27,0,1,0,8,7,9,5,100,9,28,3,5,0,18,6,18,4,3,256
2024-03-07 21:30:00,9,36,0,0,1,10,8,14,5,101,5,31,3,3,0,24,5,20,4,3,282
2024-03-07 21:40:00,17,33,0,0,2,4,6,4,3,20,3,29,1,2,0,28,11,13,12,9,197
2024-03-07 21:50:00,14,28,2,0,0,3,8,4,5,86,6,26,6,11,0,22,10,15,11,9,266
2024-03-07 22:00:00,23,23,2,0,2,8,2,9,2,113,6,46,4,3,0,13,3,9,1,2,271
2024-03-07 22:10:00,6,20,1,1,3,5,2,4,1,114,5,27,2,4,0,18,13,18,9,7,260
2024-03-07 22:20:00,12,24,2,0,0,7,4,9,3,51,5,35,1,1,0,16,7,18,7,5,207
2024-03-07 22:30:00,16,26,0,0,3,4,0,3,0,28,9,20,6,8,0,13,7,12,5,6,166
2024-03-07 22:40:00,12,19,0,0,1,5,5,7,0,102,6,28,4,4,0,21,9,18,4,6,251
2024-03-07 22:50:00,17,22,4,0,1,9,4,12,1,17,3,26,3,2,0,21,4,13,2,3,164
2024-03-07 23:00:00,17,14,1,0,2,10,0,10,0,169,5,23,3,4,0,12,9,9,6,4,298
2024-03-07 23:10:00,11,13,0,0,1,4,2,4,1,121,5,16,2,4,0,9,11,8,6,6,224
2024-03-07 23:20:00,8,16,1,0,1,3,3,3,1,106,4,22,0,1,0,9,4,12,4,3,201
2024-03-07 23:30:00,13,10,3,0,1,3,2,5,2,184,6,17,3,4,0,8,5,4,4,4,278
2024-03-07 23:40:00,11,7,1,0,0,3,2,3,1,143,1,12,1,1,0,23,4,15,6,4,238
2024-03-07 23:50:00,14,9,2,0,1,1,4,1,0,163,2,11,0,0,0,7,7,10,3,5,240
2024-03-08 00:00:00,4,8,0,0,0,1,2,1,1,26,1,13,2,1,0,4,4,4,2,2,76
2024-03-08 00:10:00,8,2,1,0,1,1,2,1,0,98,3,13,2,6,0,7,3,9,6,6,169
2024-03-08 00:20:00,20,3,1,0,0,0,0,0,0,241,3,12,0,1,0,4,9,4,7,6,311
2024-03-08 00:30:00,4,3,0,0,0,0,0,0,0,113,2,6,3,4,0,3,3,2,2,1,146
2024-03-08 00:40:00,13,4,0,0,0,0,1,0,0,97,0,5,0,0,0,9,0,5,4,0,138
2024-03-08 00:50:00,5,2,1,0,0,1,2,1,0,50,0,10,0,0,0,0,3,0,2,3,80
2024-03-08 01:00:00,20,4,0,0,0,2,0,2,0,61,1,4,1,1,0,4,1,6,1,1,109
2024-03-08 01:10:00,7,4,1,0,1,1,1,1,0,71,1,4,1,1,0,6,0,5,0,2,107
2024-03-08 01:20:00,12,0,0,0,0,0,0,0,0,48,0,3,0,0,0,1,0,1,0,0,65
2024-03-08 01:30:00,29,1,3,0,0,1,3,1,1,116,1,3,0,0,0,8,3,7,2,3,182
2024-03-08 01:40:00,16,1,0,0,0,1,1,1,0,77,0,5,0,0,0,1,0,2,0,0,105
2024-03-08 01:50:00,24,3,0,0,0,0,0,0,0,84,1,5,0,0,0,2,0,3,0,0,122
2024-03-08 02:00:00,37,6,0,0,0,0,0,0,0,29,0,5,0,0,0,3,0,5,0,0,85
2024-03-08 02:10:00,65,1,0,0,0,0,0,0,0,45,0,4,0,0,0,5,0,9,0,0,129
2024-03-08 02:20:00,7,2,1,0,0,0,1,0,0,111,0,1,0,0,0,1,0,1,0,0,125
2024-03-08 02:30:00,15,1,0,0,0,2,4,2,1,43,0,2,0,0,0,3,1,3,0,0,77
2024-03-08 02:40:00,42,1,0,0,0,1,0,1,0,53,1,3,2,1,0,2,2,2,1,1,113
2024-03-08 02:50:00,116,2,0,0,0,1,2,4,1,85,0,3,0,0,0,2,0,3,0,0,219
2024-03-08 03:00:00,60,1,0,0,1,2,3,1,1,107,1,7,0,0,0,0,0,0,0,0,184
2024-03-08 03:10:00,29,1,0,0,0,0,0,0,0,190,0,5,0,0,0,0,2,0,2,3,232
2024-03-08 03:20:00,17,2,0,0,2,1,0,1,0,138,1,1,0,0,0,1,1,1,0,0,166
2024-03-08 03:30:00,6,2,0,0,0,3,1,3,0,212,0,1,0,0,0,2,1,4,0,1,236
2024-03-08 03:40:00,10,0,0,0,0,0,0,0,0,47,1,1,1,1,0,1,1,1,0,1,65
2024-03-08 03:50:00,12,1,0,0,1,0,0,0,0,134,1,5,0,0,0,2,0,2,0,0,158
2024-03-08 04:00:00,34,3,0,0,0,0,0,0,0,209,1,3,1,2,0,0,0,0,0,0,253
2024-03-08 04:10:00,20,4,0,0,0,5,1,3,1,15,0,3,0,0,0,1,0,2,0,0,55
2024-03-08 04:20:00,29,6,0,0,0,3,1,3,0,42,2,3,0,0,0,6,1,5,1,0,102
2024-03-08 04:30:00,71,3,0,0,0,2,0,2,0,135,1,2,0,0,0,2,1,11,1,2,233
2024-03-08 04:40:00,22,7,0,0,0,4,0,4,0,307,2,8,2,1,0,4,4,7,0,0,372
2024-03-08 04:50:00,120,5,0,0,3,2,2,3,0,21,3,4,2,4,0,3,1,5,1,4,183
2024-03-08 05:00:00,103,8,0,0,3,3,2,3,0,43,3,14,5,2,0,6,6,10,2,3,216
2024-03-08 05:10:00,32,15,0,0,0,2,0,2,0,164,2,8,1,1,0,9,2,8,1,1,248
2024-03-08 05:20:00,83,20,0,0,2,4,2,5,0,165,2,13,1,1,0,8,7,11,3,2,329
2024-03-08 05:30:00,78,21,0,0,1,9,1,8,1,93,1,26,1,1,0,4,2,7,1,3,258
2024-03-08 05:40:00,93,30,1,0,0,12,1,12,1,89,7,30,3,5,0,11,5,10,2,2,314
2024-03-08 05:50:00,25,24,1,0,1,11,2,15,1,392,3,25,3,3,0,5,5,6,1,0,523
2024-03-08 06:00:00,25,14,2,1,4,11,2,14,3,181,4,33,3,5,0,7,2,13,1,1,326
2024-03-08 06:10:00,90,23,3,2,1,12,6,12,2,216,5,26,5,6,0,15,8,9,4,3,448
2024-03-08 06:20:00,59,24,7,1,7,15,7,18,10,119,10,29,9,9,0,11,9,13,6,6,369
2024-03-08 06:30:00,89,31,4,1,7,20,7,20,6,103,9,29,4,6,0,18,11,16,5,5,391
2024-03-08 06:40:00,112,34,4,0,3,23,7,16,9,87,14,32,12,14,0,9,7,8,4,3,398
2024-03-08 06:50:00,31,29,4,1,6,25,8,17,8,37,9,30,6,6,0,22,7,12,7,4,269
2024-03-08 07:00:00,42,28,2,0,9,25,7,12,6,107,13,27,11,10,0,24,9,11,16,9,368
2024-03-08 07:10:00,57,24,0,3,5,31,6,11,6,13,11,18,10,12,0,19,10,11,8,7,262
2024-03-08 07:20:00,52,21,2,1,13,42,12,13,11,124,9,30,7,8,0,27,14,19,13,10,428
2024-03-08 07:30:00,26,26,8,3,22,41,10,22,8,77,9,28,9,11,0,37,13,19,12,9,390
2024-03-08 07:40:00,24,21,5,1,14,34,15,17,12,85,18,16,9,12,0,31,15,12,9,12,362
2024-03-08 07:50:00,22,28,8,0,13,29,11,12,11,79,13,22,8,11,0,40,10,10,11,8,346
2024-03-08 08:00:00,22,30,7,2,14,37,13,15,7,83,11,17,9,11,0,34,21,13,13,11,370
2024-03-08 08:10:00,33,24,1,2,22,38,8,16,7,87,10,20,10,11,0,35,19,16,10,19,388
2024-03-08 08:20:00,24,29,3,1,11,36,12,17,8,102,8,12,7,8,0,39,15,19,13,17,381
2024-03-08 08:30:00,36,26,3,0,16,21,10,15,9,112,15,17,13,12,0,30,14,13,11,14,387
2024-03-08 08:40:00,52,23,3,2,9,36,8,17,7,96,15,18,35,10,0,32,22,21,16,21,443
2024-03-08 08:50:00,35,21,4,2,11,36,12,17,7,105,14,20,40,15,0,25,10,17,8,13,412
2024-03-08 09:00:00,29,30,4,0,15,38,13,17,10,79,7,17,27,8,0,31,16,19,19,19,398
2024-03-08 09:10:00,47,32,8,1,6,24,11,17,7,97,10,29,45,10,0,45,11,17,10,14,441
2024-03-08 09:20:00,72,23,2,0,6,21,18,17,12,90,9,27,34,13,0,28,19,12,14,18,435
2024-03-08 09:30:00,125,21,2,2,8,27,9,18,9,115,10,8,33,5,0,29,19,23,13,13,489
2024-03-08 09:40:00,86,34,6,0,9,25,10,24,10,82,10,20,11,11,0,30,14,19,14,14,429
2024-03-08 09:50:00,85,22,3,3,7,16,6,16,7,242,11,17,11,13,0,84,67,20,13,18,661
2024-03-08 10:00:00,33,14,2,7,9,16,17,14,15,690,7,18,6,16,0,23,14,11,8,12,932
2024-03-08 10:10:00,37,21,6,3,9,17,11,14,10,404,18,16,19,34,0,30,13,19,11,22,714
2024-03-08 10:20:00,32,22,2,4,5,10,15,11,12,181,10,15,12,72,0,32,21,23,13,17,509
2024-03-08 10:30:00,22,23,7,1,5,20,14,17,16,77,9,25,7,36,0,42,22,20,15,22,400
2024-03-08 10:40:00,21,23,1,2,13,24,12,19,9,208,14,11,8,32,0,36,19,21,16,15,504
2024-03-08 10:50:00,36,33,6,1,9,24,13,15,8,146,6,22,6,38,0,34,21,20,23,20,481
2024-03-08 11:00:00,26,20,8,3,6,24,13,20,8,371,12,13,9,16,0,41,18,24,17,15,664
2024-03-08 11:10:00,24,16,6,2,4,18,7,19,5,91,7,10,4,11,0,44,15,27,15,17,342
2024-03-08 11:20:00,24,11,5,5,8,23,12,19,12,201,14,4,10,16,0,50,19,32,24,17,506
2024-03-08 11:30:00,30,24,7,2,3,22,11,17,9,230,15,16,12,14,0,41,23,29,21,21,547
2024-03-08 11:40:00,25,30,10,2,5,15,10,15,8,120,15,22,12,18,0,50,22,22,18,21,440
2024-03-08 11:50:00,21,30,7,3,4,22,13,19,10,175,16,6,10,11,0,54,12,25,20,11,469
2024-03-08 12:00:00,25,18,8,3,6,22,11,24,5,33,21,20,19,14,0,53,27,20,51,21,401
2024-03-08 12:10:00,39,14,0,5,9,14,17,16,16,62,16,4,14,18,0,58,36,23,38,28,427
2024-03-08 12:20:00,31,29,4,3,10,24,9,18,11,62,20,16,10,12,0,52,24,16,15,20,386
2024-03-08 12:30:00,29,27,9,3,12,35,11,16,10,23,16,19,15,16,0,46,22,26,16,13,364
2024-03-08 12:40:00,24,24,9,2,8,26,13,14,12,78,8,22,6,8,0,37,11,21,17,14,354
2024-03-08 12:50:00,48,20,3,2,18,23,15,19,12,129,11,5,8,11,0,59,20,25,14,14,456
2024-03-08 13:00:00,23,26,6,4,12,29,12,13,10,119,14,4,8,9,0,63,22,26,25,20,445
2024-03-08 13:10:00,19,25,7,2,11,17,12,17,9,144,11,13,9,11,0,55,19,16,18,15,430
2024-03-08 13:20:00,18,25,5,5,12,27,14,14,13,112,17,5,5,10,0,62,24,22,21,15,426
2024-03-08 13:30:00,16,29,5,4,9,27,9,16,7,107,12,24,13,13,0,57,20,19,19,18,424
2024-03-08 13:40:00,31,22,8,6,12,26,14,22,15,126,8,11,12,8,0,54,21,21,27,17,461
2024-03-08 13:50:00,29,29,10,5,6,23,8,16,7,95,8,17,6,8,0,49,25,16,33,20,410
2024-03-08 14:00:00,22,24,6,4,5,11,13,12,6,105,13,13,9,10,0,62,19,28,17,29,408
2024-03-08 14:10:00,28,30,7,2,10,18,11,14,10,129,12,16,7,11,0,64,21,16,22,18,446
2024-03-08 14:20:00,31,25,3,4,7,21,9,11,9,116,6,15,3,4,0,72,26,16,20,15,413
2024-03-08 14:30:00,18,15,8,6,8,26,17,17,12,111,12,4,6,14,0,59,33,26,33,27,452
2024-03-08 14:40:00,18,32,5,1,7,18,10,15,6,134,13,9,8,17,0,57,21,20,79,28,498
2024-03-08 14:50:00,12,11,10,6,7,14,13,11,7,123,19,6,13,13,0,54,28,20,14,19,400
2024-03-08 15:00:00,26,17,2,5,9,13,12,14,8,115,17,4,11,12,0,70,30,19,31,23,438
2024-03-08 15:10:00,24,21,4,3,7,28,11,10,9,138,13,5,7,10,0,55,22,25,21,18,431
2024-03-08 15:20:00,19,24,4,6,6,23,5,14,2,122,5,7,5,5,0,65,30,29,27,23,421
2024-03-08 15:30:00,19,24,5,4,5,17,8,15,4,114,20,0,14,17,0,67,20,23,17,21,414
2024-03-08 15:40:00,21,25,4,2,9,16,12,13,8,114,20,7,9,11,0,51,33,24,22,26,427
2024-03-08 15:50:00,32,18,3,2,10,25,10,20,11,112,13,5,10,12,0,74,40,23,15,21,456
2024-03-08 16:00:00,34,25,7,3,8,21,15,18,11,111,13,7,11,10,0,47,20,24,20,17,422
2024-03-08 16:10:00,23,34,13,4,11,21,9,15,10,117,19,23,14,12,0,49,33,11,29,26,473
2024-03-08 16:20:00,25,21,4,3,4,15,11,12,10,138,18,8,14,11,0,53,23,18,20,21,429
2024-03-08 16:30:00,21,26,7,3,13,30,16,19,11,144,12,12,8,9,0,66,23,27,16,13,476
2024-03-08 16:40:00,25,21,4,4,9,24,10,18,7,108,12,4,10,10,0,57,37,23,22,21,426
2024-03-08 16:50:00,21,24,2,5,12,32,5,15,4,63,13,4,10,12,0,56,30,21,23,22,374
2024-03-08 17:00:00,20,19,12,4,18,27,16,12,13,106,9,2,6,8,0,70,31,19,26,26,444
2024-03-08 17:10:00,28,15,2,5,10,20,13,22,11,119,17,4,12,13,0,61,29,16,23,25,445
2024-03-08 17:20:00,19,21,3,6,7,20,15,15,13,122,14,1,8,11,0,71,22,7,23,12,410
2024-03-08 17:30:00,28,21,6,4,9,26,9,14,7,109,14,15,10,11,0,59,35,20,20,20,437
2024-03-08 17:40:00,31,27,3,4,5,19,14,16,11,129,14,6,10,12,0,52,25,11,21,24,434
2024-03-08 17:50:00,27,22,7,1,10,26,17,19,11,109,9,1,6,5,0,68,28,14,20,17,417
2024-03-08 18:00:00,30,22,7,6,9,25,10,17,7,106,8,7,5,5,0,61,28,22,19,18,412
2024-03-08 18:10:00,21,24,5,4,7,35,10,12,6,122,20,2,11,10,0,58,27,10,15,16,415
2024-03-08 18:20:00,19,25,4,4,5,22,12,15,11,119,14,18,8,12,0,38,14,22,15,10,387
2024-03-08 18:30:00,19,23,4,3,7,23,13,19,9,128,11,15,10,7,0,42,19,19,14,11,396
2024-03-08 18:40:00,21,39,8,1,5,20,8,15,4,107,8,19,5,9,0,61,32,11,15,19,407
2024-03-08 18:50:00,19,35,4,5,5,20,12,17,8,116,11,1,11,11,0,48,22,20,23,13,401
2024-03-08 19:00:00,22,23,4,2,39,33,11,15,8,98,12,36,7,9,0,58,12,15,10,11,425
2024-03-08 19:10:00,29,30,2,1,5,27,10,18,10,104,9,18,3,9,0,45,24,26,20,11,401
2024-03-08 19:20:00,32,26,0,3,11,30,13,20,9,82,5,27,5,9,0,52,16,27,18,12,397
2024-03-08 19:30:00,27,27,3,2,5,19,12,16,7,87,10,35,10,11,0,42,17,13,26,19,388
2024-03-08 19:40:00,16,36,2,2,1,13,5,13,5,65,6,34,3,5,0,41,13,19,10,11,300
2024-03-08 19:50:00,15,41,5,2,8,7,9,9,6,68,6,38,6,6,0,28,14,16,11,9,304
2024-03-08 20:00:00,29,31,1,1,3,12,4,13,2,84,12,30,7,15,0,33,11,20,12,9,329
2024-03-08 20:10:00,25,38,1,0,3,12,7,11,7,61,6,36,3,2,0,52,18,26,11,8,327
2024-03-08 20:20:00,29,30,3,1,1,17,5,16,1,40,8,38,10,12,0,32,14,25,14,11,307
2024-03-08 20:30:00,15,29,8,0,4,15,13,14,3,66,7,33,6,6,0,39,13,31,9,11,322
2024-03-08 20:40:00,21,30,0,0,2,8,5,9,3,51,10,38,5,5,0,30,11,15,10,7,260
2024-03-08 20:50:00,18,26,4,0,2,14,4,11,1,51,4,37,4,4,0,18,10,15,16,8,247
2024-03-08 21:00:00,17,28,2,0,2,11,3,12,0,52,5,34,5,7,0,76,7,18,5,5,289
2024-03-08 21:10:00,10,35,1,1,4,9,8,9,4,43,4,36,1,5,0,122,11,20,14,7,344
2024-03-08 21:20:00,18,32,1,0,24,8,5,7,2,52,3,30,2,3,0,24,3,24,3,2,243
2024-03-08 21:30:00,18,34,0,0,2,8,4,8,3,44,11,32,12,14,0,30,8,32,6,4,270
2024-03-08 21:40:00,17,21,3,1,1,12,7,11,4,59,4,32,3,2,0,31,10,21,7,7,253
2024-03-08 21:50:00,17,30,7,0,2,9,7,7,4,47,5,40,2,7,0,21,12,19,9,8,253
2024-03-08 22:00:00,16,24,1,0,0,7,8,8,5,47,8,29,6,6,0,24,9,15,11,10,234
2024-03-08 22:10:00,20,30,3,0,1,12,6,12,6,215,7,34,2,3,0,27,7,24,4,2,415
2024-03-08 22:20:00,20,19,4,0,1,8,5,6,1,63,4,42,2,5,0,14,5,11,2,3,215
2024-03-08 22:30:00,31,32,3,0,0,7,0,6,0,26,7,25,4,3,0,30,10,15,8,8,215
2024-03-08 22:40:00,38,27,2,1,0,15,3,12,1,42,4,34,3,5,0,34,14,24,14,11,284
2024-03-08 22:50:00,53,26,3,0,3,6,5,5,2,36,6,31,2,3,0,23,12,14,9,10,249
2024-03-08 23:00:00,43,24,3,0,1,11,4,6,2,21,5,17,3,3,0,16,12,17,13,10,211
2024-03-08 23:10:00,28,20,2,0,2,8,0,9,0,41,4,23,0,0,0,18,8,14,3,3,183
2024-03-08 23:20:00,28,19,4,0,2,5,5,8,1,18,1,21,0,2,0,17,7,16,5,4,163
2024-03-08 23:30:00,14,19,1,0,2,5,7,6,1,20,8,19,5,5,0,23,8,16,6,6,171
2024-03-08 23:40:00,34,20,1,0,3,7,5,7,1,22,3,17,3,3,0,18,5,15,6,7,177
2024-03-08 23:50:00,7,20,2,0,0,4,3,4,0,14,1,12,0,0,0,15,4,18,3,2,109
2024-03-09 00:00:00,18,20,1,0,0,4,4,5,1,30,4,16,2,2,0,16,6,15,5,8,157
2024-03-09 00:10:00,130,17,0,0,0,7,5,8,3,17,1,19,1,1,0,18,2,13,3,2,247
2024-03-09 00:20:00,55,10,1,0,1,7,4,9,1,18,2,10,0,0,0,15,7,14,8,6,168
2024-03-09 00:30:00,192,6,0,0,0,1,2,2,2,18,3,17,3,1,0,10,5,7,5,4,278
2024-03-09 00:40:00,109,13,3,0,0,4,3,6,3,18,1,20,1,3,0,8,4,12,3,3,214
2024-03-09 00:50:00,53,12,0,0,1,5,3,5,0,9,4,11,2,15,0,9,5,9,7,5,155
2024-03-09 01:00:00,33,16,0,0,1,7,2,6,0,10,2,11,0,0,0,14,4,11,5,6,128
2024-03-09 01:10:00,26,9,1,0,0,6,3,8,0,12,5,11,5,3,0,8,2,7,0,0,106
2024-03-09 01:20:00,10,15,3,0,0,4,0,4,0,8,1,9,0,0,0,11,3,12,1,1,82
2024-03-09 01:30:00,13,16,0,0,1,3,4,3,3,10,2,9,0,0,0,11,2,15,2,3,97
2024-03-09 01:40:00,30,7,0,0,0,6,0,6,0,9,1,9,1,2,0,8,3,9,3,3,97
2024-03-09 01:50:00,22,4,0,0,0,4,3,1,2,7,0,8,0,0,0,3,0,4,1,0,59
2024-03-09 02:00:00,88,5,1,0,1,2,2,3,1,5,3,6,4,2,0,2,5,2,3,8,143
2024-03-09 02:10:00,29,9,0,0,0,3,4,2,1,6,4,6,0,1,0,5,1,5,1,1,78
2024-03-09 02:20:00,60,8,0,0,0,1,1,1,0,6,1,6,0,0,0,6,1,6,1,1,99
2024-03-09 02:30:00,7,5,1,0,0,0,1,0,0,7,3,8,0,1,0,4,3,6,2,2,50
2024-03-09 02:40:00,6,2,0,0,0,0,1,0,0,10,1,9,0,0,0,2,0,3,0,0,34
2024-03-09 02:50:00,15,3,1,0,0,0,0,0,0,6,2,4,0,0,0,7,0,9,0,0,47
2024-03-09 03:00:00,6,7,0,0,0,1,2,3,0,5,1,6,1,2,0,5,2,7,3,2,53
2024-03-09 03:10:00,5,2,0,0,1,0,0,0,0,8,1,7,0,0,0,1,0,1,0,0,26
2024-03-09 03:20:00,3,5,0,0,1,1,1,1,1,4,0,4,0,0,0,4,0,5,0,0,30
2024-03-09 03:30:00,3,3,0,0,0,3,3,2,3,5,2,3,0,0,0,2,0,4,0,1,34
2024-03-09 03:40:00,5,7,0,0,0,2,1,2,0,4,1,4,0,0,0,1,2,1,2,2,34
2024-03-09 03:50:00,3,2,0,0,0,3,0,3,0,5,0,6,0,0,0,2,0,2,0,0,26
2024-03-09 04:00:00,2,4,1,0,2,2,1,2,0,2,1,2,1,2,0,3,1,4,0,0,30
