datetime,V51Z,V111Z,Total
2024-03-16 08:10:00,16,15,31
2024-03-16 08:20:00,19,17,36
2024-03-16 08:30:00,17,26,43
2024-03-16 08:40:00,23,17,40
2024-03-16 08:50:00,22,21,43
2024-03-16 09:00:00,21,24,45
2024-03-16 09:10:00,17,31,48
2024-03-16 09:20:00,29,19,48
2024-03-16 09:30:00,27,22,49
2024-03-16 09:40:00,25,31,56
2024-03-16 09:50:00,30,34,64
2024-03-16 10:00:00,23,30,53
2024-03-16 10:10:00,33,29,62
2024-03-16 10:20:00,30,33,63
2024-03-16 10:30:00,31,27,58
2024-03-16 10:40:00,32,21,53
2024-03-16 10:50:00,28,29,57
2024-03-16 11:00:00,36,31,67
2024-03-16 11:10:00,21,37,58
2024-03-16 11:20:00,24,27,51
2024-03-16 11:30:00,25,24,49
2024-03-16 11:40:00,19,28,47
2024-03-16 11:50:00,23,30,53
2024-03-16 12:00:00,33,32,65
2024-03-16 12:10:00,27,34,61
2024-03-16 12:20:00,26,37,63
2024-03-16 12:30:00,28,27,55
2024-03-16 12:40:00,24,31,55
2024-03-16 12:50:00,24,28,52
2024-03-16 13:00:00,30,30,60
2024-03-16 13:10:00,31,35,66
2024-03-16 13:20:00,41,26,67
2024-03-16 13:30:00,28,31,59
2024-03-16 13:40:00,26,35,61
2024-03-16 13:50:00,27,29,56
2024-03-16 14:00:00,33,21,54
2024-03-16 14:10:00,29,33,62
2024-03-16 14:20:00,26,28,54
2024-03-16 14:30:00,24,26,50
2024-03-16 14:40:00,31,29,60
2024-03-16 14:50:00,18,25,43
2024-03-16 15:00:00,30,25,55
2024-03-16 15:10:00,21,28,49
2024-03-16 15:20:00,24,28,52
2024-03-16 15:30:00,24,24,48
2024-03-16 15:40:00,24,24,48
2024-03-16 15:50:00,23,26,49
2024-03-16 16:00:00,23,18,41
2024-03-16 16:10:00,18,18,36
2024-03-16 16:20:00,26,29,55
2024-03-16 16:30:00,23,14,37
2024-03-16 16:40:00,23,15,38
2024-03-16 16:50:00,30,31,61
2024-03-16 17:00:00,28,24,52
2024-03-16 17:10:00,34,21,55
2024-03-16 17:20:00,21,33,54
2024-03-16 17:30:00,27,25,52
2024-03-16 17:40:00,25,31,56
2024-03-16 17:50:00,25,27,52
2024-03-16 18:00:00,33,28,61
2024-03-16 18:10:00,27,28,55
2024-03-16 18:20:00,29,24,53
2024-03-16 18:30:00,26,24,50
2024-03-16 18:40:00,23,25,48
2024-03-16 18:50:00,24,21,45
2024-03-16 19:00:00,29,23,52
2024-03-16 19:10:00,30,25,55
2024-03-16 19:20:00,20,18,38
2024-03-16 19:30:00,33,20,53
2024-03-16 19:40:00,21,19,40
2024-03-16 19:50:00,22,17,39
2024-03-16 20:00:00,21,14,35
2024-03-16 20:10:00,25,15,40
2024-03-16 20:20:00,16,19,35
2024-03-16 20:30:00,20,12,32
2024-03-16 20:40:00,15,21,36
2024-03-16 20:50:00,20,12,32
2024-03-16 21:00:00,16,14,30
2024-03-16 21:10:00,16,8,24
2024-03-16 21:20:00,11,12,23
2024-03-16 21:30:00,23,14,37
2024-03-16 21:40:00,16,14,30
2024-03-16 21:50:00,18,11,29
2024-03-16 22:00:00,15,9,24
2024-03-16 22:10:00,12,9,21
2024-03-16 22:20:00,10,12,22
2024-03-16 22:30:00,7,5,12
2024-03-16 22:40:00,13,11,24
2024-03-16 22:50:00,14,14,28
2024-03-16 23:00:00,11,7,18
2024-03-16 23:10:00,10,8,18
2024-03-16 23:20:00,11,6,17
2024-03-16 23:30:00,15,9,24
2024-03-16 23:40:00,13,9,22
2024-03-16 23:50:00,14,11,25
2024-03-17 00:00:00,18,4,22
2024-03-17 00:10:00,14,10,24
2024-03-17 00:20:00,5,6,11
2024-03-17 00:30:00,10,16,26
2024-03-17 00:40:00,6,8,14
2024-03-17 00:50:00,12,5,17
2024-03-17 01:00:00,4,9,13
2024-03-17 01:10:00,6,4,10
2024-03-17 01:20:00,3,4,7
2024-03-17 01:30:00,4,4,8
2024-03-17 01:40:00,5,6,11
2024-03-17 01:50:00,5,5,10
2024-03-17 02:00:00,1,7,8
2024-03-17 02:10:00,4,1,5
2024-03-17 02:20:00,0,0,0
2024-03-17 02:30:00,1,1,2
2024-03-17 02:40:00,2,2,4
2024-03-17 02:50:00,4,4,8
2024-03-17 03:00:00,4,2,6
2024-03-17 03:10:00,3,1,4
2024-03-17 03:20:00,2,0,2
2024-03-17 03:30:00,3,7,10
2024-03-17 03:40:00,1,0,1
2024-03-17 03:50:00,1,0,1
2024-03-17 04:00:00,2,2,4
2024-03-17 04:10:00,2,3,5
2024-03-17 04:20:00,0,1,1
2024-03-17 04:30:00,1,0,1
2024-03-17 04:40:00,3,1,4
2024-03-17 04:50:00,0,0,0
2024-03-17 05:00:00,2,4,6
2024-03-17 05:10:00,1,2,3
2024-03-17 05:20:00,2,2,4
2024-03-17 05:30:00,1,4,5
2024-03-17 05:40:00,2,3,5
2024-03-17 05:50:00,2,4,6
2024-03-17 06:00:00,4,4,8
2024-03-17 06:10:00,1,1,2
2024-03-17 06:20:00,4,2,6
2024-03-17 06:30:00,3,3,6
2024-03-17 06:40:00,6,4,10
2024-03-17 06:50:00,5,5,10
2024-03-17 07:00:00,4,6,10
2024-03-17 07:10:00,4,6,10
2024-03-17 07:20:00,2,4,6
2024-03-17 07:30:00,5,6,11
2024-03-17 07:40:00,7,11,18
2024-03-17 07:50:00,4,6,10
2024-03-17 08:00:00,6,9,15
2024-03-17 08:10:00,9,7,16
2024-03-17 08:20:00,5,15,20
2024-03-17 08:30:00,8,15,23
2024-03-17 08:40:00,8,9,17
2024-03-17 08:50:00,10,13,23
2024-03-17 09:00:00,11,15,26
2024-03-17 09:10:00,11,17,28
2024-03-17 09:20:00,15,20,35
2024-03-17 09:30:00,14,16,30
2024-03-17 09:40:00,15,23,38
2024-03-17 09:50:00,21,20,41
2024-03-17 10:00:00,21,18,39
2024-03-17 10:10:00,14,19,33
2024-03-17 10:20:00,25,18,43
2024-03-17 10:30:00,17,20,37
2024-03-17 10:40:00,23,18,41
2024-03-17 10:50:00,24,16,40
2024-03-17 11:00:00,31,27,58
2024-03-17 11:10:00,17,26,43
2024-03-17 11:20:00,23,34,57
2024-03-17 11:30:00,24,26,50
2024-03-17 11:40:00,17,22,39
2024-03-17 11:50:00,17,23,40
2024-03-17 12:00:00,25,19,44
2024-03-17 12:10:00,25,29,54
2024-03-17 12:20:00,31,15,46
2024-03-17 12:30:00,21,22,43
2024-03-17 12:40:00,38,21,59
2024-03-17 12:50:00,27,29,56
2024-03-17 13:00:00,29,25,54
2024-03-17 13:10:00,19,22,41
2024-03-17 13:20:00,27,23,50
2024-03-17 13:30:00,23,27,50
2024-03-17 13:40:00,16,24,40
2024-03-17 13:50:00,29,24,53
2024-03-17 14:00:00,35,21,56
2024-03-17 14:10:00,28,21,49
2024-03-17 14:20:00,20,24,44
2024-03-17 14:30:00,28,32,60
2024-03-17 14:40:00,30,21,51
2024-03-17 14:50:00,27,25,52
2024-03-17 15:00:00,25,24,49
2024-03-17 15:10:00,22,20,42
2024-03-17 15:20:00,16,17,33
2024-03-17 15:30:00,29,14,43
2024-03-17 15:40:00,25,26,51
2024-03-17 15:50:00,26,24,50
2024-03-17 16:00:00,20,23,43
2024-03-17 16:10:00,21,23,44
2024-03-17 16:20:00,18,20,38
2024-03-17 16:30:00,21,35,56
2024-03-17 16:40:00,21,20,41
2024-03-17 16:50:00,24,26,50
2024-03-17 17:00:00,21,33,54
2024-03-17 17:10:00,28,24,52
2024-03-17 17:20:00,27,21,48
2024-03-17 17:30:00,26,19,45
2024-03-17 17:40:00,23,20,43
2024-03-17 17:50:00,23,24,47
2024-03-17 18:00:00,28,21,49
2024-03-17 18:10:00,15,26,41
2024-03-17 18:20:00,22,20,42
2024-03-17 18:30:00,28,19,47
2024-03-17 18:40:00,16,22,38
2024-03-17 18:50:00,30,21,51
2024-03-17 19:00:00,20,16,36
2024-03-17 19:10:00,24,17,41
2024-03-17 19:20:00,13,19,32
2024-03-17 19:30:00,10,13,23
2024-03-17 19:40:00,12,20,32
2024-03-17 19:50:00,26,15,41
2024-03-17 20:00:00,20,17,37
2024-03-17 20:10:00,22,13,35
2024-03-17 20:20:00,19,13,32
2024-03-17 20:30:00,18,14,32
2024-03-17 20:40:00,14,19,33
2024-03-17 20:50:00,16,11,27
2024-03-17 21:00:00,19,8,27
2024-03-17 21:10:00,13,13,26
2024-03-17 21:20:00,6,8,14
2024-03-17 21:30:00,17,10,27
2024-03-17 21:40:00,23,9,32
2024-03-17 21:50:00,15,13,28
2024-03-17 22:00:00,18,13,31
2024-03-17 22:10:00,6,6,12
2024-03-17 22:20:00,10,6,16
2024-03-17 22:30:00,12,7,19
2024-03-17 22:40:00,8,7,15
2024-03-17 22:50:00,8,5,13
2024-03-17 23:00:00,8,1,9
2024-03-17 23:10:00,7,6,13
2024-03-17 23:20:00,1,1,2
2024-03-17 23:30:00,7,2,9
2024-03-17 23:40:00,0,2,2
2024-03-17 23:50:00,9,4,13
2024-03-18 00:00:00,10,5,15
2024-03-18 00:10:00,3,3,6
2024-03-18 00:20:00,2,3,5
2024-03-18 00:30:00,1,2,3
2024-03-18 00:40:00,2,2,4
2024-03-18 00:50:00,1,5,6
2024-03-18 01:00:00,2,3,5
2024-03-18 01:10:00,1,5,6
2024-03-18 01:20:00,1,4,5
2024-03-18 01:30:00,1,0,1
2024-03-18 01:40:00,2,2,4
2024-03-18 01:50:00,0,3,3
2024-03-18 02:00:00,2,2,4
2024-03-18 02:10:00,1,0,1
2024-03-18 02:20:00,0,0,0
2024-03-18 02:30:00,2,0,2
2024-03-18 02:40:00,4,0,4
2024-03-18 02:50:00,0,0,0
2024-03-18 03:00:00,0,0,0
2024-03-18 03:10:00,0,0,0
2024-03-18 03:20:00,0,0,0
2024-03-18 03:30:00,1,0,1
2024-03-18 03:40:00,0,0,0
2024-03-18 03:50:00,2,2,4
2024-03-18 04:00:00,1,2,3
2024-03-18 04:10:00,2,1,3
2024-03-18 04:20:00,4,4,8
2024-03-18 04:30:00,0,3,3
2024-03-18 04:40:00,1,5,6
2024-03-18 04:50:00,1,8,9
2024-03-18 05:00:00,3,7,10
2024-03-18 05:10:00,5,16,21
2024-03-18 05:20:00,1,12,13
2024-03-18 05:30:00,9,11,20
2024-03-18 05:40:00,7,14,21
2024-03-18 05:50:00,5,11,16
2024-03-18 06:00:00,5,12,17
2024-03-18 06:10:00,12,24,36
2024-03-18 06:20:00,17,30,47
2024-03-18 06:30:00,13,26,39
2024-03-18 06:40:00,19,26,45
2024-03-18 06:50:00,21,25,46
2024-03-18 07:00:00,18,30,48
2024-03-18 07:10:00,22,30,52
2024-03-18 07:20:00,27,31,58
2024-03-18 07:30:00,36,30,66
2024-03-18 07:40:00,33,27,60
2024-03-18 07:50:00,27,30,57
2024-03-18 08:00:00,27,55,82
2024-03-18 08:10:00,33,63,96
2024-03-18 08:20:00,28,48,76
2024-03-18 08:30:00,26,47,73
2024-03-18 08:40:00,23,46,69
2024-03-18 08:50:00,21,40,61
2024-03-18 09:00:00,29,36,65
2024-03-18 09:10:00,27,49,76
2024-03-18 09:20:00,23,44,67
2024-03-18 09:30:00,21,29,50
2024-03-18 09:40:00,30,40,70
2024-03-18 09:50:00,30,44,74
2024-03-18 10:00:00,36,45,81
2024-03-18 10:10:00,23,32,55
2024-03-18 10:20:00,24,39,63
2024-03-18 10:30:00,28,36,64
2024-03-18 10:40:00,34,28,62
2024-03-18 10:50:00,29,29,58
2024-03-18 11:00:00,32,30,62
2024-03-18 11:10:00,37,43,80
2024-03-18 11:20:00,27,38,65
2024-03-18 11:30:00,28,29,57
2024-03-18 11:40:00,32,28,60
2024-03-18 11:50:00,24,35,59
2024-03-18 12:00:00,23,32,55
2024-03-18 12:10:00,31,27,58
2024-03-18 12:20:00,21,43,64
2024-03-18 12:30:00,27,45,72
2024-03-18 12:40:00,29,37,66
2024-03-18 12:50:00,21,44,65
2024-03-18 13:00:00,24,47,71
2024-03-18 13:10:00,26,56,82
2024-03-18 13:20:00,28,60,88
2024-03-18 13:30:00,31,66,97
2024-03-18 13:40:00,24,45,69
2024-03-18 13:50:00,27,40,67
2024-03-18 14:00:00,25,47,72
2024-03-18 14:10:00,28,22,50
2024-03-18 14:20:00,32,25,57
2024-03-18 14:30:00,36,25,61
2024-03-18 14:40:00,25,31,56
2024-03-18 14:50:00,30,34,64
2024-03-18 15:00:00,26,33,59
2024-03-18 15:10:00,30,24,54
2024-03-18 15:20:00,32,31,63
2024-03-18 15:30:00,23,29,52
2024-03-18 15:40:00,26,29,55
2024-03-18 15:50:00,35,26,61
2024-03-18 16:00:00,26,27,53
2024-03-18 16:10:00,28,29,57
2024-03-18 16:20:00,31,29,60
2024-03-18 16:30:00,31,34,65
2024-03-18 16:40:00,33,32,65
2024-03-18 16:50:00,38,33,71
2024-03-18 17:00:00,35,19,54
2024-03-18 17:10:00,39,35,74
2024-03-18 17:20:00,30,24,54
2024-03-18 17:30:00,30,29,59
2024-03-18 17:40:00,26,36,62
2024-03-18 17:50:00,35,18,53
2024-03-18 18:00:00,28,30,58
2024-03-18 18:10:00,32,28,60
2024-03-18 18:20:00,28,20,48
2024-03-18 18:30:00,35,25,60
2024-03-18 18:40:00,33,29,62
2024-03-18 18:50:00,30,24,54
2024-03-18 19:00:00,26,27,53
2024-03-18 19:10:00,41,20,61
2024-03-18 19:20:00,22,15,37
2024-03-18 19:30:00,23,20,43
2024-03-18 19:40:00,31,16,47
2024-03-18 19:50:00,31,18,49
2024-03-18 20:00:00,26,17,43
2024-03-18 20:10:00,24,15,39
2024-03-18 20:20:00,28,22,50
2024-03-18 20:30:00,21,13,34
2024-03-18 20:40:00,16,16,32
2024-03-18 20:50:00,25,15,40
2024-03-18 21:00:00,19,15,34
2024-03-18 21:10:00,14,17,31
2024-03-18 21:20:00,17,16,33
2024-03-18 21:30:00,17,17,34
2024-03-18 21:40:00,8,14,22
2024-03-18 21:50:00,13,4,17
2024-03-18 22:00:00,11,10,21
2024-03-18 22:10:00,13,12,25
2024-03-18 22:20:00,19,11,30
2024-03-18 22:30:00,11,9,20
2024-03-18 22:40:00,8,11,19
2024-03-18 22:50:00,7,6,13
2024-03-18 23:00:00,6,5,11
2024-03-18 23:10:00,3,5,8
2024-03-18 23:20:00,7,5,12
2024-03-18 23:30:00,5,4,9
2024-03-18 23:40:00,3,5,8
2024-03-18 23:50:00,4,2,6
2024-03-19 00:00:00,2,4,6
2024-03-19 00:10:00,1,1,2
2024-03-19 00:20:00,3,3,6
2024-03-19 00:30:00,0,1,1
2024-03-19 00:40:00,3,3,6
2024-03-19 00:50:00,0,1,1
2024-03-19 01:00:00,1,1,2
2024-03-19 01:10:00,1,0,1
2024-03-19 01:20:00,2,0,2
2024-03-19 01:30:00,3,1,4
2024-03-19 01:40:00,1,0,1
2024-03-19 01:50:00,0,0,0
2024-03-19 02:00:00,3,3,6
2024-03-19 02:10:00,3,0,3
2024-03-19 02:20:00,1,2,3
2024-03-19 02:30:00,0,3,3
2024-03-19 02:40:00,2,0,2
2024-03-19 02:50:00,2,1,3
2024-03-19 03:00:00,3,0,3
2024-03-19 03:10:00,0,0,0
2024-03-19 03:20:00,0,2,2
2024-03-19 03:30:00,1,1,2
2024-03-19 03:40:00,0,0,0
2024-03-19 03:50:00,3,3,6
2024-03-19 04:00:00,6,3,9
2024-03-19 04:10:00,3,0,3
2024-03-19 04:20:00,1,5,6
2024-03-19 04:30:00,1,1,2
2024-03-19 04:40:00,2,8,10
2024-03-19 04:50:00,5,7,12
2024-03-19 05:00:00,0,6,6
2024-03-19 05:10:00,5,8,13
2024-03-19 05:20:00,4,9,13
2024-03-19 05:30:00,5,14,19
2024-03-19 05:40:00,8,9,17
2024-03-19 05:50:00,7,14,21
2024-03-19 06:00:00,8,17,25
2024-03-19 06:10:00,17,27,44
2024-03-19 06:20:00,16,25,41
2024-03-19 06:30:00,21,20,41
2024-03-19 06:40:00,18,28,46
2024-03-19 06:50:00,22,25,47
2024-03-19 07:00:00,19,25,44
2024-03-19 07:10:00,22,27,49
2024-03-19 07:20:00,29,37,66
2024-03-19 07:30:00,21,41,62
2024-03-19 07:40:00,37,33,70
2024-03-19 07:50:00,38,25,63
2024-03-19 08:00:00,37,27,64
2024-03-19 08:10:00,26,23,49
2024-03-19 08:20:00,39,29,68
2024-03-19 08:30:00,19,34,53
2024-03-19 08:40:00,31,48,79
2024-03-19 08:50:00,26,47,73
2024-03-19 09:00:00,33,39,72
2024-03-19 09:10:00,19,26,45
2024-03-19 09:20:00,23,30,53
2024-03-19 09:30:00,27,29,56
2024-03-19 09:40:00,30,25,55
2024-03-19 09:50:00,30,26,56
2024-03-19 10:00:00,18,29,47
2024-03-19 10:10:00,27,24,51
2024-03-19 10:20:00,20,16,36
2024-03-19 10:30:00,22,29,51
2024-03-19 10:40:00,26,29,55
2024-03-19 10:50:00,30,26,56
2024-03-19 11:00:00,26,34,60
2024-03-19 11:10:00,24,44,68
2024-03-19 11:20:00,22,24,46
2024-03-19 11:30:00,27,33,60
2024-03-19 11:40:00,21,26,47
2024-03-19 11:50:00,21,27,48
2024-03-19 12:00:00,20,29,49
2024-03-19 12:10:00,20,37,57
2024-03-19 12:20:00,26,32,58
2024-03-19 12:30:00,23,33,56
2024-03-19 12:40:00,28,22,50
2024-03-19 12:50:00,21,20,41
2024-03-19 13:00:00,26,31,57
2024-03-19 13:10:00,30,28,58
2024-03-19 13:20:00,31,37,68
2024-03-19 13:30:00,29,29,58
2024-03-19 13:40:00,20,31,51
2024-03-19 13:50:00,26,31,57
2024-03-19 14:00:00,31,27,58
2024-03-19 14:10:00,30,27,57
2024-03-19 14:20:00,31,36,67
2024-03-19 14:30:00,30,20,50
2024-03-19 14:40:00,34,0,34
2024-03-19 14:50:00,29,2,31
2024-03-19 15:00:00,25,26,51
2024-03-19 15:10:00,28,23,51
2024-03-19 15:20:00,23,28,51
2024-03-19 15:30:00,29,26,55
2024-03-19 15:40:00,25,41,66
2024-03-19 15:50:00,38,26,64
2024-03-19 16:00:00,28,33,61
2024-03-19 16:10:00,28,44,72
2024-03-19 16:20:00,28,32,60
2024-03-19 16:30:00,39,25,64
2024-03-19 16:40:00,43,38,81
2024-03-19 16:50:00,33,27,60
2024-03-19 17:00:00,25,22,47
2024-03-19 17:10:00,30,29,59
2024-03-19 17:20:00,33,25,58
2024-03-19 17:30:00,37,32,69
2024-03-19 17:40:00,34,25,59
2024-03-19 17:50:00,33,31,64
2024-03-19 18:00:00,29,30,59
2024-03-19 18:10:00,27,33,60
2024-03-19 18:20:00,27,24,51
2024-03-19 18:30:00,32,29,61
2024-03-19 18:40:00,38,31,69
2024-03-19 18:50:00,27,23,50
2024-03-19 19:00:00,27,27,54
2024-03-19 19:10:00,31,20,51
2024-03-19 19:20:00,28,25,53
2024-03-19 19:30:00,24,21,45
2024-03-19 19:40:00,22,32,54
2024-03-19 19:50:00,24,17,41
2024-03-19 20:00:00,25,14,39
2024-03-19 20:10:00,25,15,40
2024-03-19 20:20:00,16,12,28
2024-03-19 20:30:00,11,12,23
2024-03-19 20:40:00,7,15,22
2024-03-19 20:50:00,9,14,23
2024-03-19 21:00:00,16,19,35
2024-03-19 21:10:00,20,17,37
2024-03-19 21:20:00,17,9,26
2024-03-19 21:30:00,19,13,32
2024-03-19 21:40:00,15,16,31
2024-03-19 21:50:00,15,15,30
2024-03-19 22:00:00,13,11,24
2024-03-19 22:10:00,17,13,30
2024-03-19 22:20:00,18,10,28
2024-03-19 22:30:00,9,4,13
2024-03-19 22:40:00,7,12,19
2024-03-19 22:50:00,9,8,17
2024-03-19 23:00:00,10,12,22
2024-03-19 23:10:00,13,4,17
2024-03-19 23:20:00,4,5,9
2024-03-19 23:30:00,8,2,10
2024-03-19 23:40:00,7,8,15
2024-03-19 23:50:00,6,1,7
2024-03-20 00:00:00,7,2,9
2024-03-20 00:10:00,4,1,5
2024-03-20 00:20:00,3,1,4
2024-03-20 00:30:00,2,2,4
2024-03-20 00:40:00,4,2,6
2024-03-20 00:50:00,3,1,4
2024-03-20 01:00:00,3,4,7
2024-03-20 01:10:00,2,1,3
2024-03-20 01:20:00,3,0,3
2024-03-20 01:30:00,1,0,1
2024-03-20 01:40:00,1,1,2
2024-03-20 01:50:00,0,1,1
2024-03-20 02:00:00,3,2,5
2024-03-20 02:10:00,2,4,6
2024-03-20 02:20:00,2,2,4
2024-03-20 02:30:00,1,0,1
2024-03-20 02:40:00,3,0,3
2024-03-20 02:50:00,1,0,1
2024-03-20 03:00:00,0,1,1
2024-03-20 03:10:00,0,0,0
2024-03-20 03:20:00,0,0,0
2024-03-20 03:30:00,0,1,1
2024-03-20 03:40:00,0,1,1
2024-03-20 03:50:00,2,1,3
2024-03-20 04:00:00,1,3,4
2024-03-20 04:10:00,2,1,3
2024-03-20 04:20:00,3,2,5
2024-03-20 04:30:00,1,4,5
2024-03-20 04:40:00,2,7,9
2024-03-20 04:50:00,3,4,7
2024-03-20 05:00:00,4,2,6
2024-03-20 05:10:00,1,8,9
2024-03-20 05:20:00,4,12,16
2024-03-20 05:30:00,7,15,22
2024-03-20 05:40:00,8,17,25
2024-03-20 05:50:00,7,18,25
2024-03-20 06:00:00,11,9,20
2024-03-20 06:10:00,12,20,32
2024-03-20 06:20:00,16,18,34
2024-03-20 06:30:00,21,31,52
2024-03-20 06:40:00,22,31,53
2024-03-20 06:50:00,14,23,37
2024-03-20 07:00:00,15,19,34
2024-03-20 07:10:00,30,32,62
2024-03-20 07:20:00,27,34,61
2024-03-20 07:30:00,26,30,56
2024-03-20 07:40:00,27,29,56
2024-03-20 07:50:00,37,29,66
2024-03-20 08:00:00,34,33,67
2024-03-20 08:10:00,23,26,49
2024-03-20 08:20:00,28,28,56
2024-03-20 08:30:00,28,28,56
2024-03-20 08:40:00,22,35,57
2024-03-20 08:50:00,44,26,70
2024-03-20 09:00:00,30,24,54
2024-03-20 09:10:00,32,34,66
2024-03-20 09:20:00,31,23,54
2024-03-20 09:30:00,30,34,64
2024-03-20 09:40:00,27,31,58
2024-03-20 09:50:00,32,32,64
2024-03-20 10:00:00,22,34,56
2024-03-20 10:10:00,26,29,55
2024-03-20 10:20:00,22,30,52
2024-03-20 10:30:00,28,36,64
2024-03-20 10:40:00,28,27,55
2024-03-20 10:50:00,34,25,59
2024-03-20 11:00:00,25,35,60
2024-03-20 11:10:00,33,28,61
2024-03-20 11:20:00,27,24,51
2024-03-20 11:30:00,27,31,58
2024-03-20 11:40:00,25,31,56
2024-03-20 11:50:00,38,40,78
2024-03-20 12:00:00,31,32,63
2024-03-20 12:10:00,26,34,60
2024-03-20 12:20:00,32,26,58
2024-03-20 12:30:00,24,23,47
2024-03-20 12:40:00,38,25,63
2024-03-20 12:50:00,31,32,63
2024-03-20 13:00:00,24,36,60
2024-03-20 13:10:00,32,33,65
2024-03-20 13:20:00,41,34,75
2024-03-20 13:30:00,35,33,68
2024-03-20 13:40:00,37,31,68
2024-03-20 13:50:00,23,24,47
2024-03-20 14:00:00,30,33,63
2024-03-20 14:10:00,30,24,54
2024-03-20 14:20:00,33,42,75
2024-03-20 14:30:00,39,28,67
2024-03-20 14:40:00,25,22,47
2024-03-20 14:50:00,30,25,55
2024-03-20 15:00:00,36,25,61
2024-03-20 15:10:00,34,34,68
2024-03-20 15:20:00,30,30,60
2024-03-20 15:30:00,23,22,45
2024-03-20 15:40:00,27,31,58
2024-03-20 15:50:00,30,33,63
2024-03-20 16:00:00,33,32,65
2024-03-20 16:10:00,39,42,81
2024-03-20 16:20:00,35,33,68
2024-03-20 16:30:00,25,33,58
2024-03-20 16:40:00,39,31,70
2024-03-20 16:50:00,28,32,60
2024-03-20 17:00:00,40,35,75
2024-03-20 17:10:00,34,34,68
2024-03-20 17:20:00,28,34,62
2024-03-20 17:30:00,37,30,67
2024-03-20 17:40:00,31,34,65
2024-03-20 17:50:00,32,28,60
2024-03-20 18:00:00,27,25,52
2024-03-20 18:10:00,39,36,75
2024-03-20 18:20:00,30,29,59
2024-03-20 18:30:00,30,26,56
2024-03-20 18:40:00,20,27,47
2024-03-20 18:50:00,34,27,61
2024-03-20 19:00:00,27,23,50
2024-03-20 19:10:00,32,25,57
2024-03-20 19:20:00,30,17,47
2024-03-20 19:30:00,37,15,52
2024-03-20 19:40:00,20,24,44
2024-03-20 19:50:00,21,13,34
2024-03-20 20:00:00,14,25,39
2024-03-20 20:10:00,21,15,36
2024-03-20 20:20:00,25,20,45
2024-03-20 20:30:00,12,15,27
2024-03-20 20:40:00,20,14,34
2024-03-20 20:50:00,11,18,29
2024-03-20 21:00:00,21,6,27
2024-03-20 21:10:00,20,15,35
2024-03-20 21:20:00,23,16,39
2024-03-20 21:30:00,31,20,51
2024-03-20 21:40:00,16,22,38
2024-03-20 21:50:00,16,10,26
2024-03-20 22:00:00,15,12,27
2024-03-20 22:10:00,9,18,27
2024-03-20 22:20:00,18,13,31
2024-03-20 22:30:00,10,9,19
2024-03-20 22:40:00,10,13,23
2024-03-20 22:50:00,10,6,16
2024-03-20 23:00:00,8,6,14
2024-03-20 23:10:00,7,3,10
2024-03-20 23:20:00,13,6,19
2024-03-20 23:30:00,5,1,6
2024-03-20 23:40:00,4,7,11
2024-03-20 23:50:00,1,1,2
2024-03-21 00:00:00,2,6,8
2024-03-21 00:10:00,4,1,5
2024-03-21 00:20:00,4,1,5
2024-03-21 00:30:00,3,3,6
2024-03-21 00:40:00,4,5,9
2024-03-21 00:50:00,4,1,5
2024-03-21 01:00:00,0,2,2
2024-03-21 01:10:00,1,0,1
2024-03-21 01:20:00,1,0,1
2024-03-21 01:30:00,1,0,1
2024-03-21 01:40:00,2,3,5
2024-03-21 01:50:00,4,1,5
2024-03-21 02:00:00,5,1,6
2024-03-21 02:10:00,4,0,4
2024-03-21 02:20:00,1,0,1
2024-03-21 02:30:00,0,1,1
2024-03-21 02:40:00,0,2,2
2024-03-21 02:50:00,3,1,4
2024-03-21 03:00:00,1,2,3
2024-03-21 03:10:00,1,1,2
2024-03-21 03:20:00,1,0,1
2024-03-21 03:30:00,0,1,1
2024-03-21 03:40:00,1,1,2
2024-03-21 03:50:00,4,2,6
2024-03-21 04:00:00,2,3,5
2024-03-21 04:10:00,4,3,7
2024-03-21 04:20:00,1,2,3
2024-03-21 04:30:00,2,5,7
2024-03-21 04:40:00,2,3,5
2024-03-21 04:50:00,1,2,3
2024-03-21 05:00:00,2,9,11
2024-03-21 05:10:00,4,9,13
2024-03-21 05:20:00,6,11,17
2024-03-21 05:30:00,6,11,17
2024-03-21 05:40:00,15,20,35
2024-03-21 05:50:00,10,11,21
2024-03-21 06:00:00,9,19,28
2024-03-21 06:10:00,24,16,40
2024-03-21 06:20:00,23,20,43
2024-03-21 06:30:00,20,32,52
2024-03-21 06:40:00,15,32,47
2024-03-21 06:50:00,18,24,42
2024-03-21 07:00:00,19,27,46
2024-03-21 07:10:00,25,30,55
2024-03-21 07:20:00,26,38,64
2024-03-21 07:30:00,25,28,53
2024-03-21 07:40:00,30,36,66
2024-03-21 07:50:00,41,30,71
2024-03-21 08:00:00,21,28,49
2024-03-21 08:10:00,13,26,39
2024-03-21 08:20:00,14,33,47
2024-03-21 08:30:00,18,25,43
2024-03-21 08:40:00,19,26,45
2024-03-21 08:50:00,19,29,48
2024-03-21 09:00:00,15,24,39
2024-03-21 09:10:00,28,30,58
2024-03-21 09:20:00,27,25,52
2024-03-21 09:30:00,31,28,59
2024-03-21 09:40:00,32,24,56
2024-03-21 09:50:00,29,24,53
2024-03-21 10:00:00,24,30,54
2024-03-21 10:10:00,27,29,56
2024-03-21 10:20:00,34,30,64
2024-03-21 10:30:00,39,26,65
