datetime,D11Z,D21Z,V22Z,D31Z,V32Z,V33Z,D41Z,V42Z,D51Z,D52Z,V53Z,V54Z,D81Z,D82Z,V83Z,V84Z,D111Z,D112Z,V113Z,V114Z,D121Z,D122Z,V123Z,V124Z,V221Z,V222Z,Total
2024-03-27 17:10:00,97,37,36,44,9,3,63,7,36,31,4,32,19,37,9,7,16,61,13,12,28,24,11,13,0,0,649
2024-03-27 17:20:00,91,35,29,47,8,7,43,17,38,27,17,17,11,17,12,10,14,66,6,16,30,22,22,19,0,0,621
2024-03-27 17:30:00,148,38,40,54,16,8,47,20,28,22,13,10,17,35,13,10,10,41,8,17,26,24,11,14,0,0,670
2024-03-27 17:40:00,102,21,30,49,16,9,55,10,33,24,14,11,15,27,11,11,15,66,9,17,32,25,16,11,0,0,629
2024-03-27 17:50:00,125,35,32,46,30,11,48,16,31,17,10,10,14,28,11,12,11,58,5,11,24,21,13,11,0,0,630
2024-03-27 18:00:00,74,21,27,34,53,8,47,15,27,17,9,11,19,47,13,16,9,50,4,11,26,18,20,15,0,0,591
2024-03-27 18:10:00,143,29,34,27,1,1,40,17,25,17,14,14,19,37,17,12,9,52,11,11,29,24,16,15,0,0,614
2024-03-27 18:20:00,94,36,33,50,16,0,53,8,32,22,7,14,12,24,12,11,15,60,10,14,28,22,38,14,0,0,625
2024-03-27 18:30:00,408,33,30,42,8,5,41,13,30,22,19,13,18,16,13,7,8,64,3,11,25,19,16,17,0,0,881
2024-03-27 18:40:00,656,36,31,57,5,1,35,19,26,18,11,14,16,27,9,10,10,60,5,22,23,17,21,15,0,0,1144
2024-03-27 18:50:00,98,25,28,56,1,2,31,24,26,27,25,10,15,24,20,10,6,60,29,5,20,14,24,14,0,0,594
2024-03-27 19:00:00,663,35,31,55,2,1,37,15,23,22,16,14,13,21,13,10,9,46,23,25,15,13,14,12,0,0,1128
2024-03-27 19:10:00,766,20,23,59,13,7,28,19,16,8,27,10,9,16,8,7,4,53,5,26,20,13,15,15,0,0,1187
2024-03-27 19:20:00,42,23,29,29,17,7,28,20,27,15,27,17,16,18,13,10,9,38,5,31,21,14,25,15,0,0,496
2024-03-27 19:30:00,67,20,25,49,3,3,28,12,18,7,16,10,7,17,11,8,4,40,4,31,22,12,27,14,0,0,455
2024-03-27 19:40:00,68,21,27,42,4,3,31,11,23,11,15,13,10,13,12,8,3,48,4,28,19,8,16,8,0,0,446
2024-03-27 19:50:00,106,15,19,63,10,8,30,12,22,6,24,4,15,22,11,8,3,35,6,38,16,18,21,9,0,0,521
2024-03-27 20:00:00,48,13,23,38,29,15,26,14,21,15,13,16,11,10,7,3,3,31,1,25,15,10,13,14,0,0,414
2024-03-27 20:10:00,327,19,22,37,10,5,26,13,24,19,5,18,10,31,12,7,7,32,5,23,14,10,11,13,0,0,700
2024-03-27 20:20:00,870,6,17,23,20,11,27,15,18,16,18,11,12,19,10,13,5,27,9,21,20,10,22,15,0,0,1235
2024-03-27 20:30:00,32,8,19,18,22,9,21,17,22,17,26,13,9,18,11,8,5,42,2,39,22,11,23,12,0,0,426
2024-03-27 20:40:00,668,9,25,24,29,16,30,14,15,5,20,3,7,12,8,7,5,30,2,35,19,8,21,10,0,0,1022
2024-03-27 20:50:00,401,9,16,21,16,12,31,17,12,10,17,11,8,13,6,5,4,21,2,27,19,15,15,13,0,0,721
2024-03-27 21:00:00,70,14,18,40,19,16,22,15,23,13,31,11,7,16,8,6,2,30,2,29,12,5,16,6,0,0,431
2024-03-27 21:10:00,57,10,23,33,28,56,32,23,11,6,24,9,5,8,7,7,3,30,3,32,18,16,16,9,0,0,466
2024-03-27 21:20:00,39,8,16,29,18,10,18,12,18,4,27,10,5,8,6,5,4,34,2,28,30,13,22,15,0,0,381
2024-03-27 21:30:00,37,10,23,28,22,15,14,31,10,5,14,4,4,11,4,4,6,36,2,35,19,6,14,10,0,0,364
2024-03-27 21:40:00,35,10,21,33,32,16,21,15,16,4,19,6,14,34,9,4,1,36,1,40,18,12,16,21,0,0,434
2024-03-27 21:50:00,27,11,21,26,31,18,25,17,13,7,24,8,9,13,15,11,3,25,4,27,12,6,12,8,0,0,373
2024-03-27 22:00:00,24,4,19,17,16,12,19,16,13,6,15,4,8,16,9,8,2,19,3,28,20,11,17,17,0,0,323
2024-03-27 22:10:00,36,10,24,28,35,26,19,17,10,6,16,7,8,8,8,8,0,18,0,26,18,12,21,10,0,0,371
2024-03-27 22:20:00,32,8,21,26,24,23,25,21,10,6,19,7,7,12,10,5,2,22,2,28,14,10,21,15,0,0,370
2024-03-27 22:30:00,33,10,22,20,26,19,11,12,7,5,19,7,7,7,6,3,3,22,2,40,17,6,19,7,0,0,330
2024-03-27 22:40:00,9,3,9,22,21,17,8,8,8,1,14,1,5,6,4,2,2,14,0,27,8,5,7,5,0,0,206
2024-03-27 22:50:00,18,2,13,24,14,12,15,11,8,3,18,3,1,7,1,3,3,18,1,29,19,1,14,1,0,0,239
2024-03-27 23:00:00,24,5,14,13,21,16,9,8,8,3,12,3,5,8,7,5,1,8,1,13,8,3,11,5,0,0,211
2024-03-27 23:10:00,8,4,6,17,17,13,12,12,8,5,23,6,5,7,6,3,4,17,1,23,13,3,15,4,0,0,232
2024-03-27 23:20:00,18,7,13,18,29,21,9,8,1,3,10,2,3,16,3,6,0,10,0,19,7,4,7,5,0,0,219
2024-03-27 23:30:00,17,5,10,18,23,16,14,11,5,2,18,2,6,3,6,2,1,7,0,14,10,1,15,1,0,0,207
2024-03-27 23:40:00,13,3,12,8,17,6,5,4,9,2,14,3,4,5,6,0,1,8,1,13,11,1,16,1,0,0,163
2024-03-27 23:50:00,2,0,2,5,7,6,3,3,7,3,8,2,4,7,5,1,0,9,0,14,6,1,10,3,0,0,108
2024-03-28 00:00:00,7,4,8,12,18,14,2,2,8,2,8,3,3,3,4,1,1,14,1,24,6,2,7,2,0,0,156
2024-03-28 00:10:00,19,2,7,9,13,7,7,7,5,0,7,0,2,4,3,0,0,3,0,6,5,1,8,2,0,0,117
2024-03-28 00:20:00,12,5,14,8,11,5,4,5,4,0,6,0,2,4,3,0,0,4,0,9,4,1,7,1,0,0,109
2024-03-28 00:30:00,6,4,6,8,13,6,4,4,8,2,10,3,2,2,2,2,3,7,0,13,5,1,5,2,0,0,118
2024-03-28 00:40:00,20,0,0,3,3,3,5,6,3,1,6,3,1,4,1,0,0,6,0,6,8,2,6,2,0,0,89
2024-03-28 00:50:00,7,1,4,3,7,3,2,3,2,1,6,1,1,2,1,0,1,3,1,6,1,2,2,2,0,0,62
2024-03-28 01:00:00,7,3,7,6,12,4,0,0,5,0,8,1,2,0,3,0,2,6,1,11,3,3,1,4,0,0,89
2024-03-28 01:10:00,0,2,1,7,7,11,0,0,3,0,4,0,0,0,0,0,0,6,0,13,4,1,5,0,0,0,64
2024-03-28 01:20:00,14,1,6,6,10,8,5,5,5,0,8,1,2,2,2,0,0,1,0,1,4,1,2,1,0,0,85
2024-03-28 01:30:00,3,2,4,2,4,2,6,7,1,0,6,1,0,0,0,0,2,2,1,6,3,0,4,0,0,0,56
2024-03-28 01:40:00,3,0,4,4,9,7,3,5,2,1,4,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,54
2024-03-28 01:50:00,2,1,4,2,3,1,2,2,2,2,6,1,0,1,1,1,0,1,0,2,1,0,1,0,0,0,36
2024-03-28 02:00:00,1,0,1,3,4,2,3,4,1,0,3,0,1,1,1,0,0,1,0,1,2,1,2,2,0,0,34
2024-03-28 02:10:00,5,1,3,3,4,3,0,0,1,0,3,0,1,0,1,0,0,2,0,5,1,0,1,0,0,0,34
2024-03-28 02:20:00,2,2,2,3,3,1,1,1,2,0,3,0,1,1,1,0,0,1,0,2,2,0,2,0,0,0,30
2024-03-28 02:30:00,0,0,0,0,0,0,2,2,2,0,3,0,0,0,0,0,0,4,0,6,1,2,1,2,0,0,25
2024-03-28 02:40:00,1,1,1,3,5,3,2,2,3,0,6,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,34
2024-03-28 02:50:00,0,0,0,3,3,4,3,2,2,1,4,3,0,0,0,0,1,3,0,4,3,0,4,0,0,0,40
2024-03-28 03:00:00,2,1,2,0,2,0,3,2,3,0,9,0,1,0,0,0,0,2,0,7,2,1,2,0,0,0,39
2024-03-28 03:10:00,1,0,1,4,6,6,3,4,3,0,8,0,1,3,1,2,0,2,0,4,1,2,1,3,0,0,56
2024-03-28 03:20:00,5,1,2,4,5,3,0,0,0,1,0,0,1,7,1,3,0,2,0,3,0,0,0,0,0,0,38
2024-03-28 03:30:00,1080,3,4,5,5,3,2,2,2,0,2,1,0,5,0,1,0,1,0,3,1,1,1,2,0,0,1124
2024-03-28 03:40:00,815,2,5,1,4,1,3,4,0,0,4,0,0,2,0,1,0,3,0,7,1,0,1,0,0,0,854
2024-03-28 03:50:00,1,0,1,1,1,1,2,1,3,0,4,0,1,0,0,0,0,5,0,5,2,0,4,0,0,0,32
2024-03-28 04:00:00,768,2,4,4,7,6,3,5,1,0,3,0,0,0,0,0,1,3,0,7,1,2,1,1,0,0,819
2024-03-28 04:10:00,302,0,1,1,2,1,8,9,2,0,9,0,0,5,0,1,2,2,0,2,2,0,3,0,0,0,352
2024-03-28 04:20:00,24,0,3,3,4,8,7,4,4,0,7,0,0,8,0,1,1,2,0,2,2,0,3,0,0,0,83
2024-03-28 04:30:00,29,0,4,5,8,6,4,7,9,0,8,0,2,0,2,0,0,3,0,3,2,1,2,2,0,0,97
2024-03-28 04:40:00,16,0,3,3,4,3,13,32,6,0,14,1,1,4,1,0,0,2,0,3,1,2,1,2,0,0,112
2024-03-28 04:50:00,19,1,4,3,5,3,16,12,8,1,15,1,2,9,2,1,1,6,0,11,7,1,12,1,0,0,141
2024-03-28 05:00:00,13,2,13,3,11,3,26,15,10,0,22,2,4,10,4,1,2,4,0,7,9,2,16,2,0,0,181
2024-03-28 05:10:00,13,3,8,10,14,14,28,11,14,2,19,2,2,3,1,3,3,5,1,9,8,3,14,6,0,0,196
2024-03-28 05:20:00,26,3,11,13,20,14,46,28,16,1,29,1,2,8,3,3,4,11,0,16,21,2,16,2,0,0,296
2024-03-28 05:30:00,44,12,20,16,18,7,54,24,23,3,23,3,5,15,7,3,1,4,2,10,11,2,9,1,0,0,317
2024-03-28 05:40:00,113,7,16,16,14,9,71,21,22,8,14,6,5,5,5,3,1,11,0,11,12,6,17,8,0,0,401
2024-03-28 05:50:00,1828,11,15,28,18,10,51,17,33,19,15,18,4,11,4,2,0,4,0,3,17,4,20,5,0,0,2137
2024-03-28 06:00:00,1116,3,12,20,11,9,53,23,24,9,16,6,10,8,11,4,4,11,0,10,9,10,8,6,0,0,1393
2024-03-28 06:10:00,658,11,20,33,16,15,52,13,17,7,15,8,5,15,4,10,4,10,3,12,17,8,13,8,0,0,974
2024-03-28 06:20:00,1200,6,26,26,12,11,91,1,23,9,14,8,7,11,6,6,5,13,2,11,21,6,8,8,0,0,1531
2024-03-28 06:30:00,823,13,25,32,9,7,62,10,32,17,15,9,4,9,5,4,3,18,0,13,21,9,16,9,0,0,1165
2024-03-28 06:40:00,105,14,25,26,8,4,66,5,36,22,10,21,8,12,9,22,2,21,0,12,28,16,15,10,0,0,497
2024-03-28 06:50:00,53,11,23,35,16,16,68,23,39,28,8,16,5,26,4,7,12,21,4,14,21,20,15,11,0,0,496
2024-03-28 07:00:00,63,11,30,25,10,9,57,22,24,14,10,2,9,23,9,8,3,30,1,13,26,123,15,17,0,0,554
2024-03-28 07:10:00,154,23,42,31,6,4,69,14,37,23,15,11,12,27,12,15,6,32,4,12,17,16,11,9,0,0,602
2024-03-28 07:20:00,67,14,15,47,15,15,84,18,32,20,13,2,8,12,5,4,7,34,4,18,18,6,12,5,0,0,475
2024-03-28 07:30:00,58,20,28,29,9,7,60,20,30,25,10,17,11,19,9,9,11,32,4,14,28,20,16,15,0,0,501
2024-03-28 07:40:00,57,20,51,25,3,2,41,4,21,20,6,16,14,28,12,6,11,34,7,15,26,23,15,12,0,0,469
2024-03-28 07:50:00,379,14,24,43,20,13,72,16,32,31,11,10,10,25,9,8,15,33,8,15,28,23,16,15,0,0,870
2024-03-28 08:00:00,1221,21,22,24,7,4,54,13,27,15,11,18,13,22,12,8,8,37,4,13,28,19,13,16,0,0,1630
2024-03-28 08:10:00,842,24,26,36,21,10,51,21,33,15,9,11,12,16,11,8,10,35,5,19,17,16,16,11,0,0,1275
2024-03-28 08:20:00,606,25,26,35,19,13,59,10,30,21,10,21,16,17,15,7,9,36,3,18,21,24,14,16,0,0,1071
2024-03-28 08:30:00,888,28,26,37,9,5,56,12,33,27,11,16,12,14,11,8,7,43,1,17,21,15,15,14,0,0,1326
2024-03-28 08:40:00,597,31,30,28,16,16,46,23,30,20,9,14,15,34,17,13,8,28,5,16,25,13,13,11,0,0,1058
2024-03-28 08:50:00,68,27,37,44,19,8,48,14,37,31,7,8,13,15,17,6,8,34,5,17,23,16,10,15,0,0,527
2024-03-28 09:00:00,119,31,23,48,14,15,40,19,37,31,10,10,15,20,13,10,9,36,5,13,25,19,14,16,0,0,592
2024-03-28 09:10:00,123,36,36,21,7,5,41,11,33,24,9,15,6,27,10,8,9,31,5,16,20,13,19,9,0,0,534
2024-03-28 09:20:00,103,44,27,40,5,2,58,9,37,36,5,11,15,19,14,11,5,33,2,5,18,15,8,12,0,0,534
2024-03-28 09:30:00,370,26,28,42,24,19,50,9,35,25,11,22,12,23,9,11,10,38,3,13,19,7,14,7,0,0,827
2024-03-28 09:40:00,791,36,36,39,15,15,43,15,23,24,8,15,18,32,13,29,10,41,5,22,20,16,11,11,0,0,1288
2024-03-28 09:50:00,140,40,18,39,8,8,41,11,42,29,12,12,18,27,12,11,11,40,7,18,20,18,15,11,0,0,608
2024-03-28 10:00:00,437,26,20,43,19,13,55,15,38,24,9,15,18,19,13,6,8,42,7,21,21,37,15,10,0,0,931
2024-03-28 10:10:00,1135,32,32,34,15,19,32,24,42,22,8,15,8,19,11,9,8,45,6,19,19,9,11,8,0,0,1582
2024-03-28 10:20:00,77,36,33,37,11,7,54,20,44,26,10,12,17,28,15,9,10,28,6,18,38,11,11,11,0,0,569
2024-03-28 10:30:00,603,26,33,43,19,14,57,10,30,28,11,16,17,38,14,15,4,36,1,23,23,16,17,14,0,0,1108
2024-03-28 10:40:00,583,23,34,38,10,8,28,13,29,27,7,8,7,30,11,13,11,41,5,21,26,21,8,14,0,0,1016
2024-03-28 10:50:00,87,35,40,45,12,15,48,23,38,23,17,17,15,31,11,11,14,38,10,23,26,14,13,13,0,0,619
2024-03-28 11:00:00,69,40,24,30,14,10,54,13,45,28,12,11,19,23,15,13,1,40,2,13,22,16,10,8,0,0,532
2024-03-28 11:10:00,197,29,38,33,15,12,41,20,30,21,5,4,18,21,9,7,9,41,4,9,20,10,13,9,0,0,615
2024-03-28 11:20:00,1084,33,38,40,15,14,57,12,51,33,12,17,12,26,8,9,13,64,6,21,29,19,10,11,0,0,1634
2024-03-28 11:30:00,75,34,28,42,14,8,42,13,36,32,8,8,23,25,23,10,8,51,5,20,20,14,13,12,0,0,564
2024-03-28 11:40:00,688,31,39,35,12,12,43,12,35,18,11,11,16,23,10,8,6,36,4,7,23,22,10,9,0,0,1121
2024-03-28 11:50:00,711,29,39,42,14,12,50,17,35,27,13,22,13,62,15,11,12,55,5,18,22,19,16,31,0,0,1290
2024-03-28 12:00:00,512,31,34,45,18,17,44,12,44,37,7,24,15,26,20,10,8,67,6,31,30,19,50,12,0,0,1119
2024-03-28 12:10:00,806,28,32,39,16,13,52,17,30,20,7,9,28,27,16,9,12,51,5,18,22,19,11,9,0,0,1296
2024-03-28 12:20:00,88,22,39,39,17,10,36,15,27,27,7,12,15,25,13,14,13,49,11,20,31,27,14,12,0,0,583
2024-03-28 12:30:00,545,38,38,42,16,12,59,15,33,29,5,15,13,25,13,12,15,56,8,26,21,19,9,10,0,0,1074
2024-03-28 12:40:00,720,30,45,47,14,28,54,14,37,33,2,4,27,22,15,9,8,55,5,18,22,15,11,9,0,0,1244
2024-03-28 12:50:00,208,25,29,35,10,7,51,13,35,25,6,11,20,19,11,9,16,51,7,24,31,24,11,10,0,0,688
2024-03-28 13:00:00,844,32,36,42,17,10,59,12,38,33,14,41,22,22,15,14,12,48,6,18,26,20,15,11,0,0,1407
2024-03-28 13:10:00,97,26,31,24,8,5,56,13,31,21,15,16,19,26,10,14,11,58,2,15,27,21,16,48,0,0,610
2024-03-28 13:20:00,529,35,43,65,43,24,62,20,34,26,7,46,18,22,14,11,17,59,7,20,34,29,8,17,0,0,1190
2024-03-28 13:30:00,636,32,32,45,24,11,42,18,34,22,15,15,19,37,17,10,16,70,7,14,25,18,18,10,0,0,1187
2024-03-28 13:40:00,73,40,39,55,19,10,45,23,34,18,15,13,9,16,7,11,14,58,4,4,28,24,12,12,0,0,583
2024-03-28 13:50:00,104,48,37,40,11,5,45,22,31,27,13,19,24,35,16,17,8,58,6,25,28,17,19,11,0,0,666
2024-03-28 14:00:00,405,38,38,72,12,8,52,32,31,26,8,11,19,32,12,8,18,56,5,18,29,20,18,13,0,0,981
2024-03-28 14:10:00,890,18,35,42,16,11,42,30,44,30,9,15,20,21,12,11,18,61,8,25,30,24,13,14,0,0,1439
2024-03-28 14:20:00,87,31,42,50,26,17,44,21,44,32,14,17,15,21,16,10,11,73,3,20,40,32,21,19,0,0,706
2024-03-28 14:30:00,452,38,34,56,21,10,49,16,36,30,15,15,18,28,8,14,10,43,6,17,29,25,14,31,0,0,1015
2024-03-28 14:40:00,596,39,46,60,19,12,48,23,39,35,11,16,23,34,17,7,15,59,6,22,24,21,12,17,0,0,1201
2024-03-28 14:50:00,84,34,35,34,23,16,59,26,30,21,10,16,26,28,12,8,16,52,3,23,30,22,14,14,0,0,636
2024-03-28 15:00:00,330,48,53,66,27,17,107,29,35,24,8,8,16,26,9,8,13,51,7,17,28,20,8,9,0,0,964
2024-03-28 15:10:00,812,28,36,43,14,9,49,15,37,32,11,10,15,24,10,15,18,62,8,24,31,26,15,12,0,0,1356
2024-03-28 15:20:00,73,34,37,51,21,18,55,21,42,28,9,13,14,17,11,7,8,74,3,16,32,28,12,14,0,0,638
2024-03-28 15:30:00,596,47,33,55,15,12,61,19,39,26,12,17,20,39,12,6,9,61,4,24,35,28,11,20,0,0,1201
2024-03-28 15:40:00,801,37,40,44,18,11,50,16,35,22,14,11,24,22,10,9,13,75,2,23,46,29,18,15,0,0,1385
2024-03-28 15:50:00,129,42,45,45,8,9,54,21,44,35,6,14,20,40,10,10,15,60,12,19,31,21,15,13,0,0,718
2024-03-28 16:00:00,103,41,38,43,5,9,54,12,39,26,5,11,19,27,11,14,17,62,10,27,33,21,15,14,0,0,656
2024-03-28 16:10:00,164,43,43,48,12,6,53,11,36,31,3,16,19,28,12,12,8,60,5,19,29,15,25,9,0,0,707
2024-03-28 16:20:00,1046,41,36,36,8,0,57,14,32,33,0,1,19,40,12,9,10,57,8,6,31,18,20,15,0,0,1549
2024-03-28 16:30:00,128,40,42,61,13,1,48,16,36,30,2,9,17,23,9,9,21,61,14,19,32,26,11,14,0,0,682
2024-03-28 16:40:00,847,32,38,59,23,9,56,17,35,24,3,14,14,23,10,11,9,77,4,13,36,27,22,15,0,0,1418
2024-03-28 16:50:00,653,46,38,51,15,15,37,17,29,22,11,13,8,38,9,12,13,52,7,4,38,33,14,17,0,0,1192
2024-03-28 17:00:00,63,24,31,51,17,16,60,21,41,28,9,15,17,21,8,9,12,65,6,11,34,27,12,20,0,0,618
2024-03-28 17:10:00,239,33,30,30,9,3,50,10,30,22,9,12,21,16,12,8,11,66,8,22,30,20,19,14,0,0,724
2024-03-28 17:20:00,1115,38,38,56,18,7,48,16,34,32,1,12,16,35,17,18,13,63,9,10,42,26,18,17,0,0,1699
2024-03-28 17:30:00,140,41,32,47,13,6,63,27,27,22,7,15,18,22,12,11,13,66,8,10,26,22,17,15,0,0,680
2024-03-28 17:40:00,515,29,29,41,1,1,44,12,26,25,10,16,18,28,18,9,7,63,4,28,30,24,9,15,0,0,1002
2024-03-28 17:50:00,753,27,39,48,18,17,51,22,29,54,10,14,17,25,14,8,6,65,4,10,32,31,22,20,0,0,1336
2024-03-28 18:00:00,128,34,31,39,11,6,52,16,31,25,7,12,25,38,14,12,9,67,6,14,24,19,13,12,0,0,645
2024-03-28 18:10:00,97,27,22,52,17,5,41,12,30,23,11,13,21,37,10,13,10,52,8,11,33,28,14,11,0,0,598
2024-03-28 18:20:00,105,33,32,49,19,12,41,19,26,32,7,9,23,38,10,10,14,69,11,12,31,17,18,14,0,0,651
2024-03-28 18:30:00,1199,21,31,51,12,7,52,16,42,38,9,12,18,34,12,17,12,56,4,20,30,24,17,17,0,0,1751
2024-03-28 18:40:00,93,31,23,44,17,12,44,16,35,33,11,11,15,27,12,9,9,50,6,19,32,15,19,14,0,0,597
2024-03-28 18:50:00,506,27,38,50,23,10,47,16,33,25,8,12,20,37,14,12,6,57,4,17,26,19,11,10,0,0,1028
2024-03-28 19:00:00,1039,27,25,63,28,5,31,19,26,18,17,13,13,17,13,8,5,51,3,20,26,23,17,18,0,0,1525
2024-03-28 19:10:00,49,15,24,43,18,14,39,18,26,19,13,15,7,13,9,9,13,38,7,23,15,9,21,10,0,0,467
2024-03-28 19:20:00,405,19,31,42,21,9,85,15,21,10,29,14,11,26,14,16,8,44,3,39,18,12,21,16,0,0,929
2024-03-28 19:30:00,1144,20,34,42,26,21,28,24,21,13,21,19,13,22,11,8,2,43,1,27,26,18,20,21,0,0,1625
2024-03-28 19:40:00,63,16,34,48,22,12,35,17,12,11,23,10,7,24,6,4,6,32,4,33,21,8,26,10,0,0,484
2024-03-28 19:50:00,446,16,18,33,26,13,17,19,26,11,19,13,9,15,5,5,7,46,3,29,22,9,24,9,0,0,840
2024-03-28 20:00:00,629,88,28,49,14,9,28,17,26,15,14,15,14,24,12,11,5,38,3,38,24,17,31,20,0,0,1169
2024-03-28 20:10:00,64,13,30,32,17,11,18,8,17,11,17,11,15,25,22,15,4,43,0,26,23,13,20,11,0,0,466
2024-03-28 20:20:00,329,15,31,32,34,18,35,17,26,18,28,18,13,22,10,13,3,43,5,35,19,9,22,12,0,0,807
2024-03-28 20:30:00,1077,11,24,23,29,12,21,16,25,14,15,15,9,15,13,7,7,34,2,34,22,16,18,23,0,0,1482
2024-03-28 20:40:00,45,15,26,32,17,10,27,16,25,13,11,23,9,12,11,13,4,20,3,25,11,7,23,10,0,0,408
2024-03-28 20:50:00,680,17,28,20,25,19,28,19,21,6,20,10,8,17,7,6,9,30,5,43,20,13,30,13,0,0,1094
2024-03-28 21:00:00,591,9,15,30,30,22,27,21,53,7,14,8,8,22,7,11,5,32,6,31,26,8,16,7,0,0,1006
2024-03-28 21:10:00,34,5,18,27,22,13,31,17,13,9,18,6,8,11,9,6,10,45,4,52,15,8,17,8,0,0,406
2024-03-28 21:20:00,46,9,26,33,30,23,23,16,16,11,27,11,10,11,8,12,2,52,0,43,22,19,22,22,0,0,494
2024-03-28 21:30:00,883,13,20,30,18,14,24,24,11,5,18,7,9,21,8,6,3,32,0,30,15,9,21,9,0,0,1230
2024-03-28 21:40:00,412,17,29,30,20,10,20,14,13,5,26,8,8,12,10,10,6,36,1,43,12,12,8,11,0,0,773
2024-03-28 21:50:00,33,16,24,24,29,20,21,11,13,9,16,8,8,11,7,5,8,32,7,31,21,10,19,16,0,0,399
2024-03-28 22:00:00,1208,12,17,24,22,14,15,18,18,7,19,12,11,16,11,7,3,24,1,29,15,7,20,13,0,0,1543
2024-03-28 22:10:00,896,6,19,26,22,15,24,13,10,5,14,7,9,13,7,6,3,37,2,52,19,12,22,14,0,0,1253
2024-03-28 22:20:00,53,8,25,22,27,20,13,14,13,9,26,10,6,15,6,9,2,26,2,34,17,11,19,13,0,0,400
2024-03-28 22:30:00,718,6,18,31,33,24,8,8,9,7,12,10,9,16,12,10,2,19,2,37,13,10,21,14,0,0,1049
2024-03-28 22:40:00,659,5,16,24,19,16,19,18,13,3,18,4,5,16,5,10,4,19,3,37,11,7,20,8,0,0,959
2024-03-28 22:50:00,29,7,18,17,24,21,13,13,10,4,17,4,4,13,4,2,2,20,2,35,10,6,14,4,0,0,293
2024-03-28 23:00:00,19,5,7,23,24,23,15,11,14,4,25,2,4,5,4,5,2,19,0,35,10,4,11,5,0,0,276
2024-03-28 23:10:00,59,9,16,20,26,15,16,11,12,15,26,7,5,10,3,2,2,10,1,20,19,9,19,11,0,0,343
2024-03-28 23:20:00,143,6,11,16,18,10,12,10,15,5,20,7,5,8,5,2,3,13,1,20,11,8,12,7,0,0,368
2024-03-28 23:30:00,13,4,15,16,22,17,14,13,12,2,16,1,3,3,5,3,1,32,0,35,11,3,10,4,0,0,255
2024-03-28 23:40:00,28,6,15,49,19,7,12,8,8,2,13,2,5,5,5,2,0,12,0,18,10,5,12,8,0,0,251
2024-03-28 23:50:00,1441,9,12,14,16,10,11,6,10,1,12,1,5,6,3,2,1,10,0,23,8,3,10,4,0,0,1618
2024-03-29 00:00:00,7,4,5,8,12,8,10,10,7,4,14,5,6,6,6,4,5,12,6,21,10,5,16,6,0,0,197
2024-03-29 00:10:00,26,5,12,11,16,9,9,8,7,4,18,3,1,5,1,2,0,11,0,20,5,4,11,5,0,0,193
2024-03-29 00:20:00,1449,3,9,9,10,10,9,8,6,4,15,5,3,3,3,0,0,8,0,14,8,1,8,2,0,0,1587
2024-03-29 00:30:00,1070,4,8,14,16,16,3,3,6,2,10,2,4,3,4,1,2,11,0,15,8,2,12,2,0,0,1218
2024-03-29 00:40:00,458,8,14,8,11,8,4,4,8,4,12,6,3,6,4,1,3,8,2,19,10,6,14,10,0,0,631
2024-03-29 00:50:00,7,1,5,5,6,5,6,7,4,3,13,2,3,9,3,2,1,8,1,14,8,4,13,5,0,0,135
2024-03-29 01:00:00,1076,3,6,13,17,13,5,4,6,0,9,2,3,3,4,3,1,14,1,15,8,2,12,2,0,0,1222
2024-03-29 01:10:00,254,0,2,6,4,3,7,5,0,2,4,2,4,6,2,0,0,4,0,10,4,3,4,4,0,0,330
2024-03-29 01:20:00,11,3,9,7,13,5,8,11,2,1,10,1,6,9,5,5,0,11,0,18,6,3,7,2,0,0,153
2024-03-29 01:30:00,8,1,5,7,11,6,6,3,6,1,15,1,4,6,7,3,1,10,1,18,5,0,7,0,0,0,132
2024-03-29 01:40:00,20,4,7,38,10,5,5,3,2,1,5,1,3,11,3,3,1,15,0,25,6,2,8,3,0,0,181
2024-03-29 01:50:00,7,0,2,5,6,6,5,4,3,0,6,0,4,12,5,4,0,2,0,2,7,0,8,0,0,0,88
2024-03-29 02:00:00,4,1,4,4,5,3,4,5,3,1,6,1,2,2,2,1,1,6,1,10,6,0,9,0,0,0,81
2024-03-29 02:10:00,6,2,5,4,8,4,3,4,4,2,8,2,3,8,5,3,0,5,0,10,3,3,7,3,0,0,102
2024-03-29 02:20:00,10,4,9,12,9,1,6,7,4,1,11,1,1,2,1,2,1,2,1,6,1,0,1,0,0,0,93
2024-03-29 02:30:00,7,3,6,1,7,2,6,7,2,0,5,0,6,2,7,0,0,1,0,1,5,1,6,1,0,0,76
2024-03-29 02:40:00,5,2,5,4,7,4,2,2,1,1,5,0,2,2,1,2,0,7,0,12,2,1,3,2,0,0,72
2024-03-29 02:50:00,8,3,7,4,8,3,1,2,4,0,5,0,3,4,3,1,0,2,0,4,4,3,5,2,0,0,76
2024-03-29 03:00:00,5,4,4,4,5,1,3,2,0,0,2,0,3,2,6,2,1,2,0,6,5,0,5,0,0,0,62
2024-03-29 03:10:00,4,3,4,7,9,7,3,4,3,2,7,2,2,6,2,5,1,8,1,18,4,2,6,2,0,0,112
