datetime,D1Z,D2Z,D3Z,D4Z,D5Z,D6Z,V21Z,V22Z,V51Z,V52Z,V81Z,V82Z,V211Z,V212Z,V811Z,V812Z,V1111Z,V1112Z,Total
2024-03-10 16:00:00,19,18,26,22,2,16,23,23,35,33,18,10,25,25,11,11,1,0,318
2024-03-10 16:10:00,13,21,19,22,5,17,17,15,21,21,13,11,16,17,11,14,0,0,253
2024-03-10 16:20:00,22,19,33,30,1,19,10,18,21,25,24,11,14,20,8,10,1,0,286
2024-03-10 16:30:00,15,18,24,24,2,26,14,19,26,29,18,12,20,21,12,8,0,0,288
2024-03-10 16:40:00,22,17,29,18,0,24,14,19,23,24,18,8,17,20,12,9,4,0,278
2024-03-10 16:50:00,19,15,27,18,1,22,16,23,27,31,16,8,22,20,9,14,0,0,288
2024-03-10 17:00:00,14,14,20,15,1,21,17,18,18,22,14,10,15,13,11,10,2,0,235
2024-03-10 17:10:00,16,17,24,18,3,19,16,20,26,38,16,9,18,19,5,8,0,0,272
2024-03-10 17:20:00,19,22,31,26,2,24,20,16,28,27,13,11,18,21,14,9,2,0,303
2024-03-10 17:30:00,13,16,16,18,1,29,13,10,23,19,15,10,20,19,12,7,0,0,241
2024-03-10 17:40:00,11,18,17,23,0,14,20,12,29,23,12,13,20,16,12,9,0,0,249
2024-03-10 17:50:00,10,21,16,25,2,25,20,20,35,34,11,14,21,25,12,8,0,0,299
2024-03-10 18:00:00,16,15,22,17,3,18,16,14,25,25,12,11,19,20,12,10,0,0,255
2024-03-10 18:10:00,19,16,23,17,5,14,12,15,21,26,19,12,19,16,11,11,1,0,257
2024-03-10 18:20:00,21,22,28,31,1,14,13,10,19,16,14,16,16,13,11,14,1,0,260
2024-03-10 18:30:00,13,18,25,19,1,14,19,13,21,32,16,12,17,20,18,19,2,0,279
2024-03-10 18:40:00,11,15,22,20,0,18,12,13,20,20,21,22,14,15,12,14,2,0,251
2024-03-10 18:50:00,14,17,21,23,0,9,14,19,18,25,16,16,11,15,22,8,1,0,249
2024-03-10 19:00:00,13,22,18,19,0,21,11,17,21,18,16,23,15,15,59,4,0,0,292
2024-03-10 19:10:00,12,14,15,11,1,11,13,17,21,22,26,10,12,16,14,19,2,0,236
2024-03-10 19:20:00,14,19,18,14,0,13,14,19,24,20,19,14,16,11,14,16,0,0,245
2024-03-10 19:30:00,11,12,17,13,0,11,12,13,42,25,20,9,16,17,13,25,0,0,256
2024-03-10 19:40:00,21,22,41,32,0,12,17,12,29,25,26,22,21,18,46,24,3,0,371
2024-03-10 19:50:00,14,11,22,18,0,16,20,11,34,26,27,8,20,20,11,20,2,0,280
2024-03-10 20:00:00,11,12,15,15,0,21,15,13,18,17,12,13,18,13,15,11,0,0,219
2024-03-10 20:10:00,11,11,13,14,1,14,11,15,15,18,19,12,11,13,9,8,1,0,196
2024-03-10 20:20:00,10,16,14,16,1,8,9,14,19,19,19,15,13,13,8,8,0,0,202
2024-03-10 20:30:00,12,8,14,12,0,5,11,11,17,13,18,7,14,11,11,18,0,0,182
2024-03-10 20:40:00,13,18,19,20,0,14,8,15,9,13,14,6,8,12,13,28,0,0,210
2024-03-10 20:50:00,11,13,16,15,0,9,12,18,14,16,16,15,11,14,13,7,0,0,200
2024-03-10 21:00:00,9,9,13,13,0,13,9,18,12,13,15,9,7,7,9,10,0,0,166
2024-03-10 21:10:00,12,14,13,17,0,16,15,15,21,12,11,17,16,9,9,18,0,0,215
2024-03-10 21:20:00,7,15,11,18,0,6,8,6,10,9,13,18,7,8,10,15,0,0,161
2024-03-10 21:30:00,10,13,13,18,0,15,14,17,16,13,18,14,14,14,7,9,0,0,205
2024-03-10 21:40:00,12,5,13,5,0,11,7,12,8,13,18,5,7,13,6,10,0,0,145
2024-03-10 21:50:00,7,13,12,11,0,11,13,11,9,12,11,12,9,9,8,15,0,0,163
2024-03-10 22:00:00,10,6,11,6,0,9,6,7,8,10,9,4,8,8,10,13,0,0,125
2024-03-10 22:10:00,6,7,9,10,0,3,4,16,5,13,10,8,6,10,6,1,0,0,114
2024-03-10 22:20:00,7,4,10,6,0,5,12,6,12,7,6,7,8,7,4,5,0,0,106
2024-03-10 22:30:00,7,13,8,12,0,2,4,15,2,4,7,12,4,6,5,8,0,0,109
2024-03-10 22:40:00,16,9,20,11,0,5,10,8,6,8,4,2,6,5,13,12,0,0,135
2024-03-10 22:50:00,10,4,9,3,0,5,6,4,5,2,1,2,4,1,11,12,0,0,79
2024-03-10 23:00:00,13,8,13,6,0,6,10,3,7,2,9,4,5,4,7,8,1,0,106
2024-03-10 23:10:00,4,9,3,7,0,1,3,6,5,6,4,7,1,3,1,10,0,0,70
2024-03-10 23:20:00,3,4,3,1,0,3,2,5,2,7,6,0,4,6,1,1,0,0,48
2024-03-10 23:30:00,6,4,5,4,0,2,1,5,1,4,0,1,1,2,10,10,0,0,56
2024-03-10 23:40:00,8,7,10,5,0,2,4,4,4,3,2,3,5,4,10,15,0,0,86
2024-03-10 23:50:00,4,3,4,3,0,2,2,2,2,2,5,1,2,2,2,5,0,0,41
2024-03-11 00:00:00,4,4,4,3,0,2,2,2,2,2,4,1,2,2,1,1,0,0,36
2024-03-11 00:10:00,3,3,3,5,0,1,2,1,1,0,2,3,1,0,3,3,0,0,31
2024-03-11 00:20:00,0,3,0,3,0,4,2,2,3,2,3,2,1,2,0,0,0,0,27
2024-03-11 00:30:00,1,3,1,3,0,2,1,0,1,1,0,2,2,1,6,8,1,0,33
2024-03-11 00:40:00,3,2,3,2,0,1,1,2,1,2,2,2,1,1,1,1,0,0,25
2024-03-11 00:50:00,1,2,1,2,0,1,3,1,3,2,3,2,4,2,0,0,0,0,27
2024-03-11 01:00:00,3,5,4,4,0,0,1,2,1,2,2,7,1,4,5,5,0,0,46
2024-03-11 01:10:00,3,2,2,1,0,2,2,0,2,0,3,2,3,0,1,1,0,0,24
2024-03-11 01:20:00,3,3,4,3,0,1,0,1,0,1,1,0,0,1,5,9,0,0,32
2024-03-11 01:30:00,0,0,0,0,0,1,1,2,1,1,1,0,1,2,1,1,0,0,12
2024-03-11 01:40:00,2,2,2,2,0,2,1,0,1,1,0,0,1,0,2,4,0,0,20
2024-03-11 01:50:00,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2024-03-11 02:00:00,0,0,1,0,0,0,0,5,0,2,0,0,0,2,1,1,0,0,12
2024-03-11 02:10:00,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,4
2024-03-11 02:20:00,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,1,0,0,6
2024-03-11 02:30:00,2,0,2,0,0,0,0,0,0,0,3,0,1,0,2,2,0,0,12
2024-03-11 02:40:00,0,2,2,2,0,0,1,3,1,1,0,1,1,1,3,5,0,0,23
2024-03-11 02:50:00,0,0,0,0,0,0,3,2,2,1,2,0,2,0,0,0,0,0,12
2024-03-11 03:00:00,0,0,0,0,0,0,1,2,1,1,0,0,1,0,1,1,0,0,8
2024-03-11 03:10:00,1,1,0,1,0,0,3,0,1,0,1,1,1,0,0,0,0,0,10
2024-03-11 03:20:00,1,1,1,1,0,0,1,2,1,1,0,0,1,1,1,1,0,0,13
2024-03-11 03:30:00,0,0,0,0,0,0,0,4,0,2,0,0,2,2,1,1,0,0,12
2024-03-11 03:40:00,2,1,2,0,0,2,0,1,0,1,2,1,1,1,0,0,0,0,14
2024-03-11 03:50:00,0,1,0,1,0,1,3,7,3,3,0,1,2,2,1,1,0,0,26
2024-03-11 04:00:00,2,2,2,2,0,2,1,3,1,4,3,0,3,6,1,0,0,0,32
2024-03-11 04:10:00,1,3,0,3,0,4,4,5,3,5,0,3,3,3,1,1,0,0,39
2024-03-11 04:20:00,2,2,2,1,0,1,2,2,2,1,4,1,3,2,0,0,0,0,25
2024-03-11 04:30:00,0,1,0,1,1,0,5,3,4,2,0,1,3,2,0,0,0,0,23
2024-03-11 04:40:00,2,4,2,3,0,1,9,8,9,6,3,1,8,4,2,5,0,0,67
2024-03-11 04:50:00,1,2,1,2,0,1,8,4,6,5,4,1,5,3,0,0,0,0,43
2024-03-11 05:00:00,1,3,1,3,0,3,18,13,15,12,5,5,11,5,0,0,0,0,95
2024-03-11 05:10:00,4,5,4,5,0,1,9,11,14,12,5,3,12,9,2,2,0,0,98
2024-03-11 05:20:00,2,5,1,3,0,2,6,23,7,14,8,4,6,7,1,1,0,0,90
2024-03-11 05:30:00,3,5,3,7,2,6,11,10,34,24,6,4,10,14,5,5,0,0,149
2024-03-11 05:40:00,7,8,8,7,0,4,24,13,35,31,11,6,14,11,6,2,2,0,189
2024-03-11 05:50:00,8,8,8,9,0,5,15,12,24,29,15,10,12,12,3,5,0,0,175
2024-03-11 06:00:00,8,9,7,10,0,6,20,21,27,34,9,12,14,16,2,2,0,0,197
2024-03-11 06:10:00,11,15,13,11,0,8,14,14,14,27,14,9,11,13,12,10,0,0,196
2024-03-11 06:20:00,14,12,11,16,2,7,12,16,28,39,19,12,12,14,5,10,0,0,229
2024-03-11 06:30:00,22,10,14,15,1,9,11,11,32,55,15,8,14,19,4,3,1,0,244
2024-03-11 06:40:00,5,12,3,20,1,13,17,16,53,52,8,11,19,19,9,7,1,0,266
2024-03-11 06:50:00,11,12,14,18,3,30,13,19,47,37,15,10,21,23,9,13,0,0,295
2024-03-11 07:00:00,13,14,13,17,4,14,13,24,51,53,14,17,21,32,6,8,0,0,314
2024-03-11 07:10:00,17,17,21,23,5,21,20,20,54,49,23,18,22,20,7,4,1,0,342
2024-03-11 07:20:00,20,23,19,30,12,23,21,39,48,56,22,18,23,27,8,5,0,0,394
2024-03-11 07:30:00,21,31,24,33,5,27,29,49,71,83,26,23,26,35,6,13,0,0,502
2024-03-11 07:40:00,26,27,37,32,14,20,35,41,62,65,33,20,34,29,11,13,1,0,500
2024-03-11 07:50:00,29,34,39,43,15,14,28,35,61,70,33,27,26,30,9,10,0,0,503
2024-03-11 08:00:00,22,33,28,36,14,21,37,42,59,77,27,27,38,38,9,11,1,0,520
2024-03-11 08:10:00,23,36,33,37,11,21,24,33,50,60,21,23,22,35,13,23,0,0,465
2024-03-11 08:20:00,24,27,32,35,15,12,34,37,62,79,27,25,35,48,7,9,0,0,508
2024-03-11 08:30:00,22,24,28,31,14,15,36,36,57,60,21,20,38,33,6,12,1,0,454
2024-03-11 08:40:00,21,22,27,31,15,23,30,37,58,74,17,16,32,30,11,8,0,0,452
2024-03-11 08:50:00,16,25,26,26,17,21,27,26,44,68,26,19,15,29,14,13,0,0,412
2024-03-11 09:00:00,19,33,27,32,9,23,31,34,53,60,25,22,36,36,15,13,3,0,471
2024-03-11 09:10:00,23,20,28,22,8,19,24,35,33,47,20,17,24,26,13,9,0,0,368
2024-03-11 09:20:00,26,27,28,34,9,22,25,31,45,44,28,19,30,35,5,10,0,0,418
2024-03-11 09:30:00,14,28,20,28,3,15,24,30,52,62,13,22,25,37,12,13,1,0,399
2024-03-11 09:40:00,25,19,23,21,3,23,32,23,49,46,20,18,31,35,11,8,0,0,387
2024-03-11 09:50:00,20,17,22,18,6,13,23,25,41,57,23,10,20,31,6,7,0,0,339
2024-03-11 10:00:00,16,23,20,24,8,28,22,18,34,37,15,18,23,25,9,4,0,0,324
2024-03-11 10:10:00,17,27,24,25,4,17,21,22,37,40,18,18,20,25,18,19,0,0,352
2024-03-11 10:20:00,20,30,31,27,6,21,22,23,41,48,22,15,18,25,14,11,2,0,376
2024-03-11 10:30:00,18,27,30,27,5,20,23,24,37,47,21,19,29,32,8,6,1,0,374
2024-03-11 10:40:00,22,20,25,19,1,22,21,26,38,46,24,19,18,31,4,5,0,0,341
2024-03-11 10:50:00,22,26,26,32,4,29,21,21,32,37,22,20,17,23,9,16,0,0,357
2024-03-11 11:00:00,34,29,31,33,1,19,33,22,50,49,19,23,29,24,11,10,1,0,418
2024-03-11 11:10:00,24,36,36,40,3,17,24,23,36,44,20,25,26,27,10,12,0,0,403
2024-03-11 11:20:00,17,24,28,24,2,20,29,26,32,43,26,19,23,31,9,9,0,0,362
2024-03-11 11:30:00,21,30,30,36,3,18,16,24,39,39,20,24,26,24,13,14,3,0,380
2024-03-11 11:40:00,22,35,29,35,6,20,27,21,40,45,22,29,25,25,13,17,0,0,411
2024-03-11 11:50:00,25,29,30,29,8,23,21,20,44,50,24,20,21,26,17,14,0,0,401
2024-03-11 12:00:00,23,27,33,37,5,21,26,22,38,46,27,24,25,24,12,16,1,0,407
2024-03-11 12:10:00,29,28,37,29,4,25,27,25,42,46,71,18,27,27,14,11,1,0,461
2024-03-11 12:20:00,19,29,27,32,2,16,33,27,37,46,24,24,29,30,17,17,1,0,410
2024-03-11 12:30:00,30,27,35,37,2,28,23,22,31,39,24,24,27,27,9,14,1,0,400
2024-03-11 12:40:00,26,20,41,30,5,15,24,20,40,40,25,17,26,25,8,21,3,0,386
2024-03-11 12:50:00,29,35,46,45,2,19,26,26,40,52,28,25,27,30,16,10,0,0,456
2024-03-11 13:00:00,15,38,52,48,7,30,18,20,40,44,27,26,23,27,9,34,0,0,458
2024-03-11 13:10:00,37,40,54,54,2,26,22,23,36,42,31,28,22,26,17,26,3,0,489
2024-03-11 13:20:00,18,39,37,39,11,23,51,25,42,47,26,27,30,32,9,10,4,0,470
2024-03-11 13:30:00,23,29,30,34,3,20,22,23,42,46,16,17,27,25,12,10,1,0,380
2024-03-11 13:40:00,33,43,45,57,5,22,20,28,46,48,26,28,25,30,11,12,4,0,483
2024-03-11 13:50:00,29,36,45,45,3,26,24,24,42,52,26,27,22,29,13,9,1,0,453
2024-03-11 14:00:00,24,35,30,37,2,22,22,20,31,36,35,26,21,23,12,14,3,0,393
2024-03-11 14:10:00,36,36,48,46,3,30,26,22,47,48,29,30,37,25,13,11,5,0,492
2024-03-11 14:20:00,31,32,48,47,6,27,24,17,35,38,26,30,21,23,11,18,1,0,435
2024-03-11 14:30:00,37,41,60,60,3,16,27,31,44,46,26,24,29,34,20,19,2,0,519
2024-03-11 14:40:00,32,36,50,53,4,20,20,23,46,49,25,31,27,30,16,13,0,0,475
2024-03-11 14:50:00,35,36,48,48,3,29,26,27,52,62,34,25,24,37,10,10,0,0,506
2024-03-11 15:00:00,30,39,45,59,4,12,32,33,40,49,30,30,26,32,13,10,3,0,487
2024-03-11 15:10:00,30,40,51,60,5,19,23,30,26,37,24,31,25,30,11,8,3,0,453
2024-03-11 15:20:00,34,34,56,52,9,17,31,39,35,51,29,32,29,36,10,11,0,0,505
2024-03-11 15:30:00,36,42,56,63,6,25,28,37,38,48,26,34,28,32,13,11,1,0,524
2024-03-11 15:40:00,35,41,67,70,6,20,37,39,55,42,34,39,33,34,10,12,1,0,575
2024-03-11 15:50:00,34,38,61,60,5,23,32,38,46,51,37,33,30,38,11,14,3,0,554
2024-03-11 16:00:00,43,47,62,59,10,23,30,44,38,52,39,41,31,39,11,13,0,0,582
2024-03-11 16:10:00,44,34,68,60,4,23,36,35,47,56,35,28,33,39,15,14,1,0,572
2024-03-11 16:20:00,39,41,57,53,4,28,33,44,41,54,34,28,36,44,16,21,1,0,574
2024-03-11 16:30:00,39,37,57,59,2,28,34,42,44,55,27,34,33,40,10,10,2,0,553
2024-03-11 16:40:00,37,37,62,55,4,24,43,40,62,61,32,31,41,41,13,17,3,0,603
2024-03-11 16:50:00,35,36,50,43,3,27,22,29,36,39,34,30,24,34,15,15,0,0,472
2024-03-11 17:00:00,29,44,43,49,2,23,37,37,42,48,34,31,37,36,11,11,4,0,518
2024-03-11 17:10:00,35,37,67,59,2,25,27,28,43,41,27,19,27,29,16,17,3,0,502
2024-03-11 17:20:00,55,37,65,53,3,29,29,29,39,39,43,28,34,26,11,11,1,0,532
2024-03-11 17:30:00,42,36,64,52,2,28,33,29,36,47,42,34,29,32,14,15,1,0,536
2024-03-11 17:40:00,40,28,53,42,4,26,30,41,36,45,27,23,29,37,18,16,2,0,497
2024-03-11 17:50:00,32,33,52,42,2,26,33,41,35,51,31,25,31,34,14,14,1,0,497
2024-03-11 18:00:00,35,41,48,51,2,20,34,31,44,51,46,34,34,32,13,15,0,0,531
2024-03-11 18:10:00,27,37,39,46,0,22,17,32,27,37,22,29,18,30,10,18,0,0,411
2024-03-11 18:20:00,46,28,41,39,7,22,20,29,26,38,27,22,24,26,11,13,3,0,422
2024-03-11 18:30:00,29,29,38,34,9,20,18,22,22,34,19,24,15,28,18,11,3,0,373
2024-03-11 18:40:00,27,23,46,35,3,16,18,18,40,49,33,16,19,30,16,17,3,0,409
2024-03-11 18:50:00,24,22,31,26,0,15,18,15,24,33,29,18,21,25,21,24,1,0,347
2024-03-11 19:00:00,23,29,35,33,0,12,15,21,26,27,37,24,18,21,13,16,1,0,351
2024-03-11 19:10:00,17,16,19,20,1,21,22,16,29,25,30,18,20,19,11,11,0,0,295
2024-03-11 19:20:00,20,20,27,22,0,13,15,16,26,30,27,16,19,23,10,21,3,0,308
2024-03-11 19:30:00,20,16,25,19,0,10,12,18,19,29,35,13,15,24,10,22,0,0,287
2024-03-11 19:40:00,14,22,25,28,0,18,14,21,33,33,22,24,21,23,18,13,0,0,329
2024-03-11 19:50:00,19,17,26,25,0,10,27,31,38,43,31,17,22,35,9,23,0,0,373
2024-03-11 20:00:00,21,18,26,24,1,13,16,14,34,38,23,19,15,30,16,23,2,0,333
2024-03-11 20:10:00,11,21,21,23,0,7,16,17,23,22,24,15,16,17,15,17,3,0,268
2024-03-11 20:20:00,16,18,19,24,1,8,18,18,26,27,17,14,20,23,7,13,0,0,269
2024-03-11 20:30:00,9,16,14,16,2,10,14,13,17,15,15,10,15,9,10,15,0,0,200
2024-03-11 20:40:00,15,15,19,20,0,9,18,14,17,26,20,12,11,20,6,7,2,0,231
2024-03-11 20:50:00,12,9,14,13,1,15,29,20,27,25,23,15,17,14,7,25,3,0,269
2024-03-11 21:00:00,17,11,19,19,0,10,8,14,11,19,25,21,11,17,5,14,0,0,221
2024-03-11 21:10:00,13,15,19,19,0,12,10,6,13,15,14,23,11,8,11,22,5,0,216
2024-03-11 21:20:00,16,14,19,16,0,11,11,8,10,12,25,16,8,10,13,12,1,0,202
2024-03-11 21:30:00,14,17,20,18,0,14,10,8,11,8,15,16,8,9,15,15,0,0,198
2024-03-11 21:40:00,15,11,19,17,0,6,15,9,15,6,23,7,12,5,11,14,0,0,185
2024-03-11 21:50:00,14,11,15,14,2,11,10,7,10,8,21,12,9,5,5,5,0,0,159
2024-03-11 22:00:00,11,10,16,13,1,9,10,11,15,9,18,10,13,6,10,8,0,0,170
2024-03-11 22:10:00,16,12,18,15,0,13,8,11,8,17,19,12,9,16,17,21,1,0,213
2024-03-11 22:20:00,10,14,13,11,0,2,9,6,8,9,13,11,9,6,10,18,0,0,149
2024-03-11 22:30:00,10,8,11,10,1,11,8,11,6,8,15,10,6,8,7,19,0,0,149
2024-03-11 22:40:00,9,9,16,10,0,4,5,4,3,6,15,10,4,4,11,7,0,0,117
2024-03-11 22:50:00,5,12,8,13,0,5,5,7,4,6,15,8,5,5,11,17,0,0,126
2024-03-11 23:00:00,5,5,6,4,0,4,7,11,7,9,4,3,5,8,6,8,1,0,93
2024-03-11 23:10:00,8,7,11,5,0,4,6,9,5,5,7,3,5,6,6,8,0,0,95
2024-03-11 23:20:00,1,4,3,5,0,3,3,3,4,3,9,3,4,2,3,10,0,0,60
2024-03-11 23:30:00,4,5,7,4,0,4,5,2,5,2,1,1,5,2,10,11,0,0,68
2024-03-11 23:40:00,6,7,11,7,1,2,8,2,5,2,8,2,4,2,7,8,0,0,82
2024-03-11 23:50:00,3,2,3,2,1,1,4,3,4,3,5,2,5,3,2,8,0,0,51
2024-03-12 00:00:00,1,1,3,2,0,1,2,3,2,3,2,0,2,3,4,6,0,0,35
2024-03-12 00:10:00,5,1,7,1,0,2,4,5,4,5,10,0,3,4,1,3,0,0,55
2024-03-12 00:20:00,2,3,5,3,0,2,0,1,0,1,7,1,0,1,6,6,0,0,38
2024-03-12 00:30:00,7,3,9,4,0,0,1,0,1,1,10,3,1,1,3,8,0,0,52
2024-03-12 00:40:00,3,0,2,0,0,2,3,3,4,2,2,0,3,2,0,6,0,0,32
2024-03-12 00:50:00,1,2,2,3,0,0,0,1,0,1,5,1,0,1,2,0,0,0,19
2024-03-12 01:00:00,0,0,0,0,0,0,0,3,0,2,4,1,0,1,0,0,0,0,11
2024-03-12 01:10:00,1,2,1,2,0,0,1,1,1,1,1,2,1,2,0,3,0,0,19
2024-03-12 01:20:00,0,3,0,2,0,3,1,1,1,2,0,3,1,2,1,3,0,0,23
2024-03-12 01:30:00,0,0,0,0,0,2,1,3,1,3,2,0,1,3,0,0,1,0,17
2024-03-12 01:40:00,1,1,2,1,0,0,0,1,0,1,1,0,0,1,2,2,0,0,13
2024-03-12 01:50:00,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
2024-03-12 02:00:00,0,2,1,2,0,1,1,0,1,0,1,1,1,0,1,2,0,0,14
2024-03-12 02:10:00,1,1,1,1,0,0,0,3,0,2,3,1,0,2,0,0,0,0,15
2024-03-12 02:20:00,0,1,1,1,0,0,0,0,0,0,5,0,0,0,1,3,0,0,12
2024-03-12 02:30:00,0,0,0,0,0,1,2,0,1,0,2,0,1,1,0,0,0,0,8
2024-03-12 02:40:00,0,0,0,0,0,0,0,2,0,3,2,0,0,3,0,0,0,0,10
2024-03-12 02:50:00,1,1,2,1,0,0,0,1,0,1,2,0,0,1,1,2,0,0,13
2024-03-12 03:00:00,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,7
2024-03-12 03:10:00,1,2,2,2,0,3,1,1,2,1,3,0,1,1,1,0,0,0,21
2024-03-12 03:20:00,1,2,1,2,0,0,2,0,1,1,3,3,1,0,0,3,0,0,20
2024-03-12 03:30:00,3,2,3,4,0,1,4,4,3,4,4,2,3,3,0,2,0,0,42
2024-03-12 03:40:00,1,0,1,0,0,0,1,1,2,1,2,0,2,1,0,0,0,0,12
2024-03-12 03:50:00,0,1,0,1,0,1,0,4,0,3,0,1,0,3,1,4,0,0,19
2024-03-12 04:00:00,0,0,0,0,0,1,3,3,1,2,3,1,1,2,0,2,0,0,19
2024-03-12 04:10:00,2,0,2,0,0,0,2,1,2,1,5,0,2,0,0,3,0,0,20
2024-03-12 04:20:00,2,1,2,2,0,0,1,3,1,3,3,2,1,3,0,0,0,0,24
2024-03-12 04:30:00,1,1,1,1,0,0,3,4,3,7,1,1,4,5,0,0,0,0,32
2024-03-12 04:40:00,0,0,0,0,0,1,4,6,3,5,0,0,3,5,0,2,0,0,29
2024-03-12 04:50:00,1,3,2,3,0,0,4,5,3,5,6,2,4,6,1,2,0,0,47
2024-03-12 05:00:00,6,0,3,0,0,2,7,8,14,11,7,1,8,10,2,5,0,0,84
2024-03-12 05:10:00,4,7,3,7,0,1,8,10,11,13,7,6,9,10,2,4,0,0,102
2024-03-12 05:20:00,10,0,7,1,0,4,17,9,12,10,14,1,10,8,1,5,1,0,110
2024-03-12 05:30:00,4,8,5,7,2,2,11,12,29,31,18,8,18,21,1,7,0,0,184
2024-03-12 05:40:00,4,1,4,3,2,4,15,16,35,38,21,1,18,28,4,7,1,0,202
2024-03-12 05:50:00,3,13,6,14,0,5,21,17,28,26,19,13,21,18,5,2,0,0,211
2024-03-12 06:00:00,11,9,14,13,0,5,9,13,18,28,24,8,14,19,5,6,0,0,196
2024-03-12 06:10:00,6,14,8,16,0,9,11,12,31,26,10,13,16,15,13,4,0,0,204
2024-03-12 06:20:00,9,16,10,15,0,8,13,18,35,49,17,12,18,32,4,3,0,0,259
2024-03-12 06:30:00,5,7,7,10,0,9,12,15,36,53,13,7,15,30,1,4,2,0,226
2024-03-12 06:40:00,11,8,14,14,0,18,18,17,44,47,17,7,23,29,3,7,1,0,278
2024-03-12 06:50:00,19,18,21,23,4,20,13,24,51,65,23,17,24,36,3,9,0,0,370
2024-03-12 07:00:00,11,14,15,18,6,13,28,31,48,51,15,14,23,26,1,3,0,0,317
2024-03-12 07:10:00,16,20,21,27,8,23,25,27,59,50,27,18,29,31,6,8,0,0,395
2024-03-12 07:20:00,22,22,22,24,10,24,34,27,69,73,20,19,45,44,4,7,1,0,467
2024-03-12 07:30:00,28,28,31,35,5,23,43,38,69,74,26,15,32,42,9,6,0,0,504
2024-03-12 07:40:00,29,31,38,45,10,20,35,37,67,69,27,26,34,42,6,8,1,0,525
2024-03-12 07:50:00,21,27,22,37,6,31,38,39,59,65,23,33,34,39,10,10,0,0,494
2024-03-12 08:00:00,23,30,34,35,11,18,39,37,63,69,25,22,38,41,13,17,0,0,515
2024-03-12 08:10:00,17,18,19,21,7,23,36,42,62,69,23,20,31,34,5,7,0,0,434
2024-03-12 08:20:00,17,34,27,32,4,32,25,33,52,58,21,27,29,40,9,7,1,0,448
2024-03-12 08:30:00,21,26,29,36,13,18,36,34,61,56,28,19,35,31,9,6,1,0,459
2024-03-12 08:40:00,23,26,30,28,22,19,34,40,60,56,29,18,34,37,12,15,1,0,484
2024-03-12 08:50:00,23,23,29,31,16,16,29,29,45,61,27,22,30,33,10,5,0,0,429
2024-03-12 09:00:00,20,21,27,24,10,15,25,32,49,60,24,17,25,40,7,10,0,0,406
2024-03-12 09:10:00,13,23,21,30,9,19,26,29,48,53,15,19,30,35,6,10,0,0,386
2024-03-12 09:20:00,19,23,30,27,9,29,30,32,40,45,20,18,26,30,10,9,0,0,397
2024-03-12 09:30:00,13,21,20,28,0,14,22,20,25,32,16,17,22,17,4,4,1,0,276
2024-03-12 09:40:00,17,14,23,20,6,20,17,21,30,42,15,11,24,27,5,6,0,0,298
2024-03-12 09:50:00,21,23,33,27,4,16,23,21,41,47,16,17,23,22,6,8,0,0,348
2024-03-12 10:00:00,17,18,21,21,3,22,26,25,33,42,18,19,26,25,7,11,0,0,334
2024-03-12 10:10:00,17,22,23,25,4,13,19,21,39,33,19,20,26,22,4,5,0,0,312
2024-03-12 10:20:00,31,32,40,41,2,16,24,32,34,41,29,19,20,24,11,15,1,0,412
2024-03-12 10:30:00,19,24,27,26,2,22,18,27,33,42,36,15,26,33,13,11,1,0,375
2024-03-12 10:40:00,21,38,25,36,4,26,29,22,40,39,23,21,24,31,10,8,3,0,400
2024-03-12 10:50:00,15,27,22,26,3,24,25,18,36,42,17,21,27,30,9,12,0,0,354
2024-03-12 11:00:00,29,32,39,38,1,21,26,28,48,46,22,16,30,27,14,10,0,0,427
2024-03-12 11:10:00,22,22,25,25,0,24,18,27,38,50,23,16,21,36,6,9,1,0,363
2024-03-12 11:20:00,26,15,31,17,2,20,22,25,39,49,18,12,23,30,9,10,0,0,348
2024-03-12 11:30:00,25,21,29,25,2,26,24,26,34,45,23,15,22,32,10,8,0,0,367
2024-03-12 11:40:00,26,30,32,36,0,20,29,21,36,41,25,26,20,33,11,11,0,0,397
2024-03-12 11:50:00,24,25,37,30,4,22,31,26,42,50,25,15,26,27,8,12,0,0,404
2024-03-12 12:00:00,24,25,32,32,0,19,18,28,26,44,26,22,18,30,9,8,0,0,361
2024-03-12 12:10:00,29,28,36,37,4,30,23,26,35,47,20,18,20,26,14,10,1,0,404
2024-03-12 12:20:00,27,23,37,27,3,22,27,30,34,48,21,17,29,34,13,13,1,0,406
2024-03-12 12:30:00,24,29,35,34,0,20,28,27,44,44,19,22,28,34,17,18,2,0,425
2024-03-12 12:40:00,21,24,25,27,5,24,27,31,42,51,22,16,23,33,15,14,1,0,401
2024-03-12 12:50:00,27,30,45,42,1,18,18,24,38,48,18,17,24,33,8,15,2,0,408
2024-03-12 13:00:00,27,38,53,55,2,27,22,27,35,51,19,24,24,32,14,20,7,0,477
2024-03-12 13:10:00,29,38,43,43,1,27,25,30,42,46,28,23,22,31,15,16,0,0,459
