datetime,D21Z,V22Z,D51Z,V52Z,V53Z,D81Z,V82Z,D111Z,V112Z,V113Z,Total
2024-03-10 15:50:00,8,8,85,50,2,5,5,90,37,4,294
2024-03-10 16:00:00,8,5,74,49,2,9,9,66,42,6,270
2024-03-10 16:10:00,8,5,90,42,1,9,6,76,31,2,270
2024-03-10 16:20:00,11,7,77,47,1,2,2,66,29,6,248
2024-03-10 16:30:00,11,8,86,48,2,5,3,74,31,8,276
2024-03-10 16:40:00,6,7,94,53,3,3,1,68,44,13,292
2024-03-10 16:50:00,8,11,94,46,4,4,3,68,32,5,275
2024-03-10 17:00:00,15,10,106,60,3,9,7,88,30,5,333
2024-03-10 17:10:00,8,8,102,54,5,5,1,60,28,14,285
2024-03-10 17:20:00,5,4,124,39,4,5,4,85,26,2,298
2024-03-10 17:30:00,5,6,120,55,4,4,4,84,36,4,322
2024-03-10 17:40:00,14,10,102,35,6,12,8,78,36,5,306
2024-03-10 17:50:00,15,14,112,43,2,5,3,70,32,5,301
2024-03-10 18:00:00,15,16,77,34,0,10,9,89,24,4,278
2024-03-10 18:10:00,8,6,81,37,1,9,9,68,33,8,260
2024-03-10 18:20:00,10,12,86,30,6,6,5,70,43,14,282
2024-03-10 18:30:00,10,6,75,35,5,5,6,64,38,8,252
2024-03-10 18:40:00,7,6,85,54,3,5,4,64,39,6,273
2024-03-10 18:50:00,13,9,85,39,1,8,9,65,39,15,283
2024-03-10 19:00:00,11,8,67,33,4,10,7,58,25,6,229
2024-03-10 19:10:00,9,8,82,37,7,9,3,69,43,8,275
2024-03-10 19:20:00,7,11,70,38,6,4,4,64,35,5,244
2024-03-10 19:30:00,12,6,67,39,1,11,9,57,52,4,258
2024-03-10 19:40:00,8,7,45,32,1,6,6,55,25,3,188
2024-03-10 19:50:00,9,7,50,30,2,6,8,57,34,10,213
2024-03-10 20:00:00,16,7,56,36,3,6,7,45,28,7,211
2024-03-10 20:10:00,8,9,67,34,1,4,2,61,41,12,239
2024-03-10 20:20:00,6,4,55,30,0,4,3,59,32,15,208
2024-03-10 20:30:00,5,4,42,33,2,4,4,49,35,7,185
2024-03-10 20:40:00,4,2,34,26,1,6,2,45,33,4,157
2024-03-10 20:50:00,7,8,29,25,0,1,0,42,33,6,151
2024-03-10 21:00:00,3,3,34,30,0,7,8,52,33,1,171
2024-03-10 21:10:00,3,4,37,31,0,1,1,39,27,3,146
2024-03-10 21:20:00,8,6,42,31,2,5,5,53,29,9,190
2024-03-10 21:30:00,4,5,36,27,0,2,1,38,26,4,143
2024-03-10 21:40:00,2,3,29,23,3,5,4,25,24,1,119
2024-03-10 21:50:00,3,5,19,18,2,3,4,21,16,1,92
2024-03-10 22:00:00,3,7,23,21,1,0,0,35,24,4,118
2024-03-10 22:10:00,1,2,28,27,2,1,0,28,22,3,114
2024-03-10 22:20:00,3,1,23,19,2,1,0,33,24,6,112
2024-03-10 22:30:00,1,1,23,18,2,2,2,22,18,9,98
2024-03-10 22:40:00,1,1,14,11,2,0,0,26,15,8,78
2024-03-10 22:50:00,2,1,9,7,1,3,1,17,11,8,60
2024-03-10 23:00:00,2,1,19,13,3,1,1,15,13,7,75
2024-03-10 23:10:00,2,2,8,6,2,0,0,18,15,13,66
2024-03-10 23:20:00,5,2,11,10,2,0,0,14,10,5,59
2024-03-10 23:30:00,2,1,17,15,5,1,1,10,7,7,66
2024-03-10 23:40:00,2,3,6,5,1,0,0,9,8,4,38
2024-03-10 23:50:00,1,1,6,6,1,0,0,4,3,1,23
2024-03-11 00:00:00,2,2,8,8,0,1,1,6,3,4,35
2024-03-11 00:10:00,0,0,4,4,0,1,2,11,6,5,33
2024-03-11 00:20:00,1,1,6,6,0,0,0,5,5,5,29
2024-03-11 00:30:00,0,0,5,4,1,0,0,6,3,6,25
2024-03-11 00:40:00,1,2,5,5,1,0,0,4,0,3,21
2024-03-11 00:50:00,0,0,1,1,1,0,0,5,3,5,16
2024-03-11 01:00:00,1,1,8,8,2,0,0,2,2,1,25
2024-03-11 01:10:00,1,2,4,3,0,0,0,3,5,3,21
2024-03-11 01:20:00,0,0,2,2,0,0,0,1,1,1,7
2024-03-11 01:30:00,0,0,3,3,1,1,2,4,5,3,22
2024-03-11 01:40:00,2,0,0,0,0,0,0,2,2,3,9
2024-03-11 01:50:00,0,1,2,3,1,0,0,1,1,0,9
2024-03-11 02:00:00,0,0,5,4,0,0,0,1,1,1,12
2024-03-11 02:10:00,1,0,2,2,0,0,0,2,3,1,11
2024-03-11 02:20:00,1,0,3,3,1,0,0,1,1,1,11
2024-03-11 02:30:00,1,0,2,2,0,0,0,1,1,1,8
2024-03-11 02:40:00,0,0,1,1,0,0,0,0,0,0,2
2024-03-11 02:50:00,0,0,2,2,1,0,0,0,0,0,5
2024-03-11 03:00:00,0,0,3,3,1,0,0,3,1,3,14
2024-03-11 03:10:00,1,0,3,3,0,0,0,0,0,1,8
2024-03-11 03:20:00,1,2,1,1,0,1,1,2,2,2,13
2024-03-11 03:30:00,1,0,0,0,0,0,0,0,0,1,2
2024-03-11 03:40:00,1,0,3,2,1,0,0,3,2,2,14
2024-03-11 03:50:00,0,0,0,0,0,0,0,3,2,4,9
2024-03-11 04:00:00,0,0,2,2,0,0,0,1,0,1,6
2024-03-11 04:10:00,0,0,4,4,2,0,0,2,2,0,14
2024-03-11 04:20:00,1,0,2,2,0,0,0,6,4,4,19
2024-03-11 04:30:00,1,1,7,6,1,0,0,2,3,3,24
2024-03-11 04:40:00,1,1,8,9,1,1,2,3,3,3,32
2024-03-11 04:50:00,0,0,5,4,1,0,0,5,4,1,20
2024-03-11 05:00:00,2,3,23,11,3,1,2,11,7,10,73
2024-03-11 05:10:00,0,0,25,13,3,0,0,10,8,7,66
2024-03-11 05:20:00,2,2,28,14,1,1,1,13,10,3,75
2024-03-11 05:30:00,4,2,56,20,5,1,1,24,18,4,135
2024-03-11 05:40:00,0,0,52,15,3,0,0,13,13,7,103
2024-03-11 05:50:00,1,2,56,15,4,1,2,30,23,14,148
2024-03-11 06:00:00,2,2,83,23,8,1,4,21,16,8,168
2024-03-11 06:10:00,4,0,67,15,4,7,2,37,24,8,168
2024-03-11 06:20:00,2,2,84,14,9,3,2,52,19,15,202
2024-03-11 06:30:00,4,3,106,12,13,3,3,38,26,9,217
2024-03-11 06:40:00,6,4,91,19,8,4,4,47,20,5,208
2024-03-11 06:50:00,8,5,144,20,9,8,8,64,22,8,296
2024-03-11 07:00:00,11,8,138,32,2,8,11,71,23,7,311
2024-03-11 07:10:00,10,9,111,40,4,9,13,79,34,3,312
2024-03-11 07:20:00,10,6,137,24,1,16,16,77,28,5,320
2024-03-11 07:30:00,15,13,112,25,4,20,40,92,35,3,359
2024-03-11 07:40:00,31,26,103,26,3,24,18,108,22,5,366
2024-03-11 07:50:00,25,15,101,20,7,29,23,93,34,10,357
2024-03-11 08:00:00,13,9,116,29,5,5,23,84,43,9,336
2024-03-11 08:10:00,11,5,107,10,5,20,21,71,27,6,283
2024-03-11 08:20:00,15,8,127,20,5,18,37,96,34,8,368
2024-03-11 08:30:00,12,12,119,22,4,11,32,86,30,8,336
2024-03-11 08:40:00,13,9,114,32,7,17,49,76,40,7,364
2024-03-11 08:50:00,17,10,126,39,7,16,33,82,36,7,373
2024-03-11 09:00:00,13,5,117,27,6,11,21,71,36,3,310
2024-03-11 09:10:00,4,8,115,49,4,3,39,79,41,8,350
2024-03-11 09:20:00,11,7,120,60,13,8,44,57,32,4,356
2024-03-11 09:30:00,6,3,79,35,6,8,7,53,24,6,227
2024-03-11 09:40:00,10,8,112,43,10,6,30,81,32,11,343
2024-03-11 09:50:00,4,0,82,37,3,14,16,72,30,5,263
2024-03-11 10:00:00,10,10,83,50,5,8,20,74,34,11,305
2024-03-11 10:10:00,7,6,89,44,5,11,15,58,31,3,269
2024-03-11 10:20:00,5,2,86,43,4,9,29,76,28,8,290
2024-03-11 10:30:00,5,2,70,39,2,6,51,70,22,4,271
2024-03-11 10:40:00,10,7,85,48,5,6,30,79,22,4,296
2024-03-11 10:50:00,8,4,84,34,3,10,39,70,28,4,284
2024-03-11 11:00:00,7,3,62,42,5,11,26,82,21,7,266
2024-03-11 11:10:00,12,8,74,39,4,9,62,61,26,5,300
2024-03-11 11:20:00,6,10,91,44,2,6,51,68,28,2,308
2024-03-11 11:30:00,4,5,65,50,4,6,40,75,30,6,285
2024-03-11 11:40:00,9,8,93,43,3,12,23,73,30,7,301
2024-03-11 11:50:00,7,5,82,45,3,9,63,74,29,9,326
2024-03-11 12:00:00,15,7,75,42,8,10,29,73,26,10,295
2024-03-11 12:10:00,11,6,91,46,5,8,16,71,27,25,306
2024-03-11 12:20:00,18,13,85,48,3,12,21,55,33,17,305
2024-03-11 12:30:00,11,6,83,41,4,10,26,98,24,3,306
2024-03-11 12:40:00,14,17,89,52,5,5,9,90,26,16,323
2024-03-11 12:50:00,13,9,87,43,4,10,16,97,23,7,309
2024-03-11 13:00:00,9,7,74,46,1,13,10,80,27,6,273
2024-03-11 13:10:00,21,14,86,31,2,19,20,78,18,15,304
2024-03-11 13:20:00,17,19,92,52,1,10,39,74,23,7,334
2024-03-11 13:30:00,15,7,93,42,2,13,38,91,28,3,332
2024-03-11 13:40:00,8,9,98,51,5,3,10,79,27,2,292
2024-03-11 13:50:00,8,8,77,41,5,11,5,69,29,2,255
2024-03-11 14:00:00,13,10,93,40,11,20,14,92,32,2,327
2024-03-11 14:10:00,14,11,91,48,5,6,14,82,25,4,300
2024-03-11 14:20:00,18,10,101,61,6,13,20,116,29,7,381
2024-03-11 14:30:00,17,9,88,55,2,7,10,80,20,5,293
2024-03-11 14:40:00,17,16,99,55,4,5,3,91,31,2,323
2024-03-11 14:50:00,19,13,87,55,2,9,12,119,25,3,344
2024-03-11 15:00:00,8,6,103,53,8,8,24,91,37,9,347
2024-03-11 15:10:00,22,13,122,71,5,11,28,108,24,1,405
2024-03-11 15:20:00,17,10,98,59,4,13,15,120,21,2,359
2024-03-11 15:30:00,12,9,97,72,7,6,4,113,36,5,361
2024-03-11 15:40:00,17,9,109,62,3,8,13,109,17,3,350
2024-03-11 15:50:00,18,12,89,57,5,18,10,119,38,5,371
2024-03-11 16:00:00,9,6,94,64,2,6,5,116,20,12,334
2024-03-11 16:10:00,21,10,107,74,6,9,15,123,30,5,400
2024-03-11 16:20:00,13,10,104,58,4,11,6,115,34,7,362
2024-03-11 16:30:00,13,8,92,58,2,11,8,118,37,12,359
2024-03-11 16:40:00,11,9,119,76,8,8,7,136,26,8,408
2024-03-11 16:50:00,18,12,116,80,5,8,8,109,41,6,403
2024-03-11 17:00:00,15,7,82,63,3,2,1,120,49,3,345
2024-03-11 17:10:00,12,6,94,59,5,12,20,130,25,4,367
2024-03-11 17:20:00,15,9,115,63,1,11,9,119,33,9,384
2024-03-11 17:30:00,18,17,123,58,1,11,5,113,24,3,373
2024-03-11 17:40:00,16,13,108,71,0,10,9,120,26,3,376
2024-03-11 17:50:00,15,8,104,83,1,8,6,103,32,7,367
2024-03-11 18:00:00,23,6,93,64,6,5,5,101,29,3,335
2024-03-11 18:10:00,19,17,111,54,0,10,5,112,21,3,352
2024-03-11 18:20:00,13,13,94,48,1,15,11,96,21,5,317
2024-03-11 18:30:00,11,8,87,41,2,7,5,95,23,5,284
2024-03-11 18:40:00,15,11,68,49,5,6,6,95,31,11,297
2024-03-11 18:50:00,17,18,67,48,2,10,9,82,35,4,292
2024-03-11 19:00:00,13,5,71,58,2,4,4,81,31,0,269
2024-03-11 19:10:00,11,10,57,44,5,7,7,79,34,6,260
2024-03-11 19:20:00,4,5,61,37,1,8,5,61,25,3,210
2024-03-11 19:30:00,5,2,57,35,6,7,2,46,33,2,195
2024-03-11 19:40:00,8,4,63,46,1,4,3,58,28,7,222
2024-03-11 19:50:00,4,4,44,32,0,5,9,64,37,4,203
2024-03-11 20:00:00,6,5,36,32,1,3,4,43,28,4,162
2024-03-11 20:10:00,11,3,43,34,0,9,4,55,31,5,195
2024-03-11 20:20:00,10,8,40,31,2,3,2,51,25,7,179
2024-03-11 20:30:00,8,7,45,37,2,3,2,51,37,1,193
2024-03-11 20:40:00,6,5,33,30,0,3,2,34,33,2,148
2024-03-11 20:50:00,5,1,32,26,3,2,2,28,27,9,135
2024-03-11 21:00:00,12,10,36,25,1,4,6,40,21,5,160
2024-03-11 21:10:00,6,4,47,39,2,8,5,37,27,2,177
2024-03-11 21:20:00,5,1,45,36,2,1,3,49,32,8,182
2024-03-11 21:30:00,7,7,32,21,0,0,0,33,25,6,131
2024-03-11 21:40:00,4,4,38,35,1,1,1,27,23,8,142
2024-03-11 21:50:00,13,8,30,23,2,3,2,37,29,8,155
2024-03-11 22:00:00,4,1,26,25,0,3,2,19,24,2,106
2024-03-11 22:10:00,6,5,25,21,3,2,3,39,36,11,151
2024-03-11 22:20:00,3,1,20,23,1,0,0,37,28,3,116
2024-03-11 22:30:00,4,2,27,19,1,0,0,22,22,4,101
2024-03-11 22:40:00,5,4,18,15,0,0,0,16,14,2,74
2024-03-11 22:50:00,1,2,12,15,0,1,0,20,12,4,67
2024-03-11 23:00:00,3,2,8,10,0,2,1,18,15,8,67
2024-03-11 23:10:00,4,1,16,16,2,1,0,13,14,7,74
2024-03-11 23:20:00,3,1,8,6,0,0,0,13,11,3,45
2024-03-11 23:30:00,1,0,11,14,1,1,0,8,9,5,50
2024-03-11 23:40:00,3,6,13,14,2,4,1,11,10,4,68
2024-03-11 23:50:00,1,1,4,4,0,0,0,13,15,8,46
2024-03-12 00:00:00,1,2,5,5,0,0,0,10,10,2,35
2024-03-12 00:10:00,0,0,4,5,0,0,0,6,5,0,20
2024-03-12 00:20:00,1,2,6,8,1,0,0,4,6,1,29
2024-03-12 00:30:00,0,0,1,1,1,0,0,8,8,2,21
2024-03-12 00:40:00,0,0,2,2,1,1,1,5,6,1,19
2024-03-12 00:50:00,2,0,2,2,0,1,0,4,4,1,16
2024-03-12 01:00:00,0,0,4,4,0,0,0,5,5,5,23
2024-03-12 01:10:00,0,0,2,2,0,0,0,2,2,0,8
2024-03-12 01:20:00,0,0,2,3,0,0,0,2,2,1,10
2024-03-12 01:30:00,1,1,1,1,1,0,0,4,3,3,15
2024-03-12 01:40:00,0,0,3,3,1,1,2,1,1,0,12
2024-03-12 01:50:00,0,0,2,2,0,0,0,1,1,0,6
2024-03-12 02:00:00,1,2,3,3,0,0,0,1,1,0,11
2024-03-12 02:10:00,0,0,5,6,1,0,0,2,2,0,16
2024-03-12 02:20:00,0,0,0,0,0,0,0,4,4,1,9
2024-03-12 02:30:00,1,0,1,1,0,0,0,2,3,2,10
2024-03-12 02:40:00,0,0,2,2,0,1,0,1,1,1,8
2024-03-12 02:50:00,0,0,0,0,0,0,0,4,3,0,7
2024-03-12 03:00:00,0,0,3,4,0,0,0,2,2,2,13
2024-03-12 03:10:00,0,0,2,3,0,0,0,4,4,0,13
2024-03-12 03:20:00,1,0,0,0,0,0,0,3,3,3,10
2024-03-12 03:30:00,0,0,2,3,1,0,0,3,3,0,12
2024-03-12 03:40:00,0,0,2,1,0,0,0,1,0,2,6
2024-03-12 03:50:00,0,0,2,2,0,0,0,2,3,2,11
2024-03-12 04:00:00,0,0,2,1,0,0,0,1,2,1,7
2024-03-12 04:10:00,0,0,2,3,0,1,1,1,0,2,10
2024-03-12 04:20:00,0,0,7,7,2,0,0,2,2,3,23
2024-03-12 04:30:00,3,4,7,10,2,1,1,1,2,0,31
2024-03-12 04:40:00,1,0,5,5,2,1,1,7,6,2,30
2024-03-12 04:50:00,1,0,5,6,0,1,2,5,4,0,24
2024-03-12 05:00:00,1,0,22,19,1,2,2,9,8,4,68
2024-03-12 05:10:00,0,0,16,14,3,0,0,11,7,6,57
2024-03-12 05:20:00,0,0,31,25,2,1,1,14,12,5,91
2024-03-12 05:30:00,2,1,46,29,1,4,4,16,12,0,115
2024-03-12 05:40:00,1,0,62,24,3,1,1,22,17,0,131
2024-03-12 05:50:00,0,0,57,25,3,0,0,16,16,6,123
2024-03-12 06:00:00,2,3,65,28,2,2,2,27,25,6,162
2024-03-12 06:10:00,6,3,88,35,3,4,5,39,18,6,207
2024-03-12 06:20:00,2,0,107,28,2,2,3,44,32,0,220
2024-03-12 06:30:00,1,2,110,41,3,2,1,44,42,3,249
2024-03-12 06:40:00,5,5,113,25,5,7,3,35,27,4,229
2024-03-12 06:50:00,7,6,138,26,8,8,9,68,21,4,295
2024-03-12 07:00:00,10,8,132,39,18,8,5,52,27,1,300
2024-03-12 07:10:00,8,6,127,20,5,13,6,86,27,9,307
2024-03-12 07:20:00,7,7,154,47,2,12,13,75,39,6,362
2024-03-12 07:30:00,11,13,120,50,4,14,9,74,28,3,326
2024-03-12 07:40:00,27,19,91,20,4,22,7,82,32,4,308
2024-03-12 07:50:00,20,12,129,43,4,20,11,80,27,15,361
2024-03-12 08:00:00,15,8,113,14,10,16,12,62,33,4,287
2024-03-12 08:10:00,13,11,114,19,8,17,14,113,33,5,347
2024-03-12 08:20:00,10,10,110,28,4,6,5,103,32,8,316
2024-03-12 08:30:00,13,11,114,44,10,16,12,104,30,7,361
2024-03-12 08:40:00,15,7,70,7,0,43,16,113,29,8,308
2024-03-12 08:50:00,10,8,118,37,6,16,9,98,34,13,349
2024-03-12 09:00:00,10,13,145,40,4,6,6,108,36,10,378
2024-03-12 09:10:00,9,6,112,43,2,10,3,86,31,7,309
2024-03-12 09:20:00,14,6,107,70,10,11,5,82,28,10,343
2024-03-12 09:30:00,16,4,108,41,8,11,7,80,24,8,307
2024-03-12 09:40:00,11,5,99,47,6,14,13,79,23,1,298
2024-03-12 09:50:00,7,6,91,44,6,5,2,78,30,5,274
2024-03-12 10:00:00,6,3,107,54,10,9,9,79,31,5,313
2024-03-12 10:10:00,6,3,85,49,2,9,8,104,25,7,298
2024-03-12 10:20:00,5,2,92,44,3,7,12,75,31,3,274
2024-03-12 10:30:00,6,2,98,51,4,6,9,62,24,10,272
2024-03-12 10:40:00,11,4,92,32,3,8,6,81,21,6,264
2024-03-12 10:50:00,8,3,76,38,4,3,3,81,30,6,252
2024-03-12 11:00:00,9,5,85,46,6,6,5,66,22,5,255
2024-03-12 11:10:00,5,3,74,47,3,4,2,61,25,6,230
2024-03-12 11:20:00,14,7,91,49,4,11,7,87,24,3,297
2024-03-12 11:30:00,6,5,77,40,3,10,7,57,26,0,231
2024-03-12 11:40:00,14,7,94,57,4,10,8,76,30,3,303
2024-03-12 11:50:00,7,1,88,58,9,8,7,70,33,3,284
2024-03-12 12:00:00,7,6,88,47,4,6,6,83,25,4,276
2024-03-12 12:10:00,13,4,97,58,6,4,4,71,31,2,290
2024-03-12 12:20:00,10,6,114,56,9,16,13,76,25,4,329
2024-03-12 12:30:00,16,11,64,37,5,10,9,90,27,4,273
2024-03-12 12:40:00,17,6,88,46,6,15,16,80,22,2,298
2024-03-12 12:50:00,15,3,97,53,5,5,6,90,25,3,302
2024-03-12 13:00:00,5,2,113,59,7,10,8,77,26,4,311
2024-03-12 13:10:00,11,3,102,45,2,27,20,115,26,6,357
2024-03-12 13:20:00,13,7,99,61,6,11,8,88,25,6,324
2024-03-12 13:30:00,14,3,91,44,4,3,1,93,32,4,289
2024-03-12 13:40:00,7,3,83,39,4,10,10,93,32,11,292
2024-03-12 13:50:00,12,7,95,46,11,5,5,87,25,3,296
2024-03-12 14:00:00,13,9,103,63,5,9,6,82,35,3,328
2024-03-12 14:10:00,6,7,108,56,4,8,4,88,35,2,318
2024-03-12 14:20:00,12,7,115,54,7,10,9,103,24,5,346
2024-03-12 14:30:00,16,8,99,57,2,12,8,107,18,3,330
2024-03-12 14:40:00,10,8,92,48,5,11,6,96,29,7,312
2024-03-12 14:50:00,10,3,96,42,9,11,13,117,19,10,330
2024-03-12 15:00:00,12,3,100,61,3,14,13,84,29,7,326
2024-03-12 15:10:00,17,3,102,60,5,26,17,107,24,4,365
2024-03-12 15:20:00,8,3,99,66,11,10,8,114,35,5,359
2024-03-12 15:30:00,16,3,99,60,2,10,10,128,34,3,365
2024-03-12 15:40:00,10,4,111,45,7,8,6,111,29,3,334
2024-03-12 15:50:00,17,11,117,70,2,9,10,114,38,5,393
2024-03-12 16:00:00,19,9,114,72,3,9,7,114,32,5,384
2024-03-12 16:10:00,17,11,106,55,2,8,7,134,30,5,375
2024-03-12 16:20:00,12,8,97,70,2,9,11,117,31,8,365
2024-03-12 16:30:00,19,11,120,60,8,11,7,116,21,3,376
2024-03-12 16:40:00,16,17,118,55,4,18,17,112,30,5,392
2024-03-12 16:50:00,21,21,120,55,3,11,9,133,25,3,401
2024-03-12 17:00:00,16,15,102,62,1,12,11,148,22,4,393
2024-03-12 17:10:00,18,5,99,65,3,7,15,141,36,8,397
2024-03-12 17:20:00,15,16,112,63,3,11,6,117,30,3,376
2024-03-12 17:30:00,15,14,125,68,8,4,4,143,32,5,418
2024-03-12 17:40:00,16,8,117,56,3,8,7,122,28,2,367
2024-03-12 17:50:00,19,16,117,49,4,16,13,100,32,9,375
2024-03-12 18:00:00,16,7,91,53,10,9,7,120,25,5,343
2024-03-12 18:10:00,12,13,117,38,0,9,7,137,19,8,360
2024-03-12 18:20:00,15,11,80,30,1,9,6,108,23,19,302
2024-03-12 18:30:00,13,7,85,33,7,4,6,116,28,4,303
2024-03-12 18:40:00,15,17,70,49,2,7,5,83,47,10,305
2024-03-12 18:50:00,9,8,63,42,4,5,3,87,43,4,268
2024-03-12 19:00:00,14,17,75,60,4,6,10,71,35,11,303
2024-03-12 19:10:00,28,19,74,41,1,10,7,101,40,10,331
2024-03-12 19:20:00,19,11,70,32,1,10,6,68,30,6,253
2024-03-12 19:30:00,9,15,72,45,2,1,0,75,41,12,272
2024-03-12 19:40:00,10,8,52,33,2,6,3,66,33,4,217
2024-03-12 19:50:00,13,9,50,31,3,5,3,52,38,7,211
2024-03-12 20:00:00,12,12,47,25,4,6,3,54,28,4,195
2024-03-12 20:10:00,8,9,49,32,3,8,6,60,28,3,206
2024-03-12 20:20:00,6,7,32,25,0,6,6,44,32,3,161
2024-03-12 20:30:00,5,5,47,18,1,3,2,38,24,5,148
2024-03-12 20:40:00,6,7,45,19,3,3,3,40,27,5,158
2024-03-12 20:50:00,4,4,32,24,2,3,3,39,24,12,147
2024-03-12 21:00:00,6,5,42,19,1,5,6,45,31,12,172
2024-03-12 21:10:00,7,8,46,26,3,7,5,26,18,7,153
2024-03-12 21:20:00,4,5,38,21,6,3,4,45,16,9,151
2024-03-12 21:30:00,6,5,38,22,3,0,0,41,18,6,139
2024-03-12 21:40:00,4,4,45,25,9,0,0,43,25,8,163
2024-03-12 21:50:00,6,4,33,23,3,3,2,36,19,8,137
2024-03-12 22:00:00,4,4,33,23,2,5,3,32,27,10,143
2024-03-12 22:10:00,4,3,28,18,4,4,3,35,19,11,129
2024-03-12 22:20:00,4,1,21,13,4,1,0,33,21,10,108
2024-03-12 22:30:00,3,4,32,23,4,3,2,33,25,13,142
2024-03-12 22:40:00,2,2,22,16,1,1,1,27,19,9,100
2024-03-12 22:50:00,3,2,16,11,1,2,1,26,23,13,98
2024-03-12 23:00:00,9,7,13,11,1,0,0,24,10,9,84
2024-03-12 23:10:00,0,0,24,18,3,1,1,24,14,12,97
2024-03-12 23:20:00,2,1,8,6,1,1,0,16,10,13,58
2024-03-12 23:30:00,5,2,9,9,2,1,0,13,9,10,60
2024-03-12 23:40:00,1,2,11,7,0,0,0,15,7,5,48
2024-03-12 23:50:00,1,1,4,4,0,0,0,7,4,8,29
2024-03-13 00:00:00,1,1,6,7,0,0,0,11,7,9,42
2024-03-13 00:10:00,3,1,9,7,3,0,0,9,7,4,43
2024-03-13 00:20:00,2,1,4,4,1,0,0,7,4,7,30
2024-03-13 00:30:00,0,0,4,4,1,0,0,2,1,1,13
2024-03-13 00:40:00,0,0,1,1,1,0,0,3,3,1,10
2024-03-13 00:50:00,0,0,2,2,1,0,0,4,3,4,16
2024-03-13 01:00:00,1,0,8,5,2,1,1,4,3,3,28
2024-03-13 01:10:00,1,2,2,2,1,0,0,2,2,3,15
2024-03-13 01:20:00,0,0,4,4,1,0,0,2,1,2,14
2024-03-13 01:30:00,0,0,2,3,1,1,3,1,1,0,12
2024-03-13 01:40:00,2,0,2,2,0,0,0,3,3,4,16
2024-03-13 01:50:00,1,0,3,3,1,0,0,3,4,2,17
2024-03-13 02:00:00,0,0,1,1,0,0,0,3,2,3,10
2024-03-13 02:10:00,0,0,0,0,0,0,0,2,2,2,6
2024-03-13 02:20:00,0,0,3,3,0,0,0,2,2,1,11
2024-03-13 02:30:00,1,1,1,1,0,1,0,5,7,3,20
2024-03-13 02:40:00,1,1,1,1,0,0,0,3,2,2,11
2024-03-13 02:50:00,0,0,1,1,0,0,0,2,2,1,7
2024-03-13 03:00:00,2,0,2,2,0,0,0,4,2,2,14
2024-03-13 03:10:00,0,0,2,2,1,0,0,1,1,0,7
2024-03-13 03:20:00,0,0,1,1,0,0,0,0,0,0,2
2024-03-13 03:30:00,1,0,5,7,1,0,0,4,4,4,26
2024-03-13 03:40:00,3,0,3,2,0,0,0,3,3,2,16
2024-03-13 03:50:00,0,0,3,3,2,0,0,3,4,2,17
2024-03-13 04:00:00,0,0,2,2,1,0,0,2,2,2,11
2024-03-13 04:10:00,0,0,1,1,0,0,0,5,5,2,14
2024-03-13 04:20:00,0,0,4,4,1,1,1,1,1,1,14
2024-03-13 04:30:00,1,1,7,7,3,0,0,3,3,2,27
2024-03-13 04:40:00,2,0,12,11,1,1,2,2,2,0,33
2024-03-13 04:50:00,0,0,7,6,2,1,2,2,2,2,24
2024-03-13 05:00:00,1,0,15,8,4,2,3,9,9,3,54
2024-03-13 05:10:00,0,0,18,12,2,0,0,10,11,8,61
2024-03-13 05:20:00,1,0,30,18,3,1,3,14,14,5,89
2024-03-13 05:30:00,3,3,41,16,2,1,1,16,13,4,100
2024-03-13 05:40:00,0,0,48,13,4,2,0,22,16,10,115
2024-03-13 05:50:00,1,1,67,21,7,1,0,25,12,7,142
2024-03-13 06:00:00,1,1,68,9,8,1,2,27,16,6,139
2024-03-13 06:10:00,4,0,73,17,2,5,6,42,18,5,172
2024-03-13 06:20:00,4,1,93,9,1,0,0,48,21,3,180
2024-03-13 06:30:00,3,6,110,20,6,3,3,45,23,2,221
2024-03-13 06:40:00,4,4,119,17,4,4,2,59,17,2,232
2024-03-13 06:50:00,3,0,133,19,5,5,4,43,20,2,234
2024-03-13 07:00:00,3,11,119,29,3,6,5,59,30,1,266
2024-03-13 07:10:00,10,9,135,25,3,6,5,64,27,4,288
2024-03-13 07:20:00,13,3,126,39,3,18,11,95,36,6,350
2024-03-13 07:30:00,14,14,134,34,9,49,12,76,28,3,373
2024-03-13 07:40:00,25,9,108,66,4,31,13,99,25,5,385
2024-03-13 07:50:00,17,0,130,33,10,18,10,84,33,8,343
2024-03-13 08:00:00,7,4,113,22,6,17,12,93,32,3,309
2024-03-13 08:10:00,4,2,112,14,2,11,9,76,29,9,268
2024-03-13 08:20:00,10,4,110,13,7,22,11,95,41,7,320
2024-03-13 08:30:00,6,5,110,22,8,13,7,110,43,4,328
2024-03-13 08:40:00,13,6,118,25,5,12,9,89,33,9,319
2024-03-13 08:50:00,12,2,126,17,4,9,8,92,32,7,309
2024-03-13 09:00:00,10,7,125,13,4,8,6,75,35,11,294
2024-03-13 09:10:00,9,3,105,45,4,9,7,74,31,8,295
2024-03-13 09:20:00,13,3,88,53,5,8,5,71,33,12,291
2024-03-13 09:30:00,3,1,97,38,3,8,3,53,19,9,234
2024-03-13 09:40:00,10,3,102,42,5,10,6,82,30,3,293
2024-03-13 09:50:00,8,2,107,38,9,7,6,71,25,5,278
2024-03-13 10:00:00,8,5,113,43,6,7,5,71,28,5,291
