datetime,V21Z,V22Z,V52Z,V81Z,V82Z,V112Z,Total
2024-03-18 09:20:00,23,18,22,21,18,9,111
2024-03-18 09:30:00,41,38,26,27,20,7,159
2024-03-18 09:40:00,33,28,19,32,19,3,134
2024-03-18 09:50:00,36,30,27,27,19,8,147
2024-03-18 10:00:00,44,34,19,25,20,6,148
2024-03-18 10:10:00,29,20,24,36,20,13,142
2024-03-18 10:20:00,24,20,23,30,18,8,123
2024-03-18 10:30:00,37,36,26,40,24,12,175
2024-03-18 10:40:00,40,30,21,33,20,14,158
2024-03-18 10:50:00,28,24,14,34,19,7,126
2024-03-18 11:00:00,27,26,23,33,22,6,137
2024-03-18 11:10:00,31,25,16,39,25,4,140
2024-03-18 11:20:00,30,26,18,34,19,10,137
2024-03-18 11:30:00,29,27,19,32,27,7,141
2024-03-18 11:40:00,28,25,23,36,20,16,148
2024-03-18 11:50:00,34,24,25,42,29,3,157
2024-03-18 12:00:00,35,29,19,34,13,6,136
2024-03-18 12:10:00,31,24,25,26,18,9,133
2024-03-18 12:20:00,41,34,19,25,34,9,162
2024-03-18 12:30:00,27,24,28,25,17,11,132
2024-03-18 12:40:00,41,37,11,22,16,14,141
2024-03-18 12:50:00,34,27,18,31,27,8,145
2024-03-18 13:00:00,27,27,20,37,21,6,138
2024-03-18 13:10:00,37,26,19,47,26,10,165
2024-03-18 13:20:00,38,31,21,36,18,7,151
2024-03-18 13:30:00,32,28,24,27,14,6,131
2024-03-18 13:40:00,39,29,19,34,16,6,143
2024-03-18 13:50:00,43,31,17,34,18,3,146
2024-03-18 14:00:00,39,34,19,33,23,5,153
2024-03-18 14:10:00,29,23,23,35,15,10,135
2024-03-18 14:20:00,34,30,24,34,23,9,154
2024-03-18 14:30:00,33,26,19,26,12,10,126
2024-03-18 14:40:00,30,28,24,45,24,7,158
2024-03-18 14:50:00,48,32,21,26,24,5,156
2024-03-18 15:00:00,39,23,29,54,25,8,178
2024-03-18 15:10:00,42,26,18,52,27,10,175
2024-03-18 15:20:00,34,23,17,39,24,8,145
2024-03-18 15:30:00,32,24,16,40,19,10,141
2024-03-18 15:40:00,32,22,20,29,18,9,130
2024-03-18 15:50:00,38,33,26,44,26,16,183
2024-03-18 16:00:00,34,29,24,47,23,11,168
2024-03-18 16:10:00,42,30,21,49,26,9,177
2024-03-18 16:20:00,51,32,12,38,18,8,159
2024-03-18 16:30:00,48,36,27,40,22,16,189
2024-03-18 16:40:00,34,23,22,28,20,12,139
2024-03-18 16:50:00,56,22,24,44,27,12,185
2024-03-18 17:00:00,42,25,23,58,35,8,191
2024-03-18 17:10:00,32,23,16,53,24,3,151
2024-03-18 17:20:00,43,27,15,29,20,6,140
2024-03-18 17:30:00,35,27,15,48,19,5,149
2024-03-18 17:40:00,43,24,24,43,18,5,157
2024-03-18 17:50:00,38,23,26,35,10,4,136
2024-03-18 18:00:00,41,24,17,30,11,14,137
2024-03-18 18:10:00,41,31,25,42,23,9,171
2024-03-18 18:20:00,40,27,17,32,20,6,142
2024-03-18 18:30:00,38,26,21,39,15,8,147
2024-03-18 18:40:00,32,26,24,21,21,7,131
2024-03-18 18:50:00,29,23,19,29,19,9,128
2024-03-18 19:00:00,33,14,15,19,11,10,102
2024-03-18 19:10:00,23,13,17,32,24,6,115
2024-03-18 19:20:00,34,23,14,30,23,4,128
2024-03-18 19:30:00,28,16,16,20,14,14,108
2024-03-18 19:40:00,18,18,21,17,10,10,94
2024-03-18 19:50:00,19,11,19,22,17,4,92
2024-03-18 20:00:00,28,31,15,14,13,3,104
2024-03-18 20:10:00,15,12,11,26,17,4,85
2024-03-18 20:20:00,17,12,13,18,12,6,78
2024-03-18 20:30:00,14,11,8,15,10,1,59
2024-03-18 20:40:00,10,12,11,16,13,1,63
2024-03-18 20:50:00,13,11,10,13,13,5,65
2024-03-18 21:00:00,13,12,7,18,12,7,69
2024-03-18 21:10:00,6,7,12,14,12,1,52
2024-03-18 21:20:00,9,9,5,23,19,1,66
2024-03-18 21:30:00,11,8,11,16,15,3,64
2024-03-18 21:40:00,13,8,6,16,11,3,57
2024-03-18 21:50:00,11,13,4,11,7,1,47
2024-03-18 22:00:00,8,8,10,10,10,1,47
2024-03-18 22:10:00,10,9,17,12,12,2,62
2024-03-18 22:20:00,11,7,9,17,15,1,60
2024-03-18 22:30:00,9,8,4,10,7,0,38
2024-03-18 22:40:00,6,6,3,9,8,1,33
2024-03-18 22:50:00,9,8,4,13,12,0,46
2024-03-18 23:00:00,5,6,1,5,5,0,22
2024-03-18 23:10:00,6,5,0,8,6,1,26
2024-03-18 23:20:00,5,5,0,4,4,1,19
2024-03-18 23:30:00,5,6,2,13,11,1,38
2024-03-18 23:40:00,2,1,2,6,5,0,16
2024-03-18 23:50:00,4,3,0,9,7,0,23
2024-03-19 00:00:00,3,3,1,4,2,0,13
2024-03-19 00:10:00,5,4,0,7,6,0,22
2024-03-19 00:20:00,5,4,1,6,3,0,19
2024-03-19 00:30:00,2,2,0,5,7,0,16
2024-03-19 00:40:00,3,3,0,1,2,0,9
2024-03-19 00:50:00,1,1,0,1,0,0,3
2024-03-19 01:00:00,2,3,1,6,8,1,21
2024-03-19 01:10:00,6,6,1,2,2,0,17
2024-03-19 01:20:00,1,1,0,1,1,0,4
2024-03-19 01:30:00,1,1,0,2,2,0,6
2024-03-19 01:40:00,1,1,0,1,1,0,4
2024-03-19 01:50:00,0,0,1,1,1,0,3
2024-03-19 02:00:00,0,0,0,0,0,0,0
2024-03-19 02:10:00,0,0,0,0,0,0,0
2024-03-19 02:20:00,1,0,0,2,2,0,5
2024-03-19 02:30:00,0,0,0,0,1,0,1
2024-03-19 02:40:00,1,1,1,1,0,0,4
2024-03-19 02:50:00,0,0,0,4,3,0,7
2024-03-19 03:00:00,3,3,1,1,0,0,8
2024-03-19 03:10:00,2,2,2,1,1,0,8
2024-03-19 03:20:00,0,0,0,4,4,0,8
2024-03-19 03:30:00,0,2,2,1,1,0,6
2024-03-19 03:40:00,3,3,0,3,3,3,15
2024-03-19 03:50:00,0,0,0,2,2,1,5
2024-03-19 04:00:00,1,1,1,1,1,0,5
2024-03-19 04:10:00,0,0,0,1,1,1,3
2024-03-19 04:20:00,0,4,0,2,3,0,9
2024-03-19 04:30:00,2,2,0,3,3,0,10
2024-03-19 04:40:00,6,6,0,0,1,2,15
2024-03-19 04:50:00,5,4,6,4,4,0,23
2024-03-19 05:00:00,5,5,5,3,4,0,22
2024-03-19 05:10:00,9,8,2,5,11,0,35
2024-03-19 05:20:00,3,2,1,5,5,3,19
2024-03-19 05:30:00,7,5,10,8,11,1,42
2024-03-19 05:40:00,8,6,11,9,10,4,48
2024-03-19 05:50:00,9,12,5,5,6,0,37
2024-03-19 06:00:00,9,10,11,16,15,3,64
2024-03-19 06:10:00,9,10,9,17,15,1,61
2024-03-19 06:20:00,15,11,9,7,8,1,51
2024-03-19 06:30:00,20,22,10,19,14,3,88
2024-03-19 06:40:00,22,19,10,16,18,2,87
2024-03-19 06:50:00,14,14,49,23,20,4,124
2024-03-19 07:00:00,21,18,10,17,19,0,85
2024-03-19 07:10:00,16,16,15,20,20,7,94
2024-03-19 07:20:00,45,33,14,21,20,4,137
2024-03-19 07:30:00,39,22,15,27,14,8,125
2024-03-19 07:40:00,29,27,16,41,31,7,151
2024-03-19 07:50:00,38,32,17,40,27,6,160
2024-03-19 08:00:00,36,20,18,27,19,4,124
2024-03-19 08:10:00,37,37,23,40,31,9,177
2024-03-19 08:20:00,32,29,16,33,29,10,149
2024-03-19 08:30:00,40,33,17,29,18,11,148
2024-03-19 08:40:00,30,27,20,23,28,7,135
2024-03-19 08:50:00,50,27,18,30,24,7,156
2024-03-19 09:00:00,33,27,21,32,22,5,140
2024-03-19 09:10:00,37,23,19,29,22,8,138
2024-03-19 09:20:00,36,31,18,33,23,9,150
2024-03-19 09:30:00,38,28,14,25,20,6,131
2024-03-19 09:40:00,31,29,18,30,24,4,136
2024-03-19 09:50:00,39,26,15,34,19,11,144
2024-03-19 10:00:00,41,35,16,23,19,8,142
2024-03-19 10:10:00,31,21,28,33,18,9,140
2024-03-19 10:20:00,32,26,21,27,22,7,135
2024-03-19 10:30:00,41,38,22,21,16,10,148
2024-03-19 10:40:00,26,23,21,38,28,8,144
2024-03-19 10:50:00,29,24,22,33,23,14,145
2024-03-19 11:00:00,30,23,23,27,19,12,134
2024-03-19 11:10:00,43,25,16,28,14,7,133
2024-03-19 11:20:00,22,26,25,31,17,5,126
2024-03-19 11:30:00,32,28,15,22,20,15,132
2024-03-19 11:40:00,27,22,21,34,14,3,121
2024-03-19 11:50:00,33,33,19,32,24,7,148
2024-03-19 12:00:00,28,26,19,32,29,11,145
2024-03-19 12:10:00,34,30,21,29,23,3,140
2024-03-19 12:20:00,40,37,14,30,18,8,147
2024-03-19 12:30:00,31,22,21,33,24,5,136
2024-03-19 12:40:00,23,25,22,17,17,6,110
2024-03-19 12:50:00,30,24,17,37,21,5,134
2024-03-19 13:00:00,34,30,24,25,19,5,137
2024-03-19 13:10:00,36,25,24,38,30,13,166
2024-03-19 13:20:00,30,27,23,21,17,5,123
2024-03-19 13:30:00,28,22,26,19,16,12,123
2024-03-19 13:40:00,30,20,21,36,18,7,132
2024-03-19 13:50:00,28,21,18,28,19,8,122
2024-03-19 14:00:00,26,21,17,25,20,8,117
2024-03-19 14:10:00,29,23,25,27,20,12,136
2024-03-19 14:20:00,39,32,22,34,24,8,159
2024-03-19 14:30:00,44,33,21,37,19,9,163
2024-03-19 14:40:00,44,25,17,37,18,8,149
2024-03-19 14:50:00,38,22,26,31,19,4,140
2024-03-19 15:00:00,39,30,19,38,22,7,155
2024-03-19 15:10:00,48,40,19,40,26,10,183
2024-03-19 15:20:00,48,33,21,39,30,12,183
2024-03-19 15:30:00,34,29,21,38,20,7,149
2024-03-19 15:40:00,42,26,27,26,14,12,147
2024-03-19 15:50:00,46,32,28,36,18,14,174
2024-03-19 16:00:00,34,34,22,46,19,8,163
2024-03-19 16:10:00,45,32,21,40,26,11,175
2024-03-19 16:20:00,37,27,21,37,21,9,152
2024-03-19 16:30:00,56,43,24,38,26,14,201
2024-03-19 16:40:00,31,27,14,32,16,14,134
2024-03-19 16:50:00,43,39,19,49,17,18,185
2024-03-19 17:00:00,53,36,24,40,24,4,181
2024-03-19 17:10:00,47,37,22,34,18,11,169
2024-03-19 17:20:00,40,33,15,37,23,7,155
2024-03-19 17:30:00,49,35,20,43,21,8,176
2024-03-19 17:40:00,41,27,17,38,25,10,158
2024-03-19 17:50:00,51,36,24,48,20,6,185
2024-03-19 18:00:00,41,27,18,46,21,4,157
2024-03-19 18:10:00,49,79,14,43,27,4,216
2024-03-19 18:20:00,33,30,18,35,21,12,149
2024-03-19 18:30:00,38,39,21,33,20,10,161
2024-03-19 18:40:00,28,24,36,43,23,7,161
2024-03-19 18:50:00,36,27,16,45,18,14,156
2024-03-19 19:00:00,29,30,15,29,18,4,125
2024-03-19 19:10:00,34,25,21,29,17,11,137
2024-03-19 19:20:00,25,22,12,25,20,5,109
2024-03-19 19:30:00,38,30,18,31,16,0,133
2024-03-19 19:40:00,21,12,12,13,9,7,74
2024-03-19 19:50:00,32,21,13,19,13,6,104
2024-03-19 20:00:00,20,16,17,25,13,4,95
2024-03-19 20:10:00,16,17,21,20,21,13,108
2024-03-19 20:20:00,15,11,16,19,12,0,73
2024-03-19 20:30:00,17,13,17,19,14,4,84
2024-03-19 20:40:00,14,11,9,10,13,4,61
2024-03-19 20:50:00,20,10,5,12,10,0,57
2024-03-19 21:00:00,12,7,8,20,18,0,65
2024-03-19 21:10:00,4,3,6,16,14,1,44
2024-03-19 21:20:00,10,8,5,16,15,5,59
2024-03-19 21:30:00,14,11,10,26,20,2,83
2024-03-19 21:40:00,6,5,7,17,14,3,52
2024-03-19 21:50:00,6,5,4,17,14,1,47
2024-03-19 22:00:00,14,8,5,9,8,5,49
2024-03-19 22:10:00,7,7,6,20,17,1,58
2024-03-19 22:20:00,8,6,3,6,8,0,31
2024-03-19 22:30:00,8,8,0,18,8,2,44
2024-03-19 22:40:00,4,3,6,9,7,0,29
2024-03-19 22:50:00,3,2,3,7,4,0,19
2024-03-19 23:00:00,3,3,2,10,8,0,26
2024-03-19 23:10:00,4,3,3,11,8,0,29
2024-03-19 23:20:00,4,3,6,6,6,0,25
2024-03-19 23:30:00,8,6,0,4,6,0,24
2024-03-19 23:40:00,4,5,1,3,2,0,15
2024-03-19 23:50:00,5,6,2,3,4,1,21
2024-03-20 00:00:00,2,2,2,4,3,0,13
2024-03-20 00:10:00,0,3,1,1,1,0,6
2024-03-20 00:20:00,3,3,2,3,2,2,15
2024-03-20 00:30:00,4,3,0,4,3,0,14
2024-03-20 00:40:00,2,2,1,5,5,0,15
2024-03-20 00:50:00,1,1,0,1,0,0,3
2024-03-20 01:00:00,3,4,5,3,2,0,17
2024-03-20 01:10:00,3,3,1,3,3,0,13
2024-03-20 01:20:00,1,1,0,2,2,2,8
2024-03-20 01:30:00,0,0,0,1,2,0,3
2024-03-20 01:40:00,1,1,0,2,2,0,6
2024-03-20 01:50:00,3,2,0,1,0,0,6
2024-03-20 02:00:00,0,0,2,3,4,0,9
2024-03-20 02:10:00,2,1,1,0,0,0,4
2024-03-20 02:20:00,1,1,0,1,1,0,4
2024-03-20 02:30:00,2,2,1,0,1,0,6
2024-03-20 02:40:00,0,0,0,3,1,0,4
2024-03-20 02:50:00,0,0,1,1,1,1,4
2024-03-20 03:00:00,1,0,0,1,0,0,2
2024-03-20 03:10:00,0,0,0,3,2,0,5
2024-03-20 03:20:00,0,0,1,2,2,0,5
2024-03-20 03:30:00,1,2,0,0,0,0,3
2024-03-20 03:40:00,0,3,1,3,3,0,10
2024-03-20 03:50:00,0,0,0,0,0,0,0
2024-03-20 04:00:00,2,2,0,2,2,0,8
2024-03-20 04:10:00,1,2,0,1,1,1,6
2024-03-20 04:20:00,2,1,0,4,4,0,11
2024-03-20 04:30:00,4,4,0,1,5,3,17
2024-03-20 04:40:00,1,1,0,2,3,0,7
2024-03-20 04:50:00,4,5,4,4,3,0,20
2024-03-20 05:00:00,6,5,3,2,2,0,18
2024-03-20 05:10:00,5,5,2,7,6,0,25
2024-03-20 05:20:00,8,7,2,6,7,0,30
2024-03-20 05:30:00,7,8,10,12,7,1,45
2024-03-20 05:40:00,10,11,7,8,8,2,46
2024-03-20 05:50:00,10,12,7,16,13,2,60
2024-03-20 06:00:00,9,12,5,9,9,1,45
2024-03-20 06:10:00,12,11,8,7,4,3,45
2024-03-20 06:20:00,12,13,10,18,17,0,70
2024-03-20 06:30:00,22,19,14,18,13,2,88
2024-03-20 06:40:00,16,14,11,14,14,2,71
2024-03-20 06:50:00,26,18,10,28,20,2,104
2024-03-20 07:00:00,17,19,13,33,18,2,102
2024-03-20 07:10:00,15,16,11,21,14,4,81
2024-03-20 07:20:00,0,0,19,0,0,9,28
2024-03-20 07:30:00,0,0,17,0,0,9,26
2024-03-20 07:40:00,0,0,14,0,0,7,21
2024-03-20 07:50:00,4,3,12,7,6,11,43
2024-03-20 08:00:00,39,29,19,30,22,10,149
2024-03-20 08:10:00,41,32,13,20,22,5,133
2024-03-20 08:20:00,34,26,15,32,20,12,139
2024-03-20 08:30:00,44,33,20,40,19,8,164
2024-03-20 08:40:00,32,26,13,34,21,9,135
2024-03-20 08:50:00,45,28,18,32,22,10,155
2024-03-20 09:00:00,42,41,14,28,13,5,143
2024-03-20 09:10:00,41,35,23,30,23,7,159
2024-03-20 09:20:00,35,35,9,28,18,4,129
2024-03-20 09:30:00,32,21,16,34,18,5,126
2024-03-20 09:40:00,48,37,16,43,26,16,186
2024-03-20 09:50:00,28,24,15,28,19,10,124
2024-03-20 10:00:00,31,27,24,42,28,6,158
2024-03-20 10:10:00,29,35,36,26,15,11,152
2024-03-20 10:20:00,30,24,18,26,17,4,119
2024-03-20 10:30:00,23,22,16,31,19,0,111
2024-03-20 10:40:00,37,25,25,26,19,14,146
2024-03-20 10:50:00,29,29,19,41,22,17,157
2024-03-20 11:00:00,33,29,26,32,22,9,151
2024-03-20 11:10:00,34,33,22,25,18,6,138
2024-03-20 11:20:00,33,25,19,26,21,6,130
2024-03-20 11:30:00,30,28,23,27,19,7,134
2024-03-20 11:40:00,35,30,26,35,21,12,159
2024-03-20 11:50:00,43,38,18,31,15,4,149
2024-03-20 12:00:00,39,29,20,31,20,9,148
2024-03-20 12:10:00,40,26,21,35,24,12,158
2024-03-20 12:20:00,34,29,21,43,25,5,157
2024-03-20 12:30:00,38,35,29,26,24,6,158
2024-03-20 12:40:00,36,40,28,37,22,3,166
2024-03-20 12:50:00,39,36,29,33,17,7,161
2024-03-20 13:00:00,30,32,18,44,27,10,161
2024-03-20 13:10:00,31,24,27,33,22,9,146
2024-03-20 13:20:00,33,31,9,37,22,6,138
2024-03-20 13:30:00,48,37,15,30,23,7,160
2024-03-20 13:40:00,27,19,21,45,25,5,142
2024-03-20 13:50:00,30,35,20,26,25,6,142
2024-03-20 14:00:00,46,29,29,33,21,8,166
2024-03-20 14:10:00,39,29,18,32,20,8,146
2024-03-20 14:20:00,33,32,27,32,19,8,151
2024-03-20 14:30:00,49,36,22,28,16,13,164
2024-03-20 14:40:00,37,33,23,33,29,3,158
2024-03-20 14:50:00,31,31,28,29,19,6,144
2024-03-20 15:00:00,41,28,19,44,22,6,160
2024-03-20 15:10:00,43,30,29,40,26,9,177
2024-03-20 15:20:00,39,38,23,44,24,4,172
2024-03-20 15:30:00,37,32,22,36,19,9,155
2024-03-20 15:40:00,46,32,18,50,25,17,188
2024-03-20 15:50:00,44,35,16,34,17,11,157
2024-03-20 16:00:00,43,32,29,47,25,0,176
2024-03-20 16:10:00,46,48,19,45,20,16,194
2024-03-20 16:20:00,36,30,19,32,32,9,158
2024-03-20 16:30:00,40,36,25,41,21,8,171
2024-03-20 16:40:00,36,26,19,42,30,12,165
2024-03-20 16:50:00,48,33,29,45,26,13,194
2024-03-20 17:00:00,51,22,29,45,18,8,173
2024-03-20 17:10:00,45,25,20,45,19,13,167
2024-03-20 17:20:00,39,22,22,29,23,12,147
2024-03-20 17:30:00,45,31,22,35,16,12,161
2024-03-20 17:40:00,36,29,18,45,29,11,168
2024-03-20 17:50:00,52,35,15,49,19,12,182
2024-03-20 18:00:00,45,34,11,41,26,10,167
2024-03-20 18:10:00,56,35,19,35,19,18,182
2024-03-20 18:20:00,41,24,26,47,27,5,170
2024-03-20 18:30:00,40,21,9,29,22,8,129
2024-03-20 18:40:00,35,32,17,32,25,5,146
2024-03-20 18:50:00,35,25,18,22,15,8,123
2024-03-20 19:00:00,30,16,19,26,15,3,109
2024-03-20 19:10:00,32,22,14,27,21,4,120
2024-03-20 19:20:00,24,19,19,21,17,5,105
2024-03-20 19:30:00,27,23,17,25,21,6,119
2024-03-20 19:40:00,28,24,9,18,10,2,91
2024-03-20 19:50:00,23,22,37,27,18,10,137
2024-03-20 20:00:00,16,15,26,25,21,2,105
2024-03-20 20:10:00,16,24,13,27,24,3,107
2024-03-20 20:20:00,22,13,10,17,18,1,81
2024-03-20 20:30:00,16,13,16,25,19,4,93
2024-03-20 20:40:00,21,17,12,21,16,0,87
2024-03-20 20:50:00,12,10,6,15,16,1,60
2024-03-20 21:00:00,17,16,12,17,15,2,79
2024-03-20 21:10:00,9,5,11,25,17,0,67
2024-03-20 21:20:00,15,11,3,21,15,2,67
2024-03-20 21:30:00,26,17,16,23,16,0,98
2024-03-20 21:40:00,17,19,10,14,17,1,78
2024-03-20 21:50:00,6,5,7,20,18,1,57
2024-03-20 22:00:00,7,6,5,17,11,0,46
2024-03-20 22:10:00,8,5,5,10,10,0,38
2024-03-20 22:20:00,7,8,5,15,13,2,50
2024-03-20 22:30:00,7,6,5,14,12,1,45
2024-03-20 22:40:00,8,8,2,13,14,0,45
2024-03-20 22:50:00,8,8,4,13,11,1,45
2024-03-20 23:00:00,7,7,4,6,8,0,32
2024-03-20 23:10:00,8,9,7,10,6,0,40
2024-03-20 23:20:00,6,6,4,10,10,0,36
2024-03-20 23:30:00,8,6,0,5,4,2,25
2024-03-20 23:40:00,2,2,0,4,5,0,13
2024-03-20 23:50:00,1,5,1,3,5,2,17
2024-03-21 00:00:00,5,6,4,6,5,0,26
2024-03-21 00:10:00,6,5,1,4,3,1,20
2024-03-21 00:20:00,2,2,0,2,2,0,8
2024-03-21 00:30:00,3,2,0,6,5,0,16
2024-03-21 00:40:00,6,7,2,6,5,0,26
2024-03-21 00:50:00,2,3,1,3,3,0,12
2024-03-21 01:00:00,2,2,0,0,0,0,4
2024-03-21 01:10:00,2,2,0,4,5,0,13
2024-03-21 01:20:00,0,0,0,3,2,0,5
2024-03-21 01:30:00,3,2,0,2,2,0,9
2024-03-21 01:40:00,1,1,2,2,1,0,7
2024-03-21 01:50:00,0,0,0,1,0,0,1
2024-03-21 02:00:00,1,1,0,2,1,0,5
2024-03-21 02:10:00,3,2,0,1,2,0,8
2024-03-21 02:20:00,1,1,0,2,2,0,6
2024-03-21 02:30:00,0,0,1,0,0,0,1
2024-03-21 02:40:00,1,1,0,4,3,0,9
2024-03-21 02:50:00,1,1,0,1,1,0,4
2024-03-21 03:00:00,1,1,0,0,0,0,2
2024-03-21 03:10:00,0,0,1,3,3,2,9
2024-03-21 03:20:00,0,0,0,5,3,0,8
2024-03-21 03:30:00,0,1,0,1,0,0,2
2024-03-21 03:40:00,0,0,0,2,4,0,6
2024-03-21 03:50:00,1,1,1,1,1,0,5
2024-03-21 04:00:00,1,2,0,1,1,0,5
2024-03-21 04:10:00,1,1,0,1,3,0,6
2024-03-21 04:20:00,3,4,1,2,4,0,14
2024-03-21 04:30:00,1,1,2,1,2,1,8
2024-03-21 04:40:00,3,3,5,0,0,0,11
2024-03-21 04:50:00,4,4,1,4,5,0,18
2024-03-21 05:00:00,7,9,4,3,6,2,31
2024-03-21 05:10:00,4,4,4,6,7,5,30
2024-03-21 05:20:00,6,7,4,4,6,0,27
2024-03-21 05:30:00,7,7,6,6,8,0,34
2024-03-21 05:40:00,7,6,8,7,8,0,36
2024-03-21 05:50:00,10,12,11,6,5,2,46
2024-03-21 06:00:00,8,11,8,13,15,2,57
2024-03-21 06:10:00,13,10,9,10,7,1,50
2024-03-21 06:20:00,12,15,7,17,13,2,66
2024-03-21 06:30:00,20,21,15,16,16,1,89
2024-03-21 06:40:00,20,20,8,10,12,1,71
2024-03-21 06:50:00,23,20,10,34,24,3,114
2024-03-21 07:00:00,23,22,11,25,19,3,103
2024-03-21 07:10:00,21,22,9,32,24,2,110
2024-03-21 07:20:00,45,39,19,22,19,2,146
2024-03-21 07:30:00,37,30,19,23,13,4,126
2024-03-21 07:40:00,41,34,16,30,19,11,151
2024-03-21 07:50:00,45,32,23,33,26,5,164
2024-03-21 08:00:00,42,28,18,30,25,9,152
2024-03-21 08:10:00,31,37,12,25,18,11,134
2024-03-21 08:20:00,36,28,20,42,23,10,159
2024-03-21 08:30:00,37,26,12,32,28,8,143
2024-03-21 08:40:00,31,30,20,23,28,4,136
2024-03-21 08:50:00,42,32,22,29,25,9,159
2024-03-21 09:00:00,33,25,24,27,22,7,138
2024-03-21 09:10:00,25,27,15,35,20,11,133
2024-03-21 09:20:00,38,39,24,23,27,6,157
2024-03-21 09:30:00,37,36,18,29,19,8,147
2024-03-21 09:40:00,37,32,14,33,49,10,175
2024-03-21 09:50:00,35,31,16,29,24,10,145
2024-03-21 10:00:00,33,31,18,34,20,8,144
2024-03-21 10:10:00,31,30,22,28,21,13,145
2024-03-21 10:20:00,36,27,20,16,14,13,126
2024-03-21 10:30:00,42,36,23,26,23,6,156
2024-03-21 10:40:00,35,32,16,25,14,9,131
2024-03-21 10:50:00,32,28,28,33,24,14,159
2024-03-21 11:00:00,35,29,18,39,14,5,140
2024-03-21 11:10:00,36,31,16,28,19,9,139
2024-03-21 11:20:00,37,25,17,30,17,2,128
2024-03-21 11:30:00,29,26,11,37,19,5,127
2024-03-21 11:40:00,35,32,21,39,15,13,155
2024-03-21 11:50:00,42,38,22,24,21,14,161
2024-03-21 12:00:00,39,26,26,33,22,7,153
2024-03-21 12:10:00,36,28,21,34,21,12,152
2024-03-21 12:20:00,30,28,24,37,17,11,147
2024-03-21 12:30:00,21,15,19,23,35,14,127
2024-03-21 12:40:00,33,27,19,40,21,6,146
2024-03-21 12:50:00,32,37,21,34,23,10,157
2024-03-21 13:00:00,34,24,24,28,17,10,137
2024-03-21 13:10:00,47,20,17,44,19,6,153
2024-03-21 13:20:00,41,32,24,38,21,5,161
2024-03-21 13:30:00,32,23,26,35,20,9,145
2024-03-21 13:40:00,32,33,20,24,22,11,142
2024-03-21 13:50:00,28,22,17,35,24,12,138
2024-03-21 14:00:00,29,29,19,28,14,12,131
2024-03-21 14:10:00,36,30,27,34,30,11,168
2024-03-21 14:20:00,38,27,25,32,20,16,158
2024-03-21 14:30:00,33,30,20,30,11,6,130
2024-03-21 14:40:00,44,34,20,43,27,11,179
2024-03-21 14:50:00,40,29,24,43,17,9,162
2024-03-21 15:00:00,44,29,20,37,26,9,165
2024-03-21 15:10:00,38,35,18,38,22,12,163
2024-03-21 15:20:00,25,24,15,38,17,5,124
2024-03-21 15:30:00,31,27,21,38,20,9,146
2024-03-21 15:40:00,41,31,25,44,22,22,185
2024-03-21 15:50:00,39,32,28,36,22,11,168
2024-03-21 16:00:00,44,44,14,34,21,16,173
2024-03-21 16:10:00,42,31,19,44,27,13,176
2024-03-21 16:20:00,42,29,12,36,33,6,158
2024-03-21 16:30:00,49,22,20,39,8,9,147
2024-03-21 16:40:00,44,15,30,42,23,14,168
2024-03-21 16:50:00,42,37,21,51,36,10,197
2024-03-21 17:00:00,49,26,21,32,13,8,149
2024-03-21 17:10:00,49,38,31,53,32,9,212
2024-03-21 17:20:00,48,32,19,42,21,12,174
2024-03-21 17:30:00,45,35,20,34,18,2,154
2024-03-21 17:40:00,55,39,26,46,16,6,188
2024-03-21 17:50:00,52,32,26,46,26,3,185
2024-03-21 18:00:00,41,30,19,32,30,9,161
2024-03-21 18:10:00,42,32,20,35,24,6,159
2024-03-21 18:20:00,42,34,24,38,21,8,167
2024-03-21 18:30:00,33,27,26,36,18,3,143
2024-03-21 18:40:00,40,34,24,38,23,14,173
2024-03-21 18:50:00,37,19,23,33,20,8,140
2024-03-21 19:00:00,29,24,14,27,21,11,126
2024-03-21 19:10:00,41,24,39,29,25,8,166
2024-03-21 19:20:00,32,22,16,29,24,4,127
2024-03-21 19:30:00,35,26,17,24,14,2,118
2024-03-21 19:40:00,29,21,12,33,23,8,126
2024-03-21 19:50:00,25,25,13,33,24,6,126
2024-03-21 20:00:00,28,28,10,28,18,3,115
2024-03-21 20:10:00,22,22,8,19,10,3,84
2024-03-21 20:20:00,23,18,13,20,20,4,98
2024-03-21 20:30:00,13,14,10,13,9,3,62
2024-03-21 20:40:00,11,19,10,17,16,1,74
2024-03-21 20:50:00,13,18,11,18,18,1,79
2024-03-21 21:00:00,13,12,10,22,15,0,72
2024-03-21 21:10:00,15,10,17,23,17,0,82
2024-03-21 21:20:00,14,20,10,8,8,1,61
2024-03-21 21:30:00,17,13,9,17,17,2,75
2024-03-21 21:40:00,19,15,7,17,14,5,77
2024-03-21 21:50:00,9,6,10,19,15,0,59
2024-03-21 22:00:00,11,11,5,11,11,1,50
2024-03-21 22:10:00,9,8,3,16,11,1,48
2024-03-21 22:20:00,7,6,9,13,10,1,46
2024-03-21 22:30:00,10,9,0,13,12,3,47
2024-03-21 22:40:00,7,7,1,17,13,0,45
2024-03-21 22:50:00,6,7,2,8,5,2,30
2024-03-21 23:00:00,6,5,0,13,9,0,33
2024-03-21 23:10:00,9,8,1,5,4,0,27
2024-03-21 23:20:00,4,5,1,6,7,1,24
