datetime,D11Z,D12Z,D13Z,D21Z,D22Z,D31Z,D32Z,D41Z,D42Z,Total
2024-03-26 15:40:00,18,41,32,61,24,0,31,0,24,231
2024-03-26 15:50:00,12,32,27,90,46,0,42,0,20,269
2024-03-26 16:00:00,13,39,28,99,54,0,25,0,18,276
2024-03-26 16:10:00,8,40,42,72,45,0,36,0,23,266
2024-03-26 16:20:00,4,26,22,93,48,0,30,0,19,242
2024-03-26 16:30:00,9,31,31,92,40,0,51,0,14,268
2024-03-26 16:40:00,5,28,25,82,45,0,36,0,26,247
2024-03-26 16:50:00,8,32,26,67,49,0,39,0,23,244
2024-03-26 17:00:00,8,42,41,84,48,0,29,0,20,272
2024-03-26 17:10:00,9,40,35,93,37,0,35,0,17,266
2024-03-26 17:20:00,3,25,27,99,55,0,33,0,24,266
2024-03-26 17:30:00,11,34,37,81,48,0,34,0,16,261
2024-03-26 17:40:00,4,37,35,87,44,0,37,0,18,262
2024-03-26 17:50:00,9,35,28,97,50,0,31,0,30,280
2024-03-26 18:00:00,8,32,32,81,48,0,29,0,23,253
2024-03-26 18:10:00,10,27,25,86,41,0,32,0,26,247
2024-03-26 18:20:00,9,33,37,67,46,0,29,0,32,253
2024-03-26 18:30:00,13,30,20,81,44,0,28,0,31,247
2024-03-26 18:40:00,6,31,26,71,50,0,21,0,25,230
2024-03-26 18:50:00,7,20,22,73,47,0,22,0,27,218
2024-03-26 19:00:00,14,28,29,58,42,0,19,0,16,206
2024-03-26 19:10:00,1,18,23,54,50,0,23,0,31,200
2024-03-26 19:20:00,5,14,19,47,35,0,19,0,20,159
2024-03-26 19:30:00,7,19,14,44,42,0,21,0,21,168
2024-03-26 19:40:00,5,25,21,49,39,0,14,0,30,183
2024-03-26 19:50:00,6,20,20,40,29,0,24,0,23,162
2024-03-26 20:00:00,4,14,16,41,30,0,19,0,22,146
2024-03-26 20:10:00,5,16,22,38,35,0,9,0,15,140
2024-03-26 20:20:00,5,17,18,35,29,0,16,0,21,141
2024-03-26 20:30:00,4,17,13,37,26,0,17,0,19,133
2024-03-26 20:40:00,9,14,10,41,24,0,9,0,9,116
2024-03-26 20:50:00,3,9,10,45,24,0,10,0,13,114
2024-03-26 21:00:00,1,18,15,29,36,0,13,0,14,126
2024-03-26 21:10:00,1,17,21,26,17,0,14,0,10,106
2024-03-26 21:20:00,4,12,11,30,25,0,11,0,13,106
2024-03-26 21:30:00,5,14,14,31,18,0,15,0,10,107
2024-03-26 21:40:00,3,9,12,26,30,0,10,0,17,107
2024-03-26 21:50:00,3,12,11,17,18,0,11,0,9,81
2024-03-26 22:00:00,2,7,7,17,17,0,7,0,14,71
2024-03-26 22:10:00,2,13,18,19,29,0,10,0,17,108
2024-03-26 22:20:00,2,4,9,17,11,0,17,0,15,75
2024-03-26 22:30:00,2,9,8,20,16,0,4,0,11,70
2024-03-26 22:40:00,2,6,6,18,19,0,8,0,12,71
2024-03-26 22:50:00,2,8,7,15,13,0,6,0,10,61
2024-03-26 23:00:00,4,15,10,8,9,0,6,0,9,61
2024-03-26 23:10:00,2,6,7,11,11,0,6,0,10,53
2024-03-26 23:20:00,2,6,6,12,7,0,4,0,9,46
2024-03-26 23:30:00,1,8,11,6,10,0,7,0,9,52
2024-03-26 23:40:00,2,4,3,8,11,0,3,0,8,39
2024-03-26 23:50:00,1,3,7,5,8,0,4,0,8,36
2024-03-27 00:00:00,0,4,6,6,9,0,4,0,6,35
2024-03-27 00:10:00,1,2,5,5,6,0,4,0,1,24
2024-03-27 00:20:00,1,6,6,8,10,0,2,0,4,37
2024-03-27 00:30:00,1,3,3,9,9,0,3,0,5,33
2024-03-27 00:40:00,0,1,3,7,10,0,3,0,4,28
2024-03-27 00:50:00,0,2,6,4,7,0,3,0,0,22
2024-03-27 01:00:00,0,3,1,5,5,0,2,0,1,17
2024-03-27 01:10:00,0,2,1,8,6,0,2,0,4,23
2024-03-27 01:20:00,0,1,2,4,3,0,2,0,1,13
2024-03-27 01:30:00,0,1,0,3,3,0,0,0,3,10
2024-03-27 01:40:00,0,3,3,4,7,0,2,0,2,21
2024-03-27 01:50:00,0,3,3,8,9,0,2,0,3,28
2024-03-27 02:00:00,0,2,1,2,4,0,0,0,1,10
2024-03-27 02:10:00,0,2,5,4,7,0,1,0,3,22
2024-03-27 02:20:00,0,1,5,2,7,0,5,0,3,23
2024-03-27 02:30:00,0,2,0,5,5,0,0,0,2,14
2024-03-27 02:40:00,0,2,3,5,6,0,1,0,1,18
2024-03-27 02:50:00,1,1,1,4,5,0,3,0,2,17
2024-03-27 03:00:00,0,2,3,4,4,0,1,0,1,15
2024-03-27 03:10:00,0,1,2,3,6,0,0,0,4,16
2024-03-27 03:20:00,0,0,1,2,5,0,1,0,2,11
2024-03-27 03:30:00,1,1,1,2,6,0,0,0,5,16
2024-03-27 03:40:00,1,0,2,2,4,0,2,0,4,15
2024-03-27 03:50:00,0,2,0,1,5,0,0,0,5,13
2024-03-27 04:00:00,1,0,1,3,5,0,1,0,3,14
2024-03-27 04:10:00,1,1,1,7,5,0,0,0,1,16
2024-03-27 04:20:00,1,3,3,10,7,0,1,0,5,30
2024-03-27 04:30:00,1,2,2,11,9,0,1,0,6,32
2024-03-27 04:40:00,1,3,4,19,12,0,2,0,3,44
2024-03-27 04:50:00,0,4,5,29,10,0,1,0,3,52
2024-03-27 05:00:00,3,4,7,41,14,0,3,0,3,75
2024-03-27 05:10:00,2,3,7,44,22,0,2,0,5,85
2024-03-27 05:20:00,1,6,11,57,34,0,4,0,10,123
2024-03-27 05:30:00,1,7,11,86,45,0,4,0,6,160
2024-03-27 05:40:00,2,8,10,121,46,0,7,0,1,195
2024-03-27 05:50:00,4,9,11,115,55,0,8,0,7,209
2024-03-27 06:00:00,2,6,13,108,48,0,12,0,6,195
2024-03-27 06:10:00,1,17,13,111,50,0,11,0,11,214
2024-03-27 06:20:00,3,17,16,116,63,0,9,0,14,238
2024-03-27 06:30:00,5,12,12,124,56,0,12,0,14,235
2024-03-27 06:40:00,5,16,18,130,72,0,10,0,12,263
2024-03-27 06:50:00,7,18,12,114,58,0,20,0,12,241
2024-03-27 07:00:00,9,21,24,122,60,0,23,0,13,272
2024-03-27 07:10:00,4,31,27,130,60,0,18,0,10,280
2024-03-27 07:20:00,9,24,23,109,56,0,18,0,20,259
2024-03-27 07:30:00,4,31,21,98,69,0,26,0,18,267
2024-03-27 07:40:00,10,34,21,108,34,0,29,0,16,252
2024-03-27 07:50:00,7,35,21,107,36,0,29,0,7,242
2024-03-27 08:00:00,3,24,21,83,56,0,30,0,32,249
2024-03-27 08:10:00,9,32,27,111,52,0,23,0,18,272
2024-03-27 08:20:00,8,30,21,94,44,0,18,0,20,235
2024-03-27 08:30:00,9,33,28,104,29,0,21,0,19,243
2024-03-27 08:40:00,10,31,30,110,27,0,19,0,13,240
2024-03-27 08:50:00,6,29,16,108,42,0,26,0,18,245
2024-03-27 09:00:00,10,25,19,103,28,0,22,0,22,229
2024-03-27 09:10:00,8,30,23,106,30,0,28,0,19,244
2024-03-27 09:20:00,8,18,22,100,35,0,24,0,26,233
2024-03-27 09:30:00,8,27,24,98,45,0,25,0,23,250
2024-03-27 09:40:00,15,44,33,92,41,0,26,0,16,267
2024-03-27 09:50:00,10,27,21,111,45,0,28,0,19,261
2024-03-27 10:00:00,8,25,26,87,58,0,10,0,26,240
2024-03-27 10:10:00,15,28,27,89,39,0,22,0,17,237
2024-03-27 10:20:00,11,30,20,80,36,0,25,0,21,223
2024-03-27 10:30:00,17,34,26,79,42,0,29,0,20,247
2024-03-27 10:40:00,9,27,19,86,47,0,1,0,33,222
2024-03-27 10:50:00,11,22,28,76,43,0,9,0,26,215
2024-03-27 11:00:00,4,30,19,69,38,0,21,0,22,203
2024-03-27 11:10:00,16,38,26,77,50,0,22,0,29,258
2024-03-27 11:20:00,6,34,26,84,47,0,15,0,31,243
2024-03-27 11:30:00,6,13,16,79,50,0,21,0,28,213
2024-03-27 11:40:00,8,21,24,74,44,0,33,0,33,237
2024-03-27 11:50:00,8,25,21,92,51,0,22,0,54,273
2024-03-27 12:00:00,8,32,25,64,47,0,26,0,34,236
2024-03-27 12:10:00,11,26,31,82,65,0,32,0,26,273
2024-03-27 12:20:00,18,24,28,70,61,0,25,0,26,252
2024-03-27 12:30:00,8,27,27,85,66,0,25,0,28,266
2024-03-27 12:40:00,7,21,18,60,32,0,31,0,28,197
2024-03-27 12:50:00,11,27,28,92,52,0,24,0,27,261
2024-03-27 13:00:00,8,24,24,90,47,0,24,0,22,239
2024-03-27 13:10:00,8,24,27,95,59,0,17,0,22,252
2024-03-27 13:20:00,11,27,27,66,46,0,21,0,24,222
2024-03-27 13:30:00,6,22,22,81,34,0,21,0,23,209
2024-03-27 13:40:00,6,22,22,84,38,0,21,0,18,211
2024-03-27 13:50:00,6,22,27,98,74,0,31,0,30,288
2024-03-27 14:00:00,14,27,20,60,34,0,28,1,30,214
2024-03-27 14:10:00,11,29,37,76,55,0,30,0,30,268
2024-03-27 14:20:00,15,33,32,80,49,0,33,0,18,260
2024-03-27 14:30:00,8,16,31,79,50,0,28,0,20,232
2024-03-27 14:40:00,9,26,21,78,42,0,28,0,29,233
2024-03-27 14:50:00,7,22,28,69,43,0,28,0,27,224
2024-03-27 15:00:00,8,26,35,82,59,0,24,0,21,255
2024-03-27 15:10:00,14,24,31,93,54,0,33,0,32,281
2024-03-27 15:20:00,6,27,22,83,41,0,30,0,32,241
2024-03-27 15:30:00,8,29,40,83,63,0,28,0,25,276
2024-03-27 15:40:00,14,49,48,97,49,0,29,0,19,305
2024-03-27 15:50:00,12,34,39,96,64,0,28,0,16,289
2024-03-27 16:00:00,9,38,24,93,50,0,47,0,24,285
2024-03-27 16:10:00,5,34,34,81,65,0,34,0,26,279
2024-03-27 16:20:00,9,38,32,96,55,0,32,0,23,285
2024-03-27 16:30:00,8,30,23,86,48,0,32,0,36,263
2024-03-27 16:40:00,6,36,27,99,54,0,35,0,23,280
2024-03-27 16:50:00,7,31,25,91,60,0,29,0,24,267
2024-03-27 17:00:00,6,35,33,81,43,0,36,0,22,256
2024-03-27 17:10:00,11,28,32,98,62,0,28,0,22,281
2024-03-27 17:20:00,6,35,38,74,57,0,29,0,27,266
2024-03-27 17:30:00,16,26,29,80,55,0,39,0,20,265
2024-03-27 17:40:00,6,48,33,83,51,0,25,0,25,271
2024-03-27 17:50:00,11,26,23,68,45,0,39,0,28,240
2024-03-27 18:00:00,9,23,22,66,56,0,22,0,25,223
2024-03-27 18:10:00,12,33,22,87,53,0,33,0,22,262
2024-03-27 18:20:00,5,40,44,68,51,0,37,0,13,258
2024-03-27 18:30:00,13,23,29,79,56,0,25,0,23,248
2024-03-27 18:40:00,12,32,35,56,49,0,19,0,29,232
2024-03-27 18:50:00,6,20,23,64,50,0,25,0,35,223
2024-03-27 19:00:00,6,18,23,57,33,0,28,0,24,189
2024-03-27 19:10:00,4,32,32,52,34,0,17,0,26,197
2024-03-27 19:20:00,6,27,22,46,34,0,25,0,28,188
2024-03-27 19:30:00,5,22,24,51,27,0,13,0,14,156
2024-03-27 19:40:00,9,23,18,39,35,0,6,0,18,148
2024-03-27 19:50:00,5,20,20,45,20,0,13,0,21,144
2024-03-27 20:00:00,6,20,13,33,25,0,17,0,15,129
2024-03-27 20:10:00,4,11,16,51,29,0,16,0,19,146
2024-03-27 20:20:00,7,14,11,39,25,0,20,0,22,138
2024-03-27 20:30:00,4,11,13,39,17,0,8,0,15,107
2024-03-27 20:40:00,4,11,10,37,24,0,12,0,13,111
2024-03-27 20:50:00,3,14,11,42,25,0,14,0,18,127
2024-03-27 21:00:00,3,6,9,39,14,0,13,0,15,99
2024-03-27 21:10:00,5,20,16,37,21,0,11,0,15,125
2024-03-27 21:20:00,3,10,17,29,18,0,14,0,14,105
2024-03-27 21:30:00,0,14,13,21,20,0,9,0,16,93
2024-03-27 21:40:00,1,10,18,29,21,0,12,0,12,103
2024-03-27 21:50:00,3,13,16,26,22,0,9,0,15,104
2024-03-27 22:00:00,3,13,15,19,28,0,10,0,11,99
2024-03-27 22:10:00,3,5,12,20,23,0,17,0,13,93
2024-03-27 22:20:00,4,10,13,31,27,0,13,0,21,119
2024-03-27 22:30:00,1,7,11,14,27,0,9,0,17,86
2024-03-27 22:40:00,0,9,11,13,15,0,9,0,13,70
2024-03-27 22:50:00,1,5,8,13,9,0,9,0,6,51
2024-03-27 23:00:00,0,7,12,17,16,0,11,0,2,65
2024-03-27 23:10:00,2,4,7,16,16,0,6,0,8,59
2024-03-27 23:20:00,0,9,3,15,16,0,10,0,10,63
2024-03-27 23:30:00,2,4,7,7,10,0,7,0,10,47
2024-03-27 23:40:00,2,3,5,9,13,0,3,0,6,41
2024-03-27 23:50:00,1,5,6,11,12,0,4,0,7,46
2024-03-28 00:00:00,0,4,3,7,10,0,4,0,7,35
2024-03-28 00:10:00,0,5,5,4,4,0,5,0,8,31
2024-03-28 00:20:00,0,2,6,7,12,0,7,0,4,38
2024-03-28 00:30:00,1,5,3,7,7,0,8,0,3,34
2024-03-28 00:40:00,0,0,1,10,11,0,2,0,5,29
2024-03-28 00:50:00,0,1,3,4,4,0,8,0,4,24
2024-03-28 01:00:00,1,2,3,2,7,0,5,0,7,27
2024-03-28 01:10:00,0,1,2,3,6,0,4,0,4,20
2024-03-28 01:20:00,0,2,3,7,13,0,2,0,1,28
2024-03-28 01:30:00,0,0,1,3,6,0,3,0,4,17
2024-03-28 01:40:00,1,1,2,2,6,0,1,0,3,16
2024-03-28 01:50:00,1,2,3,2,4,0,1,0,2,15
2024-03-28 02:00:00,0,1,2,4,5,0,1,0,3,16
2024-03-28 02:10:00,0,0,1,2,4,0,0,0,3,10
2024-03-28 02:20:00,0,0,2,2,4,0,2,0,2,12
2024-03-28 02:30:00,0,1,0,6,5,0,1,0,1,14
2024-03-28 02:40:00,0,1,2,3,6,0,2,0,4,18
2024-03-28 02:50:00,0,0,1,4,6,0,3,0,2,16
2024-03-28 03:00:00,0,1,1,7,6,0,1,0,1,17
2024-03-28 03:10:00,0,5,4,2,3,0,1,0,2,17
2024-03-28 03:20:00,0,0,1,0,4,0,0,0,4,9
2024-03-28 03:30:00,1,1,0,0,2,0,0,0,5,9
2024-03-28 03:40:00,0,2,4,3,2,0,2,0,2,15
2024-03-28 03:50:00,1,4,2,4,4,0,0,0,4,19
2024-03-28 04:00:00,0,0,2,4,6,0,2,0,3,17
2024-03-28 04:10:00,1,3,2,8,6,0,0,0,3,23
2024-03-28 04:20:00,0,3,4,13,13,0,3,0,4,40
2024-03-28 04:30:00,1,5,5,8,2,0,2,0,2,25
2024-03-28 04:40:00,1,6,6,22,17,0,2,0,3,57
2024-03-28 04:50:00,0,4,2,27,13,0,2,0,5,53
2024-03-28 05:00:00,0,1,2,39,25,0,4,0,5,76
2024-03-28 05:10:00,1,5,7,51,20,0,3,0,6,93
2024-03-28 05:20:00,1,7,11,55,32,0,3,0,11,120
2024-03-28 05:30:00,2,12,9,87,41,0,5,0,7,163
2024-03-28 05:40:00,4,7,17,105,57,0,3,0,3,196
2024-03-28 05:50:00,2,7,11,111,48,0,12,0,3,194
2024-03-28 06:00:00,2,13,11,87,46,0,6,0,12,177
2024-03-28 06:10:00,0,9,9,101,43,0,7,0,14,183
2024-03-28 06:20:00,4,18,13,116,49,0,10,0,10,220
2024-03-28 06:30:00,7,10,17,114,60,0,12,0,15,235
2024-03-28 06:40:00,1,17,16,107,59,0,12,0,17,229
2024-03-28 06:50:00,3,16,16,136,47,0,15,0,15,248
2024-03-28 07:00:00,5,22,13,93,49,0,24,0,12,218
2024-03-28 07:10:00,3,22,20,118,78,0,17,0,14,272
2024-03-28 07:20:00,5,19,21,100,48,0,18,0,18,229
2024-03-28 07:30:00,8,17,17,85,49,0,17,0,20,213
2024-03-28 07:40:00,9,33,19,97,45,0,37,0,15,255
2024-03-28 07:50:00,8,24,17,108,49,0,26,0,22,254
2024-03-28 08:00:00,11,28,27,69,60,0,19,0,29,243
2024-03-28 08:10:00,3,18,20,83,48,0,14,0,45,231
2024-03-28 08:20:00,5,21,16,105,52,0,15,0,33,247
2024-03-28 08:30:00,12,32,25,94,55,0,19,0,21,258
2024-03-28 08:40:00,7,35,32,98,51,0,17,0,13,253
2024-03-28 08:50:00,9,31,22,98,52,0,14,0,26,252
2024-03-28 09:00:00,8,22,24,87,46,0,21,0,26,234
2024-03-28 09:10:00,4,24,29,100,57,0,24,0,16,254
2024-03-28 09:20:00,12,27,24,101,63,0,22,0,22,271
2024-03-28 09:30:00,11,38,29,77,65,0,22,0,18,260
2024-03-28 09:40:00,11,34,26,98,59,0,24,0,25,277
2024-03-28 09:50:00,17,29,25,105,40,0,21,0,19,256
2024-03-28 10:00:00,8,29,26,108,48,0,18,0,9,246
2024-03-28 10:10:00,5,28,18,83,51,0,27,0,16,228
2024-03-28 10:20:00,11,19,29,100,46,0,28,0,18,251
2024-03-28 10:30:00,16,28,18,86,47,0,26,0,19,240
2024-03-28 10:40:00,11,32,29,92,41,0,20,0,15,240
2024-03-28 10:50:00,9,23,21,89,48,0,38,0,13,241
2024-03-28 11:00:00,10,22,19,90,40,0,31,0,32,244
2024-03-28 11:10:00,12,39,25,73,46,0,21,0,30,246
2024-03-28 11:20:00,10,19,19,90,39,0,25,0,21,223
2024-03-28 11:30:00,7,22,26,82,51,0,30,0,21,239
2024-03-28 11:40:00,11,22,24,76,35,0,15,0,15,198
2024-03-28 11:50:00,10,30,29,95,53,0,22,0,27,266
2024-03-28 12:00:00,11,22,24,83,65,0,29,0,33,267
2024-03-28 12:10:00,11,25,28,75,48,0,18,0,25,230
2024-03-28 12:20:00,9,18,20,108,69,0,22,0,37,283
2024-03-28 12:30:00,14,36,29,89,65,0,21,0,21,275
2024-03-28 12:40:00,8,34,29,103,75,0,23,0,25,297
2024-03-28 12:50:00,9,25,25,83,53,0,28,0,28,251
2024-03-28 13:00:00,5,25,27,98,53,0,30,0,19,257
2024-03-28 13:10:00,12,23,29,80,32,0,23,0,26,225
2024-03-28 13:20:00,10,34,28,83,61,0,30,0,29,275
2024-03-28 13:30:00,11,27,25,77,63,0,20,0,35,258
2024-03-28 13:40:00,8,25,17,80,68,0,38,0,40,276
2024-03-28 13:50:00,9,28,25,84,71,0,20,0,45,282
2024-03-28 14:00:00,10,33,26,92,59,0,41,0,23,284
2024-03-28 14:10:00,7,28,27,84,69,0,26,0,38,279
2024-03-28 14:20:00,9,23,37,92,69,0,25,0,24,279
2024-03-28 14:30:00,10,25,39,85,60,0,33,0,28,280
2024-03-28 14:40:00,11,36,26,95,58,0,31,0,31,288
2024-03-28 14:50:00,7,31,25,86,65,0,26,0,31,271
2024-03-28 15:00:00,13,37,30,75,47,0,33,0,22,257
2024-03-28 15:10:00,11,44,35,91,62,0,41,0,28,312
2024-03-28 15:20:00,9,28,27,90,69,0,34,0,22,279
2024-03-28 15:30:00,11,34,37,88,56,0,29,0,21,276
2024-03-28 15:40:00,16,48,47,77,48,0,35,0,32,303
2024-03-28 15:50:00,8,46,42,96,44,0,27,0,14,277
2024-03-28 16:00:00,13,34,21,82,32,0,37,0,22,241
2024-03-28 16:10:00,11,17,23,107,43,0,34,0,26,261
2024-03-28 16:20:00,11,34,35,87,67,0,30,0,27,291
2024-03-28 16:30:00,8,32,22,100,47,0,34,0,19,262
2024-03-28 16:40:00,8,32,34,88,54,0,23,0,23,262
2024-03-28 16:50:00,6,35,37,92,48,0,36,0,20,274
2024-03-28 17:00:00,7,38,39,89,61,0,32,0,29,295
2024-03-28 17:10:00,8,27,32,82,52,0,28,0,30,259
2024-03-28 17:20:00,4,39,28,107,53,0,40,0,38,309
2024-03-28 17:30:00,13,31,29,89,50,0,36,0,22,270
2024-03-28 17:40:00,8,30,31,83,39,0,25,0,24,240
2024-03-28 17:50:00,6,21,24,98,53,0,26,0,28,256
2024-03-28 18:00:00,8,27,31,71,51,0,36,0,32,256
2024-03-28 18:10:00,9,32,30,89,52,0,19,0,21,252
2024-03-28 18:20:00,6,32,35,90,45,0,30,0,26,264
2024-03-28 18:30:00,10,28,27,104,55,0,27,0,22,273
2024-03-28 18:40:00,9,28,29,96,53,0,40,0,19,274
2024-03-28 18:50:00,12,31,32,69,51,0,25,0,29,249
2024-03-28 19:00:00,6,28,23,67,48,0,19,0,20,211
2024-03-28 19:10:00,6,28,25,67,43,0,24,0,23,216
2024-03-28 19:20:00,4,15,24,58,45,0,21,0,16,183
2024-03-28 19:30:00,6,26,21,52,46,0,24,0,23,198
2024-03-28 19:40:00,1,25,21,44,42,0,18,0,16,167
2024-03-28 19:50:00,6,16,14,48,27,0,11,0,25,147
2024-03-28 20:00:00,6,25,22,43,38,0,18,0,18,170
2024-03-28 20:10:00,7,13,20,42,36,0,15,0,33,166
2024-03-28 20:20:00,10,20,17,42,26,0,22,0,20,157
2024-03-28 20:30:00,8,18,21,46,23,0,14,0,17,147
2024-03-28 20:40:00,5,18,16,36,15,0,10,0,16,116
2024-03-28 20:50:00,4,14,20,35,21,0,15,0,13,122
2024-03-28 21:00:00,6,21,21,38,19,0,14,0,9,128
2024-03-28 21:10:00,3,14,15,25,26,0,16,0,16,115
2024-03-28 21:20:00,4,12,12,24,27,0,10,0,13,102
2024-03-28 21:30:00,0,9,8,32,31,0,13,0,22,115
2024-03-28 21:40:00,3,9,10,20,20,0,9,0,17,88
2024-03-28 21:50:00,7,12,17,27,25,0,9,0,21,118
2024-03-28 22:00:00,0,16,15,28,25,0,14,0,17,115
2024-03-28 22:10:00,2,8,11,32,28,0,15,0,15,111
2024-03-28 22:20:00,4,10,14,24,23,0,16,0,16,107
2024-03-28 22:30:00,3,12,19,15,29,0,17,0,19,114
2024-03-28 22:40:00,2,11,11,31,23,0,12,0,12,102
2024-03-28 22:50:00,4,12,15,14,18,0,9,0,10,82
2024-03-28 23:00:00,2,10,16,22,24,0,14,0,10,98
2024-03-28 23:10:00,2,9,13,13,12,0,8,0,10,67
2024-03-28 23:20:00,3,8,8,18,21,0,13,0,4,75
2024-03-28 23:30:00,6,10,11,8,21,0,15,0,12,83
2024-03-28 23:40:00,0,5,7,16,15,0,2,0,5,50
2024-03-28 23:50:00,1,14,12,10,14,0,6,0,6,63
2024-03-29 00:00:00,4,8,11,10,8,0,7,0,3,51
2024-03-29 00:10:00,2,2,3,16,12,0,3,0,8,46
2024-03-29 00:20:00,2,5,5,9,6,0,7,0,5,39
2024-03-29 00:30:00,1,4,5,5,9,0,3,0,3,30
2024-03-29 00:40:00,2,4,5,16,14,0,5,0,4,50
2024-03-29 00:50:00,2,3,5,7,3,0,4,0,5,29
2024-03-29 01:00:00,3,4,5,1,9,0,9,0,5,36
2024-03-29 01:10:00,1,4,6,2,9,0,4,0,5,31
2024-03-29 01:20:00,1,4,5,5,5,0,5,0,7,32
2024-03-29 01:30:00,0,3,6,7,10,0,6,0,6,38
2024-03-29 01:40:00,1,1,0,4,3,0,4,0,7,20
2024-03-29 01:50:00,0,3,4,4,3,0,4,0,2,20
2024-03-29 02:00:00,0,3,5,3,0,0,3,0,4,18
2024-03-29 02:10:00,0,6,4,6,7,0,3,0,2,28
2024-03-29 02:20:00,2,1,4,6,8,0,4,0,4,29
2024-03-29 02:30:00,0,1,5,3,2,0,4,0,2,17
2024-03-29 02:40:00,2,1,0,1,1,0,1,0,3,9
2024-03-29 02:50:00,3,1,3,3,4,0,2,0,5,21
2024-03-29 03:00:00,0,3,2,2,2,0,4,0,1,14
2024-03-29 03:10:00,3,2,4,3,8,0,0,0,7,27
2024-03-29 03:20:00,0,1,0,2,7,0,0,0,6,16
2024-03-29 03:30:00,0,2,5,1,4,0,4,0,3,19
2024-03-29 03:40:00,0,0,2,4,5,0,3,0,4,18
2024-03-29 03:50:00,0,4,4,5,7,0,1,0,4,25
2024-03-29 04:00:00,0,2,3,6,6,0,2,0,2,21
2024-03-29 04:10:00,0,1,2,5,5,0,1,0,1,15
2024-03-29 04:20:00,1,0,0,4,1,0,0,0,2,8
2024-03-29 04:30:00,2,2,2,17,5,0,1,0,3,32
2024-03-29 04:40:00,1,1,2,11,10,0,2,0,2,29
2024-03-29 04:50:00,2,2,1,15,11,0,2,0,4,37
2024-03-29 05:00:00,1,1,0,19,10,0,1,0,1,33
2024-03-29 05:10:00,1,2,6,14,12,0,3,0,4,42
2024-03-29 05:20:00,0,3,2,12,7,0,2,0,3,29
2024-03-29 05:30:00,0,6,8,16,12,0,1,0,2,45
2024-03-29 05:40:00,2,6,5,12,9,0,0,0,2,36
2024-03-29 05:50:00,1,1,3,11,11,0,2,0,3,32
2024-03-29 06:00:00,0,4,6,14,14,0,4,0,6,48
2024-03-29 06:10:00,1,3,5,8,7,0,1,0,1,26
2024-03-29 06:20:00,0,2,1,11,15,0,6,0,7,42
2024-03-29 06:30:00,3,6,5,5,6,0,2,0,8,35
2024-03-29 06:40:00,2,6,4,5,11,0,3,0,5,36
2024-03-29 06:50:00,2,1,2,8,7,0,7,0,2,29
2024-03-29 07:00:00,1,6,9,12,9,0,1,0,4,42
2024-03-29 07:10:00,0,5,3,6,8,0,2,0,5,29
2024-03-29 07:20:00,5,2,1,8,8,0,2,0,2,28
2024-03-29 07:30:00,0,4,6,7,8,0,4,0,3,32
2024-03-29 07:40:00,0,1,3,7,6,0,4,0,5,26
2024-03-29 07:50:00,1,3,8,10,9,0,4,0,4,39
2024-03-29 08:00:00,1,7,9,8,12,0,5,0,4,46
2024-03-29 08:10:00,2,1,7,17,16,0,3,0,4,50
2024-03-29 08:20:00,2,2,5,15,18,0,7,0,4,53
2024-03-29 08:30:00,2,9,9,15,16,0,3,0,12,66
2024-03-29 08:40:00,3,5,5,19,14,0,4,0,8,58
2024-03-29 08:50:00,1,6,7,18,16,0,7,0,13,68
2024-03-29 09:00:00,4,11,8,14,7,0,6,0,9,59
2024-03-29 09:10:00,2,5,7,23,10,0,3,0,9,59
2024-03-29 09:20:00,4,9,10,44,17,0,6,0,7,97
2024-03-29 09:30:00,3,9,9,49,26,0,8,0,10,114
2024-03-29 09:40:00,8,15,11,36,13,0,7,0,8,98
2024-03-29 09:50:00,2,12,14,28,14,0,12,0,6,88
2024-03-29 10:00:00,5,13,18,33,22,0,11,0,6,108
2024-03-29 10:10:00,1,12,16,35,24,0,6,0,10,104
2024-03-29 10:20:00,3,11,16,26,20,0,11,0,17,104
2024-03-29 10:30:00,5,10,12,33,18,0,13,0,8,99
2024-03-29 10:40:00,4,11,9,46,20,0,14,0,12,116
2024-03-29 10:50:00,4,11,21,35,26,0,13,0,11,121
2024-03-29 11:00:00,1,13,11,33,17,0,9,0,12,96
2024-03-29 11:10:00,5,14,15,35,24,0,16,0,9,118
2024-03-29 11:20:00,3,16,15,37,15,0,14,0,17,117
2024-03-29 11:30:00,4,7,15,38,22,0,13,0,23,122
2024-03-29 11:40:00,4,17,19,25,29,0,12,0,18,124
2024-03-29 11:50:00,7,10,12,51,32,0,11,0,12,135
2024-03-29 12:00:00,3,20,18,40,23,0,6,0,23,133
2024-03-29 12:10:00,2,11,16,36,20,0,15,0,13,113
2024-03-29 12:20:00,5,21,17,40,22,0,8,0,19,132
2024-03-29 12:30:00,7,18,15,36,21,0,16,0,12,125
2024-03-29 12:40:00,6,13,16,48,26,0,19,0,14,142
2024-03-29 12:50:00,4,23,27,69,36,0,14,0,8,181
2024-03-29 13:00:00,6,15,20,48,27,0,13,0,6,135
2024-03-29 13:10:00,5,13,12,49,35,0,14,0,11,139
2024-03-29 13:20:00,6,17,24,37,34,0,11,0,12,141
2024-03-29 13:30:00,8,15,20,45,31,0,17,0,21,157
2024-03-29 13:40:00,2,17,20,49,37,0,15,0,16,156
2024-03-29 13:50:00,4,21,21,43,35,0,16,0,12,152
