datetime,D31Z,D32Z,D41Z,D42Z,D43Z,Total
2024-03-04 21:50:00,6,8,19,1,20,54
2024-03-04 22:00:00,16,21,12,3,16,68
2024-03-04 22:10:00,9,13,12,0,11,45
2024-03-04 22:20:00,8,9,11,1,13,42
2024-03-04 22:30:00,9,11,11,3,13,47
2024-03-04 22:40:00,6,8,15,0,14,43
2024-03-04 22:50:00,1,4,9,0,11,25
2024-03-04 23:00:00,6,8,9,3,9,35
2024-03-04 23:10:00,11,12,5,1,6,35
2024-03-04 23:20:00,5,6,6,2,5,24
2024-03-04 23:30:00,3,4,7,5,7,26
2024-03-04 23:40:00,6,6,3,1,4,20
2024-03-04 23:50:00,4,7,5,0,5,21
2024-03-05 00:00:00,2,2,7,5,7,23
2024-03-05 00:10:00,1,1,2,0,3,7
2024-03-05 00:20:00,4,7,4,0,3,18
2024-03-05 00:30:00,3,3,3,0,6,15
2024-03-05 00:40:00,1,2,4,0,4,11
2024-03-05 00:50:00,1,1,7,0,7,16
2024-03-05 01:00:00,3,3,3,0,3,12
2024-03-05 01:10:00,2,2,1,0,2,7
2024-03-05 01:20:00,0,1,4,0,5,10
2024-03-05 01:30:00,4,4,4,0,3,15
2024-03-05 01:40:00,2,2,3,0,4,11
2024-03-05 01:50:00,7,7,2,0,2,18
2024-03-05 02:00:00,0,0,3,0,3,6
2024-03-05 02:10:00,4,4,3,0,3,14
2024-03-05 02:20:00,1,1,0,0,0,2
2024-03-05 02:30:00,2,2,2,0,2,8
2024-03-05 02:40:00,0,1,3,1,4,9
2024-03-05 02:50:00,0,0,0,0,0,0
2024-03-05 03:00:00,2,2,3,0,5,12
2024-03-05 03:10:00,1,1,1,0,1,4
2024-03-05 03:20:00,4,6,3,0,2,15
2024-03-05 03:30:00,1,2,2,0,2,7
2024-03-05 03:40:00,2,3,2,0,2,9
2024-03-05 03:50:00,3,3,4,2,5,17
2024-03-05 04:00:00,1,1,4,0,4,10
2024-03-05 04:10:00,2,2,4,0,3,11
2024-03-05 04:20:00,2,4,3,1,3,13
2024-03-05 04:30:00,2,2,3,1,4,12
2024-03-05 04:40:00,1,2,3,0,3,9
2024-03-05 04:50:00,5,5,6,0,6,22
2024-03-05 05:00:00,4,4,14,1,16,39
2024-03-05 05:10:00,2,2,14,3,14,35
2024-03-05 05:20:00,5,8,13,1,15,42
2024-03-05 05:30:00,4,5,28,2,29,68
2024-03-05 05:40:00,8,7,34,2,40,91
2024-03-05 05:50:00,13,13,42,0,41,109
2024-03-05 06:00:00,16,20,43,3,46,128
2024-03-05 06:10:00,12,14,40,4,41,111
2024-03-05 06:20:00,19,22,42,2,41,126
2024-03-05 06:30:00,18,18,58,4,58,156
2024-03-05 06:40:00,14,22,61,4,61,162
2024-03-05 06:50:00,27,34,68,2,66,197
2024-03-05 07:00:00,16,31,78,11,81,217
2024-03-05 07:10:00,23,32,70,5,69,199
2024-03-05 07:20:00,36,36,66,1,70,209
2024-03-05 07:30:00,48,45,74,10,77,254
2024-03-05 07:40:00,36,40,61,9,63,209
2024-03-05 07:50:00,34,35,77,6,79,231
2024-03-05 08:00:00,41,43,50,6,53,193
2024-03-05 08:10:00,26,34,65,4,64,193
2024-03-05 08:20:00,34,37,62,9,61,203
2024-03-05 08:30:00,25,28,63,6,64,186
2024-03-05 08:40:00,30,38,66,8,68,210
2024-03-05 08:50:00,25,31,58,4,57,175
2024-03-05 09:00:00,29,30,59,6,60,184
2024-03-05 09:10:00,21,23,49,6,52,151
2024-03-05 09:20:00,22,33,41,1,44,141
2024-03-05 09:30:00,28,31,48,3,48,158
2024-03-05 09:40:00,30,26,59,7,61,183
2024-03-05 09:50:00,19,23,44,2,44,132
2024-03-05 10:00:00,19,24,39,4,39,125
2024-03-05 10:10:00,15,19,62,8,67,171
2024-03-05 10:20:00,22,26,37,2,37,124
2024-03-05 10:30:00,17,21,40,6,39,123
2024-03-05 10:40:00,22,28,41,9,42,142
2024-03-05 10:50:00,23,30,35,4,37,129
2024-03-05 11:00:00,22,31,42,3,44,142
2024-03-05 11:10:00,16,20,51,8,52,147
2024-03-05 11:20:00,15,18,59,5,57,154
2024-03-05 11:30:00,15,21,43,6,46,131
2024-03-05 11:40:00,24,28,34,6,31,123
2024-03-05 11:50:00,15,21,31,3,33,103
2024-03-05 12:00:00,22,25,46,3,48,144
2024-03-05 12:10:00,18,22,39,6,41,126
2024-03-05 12:20:00,17,23,46,4,46,136
2024-03-05 12:30:00,27,28,44,5,45,149
2024-03-05 12:40:00,19,20,51,7,52,149
2024-03-05 12:50:00,20,27,47,5,44,143
2024-03-05 13:00:00,26,32,32,3,32,125
2024-03-05 13:10:00,31,32,60,5,62,190
2024-03-05 13:20:00,15,24,47,3,47,136
2024-03-05 13:30:00,25,28,40,6,42,141
2024-03-05 13:40:00,22,24,64,2,61,173
2024-03-05 13:50:00,27,26,45,6,48,152
2024-03-05 14:00:00,28,36,44,4,42,154
2024-03-05 14:10:00,19,22,38,3,37,119
2024-03-05 14:20:00,21,35,53,8,55,172
2024-03-05 14:30:00,22,32,57,6,62,179
2024-03-05 14:40:00,26,35,52,6,48,167
2024-03-05 14:50:00,25,38,45,5,47,160
2024-03-05 15:00:00,25,36,64,4,63,192
2024-03-05 15:10:00,27,33,55,6,53,174
2024-03-05 15:20:00,26,39,47,3,48,163
2024-03-05 15:30:00,30,40,49,7,51,177
2024-03-05 15:40:00,23,29,57,7,58,174
2024-03-05 15:50:00,25,34,55,6,58,178
2024-03-05 16:00:00,24,33,68,6,68,199
2024-03-05 16:10:00,23,37,42,8,42,152
2024-03-05 16:20:00,27,37,59,3,60,186
2024-03-05 16:30:00,34,52,43,6,51,186
2024-03-05 16:40:00,34,35,58,7,60,194
2024-03-05 16:50:00,34,37,41,3,42,157
2024-03-05 17:00:00,29,37,50,6,54,176
2024-03-05 17:10:00,44,50,54,3,51,202
2024-03-05 17:20:00,29,36,68,2,72,207
2024-03-05 17:30:00,36,44,59,7,64,210
2024-03-05 17:40:00,34,36,58,5,57,190
2024-03-05 17:50:00,28,34,51,4,54,171
2024-03-05 18:00:00,35,45,45,4,46,175
2024-03-05 18:10:00,28,36,41,4,45,154
2024-03-05 18:20:00,31,34,49,3,49,166
2024-03-05 18:30:00,37,40,45,3,48,173
2024-03-05 18:40:00,28,34,51,11,53,177
2024-03-05 18:50:00,25,32,55,3,55,170
2024-03-05 19:00:00,28,33,42,6,41,150
2024-03-05 19:10:00,25,35,47,4,49,160
2024-03-05 19:20:00,22,21,24,3,25,95
2024-03-05 19:30:00,16,17,28,3,35,99
2024-03-05 19:40:00,19,25,29,5,31,109
2024-03-05 19:50:00,13,17,28,0,28,86
2024-03-05 20:00:00,20,25,23,3,26,97
2024-03-05 20:10:00,21,25,27,3,30,106
2024-03-05 20:20:00,26,28,31,4,33,122
2024-03-05 20:30:00,14,16,15,2,20,67
2024-03-05 20:40:00,12,15,23,3,27,80
2024-03-05 20:50:00,15,15,27,2,27,86
2024-03-05 21:00:00,11,14,16,2,15,58
2024-03-05 21:10:00,11,12,28,5,29,85
2024-03-05 21:20:00,15,15,14,0,15,59
2024-03-05 21:30:00,18,22,19,5,19,83
2024-03-05 21:40:00,8,8,18,1,21,56
2024-03-05 21:50:00,11,12,15,1,18,57
2024-03-05 22:00:00,26,24,15,2,16,83
2024-03-05 22:10:00,11,17,12,2,13,55
2024-03-05 22:20:00,10,11,17,0,18,56
2024-03-05 22:30:00,7,9,21,6,25,68
2024-03-05 22:40:00,14,16,4,0,4,38
2024-03-05 22:50:00,10,10,9,3,11,43
2024-03-05 23:00:00,10,11,13,0,13,47
2024-03-05 23:10:00,7,8,8,2,9,34
2024-03-05 23:20:00,8,7,4,0,4,23
2024-03-05 23:30:00,2,5,9,4,12,32
2024-03-05 23:40:00,4,4,3,0,3,14
2024-03-05 23:50:00,5,5,6,0,8,24
2024-03-06 00:00:00,5,6,9,5,9,34
2024-03-06 00:10:00,4,5,4,0,4,17
2024-03-06 00:20:00,2,2,7,3,8,22
2024-03-06 00:30:00,6,7,4,2,6,25
2024-03-06 00:40:00,2,3,2,0,2,9
2024-03-06 00:50:00,3,3,4,0,4,14
2024-03-06 01:00:00,2,2,4,0,4,12
2024-03-06 01:10:00,3,3,3,0,4,13
2024-03-06 01:20:00,1,1,3,0,3,8
2024-03-06 01:30:00,6,6,2,0,2,16
2024-03-06 01:40:00,4,4,4,0,4,16
2024-03-06 01:50:00,2,1,3,0,4,10
2024-03-06 02:00:00,2,1,3,0,4,10
2024-03-06 02:10:00,0,0,5,0,4,9
2024-03-06 02:20:00,3,3,2,0,2,10
2024-03-06 02:30:00,0,0,2,0,2,4
2024-03-06 02:40:00,1,1,4,0,4,10
2024-03-06 02:50:00,2,2,2,0,2,8
2024-03-06 03:00:00,0,0,0,0,1,1
2024-03-06 03:10:00,2,2,1,0,1,6
2024-03-06 03:20:00,4,4,0,0,0,8
2024-03-06 03:30:00,0,0,1,0,1,2
2024-03-06 03:40:00,1,1,9,1,9,21
2024-03-06 03:50:00,2,2,6,0,6,16
2024-03-06 04:00:00,1,1,7,0,7,16
2024-03-06 04:10:00,1,1,6,0,9,17
2024-03-06 04:20:00,5,5,4,1,6,21
2024-03-06 04:30:00,4,5,1,1,2,13
2024-03-06 04:40:00,8,7,0,0,0,15
2024-03-06 04:50:00,4,6,9,0,10,29
2024-03-06 05:00:00,5,4,12,0,11,32
2024-03-06 05:10:00,3,3,22,2,23,53
2024-03-06 05:20:00,4,6,13,0,14,37
2024-03-06 05:30:00,7,5,24,3,25,64
2024-03-06 05:40:00,7,8,32,5,36,88
2024-03-06 05:50:00,10,10,40,1,39,100
2024-03-06 06:00:00,15,17,42,3,45,122
2024-03-06 06:10:00,15,16,39,3,39,112
2024-03-06 06:20:00,18,19,60,8,60,165
2024-03-06 06:30:00,13,17,45,6,50,131
2024-03-06 06:40:00,16,24,75,5,74,194
2024-03-06 06:50:00,24,29,61,6,60,180
2024-03-06 07:00:00,28,35,58,6,59,186
2024-03-06 07:10:00,29,29,64,11,65,198
2024-03-06 07:20:00,28,37,63,3,64,195
2024-03-06 07:30:00,36,41,80,11,80,248
2024-03-06 07:40:00,43,47,63,7,62,222
2024-03-06 07:50:00,36,34,65,6,66,207
2024-03-06 08:00:00,46,44,65,6,66,227
2024-03-06 08:10:00,27,40,74,8,72,221
2024-03-06 08:20:00,32,36,50,7,56,181
2024-03-06 08:30:00,33,42,76,4,76,231
2024-03-06 08:40:00,21,31,74,4,72,202
2024-03-06 08:50:00,25,37,62,1,63,188
2024-03-06 09:00:00,26,32,53,5,57,173
2024-03-06 09:10:00,22,28,60,9,61,180
2024-03-06 09:20:00,24,26,52,4,52,158
2024-03-06 09:30:00,24,29,50,3,50,156
2024-03-06 09:40:00,22,27,43,4,45,141
2024-03-06 09:50:00,21,28,58,6,57,170
2024-03-06 10:00:00,21,30,46,4,45,146
2024-03-06 10:10:00,20,23,44,8,47,142
2024-03-06 10:20:00,17,21,53,3,54,148
2024-03-06 10:30:00,22,29,52,6,50,159
2024-03-06 10:40:00,17,24,57,4,59,161
2024-03-06 10:50:00,18,20,47,6,52,143
2024-03-06 11:00:00,12,16,43,5,41,117
2024-03-06 11:10:00,18,20,43,5,45,131
2024-03-06 11:20:00,24,27,40,4,43,138
2024-03-06 11:30:00,19,27,41,5,46,138
2024-03-06 11:40:00,18,24,51,10,51,154
2024-03-06 11:50:00,21,26,44,7,45,143
2024-03-06 12:00:00,26,31,35,4,35,131
2024-03-06 12:10:00,26,30,58,9,57,180
2024-03-06 12:20:00,26,31,58,3,60,178
2024-03-06 12:30:00,28,30,50,5,51,164
2024-03-06 12:40:00,23,33,45,4,48,153
2024-03-06 12:50:00,16,20,53,4,53,146
2024-03-06 13:00:00,26,35,47,8,45,161
2024-03-06 13:10:00,23,30,48,10,49,160
2024-03-06 13:20:00,18,14,44,4,43,123
2024-03-06 13:30:00,17,27,36,8,39,127
2024-03-06 13:40:00,14,26,49,8,49,146
2024-03-06 13:50:00,21,22,41,2,44,130
2024-03-06 14:00:00,29,29,48,4,48,158
2024-03-06 14:10:00,24,31,51,9,50,165
2024-03-06 14:20:00,18,23,48,2,55,146
2024-03-06 14:30:00,31,35,55,6,49,176
2024-03-06 14:40:00,22,27,46,6,47,148
2024-03-06 14:50:00,22,38,36,1,39,136
2024-03-06 15:00:00,18,23,53,5,54,153
2024-03-06 15:10:00,37,45,47,6,45,180
2024-03-06 15:20:00,28,39,42,4,46,159
2024-03-06 15:30:00,33,36,39,3,42,153
2024-03-06 15:40:00,27,38,66,5,64,200
2024-03-06 15:50:00,25,36,57,5,61,184
2024-03-06 16:00:00,33,37,59,8,60,197
2024-03-06 16:10:00,24,37,54,5,56,176
2024-03-06 16:20:00,36,41,58,3,60,198
2024-03-06 16:30:00,28,46,53,5,53,185
2024-03-06 16:40:00,39,46,42,6,44,177
2024-03-06 16:50:00,32,36,55,3,57,183
2024-03-06 17:00:00,32,36,44,5,43,160
2024-03-06 17:10:00,47,53,51,5,52,208
2024-03-06 17:20:00,36,39,64,3,67,209
2024-03-06 17:30:00,47,44,50,6,52,199
2024-03-06 17:40:00,35,40,42,8,48,173
2024-03-06 17:50:00,35,38,53,6,54,186
2024-03-06 18:00:00,44,48,63,7,66,228
2024-03-06 18:10:00,28,27,37,14,39,145
2024-03-06 18:20:00,33,40,50,3,50,176
2024-03-06 18:30:00,16,22,39,1,43,121
2024-03-06 18:40:00,29,33,42,4,44,152
2024-03-06 18:50:00,31,35,49,0,56,171
2024-03-06 19:00:00,27,30,30,2,28,117
2024-03-06 19:10:00,23,28,44,6,44,145
2024-03-06 19:20:00,26,31,29,2,31,119
2024-03-06 19:30:00,19,29,35,4,38,125
2024-03-06 19:40:00,22,24,33,7,35,121
2024-03-06 19:50:00,14,20,20,1,24,79
2024-03-06 20:00:00,12,21,26,4,28,91
2024-03-06 20:10:00,26,32,29,3,29,119
2024-03-06 20:20:00,24,23,22,6,23,98
2024-03-06 20:30:00,12,16,21,7,21,77
2024-03-06 20:40:00,14,16,23,3,24,80
2024-03-06 20:50:00,17,23,28,1,27,96
2024-03-06 21:00:00,18,22,23,2,24,89
2024-03-06 21:10:00,14,16,24,2,23,79
2024-03-06 21:20:00,14,18,25,3,26,86
2024-03-06 21:30:00,17,19,25,4,26,91
2024-03-06 21:40:00,16,15,10,1,13,55
2024-03-06 21:50:00,15,16,17,2,15,65
2024-03-06 22:00:00,15,17,15,3,15,65
2024-03-06 22:10:00,9,11,11,1,11,43
2024-03-06 22:20:00,14,16,20,0,19,69
2024-03-06 22:30:00,12,12,19,4,19,66
2024-03-06 22:40:00,12,14,16,0,17,59
2024-03-06 22:50:00,10,11,16,2,16,55
2024-03-06 23:00:00,9,12,10,0,11,42
2024-03-06 23:10:00,6,9,15,2,16,48
2024-03-06 23:20:00,4,5,5,0,6,20
2024-03-06 23:30:00,5,5,6,4,6,26
2024-03-06 23:40:00,5,5,8,0,9,27
2024-03-06 23:50:00,3,4,4,0,5,16
2024-03-07 00:00:00,5,5,6,1,6,23
2024-03-07 00:10:00,1,1,1,0,1,4
2024-03-07 00:20:00,4,4,6,1,7,22
2024-03-07 00:30:00,2,2,6,2,6,18
2024-03-07 00:40:00,1,1,4,0,4,10
2024-03-07 00:50:00,6,6,8,0,8,28
2024-03-07 01:00:00,2,2,5,0,4,13
2024-03-07 01:10:00,3,3,2,0,3,11
2024-03-07 01:20:00,6,6,4,0,4,20
2024-03-07 01:30:00,4,4,1,0,1,10
2024-03-07 01:40:00,4,4,5,0,5,18
2024-03-07 01:50:00,0,1,1,0,1,3
2024-03-07 02:00:00,1,1,3,0,3,8
2024-03-07 02:10:00,4,4,1,0,1,10
2024-03-07 02:20:00,2,2,4,0,4,12
2024-03-07 02:30:00,2,2,7,0,8,19
2024-03-07 02:40:00,1,3,1,0,1,6
2024-03-07 02:50:00,4,5,1,0,1,11
2024-03-07 03:00:00,0,0,0,0,1,1
2024-03-07 03:10:00,2,2,1,0,1,6
2024-03-07 03:20:00,6,6,6,0,8,26
2024-03-07 03:30:00,1,1,3,0,3,8
2024-03-07 03:40:00,0,0,3,0,3,6
2024-03-07 03:50:00,3,4,5,0,6,18
2024-03-07 04:00:00,2,2,9,0,9,22
2024-03-07 04:10:00,1,1,0,0,0,2
2024-03-07 04:20:00,5,5,3,3,3,19
2024-03-07 04:30:00,0,0,0,0,0,0
2024-03-07 04:40:00,4,5,1,0,1,11
2024-03-07 04:50:00,6,6,5,0,5,22
2024-03-07 05:00:00,1,1,5,0,5,12
2024-03-07 05:10:00,0,0,0,0,0,0
2024-03-07 05:20:00,0,0,0,0,0,0
2024-03-07 05:30:00,0,0,0,0,0,0
2024-03-07 05:40:00,0,0,0,0,0,0
2024-03-07 05:50:00,0,0,0,0,0,0
2024-03-07 06:00:00,0,0,0,0,0,0
2024-03-07 06:10:00,0,0,0,0,0,0
2024-03-07 06:20:00,0,0,0,0,0,0
2024-03-07 06:30:00,0,0,0,0,0,0
2024-03-07 06:40:00,0,0,0,0,0,0
2024-03-07 06:50:00,0,0,0,0,0,0
2024-03-07 07:00:00,0,0,0,0,0,0
2024-03-07 07:10:00,0,0,0,0,0,0
2024-03-07 07:20:00,0,0,0,0,0,0
2024-03-07 07:30:00,0,0,0,0,0,0
2024-03-07 07:40:00,0,0,0,0,0,0
2024-03-07 07:50:00,0,0,0,0,0,0
2024-03-07 08:00:00,0,0,0,0,0,0
2024-03-07 08:10:00,0,0,0,0,0,0
2024-03-07 08:20:00,0,0,0,0,0,0
2024-03-07 08:30:00,0,0,0,0,0,0
2024-03-07 08:40:00,0,0,0,0,0,0
2024-03-07 08:50:00,0,0,0,0,0,0
2024-03-07 09:00:00,0,0,0,0,0,0
2024-03-07 09:10:00,0,0,0,0,0,0
2024-03-07 09:20:00,0,0,0,0,0,0
2024-03-07 09:30:00,0,0,0,0,0,0
2024-03-07 09:40:00,0,0,0,0,0,0
2024-03-07 09:50:00,0,0,0,0,0,0
2024-03-07 10:00:00,0,0,0,0,0,0
2024-03-07 10:10:00,2,1,0,0,2,5
2024-03-07 10:20:00,20,23,47,2,47,139
2024-03-07 10:30:00,14,18,46,7,48,133
2024-03-07 10:40:00,26,25,55,6,53,165
2024-03-07 10:50:00,18,22,44,5,44,133
2024-03-07 11:00:00,22,26,34,6,36,124
2024-03-07 11:10:00,15,16,46,6,45,128
2024-03-07 11:20:00,18,23,38,5,41,125
2024-03-07 11:30:00,26,26,40,7,38,137
2024-03-07 11:40:00,19,24,48,5,50,146
2024-03-07 11:50:00,27,30,56,4,56,173
2024-03-07 12:00:00,23,29,40,7,41,140
2024-03-07 12:10:00,18,19,53,7,54,151
2024-03-07 12:20:00,28,30,46,2,44,150
2024-03-07 12:30:00,32,36,53,4,53,178
2024-03-07 12:40:00,24,25,45,7,45,146
2024-03-07 12:50:00,17,19,43,3,46,128
2024-03-07 13:00:00,23,24,41,2,43,133
2024-03-07 13:10:00,20,26,46,1,49,142
2024-03-07 13:20:00,23,26,52,4,51,156
2024-03-07 13:30:00,20,25,53,5,53,156
2024-03-07 13:40:00,31,34,53,5,55,178
2024-03-07 13:50:00,25,28,52,3,52,160
2024-03-07 14:00:00,25,27,37,5,38,132
2024-03-07 14:10:00,22,29,53,9,53,166
2024-03-07 14:20:00,19,23,56,2,56,156
2024-03-07 14:30:00,23,25,61,8,58,175
2024-03-07 14:40:00,20,31,55,6,58,170
2024-03-07 14:50:00,20,28,45,3,44,140
2024-03-07 15:00:00,26,32,59,4,58,179
2024-03-07 15:10:00,27,31,52,8,53,171
2024-03-07 15:20:00,26,29,50,7,47,159
2024-03-07 15:30:00,29,36,66,6,71,208
2024-03-07 15:40:00,23,25,70,8,69,195
2024-03-07 15:50:00,27,31,60,8,65,191
2024-03-07 16:00:00,27,33,56,10,57,183
2024-03-07 16:10:00,33,33,41,5,42,154
2024-03-07 16:20:00,24,37,56,2,60,179
2024-03-07 16:30:00,24,31,63,3,61,182
2024-03-07 16:40:00,33,43,68,6,69,219
2024-03-07 16:50:00,32,41,55,5,54,187
2024-03-07 17:00:00,27,36,49,6,51,169
2024-03-07 17:10:00,41,48,61,11,60,221
2024-03-07 17:20:00,40,38,55,3,56,192
2024-03-07 17:30:00,41,41,49,5,49,185
2024-03-07 17:40:00,31,34,54,9,60,188
2024-03-07 17:50:00,30,33,54,6,56,179
2024-03-07 18:00:00,36,38,52,3,53,182
2024-03-07 18:10:00,31,34,48,8,51,172
2024-03-07 18:20:00,37,40,46,2,45,170
2024-03-07 18:30:00,20,23,41,3,43,130
2024-03-07 18:40:00,25,23,39,6,38,131
2024-03-07 18:50:00,29,29,41,3,40,142
2024-03-07 19:00:00,33,33,33,4,33,136
2024-03-07 19:10:00,26,30,37,6,38,137
2024-03-07 19:20:00,25,34,23,2,27,111
2024-03-07 19:30:00,23,31,31,3,31,119
2024-03-07 19:40:00,15,19,26,4,25,89
2024-03-07 19:50:00,19,26,34,6,37,122
2024-03-07 20:00:00,20,22,35,4,37,118
2024-03-07 20:10:00,22,27,28,3,29,109
2024-03-07 20:20:00,17,16,45,2,46,126
2024-03-07 20:30:00,19,19,22,3,22,85
2024-03-07 20:40:00,9,19,18,2,19,67
2024-03-07 20:50:00,22,24,27,1,27,101
2024-03-07 21:00:00,13,17,17,1,17,65
2024-03-07 21:10:00,12,16,14,4,15,61
2024-03-07 21:20:00,9,10,28,4,29,80
2024-03-07 21:30:00,10,13,19,4,20,66
2024-03-07 21:40:00,8,10,19,0,20,57
2024-03-07 21:50:00,8,9,19,2,18,56
2024-03-07 22:00:00,14,17,14,4,14,63
2024-03-07 22:10:00,15,20,9,0,9,53
2024-03-07 22:20:00,9,11,11,3,14,48
2024-03-07 22:30:00,11,12,18,7,21,69
2024-03-07 22:40:00,9,11,20,0,19,59
2024-03-07 22:50:00,9,14,14,3,14,54
2024-03-07 23:00:00,6,11,12,3,13,45
2024-03-07 23:10:00,6,9,9,0,9,33
2024-03-07 23:20:00,4,6,9,2,9,30
2024-03-07 23:30:00,3,4,7,4,8,26
2024-03-07 23:40:00,6,8,6,0,6,26
2024-03-07 23:50:00,2,4,3,1,4,14
2024-03-08 00:00:00,0,1,4,3,4,12
2024-03-08 00:10:00,3,6,2,0,2,13
2024-03-08 00:20:00,4,4,11,0,10,29
2024-03-08 00:30:00,6,6,8,2,9,31
2024-03-08 00:40:00,5,6,9,0,10,30
2024-03-08 00:50:00,5,5,5,0,4,19
2024-03-08 01:00:00,4,5,4,0,4,17
2024-03-08 01:10:00,3,6,5,0,6,20
2024-03-08 01:20:00,2,3,6,1,7,19
2024-03-08 01:30:00,9,10,4,0,3,26
2024-03-08 01:40:00,2,2,3,0,3,10
2024-03-08 01:50:00,1,1,2,0,2,6
2024-03-08 02:00:00,3,3,4,1,4,15
2024-03-08 02:10:00,2,2,2,0,2,8
2024-03-08 02:20:00,2,2,2,0,2,8
2024-03-08 02:30:00,1,1,1,0,1,4
2024-03-08 02:40:00,0,0,3,0,4,7
2024-03-08 02:50:00,0,0,0,0,0,0
2024-03-08 03:00:00,0,0,0,0,1,1
2024-03-08 03:10:00,6,7,1,0,1,15
2024-03-08 03:20:00,1,2,4,0,3,10
2024-03-08 03:30:00,4,4,3,0,3,14
2024-03-08 03:40:00,2,2,6,0,6,16
2024-03-08 03:50:00,2,1,2,0,3,8
2024-03-08 04:00:00,4,4,6,0,7,21
2024-03-08 04:10:00,0,0,5,0,5,10
2024-03-08 04:20:00,1,2,5,2,6,16
2024-03-08 04:30:00,1,2,4,1,4,12
2024-03-08 04:40:00,4,7,3,0,3,17
2024-03-08 04:50:00,3,3,8,0,7,21
2024-03-08 05:00:00,5,4,5,0,5,19
2024-03-08 05:10:00,3,3,12,5,14,37
2024-03-08 05:20:00,5,6,14,1,12,38
2024-03-08 05:30:00,4,5,25,3,26,63
2024-03-08 05:40:00,9,9,37,4,36,95
2024-03-08 05:50:00,6,9,39,0,39,93
2024-03-08 06:00:00,11,14,34,4,34,97
2024-03-08 06:10:00,9,11,42,4,43,109
2024-03-08 06:20:00,19,21,42,4,41,127
2024-03-08 06:30:00,13,13,56,5,57,144
2024-03-08 06:40:00,20,22,56,7,55,160
2024-03-08 06:50:00,19,20,46,2,48,135
2024-03-08 07:00:00,20,24,67,4,71,186
2024-03-08 07:10:00,22,26,57,10,58,173
2024-03-08 07:20:00,26,31,71,3,68,199
2024-03-08 07:30:00,31,34,59,5,62,191
2024-03-08 07:40:00,31,35,71,8,71,216
2024-03-08 07:50:00,30,32,73,2,73,210
2024-03-08 08:00:00,29,33,55,4,55,176
2024-03-08 08:10:00,24,28,42,7,46,147
2024-03-08 08:20:00,24,25,64,0,64,177
2024-03-08 08:30:00,21,24,64,6,61,176
2024-03-08 08:40:00,24,32,60,5,61,182
2024-03-08 08:50:00,25,30,68,6,68,197
2024-03-08 09:00:00,30,29,75,2,73,209
2024-03-08 09:10:00,17,23,39,8,38,125
2024-03-08 09:20:00,20,23,46,4,48,141
2024-03-08 09:30:00,17,19,54,3,55,148
2024-03-08 09:40:00,21,22,31,6,34,114
2024-03-08 09:50:00,20,23,52,4,49,148
2024-03-08 10:00:00,19,20,38,7,41,125
2024-03-08 10:10:00,12,17,55,11,52,147
2024-03-08 10:20:00,12,15,48,4,48,127
2024-03-08 10:30:00,17,17,38,4,38,114
2024-03-08 10:40:00,26,26,46,4,48,150
2024-03-08 10:50:00,19,23,51,5,49,147
2024-03-08 11:00:00,17,19,48,6,50,140
2024-03-08 11:10:00,23,27,45,7,46,148
2024-03-08 11:20:00,18,21,48,9,47,143
2024-03-08 11:30:00,19,21,30,9,30,109
2024-03-08 11:40:00,16,21,61,8,61,167
2024-03-08 11:50:00,21,28,48,4,50,151
2024-03-08 12:00:00,33,37,48,4,47,169
2024-03-08 12:10:00,31,34,45,2,48,160
2024-03-08 12:20:00,24,26,43,10,42,145
2024-03-08 12:30:00,23,36,66,2,66,193
2024-03-08 12:40:00,28,32,56,8,57,181
2024-03-08 12:50:00,23,27,53,2,50,155
2024-03-08 13:00:00,22,26,64,2,66,180
2024-03-08 13:10:00,25,30,55,7,56,173
2024-03-08 13:20:00,31,36,53,5,55,180
2024-03-08 13:30:00,27,34,46,4,45,156
2024-03-08 13:40:00,30,39,45,7,46,167
2024-03-08 13:50:00,26,32,46,1,47,152
2024-03-08 14:00:00,39,44,57,3,55,198
2024-03-08 14:10:00,29,33,42,3,43,150
2024-03-08 14:20:00,22,29,62,5,65,183
2024-03-08 14:30:00,25,35,59,8,55,182
2024-03-08 14:40:00,30,35,50,8,53,176
2024-03-08 14:50:00,33,34,51,0,50,168
2024-03-08 15:00:00,27,30,51,3,54,165
2024-03-08 15:10:00,28,35,48,5,48,164
2024-03-08 15:20:00,29,36,58,3,62,188
2024-03-08 15:30:00,33,40,54,2,51,180
2024-03-08 15:40:00,23,30,59,8,62,182
2024-03-08 15:50:00,24,33,49,2,46,154
2024-03-08 16:00:00,38,45,48,3,50,184
2024-03-08 16:10:00,34,35,62,10,63,204
2024-03-08 16:20:00,28,36,56,5,59,184
2024-03-08 16:30:00,26,29,44,4,45,148
2024-03-08 16:40:00,33,37,60,6,61,197
2024-03-08 16:50:00,27,32,59,2,58,178
2024-03-08 17:00:00,32,33,42,3,41,151
2024-03-08 17:10:00,42,39,60,7,65,213
2024-03-08 17:20:00,30,30,59,4,62,185
2024-03-08 17:30:00,22,23,57,5,57,164
2024-03-08 17:40:00,30,35,42,5,47,159
2024-03-08 17:50:00,21,23,51,7,49,151
2024-03-08 18:00:00,30,34,49,4,50,167
2024-03-08 18:10:00,30,38,39,6,42,155
2024-03-08 18:20:00,31,34,38,1,38,142
2024-03-08 18:30:00,19,27,41,5,42,134
2024-03-08 18:40:00,14,21,66,9,64,174
