datetime,D21Z,V22Z,D81Z,V82Z,V92Z,D111Z,D112Z,D531Z,D571Z,D581Z,V113Z,V114Z,Total
2024-03-03 00:30:00,14,18,9,14,3,7,4,0.0,0.0,0.0,8,4,81.0
2024-03-03 00:40:00,10,11,9,10,3,6,4,0.0,0.0,0.0,4,5,62.0
2024-03-03 00:50:00,15,18,10,17,5,4,19,0.0,0.0,0.0,3,17,108.0
2024-03-03 01:00:00,16,15,7,14,3,2,6,0.0,0.0,0.0,2,3,68.0
2024-03-03 01:10:00,8,12,3,9,3,3,5,0.0,0.0,0.0,3,8,54.0
2024-03-03 01:20:00,14,12,9,6,2,3,5,0.0,0.0,0.0,6,8,65.0
2024-03-03 01:30:00,15,22,4,5,1,7,2,0.0,0.0,0.0,7,2,65.0
2024-03-03 01:40:00,9,10,8,12,2,1,4,0.0,0.0,0.0,2,6,54.0
2024-03-03 01:50:00,9,12,2,4,0,2,5,0.0,0.0,0.0,3,5,42.0
2024-03-03 02:00:00,5,8,9,16,3,2,4,0.0,0.0,0.0,3,6,56.0
2024-03-03 02:10:00,11,13,5,6,2,0,2,0.0,0.0,0.0,0,3,42.0
2024-03-03 02:20:00,8,8,1,3,1,1,4,0.0,0.0,0.0,1,7,34.0
2024-03-03 02:30:00,4,10,5,8,0,2,4,0.0,0.0,0.0,2,4,39.0
2024-03-03 02:40:00,8,11,1,2,1,2,3,0.0,0.0,0.0,3,4,35.0
2024-03-03 02:50:00,2,3,0,0,0,0,5,0.0,0.0,0.0,0,7,17.0
2024-03-03 03:00:00,2,5,3,6,1,0,1,0.0,0.0,0.0,0,3,21.0
2024-03-03 03:10:00,5,10,7,9,5,1,2,0.0,0.0,0.0,2,4,45.0
2024-03-03 03:20:00,5,5,2,2,2,2,3,0.0,0.0,0.0,4,4,29.0
2024-03-03 03:30:00,3,6,0,6,0,2,3,0.0,0.0,0.0,4,5,29.0
2024-03-03 03:40:00,8,10,0,0,0,1,3,0.0,0.0,0.0,1,6,29.0
2024-03-03 03:50:00,2,4,1,2,3,2,2,0.0,0.0,0.0,3,3,22.0
2024-03-03 04:00:00,7,5,4,6,3,4,0,0.0,0.0,0.0,4,0,33.0
2024-03-03 04:10:00,3,6,1,3,0,1,2,0.0,0.0,0.0,2,3,21.0
2024-03-03 04:20:00,11,14,4,4,2,2,1,0.0,0.0,0.0,3,7,48.0
2024-03-03 04:30:00,4,4,1,1,2,2,3,0.0,0.0,0.0,4,2,23.0
2024-03-03 04:40:00,7,7,3,5,0,1,7,0.0,0.0,0.0,3,7,40.0
2024-03-03 04:50:00,9,12,2,6,1,1,4,0.0,0.0,0.0,2,4,41.0
2024-03-03 05:00:00,4,6,1,5,0,0,1,0.0,0.0,0.0,0,1,18.0
2024-03-03 05:10:00,10,11,3,7,5,4,7,0.0,0.0,0.0,5,7,59.0
2024-03-03 05:20:00,5,7,0,5,1,3,5,0.0,0.0,0.0,3,6,35.0
2024-03-03 05:30:00,8,12,2,5,1,0,5,0.0,0.0,0.0,0,4,37.0
2024-03-03 05:40:00,7,15,2,4,3,2,5,0.0,0.0,0.0,3,7,48.0
2024-03-03 05:50:00,6,7,1,5,4,6,4,0.0,0.0,0.0,9,5,47.0
2024-03-03 06:00:00,5,9,1,3,2,0,2,0.0,0.0,0.0,0,2,24.0
2024-03-03 06:10:00,9,10,4,7,1,1,2,0.0,0.0,0.0,1,3,38.0
2024-03-03 06:20:00,6,6,6,6,3,0,3,0.0,0.0,0.0,0,5,35.0
2024-03-03 06:30:00,7,10,3,4,1,6,4,0.0,0.0,0.0,5,5,45.0
2024-03-03 06:40:00,7,7,2,4,0,0,2,0.0,0.0,0.0,0,3,25.0
2024-03-03 06:50:00,3,5,1,2,1,0,1,0.0,0.0,0.0,0,1,14.0
2024-03-03 07:00:00,6,4,2,5,5,3,3,0.0,0.0,0.0,6,5,39.0
2024-03-03 07:10:00,12,8,3,3,5,1,1,0.0,0.0,0.0,1,2,36.0
2024-03-03 07:20:00,10,7,0,0,2,7,2,0.0,0.0,0.0,8,5,41.0
2024-03-03 07:30:00,5,7,0,2,4,4,2,0.0,0.0,0.0,4,2,30.0
2024-03-03 07:40:00,6,9,8,9,1,0,2,0.0,0.0,0.0,0,4,39.0
2024-03-03 07:50:00,5,6,4,3,1,0,4,0.0,0.0,0.0,0,3,26.0
2024-03-03 08:00:00,9,11,5,5,3,1,2,0.0,0.0,0.0,2,2,40.0
2024-03-03 08:10:00,13,16,8,9,4,3,7,0.0,0.0,0.0,3,6,69.0
2024-03-03 08:20:00,13,20,6,8,8,5,6,0.0,0.0,0.0,5,5,76.0
2024-03-03 08:30:00,13,13,4,5,7,6,6,0.0,0.0,0.0,10,7,71.0
2024-03-03 08:40:00,12,9,9,11,9,5,5,0.0,0.0,0.0,4,4,68.0
2024-03-03 08:50:00,15,14,7,11,7,6,7,0.0,0.0,0.0,10,5,82.0
2024-03-03 09:00:00,16,17,9,12,6,4,7,0.0,0.0,0.0,4,4,79.0
2024-03-03 09:10:00,17,18,16,15,6,2,8,0.0,0.0,0.0,2,11,95.0
2024-03-03 09:20:00,24,17,16,16,8,7,2,0.0,0.0,0.0,6,1,97.0
2024-03-03 09:30:00,9,15,12,14,9,6,8,0.0,0.0,0.0,7,9,89.0
2024-03-03 09:40:00,26,22,13,10,6,6,8,0.0,0.0,0.0,6,9,106.0
2024-03-03 09:50:00,14,14,21,15,7,4,7,0.0,0.0,0.0,4,9,95.0
2024-03-03 10:00:00,24,22,11,8,11,8,14,0.0,0.0,0.0,6,9,113.0
2024-03-03 10:10:00,24,15,17,12,11,11,13,0.0,0.0,0.0,14,13,130.0
2024-03-03 10:20:00,16,19,22,23,9,8,3,0.0,0.0,0.0,8,2,110.0
2024-03-03 10:30:00,28,18,25,11,9,13,10,0.0,0.0,0.0,7,12,133.0
2024-03-03 10:40:00,30,24,23,19,14,5,12,0.0,0.0,0.0,5,14,146.0
2024-03-03 10:50:00,21,18,16,19,11,7,7,0.0,0.0,0.0,43,8,150.0
2024-03-03 11:00:00,24,24,11,13,4,11,15,0.0,0.0,0.0,10,9,121.0
2024-03-03 11:10:00,24,21,23,19,10,6,22,0.0,0.0,0.0,6,12,143.0
2024-03-03 11:20:00,26,26,17,17,11,6,6,0.0,0.0,0.0,7,6,122.0
2024-03-03 11:30:00,22,18,15,21,12,13,9,0.0,0.0,0.0,8,10,128.0
2024-03-03 11:40:00,35,27,27,24,9,6,9,0.0,0.0,0.0,5,9,151.0
2024-03-03 11:50:00,25,21,17,13,15,13,11,0.0,0.0,0.0,10,14,139.0
2024-03-03 12:00:00,30,32,18,19,10,12,13,0.0,0.0,0.0,9,10,153.0
2024-03-03 12:10:00,38,24,23,20,12,12,13,0.0,0.0,0.0,11,10,163.0
2024-03-03 12:20:00,32,29,31,22,12,12,19,0.0,0.0,0.0,13,17,187.0
2024-03-03 12:30:00,27,16,25,19,10,16,24,0.0,0.0,0.0,18,18,173.0
2024-03-03 12:40:00,25,19,19,20,5,10,10,0.0,0.0,0.0,8,9,125.0
2024-03-03 12:50:00,29,25,24,15,9,2,15,0.0,0.0,0.0,1,11,131.0
2024-03-03 13:00:00,27,28,74,19,7,6,10,0.0,0.0,0.0,6,10,187.0
2024-03-03 13:10:00,46,24,19,16,13,15,12,0.0,0.0,0.0,8,14,167.0
2024-03-03 13:20:00,39,37,18,17,17,21,19,0.0,0.0,0.0,14,11,193.0
2024-03-03 13:30:00,28,28,75,15,11,8,16,0.0,0.0,0.0,8,11,200.0
2024-03-03 13:40:00,26,22,35,29,16,18,13,0.0,0.0,0.0,18,8,185.0
2024-03-03 13:50:00,39,29,29,25,8,8,7,0.0,0.0,0.0,8,6,159.0
2024-03-03 14:00:00,34,27,25,25,6,12,14,0.0,0.0,0.0,9,9,161.0
2024-03-03 14:10:00,44,29,27,22,20,14,15,0.0,0.0,0.0,13,12,196.0
2024-03-03 14:20:00,37,23,24,27,17,13,19,0.0,0.0,0.0,8,12,180.0
2024-03-03 14:30:00,27,20,31,26,13,23,15,0.0,0.0,0.0,13,13,181.0
2024-03-03 14:40:00,42,28,20,18,9,16,19,0.0,0.0,0.0,9,13,174.0
2024-03-03 14:50:00,31,35,66,24,19,16,11,0.0,0.0,0.0,13,9,224.0
2024-03-03 15:00:00,30,32,75,21,11,14,15,0.0,0.0,0.0,9,15,222.0
2024-03-03 15:10:00,29,17,26,18,11,12,16,0.0,0.0,0.0,10,15,154.0
2024-03-03 15:20:00,36,39,77,27,37,16,9,0.0,0.0,0.0,12,8,261.0
2024-03-03 15:30:00,38,23,39,22,13,24,20,0.0,0.0,0.0,9,16,204.0
2024-03-03 15:40:00,40,25,55,23,7,8,22,0.0,0.0,0.0,9,16,205.0
2024-03-03 15:50:00,38,30,31,28,16,7,14,0.0,0.0,0.0,7,11,182.0
2024-03-03 16:00:00,31,25,30,30,15,19,17,0.0,0.0,0.0,12,19,198.0
2024-03-03 16:10:00,39,28,26,24,13,15,24,0.0,0.0,0.0,10,11,190.0
2024-03-03 16:20:00,39,20,69,30,11,21,21,0.0,0.0,0.0,17,15,243.0
2024-03-03 16:30:00,33,20,33,29,18,17,19,0.0,0.0,0.0,12,14,195.0
2024-03-03 16:40:00,31,25,29,30,6,17,13,0.0,0.0,0.0,12,10,173.0
2024-03-03 16:50:00,35,27,30,33,10,19,9,0.0,0.0,0.0,16,11,190.0
2024-03-03 17:00:00,36,24,30,24,16,11,19,0.0,0.0,0.0,9,12,181.0
2024-03-03 17:10:00,52,29,38,28,18,9,10,0.0,0.0,0.0,11,8,203.0
2024-03-03 17:20:00,47,29,26,20,13,21,21,0.0,0.0,0.0,12,13,202.0
2024-03-03 17:30:00,34,24,47,23,10,14,20,0.0,0.0,0.0,11,13,196.0
2024-03-03 17:40:00,36,25,157,34,9,22,19,0.0,0.0,0.0,13,18,333.0
2024-03-03 17:50:00,40,29,92,28,8,8,12,0.0,0.0,0.0,8,10,235.0
2024-03-03 18:00:00,35,26,50,29,8,11,12,0.0,0.0,0.0,8,9,188.0
2024-03-03 18:10:00,36,26,33,24,12,13,14,0.0,0.0,0.0,11,10,179.0
2024-03-03 18:20:00,36,30,27,26,21,9,15,0.0,0.0,0.0,7,15,186.0
2024-03-03 18:30:00,30,21,39,22,12,9,16,0.0,0.0,0.0,8,19,176.0
2024-03-03 18:40:00,38,32,19,28,9,11,11,0.0,0.0,0.0,15,13,176.0
2024-03-03 18:50:00,35,24,25,35,16,14,12,0.0,0.0,0.0,16,11,188.0
2024-03-03 19:00:00,32,20,19,20,12,10,12,0.0,0.0,0.0,11,10,146.0
2024-03-03 19:10:00,36,25,24,28,11,2,8,0.0,0.0,0.0,3,11,148.0
2024-03-03 19:20:00,38,23,17,19,17,10,14,0.0,0.0,0.0,22,15,175.0
2024-03-03 19:30:00,33,21,29,22,9,19,20,0.0,0.0,0.0,16,16,185.0
2024-03-03 19:40:00,25,21,22,24,14,12,14,0.0,0.0,0.0,11,12,155.0
2024-03-03 19:50:00,33,24,16,31,13,6,10,0.0,0.0,0.0,5,13,151.0
2024-03-03 20:00:00,34,23,23,29,8,10,14,0.0,0.0,0.0,11,21,173.0
2024-03-03 20:10:00,43,29,19,23,10,10,20,0.0,0.0,0.0,9,20,183.0
2024-03-03 20:20:00,36,20,21,29,10,12,11,0.0,0.0,0.0,18,12,169.0
2024-03-03 20:30:00,18,20,13,28,12,18,16,0.0,0.0,0.0,15,19,159.0
2024-03-03 20:40:00,29,19,15,19,6,5,7,0.0,0.0,0.0,10,8,118.0
2024-03-03 20:50:00,26,20,9,17,9,5,7,0.0,0.0,0.0,9,7,109.0
2024-03-03 21:00:00,21,18,11,21,8,14,11,0.0,0.0,0.0,13,9,126.0
2024-03-03 21:10:00,25,20,11,19,7,4,8,0.0,0.0,0.0,5,12,111.0
2024-03-03 21:20:00,20,19,4,15,31,4,14,0.0,0.0,0.0,9,18,134.0
2024-03-03 21:30:00,18,18,10,19,11,13,15,0.0,0.0,0.0,16,20,140.0
2024-03-03 21:40:00,18,16,11,13,5,5,11,0.0,0.0,0.0,5,8,92.0
2024-03-03 21:50:00,19,15,11,20,7,4,3,0.0,0.0,0.0,9,2,90.0
2024-03-03 22:00:00,18,22,14,22,5,7,11,0.0,0.0,0.0,11,8,118.0
2024-03-03 22:10:00,23,19,97,21,3,4,3,0.0,0.0,0.0,7,4,181.0
2024-03-03 22:20:00,9,11,10,23,8,9,8,0.0,0.0,0.0,9,13,100.0
2024-03-03 22:30:00,12,14,8,10,3,8,16,0.0,0.0,0.0,10,13,94.0
2024-03-03 22:40:00,7,9,14,18,2,10,4,0.0,0.0,0.0,15,4,83.0
2024-03-03 22:50:00,9,13,7,20,7,3,4,0.0,0.0,0.0,4,5,72.0
2024-03-03 23:00:00,8,14,10,17,6,4,6,0.0,0.0,0.0,7,4,76.0
2024-03-03 23:10:00,12,11,13,19,3,4,9,0.0,0.0,0.0,8,11,90.0
2024-03-03 23:20:00,8,9,5,10,4,4,3,0.0,0.0,0.0,9,4,56.0
2024-03-03 23:30:00,1,3,4,7,2,2,7,0.0,0.0,0.0,3,7,36.0
2024-03-03 23:40:00,9,10,4,7,1,4,11,0.0,0.0,0.0,5,9,60.0
2024-03-03 23:50:00,3,5,2,5,3,0,3,0.0,0.0,0.0,0,3,24.0
2024-03-04 00:00:00,5,9,1,4,3,0,1,0.0,0.0,0.0,0,2,25.0
2024-03-04 00:10:00,12,8,2,5,2,0,3,0.0,0.0,0.0,0,3,35.0
2024-03-04 00:20:00,5,4,3,7,4,2,5,0.0,0.0,0.0,4,6,40.0
2024-03-04 00:30:00,4,7,4,7,3,0,4,0.0,0.0,0.0,0,4,33.0
2024-03-04 00:40:00,8,12,3,4,0,3,3,0.0,0.0,0.0,4,6,43.0
2024-03-04 00:50:00,2,4,0,2,2,1,2,0.0,0.0,0.0,2,3,18.0
2024-03-04 01:00:00,7,8,1,2,0,0,0,0.0,0.0,0.0,0,1,19.0
2024-03-04 01:10:00,3,4,2,3,0,1,3,0.0,0.0,0.0,3,4,23.0
2024-03-04 01:20:00,5,6,1,3,1,2,1,0.0,0.0,0.0,2,2,23.0
2024-03-04 01:30:00,4,3,1,2,3,0,2,0.0,0.0,0.0,0,4,19.0
2024-03-04 01:40:00,3,6,6,9,0,2,1,0.0,0.0,0.0,4,1,32.0
2024-03-04 01:50:00,2,2,3,3,2,3,2,0.0,0.0,0.0,2,2,21.0
2024-03-04 02:00:00,2,3,1,1,0,0,1,0.0,0.0,0.0,0,1,9.0
2024-03-04 02:10:00,3,4,1,2,0,0,1,0.0,0.0,0.0,0,1,12.0
2024-03-04 02:20:00,5,6,1,2,0,0,0,0.0,0.0,0.0,0,0,14.0
2024-03-04 02:30:00,0,1,1,2,0,0,0,0.0,0.0,0.0,0,0,4.0
2024-03-04 02:40:00,1,2,0,1,0,0,1,0.0,0.0,0.0,0,1,6.0
2024-03-04 02:50:00,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2.0
2024-03-04 03:00:00,2,2,0,0,0,0,0,0.0,0.0,0.0,0,0,4.0
2024-03-04 03:10:00,3,0,4,7,2,1,1,0.0,0.0,0.0,1,1,20.0
2024-03-04 03:20:00,1,1,2,3,0,0,2,0.0,0.0,0.0,0,2,11.0
2024-03-04 03:30:00,3,3,0,0,0,0,0,0.0,0.0,0.0,0,1,7.0
2024-03-04 03:40:00,5,5,1,2,0,0,2,0.0,0.0,0.0,0,3,18.0
2024-03-04 03:50:00,3,3,0,1,1,1,0,0.0,0.0,0.0,1,1,11.0
2024-03-04 04:00:00,4,4,2,5,2,1,2,0.0,0.0,0.0,1,3,24.0
2024-03-04 04:10:00,7,8,1,2,0,1,2,0.0,0.0,0.0,2,4,27.0
2024-03-04 04:20:00,5,5,3,5,4,1,1,0.0,0.0,0.0,1,1,26.0
2024-03-04 04:30:00,4,3,3,9,4,3,1,0.0,0.0,0.0,6,1,34.0
2024-03-04 04:40:00,9,13,1,6,4,1,2,0.0,0.0,0.0,1,2,39.0
2024-03-04 04:50:00,8,10,7,7,1,1,2,0.0,0.0,0.0,1,3,40.0
2024-03-04 05:00:00,7,10,14,9,1,0,0,0.0,0.0,0.0,0,0,41.0
2024-03-04 05:10:00,12,16,4,12,3,1,5,0.0,0.0,0.0,2,5,60.0
2024-03-04 05:20:00,14,10,11,20,7,2,2,0.0,0.0,0.0,3,2,71.0
2024-03-04 05:30:00,22,22,6,8,9,1,5,0.0,0.0,0.0,1,5,79.0
2024-03-04 05:40:00,22,25,17,29,6,0,6,0.0,0.0,0.0,0,6,111.0
2024-03-04 05:50:00,21,24,19,17,11,5,4,0.0,0.0,0.0,7,5,113.0
2024-03-04 06:00:00,21,16,13,17,8,5,6,0.0,0.0,0.0,7,6,99.0
2024-03-04 06:10:00,34,35,19,23,10,8,8,0.0,0.0,0.0,9,9,155.0
2024-03-04 06:20:00,24,20,21,25,11,10,10,0.0,0.0,0.0,15,8,144.0
2024-03-04 06:30:00,20,12,59,18,4,5,10,0.0,0.0,0.0,7,11,146.0
2024-03-04 06:40:00,27,29,88,33,3,2,7,0.0,0.0,0.0,4,9,202.0
2024-03-04 06:50:00,33,18,45,21,9,4,11,0.0,0.0,0.0,3,6,150.0
2024-03-04 07:00:00,35,19,70,15,8,2,13,0.0,0.0,0.0,3,14,179.0
2024-03-04 07:10:00,52,27,45,25,6,9,9,0.0,0.0,0.0,7,12,192.0
2024-03-04 07:20:00,58,26,128,18,11,9,18,0.0,0.0,0.0,9,10,287.0
2024-03-04 07:30:00,66,23,52,23,9,11,7,0.0,0.0,0.0,6,10,207.0
2024-03-04 07:40:00,58,18,155,30,12,10,13,0.0,0.0,0.0,9,8,313.0
2024-03-04 07:50:00,65,26,140,29,12,7,18,0.0,0.0,0.0,7,40,344.0
2024-03-04 08:00:00,72,37,51,34,17,9,15,0.0,0.0,0.0,8,9,252.0
2024-03-04 08:10:00,60,34,186,40,17,13,17,0.0,0.0,0.0,11,12,390.0
2024-03-04 08:20:00,65,17,147,32,14,8,16,0.0,0.0,0.0,14,11,324.0
2024-03-04 08:30:00,54,21,52,30,13,11,16,0.0,0.0,0.0,13,13,223.0
2024-03-04 08:40:00,57,29,93,24,12,11,8,0.0,0.0,0.0,8,8,250.0
2024-03-04 08:50:00,48,26,71,33,8,7,12,0.0,0.0,0.0,10,15,230.0
2024-03-04 09:00:00,56,23,78,21,15,7,9,0.0,0.0,0.0,11,9,229.0
2024-03-04 09:10:00,52,27,58,33,13,13,18,0.0,0.0,0.0,12,15,241.0
2024-03-04 09:20:00,48,30,142,32,7,8,14,0.0,0.0,0.0,6,11,298.0
2024-03-04 09:30:00,42,17,129,33,9,8,14,0.0,0.0,0.0,8,10,270.0
2024-03-04 09:40:00,55,32,86,38,11,7,12,0.0,0.0,0.0,6,9,256.0
2024-03-04 09:50:00,50,28,126,26,7,17,18,0.0,0.0,0.0,14,16,302.0
2024-03-04 10:00:00,52,30,91,38,11,14,13,0.0,0.0,0.0,13,15,277.0
2024-03-04 10:10:00,48,27,136,37,10,12,16,0.0,0.0,0.0,10,14,310.0
2024-03-04 10:20:00,35,25,42,35,7,7,9,0.0,0.0,0.0,6,11,177.0
2024-03-04 10:30:00,30,30,52,46,11,8,11,0.0,0.0,0.0,8,11,207.0
2024-03-04 10:40:00,38,31,28,35,11,16,12,0.0,0.0,0.0,15,9,195.0
2024-03-04 10:50:00,38,20,49,26,9,7,8,0.0,0.0,0.0,18,7,182.0
2024-03-04 11:00:00,36,22,90,33,14,13,19,0.0,0.0,0.0,14,15,256.0
2024-03-04 11:10:00,43,27,91,31,7,8,13,0.0,0.0,0.0,8,8,236.0
2024-03-04 11:20:00,42,18,40,35,10,6,13,0.0,0.0,0.0,8,12,184.0
2024-03-04 11:30:00,53,34,148,26,12,8,14,0.0,0.0,0.0,6,13,314.0
2024-03-04 11:40:00,49,26,34,33,9,5,12,0.0,0.0,0.0,5,12,185.0
2024-03-04 11:50:00,39,27,119,39,13,12,16,0.0,0.0,0.0,14,15,294.0
2024-03-04 12:00:00,42,29,34,19,13,8,18,0.0,0.0,0.0,12,14,189.0
2024-03-04 12:10:00,41,19,75,35,7,16,19,0.0,0.0,0.0,8,10,230.0
2024-03-04 12:20:00,50,19,78,40,10,12,16,0.0,0.0,0.0,14,11,250.0
2024-03-04 12:30:00,58,27,52,33,8,14,15,0.0,0.0,0.0,13,11,231.0
2024-03-04 12:40:00,67,25,63,32,10,10,16,0.0,0.0,0.0,12,15,250.0
2024-03-04 12:50:00,57,26,67,26,19,12,22,0.0,0.0,0.0,11,16,256.0
2024-03-04 13:00:00,42,34,97,38,13,19,26,0.0,0.0,0.0,21,15,305.0
2024-03-04 13:10:00,42,26,48,27,13,10,18,0.0,0.0,0.0,8,11,203.0
2024-03-04 13:20:00,59,26,42,29,13,8,19,0.0,0.0,0.0,7,6,209.0
2024-03-04 13:30:00,57,24,60,28,15,17,15,0.0,0.0,0.0,15,11,242.0
2024-03-04 13:40:00,46,16,112,34,8,12,18,0.0,0.0,0.0,12,16,274.0
2024-03-04 13:50:00,38,24,61,49,7,8,15,0.0,0.0,0.0,9,11,222.0
2024-03-04 14:00:00,35,25,37,35,15,18,15,0.0,0.0,0.0,14,17,211.0
2024-03-04 14:10:00,56,25,97,43,14,14,18,0.0,0.0,0.0,12,17,296.0
2024-03-04 14:20:00,43,27,118,43,11,13,19,0.0,0.0,0.0,10,17,301.0
2024-03-04 14:30:00,55,20,105,42,15,24,22,0.0,0.0,0.0,13,17,313.0
2024-03-04 14:40:00,49,15,35,33,5,10,18,0.0,0.0,0.0,12,13,190.0
2024-03-04 14:50:00,55,21,68,33,13,11,16,0.0,0.0,0.0,14,14,245.0
2024-03-04 15:00:00,46,21,259,32,16,11,17,0.0,0.0,0.0,8,11,421.0
2024-03-04 15:10:00,57,22,171,44,9,17,27,0.0,0.0,0.0,12,17,376.0
2024-03-04 15:20:00,52,35,190,48,9,11,15,0.0,0.0,0.0,14,10,384.0
2024-03-04 15:30:00,53,25,36,41,11,13,25,0.0,0.0,0.0,7,14,225.0
2024-03-04 15:40:00,41,23,78,27,12,19,19,0.0,0.0,0.0,11,10,240.0
2024-03-04 15:50:00,65,23,112,26,14,20,24,0.0,0.0,0.0,14,15,313.0
2024-03-04 16:00:00,61,25,112,37,7,21,28,0.0,0.0,0.0,18,21,330.0
2024-03-04 16:10:00,70,25,130,27,12,24,22,0.0,0.0,0.0,14,11,335.0
2024-03-04 16:20:00,59,30,78,34,11,13,14,0.0,0.0,0.0,11,10,260.0
2024-03-04 16:30:00,67,34,184,43,11,15,16,0.0,0.0,0.0,10,14,394.0
2024-03-04 16:40:00,57,24,73,27,11,20,22,0.0,0.0,0.0,11,11,256.0
2024-03-04 16:50:00,48,29,68,32,15,15,19,0.0,0.0,0.0,12,16,254.0
2024-03-04 17:00:00,58,28,108,37,9,9,20,0.0,0.0,0.0,8,14,291.0
2024-03-04 17:10:00,50,35,87,22,12,7,25,0.0,0.0,0.0,3,7,248.0
2024-03-04 17:20:00,63,25,255,37,9,10,22,0.0,0.0,0.0,12,14,447.0
2024-03-04 17:30:00,39,26,51,23,11,17,22,0.0,0.0,0.0,11,9,209.0
2024-03-04 17:40:00,65,12,161,22,14,17,24,0.0,0.0,0.0,10,11,336.0
2024-03-04 17:50:00,45,28,46,27,13,13,18,0.0,0.0,0.0,12,10,212.0
2024-03-04 18:00:00,76,19,81,25,8,14,22,0.0,0.0,0.0,9,14,268.0
2024-03-04 18:10:00,60,25,54,21,13,16,26,0.0,0.0,0.0,27,15,257.0
2024-03-04 18:20:00,55,17,84,27,14,15,17,0.0,0.0,0.0,20,10,259.0
2024-03-04 18:30:00,59,26,43,26,10,12,21,0.0,0.0,0.0,14,20,231.0
2024-03-04 18:40:00,55,21,95,16,9,19,18,0.0,0.0,0.0,18,15,266.0
2024-03-04 18:50:00,50,26,65,29,9,8,11,0.0,0.0,0.0,11,10,219.0
2024-03-04 19:00:00,45,20,92,18,9,11,10,0.0,0.0,0.0,15,12,232.0
2024-03-04 19:10:00,57,22,45,27,11,4,9,0.0,0.0,0.0,6,8,189.0
2024-03-04 19:20:00,43,18,97,22,7,8,7,0.0,0.0,0.0,13,3,218.0
2024-03-04 19:30:00,39,25,37,19,20,8,16,0.0,0.0,0.0,10,21,195.0
2024-03-04 19:40:00,30,24,81,27,4,10,9,0.0,0.0,0.0,11,7,203.0
2024-03-04 19:50:00,40,22,17,23,6,8,9,0.0,0.0,0.0,7,6,138.0
2024-03-04 20:00:00,36,28,91,26,8,5,6,0.0,0.0,0.0,6,8,214.0
2024-03-04 20:10:00,29,25,42,21,11,5,10,0.0,0.0,0.0,12,9,164.0
2024-03-04 20:20:00,31,20,91,30,12,6,10,0.0,0.0,0.0,10,7,217.0
2024-03-04 20:30:00,28,21,100,30,10,11,10,0.0,0.0,0.0,15,8,233.0
2024-03-04 20:40:00,22,16,70,22,10,9,12,0.0,0.0,0.0,13,11,185.0
2024-03-04 20:50:00,22,24,14,28,10,2,8,0.0,0.0,0.0,2,7,117.0
2024-03-04 21:00:00,25,20,15,20,7,7,7,0.0,0.0,0.0,11,6,118.0
2024-03-04 21:10:00,26,19,11,10,6,8,12,0.0,0.0,0.0,9,17,118.0
2024-03-04 21:20:00,29,18,15,16,4,10,11,0.0,0.0,0.0,14,8,125.0
2024-03-04 21:30:00,26,25,10,21,3,9,8,0.0,0.0,0.0,12,7,121.0
2024-03-04 21:40:00,27,23,10,14,6,6,5,0.0,0.0,0.0,10,6,107.0
2024-03-04 21:50:00,12,12,8,24,11,6,9,0.0,0.0,0.0,10,6,98.0
2024-03-04 22:00:00,26,22,12,20,10,16,12,0.0,0.0,0.0,13,11,142.0
2024-03-04 22:10:00,16,16,16,21,5,3,3,0.0,0.0,0.0,12,4,96.0
2024-03-04 22:20:00,21,17,14,25,11,4,3,0.0,0.0,0.0,5,4,104.0
2024-03-04 22:30:00,21,20,30,15,4,9,8,0.0,0.0,0.0,12,9,128.0
2024-03-04 22:40:00,19,18,17,22,5,7,13,0.0,0.0,0.0,9,10,120.0
2024-03-04 22:50:00,11,12,8,11,8,0,5,0.0,0.0,0.0,0,3,58.0
2024-03-04 23:00:00,10,14,4,12,5,5,2,0.0,0.0,0.0,8,2,62.0
2024-03-04 23:10:00,12,14,3,9,1,6,7,0.0,0.0,0.0,3,7,62.0
2024-03-04 23:20:00,6,9,7,14,8,4,8,0.0,0.0,0.0,8,6,70.0
2024-03-04 23:30:00,4,7,3,11,5,5,2,0.0,0.0,0.0,10,4,51.0
2024-03-04 23:40:00,8,10,23,17,4,4,6,0.0,0.0,0.0,6,6,84.0
2024-03-04 23:50:00,7,10,6,8,0,1,4,0.0,0.0,0.0,1,4,41.0
2024-03-05 00:00:00,6,10,1,5,5,1,4,0.0,0.0,0.0,1,4,37.0
2024-03-05 00:10:00,7,8,3,6,3,1,0,0.0,0.0,0.0,1,0,29.0
2024-03-05 00:20:00,7,6,3,6,2,1,1,0.0,0.0,0.0,1,1,28.0
2024-03-05 00:30:00,7,7,1,5,4,6,4,0.0,0.0,0.0,6,6,46.0
2024-03-05 00:40:00,6,8,3,4,0,3,4,0.0,0.0,0.0,2,3,33.0
2024-03-05 00:50:00,4,4,2,3,1,3,3,0.0,0.0,0.0,5,5,30.0
2024-03-05 01:00:00,2,5,4,5,2,2,2,0.0,0.0,0.0,4,5,31.0
2024-03-05 01:10:00,5,6,1,4,0,1,3,0.0,0.0,0.0,2,4,26.0
2024-03-05 01:20:00,3,4,5,4,3,2,5,0.0,0.0,0.0,3,6,35.0
2024-03-05 01:30:00,3,5,5,7,0,0,3,0.0,0.0,0.0,0,1,24.0
2024-03-05 01:40:00,1,1,0,1,0,1,2,0.0,0.0,0.0,1,4,11.0
