datetime,D21Z,D23Z,D81Z,D111Z,D112Z,V24Z,V25Z,V51Z,V52Z,V83Z,V84Z,V113Z,V114Z,Total
2024-03-03 08:00:00,10,0,11,5,4,9,4,9,4,8,1,5,1,71
2024-03-03 08:10:00,13,0,14,6,5,13,3,10,5,11,0,5,1,86
2024-03-03 08:20:00,17,0,21,2,3,15,4,8,0,19,0,2,3,94
2024-03-03 08:30:00,15,0,12,4,6,11,1,18,4,11,1,5,1,89
2024-03-03 08:40:00,17,0,20,7,7,15,3,17,6,17,2,5,2,118
2024-03-03 08:50:00,21,0,28,5,5,14,3,13,4,18,1,5,3,120
2024-03-03 09:00:00,24,1,27,9,5,16,5,19,9,19,1,10,2,147
2024-03-03 09:10:00,27,0,25,11,8,20,7,19,10,15,3,9,3,157
2024-03-03 09:20:00,29,0,56,14,7,17,9,13,3,32,4,14,1,199
2024-03-03 09:30:00,41,2,61,5,14,13,6,14,6,20,3,5,4,194
2024-03-03 09:40:00,34,0,61,24,12,22,3,23,7,21,5,23,2,237
2024-03-03 09:50:00,35,1,61,27,11,16,8,20,5,28,4,22,4,242
2024-03-03 10:00:00,37,0,45,15,17,27,8,23,13,22,3,16,7,233
2024-03-03 10:10:00,48,0,38,10,15,22,8,20,10,24,5,12,8,220
2024-03-03 10:20:00,35,0,46,16,10,20,4,24,11,19,3,13,2,203
2024-03-03 10:30:00,42,2,43,8,8,18,5,23,9,15,3,9,3,188
2024-03-03 10:40:00,52,0,39,5,8,24,8,12,9,23,3,5,6,194
2024-03-03 10:50:00,63,1,43,17,7,29,12,11,8,18,2,17,10,238
2024-03-03 11:00:00,59,0,45,20,14,23,13,18,12,28,25,22,3,282
2024-03-03 11:10:00,70,0,45,21,15,30,10,14,8,19,6,14,5,257
2024-03-03 11:20:00,63,2,57,23,12,30,16,23,10,30,2,17,8,293
2024-03-03 11:30:00,67,2,55,28,14,30,11,24,9,29,6,26,8,309
2024-03-03 11:40:00,80,1,68,21,14,32,14,23,8,22,2,14,16,315
2024-03-03 11:50:00,60,0,53,34,18,24,10,25,14,22,6,23,10,299
2024-03-03 12:00:00,88,0,60,21,9,26,11,32,24,30,4,16,4,325
2024-03-03 12:10:00,84,0,51,25,23,26,10,36,20,19,7,26,13,340
2024-03-03 12:20:00,94,2,69,14,16,18,24,23,14,22,6,11,18,331
2024-03-03 12:30:00,84,0,71,23,11,26,18,28,20,22,7,18,5,333
2024-03-03 12:40:00,85,1,76,27,16,22,18,29,11,20,10,10,7,332
2024-03-03 12:50:00,69,1,91,26,11,19,18,28,14,11,3,13,8,312
2024-03-03 13:00:00,81,1,103,18,13,31,23,16,14,13,6,12,5,336
2024-03-03 13:10:00,83,0,70,26,21,35,13,22,11,21,9,16,12,339
2024-03-03 13:20:00,66,0,80,38,11,34,12,22,20,11,3,14,5,316
2024-03-03 13:30:00,64,1,60,25,12,23,19,28,15,33,3,24,4,311
2024-03-03 13:40:00,89,1,76,25,18,25,9,26,16,38,7,12,10,352
2024-03-03 13:50:00,84,2,88,26,14,23,15,27,8,16,9,18,7,337
2024-03-03 14:00:00,73,2,80,31,9,31,21,28,13,22,7,22,9,348
2024-03-03 14:10:00,94,1,75,32,16,26,23,22,18,22,10,18,7,364
2024-03-03 14:20:00,86,4,81,35,15,29,11,31,20,9,10,21,5,357
2024-03-03 14:30:00,84,0,93,36,13,27,26,23,15,11,11,18,4,361
2024-03-03 14:40:00,77,1,80,44,11,31,16,28,14,11,7,23,8,351
2024-03-03 14:50:00,82,1,82,37,10,28,17,20,13,6,8,18,22,344
2024-03-03 15:00:00,86,0,86,26,17,20,12,24,26,0,4,16,12,329
2024-03-03 15:10:00,81,3,63,29,12,20,35,34,12,10,6,4,2,311
2024-03-03 15:20:00,61,1,86,29,13,32,15,22,10,13,3,19,8,312
2024-03-03 15:30:00,67,1,79,21,18,30,12,27,16,17,9,14,6,317
2024-03-03 15:40:00,64,3,69,36,15,30,21,31,14,24,11,14,6,338
2024-03-03 15:50:00,62,0,71,34,14,26,21,25,15,16,10,15,11,320
2024-03-03 16:00:00,57,1,75,18,17,21,10,25,15,16,12,14,7,288
2024-03-03 16:10:00,73,1,87,22,12,33,15,33,14,9,8,15,3,325
2024-03-03 16:20:00,54,0,86,34,13,26,10,17,12,14,7,15,2,290
2024-03-03 16:30:00,69,0,78,18,15,21,19,17,10,6,11,15,5,284
2024-03-03 16:40:00,71,0,94,21,13,29,15,30,16,18,8,15,5,335
2024-03-03 16:50:00,61,2,69,26,11,23,10,28,22,16,12,24,5,309
2024-03-03 17:00:00,63,1,89,19,12,22,14,24,21,18,11,20,8,322
2024-03-03 17:10:00,82,1,66,26,12,17,15,17,15,16,10,15,7,299
2024-03-03 17:20:00,65,2,80,17,24,20,13,24,14,9,5,14,5,292
2024-03-03 17:30:00,52,1,75,14,13,19,9,19,9,26,6,9,3,255
2024-03-03 17:40:00,41,0,80,22,16,28,9,27,10,21,7,21,9,291
2024-03-03 17:50:00,61,0,97,17,9,26,8,20,18,14,6,12,16,304
2024-03-03 18:00:00,62,1,71,16,17,31,13,17,6,26,7,10,7,284
2024-03-03 18:10:00,52,0,75,14,11,23,10,27,11,23,10,13,5,274
2024-03-03 18:20:00,53,1,49,13,16,26,11,30,21,20,4,18,6,268
2024-03-03 18:30:00,57,1,47,18,11,38,16,20,10,27,6,20,2,273
2024-03-03 18:40:00,62,0,51,19,11,32,5,33,11,31,4,24,6,289
2024-03-03 18:50:00,53,0,64,14,16,48,6,24,9,22,14,11,2,283
2024-03-03 19:00:00,57,0,47,15,11,45,12,18,7,42,14,14,6,288
2024-03-03 19:10:00,42,0,42,10,7,44,15,19,9,35,2,11,6,242
2024-03-03 19:20:00,47,0,34,15,7,52,13,25,7,30,9,12,4,255
2024-03-03 19:30:00,35,0,31,13,10,45,5,16,6,20,3,18,4,206
2024-03-03 19:40:00,50,0,51,7,10,33,9,50,7,26,3,7,4,257
2024-03-03 19:50:00,39,0,34,7,9,35,9,16,24,35,5,14,7,234
2024-03-03 20:00:00,43,0,32,12,7,49,8,10,5,29,5,18,2,220
2024-03-03 20:10:00,40,0,33,12,7,35,4,17,3,32,3,13,4,203
2024-03-03 20:20:00,35,0,29,9,9,24,5,12,0,27,0,12,9,171
2024-03-03 20:30:00,45,0,36,14,8,51,4,10,2,29,5,13,3,220
2024-03-03 20:40:00,38,0,34,4,5,42,5,15,13,31,2,4,2,195
2024-03-03 20:50:00,31,0,38,9,5,37,0,11,9,30,3,7,3,183
2024-03-03 21:00:00,31,0,22,9,7,27,4,11,5,19,2,8,5,150
2024-03-03 21:10:00,17,0,25,7,4,21,2,13,1,23,3,6,3,125
2024-03-03 21:20:00,18,0,22,8,0,23,5,9,2,26,3,10,0,126
2024-03-03 21:30:00,29,0,18,7,4,32,4,7,3,21,1,10,1,137
2024-03-03 21:40:00,28,0,21,5,6,32,0,4,3,24,2,7,3,135
2024-03-03 21:50:00,22,0,16,5,5,24,8,5,2,15,3,10,4,119
2024-03-03 22:00:00,27,0,14,2,6,36,3,3,2,18,0,5,6,122
2024-03-03 22:10:00,21,2,25,9,3,26,3,6,1,21,0,14,1,132
2024-03-03 22:20:00,16,0,14,9,6,19,1,7,1,15,0,8,5,101
2024-03-03 22:30:00,29,0,11,10,6,21,2,4,2,14,0,17,6,122
2024-03-03 22:40:00,22,0,13,4,5,21,4,2,0,14,1,7,3,96
2024-03-03 22:50:00,21,0,8,4,2,26,2,5,2,8,0,7,0,85
2024-03-03 23:00:00,19,0,7,0,5,20,5,6,2,8,0,1,1,74
2024-03-03 23:10:00,20,0,7,4,3,34,2,3,3,8,0,8,1,93
2024-03-03 23:20:00,15,0,8,2,2,27,2,0,0,15,0,3,4,78
2024-03-03 23:30:00,16,0,1,3,6,17,1,2,2,1,0,6,4,59
2024-03-03 23:40:00,6,0,3,4,2,4,0,1,0,2,2,9,0,33
2024-03-03 23:50:00,11,0,7,2,3,10,1,2,2,13,1,3,2,57
2024-03-04 00:00:00,5,0,7,1,3,10,1,4,2,9,1,1,0,44
2024-03-04 00:10:00,12,0,6,4,1,18,0,3,0,12,0,4,0,60
2024-03-04 00:20:00,4,0,6,4,0,6,0,2,0,9,1,6,0,38
2024-03-04 00:30:00,5,0,5,1,1,7,4,5,6,9,2,1,0,46
2024-03-04 00:40:00,6,0,2,2,1,7,2,0,0,2,0,3,1,26
2024-03-04 00:50:00,5,0,3,1,0,8,0,1,0,6,0,3,0,27
2024-03-04 01:00:00,3,0,2,0,1,6,4,5,3,2,0,0,0,26
2024-03-04 01:10:00,1,0,3,0,0,1,2,2,2,7,0,0,0,18
2024-03-04 01:20:00,3,0,6,2,1,7,0,0,1,9,0,3,1,33
2024-03-04 01:30:00,7,0,5,0,0,10,0,1,0,9,2,0,0,34
2024-03-04 01:40:00,0,0,3,1,2,0,0,0,0,3,0,1,2,12
2024-03-04 01:50:00,5,0,4,2,1,5,0,0,0,8,0,2,0,27
2024-03-04 02:00:00,3,0,0,0,1,5,0,3,1,0,0,0,2,15
2024-03-04 02:10:00,4,0,3,1,1,3,0,0,0,6,0,1,0,19
2024-03-04 02:20:00,2,0,5,0,1,5,0,0,0,7,0,1,2,23
2024-03-04 02:30:00,2,0,1,0,0,6,0,0,0,1,0,0,0,10
2024-03-04 02:40:00,2,0,2,1,1,6,0,3,0,4,0,2,0,21
2024-03-04 02:50:00,2,0,0,1,0,2,0,0,0,0,0,1,0,6
2024-03-04 03:00:00,4,0,5,0,1,10,1,0,0,2,1,0,0,24
2024-03-04 03:10:00,2,0,1,0,0,2,0,0,0,2,0,0,0,7
2024-03-04 03:20:00,2,0,4,0,0,4,0,0,0,5,1,0,0,16
2024-03-04 03:30:00,2,0,2,1,0,2,0,1,0,2,0,2,0,12
2024-03-04 03:40:00,2,0,2,1,0,2,2,1,1,2,0,2,0,15
2024-03-04 03:50:00,4,0,2,0,1,5,0,0,0,3,1,0,0,16
2024-03-04 04:00:00,3,0,4,1,2,3,0,2,2,6,1,1,1,26
2024-03-04 04:10:00,6,0,9,1,2,9,0,1,2,11,1,4,0,46
2024-03-04 04:20:00,8,1,16,0,1,6,1,1,1,17,1,0,0,53
2024-03-04 04:30:00,5,0,15,2,4,6,2,5,1,27,0,4,4,75
2024-03-04 04:40:00,5,0,23,1,0,9,0,0,0,21,0,2,0,61
2024-03-04 04:50:00,7,0,26,4,6,12,0,1,4,28,1,6,4,99
2024-03-04 05:00:00,11,0,42,4,5,19,1,4,4,39,1,4,2,136
2024-03-04 05:10:00,10,5,54,5,3,11,2,10,4,33,1,6,0,144
2024-03-04 05:20:00,15,0,102,1,4,18,2,6,0,48,3,1,0,200
2024-03-04 05:30:00,21,0,92,5,10,29,5,15,5,44,6,6,1,239
2024-03-04 05:40:00,17,0,113,6,11,17,5,18,4,20,6,11,2,230
2024-03-04 05:50:00,22,3,123,1,10,20,3,26,8,0,6,2,1,225
2024-03-04 06:00:00,15,0,95,4,12,29,4,20,6,29,7,9,4,234
2024-03-04 06:10:00,27,0,110,6,11,22,4,23,8,35,5,7,3,261
2024-03-04 06:20:00,37,0,102,7,11,44,0,17,8,36,12,13,2,289
2024-03-04 06:30:00,42,0,113,12,13,43,9,31,10,41,9,12,2,337
2024-03-04 06:40:00,60,0,125,13,10,52,9,29,7,17,11,14,3,350
2024-03-04 06:50:00,54,1,128,11,9,28,6,41,12,14,8,8,0,320
2024-03-04 07:00:00,61,2,108,9,20,21,6,17,10,26,7,14,8,309
2024-03-04 07:10:00,76,0,108,16,21,31,13,9,10,16,9,13,7,329
2024-03-04 07:20:00,70,1,113,29,21,26,2,20,11,21,16,15,6,351
2024-03-04 07:30:00,54,3,108,16,18,24,9,7,19,11,14,12,28,323
2024-03-04 07:40:00,69,1,106,19,22,28,5,10,24,15,14,16,4,333
2024-03-04 07:50:00,81,1,106,22,17,22,10,16,9,12,16,27,5,344
2024-03-04 08:00:00,62,1,88,18,17,24,16,18,11,16,15,10,2,298
2024-03-04 08:10:00,76,1,91,19,15,23,14,19,9,18,12,12,6,315
2024-03-04 08:20:00,50,0,107,19,21,17,12,16,8,22,17,16,5,310
2024-03-04 08:30:00,60,2,102,22,16,24,11,23,7,28,12,17,8,332
2024-03-04 08:40:00,13,1,87,25,11,10,4,28,13,28,13,11,50,294
2024-03-04 08:50:00,95,1,107,25,16,17,10,14,10,17,13,13,5,343
2024-03-04 09:00:00,59,0,80,12,17,31,13,20,6,23,11,8,8,288
2024-03-04 09:10:00,43,0,69,15,15,27,10,25,11,21,12,10,10,268
2024-03-04 09:20:00,65,2,80,17,25,29,16,24,15,15,14,12,8,322
2024-03-04 09:30:00,59,1,90,20,14,30,11,23,8,15,11,15,10,307
2024-03-04 09:40:00,50,2,72,20,18,24,13,29,6,30,10,15,7,296
2024-03-04 09:50:00,60,0,92,24,15,23,11,20,10,16,12,16,10,309
2024-03-04 10:00:00,63,1,62,24,20,21,5,22,14,26,10,17,9,294
2024-03-04 10:10:00,68,1,65,23,21,32,12,16,10,12,18,14,14,306
2024-03-04 10:20:00,65,1,69,20,11,20,10,14,8,28,8,14,8,276
2024-03-04 10:30:00,65,0,69,24,15,23,9,20,12,21,11,10,8,287
2024-03-04 10:40:00,66,2,63,22,16,22,8,22,19,25,10,16,11,302
2024-03-04 10:50:00,64,3,67,20,12,36,9,21,14,26,10,18,2,302
2024-03-04 11:00:00,49,0,70,28,25,22,8,31,14,20,12,12,11,302
2024-03-04 11:10:00,74,0,64,25,22,19,10,25,38,28,15,17,1,338
2024-03-04 11:20:00,63,0,61,25,12,29,9,23,26,21,8,19,7,303
2024-03-04 11:30:00,70,0,72,28,10,26,9,15,12,19,8,19,12,300
2024-03-04 11:40:00,74,1,62,23,16,24,15,26,14,27,10,18,14,324
2024-03-04 11:50:00,51,1,49,26,24,21,8,19,11,20,15,21,3,269
2024-03-04 12:00:00,68,0,63,31,10,27,9,23,7,22,5,21,10,296
2024-03-04 12:10:00,87,0,67,28,13,22,12,4,26,15,8,16,8,306
2024-03-04 12:20:00,89,4,62,29,16,14,13,27,16,24,11,25,11,341
2024-03-04 12:30:00,88,0,64,21,18,18,12,23,13,22,9,15,13,316
2024-03-04 12:40:00,92,1,80,31,15,22,9,31,11,23,14,18,14,361
2024-03-04 12:50:00,82,1,57,22,12,27,22,27,20,25,11,11,7,324
2024-03-04 13:00:00,76,0,79,26,17,14,9,65,24,16,8,14,15,363
2024-03-04 13:10:00,77,4,68,30,6,33,15,62,23,19,9,17,3,366
2024-03-04 13:20:00,73,4,91,30,13,29,20,20,13,14,8,17,7,339
2024-03-04 13:30:00,79,2,80,18,12,36,11,26,12,16,16,27,8,343
2024-03-04 13:40:00,100,3,65,25,15,21,19,27,14,17,12,17,42,377
2024-03-04 13:50:00,92,2,76,33,15,25,18,25,10,22,11,20,7,356
2024-03-04 14:00:00,83,1,58,33,17,19,14,24,7,16,8,24,3,307
2024-03-04 14:10:00,93,0,59,28,16,22,10,16,14,24,15,22,11,330
2024-03-04 14:20:00,96,1,56,56,10,17,10,23,2,35,14,23,5,348
2024-03-04 14:30:00,96,1,74,30,14,23,16,28,8,15,11,20,13,349
2024-03-04 14:40:00,98,1,74,25,24,27,19,28,16,27,9,17,13,378
2024-03-04 14:50:00,102,0,76,36,10,14,15,22,13,13,6,20,4,331
2024-03-04 15:00:00,110,1,57,34,14,13,11,21,14,19,9,22,5,330
2024-03-04 15:10:00,97,0,92,34,18,3,22,19,8,19,10,16,11,349
2024-03-04 15:20:00,78,1,69,34,14,1,26,17,7,18,7,15,14,301
2024-03-04 15:30:00,103,1,83,28,16,7,23,12,8,23,9,21,12,346
2024-03-04 15:40:00,71,0,88,31,14,4,12,15,4,17,12,14,4,286
2024-03-04 15:50:00,75,2,83,35,14,2,20,17,5,14,15,24,8,314
2024-03-04 16:00:00,73,2,68,43,18,7,15,26,5,13,8,23,8,309
2024-03-04 16:10:00,60,1,104,41,23,2,5,17,7,10,6,15,13,304
2024-03-04 16:20:00,87,3,74,47,20,7,18,16,16,18,15,18,18,357
2024-03-04 16:30:00,74,1,89,35,14,5,22,18,3,14,7,19,9,310
2024-03-04 16:40:00,83,1,84,36,15,4,19,22,11,17,7,9,8,316
2024-03-04 16:50:00,106,0,87,39,20,3,18,17,6,31,11,11,10,359
2024-03-04 17:00:00,76,0,71,31,14,3,19,22,1,19,11,21,6,294
2024-03-04 17:10:00,90,3,96,38,12,7,7,19,4,13,18,16,9,332
2024-03-04 17:20:00,74,2,83,52,13,24,17,16,6,22,8,18,12,347
2024-03-04 17:30:00,95,3,75,34,7,21,17,20,4,18,8,23,5,330
2024-03-04 17:40:00,81,2,70,30,15,27,14,25,7,25,5,13,10,324
2024-03-04 17:50:00,88,0,54,23,19,23,23,26,6,18,11,19,5,315
2024-03-04 18:00:00,98,1,79,24,17,30,13,21,12,15,5,19,15,349
2024-03-04 18:10:00,94,0,68,32,9,27,17,35,11,24,5,16,6,344
2024-03-04 18:20:00,83,1,62,32,16,46,24,20,20,21,12,27,10,374
2024-03-04 18:30:00,90,0,76,25,18,52,26,35,6,32,12,20,8,400
2024-03-04 18:40:00,82,0,59,29,14,49,25,39,13,31,2,33,7,383
2024-03-04 18:50:00,58,0,50,24,13,39,17,39,7,28,2,24,11,312
2024-03-04 19:00:00,74,0,78,27,10,54,15,19,9,31,2,32,13,364
2024-03-04 19:10:00,85,1,57,11,8,43,12,26,14,28,2,20,6,313
2024-03-04 19:20:00,77,1,36,13,16,47,13,18,10,22,6,14,13,286
2024-03-04 19:30:00,48,1,38,14,12,42,5,19,5,34,2,22,7,249
2024-03-04 19:40:00,38,0,35,12,10,44,8,18,5,34,6,14,5,229
2024-03-04 19:50:00,48,0,35,13,11,41,9,31,21,22,6,16,7,260
2024-03-04 20:00:00,38,0,26,12,11,40,10,23,14,23,7,16,6,226
2024-03-04 20:10:00,44,0,28,11,13,46,9,13,9,19,7,13,3,215
2024-03-04 20:20:00,57,1,31,10,7,41,10,14,8,28,5,15,2,229
2024-03-04 20:30:00,57,0,31,14,7,45,9,12,2,22,4,18,2,223
2024-03-04 20:40:00,28,1,37,9,6,38,10,12,1,36,1,13,1,193
2024-03-04 20:50:00,45,1,24,7,4,54,11,7,7,18,1,10,3,192
2024-03-04 21:00:00,41,0,33,15,14,42,8,14,2,27,8,27,6,237
2024-03-04 21:10:00,47,0,17,11,11,32,7,10,4,14,0,10,4,167
2024-03-04 21:20:00,46,0,17,12,8,47,8,8,5,24,1,16,5,197
2024-03-04 21:30:00,41,0,21,13,6,39,8,2,2,28,0,8,2,170
2024-03-04 21:40:00,36,0,16,8,5,41,4,22,1,19,3,7,1,163
2024-03-04 21:50:00,43,0,12,8,3,40,6,9,1,13,0,15,1,151
2024-03-04 22:00:00,37,0,13,7,4,18,3,8,5,14,1,15,0,125
2024-03-04 22:10:00,47,0,17,6,4,41,6,4,3,14,4,6,0,152
2024-03-04 22:20:00,51,0,17,13,4,33,1,6,4,25,2,14,2,172
2024-03-04 22:30:00,31,1,18,5,8,38,3,5,0,19,3,7,4,142
2024-03-04 22:40:00,40,0,9,8,2,26,5,0,0,14,0,10,0,114
2024-03-04 22:50:00,27,0,11,6,4,24,2,3,1,18,1,10,1,108
2024-03-04 23:00:00,19,0,9,5,2,25,1,4,12,13,2,4,1,97
2024-03-04 23:10:00,12,0,7,4,1,13,2,5,1,10,0,6,0,61
2024-03-04 23:20:00,11,0,8,5,5,13,3,6,3,9,3,8,2,76
2024-03-04 23:30:00,15,0,6,2,4,24,1,1,0,6,0,3,1,63
2024-03-04 23:40:00,12,0,0,2,5,12,0,0,0,0,2,5,2,40
2024-03-04 23:50:00,13,0,5,1,2,12,3,3,0,6,0,2,4,51
2024-03-05 00:00:00,11,0,4,0,2,14,1,2,2,6,1,0,0,43
2024-03-05 00:10:00,12,0,3,1,2,17,3,0,0,3,0,2,2,45
2024-03-05 00:20:00,9,0,2,2,0,11,3,5,4,3,0,2,1,42
2024-03-05 00:30:00,5,0,2,0,4,4,2,2,2,4,1,1,1,28
2024-03-05 00:40:00,11,0,3,1,1,19,3,1,0,5,0,2,1,47
2024-03-05 00:50:00,5,0,1,0,1,9,0,0,0,1,0,1,1,19
2024-03-05 01:00:00,5,0,1,1,2,8,0,2,1,3,2,2,0,27
2024-03-05 01:10:00,2,0,5,1,0,4,0,0,0,8,2,1,0,23
2024-03-05 01:20:00,2,1,1,1,0,6,0,6,2,1,0,2,0,22
2024-03-05 01:30:00,3,0,2,2,2,3,0,1,0,3,0,1,3,20
2024-03-05 01:40:00,5,0,3,0,2,8,0,0,0,4,0,0,1,23
2024-03-05 01:50:00,2,0,2,2,0,4,0,1,0,2,2,2,0,17
2024-03-05 02:00:00,2,0,1,0,0,4,0,0,0,2,0,0,0,9
2024-03-05 02:10:00,1,0,1,1,0,1,0,1,0,3,0,2,0,10
2024-03-05 02:20:00,2,0,2,1,0,4,1,0,1,4,2,1,0,18
2024-03-05 02:30:00,3,0,1,0,1,7,0,0,0,1,0,1,1,15
2024-03-05 02:40:00,1,0,0,0,0,2,0,0,0,0,0,0,0,3
2024-03-05 02:50:00,2,0,1,1,0,2,0,2,1,1,0,1,0,11
2024-03-05 03:00:00,2,0,2,1,2,3,0,3,3,2,0,2,1,21
2024-03-05 03:10:00,2,0,2,0,0,3,0,0,0,4,0,0,0,11
2024-03-05 03:20:00,5,0,3,0,0,8,0,0,0,2,0,0,0,18
2024-03-05 03:30:00,2,0,4,0,0,2,4,2,3,7,0,0,0,24
2024-03-05 03:40:00,3,0,3,1,3,3,1,3,1,4,1,1,1,25
2024-03-05 03:50:00,2,0,1,0,2,4,1,1,2,3,1,0,1,18
2024-03-05 04:00:00,2,0,2,1,1,2,0,0,0,2,2,3,2,17
2024-03-05 04:10:00,10,0,7,0,0,12,0,0,0,8,0,0,0,37
2024-03-05 04:20:00,4,0,9,0,2,11,0,2,3,9,3,0,0,43
2024-03-05 04:30:00,4,0,22,3,0,4,0,3,1,26,2,5,0,70
2024-03-05 04:40:00,9,0,20,2,4,13,2,3,2,18,0,4,0,77
2024-03-05 04:50:00,6,0,26,4,2,9,4,3,1,28,4,7,2,96
2024-03-05 05:00:00,12,0,49,2,1,18,0,5,1,43,0,3,0,134
2024-03-05 05:10:00,4,0,55,4,1,4,6,10,0,38,1,5,0,128
2024-03-05 05:20:00,22,2,75,3,7,28,4,7,0,51,5,5,0,209
2024-03-05 05:30:00,22,3,91,11,6,24,2,17,2,43,5,21,3,250
2024-03-05 05:40:00,18,0,103,4,5,20,5,13,5,19,3,7,1,203
2024-03-05 05:50:00,10,2,129,5,12,10,7,21,0,1,9,8,5,219
2024-03-05 06:00:00,25,0,114,3,10,44,0,27,7,36,5,6,1,278
2024-03-05 06:10:00,29,0,106,8,8,35,8,16,4,49,3,11,1,278
2024-03-05 06:20:00,41,0,109,5,13,48,9,32,3,31,8,7,6,312
2024-03-05 06:30:00,46,0,118,14,14,38,10,30,13,37,13,13,5,351
2024-03-05 06:40:00,58,0,112,7,11,49,7,24,6,30,6,6,2,318
2024-03-05 06:50:00,56,0,128,10,15,51,14,23,11,17,12,20,3,360
2024-03-05 07:00:00,64,3,132,10,13,21,6,11,14,5,11,6,7,303
2024-03-05 07:10:00,64,2,107,22,11,24,9,19,10,14,11,22,10,325
2024-03-05 07:20:00,59,0,117,11,20,28,4,11,16,9,16,10,1,302
2024-03-05 07:30:00,71,2,91,19,21,23,3,2,15,8,17,14,6,292
2024-03-05 07:40:00,64,1,66,20,21,17,12,4,9,2,8,8,9,241
2024-03-05 07:50:00,45,0,95,21,20,20,3,3,15,3,13,30,4,272
2024-03-05 08:00:00,83,0,92,18,22,32,16,7,15,2,13,7,6,313
2024-03-05 08:10:00,72,0,98,18,22,24,15,13,18,5,17,10,9,321
2024-03-05 08:20:00,69,0,114,16,29,48,11,12,16,11,15,13,4,358
2024-03-05 08:30:00,67,0,105,18,21,32,10,11,17,8,21,7,9,326
2024-03-05 08:40:00,63,0,117,17,23,28,12,18,13,21,21,10,5,348
2024-03-05 08:50:00,55,0,111,23,23,27,6,24,18,20,20,13,6,346
2024-03-05 09:00:00,68,2,94,21,15,23,10,20,11,16,15,18,5,318
2024-03-05 09:10:00,75,1,78,23,17,30,4,23,10,15,11,13,6,306
2024-03-05 09:20:00,50,1,89,14,18,25,9,20,4,10,22,12,5,279
2024-03-05 09:30:00,56,1,83,21,19,26,13,17,16,17,13,17,5,304
2024-03-05 09:40:00,62,0,73,16,27,19,15,25,8,24,9,11,13,302
2024-03-05 09:50:00,51,2,69,17,14,29,16,21,12,32,9,16,8,296
2024-03-05 10:00:00,51,0,61,20,18,25,10,26,8,25,10,12,11,277
2024-03-05 10:10:00,60,0,58,16,11,22,5,22,2,24,9,14,10,253
2024-03-05 10:20:00,51,0,50,26,12,27,5,23,14,18,10,12,10,258
2024-03-05 10:30:00,65,0,74,26,18,25,12,20,9,25,20,19,11,324
2024-03-05 10:40:00,63,1,58,21,18,30,8,26,10,21,10,40,5,311
2024-03-05 10:50:00,64,1,64,27,13,24,11,26,8,18,8,14,14,292
2024-03-05 11:00:00,63,0,68,20,13,21,11,20,16,19,9,16,9,285
2024-03-05 11:10:00,53,2,65,23,26,29,7,21,8,18,15,13,14,294
2024-03-05 11:20:00,65,1,50,29,20,28,9,26,10,28,7,15,7,295
2024-03-05 11:30:00,45,0,58,14,17,21,6,24,11,21,4,11,6,238
2024-03-05 11:40:00,48,0,64,17,14,28,6,22,10,19,10,11,3,252
2024-03-05 11:50:00,73,1,63,24,15,20,13,24,13,23,15,20,6,310
2024-03-05 12:00:00,79,1,73,29,14,25,15,19,13,18,8,17,5,316
2024-03-05 12:10:00,79,0,71,24,10,22,12,17,13,23,13,17,12,313
2024-03-05 12:20:00,81,1,78,30,5,35,13,19,11,18,7,29,3,330
2024-03-05 12:30:00,77,1,57,14,15,25,12,20,10,28,11,15,5,290
2024-03-05 12:40:00,103,0,72,20,16,15,11,20,10,14,7,17,3,308
2024-03-05 12:50:00,85,0,83,24,20,24,7,23,13,21,10,14,10,334
2024-03-05 13:00:00,79,0,66,22,9,24,10,18,3,24,8,10,4,277
2024-03-05 13:10:00,97,2,74,31,18,25,11,18,9,8,9,15,3,320
2024-03-05 13:20:00,89,0,54,26,21,28,12,29,8,23,9,19,8,326
2024-03-05 13:30:00,99,0,68,22,17,22,12,19,8,20,17,17,6,327
2024-03-05 13:40:00,105,1,66,28,14,22,12,21,10,21,10,14,11,335
2024-03-05 13:50:00,90,1,77,20,24,28,12,15,7,17,8,16,8,323
2024-03-05 14:00:00,87,1,45,26,9,23,15,23,11,21,8,14,4,287
2024-03-05 14:10:00,97,0,76,33,15,31,17,22,8,16,10,19,9,353
2024-03-05 14:20:00,95,1,71,29,16,28,4,18,15,21,5,13,12,328
2024-03-05 14:30:00,97,0,76,26,8,19,14,17,15,11,8,16,4,311
2024-03-05 14:40:00,90,0,76,30,13,20,15,22,7,20,9,18,8,328
2024-03-05 14:50:00,93,0,68,22,22,26,12,13,8,16,7,15,9,311
2024-03-05 15:00:00,96,0,60,32,13,16,14,23,6,27,11,18,19,335
2024-03-05 15:10:00,107,1,60,51,14,19,16,19,4,13,13,18,6,341
2024-03-05 15:20:00,87,0,79,27,12,26,14,27,10,18,11,24,8,343
2024-03-05 15:30:00,102,0,69,44,14,28,13,18,12,24,12,16,9,361
2024-03-05 15:40:00,74,1,69,37,23,14,23,17,12,23,7,22,15,337
2024-03-05 15:50:00,84,5,72,38,17,4,22,29,5,18,18,19,18,349
2024-03-05 16:00:00,72,4,88,39,19,8,15,18,6,22,10,19,13,333
2024-03-05 16:10:00,59,1,84,45,11,2,16,21,10,17,8,15,6,295
2024-03-05 16:20:00,61,1,80,44,17,1,10,19,8,11,9,11,10,282
