datetime,V21Z,V81Z,Total
2024-03-11 06:00:00,9,23,32
2024-03-11 06:10:00,9,24,33
2024-03-11 06:20:00,13,27,40
2024-03-11 06:30:00,10,30,40
2024-03-11 06:40:00,16,34,50
2024-03-11 06:50:00,27,67,94
2024-03-11 07:00:00,16,50,66
2024-03-11 07:10:00,20,49,69
2024-03-11 07:20:00,23,49,72
2024-03-11 07:30:00,30,53,83
2024-03-11 07:40:00,22,56,78
2024-03-11 07:50:00,21,48,69
2024-03-11 08:00:00,20,56,76
2024-03-11 08:10:00,24,56,80
2024-03-11 08:20:00,23,47,70
2024-03-11 08:30:00,19,55,74
2024-03-11 08:40:00,24,45,69
2024-03-11 08:50:00,32,55,87
2024-03-11 09:00:00,21,48,69
2024-03-11 09:10:00,21,44,65
2024-03-11 09:20:00,27,44,71
2024-03-11 09:30:00,32,57,89
2024-03-11 09:40:00,27,45,72
2024-03-11 09:50:00,5,46,51
2024-03-11 10:00:00,12,45,57
2024-03-11 10:10:00,29,54,83
2024-03-11 10:20:00,30,63,93
2024-03-11 10:30:00,27,42,69
2024-03-11 10:40:00,17,48,65
2024-03-11 10:50:00,26,51,77
2024-03-11 11:00:00,25,46,71
2024-03-11 11:10:00,33,48,81
2024-03-11 11:20:00,29,56,85
2024-03-11 11:30:00,39,50,89
2024-03-11 11:40:00,37,61,98
2024-03-11 11:50:00,29,49,78
2024-03-11 12:00:00,31,46,77
2024-03-11 12:10:00,43,45,88
2024-03-11 12:20:00,26,48,74
2024-03-11 12:30:00,42,63,105
2024-03-11 12:40:00,37,61,98
2024-03-11 12:50:00,29,51,80
2024-03-11 13:00:00,47,53,100
2024-03-11 13:10:00,37,51,88
2024-03-11 13:20:00,49,56,105
2024-03-11 13:30:00,46,44,90
2024-03-11 13:40:00,30,41,71
2024-03-11 13:50:00,43,60,103
2024-03-11 14:00:00,46,37,83
2024-03-11 14:10:00,42,48,90
2024-03-11 14:20:00,34,41,75
2024-03-11 14:30:00,42,48,90
2024-03-11 14:40:00,47,47,94
2024-03-11 14:50:00,38,59,97
2024-03-11 15:00:00,45,50,95
2024-03-11 15:10:00,40,67,107
2024-03-11 15:20:00,29,54,83
2024-03-11 15:30:00,40,56,96
2024-03-11 15:40:00,41,60,101
2024-03-11 15:50:00,47,64,111
2024-03-11 16:00:00,69,59,128
2024-03-11 16:10:00,42,52,94
2024-03-11 16:20:00,30,57,87
2024-03-11 16:30:00,26,52,78
2024-03-11 16:40:00,53,54,107
2024-03-11 16:50:00,51,49,100
2024-03-11 17:00:00,46,55,101
2024-03-11 17:10:00,29,45,74
2024-03-11 17:20:00,37,57,94
2024-03-11 17:30:00,36,43,79
2024-03-11 17:40:00,33,58,91
2024-03-11 17:50:00,37,54,91
2024-03-11 18:00:00,39,53,92
2024-03-11 18:10:00,20,47,67
2024-03-11 18:20:00,32,51,83
2024-03-11 18:30:00,28,57,85
2024-03-11 18:40:00,31,32,63
2024-03-11 18:50:00,26,32,58
2024-03-11 19:00:00,33,39,72
2024-03-11 19:10:00,29,35,64
2024-03-11 19:20:00,27,40,67
2024-03-11 19:30:00,27,36,63
2024-03-11 19:40:00,26,34,60
2024-03-11 19:50:00,23,30,53
2024-03-11 20:00:00,25,17,42
2024-03-11 20:10:00,25,40,65
2024-03-11 20:20:00,21,27,48
2024-03-11 20:30:00,22,31,53
2024-03-11 20:40:00,20,19,39
2024-03-11 20:50:00,17,22,39
2024-03-11 21:00:00,17,30,47
2024-03-11 21:10:00,21,27,48
2024-03-11 21:20:00,18,28,46
2024-03-11 21:30:00,24,21,45
2024-03-11 21:40:00,10,27,37
2024-03-11 21:50:00,11,11,22
2024-03-11 22:00:00,12,18,30
2024-03-11 22:10:00,14,24,38
2024-03-11 22:20:00,16,21,37
2024-03-11 22:30:00,10,13,23
2024-03-11 22:40:00,13,9,22
2024-03-11 22:50:00,7,12,19
2024-03-11 23:00:00,11,11,22
2024-03-11 23:10:00,7,6,13
2024-03-11 23:20:00,7,8,15
2024-03-11 23:30:00,8,15,23
2024-03-11 23:40:00,2,1,3
2024-03-11 23:50:00,3,7,10
2024-03-12 00:00:00,6,9,15
2024-03-12 00:10:00,5,5,10
2024-03-12 00:20:00,2,8,10
2024-03-12 00:30:00,6,12,18
2024-03-12 00:40:00,4,3,7
2024-03-12 00:50:00,1,2,3
2024-03-12 01:00:00,3,6,9
2024-03-12 01:10:00,2,4,6
2024-03-12 01:20:00,1,3,4
2024-03-12 01:30:00,3,0,3
2024-03-12 01:40:00,3,5,8
2024-03-12 01:50:00,1,3,4
2024-03-12 02:00:00,0,4,4
2024-03-12 02:10:00,1,3,4
2024-03-12 02:20:00,0,1,1
2024-03-12 02:30:00,3,2,5
2024-03-12 02:40:00,0,3,3
2024-03-12 02:50:00,1,4,5
2024-03-12 03:00:00,4,1,5
2024-03-12 03:10:00,4,0,4
2024-03-12 03:20:00,0,5,5
2024-03-12 03:30:00,4,3,7
2024-03-12 03:40:00,2,0,2
2024-03-12 03:50:00,1,2,3
2024-03-12 04:00:00,1,5,6
2024-03-12 04:10:00,3,3,6
2024-03-12 04:20:00,5,3,8
2024-03-12 04:30:00,7,4,11
2024-03-12 04:40:00,2,5,7
2024-03-12 04:50:00,1,8,9
2024-03-12 05:00:00,4,10,14
2024-03-12 05:10:00,8,15,23
2024-03-12 05:20:00,13,22,35
2024-03-12 05:30:00,12,15,27
2024-03-12 05:40:00,13,28,41
2024-03-12 05:50:00,9,41,50
2024-03-12 06:00:00,18,37,55
2024-03-12 06:10:00,18,42,60
2024-03-12 06:20:00,15,57,72
2024-03-12 06:30:00,21,57,78
2024-03-12 06:40:00,22,33,55
2024-03-12 06:50:00,18,59,77
2024-03-12 07:00:00,25,56,81
2024-03-12 07:10:00,23,52,75
2024-03-12 07:20:00,27,49,76
2024-03-12 07:30:00,48,60,108
2024-03-12 07:40:00,24,39,63
2024-03-12 07:50:00,22,54,76
2024-03-12 08:00:00,30,54,84
2024-03-12 08:10:00,32,57,89
2024-03-12 08:20:00,31,70,101
2024-03-12 08:30:00,32,48,80
2024-03-12 08:40:00,34,66,100
2024-03-12 08:50:00,30,47,77
2024-03-12 09:00:00,34,48,82
2024-03-12 09:10:00,30,47,77
2024-03-12 09:20:00,30,54,84
2024-03-12 09:30:00,22,27,49
2024-03-12 09:40:00,23,45,68
2024-03-12 09:50:00,33,37,70
2024-03-12 10:00:00,31,52,83
2024-03-12 10:10:00,34,51,85
2024-03-12 10:20:00,54,49,103
2024-03-12 10:30:00,40,46,86
2024-03-12 10:40:00,38,62,100
2024-03-12 10:50:00,42,58,100
2024-03-12 11:00:00,31,55,86
2024-03-12 11:10:00,43,52,95
2024-03-12 11:20:00,41,54,95
2024-03-12 11:30:00,38,55,93
2024-03-12 11:40:00,38,61,99
2024-03-12 11:50:00,45,51,96
2024-03-12 12:00:00,47,41,88
2024-03-12 12:10:00,52,46,98
2024-03-12 12:20:00,44,49,93
2024-03-12 12:30:00,39,57,96
2024-03-12 12:40:00,40,56,96
2024-03-12 12:50:00,39,57,96
2024-03-12 13:00:00,34,45,79
2024-03-12 13:10:00,44,49,93
2024-03-12 13:20:00,40,53,93
2024-03-12 13:30:00,41,54,95
2024-03-12 13:40:00,42,58,100
2024-03-12 13:50:00,32,46,78
2024-03-12 14:00:00,42,54,96
2024-03-12 14:10:00,29,53,82
2024-03-12 14:20:00,63,62,125
2024-03-12 14:30:00,52,54,106
2024-03-12 14:40:00,34,52,86
2024-03-12 14:50:00,41,59,100
2024-03-12 15:00:00,48,42,90
2024-03-12 15:10:00,36,46,82
2024-03-12 15:20:00,39,56,95
2024-03-12 15:30:00,34,51,85
2024-03-12 15:40:00,35,54,89
2024-03-12 15:50:00,26,57,83
2024-03-12 16:00:00,49,38,87
2024-03-12 16:10:00,37,54,91
2024-03-12 16:20:00,28,55,83
2024-03-12 16:30:00,47,74,121
2024-03-12 16:40:00,42,48,90
2024-03-12 16:50:00,40,53,93
2024-03-12 17:00:00,49,60,109
2024-03-12 17:10:00,52,59,111
2024-03-12 17:20:00,39,54,93
2024-03-12 17:30:00,43,67,110
2024-03-12 17:40:00,42,63,105
2024-03-12 17:50:00,36,58,94
2024-03-12 18:00:00,32,58,90
2024-03-12 18:10:00,31,50,81
2024-03-12 18:20:00,31,45,76
2024-03-12 18:30:00,18,39,57
2024-03-12 18:40:00,31,39,70
2024-03-12 18:50:00,35,45,80
2024-03-12 19:00:00,27,34,61
2024-03-12 19:10:00,23,45,68
2024-03-12 19:20:00,30,47,77
2024-03-12 19:30:00,22,41,63
2024-03-12 19:40:00,21,26,47
2024-03-12 19:50:00,21,29,50
2024-03-12 20:00:00,24,25,49
2024-03-12 20:10:00,23,19,42
2024-03-12 20:20:00,20,21,41
2024-03-12 20:30:00,25,16,41
2024-03-12 20:40:00,14,13,27
2024-03-12 20:50:00,17,23,40
2024-03-12 21:00:00,16,14,30
2024-03-12 21:10:00,18,20,38
2024-03-12 21:20:00,23,19,42
2024-03-12 21:30:00,22,13,35
2024-03-12 21:40:00,13,29,42
2024-03-12 21:50:00,17,19,36
2024-03-12 22:00:00,19,17,36
2024-03-12 22:10:00,18,14,32
2024-03-12 22:20:00,10,17,27
2024-03-12 22:30:00,11,13,24
2024-03-12 22:40:00,11,15,26
2024-03-12 22:50:00,8,8,16
2024-03-12 23:00:00,7,15,22
2024-03-12 23:10:00,3,6,9
2024-03-12 23:20:00,14,18,32
2024-03-12 23:30:00,4,9,13
2024-03-12 23:40:00,5,3,8
2024-03-12 23:50:00,3,3,6
2024-03-13 00:00:00,5,4,9
2024-03-13 00:10:00,5,5,10
2024-03-13 00:20:00,6,9,15
2024-03-13 00:30:00,6,5,11
2024-03-13 00:40:00,1,2,3
2024-03-13 00:50:00,0,4,4
2024-03-13 01:00:00,3,4,7
2024-03-13 01:10:00,1,2,3
2024-03-13 01:20:00,1,3,4
2024-03-13 01:30:00,2,0,2
2024-03-13 01:40:00,1,1,2
2024-03-13 01:50:00,1,3,4
2024-03-13 02:00:00,0,3,3
2024-03-13 02:10:00,5,3,8
2024-03-13 02:20:00,1,1,2
2024-03-13 02:30:00,0,1,1
2024-03-13 02:40:00,1,2,3
2024-03-13 02:50:00,6,4,10
2024-03-13 03:00:00,2,1,3
2024-03-13 03:10:00,3,2,5
2024-03-13 03:20:00,4,0,4
2024-03-13 03:30:00,3,2,5
2024-03-13 03:40:00,3,2,5
2024-03-13 03:50:00,2,1,3
2024-03-13 04:00:00,4,5,9
2024-03-13 04:10:00,5,2,7
2024-03-13 04:20:00,3,5,8
2024-03-13 04:30:00,9,3,12
2024-03-13 04:40:00,2,2,4
2024-03-13 04:50:00,6,7,13
2024-03-13 05:00:00,6,10,16
2024-03-13 05:10:00,5,10,15
2024-03-13 05:20:00,16,19,35
2024-03-13 05:30:00,7,11,18
2024-03-13 05:40:00,12,20,32
2024-03-13 05:50:00,11,32,43
2024-03-13 06:00:00,12,24,36
2024-03-13 06:10:00,13,25,38
2024-03-13 06:20:00,27,37,64
2024-03-13 06:30:00,16,19,35
2024-03-13 06:40:00,21,42,63
2024-03-13 06:50:00,13,54,67
2024-03-13 07:00:00,20,50,70
2024-03-13 07:10:00,22,57,79
2024-03-13 07:20:00,27,57,84
2024-03-13 07:30:00,20,48,68
2024-03-13 07:40:00,21,52,73
2024-03-13 07:50:00,17,42,59
2024-03-13 08:00:00,22,46,68
2024-03-13 08:10:00,21,54,75
2024-03-13 08:20:00,28,59,87
2024-03-13 08:30:00,31,58,89
2024-03-13 08:40:00,24,41,65
2024-03-13 08:50:00,26,45,71
2024-03-13 09:00:00,32,47,79
2024-03-13 09:10:00,31,55,86
2024-03-13 09:20:00,28,44,72
2024-03-13 09:30:00,25,54,79
2024-03-13 09:40:00,33,60,93
2024-03-13 09:50:00,27,53,80
2024-03-13 10:00:00,23,38,61
2024-03-13 10:10:00,36,57,93
2024-03-13 10:20:00,26,49,75
2024-03-13 10:30:00,34,57,91
2024-03-13 10:40:00,20,49,69
2024-03-13 10:50:00,32,52,84
2024-03-13 11:00:00,25,38,63
2024-03-13 11:10:00,31,51,82
2024-03-13 11:20:00,30,49,79
2024-03-13 11:30:00,29,44,73
2024-03-13 11:40:00,24,51,75
2024-03-13 11:50:00,47,65,112
2024-03-13 12:00:00,57,55,112
2024-03-13 12:10:00,45,53,98
2024-03-13 12:20:00,59,61,120
2024-03-13 12:30:00,33,63,96
2024-03-13 12:40:00,28,49,77
2024-03-13 12:50:00,31,47,78
2024-03-13 13:00:00,30,46,76
2024-03-13 13:10:00,37,54,91
2024-03-13 13:20:00,43,50,93
2024-03-13 13:30:00,46,63,109
2024-03-13 13:40:00,37,55,92
2024-03-13 13:50:00,34,47,81
2024-03-13 14:00:00,57,48,105
2024-03-13 14:10:00,35,50,85
2024-03-13 14:20:00,36,63,99
2024-03-13 14:30:00,44,44,88
2024-03-13 14:40:00,35,49,84
2024-03-13 14:50:00,45,60,105
2024-03-13 15:00:00,41,61,102
2024-03-13 15:10:00,51,60,111
2024-03-13 15:20:00,48,68,116
2024-03-13 15:30:00,41,46,87
2024-03-13 15:40:00,40,72,112
2024-03-13 15:50:00,51,52,103
2024-03-13 16:00:00,38,52,90
2024-03-13 16:10:00,32,54,86
2024-03-13 16:20:00,45,53,98
2024-03-13 16:30:00,40,52,92
2024-03-13 16:40:00,47,55,102
2024-03-13 16:50:00,55,50,105
2024-03-13 17:00:00,42,56,98
2024-03-13 17:10:00,44,59,103
2024-03-13 17:20:00,18,50,68
2024-03-13 17:30:00,42,71,113
2024-03-13 17:40:00,31,56,87
2024-03-13 17:50:00,43,52,95
2024-03-13 18:00:00,35,49,84
2024-03-13 18:10:00,29,44,73
2024-03-13 18:20:00,31,50,81
2024-03-13 18:30:00,39,42,81
2024-03-13 18:40:00,28,48,76
2024-03-13 18:50:00,29,49,78
2024-03-13 19:00:00,32,32,64
2024-03-13 19:10:00,30,45,75
2024-03-13 19:20:00,36,42,78
2024-03-13 19:30:00,30,46,76
2024-03-13 19:40:00,30,27,57
2024-03-13 19:50:00,27,35,62
2024-03-13 20:00:00,27,21,48
2024-03-13 20:10:00,25,33,58
2024-03-13 20:20:00,27,30,57
2024-03-13 20:30:00,22,27,49
2024-03-13 20:40:00,17,23,40
2024-03-13 20:50:00,24,21,45
2024-03-13 21:00:00,21,26,47
2024-03-13 21:10:00,24,35,59
2024-03-13 21:20:00,20,32,52
2024-03-13 21:30:00,15,25,40
2024-03-13 21:40:00,15,23,38
2024-03-13 21:50:00,17,28,45
2024-03-13 22:00:00,12,32,44
2024-03-13 22:10:00,18,25,43
2024-03-13 22:20:00,21,28,49
2024-03-13 22:30:00,18,20,38
2024-03-13 22:40:00,16,16,32
2024-03-13 22:50:00,10,16,26
2024-03-13 23:00:00,18,23,41
2024-03-13 23:10:00,15,15,30
2024-03-13 23:20:00,15,17,32
2024-03-13 23:30:00,7,8,15
2024-03-13 23:40:00,4,13,17
2024-03-13 23:50:00,2,8,10
2024-03-14 00:00:00,4,11,15
2024-03-14 00:10:00,5,14,19
2024-03-14 00:20:00,3,10,13
2024-03-14 00:30:00,7,9,16
2024-03-14 00:40:00,3,4,7
2024-03-14 00:50:00,1,8,9
2024-03-14 01:00:00,1,13,14
2024-03-14 01:10:00,6,2,8
2024-03-14 01:20:00,3,4,7
2024-03-14 01:30:00,4,5,9
2024-03-14 01:40:00,3,5,8
2024-03-14 01:50:00,5,4,9
2024-03-14 02:00:00,2,3,5
2024-03-14 02:10:00,4,0,4
2024-03-14 02:20:00,1,10,11
2024-03-14 02:30:00,1,3,4
2024-03-14 02:40:00,3,5,8
2024-03-14 02:50:00,1,2,3
2024-03-14 03:00:00,3,1,4
2024-03-14 03:10:00,0,1,1
2024-03-14 03:20:00,3,2,5
2024-03-14 03:30:00,4,2,6
2024-03-14 03:40:00,1,1,2
2024-03-14 03:50:00,0,4,4
2024-03-14 04:00:00,4,1,5
2024-03-14 04:10:00,0,0,0
2024-03-14 04:20:00,6,8,14
2024-03-14 04:30:00,6,5,11
2024-03-14 04:40:00,3,5,8
2024-03-14 04:50:00,2,10,12
2024-03-14 05:00:00,4,10,14
2024-03-14 05:10:00,7,15,22
2024-03-14 05:20:00,17,17,34
2024-03-14 05:30:00,9,19,28
2024-03-14 05:40:00,9,39,48
2024-03-14 05:50:00,13,28,41
2024-03-14 06:00:00,15,37,52
2024-03-14 06:10:00,12,41,53
2024-03-14 06:20:00,23,33,56
2024-03-14 06:30:00,14,45,59
2024-03-14 06:40:00,24,47,71
2024-03-14 06:50:00,22,48,70
2024-03-14 07:00:00,28,50,78
2024-03-14 07:10:00,27,51,78
2024-03-14 07:20:00,29,55,84
2024-03-14 07:30:00,33,64,97
2024-03-14 07:40:00,26,50,76
2024-03-14 07:50:00,39,46,85
2024-03-14 08:00:00,24,57,81
2024-03-14 08:10:00,23,50,73
2024-03-14 08:20:00,31,43,74
2024-03-14 08:30:00,18,51,69
2024-03-14 08:40:00,32,68,100
2024-03-14 08:50:00,31,54,85
2024-03-14 09:00:00,34,46,80
2024-03-14 09:10:00,50,51,101
2024-03-14 09:20:00,33,54,87
2024-03-14 09:30:00,48,56,104
2024-03-14 09:40:00,40,45,85
2024-03-14 09:50:00,40,58,98
2024-03-14 10:00:00,58,60,118
2024-03-14 10:10:00,45,50,95
2024-03-14 10:20:00,43,39,82
2024-03-14 10:30:00,45,58,103
2024-03-14 10:40:00,37,47,84
2024-03-14 10:50:00,46,43,89
2024-03-14 11:00:00,39,51,90
2024-03-14 11:10:00,39,60,99
2024-03-14 11:20:00,44,53,97
2024-03-14 11:30:00,45,46,91
2024-03-14 11:40:00,37,52,89
2024-03-14 11:50:00,48,65,113
2024-03-14 12:00:00,37,53,90
2024-03-14 12:10:00,44,52,96
2024-03-14 12:20:00,52,56,108
2024-03-14 12:30:00,46,51,97
2024-03-14 12:40:00,47,49,96
2024-03-14 12:50:00,46,46,92
2024-03-14 13:00:00,44,53,97
2024-03-14 13:10:00,41,58,99
2024-03-14 13:20:00,47,48,95
2024-03-14 13:30:00,40,55,95
2024-03-14 13:40:00,35,63,98
2024-03-14 13:50:00,36,61,97
2024-03-14 14:00:00,40,54,94
2024-03-14 14:10:00,45,48,93
2024-03-14 14:20:00,43,51,94
2024-03-14 14:30:00,44,63,107
2024-03-14 14:40:00,34,46,80
2024-03-14 14:50:00,28,43,71
2024-03-14 15:00:00,42,40,82
2024-03-14 15:10:00,47,53,100
2024-03-14 15:20:00,45,39,84
2024-03-14 15:30:00,31,48,79
2024-03-14 15:40:00,48,58,106
2024-03-14 15:50:00,46,62,108
2024-03-14 16:00:00,36,61,97
2024-03-14 16:10:00,51,66,117
2024-03-14 16:20:00,46,62,108
2024-03-14 16:30:00,44,36,80
2024-03-14 16:40:00,48,46,94
2024-03-14 16:50:00,46,54,100
2024-03-14 17:00:00,43,45,88
2024-03-14 17:10:00,39,54,93
2024-03-14 17:20:00,30,46,76
2024-03-14 17:30:00,30,52,82
2024-03-14 17:40:00,36,63,99
2024-03-14 17:50:00,29,61,90
2024-03-14 18:00:00,39,57,96
2024-03-14 18:10:00,30,60,90
2024-03-14 18:20:00,31,56,87
2024-03-14 18:30:00,31,46,77
2024-03-14 18:40:00,24,42,66
2024-03-14 18:50:00,24,43,67
2024-03-14 19:00:00,24,38,62
2024-03-14 19:10:00,24,29,53
2024-03-14 19:20:00,24,44,68
2024-03-14 19:30:00,20,40,60
2024-03-14 19:40:00,26,46,72
2024-03-14 19:50:00,30,33,63
2024-03-14 20:00:00,27,29,56
2024-03-14 20:10:00,32,33,65
2024-03-14 20:20:00,29,28,57
2024-03-14 20:30:00,29,26,55
2024-03-14 20:40:00,16,16,32
2024-03-14 20:50:00,16,33,49
2024-03-14 21:00:00,22,31,53
2024-03-14 21:10:00,23,21,44
2024-03-14 21:20:00,24,22,46
2024-03-14 21:30:00,16,17,33
2024-03-14 21:40:00,16,29,45
2024-03-14 21:50:00,21,32,53
2024-03-14 22:00:00,12,30,42
2024-03-14 22:10:00,19,35,54
2024-03-14 22:20:00,17,20,37
2024-03-14 22:30:00,18,20,38
2024-03-14 22:40:00,17,18,35
2024-03-14 22:50:00,13,20,33
2024-03-14 23:00:00,12,21,33
2024-03-14 23:10:00,13,13,26
2024-03-14 23:20:00,11,15,26
2024-03-14 23:30:00,10,6,16
2024-03-14 23:40:00,7,11,18
2024-03-14 23:50:00,5,12,17
2024-03-15 00:00:00,6,11,17
2024-03-15 00:10:00,2,3,5
2024-03-15 00:20:00,3,4,7
2024-03-15 00:30:00,6,3,9
2024-03-15 00:40:00,1,3,4
2024-03-15 00:50:00,2,11,13
2024-03-15 01:00:00,3,5,8
2024-03-15 01:10:00,6,2,8
2024-03-15 01:20:00,2,2,4
2024-03-15 01:30:00,2,7,9
2024-03-15 01:40:00,2,1,3
2024-03-15 01:50:00,1,8,9
2024-03-15 02:00:00,3,0,3
2024-03-15 02:10:00,0,3,3
2024-03-15 02:20:00,4,5,9
2024-03-15 02:30:00,2,4,6
2024-03-15 02:40:00,0,4,4
2024-03-15 02:50:00,0,1,1
2024-03-15 03:00:00,0,1,1
2024-03-15 03:10:00,2,3,5
2024-03-15 03:20:00,0,6,6
2024-03-15 03:30:00,2,1,3
2024-03-15 03:40:00,3,4,7
2024-03-15 03:50:00,3,0,3
2024-03-15 04:00:00,2,6,8
2024-03-15 04:10:00,2,1,3
2024-03-15 04:20:00,5,3,8
2024-03-15 04:30:00,5,8,13
2024-03-15 04:40:00,4,1,5
2024-03-15 04:50:00,0,4,4
2024-03-15 05:00:00,10,11,21
2024-03-15 05:10:00,6,15,21
2024-03-15 05:20:00,10,24,34
2024-03-15 05:30:00,13,16,29
2024-03-15 05:40:00,8,26,34
2024-03-15 05:50:00,14,26,40
2024-03-15 06:00:00,12,31,43
2024-03-15 06:10:00,16,38,54
2024-03-15 06:20:00,12,44,56
2024-03-15 06:30:00,15,45,60
2024-03-15 06:40:00,30,56,86
2024-03-15 06:50:00,25,50,75
2024-03-15 07:00:00,21,50,71
2024-03-15 07:10:00,36,50,86
2024-03-15 07:20:00,26,51,77
2024-03-15 07:30:00,27,51,78
2024-03-15 07:40:00,28,67,95
2024-03-15 07:50:00,31,64,95
2024-03-15 08:00:00,36,47,83
2024-03-15 08:10:00,28,43,71
2024-03-15 08:20:00,32,52,84
2024-03-15 08:30:00,39,51,90
2024-03-15 08:40:00,35,53,88
2024-03-15 08:50:00,33,59,92
2024-03-15 09:00:00,28,43,71
2024-03-15 09:10:00,30,45,75
2024-03-15 09:20:00,39,55,94
2024-03-15 09:30:00,28,50,78
2024-03-15 09:40:00,29,57,86
2024-03-15 09:50:00,37,61,98
2024-03-15 10:00:00,44,54,98
2024-03-15 10:10:00,33,53,86
2024-03-15 10:20:00,33,42,75
2024-03-15 10:30:00,26,63,89
2024-03-15 10:40:00,31,57,88
2024-03-15 10:50:00,33,49,82
2024-03-15 11:00:00,36,52,88
2024-03-15 11:10:00,29,53,82
2024-03-15 11:20:00,24,56,80
2024-03-15 11:30:00,26,53,79
2024-03-15 11:40:00,28,52,80
2024-03-15 11:50:00,28,57,85
2024-03-15 12:00:00,32,49,81
2024-03-15 12:10:00,26,50,76
2024-03-15 12:20:00,33,49,82
2024-03-15 12:30:00,35,65,100
2024-03-15 12:40:00,34,47,81
2024-03-15 12:50:00,20,58,78
2024-03-15 13:00:00,33,54,87
2024-03-15 13:10:00,44,65,109
2024-03-15 13:20:00,28,58,86
2024-03-15 13:30:00,30,58,88
2024-03-15 13:40:00,41,49,90
2024-03-15 13:50:00,28,54,82
2024-03-15 14:00:00,31,44,75
2024-03-15 14:10:00,45,48,93
2024-03-15 14:20:00,47,56,103
2024-03-15 14:30:00,28,56,84
2024-03-15 14:40:00,39,63,102
2024-03-15 14:50:00,58,54,112
2024-03-15 15:00:00,38,46,84
2024-03-15 15:10:00,47,50,97
2024-03-15 15:20:00,45,62,107
2024-03-15 15:30:00,54,54,108
2024-03-15 15:40:00,47,51,98
2024-03-15 15:50:00,42,43,85
2024-03-15 16:00:00,41,56,97
2024-03-15 16:10:00,36,52,88
2024-03-15 16:20:00,44,48,92
2024-03-15 16:30:00,35,59,94
2024-03-15 16:40:00,48,52,100
2024-03-15 16:50:00,42,54,96
2024-03-15 17:00:00,39,50,89
2024-03-15 17:10:00,35,41,76
2024-03-15 17:20:00,38,53,91
2024-03-15 17:30:00,39,62,101
2024-03-15 17:40:00,38,58,96
2024-03-15 17:50:00,37,55,92
2024-03-15 18:00:00,36,66,102
2024-03-15 18:10:00,43,70,113
2024-03-15 18:20:00,25,44,69
2024-03-15 18:30:00,30,52,82
2024-03-15 18:40:00,20,42,62
2024-03-15 18:50:00,29,49,78
2024-03-15 19:00:00,42,51,93
2024-03-15 19:10:00,26,36,62
2024-03-15 19:20:00,28,39,67
2024-03-15 19:30:00,25,34,59
2024-03-15 19:40:00,25,29,54
2024-03-15 19:50:00,22,38,60
2024-03-15 20:00:00,21,34,55
2024-03-15 20:10:00,28,28,56
2024-03-15 20:20:00,23,24,47
2024-03-15 20:30:00,17,20,37
2024-03-15 20:40:00,22,22,44
2024-03-15 20:50:00,20,14,34
2024-03-15 21:00:00,19,17,36
2024-03-15 21:10:00,23,25,48
2024-03-15 21:20:00,21,32,53
2024-03-15 21:30:00,23,25,48
2024-03-15 21:40:00,19,20,39
2024-03-15 21:50:00,16,18,34
2024-03-15 22:00:00,19,23,42
2024-03-15 22:10:00,16,15,31
2024-03-15 22:20:00,19,34,53
2024-03-15 22:30:00,17,31,48
2024-03-15 22:40:00,18,24,42
2024-03-15 22:50:00,12,31,43
2024-03-15 23:00:00,15,19,34
2024-03-15 23:10:00,16,24,40
2024-03-15 23:20:00,12,28,40
2024-03-15 23:30:00,12,21,33
2024-03-15 23:40:00,9,16,25
2024-03-15 23:50:00,14,9,23
2024-03-16 00:00:00,8,18,26
2024-03-16 00:10:00,9,11,20
2024-03-16 00:20:00,14,19,33
2024-03-16 00:30:00,16,6,22
2024-03-16 00:40:00,17,11,28
2024-03-16 00:50:00,11,14,25
2024-03-16 01:00:00,10,5,15
2024-03-16 01:10:00,6,12,18
2024-03-16 01:20:00,3,7,10
2024-03-16 01:30:00,3,3,6
2024-03-16 01:40:00,1,6,7
2024-03-16 01:50:00,2,3,5
2024-03-16 02:00:00,1,7,8
2024-03-16 02:10:00,7,4,11
2024-03-16 02:20:00,5,10,15
2024-03-16 02:30:00,7,3,10
2024-03-16 02:40:00,4,2,6
2024-03-16 02:50:00,3,5,8
2024-03-16 03:00:00,2,2,4
2024-03-16 03:10:00,3,7,10
2024-03-16 03:20:00,6,4,10
2024-03-16 03:30:00,0,3,3
2024-03-16 03:40:00,6,3,9
2024-03-16 03:50:00,2,2,4
2024-03-16 04:00:00,3,2,5
2024-03-16 04:10:00,3,6,9
2024-03-16 04:20:00,5,3,8
2024-03-16 04:30:00,1,1,2
2024-03-16 04:40:00,0,2,2
2024-03-16 04:50:00,2,2,4
2024-03-16 05:00:00,4,2,6
2024-03-16 05:10:00,4,4,8
2024-03-16 05:20:00,7,7,14
2024-03-16 05:30:00,8,11,19
2024-03-16 05:40:00,5,16,21
2024-03-16 05:50:00,5,11,16
2024-03-16 06:00:00,8,9,17
2024-03-16 06:10:00,5,9,14
2024-03-16 06:20:00,5,7,12
2024-03-16 06:30:00,5,11,16
2024-03-16 06:40:00,11,16,27
2024-03-16 06:50:00,7,17,24
2024-03-16 07:00:00,8,19,27
2024-03-16 07:10:00,10,20,30
2024-03-16 07:20:00,9,21,30
2024-03-16 07:30:00,14,25,39
2024-03-16 07:40:00,13,28,41
2024-03-16 07:50:00,11,24,35
2024-03-16 08:00:00,14,25,39
2024-03-16 08:10:00,13,30,43
2024-03-16 08:20:00,14,26,40
