datetime,D41Z,V42Z,D71Z,D81Z,D82Z,V83Z,V84Z,D811Z,D812Z,V813Z,V814Z,D111Z,D112Z,V113Z,V114Z,D115Z,D121Z,D122Z,V123Z,V124Z,D125Z,D126Z,V521Z,Total
2024-03-06 13:40:00,10,17,7,13,13,28,18,13,21,20,12,12,37,10,22,56,66,34,15,26,87,20,4,561
2024-03-06 13:50:00,330,17,9,15,21,30,18,21,27,22,17,18,42,19,22,62,66,42,11,18,101,39,5,972
2024-03-06 14:00:00,2,6,9,12,32,27,13,9,20,20,9,16,50,13,14,65,77,35,7,21,101,14,6,578
2024-03-06 14:10:00,205,14,11,21,16,24,10,19,30,30,15,13,36,11,20,52,86,45,12,23,106,99,3,901
2024-03-06 14:20:00,184,11,8,16,15,20,13,12,33,26,12,16,45,11,13,62,74,50,8,17,96,55,7,804
2024-03-06 14:30:00,18,11,8,13,16,21,17,23,24,21,20,17,48,11,30,54,71,40,13,26,111,30,1,644
2024-03-06 14:40:00,101,10,8,14,13,22,11,17,27,26,11,18,50,11,31,57,77,44,15,25,104,53,3,748
2024-03-06 14:50:00,299,14,9,9,13,20,16,15,28,23,14,13,42,7,17,50,95,50,10,19,101,85,7,956
2024-03-06 15:00:00,3,8,6,16,12,24,11,11,17,16,10,15,46,12,18,58,97,51,9,16,107,28,5,596
2024-03-06 15:10:00,133,12,6,9,11,14,11,10,38,29,7,15,74,9,22,79,173,42,12,20,110,34,3,873
2024-03-06 15:20:00,14,20,13,10,13,22,13,17,25,23,20,20,65,12,21,73,75,38,11,26,102,28,6,667
2024-03-06 15:30:00,179,13,9,12,18,15,18,9,26,22,8,20,76,10,27,87,87,54,7,26,111,37,2,873
2024-03-06 15:40:00,245,18,13,15,19,31,10,15,23,22,13,20,57,12,23,73,89,57,7,17,101,52,3,935
2024-03-06 15:50:00,77,10,10,15,17,28,16,20,33,26,17,21,56,12,31,73,71,42,17,17,95,33,6,743
2024-03-06 16:00:00,51,11,28,12,20,31,12,20,23,17,12,20,62,14,25,76,82,67,12,22,102,41,6,766
2024-03-06 16:10:00,78,10,12,7,43,24,11,14,23,19,12,24,86,14,24,94,71,56,14,24,105,83,6,854
2024-03-06 16:20:00,15,11,13,13,12,21,10,8,20,18,7,53,73,8,16,86,88,68,6,18,122,50,6,742
2024-03-06 16:30:00,14,13,12,17,13,29,10,9,27,23,8,20,62,11,32,74,86,41,7,22,122,20,6,678
2024-03-06 16:40:00,80,16,10,12,12,27,9,11,19,23,10,19,62,12,10,73,82,60,2,12,95,62,8,726
2024-03-06 16:50:00,12,10,10,17,17,28,17,20,28,28,18,16,94,8,8,84,86,65,4,17,115,49,3,754
2024-03-06 17:00:00,389,13,19,9,13,32,16,15,23,23,9,20,59,16,21,73,80,42,13,21,104,66,5,1081
2024-03-06 17:10:00,14,19,10,23,21,27,13,19,31,33,16,22,76,12,15,84,89,43,5,21,116,22,4,735
2024-03-06 17:20:00,23,13,10,17,15,21,10,14,40,35,12,14,82,12,12,86,89,58,5,18,120,40,3,749
2024-03-06 17:30:00,110,11,19,11,87,22,14,15,22,16,10,17,59,11,22,74,78,50,7,12,101,111,7,886
2024-03-06 17:40:00,17,8,16,8,6,24,9,7,20,18,7,19,56,12,20,66,80,45,8,12,104,30,10,602
2024-03-06 17:50:00,70,16,12,20,22,20,20,22,32,28,20,11,58,13,11,71,67,59,4,14,99,69,5,763
2024-03-06 18:00:00,256,13,13,10,32,22,9,14,25,19,13,18,67,15,14,80,66,48,6,15,92,50,5,902
2024-03-06 18:10:00,23,11,13,19,16,27,16,18,32,24,15,20,59,14,22,83,103,66,4,22,112,45,4,768
2024-03-06 18:20:00,377,13,11,7,12,36,12,9,17,19,12,18,59,12,15,77,77,58,8,14,102,88,7,1060
2024-03-06 18:30:00,16,14,10,10,7,25,11,10,20,21,9,19,61,12,22,81,78,45,4,18,95,35,2,625
2024-03-06 18:40:00,96,15,10,13,66,17,15,15,20,19,17,17,47,13,16,63,85,47,7,16,110,32,3,759
2024-03-06 18:50:00,346,17,19,10,15,32,12,15,24,24,12,26,43,14,21,61,65,40,5,15,98,21,4,939
2024-03-06 19:00:00,8,9,12,221,16,26,12,11,17,18,8,19,43,13,25,54,62,30,14,23,87,15,5,748
2024-03-06 19:10:00,179,14,7,21,15,26,15,13,26,25,13,18,50,10,17,52,61,28,20,18,83,21,2,734
2024-03-06 19:20:00,9,11,7,12,11,23,14,9,20,18,10,16,42,13,20,55,53,26,12,20,72,12,4,489
2024-03-06 19:30:00,7,8,11,12,19,18,8,7,17,21,10,16,28,7,21,34,54,20,15,20,71,8,2,434
2024-03-06 19:40:00,302,16,16,12,13,13,9,11,20,21,7,12,19,15,20,33,53,19,18,16,63,29,8,745
2024-03-06 19:50:00,10,16,4,4,33,12,11,10,14,10,9,20,20,10,23,32,56,18,22,17,64,8,7,430
2024-03-06 20:00:00,104,12,5,10,5,14,10,7,16,18,9,6,11,6,14,21,42,17,17,12,52,26,4,438
2024-03-06 20:10:00,113,14,9,4,24,17,9,11,11,16,8,7,18,4,16,21,32,22,10,14,47,10,3,440
2024-03-06 20:20:00,2,4,5,9,9,18,8,6,12,14,4,8,11,5,16,15,31,13,22,14,42,3,3,274
2024-03-06 20:30:00,4,7,9,6,4,11,7,5,9,8,7,7,18,4,23,25,32,7,21,7,29,3,4,257
2024-03-06 20:40:00,69,11,3,9,4,14,5,4,19,19,4,5,13,6,13,25,36,8,23,9,41,70,3,413
2024-03-06 20:50:00,3,5,6,6,4,8,5,4,10,9,6,1,10,1,10,14,30,13,17,9,37,3,4,215
2024-03-06 21:00:00,7,7,5,7,7,15,9,6,10,12,6,6,7,8,14,11,26,8,20,9,30,4,2,236
2024-03-06 21:10:00,6,10,3,2,5,7,6,8,7,11,10,5,10,5,22,14,29,7,16,11,32,5,4,235
2024-03-06 21:20:00,4,4,5,5,8,11,10,6,8,11,10,11,10,8,14,21,28,11,27,11,35,7,1,266
2024-03-06 21:30:00,6,6,8,7,12,15,5,4,13,12,7,8,16,8,17,16,26,8,21,8,29,6,2,260
2024-03-06 21:40:00,3,2,2,6,14,12,14,13,7,7,12,1,11,6,19,13,21,4,17,4,23,1,2,214
2024-03-06 21:50:00,8,6,2,4,4,9,8,4,11,13,3,3,6,1,6,8,22,2,20,2,22,1,2,167
2024-03-06 22:00:00,2,4,8,4,9,14,6,5,4,6,7,2,9,3,9,9,24,6,16,6,30,2,4,189
2024-03-06 22:10:00,12,7,5,5,7,12,7,9,12,16,7,6,15,5,13,20,30,10,18,11,36,4,1,268
2024-03-06 22:20:00,4,5,3,8,12,15,7,3,13,15,2,5,11,6,17,16,23,6,17,7,27,7,3,232
2024-03-06 22:30:00,3,7,3,4,4,7,4,2,7,10,3,6,10,5,12,18,19,7,12,6,23,2,2,176
2024-03-06 22:40:00,5,5,1,7,4,10,6,4,11,11,6,2,7,2,8,9,15,2,12,2,16,2,0,147
2024-03-06 22:50:00,2,2,2,3,3,8,5,1,6,7,2,2,6,2,6,9,13,4,8,4,17,1,3,116
2024-03-06 23:00:00,3,4,1,5,11,6,7,6,5,6,5,1,4,0,7,9,15,2,10,2,16,1,1,127
2024-03-06 23:10:00,3,4,1,2,3,8,4,2,8,8,4,5,7,3,9,11,14,2,12,2,13,0,0,125
2024-03-06 23:20:00,5,2,2,3,2,7,3,2,7,9,2,2,3,4,6,5,11,0,10,1,10,0,9,105
2024-03-06 23:30:00,1,2,1,1,2,4,3,0,2,2,0,0,7,0,11,7,14,2,12,0,14,0,0,85
2024-03-06 23:40:00,3,4,1,1,4,7,3,4,4,6,3,3,5,2,10,7,11,4,9,5,12,8,1,117
2024-03-06 23:50:00,4,4,1,2,1,7,3,2,4,6,4,0,3,0,10,4,10,2,11,2,11,1,2,94
2024-03-07 00:00:00,0,0,1,0,1,2,1,0,1,1,0,0,1,0,3,1,5,0,3,1,5,0,0,26
2024-03-07 00:10:00,3,4,1,0,1,3,2,1,3,2,2,0,2,0,4,3,5,3,5,1,6,1,1,53
2024-03-07 00:20:00,4,6,1,2,1,3,1,2,5,5,3,0,5,0,9,5,6,1,6,1,8,2,1,77
2024-03-07 00:30:00,1,1,0,0,3,3,2,1,1,1,2,0,2,0,3,3,7,1,7,1,7,1,0,47
2024-03-07 00:40:00,1,1,0,0,0,0,0,0,1,1,0,2,6,1,7,7,4,0,5,0,4,0,1,41
2024-03-07 00:50:00,0,0,0,0,1,0,1,0,0,0,0,1,1,0,2,1,4,0,4,0,4,0,2,21
2024-03-07 01:00:00,1,1,0,0,0,0,0,0,2,1,0,1,3,0,4,4,4,1,4,1,5,0,1,33
2024-03-07 01:10:00,1,2,0,1,2,5,2,2,3,2,2,0,5,0,7,4,8,0,8,0,8,1,1,64
2024-03-07 01:20:00,0,0,0,1,2,2,2,0,0,0,0,1,1,0,2,2,3,0,3,1,3,0,1,24
2024-03-07 01:30:00,3,3,1,1,0,2,0,0,4,3,0,2,4,1,5,4,3,0,3,0,3,0,6,48
2024-03-07 01:40:00,0,0,0,1,1,1,1,1,1,1,1,0,1,0,2,1,3,0,3,0,3,0,0,21
2024-03-07 01:50:00,1,1,0,0,1,1,2,1,1,1,2,0,0,0,1,0,2,0,2,0,2,0,1,19
2024-03-07 02:00:00,1,2,1,0,0,1,1,0,1,1,0,0,2,0,2,2,0,0,0,0,0,0,0,14
2024-03-07 02:10:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,4,0,5,0,0,17
2024-03-07 02:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3
2024-03-07 02:30:00,1,1,0,1,0,2,1,0,1,2,0,1,1,0,2,2,1,0,2,0,1,0,0,19
2024-03-07 02:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-03-07 02:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,4,0,3,0,0,15
2024-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,1,0,1,0,0,9
2024-03-07 03:10:00,1,2,0,1,0,1,1,0,1,2,0,0,0,0,1,0,2,0,2,0,2,0,0,16
2024-03-07 03:20:00,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,5,0,4,1,5,0,0,19
2024-03-07 03:30:00,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,11
2024-03-07 03:40:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,7
2024-03-07 03:50:00,2,2,0,0,1,0,1,1,2,3,1,0,2,0,4,2,3,0,3,1,3,0,0,31
2024-03-07 04:00:00,0,0,0,4,5,3,1,0,3,3,0,0,0,0,0,1,3,0,3,0,2,0,1,29
2024-03-07 04:10:00,0,0,1,1,1,2,1,0,1,1,0,1,2,0,3,2,1,0,1,0,2,0,0,20
2024-03-07 04:20:00,0,0,0,1,3,1,1,2,1,1,1,1,0,1,2,2,8,0,7,0,8,0,2,42
2024-03-07 04:30:00,1,1,0,2,8,2,1,0,2,2,0,0,0,0,0,0,1,1,1,1,2,0,0,25
2024-03-07 04:40:00,1,1,0,0,0,0,0,0,1,1,0,1,0,1,2,1,7,1,7,2,8,1,1,36
2024-03-07 04:50:00,4,5,0,2,2,4,2,4,5,7,5,0,2,1,5,3,5,1,4,2,6,1,1,71
2024-03-07 05:00:00,128,2,0,0,1,0,1,0,2,3,0,0,0,0,5,0,7,0,7,3,8,0,1,168
2024-03-07 05:10:00,194,2,0,2,1,2,1,0,2,4,0,0,2,0,7,3,10,2,7,4,11,0,1,255
2024-03-07 05:20:00,3,1,4,4,3,10,4,3,5,7,3,1,3,0,9,3,15,0,12,2,15,2,2,111
2024-03-07 05:30:00,324,6,0,5,2,4,2,2,8,10,2,2,5,0,10,7,19,5,13,6,21,0,2,455
2024-03-07 05:40:00,6,7,1,4,3,10,7,4,9,11,4,0,3,0,8,2,17,4,10,5,22,3,2,142
2024-03-07 05:50:00,148,6,2,3,5,8,1,1,9,10,3,3,8,1,20,9,31,4,20,5,33,5,3,338
2024-03-07 06:00:00,238,2,1,3,2,6,3,1,3,5,1,2,6,1,21,8,31,11,16,4,39,5,2,411
2024-03-07 06:10:00,6,9,1,3,0,9,2,1,8,12,1,10,11,1,21,13,30,2,18,3,31,1,2,195
2024-03-07 06:20:00,40,8,4,5,11,10,5,6,12,11,7,3,9,2,12,10,32,5,16,5,37,6,5,261
2024-03-07 06:30:00,31,8,2,5,4,9,3,3,16,16,3,5,8,4,16,12,34,11,18,8,41,11,2,270
2024-03-07 06:40:00,9,9,7,11,8,14,7,5,16,19,6,1,13,1,29,16,55,25,19,15,75,17,5,382
2024-03-07 06:50:00,37,15,9,9,11,20,9,7,25,23,8,8,13,5,26,19,55,19,12,13,68,19,4,434
2024-03-07 07:00:00,12,10,3,12,51,14,7,6,18,16,5,6,15,3,17,17,122,22,14,15,62,14,5,466
2024-03-07 07:10:00,20,13,2,15,14,14,13,14,34,28,13,4,13,3,8,17,45,12,14,11,55,8,3,373
2024-03-07 07:20:00,40,12,10,16,14,26,15,16,26,21,16,12,25,8,19,38,65,31,10,13,88,19,4,544
2024-03-07 07:30:00,31,14,10,17,20,29,15,27,46,44,19,9,21,8,16,37,69,37,9,15,92,25,3,613
2024-03-07 07:40:00,26,13,9,12,20,18,12,30,30,27,24,8,43,7,23,43,63,22,12,13,97,14,4,570
2024-03-07 07:50:00,32,14,6,16,22,18,13,23,43,34,22,12,32,8,21,41,68,28,8,17,84,29,3,594
2024-03-07 08:00:00,19,9,10,15,187,20,14,15,28,26,13,12,26,6,27,29,73,114,13,15,87,19,3,780
2024-03-07 08:10:00,26,15,1,16,14,19,9,22,28,30,19,5,24,4,15,35,57,26,13,15,86,25,3,507
2024-03-07 08:20:00,116,15,13,17,20,24,15,22,30,18,17,11,20,6,18,24,69,30,13,21,77,22,4,622
2024-03-07 08:30:00,19,12,5,13,25,28,12,22,28,41,20,9,29,8,24,39,65,33,11,26,82,16,4,571
2024-03-07 08:40:00,22,13,9,13,10,30,6,13,30,26,9,7,27,5,22,39,58,37,6,14,82,26,3,507
2024-03-07 08:50:00,102,19,10,18,77,27,14,19,30,30,20,10,21,8,18,33,70,36,19,21,81,27,3,713
2024-03-07 09:00:00,20,13,11,20,15,23,18,19,35,31,18,6,18,6,22,28,54,29,13,15,76,16,2,508
2024-03-07 09:10:00,131,10,8,12,10,20,10,11,25,20,9,14,23,11,22,31,49,22,16,13,74,10,3,554
2024-03-07 09:20:00,205,8,10,12,18,42,16,17,19,23,15,7,12,7,14,20,109,20,10,21,64,12,2,683
2024-03-07 09:30:00,14,14,8,19,21,22,17,20,26,26,16,10,31,8,18,47,63,26,19,21,82,17,5,550
2024-03-07 09:40:00,201,12,9,15,19,34,12,25,32,32,22,7,18,4,17,24,55,25,21,20,80,15,4,703
2024-03-07 09:50:00,22,16,15,13,30,29,24,26,33,31,23,14,23,14,21,35,60,24,12,15,80,14,4,578
2024-03-07 10:00:00,168,19,8,16,14,24,16,16,27,26,12,7,21,3,16,28,51,26,15,17,67,13,3,613
2024-03-07 10:10:00,59,18,7,15,15,26,16,18,39,31,16,12,28,7,22,40,58,38,11,22,95,17,3,613
2024-03-07 10:20:00,24,6,13,107,22,19,16,18,26,22,13,11,23,7,20,32,66,41,8,16,90,21,3,624
2024-03-07 10:30:00,175,17,10,13,17,32,14,14,23,23,14,7,30,4,21,31,66,34,7,17,89,25,7,690
2024-03-07 10:40:00,17,17,9,15,15,22,17,14,28,20,9,12,19,9,17,31,70,32,11,22,91,20,5,522
2024-03-07 10:50:00,70,21,8,7,19,19,17,26,28,28,22,10,27,7,22,39,68,25,16,17,76,15,3,590
2024-03-07 11:00:00,25,19,9,13,19,23,15,19,27,25,16,11,32,13,13,43,63,53,14,18,97,58,4,629
2024-03-07 11:10:00,17,24,10,15,20,21,17,20,31,26,17,11,27,7,15,31,57,37,11,17,82,37,2,552
2024-03-07 11:20:00,35,14,9,15,115,20,15,18,27,26,14,14,25,13,19,38,58,42,13,20,86,25,5,666
2024-03-07 11:30:00,14,25,6,15,17,17,12,18,27,26,17,21,25,16,15,46,58,36,2,21,99,24,1,558
2024-03-07 11:40:00,13,22,10,15,19,26,13,19,21,23,15,16,41,14,24,50,74,39,7,24,102,27,6,620
2024-03-07 11:50:00,19,24,6,18,22,25,16,23,28,30,16,18,23,12,19,41,71,42,14,17,83,16,4,587
2024-03-07 12:00:00,27,14,10,14,105,25,15,22,34,25,18,19,23,11,20,46,63,32,9,25,86,16,4,663
2024-03-07 12:10:00,16,19,8,13,15,22,19,18,30,30,16,25,36,18,20,63,61,35,12,23,96,19,5,619
2024-03-07 12:20:00,187,18,16,11,15,20,18,14,28,26,16,20,47,11,19,54,75,112,13,17,95,25,3,860
2024-03-07 12:30:00,10,9,9,12,38,19,14,16,22,16,18,12,35,10,13,49,76,40,14,18,100,29,4,583
2024-03-07 12:40:00,23,23,11,17,14,33,13,17,34,32,14,13,47,12,19,59,72,39,9,14,102,26,6,649
2024-03-07 12:50:00,34,18,8,13,16,22,10,22,23,28,19,14,38,12,26,59,65,40,9,19,93,34,7,629
2024-03-07 13:00:00,11,18,6,15,15,17,12,19,21,25,19,12,43,11,14,56,67,39,11,15,90,27,5,568
2024-03-07 13:10:00,13,16,12,24,25,29,14,27,33,27,24,7,49,5,14,58,57,41,9,11,81,22,2,600
2024-03-07 13:20:00,92,15,15,16,20,28,17,18,26,20,15,14,65,11,10,66,59,55,2,17,88,39,4,712
2024-03-07 13:30:00,19,11,9,13,17,25,14,24,28,22,22,14,43,10,12,59,52,38,6,19,82,17,2,558
2024-03-07 13:40:00,220,15,9,19,20,16,19,19,33,26,15,17,47,13,20,59,54,33,7,23,90,72,10,856
2024-03-07 13:50:00,176,19,16,16,24,27,15,27,28,24,17,18,38,12,26,51,72,44,12,18,99,21,4,804
2024-03-07 14:00:00,147,12,17,14,17,33,16,16,28,27,11,19,58,9,15,73,63,38,15,17,97,20,8,770
2024-03-07 14:10:00,483,9,15,14,18,32,14,17,28,25,13,18,39,14,25,53,70,36,7,23,100,21,4,1078
2024-03-07 14:20:00,19,19,6,13,17,18,18,12,30,23,15,14,47,10,19,51,72,35,23,26,88,22,4,601
2024-03-07 14:30:00,225,9,12,8,14,20,12,15,20,17,13,24,47,13,15,69,78,40,5,18,109,39,5,827
2024-03-07 14:40:00,96,21,15,19,18,25,22,19,35,30,16,15,42,10,20,53,80,60,6,24,108,90,4,828
2024-03-07 14:50:00,266,11,9,19,19,16,12,20,42,33,17,19,46,12,20,72,66,40,8,23,100,48,7,925
2024-03-07 15:00:00,10,11,12,19,26,16,14,14,31,28,10,23,54,11,19,67,88,51,8,21,107,36,3,679
2024-03-07 15:10:00,15,12,15,14,15,23,12,14,27,19,13,24,49,14,24,73,84,52,11,17,103,42,4,676
2024-03-07 15:20:00,147,15,13,16,19,24,14,21,29,29,17,12,49,7,22,55,91,53,11,20,114,39,6,823
2024-03-07 15:30:00,40,11,18,14,19,22,7,18,29,22,18,15,66,12,17,86,84,38,11,20,94,31,5,697
2024-03-07 15:40:00,62,10,14,10,19,20,13,22,23,14,19,20,91,12,12,94,80,47,11,21,116,31,6,767
2024-03-07 15:50:00,14,15,12,14,17,21,17,15,29,21,10,18,66,13,27,85,96,52,12,25,115,40,7,741
2024-03-07 16:00:00,18,18,22,12,25,35,14,21,27,30,18,18,59,10,15,81,67,47,7,17,114,42,4,721
2024-03-07 16:10:00,18,16,8,16,17,15,8,16,28,24,14,15,109,9,12,102,94,62,7,14,110,38,4,756
2024-03-07 16:20:00,18,15,30,13,13,36,16,15,30,27,14,22,69,13,8,87,86,52,7,19,112,56,4,762
2024-03-07 16:30:00,19,13,19,24,20,28,20,21,35,28,15,21,78,11,16,93,79,46,8,21,114,30,5,764
2024-03-07 16:40:00,26,17,24,11,15,39,14,13,34,24,12,25,81,17,8,96,88,67,8,20,128,45,8,820
2024-03-07 16:50:00,296,17,75,19,22,34,14,24,28,23,19,21,79,14,9,93,82,66,6,15,104,221,4,1285
2024-03-07 17:00:00,27,17,19,11,17,26,19,21,35,35,17,21,84,13,14,92,88,64,15,26,128,48,7,844
2024-03-07 17:10:00,15,14,17,12,24,28,12,22,24,23,16,19,68,10,10,79,77,72,5,19,96,58,3,723
2024-03-07 17:20:00,283,12,14,14,11,24,8,8,27,21,7,20,72,11,12,87,87,58,10,26,119,41,7,979
2024-03-07 17:30:00,14,10,17,16,16,30,15,13,28,27,12,19,67,13,10,78,301,54,7,14,99,42,8,910
2024-03-07 17:40:00,131,15,11,10,13,21,17,14,28,26,17,62,101,15,14,98,188,70,4,17,103,48,2,1025
2024-03-07 17:50:00,10,9,13,12,24,25,13,17,27,22,14,27,66,18,16,87,83,55,3,10,106,45,5,707
2024-03-07 18:00:00,184,7,14,12,19,31,23,18,31,24,18,20,67,15,10,85,70,51,10,15,92,48,8,872
2024-03-07 18:10:00,65,15,5,12,13,26,13,14,19,24,12,23,66,15,17,79,71,63,7,14,87,45,3,708
2024-03-07 18:20:00,21,17,11,18,16,24,12,13,37,33,13,18,64,12,12,89,74,46,7,18,103,33,8,699
2024-03-07 18:30:00,87,9,13,8,15,30,15,15,20,16,13,18,58,13,19,61,86,44,4,18,104,36,6,708
2024-03-07 18:40:00,14,15,12,16,16,29,15,15,25,30,18,21,54,8,20,64,72,45,13,16,100,26,5,649
2024-03-07 18:50:00,188,17,12,7,21,22,15,11,21,17,8,20,39,13,16,52,74,31,11,18,94,26,5,738
2024-03-07 19:00:00,13,12,6,14,15,16,14,12,18,20,14,11,37,10,19,48,64,37,11,18,95,18,8,530
2024-03-07 19:10:00,17,12,4,9,9,17,9,9,26,23,12,16,35,17,20,45,74,32,19,19,91,15,5,535
2024-03-07 19:20:00,364,10,7,13,14,16,12,10,20,19,12,16,42,6,24,45,64,22,18,16,80,13,8,851
2024-03-07 19:30:00,11,15,10,9,8,20,7,9,16,14,11,11,27,9,18,32,59,28,16,16,82,16,6,450
2024-03-07 19:40:00,14,10,5,7,9,14,9,8,17,15,8,11,30,5,22,38,60,20,25,16,73,12,3,431
2024-03-07 19:50:00,11,10,7,7,12,17,12,12,15,19,15,7,24,7,13,30,45,15,21,16,50,8,7,380
2024-03-07 20:00:00,7,8,7,8,10,22,9,7,11,14,10,7,27,8,16,38,40,17,15,11,53,10,4,359
2024-03-07 20:10:00,8,10,8,7,9,29,10,11,14,16,13,7,19,6,19,24,36,15,18,11,42,6,3,341
2024-03-07 20:20:00,239,11,11,6,17,18,12,16,17,18,18,2,17,1,12,19,45,15,21,16,53,9,5,598
2024-03-07 20:30:00,8,7,8,6,9,20,15,8,11,13,10,3,17,5,20,21,37,13,20,12,40,3,4,310
2024-03-07 20:40:00,5,7,1,4,9,10,10,9,9,11,11,8,13,5,11,17,27,8,19,6,29,8,5,242
2024-03-07 20:50:00,259,7,6,7,3,13,2,3,8,9,4,7,71,4,13,17,29,9,18,9,35,3,2,538
2024-03-07 21:00:00,7,8,5,7,9,20,8,6,12,16,9,6,15,4,14,19,33,8,12,8,37,4,2,269
2024-03-07 21:10:00,7,7,2,4,7,7,7,7,11,13,9,2,12,1,11,17,38,7,14,7,38,3,3,234
2024-03-07 21:20:00,3,10,5,3,15,13,8,5,8,9,6,4,14,7,16,16,23,5,16,4,25,4,2,221
2024-03-07 21:30:00,5,5,6,7,15,11,6,4,11,11,5,7,13,4,12,19,28,10,18,11,35,6,1,250
2024-03-07 21:40:00,7,11,3,6,6,11,10,8,11,11,8,11,12,8,13,23,28,6,12,6,34,4,3,252
2024-03-07 21:50:00,5,7,3,4,7,9,8,5,9,9,6,7,13,5,15,16,27,7,16,7,33,3,3,224
2024-03-07 22:00:00,61,5,3,3,8,9,8,7,7,9,6,5,11,0,9,13,26,10,17,11,32,5,2,267
2024-03-07 22:10:00,155,5,6,3,3,10,4,4,5,6,6,8,14,4,14,18,18,10,14,9,28,2,1,347
2024-03-07 22:20:00,1,3,5,5,13,15,9,5,7,10,4,5,12,5,11,20,24,7,16,8,24,5,4,218
2024-03-07 22:30:00,213,2,7,5,3,13,5,2,7,11,4,2,12,1,14,15,24,5,16,4,26,1,2,394
2024-03-07 22:40:00,3,2,2,5,4,8,4,5,7,8,5,6,7,2,11,11,18,6,16,6,22,1,1,160
2024-03-07 22:50:00,1,3,2,5,6,9,8,4,7,9,5,4,13,0,13,16,21,6,12,5,24,4,2,179
2024-03-07 23:00:00,6,6,5,1,3,6,5,2,7,9,2,5,7,1,10,8,18,5,18,5,24,4,2,159
2024-03-07 23:10:00,3,5,3,2,7,5,8,7,5,9,7,0,6,0,6,6,13,1,12,1,13,1,2,122
2024-03-07 23:20:00,3,3,7,2,3,9,4,3,4,5,4,1,1,1,2,2,9,2,8,2,10,2,3,90
2024-03-07 23:30:00,2,4,1,3,4,3,4,3,5,7,4,4,9,1,8,9,15,1,13,1,17,0,0,118
2024-03-07 23:40:00,4,3,3,2,2,5,2,2,5,6,3,1,4,1,4,4,6,0,3,0,6,0,0,66
2024-03-07 23:50:00,41,1,1,4,3,6,3,4,6,8,5,2,1,2,1,5,11,0,8,0,10,1,2,125
2024-03-08 00:00:00,0,0,2,1,3,3,3,3,2,1,5,2,7,2,7,8,10,2,10,2,13,7,0,93
2024-03-08 00:10:00,4,5,1,0,1,2,2,1,3,3,1,0,5,0,5,5,7,2,7,1,8,1,0,64
2024-03-08 00:20:00,3,3,2,1,2,3,3,2,3,2,3,2,2,2,5,5,8,1,6,1,9,0,2,70
2024-03-08 00:30:00,398,3,2,1,2,4,2,2,1,0,1,0,1,0,2,1,5,1,5,1,6,0,0,438
2024-03-08 00:40:00,0,0,0,1,1,3,1,1,2,2,1,1,2,1,7,3,9,1,7,1,10,1,0,55
2024-03-08 00:50:00,0,0,0,0,2,0,2,1,0,0,1,1,5,0,8,5,7,2,7,2,9,0,2,54
2024-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,4,4,1,5,0,6,0,3,34
2024-03-08 01:10:00,1,3,2,2,0,5,0,0,3,4,0,1,7,0,7,6,5,1,6,1,5,1,1,61
2024-03-08 01:20:00,0,2,1,0,1,2,2,0,0,0,0,2,4,3,5,9,6,0,5,2,7,0,0,51
2024-03-08 01:30:00,320,0,1,0,2,2,3,2,0,0,3,3,3,0,6,2,3,1,3,1,4,0,2,361
2024-03-08 01:40:00,134,2,1,0,1,1,1,1,1,2,1,0,1,0,2,1,5,0,5,0,5,0,0,164
2024-03-08 01:50:00,2,1,1,0,1,1,1,1,2,1,2,0,2,0,2,2,1,0,1,0,1,0,2,24
2024-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,0,1,0,1,1,0,0,10
2024-03-08 02:10:00,2,2,0,1,0,1,0,0,3,2,0,1,2,1,3,3,2,0,2,0,2,0,0,27
2024-03-08 02:20:00,2,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,1,3,1,4,0,0,21
2024-03-08 02:30:00,0,0,2,0,0,2,0,0,0,0,0,0,2,0,2,2,2,0,2,0,2,0,0,16
2024-03-08 02:40:00,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,2,0,2,0,2,0,0,11
2024-03-08 02:50:00,0,1,0,0,0,0,0,0,0,0,0,1,1,1,4,3,3,0,3,0,2,0,1,20
2024-03-08 03:00:00,1,2,0,0,0,0,0,0,1,2,0,0,0,0,1,0,2,0,2,0,2,0,0,13
2024-03-08 03:10:00,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,3,1,3,0,0,14
2024-03-08 03:20:00,0,1,1,0,0,2,1,0,0,0,0,0,0,0,1,0,5,0,3,1,5,0,0,20
