datetime,D11Z,D12Z,D21Z,D22Z,D23Z,D41Z,D42Z,D43Z,D51Z,D55Z,D13Z,Total
2024-03-03 15:40:00,39,39,104,9,113,25,7,7,0,0,10,353
2024-03-03 15:50:00,39,37,95,2,108,9,8,9,0,0,5,312
2024-03-03 16:00:00,29,31,83,2,91,18,10,10,0,0,0,274
2024-03-03 16:10:00,36,37,99,6,105,15,13,13,0,0,7,331
2024-03-03 16:20:00,43,46,100,6,105,20,8,8,0,0,34,370
2024-03-03 16:30:00,42,42,98,3,104,18,11,10,0,0,30,358
2024-03-03 16:40:00,46,47,102,5,110,11,9,9,0,0,1,340
2024-03-03 16:50:00,39,33,89,0,93,12,17,16,0,0,0,299
2024-03-03 17:00:00,44,42,96,4,101,17,14,14,0,0,0,332
2024-03-03 17:10:00,41,42,89,3,94,14,11,11,0,0,1,306
2024-03-03 17:20:00,42,41,94,1,100,15,15,12,0,0,0,320
2024-03-03 17:30:00,35,37,95,1,104,12,11,13,0,0,12,320
2024-03-03 17:40:00,44,44,110,1,109,18,9,8,0,0,0,343
2024-03-03 17:50:00,54,54,93,3,99,11,18,19,0,0,0,351
2024-03-03 18:00:00,41,40,104,2,108,18,12,12,0,0,6,343
2024-03-03 18:10:00,31,30,81,4,88,21,24,24,0,0,0,303
2024-03-03 18:20:00,26,28,84,1,88,11,13,14,0,0,0,265
2024-03-03 18:30:00,46,45,96,5,101,14,10,10,0,0,0,327
2024-03-03 18:40:00,34,38,93,1,99,19,14,14,0,0,0,312
2024-03-03 18:50:00,32,30,79,3,83,12,5,5,0,0,5,254
2024-03-03 19:00:00,21,22,79,1,80,16,10,9,0,0,94,332
2024-03-03 19:10:00,28,29,67,1,68,12,10,11,0,0,0,226
2024-03-03 19:20:00,33,33,63,1,67,7,6,7,0,0,0,217
2024-03-03 19:30:00,38,36,73,2,73,8,15,15,0,0,0,260
2024-03-03 19:40:00,19,21,56,2,58,7,5,5,0,0,1,174
2024-03-03 19:50:00,30,29,61,0,61,7,11,10,0,0,0,209
2024-03-03 20:00:00,29,30,70,2,72,10,4,4,0,0,0,221
2024-03-03 20:10:00,27,28,58,4,62,10,8,7,0,0,0,204
2024-03-03 20:20:00,31,31,65,0,66,11,8,8,0,0,15,235
2024-03-03 20:30:00,21,20,57,0,58,8,12,12,0,0,0,188
2024-03-03 20:40:00,18,19,39,0,42,7,5,5,0,0,0,135
2024-03-03 20:50:00,12,13,62,1,63,7,4,4,0,0,0,166
2024-03-03 21:00:00,22,21,47,2,48,6,2,2,0,0,0,150
2024-03-03 21:10:00,10,11,45,0,47,4,3,3,0,0,0,123
2024-03-03 21:20:00,20,19,45,0,45,9,10,10,0,0,0,158
2024-03-03 21:30:00,7,10,27,0,27,2,1,1,0,0,0,75
2024-03-03 21:40:00,12,11,41,1,41,3,4,4,0,0,0,117
2024-03-03 21:50:00,21,18,43,2,44,7,6,6,0,0,0,147
2024-03-03 22:00:00,19,17,33,2,33,2,2,2,0,0,0,110
2024-03-03 22:10:00,6,6,36,2,37,7,3,3,0,0,0,100
2024-03-03 22:20:00,9,10,36,0,37,9,4,4,0,0,0,109
2024-03-03 22:30:00,11,10,39,3,40,12,3,1,0,0,0,119
2024-03-03 22:40:00,14,14,40,0,42,3,2,2,0,0,0,117
2024-03-03 22:50:00,10,10,25,3,26,3,4,5,0,0,0,86
2024-03-03 23:00:00,7,7,18,0,18,2,0,0,0,0,0,52
2024-03-03 23:10:00,5,5,13,0,13,2,2,2,0,0,0,42
2024-03-03 23:20:00,6,6,14,0,15,2,3,3,0,0,0,49
2024-03-03 23:30:00,6,6,18,1,19,4,0,0,0,0,0,54
2024-03-03 23:40:00,7,8,19,0,19,1,3,3,0,0,0,60
2024-03-03 23:50:00,6,5,23,0,23,5,1,0,0,0,0,63
2024-03-04 00:00:00,4,4,8,1,10,2,2,1,0,0,0,32
2024-03-04 00:10:00,3,3,12,1,13,0,1,1,0,0,0,34
2024-03-04 00:20:00,3,3,11,0,11,0,0,0,0,0,0,28
2024-03-04 00:30:00,4,4,8,0,8,1,1,1,0,0,0,27
2024-03-04 00:40:00,2,4,7,0,7,2,1,1,0,0,0,24
2024-03-04 00:50:00,2,0,9,0,10,0,0,0,0,0,0,21
2024-03-04 01:00:00,2,2,7,0,7,0,0,0,0,0,0,18
2024-03-04 01:10:00,1,1,3,0,3,0,2,2,0,0,0,12
2024-03-04 01:20:00,1,1,6,1,6,1,0,1,0,0,0,17
2024-03-04 01:30:00,3,3,7,0,7,1,1,0,0,0,0,22
2024-03-04 01:40:00,2,2,4,0,4,0,0,0,0,0,0,12
2024-03-04 01:50:00,1,1,5,0,5,1,0,0,0,0,0,13
2024-03-04 02:00:00,0,0,2,0,2,0,2,2,0,0,0,8
2024-03-04 02:10:00,1,1,1,0,1,0,1,1,0,0,0,6
2024-03-04 02:20:00,3,3,5,0,5,1,0,0,0,0,0,17
2024-03-04 02:30:00,0,0,7,0,7,2,0,0,0,0,0,16
2024-03-04 02:40:00,1,1,4,0,4,1,0,0,0,0,0,11
2024-03-04 02:50:00,4,4,5,0,6,0,0,0,0,0,0,19
2024-03-04 03:00:00,2,2,5,1,5,2,1,1,0,0,0,19
2024-03-04 03:10:00,0,0,1,0,1,0,1,1,0,0,0,4
2024-03-04 03:20:00,1,1,4,1,4,1,1,0,0,0,0,13
2024-03-04 03:30:00,4,4,5,1,5,0,0,0,0,0,0,19
2024-03-04 03:40:00,0,0,2,0,2,0,1,1,0,0,0,6
2024-03-04 03:50:00,3,3,5,0,5,1,0,0,0,0,1,18
2024-03-04 04:00:00,1,1,2,0,2,0,0,0,0,0,0,6
2024-03-04 04:10:00,3,3,6,1,6,2,1,1,0,0,0,23
2024-03-04 04:20:00,3,3,11,0,11,3,0,0,0,0,0,31
2024-03-04 04:30:00,8,8,12,0,12,4,0,0,0,0,1,45
2024-03-04 04:40:00,4,5,18,0,19,3,1,1,0,0,0,51
2024-03-04 04:50:00,10,10,25,2,25,9,0,0,0,0,0,81
2024-03-04 05:00:00,11,13,31,0,33,6,0,0,0,0,13,107
2024-03-04 05:10:00,13,13,37,1,38,8,0,0,0,0,18,128
2024-03-04 05:20:00,11,11,48,0,49,20,2,2,0,0,0,143
2024-03-04 05:30:00,24,25,63,2,63,10,0,0,0,0,0,187
2024-03-04 05:40:00,23,22,81,3,84,30,1,1,0,0,0,245
2024-03-04 05:50:00,17,19,81,4,83,27,1,1,0,0,0,233
2024-03-04 06:00:00,32,31,78,0,82,15,2,2,0,0,0,242
2024-03-04 06:10:00,18,21,81,4,83,33,2,2,0,0,9,253
2024-03-04 06:20:00,29,28,100,3,100,33,1,1,0,0,2,297
2024-03-04 06:30:00,31,33,111,5,115,43,4,3,0,0,0,345
2024-03-04 06:40:00,41,41,106,9,109,38,9,9,0,0,10,372
2024-03-04 06:50:00,44,44,110,5,109,33,3,3,0,0,17,368
2024-03-04 07:00:00,43,44,127,12,131,58,3,3,0,0,20,441
2024-03-04 07:10:00,38,39,104,15,114,52,9,8,0,0,42,421
2024-03-04 07:20:00,49,49,145,10,146,60,6,6,0,0,3,474
2024-03-04 07:30:00,44,43,144,6,149,54,6,7,0,0,2,455
2024-03-04 07:40:00,51,51,139,7,141,47,8,8,0,0,0,452
2024-03-04 07:50:00,45,47,139,9,141,56,6,6,0,0,0,449
2024-03-04 08:00:00,48,47,156,12,157,56,9,10,0,0,0,495
2024-03-04 08:10:00,47,49,138,11,142,57,9,8,0,0,1,462
2024-03-04 08:20:00,43,46,124,14,130,50,8,8,0,0,0,423
2024-03-04 08:30:00,44,45,134,3,141,53,1,1,0,0,0,422
2024-03-04 08:40:00,44,48,134,8,137,45,6,6,0,0,0,428
2024-03-04 08:50:00,49,52,129,9,131,39,8,8,0,0,0,425
2024-03-04 09:00:00,41,45,112,13,118,37,8,8,0,0,0,382
2024-03-04 09:10:00,40,40,124,8,131,49,7,7,0,0,0,406
2024-03-04 09:20:00,35,33,101,4,104,29,9,9,0,0,0,324
2024-03-04 09:30:00,37,38,117,9,121,31,9,9,0,0,0,371
2024-03-04 09:40:00,45,45,125,9,129,34,2,2,0,0,0,391
2024-03-04 09:50:00,38,38,111,7,115,25,4,5,0,0,0,343
2024-03-04 10:00:00,52,52,115,8,117,31,8,8,0,0,0,391
2024-03-04 10:10:00,36,34,117,1,118,21,6,6,0,0,0,339
2024-03-04 10:20:00,35,34,104,6,105,23,7,7,0,0,0,321
2024-03-04 10:30:00,45,48,99,11,106,26,5,4,0,0,0,344
2024-03-04 10:40:00,49,49,108,6,109,26,6,6,0,0,1,360
2024-03-04 10:50:00,41,43,118,8,123,27,9,8,0,0,0,377
2024-03-04 11:00:00,48,48,107,5,113,17,10,8,0,0,0,356
2024-03-04 11:10:00,54,53,111,8,118,22,8,8,0,0,0,382
2024-03-04 11:20:00,46,46,105,7,108,18,8,8,0,0,0,346
2024-03-04 11:30:00,33,33,97,5,99,25,15,13,0,0,0,320
2024-03-04 11:40:00,34,34,99,2,111,23,16,17,0,0,0,336
2024-03-04 11:50:00,46,47,108,13,118,21,9,8,0,0,0,370
2024-03-04 12:00:00,30,31,106,4,110,23,8,10,0,0,0,322
2024-03-04 12:10:00,36,34,113,8,117,24,11,11,0,0,0,354
2024-03-04 12:20:00,39,41,121,5,125,27,12,12,0,0,0,382
2024-03-04 12:30:00,42,41,122,8,127,22,8,7,0,0,0,377
2024-03-04 12:40:00,26,26,112,2,115,28,8,9,0,0,32,358
2024-03-04 12:50:00,38,37,105,3,111,21,9,9,0,0,19,352
2024-03-04 13:00:00,49,51,124,5,130,26,11,11,0,0,106,513
2024-03-04 13:10:00,39,38,95,7,103,19,2,2,0,0,60,365
2024-03-04 13:20:00,47,48,129,4,128,24,5,3,0,0,39,427
2024-03-04 13:30:00,42,38,108,2,115,25,7,8,0,0,2,347
2024-03-04 13:40:00,45,47,127,5,131,31,10,11,0,0,0,407
2024-03-04 13:50:00,37,37,130,9,134,30,13,13,0,0,0,403
2024-03-04 14:00:00,43,42,125,9,126,28,13,14,0,0,0,400
2024-03-04 14:10:00,35,37,136,7,141,36,14,15,0,0,4,425
2024-03-04 14:20:00,43,45,131,5,134,34,14,12,0,0,0,418
2024-03-04 14:30:00,43,45,142,7,148,40,14,15,0,0,0,454
2024-03-04 14:40:00,39,39,118,4,123,32,15,13,0,0,2,385
2024-03-04 14:50:00,53,53,143,6,151,34,14,17,0,0,0,471
2024-03-04 15:00:00,36,37,159,9,164,23,8,8,0,0,20,464
2024-03-04 15:10:00,35,35,142,7,147,29,13,13,0,0,0,421
2024-03-04 15:20:00,35,36,155,6,162,34,9,9,0,0,8,454
2024-03-04 15:30:00,39,38,151,5,155,32,9,9,0,0,0,438
2024-03-04 15:40:00,32,33,149,5,156,33,14,14,0,0,0,436
2024-03-04 15:50:00,32,35,148,8,153,32,8,8,0,0,0,424
2024-03-04 16:00:00,35,34,153,3,159,35,12,12,0,0,9,452
2024-03-04 16:10:00,37,38,146,4,150,25,13,11,0,0,0,424
2024-03-04 16:20:00,29,34,161,4,163,28,10,9,0,0,7,445
2024-03-04 16:30:00,32,33,145,3,152,26,13,14,0,0,9,427
2024-03-04 16:40:00,30,32,150,2,153,33,19,20,0,0,0,439
2024-03-04 16:50:00,38,44,143,8,146,28,14,12,0,0,0,433
2024-03-04 17:00:00,33,39,139,3,145,28,9,11,0,0,0,407
2024-03-04 17:10:00,25,28,143,4,146,29,10,7,0,0,0,392
2024-03-04 17:20:00,37,41,151,6,156,32,12,14,0,0,0,449
2024-03-04 17:30:00,30,34,145,7,149,29,14,13,0,0,0,421
2024-03-04 17:40:00,29,34,152,3,153,34,19,20,0,0,1,445
2024-03-04 17:50:00,34,49,134,5,138,26,11,10,0,0,0,407
2024-03-04 18:00:00,39,29,144,4,145,32,15,17,0,0,2,427
2024-03-04 18:10:00,38,38,125,2,128,24,16,16,0,0,13,400
2024-03-04 18:20:00,43,44,124,5,129,27,12,12,0,0,22,418
2024-03-04 18:30:00,48,49,129,4,133,26,15,14,0,0,0,418
2024-03-04 18:40:00,29,31,107,2,110,23,16,17,0,0,0,335
2024-03-04 18:50:00,34,35,123,2,126,17,13,13,0,0,0,363
2024-03-04 19:00:00,33,34,88,2,92,22,10,10,0,0,12,303
2024-03-04 19:10:00,33,36,85,1,97,18,12,12,0,0,0,294
2024-03-04 19:20:00,29,30,115,1,117,23,13,13,0,0,2,343
2024-03-04 19:30:00,35,33,87,0,88,10,8,7,0,0,0,268
2024-03-04 19:40:00,29,31,79,0,80,7,11,11,0,0,0,248
2024-03-04 19:50:00,42,42,63,2,68,10,8,8,0,0,20,263
2024-03-04 20:00:00,30,29,69,0,70,16,11,10,0,0,0,235
2024-03-04 20:10:00,29,27,71,1,72,11,9,8,0,0,0,228
2024-03-04 20:20:00,23,23,67,3,69,11,5,4,0,0,0,205
2024-03-04 20:30:00,22,27,62,0,63,6,3,3,0,0,15,201
2024-03-04 20:40:00,43,40,75,1,78,10,1,1,0,0,0,249
2024-03-04 20:50:00,17,20,71,3,72,14,3,3,0,0,0,203
2024-03-04 21:00:00,27,23,67,1,70,8,4,3,0,0,0,203
2024-03-04 21:10:00,15,18,54,1,59,11,10,11,0,0,0,179
2024-03-04 21:20:00,28,28,50,0,52,6,5,4,0,0,0,173
2024-03-04 21:30:00,17,17,47,1,47,10,9,8,0,0,0,156
2024-03-04 21:40:00,13,13,41,1,45,13,5,5,0,0,0,136
2024-03-04 21:50:00,17,17,42,0,42,5,5,5,0,0,0,133
2024-03-04 22:00:00,11,14,48,1,48,8,2,2,0,0,0,134
2024-03-04 22:10:00,23,21,61,1,63,19,6,6,0,0,1,201
2024-03-04 22:20:00,8,9,38,0,41,11,6,7,0,0,0,120
2024-03-04 22:30:00,16,15,60,0,60,6,3,3,0,0,0,163
2024-03-04 22:40:00,8,10,32,0,34,7,3,3,0,0,0,97
2024-03-04 22:50:00,10,8,36,0,35,3,3,2,0,0,0,97
2024-03-04 23:00:00,6,8,27,2,29,9,1,2,0,0,0,84
2024-03-04 23:10:00,7,6,22,0,24,3,2,2,0,0,0,66
2024-03-04 23:20:00,7,8,18,0,19,3,0,0,0,0,0,55
2024-03-04 23:30:00,4,4,12,0,13,2,4,4,0,0,0,43
2024-03-04 23:40:00,4,4,15,0,15,3,0,0,0,0,0,41
2024-03-04 23:50:00,5,5,22,0,22,2,0,0,0,0,0,56
2024-03-05 00:00:00,4,4,14,1,14,1,1,1,0,0,0,40
2024-03-05 00:10:00,4,4,14,0,14,1,0,0,0,0,0,37
2024-03-05 00:20:00,1,1,7,0,7,1,1,1,0,0,0,19
2024-03-05 00:30:00,4,4,7,0,8,1,3,3,0,0,0,30
2024-03-05 00:40:00,1,1,4,0,4,3,0,0,0,0,0,13
2024-03-05 00:50:00,5,5,8,2,8,2,2,2,0,0,0,34
2024-03-05 01:00:00,2,2,6,0,6,0,3,3,0,0,0,22
2024-03-05 01:10:00,3,3,4,1,4,1,3,3,0,0,0,22
2024-03-05 01:20:00,3,2,2,0,2,1,0,0,0,0,0,10
2024-03-05 01:30:00,0,0,3,0,3,0,0,0,0,0,0,6
2024-03-05 01:40:00,2,2,5,0,5,0,0,0,0,0,0,14
2024-03-05 01:50:00,2,2,4,0,4,1,1,1,0,0,0,15
2024-03-05 02:00:00,1,1,3,0,3,0,0,0,0,0,0,8
2024-03-05 02:10:00,1,1,3,0,3,1,1,1,0,0,0,11
2024-03-05 02:20:00,0,0,2,1,2,2,2,2,0,0,0,11
2024-03-05 02:30:00,1,1,3,0,3,1,0,0,0,0,0,9
2024-03-05 02:40:00,2,2,4,1,4,1,1,0,0,0,0,15
2024-03-05 02:50:00,1,1,3,0,3,1,0,0,0,0,0,9
2024-03-05 03:00:00,0,0,3,0,3,1,1,1,0,0,0,9
2024-03-05 03:10:00,3,3,9,1,9,3,0,0,0,0,0,28
2024-03-05 03:20:00,2,2,6,0,6,0,0,0,0,0,0,16
2024-03-05 03:30:00,2,2,0,0,0,0,0,0,0,0,0,4
2024-03-05 03:40:00,3,3,4,0,4,0,0,0,0,0,0,14
2024-03-05 03:50:00,0,0,2,0,2,1,2,2,0,0,0,9
2024-03-05 04:00:00,3,3,4,1,4,1,1,1,0,0,0,18
2024-03-05 04:10:00,1,1,3,2,3,2,0,0,0,0,0,12
2024-03-05 04:20:00,3,3,13,0,13,2,0,0,0,0,0,34
2024-03-05 04:30:00,4,4,18,0,18,9,0,0,0,0,0,53
2024-03-05 04:40:00,2,2,19,0,20,4,0,0,0,0,0,47
2024-03-05 04:50:00,11,11,21,1,21,5,0,0,0,0,0,70
2024-03-05 05:00:00,11,15,25,0,27,8,0,0,0,0,0,86
2024-03-05 05:10:00,11,12,38,2,39,7,0,0,0,0,0,109
2024-03-05 05:20:00,15,15,54,0,56,24,2,1,0,0,0,167
2024-03-05 05:30:00,17,18,54,4,55,9,0,0,0,0,0,157
2024-03-05 05:40:00,26,25,98,5,99,36,0,0,0,0,0,289
2024-03-05 05:50:00,13,14,85,2,85,30,3,2,0,0,19,253
2024-03-05 06:00:00,31,33,79,2,79,26,2,2,0,0,0,254
2024-03-05 06:10:00,16,16,89,2,90,26,2,3,0,0,0,244
2024-03-05 06:20:00,35,33,100,2,100,45,1,1,0,0,0,317
2024-03-05 06:30:00,38,40,103,7,108,43,3,3,0,0,25,370
2024-03-05 06:40:00,35,37,111,7,114,40,12,12,0,0,0,368
2024-03-05 06:50:00,32,32,126,5,128,59,5,4,0,0,0,391
2024-03-05 07:00:00,47,48,125,11,130,54,4,4,0,0,0,423
2024-03-05 07:10:00,41,41,122,8,122,52,9,8,0,0,43,446
2024-03-05 07:20:00,47,46,137,7,140,53,6,6,0,0,0,442
2024-03-05 07:30:00,47,47,147,11,150,59,11,10,0,0,0,482
2024-03-05 07:40:00,48,53,148,11,148,58,11,15,0,0,4,496
2024-03-05 07:50:00,50,53,145,5,148,53,8,4,0,0,19,485
2024-03-05 08:00:00,44,48,145,4,149,63,6,6,0,0,0,465
2024-03-05 08:10:00,39,38,148,12,151,59,7,7,0,0,0,461
2024-03-05 08:20:00,49,48,151,11,154,59,7,7,0,0,0,486
2024-03-05 08:30:00,43,44,145,6,149,51,9,8,0,0,0,455
2024-03-05 08:40:00,43,44,144,9,149,62,10,11,0,0,18,490
2024-03-05 08:50:00,45,49,146,7,151,46,9,7,0,0,0,460
2024-03-05 09:00:00,43,45,137,8,140,48,8,9,0,0,0,438
2024-03-05 09:10:00,47,47,126,10,135,43,9,9,0,0,0,426
2024-03-05 09:20:00,36,42,116,6,121,39,3,3,0,0,0,366
2024-03-05 09:30:00,41,43,124,9,122,30,6,6,0,0,0,381
2024-03-05 09:40:00,44,49,124,6,126,31,2,4,0,0,0,386
2024-03-05 09:50:00,41,42,107,8,111,26,3,3,0,0,0,341
2024-03-05 10:00:00,40,43,96,8,104,25,8,7,0,0,0,331
2024-03-05 10:10:00,52,55,85,11,95,26,10,7,0,0,0,341
2024-03-05 10:20:00,41,44,116,6,121,29,9,9,0,0,0,375
2024-03-05 10:30:00,14,16,45,1,50,10,4,4,0,0,0,144
2024-03-05 10:40:00,44,46,104,2,109,28,4,5,0,0,0,342
2024-03-05 10:50:00,45,48,100,3,102,18,12,11,0,0,0,339
2024-03-05 11:00:00,32,35,123,2,125,21,4,4,0,0,0,346
2024-03-05 11:10:00,39,43,100,8,109,30,3,3,0,0,0,335
2024-03-05 11:20:00,29,33,112,2,116,17,5,5,0,0,0,319
2024-03-05 11:30:00,37,42,115,6,119,29,8,7,0,0,0,363
2024-03-05 11:40:00,34,36,116,8,119,26,5,5,0,0,49,398
2024-03-05 11:50:00,45,46,95,5,99,14,11,11,0,0,-1,325
2024-03-05 12:00:00,28,31,94,6,96,27,7,7,0,0,2,298
2024-03-05 12:10:00,45,42,120,9,124,21,8,8,0,0,0,377
2024-03-05 12:20:00,42,46,109,9,113,24,16,16,0,0,116,491
2024-03-05 12:30:00,39,40,118,3,123,22,10,10,0,0,0,365
2024-03-05 12:40:00,49,49,110,1,117,29,6,5,0,0,62,428
2024-03-05 12:50:00,35,37,126,4,128,27,9,7,0,0,0,373
2024-03-05 13:00:00,42,43,115,5,118,22,11,13,0,0,24,393
2024-03-05 13:10:00,34,33,127,9,135,24,10,9,0,0,0,381
2024-03-05 13:20:00,45,46,117,10,123,27,10,9,0,0,0,387
2024-03-05 13:30:00,37,36,113,6,118,24,6,8,0,0,0,348
2024-03-05 13:40:00,49,48,123,8,130,25,18,18,0,0,0,419
2024-03-05 13:50:00,31,32,113,5,124,36,8,8,0,0,0,357
2024-03-05 14:00:00,38,38,111,5,116,23,7,7,0,0,0,345
2024-03-05 14:10:00,39,39,127,4,128,31,11,11,0,0,0,390
2024-03-05 14:20:00,39,39,128,5,131,30,15,13,0,0,0,400
2024-03-05 14:30:00,41,44,138,7,145,35,11,14,0,0,0,435
2024-03-05 14:40:00,37,37,132,6,141,28,9,7,0,0,0,397
2024-03-05 14:50:00,47,48,143,2,144,31,13,14,0,0,0,442
2024-03-05 15:00:00,37,39,137,7,143,25,12,11,0,0,0,411
2024-03-05 15:10:00,35,35,142,8,146,32,8,8,0,0,0,414
2024-03-05 15:20:00,29,33,152,3,154,32,8,10,0,0,47,468
2024-03-05 15:30:00,34,36,153,7,158,31,11,10,0,0,28,468
2024-03-05 15:40:00,27,29,139,10,142,35,13,13,0,0,16,424
2024-03-05 15:50:00,33,36,156,10,159,30,8,6,0,0,3,441
2024-03-05 16:00:00,32,39,165,2,170,34,13,15,0,0,0,470
2024-03-05 16:10:00,34,37,160,4,166,35,18,16,0,0,0,470
2024-03-05 16:20:00,36,37,160,3,163,29,8,8,0,0,0,444
2024-03-05 16:30:00,35,38,154,6,156,28,17,17,0,0,55,506
2024-03-05 16:40:00,35,38,159,2,161,31,10,9,0,0,67,512
2024-03-05 16:50:00,30,35,155,4,156,30,11,11,0,0,64,496
2024-03-05 17:00:00,38,40,136,6,147,34,11,11,0,0,5,428
2024-03-05 17:10:00,35,38,139,2,140,27,14,14,0,0,0,409
2024-03-05 17:20:00,34,38,140,2,146,22,12,12,0,0,0,406
2024-03-05 17:30:00,36,39,143,1,153,31,10,10,0,0,0,423
2024-03-05 17:40:00,31,35,150,1,154,30,11,11,0,0,0,423
2024-03-05 17:50:00,37,40,144,4,147,32,9,7,0,0,0,420
2024-03-05 18:00:00,30,33,158,6,158,31,13,15,0,0,0,444
2024-03-05 18:10:00,37,41,154,10,158,25,13,13,0,0,0,451
2024-03-05 18:20:00,26,32,136,5,141,30,15,15,0,0,1,401
2024-03-05 18:30:00,32,34,141,2,143,21,7,7,0,0,0,387
2024-03-05 18:40:00,39,45,127,1,132,31,17,17,0,0,0,409
2024-03-05 18:50:00,43,50,127,0,129,26,11,11,0,0,0,397
2024-03-05 19:00:00,33,34,102,0,104,19,9,8,0,0,0,309
2024-03-05 19:10:00,35,37,110,3,113,18,13,13,0,0,1,343
2024-03-05 19:20:00,38,38,80,2,82,15,10,9,0,0,0,274
2024-03-05 19:30:00,29,29,84,3,85,10,4,4,0,0,0,248
2024-03-05 19:40:00,33,32,93,2,96,16,6,6,0,0,0,284
2024-03-05 19:50:00,28,28,79,0,80,15,13,13,0,0,0,256
2024-03-05 20:00:00,21,20,61,1,62,9,0,1,0,0,8,183
2024-03-05 20:10:00,25,25,89,0,91,10,15,14,0,0,0,269
2024-03-05 20:20:00,23,22,75,5,77,19,4,5,0,0,0,230
2024-03-05 20:30:00,19,22,63,1,64,11,7,7,0,0,0,194
2024-03-05 20:40:00,35,35,70,1,71,14,5,5,0,0,0,236
2024-03-05 20:50:00,22,22,74,0,75,10,2,2,0,0,0,207
2024-03-05 21:00:00,26,27,72,2,77,11,6,6,0,0,0,227
2024-03-05 21:10:00,14,14,46,0,47,9,4,4,0,0,0,138
2024-03-05 21:20:00,12,14,63,3,63,11,6,6,0,0,0,178
2024-03-05 21:30:00,18,19,47,0,48,5,3,3,0,0,0,143
2024-03-05 21:40:00,9,8,48,2,49,9,5,5,0,0,0,135
2024-03-05 21:50:00,12,12,41,0,42,5,2,2,0,0,0,116
2024-03-05 22:00:00,13,13,58,1,59,12,6,5,0,0,0,167
2024-03-05 22:10:00,19,21,55,1,60,12,11,11,0,0,0,190
2024-03-05 22:20:00,24,25,60,0,62,9,6,6,0,0,0,192
2024-03-05 22:30:00,19,17,43,1,44,7,6,6,0,0,0,143
2024-03-05 22:40:00,14,15,41,0,43,5,5,4,0,0,0,127
2024-03-05 22:50:00,18,16,37,1,39,2,3,4,0,0,0,120
2024-03-05 23:00:00,5,5,30,1,30,3,2,2,0,0,0,78
2024-03-05 23:10:00,7,7,32,0,31,9,2,2,0,0,0,90
2024-03-05 23:20:00,7,7,18,2,20,2,1,1,0,0,0,58
2024-03-05 23:30:00,6,6,16,0,15,2,0,0,0,0,0,45
2024-03-05 23:40:00,8,7,24,2,25,0,0,0,0,0,0,66
2024-03-05 23:50:00,2,2,10,0,10,3,1,1,0,0,0,29
2024-03-06 00:00:00,9,9,17,0,18,5,4,4,0,0,13,79
2024-03-06 00:10:00,3,3,7,0,8,0,0,0,0,0,0,21
2024-03-06 00:20:00,4,4,6,0,6,1,0,0,0,0,0,21
2024-03-06 00:30:00,4,4,12,2,12,2,2,2,0,0,0,40
2024-03-06 00:40:00,2,2,8,1,8,1,0,0,0,0,0,22
2024-03-06 00:50:00,6,7,11,0,11,2,0,0,0,0,0,37
2024-03-06 01:00:00,3,1,5,0,5,0,2,2,0,0,0,18
2024-03-06 01:10:00,1,1,12,1,12,2,1,1,0,0,0,31
2024-03-06 01:20:00,2,3,5,0,5,1,1,1,0,0,0,18
2024-03-06 01:30:00,2,1,4,0,4,1,2,1,0,0,0,15
2024-03-06 01:40:00,0,0,4,1,4,2,0,0,0,0,0,11
2024-03-06 01:50:00,2,2,2,0,2,1,1,1,0,0,0,11
2024-03-06 02:00:00,2,2,6,1,7,2,0,0,0,0,0,20
2024-03-06 02:10:00,2,2,2,0,2,0,0,0,0,0,0,8
2024-03-06 02:20:00,1,1,3,0,3,0,0,0,0,0,0,8
2024-03-06 02:30:00,1,1,5,1,5,2,1,0,0,0,0,16
2024-03-06 02:40:00,4,4,3,0,3,0,1,1,0,0,0,16
2024-03-06 02:50:00,1,1,5,0,5,0,0,0,0,0,0,12
2024-03-06 03:00:00,3,3,4,0,4,0,1,1,0,0,0,16
2024-03-06 03:10:00,2,2,3,0,3,0,1,1,0,0,0,12
2024-03-06 03:20:00,1,1,5,1,5,1,0,0,0,0,0,14
2024-03-06 03:30:00,2,2,1,0,1,0,1,1,0,0,0,8
2024-03-06 03:40:00,0,0,3,0,3,0,1,1,0,0,0,8
2024-03-06 03:50:00,4,4,8,0,8,1,0,0,0,0,0,25
2024-03-06 04:00:00,4,4,5,1,5,1,0,0,0,0,0,20
2024-03-06 04:10:00,3,3,6,0,6,2,2,1,0,0,0,23
2024-03-06 04:20:00,2,2,10,0,11,2,0,0,0,0,0,27
2024-03-06 04:30:00,4,4,14,0,14,4,0,0,0,0,0,40
2024-03-06 04:40:00,1,3,16,0,16,4,0,0,0,0,0,40
2024-03-06 04:50:00,10,10,18,0,19,5,0,0,0,0,0,62
2024-03-06 05:00:00,10,13,28,0,29,6,2,2,0,0,0,90
2024-03-06 05:10:00,14,13,40,0,41,12,0,0,0,0,0,120
2024-03-06 05:20:00,19,19,52,3,55,22,1,1,0,0,0,172
2024-03-06 05:30:00,21,20,64,1,68,15,2,2,0,0,0,193
2024-03-06 05:40:00,16,18,73,2,74,27,1,1,0,0,0,212
2024-03-06 05:50:00,23,24,100,2,103,32,2,2,0,0,0,288
2024-03-06 06:00:00,36,34,89,5,91,33,4,4,0,0,0,296
2024-03-06 06:10:00,17,20,101,6,103,35,1,1,0,0,0,284
