datetime,D11Z,D12Z,V13Z,V14Z,V15Z,D21Z,D22Z,V23Z,V24Z,D31Z,D32Z,V33Z,V34Z,V37Z,D41Z,D42Z,V43Z,V44Z,D35Z,D36Z,Total
2024-03-02 13:20:00,26,65,17,31,63,13,22,12,12,14,42,11,37,10,332,38,14,19,0.0,0.0,778.0
2024-03-02 13:30:00,18,60,14,29,59,12,14,10,10,16,46,13,30,15,634,37,13,17,0.0,0.0,1047.0
2024-03-02 13:40:00,83,81,25,42,76,16,16,12,13,14,55,16,28,12,525,52,13,18,0.0,0.0,1097.0
2024-03-02 13:50:00,32,57,14,29,56,11,17,15,13,14,33,7,26,13,211,34,14,16,0.0,0.0,612.0
2024-03-02 14:00:00,22,67,17,26,67,13,18,6,13,25,48,19,38,21,348,36,26,27,0.0,0.0,837.0
2024-03-02 14:10:00,44,67,23,26,58,17,16,15,16,29,66,23,38,26,346,64,21,22,0.0,0.0,917.0
2024-03-02 14:20:00,29,88,13,35,65,14,15,8,12,37,67,25,36,34,567,56,21,26,0.0,0.0,1148.0
2024-03-02 14:30:00,28,64,19,28,59,12,22,8,17,28,59,21,40,23,387,56,19,16,0.0,0.0,906.0
2024-03-02 14:40:00,35,64,18,33,62,5,15,6,9,30,65,25,51,29,328,60,20,24,0.0,0.0,879.0
2024-03-02 14:50:00,19,63,12,39,59,10,28,8,19,10,58,10,33,11,494,58,14,13,0.0,0.0,958.0
2024-03-02 15:00:00,35,53,23,21,53,19,19,12,15,17,42,14,32,15,386,40,22,21,0.0,0.0,839.0
2024-03-02 15:10:00,33,50,21,30,51,16,24,11,13,26,94,20,53,20,543,87,11,82,0.0,0.0,1185.0
2024-03-02 15:20:00,31,59,18,31,54,15,18,12,8,32,85,24,39,30,323,80,11,14,0.0,0.0,884.0
2024-03-02 15:30:00,16,51,10,27,51,9,21,9,14,40,86,26,31,34,373,78,10,10,0.0,0.0,896.0
2024-03-02 15:40:00,24,47,15,21,45,11,15,8,14,10,51,7,42,11,319,47,15,16,0.0,0.0,718.0
2024-03-02 15:50:00,19,60,12,33,59,13,24,12,16,20,69,18,43,17,263,65,6,11,0.0,0.0,760.0
2024-03-02 16:00:00,25,38,17,26,35,11,16,9,17,14,56,11,32,9,369,47,10,11,0.0,0.0,753.0
2024-03-02 16:10:00,19,50,10,29,48,11,14,9,14,15,53,10,43,12,181,51,15,15,0.0,0.0,599.0
2024-03-02 16:20:00,27,49,13,28,47,15,19,13,12,23,55,20,41,21,166,48,10,12,0.0,0.0,619.0
2024-03-02 16:30:00,28,44,16,26,41,12,14,14,11,31,61,20,30,29,178,59,14,11,0.0,0.0,639.0
2024-03-02 16:40:00,28,56,21,30,49,16,17,10,18,19,52,19,36,18,75,50,11,13,0.0,0.0,538.0
2024-03-02 16:50:00,40,41,28,37,40,12,14,14,14,20,56,15,34,20,105,52,4,11,0.0,0.0,557.0
2024-03-02 17:00:00,21,53,13,26,50,16,21,12,17,24,54,17,31,22,95,51,15,18,0.0,0.0,556.0
2024-03-02 17:10:00,18,65,14,29,65,17,17,14,14,31,66,18,38,23,92,61,16,14,0.0,0.0,612.0
2024-03-02 17:20:00,29,73,13,21,71,14,15,14,13,25,58,16,43,17,77,49,9,9,0.0,0.0,566.0
2024-03-02 17:30:00,30,57,22,29,53,17,15,11,11,25,53,19,35,24,75,51,10,13,0.0,0.0,550.0
2024-03-02 17:40:00,21,54,15,34,54,13,16,11,14,25,82,19,27,21,96,72,17,18,0.0,0.0,609.0
2024-03-02 17:50:00,26,60,15,25,58,9,17,9,8,37,60,21,29,34,93,51,12,14,0.0,0.0,578.0
2024-03-02 18:00:00,22,58,15,27,57,17,20,15,13,23,63,19,29,21,88,59,22,18,0.0,0.0,586.0
2024-03-02 18:10:00,23,70,22,37,70,14,31,14,16,25,64,24,34,23,79,58,15,15,0.0,0.0,634.0
2024-03-02 18:20:00,17,70,42,41,71,10,16,5,14,19,64,35,37,16,77,61,12,15,0.0,0.0,622.0
2024-03-02 18:30:00,21,52,23,41,57,13,22,14,23,21,51,48,58,22,70,50,13,15,0.0,0.0,614.0
2024-03-02 18:40:00,27,55,19,36,55,10,18,11,28,22,56,21,30,24,75,54,15,15,0.0,0.0,571.0
2024-03-02 18:50:00,21,58,13,46,63,10,20,13,14,30,72,28,57,30,95,66,15,18,0.0,0.0,669.0
2024-03-02 19:00:00,20,41,17,40,42,7,18,8,29,23,41,20,50,22,59,42,15,17,0.0,0.0,511.0
2024-03-02 19:10:00,11,39,17,26,44,11,25,17,35,29,53,26,54,25,72,50,15,20,0.0,0.0,569.0
2024-03-02 19:20:00,15,50,18,40,47,7,15,7,18,21,48,22,46,19,63,48,15,16,0.0,0.0,515.0
2024-03-02 19:30:00,18,45,21,50,43,3,8,2,10,24,55,27,63,19,70,50,13,13,0.0,0.0,534.0
2024-03-02 19:40:00,19,55,27,39,61,9,16,10,22,29,39,22,36,25,61,30,8,13,0.0,0.0,521.0
2024-03-02 19:50:00,19,33,18,45,35,17,18,15,25,17,33,25,43,15,48,35,14,17,0.0,0.0,472.0
2024-03-02 20:00:00,15,43,17,40,47,6,14,5,26,21,40,19,44,19,54,36,5,7,0.0,0.0,458.0
2024-03-02 20:10:00,15,28,12,25,30,8,9,10,15,14,41,21,44,14,73,40,10,11,0.0,0.0,420.0
2024-03-02 20:20:00,14,51,21,49,48,5,13,5,15,14,38,18,49,14,45,35,10,9,0.0,0.0,453.0
2024-03-02 20:30:00,10,41,13,45,37,3,9,5,21,17,47,19,47,16,56,43,5,8,0.0,0.0,442.0
2024-03-02 20:40:00,11,40,15,40,40,3,11,5,13,13,36,15,33,12,38,31,6,5,0.0,0.0,367.0
2024-03-02 20:50:00,8,35,9,33,34,6,11,10,14,9,36,14,40,9,39,31,5,7,0.0,0.0,350.0
2024-03-02 21:00:00,12,25,14,22,27,4,7,3,12,10,33,9,38,6,37,33,8,13,0.0,0.0,313.0
2024-03-02 21:10:00,6,36,13,35,33,2,12,1,12,7,29,14,37,8,34,27,4,5,0.0,0.0,315.0
2024-03-02 21:20:00,18,34,16,29,37,3,12,3,15,8,23,11,22,6,28,21,7,6,0.0,0.0,299.0
2024-03-02 21:30:00,14,39,13,34,43,2,9,2,11,7,25,13,25,7,30,25,7,10,0.0,0.0,316.0
2024-03-02 21:40:00,4,42,15,45,43,3,4,5,9,3,20,4,18,3,23,20,6,8,0.0,0.0,275.0
2024-03-02 21:50:00,6,33,20,39,32,4,10,6,8,7,30,15,38,5,36,31,4,6,0.0,0.0,330.0
2024-03-02 22:00:00,18,43,18,32,44,7,8,9,9,8,30,7,41,7,35,30,4,14,0.0,0.0,364.0
2024-03-02 22:10:00,6,28,4,29,31,6,15,9,24,11,28,13,36,11,32,22,4,4,0.0,0.0,313.0
2024-03-02 22:20:00,5,27,10,25,28,21,32,16,29,8,20,9,25,8,25,19,3,6,0.0,0.0,316.0
2024-03-02 22:30:00,8,26,12,31,26,3,18,3,17,9,27,16,26,7,33,26,10,9,0.0,0.0,307.0
2024-03-02 22:40:00,10,33,19,36,35,19,16,24,23,10,21,16,37,10,29,18,3,6,0.0,0.0,365.0
2024-03-02 22:50:00,10,33,26,45,35,7,11,11,16,8,20,14,31,8,23,15,6,7,0.0,0.0,326.0
2024-03-02 23:00:00,7,27,15,32,29,11,6,11,13,12,21,19,27,11,24,14,4,5,0.0,0.0,288.0
2024-03-02 23:10:00,3,26,15,23,29,5,11,8,18,13,18,18,30,13,24,13,8,7,0.0,0.0,282.0
2024-03-02 23:20:00,8,16,16,20,14,8,4,7,2,8,22,9,26,7,26,21,5,18,0.0,0.0,237.0
2024-03-02 23:30:00,3,20,12,23,23,6,8,6,13,4,17,6,27,4,20,16,3,3,0.0,0.0,214.0
2024-03-02 23:40:00,11,24,23,27,26,7,5,5,6,7,25,9,37,8,29,23,2,3,0.0,0.0,277.0
2024-03-02 23:50:00,5,24,13,24,23,8,4,8,7,3,13,4,19,4,15,12,3,3,0.0,0.0,192.0
2024-03-03 00:00:00,5,17,14,26,17,2,4,4,7,3,11,7,11,2,11,8,3,5,0.0,0.0,157.0
2024-03-03 00:10:00,9,22,13,25,23,4,12,5,21,3,7,5,11,3,9,8,2,4,0.0,0.0,186.0
2024-03-03 00:20:00,5,12,10,14,15,4,5,4,11,6,14,12,20,6,19,13,1,1,0.0,0.0,172.0
2024-03-03 00:30:00,5,17,16,21,16,0,5,0,6,4,20,10,22,4,22,17,5,4,0.0,0.0,194.0
2024-03-03 00:40:00,4,14,6,18,12,1,2,1,2,1,9,3,15,1,9,8,1,1,0.0,0.0,108.0
2024-03-03 00:50:00,1,7,8,7,7,3,4,3,5,0,5,0,6,0,5,6,7,6,0.0,0.0,80.0
2024-03-03 01:00:00,5,11,14,19,9,2,4,4,5,4,7,7,15,4,10,6,2,2,0.0,0.0,130.0
2024-03-03 01:10:00,4,15,4,11,16,3,5,4,9,4,10,5,13,4,12,9,6,7,0.0,0.0,141.0
2024-03-03 01:20:00,3,13,7,16,13,2,5,2,7,5,10,5,14,3,11,7,1,1,0.0,0.0,125.0
2024-03-03 01:30:00,5,11,10,15,10,2,2,1,2,4,9,5,11,3,11,7,3,4,0.0,0.0,115.0
2024-03-03 01:40:00,3,10,6,14,7,1,4,2,3,1,6,2,10,1,6,3,1,3,0.0,0.0,83.0
2024-03-03 01:50:00,1,8,2,11,11,0,1,0,2,1,6,3,13,1,7,7,1,1,0.0,0.0,76.0
2024-03-03 02:00:00,1,11,7,17,11,0,0,0,0,3,8,5,13,3,10,7,2,2,0.0,0.0,100.0
2024-03-03 02:10:00,2,7,6,7,6,0,2,0,5,1,8,4,8,1,9,8,0,0,0.0,0.0,74.0
2024-03-03 02:20:00,0,8,3,10,8,0,4,0,6,2,4,3,7,2,5,2,1,1,0.0,0.0,66.0
2024-03-03 02:30:00,1,6,3,6,6,0,4,0,6,3,8,10,14,3,9,8,0,0,0.0,0.0,87.0
2024-03-03 02:40:00,1,4,2,4,4,0,2,0,1,4,4,7,9,4,7,3,1,2,0.0,0.0,59.0
2024-03-03 02:50:00,0,2,2,2,2,0,2,0,2,2,2,4,4,2,3,1,1,1,0.0,0.0,32.0
2024-03-03 03:00:00,1,7,2,10,7,0,0,0,1,1,5,1,8,1,6,4,0,0,0.0,0.0,54.0
2024-03-03 03:10:00,2,5,4,6,5,0,2,0,3,1,3,1,3,1,4,3,2,2,0.0,0.0,47.0
2024-03-03 03:20:00,3,9,5,14,8,0,1,0,2,3,7,3,9,2,8,6,0,1,0.0,0.0,81.0
2024-03-03 03:30:00,1,8,4,10,6,1,3,1,2,2,4,4,5,1,4,3,0,0,0.0,0.0,59.0
2024-03-03 03:40:00,0,4,1,5,3,1,2,1,1,1,6,2,12,1,7,7,2,2,0.0,0.0,58.0
2024-03-03 03:50:00,0,4,3,4,4,0,0,0,0,0,3,0,3,0,3,3,0,0,0.0,0.0,27.0
2024-03-03 04:00:00,0,1,1,2,1,1,0,1,0,2,5,3,10,2,6,4,1,2,0.0,0.0,42.0
2024-03-03 04:10:00,0,5,2,6,7,1,0,2,0,2,5,2,9,1,5,3,1,1,0.0,0.0,52.0
2024-03-03 04:20:00,2,6,8,9,5,3,3,4,3,0,3,0,5,0,3,3,1,3,0.0,0.0,61.0
2024-03-03 04:30:00,1,4,4,4,3,1,1,2,1,0,4,2,4,0,4,4,1,1,0.0,0.0,41.0
2024-03-03 04:40:00,0,3,3,3,3,0,3,1,2,1,7,4,10,1,8,8,1,1,0.0,0.0,59.0
2024-03-03 04:50:00,1,4,5,6,3,0,0,0,0,0,10,3,17,0,10,10,1,0,0.0,0.0,70.0
2024-03-03 05:00:00,0,5,3,6,3,1,0,1,0,0,8,1,10,0,8,9,0,1,0.0,0.0,56.0
2024-03-03 05:10:00,2,6,3,10,4,0,1,0,1,2,11,4,13,1,11,8,0,1,0.0,0.0,78.0
2024-03-03 05:20:00,0,3,2,5,4,0,4,0,2,4,9,6,15,3,12,9,0,0,0.0,0.0,78.0
2024-03-03 05:30:00,2,10,8,12,8,0,0,2,1,2,11,4,16,2,12,10,1,2,0.0,0.0,103.0
2024-03-03 05:40:00,0,9,7,12,9,1,2,1,1,4,15,6,26,3,15,11,0,0,0.0,0.0,122.0
2024-03-03 05:50:00,0,7,7,6,7,0,0,0,0,1,10,3,14,1,10,9,0,0,0.0,0.0,75.0
2024-03-03 06:00:00,1,13,6,12,14,0,0,0,0,2,9,2,11,2,9,8,2,1,0.0,0.0,92.0
2024-03-03 06:10:00,2,11,3,13,11,0,0,0,0,2,9,6,10,2,9,8,0,0,0.0,0.0,86.0
2024-03-03 06:20:00,1,3,0,5,3,3,0,3,0,1,7,4,11,1,7,5,1,1,0.0,0.0,56.0
2024-03-03 06:30:00,1,6,3,6,4,2,6,3,3,1,5,1,7,1,5,5,0,1,0.0,0.0,60.0
2024-03-03 06:40:00,2,11,2,13,11,1,3,1,3,2,7,1,7,1,8,6,1,1,0.0,0.0,81.0
2024-03-03 06:50:00,1,7,2,10,6,2,2,2,1,0,7,0,10,0,7,7,1,2,0.0,0.0,67.0
2024-03-03 07:00:00,4,9,3,10,8,0,2,0,2,2,4,1,6,2,5,2,0,4,0.0,0.0,64.0
2024-03-03 07:10:00,0,4,0,4,4,0,2,0,1,2,4,1,4,2,4,2,0,0,0.0,0.0,34.0
2024-03-03 07:20:00,0,2,0,2,2,0,1,0,2,3,5,2,5,2,6,4,1,3,0.0,0.0,40.0
2024-03-03 07:30:00,0,10,0,10,10,1,1,1,1,6,8,3,10,6,10,6,1,1,0.0,0.0,85.0
2024-03-03 07:40:00,0,5,0,5,5,0,1,0,0,6,14,4,16,5,15,9,1,2,0.0,0.0,88.0
2024-03-03 07:50:00,1,9,1,10,8,0,2,0,0,7,16,3,16,4,17,11,0,0,0.0,0.0,105.0
2024-03-03 08:00:00,2,8,1,8,8,3,0,3,0,5,11,5,11,5,12,7,2,2,0.0,0.0,93.0
2024-03-03 08:10:00,1,8,1,8,9,3,3,0,7,6,9,5,11,6,14,8,0,0,0.0,0.0,99.0
2024-03-03 08:20:00,3,7,2,7,8,1,3,1,4,5,8,5,10,5,11,7,1,2,0.0,0.0,90.0
2024-03-03 08:30:00,1,6,1,7,7,4,2,1,1,7,19,6,16,5,22,14,5,6,0.0,0.0,130.0
2024-03-03 08:40:00,2,7,1,7,7,2,1,2,1,6,10,7,11,6,12,6,5,5,0.0,0.0,98.0
2024-03-03 08:50:00,1,12,1,11,13,2,1,2,1,9,23,6,22,7,29,20,0,0,0.0,0.0,160.0
2024-03-03 09:00:00,1,15,1,15,15,2,2,2,2,13,16,10,13,11,25,15,9,8,0.0,0.0,175.0
2024-03-03 09:10:00,3,20,1,18,21,1,1,1,1,13,30,12,31,12,37,26,0,0,0.0,0.0,228.0
2024-03-03 09:20:00,6,24,6,21,23,5,5,3,6,12,27,9,20,13,41,25,6,6,0.0,0.0,258.0
2024-03-03 09:30:00,3,15,3,13,14,4,7,4,6,8,34,7,24,7,36,34,10,7,0.0,0.0,236.0
2024-03-03 09:40:00,6,25,6,19,25,4,6,2,5,27,36,18,33,25,50,29,4,4,0.0,0.0,324.0
2024-03-03 09:50:00,15,23,11,23,24,3,7,2,4,25,42,16,35,21,63,39,5,6,0.0,0.0,364.0
2024-03-03 10:00:00,7,27,6,16,26,1,6,0,3,24,47,17,35,27,63,38,5,9,0.0,0.0,357.0
2024-03-03 10:10:00,3,19,2,15,18,1,7,1,6,27,42,23,30,26,62,39,6,8,0.0,0.0,335.0
2024-03-03 10:20:00,7,27,6,19,29,4,6,3,3,25,33,22,20,23,67,27,5,7,0.0,0.0,333.0
2024-03-03 10:30:00,9,24,7,19,22,3,5,3,5,18,43,17,32,20,61,41,7,9,0.0,0.0,345.0
2024-03-03 10:40:00,12,30,12,33,26,5,7,3,4,15,40,10,33,11,48,35,9,12,0.0,0.0,345.0
2024-03-03 10:50:00,10,30,8,23,31,7,6,5,6,19,35,12,28,17,52,33,13,11,0.0,0.0,346.0
2024-03-03 11:00:00,9,38,6,30,39,1,5,2,4,15,38,15,37,16,48,33,6,5,0.0,0.0,347.0
2024-03-03 11:10:00,7,20,4,15,20,3,14,3,8,9,38,7,25,9,44,34,8,11,0.0,0.0,279.0
2024-03-03 11:20:00,8,35,6,25,36,3,10,3,8,10,29,9,29,10,35,25,3,3,0.0,0.0,287.0
2024-03-03 11:30:00,22,33,16,24,35,4,14,1,11,20,45,15,23,15,57,38,9,15,0.0,0.0,397.0
2024-03-03 11:40:00,15,32,17,21,32,8,10,7,9,8,37,6,24,7,42,32,8,11,0.0,0.0,326.0
2024-03-03 11:50:00,14,27,12,21,29,1,6,1,6,12,51,12,36,10,61,50,8,9,0.0,0.0,366.0
2024-03-03 12:00:00,13,51,14,25,54,3,10,4,11,17,30,13,29,14,41,26,11,9,0.0,0.0,375.0
2024-03-03 12:10:00,8,33,9,23,33,4,12,2,11,22,36,20,24,25,62,36,11,10,0.0,0.0,381.0
2024-03-03 12:20:00,18,38,6,25,31,5,7,5,6,24,56,16,40,23,68,53,10,15,0.0,0.0,446.0
2024-03-03 12:30:00,23,55,19,34,54,7,12,8,11,20,49,17,36,13,59,44,17,15,0.0,0.0,493.0
2024-03-03 12:40:00,10,35,10,21,35,6,13,3,8,24,43,17,26,22,60,38,15,15,0.0,0.0,401.0
2024-03-03 12:50:00,19,42,15,31,43,7,7,5,5,31,51,18,32,22,75,46,11,8,0.0,0.0,468.0
2024-03-03 13:00:00,19,54,16,25,52,13,19,9,14,31,31,23,28,27,69,27,8,11,0.0,0.0,476.0
2024-03-03 13:10:00,20,39,18,21,40,9,26,11,21,29,40,21,27,28,92,39,9,10,0.0,0.0,500.0
2024-03-03 13:20:00,16,51,8,27,52,8,14,4,10,30,40,19,31,28,202,38,15,14,0.0,0.0,607.0
2024-03-03 13:30:00,25,42,15,27,39,10,18,4,10,23,41,16,31,20,146,41,12,13,0.0,0.0,533.0
2024-03-03 13:40:00,28,44,17,23,41,7,15,6,12,26,40,13,26,21,342,39,7,6,0.0,0.0,713.0
2024-03-03 13:50:00,15,46,10,21,44,5,15,3,11,24,47,19,38,20,150,43,14,14,0.0,0.0,539.0
2024-03-03 14:00:00,15,39,15,21,35,3,10,5,12,25,56,19,35,26,225,53,10,10,0.0,0.0,614.0
2024-03-03 14:10:00,19,46,13,21,47,9,13,7,7,21,53,18,32,19,139,50,3,6,0.0,0.0,523.0
2024-03-03 14:20:00,22,35,16,33,32,4,10,3,9,20,51,12,37,17,216,50,10,11,0.0,0.0,588.0
2024-03-03 14:30:00,26,38,17,28,34,6,13,6,11,26,58,18,35,24,159,55,12,9,0.0,0.0,575.0
2024-03-03 14:40:00,21,42,16,20,41,13,11,20,10,25,53,18,38,23,186,49,10,8,0.0,0.0,604.0
2024-03-03 14:50:00,21,44,16,25,43,11,9,9,9,24,40,17,49,23,245,39,8,15,0.0,0.0,647.0
2024-03-03 15:00:00,14,34,15,24,32,8,18,6,15,21,47,15,45,20,181,45,9,12,0.0,0.0,561.0
2024-03-03 15:10:00,21,35,13,23,33,5,15,7,14,25,61,24,53,25,196,59,15,16,0.0,0.0,640.0
2024-03-03 15:20:00,14,32,9,19,33,13,13,13,11,15,49,12,37,13,479,48,16,17,0.0,0.0,843.0
2024-03-03 15:30:00,21,38,17,24,39,2,15,0,16,12,53,12,49,11,334,51,13,9,0.0,0.0,716.0
2024-03-03 15:40:00,30,37,23,30,33,15,16,10,13,24,43,17,48,20,488,39,8,8,0.0,0.0,902.0
2024-03-03 15:50:00,21,36,14,23,33,6,10,9,10,11,39,10,37,13,772,34,10,11,0.0,0.0,1099.0
2024-03-03 16:00:00,23,28,19,21,25,7,6,6,5,12,52,13,30,10,501,49,10,13,0.0,0.0,830.0
2024-03-03 16:10:00,27,43,17,22,43,5,14,7,14,24,50,20,40,22,318,44,11,15,0.0,0.0,736.0
2024-03-03 16:20:00,25,31,21,22,29,11,6,5,5,17,56,14,34,15,173,52,15,14,0.0,0.0,545.0
2024-03-03 16:30:00,24,36,20,25,36,5,13,4,11,15,40,12,30,14,88,37,12,13,0.0,0.0,435.0
2024-03-03 16:40:00,26,42,23,31,42,6,11,4,10,25,50,12,28,25,119,48,14,13,0.0,0.0,529.0
2024-03-03 16:50:00,17,37,14,24,37,7,8,9,6,15,61,12,37,12,140,52,45,9,0.0,0.0,542.0
2024-03-03 17:00:00,29,30,25,27,30,3,14,4,15,16,45,10,31,16,54,38,13,13,0.0,0.0,413.0
2024-03-03 17:10:00,15,25,12,21,24,8,18,11,19,24,52,16,33,24,61,45,12,12,0.0,0.0,432.0
2024-03-03 17:20:00,34,52,20,28,47,8,8,8,10,23,55,15,36,23,67,49,17,20,0.0,0.0,520.0
2024-03-03 17:30:00,15,44,13,25,44,2,13,1,11,20,44,13,20,18,47,38,7,9,0.0,0.0,384.0
2024-03-03 17:40:00,26,40,17,20,40,8,10,7,7,26,58,16,34,25,63,53,11,14,0.0,0.0,475.0
2024-03-03 17:50:00,23,42,21,20,43,14,8,14,7,23,66,16,26,21,51,49,11,11,0.0,0.0,466.0
2024-03-03 18:00:00,23,38,16,19,37,7,13,6,12,19,49,14,30,21,56,38,15,16,0.0,0.0,429.0
2024-03-03 18:10:00,20,42,12,25,42,9,9,7,6,28,58,23,35,27,61,49,12,9,0.0,0.0,474.0
2024-03-03 18:20:00,16,50,31,30,49,17,10,10,8,26,49,29,32,23,62,41,13,13,0.0,0.0,509.0
2024-03-03 18:30:00,14,28,16,28,25,10,12,11,18,21,45,23,39,18,61,42,15,14,0.0,0.0,440.0
2024-03-03 18:40:00,18,36,19,27,35,3,10,3,9,16,45,19,51,15,59,48,14,16,0.0,0.0,443.0
2024-03-03 18:50:00,10,45,11,39,44,8,16,6,20,33,45,31,52,30,75,47,16,15,0.0,0.0,543.0
2024-03-03 19:00:00,16,36,17,39,41,7,11,10,10,16,39,20,48,15,53,34,12,12,0.0,0.0,436.0
2024-03-03 19:10:00,22,35,14,35,35,5,11,10,14,22,44,26,33,21,64,37,17,21,0.0,0.0,466.0
2024-03-03 19:20:00,13,30,16,21,32,6,9,10,16,28,54,31,60,26,68,45,17,20,0.0,0.0,502.0
2024-03-03 19:30:00,17,28,16,25,28,4,10,6,11,18,55,23,45,18,66,55,11,14,0.0,0.0,450.0
2024-03-03 19:40:00,13,35,13,33,42,6,19,5,26,18,43,19,55,14,54,40,16,15,0.0,0.0,466.0
2024-03-03 19:50:00,15,46,17,35,44,7,13,6,19,17,44,19,51,16,57,41,10,14,0.0,0.0,471.0
2024-03-03 20:00:00,13,30,16,30,29,6,12,7,19,10,38,17,29,9,44,39,11,13,0.0,0.0,372.0
2024-03-03 20:10:00,15,26,11,24,29,2,10,2,18,5,36,8,45,5,41,35,10,10,0.0,0.0,332.0
2024-03-03 20:20:00,8,30,13,34,30,8,17,10,18,12,42,15,53,11,53,38,6,7,0.0,0.0,405.0
2024-03-03 20:30:00,13,28,14,36,31,4,8,5,7,9,29,17,29,7,34,30,11,17,0.0,0.0,329.0
2024-03-03 20:40:00,9,24,13,30,29,6,8,8,9,14,26,13,30,13,38,23,10,8,0.0,0.0,311.0
2024-03-03 20:50:00,8,18,12,31,18,2,9,2,15,6,29,9,35,5,33,28,4,8,0.0,0.0,272.0
2024-03-03 21:00:00,6,15,6,18,16,3,5,4,6,12,26,12,37,10,34,25,6,9,0.0,0.0,250.0
2024-03-03 21:10:00,11,34,13,35,36,4,6,5,6,11,40,13,36,11,43,36,5,7,0.0,0.0,352.0
2024-03-03 21:20:00,6,19,6,25,24,2,11,2,18,7,25,9,28,6,28,23,7,9,0.0,0.0,255.0
2024-03-03 21:30:00,7,19,15,25,19,5,7,4,8,4,26,14,38,3,27,23,4,5,0.0,0.0,253.0
2024-03-03 21:40:00,11,21,11,25,20,1,6,2,12,5,19,8,29,5,22,19,3,4,0.0,0.0,223.0
2024-03-03 21:50:00,7,13,13,19,13,7,4,13,4,7,21,9,20,7,22,18,6,3,0.0,0.0,206.0
2024-03-03 22:00:00,9,13,10,18,14,16,30,16,26,9,17,11,19,8,17,17,6,6,0.0,0.0,262.0
2024-03-03 22:10:00,10,14,11,21,15,19,34,19,39,9,18,11,21,10,18,17,4,7,0.0,0.0,297.0
2024-03-03 22:20:00,7,13,9,14,11,5,7,8,10,2,15,4,24,1,15,17,4,3,0.0,0.0,169.0
2024-03-03 22:30:00,4,13,9,17,13,5,5,4,4,5,8,7,10,6,8,6,2,4,0.0,0.0,130.0
2024-03-03 22:40:00,10,9,14,12,9,3,10,6,14,6,17,11,26,7,19,17,2,4,0.0,0.0,196.0
2024-03-03 22:50:00,8,21,14,22,23,3,5,6,10,5,5,4,3,5,3,2,2,2,0.0,0.0,143.0
2024-03-03 23:00:00,8,20,15,21,18,3,3,2,4,4,6,6,11,4,7,6,2,3,0.0,0.0,143.0
2024-03-03 23:10:00,1,13,7,19,14,3,4,3,6,4,6,5,9,4,6,7,1,2,0.0,0.0,114.0
2024-03-03 23:20:00,3,10,9,13,10,2,1,3,2,4,9,5,11,4,8,8,0,1,0.0,0.0,103.0
2024-03-03 23:30:00,2,8,4,9,10,0,5,0,8,2,4,6,5,2,3,2,2,1,0.0,0.0,73.0
2024-03-03 23:40:00,5,9,8,14,8,0,4,1,6,2,8,2,15,2,9,7,1,1,0.0,0.0,102.0
2024-03-03 23:50:00,2,10,4,14,10,2,2,2,0,3,3,4,1,3,3,1,2,4,0.0,0.0,70.0
2024-03-04 00:00:00,1,4,4,4,4,1,4,1,4,4,10,9,14,4,9,7,0,0,0.0,0.0,84.0
2024-03-04 00:10:00,63,4,5,5,5,0,2,0,2,2,2,2,2,2,2,1,2,3,0.0,0.0,104.0
2024-03-04 00:20:00,3,2,2,2,2,0,1,0,2,1,4,2,5,1,4,3,0,0,0.0,0.0,34.0
2024-03-04 00:30:00,0,2,1,4,2,0,0,0,0,2,2,2,2,2,2,2,0,0,0.0,0.0,23.0
2024-03-04 00:40:00,2,4,3,6,4,1,1,2,1,4,5,9,2,4,3,3,2,3,0.0,0.0,59.0
2024-03-04 00:50:00,1,3,3,3,3,1,1,2,1,0,5,3,7,0,5,5,1,1,0.0,0.0,45.0
2024-03-04 01:00:00,3,7,5,8,8,0,4,0,6,1,4,1,6,1,6,4,0,0,0.0,0.0,64.0
2024-03-04 01:10:00,1,3,3,2,3,0,3,0,6,2,0,3,0,2,0,0,0,1,0.0,0.0,29.0
2024-03-04 01:20:00,2,3,5,4,3,2,0,4,0,0,1,0,1,0,1,2,1,2,0.0,0.0,31.0
2024-03-04 01:30:00,0,2,2,2,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0.0,0.0,17.0
2024-03-04 01:40:00,0,1,0,2,2,2,1,2,0,0,1,0,2,0,1,1,0,1,0.0,0.0,16.0
2024-03-04 01:50:00,1,1,1,1,1,0,0,0,0,1,1,2,1,1,1,1,0,0,0.0,0.0,13.0
2024-03-04 02:00:00,0,2,2,3,2,2,0,2,0,2,0,2,0,2,0,0,1,1,0.0,0.0,21.0
2024-03-04 02:10:00,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0.0,0.0,4.0
2024-03-04 02:20:00,1,3,2,4,3,1,0,1,0,1,0,1,3,1,0,0,2,2,0.0,0.0,25.0
2024-03-04 02:30:00,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,6.0
2024-03-04 02:40:00,0,1,0,1,1,1,1,2,0,4,4,5,4,3,3,2,0,0,0.0,0.0,32.0
2024-03-04 02:50:00,0,5,3,5,5,0,0,0,0,1,2,3,4,1,2,1,0,2,0.0,0.0,34.0
2024-03-04 03:00:00,0,2,2,2,2,0,0,0,0,0,1,1,1,0,1,1,0,0,0.0,0.0,13.0
