datetime,V11Z,V12Z,V13Z,D21Z,D22Z,D23Z,D24Z,D31Z,D32Z,D33Z,V41Z,V42Z,V43Z,V44Z,Total
2024-03-19 00:40:00,3,0,1,0,0,2,3,2,5,0,3,1,4,0,24
2024-03-19 00:50:00,1,8,2,0,0,4,3,3,5,0,4,1,1,1,33
2024-03-19 01:00:00,1,2,5,0,0,1,1,2,4,1,9,9,1,2,38
2024-03-19 01:10:00,3,1,1,0,0,1,2,2,3,1,2,0,1,0,17
2024-03-19 01:20:00,0,1,1,0,0,2,3,1,2,3,2,1,3,1,20
2024-03-19 01:30:00,4,2,2,0,0,2,1,1,1,1,4,0,6,0,24
2024-03-19 01:40:00,3,2,1,0,0,2,1,0,1,2,1,1,2,1,17
2024-03-19 01:50:00,3,0,0,0,0,1,1,1,0,1,3,2,2,2,16
2024-03-19 02:00:00,0,0,1,0,0,1,1,1,1,2,0,4,0,2,13
2024-03-19 02:10:00,0,4,2,0,0,3,3,1,5,1,2,1,3,2,27
2024-03-19 02:20:00,0,2,1,0,0,2,1,1,3,1,2,1,0,3,17
2024-03-19 02:30:00,4,3,1,0,0,1,1,3,1,1,5,5,4,0,29
2024-03-19 02:40:00,2,0,0,0,0,0,0,1,4,1,0,1,0,1,10
2024-03-19 02:50:00,1,1,0,0,0,1,0,0,1,0,2,4,1,3,14
2024-03-19 03:00:00,8,3,0,0,0,0,0,4,3,1,0,0,0,0,19
2024-03-19 03:10:00,4,1,0,0,0,1,0,1,3,1,3,7,0,2,23
2024-03-19 03:20:00,4,1,1,0,0,2,0,0,0,2,0,1,0,2,13
2024-03-19 03:30:00,1,0,1,0,0,2,3,2,4,1,4,1,2,1,22
2024-03-19 03:40:00,2,2,3,0,0,0,3,2,1,0,1,4,2,3,23
2024-03-19 03:50:00,6,1,2,0,0,2,2,1,2,1,4,3,1,4,29
2024-03-19 04:00:00,0,1,0,0,0,0,0,4,5,0,7,1,4,2,24
2024-03-19 04:10:00,2,0,0,0,0,2,1,3,2,0,2,1,1,1,15
2024-03-19 04:20:00,6,1,1,0,0,3,1,5,3,3,7,3,5,4,42
2024-03-19 04:30:00,2,2,1,0,0,1,3,9,7,2,6,3,10,3,49
2024-03-19 04:40:00,2,2,1,0,0,8,5,2,3,3,6,4,4,4,44
2024-03-19 04:50:00,5,1,1,0,0,6,3,7,11,11,8,1,6,0,60
2024-03-19 05:00:00,6,3,3,0,0,11,3,5,7,5,13,10,14,26,106
2024-03-19 05:10:00,16,3,6,0,0,11,5,18,12,10,14,13,16,12,136
2024-03-19 05:20:00,17,3,5,0,0,22,4,22,20,13,12,15,18,16,167
2024-03-19 05:30:00,9,5,5,0,0,28,4,25,21,25,29,18,37,21,227
2024-03-19 05:40:00,20,18,13,0,0,33,7,29,16,24,20,12,32,13,237
2024-03-19 05:50:00,18,8,9,0,0,29,5,29,21,19,29,19,36,36,258
2024-03-19 06:00:00,7,15,13,0,0,26,5,28,13,18,36,31,33,13,238
2024-03-19 06:10:00,20,21,13,0,0,31,4,46,30,20,33,33,32,15,298
2024-03-19 06:20:00,17,23,12,0,0,35,4,47,34,26,19,33,40,17,307
2024-03-19 06:30:00,26,21,8,0,0,33,3,41,27,23,18,23,53,14,290
2024-03-19 06:40:00,24,40,18,0,0,44,6,49,49,30,34,25,66,19,404
2024-03-19 06:50:00,33,35,6,0,0,44,8,47,35,22,27,21,61,14,353
2024-03-19 07:00:00,32,37,10,0,0,42,6,49,34,28,37,30,54,20,379
2024-03-19 07:10:00,36,43,9,0,0,47,8,68,48,33,36,21,61,16,426
2024-03-19 07:20:00,31,39,9,0,0,53,9,65,42,33,10,17,84,13,405
2024-03-19 07:30:00,40,33,4,0,0,80,8,71,53,33,9,22,95,16,464
2024-03-19 07:40:00,47,16,0,0,0,64,12,93,55,37,27,8,70,14,443
2024-03-19 07:50:00,49,6,1,0,0,77,12,90,55,27,14,12,87,19,449
2024-03-19 08:00:00,41,29,1,0,0,86,9,64,54,43,18,15,76,13,449
2024-03-19 08:10:00,31,46,6,0,0,68,12,61,49,40,7,6,89,15,430
2024-03-19 08:20:00,37,11,1,0,0,68,5,76,66,50,4,12,80,11,421
2024-03-19 08:30:00,48,28,1,0,0,66,12,62,51,38,28,26,63,14,437
2024-03-19 08:40:00,29,42,11,0,0,79,9,45,41,17,34,25,65,16,413
2024-03-19 08:50:00,39,39,13,0,0,60,8,54,48,24,9,27,65,14,400
2024-03-19 09:00:00,28,41,8,0,0,53,6,53,44,25,31,21,44,17,371
2024-03-19 09:10:00,32,36,11,0,0,62,8,60,41,37,33,17,54,11,402
2024-03-19 09:20:00,31,29,7,0,0,54,11,44,32,18,19,21,63,11,340
2024-03-19 09:30:00,31,37,46,0,0,53,11,51,38,28,13,7,50,2,367
2024-03-19 09:40:00,33,52,20,0,0,57,13,46,41,25,8,5,62,9,371
2024-03-19 09:50:00,45,49,19,0,0,55,4,38,32,21,27,19,49,12,370
2024-03-19 10:00:00,26,38,28,0,0,49,14,35,30,21,17,17,43,11,329
2024-03-19 10:10:00,29,46,19,0,0,54,8,43,27,22,20,17,57,9,351
2024-03-19 10:20:00,28,30,16,0,0,52,8,36,33,15,10,21,68,33,350
2024-03-19 10:30:00,30,41,20,0,0,52,12,31,27,17,26,14,55,9,334
2024-03-19 10:40:00,38,37,15,0,0,58,16,26,20,16,35,31,40,9,341
2024-03-19 10:50:00,30,44,21,0,0,58,15,39,34,41,28,19,48,10,387
2024-03-19 11:00:00,39,50,23,0,0,46,10,32,28,23,22,20,49,9,351
2024-03-19 11:10:00,35,39,21,0,0,50,13,35,27,17,25,30,43,7,342
2024-03-19 11:20:00,45,38,18,0,0,59,11,32,28,21,40,23,40,16,371
2024-03-19 11:30:00,24,43,15,0,0,58,13,38,32,20,36,18,43,12,352
2024-03-19 11:40:00,49,56,23,0,0,88,12,34,29,28,27,20,47,11,424
2024-03-19 11:50:00,33,35,13,0,0,83,13,36,24,15,27,16,49,10,354
2024-03-19 12:00:00,37,42,29,0,0,61,16,40,30,19,22,17,25,7,345
2024-03-19 12:10:00,37,31,13,0,0,80,15,31,27,26,24,23,41,13,361
2024-03-19 12:20:00,32,33,20,0,0,65,17,40,27,32,28,15,44,9,362
2024-03-19 12:30:00,40,47,22,0,0,67,11,29,30,18,23,16,41,14,358
2024-03-19 12:40:00,49,54,14,0,0,69,17,42,38,24,9,17,45,8,386
2024-03-19 12:50:00,55,45,19,0,0,64,10,35,36,24,27,29,37,12,393
2024-03-19 13:00:00,35,35,16,0,0,74,16,32,19,23,22,12,43,7,334
2024-03-19 13:10:00,46,51,14,0,0,69,12,41,29,20,28,26,51,21,408
2024-03-19 13:20:00,38,39,18,0,0,84,11,39,26,25,28,29,46,14,397
2024-03-19 13:30:00,40,38,18,0,0,77,11,37,36,27,22,18,46,7,377
2024-03-19 13:40:00,43,44,17,0,0,93,17,25,25,22,34,18,45,4,387
2024-03-19 13:50:00,37,42,17,0,0,77,17,32,30,26,25,10,41,5,359
2024-03-19 14:00:00,37,47,26,0,0,56,14,35,29,23,23,19,45,8,362
2024-03-19 14:10:00,49,47,12,0,0,73,11,44,29,11,31,21,43,7,378
2024-03-19 14:20:00,33,55,30,0,0,61,22,34,29,26,20,27,39,9,385
2024-03-19 14:30:00,60,44,37,0,0,65,16,41,32,20,41,18,44,6,424
2024-03-19 14:40:00,48,45,16,0,0,80,12,46,25,34,22,22,46,8,404
2024-03-19 14:50:00,45,52,16,0,0,84,21,42,36,25,24,14,47,7,413
2024-03-19 15:00:00,42,45,17,0,0,66,17,35,27,18,46,57,39,6,415
2024-03-19 15:10:00,56,46,10,0,0,96,13,53,33,25,23,1,37,1,394
2024-03-19 15:20:00,45,57,21,0,0,112,10,37,30,22,26,2,54,0,416
2024-03-19 15:30:00,47,59,17,0,0,81,15,29,31,33,17,9,52,4,394
2024-03-19 15:40:00,36,50,19,0,0,93,17,56,32,22,18,17,59,9,428
2024-03-19 15:50:00,48,52,17,0,0,94,19,33,32,25,16,14,61,15,426
2024-03-19 16:00:00,61,52,14,0,0,88,15,43,39,27,22,28,48,6,443
2024-03-19 16:10:00,58,63,15,0,0,98,16,47,33,24,8,0,54,0,416
2024-03-19 16:20:00,53,56,19,0,0,100,12,39,35,20,27,4,48,0,413
2024-03-19 16:30:00,54,66,21,0,0,87,18,43,35,26,39,11,55,6,461
2024-03-19 16:40:00,55,67,10,0,0,100,24,41,37,22,1,0,53,0,410
2024-03-19 16:50:00,41,53,13,0,0,87,13,33,31,33,0,12,67,14,397
2024-03-19 17:00:00,61,68,19,0,0,90,17,42,36,20,24,18,51,7,453
2024-03-19 17:10:00,45,68,22,0,0,96,17,41,35,19,18,22,56,3,442
2024-03-19 17:20:00,50,64,13,0,0,92,16,46,33,25,18,8,67,1,433
2024-03-19 17:30:00,56,74,21,0,0,72,15,40,35,22,11,10,45,5,406
2024-03-19 17:40:00,48,61,19,0,0,77,16,37,35,21,23,21,47,7,412
2024-03-19 17:50:00,48,71,14,0,0,78,24,29,34,17,18,23,59,5,420
2024-03-19 18:00:00,46,56,24,0,0,72,15,55,47,18,31,21,43,8,436
2024-03-19 18:10:00,46,57,18,0,0,91,12,37,32,24,16,24,58,8,423
2024-03-19 18:20:00,53,71,17,0,0,96,12,30,32,26,18,16,54,3,428
2024-03-19 18:30:00,41,47,20,0,0,83,10,34,35,28,28,30,35,9,400
2024-03-19 18:40:00,57,64,25,0,0,67,14,28,27,16,23,21,41,12,395
2024-03-19 18:50:00,53,55,23,0,0,66,16,29,28,16,22,29,53,18,408
2024-03-19 19:00:00,49,47,28,0,0,62,17,20,22,14,27,21,38,7,352
2024-03-19 19:10:00,36,42,35,0,0,60,15,21,22,19,27,9,30,15,331
2024-03-19 19:20:00,30,43,27,0,0,52,10,17,23,18,23,27,24,14,308
2024-03-19 19:30:00,36,31,25,0,0,41,10,19,20,17,27,21,30,10,287
2024-03-19 19:40:00,43,42,34,0,0,40,12,21,31,10,28,24,30,16,331
2024-03-19 19:50:00,32,31,20,0,0,42,10,19,25,11,30,27,37,10,294
2024-03-19 20:00:00,34,33,22,0,0,34,8,18,23,12,18,16,36,17,271
2024-03-19 20:10:00,31,20,17,0,0,39,7,16,24,14,28,21,24,18,259
2024-03-19 20:20:00,25,28,13,0,0,35,15,14,20,8,24,11,20,8,221
2024-03-19 20:30:00,27,38,31,0,0,33,9,12,21,13,16,14,25,11,250
2024-03-19 20:40:00,24,24,25,0,0,41,10,18,26,19,30,13,31,9,270
2024-03-19 20:50:00,26,27,30,0,0,37,8,6,10,6,21,14,19,21,225
2024-03-19 21:00:00,30,29,28,0,0,33,11,10,14,9,18,17,18,14,231
2024-03-19 21:10:00,24,29,19,0,0,41,16,12,19,13,32,9,28,5,247
2024-03-19 21:20:00,25,24,25,0,0,37,11,14,17,12,22,15,19,13,234
2024-03-19 21:30:00,29,27,18,0,0,43,8,13,10,11,19,9,17,16,220
2024-03-19 21:40:00,21,22,16,0,0,38,9,15,16,9,23,12,24,13,218
2024-03-19 21:50:00,13,20,15,0,0,27,9,8,9,2,18,10,14,9,154
2024-03-19 22:00:00,22,19,17,0,0,28,9,11,15,6,34,19,22,13,215
2024-03-19 22:10:00,22,34,19,0,0,23,17,9,21,3,23,16,22,7,216
2024-03-19 22:20:00,21,26,14,0,0,16,11,6,12,5,28,10,21,10,180
2024-03-19 22:30:00,17,18,25,0,0,20,10,10,12,3,21,12,17,10,175
2024-03-19 22:40:00,21,13,7,0,0,14,7,6,9,4,9,7,8,6,111
2024-03-19 22:50:00,17,18,13,0,0,12,5,8,11,5,11,5,7,3,115
2024-03-19 23:00:00,6,8,8,0,0,16,8,2,9,3,14,5,13,6,98
2024-03-19 23:10:00,11,9,2,0,0,11,5,5,7,3,9,4,10,2,78
2024-03-19 23:20:00,7,10,10,0,0,8,5,3,6,1,6,2,3,3,64
2024-03-19 23:30:00,11,13,11,0,0,6,7,8,12,9,7,4,7,4,99
2024-03-19 23:40:00,8,10,9,0,0,6,4,4,7,1,11,5,7,7,79
2024-03-19 23:50:00,2,13,10,0,0,8,7,4,5,1,4,3,7,2,66
2024-03-20 00:00:00,10,11,12,0,0,7,4,1,5,1,5,1,5,0,62
2024-03-20 00:10:00,14,6,15,0,0,5,5,3,4,2,8,4,2,5,73
2024-03-20 00:20:00,4,4,3,0,0,3,4,1,1,2,6,4,6,7,45
2024-03-20 00:30:00,10,6,3,0,0,5,4,2,4,2,2,2,0,2,42
2024-03-20 00:40:00,4,6,5,0,0,3,2,0,0,0,6,1,10,2,39
2024-03-20 00:50:00,2,5,5,0,0,1,4,0,3,2,5,2,3,1,33
2024-03-20 01:00:00,1,1,1,0,0,6,0,0,1,1,8,3,3,4,29
2024-03-20 01:10:00,3,0,1,0,0,4,3,3,3,0,4,1,7,1,30
2024-03-20 01:20:00,1,1,1,0,0,5,4,1,3,1,3,1,3,2,26
2024-03-20 01:30:00,0,2,1,0,0,2,1,1,2,0,3,1,3,1,17
2024-03-20 01:40:00,2,3,3,0,0,2,3,1,4,1,3,2,1,3,28
2024-03-20 01:50:00,3,0,0,0,0,0,1,0,0,1,1,0,2,0,8
2024-03-20 02:00:00,1,1,0,0,0,1,0,1,3,1,5,2,3,2,20
2024-03-20 02:10:00,3,4,3,0,0,2,2,0,3,0,2,1,3,1,24
2024-03-20 02:20:00,1,0,0,0,0,4,0,0,2,2,1,0,0,0,10
2024-03-20 02:30:00,1,2,2,0,0,3,1,0,0,0,3,2,4,0,18
2024-03-20 02:40:00,1,2,1,0,0,2,0,1,3,0,0,1,0,1,12
2024-03-20 02:50:00,0,1,0,0,0,0,0,1,1,1,3,2,2,2,13
2024-03-20 03:00:00,1,2,1,0,0,1,0,2,1,0,2,1,0,1,12
2024-03-20 03:10:00,2,2,0,0,0,1,0,0,0,1,2,2,2,1,13
2024-03-20 03:20:00,4,1,0,0,0,1,0,0,0,1,1,0,0,0,8
2024-03-20 03:30:00,0,2,1,0,0,2,0,1,4,0,1,0,1,0,12
2024-03-20 03:40:00,2,4,3,0,0,1,5,1,2,2,2,4,4,2,32
2024-03-20 03:50:00,0,0,1,0,0,1,1,1,0,0,4,2,1,3,14
2024-03-20 04:00:00,2,5,4,0,0,3,1,2,5,0,1,2,2,2,29
2024-03-20 04:10:00,2,1,1,0,0,5,1,2,4,1,6,4,8,4,39
2024-03-20 04:20:00,3,2,1,0,0,5,2,7,5,1,5,5,7,4,47
2024-03-20 04:30:00,2,2,2,0,0,2,3,2,7,1,3,4,7,7,42
2024-03-20 04:40:00,0,5,2,0,0,5,3,4,1,3,4,1,6,0,34
2024-03-20 04:50:00,4,2,2,0,0,6,3,9,11,6,10,5,6,2,66
2024-03-20 05:00:00,5,4,6,0,0,7,3,10,12,5,17,11,10,7,97
2024-03-20 05:10:00,14,6,4,0,0,13,4,15,10,9,14,13,14,13,129
2024-03-20 05:20:00,8,1,1,0,0,17,1,18,20,13,15,16,22,16,148
2024-03-20 05:30:00,10,6,7,0,0,31,4,32,22,22,21,15,25,12,207
2024-03-20 05:40:00,14,15,11,0,0,29,9,30,18,21,23,22,27,16,235
2024-03-20 05:50:00,19,11,8,0,0,44,3,25,19,24,23,15,43,16,250
2024-03-20 06:00:00,9,16,10,0,0,26,4,21,23,20,32,26,36,11,234
2024-03-20 06:10:00,18,16,10,0,0,35,6,39,35,15,31,34,30,18,287
2024-03-20 06:20:00,16,25,13,0,0,36,5,35,31,25,28,32,40,20,306
2024-03-20 06:30:00,20,27,20,0,0,32,4,40,34,25,17,22,47,11,299
2024-03-20 06:40:00,28,33,14,0,0,44,7,41,29,30,15,21,74,16,352
2024-03-20 06:50:00,26,27,7,0,0,48,2,58,49,29,23,22,61,10,362
2024-03-20 07:00:00,40,33,5,0,0,51,5,59,56,32,23,30,52,20,406
2024-03-20 07:10:00,29,32,3,0,0,55,12,90,77,31,24,24,67,24,468
2024-03-20 07:20:00,29,18,1,0,0,59,9,95,80,40,18,23,71,14,457
2024-03-20 07:30:00,36,21,3,0,0,83,10,74,70,31,14,21,88,15,466
2024-03-20 07:40:00,36,25,0,0,0,62,6,81,72,30,5,13,86,16,432
2024-03-20 07:50:00,40,12,0,0,0,64,13,94,73,44,0,35,89,13,477
2024-03-20 08:00:00,26,41,0,0,0,68,7,46,46,35,0,28,91,21,409
2024-03-20 08:10:00,23,27,7,0,0,53,12,62,56,34,7,19,87,11,398
2024-03-20 08:20:00,29,41,7,0,0,55,12,66,58,57,1,16,92,17,451
2024-03-20 08:30:00,31,39,12,0,0,72,6,48,41,37,17,23,79,11,416
2024-03-20 08:40:00,35,32,12,0,0,65,9,59,52,32,20,16,64,14,410
2024-03-20 08:50:00,32,25,9,0,0,59,5,53,52,38,23,20,79,17,412
2024-03-20 09:00:00,20,28,8,0,0,56,10,42,42,25,14,28,78,25,376
2024-03-20 09:10:00,28,32,12,0,0,54,11,44,31,19,43,28,62,13,377
2024-03-20 09:20:00,26,30,11,0,0,70,10,42,31,14,32,23,50,12,351
2024-03-20 09:30:00,23,27,13,0,0,48,13,52,44,30,32,28,52,17,379
2024-03-20 09:40:00,26,29,17,0,0,53,13,41,29,16,39,34,49,19,365
2024-03-20 09:50:00,25,29,16,0,0,60,8,33,33,15,29,28,59,10,345
2024-03-20 10:00:00,26,27,23,0,0,44,14,32,28,16,38,44,51,18,361
2024-03-20 10:10:00,27,24,13,0,0,56,11,33,26,13,22,22,43,18,308
2024-03-20 10:20:00,25,31,22,0,0,53,18,29,26,20,15,15,49,8,311
2024-03-20 10:30:00,26,25,18,0,0,55,10,37,31,15,35,14,41,13,320
2024-03-20 10:40:00,24,31,14,0,0,62,13,32,26,19,32,19,50,8,330
2024-03-20 10:50:00,29,31,14,0,0,46,9,36,29,17,32,12,35,7,297
2024-03-20 11:00:00,34,32,20,0,0,54,16,45,35,19,34,18,60,8,375
2024-03-20 11:10:00,27,21,16,0,0,46,13,46,32,17,1,18,47,9,293
2024-03-20 11:20:00,35,28,16,0,0,68,18,33,38,15,23,13,56,6,349
2024-03-20 11:30:00,25,28,13,0,0,70,9,33,26,23,38,25,38,19,347
2024-03-20 11:40:00,31,39,21,0,0,64,8,34,26,30,43,19,40,11,366
2024-03-20 11:50:00,32,26,15,0,0,67,14,37,23,27,30,27,49,11,358
2024-03-20 12:00:00,37,41,16,0,0,74,11,37,27,26,49,36,35,13,402
2024-03-20 12:10:00,40,38,20,0,0,75,11,28,24,25,15,12,40,8,336
2024-03-20 12:20:00,40,32,15,0,0,61,10,27,31,23,29,18,49,2,337
2024-03-20 12:30:00,45,41,14,0,0,68,15,36,23,19,39,21,46,15,382
2024-03-20 12:40:00,32,31,21,0,0,55,13,32,29,29,21,18,45,17,343
2024-03-20 12:50:00,32,37,14,0,0,78,12,37,30,22,16,29,38,6,351
2024-03-20 13:00:00,32,31,11,0,0,75,15,31,26,34,39,24,46,12,376
2024-03-20 13:10:00,42,50,20,0,0,54,11,33,25,25,38,21,46,12,377
2024-03-20 13:20:00,44,43,21,0,0,101,10,37,29,27,28,19,43,10,412
2024-03-20 13:30:00,38,37,12,0,0,81,17,35,31,24,36,13,46,4,374
2024-03-20 13:40:00,36,35,14,0,0,95,20,43,33,31,34,20,51,8,420
2024-03-20 13:50:00,38,45,13,0,0,78,13,37,32,26,17,17,45,8,369
2024-03-20 14:00:00,52,40,16,0,0,70,15,41,28,19,24,26,37,9,377
2024-03-20 14:10:00,36,53,17,0,0,80,14,39,38,24,26,17,48,4,396
2024-03-20 14:20:00,35,53,17,0,0,84,15,34,31,21,19,24,43,10,386
2024-03-20 14:30:00,36,47,14,0,0,68,15,36,37,24,21,20,50,6,374
2024-03-20 14:40:00,43,56,15,0,0,80,18,44,29,26,20,1,47,2,381
2024-03-20 14:50:00,50,45,14,0,0,86,19,47,34,30,35,5,32,1,398
2024-03-20 15:00:00,38,47,22,0,0,103,23,31,21,15,31,14,44,3,392
2024-03-20 15:10:00,50,56,13,0,0,75,14,36,38,24,23,6,56,0,391
2024-03-20 15:20:00,48,51,11,0,0,84,17,38,33,24,36,20,42,0,404
2024-03-20 15:30:00,46,50,23,0,0,77,19,38,27,24,14,23,54,0,395
2024-03-20 15:40:00,47,53,13,0,0,94,18,42,28,23,32,5,45,0,400
2024-03-20 15:50:00,40,49,20,0,0,95,17,27,27,30,21,1,57,0,384
2024-03-20 16:00:00,52,58,21,0,0,94,19,37,33,25,25,26,42,0,432
2024-03-20 16:10:00,44,68,22,0,0,100,13,45,33,23,33,16,45,0,442
2024-03-20 16:20:00,39,58,18,0,0,107,21,44,33,21,21,11,48,0,421
2024-03-20 16:30:00,54,46,13,0,0,97,21,48,40,21,4,25,64,0,433
2024-03-20 16:40:00,52,70,18,0,0,97,21,36,29,27,0,27,48,0,425
2024-03-20 16:50:00,57,59,18,0,0,91,26,42,41,24,7,22,49,0,436
2024-03-20 17:00:00,55,67,14,0,0,83,13,56,43,30,17,15,50,0,443
2024-03-20 17:10:00,49,61,16,0,0,98,21,30,30,18,21,15,55,10,424
2024-03-20 17:20:00,41,55,20,0,0,96,19,49,42,17,32,12,61,6,450
2024-03-20 17:30:00,48,58,25,0,0,59,10,39,34,29,21,19,39,6,387
2024-03-20 17:40:00,57,52,14,0,0,94,16,40,33,26,0,4,66,3,405
2024-03-20 17:50:00,52,62,17,0,0,73,18,39,27,26,0,2,59,2,377
2024-03-20 18:00:00,71,55,14,0,0,71,13,37,29,23,10,19,47,0,389
2024-03-20 18:10:00,57,63,24,0,0,67,10,35,39,27,6,17,39,0,384
2024-03-20 18:20:00,51,56,22,0,0,86,14,33,32,24,4,9,60,0,391
2024-03-20 18:30:00,61,53,12,0,0,68,13,28,25,21,11,17,46,0,355
2024-03-20 18:40:00,50,60,21,0,0,62,14,45,32,33,17,18,48,0,400
2024-03-20 18:50:00,57,56,25,0,0,81,16,22,25,22,28,25,39,7,403
2024-03-20 19:00:00,46,46,26,0,0,55,10,18,25,16,30,17,28,10,327
2024-03-20 19:10:00,39,46,22,0,0,62,15,23,30,13,26,25,44,8,353
2024-03-20 19:20:00,36,34,25,0,0,54,12,20,21,19,26,17,34,13,311
2024-03-20 19:30:00,40,35,25,0,0,39,11,17,29,13,31,22,28,12,302
2024-03-20 19:40:00,18,29,25,0,0,43,21,19,29,17,28,27,33,17,306
2024-03-20 19:50:00,35,22,14,0,0,42,18,16,23,13,25,17,27,17,269
2024-03-20 20:00:00,28,25,15,0,0,35,8,23,25,23,30,16,30,13,271
2024-03-20 20:10:00,26,27,16,0,0,31,7,16,22,16,30,14,19,10,234
2024-03-20 20:20:00,21,32,27,0,0,39,8,15,17,14,22,9,29,9,242
2024-03-20 20:30:00,24,24,14,0,0,34,10,9,15,8,31,17,24,14,224
2024-03-20 20:40:00,24,20,19,0,0,36,13,13,15,7,25,9,24,10,215
2024-03-20 20:50:00,14,20,19,0,0,30,11,11,13,17,29,11,25,15,215
2024-03-20 21:00:00,19,22,19,0,0,31,12,16,16,12,26,9,25,9,216
2024-03-20 21:10:00,16,21,15,0,0,34,5,11,19,9,28,18,16,13,205
2024-03-20 21:20:00,21,16,9,0,0,52,6,9,17,21,20,13,13,11,208
2024-03-20 21:30:00,20,15,8,0,0,34,11,17,28,11,28,9,12,12,205
2024-03-20 21:40:00,28,21,17,0,0,44,14,13,25,7,25,8,21,5,228
2024-03-20 21:50:00,16,19,18,0,0,22,10,7,12,5,21,11,11,9,161
2024-03-20 22:00:00,18,24,19,0,0,32,9,9,12,5,24,18,19,9,198
2024-03-20 22:10:00,15,29,12,0,0,20,11,15,19,6,26,13,23,12,201
2024-03-20 22:20:00,33,24,14,0,0,21,7,9,13,3,23,10,18,10,185
2024-03-20 22:30:00,20,21,15,0,0,20,9,10,11,6,20,4,22,2,160
2024-03-20 22:40:00,20,16,7,0,0,12,9,8,12,3,12,8,16,5,128
2024-03-20 22:50:00,10,12,13,0,0,21,8,10,17,4,11,5,11,8,130
2024-03-20 23:00:00,12,22,11,0,0,15,9,7,23,8,17,7,6,5,142
2024-03-20 23:10:00,9,6,6,0,0,18,6,7,11,4,11,5,5,5,93
2024-03-20 23:20:00,6,6,3,0,0,8,4,5,9,10,10,3,14,5,83
2024-03-20 23:30:00,6,3,3,0,0,9,1,5,14,4,5,1,5,0,56
2024-03-20 23:40:00,7,8,7,0,0,7,2,4,7,4,12,4,6,5,73
2024-03-20 23:50:00,6,5,2,0,0,7,4,3,7,2,7,4,5,8,60
2024-03-21 00:00:00,3,3,2,0,0,2,4,3,6,3,4,3,1,7,41
2024-03-21 00:10:00,5,10,8,0,0,5,3,1,8,5,7,6,5,3,66
2024-03-21 00:20:00,0,5,5,0,0,2,2,2,9,3,4,2,2,2,38
2024-03-21 00:30:00,3,2,2,0,0,2,5,3,5,2,9,4,4,2,43
2024-03-21 00:40:00,4,8,5,0,0,3,1,1,3,2,6,0,0,0,33
2024-03-21 00:50:00,3,3,2,0,0,5,1,0,3,1,6,3,2,3,32
2024-03-21 01:00:00,0,1,3,0,0,8,1,0,1,0,6,3,3,1,27
2024-03-21 01:10:00,4,3,2,0,0,2,2,2,1,0,2,3,1,5,27
2024-03-21 01:20:00,0,3,3,0,0,2,2,0,4,3,3,0,2,0,22
2024-03-21 01:30:00,2,5,2,0,0,4,3,2,2,1,3,1,3,0,28
2024-03-21 01:40:00,1,1,6,0,0,0,2,0,3,4,4,4,2,1,28
2024-03-21 01:50:00,7,1,1,0,0,4,1,0,4,1,2,2,0,0,23
2024-03-21 02:00:00,0,2,2,0,0,3,1,0,1,0,2,2,2,0,15
2024-03-21 02:10:00,0,2,0,0,0,1,0,2,4,1,3,2,2,4,21
2024-03-21 02:20:00,2,2,1,0,0,1,1,0,1,0,2,1,1,0,12
2024-03-21 02:30:00,1,0,0,0,0,2,2,1,1,3,1,1,1,0,13
2024-03-21 02:40:00,2,2,1,0,0,1,0,0,1,0,2,1,0,1,11
2024-03-21 02:50:00,2,1,1,0,0,4,0,0,2,0,1,1,0,1,13
2024-03-21 03:00:00,0,1,1,0,0,1,3,2,3,1,4,0,5,0,21
2024-03-21 03:10:00,2,1,0,0,0,1,0,0,1,0,2,0,1,0,8
2024-03-21 03:20:00,4,1,1,0,0,0,0,0,2,2,1,0,1,0,12
2024-03-21 03:30:00,2,2,2,0,0,2,1,1,3,0,2,3,0,6,24
2024-03-21 03:40:00,4,1,2,0,0,1,3,2,3,2,2,2,2,2,26
2024-03-21 03:50:00,6,3,2,0,0,1,2,0,3,1,2,2,2,1,25
2024-03-21 04:00:00,1,2,2,0,0,2,1,1,4,2,2,2,3,2,24
2024-03-21 04:10:00,1,1,1,0,0,4,0,3,3,0,5,7,6,6,37
2024-03-21 04:20:00,1,2,1,0,0,3,1,8,8,1,3,4,2,4,38
2024-03-21 04:30:00,3,2,2,0,0,1,2,3,1,0,7,5,6,9,41
2024-03-21 04:40:00,10,3,2,0,0,8,2,1,4,4,5,1,4,0,44
2024-03-21 04:50:00,7,2,1,0,0,7,3,8,9,6,8,10,6,7,74
2024-03-21 05:00:00,3,4,4,0,0,13,4,11,11,2,11,7,13,9,92
2024-03-21 05:10:00,11,3,3,0,0,13,4,16,16,9,15,7,14,8,119
2024-03-21 05:20:00,8,3,4,0,0,18,3,20,19,16,14,17,25,22,169
2024-03-21 05:30:00,7,5,10,0,0,31,3,24,22,13,19,13,30,15,192
2024-03-21 05:40:00,13,14,11,0,0,26,4,25,20,29,24,15,34,19,234
2024-03-21 05:50:00,19,13,7,0,0,33,4,22,18,20,26,19,33,16,230
2024-03-21 06:00:00,8,10,11,0,0,29,3,24,21,11,26,21,34,19,217
2024-03-21 06:10:00,18,15,14,0,0,28,2,38,26,21,30,30,41,16,279
2024-03-21 06:20:00,14,21,12,0,0,28,5,31,37,33,22,18,33,16,270
