datetime,V51Z,V52Z,V111Z,V112Z,D53Z,D113Z,Total
2024-03-27 23:20:00,0,6,22,5,3,14,50
2024-03-27 23:30:00,1,8,11,4,6,8,38
2024-03-27 23:40:00,1,14,9,5,11,7,47
2024-03-27 23:50:00,0,12,12,3,8,7,42
2024-03-28 00:00:00,1,3,16,4,2,10,36
2024-03-28 00:10:00,0,12,15,1,6,10,44
2024-03-28 00:20:00,0,3,14,6,2,9,34
2024-03-28 00:30:00,0,7,14,3,4,6,34
2024-03-28 00:40:00,0,2,6,3,1,3,15
2024-03-28 00:50:00,0,2,5,2,1,4,14
2024-03-28 01:00:00,0,11,5,2,5,2,25
2024-03-28 01:10:00,0,2,14,0,1,8,25
2024-03-28 01:20:00,0,3,3,2,2,3,13
2024-03-28 01:30:00,0,2,9,3,1,5,20
2024-03-28 01:40:00,0,0,9,5,0,5,19
2024-03-28 01:50:00,0,2,3,2,2,2,11
2024-03-28 02:00:00,0,3,0,2,2,0,7
2024-03-28 02:10:00,2,0,6,3,0,4,15
2024-03-28 02:20:00,0,4,3,1,2,2,12
2024-03-28 02:30:00,0,2,4,2,1,2,11
2024-03-28 02:40:00,0,2,3,1,2,1,9
2024-03-28 02:50:00,1,3,3,1,2,2,12
2024-03-28 03:00:00,0,2,3,1,1,2,9
2024-03-28 03:10:00,0,1,2,2,1,1,7
2024-03-28 03:20:00,0,4,6,0,2,2,14
2024-03-28 03:30:00,0,2,4,2,1,2,11
2024-03-28 03:40:00,0,5,3,1,3,2,14
2024-03-28 03:50:00,0,4,4,0,2,2,12
2024-03-28 04:00:00,0,5,9,0,3,6,23
2024-03-28 04:10:00,1,9,5,3,7,5,30
2024-03-28 04:20:00,0,5,2,1,3,1,12
2024-03-28 04:30:00,1,5,3,2,4,2,17
2024-03-28 04:40:00,0,24,1,0,13,1,39
2024-03-28 04:50:00,0,19,5,1,11,2,38
2024-03-28 05:00:00,6,13,11,1,9,8,48
2024-03-28 05:10:00,1,21,12,2,12,9,57
2024-03-28 05:20:00,0,44,8,3,27,6,88
2024-03-28 05:30:00,1,51,20,1,29,12,114
2024-03-28 05:40:00,1,50,12,4,38,8,113
2024-03-28 05:50:00,2,38,13,3,32,12,100
2024-03-28 06:00:00,3,30,12,3,37,15,100
2024-03-28 06:10:00,2,17,11,6,21,13,70
2024-03-28 06:20:00,5,88,28,5,80,27,233
2024-03-28 06:30:00,3,75,19,4,68,20,189
2024-03-28 06:40:00,2,8,27,5,65,28,135
2024-03-28 06:50:00,1,14,22,5,34,28,104
2024-03-28 07:00:00,7,56,26,7,116,28,240
2024-03-28 07:10:00,2,66,27,9,65,27,196
2024-03-28 07:20:00,4,70,25,7,85,26,217
2024-03-28 07:30:00,2,63,33,6,88,40,232
2024-03-28 07:40:00,2,78,39,14,85,40,258
2024-03-28 07:50:00,1,40,31,13,82,36,203
2024-03-28 08:00:00,3,27,24,7,46,24,131
2024-03-28 08:10:00,4,60,21,9,100,31,225
2024-03-28 08:20:00,3,56,28,8,77,29,201
2024-03-28 08:30:00,1,29,29,10,47,36,152
2024-03-28 08:40:00,3,55,23,10,102,33,226
2024-03-28 08:50:00,2,27,26,10,50,37,152
2024-03-28 09:00:00,4,41,37,11,61,39,193
2024-03-28 09:10:00,3,71,21,8,92,31,226
2024-03-28 09:20:00,1,35,24,8,57,32,157
2024-03-28 09:30:00,3,52,30,5,76,34,200
2024-03-28 09:40:00,3,43,21,17,54,25,163
2024-03-28 09:50:00,4,31,27,15,51,29,157
2024-03-28 10:00:00,5,27,29,13,39,36,149
2024-03-28 10:10:00,1,31,36,13,39,39,159
2024-03-28 10:20:00,2,31,20,15,48,31,147
2024-03-28 10:30:00,3,26,22,12,49,33,145
2024-03-28 10:40:00,4,44,35,9,64,53,209
2024-03-28 10:50:00,3,29,38,10,38,38,156
2024-03-28 11:00:00,2,28,29,13,37,40,149
2024-03-28 11:10:00,2,41,32,13,45,31,164
2024-03-28 11:20:00,2,22,37,21,27,44,153
2024-03-28 11:30:00,2,33,40,9,41,53,178
2024-03-28 11:40:00,3,41,36,8,50,46,184
2024-03-28 11:50:00,1,29,38,19,42,51,180
2024-03-28 12:00:00,1,33,24,13,40,47,158
2024-03-28 12:10:00,3,27,45,21,37,55,188
2024-03-28 12:20:00,4,36,39,14,47,62,202
2024-03-28 12:30:00,1,36,41,14,38,53,183
2024-03-28 12:40:00,2,37,25,10,45,45,164
2024-03-28 12:50:00,3,24,34,14,28,55,158
2024-03-28 13:00:00,2,28,39,20,36,59,184
2024-03-28 13:10:00,2,44,37,10,68,59,220
2024-03-28 13:20:00,4,37,30,18,52,63,204
2024-03-28 13:30:00,4,39,39,16,49,60,207
2024-03-28 13:40:00,5,36,43,19,43,52,198
2024-03-28 13:50:00,1,29,45,16,51,72,214
2024-03-28 14:00:00,3,33,49,22,42,70,219
2024-03-28 14:10:00,3,31,47,13,47,71,212
2024-03-28 14:20:00,2,27,65,12,45,80,231
2024-03-28 14:30:00,3,39,52,14,47,75,230
2024-03-28 14:40:00,6,35,48,25,57,86,257
2024-03-28 14:50:00,2,28,42,18,38,77,205
2024-03-28 15:00:00,2,37,46,16,45,72,218
2024-03-28 15:10:00,6,56,54,11,64,75,266
2024-03-28 15:20:00,2,28,69,21,40,90,250
2024-03-28 15:30:00,4,37,39,18,54,95,247
2024-03-28 15:40:00,3,44,52,16,64,92,271
2024-03-28 15:50:00,4,33,61,18,43,85,244
2024-03-28 16:00:00,1,28,50,22,39,74,214
2024-03-28 16:10:00,7,46,42,21,55,90,261
2024-03-28 16:20:00,3,43,49,16,55,84,250
2024-03-28 16:30:00,1,34,56,13,51,77,232
2024-03-28 16:40:00,3,40,75,18,57,87,280
2024-03-28 16:50:00,4,30,58,15,43,78,228
2024-03-28 17:00:00,3,46,61,20,54,85,269
2024-03-28 17:10:00,2,54,64,17,52,83,272
2024-03-28 17:20:00,4,35,54,19,44,97,253
2024-03-28 17:30:00,5,41,60,22,49,81,258
2024-03-28 17:40:00,3,36,44,12,53,66,214
2024-03-28 17:50:00,3,16,49,13,34,73,188
2024-03-28 18:00:00,12,42,53,13,63,84,267
2024-03-28 18:10:00,4,34,50,14,54,73,229
2024-03-28 18:20:00,3,42,52,17,58,71,243
2024-03-28 18:30:00,3,33,40,16,37,52,181
2024-03-28 18:40:00,2,40,39,16,48,69,214
2024-03-28 18:50:00,3,28,36,22,26,59,174
2024-03-28 19:00:00,6,31,44,16,37,53,187
2024-03-28 19:10:00,4,40,27,18,22,46,157
2024-03-28 19:20:00,5,64,46,10,39,47,211
2024-03-28 19:30:00,7,33,44,15,18,47,164
2024-03-28 19:40:00,6,31,42,6,19,49,153
2024-03-28 19:50:00,5,46,37,19,27,29,163
2024-03-28 20:00:00,6,42,38,8,22,34,150
2024-03-28 20:10:00,2,47,50,16,27,47,189
2024-03-28 20:20:00,0,49,51,10,29,51,190
2024-03-28 20:30:00,4,39,26,17,29,31,146
2024-03-28 20:40:00,1,27,37,12,21,25,123
2024-03-28 20:50:00,0,20,43,6,15,36,120
2024-03-28 21:00:00,2,24,41,14,16,26,123
2024-03-28 21:10:00,6,12,26,9,9,21,83
2024-03-28 21:20:00,1,19,42,15,15,29,121
2024-03-28 21:30:00,1,39,17,15,21,20,113
2024-03-28 21:40:00,1,18,21,5,12,18,75
2024-03-28 21:50:00,0,31,32,9,16,22,110
2024-03-28 22:00:00,1,35,49,11,19,32,147
2024-03-28 22:10:00,2,19,35,8,16,28,108
2024-03-28 22:20:00,1,42,38,9,22,31,143
2024-03-28 22:30:00,3,27,27,7,17,22,103
2024-03-28 22:40:00,3,20,27,10,11,24,95
2024-03-28 22:50:00,0,32,21,3,19,14,89
2024-03-28 23:00:00,2,17,19,3,11,19,71
2024-03-28 23:10:00,2,35,25,5,20,18,105
2024-03-28 23:20:00,0,13,23,6,9,13,64
2024-03-28 23:30:00,3,16,22,8,10,16,75
2024-03-28 23:40:00,2,19,18,6,12,12,69
2024-03-28 23:50:00,2,11,14,5,6,10,48
2024-03-29 00:00:00,3,15,10,5,10,7,50
2024-03-29 00:10:00,2,3,7,3,2,4,21
2024-03-29 00:20:00,0,3,16,4,2,11,36
2024-03-29 00:30:00,2,11,15,7,5,10,50
2024-03-29 00:40:00,1,9,16,4,5,11,46
2024-03-29 00:50:00,0,4,16,3,2,9,34
2024-03-29 01:00:00,3,5,18,7,4,10,47
2024-03-29 01:10:00,0,7,12,2,4,9,34
2024-03-29 01:20:00,3,5,16,5,4,9,42
2024-03-29 01:30:00,2,4,10,4,2,4,26
2024-03-29 01:40:00,0,2,12,5,1,7,27
2024-03-29 01:50:00,0,5,4,0,3,3,15
2024-03-29 02:00:00,1,7,8,2,6,5,29
2024-03-29 02:10:00,0,2,7,2,2,7,20
2024-03-29 02:20:00,0,12,4,1,5,3,25
2024-03-29 02:30:00,0,2,5,2,1,3,13
2024-03-29 02:40:00,3,2,7,3,1,4,20
2024-03-29 02:50:00,0,0,7,1,0,5,13
2024-03-29 03:00:00,0,0,4,5,0,1,10
2024-03-29 03:10:00,0,8,2,2,4,4,20
2024-03-29 03:20:00,0,4,5,0,2,2,13
2024-03-29 03:30:00,0,1,5,1,1,3,11
2024-03-29 03:40:00,0,1,3,1,1,2,8
2024-03-29 03:50:00,0,6,5,1,3,5,20
2024-03-29 04:00:00,0,2,8,1,1,4,16
2024-03-29 04:10:00,0,0,9,2,0,5,16
2024-03-29 04:20:00,0,5,5,1,4,3,18
2024-03-29 04:30:00,0,3,5,1,2,4,15
2024-03-29 04:40:00,0,8,2,1,5,1,17
2024-03-29 04:50:00,0,7,4,0,3,2,16
2024-03-29 05:00:00,0,9,3,0,5,2,19
2024-03-29 05:10:00,0,5,5,3,3,7,23
2024-03-29 05:20:00,0,16,4,2,13,5,40
2024-03-29 05:30:00,1,11,1,1,9,3,26
2024-03-29 05:40:00,0,5,1,0,4,1,11
2024-03-29 05:50:00,0,5,6,1,4,4,20
2024-03-29 06:00:00,2,3,4,4,5,4,22
2024-03-29 06:10:00,0,1,1,0,1,1,4
2024-03-29 06:20:00,0,7,9,9,7,9,41
2024-03-29 06:30:00,1,8,8,6,7,7,37
2024-03-29 06:40:00,0,4,4,1,4,5,18
2024-03-29 06:50:00,0,1,8,1,1,5,16
2024-03-29 07:00:00,1,6,4,6,6,3,26
2024-03-29 07:10:00,2,7,4,1,8,4,26
2024-03-29 07:20:00,0,5,6,1,5,3,20
2024-03-29 07:30:00,1,5,5,1,6,6,24
2024-03-29 07:40:00,1,10,9,3,10,10,43
2024-03-29 07:50:00,0,3,8,3,5,6,25
2024-03-29 08:00:00,1,9,1,4,10,2,27
2024-03-29 08:10:00,0,5,6,0,5,9,25
2024-03-29 08:20:00,1,9,10,2,9,11,42
2024-03-29 08:30:00,2,12,13,2,12,13,54
2024-03-29 08:40:00,0,8,13,2,8,10,41
2024-03-29 08:50:00,0,7,12,1,7,12,39
2024-03-29 09:00:00,2,13,9,2,15,13,54
2024-03-29 09:10:00,2,12,6,3,12,5,40
2024-03-29 09:20:00,0,12,10,5,14,13,54
2024-03-29 09:30:00,0,26,17,0,27,21,91
2024-03-29 09:40:00,3,13,16,4,15,21,72
2024-03-29 09:50:00,0,19,18,5,21,13,76
2024-03-29 10:00:00,2,19,18,4,22,14,79
2024-03-29 10:10:00,1,29,17,7,27,16,97
2024-03-29 10:20:00,3,17,23,8,20,17,88
2024-03-29 10:30:00,3,14,15,2,16,23,73
2024-03-29 10:40:00,1,26,18,9,31,21,106
2024-03-29 10:50:00,1,19,17,9,23,13,82
2024-03-29 11:00:00,1,25,25,6,28,30,115
2024-03-29 11:10:00,1,11,18,10,15,19,74
2024-03-29 11:20:00,1,16,21,6,16,22,82
2024-03-29 11:30:00,2,20,20,7,21,24,94
2024-03-29 11:40:00,5,28,25,8,30,31,127
2024-03-29 11:50:00,1,19,30,7,25,30,112
2024-03-29 12:00:00,5,22,18,10,29,30,114
2024-03-29 12:10:00,3,24,21,4,27,18,97
2024-03-29 12:20:00,1,30,22,4,40,24,121
2024-03-29 12:30:00,1,25,19,8,28,22,103
2024-03-29 12:40:00,4,26,24,5,31,25,115
2024-03-29 12:50:00,0,15,25,14,17,31,102
2024-03-29 13:00:00,1,34,24,7,42,31,139
2024-03-29 13:10:00,2,22,17,7,25,23,96
2024-03-29 13:20:00,0,30,23,7,32,20,112
2024-03-29 13:30:00,3,22,23,9,28,31,116
2024-03-29 13:40:00,2,21,21,10,26,27,107
2024-03-29 13:50:00,2,35,31,15,36,32,151
2024-03-29 14:00:00,3,24,24,12,26,42,131
2024-03-29 14:10:00,2,32,41,12,39,46,172
2024-03-29 14:20:00,0,30,27,11,39,29,136
2024-03-29 14:30:00,2,26,40,17,30,47,162
2024-03-29 14:40:00,2,22,42,11,25,42,144
2024-03-29 14:50:00,1,26,28,7,27,32,121
2024-03-29 15:00:00,4,23,29,11,23,33,123
2024-03-29 15:10:00,5,27,26,8,32,35,133
2024-03-29 15:20:00,1,15,25,7,23,34,105
2024-03-29 15:30:00,4,26,28,12,31,40,141
2024-03-29 15:40:00,1,30,31,9,34,33,138
2024-03-29 15:50:00,3,18,22,12,19,22,96
2024-03-29 16:00:00,3,21,27,9,24,32,116
2024-03-29 16:10:00,3,22,23,12,29,33,122
2024-03-29 16:20:00,0,26,21,5,30,19,101
2024-03-29 16:30:00,5,26,29,7,28,31,126
2024-03-29 16:40:00,2,32,30,11,38,32,145
2024-03-29 16:50:00,0,24,21,6,27,25,103
2024-03-29 17:00:00,1,32,25,9,37,36,140
2024-03-29 17:10:00,2,26,25,11,25,26,115
2024-03-29 17:20:00,1,26,33,8,29,41,138
2024-03-29 17:30:00,4,23,34,10,25,40,136
2024-03-29 17:40:00,3,25,14,15,30,19,106
2024-03-29 17:50:00,2,22,20,7,22,20,93
2024-03-29 18:00:00,1,21,24,12,25,40,123
2024-03-29 18:10:00,2,22,29,6,24,38,121
2024-03-29 18:20:00,0,31,20,12,34,33,130
2024-03-29 18:30:00,3,26,29,7,30,36,131
2024-03-29 18:40:00,2,18,19,11,25,33,108
2024-03-29 18:50:00,3,21,18,14,33,29,118
2024-03-29 19:00:00,8,20,19,14,24,25,110
2024-03-29 19:10:00,6,24,16,14,22,20,102
2024-03-29 19:20:00,0,23,19,9,23,29,103
2024-03-29 19:30:00,3,16,21,10,13,29,92
2024-03-29 19:40:00,10,25,17,5,29,22,108
2024-03-29 19:50:00,6,18,18,9,18,23,92
2024-03-29 20:00:00,3,20,20,8,19,24,94
2024-03-29 20:10:00,2,25,17,9,25,21,99
2024-03-29 20:20:00,4,28,20,12,26,18,108
2024-03-29 20:30:00,4,19,19,13,22,21,98
2024-03-29 20:40:00,7,20,22,9,17,21,96
2024-03-29 20:50:00,3,24,10,7,20,12,76
2024-03-29 21:00:00,4,19,13,4,20,16,76
2024-03-29 21:10:00,2,25,16,7,17,18,85
2024-03-29 21:20:00,2,20,21,12,16,18,89
2024-03-29 21:30:00,4,19,18,9,12,19,81
2024-03-29 21:40:00,4,22,23,9,20,21,99
2024-03-29 21:50:00,3,11,18,10,10,24,76
2024-03-29 22:00:00,5,10,25,9,13,32,94
2024-03-29 22:10:00,6,13,21,15,14,25,94
2024-03-29 22:20:00,1,16,20,8,10,18,73
2024-03-29 22:30:00,3,21,17,11,16,22,90
2024-03-29 22:40:00,6,15,16,9,12,16,74
2024-03-29 22:50:00,2,9,9,11,7,9,47
2024-03-29 23:00:00,5,17,16,6,12,20,76
2024-03-29 23:10:00,0,6,14,8,5,11,44
2024-03-29 23:20:00,0,13,11,5,10,12,51
2024-03-29 23:30:00,2,7,14,7,11,14,55
2024-03-29 23:40:00,0,3,9,8,3,10,33
2024-03-29 23:50:00,1,8,11,4,7,11,42
2024-03-30 00:00:00,2,9,7,9,6,5,38
2024-03-30 00:10:00,3,9,7,8,6,9,42
2024-03-30 00:20:00,1,9,9,5,7,7,38
2024-03-30 00:30:00,2,9,9,6,7,7,40
2024-03-30 00:40:00,2,5,10,5,4,11,37
2024-03-30 00:50:00,0,3,7,7,2,5,24
2024-03-30 01:00:00,4,14,7,2,9,5,41
2024-03-30 01:10:00,0,10,5,3,8,4,30
2024-03-30 01:20:00,2,5,5,6,4,7,29
2024-03-30 01:30:00,0,2,5,3,2,9,21
2024-03-30 01:40:00,1,1,5,1,1,4,13
2024-03-30 01:50:00,2,3,2,2,1,3,13
2024-03-30 02:00:00,2,5,6,2,3,6,24
2024-03-30 02:10:00,0,3,5,4,2,5,19
2024-03-30 02:20:00,0,0,6,2,0,6,14
2024-03-30 02:30:00,2,6,6,2,4,3,23
2024-03-30 02:40:00,0,7,2,0,8,2,19
2024-03-30 02:50:00,0,5,4,1,3,4,17
2024-03-30 03:00:00,2,3,4,2,2,3,16
2024-03-30 03:10:00,0,2,2,2,2,2,10
2024-03-30 03:20:00,0,3,5,1,2,4,15
2024-03-30 03:30:00,1,3,4,1,2,3,14
2024-03-30 03:40:00,0,2,6,3,2,6,19
2024-03-30 03:50:00,1,2,2,0,1,2,8
2024-03-30 04:00:00,1,3,4,3,2,3,16
2024-03-30 04:10:00,4,2,4,1,2,3,16
2024-03-30 04:20:00,1,2,5,3,2,3,16
2024-03-30 04:30:00,0,3,2,1,2,2,10
2024-03-30 04:40:00,0,5,1,0,5,1,12
2024-03-30 04:50:00,3,8,1,1,5,1,19
2024-03-30 05:00:00,0,11,7,4,12,4,38
2024-03-30 05:10:00,1,2,9,7,4,7,30
2024-03-30 05:20:00,1,6,9,6,7,5,34
2024-03-30 05:30:00,0,10,6,6,9,6,37
2024-03-30 05:40:00,2,9,5,5,7,2,30
2024-03-30 05:50:00,3,8,5,6,5,5,32
2024-03-30 06:00:00,0,6,5,0,6,8,25
2024-03-30 06:10:00,1,3,6,4,4,5,23
2024-03-30 06:20:00,2,13,9,4,15,5,48
2024-03-30 06:30:00,0,7,5,3,7,3,25
2024-03-30 06:40:00,2,13,7,3,14,7,46
2024-03-30 06:50:00,2,10,10,6,11,9,48
2024-03-30 07:00:00,0,12,5,1,12,5,35
2024-03-30 07:10:00,1,13,11,2,14,13,54
2024-03-30 07:20:00,3,26,4,5,24,4,66
2024-03-30 07:30:00,0,11,10,7,11,11,50
2024-03-30 07:40:00,1,11,18,2,12,21,65
2024-03-30 07:50:00,2,15,10,3,17,9,56
2024-03-30 08:00:00,0,11,23,4,12,23,73
2024-03-30 08:10:00,1,22,14,11,23,17,88
2024-03-30 08:20:00,4,16,23,7,19,20,89
2024-03-30 08:30:00,1,26,14,6,28,17,92
2024-03-30 08:40:00,2,22,15,5,27,19,90
2024-03-30 08:50:00,2,26,15,6,33,19,101
2024-03-30 09:00:00,2,26,15,3,27,18,91
2024-03-30 09:10:00,3,31,10,11,30,13,98
2024-03-30 09:20:00,2,30,17,9,44,19,121
2024-03-30 09:30:00,1,44,20,10,53,21,149
2024-03-30 09:40:00,8,34,22,9,38,31,142
2024-03-30 09:50:00,3,37,31,15,47,34,167
2024-03-30 10:00:00,2,38,24,8,45,30,147
2024-03-30 10:10:00,2,42,28,12,55,32,171
2024-03-30 10:20:00,5,38,22,9,53,33,160
2024-03-30 10:30:00,0,38,31,13,58,28,168
2024-03-30 10:40:00,2,33,28,18,62,37,180
2024-03-30 10:50:00,2,31,29,15,42,43,162
2024-03-30 11:00:00,1,25,30,13,33,30,132
2024-03-30 11:10:00,3,38,35,9,50,49,184
2024-03-30 11:20:00,5,25,41,9,37,51,168
2024-03-30 11:30:00,3,47,40,18,62,48,218
2024-03-30 11:40:00,1,34,37,15,42,49,178
2024-03-30 11:50:00,2,39,53,11,46,62,213
2024-03-30 12:00:00,1,27,40,9,43,53,173
2024-03-30 12:10:00,4,24,43,12,39,50,172
2024-03-30 12:20:00,1,41,31,13,48,42,176
2024-03-30 12:30:00,3,34,31,17,43,41,169
2024-03-30 12:40:00,3,37,35,15,50,58,198
2024-03-30 12:50:00,5,28,33,9,48,49,172
2024-03-30 13:00:00,3,40,37,6,54,59,199
2024-03-30 13:10:00,1,32,44,9,39,53,178
2024-03-30 13:20:00,4,30,32,8,46,56,176
2024-03-30 13:30:00,3,44,40,17,52,57,213
2024-03-30 13:40:00,1,32,46,9,40,58,186
2024-03-30 13:50:00,2,47,46,22,52,62,231
2024-03-30 14:00:00,3,28,37,12,43,46,169
2024-03-30 14:10:00,3,27,25,13,44,38,150
2024-03-30 14:20:00,1,40,36,11,50,62,200
2024-03-30 14:30:00,3,43,50,18,48,75,237
2024-03-30 14:40:00,1,36,33,18,45,44,177
2024-03-30 14:50:00,3,29,44,13,37,49,175
2024-03-30 15:00:00,1,22,38,20,31,55,167
2024-03-30 15:10:00,3,21,31,19,31,59,164
2024-03-30 15:20:00,2,24,27,19,39,55,166
2024-03-30 15:30:00,4,26,34,19,30,45,158
2024-03-30 15:40:00,2,41,40,13,52,49,197
2024-03-30 15:50:00,4,20,38,10,36,43,151
2024-03-30 16:00:00,0,27,35,13,32,53,160
2024-03-30 16:10:00,5,27,34,7,33,55,161
2024-03-30 16:20:00,3,31,35,12,47,44,172
2024-03-30 16:30:00,1,33,32,17,50,52,185
2024-03-30 16:40:00,3,36,26,7,47,37,156
2024-03-30 16:50:00,2,37,41,12,40,58,190
2024-03-30 17:00:00,0,39,31,11,42,37,160
2024-03-30 17:10:00,3,21,33,11,28,51,147
2024-03-30 17:20:00,5,41,39,15,50,51,201
2024-03-30 17:30:00,1,38,40,15,43,51,188
2024-03-30 17:40:00,4,34,39,10,34,53,174
2024-03-30 17:50:00,4,38,39,13,36,50,180
2024-03-30 18:00:00,4,31,32,16,30,40,153
2024-03-30 18:10:00,4,31,26,19,38,42,160
2024-03-30 18:20:00,3,29,36,18,33,37,156
2024-03-30 18:30:00,4,29,38,16,33,47,167
2024-03-30 18:40:00,3,33,36,14,36,39,161
2024-03-30 18:50:00,2,23,25,11,25,29,115
2024-03-30 19:00:00,3,30,42,15,29,43,162
2024-03-30 19:10:00,2,40,42,8,28,40,160
2024-03-30 19:20:00,1,43,22,11,26,17,120
2024-03-30 19:30:00,2,18,37,7,10,27,101
2024-03-30 19:40:00,3,52,37,8,33,31,164
2024-03-30 19:50:00,4,49,41,10,28,34,166
2024-03-30 20:00:00,0,43,40,9,22,33,147
2024-03-30 20:10:00,1,48,36,9,28,32,154
2024-03-30 20:20:00,3,35,18,9,19,18,102
2024-03-30 20:30:00,1,32,36,8,20,24,121
2024-03-30 20:40:00,4,33,24,13,19,26,119
2024-03-30 20:50:00,1,32,29,12,18,23,115
2024-03-30 21:00:00,0,27,32,6,16,25,106
2024-03-30 21:10:00,6,25,33,15,13,20,112
2024-03-30 21:20:00,7,21,21,9,13,16,87
2024-03-30 21:30:00,5,26,28,9,13,17,98
2024-03-30 21:40:00,5,18,22,9,11,21,86
2024-03-30 21:50:00,1,25,23,5,13,24,91
2024-03-30 22:00:00,0,45,30,6,24,23,128
2024-03-30 22:10:00,3,32,29,9,19,28,120
2024-03-30 22:20:00,2,33,17,8,19,14,93
2024-03-30 22:30:00,4,11,29,6,8,24,82
2024-03-30 22:40:00,6,24,22,5,14,15,86
2024-03-30 22:50:00,0,10,30,3,10,23,76
2024-03-30 23:00:00,7,28,38,8,17,29,127
2024-03-30 23:10:00,2,36,32,6,18,27,121
2024-03-30 23:20:00,4,32,20,4,16,20,96
2024-03-30 23:30:00,4,18,19,2,12,19,74
2024-03-30 23:40:00,3,19,8,4,10,5,49
2024-03-30 23:50:00,0,21,17,4,11,10,63
2024-03-31 00:00:00,1,9,21,3,8,14,56
2024-03-31 00:10:00,1,9,12,5,5,8,40
2024-03-31 00:20:00,0,8,13,1,4,9,35
2024-03-31 00:30:00,0,5,14,2,3,14,38
2024-03-31 00:40:00,1,14,16,3,9,11,54
2024-03-31 00:50:00,1,7,16,9,4,11,48
2024-03-31 01:00:00,5,7,8,3,6,9,38
2024-03-31 01:10:00,0,5,13,1,3,11,33
2024-03-31 01:20:00,0,10,13,5,5,11,44
2024-03-31 01:30:00,0,6,7,5,4,7,29
2024-03-31 01:40:00,1,9,5,2,6,2,25
2024-03-31 01:50:00,0,3,6,2,2,9,22
2024-03-31 02:00:00,0,0,0,0,0,0,0
2024-03-31 02:10:00,0,0,0,0,0,0,0
2024-03-31 02:20:00,0,0,0,0,0,0,0
2024-03-31 02:30:00,0,0,0,0,0,0,0
2024-03-31 02:40:00,0,0,0,0,0,0,0
2024-03-31 02:50:00,0,0,0,0,0,0,0
2024-03-31 03:00:00,0,0,0,0,0,0,0
2024-03-31 03:10:00,0,0,0,0,0,0,0
2024-03-31 03:20:00,0,0,0,0,0,0,0
2024-03-31 03:30:00,0,0,0,0,0,0,0
2024-03-31 03:40:00,0,0,0,0,0,0,0
2024-03-31 03:50:00,0,0,0,0,0,0,0
2024-03-31 04:00:00,2,4,6,6,4,6,28
2024-03-31 04:10:00,0,3,10,6,3,10,32
2024-03-31 04:20:00,1,1,5,4,1,3,15
2024-03-31 04:30:00,0,4,2,3,3,3,15
2024-03-31 04:40:00,0,3,6,3,3,5,20
2024-03-31 04:50:00,0,2,1,1,2,1,7
2024-03-31 05:00:00,0,4,9,4,5,8,30
2024-03-31 05:10:00,0,3,7,7,3,8,28
2024-03-31 05:20:00,2,5,2,2,6,4,21
2024-03-31 05:30:00,0,4,1,1,4,1,11
2024-03-31 05:40:00,0,8,3,10,8,2,31
2024-03-31 05:50:00,1,4,4,1,3,3,16
2024-03-31 06:00:00,1,1,11,4,1,11,29
2024-03-31 06:10:00,2,5,2,4,5,2,20
2024-03-31 06:20:00,1,6,10,10,6,9,42
2024-03-31 06:30:00,1,2,8,4,5,8,28
2024-03-31 06:40:00,0,3,7,2,3,5,20
2024-03-31 06:50:00,0,8,4,3,6,3,24
2024-03-31 07:00:00,3,2,2,2,5,2,16
2024-03-31 07:10:00,0,7,2,1,7,1,18
2024-03-31 07:20:00,0,4,4,3,4,4,19
2024-03-31 07:30:00,1,5,6,1,7,5,25
2024-03-31 07:40:00,0,3,5,1,3,3,15
2024-03-31 07:50:00,0,6,6,3,6,6,27
2024-03-31 08:00:00,1,7,9,1,7,11,36
2024-03-31 08:10:00,0,7,9,1,7,8,32
2024-03-31 08:20:00,0,14,16,4,15,23,72
2024-03-31 08:30:00,2,8,13,3,11,18,55
2024-03-31 08:40:00,1,10,10,4,11,12,48
2024-03-31 08:50:00,0,14,12,1,14,8,49
2024-03-31 09:00:00,4,11,11,2,11,9,48
2024-03-31 09:10:00,2,18,15,2,18,17,72
2024-03-31 09:20:00,0,15,18,8,16,17,74
2024-03-31 09:30:00,2,19,17,0,20,17,75
2024-03-31 09:40:00,2,18,23,3,24,25,95
2024-03-31 09:50:00,0,21,21,2,21,20,85
2024-03-31 10:00:00,2,23,16,6,23,17,87
2024-03-31 10:10:00,6,28,24,3,23,23,107
2024-03-31 10:20:00,0,23,19,7,20,19,88
2024-03-31 10:30:00,1,21,20,6,22,21,91
2024-03-31 10:40:00,4,29,29,5,32,31,130
2024-03-31 10:50:00,0,22,33,13,25,40,133
2024-03-31 11:00:00,2,23,27,8,25,24,109
2024-03-31 11:10:00,3,24,32,10,20,30,119
2024-03-31 11:20:00,0,27,29,5,27,32,120
2024-03-31 11:30:00,3,33,28,6,33,34,137
2024-03-31 11:40:00,2,35,26,10,37,29,139
2024-03-31 11:50:00,0,33,41,5,37,50,166
2024-03-31 12:00:00,2,36,45,15,41,49,188
2024-03-31 12:10:00,3,38,34,8,40,37,160
2024-03-31 12:20:00,4,31,30,9,34,34,142
2024-03-31 12:30:00,3,27,37,6,29,43,145
2024-03-31 12:40:00,2,20,36,10,20,39,127
2024-03-31 12:50:00,1,39,37,11,31,41,160
2024-03-31 13:00:00,2,46,27,12,41,37,165
2024-03-31 13:10:00,2,21,30,10,19,38,120
2024-03-31 13:20:00,2,43,27,6,38,32,148
