datetime,D11Z,V111Z,D12Z,V121Z,D21Z,V211Z,D23Z,D22Z,V221Z,D31Z,V311Z,D32Z,V321Z,D41Z,V411Z,D43Z,D42Z,V421Z,D44Z,Total
2024-03-12 06:50:00,16,12,31,20,2,15,37,0,11,38,6,23,7,20,23,17,14,14,11,317
2024-03-12 07:00:00,22,19,46,17,5,20,58,0,5,54,3,37,7,16,28,13,7,9,6,372
2024-03-12 07:10:00,34,20,35,24,4,21,70,0,3,48,4,35,10,24,28,21,15,16,8,420
2024-03-12 07:20:00,26,17,47,26,9,11,55,0,7,53,6,22,7,28,32,19,17,15,9,406
2024-03-12 07:30:00,32,18,52,30,8,10,74,0,11,80,8,19,10,24,26,15,23,19,8,467
2024-03-12 07:40:00,33,16,53,30,6,16,61,0,11,88,8,16,6,29,32,19,21,20,14,479
2024-03-12 07:50:00,48,19,46,14,12,11,76,0,4,84,5,17,12,20,23,14,21,23,10,459
2024-03-12 08:00:00,31,17,66,26,9,6,84,0,8,81,6,16,8,29,32,20,17,16,9,481
2024-03-12 08:10:00,38,14,51,33,11,13,80,0,8,97,6,3,6,24,27,17,13,14,7,462
2024-03-12 08:20:00,39,15,45,18,9,20,65,0,12,83,5,17,10,31,39,17,14,14,9,462
2024-03-12 08:30:00,30,19,45,20,9,15,57,0,12,87,5,20,8,23,28,11,14,16,11,430
2024-03-12 08:40:00,52,20,59,23,11,15,71,0,10,55,5,5,6,26,31,22,14,14,8,447
2024-03-12 08:50:00,36,26,42,21,10,12,81,0,8,75,5,4,14,17,23,9,16,18,12,429
2024-03-12 09:00:00,35,18,46,25,7,12,68,0,8,73,8,15,8,23,27,12,19,14,9,427
2024-03-12 09:10:00,21,15,42,17,8,10,64,0,12,73,4,26,10,27,32,16,13,22,13,425
2024-03-12 09:20:00,27,16,34,28,9,16,51,0,8,51,4,16,5,23,28,24,12,14,8,374
2024-03-12 09:30:00,6,5,23,11,9,12,29,0,6,46,4,3,2,16,20,7,9,15,8,231
2024-03-12 09:40:00,23,12,31,21,5,13,28,0,7,45,3,19,7,23,28,18,10,8,5,306
2024-03-12 09:50:00,18,13,27,14,2,16,33,0,6,30,4,12,6,18,21,13,11,13,6,263
2024-03-12 10:00:00,16,10,54,22,2,21,44,0,11,35,2,25,10,21,23,12,10,17,6,341
2024-03-12 10:10:00,25,8,32,26,3,18,35,0,5,43,4,13,4,35,37,18,12,13,5,336
2024-03-12 10:20:00,25,14,38,25,3,15,40,0,13,62,2,18,4,33,36,16,11,11,11,377
2024-03-12 10:30:00,21,15,31,21,5,0,1,0,34,36,5,16,6,28,31,17,18,8,12,305
2024-03-12 10:40:00,11,10,37,14,4,7,20,0,14,50,7,18,6,31,39,13,21,19,13,334
2024-03-12 10:50:00,34,11,50,11,5,14,43,0,7,54,2,17,5,37,44,19,29,26,12,420
2024-03-12 11:00:00,30,20,47,22,5,13,46,0,11,58,6,25,10,33,39,19,23,26,13,446
2024-03-12 11:10:00,31,15,51,22,0,16,38,0,11,58,2,15,8,22,26,13,17,21,11,377
2024-03-12 11:20:00,19,11,83,19,7,14,54,0,12,35,3,13,11,30,35,18,21,24,15,424
2024-03-12 11:30:00,32,16,53,17,6,25,49,0,13,55,3,13,6,32,37,21,15,14,7,414
2024-03-12 11:40:00,22,22,44,19,7,18,53,0,17,42,2,24,4,37,37,19,26,26,17,436
2024-03-12 11:50:00,20,15,44,25,6,13,72,0,15,46,3,15,5,33,33,19,18,20,11,413
2024-03-12 12:00:00,19,15,33,24,7,25,46,0,9,52,3,19,8,21,28,15,12,17,9,362
2024-03-12 12:10:00,22,12,32,10,5,26,44,0,9,50,1,26,11,36,37,18,16,19,10,384
2024-03-12 12:20:00,23,12,62,23,9,18,40,0,10,49,3,24,10,27,34,19,17,18,11,409
2024-03-12 12:30:00,23,14,45,18,3,15,36,0,9,53,1,12,2,38,39,21,20,17,12,378
2024-03-12 12:40:00,18,8,49,19,11,21,36,0,17,47,3,22,3,32,36,17,18,25,11,393
2024-03-12 12:50:00,16,9,44,26,6,17,45,0,13,51,4,16,4,37,45,22,14,17,10,396
2024-03-12 13:00:00,27,15,45,23,8,7,44,0,10,61,2,27,8,40,39,22,38,41,19,476
2024-03-12 13:10:00,19,16,52,28,9,22,30,0,8,43,11,15,8,27,38,21,21,22,14,404
2024-03-12 13:20:00,118,10,49,27,5,16,35,0,6,44,3,24,7,48,48,23,29,36,28,556
2024-03-12 13:30:00,24,12,52,23,9,17,37,0,13,71,3,19,8,26,30,15,22,29,15,425
2024-03-12 13:40:00,17,10,45,20,5,18,37,0,7,54,5,17,6,52,48,20,20,19,7,407
2024-03-12 13:50:00,25,15,46,18,6,12,51,0,8,55,5,21,10,42,47,18,36,58,18,491
2024-03-12 14:00:00,20,15,49,15,4,18,43,0,5,55,6,24,3,32,42,24,18,34,13,420
2024-03-12 14:10:00,21,11,48,21,6,17,34,0,12,54,5,19,6,39,41,22,13,15,10,394
2024-03-12 14:20:00,27,14,49,22,8,23,60,0,14,59,3,12,6,41,50,16,17,20,10,451
2024-03-12 14:30:00,27,14,54,22,11,19,52,0,9,57,4,6,8,49,56,27,27,30,10,482
2024-03-12 14:40:00,26,13,63,13,5,17,46,0,14,55,5,19,11,47,53,18,17,21,15,458
2024-03-12 14:50:00,24,15,56,20,3,19,43,0,12,60,2,9,7,31,29,11,23,28,9,401
2024-03-12 15:00:00,21,16,54,21,3,15,51,0,10,58,3,12,10,111,15,3,55,53,20,531
2024-03-12 15:10:00,29,20,63,24,16,11,53,0,7,73,6,17,8,38,35,16,42,54,26,538
2024-03-12 15:20:00,28,17,58,13,7,9,50,0,11,58,4,18,8,52,44,9,45,57,17,505
2024-03-12 15:30:00,26,12,68,20,5,10,48,0,11,69,5,10,8,48,35,1,49,39,18,482
2024-03-12 15:40:00,29,14,70,14,1,14,40,0,7,79,3,9,4,49,49,6,41,23,13,465
2024-03-12 15:50:00,22,16,70,28,6,11,39,0,5,58,9,21,10,61,28,10,59,41,19,513
2024-03-12 16:00:00,26,14,49,47,6,14,66,0,12,69,4,14,6,41,9,15,64,52,15,523
2024-03-12 16:10:00,29,13,60,14,8,11,53,0,8,67,6,23,6,39,35,70,50,52,12,556
2024-03-12 16:20:00,36,15,79,14,8,18,42,0,17,58,7,18,8,39,30,5,60,49,11,514
2024-03-12 16:30:00,24,15,73,18,8,13,60,0,12,68,6,12,10,49,173,2,44,26,10,623
2024-03-12 16:40:00,31,10,71,26,8,13,35,0,10,66,5,19,5,53,51,7,37,20,10,477
2024-03-12 16:50:00,35,14,70,22,6,15,63,0,15,64,5,17,5,61,68,10,28,25,15,538
2024-03-12 17:00:00,32,14,75,30,7,20,39,0,13,66,13,21,5,52,55,20,23,22,16,523
2024-03-12 17:10:00,28,13,65,20,7,10,44,0,13,62,6,19,4,23,39,8,40,25,9,435
2024-03-12 17:20:00,26,16,66,27,5,13,46,0,10,81,7,19,9,50,50,23,20,21,13,502
2024-03-12 17:30:00,29,15,87,25,14,17,41,0,11,44,5,22,4,50,53,21,24,22,8,492
2024-03-12 17:40:00,18,13,67,28,9,18,39,0,13,47,7,23,8,50,59,17,25,22,18,481
2024-03-12 17:50:00,32,17,70,32,4,13,29,0,8,59,5,18,9,60,57,19,21,20,10,483
2024-03-12 18:00:00,31,16,62,16,5,16,26,0,12,69,11,15,9,57,58,19,28,28,12,490
2024-03-12 18:10:00,18,6,66,22,5,24,24,0,8,49,9,21,6,53,54,24,20,19,13,441
2024-03-12 18:20:00,31,20,66,34,5,13,28,0,18,38,4,21,7,45,42,21,14,14,10,431
2024-03-12 18:30:00,18,10,56,25,4,15,38,0,16,49,6,20,11,64,43,31,11,13,12,442
2024-03-12 18:40:00,22,21,49,13,5,12,31,0,16,56,7,20,10,31,37,29,23,23,34,439
2024-03-12 18:50:00,12,15,38,14,5,20,26,0,16,44,6,21,1,36,37,31,15,20,14,371
2024-03-12 19:00:00,27,25,43,25,8,13,32,0,16,43,9,20,4,30,31,22,19,20,21,408
2024-03-12 19:10:00,19,14,52,21,3,16,38,0,7,45,5,20,3,33,37,33,20,22,20,408
2024-03-12 19:20:00,16,16,33,15,4,13,24,0,7,35,4,23,2,21,26,22,14,15,14,304
2024-03-12 19:30:00,16,9,39,16,4,13,19,0,7,41,7,22,3,25,30,30,19,19,11,330
2024-03-12 19:40:00,11,10,45,14,3,8,13,0,13,28,6,12,5,16,22,24,20,15,14,279
2024-03-12 19:50:00,12,17,36,21,2,11,22,0,10,49,4,23,8,19,24,19,13,8,4,302
2024-03-12 20:00:00,19,15,33,14,2,16,22,0,7,30,8,22,3,14,19,13,11,13,13,274
2024-03-12 20:10:00,10,12,30,21,4,9,19,0,5,35,3,20,8,17,17,26,9,11,13,269
2024-03-12 20:20:00,10,14,24,14,3,10,11,0,2,23,7,19,3,25,29,28,15,16,17,270
2024-03-12 20:30:00,10,13,29,16,1,16,18,0,6,26,3,16,3,15,21,23,12,15,7,250
2024-03-12 20:40:00,15,16,34,19,2,18,12,0,8,32,2,25,2,16,18,23,8,10,9,269
2024-03-12 20:50:00,4,3,32,11,2,12,14,0,3,28,4,22,1,15,19,21,8,7,8,214
2024-03-12 21:00:00,4,4,29,12,1,12,13,0,6,20,2,18,2,15,15,17,12,9,8,199
2024-03-12 21:10:00,11,11,22,15,4,18,16,0,8,26,3,22,3,18,24,18,12,12,12,255
2024-03-12 21:20:00,7,8,26,16,1,17,19,0,6,27,6,23,3,16,21,23,10,9,8,246
2024-03-12 21:30:00,11,8,24,13,0,12,9,0,4,19,2,21,3,20,22,22,18,15,10,233
2024-03-12 21:40:00,11,8,38,21,2,8,10,0,6,40,10,31,3,14,17,21,11,13,17,281
2024-03-12 21:50:00,7,5,30,18,1,8,7,0,6,25,4,23,2,9,11,13,8,8,8,193
2024-03-12 22:00:00,6,5,28,17,1,8,8,0,4,23,1,23,3,11,16,20,10,11,12,207
2024-03-12 22:10:00,8,4,33,16,0,7,8,0,5,21,1,19,2,87,18,20,10,13,5,277
2024-03-12 22:20:00,9,4,24,15,1,11,11,0,6,19,0,19,2,16,19,14,11,12,11,204
2024-03-12 22:30:00,4,4,24,17,1,9,11,0,3,13,1,11,1,11,15,18,10,12,14,179
2024-03-12 22:40:00,4,4,17,15,1,11,9,0,5,21,2,22,4,12,13,13,2,4,1,160
2024-03-12 22:50:00,4,4,18,7,0,5,5,0,3,9,2,6,0,10,10,11,9,5,6,114
2024-03-12 23:00:00,4,4,16,11,1,5,7,0,1,9,3,10,0,8,8,8,5,4,3,107
2024-03-12 23:10:00,2,4,7,5,0,2,3,0,4,9,0,9,0,1,3,6,6,6,5,72
2024-03-12 23:20:00,0,0,10,8,0,7,7,0,3,7,0,7,2,6,9,8,3,3,3,83
2024-03-12 23:30:00,3,9,11,11,1,1,1,0,2,7,1,10,3,2,3,6,7,4,6,88
2024-03-12 23:40:00,1,1,7,5,0,2,0,0,1,9,0,8,0,10,9,8,1,1,0,63
2024-03-12 23:50:00,2,2,8,6,0,4,5,0,2,7,1,6,4,25,11,7,6,7,7,110
2024-03-13 00:00:00,1,1,7,6,0,3,2,0,0,3,0,4,2,3,4,4,1,2,1,44
2024-03-13 00:10:00,100,2,5,6,0,5,9,0,2,10,0,10,11,4,5,6,7,3,2,187
2024-03-13 00:20:00,0,0,4,3,0,2,2,0,0,4,0,4,3,1,3,3,1,1,1,32
2024-03-13 00:30:00,0,0,3,1,0,1,1,0,1,3,0,3,2,4,4,4,1,0,0,28
2024-03-13 00:40:00,1,1,3,3,0,1,1,0,0,1,1,1,0,3,3,3,0,2,1,25
2024-03-13 00:50:00,0,0,3,1,0,2,1,0,1,6,0,6,2,4,5,5,4,4,3,47
2024-03-13 01:00:00,0,0,5,5,0,4,4,0,1,7,0,11,9,1,2,2,0,3,0,54
2024-03-13 01:10:00,0,0,1,1,1,1,1,0,0,5,0,7,3,1,2,2,1,1,1,28
2024-03-13 01:20:00,0,0,4,5,0,1,1,0,0,0,0,1,1,2,4,4,1,1,1,26
2024-03-13 01:30:00,0,0,1,1,0,0,0,0,2,5,0,6,0,2,2,3,2,1,0,25
2024-03-13 01:40:00,2,2,3,2,0,0,0,0,0,5,0,5,0,2,3,4,2,2,2,34
2024-03-13 01:50:00,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1,1,0,1,0,9
2024-03-13 02:00:00,0,0,1,0,0,0,0,0,0,1,0,4,2,1,2,4,6,4,2,27
2024-03-13 02:10:00,0,0,6,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,15
2024-03-13 02:20:00,2,2,4,2,0,2,2,0,0,1,0,1,0,2,2,2,2,0,0,24
2024-03-13 02:30:00,0,0,1,1,0,1,1,0,0,2,0,2,0,1,1,1,0,1,0,12
2024-03-13 02:40:00,0,0,2,1,0,1,1,0,1,2,0,3,0,2,3,5,3,3,3,30
2024-03-13 02:50:00,2,2,3,2,0,0,0,0,1,2,0,2,0,1,1,2,2,2,3,25
2024-03-13 03:00:00,0,0,0,0,0,2,2,0,0,1,0,1,0,2,2,2,0,0,0,12
2024-03-13 03:10:00,1,1,2,3,0,1,1,0,0,1,0,1,0,2,2,2,0,2,0,19
2024-03-13 03:20:00,0,0,3,1,0,1,1,0,0,2,0,3,0,1,1,1,0,0,0,14
2024-03-13 03:30:00,1,1,0,0,0,1,1,0,1,2,0,2,0,0,0,1,1,1,1,13
2024-03-13 03:40:00,1,2,1,1,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,11
2024-03-13 03:50:00,2,1,1,1,1,0,0,0,0,1,0,1,0,1,1,2,0,0,0,12
2024-03-13 04:00:00,0,0,3,1,0,1,1,0,0,3,0,5,0,3,3,3,2,2,1,28
2024-03-13 04:10:00,30,1,3,1,0,1,1,0,0,4,0,15,0,1,2,2,2,1,1,65
2024-03-13 04:20:00,4,4,7,3,0,1,1,0,0,6,0,7,0,2,1,1,4,2,0,43
2024-03-13 04:30:00,2,3,7,1,0,2,3,0,1,1,0,2,0,1,1,1,3,2,0,30
2024-03-13 04:40:00,1,1,10,4,1,3,4,0,0,5,1,6,0,1,2,4,5,4,4,56
2024-03-13 04:50:00,1,1,11,4,0,0,0,0,1,9,0,33,0,0,1,1,1,2,1,66
2024-03-13 05:00:00,5,6,10,6,0,2,1,0,1,8,0,10,1,7,2,3,3,3,2,70
2024-03-13 05:10:00,5,4,10,6,0,4,7,0,3,8,0,11,1,2,4,5,4,4,2,80
2024-03-13 05:20:00,6,7,10,3,1,6,4,0,1,12,0,16,0,9,13,9,4,5,3,109
2024-03-13 05:30:00,4,6,13,4,1,8,6,0,4,13,0,12,3,8,10,10,7,4,3,116
2024-03-13 05:40:00,7,6,13,4,0,5,7,0,10,37,1,23,7,4,5,7,7,5,3,151
2024-03-13 05:50:00,8,7,18,3,1,13,17,0,5,25,3,27,2,5,12,10,10,9,8,183
2024-03-13 06:00:00,5,5,19,9,0,11,16,0,7,20,0,11,3,3,4,5,7,4,1,130
2024-03-13 06:10:00,7,4,33,11,1,16,22,0,8,33,3,22,6,18,17,12,9,9,10,241
2024-03-13 06:20:00,12,8,24,11,3,14,18,0,7,38,2,19,6,13,12,11,6,7,5,216
2024-03-13 06:30:00,19,8,28,37,1,18,30,0,6,30,2,22,5,11,17,13,9,7,6,269
2024-03-13 06:40:00,12,8,33,24,4,14,36,0,12,56,1,29,5,16,18,16,11,13,9,317
2024-03-13 06:50:00,22,16,29,15,3,12,42,0,5,54,4,20,7,22,27,17,8,11,6,320
2024-03-13 07:00:00,20,10,42,20,2,6,54,0,8,49,4,21,6,16,24,13,14,17,8,334
2024-03-13 07:10:00,29,13,40,21,5,18,42,0,7,51,3,30,7,25,26,16,7,13,7,360
2024-03-13 07:20:00,45,20,53,27,3,11,46,0,5,65,7,26,7,23,28,18,19,19,7,429
2024-03-13 07:30:00,36,13,63,23,9,19,71,0,10,74,9,24,9,26,26,18,21,25,8,484
2024-03-13 07:40:00,30,19,39,20,11,10,58,0,6,82,4,18,8,22,30,19,22,21,7,426
2024-03-13 07:50:00,31,15,55,26,9,22,78,0,6,78,6,14,10,24,25,13,18,16,8,454
2024-03-13 08:00:00,25,15,51,14,7,19,68,0,10,86,7,18,14,27,26,14,21,19,10,451
2024-03-13 08:10:00,34,13,47,35,4,16,62,0,9,82,6,17,6,15,20,11,14,18,10,419
2024-03-13 08:20:00,17,16,37,22,10,16,65,0,12,78,6,13,8,19,22,14,19,19,10,403
2024-03-13 08:30:00,28,14,53,28,8,10,49,0,13,86,2,19,8,23,30,18,19,22,9,439
2024-03-13 08:40:00,43,26,53,16,6,10,60,0,10,72,8,9,10,17,25,13,16,12,8,414
2024-03-13 08:50:00,24,17,42,21,4,18,58,0,11,77,6,15,9,21,21,13,14,14,6,391
2024-03-13 09:00:00,45,26,49,17,7,14,45,0,8,82,2,23,8,26,27,12,13,10,5,419
2024-03-13 09:10:00,29,15,49,18,9,20,54,0,21,62,5,26,6,41,33,19,14,16,10,447
2024-03-13 09:20:00,20,15,46,34,6,19,50,0,10,48,3,22,6,34,33,21,13,16,6,402
2024-03-13 09:30:00,24,14,46,10,5,12,42,0,4,56,3,7,6,21,27,14,14,13,9,327
2024-03-13 09:40:00,29,16,41,19,8,11,54,0,15,48,4,33,4,32,28,19,16,14,11,402
2024-03-13 09:50:00,28,15,48,22,2,17,45,0,8,67,6,18,4,22,23,16,10,7,5,363
2024-03-13 10:00:00,20,19,41,30,2,20,45,0,11,50,1,16,9,22,28,13,18,19,11,375
2024-03-13 10:10:00,18,10,34,16,3,14,55,0,12,47,3,24,7,22,29,24,15,20,7,360
2024-03-13 10:20:00,21,11,45,20,6,21,52,0,10,63,3,12,3,29,34,13,15,16,12,386
2024-03-13 10:30:00,19,13,39,28,3,12,51,0,9,48,0,16,7,27,29,15,16,10,12,354
2024-03-13 10:40:00,23,14,46,25,6,21,47,0,14,48,3,21,3,46,41,11,16,17,10,412
2024-03-13 10:50:00,21,11,37,21,8,23,55,0,10,47,8,20,8,20,27,17,12,15,7,367
2024-03-13 11:00:00,19,11,40,20,2,17,49,0,11,38,4,25,8,25,23,15,15,12,17,351
2024-03-13 11:10:00,29,19,40,26,5,24,42,0,12,51,3,20,4,37,33,20,14,21,12,412
2024-03-13 11:20:00,21,15,31,21,7,24,53,0,11,48,4,17,7,30,33,13,12,12,8,367
2024-03-13 11:30:00,27,14,49,33,6,16,44,0,15,69,3,23,9,48,39,18,15,15,8,451
2024-03-13 11:40:00,29,17,46,23,7,19,63,0,13,56,2,17,20,37,40,21,18,17,10,455
2024-03-13 11:50:00,16,13,50,28,2,18,50,0,17,53,3,14,26,30,29,23,17,17,12,418
2024-03-13 12:00:00,21,11,52,25,7,13,49,0,14,66,3,9,15,27,33,17,12,16,12,402
2024-03-13 12:10:00,18,17,42,21,4,20,40,0,10,56,4,19,19,32,32,16,12,16,12,390
2024-03-13 12:20:00,24,11,48,27,6,17,50,0,9,56,4,5,6,32,36,18,20,21,15,405
2024-03-13 12:30:00,23,15,35,21,9,15,47,0,9,51,3,15,4,32,33,20,19,18,10,379
2024-03-13 12:40:00,28,17,47,19,7,22,39,0,12,58,2,15,11,28,33,16,13,19,23,409
2024-03-13 12:50:00,18,11,41,22,4,21,51,0,14,52,2,17,3,45,48,23,16,16,8,412
2024-03-13 13:00:00,21,14,44,30,3,22,42,0,15,53,3,26,9,32,33,15,17,16,14,409
2024-03-13 13:10:00,27,13,63,19,5,16,35,0,11,57,2,12,10,29,33,19,21,23,16,411
2024-03-13 13:20:00,17,11,52,17,5,23,40,0,33,59,6,17,4,23,25,12,14,12,9,379
2024-03-13 13:30:00,28,19,54,27,4,27,50,0,14,65,3,17,8,34,42,20,15,16,10,453
2024-03-13 13:40:00,27,18,39,10,5,22,41,0,12,50,1,21,6,31,31,17,15,14,11,371
2024-03-13 13:50:00,22,15,47,27,7,15,44,0,13,52,9,24,3,40,40,17,16,16,11,418
2024-03-13 14:00:00,27,17,50,19,9,15,55,0,15,55,5,26,5,32,35,17,13,17,9,421
2024-03-13 14:10:00,37,16,58,22,10,17,57,0,9,66,7,12,5,35,38,21,27,17,11,465
2024-03-13 14:20:00,21,12,46,27,14,24,30,0,13,69,6,5,9,38,41,22,17,17,14,425
2024-03-13 14:30:00,27,16,77,19,4,23,30,0,10,53,5,11,6,40,44,16,17,18,9,425
2024-03-13 14:40:00,21,14,46,19,7,17,44,0,12,57,5,10,7,39,45,19,24,28,12,426
2024-03-13 14:50:00,25,13,49,11,6,13,31,0,8,53,7,29,11,54,51,17,21,22,12,433
2024-03-13 15:00:00,28,22,66,26,5,21,38,0,6,55,3,29,10,35,39,24,21,21,10,459
2024-03-13 15:10:00,18,11,61,24,4,15,37,0,14,60,7,17,9,55,59,18,23,18,8,458
2024-03-13 15:20:00,27,12,61,33,4,15,32,0,8,57,2,24,8,57,61,19,24,22,15,481
2024-03-13 15:30:00,24,19,79,18,3,14,38,0,16,62,4,11,5,43,45,14,15,15,9,434
2024-03-13 15:40:00,35,21,58,30,5,14,44,0,13,215,3,24,8,54,60,19,23,28,12,666
2024-03-13 15:50:00,26,13,50,22,7,23,39,0,16,69,7,12,5,65,67,22,25,22,14,504
2024-03-13 16:00:00,22,15,73,27,4,15,30,0,7,51,4,25,7,54,53,20,22,21,12,462
2024-03-13 16:10:00,23,13,72,26,6,14,45,0,10,62,6,24,7,47,44,21,22,20,12,474
2024-03-13 16:20:00,41,14,73,23,8,16,49,0,8,63,11,20,3,52,56,25,23,22,15,522
2024-03-13 16:30:00,33,14,72,35,6,19,37,0,8,67,5,25,8,53,57,21,23,23,10,516
2024-03-13 16:40:00,32,15,69,31,8,17,37,0,9,72,10,23,15,48,51,13,20,23,17,510
2024-03-13 16:50:00,24,13,64,28,11,16,33,0,14,61,7,18,9,68,70,20,25,29,16,526
2024-03-13 17:00:00,42,17,67,24,7,15,36,0,9,59,10,22,5,54,53,27,24,17,8,496
2024-03-13 17:10:00,35,17,67,28,3,13,27,0,10,61,5,17,14,46,53,27,21,19,16,479
2024-03-13 17:20:00,27,18,61,27,5,33,43,0,11,48,7,19,6,63,63,22,28,36,16,533
2024-03-13 17:30:00,30,12,70,27,16,7,45,0,10,45,12,14,4,52,52,25,20,15,8,464
2024-03-13 17:40:00,28,15,69,24,13,16,45,0,16,70,4,19,8,47,51,25,23,20,15,508
2024-03-13 17:50:00,22,12,56,25,4,19,29,0,10,66,11,18,6,39,45,29,21,23,15,450
2024-03-13 18:00:00,25,11,66,20,8,15,31,0,11,50,5,23,9,52,56,18,26,24,17,467
2024-03-13 18:10:00,26,10,63,23,7,10,37,0,15,59,6,17,9,41,47,19,25,20,12,446
2024-03-13 18:20:00,23,15,60,23,6,17,35,0,6,51,7,21,9,44,52,19,19,24,12,443
2024-03-13 18:30:00,26,22,52,23,4,13,42,0,23,49,4,27,13,49,53,21,18,18,14,471
2024-03-13 18:40:00,17,12,48,23,5,13,37,0,12,51,11,25,13,32,37,32,17,17,23,425
2024-03-13 18:50:00,19,19,50,21,7,14,32,0,15,35,6,25,9,32,39,28,15,18,22,406
2024-03-13 19:00:00,9,8,42,16,6,13,20,0,8,35,6,23,9,20,26,30,17,22,20,330
2024-03-13 19:10:00,11,13,54,24,3,15,23,0,8,41,7,25,6,36,36,34,42,19,18,415
2024-03-13 19:20:00,23,19,45,11,3,17,23,0,12,33,8,15,5,28,34,28,24,22,18,368
2024-03-13 19:30:00,14,12,38,22,3,22,24,0,7,36,2,21,10,27,31,21,16,15,11,332
2024-03-13 19:40:00,16,16,41,14,2,15,15,0,6,32,6,21,6,18,24,17,14,15,22,300
2024-03-13 19:50:00,17,18,38,17,4,15,25,0,8,33,8,24,6,20,21,21,16,15,17,323
2024-03-13 20:00:00,12,16,32,16,6,18,29,0,14,89,8,16,11,19,22,19,10,10,7,354
2024-03-13 20:10:00,13,11,35,14,1,22,29,0,13,81,1,26,6,38,23,24,9,11,12,369
2024-03-13 20:20:00,9,8,21,13,4,12,10,0,4,21,0,19,7,18,22,21,12,14,17,232
2024-03-13 20:30:00,24,10,24,13,1,16,15,0,6,35,5,17,7,16,19,15,14,14,17,268
2024-03-13 20:40:00,13,18,39,15,2,10,17,0,9,19,2,16,1,18,21,17,6,14,4,241
2024-03-13 20:50:00,10,11,24,17,2,6,10,0,1,20,4,13,9,17,20,14,7,9,10,204
2024-03-13 21:00:00,9,10,28,16,3,12,18,0,11,36,3,25,4,19,25,17,11,13,17,277
2024-03-13 21:10:00,10,7,34,20,3,7,19,0,12,32,4,22,6,18,21,22,11,11,14,273
2024-03-13 21:20:00,14,19,35,18,2,15,17,0,6,26,3,14,1,21,26,21,14,14,14,280
2024-03-13 21:30:00,9,12,21,13,0,16,22,0,4,41,2,24,5,13,23,24,12,13,18,272
2024-03-13 21:40:00,9,16,24,23,0,6,8,0,5,22,4,17,7,17,22,16,12,10,12,230
2024-03-13 21:50:00,11,11,26,16,4,12,15,0,12,21,2,21,5,21,23,23,8,11,11,253
2024-03-13 22:00:00,5,8,21,13,2,5,11,0,1,15,0,14,5,15,20,19,15,13,17,199
2024-03-13 22:10:00,11,11,32,23,0,11,13,0,7,30,3,23,5,14,18,19,9,11,8,248
2024-03-13 22:20:00,6,7,22,19,1,5,7,0,3,18,1,20,2,10,12,16,8,14,17,188
2024-03-13 22:30:00,7,7,20,11,0,3,11,0,4,18,8,14,0,12,16,13,9,8,8,169
2024-03-13 22:40:00,3,3,11,6,1,6,8,0,4,19,3,11,4,13,15,23,5,8,5,148
2024-03-13 22:50:00,8,11,18,15,0,5,9,0,7,14,3,17,2,12,13,13,10,8,6,171
2024-03-13 23:00:00,10,10,17,14,1,8,6,0,1,25,1,17,0,10,15,12,8,11,7,173
2024-03-13 23:10:00,7,9,16,11,0,3,5,0,3,12,1,11,0,2,3,5,6,3,4,101
2024-03-13 23:20:00,4,5,8,9,0,1,2,0,2,9,1,10,0,8,6,11,4,5,4,89
2024-03-13 23:30:00,4,6,7,6,0,4,9,0,1,6,1,6,1,7,7,10,5,5,4,89
2024-03-13 23:40:00,3,4,7,4,0,3,5,0,6,7,0,9,2,6,6,8,4,2,2,78
2024-03-13 23:50:00,2,4,7,6,0,4,4,0,1,5,1,6,0,5,8,11,7,4,7,82
2024-03-14 00:00:00,2,2,6,4,0,2,2,0,1,9,0,11,1,8,7,7,4,4,2,72
2024-03-14 00:10:00,4,6,4,3,1,4,6,0,5,3,0,2,0,6,8,6,5,3,3,69
2024-03-14 00:20:00,4,2,5,4,1,2,3,0,2,5,0,5,1,2,7,7,5,5,6,66
2024-03-14 00:30:00,5,9,6,4,0,2,3,0,1,6,1,6,0,1,3,5,4,5,4,65
2024-03-14 00:40:00,1,1,8,5,0,4,4,0,0,7,1,7,1,2,6,5,5,5,7,69
2024-03-14 00:50:00,2,4,6,4,0,1,2,0,0,3,0,4,0,0,2,3,3,4,2,40
2024-03-14 01:00:00,0,0,5,4,0,0,2,0,1,4,1,4,0,0,0,1,2,2,1,27
2024-03-14 01:10:00,1,1,2,1,0,1,1,0,2,0,0,0,0,2,2,2,1,0,0,16
2024-03-14 01:20:00,3,5,1,1,0,0,0,0,0,3,0,3,0,1,3,4,3,2,4,33
2024-03-14 01:30:00,0,0,3,2,0,0,0,0,0,4,0,6,0,0,1,1,1,1,1,20
2024-03-14 01:40:00,1,1,1,0,1,2,1,0,0,3,0,3,0,2,3,3,2,3,3,29
2024-03-14 01:50:00,0,0,3,3,0,3,3,0,0,4,0,4,0,0,0,0,0,0,0,20
2024-03-14 02:00:00,3,3,4,3,0,1,1,0,0,1,0,1,0,2,2,2,1,0,0,24
2024-03-14 02:10:00,0,0,2,2,0,3,3,0,0,1,0,1,0,2,3,3,1,1,1,23
2024-03-14 02:20:00,2,2,1,1,0,0,0,0,0,2,0,3,0,1,3,3,2,2,3,25
