datetime,D41Z,D42Z,D43Z,D44Z,D81Z,D82Z,D83Z,D84Z,Total
2024-03-19 04:40:00,0,0,9,10,6,0,0,9,34
2024-03-19 04:50:00,0,0,12,16,3,0,0,7,38
2024-03-19 05:00:00,0,0,12,21,2,0,0,8,43
2024-03-19 05:10:00,0,0,18,23,5,0,0,7,53
2024-03-19 05:20:00,0,0,26,33,11,0,0,14,84
2024-03-19 05:30:00,0,0,27,38,13,0,0,17,95
2024-03-19 05:40:00,0,0,27,41,13,0,0,18,99
2024-03-19 05:50:00,0,0,25,44,12,0,0,23,104
2024-03-19 06:00:00,0,0,22,55,14,0,0,23,114
2024-03-19 06:10:00,0,0,32,49,29,0,0,22,132
2024-03-19 06:20:00,0,0,23,29,23,0,0,23,98
2024-03-19 06:30:00,0,0,21,34,32,0,0,18,105
2024-03-19 06:40:00,0,0,34,38,33,0,0,21,126
2024-03-19 06:50:00,0,0,26,35,40,0,0,21,122
2024-03-19 07:00:00,0,0,16,35,35,0,0,11,97
2024-03-19 07:10:00,0,0,0,0,52,0,0,3,55
2024-03-19 07:20:00,0,0,0,0,59,0,0,0,59
2024-03-19 07:30:00,0,0,0,1,61,0,0,1,63
2024-03-19 07:40:00,0,0,0,0,77,0,0,0,77
2024-03-19 07:50:00,0,0,0,0,76,0,0,0,76
2024-03-19 08:00:00,0,0,0,0,63,0,0,0,63
2024-03-19 08:10:00,0,0,0,0,36,0,0,0,36
2024-03-19 08:20:00,0,0,0,0,32,0,0,0,32
2024-03-19 08:30:00,0,0,0,6,53,0,0,1,60
2024-03-19 08:40:00,0,0,0,0,61,0,0,0,61
2024-03-19 08:50:00,0,0,0,1,104,0,0,0,105
2024-03-19 09:00:00,0,0,0,0,63,0,0,0,63
2024-03-19 09:10:00,0,0,0,1,49,0,0,8,58
2024-03-19 09:20:00,0,0,0,0,55,0,0,15,70
2024-03-19 09:30:00,0,0,0,3,45,0,0,7,55
2024-03-19 09:40:00,0,0,22,15,42,0,0,23,102
2024-03-19 09:50:00,0,0,8,9,56,0,0,21,94
2024-03-19 10:00:00,0,0,0,1,55,0,0,13,69
2024-03-19 10:10:00,0,0,3,6,73,0,0,10,92
2024-03-19 10:20:00,0,0,0,6,54,0,0,15,75
2024-03-19 10:30:00,0,0,0,0,68,0,0,1,69
2024-03-19 10:40:00,0,0,0,0,75,0,0,0,75
2024-03-19 10:50:00,0,0,0,1,82,0,0,8,91
2024-03-19 11:00:00,0,0,0,0,56,0,0,9,65
2024-03-19 11:10:00,0,0,4,27,57,0,0,19,107
2024-03-19 11:20:00,0,0,20,32,66,0,0,16,134
2024-03-19 11:30:00,0,0,28,29,63,0,0,21,141
2024-03-19 11:40:00,0,0,17,31,41,0,0,17,106
2024-03-19 11:50:00,0,0,19,29,68,0,0,14,130
2024-03-19 12:00:00,0,0,0,2,77,0,0,16,95
2024-03-19 12:10:00,0,0,14,23,81,0,0,15,133
2024-03-19 12:20:00,0,0,28,28,52,0,0,13,121
2024-03-19 12:30:00,0,0,34,35,80,0,0,21,170
2024-03-19 12:40:00,0,0,33,33,66,0,0,27,159
2024-03-19 12:50:00,0,0,23,31,71,0,0,17,142
2024-03-19 13:00:00,0,0,23,31,58,0,0,26,138
2024-03-19 13:10:00,0,0,26,34,70,0,0,19,149
2024-03-19 13:20:00,0,0,25,29,73,0,0,14,141
2024-03-19 13:30:00,0,0,29,34,69,0,0,18,150
2024-03-19 13:40:00,0,0,28,29,67,0,0,16,140
2024-03-19 13:50:00,0,0,30,33,85,0,0,19,167
2024-03-19 14:00:00,0,0,39,43,60,0,0,18,160
2024-03-19 14:10:00,0,0,31,36,85,0,0,15,167
2024-03-19 14:20:00,0,0,26,33,61,0,0,20,140
2024-03-19 14:30:00,0,0,27,31,84,0,0,19,161
2024-03-19 14:40:00,0,0,25,29,75,0,0,19,148
2024-03-19 14:50:00,0,0,26,29,113,0,0,25,193
2024-03-19 15:00:00,0,0,19,22,71,0,0,12,124
2024-03-19 15:10:00,0,0,22,27,102,0,0,17,168
2024-03-19 15:20:00,0,0,23,23,86,0,0,6,138
2024-03-19 15:30:00,0,0,25,26,81,0,0,14,146
2024-03-19 15:40:00,0,0,25,30,95,0,0,21,171
2024-03-19 15:50:00,0,0,33,49,84,0,0,12,178
2024-03-19 16:00:00,0,0,34,34,81,0,0,19,168
2024-03-19 16:10:00,0,0,23,18,105,0,0,7,153
2024-03-19 16:20:00,0,0,2,1,126,0,0,3,132
2024-03-19 16:30:00,0,0,2,0,116,0,0,5,123
2024-03-19 16:40:00,0,0,11,9,113,0,0,1,134
2024-03-19 16:50:00,0,0,24,24,102,0,0,10,160
2024-03-19 17:00:00,0,0,31,33,105,0,0,18,187
2024-03-19 17:10:00,0,0,35,40,100,0,0,22,197
2024-03-19 17:20:00,0,0,19,25,108,0,0,17,169
2024-03-19 17:30:00,0,0,24,29,108,0,0,13,174
2024-03-19 17:40:00,0,0,36,37,75,0,0,13,161
2024-03-19 17:50:00,0,0,22,36,95,0,0,19,172
2024-03-19 18:00:00,0,0,34,26,110,0,0,18,188
2024-03-19 18:10:00,0,0,34,33,85,0,0,20,172
2024-03-19 18:20:00,0,0,30,37,73,0,0,19,159
2024-03-19 18:30:00,0,0,27,32,76,0,0,22,157
2024-03-19 18:40:00,0,0,25,34,77,0,0,13,149
2024-03-19 18:50:00,0,0,33,26,72,0,0,27,158
2024-03-19 19:00:00,0,0,31,44,71,0,0,28,174
2024-03-19 19:10:00,0,0,27,27,72,0,0,21,147
2024-03-19 19:20:00,0,0,23,29,58,0,0,19,129
2024-03-19 19:30:00,0,0,25,42,38,0,0,26,131
2024-03-19 19:40:00,0,0,22,39,38,0,0,26,125
2024-03-19 19:50:00,0,0,29,36,47,0,0,21,133
2024-03-19 20:00:00,0,0,29,27,43,0,0,30,129
2024-03-19 20:10:00,0,0,21,35,47,0,0,31,134
2024-03-19 20:20:00,0,0,25,38,26,0,0,19,108
2024-03-19 20:30:00,0,0,28,30,35,0,0,31,124
2024-03-19 20:40:00,0,0,27,26,42,0,0,21,116
2024-03-19 20:50:00,0,0,23,22,33,0,0,21,99
2024-03-19 21:00:00,0,0,40,50,23,0,0,29,142
2024-03-19 21:10:00,0,0,22,26,35,0,0,25,108
2024-03-19 21:20:00,0,0,19,24,31,0,0,31,105
2024-03-19 21:30:00,0,0,22,16,18,0,0,26,82
2024-03-19 21:40:00,0,0,20,28,20,0,0,23,91
2024-03-19 21:50:00,0,0,26,19,30,0,0,28,103
2024-03-19 22:00:00,0,0,20,19,19,0,0,20,78
2024-03-19 22:10:00,0,0,11,9,17,0,0,18,55
2024-03-19 22:20:00,0,0,13,14,29,0,0,20,76
2024-03-19 22:30:00,0,0,18,16,25,0,0,20,79
2024-03-19 22:40:00,0,0,17,21,28,0,0,24,90
2024-03-19 22:50:00,0,0,8,3,24,0,0,20,55
2024-03-19 23:00:00,0,0,15,13,26,0,0,18,72
2024-03-19 23:10:00,0,0,7,12,5,0,0,16,40
2024-03-19 23:20:00,0,0,12,7,12,0,0,12,43
2024-03-19 23:30:00,0,0,6,6,6,0,0,13,31
2024-03-19 23:40:00,0,0,12,10,9,0,0,4,35
2024-03-19 23:50:00,0,0,7,9,13,0,0,11,40
2024-03-20 00:00:00,0,0,9,11,10,0,0,10,40
2024-03-20 00:10:00,0,0,13,5,7,0,0,6,31
2024-03-20 00:20:00,0,0,7,12,6,0,0,8,33
2024-03-20 00:30:00,0,0,6,1,4,0,0,1,12
2024-03-20 00:40:00,0,0,4,4,7,0,0,9,24
2024-03-20 00:50:00,0,0,5,7,5,0,0,6,23
2024-03-20 01:00:00,0,0,4,3,4,0,0,6,17
2024-03-20 01:10:00,0,0,5,7,3,0,0,4,19
2024-03-20 01:20:00,0,0,2,4,5,0,0,6,17
2024-03-20 01:30:00,0,0,5,6,3,0,0,7,21
2024-03-20 01:40:00,0,0,2,2,3,0,0,7,14
2024-03-20 01:50:00,0,0,3,1,3,0,0,4,11
2024-03-20 02:00:00,0,0,7,8,5,0,0,5,25
2024-03-20 02:10:00,0,0,5,2,1,0,0,3,11
2024-03-20 02:20:00,0,0,2,7,0,0,0,1,10
2024-03-20 02:30:00,0,0,8,6,1,0,0,1,16
2024-03-20 02:40:00,0,0,5,8,1,0,0,1,15
2024-03-20 02:50:00,0,0,3,2,2,0,0,3,10
2024-03-20 03:00:00,0,0,0,0,4,0,0,2,6
2024-03-20 03:10:00,0,0,2,3,1,0,0,1,7
2024-03-20 03:20:00,0,0,4,1,1,0,0,1,7
2024-03-20 03:30:00,0,0,2,2,1,0,0,1,6
2024-03-20 03:40:00,0,0,2,3,3,0,0,2,10
2024-03-20 03:50:00,0,0,5,2,1,0,0,2,10
2024-03-20 04:00:00,0,0,3,10,1,0,0,2,16
2024-03-20 04:10:00,0,0,9,10,2,0,0,3,24
2024-03-20 04:20:00,0,0,6,7,2,0,0,3,18
2024-03-20 04:30:00,0,0,8,10,4,0,0,3,25
2024-03-20 04:40:00,0,0,12,5,1,0,0,6,24
2024-03-20 04:50:00,0,0,12,19,6,0,0,3,40
2024-03-20 05:00:00,0,0,13,19,4,0,0,4,40
2024-03-20 05:10:00,0,0,16,16,1,0,0,7,40
2024-03-20 05:20:00,0,0,31,32,8,0,0,13,84
2024-03-20 05:30:00,0,0,27,34,14,0,0,12,87
2024-03-20 05:40:00,0,0,28,40,9,0,0,17,94
2024-03-20 05:50:00,0,0,31,39,14,0,0,23,107
2024-03-20 06:00:00,0,0,26,34,16,0,0,15,91
2024-03-20 06:10:00,0,0,23,39,11,0,0,23,96
2024-03-20 06:20:00,0,0,21,32,39,0,0,22,114
2024-03-20 06:30:00,0,0,36,38,23,0,0,22,119
2024-03-20 06:40:00,0,0,27,37,40,0,0,20,124
2024-03-20 06:50:00,0,0,30,45,36,0,0,19,130
2024-03-20 07:00:00,0,0,29,47,41,0,0,13,130
2024-03-20 07:10:00,0,0,32,65,34,0,0,13,144
2024-03-20 07:20:00,0,0,42,75,46,0,0,13,176
2024-03-20 07:30:00,0,0,32,59,43,0,0,9,143
2024-03-20 07:40:00,0,0,3,19,73,0,0,4,99
2024-03-20 07:50:00,0,0,4,13,70,0,0,0,87
2024-03-20 08:00:00,0,0,1,9,72,0,0,0,82
2024-03-20 08:10:00,0,0,1,6,63,0,0,0,70
2024-03-20 08:20:00,0,0,3,4,73,0,0,0,80
2024-03-20 08:30:00,0,0,4,8,65,0,0,0,77
2024-03-20 08:40:00,0,0,0,19,54,0,0,0,73
2024-03-20 08:50:00,0,0,1,6,75,0,0,0,82
2024-03-20 09:00:00,0,0,0,5,69,0,0,0,74
2024-03-20 09:10:00,0,0,1,1,50,0,0,2,54
2024-03-20 09:20:00,0,0,0,5,53,0,0,2,60
2024-03-20 09:30:00,0,0,1,0,56,0,0,13,70
2024-03-20 09:40:00,0,0,1,1,47,0,0,18,67
2024-03-20 09:50:00,0,0,2,3,71,0,0,22,98
2024-03-20 10:00:00,0,0,0,2,42,0,0,22,66
2024-03-20 10:10:00,0,0,15,30,51,0,0,14,110
2024-03-20 10:20:00,0,0,11,5,70,0,0,4,90
2024-03-20 10:30:00,0,0,0,14,67,0,0,11,92
2024-03-20 10:40:00,0,0,13,21,68,0,0,9,111
2024-03-20 10:50:00,0,0,24,26,49,0,0,14,113
2024-03-20 11:00:00,0,0,23,21,52,0,0,12,108
2024-03-20 11:10:00,0,0,25,38,56,0,0,22,141
2024-03-20 11:20:00,0,0,28,32,62,0,0,18,140
2024-03-20 11:30:00,0,0,29,39,75,0,0,21,164
2024-03-20 11:40:00,0,0,29,28,55,0,0,21,133
2024-03-20 11:50:00,0,0,26,29,54,0,0,16,125
2024-03-20 12:00:00,0,0,16,29,56,0,0,23,124
2024-03-20 12:10:00,0,0,23,39,54,0,0,12,128
2024-03-20 12:20:00,0,0,30,29,61,0,0,17,137
2024-03-20 12:30:00,0,0,22,36,61,0,0,20,139
2024-03-20 12:40:00,0,0,30,31,74,0,0,20,155
2024-03-20 12:50:00,0,0,22,32,90,0,0,18,162
2024-03-20 13:00:00,0,0,28,39,73,0,0,20,160
2024-03-20 13:10:00,0,0,36,35,75,0,0,20,166
2024-03-20 13:20:00,0,0,32,38,72,0,0,18,160
2024-03-20 13:30:00,0,0,22,25,70,0,0,16,133
2024-03-20 13:40:00,0,0,17,28,67,0,0,17,129
2024-03-20 13:50:00,0,0,12,13,64,0,0,16,105
2024-03-20 14:00:00,0,0,23,22,80,0,0,21,146
2024-03-20 14:10:00,0,0,23,28,87,0,0,14,152
2024-03-20 14:20:00,0,0,33,43,91,0,0,18,185
2024-03-20 14:30:00,0,0,28,35,75,0,0,17,155
2024-03-20 14:40:00,0,0,25,34,106,0,0,8,173
2024-03-20 14:50:00,0,0,27,30,107,0,0,23,187
2024-03-20 15:00:00,0,0,4,4,106,0,0,10,124
2024-03-20 15:10:00,0,0,18,23,94,0,0,17,152
2024-03-20 15:20:00,0,0,4,10,94,0,0,6,114
2024-03-20 15:30:00,0,0,7,5,117,0,0,0,129
2024-03-20 15:40:00,0,0,0,3,136,0,0,5,144
2024-03-20 15:50:00,0,0,0,0,102,0,0,6,108
2024-03-20 16:00:00,0,0,0,0,138,0,0,0,138
2024-03-20 16:10:00,0,0,4,9,98,0,0,16,127
2024-03-20 16:20:00,0,0,25,15,23,0,0,24,87
2024-03-20 16:30:00,0,0,30,30,76,0,0,17,153
2024-03-20 16:40:00,0,0,34,31,90,0,0,21,176
2024-03-20 16:50:00,0,0,11,15,84,0,0,9,119
2024-03-20 17:00:00,0,0,22,32,109,0,0,3,166
2024-03-20 17:10:00,0,0,15,14,108,0,0,3,140
2024-03-20 17:20:00,0,0,10,6,128,0,0,0,144
2024-03-20 17:30:00,0,0,5,8,100,0,0,4,117
2024-03-20 17:40:00,0,0,28,30,80,0,0,16,154
2024-03-20 17:50:00,0,0,36,36,101,0,0,21,194
2024-03-20 18:00:00,0,0,15,13,102,0,0,7,137
2024-03-20 18:10:00,0,0,12,4,96,0,0,10,122
2024-03-20 18:20:00,0,0,28,12,95,0,0,19,154
2024-03-20 18:30:00,0,0,26,20,73,0,0,22,141
2024-03-20 18:40:00,0,0,25,28,68,0,0,16,137
2024-03-20 18:50:00,0,0,23,21,56,0,0,22,122
2024-03-20 19:00:00,0,0,27,47,64,0,0,34,172
2024-03-20 19:10:00,0,0,26,47,57,0,0,24,154
2024-03-20 19:20:00,0,0,29,43,36,0,0,16,124
2024-03-20 19:30:00,0,0,26,30,58,0,0,30,144
2024-03-20 19:40:00,0,0,33,24,45,0,0,21,123
2024-03-20 19:50:00,0,0,19,28,56,0,0,25,128
2024-03-20 20:00:00,0,0,26,42,54,0,0,34,156
2024-03-20 20:10:00,0,0,31,44,25,0,0,29,129
2024-03-20 20:20:00,0,0,27,32,32,0,0,33,124
2024-03-20 20:30:00,0,0,23,22,27,0,0,34,106
2024-03-20 20:40:00,0,0,24,40,29,0,0,29,122
2024-03-20 20:50:00,0,0,22,25,41,0,0,26,114
2024-03-20 21:00:00,0,0,28,32,43,0,0,21,124
2024-03-20 21:10:00,0,0,20,31,36,0,0,27,114
2024-03-20 21:20:00,0,0,23,31,38,0,0,21,113
2024-03-20 21:30:00,0,0,21,16,32,0,0,29,98
2024-03-20 21:40:00,0,0,19,22,35,0,0,21,97
2024-03-20 21:50:00,0,0,22,19,31,0,0,24,96
2024-03-20 22:00:00,0,0,12,22,36,0,0,31,101
2024-03-20 22:10:00,0,0,19,22,30,0,0,25,96
2024-03-20 22:20:00,0,0,22,26,35,0,0,31,114
2024-03-20 22:30:00,0,0,26,22,44,0,0,20,112
2024-03-20 22:40:00,0,0,17,16,22,0,0,21,76
2024-03-20 22:50:00,0,0,15,18,17,0,0,19,69
2024-03-20 23:00:00,0,0,14,17,19,0,0,10,60
2024-03-20 23:10:00,0,0,10,16,16,0,0,12,54
2024-03-20 23:20:00,0,0,16,17,18,0,0,16,67
2024-03-20 23:30:00,0,0,5,7,11,0,0,11,34
2024-03-20 23:40:00,0,0,9,15,10,0,0,19,53
2024-03-20 23:50:00,0,0,4,7,10,0,0,14,35
2024-03-21 00:00:00,0,0,1,7,8,0,0,8,24
2024-03-21 00:10:00,0,0,10,10,6,0,0,8,34
2024-03-21 00:20:00,0,0,6,8,2,0,0,8,24
2024-03-21 00:30:00,0,0,7,11,9,0,0,13,40
2024-03-21 00:40:00,0,0,9,4,3,0,0,1,17
2024-03-21 00:50:00,0,0,9,2,5,0,0,2,18
2024-03-21 01:00:00,0,0,5,8,4,0,0,6,23
2024-03-21 01:10:00,0,0,4,7,5,0,0,3,19
2024-03-21 01:20:00,0,0,4,5,8,0,0,8,25
2024-03-21 01:30:00,0,0,4,8,3,0,0,6,21
2024-03-21 01:40:00,0,0,4,1,2,0,0,3,10
2024-03-21 01:50:00,0,0,2,1,0,0,0,2,5
2024-03-21 02:00:00,0,0,6,4,6,0,0,3,19
2024-03-21 02:10:00,0,0,5,3,3,0,0,7,18
2024-03-21 02:20:00,0,0,6,3,1,0,0,2,12
2024-03-21 02:30:00,0,0,12,8,3,0,0,3,26
2024-03-21 02:40:00,0,0,2,2,0,0,0,2,6
2024-03-21 02:50:00,0,0,9,0,0,0,0,1,10
2024-03-21 03:00:00,0,0,1,7,1,0,0,2,11
2024-03-21 03:10:00,0,0,6,7,1,0,0,5,19
2024-03-21 03:20:00,0,0,3,6,1,0,0,1,11
2024-03-21 03:30:00,0,0,5,9,1,0,0,4,19
2024-03-21 03:40:00,0,0,2,1,4,0,0,2,9
2024-03-21 03:50:00,0,0,3,1,3,0,0,4,11
2024-03-21 04:00:00,0,0,6,10,1,0,0,1,18
2024-03-21 04:10:00,0,0,9,7,3,0,0,2,21
2024-03-21 04:20:00,0,0,8,7,1,0,0,8,24
2024-03-21 04:30:00,0,0,10,11,0,0,0,5,26
2024-03-21 04:40:00,0,0,7,7,3,0,0,7,24
2024-03-21 04:50:00,0,0,12,21,9,0,0,9,51
2024-03-21 05:00:00,0,0,16,26,5,0,0,9,56
2024-03-21 05:10:00,0,0,20,24,5,0,0,9,58
2024-03-21 05:20:00,0,0,19,31,14,0,0,18,82
2024-03-21 05:30:00,0,0,20,37,9,0,0,18,84
2024-03-21 05:40:00,0,0,32,39,13,0,0,26,110
2024-03-21 05:50:00,0,0,27,41,10,0,0,25,103
2024-03-21 06:00:00,0,0,29,35,20,0,0,18,102
2024-03-21 06:10:00,0,0,21,28,17,0,0,16,82
2024-03-21 06:20:00,0,0,24,39,27,0,0,20,110
2024-03-21 06:30:00,0,0,27,36,25,0,0,15,103
2024-03-21 06:40:00,0,0,26,43,29,0,0,17,115
2024-03-21 06:50:00,0,0,26,35,50,0,0,20,131
2024-03-21 07:00:00,0,0,29,45,36,0,0,18,128
2024-03-21 07:10:00,0,0,31,40,41,0,0,13,125
2024-03-21 07:20:00,0,0,29,37,58,0,0,16,140
2024-03-21 07:30:00,0,0,11,19,51,0,0,17,98
2024-03-21 07:40:00,0,0,0,1,73,0,0,0,74
2024-03-21 07:50:00,0,0,0,1,80,0,0,0,81
2024-03-21 08:00:00,0,0,0,0,62,0,0,0,62
2024-03-21 08:10:00,0,0,0,0,85,0,0,0,85
2024-03-21 08:20:00,0,0,0,4,68,0,0,4,76
2024-03-21 08:30:00,0,0,1,6,56,0,0,9,72
2024-03-21 08:40:00,0,0,6,8,58,0,0,2,74
2024-03-21 08:50:00,0,0,0,7,58,0,0,4,69
2024-03-21 09:00:00,0,0,12,24,65,0,0,3,104
2024-03-21 09:10:00,0,0,17,27,38,0,0,15,97
2024-03-21 09:20:00,0,0,26,28,42,0,0,8,104
2024-03-21 09:30:00,0,0,27,26,38,0,0,19,110
2024-03-21 09:40:00,0,0,22,29,41,0,0,17,109
2024-03-21 09:50:00,0,0,31,30,58,0,0,20,139
2024-03-21 10:00:00,0,0,29,33,47,0,0,22,131
2024-03-21 10:10:00,0,0,24,37,57,0,0,18,136
2024-03-21 10:20:00,0,0,25,30,48,0,0,18,121
2024-03-21 10:30:00,0,0,29,26,59,0,0,20,134
2024-03-21 10:40:00,0,0,25,35,50,0,0,23,133
2024-03-21 10:50:00,0,0,32,31,58,0,0,14,135
2024-03-21 11:00:00,0,0,37,38,54,0,0,20,149
2024-03-21 11:10:00,0,0,28,35,54,0,0,15,132
2024-03-21 11:20:00,0,0,32,37,64,0,0,12,145
2024-03-21 11:30:00,0,0,9,22,80,0,0,21,132
2024-03-21 11:40:00,0,0,25,25,59,0,0,12,121
2024-03-21 11:50:00,0,0,22,35,71,0,0,21,149
2024-03-21 12:00:00,0,0,32,26,53,0,0,19,130
2024-03-21 12:10:00,0,0,27,36,80,0,0,18,161
2024-03-21 12:20:00,0,0,26,34,81,0,0,19,160
2024-03-21 12:30:00,0,0,30,37,67,0,0,25,159
2024-03-21 12:40:00,0,0,22,27,79,0,0,19,147
2024-03-21 12:50:00,0,0,33,37,74,0,0,17,161
2024-03-21 13:00:00,0,0,28,35,70,0,0,16,149
2024-03-21 13:10:00,0,0,24,31,96,0,0,20,171
2024-03-21 13:20:00,0,0,26,38,70,0,0,16,150
2024-03-21 13:30:00,0,0,70,39,65,0,0,15,189
2024-03-21 13:40:00,0,0,31,29,63,0,0,16,139
2024-03-21 13:50:00,0,0,21,32,91,0,0,15,159
2024-03-21 14:00:00,0,0,24,36,72,0,0,13,145
2024-03-21 14:10:00,0,0,34,41,99,0,0,17,191
2024-03-21 14:20:00,0,0,28,33,69,0,0,18,148
2024-03-21 14:30:00,0,0,21,17,80,0,0,7,125
2024-03-21 14:40:00,0,0,1,0,95,0,0,0,96
2024-03-21 14:50:00,0,0,0,0,103,0,0,0,103
2024-03-21 15:00:00,0,0,0,1,114,0,0,7,122
2024-03-21 15:10:00,0,0,1,1,117,0,0,0,119
2024-03-21 15:20:00,0,0,3,5,108,0,0,2,118
2024-03-21 15:30:00,0,0,1,2,115,0,0,4,122
2024-03-21 15:40:00,0,0,8,19,115,0,0,3,145
2024-03-21 15:50:00,0,0,0,5,111,0,0,0,116
2024-03-21 16:00:00,0,0,0,0,118,0,0,0,118
2024-03-21 16:10:00,0,0,0,0,125,0,0,0,125
2024-03-21 16:20:00,0,0,0,4,110,0,0,3,117
2024-03-21 16:30:00,0,0,11,14,98,0,0,8,131
2024-03-21 16:40:00,0,0,3,1,106,0,0,3,113
2024-03-21 16:50:00,0,0,28,34,86,0,0,15,163
2024-03-21 17:00:00,0,0,39,39,109,0,0,16,203
2024-03-21 17:10:00,0,0,22,27,88,0,0,14,151
2024-03-21 17:20:00,0,0,24,22,123,0,0,3,172
2024-03-21 17:30:00,0,0,23,24,90,0,0,11,148
2024-03-21 17:40:00,0,0,26,24,112,0,0,15,177
2024-03-21 17:50:00,0,0,26,27,103,0,0,6,162
2024-03-21 18:00:00,0,0,29,38,95,0,0,23,185
2024-03-21 18:10:00,0,0,33,34,80,0,0,24,171
2024-03-21 18:20:00,0,0,27,32,103,0,0,22,184
2024-03-21 18:30:00,0,0,23,35,82,0,0,19,159
2024-03-21 18:40:00,0,0,23,29,75,0,0,25,152
2024-03-21 18:50:00,0,0,22,28,69,0,0,26,145
2024-03-21 19:00:00,0,0,27,47,55,0,0,22,151
2024-03-21 19:10:00,0,0,22,34,59,0,0,23,138
2024-03-21 19:20:00,0,0,28,34,53,0,0,20,135
2024-03-21 19:30:00,0,0,24,36,44,0,0,22,126
2024-03-21 19:40:00,0,0,21,29,43,0,0,35,128
2024-03-21 19:50:00,0,0,25,32,42,0,0,19,118
2024-03-21 20:00:00,0,0,31,38,41,0,0,31,141
2024-03-21 20:10:00,0,0,28,32,50,0,0,27,137
2024-03-21 20:20:00,0,0,37,33,41,0,0,25,136
2024-03-21 20:30:00,0,0,21,27,47,0,0,28,123
2024-03-21 20:40:00,0,0,23,23,43,0,0,35,124
2024-03-21 20:50:00,0,0,26,31,33,0,0,22,112
2024-03-21 21:00:00,0,0,20,32,33,0,0,30,115
2024-03-21 21:10:00,0,0,24,21,36,0,0,27,108
2024-03-21 21:20:00,0,0,25,22,23,0,0,25,95
2024-03-21 21:30:00,0,0,12,19,28,0,0,33,92
2024-03-21 21:40:00,0,0,20,19,27,0,0,30,96
2024-03-21 21:50:00,0,0,19,22,36,0,0,22,99
2024-03-21 22:00:00,0,0,14,31,36,0,0,19,100
2024-03-21 22:10:00,0,0,17,22,28,0,0,20,87
2024-03-21 22:20:00,0,0,15,22,27,0,0,22,86
2024-03-21 22:30:00,0,0,19,16,24,0,0,24,83
2024-03-21 22:40:00,0,0,12,19,28,0,0,27,86
2024-03-21 22:50:00,0,0,12,14,29,0,0,24,79
2024-03-21 23:00:00,0,0,13,15,29,0,0,23,80
2024-03-21 23:10:00,0,0,18,23,17,0,0,15,73
2024-03-21 23:20:00,0,0,8,11,17,0,0,18,54
2024-03-21 23:30:00,0,0,13,11,14,0,0,12,50
2024-03-21 23:40:00,0,0,18,16,5,0,0,14,53
2024-03-21 23:50:00,0,0,5,8,11,0,0,11,35
2024-03-22 00:00:00,0,0,4,11,12,0,0,12,39
2024-03-22 00:10:00,0,0,12,18,7,0,0,16,53
2024-03-22 00:20:00,0,0,6,12,7,0,0,5,30
2024-03-22 00:30:00,0,0,7,7,8,0,0,12,34
2024-03-22 00:40:00,0,0,12,4,9,0,0,16,41
2024-03-22 00:50:00,0,0,7,7,3,0,0,3,20
2024-03-22 01:00:00,0,0,7,16,6,0,0,7,36
2024-03-22 01:10:00,0,0,3,6,3,0,0,10,22
2024-03-22 01:20:00,0,0,1,0,6,0,0,9,16
2024-03-22 01:30:00,0,0,7,6,1,0,0,6,20
2024-03-22 01:40:00,0,0,2,4,4,0,0,5,15
2024-03-22 01:50:00,0,0,5,3,2,0,0,2,12
2024-03-22 02:00:00,0,0,10,4,2,0,0,4,20
2024-03-22 02:10:00,0,0,2,6,5,0,0,1,14
2024-03-22 02:20:00,0,0,3,7,2,0,0,6,18
2024-03-22 02:30:00,0,0,4,1,4,0,0,4,13
2024-03-22 02:40:00,0,0,5,5,1,0,0,1,12
2024-03-22 02:50:00,0,0,4,2,1,0,0,2,9
2024-03-22 03:00:00,0,0,3,3,0,0,0,3,9
2024-03-22 03:10:00,0,0,1,6,1,0,0,3,11
2024-03-22 03:20:00,0,0,2,6,3,0,0,1,12
2024-03-22 03:30:00,0,0,2,5,1,0,0,3,11
2024-03-22 03:40:00,0,0,0,4,5,0,0,4,13
2024-03-22 03:50:00,0,0,10,10,4,0,0,3,27
2024-03-22 04:00:00,0,0,8,9,0,0,0,1,18
2024-03-22 04:10:00,0,0,7,5,3,0,0,5,20
2024-03-22 04:20:00,0,0,5,5,1,0,0,5,16
2024-03-22 04:30:00,0,0,9,12,3,0,0,6,30
2024-03-22 04:40:00,0,0,14,9,6,0,0,8,37
2024-03-22 04:50:00,0,0,17,26,3,0,0,5,51
2024-03-22 05:00:00,0,0,15,15,1,0,0,4,35
2024-03-22 05:10:00,0,0,16,23,7,0,0,10,56
2024-03-22 05:20:00,0,0,20,32,8,0,0,26,86
2024-03-22 05:30:00,0,0,32,45,9,0,0,17,103
2024-03-22 05:40:00,0,0,21,27,12,0,0,20,80
2024-03-22 05:50:00,0,0,26,39,10,0,0,23,98
2024-03-22 06:00:00,0,0,24,38,16,0,0,17,95
2024-03-22 06:10:00,0,0,22,28,15,0,0,15,80
2024-03-22 06:20:00,0,0,20,29,26,0,0,15,90
2024-03-22 06:30:00,0,0,30,31,27,0,0,19,107
2024-03-22 06:40:00,0,0,36,43,33,0,0,16,128
2024-03-22 06:50:00,0,0,25,40,37,0,0,18,120
2024-03-22 07:00:00,0,0,34,40,36,0,0,14,124
2024-03-22 07:10:00,0,0,26,42,37,0,0,20,125
2024-03-22 07:20:00,0,0,25,44,39,0,0,16,124
2024-03-22 07:30:00,0,0,35,50,37,0,0,18,140
