datetime,D21Z,V22Z,D31Z,V32Z,D51Z,D52Z,V53Z,V54Z,D81Z,D82Z,D83Z,V84Z,V85Z,V86Z,Total
2024-03-03 05:40:00,4,4,0,1,0,0,0,0,0,6,0,0,0,7,22
2024-03-03 05:50:00,3,3,0,2,0,0,0,0,0,4,1,0,1,4,18
2024-03-03 06:00:00,7,6,0,5,0,0,0,0,0,7,3,0,3,9,40
2024-03-03 06:10:00,7,5,0,0,1,1,2,0,0,8,3,0,2,10,39
2024-03-03 06:20:00,6,6,0,0,0,0,0,0,0,2,0,0,0,2,16
2024-03-03 06:30:00,5,5,0,1,0,0,0,0,0,6,0,0,0,8,25
2024-03-03 06:40:00,12,11,1,2,1,0,1,1,0,5,0,0,0,4,38
2024-03-03 06:50:00,4,4,0,0,0,1,0,1,0,6,2,0,2,6,26
2024-03-03 07:00:00,8,8,1,1,0,2,0,1,1,4,0,1,0,4,31
2024-03-03 07:10:00,5,5,0,0,1,1,2,1,0,4,1,0,1,4,25
2024-03-03 07:20:00,7,7,0,0,0,0,0,0,0,1,2,2,2,1,22
2024-03-03 07:30:00,5,5,2,1,1,2,1,1,1,5,1,1,1,5,32
2024-03-03 07:40:00,9,9,1,1,2,3,2,3,0,8,1,0,1,8,48
2024-03-03 07:50:00,7,7,0,1,0,0,1,0,0,4,1,1,1,4,27
2024-03-03 08:00:00,8,8,0,0,0,5,1,4,1,9,2,3,2,10,53
2024-03-03 08:10:00,13,13,1,1,0,4,0,3,1,14,4,1,4,11,70
2024-03-03 08:20:00,13,13,0,0,0,5,2,5,1,10,2,1,2,10,64
2024-03-03 08:30:00,17,17,0,0,4,0,4,2,0,11,1,0,1,9,66
2024-03-03 08:40:00,14,13,0,0,0,4,0,4,1,10,1,1,0,9,57
2024-03-03 08:50:00,18,19,2,3,1,6,1,7,3,10,2,4,1,9,86
2024-03-03 09:00:00,11,11,2,2,3,12,2,7,6,18,3,5,3,16,101
2024-03-03 09:10:00,28,23,7,5,1,7,1,6,3,23,5,3,4,18,134
2024-03-03 09:20:00,29,25,6,4,3,9,4,5,4,21,11,6,10,20,157
2024-03-03 09:30:00,28,20,1,1,4,5,4,5,1,29,10,1,9,19,137
2024-03-03 09:40:00,31,16,6,7,4,7,5,6,7,47,13,7,11,32,199
2024-03-03 09:50:00,46,36,7,7,7,10,10,8,7,34,16,9,12,19,228
2024-03-03 10:00:00,34,17,4,4,3,10,3,11,7,25,11,8,6,19,162
2024-03-03 10:10:00,25,24,1,1,3,4,3,4,3,24,14,6,9,17,138
2024-03-03 10:20:00,29,24,1,1,4,9,4,7,7,30,11,7,10,27,171
2024-03-03 10:30:00,37,33,2,2,4,9,5,12,3,44,17,8,13,27,216
2024-03-03 10:40:00,27,26,7,8,3,11,7,12,3,26,12,3,8,16,169
2024-03-03 10:50:00,51,33,2,2,3,12,3,14,1,31,11,3,9,20,195
2024-03-03 11:00:00,38,25,5,4,6,10,9,7,9,24,5,13,6,10,171
2024-03-03 11:10:00,33,20,4,4,2,16,3,13,4,37,11,5,9,19,180
2024-03-03 11:20:00,39,34,7,5,6,11,8,12,4,34,9,4,9,22,204
2024-03-03 11:30:00,37,35,9,8,11,9,11,10,6,40,16,7,15,26,240
2024-03-03 11:40:00,42,32,8,8,5,8,8,10,8,39,15,8,12,21,224
2024-03-03 11:50:00,50,30,9,3,5,14,6,11,9,31,19,8,11,23,229
2024-03-03 12:00:00,46,33,6,6,3,14,9,17,4,25,14,5,13,21,216
2024-03-03 12:10:00,54,39,6,6,11,14,9,12,5,32,17,9,10,19,243
2024-03-03 12:20:00,59,35,6,5,3,10,6,10,4,42,14,7,14,24,239
2024-03-03 12:30:00,68,39,7,7,3,17,15,18,11,23,11,13,12,20,264
2024-03-03 12:40:00,49,36,9,7,7,6,7,10,1,35,18,4,12,21,222
2024-03-03 12:50:00,50,35,10,9,7,16,9,17,8,37,17,8,13,18,254
2024-03-03 13:00:00,50,36,10,9,11,79,14,20,6,38,13,6,13,29,334
2024-03-03 13:10:00,80,46,8,7,5,14,7,14,4,40,11,4,9,23,272
2024-03-03 13:20:00,72,43,3,2,6,11,10,10,2,42,21,3,15,22,262
2024-03-03 13:30:00,53,40,5,5,6,13,12,15,6,31,9,8,9,24,236
2024-03-03 13:40:00,61,35,9,8,5,18,11,23,5,40,9,9,7,21,261
2024-03-03 13:50:00,53,32,12,13,5,15,7,14,3,28,9,3,10,14,218
2024-03-03 14:00:00,59,34,10,5,10,15,8,18,4,29,14,8,11,16,241
2024-03-03 14:10:00,62,33,2,1,5,12,5,10,6,47,14,7,15,24,243
2024-03-03 14:20:00,70,35,8,11,9,16,11,13,5,49,13,8,13,18,279
2024-03-03 14:30:00,47,26,10,8,6,12,7,12,6,38,19,11,15,18,235
2024-03-03 14:40:00,75,47,9,8,5,14,7,12,2,35,20,5,12,19,270
2024-03-03 14:50:00,57,34,12,8,8,7,6,7,5,48,17,12,14,27,262
2024-03-03 15:00:00,57,30,9,9,6,18,7,10,4,36,10,10,9,21,236
2024-03-03 15:10:00,61,41,6,4,4,9,4,9,4,44,17,10,8,23,244
2024-03-03 15:20:00,64,36,12,11,6,8,8,9,4,39,11,19,8,13,248
2024-03-03 15:30:00,46,29,1,2,3,13,4,11,7,47,17,7,11,27,225
2024-03-03 15:40:00,46,31,7,4,2,13,2,9,5,38,15,7,8,19,206
2024-03-03 15:50:00,68,44,9,8,4,10,6,8,1,46,19,5,10,20,258
2024-03-03 16:00:00,67,29,6,2,9,12,10,14,8,32,15,9,9,17,239
2024-03-03 16:10:00,46,29,9,13,4,7,5,3,8,38,18,9,9,16,214
2024-03-03 16:20:00,49,30,4,3,5,7,12,13,5,36,7,11,8,19,209
2024-03-03 16:30:00,62,18,3,2,5,8,10,9,7,50,13,9,9,36,241
2024-03-03 16:40:00,38,30,7,6,2,15,6,12,3,38,26,10,15,19,227
2024-03-03 16:50:00,61,36,4,4,7,11,7,15,8,42,18,13,13,19,258
2024-03-03 17:00:00,52,26,9,9,1,17,1,13,7,38,16,8,13,19,229
2024-03-03 17:10:00,65,33,8,8,7,14,7,12,5,33,22,8,12,15,249
2024-03-03 17:20:00,63,35,10,7,5,9,4,6,10,45,19,16,10,20,259
2024-03-03 17:30:00,61,32,5,4,5,16,6,12,7,46,18,13,13,21,259
2024-03-03 17:40:00,50,38,9,8,4,12,4,13,6,44,17,15,15,20,255
2024-03-03 17:50:00,40,24,13,10,6,13,7,14,5,42,14,7,16,21,232
2024-03-03 18:00:00,58,26,10,8,5,15,6,11,9,50,19,9,12,23,261
2024-03-03 18:10:00,61,36,12,12,3,11,4,6,7,45,21,8,18,20,264
2024-03-03 18:20:00,46,23,4,14,3,12,8,11,9,43,21,11,15,31,251
2024-03-03 18:30:00,59,24,9,16,3,8,7,6,7,24,17,8,16,27,231
2024-03-03 18:40:00,42,31,8,10,4,16,13,14,4,37,17,4,21,27,248
2024-03-03 18:50:00,48,21,4,8,5,9,6,6,12,37,13,16,17,26,228
2024-03-03 19:00:00,52,27,13,16,7,18,5,21,6,37,7,7,8,22,246
2024-03-03 19:10:00,45,27,6,10,1,6,2,6,3,42,18,5,21,32,224
2024-03-03 19:20:00,48,31,7,27,0,7,0,2,2,30,17,2,16,26,215
2024-03-03 19:30:00,39,25,4,18,4,10,8,10,4,30,11,4,14,23,204
2024-03-03 19:40:00,42,29,5,7,4,7,8,12,2,33,11,2,11,21,194
2024-03-03 19:50:00,51,32,10,13,3,10,5,10,2,34,12,2,12,31,227
2024-03-03 20:00:00,38,30,1,1,1,5,2,7,5,30,9,5,10,27,171
2024-03-03 20:10:00,38,24,4,5,5,7,6,8,0,32,10,0,10,24,173
2024-03-03 20:20:00,36,28,5,5,1,7,1,3,2,38,8,2,8,38,182
2024-03-03 20:30:00,34,21,3,3,5,9,9,10,2,25,12,3,14,30,180
2024-03-03 20:40:00,28,26,13,10,2,8,1,8,3,27,4,4,7,29,170
2024-03-03 20:50:00,25,18,5,8,0,5,2,6,1,25,10,1,15,24,145
2024-03-03 21:00:00,37,27,3,4,3,6,3,6,3,19,4,3,3,19,140
2024-03-03 21:10:00,30,27,2,3,3,10,6,5,4,16,5,4,8,16,139
2024-03-03 21:20:00,26,21,5,6,2,7,4,5,3,10,5,3,6,15,118
2024-03-03 21:30:00,36,27,3,3,0,4,0,4,1,18,1,1,1,16,115
2024-03-03 21:40:00,20,19,1,1,0,5,0,2,3,14,4,3,4,12,88
2024-03-03 21:50:00,38,22,1,4,1,4,3,5,2,16,2,2,2,14,116
2024-03-03 22:00:00,43,33,3,23,2,7,3,6,2,17,2,2,3,14,160
2024-03-03 22:10:00,50,37,7,22,2,5,4,6,0,13,2,0,2,15,165
2024-03-03 22:20:00,21,17,1,2,0,5,0,5,1,12,5,1,5,15,90
2024-03-03 22:30:00,26,25,3,3,0,1,0,0,1,18,1,1,1,16,96
2024-03-03 22:40:00,13,9,6,8,2,6,2,5,1,12,2,1,2,13,82
2024-03-03 22:50:00,19,18,2,7,0,2,0,1,2,7,3,2,4,9,76
2024-03-03 23:00:00,21,18,1,1,1,2,1,1,1,11,2,1,3,16,80
2024-03-03 23:10:00,16,15,4,4,0,1,0,0,1,16,4,1,3,18,83
2024-03-03 23:20:00,12,10,2,3,1,3,2,2,1,10,6,1,8,8,69
2024-03-03 23:30:00,7,7,2,2,0,4,0,3,0,12,5,0,6,14,62
2024-03-03 23:40:00,6,6,0,3,0,1,1,2,0,6,1,0,1,6,33
2024-03-03 23:50:00,8,8,2,8,1,1,0,0,1,6,0,1,0,8,44
2024-03-04 00:00:00,9,8,1,0,2,0,3,2,0,9,0,0,0,11,45
2024-03-04 00:10:00,4,4,2,1,0,1,0,0,1,7,2,1,2,7,32
2024-03-04 00:20:00,8,8,2,2,1,2,2,2,0,3,1,0,1,5,37
2024-03-04 00:30:00,5,5,1,7,0,1,0,1,0,5,0,0,0,4,29
2024-03-04 00:40:00,2,1,1,0,0,0,0,0,0,3,2,0,2,4,15
2024-03-04 00:50:00,2,2,0,2,0,0,0,0,0,3,0,0,0,4,13
2024-03-04 01:00:00,6,4,2,3,0,0,0,0,0,6,0,0,0,7,28
2024-03-04 01:10:00,9,7,2,4,0,0,0,0,0,4,1,0,1,6,34
2024-03-04 01:20:00,1,1,0,0,0,1,0,1,0,1,0,0,0,1,6
2024-03-04 01:30:00,2,2,0,1,0,0,0,0,0,1,0,0,0,1,7
2024-03-04 01:40:00,2,2,0,0,0,0,0,0,0,2,1,0,0,3,10
2024-03-04 01:50:00,3,3,0,0,0,0,0,0,0,1,0,0,0,1,8
2024-03-04 02:00:00,3,3,0,0,0,0,0,0,0,1,0,0,0,1,8
2024-03-04 02:10:00,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6
2024-03-04 02:20:00,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
2024-03-04 02:30:00,3,3,0,0,0,0,0,0,0,2,1,0,1,2,12
2024-03-04 02:40:00,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4
2024-03-04 02:50:00,2,2,0,0,0,1,0,0,1,1,0,1,0,1,9
2024-03-04 03:00:00,1,1,1,1,0,0,0,0,0,1,0,0,0,1,6
2024-03-04 03:10:00,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3
2024-03-04 03:20:00,1,1,0,0,0,0,0,0,0,1,1,0,1,1,6
2024-03-04 03:30:00,1,1,0,0,0,0,0,0,0,1,1,0,1,0,5
2024-03-04 03:40:00,1,1,0,0,0,0,0,0,0,3,0,0,0,3,8
2024-03-04 03:50:00,4,3,1,0,0,0,0,0,0,2,0,0,1,2,13
2024-03-04 04:00:00,2,3,0,0,0,0,0,0,0,1,1,0,1,1,9
2024-03-04 04:10:00,3,2,0,0,0,0,0,0,0,2,0,0,0,2,9
2024-03-04 04:20:00,3,3,0,0,1,1,2,1,0,1,0,0,0,1,13
2024-03-04 04:30:00,2,2,0,0,0,0,0,0,0,3,0,0,0,3,10
2024-03-04 04:40:00,2,2,1,0,0,0,0,0,0,2,0,0,0,2,9
2024-03-04 04:50:00,2,2,0,0,0,1,0,1,0,2,1,0,0,2,11
2024-03-04 05:00:00,7,6,1,0,0,1,0,2,0,2,1,0,1,3,24
2024-03-04 05:10:00,8,8,0,1,0,0,0,0,0,9,2,0,2,16,46
2024-03-04 05:20:00,8,8,2,5,1,1,1,2,0,9,5,0,4,10,56
2024-03-04 05:30:00,12,8,2,9,5,1,5,5,0,6,3,3,3,6,68
2024-03-04 05:40:00,13,13,1,14,2,1,3,3,0,14,4,0,6,14,88
2024-03-04 05:50:00,16,15,1,12,1,6,1,5,2,12,8,4,13,12,108
2024-03-04 06:00:00,19,14,2,5,1,5,2,5,2,9,9,2,14,13,102
2024-03-04 06:10:00,31,19,2,1,2,3,2,2,0,17,11,0,13,16,119
2024-03-04 06:20:00,23,22,2,3,2,6,4,5,2,16,13,2,17,18,135
2024-03-04 06:30:00,32,23,7,1,3,8,3,11,1,19,12,1,14,15,150
2024-03-04 06:40:00,28,23,3,4,7,13,8,12,1,26,20,2,22,25,194
2024-03-04 06:50:00,21,22,4,2,5,12,8,16,3,35,23,2,19,19,191
2024-03-04 07:00:00,44,22,7,6,11,24,12,18,1,30,26,1,17,17,236
2024-03-04 07:10:00,63,41,8,7,11,19,10,13,5,22,24,11,15,11,260
2024-03-04 07:20:00,38,25,7,5,10,24,11,23,10,27,17,16,14,15,242
2024-03-04 07:30:00,60,36,16,13,16,28,17,23,13,57,39,13,19,23,373
2024-03-04 07:40:00,58,40,16,12,23,34,17,24,9,39,40,13,22,22,369
2024-03-04 07:50:00,54,27,12,8,24,26,14,19,10,46,56,9,19,15,339
2024-03-04 08:00:00,46,25,11,9,20,31,17,23,12,39,42,25,21,20,341
2024-03-04 08:10:00,51,29,3,3,15,27,13,17,5,45,25,9,21,26,289
2024-03-04 08:20:00,54,36,11,11,17,27,14,21,10,37,26,14,19,20,317
2024-03-04 08:30:00,52,32,5,6,10,14,11,12,9,58,44,9,28,27,317
2024-03-04 08:40:00,54,27,10,7,18,24,11,18,5,43,29,9,20,20,295
2024-03-04 08:50:00,37,24,9,11,10,22,10,14,10,42,30,10,18,15,262
2024-03-04 09:00:00,61,28,8,8,13,21,16,17,5,46,29,8,23,23,306
2024-03-04 09:10:00,44,26,3,4,9,21,11,25,4,39,22,5,15,20,248
2024-03-04 09:20:00,55,35,7,7,6,10,6,9,7,50,31,13,18,20,274
2024-03-04 09:30:00,52,36,10,9,5,11,6,14,10,45,25,10,15,19,267
2024-03-04 09:40:00,56,33,5,4,11,14,10,15,9,45,32,11,22,24,291
2024-03-04 09:50:00,53,33,19,5,9,11,8,14,9,38,26,8,11,21,265
2024-03-04 10:00:00,54,30,10,7,11,10,10,15,5,42,23,12,9,14,252
2024-03-04 10:10:00,49,29,8,8,11,14,12,11,3,39,25,5,12,22,248
2024-03-04 10:20:00,50,28,7,7,8,14,5,12,4,36,25,5,19,20,240
2024-03-04 10:30:00,59,27,8,7,7,21,6,16,9,49,35,9,23,19,295
2024-03-04 10:40:00,50,26,4,3,9,15,9,15,5,49,22,8,15,20,250
2024-03-04 10:50:00,60,38,8,6,8,15,9,13,3,44,24,3,17,19,267
2024-03-04 11:00:00,68,32,9,9,8,14,5,15,4,41,15,6,14,22,262
2024-03-04 11:10:00,51,30,9,9,7,12,9,12,10,51,14,10,20,19,263
2024-03-04 11:20:00,69,28,9,10,6,16,4,10,7,33,18,12,14,13,249
2024-03-04 11:30:00,59,32,8,8,9,11,15,12,3,53,25,7,22,24,288
2024-03-04 11:40:00,55,32,10,9,11,16,13,19,12,43,25,11,16,26,298
2024-03-04 11:50:00,69,28,8,7,8,21,5,19,7,26,16,8,11,19,252
2024-03-04 12:00:00,77,34,11,9,6,12,8,11,5,49,25,5,18,25,295
2024-03-04 12:10:00,64,28,11,6,7,13,6,14,4,37,22,6,14,16,248
2024-03-04 12:20:00,70,31,15,16,6,18,7,14,10,47,28,12,20,22,316
2024-03-04 12:30:00,58,34,10,8,5,16,5,12,3,30,11,4,9,17,222
2024-03-04 12:40:00,62,25,13,13,11,18,12,14,11,48,21,10,14,9,281
2024-03-04 12:50:00,68,31,13,12,4,10,6,9,9,36,20,14,11,15,258
2024-03-04 13:00:00,64,34,9,7,9,12,8,18,8,43,20,5,17,20,274
2024-03-04 13:10:00,89,35,11,10,9,20,19,19,6,45,22,5,13,17,320
2024-03-04 13:20:00,52,31,17,11,7,18,8,13,3,35,19,3,13,16,246
2024-03-04 13:30:00,71,33,8,10,7,20,9,20,7,35,25,6,17,16,284
2024-03-04 13:40:00,66,31,14,11,9,14,8,15,11,37,23,9,16,17,281
2024-03-04 13:50:00,65,28,8,9,6,13,3,15,8,45,30,9,18,16,273
2024-03-04 14:00:00,63,39,5,6,13,10,11,16,7,49,26,5,12,22,284
2024-03-04 14:10:00,58,27,4,4,8,13,7,11,4,38,22,7,11,22,236
2024-03-04 14:20:00,71,29,10,9,6,15,6,13,12,47,20,11,11,28,288
2024-03-04 14:30:00,76,38,9,10,5,14,5,9,11,44,18,11,16,26,292
2024-03-04 14:40:00,86,26,14,7,6,17,7,13,6,42,19,6,14,18,281
2024-03-04 14:50:00,68,33,15,13,9,20,8,18,7,37,25,6,13,19,291
2024-03-04 15:00:00,80,38,13,10,8,17,11,14,8,47,27,8,15,18,314
2024-03-04 15:10:00,89,25,8,6,12,17,8,11,5,37,16,5,9,24,272
2024-03-04 15:20:00,58,37,8,9,12,17,9,10,9,40,20,11,19,23,282
2024-03-04 15:30:00,92,42,10,7,8,13,12,10,6,59,20,8,12,23,322
2024-03-04 15:40:00,71,22,11,7,17,13,13,17,5,50,23,9,22,36,316
2024-03-04 15:50:00,70,26,11,10,10,18,10,22,4,55,16,4,15,36,307
2024-03-04 16:00:00,64,26,10,6,7,14,7,19,9,55,22,9,18,27,293
2024-03-04 16:10:00,96,29,12,11,9,21,10,19,7,56,31,7,30,30,368
2024-03-04 16:20:00,85,37,13,14,10,18,11,26,11,44,31,16,21,18,355
2024-03-04 16:30:00,81,30,16,13,9,30,14,19,13,54,22,12,17,32,362
2024-03-04 16:40:00,82,41,17,12,11,22,13,17,7,47,30,6,15,17,337
2024-03-04 16:50:00,82,32,14,12,6,15,6,15,15,51,25,17,15,32,337
2024-03-04 17:00:00,84,40,15,11,10,17,13,13,14,60,32,13,21,29,372
2024-03-04 17:10:00,89,30,20,14,7,26,7,20,8,49,19,13,16,31,349
2024-03-04 17:20:00,86,36,12,7,6,25,6,11,9,48,25,10,19,30,330
2024-03-04 17:30:00,93,40,10,12,4,12,6,12,9,54,21,11,17,25,326
2024-03-04 17:40:00,87,38,9,8,4,24,4,18,7,42,23,7,11,20,302
2024-03-04 17:50:00,63,27,17,8,6,15,8,16,16,50,19,14,15,26,300
2024-03-04 18:00:00,78,20,10,12,7,15,9,19,11,49,20,13,14,32,309
2024-03-04 18:10:00,62,17,12,23,10,23,22,25,7,45,24,9,16,26,321
2024-03-04 18:20:00,59,26,10,19,11,20,19,29,7,35,22,6,27,30,320
2024-03-04 18:30:00,55,23,9,14,7,16,10,17,8,46,16,10,20,35,286
2024-03-04 18:40:00,70,32,12,12,4,20,8,20,19,43,15,15,16,28,314
2024-03-04 18:50:00,49,26,12,24,6,13,13,14,11,45,20,11,17,25,286
2024-03-04 19:00:00,58,26,14,14,7,12,10,16,8,43,13,8,13,28,270
2024-03-04 19:10:00,59,28,13,23,5,20,9,14,3,31,14,4,9,36,268
2024-03-04 19:20:00,57,26,13,28,3,14,9,10,8,30,12,7,13,23,253
2024-03-04 19:30:00,57,38,21,27,1,8,0,5,3,45,20,2,19,31,277
2024-03-04 19:40:00,68,17,21,29,7,11,11,11,3,27,12,3,12,19,251
2024-03-04 19:50:00,33,24,6,15,3,11,9,10,6,28,13,5,19,21,203
2024-03-04 20:00:00,40,13,10,11,3,12,7,13,10,27,20,9,19,21,215
2024-03-04 20:10:00,50,30,9,9,0,6,0,1,7,26,8,5,8,18,177
2024-03-04 20:20:00,44,33,5,5,2,7,3,6,1,22,15,0,14,20,177
2024-03-04 20:30:00,43,24,5,4,2,10,1,9,1,13,11,1,12,17,153
2024-03-04 20:40:00,40,24,8,8,4,4,7,4,2,25,10,2,7,21,166
2024-03-04 20:50:00,39,24,7,20,3,7,5,6,1,20,7,1,10,20,170
2024-03-04 21:00:00,41,30,4,5,5,8,11,10,1,28,7,1,8,26,185
2024-03-04 21:10:00,27,26,5,5,4,7,5,10,2,18,8,2,9,20,148
2024-03-04 21:20:00,31,25,5,8,4,6,6,8,3,22,11,3,12,21,165
2024-03-04 21:30:00,27,25,3,5,0,1,0,1,0,9,5,0,4,12,92
2024-03-04 21:40:00,23,19,4,5,3,4,4,5,4,21,4,3,5,20,124
2024-03-04 21:50:00,30,26,4,2,0,5,0,5,3,19,4,3,4,18,123
2024-03-04 22:00:00,32,26,7,7,1,6,2,3,1,15,7,2,10,19,138
2024-03-04 22:10:00,35,25,7,6,2,6,5,6,2,24,9,2,6,23,158
2024-03-04 22:20:00,36,23,7,11,3,7,4,3,4,15,5,4,5,19,146
2024-03-04 22:30:00,60,29,3,11,2,2,2,5,1,13,1,1,1,12,143
2024-03-04 22:40:00,21,19,5,5,2,4,3,3,4,14,2,5,2,12,101
2024-03-04 22:50:00,22,19,5,8,0,0,0,0,0,6,1,0,0,5,66
2024-03-04 23:00:00,11,10,2,5,0,3,0,3,1,8,3,1,3,10,60
2024-03-04 23:10:00,18,14,4,6,0,3,0,3,0,7,3,0,3,11,72
2024-03-04 23:20:00,12,13,3,7,1,1,1,2,0,4,2,0,1,4,51
2024-03-04 23:30:00,10,10,3,7,0,2,0,3,2,5,4,2,4,6,58
2024-03-04 23:40:00,11,11,0,2,0,2,1,0,1,3,1,1,1,3,37
2024-03-04 23:50:00,13,14,2,7,0,0,0,0,0,4,2,0,4,4,50
2024-03-05 00:00:00,10,11,3,9,1,0,0,0,0,3,0,0,0,3,40
2024-03-05 00:10:00,10,10,0,5,2,1,3,3,0,5,1,0,1,7,48
2024-03-05 00:20:00,7,7,1,2,0,3,0,1,0,3,0,0,0,3,27
2024-03-05 00:30:00,6,6,0,1,0,1,0,2,0,8,0,0,0,8,32
2024-03-05 00:40:00,2,2,0,4,2,1,3,2,0,1,1,0,1,1,20
2024-03-05 00:50:00,7,6,2,3,0,3,0,0,1,1,1,1,1,1,27
2024-03-05 01:00:00,1,1,0,0,0,0,0,0,0,4,0,0,0,4,10
2024-03-05 01:10:00,8,9,0,5,0,0,0,0,0,3,0,0,0,3,28
2024-03-05 01:20:00,2,2,0,6,0,0,0,0,0,1,0,0,0,1,12
2024-03-05 01:30:00,3,3,0,1,0,0,0,0,0,3,1,0,1,3,15
2024-03-05 01:40:00,3,3,0,0,0,0,0,0,0,2,0,0,0,2,10
2024-03-05 01:50:00,4,4,1,5,1,1,0,0,0,2,0,0,0,3,21
2024-03-05 02:00:00,3,3,1,3,0,0,0,0,0,2,1,0,1,2,16
2024-03-05 02:10:00,2,2,1,2,0,0,0,0,0,1,1,0,1,1,11
2024-03-05 02:20:00,1,1,0,3,0,0,0,0,0,3,0,0,0,3,11
2024-03-05 02:30:00,4,5,0,0,0,0,0,0,0,1,0,0,0,1,11
2024-03-05 02:40:00,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6
2024-03-05 02:50:00,2,2,0,0,0,1,0,1,0,2,0,0,0,2,10
2024-03-05 03:00:00,2,2,1,0,0,0,0,0,0,0,0,0,0,0,5
2024-03-05 03:10:00,3,3,1,1,0,0,0,0,0,1,0,0,0,1,10
2024-03-05 03:20:00,1,1,0,5,0,0,0,0,0,0,0,0,0,0,7
2024-03-05 03:30:00,3,3,0,4,0,1,0,2,0,2,0,0,0,2,17
2024-03-05 03:40:00,1,1,0,1,1,1,1,4,0,1,0,0,0,1,12
2024-03-05 03:50:00,7,7,0,5,0,1,0,0,1,2,0,1,0,4,28
2024-03-05 04:00:00,4,4,1,0,0,0,0,0,0,2,0,0,0,3,14
2024-03-05 04:10:00,4,4,1,1,0,0,0,0,0,4,0,0,0,4,18
2024-03-05 04:20:00,5,5,2,6,0,0,0,0,0,1,0,0,0,1,20
2024-03-05 04:30:00,1,1,0,2,1,0,1,1,0,2,1,0,1,2,13
2024-03-05 04:40:00,2,2,0,5,0,1,0,1,0,0,1,0,1,0,13
2024-03-05 04:50:00,1,1,2,2,0,2,0,1,0,3,0,0,0,3,15
2024-03-05 05:00:00,7,7,0,0,0,1,0,2,0,6,4,0,6,6,39
2024-03-05 05:10:00,11,11,1,1,0,0,0,0,0,6,3,0,2,10,45
2024-03-05 05:20:00,11,11,0,0,0,0,0,0,0,7,2,0,1,6,38
2024-03-05 05:30:00,5,5,2,0,0,5,0,4,2,8,4,2,4,6,47
2024-03-05 05:40:00,11,11,1,5,1,5,3,4,2,11,7,2,7,11,81
2024-03-05 05:50:00,15,15,1,4,2,1,2,3,1,11,5,0,5,11,76
2024-03-05 06:00:00,19,27,0,0,5,5,3,8,0,14,7,0,7,17,112
2024-03-05 06:10:00,26,22,4,3,3,5,4,5,1,14,8,0,5,16,116
2024-03-05 06:20:00,31,24,2,2,1,4,3,8,1,17,11,3,10,21,138
2024-03-05 06:30:00,21,13,6,0,6,8,5,8,0,18,13,0,14,21,133
2024-03-05 06:40:00,32,19,6,8,5,10,6,11,2,21,23,2,20,26,191
2024-03-05 06:50:00,30,19,6,6,10,13,9,13,3,28,21,3,13,23,197
2024-03-05 07:00:00,38,16,4,7,14,13,14,17,3,32,20,5,18,23,224
2024-03-05 07:10:00,40,24,4,4,11,13,13,18,6,26,28,14,22,20,243
2024-03-05 07:20:00,44,44,7,7,17,18,11,12,7,29,27,8,16,18,265
2024-03-05 07:30:00,52,29,18,16,8,18,11,12,14,36,37,25,18,22,316
2024-03-05 07:40:00,56,37,10,8,14,32,16,23,10,44,33,11,22,23,339
2024-03-05 07:50:00,57,40,9,9,18,184,12,18,11,46,39,13,17,25,498
2024-03-05 08:00:00,56,43,15,11,22,26,21,30,16,46,49,20,24,22,401
2024-03-05 08:10:00,56,36,9,6,16,26,18,20,6,46,34,14,19,24,330
2024-03-05 08:20:00,55,30,6,4,20,31,16,16,10,45,41,11,20,30,335
2024-03-05 08:30:00,44,34,8,7,15,29,14,20,8,61,42,7,27,30,346
2024-03-05 08:40:00,44,25,7,4,15,20,16,14,7,47,23,11,18,27,278
2024-03-05 08:50:00,42,23,13,11,19,18,16,57,10,49,29,14,19,26,346
2024-03-05 09:00:00,58,27,5,9,12,13,11,15,7,85,26,9,20,26,323
2024-03-05 09:10:00,48,27,10,7,9,13,9,11,5,37,24,6,16,14,236
2024-03-05 09:20:00,44,21,7,7,11,9,10,8,7,36,22,6,19,23,230
2024-03-05 09:30:00,46,28,10,10,11,20,7,14,3,47,25,5,19,12,257
2024-03-05 09:40:00,48,30,6,5,8,23,7,21,7,34,33,9,15,14,260
2024-03-05 09:50:00,52,34,7,6,11,13,13,16,11,34,33,28,15,19,292
2024-03-05 10:00:00,50,33,14,14,6,7,8,14,7,37,19,9,14,18,250
2024-03-05 10:10:00,51,24,7,9,7,15,8,12,10,35,18,17,12,15,240
2024-03-05 10:20:00,59,23,7,4,7,12,6,10,5,41,20,9,21,24,248
2024-03-05 10:30:00,65,30,9,7,3,10,3,8,4,48,24,5,13,16,245
2024-03-05 10:40:00,64,30,12,8,10,18,14,15,4,42,24,6,16,17,280
2024-03-05 10:50:00,59,37,8,6,7,14,6,15,7,48,24,8,18,24,281
2024-03-05 11:00:00,78,29,6,5,7,12,5,9,2,38,25,3,13,19,251
2024-03-05 11:10:00,66,30,10,6,7,17,6,8,8,46,25,9,19,18,275
2024-03-05 11:20:00,53,34,14,11,9,13,8,10,4,44,22,4,19,14,259
