datetime,D21Z,D22Z,V23Z,V24Z,D31Z,V32Z,D33Z,D51Z,D52Z,V53Z,D61Z,D62Z,V63Z,V64Z,D81Z,D82Z,V83Z,V84Z,D91Z,V92Z,D111Z,D112Z,V113Z,V114Z,D121Z,V122Z,Total
2024-03-10 21:40:00,7,31,4,17,2,2,2,12,12,17,8,0,18,6,0,37,14,21,10,2,7,9,8,0,1,3,250
2024-03-10 21:50:00,6,28,6,18,6,7,6,7,7,7,5,0,11,2,0,20,8,16,15,1,1,11,3,0,2,5,198
2024-03-10 22:00:00,0,26,4,15,4,2,2,12,10,13,6,0,16,5,0,23,8,19,6,1,3,9,5,0,4,8,201
2024-03-10 22:10:00,1,32,0,16,7,4,6,2,2,3,6,0,6,1,0,22,3,18,11,3,0,9,0,0,1,1,154
2024-03-10 22:20:00,1,26,3,20,8,15,7,3,3,3,5,0,6,3,0,17,10,18,6,7,2,5,6,0,3,6,183
2024-03-10 22:30:00,3,18,6,16,6,1,0,4,4,7,7,0,15,7,0,12,5,13,2,0,0,3,2,0,1,6,138
2024-03-10 22:40:00,5,20,12,12,5,5,4,1,1,3,2,0,4,2,0,14,4,10,4,5,6,6,7,0,2,13,147
2024-03-10 22:50:00,4,15,10,19,4,4,8,5,6,8,3,0,10,8,0,13,2,22,3,4,2,1,4,0,2,2,159
2024-03-10 23:00:00,0,12,1,21,2,2,14,5,3,8,4,0,10,7,0,9,2,12,3,1,2,3,5,0,0,10,136
2024-03-10 23:10:00,2,14,6,20,4,4,2,3,3,6,3,0,10,5,0,8,9,6,2,2,1,5,3,0,1,6,125
2024-03-10 23:20:00,0,9,2,18,1,2,1,3,3,7,4,0,11,5,0,17,4,12,6,5,1,2,2,0,1,3,119
2024-03-10 23:30:00,1,7,5,8,1,2,3,0,0,2,3,0,3,2,0,4,2,7,2,2,1,3,4,0,0,6,68
2024-03-10 23:40:00,1,10,1,8,4,2,2,2,2,5,1,0,4,3,0,11,5,9,6,2,1,2,5,0,1,6,93
2024-03-10 23:50:00,1,9,1,11,4,5,2,1,1,3,0,0,1,1,0,8,2,8,2,1,3,3,1,0,1,4,73
2024-03-11 00:00:00,0,12,0,24,3,4,4,0,0,0,0,0,0,0,0,5,3,6,2,0,0,1,1,0,0,4,69
2024-03-11 00:10:00,0,9,0,9,0,0,0,0,1,3,3,0,4,4,0,6,1,5,8,2,0,4,6,0,0,7,72
2024-03-11 00:20:00,0,2,0,9,4,4,3,0,0,2,2,0,4,4,0,5,1,5,1,0,0,0,0,0,0,0,46
2024-03-11 00:30:00,1,4,3,6,1,1,2,12,2,3,1,0,4,5,0,5,6,1,0,0,0,2,1,0,1,3,64
2024-03-11 00:40:00,1,7,2,6,5,1,1,0,1,4,3,0,8,8,0,5,2,4,7,2,0,1,1,0,0,3,72
2024-03-11 00:50:00,0,6,0,7,0,0,0,1,0,5,1,0,5,2,0,3,1,5,2,0,0,2,2,0,0,6,48
2024-03-11 01:00:00,1,5,1,6,2,0,1,2,2,3,3,0,6,5,0,2,0,2,2,0,0,1,0,0,1,0,45
2024-03-11 01:10:00,0,5,0,8,2,1,6,2,2,3,0,0,3,3,0,4,2,7,2,0,1,1,2,0,1,1,56
2024-03-11 01:20:00,0,8,2,8,5,2,7,1,1,1,0,0,2,0,0,6,0,6,3,1,0,2,3,0,1,6,65
2024-03-11 01:30:00,0,2,0,2,2,1,0,2,3,3,1,0,4,6,0,1,0,1,0,0,0,1,0,0,0,0,29
2024-03-11 01:40:00,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,2,0,0,4,20
2024-03-11 01:50:00,0,2,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2024-03-11 02:00:00,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,7,2,1,0,0,0,0,0,0,18
2024-03-11 02:10:00,0,3,0,3,0,1,0,0,0,2,2,0,3,2,0,2,0,2,1,0,0,0,0,0,0,0,21
2024-03-11 02:20:00,0,3,0,6,0,0,0,0,0,1,1,0,1,1,0,4,2,5,0,0,0,0,0,0,0,0,24
2024-03-11 02:30:00,0,1,0,1,0,0,0,2,2,3,1,0,4,1,0,3,1,3,1,0,0,0,0,0,0,0,23
2024-03-11 02:40:00,1,4,2,4,0,0,0,0,0,1,1,0,2,1,0,1,7,1,0,1,2,1,2,0,0,4,35
2024-03-11 02:50:00,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,1,0,1,2,1,0,1,1,15
2024-03-11 03:00:00,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,16
2024-03-11 03:10:00,1,3,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,14
2024-03-11 03:20:00,0,1,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,7,4,1,0,1,1,0,1,4,27
2024-03-11 03:30:00,0,3,0,2,1,0,0,1,1,1,0,0,1,2,0,2,1,2,4,1,0,1,1,0,0,2,26
2024-03-11 03:40:00,0,0,0,1,0,0,0,1,1,2,1,0,3,3,0,2,2,2,0,0,0,1,1,0,0,1,21
2024-03-11 03:50:00,0,2,0,3,0,0,0,2,2,3,0,0,4,2,0,2,3,3,6,2,0,0,1,0,0,1,36
2024-03-11 04:00:00,0,1,1,7,1,1,1,0,0,0,0,0,0,0,0,2,0,41,1,0,0,0,0,0,0,0,56
2024-03-11 04:10:00,0,3,0,3,2,2,1,0,0,0,0,0,0,0,0,3,3,3,4,1,0,3,3,0,0,6,37
2024-03-11 04:20:00,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4,1,4,3,1,0,2,2,0,0,6,26
2024-03-11 04:30:00,1,1,2,3,0,0,0,1,1,1,0,0,2,1,0,2,0,4,2,0,0,0,0,0,0,0,21
2024-03-11 04:40:00,0,0,0,34,2,1,5,1,2,2,1,0,3,1,0,6,1,13,5,4,0,0,1,0,1,1,84
2024-03-11 04:50:00,0,5,1,3,0,0,0,1,1,2,1,0,3,3,0,3,2,24,4,6,0,0,0,0,0,0,59
2024-03-11 05:00:00,0,1,0,23,2,2,2,2,2,3,1,0,4,4,0,11,7,13,8,2,0,1,2,0,1,3,94
2024-03-11 05:10:00,1,4,1,9,1,1,1,3,3,4,1,0,5,2,0,16,5,27,21,6,1,4,5,0,1,11,133
2024-03-11 05:20:00,0,2,2,19,2,3,2,1,1,2,1,0,2,2,0,30,14,27,11,6,0,3,3,0,2,7,142
2024-03-11 05:30:00,0,7,2,10,6,2,5,0,0,4,4,0,5,6,0,21,15,16,8,4,68,2,3,0,0,6,194
2024-03-11 05:40:00,0,11,1,11,2,1,9,2,6,4,0,0,7,2,0,35,19,18,11,10,0,5,9,0,4,12,179
2024-03-11 05:50:00,0,17,3,14,2,2,1,2,2,6,3,0,8,5,0,37,22,31,13,12,3,9,11,0,2,24,229
2024-03-11 06:00:00,0,19,3,11,3,2,2,5,5,5,2,0,6,8,0,38,17,25,15,6,2,9,5,0,0,27,215
2024-03-11 06:10:00,1,17,10,6,5,4,2,8,9,11,4,0,15,12,0,35,15,18,10,0,0,11,11,0,1,16,221
2024-03-11 06:20:00,0,22,5,21,1,1,0,5,5,9,5,0,11,11,0,46,25,27,16,5,1,14,12,0,6,29,277
2024-03-11 06:30:00,2,15,4,11,10,10,11,6,7,10,6,0,14,14,0,56,23,19,24,17,9,15,12,0,4,33,332
2024-03-11 06:40:00,2,29,7,18,4,3,6,7,7,12,6,0,19,11,0,70,26,19,36,7,1,13,9,0,2,26,340
2024-03-11 06:50:00,3,28,11,12,17,6,9,12,12,16,7,0,16,11,0,63,31,19,16,3,4,22,16,0,1,39,374
2024-03-11 07:00:00,3,31,16,20,15,3,3,11,12,11,13,0,23,19,0,67,30,37,25,9,3,15,2,0,3,14,385
2024-03-11 07:10:00,4,46,21,11,13,5,10,16,17,9,16,0,27,21,0,82,29,41,12,11,6,26,4,0,3,20,450
2024-03-11 07:20:00,4,58,12,10,5,7,3,13,10,6,15,0,7,4,0,95,37,49,24,11,4,34,4,0,1,12,425
2024-03-11 07:30:00,3,43,3,20,17,13,15,16,16,17,19,0,16,6,0,104,62,41,25,9,7,25,9,0,7,14,507
2024-03-11 07:40:00,5,42,7,20,35,11,16,15,12,12,13,0,6,3,0,99,33,29,40,8,6,33,5,0,6,4,460
2024-03-11 07:50:00,8,62,13,11,28,7,15,21,18,13,15,0,18,10,0,111,47,30,25,13,13,44,12,0,8,14,556
2024-03-11 08:00:00,1,41,7,20,36,11,14,14,14,12,19,0,13,4,0,95,32,36,27,12,2,29,2,0,5,9,455
2024-03-11 08:10:00,3,40,13,15,31,6,19,27,25,15,17,0,20,7,0,92,36,35,19,9,8,37,11,0,7,5,497
2024-03-11 08:20:00,4,47,15,21,5,4,7,24,21,14,17,0,8,5,0,92,36,41,19,13,11,39,8,0,8,12,471
2024-03-11 08:30:00,6,44,7,15,8,5,6,9,8,6,15,1,11,7,0,80,39,34,18,7,3,30,8,0,5,6,378
2024-03-11 08:40:00,7,44,10,21,10,10,12,11,11,12,10,0,10,3,0,96,43,24,23,13,3,34,4,0,7,9,427
2024-03-11 08:50:00,7,55,8,16,23,6,8,17,14,14,15,0,9,5,0,92,40,34,16,14,3,25,4,0,5,4,434
2024-03-11 09:00:00,4,46,9,17,6,5,5,8,8,10,15,0,17,4,0,91,33,47,15,9,8,21,7,0,4,9,398
2024-03-11 09:10:00,3,45,6,14,22,8,17,14,14,10,11,0,11,7,0,81,34,41,17,32,1,20,2,0,5,9,424
2024-03-11 09:20:00,2,43,6,14,12,9,13,20,19,7,11,0,12,5,0,69,26,34,11,9,7,24,5,0,4,4,366
2024-03-11 09:30:00,4,34,5,18,7,3,6,11,8,8,14,0,14,1,0,63,26,40,17,12,2,14,2,0,5,3,317
2024-03-11 09:40:00,3,52,4,17,13,13,16,17,17,15,14,0,14,6,0,94,42,33,16,9,6,21,7,0,8,10,447
2024-03-11 09:50:00,2,56,8,14,41,12,21,15,17,10,13,0,11,6,0,75,37,25,15,7,2,22,3,0,4,6,422
2024-03-11 10:00:00,1,59,7,10,13,9,12,10,10,9,23,1,17,11,0,81,33,29,15,7,1,31,2,0,3,6,400
2024-03-11 10:10:00,2,44,8,14,17,9,14,12,11,12,17,0,12,8,0,86,41,26,12,10,2,30,1,0,5,4,397
2024-03-11 10:20:00,3,63,2,24,9,7,13,12,9,8,12,0,13,10,0,83,31,30,16,10,2,28,2,0,11,6,404
2024-03-11 10:30:00,6,66,27,12,13,14,15,21,21,15,19,0,10,5,0,78,32,38,19,8,4,25,5,0,3,5,461
2024-03-11 10:40:00,2,60,5,13,11,6,8,20,22,14,18,0,14,18,0,89,28,30,19,12,6,25,4,0,5,6,435
2024-03-11 10:50:00,5,65,15,15,12,10,11,17,17,14,13,0,12,6,0,87,35,31,19,8,1,21,3,0,4,4,425
2024-03-11 11:00:00,7,62,15,19,14,11,8,21,20,13,21,0,15,8,0,76,31,39,15,11,3,31,2,0,5,1,448
2024-03-11 11:10:00,4,59,15,14,30,10,13,15,15,11,15,0,15,9,0,69,28,33,28,11,3,23,4,0,3,4,431
2024-03-11 11:20:00,4,58,12,18,14,10,12,16,16,14,19,0,12,6,0,60,36,33,13,5,2,21,3,0,2,2,388
2024-03-11 11:30:00,5,43,15,24,14,9,9,17,15,14,22,0,13,2,0,56,36,25,14,10,5,23,6,0,1,3,381
2024-03-11 11:40:00,4,61,15,19,42,9,24,19,18,10,18,0,14,7,0,73,36,30,15,7,5,26,7,0,5,12,476
2024-03-11 11:50:00,4,66,13,19,18,7,15,14,13,14,10,0,14,6,0,72,29,32,22,9,9,15,16,0,7,11,435
2024-03-11 12:00:00,8,55,11,21,14,11,16,12,12,15,18,0,14,1,0,78,30,37,18,6,3,19,7,0,0,4,410
2024-03-11 12:10:00,6,57,10,23,19,13,25,15,13,13,16,0,16,4,0,70,27,36,14,7,10,27,21,0,6,7,455
2024-03-11 12:20:00,11,77,11,22,14,8,12,17,24,11,9,0,7,1,0,73,34,44,28,6,5,23,8,0,4,12,461
2024-03-11 12:30:00,12,58,0,18,9,9,12,28,29,17,25,0,20,1,0,80,29,30,25,7,8,30,9,0,1,4,461
2024-03-11 12:40:00,8,57,4,20,12,12,11,28,27,14,14,0,12,7,0,52,18,23,14,6,1,29,4,0,11,9,393
2024-03-11 12:50:00,11,58,42,10,14,8,20,20,19,9,21,0,17,4,0,68,24,25,38,6,4,21,5,0,8,10,462
2024-03-11 13:00:00,5,67,6,10,12,11,9,22,22,16,24,0,24,4,0,66,31,25,13,10,5,29,4,0,7,15,437
2024-03-11 13:10:00,18,71,24,17,15,11,14,22,24,13,26,0,12,6,0,73,31,29,11,7,2,31,4,0,4,11,476
2024-03-11 13:20:00,8,69,28,8,14,11,22,21,65,17,27,0,13,2,0,77,32,40,17,7,8,24,12,0,3,8,533
2024-03-11 13:30:00,13,66,13,19,18,7,27,12,15,9,18,0,13,2,0,79,37,34,16,4,7,17,5,0,6,4,441
2024-03-11 13:40:00,15,64,11,17,13,9,13,27,25,12,30,0,9,6,0,65,24,29,14,7,0,34,0,0,10,10,444
2024-03-11 13:50:00,12,75,10,12,38,7,14,15,14,9,22,0,7,2,0,80,30,22,20,9,7,29,9,0,7,6,456
2024-03-11 14:00:00,16,69,14,7,22,10,12,19,18,14,16,0,14,1,0,78,30,43,10,7,3,28,6,0,7,4,448
2024-03-11 14:10:00,12,63,15,6,49,18,15,22,19,13,30,0,12,8,0,81,30,36,18,6,4,27,6,0,4,12,506
2024-03-11 14:20:00,9,70,7,18,13,8,18,18,19,12,21,0,11,1,0,69,25,27,17,6,4,29,4,0,6,9,421
2024-03-11 14:30:00,8,72,8,2,11,12,17,29,28,20,17,0,9,5,0,82,31,33,23,9,8,28,7,0,5,5,469
2024-03-11 14:40:00,10,83,7,4,18,10,15,24,24,16,22,0,12,2,0,68,23,31,39,7,4,25,5,0,6,3,458
2024-03-11 14:50:00,11,67,5,12,19,15,22,22,23,12,27,1,11,13,0,82,41,30,18,8,8,40,12,0,5,6,510
2024-03-11 15:00:00,17,79,11,11,19,7,20,27,24,46,28,0,7,3,0,71,32,32,114,6,8,28,10,0,5,11,616
2024-03-11 15:10:00,10,60,8,23,46,13,17,28,26,16,21,0,12,7,0,91,36,28,25,11,16,29,15,0,4,7,549
2024-03-11 15:20:00,14,66,8,12,35,8,29,22,21,11,18,0,10,1,0,89,34,25,18,10,11,33,10,0,9,6,500
2024-03-11 15:30:00,11,67,9,11,17,9,23,34,24,14,26,0,16,8,0,70,28,26,17,9,11,32,12,0,3,3,480
2024-03-11 15:40:00,10,61,6,11,30,10,13,33,32,22,36,0,5,4,0,80,45,37,27,10,8,43,11,0,3,6,543
2024-03-11 15:50:00,13,87,31,12,14,8,19,29,25,18,29,0,6,3,0,76,27,32,18,12,12,38,9,0,6,17,541
2024-03-11 16:00:00,9,80,5,14,15,10,17,24,23,20,29,0,14,5,0,75,36,27,13,11,8,34,9,0,5,6,489
2024-03-11 16:10:00,16,70,8,8,33,11,28,21,22,22,33,0,6,4,0,100,52,55,35,15,10,32,12,0,5,8,606
2024-03-11 16:20:00,18,68,7,19,22,9,18,18,17,12,43,0,11,7,0,71,28,35,16,8,8,29,9,0,8,7,488
2024-03-11 16:30:00,12,82,11,9,17,13,18,22,21,15,37,0,11,6,0,88,36,30,16,9,13,36,11,0,6,8,527
2024-03-11 16:40:00,13,63,4,13,10,7,10,32,32,11,36,0,5,1,0,90,39,41,18,10,8,37,7,0,8,11,506
2024-03-11 16:50:00,10,63,4,17,20,10,16,26,25,17,23,0,25,0,0,74,28,25,18,10,7,35,9,0,2,4,468
2024-03-11 17:00:00,11,76,20,15,16,9,15,18,18,11,28,0,27,4,0,74,28,24,11,6,5,30,10,0,2,5,463
2024-03-11 17:10:00,19,68,15,11,9,11,12,31,34,20,31,0,10,3,0,75,26,32,40,12,12,34,15,0,9,5,534
2024-03-11 17:20:00,19,80,5,11,16,7,13,30,27,12,24,0,8,2,0,83,33,33,17,9,4,29,7,0,7,5,481
2024-03-11 17:30:00,16,75,11,25,14,9,13,28,27,16,24,0,13,5,0,76,25,18,30,13,8,28,7,0,4,3,488
2024-03-11 17:40:00,17,54,9,16,14,8,18,28,25,20,25,0,10,3,0,85,29,27,13,9,12,37,12,0,7,6,484
2024-03-11 17:50:00,14,52,6,11,20,6,6,21,32,9,28,0,15,1,0,66,26,34,11,6,9,40,9,0,8,11,441
2024-03-11 18:00:00,18,75,20,19,16,13,14,17,18,14,24,0,13,4,0,85,32,41,21,11,8,31,9,0,7,8,518
2024-03-11 18:10:00,8,67,12,8,20,4,17,22,22,15,27,0,25,2,0,71,25,23,19,7,5,42,7,0,4,7,459
2024-03-11 18:20:00,12,80,13,8,11,8,9,17,16,15,24,0,13,1,0,64,29,29,11,11,7,25,13,0,6,6,428
2024-03-11 18:30:00,12,61,17,13,21,15,19,17,15,12,20,2,22,1,0,61,25,30,24,6,6,18,8,0,11,9,445
2024-03-11 18:40:00,10,60,16,15,9,11,7,8,8,13,22,0,16,6,0,50,26,22,19,7,6,19,11,0,3,13,377
2024-03-11 18:50:00,9,52,16,21,9,7,12,11,9,8,20,0,15,3,0,58,18,22,10,9,10,21,17,0,5,10,372
2024-03-11 19:00:00,10,61,20,20,9,11,8,13,13,19,21,0,20,5,0,56,25,25,14,5,5,24,11,0,3,11,409
2024-03-11 19:10:00,11,46,16,10,8,3,7,18,21,16,25,0,21,5,0,56,25,16,21,9,3,19,5,0,3,8,372
2024-03-11 19:20:00,7,78,8,17,6,10,6,10,9,12,10,0,14,3,0,55,28,28,87,6,3,15,5,0,6,16,439
2024-03-11 19:30:00,9,46,10,18,9,9,15,10,10,11,26,0,20,2,0,54,20,17,11,7,6,8,14,0,5,5,342
2024-03-11 19:40:00,9,52,17,19,5,6,8,13,11,18,10,0,13,3,0,71,22,19,23,8,5,12,7,0,2,5,358
2024-03-11 19:50:00,4,52,10,22,11,8,6,13,13,15,8,0,13,2,0,51,15,26,31,5,6,13,6,0,1,7,338
2024-03-11 20:00:00,8,51,14,22,6,5,5,7,6,9,10,0,8,2,0,43,14,26,18,7,1,12,3,0,6,11,294
2024-03-11 20:10:00,11,57,15,23,30,8,10,5,4,3,9,0,14,2,0,46,18,19,10,8,4,14,7,0,3,4,324
2024-03-11 20:20:00,7,39,8,16,24,6,8,10,9,13,10,0,18,5,0,43,15,27,16,8,6,13,8,0,2,3,314
2024-03-11 20:30:00,5,38,8,15,9,6,6,8,8,11,5,0,8,2,0,30,12,20,6,5,2,11,5,0,1,6,227
2024-03-11 20:40:00,5,36,11,21,5,12,7,9,9,12,9,0,12,5,0,29,13,24,12,6,5,14,12,0,3,6,277
2024-03-11 20:50:00,10,36,11,25,6,3,4,11,9,12,10,0,17,4,0,36,10,20,12,3,3,8,3,0,4,8,265
2024-03-11 21:00:00,3,37,6,23,8,6,7,6,5,5,8,0,10,6,0,21,7,21,7,1,6,8,6,0,2,2,211
2024-03-11 21:10:00,3,43,3,22,5,7,9,5,5,6,13,0,14,5,0,26,9,19,3,3,2,10,4,0,2,4,222
2024-03-11 21:20:00,7,36,6,16,2,4,2,11,11,12,7,0,9,1,0,27,8,25,9,3,4,15,7,0,5,4,231
2024-03-11 21:30:00,5,34,8,15,9,9,7,7,7,8,10,0,38,6,0,27,14,16,3,0,2,8,2,0,5,7,247
2024-03-11 21:40:00,3,39,6,17,7,12,7,2,2,3,7,0,9,4,0,24,9,21,6,4,0,12,0,0,0,6,200
2024-03-11 21:50:00,7,31,4,17,5,9,3,5,4,5,6,0,9,1,0,21,5,15,12,1,1,4,6,0,5,12,188
2024-03-11 22:00:00,5,39,9,15,4,2,8,3,5,7,11,0,12,3,0,22,14,19,5,5,3,10,6,0,1,4,212
2024-03-11 22:10:00,3,16,4,16,6,11,6,6,7,8,12,0,13,0,0,28,8,17,8,3,9,4,10,0,5,3,203
2024-03-11 22:20:00,4,25,14,14,5,1,2,7,6,9,1,0,7,1,0,16,5,14,7,0,3,3,8,0,1,2,155
2024-03-11 22:30:00,1,19,2,19,13,5,3,1,1,2,11,0,12,5,0,22,8,16,9,4,2,6,5,0,0,2,168
2024-03-11 22:40:00,2,22,6,17,2,3,2,3,1,2,7,0,11,7,0,13,9,16,7,3,4,6,8,0,2,3,156
2024-03-11 22:50:00,3,15,13,18,7,5,9,3,3,3,7,0,9,3,0,17,3,15,5,3,0,4,0,0,2,3,150
2024-03-11 23:00:00,1,16,3,12,4,1,4,0,0,2,2,0,2,1,0,15,9,14,5,1,1,6,0,0,1,0,100
2024-03-11 23:10:00,1,12,7,10,0,0,0,1,1,5,3,0,6,1,0,9,4,9,6,0,3,5,3,0,1,1,88
2024-03-11 23:20:00,1,15,3,13,5,1,3,2,2,3,4,0,5,0,0,11,2,10,8,1,0,4,0,0,2,0,95
2024-03-11 23:30:00,3,13,5,19,2,2,4,2,2,3,1,0,4,0,0,6,3,4,1,0,0,4,0,0,0,1,79
2024-03-11 23:40:00,1,11,5,14,1,1,2,1,1,1,5,0,8,5,0,9,3,11,21,0,1,3,2,0,0,3,109
2024-03-11 23:50:00,0,8,0,10,19,3,4,1,1,2,3,0,1,1,0,5,1,5,0,0,0,1,0,0,1,1,67
2024-03-12 00:00:00,0,3,1,6,1,2,2,1,1,1,2,0,3,1,0,3,0,0,3,3,0,1,0,0,0,3,37
2024-03-12 00:10:00,1,7,1,8,1,2,0,0,0,0,1,0,1,0,0,3,1,2,9,0,1,3,3,0,0,1,45
2024-03-12 00:20:00,0,8,2,8,5,3,1,0,0,0,2,0,2,0,0,2,1,0,1,1,1,0,2,0,0,0,39
2024-03-12 00:30:00,0,6,3,9,1,0,0,1,1,1,0,0,1,0,0,3,2,0,2,3,0,0,0,0,0,0,33
2024-03-12 00:40:00,0,7,0,5,1,1,1,0,0,0,3,0,2,0,0,3,4,2,1,1,1,1,0,0,1,2,36
2024-03-12 00:50:00,1,5,2,6,5,2,2,0,0,0,0,0,0,1,0,4,0,3,2,1,1,2,2,0,2,0,41
2024-03-12 01:00:00,1,2,2,3,8,2,3,0,0,0,5,0,3,8,0,6,2,5,1,2,1,4,1,0,1,7,67
2024-03-12 01:10:00,0,2,0,2,1,1,1,0,0,0,1,0,1,0,0,3,1,2,1,0,2,2,2,0,0,0,22
2024-03-12 01:20:00,0,6,2,8,2,1,9,1,1,4,1,0,1,2,0,2,1,2,1,1,0,1,1,0,1,3,51
2024-03-12 01:30:00,0,2,1,4,4,2,2,0,0,0,1,0,1,0,0,2,0,1,2,1,0,2,0,0,0,1,26
2024-03-12 01:40:00,0,3,1,4,1,2,0,0,0,0,1,0,1,0,0,0,2,2,1,0,0,0,0,0,0,0,18
2024-03-12 01:50:00,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,1,4,2,0,0,1,0,0,0,0,18
2024-03-12 02:00:00,0,4,1,19,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,30
2024-03-12 02:10:00,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,3,0,0,0,0,0,0,1,24
2024-03-12 02:20:00,1,2,0,2,1,2,1,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,14
2024-03-12 02:30:00,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,2,3,3,1,0,0,0,0,0,0,21
2024-03-12 02:40:00,1,4,1,5,0,0,0,0,0,1,2,0,2,2,0,2,1,3,0,0,0,0,0,0,0,0,24
2024-03-12 02:50:00,2,5,1,4,1,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,2,1,0,0,0,0,22
2024-03-12 03:00:00,0,1,1,3,2,2,2,0,0,0,1,0,1,1,0,2,1,3,0,0,0,1,0,0,0,0,21
2024-03-12 03:10:00,0,4,0,5,0,0,1,0,0,0,0,0,0,2,0,3,1,3,1,0,0,2,1,0,0,1,24
2024-03-12 03:20:00,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,15
2024-03-12 03:30:00,0,3,0,5,1,0,0,1,1,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,24
2024-03-12 03:40:00,0,2,0,3,0,0,0,2,2,2,1,0,4,1,0,2,0,2,1,0,0,0,0,0,0,0,22
2024-03-12 03:50:00,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,2,3,5,1,0,1,0,0,1,2,21
2024-03-12 04:00:00,0,1,0,1,0,0,0,1,1,1,1,0,2,3,0,4,2,5,3,2,0,1,0,0,0,0,28
2024-03-12 04:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,1,0,2,0,0,0,0,11
2024-03-12 04:20:00,1,6,3,8,1,0,1,1,2,1,0,0,0,0,0,4,2,4,0,0,1,1,1,0,0,1,38
2024-03-12 04:30:00,2,0,5,0,0,0,0,1,1,1,0,0,1,0,0,4,5,2,0,0,0,1,0,0,0,0,23
2024-03-12 04:40:00,0,1,1,2,1,1,1,1,1,2,0,0,0,0,0,3,1,4,2,0,0,1,0,0,1,2,25
2024-03-12 04:50:00,0,2,0,3,2,0,1,1,1,1,0,0,2,0,0,7,3,4,7,3,0,1,0,0,2,1,41
2024-03-12 05:00:00,2,6,2,8,1,1,1,2,2,3,0,0,1,0,0,8,3,6,4,2,0,0,0,0,2,3,57
2024-03-12 05:10:00,0,3,0,2,1,1,1,3,3,3,2,0,5,3,0,11,3,10,7,0,2,4,6,0,1,2,73
2024-03-12 05:20:00,0,11,3,9,3,0,6,1,1,3,3,0,3,1,0,23,12,20,9,3,0,5,0,0,1,4,121
2024-03-12 05:30:00,2,10,2,10,2,1,1,3,3,4,2,0,2,2,0,31,11,22,8,3,0,6,0,0,2,5,132
2024-03-12 05:40:00,4,12,2,13,2,0,1,2,3,3,2,0,1,1,0,32,17,20,18,1,0,11,0,0,2,6,153
2024-03-12 05:50:00,0,7,2,11,3,3,1,2,3,6,7,0,10,5,0,34,13,22,13,3,4,3,6,0,4,8,170
2024-03-12 06:00:00,0,9,1,8,4,1,2,2,2,3,3,0,6,1,0,40,18,33,11,1,0,8,0,0,1,2,156
2024-03-12 06:10:00,2,17,2,14,7,4,4,6,6,6,1,0,6,2,0,37,20,28,18,3,3,9,5,0,1,6,207
2024-03-12 06:20:00,3,24,7,18,5,2,2,5,5,7,4,0,8,2,0,36,23,26,13,3,1,16,6,0,7,8,231
2024-03-12 06:30:00,2,22,5,15,5,5,8,5,6,6,4,0,7,1,0,47,17,23,29,11,4,17,3,0,4,3,249
2024-03-12 06:40:00,2,20,6,13,8,8,8,10,9,7,6,0,8,3,0,72,25,28,20,6,0,20,0,0,1,4,284
2024-03-12 06:50:00,4,26,11,15,11,4,8,8,8,8,9,0,7,7,0,67,28,36,19,7,4,25,7,0,1,2,322
2024-03-12 07:00:00,4,24,8,15,17,9,10,7,8,9,14,0,14,5,0,68,25,35,27,5,3,29,4,0,1,1,342
2024-03-12 07:10:00,4,33,13,9,16,6,7,13,13,11,17,0,15,5,0,72,24,37,18,9,2,25,1,0,3,5,358
2024-03-12 07:20:00,7,49,4,18,10,8,8,15,14,11,14,0,11,7,0,79,43,33,17,8,5,32,5,0,5,7,410
2024-03-12 07:30:00,7,46,5,22,19,4,20,16,38,8,14,0,12,3,0,106,45,44,27,12,4,27,9,0,5,4,497
2024-03-12 07:40:00,3,55,10,25,20,4,15,13,10,8,17,0,8,8,0,94,47,34,16,8,5,31,8,0,8,4,451
2024-03-12 07:50:00,6,63,6,30,26,11,13,19,18,20,13,0,11,7,0,105,32,44,24,16,14,45,8,0,8,5,544
