datetime,D11Z,D12Z,D13Z,D14Z,V15Z,V16Z,V17Z,D21Z,D22Z,D23Z,D24Z,V26Z,V27Z,V28Z,V29Z,D31Z,D32Z,D33Z,D34Z,V36Z,V37Z,V38Z,V39Z,V40Z,V41Z,V42Z,D43Z,V45Z,V46Z,V47Z,V48Z,Total
2024-04-01 11:00:00,1,15,6,7,16,7,8,7,34,11,7,7,16,10,6,8,17,11,11,7,12,9,11,0,11,9,1,5,13,12,1,296
2024-04-01 11:10:00,1,17,7,7,12,7,6,2,27,14,8,1,15,13,7,3,11,10,12,4,10,9,9,0,11,5,4,1,11,8,4,256
2024-04-01 11:20:00,1,12,5,1,9,5,1,8,30,13,8,8,15,11,8,10,15,13,8,11,10,9,8,0,12,10,4,2,11,13,5,276
2024-04-01 11:30:00,2,14,13,6,10,13,4,5,26,9,6,7,16,10,6,3,13,13,10,3,13,12,7,0,18,5,10,3,16,6,9,288
2024-04-01 11:40:00,0,17,8,4,18,8,4,5,29,15,13,5,18,12,11,7,9,7,10,7,9,6,10,0,15,6,3,5,12,6,3,282
2024-04-01 11:50:00,2,25,7,4,14,7,5,6,34,13,5,6,18,12,5,10,19,10,5,10,16,11,5,0,19,9,5,6,13,8,5,314
2024-04-01 12:00:00,1,22,7,7,13,7,5,2,33,23,13,2,23,20,12,6,11,10,14,8,11,9,11,0,27,7,6,4,12,9,6,341
2024-04-01 12:10:00,1,20,9,6,13,9,6,5,40,19,11,5,24,15,11,5,35,12,18,4,11,9,12,0,18,14,8,4,14,12,8,378
2024-04-01 12:20:00,0,13,11,5,14,10,5,3,25,9,14,4,16,6,10,7,16,9,10,6,15,8,10,0,7,3,5,5,10,7,7,270
2024-04-01 12:30:00,1,16,8,5,15,9,4,3,35,21,11,3,19,18,11,6,15,6,8,5,14,6,10,0,21,6,10,5,18,8,9,326
2024-04-01 12:40:00,1,13,7,5,10,6,6,2,27,13,16,3,22,13,14,16,16,16,9,13,15,36,8,0,21,10,8,3,17,7,8,361
2024-04-01 12:50:00,3,12,9,4,11,9,3,9,35,18,15,9,21,15,13,8,11,9,12,11,12,9,11,0,10,6,6,2,13,8,7,321
2024-04-01 13:00:00,2,23,12,4,13,9,5,5,25,13,18,3,16,12,13,13,19,9,11,14,16,10,8,0,10,18,9,8,8,13,9,348
2024-04-01 13:10:00,3,17,12,2,14,10,1,2,32,11,11,2,16,9,9,12,18,14,10,9,20,13,9,0,11,6,4,1,11,6,4,299
2024-04-01 13:20:00,2,27,5,4,16,3,4,2,40,22,10,2,22,14,11,10,17,8,7,9,13,8,5,0,14,10,6,3,14,9,6,323
2024-04-01 13:30:00,2,18,9,3,12,8,3,2,31,15,14,2,22,15,11,10,15,5,11,8,12,6,10,0,19,12,13,6,20,11,11,336
2024-04-01 13:40:00,0,20,7,4,12,9,4,3,28,19,14,2,17,11,12,8,17,15,15,7,12,13,10,0,23,6,8,2,22,10,9,339
2024-04-01 13:50:00,4,16,14,6,14,12,6,8,37,19,17,9,21,13,14,11,12,10,6,11,11,5,6,0,14,17,7,5,14,19,7,365
2024-04-01 14:00:00,1,21,16,6,23,15,6,4,34,15,19,5,16,15,17,5,19,16,14,5,16,19,11,0,19,12,7,4,13,8,7,388
2024-04-01 14:10:00,7,26,15,3,12,13,5,6,33,12,9,6,25,12,9,6,22,8,11,8,18,12,11,0,23,13,4,3,23,13,6,374
2024-04-01 14:20:00,4,15,16,6,13,10,7,4,36,29,15,5,23,17,15,11,16,14,11,9,15,11,11,0,16,9,7,4,17,15,7,388
2024-04-01 14:30:00,1,23,7,4,44,7,4,6,32,18,17,6,16,14,12,6,21,15,20,7,15,14,13,0,19,16,8,5,18,18,6,412
2024-04-01 14:40:00,3,26,18,4,16,13,4,5,35,19,16,5,17,17,12,8,23,17,13,7,15,15,11,0,21,16,12,4,20,16,12,420
2024-04-01 14:50:00,5,29,19,9,12,15,8,7,50,21,17,7,20,27,12,16,22,23,11,10,13,18,10,0,20,16,14,5,15,23,11,485
2024-04-01 15:00:00,1,34,13,9,32,14,9,8,29,23,15,6,20,17,13,9,18,14,17,9,18,13,12,0,17,15,11,9,15,10,14,444
2024-04-01 15:10:00,3,24,8,0,14,8,0,6,36,16,20,7,17,15,13,8,13,11,15,7,11,10,9,0,18,15,7,3,17,16,6,353
2024-04-01 15:20:00,3,21,13,8,16,10,7,6,33,17,14,10,23,15,10,4,17,10,18,3,16,9,13,0,12,10,15,8,12,10,13,376
2024-04-01 15:30:00,0,18,7,4,12,8,4,5,37,19,15,3,16,14,13,10,24,14,16,8,22,15,12,0,13,13,4,7,11,9,4,357
2024-04-01 15:40:00,3,21,12,5,12,13,3,7,27,19,12,7,19,11,9,8,17,10,12,6,12,9,13,0,12,5,9,6,13,5,8,325
2024-04-01 15:50:00,4,17,8,12,10,9,11,8,37,23,12,5,20,14,9,64,13,8,9,7,12,9,8,0,13,7,9,4,15,6,7,390
2024-04-01 16:00:00,0,15,9,1,15,7,0,4,41,25,17,3,26,18,15,10,14,15,14,7,14,13,10,0,22,15,5,10,21,11,7,384
2024-04-01 16:10:00,3,18,12,4,15,9,3,3,38,19,10,3,23,13,7,12,17,14,9,9,17,13,9,0,24,10,6,7,25,12,5,369
2024-04-01 16:20:00,0,26,19,4,18,14,2,8,46,24,13,6,24,19,12,10,12,10,11,10,7,8,9,0,13,6,7,2,10,7,4,361
2024-04-01 16:30:00,2,20,13,5,14,18,4,5,39,18,10,5,20,12,6,8,18,11,16,8,24,13,16,0,19,10,9,5,15,12,10,385
2024-04-01 16:40:00,4,19,15,6,12,14,5,4,60,36,17,4,16,16,15,6,10,14,18,7,9,16,16,0,15,12,12,2,12,9,7,408
2024-04-01 16:50:00,3,25,20,8,12,17,5,7,41,27,17,7,25,24,14,5,11,7,12,5,9,7,7,0,18,12,9,9,19,14,10,406
2024-04-01 17:00:00,1,27,16,4,15,12,4,5,34,20,89,5,20,14,18,10,21,12,14,10,20,11,14,0,12,9,8,7,14,8,7,461
2024-04-01 17:10:00,6,19,20,3,17,12,1,10,30,18,11,9,20,16,11,11,25,18,9,11,24,16,9,0,22,15,11,4,15,15,10,418
2024-04-01 17:20:00,4,28,15,5,12,14,5,6,34,22,16,6,21,15,12,6,10,15,13,5,7,10,13,0,22,12,17,4,20,9,18,396
2024-04-01 17:30:00,3,23,10,2,14,13,1,11,48,28,17,13,25,19,17,10,19,16,10,10,12,13,9,0,20,8,10,7,15,9,8,420
2024-04-01 17:40:00,3,26,14,3,14,12,3,6,28,21,11,6,20,22,8,7,13,8,20,5,11,13,15,0,17,13,9,12,15,12,10,377
2024-04-01 17:50:00,6,27,15,8,19,12,8,7,32,23,20,5,20,13,13,10,20,17,16,10,17,14,15,0,21,9,8,4,20,13,8,430
2024-04-01 18:00:00,2,23,10,8,16,11,6,5,33,14,18,5,21,14,15,6,20,11,11,7,18,9,9,0,22,11,9,6,18,10,10,378
2024-04-01 18:10:00,4,24,15,4,15,14,3,7,32,19,7,8,18,12,6,12,13,11,13,11,9,7,8,0,15,12,7,1,14,9,6,336
2024-04-01 18:20:00,0,19,10,3,13,12,3,5,39,17,10,5,27,13,7,7,20,12,12,7,16,13,12,0,15,8,8,4,14,9,7,347
2024-04-01 18:30:00,5,21,8,2,15,9,1,4,34,18,15,4,17,8,12,5,19,12,13,6,16,11,11,0,19,10,6,6,20,11,7,345
2024-04-01 18:40:00,1,49,11,5,18,9,5,5,30,19,12,5,21,14,11,11,17,45,7,11,19,11,7,0,23,9,7,8,19,11,8,428
2024-04-01 18:50:00,2,25,9,7,15,10,6,7,37,21,11,7,19,14,10,2,22,19,14,2,14,15,15,0,19,6,5,7,18,6,5,369
2024-04-01 19:00:00,5,19,8,2,15,6,2,4,36,13,9,4,20,13,9,7,14,10,14,6,10,10,11,0,25,10,7,6,17,9,8,329
2024-04-01 19:10:00,3,16,13,2,12,12,2,7,47,26,54,6,26,19,14,5,16,16,10,5,17,14,10,0,21,12,13,4,19,10,10,441
2024-04-01 19:20:00,1,15,13,3,11,9,2,4,37,22,8,4,18,14,7,5,14,16,10,6,11,12,6,0,22,13,7,5,17,9,6,327
2024-04-01 19:30:00,4,25,9,4,16,10,3,8,28,14,11,8,16,12,13,4,17,15,16,5,14,15,12,0,19,13,10,10,20,11,10,372
2024-04-01 19:40:00,4,18,14,2,8,7,1,5,40,24,9,4,25,18,7,4,14,9,5,4,15,10,5,0,20,16,10,6,20,12,8,344
2024-04-01 19:50:00,7,24,15,3,18,10,5,2,30,14,11,2,18,12,12,9,13,10,11,10,14,12,10,0,8,12,12,7,8,12,9,340
2024-04-01 20:00:00,1,16,9,6,12,7,7,1,31,7,13,6,25,12,10,7,13,14,10,7,13,20,9,0,19,6,9,4,19,18,9,340
2024-04-01 20:10:00,2,16,7,1,15,7,1,7,21,10,9,9,18,15,8,7,12,14,10,7,16,17,12,0,18,8,9,2,14,6,8,306
2024-04-01 20:20:00,4,21,11,5,17,9,7,9,20,4,5,7,19,10,5,6,13,7,9,6,17,13,10,0,13,5,6,5,19,14,7,303
2024-04-01 20:30:00,5,22,5,3,19,5,3,3,27,15,6,13,20,20,9,5,9,7,12,7,11,20,11,0,18,7,6,5,22,19,8,342
2024-04-01 20:40:00,8,15,8,4,15,11,4,4,31,13,8,10,26,22,10,2,17,11,11,5,14,18,14,0,10,4,5,5,12,8,6,331
2024-04-01 20:50:00,0,16,7,3,16,9,3,1,29,14,7,21,24,19,6,9,12,7,11,8,17,15,12,0,10,6,9,6,19,17,10,343
2024-04-01 21:00:00,2,16,10,7,15,9,2,4,17,11,5,5,17,12,6,4,11,13,14,5,11,22,13,0,14,3,3,5,12,14,3,285
2024-04-01 21:10:00,5,19,13,3,18,16,3,6,21,8,6,7,16,14,9,3,9,13,15,5,9,22,18,0,9,7,11,5,9,14,8,321
2024-04-01 21:20:00,1,7,5,4,6,7,4,6,20,13,7,6,18,14,11,4,5,7,9,3,6,17,7,0,18,7,6,3,18,9,8,256
2024-04-01 21:30:00,1,14,4,3,17,5,2,3,17,11,2,3,21,10,2,10,9,5,15,9,17,17,7,0,16,8,6,2,21,15,6,278
2024-04-01 21:40:00,5,11,8,1,11,7,1,4,18,9,7,4,18,9,4,5,10,10,7,5,9,15,9,0,18,13,5,4,18,15,6,266
2024-04-01 21:50:00,0,12,7,2,12,9,2,5,18,7,3,6,18,7,5,6,7,9,8,6,8,16,11,0,12,9,4,6,14,18,4,251
2024-04-01 22:00:00,0,11,9,5,18,8,5,3,10,5,9,3,11,6,8,1,6,6,12,1,8,13,12,0,19,4,6,5,20,6,6,236
2024-04-01 22:10:00,3,8,6,0,7,10,0,0,12,7,3,0,14,8,5,3,6,7,4,3,7,13,4,0,15,12,6,3,16,22,6,210
2024-04-01 22:20:00,5,9,5,4,12,9,4,2,15,4,3,2,15,6,5,2,5,6,6,2,7,11,9,0,15,5,0,3,14,6,0,191
2024-04-01 22:30:00,1,8,6,0,8,5,0,1,13,6,2,2,10,4,4,3,7,6,6,2,7,10,6,0,18,2,2,4,19,8,2,172
2024-04-01 22:40:00,2,10,5,3,12,4,2,3,10,4,3,2,13,5,5,1,6,3,9,2,6,8,12,0,12,4,4,3,14,6,4,177
2024-04-01 22:50:00,0,9,4,3,8,5,3,5,12,4,7,6,9,8,13,2,6,3,5,3,8,9,10,0,9,3,4,1,11,3,7,180
2024-04-01 23:00:00,0,16,3,0,25,5,0,0,7,7,2,0,7,5,1,1,3,2,5,1,3,6,7,0,10,2,3,7,12,2,4,146
2024-04-01 23:10:00,0,8,3,0,15,3,0,2,12,3,3,4,12,5,5,2,5,3,2,4,4,4,3,0,11,2,6,2,16,5,7,151
2024-04-01 23:20:00,0,10,6,4,11,6,4,1,8,4,1,1,7,6,2,4,5,2,3,2,7,6,4,0,9,7,3,1,18,15,5,162
2024-04-01 23:30:00,1,5,1,1,6,1,1,1,9,1,1,1,9,2,2,2,5,7,4,2,3,8,4,0,7,7,1,1,9,7,1,110
2024-04-01 23:40:00,2,5,3,1,5,3,1,0,7,3,3,0,12,5,5,0,4,2,3,0,6,5,5,0,9,4,3,4,13,5,3,121
2024-04-01 23:50:00,1,6,3,0,7,2,0,1,4,1,2,1,5,3,3,0,3,7,2,0,4,10,3,0,7,6,4,3,8,9,7,112
2024-04-02 00:00:00,0,4,1,1,6,1,1,0,5,2,0,0,4,3,0,0,3,1,5,0,3,5,10,0,4,3,2,2,4,4,2,76
2024-04-02 00:10:00,8,7,2,2,9,2,2,0,3,2,3,1,5,5,4,0,3,3,5,0,4,7,9,0,5,4,4,4,7,6,4,120
2024-04-02 00:20:00,2,4,0,0,6,0,0,1,5,2,1,1,7,3,2,0,5,1,1,0,5,1,2,0,9,3,4,2,12,2,4,85
2024-04-02 00:30:00,2,4,3,0,5,3,0,1,1,1,1,1,2,2,1,1,1,3,2,1,1,4,3,0,4,0,0,1,8,0,0,56
2024-04-02 00:40:00,0,3,0,0,3,0,0,0,3,3,0,0,3,3,0,0,3,3,1,0,4,4,2,0,5,3,1,3,5,6,1,59
2024-04-02 00:50:00,0,3,0,0,5,0,0,1,2,1,1,1,3,2,1,0,3,1,0,0,4,1,0,0,0,0,0,0,0,0,0,29
2024-04-02 01:00:00,0,3,1,0,3,1,0,0,2,0,0,0,2,0,0,3,2,0,1,3,5,1,2,0,3,2,1,5,5,1,0,46
2024-04-02 01:10:00,0,8,17,0,8,3,0,1,3,1,0,1,3,1,0,0,1,3,4,0,0,5,8,0,3,0,0,3,7,0,0,80
2024-04-02 01:20:00,0,7,0,1,6,0,2,0,2,1,3,0,3,3,5,2,1,2,2,2,1,3,4,0,1,0,2,2,1,0,2,58
2024-04-02 01:30:00,3,2,1,0,3,1,0,1,4,0,2,1,4,2,2,1,0,2,0,1,1,3,0,0,1,1,2,3,2,2,3,48
2024-04-02 01:40:00,0,3,1,0,6,1,0,0,3,1,1,0,5,2,1,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,0,30
2024-04-02 01:50:00,0,4,2,2,6,3,4,1,1,2,0,1,2,2,0,0,2,2,2,0,1,5,3,0,4,4,2,1,5,2,2,65
2024-04-02 02:00:00,0,1,2,0,1,2,0,0,3,1,2,0,4,3,2,0,2,2,1,0,0,2,2,0,1,1,1,0,1,1,1,36
2024-04-02 02:10:00,0,4,0,0,7,0,0,0,8,1,0,1,8,0,0,0,0,2,1,0,0,2,0,0,3,2,1,0,3,0,1,44
2024-04-02 02:20:00,0,0,0,0,0,0,0,0,6,1,0,4,8,2,0,1,0,1,0,1,0,1,0,0,2,2,1,0,2,3,1,36
2024-04-02 02:30:00,0,0,2,0,0,3,0,0,0,0,1,0,0,1,2,0,1,0,1,0,2,1,1,0,2,2,1,2,5,3,1,31
2024-04-02 02:40:00,0,0,0,0,0,0,0,0,6,2,0,1,7,2,0,0,0,1,0,0,0,1,0,0,2,2,1,1,3,2,1,32
2024-04-02 02:50:00,1,0,0,0,0,0,0,0,7,1,0,4,10,1,0,1,2,1,2,2,5,0,0,0,1,1,2,1,4,0,2,48
2024-04-02 03:00:00,0,0,0,0,0,0,0,1,4,1,0,2,4,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,3,1,1,23
2024-04-02 03:10:00,0,0,0,0,0,0,0,4,5,3,0,3,6,3,0,1,0,0,1,0,1,2,1,0,2,2,0,0,2,1,0,37
2024-04-02 03:20:00,0,2,2,0,4,2,0,0,3,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,1,1,26
2024-04-02 03:30:00,1,1,0,0,1,0,0,0,6,1,2,0,14,2,2,0,0,0,1,0,1,0,1,0,2,1,0,1,3,0,0,40
2024-04-02 03:40:00,0,1,1,0,1,1,0,0,3,1,0,0,3,1,0,0,0,1,1,0,0,1,2,0,1,1,2,0,1,2,2,26
2024-04-02 03:50:00,0,1,1,0,1,0,0,1,3,0,1,1,3,0,2,0,2,1,3,0,3,1,5,0,3,1,0,1,3,0,0,37
2024-04-02 04:00:00,0,1,0,0,2,0,0,0,5,1,0,1,5,1,0,0,0,1,1,0,0,2,1,0,3,1,0,0,3,0,0,28
2024-04-02 04:10:00,0,1,1,0,2,1,0,0,8,3,0,2,8,4,0,0,3,1,0,0,6,0,0,0,0,1,0,1,1,1,0,44
2024-04-02 04:20:00,0,3,1,0,3,1,0,1,4,1,0,5,6,5,0,1,0,0,2,2,0,0,3,0,5,0,0,0,5,0,0,48
2024-04-02 04:30:00,0,1,1,0,1,1,0,0,7,4,0,6,10,7,0,1,2,2,5,1,4,7,8,0,5,1,1,0,4,1,1,81
2024-04-02 04:40:00,2,4,0,0,10,0,0,2,6,4,0,4,10,5,0,1,2,2,4,1,3,8,7,0,2,1,2,1,2,2,3,88
2024-04-02 04:50:00,0,2,1,0,2,1,0,0,10,7,0,1,12,7,0,0,4,3,2,0,4,4,6,0,0,1,1,0,0,4,2,74
2024-04-02 05:00:00,0,2,1,0,3,2,0,0,11,4,1,4,14,5,1,1,6,3,5,1,8,11,10,0,6,0,2,0,7,0,2,110
2024-04-02 05:10:00,5,3,1,3,5,1,3,3,9,8,1,7,11,7,2,2,8,5,10,2,13,10,12,0,3,1,1,2,5,2,1,146
2024-04-02 05:20:00,1,4,0,2,6,0,2,2,24,24,3,2,17,19,5,1,6,5,6,3,7,8,11,0,6,2,6,0,10,2,9,193
2024-04-02 05:30:00,3,12,1,0,15,1,0,5,25,15,2,5,22,18,2,2,14,3,16,2,17,7,27,0,4,1,4,6,5,1,4,239
2024-04-02 05:40:00,1,10,1,0,11,1,0,2,43,26,5,4,26,26,8,1,17,9,14,1,20,11,15,0,9,1,5,4,13,8,6,298
2024-04-02 05:50:00,2,9,4,0,9,4,0,8,31,31,4,7,25,23,6,1,11,4,8,2,14,10,11,0,6,2,3,6,10,8,3,262
2024-04-02 06:00:00,2,14,5,0,14,7,0,3,33,30,4,4,18,16,5,6,8,5,21,6,9,7,18,0,6,1,5,3,11,2,4,267
2024-04-02 06:10:00,1,10,4,3,11,3,2,8,45,35,8,23,17,26,8,3,10,12,12,3,15,10,12,0,7,2,6,5,13,9,8,331
2024-04-02 06:20:00,3,20,4,3,16,3,2,8,54,42,4,8,20,28,5,6,15,8,16,6,17,7,14,0,15,3,5,3,17,4,7,363
2024-04-02 06:30:00,3,13,6,2,12,6,1,9,35,37,3,13,19,26,4,3,16,14,19,2,14,16,23,0,10,4,9,3,15,8,5,350
2024-04-02 06:40:00,2,24,5,0,13,6,0,7,47,42,10,29,17,28,10,4,19,17,30,3,17,16,20,0,11,14,10,4,14,14,11,444
2024-04-02 06:50:00,4,19,12,6,15,9,8,9,56,48,5,12,20,27,5,3,23,21,23,1,18,21,20,0,12,6,15,7,14,8,13,460
2024-04-02 07:00:00,1,18,5,3,18,6,5,4,54,47,7,9,10,26,6,3,14,15,15,3,16,13,12,0,17,9,11,3,22,8,11,391
2024-04-02 07:10:00,3,24,11,3,11,8,5,10,49,38,5,13,23,35,5,7,16,14,21,15,9,11,9,0,10,6,11,15,6,8,12,413
2024-04-02 07:20:00,4,22,7,1,11,9,5,11,50,45,8,14,24,22,8,9,24,18,29,6,15,14,15,0,13,8,22,3,11,9,11,448
2024-04-02 07:30:00,4,21,11,2,14,7,3,6,51,48,7,11,20,19,6,4,26,22,24,5,19,15,9,0,23,13,12,7,12,12,9,442
2024-04-02 07:40:00,3,26,13,8,12,10,8,6,54,50,5,40,22,15,5,6,21,26,28,7,9,11,11,0,18,11,14,7,16,9,12,483
2024-04-02 07:50:00,3,207,14,5,13,10,5,8,41,33,4,8,28,20,4,5,23,23,18,4,16,18,9,0,21,13,7,6,16,12,8,602
2024-04-02 08:00:00,3,20,12,3,16,11,3,8,52,41,13,10,20,26,9,6,20,23,20,5,10,16,14,0,13,9,13,3,18,8,10,435
2024-04-02 08:10:00,5,23,10,5,15,9,6,11,48,41,18,10,14,26,16,5,31,34,21,6,13,23,9,0,11,11,10,7,8,11,11,468
2024-04-02 08:20:00,9,16,19,6,9,5,5,5,41,41,12,7,26,22,10,8,33,59,23,10,14,15,13,0,20,13,14,11,31,14,13,524
2024-04-02 08:30:00,2,22,19,10,12,15,7,16,41,39,15,14,29,24,9,6,22,20,41,8,15,13,16,0,13,13,14,14,16,8,10,503
2024-04-02 08:40:00,5,28,12,6,12,8,4,11,54,53,25,16,19,16,12,16,32,19,31,6,19,19,15,0,15,12,12,6,8,12,10,513
2024-04-02 08:50:00,6,22,14,6,14,7,8,12,47,37,17,18,23,25,12,10,28,27,15,8,16,17,13,0,15,10,15,6,12,6,16,482
2024-04-02 09:00:00,4,22,8,8,25,8,9,8,39,34,11,13,24,19,10,3,16,14,16,4,15,13,10,0,13,16,22,4,10,13,16,427
2024-04-02 09:10:00,2,31,19,2,18,10,1,12,42,47,16,9,12,22,16,6,22,26,26,5,12,18,14,0,25,15,9,13,18,10,10,488
2024-04-02 09:20:00,4,24,19,4,11,12,4,10,48,30,26,9,25,24,13,3,23,11,16,2,15,10,11,0,18,15,15,7,16,12,18,455
2024-04-02 09:30:00,3,20,13,4,13,13,3,14,52,38,12,15,20,26,12,3,19,18,23,2,15,14,15,0,15,8,14,7,15,10,9,445
2024-04-02 09:40:00,4,27,18,9,10,17,10,10,47,35,14,21,44,25,13,11,18,14,30,11,12,13,14,0,20,13,16,8,15,12,7,518
2024-04-02 09:50:00,5,25,18,10,12,15,6,7,46,25,19,7,19,24,11,5,23,15,19,4,17,11,15,0,14,13,10,7,11,12,8,433
2024-04-02 10:00:00,6,24,13,5,17,10,2,9,34,32,23,19,12,49,13,13,22,20,18,8,15,13,13,0,18,9,9,10,23,8,8,475
2024-04-02 10:10:00,3,30,21,9,20,17,8,7,43,28,15,17,19,24,10,10,23,17,19,7,18,13,14,0,17,16,15,8,11,13,19,491
2024-04-02 10:20:00,6,23,11,5,13,10,4,34,43,50,21,23,20,19,11,8,18,20,25,8,19,17,9,0,17,17,6,7,24,13,7,508
2024-04-02 10:30:00,3,21,11,48,9,12,4,8,40,26,24,10,20,18,11,7,28,15,22,8,18,11,13,0,18,11,15,5,19,12,12,479
2024-04-02 10:40:00,1,27,15,6,19,13,8,8,49,44,19,15,16,26,15,13,23,15,18,14,14,9,11,0,19,18,20,9,17,17,13,511
2024-04-02 10:50:00,3,25,15,9,16,12,6,12,38,26,14,10,15,19,18,9,22,17,26,7,11,14,13,0,24,21,8,12,16,22,7,467
2024-04-02 11:00:00,4,30,19,9,14,12,10,10,41,38,27,13,25,26,12,8,25,22,24,7,13,12,18,0,15,9,11,9,12,11,10,496
2024-04-02 11:10:00,2,30,11,3,8,9,2,13,49,23,23,11,19,19,14,5,20,14,19,5,16,12,15,0,18,21,11,11,15,13,24,455
2024-04-02 11:20:00,7,26,14,6,17,11,4,9,41,31,25,11,22,17,11,11,22,15,20,11,13,13,8,0,18,17,9,8,19,14,7,457
2024-04-02 11:30:00,0,34,30,8,8,8,8,16,41,35,12,18,18,14,9,10,21,13,21,7,15,16,15,0,32,18,12,11,21,16,9,496
2024-04-02 11:40:00,1,26,85,6,17,8,5,12,34,32,17,14,30,21,17,14,21,17,18,9,12,13,13,0,19,13,19,7,20,12,14,546
2024-04-02 11:50:00,4,31,20,6,12,18,7,9,31,26,14,13,14,17,10,15,22,16,17,14,17,13,20,0,27,12,15,8,18,12,14,472
2024-04-02 12:00:00,3,30,19,11,13,67,5,12,45,33,61,12,22,47,12,8,23,35,20,5,15,14,13,0,28,26,19,11,21,20,15,665
2024-04-02 12:10:00,7,27,21,10,12,12,8,14,39,29,23,20,16,21,27,13,25,20,19,11,14,17,18,0,37,18,29,20,21,13,16,577
2024-04-02 12:20:00,1,28,20,9,13,15,7,12,36,30,19,17,16,16,14,6,13,14,26,5,12,13,16,0,27,15,21,18,21,13,11,484
2024-04-02 12:30:00,3,24,22,7,14,11,6,12,31,27,17,11,16,17,10,5,27,21,20,5,18,14,37,0,30,26,32,20,21,18,16,538
2024-04-02 12:40:00,4,28,19,8,13,19,8,13,41,28,14,16,22,21,11,13,25,22,23,13,13,17,14,0,35,22,21,13,27,18,11,552
2024-04-02 12:50:00,2,30,20,10,13,19,12,11,46,17,18,14,19,17,12,12,28,13,14,13,16,11,9,0,25,18,25,23,24,16,21,528
2024-04-02 13:00:00,7,25,19,5,14,12,5,13,43,18,16,17,22,17,9,12,22,19,15,11,16,12,19,0,33,26,37,28,22,16,8,538
2024-04-02 13:10:00,5,24,19,8,29,12,9,15,35,35,23,9,21,16,15,5,27,19,19,4,19,26,9,0,34,28,14,16,16,28,12,551
2024-04-02 13:20:00,3,23,18,11,9,15,7,10,33,26,16,7,29,19,15,12,38,24,17,8,18,14,15,0,24,13,11,14,19,12,12,492
2024-04-02 13:30:00,6,28,13,12,12,11,9,8,32,21,22,16,20,21,18,9,20,16,18,9,12,10,14,0,25,20,13,10,27,21,8,481
2024-04-02 13:40:00,2,35,16,6,18,16,7,6,35,24,19,7,17,24,13,11,28,21,14,8,21,14,11,0,32,20,13,9,23,21,13,504
2024-04-02 13:50:00,2,30,16,6,16,10,6,13,43,28,28,15,21,19,10,12,26,20,12,13,16,14,14,0,28,26,10,13,16,17,8,508
2024-04-02 14:00:00,7,30,20,5,15,12,5,8,30,28,23,16,21,13,12,14,22,23,16,15,14,19,9,0,26,20,13,10,19,37,12,514
2024-04-02 14:10:00,1,28,15,15,15,19,16,13,39,28,19,13,25,15,17,15,32,30,17,12,20,24,15,0,20,10,16,13,18,9,19,548
2024-04-02 14:20:00,8,31,19,17,18,16,13,16,43,23,18,12,24,16,13,11,21,17,21,10,18,14,37,0,39,23,21,14,20,24,15,592
2024-04-02 14:30:00,7,38,17,8,11,14,8,12,39,32,25,16,17,30,12,11,29,27,17,14,11,16,13,0,38,28,14,14,23,15,10,566
2024-04-02 14:40:00,4,36,24,38,36,16,13,8,40,28,13,6,23,22,10,9,16,13,19,6,13,11,12,0,37,23,17,14,25,23,13,568
2024-04-02 14:50:00,6,34,26,22,11,18,13,5,28,33,18,13,17,19,11,16,26,21,22,13,15,17,13,0,33,22,18,13,21,16,14,554
2024-04-02 15:00:00,6,30,18,13,14,18,6,10,33,21,25,21,21,18,14,18,25,22,17,9,9,12,9,0,33,24,11,10,16,27,9,519
2024-04-02 15:10:00,3,38,23,25,16,15,13,8,39,31,16,8,19,13,10,7,22,19,24,6,13,16,13,0,45,31,10,8,21,20,9,541
2024-04-02 15:20:00,4,39,23,31,14,12,21,10,38,26,11,11,20,19,10,12,24,14,21,15,18,16,18,0,44,35,15,15,29,21,15,601
2024-04-02 15:30:00,4,41,30,25,53,17,13,5,43,27,15,7,29,21,10,10,26,20,21,12,21,14,11,0,46,32,21,13,23,18,11,639
2024-04-02 15:40:00,11,45,34,32,9,21,11,7,43,23,18,6,23,23,11,11,28,25,18,10,19,31,12,0,49,34,16,15,24,20,12,641
2024-04-02 15:50:00,6,41,27,30,18,11,13,7,32,23,13,11,17,21,11,11,31,24,25,10,18,18,13,0,45,38,13,7,23,13,11,581
2024-04-02 16:00:00,4,41,29,29,19,18,14,5,39,26,15,9,26,13,11,12,28,15,21,11,19,13,13,0,40,37,12,12,18,18,12,579
2024-04-02 16:10:00,16,36,30,25,12,16,9,7,43,32,17,9,18,15,14,15,26,19,24,9,19,13,10,0,46,29,14,12,19,18,12,584
2024-04-02 16:20:00,5,36,24,20,13,18,10,17,32,18,16,16,22,24,14,12,25,21,26,8,15,12,20,0,42,38,18,15,25,24,9,595
2024-04-02 16:30:00,7,40,19,21,18,14,15,11,24,20,24,8,21,21,16,11,28,22,13,8,20,11,8,0,44,30,13,12,23,20,10,552
2024-04-02 16:40:00,6,30,14,22,17,13,14,7,41,28,23,8,23,19,12,13,24,24,16,14,18,18,12,0,52,39,13,13,23,24,12,592
