datetime,D11Z,D12Z,D21Z,D41Z,D42Z,Total
2024-03-12 15:50:00,14,19,0,93,14,140
2024-03-12 16:00:00,10,15,0,81,15,121
2024-03-12 16:10:00,19,13,0,96,10,138
2024-03-12 16:20:00,10,9,0,75,14,108
2024-03-12 16:30:00,14,21,0,110,17,162
2024-03-12 16:40:00,10,21,0,84,21,136
2024-03-12 16:50:00,7,17,0,97,10,131
2024-03-12 17:00:00,7,14,0,82,14,117
2024-03-12 17:10:00,14,13,0,95,13,135
2024-03-12 17:20:00,14,18,0,110,22,164
2024-03-12 17:30:00,10,17,0,126,11,164
2024-03-12 17:40:00,8,10,0,93,12,123
2024-03-12 17:50:00,12,12,0,96,14,134
2024-03-12 18:00:00,4,13,0,98,13,128
2024-03-12 18:10:00,6,22,0,93,12,133
2024-03-12 18:20:00,5,8,0,88,9,110
2024-03-12 18:30:00,3,9,0,72,13,97
2024-03-12 18:40:00,8,14,0,74,15,111
2024-03-12 18:50:00,5,12,0,59,16,92
2024-03-12 19:00:00,2,8,0,72,6,88
2024-03-12 19:10:00,3,13,0,66,15,97
2024-03-12 19:20:00,6,10,0,66,6,88
2024-03-12 19:30:00,4,4,0,66,9,83
2024-03-12 19:40:00,4,8,0,68,13,93
2024-03-12 19:50:00,2,10,0,50,11,73
2024-03-12 20:00:00,5,5,0,29,12,51
2024-03-12 20:10:00,3,15,0,36,6,60
2024-03-12 20:20:00,4,5,0,53,7,69
2024-03-12 20:30:00,2,7,0,40,10,59
2024-03-12 20:40:00,3,6,0,42,6,57
2024-03-12 20:50:00,1,2,0,35,7,45
2024-03-12 21:00:00,3,6,0,33,8,50
2024-03-12 21:10:00,2,6,0,44,13,65
2024-03-12 21:20:00,0,3,0,29,8,40
2024-03-12 21:30:00,1,9,0,35,8,53
2024-03-12 21:40:00,3,5,0,24,3,35
2024-03-12 21:50:00,5,3,0,23,8,39
2024-03-12 22:00:00,3,5,0,26,10,44
2024-03-12 22:10:00,0,2,0,15,11,28
2024-03-12 22:20:00,4,3,0,30,10,47
2024-03-12 22:30:00,2,6,0,20,3,31
2024-03-12 22:40:00,2,2,0,30,11,45
2024-03-12 22:50:00,1,1,0,24,5,31
2024-03-12 23:00:00,3,4,0,13,11,31
2024-03-12 23:10:00,2,3,0,12,6,23
2024-03-12 23:20:00,0,0,0,17,6,23
2024-03-12 23:30:00,0,1,0,14,2,17
2024-03-12 23:40:00,0,2,0,12,2,16
2024-03-12 23:50:00,2,2,0,10,9,23
2024-03-13 00:00:00,0,2,0,11,2,15
2024-03-13 00:10:00,0,1,0,9,2,12
2024-03-13 00:20:00,0,2,0,6,3,11
2024-03-13 00:30:00,0,1,0,9,3,13
2024-03-13 00:40:00,0,1,0,6,5,12
2024-03-13 00:50:00,0,0,0,3,3,6
2024-03-13 01:00:00,2,1,0,5,5,13
2024-03-13 01:10:00,0,1,0,10,3,14
2024-03-13 01:20:00,1,0,0,2,2,5
2024-03-13 01:30:00,0,0,0,4,0,4
2024-03-13 01:40:00,0,0,0,4,2,6
2024-03-13 01:50:00,1,0,0,1,0,2
2024-03-13 02:00:00,0,0,0,4,0,4
2024-03-13 02:10:00,1,0,0,2,1,4
2024-03-13 02:20:00,0,1,0,3,4,8
2024-03-13 02:30:00,0,2,0,1,5,8
2024-03-13 02:40:00,0,1,0,4,3,8
2024-03-13 02:50:00,1,1,0,3,3,8
2024-03-13 03:00:00,1,1,0,2,0,4
2024-03-13 03:10:00,0,0,0,3,0,3
2024-03-13 03:20:00,0,0,0,4,1,5
2024-03-13 03:30:00,0,0,0,2,2,4
2024-03-13 03:40:00,0,0,0,3,1,4
2024-03-13 03:50:00,0,0,0,6,3,9
2024-03-13 04:00:00,0,0,0,4,0,4
2024-03-13 04:10:00,0,0,0,3,0,3
2024-03-13 04:20:00,0,2,0,7,2,11
2024-03-13 04:30:00,0,1,0,10,0,11
2024-03-13 04:40:00,0,3,0,8,3,14
2024-03-13 04:50:00,0,0,0,6,5,11
2024-03-13 05:00:00,0,3,0,14,0,17
2024-03-13 05:10:00,1,2,0,11,3,17
2024-03-13 05:20:00,0,3,0,13,5,21
2024-03-13 05:30:00,0,6,0,25,4,35
2024-03-13 05:40:00,2,2,0,37,8,49
2024-03-13 05:50:00,1,2,0,34,9,46
2024-03-13 06:00:00,0,1,0,39,7,47
2024-03-13 06:10:00,2,2,0,41,5,50
2024-03-13 06:20:00,0,3,0,49,7,59
2024-03-13 06:30:00,4,5,0,58,8,75
2024-03-13 06:40:00,2,4,0,69,9,84
2024-03-13 06:50:00,0,4,0,71,6,81
2024-03-13 07:00:00,4,9,0,103,14,130
2024-03-13 07:10:00,4,9,0,78,11,102
2024-03-13 07:20:00,3,11,0,100,10,124
2024-03-13 07:30:00,7,7,0,114,14,142
2024-03-13 07:40:00,8,14,0,94,23,139
2024-03-13 07:50:00,6,9,0,85,14,114
2024-03-13 08:00:00,1,4,0,98,19,122
2024-03-13 08:10:00,8,10,0,104,15,137
2024-03-13 08:20:00,4,9,0,77,14,104
2024-03-13 08:30:00,2,8,0,88,13,111
2024-03-13 08:40:00,5,10,0,111,14,140
2024-03-13 08:50:00,6,11,0,95,12,124
2024-03-13 09:00:00,4,11,0,80,12,107
2024-03-13 09:10:00,5,12,0,75,12,104
2024-03-13 09:20:00,8,11,0,78,8,105
2024-03-13 09:30:00,2,9,0,93,15,119
2024-03-13 09:40:00,4,8,0,82,19,113
2024-03-13 09:50:00,8,15,0,72,13,108
2024-03-13 10:00:00,7,11,0,76,12,106
2024-03-13 10:10:00,3,6,0,82,11,102
2024-03-13 10:20:00,4,9,0,52,12,77
2024-03-13 10:30:00,7,12,0,97,11,127
2024-03-13 10:40:00,6,10,0,71,15,102
2024-03-13 10:50:00,7,12,0,64,11,94
2024-03-13 11:00:00,9,17,0,61,14,101
2024-03-13 11:10:00,3,16,0,80,11,110
2024-03-13 11:20:00,5,13,0,69,13,100
2024-03-13 11:30:00,4,12,0,78,8,102
2024-03-13 11:40:00,6,10,0,86,8,110
2024-03-13 11:50:00,6,16,0,66,9,97
2024-03-13 12:00:00,4,12,0,75,18,109
2024-03-13 12:10:00,7,13,0,60,13,93
2024-03-13 12:20:00,6,14,0,53,15,88
2024-03-13 12:30:00,4,12,0,64,12,92
2024-03-13 12:40:00,9,21,0,77,9,116
2024-03-13 12:50:00,4,11,0,84,9,108
2024-03-13 13:00:00,5,13,0,64,12,94
2024-03-13 13:10:00,13,19,0,86,13,131
2024-03-13 13:20:00,12,11,0,67,13,103
2024-03-13 13:30:00,7,10,0,64,16,97
2024-03-13 13:40:00,9,8,0,68,12,97
2024-03-13 13:50:00,5,17,0,65,10,97
2024-03-13 14:00:00,5,12,0,77,12,106
2024-03-13 14:10:00,8,9,0,86,15,118
2024-03-13 14:20:00,12,12,0,92,17,133
2024-03-13 14:30:00,6,13,0,77,15,111
2024-03-13 14:40:00,11,18,0,87,13,129
2024-03-13 14:50:00,10,18,0,94,22,144
2024-03-13 15:00:00,11,8,0,95,14,128
2024-03-13 15:10:00,15,12,0,88,12,127
2024-03-13 15:20:00,9,15,0,78,11,113
2024-03-13 15:30:00,4,16,0,79,10,109
2024-03-13 15:40:00,11,15,0,99,18,143
2024-03-13 15:50:00,9,17,0,78,16,120
2024-03-13 16:00:00,4,14,0,78,13,109
2024-03-13 16:10:00,10,20,0,97,14,141
2024-03-13 16:20:00,10,19,0,95,20,144
2024-03-13 16:30:00,5,12,0,95,15,127
2024-03-13 16:40:00,8,14,0,101,20,143
2024-03-13 16:50:00,8,16,0,91,6,121
2024-03-13 17:00:00,7,17,0,98,17,139
2024-03-13 17:10:00,14,23,0,85,6,128
2024-03-13 17:20:00,13,17,0,99,15,144
2024-03-13 17:30:00,10,18,0,94,16,138
2024-03-13 17:40:00,22,27,0,96,17,162
2024-03-13 17:50:00,17,15,0,78,14,124
2024-03-13 18:00:00,12,8,0,102,13,135
2024-03-13 18:10:00,11,17,0,100,12,140
2024-03-13 18:20:00,9,11,0,87,9,116
2024-03-13 18:30:00,6,13,0,90,10,119
2024-03-13 18:40:00,5,15,0,85,10,115
2024-03-13 18:50:00,2,11,0,74,15,102
2024-03-13 19:00:00,9,16,0,68,16,109
2024-03-13 19:10:00,7,10,0,68,15,100
2024-03-13 19:20:00,4,15,0,49,3,71
2024-03-13 19:30:00,4,11,0,69,10,94
2024-03-13 19:40:00,3,8,0,50,10,71
2024-03-13 19:50:00,3,7,0,66,3,79
2024-03-13 20:00:00,1,13,0,43,8,65
2024-03-13 20:10:00,0,7,0,44,8,59
2024-03-13 20:20:00,2,7,0,44,9,62
2024-03-13 20:30:00,2,8,0,44,6,60
2024-03-13 20:40:00,4,4,0,30,9,47
2024-03-13 20:50:00,1,4,0,30,6,41
2024-03-13 21:00:00,2,9,0,37,12,60
2024-03-13 21:10:00,4,5,0,33,8,50
2024-03-13 21:20:00,5,4,0,24,9,42
2024-03-13 21:30:00,2,3,0,22,8,35
2024-03-13 21:40:00,2,3,0,26,6,37
2024-03-13 21:50:00,2,5,0,19,6,32
2024-03-13 22:00:00,3,7,0,26,7,43
2024-03-13 22:10:00,3,1,0,17,4,25
2024-03-13 22:20:00,2,7,0,33,5,47
2024-03-13 22:30:00,2,6,0,23,13,44
2024-03-13 22:40:00,5,9,0,41,6,61
2024-03-13 22:50:00,0,4,0,12,7,23
2024-03-13 23:00:00,0,2,0,27,6,35
2024-03-13 23:10:00,0,3,0,24,4,31
2024-03-13 23:20:00,0,1,0,13,4,18
2024-03-13 23:30:00,0,5,0,17,4,26
2024-03-13 23:40:00,1,4,0,10,1,16
2024-03-13 23:50:00,0,0,0,8,5,13
2024-03-14 00:00:00,0,2,0,15,3,20
2024-03-14 00:10:00,0,1,0,14,4,19
2024-03-14 00:20:00,0,1,0,9,1,11
2024-03-14 00:30:00,0,0,0,4,5,9
2024-03-14 00:40:00,0,2,0,6,2,10
2024-03-14 00:50:00,0,2,0,5,4,11
2024-03-14 01:00:00,0,1,0,6,5,12
2024-03-14 01:10:00,1,1,0,4,4,10
2024-03-14 01:20:00,1,0,0,6,5,12
2024-03-14 01:30:00,1,2,0,3,4,10
2024-03-14 01:40:00,0,2,0,5,5,12
2024-03-14 01:50:00,0,0,0,0,3,3
2024-03-14 02:00:00,0,0,0,3,2,5
2024-03-14 02:10:00,1,0,0,2,1,4
2024-03-14 02:20:00,0,0,0,2,5,7
2024-03-14 02:30:00,1,0,0,8,0,9
2024-03-14 02:40:00,1,2,0,2,1,6
2024-03-14 02:50:00,0,0,0,6,2,8
2024-03-14 03:00:00,0,0,0,2,3,5
2024-03-14 03:10:00,0,1,0,4,3,8
2024-03-14 03:20:00,0,0,0,2,2,4
2024-03-14 03:30:00,2,0,0,3,3,8
2024-03-14 03:40:00,0,1,0,4,3,8
2024-03-14 03:50:00,0,1,0,3,0,4
2024-03-14 04:00:00,0,0,0,3,2,5
2024-03-14 04:10:00,0,0,0,10,0,10
2024-03-14 04:20:00,0,0,0,6,1,7
2024-03-14 04:30:00,0,1,0,4,3,8
2024-03-14 04:40:00,1,2,0,5,0,8
2024-03-14 04:50:00,1,3,0,7,6,17
2024-03-14 05:00:00,0,2,0,10,2,14
2024-03-14 05:10:00,2,1,0,11,4,18
2024-03-14 05:20:00,0,4,0,24,2,30
2024-03-14 05:30:00,1,1,0,26,12,40
2024-03-14 05:40:00,0,2,0,30,7,39
2024-03-14 05:50:00,0,2,0,32,7,41
2024-03-14 06:00:00,0,2,0,39,5,46
2024-03-14 06:10:00,0,2,0,38,4,44
2024-03-14 06:20:00,0,2,0,42,7,51
2024-03-14 06:30:00,1,4,0,55,11,71
2024-03-14 06:40:00,3,7,0,61,11,82
2024-03-14 06:50:00,0,4,0,76,12,92
2024-03-14 07:00:00,2,7,0,89,14,112
2024-03-14 07:10:00,2,9,0,85,12,108
2024-03-14 07:20:00,5,7,0,80,14,106
2024-03-14 07:30:00,8,9,0,109,13,139
2024-03-14 07:40:00,11,8,0,102,19,140
2024-03-14 07:50:00,7,9,0,107,20,143
2024-03-14 08:00:00,8,10,0,85,15,118
2024-03-14 08:10:00,7,9,0,91,18,125
2024-03-14 08:20:00,13,14,0,106,14,147
2024-03-14 08:30:00,8,15,0,84,15,122
2024-03-14 08:40:00,2,10,0,97,12,121
2024-03-14 08:50:00,2,8,0,81,13,104
2024-03-14 09:00:00,2,5,0,91,9,107
2024-03-14 09:10:00,7,7,0,76,14,104
2024-03-14 09:20:00,6,10,0,90,14,120
2024-03-14 09:30:00,5,8,0,86,9,108
2024-03-14 09:40:00,6,12,0,98,16,132
2024-03-14 09:50:00,7,10,0,75,17,109
2024-03-14 10:00:00,1,7,0,80,15,103
2024-03-14 10:10:00,6,14,0,72,17,109
2024-03-14 10:20:00,5,8,0,61,15,89
2024-03-14 10:30:00,3,11,0,81,11,106
2024-03-14 10:40:00,5,10,0,82,7,104
2024-03-14 10:50:00,9,8,0,76,13,106
2024-03-14 11:00:00,5,5,0,76,11,97
2024-03-14 11:10:00,7,20,0,68,10,105
2024-03-14 11:20:00,7,16,0,68,14,105
2024-03-14 11:30:00,4,13,0,85,8,110
2024-03-14 11:40:00,3,12,0,70,17,102
2024-03-14 11:50:00,10,14,0,70,15,109
2024-03-14 12:00:00,13,16,0,79,16,124
2024-03-14 12:10:00,5,18,0,78,17,118
2024-03-14 12:20:00,7,13,0,74,10,104
2024-03-14 12:30:00,7,19,0,54,11,91
2024-03-14 12:40:00,9,20,0,79,11,119
2024-03-14 12:50:00,14,15,0,86,13,128
2024-03-14 13:00:00,14,14,0,76,14,118
2024-03-14 13:10:00,10,14,0,72,8,104
2024-03-14 13:20:00,11,12,0,71,7,101
2024-03-14 13:30:00,10,10,0,68,11,99
2024-03-14 13:40:00,6,16,0,91,10,123
2024-03-14 13:50:00,9,9,0,83,15,116
2024-03-14 14:00:00,6,16,0,74,14,110
2024-03-14 14:10:00,8,13,0,89,17,127
2024-03-14 14:20:00,8,7,0,85,16,116
2024-03-14 14:30:00,9,7,0,81,15,112
2024-03-14 14:40:00,5,10,0,84,15,114
2024-03-14 14:50:00,8,15,0,80,16,119
2024-03-14 15:00:00,4,14,0,89,26,133
2024-03-14 15:10:00,8,13,0,83,16,120
2024-03-14 15:20:00,5,12,0,82,9,108
2024-03-14 15:30:00,10,15,0,85,12,122
2024-03-14 15:40:00,4,6,0,106,13,129
2024-03-14 15:50:00,5,10,0,82,8,105
2024-03-14 16:00:00,8,18,0,92,15,133
2024-03-14 16:10:00,11,14,0,91,11,127
2024-03-14 16:20:00,6,10,0,86,18,120
2024-03-14 16:30:00,14,21,0,103,14,152
2024-03-14 16:40:00,9,8,0,68,13,98
2024-03-14 16:50:00,11,19,0,87,15,132
2024-03-14 17:00:00,12,17,0,91,14,134
2024-03-14 17:10:00,5,7,0,89,14,115
2024-03-14 17:20:00,18,23,0,99,9,149
2024-03-14 17:30:00,10,17,0,103,21,151
2024-03-14 17:40:00,5,15,0,88,18,126
2024-03-14 17:50:00,4,18,0,93,16,131
2024-03-14 18:00:00,7,15,0,106,17,145
2024-03-14 18:10:00,10,14,0,109,14,147
2024-03-14 18:20:00,6,12,0,86,12,116
2024-03-14 18:30:00,9,9,0,93,13,124
2024-03-14 18:40:00,5,11,0,76,14,106
2024-03-14 18:50:00,3,12,0,58,16,89
2024-03-14 19:00:00,5,9,0,58,14,86
2024-03-14 19:10:00,6,17,0,58,7,88
2024-03-14 19:20:00,3,6,0,60,6,75
2024-03-14 19:30:00,1,8,0,57,12,78
2024-03-14 19:40:00,1,12,0,58,16,87
2024-03-14 19:50:00,3,5,0,56,11,75
2024-03-14 20:00:00,2,8,0,45,7,62
2024-03-14 20:10:00,4,9,0,49,8,70
2024-03-14 20:20:00,2,12,0,45,13,72
2024-03-14 20:30:00,3,6,0,49,8,66
2024-03-14 20:40:00,1,7,0,41,11,60
2024-03-14 20:50:00,1,5,0,37,12,55
2024-03-14 21:00:00,0,6,0,35,9,50
2024-03-14 21:10:00,3,7,0,35,11,56
2024-03-14 21:20:00,8,9,0,27,9,53
2024-03-14 21:30:00,7,7,0,46,10,70
2024-03-14 21:40:00,3,5,0,29,7,44
2024-03-14 21:50:00,3,3,0,23,9,38
2024-03-14 22:00:00,2,7,0,25,10,44
2024-03-14 22:10:00,1,3,0,16,8,28
2024-03-14 22:20:00,2,2,0,35,11,50
2024-03-14 22:30:00,1,4,0,37,5,47
2024-03-14 22:40:00,2,4,0,24,4,34
2024-03-14 22:50:00,1,4,0,22,8,35
2024-03-14 23:00:00,1,3,0,30,6,40
2024-03-14 23:10:00,3,3,0,17,8,31
2024-03-14 23:20:00,1,2,0,17,11,31
2024-03-14 23:30:00,1,2,0,16,5,24
2024-03-14 23:40:00,0,1,0,15,2,18
2024-03-14 23:50:00,1,3,0,19,10,33
2024-03-15 00:00:00,0,3,0,12,3,18
2024-03-15 00:10:00,0,1,0,14,3,18
2024-03-15 00:20:00,0,0,0,7,7,14
2024-03-15 00:30:00,0,1,0,11,1,13
2024-03-15 00:40:00,0,0,0,6,5,11
2024-03-15 00:50:00,0,2,0,8,7,17
2024-03-15 01:00:00,0,1,0,5,3,9
2024-03-15 01:10:00,0,0,0,9,5,14
2024-03-15 01:20:00,0,1,0,5,2,8
2024-03-15 01:30:00,3,0,0,1,1,5
2024-03-15 01:40:00,0,0,0,5,2,7
2024-03-15 01:50:00,0,2,0,1,2,5
2024-03-15 02:00:00,0,0,0,4,2,6
2024-03-15 02:10:00,0,0,0,1,2,3
2024-03-15 02:20:00,0,1,0,2,5,8
2024-03-15 02:30:00,0,0,0,6,4,10
2024-03-15 02:40:00,0,0,0,4,2,6
2024-03-15 02:50:00,1,1,0,3,2,7
2024-03-15 03:00:00,0,2,0,4,0,6
2024-03-15 03:10:00,0,0,0,5,0,5
2024-03-15 03:20:00,0,0,0,7,2,9
2024-03-15 03:30:00,1,0,0,4,3,8
2024-03-15 03:40:00,0,0,0,0,6,6
2024-03-15 03:50:00,0,0,0,2,1,3
2024-03-15 04:00:00,0,0,0,2,4,6
2024-03-15 04:10:00,0,0,0,7,2,9
2024-03-15 04:20:00,0,0,0,5,2,7
2024-03-15 04:30:00,1,0,0,5,5,11
2024-03-15 04:40:00,0,1,0,7,3,11
2024-03-15 04:50:00,0,2,0,6,3,11
2024-03-15 05:00:00,0,0,0,9,0,9
2024-03-15 05:10:00,1,1,0,11,9,22
2024-03-15 05:20:00,1,4,0,15,7,27
2024-03-15 05:30:00,1,1,0,30,8,40
2024-03-15 05:40:00,0,2,0,27,7,36
2024-03-15 05:50:00,0,3,0,38,9,50
2024-03-15 06:00:00,0,2,0,33,8,43
2024-03-15 06:10:00,0,2,0,42,5,49
2024-03-15 06:20:00,0,4,0,36,7,47
2024-03-15 06:30:00,2,5,0,40,13,60
2024-03-15 06:40:00,3,2,0,46,9,60
2024-03-15 06:50:00,0,3,0,76,9,88
2024-03-15 07:00:00,3,5,0,70,13,91
2024-03-15 07:10:00,4,11,0,88,8,111
2024-03-15 07:20:00,3,11,0,87,17,118
2024-03-15 07:30:00,5,6,0,97,20,128
2024-03-15 07:40:00,6,16,0,98,25,145
2024-03-15 07:50:00,10,10,0,93,15,128
2024-03-15 08:00:00,6,7,0,90,7,110
2024-03-15 08:10:00,5,12,0,79,21,117
2024-03-15 08:20:00,3,10,0,81,11,105
2024-03-15 08:30:00,6,7,0,88,13,114
2024-03-15 08:40:00,9,11,0,97,18,135
2024-03-15 08:50:00,12,15,0,104,6,137
2024-03-15 09:00:00,4,10,0,79,19,112
2024-03-15 09:10:00,7,4,0,76,14,101
2024-03-15 09:20:00,6,10,0,80,11,107
2024-03-15 09:30:00,5,10,0,80,13,108
2024-03-15 09:40:00,6,11,0,86,12,115
2024-03-15 09:50:00,6,12,0,67,11,96
2024-03-15 10:00:00,6,17,0,71,13,107
2024-03-15 10:10:00,6,12,0,62,10,90
2024-03-15 10:20:00,6,11,0,66,10,93
2024-03-15 10:30:00,5,7,0,68,8,88
2024-03-15 10:40:00,2,12,0,73,16,103
2024-03-15 10:50:00,3,13,0,76,16,108
2024-03-15 11:00:00,6,22,0,68,19,115
2024-03-15 11:10:00,6,6,0,66,13,91
2024-03-15 11:20:00,3,11,0,76,12,102
2024-03-15 11:30:00,9,12,0,79,14,114
2024-03-15 11:40:00,16,16,0,80,11,123
2024-03-15 11:50:00,4,15,0,83,11,113
2024-03-15 12:00:00,10,16,0,64,13,103
2024-03-15 12:10:00,5,10,0,83,18,116
2024-03-15 12:20:00,13,19,0,74,16,122
2024-03-15 12:30:00,11,19,0,81,13,124
2024-03-15 12:40:00,5,15,0,89,13,122
2024-03-15 12:50:00,7,15,0,91,9,122
2024-03-15 13:00:00,8,13,0,81,21,123
2024-03-15 13:10:00,13,16,0,75,12,116
2024-03-15 13:20:00,12,16,0,71,15,114
2024-03-15 13:30:00,8,11,0,93,15,127
2024-03-15 13:40:00,12,16,0,82,15,125
2024-03-15 13:50:00,7,17,0,69,15,108
2024-03-15 14:00:00,7,14,0,74,16,111
2024-03-15 14:10:00,9,24,0,88,13,134
2024-03-15 14:20:00,19,24,0,98,15,156
2024-03-15 14:30:00,8,21,0,92,13,134
2024-03-15 14:40:00,14,16,0,86,10,126
2024-03-15 14:50:00,8,23,0,89,17,137
2024-03-15 15:00:00,8,14,0,93,14,129
2024-03-15 15:10:00,10,19,0,85,16,130
2024-03-15 15:20:00,12,10,0,83,16,121
2024-03-15 15:30:00,11,18,0,108,14,151
2024-03-15 15:40:00,10,20,0,84,15,129
2024-03-15 15:50:00,14,13,0,89,15,131
2024-03-15 16:00:00,10,15,0,82,22,129
2024-03-15 16:10:00,8,12,0,77,11,108
2024-03-15 16:20:00,5,16,0,91,12,124
2024-03-15 16:30:00,10,10,0,100,10,130
2024-03-15 16:40:00,6,20,0,100,18,144
2024-03-15 16:50:00,10,12,0,83,16,121
2024-03-15 17:00:00,9,13,0,91,11,124
2024-03-15 17:10:00,11,15,0,89,10,125
2024-03-15 17:20:00,10,12,0,98,14,134
2024-03-15 17:30:00,8,21,0,91,10,130
2024-03-15 17:40:00,12,17,0,101,12,142
2024-03-15 17:50:00,11,12,0,95,16,134
2024-03-15 18:00:00,6,19,0,109,30,164
2024-03-15 18:10:00,5,19,0,84,29,137
2024-03-15 18:20:00,10,19,0,95,19,143
2024-03-15 18:30:00,6,14,0,91,10,121
2024-03-15 18:40:00,5,15,0,74,11,105
2024-03-15 18:50:00,8,16,0,84,11,119
2024-03-15 19:00:00,6,8,0,77,18,109
2024-03-15 19:10:00,6,14,0,80,8,108
2024-03-15 19:20:00,6,5,0,55,11,77
2024-03-15 19:30:00,4,11,0,60,9,84
2024-03-15 19:40:00,5,12,0,68,10,95
2024-03-15 19:50:00,3,7,0,68,4,82
2024-03-15 20:00:00,2,5,0,59,14,80
2024-03-15 20:10:00,1,7,0,34,11,53
2024-03-15 20:20:00,6,7,0,50,13,76
2024-03-15 20:30:00,3,6,0,36,7,52
2024-03-15 20:40:00,15,17,0,53,7,92
2024-03-15 20:50:00,16,13,0,44,9,82
2024-03-15 21:00:00,5,10,0,37,9,61
2024-03-15 21:10:00,7,12,0,46,11,76
2024-03-15 21:20:00,3,8,0,34,8,53
2024-03-15 21:30:00,1,7,0,45,13,66
2024-03-15 21:40:00,1,7,0,34,13,55
2024-03-15 21:50:00,1,5,0,29,8,43
2024-03-15 22:00:00,4,7,0,33,12,56
2024-03-15 22:10:00,3,6,0,32,8,49
2024-03-15 22:20:00,2,4,0,33,9,48
2024-03-15 22:30:00,0,5,0,38,6,49
2024-03-15 22:40:00,1,7,0,34,5,47
2024-03-15 22:50:00,3,8,0,31,10,52
2024-03-15 23:00:00,2,4,0,28,6,40
2024-03-15 23:10:00,1,5,0,16,6,28
2024-03-15 23:20:00,2,2,0,39,3,46
2024-03-15 23:30:00,1,2,0,26,3,32
2024-03-15 23:40:00,0,2,0,21,3,26
2024-03-15 23:50:00,1,6,0,22,6,35
2024-03-16 00:00:00,0,4,0,22,9,35
2024-03-16 00:10:00,1,0,0,25,6,32
2024-03-16 00:20:00,1,3,0,18,4,26
2024-03-16 00:30:00,0,3,0,14,7,24
2024-03-16 00:40:00,0,1,0,16,7,24
2024-03-16 00:50:00,1,2,0,11,2,16
2024-03-16 01:00:00,0,5,0,13,9,27
2024-03-16 01:10:00,1,2,0,12,8,23
2024-03-16 01:20:00,0,9,0,17,5,31
2024-03-16 01:30:00,1,2,0,13,5,21
2024-03-16 01:40:00,1,4,0,15,4,24
2024-03-16 01:50:00,1,2,0,18,3,24
2024-03-16 02:00:00,1,4,0,9,7,21
2024-03-16 02:10:00,1,1,0,8,5,15
2024-03-16 02:20:00,2,4,0,5,6,17
2024-03-16 02:30:00,0,0,0,12,3,15
2024-03-16 02:40:00,0,2,0,6,6,14
2024-03-16 02:50:00,1,2,0,3,5,11
2024-03-16 03:00:00,0,3,0,9,3,15
2024-03-16 03:10:00,0,0,0,8,1,9
2024-03-16 03:20:00,0,0,0,4,1,5
2024-03-16 03:30:00,0,1,0,8,2,11
2024-03-16 03:40:00,0,0,0,7,4,11
2024-03-16 03:50:00,0,1,0,5,3,9
2024-03-16 04:00:00,0,1,0,2,4,7
2024-03-16 04:10:00,0,0,0,6,9,15
2024-03-16 04:20:00,0,0,0,9,1,10
2024-03-16 04:30:00,0,0,0,2,1,3
2024-03-16 04:40:00,0,0,0,3,4,7
2024-03-16 04:50:00,0,0,0,7,5,12
2024-03-16 05:00:00,0,0,0,11,0,11
2024-03-16 05:10:00,0,1,0,12,1,14
2024-03-16 05:20:00,0,1,0,15,5,21
2024-03-16 05:30:00,0,3,0,22,4,29
2024-03-16 05:40:00,1,2,0,19,4,26
2024-03-16 05:50:00,0,1,0,10,6,17
2024-03-16 06:00:00,1,0,0,12,3,16
2024-03-16 06:10:00,1,3,0,12,4,20
2024-03-16 06:20:00,0,1,0,10,6,17
2024-03-16 06:30:00,0,1,0,15,8,24
2024-03-16 06:40:00,2,5,0,11,3,21
2024-03-16 06:50:00,3,4,0,9,8,24
2024-03-16 07:00:00,3,0,0,6,3,12
2024-03-16 07:10:00,1,1,0,25,5,32
2024-03-16 07:20:00,1,2,0,13,3,19
2024-03-16 07:30:00,0,2,0,25,4,31
2024-03-16 07:40:00,3,6,0,39,7,55
2024-03-16 07:50:00,1,1,0,29,5,36
2024-03-16 08:00:00,2,4,0,28,7,41
2024-03-16 08:10:00,7,4,0,35,4,50
2024-03-16 08:20:00,1,5,0,34,5,45
2024-03-16 08:30:00,5,6,0,46,6,63
2024-03-16 08:40:00,1,4,0,40,4,49
2024-03-16 08:50:00,4,5,0,42,6,57
2024-03-16 09:00:00,8,8,0,49,7,72
2024-03-16 09:10:00,2,10,0,43,10,65
2024-03-16 09:20:00,7,10,0,59,7,83
2024-03-16 09:30:00,3,10,0,70,6,89
2024-03-16 09:40:00,8,15,0,54,9,86
2024-03-16 09:50:00,6,12,0,70,12,100
2024-03-16 10:00:00,8,11,0,78,10,107
2024-03-16 10:10:00,7,14,0,74,9,104
2024-03-16 10:20:00,6,17,0,76,15,114
2024-03-16 10:30:00,9,19,0,67,17,112
2024-03-16 10:40:00,8,15,0,85,17,125
2024-03-16 10:50:00,5,13,0,81,25,124
2024-03-16 11:00:00,4,18,0,54,7,83
2024-03-16 11:10:00,5,14,0,82,8,109
2024-03-16 11:20:00,4,14,0,95,11,124
2024-03-16 11:30:00,7,17,0,81,10,115
2024-03-16 11:40:00,5,17,0,87,9,118
2024-03-16 11:50:00,7,18,0,80,10,115
2024-03-16 12:00:00,12,18,0,87,9,126
2024-03-16 12:10:00,18,21,0,93,16,148
2024-03-16 12:20:00,13,29,0,81,16,139
2024-03-16 12:30:00,9,25,0,92,14,140
2024-03-16 12:40:00,9,21,0,107,12,149
