datetime,D11Z,D12Z,D13Z,D21Z,D22Z,D23Z,D31Z,D32Z,D33Z,D41Z,D42Z,D43Z,V14Z,V15Z,V16Z,V34Z,V35Z,V36Z,V10Z,Total
2024-03-21 06:30:00,7,14,3,12,24,10,37,42,10,0,0,6,9,7,13,26,23,12,9,264
2024-03-21 06:40:00,17,18,6,25,34,21,53,53,9,4,3,6,23,15,15,16,33,7,25,383
2024-03-21 06:50:00,12,18,3,23,36,16,37,41,11,1,1,6,18,10,17,10,15,12,19,306
2024-03-21 07:00:00,14,19,8,18,46,18,52,66,14,1,0,9,16,16,23,7,9,9,16,361
2024-03-21 07:10:00,14,26,7,29,30,21,53,61,15,1,1,5,30,15,24,2,8,13,26,381
2024-03-21 07:20:00,15,24,5,21,38,18,59,59,16,1,1,12,17,10,23,8,9,14,22,372
2024-03-21 07:30:00,19,31,13,34,28,21,69,73,18,3,1,12,30,15,29,13,15,8,30,462
2024-03-21 07:40:00,22,26,11,34,35,29,57,65,26,6,3,20,31,19,19,10,13,12,32,470
2024-03-21 07:50:00,26,30,11,44,43,21,48,50,17,5,3,19,36,26,24,16,26,17,40,502
2024-03-21 08:00:00,18,34,15,28,40,16,66,68,16,4,1,26,25,15,27,17,34,14,24,488
2024-03-21 08:10:00,21,27,7,19,42,19,61,58,20,4,2,22,14,18,21,11,23,14,19,422
2024-03-21 08:20:00,18,25,9,33,49,19,58,58,16,3,4,15,25,16,23,8,16,15,28,438
2024-03-21 08:30:00,20,26,9,39,38,21,66,70,18,4,4,17,23,20,26,10,31,17,27,486
2024-03-21 08:40:00,25,27,9,26,36,25,34,47,18,6,3,17,21,20,21,22,32,11,24,424
2024-03-21 08:50:00,16,20,9,29,38,23,36,37,13,2,1,10,24,19,22,20,24,11,26,380
2024-03-21 09:00:00,19,20,5,33,47,19,49,53,9,4,0,13,28,12,20,11,10,11,31,394
2024-03-21 09:10:00,20,22,5,22,31,16,50,47,9,2,1,14,21,16,19,16,18,25,23,377
2024-03-21 09:20:00,15,21,5,24,38,17,37,48,8,3,0,12,19,16,24,12,27,25,22,373
2024-03-21 09:30:00,22,27,11,24,31,20,46,55,10,5,3,9,22,18,28,17,14,18,24,404
2024-03-21 09:40:00,23,22,4,20,37,30,45,40,10,0,1,19,17,25,22,23,28,9,21,396
2024-03-21 09:50:00,19,19,13,26,29,26,44,33,12,5,1,10,25,17,21,27,26,15,24,392
2024-03-21 10:00:00,14,23,8,19,27,22,41,41,10,3,3,16,19,15,27,20,29,13,22,372
2024-03-21 10:10:00,22,24,15,17,39,24,40,44,8,3,3,13,18,23,23,26,37,11,17,407
2024-03-21 10:20:00,22,26,10,21,26,15,34,33,6,2,0,6,18,18,21,26,21,9,19,333
2024-03-21 10:30:00,29,25,9,23,32,25,39,39,5,1,2,16,22,28,23,21,47,7,24,417
2024-03-21 10:40:00,16,30,11,20,38,22,37,35,10,3,0,16,14,17,24,22,49,8,21,393
2024-03-21 10:50:00,20,22,8,26,35,34,36,40,3,5,0,11,25,19,28,33,30,0,24,399
2024-03-21 11:00:00,23,31,15,31,29,33,41,35,8,0,0,7,24,19,25,22,23,7,27,400
2024-03-21 11:10:00,27,37,13,25,33,16,39,40,9,1,0,11,23,25,34,30,31,8,26,428
2024-03-21 11:20:00,30,30,10,23,30,20,35,40,5,0,1,17,22,26,27,27,34,5,20,402
2024-03-21 11:30:00,28,29,9,25,39,27,40,47,10,1,0,9,25,27,20,28,42,7,24,437
2024-03-21 11:40:00,25,31,11,24,46,26,41,35,8,1,1,17,23,22,36,27,32,7,22,435
2024-03-21 11:50:00,23,23,13,22,34,29,37,39,8,0,1,21,20,21,22,18,24,9,23,387
2024-03-21 12:00:00,27,30,18,25,28,28,31,40,8,5,2,17,26,26,34,24,29,8,25,431
2024-03-21 12:10:00,27,42,16,27,38,27,41,43,12,2,0,15,23,25,32,32,29,14,27,472
2024-03-21 12:20:00,24,26,7,17,33,23,35,40,8,3,3,16,20,30,21,19,16,7,18,366
2024-03-21 12:30:00,24,43,15,29,36,30,33,39,13,4,4,11,18,22,18,4,21,1,20,385
2024-03-21 12:40:00,19,38,11,28,39,30,36,28,8,6,4,8,14,18,17,12,24,2,3,345
2024-03-21 12:50:00,27,30,11,26,36,27,35,33,10,9,7,16,23,23,31,8,21,12,22,407
2024-03-21 13:00:00,33,33,28,22,44,26,39,44,15,17,22,8,23,29,30,24,22,18,18,495
2024-03-21 13:10:00,30,35,16,25,42,30,34,32,8,23,23,21,20,29,34,28,24,9,24,487
2024-03-21 13:20:00,36,43,6,22,36,19,43,45,8,32,23,16,19,32,32,23,30,10,22,497
2024-03-21 13:30:00,28,31,10,29,42,27,35,42,11,21,28,15,24,27,33,26,26,10,27,492
2024-03-21 13:40:00,23,40,15,24,37,24,40,43,11,23,17,11,21,21,34,27,21,9,22,463
2024-03-21 13:50:00,28,30,9,20,34,23,40,36,11,21,13,7,14,24,30,27,25,12,20,424
2024-03-21 14:00:00,31,40,14,30,37,33,38,45,12,27,22,13,28,24,33,26,31,17,27,528
2024-03-21 14:10:00,38,40,18,29,36,31,32,29,12,24,21,25,25,29,30,25,26,13,29,512
2024-03-21 14:20:00,40,44,16,29,35,34,32,37,11,20,22,13,28,30,47,31,29,15,22,535
2024-03-21 14:30:00,41,48,16,16,42,21,37,28,10,22,21,7,17,38,31,25,21,12,16,469
2024-03-21 14:40:00,43,45,18,29,34,31,38,48,12,23,25,15,27,34,39,19,18,12,27,537
2024-03-21 14:50:00,41,42,26,22,39,34,48,50,10,28,23,16,21,37,30,31,29,8,20,555
2024-03-21 15:00:00,44,42,23,24,41,24,45,36,13,26,23,15,24,25,25,25,26,16,25,522
2024-03-21 15:10:00,59,52,24,42,32,29,49,42,17,30,22,19,36,134,33,19,23,12,40,714
2024-03-21 15:20:00,41,43,17,21,44,25,35,31,10,28,19,11,19,33,36,10,18,3,21,465
2024-03-21 15:30:00,58,54,23,28,41,28,43,41,10,16,22,16,25,48,41,22,19,8,26,569
2024-03-21 15:40:00,52,53,24,39,44,31,48,42,17,27,25,15,29,31,30,19,20,11,34,591
2024-03-21 15:50:00,48,48,17,32,33,28,38,43,15,30,26,15,29,41,44,23,30,16,32,588
2024-03-21 16:00:00,42,50,17,36,52,32,37,46,17,25,27,10,37,30,30,16,24,6,35,569
2024-03-21 16:10:00,58,52,18,42,45,28,35,36,13,28,27,18,37,39,32,19,21,12,38,598
2024-03-21 16:20:00,41,39,21,24,36,37,39,41,12,30,21,12,24,39,37,12,18,6,25,514
2024-03-21 16:30:00,52,54,19,30,41,32,34,41,10,19,17,15,30,36,38,16,20,8,31,543
2024-03-21 16:40:00,55,57,20,38,52,36,50,48,15,24,25,13,34,42,44,16,18,10,37,634
2024-03-21 16:50:00,44,45,20,32,49,35,27,30,11,29,25,12,28,38,37,18,23,13,29,545
2024-03-21 17:00:00,53,51,15,38,50,27,48,52,12,29,23,15,37,40,41,18,20,14,38,621
2024-03-21 17:10:00,39,30,13,36,37,34,44,36,20,21,24,17,29,23,26,12,12,15,31,499
2024-03-21 17:20:00,50,49,19,26,40,27,43,41,23,21,19,17,23,36,33,9,18,14,24,532
2024-03-21 17:30:00,51,59,21,21,30,27,37,38,14,15,20,15,19,34,43,19,22,11,22,518
2024-03-21 17:40:00,44,50,17,31,41,44,31,33,9,25,20,11,24,35,36,16,23,9,29,528
2024-03-21 17:50:00,43,39,12,22,36,30,36,40,5,20,23,13,21,35,33,14,17,9,20,468
2024-03-21 18:00:00,38,34,20,23,38,27,38,29,13,22,21,14,19,27,27,18,20,13,21,462
2024-03-21 18:10:00,36,39,13,37,78,30,40,44,17,20,25,12,35,26,27,12,15,12,34,552
2024-03-21 18:20:00,37,35,13,19,74,30,30,45,9,29,22,13,19,31,28,25,26,11,21,517
2024-03-21 18:30:00,37,43,14,21,41,25,31,42,12,22,20,12,19,26,35,21,29,12,22,484
2024-03-21 18:40:00,31,22,12,25,38,26,25,28,8,23,24,9,23,30,28,25,18,8,22,425
2024-03-21 18:50:00,24,25,12,26,28,22,25,33,10,19,26,8,28,23,21,20,20,11,28,409
2024-03-21 19:00:00,34,27,10,18,31,27,21,26,5,19,21,8,18,21,22,14,19,5,24,370
2024-03-21 19:10:00,23,20,11,15,29,25,30,28,8,27,13,5,11,19,18,22,25,8,17,354
2024-03-21 19:20:00,22,23,10,20,26,19,24,29,7,24,16,6,19,18,23,19,22,9,19,355
2024-03-21 19:30:00,22,21,8,12,29,20,23,24,6,17,20,4,11,15,17,12,26,6,14,307
2024-03-21 19:40:00,21,15,10,10,22,20,27,27,6,15,15,9,9,20,13,17,16,7,10,289
2024-03-21 19:50:00,14,16,10,9,23,17,27,29,2,30,13,11,7,14,14,25,30,2,21,314
2024-03-21 20:00:00,17,18,12,14,24,19,34,36,7,20,9,6,14,14,13,16,19,6,15,313
2024-03-21 20:10:00,27,25,12,14,20,16,21,21,6,26,17,8,11,23,23,17,21,10,16,334
2024-03-21 20:20:00,14,14,7,15,21,7,20,17,7,18,9,8,15,12,14,12,15,5,16,246
2024-03-21 20:30:00,13,19,9,13,22,12,19,17,2,13,12,8,12,11,15,15,18,2,13,245
2024-03-21 20:40:00,10,14,6,9,14,12,22,16,5,19,12,6,10,11,15,20,18,4,11,234
2024-03-21 20:50:00,15,13,7,19,19,13,12,11,8,16,9,6,20,15,13,13,16,9,22,256
2024-03-21 21:00:00,11,15,8,11,17,9,21,16,3,17,11,5,10,11,13,11,18,3,12,222
2024-03-21 21:10:00,17,19,7,13,20,20,9,12,1,13,11,3,10,12,16,10,14,2,13,222
2024-03-21 21:20:00,16,23,4,7,19,12,14,19,7,16,15,4,7,14,18,17,20,8,8,248
2024-03-21 21:30:00,19,19,8,16,23,17,2,7,9,13,7,1,14,15,22,3,9,7,18,229
2024-03-21 21:40:00,17,22,5,15,22,17,11,13,6,10,4,5,13,15,18,8,16,7,16,240
2024-03-21 21:50:00,11,15,4,7,26,12,9,10,3,16,8,7,7,10,14,10,12,3,7,191
2024-03-21 22:00:00,16,17,3,8,18,11,13,16,7,15,9,3,7,15,16,13,14,7,8,216
2024-03-21 22:10:00,8,7,6,12,13,5,9,13,2,10,10,1,6,7,9,9,12,2,16,157
2024-03-21 22:20:00,8,14,4,9,13,8,10,11,2,12,12,6,9,8,15,10,14,3,11,179
2024-03-21 22:30:00,9,8,3,10,14,9,7,11,3,10,10,0,8,8,8,9,13,3,10,153
2024-03-21 22:40:00,12,11,7,3,13,3,10,13,4,10,7,7,3,10,10,9,14,4,6,156
2024-03-21 22:50:00,8,9,12,10,10,10,5,8,5,8,5,2,10,8,10,7,10,5,12,154
2024-03-21 23:00:00,9,14,2,4,11,6,3,5,5,9,7,3,4,9,14,5,7,4,4,125
2024-03-21 23:10:00,6,4,6,7,14,11,2,7,2,10,6,2,5,6,3,4,8,3,7,113
2024-03-21 23:20:00,6,7,2,4,8,6,4,7,4,5,3,1,5,6,6,6,7,2,4,93
2024-03-21 23:30:00,5,3,1,9,5,4,4,3,2,7,2,1,11,5,3,7,7,2,10,91
2024-03-21 23:40:00,2,4,1,7,6,6,3,4,0,4,5,3,6,2,4,4,3,0,9,73
2024-03-21 23:50:00,6,3,0,2,6,8,3,2,1,5,1,2,3,5,4,4,2,1,6,64
2024-03-22 00:00:00,5,4,0,7,9,7,3,6,1,7,3,0,5,6,3,6,6,0,8,86
2024-03-22 00:10:00,1,4,0,1,5,3,1,0,1,2,4,1,1,1,4,1,1,1,1,33
2024-03-22 00:20:00,3,2,2,3,7,2,3,2,0,0,0,0,3,2,2,3,2,0,3,39
2024-03-22 00:30:00,2,3,2,3,5,4,5,0,0,2,1,1,3,2,4,5,0,0,3,45
2024-03-22 00:40:00,0,5,2,0,3,2,1,2,1,1,3,0,0,0,4,1,3,1,0,29
2024-03-22 00:50:00,1,5,1,1,5,1,1,2,1,1,0,2,0,2,4,1,2,1,1,32
2024-03-22 01:00:00,0,1,5,5,4,5,0,2,0,5,0,0,7,0,1,0,2,1,7,45
2024-03-22 01:10:00,4,2,1,1,1,3,2,1,0,1,2,1,1,5,1,4,1,0,1,32
2024-03-22 01:20:00,2,2,3,0,2,1,2,1,0,3,2,0,0,1,3,2,1,0,0,25
2024-03-22 01:30:00,1,2,2,2,5,2,1,2,1,1,3,1,2,1,2,2,2,1,2,35
2024-03-22 01:40:00,2,0,1,0,0,3,1,0,1,5,4,2,0,2,0,1,0,1,0,23
2024-03-22 01:50:00,0,1,0,2,2,1,1,0,0,0,3,1,2,0,1,1,0,0,2,17
2024-03-22 02:00:00,1,2,1,0,3,2,3,1,0,0,0,0,0,1,2,4,1,0,0,21
2024-03-22 02:10:00,4,1,1,1,6,0,0,1,1,0,1,0,1,4,1,0,1,1,2,26
2024-03-22 02:20:00,1,1,1,2,1,1,1,0,0,2,0,0,2,2,1,1,0,0,3,19
2024-03-22 02:30:00,1,1,0,1,1,3,2,0,1,1,2,1,1,1,1,2,1,1,1,22
2024-03-22 02:40:00,1,1,0,0,3,2,0,0,0,0,1,0,0,1,1,0,0,0,0,10
2024-03-22 02:50:00,2,4,1,2,2,1,1,0,0,0,3,0,2,2,2,1,0,0,2,25
2024-03-22 03:00:00,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,2,1,0,12
2024-03-22 03:10:00,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,5
2024-03-22 03:20:00,2,3,0,0,4,1,3,2,0,2,0,0,0,2,2,2,2,0,0,25
2024-03-22 03:30:00,0,2,1,0,2,5,0,1,1,1,1,1,0,1,2,0,1,0,0,19
2024-03-22 03:40:00,0,0,0,0,1,0,1,3,0,0,1,1,0,0,0,3,3,0,0,13
2024-03-22 03:50:00,1,3,2,1,0,3,0,0,1,3,2,2,1,1,1,0,0,1,1,23
2024-03-22 04:00:00,0,0,0,0,4,1,0,0,0,1,0,2,0,0,0,0,0,0,0,8
2024-03-22 04:10:00,0,0,0,4,4,2,2,2,1,2,1,1,6,0,0,2,2,1,4,34
2024-03-22 04:20:00,1,2,3,0,2,0,2,1,0,3,1,0,0,0,2,2,2,0,0,21
2024-03-22 04:30:00,2,1,1,1,3,0,3,4,2,4,0,1,1,2,0,4,4,1,1,35
2024-03-22 04:40:00,0,0,1,0,4,1,3,5,2,3,3,5,0,0,1,3,6,2,0,39
2024-03-22 04:50:00,2,4,1,0,6,1,5,10,0,4,5,0,0,2,4,8,9,0,0,61
2024-03-22 05:00:00,0,3,3,2,4,2,11,12,2,4,0,3,2,0,3,14,8,2,3,78
2024-03-22 05:10:00,5,4,5,0,5,2,11,10,2,4,2,3,0,5,5,11,10,2,0,86
2024-03-22 05:20:00,2,5,2,4,16,6,9,14,3,9,6,0,5,2,5,11,15,3,4,121
2024-03-22 05:30:00,2,3,3,5,14,4,28,18,0,12,5,5,6,2,2,20,17,0,5,151
2024-03-22 05:40:00,7,8,4,9,16,5,28,35,0,7,10,3,8,9,9,17,21,1,10,207
2024-03-22 05:50:00,7,6,3,1,12,6,31,27,3,16,11,5,1,7,6,26,26,10,1,205
2024-03-22 06:00:00,9,11,2,3,12,1,17,23,2,14,4,7,3,11,9,17,26,2,3,176
2024-03-22 06:10:00,6,8,3,6,20,10,24,28,4,17,7,6,6,8,9,17,17,6,6,208
2024-03-22 06:20:00,10,13,4,11,25,10,35,46,5,17,9,1,9,8,13,22,27,7,10,282
2024-03-22 06:30:00,8,12,6,15,29,10,45,40,8,16,9,6,13,8,12,25,14,7,15,298
2024-03-22 06:40:00,10,16,3,18,18,16,47,44,6,15,15,3,16,10,17,15,20,10,15,314
2024-03-22 06:50:00,10,14,7,23,22,12,41,43,8,20,15,4,20,9,16,17,17,7,21,326
2024-03-22 07:00:00,9,22,2,19,42,15,45,47,10,18,11,8,17,10,18,17,27,12,17,366
2024-03-22 07:10:00,14,20,4,29,33,14,56,58,11,30,19,9,26,12,17,14,20,11,30,427
2024-03-22 07:20:00,16,22,8,27,21,18,48,49,17,36,19,10,23,17,21,13,18,17,27,427
2024-03-22 07:30:00,21,24,11,27,39,17,68,61,13,33,22,14,26,25,20,12,23,10,28,494
2024-03-22 07:40:00,23,25,10,30,23,31,58,50,18,32,25,11,25,17,24,19,19,20,26,486
2024-03-22 07:50:00,22,28,16,35,41,19,54,44,12,26,25,15,26,18,21,15,20,14,31,482
2024-03-22 08:00:00,17,26,14,21,34,17,50,53,16,36,24,14,12,17,23,22,25,14,17,452
2024-03-22 08:10:00,23,32,6,23,34,24,55,54,13,24,21,8,24,21,30,19,23,7,21,462
2024-03-22 08:20:00,20,20,11,30,42,15,51,50,11,26,14,9,24,15,18,22,23,9,27,437
2024-03-22 08:30:00,21,25,7,21,28,20,58,59,17,33,27,8,22,18,22,15,26,18,24,469
2024-03-22 08:40:00,17,19,10,20,28,15,44,45,10,28,15,16,14,15,19,23,24,11,15,388
2024-03-22 08:50:00,16,24,14,24,30,12,39,38,11,26,22,16,21,13,26,28,25,11,22,418
2024-03-22 09:00:00,13,21,6,22,35,15,36,43,22,23,14,14,20,12,21,20,16,12,21,386
2024-03-22 09:10:00,16,24,5,21,27,18,45,40,6,24,16,11,21,12,16,10,23,6,21,362
2024-03-22 09:20:00,17,19,6,14,25,22,38,33,13,28,10,5,14,17,23,19,26,13,14,356
2024-03-22 09:30:00,13,24,11,17,26,14,45,44,12,21,15,9,15,13,19,28,25,14,14,379
2024-03-22 09:40:00,23,31,11,23,38,21,39,31,9,21,20,15,22,22,25,20,24,8,21,424
2024-03-22 09:50:00,13,23,5,10,31,20,31,47,7,23,21,10,8,13,21,19,23,8,11,344
2024-03-22 10:00:00,22,28,15,20,26,17,35,45,11,20,18,9,19,20,25,29,32,13,21,425
2024-03-22 10:10:00,19,21,13,19,29,19,35,43,44,16,26,12,17,19,19,27,25,15,16,434
2024-03-22 10:20:00,22,30,9,22,19,24,38,48,7,25,16,16,22,22,26,21,30,8,21,426
2024-03-22 10:30:00,32,34,10,20,30,20,45,39,9,23,14,13,16,27,29,24,30,9,18,442
2024-03-22 10:40:00,21,25,14,28,33,25,48,44,5,22,20,9,28,22,25,23,27,5,27,451
2024-03-22 10:50:00,23,32,12,23,37,29,42,40,14,21,20,13,23,26,36,25,26,13,22,477
2024-03-22 11:00:00,26,23,12,28,29,14,43,47,5,21,16,14,24,20,20,20,23,5,24,414
2024-03-22 11:10:00,20,34,13,24,28,32,46,46,7,23,9,7,18,19,33,15,22,6,23,425
2024-03-22 11:20:00,21,22,10,25,30,30,36,46,8,23,21,12,22,21,22,23,28,4,22,426
2024-03-22 11:30:00,27,24,19,26,42,27,44,39,6,20,18,10,28,27,21,22,30,2,23,455
2024-03-22 11:40:00,28,31,11,23,31,22,34,47,9,25,20,12,25,28,30,26,33,6,24,465
2024-03-22 11:50:00,27,32,16,23,35,29,43,48,9,22,19,15,20,20,28,35,33,6,22,482
2024-03-22 12:00:00,27,39,18,31,41,37,38,43,12,17,16,9,28,29,37,45,23,4,30,524
2024-03-22 12:10:00,34,49,22,19,35,24,49,44,16,30,22,15,17,25,38,28,31,14,18,530
2024-03-22 12:20:00,45,45,25,22,52,31,46,49,9,24,17,17,19,42,36,21,28,5,22,555
2024-03-22 12:30:00,29,39,17,22,29,23,41,47,11,28,21,12,22,23,35,18,17,8,20,462
2024-03-22 12:40:00,43,45,13,35,25,28,54,53,13,24,22,15,34,31,36,20,21,11,35,558
2024-03-22 12:50:00,35,31,13,23,36,29,47,42,12,24,21,22,23,29,33,15,23,5,22,485
2024-03-22 13:00:00,40,42,23,23,32,29,54,56,12,27,24,14,22,34,24,18,23,7,22,526
2024-03-22 13:10:00,45,45,21,25,33,37,55,58,16,20,20,16,24,40,34,25,28,8,25,575
2024-03-22 13:20:00,32,36,18,23,44,22,35,35,12,21,19,17,19,30,32,24,22,3,20,464
2024-03-22 13:30:00,46,42,19,82,38,29,37,43,8,24,21,6,33,42,24,19,22,6,33,574
2024-03-22 13:40:00,51,49,22,20,40,32,38,42,6,22,20,12,20,37,37,13,26,4,18,509
2024-03-22 13:50:00,30,29,19,23,39,32,31,29,11,26,17,10,23,25,29,17,23,6,20,439
2024-03-22 14:00:00,38,46,15,24,38,24,29,36,15,21,23,10,22,25,27,16,27,3,21,460
2024-03-22 14:10:00,36,50,17,27,36,18,49,46,14,28,16,16,27,28,32,12,17,7,27,503
2024-03-22 14:20:00,43,48,16,22,45,31,33,32,9,29,20,10,21,38,38,25,28,3,21,512
2024-03-22 14:30:00,45,49,19,24,38,33,28,39,9,20,17,12,24,33,38,17,17,3,23,488
2024-03-22 14:40:00,44,45,22,31,27,29,43,42,9,26,21,18,27,36,35,24,26,2,28,535
2024-03-22 14:50:00,38,36,16,17,42,26,41,46,12,22,26,12,19,36,27,20,16,8,18,478
2024-03-22 15:00:00,45,45,10,30,27,25,30,32,9,28,26,11,30,37,34,18,21,5,27,490
2024-03-22 15:10:00,46,42,20,21,38,32,40,36,16,17,21,6,17,36,30,19,22,6,18,483
2024-03-22 15:20:00,38,32,18,19,41,26,35,37,8,29,26,8,20,28,23,19,29,7,19,462
2024-03-22 15:30:00,36,39,23,31,40,31,40,47,14,28,26,10,29,36,29,20,21,11,31,542
2024-03-22 15:40:00,41,45,20,27,25,29,45,41,12,41,25,12,25,30,38,22,27,10,25,540
2024-03-22 15:50:00,41,36,17,23,46,26,32,36,10,32,29,13,20,42,31,18,25,9,21,507
2024-03-22 16:00:00,43,43,20,21,31,29,47,48,15,22,22,9,21,35,30,20,26,14,24,520
2024-03-22 16:10:00,40,38,17,26,38,28,24,35,11,24,22,8,21,34,29,21,27,7,20,470
2024-03-22 16:20:00,32,34,14,18,41,32,31,35,21,23,21,19,17,32,33,26,23,17,17,486
2024-03-22 16:30:00,43,46,19,20,33,20,31,31,8,30,18,10,19,32,33,22,20,7,20,462
2024-03-22 16:40:00,40,34,14,30,33,29,36,35,13,26,26,14,28,35,33,23,26,11,28,514
2024-03-22 16:50:00,25,35,13,20,39,24,32,33,21,30,18,15,21,22,29,20,19,15,19,450
2024-03-22 17:00:00,25,29,14,26,28,33,38,48,12,20,16,12,19,25,26,27,27,9,21,455
2024-03-22 17:10:00,33,31,24,27,37,15,33,35,11,26,22,10,23,27,29,25,19,6,29,462
2024-03-22 17:20:00,31,32,17,16,39,36,36,40,13,30,19,10,16,29,28,21,24,11,16,464
2024-03-22 17:30:00,41,38,13,15,39,22,41,46,12,25,25,9,16,30,26,26,26,12,14,476
2024-03-22 17:40:00,42,44,15,28,31,31,37,33,11,34,15,12,23,30,32,19,23,6,25,491
2024-03-22 17:50:00,25,30,12,17,33,24,37,35,7,37,18,14,18,23,25,23,22,3,19,422
2024-03-22 18:00:00,36,33,11,20,37,23,45,50,10,32,24,10,17,24,28,23,32,10,19,484
2024-03-22 18:10:00,32,30,11,23,40,21,30,32,6,28,27,13,23,27,28,20,20,6,22,439
2024-03-22 18:20:00,28,33,6,25,28,29,32,38,7,19,16,11,25,26,30,22,20,6,25,426
2024-03-22 18:30:00,24,24,6,17,16,14,23,22,3,13,9,8,17,16,14,17,13,3,20,279
2024-03-22 18:40:00,8,9,8,9,11,11,10,14,2,9,7,2,8,7,11,7,9,2,6,150
2024-03-22 18:50:00,10,7,8,13,14,12,14,14,2,8,8,5,9,7,13,18,8,4,10,184
2024-03-22 19:00:00,20,27,11,14,33,16,27,22,7,21,21,4,11,16,23,20,25,7,13,338
2024-03-22 19:10:00,24,22,14,20,29,26,28,30,9,31,20,8,13,17,18,22,30,8,17,386
2024-03-22 19:20:00,19,18,9,18,27,27,21,28,1,28,20,5,18,18,17,24,23,1,18,340
2024-03-22 19:30:00,20,23,11,17,30,22,26,26,6,18,15,3,11,13,14,13,13,6,20,307
2024-03-22 19:40:00,18,13,14,13,26,14,23,31,5,28,20,2,10,11,13,18,21,5,12,297
2024-03-22 19:50:00,11,19,16,14,24,17,22,22,7,22,16,13,13,13,19,21,25,7,13,314
2024-03-22 20:00:00,22,19,13,5,32,21,34,38,6,22,14,6,3,15,16,14,24,10,4,318
2024-03-22 20:10:00,11,11,10,16,24,20,18,20,6,21,18,10,16,8,12,18,19,5,18,281
2024-03-22 20:20:00,18,19,11,16,25,17,19,22,4,19,21,7,14,20,17,15,17,4,19,304
2024-03-22 20:30:00,17,24,10,14,30,15,18,20,5,12,10,7,11,15,19,10,23,5,16,281
2024-03-22 20:40:00,22,19,7,11,21,14,14,21,4,20,17,10,11,21,16,18,18,5,12,281
2024-03-22 20:50:00,15,15,5,15,18,19,15,15,4,18,21,6,12,15,16,16,17,4,15,261
2024-03-22 21:00:00,14,13,4,10,16,8,15,19,2,21,12,4,8,13,14,17,24,2,13,229
2024-03-22 21:10:00,12,11,10,8,19,20,10,15,10,13,9,5,7,10,9,16,19,7,7,217
2024-03-22 21:20:00,15,17,6,12,17,8,18,9,7,15,9,9,13,15,19,20,14,8,12,243
2024-03-22 21:30:00,8,18,9,10,22,10,8,12,1,17,12,2,10,6,13,5,14,1,25,203
2024-03-22 21:40:00,19,22,8,12,17,20,11,17,6,12,8,7,11,19,22,11,18,7,11,258
2024-03-22 21:50:00,13,13,6,10,24,20,11,11,7,10,13,5,11,11,13,14,14,8,8,222
2024-03-22 22:00:00,20,18,9,11,26,21,12,9,7,16,8,3,7,17,16,16,12,6,11,245
2024-03-22 22:10:00,10,13,7,7,24,12,11,12,5,14,18,5,7,10,13,14,13,6,7,208
2024-03-22 22:20:00,9,14,9,6,17,11,13,25,10,12,11,7,7,8,12,17,25,10,7,230
2024-03-22 22:30:00,7,16,7,5,9,9,11,12,4,17,18,5,3,7,14,11,13,4,5,177
2024-03-22 22:40:00,14,15,13,5,9,12,9,14,4,12,10,2,5,14,12,12,13,4,5,184
2024-03-22 22:50:00,13,11,8,12,12,11,15,9,1,16,9,6,12,12,14,13,9,1,14,198
2024-03-22 23:00:00,6,5,8,7,21,7,14,13,5,8,3,4,6,6,7,15,17,5,6,163
2024-03-22 23:10:00,9,12,3,9,16,12,8,6,3,9,10,2,7,9,13,8,7,3,9,155
2024-03-22 23:20:00,8,6,2,3,16,9,6,10,4,12,5,4,3,8,6,8,10,4,3,127
2024-03-22 23:30:00,9,9,1,5,11,8,7,10,4,10,5,2,3,7,9,11,14,4,4,133
2024-03-22 23:40:00,11,11,11,11,9,4,9,8,2,12,9,5,11,9,12,10,12,2,11,169
2024-03-22 23:50:00,7,9,8,8,14,9,5,5,1,9,4,2,8,8,9,6,6,1,11,130
2024-03-23 00:00:00,4,3,6,8,12,3,7,8,7,10,12,2,13,4,3,9,12,6,8,137
2024-03-23 00:10:00,1,6,4,6,7,6,5,7,2,9,7,3,4,1,6,5,7,2,5,93
2024-03-23 00:20:00,4,4,5,2,10,4,3,8,2,5,5,0,2,4,4,3,9,2,2,78
2024-03-23 00:30:00,4,7,8,4,10,5,4,6,3,10,8,1,4,5,7,7,7,3,4,107
2024-03-23 00:40:00,2,3,2,3,10,4,4,4,3,3,3,7,3,2,4,7,5,2,4,75
2024-03-23 00:50:00,6,4,0,9,7,8,4,4,3,5,7,4,11,6,4,5,4,4,9,104
2024-03-23 01:00:00,8,2,3,2,6,5,5,6,0,2,3,0,2,8,2,8,8,0,2,72
2024-03-23 01:10:00,6,3,6,1,4,3,6,4,1,7,2,1,1,7,6,8,5,1,1,73
2024-03-23 01:20:00,3,5,4,5,5,3,4,2,0,6,0,3,5,2,5,4,2,0,5,63
2024-03-23 01:30:00,2,3,6,4,8,6,5,6,3,3,3,0,7,1,4,5,7,3,6,82
2024-03-23 01:40:00,2,1,1,3,6,7,1,3,2,3,1,2,3,2,2,1,4,2,3,49
2024-03-23 01:50:00,3,2,3,1,4,4,2,3,3,4,3,3,2,3,3,3,4,2,2,54
2024-03-23 02:00:00,2,3,4,2,7,2,2,1,1,12,4,2,3,2,4,2,2,1,2,58
