datetime,D21Z,D22Z,V23Z,V24Z,V51Z,D81Z,V82Z,V111Z,V112Z,Total
2024-03-03 22:20:00,2,2,2,5,18,2,1,0,0,32
2024-03-03 22:30:00,1,0,1,2,11,1,0,0,0,16
2024-03-03 22:40:00,0,1,0,1,13,2,2,0,0,19
2024-03-03 22:50:00,2,4,2,6,11,2,2,0,4,33
2024-03-03 23:00:00,1,2,2,4,15,1,1,0,0,26
2024-03-03 23:10:00,5,2,3,7,14,1,0,0,0,32
2024-03-03 23:20:00,1,2,1,4,12,0,0,0,1,21
2024-03-03 23:30:00,1,2,2,4,6,3,2,0,2,22
2024-03-03 23:40:00,0,0,0,0,11,0,0,0,0,11
2024-03-03 23:50:00,1,1,1,3,12,0,0,0,0,18
2024-03-04 00:00:00,0,1,0,1,5,0,0,0,0,7
2024-03-04 00:10:00,0,0,0,0,9,2,2,0,1,14
2024-03-04 00:20:00,0,1,0,3,8,0,0,0,0,12
2024-03-04 00:30:00,0,0,0,0,7,0,0,0,1,8
2024-03-04 00:40:00,1,2,1,3,9,0,0,0,2,18
2024-03-04 00:50:00,0,2,0,3,3,0,0,0,0,8
2024-03-04 01:00:00,0,0,0,0,4,0,0,0,3,7
2024-03-04 01:10:00,0,0,0,0,4,0,0,0,2,6
2024-03-04 01:20:00,0,0,0,1,6,0,0,0,1,8
2024-03-04 01:30:00,1,0,1,1,9,3,4,0,0,19
2024-03-04 01:40:00,0,1,0,1,4,1,0,0,1,8
2024-03-04 01:50:00,0,1,0,1,6,1,1,0,1,11
2024-03-04 02:00:00,0,0,0,0,1,0,0,0,1,2
2024-03-04 02:10:00,0,0,0,0,3,0,0,0,0,3
2024-03-04 02:20:00,1,0,1,1,9,0,0,0,0,12
2024-03-04 02:30:00,0,1,0,1,2,1,0,0,0,5
2024-03-04 02:40:00,0,0,0,0,9,0,0,0,0,9
2024-03-04 02:50:00,0,0,0,0,1,0,0,0,1,2
2024-03-04 03:00:00,0,1,0,1,3,0,0,0,4,9
2024-03-04 03:10:00,0,0,0,0,4,0,0,0,0,4
2024-03-04 03:20:00,1,0,1,1,4,1,0,0,3,11
2024-03-04 03:30:00,0,0,0,1,5,0,0,0,1,7
2024-03-04 03:40:00,0,0,0,0,4,0,0,0,0,4
2024-03-04 03:50:00,0,0,0,0,3,0,0,0,3,6
2024-03-04 04:00:00,0,0,0,0,5,0,0,0,1,6
2024-03-04 04:10:00,0,0,0,0,13,1,1,0,0,15
2024-03-04 04:20:00,0,0,0,0,11,1,0,0,6,18
2024-03-04 04:30:00,0,0,0,0,20,1,2,0,0,23
2024-03-04 04:40:00,1,0,1,0,15,0,0,0,0,17
2024-03-04 04:50:00,0,0,0,0,23,2,4,0,6,35
2024-03-04 05:00:00,0,1,0,1,22,1,1,0,2,28
2024-03-04 05:10:00,1,0,1,1,26,1,0,0,4,34
2024-03-04 05:20:00,0,0,0,0,21,0,0,0,7,28
2024-03-04 05:30:00,0,5,0,2,20,3,4,0,7,41
2024-03-04 05:40:00,1,2,2,3,14,4,5,0,7,38
2024-03-04 05:50:00,2,3,2,5,19,1,2,0,3,37
2024-03-04 06:00:00,2,3,1,1,34,2,4,0,0,47
2024-03-04 06:10:00,2,1,2,6,32,2,3,0,7,55
2024-03-04 06:20:00,3,6,7,17,15,7,12,0,2,69
2024-03-04 06:30:00,3,9,3,12,16,5,5,0,6,59
2024-03-04 06:40:00,2,9,2,5,32,3,5,0,6,64
2024-03-04 06:50:00,0,5,0,16,24,5,8,0,5,63
2024-03-04 07:00:00,2,12,2,18,17,7,5,0,6,69
2024-03-04 07:10:00,4,16,5,18,21,3,4,8,10,89
2024-03-04 07:20:00,6,5,5,13,19,9,10,14,11,92
2024-03-04 07:30:00,12,11,8,16,15,8,8,15,10,103
2024-03-04 07:40:00,9,12,9,14,4,15,14,6,17,100
2024-03-04 07:50:00,12,10,11,21,12,17,8,7,16,114
2024-03-04 08:00:00,13,14,9,17,32,16,16,6,17,140
2024-03-04 08:10:00,7,19,8,13,26,8,10,5,14,110
2024-03-04 08:20:00,12,20,10,5,20,18,15,11,12,123
2024-03-04 08:30:00,16,9,10,14,25,8,7,4,7,100
2024-03-04 08:40:00,10,14,9,10,24,7,7,6,8,95
2024-03-04 08:50:00,11,15,14,10,27,11,12,6,12,118
2024-03-04 09:00:00,5,10,14,14,28,8,10,19,6,114
2024-03-04 09:10:00,5,9,4,12,28,34,12,7,5,116
2024-03-04 09:20:00,11,10,7,16,31,48,9,7,12,151
2024-03-04 09:30:00,6,14,5,12,29,5,7,18,11,107
2024-03-04 09:40:00,9,12,10,20,17,7,8,1,16,100
2024-03-04 09:50:00,8,11,8,19,36,2,4,0,5,93
2024-03-04 10:00:00,13,13,13,22,24,7,7,2,13,114
2024-03-04 10:10:00,6,9,5,13,25,7,9,0,7,81
2024-03-04 10:20:00,10,18,10,18,20,3,3,3,9,94
2024-03-04 10:30:00,5,16,4,19,25,3,3,13,10,98
2024-03-04 10:40:00,9,13,6,16,30,6,6,13,6,105
2024-03-04 10:50:00,12,18,9,23,32,7,11,9,6,127
2024-03-04 11:00:00,8,10,6,20,26,8,11,7,4,100
2024-03-04 11:10:00,12,22,9,18,31,5,4,8,9,118
2024-03-04 11:20:00,19,12,10,20,28,16,16,0,5,126
2024-03-04 11:30:00,5,12,8,14,24,34,6,10,8,121
2024-03-04 11:40:00,12,29,10,17,32,5,30,14,8,157
2024-03-04 11:50:00,13,17,10,22,20,8,10,7,7,114
2024-03-04 12:00:00,6,22,6,16,26,5,8,9,4,102
2024-03-04 12:10:00,8,22,8,8,23,7,7,6,24,113
2024-03-04 12:20:00,14,11,9,19,31,6,5,0,17,112
2024-03-04 12:30:00,14,15,11,15,26,28,8,0,8,125
2024-03-04 12:40:00,17,18,12,12,22,8,6,0,5,100
2024-03-04 12:50:00,18,25,14,15,27,6,10,0,10,125
2024-03-04 13:00:00,29,31,8,25,25,9,11,0,9,147
2024-03-04 13:10:00,23,26,4,9,30,8,16,0,9,125
2024-03-04 13:20:00,16,20,19,16,24,6,8,0,11,120
2024-03-04 13:30:00,13,17,11,15,29,7,8,0,9,109
2024-03-04 13:40:00,8,18,5,16,31,3,5,0,12,98
2024-03-04 13:50:00,6,19,5,13,27,7,9,0,4,90
2024-03-04 14:00:00,10,21,10,7,20,4,4,0,44,120
2024-03-04 14:10:00,18,21,13,14,27,7,10,0,6,116
2024-03-04 14:20:00,8,49,7,12,34,6,7,0,2,125
2024-03-04 14:30:00,11,27,8,6,29,9,15,0,7,112
2024-03-04 14:40:00,6,20,6,11,25,7,6,0,8,89
2024-03-04 14:50:00,13,25,8,8,26,10,14,0,9,113
2024-03-04 15:00:00,19,32,10,6,23,10,13,0,3,116
2024-03-04 15:10:00,16,37,11,3,19,17,22,0,5,130
2024-03-04 15:20:00,21,26,15,22,20,10,20,0,4,138
2024-03-04 15:30:00,15,25,9,14,23,10,13,0,6,115
2024-03-04 15:40:00,12,40,9,5,15,12,11,0,3,107
2024-03-04 15:50:00,16,25,13,18,20,5,9,0,6,112
2024-03-04 16:00:00,18,29,17,20,27,12,15,0,6,144
2024-03-04 16:10:00,48,25,8,21,27,11,14,0,7,161
2024-03-04 16:20:00,20,32,9,9,24,9,8,0,6,117
2024-03-04 16:30:00,27,29,10,13,20,9,14,0,1,123
2024-03-04 16:40:00,16,38,9,15,20,6,10,0,4,118
2024-03-04 16:50:00,18,34,13,17,29,7,9,0,3,130
2024-03-04 17:00:00,20,30,11,14,26,13,16,0,7,137
2024-03-04 17:10:00,18,37,16,20,26,14,10,0,4,145
2024-03-04 17:20:00,16,19,8,15,20,7,10,0,8,103
2024-03-04 17:30:00,15,32,8,11,28,9,20,0,5,128
2024-03-04 17:40:00,20,35,15,16,28,8,12,0,5,139
2024-03-04 17:50:00,14,21,10,22,29,14,10,0,4,124
2024-03-04 18:00:00,12,24,9,17,19,7,9,0,2,99
2024-03-04 18:10:00,13,18,17,21,30,7,8,0,6,120
2024-03-04 18:20:00,20,20,16,18,43,9,9,0,3,138
2024-03-04 18:30:00,12,20,16,22,36,8,9,0,4,127
2024-03-04 18:40:00,11,16,8,20,22,8,5,0,6,96
2024-03-04 18:50:00,14,18,14,20,34,7,8,0,11,126
2024-03-04 19:00:00,12,17,12,21,31,9,8,0,8,118
2024-03-04 19:10:00,14,27,23,22,27,10,7,2,6,138
2024-03-04 19:20:00,10,6,8,11,27,5,4,11,0,82
2024-03-04 19:30:00,8,11,6,13,28,13,6,3,5,93
2024-03-04 19:40:00,9,11,15,18,31,15,4,1,3,107
2024-03-04 19:50:00,9,12,10,16,34,7,7,8,5,108
2024-03-04 20:00:00,18,15,16,18,25,7,7,0,0,106
2024-03-04 20:10:00,13,15,15,21,31,6,4,0,6,111
2024-03-04 20:20:00,6,8,5,17,32,6,4,8,7,93
2024-03-04 20:30:00,9,14,11,17,28,5,8,9,7,108
2024-03-04 20:40:00,8,10,4,14,35,3,2,3,0,79
2024-03-04 20:50:00,8,6,8,12,27,4,2,13,4,84
2024-03-04 21:00:00,9,10,7,15,29,4,3,1,3,81
2024-03-04 21:10:00,8,13,7,19,32,1,1,5,1,87
2024-03-04 21:20:00,7,7,6,12,22,5,3,5,2,69
2024-03-04 21:30:00,2,7,3,11,17,1,1,2,1,45
2024-03-04 21:40:00,3,9,0,9,21,5,5,0,0,52
2024-03-04 21:50:00,2,7,1,7,20,4,2,0,3,46
2024-03-04 22:00:00,13,11,5,17,19,5,4,0,0,74
2024-03-04 22:10:00,8,7,5,12,18,2,1,6,3,62
2024-03-04 22:20:00,5,5,4,10,21,0,0,4,3,52
2024-03-04 22:30:00,2,1,2,4,22,2,4,0,3,40
2024-03-04 22:40:00,4,5,4,11,13,1,1,3,0,42
2024-03-04 22:50:00,1,2,1,4,14,3,1,0,1,27
2024-03-04 23:00:00,2,1,3,3,17,1,1,0,4,32
2024-03-04 23:10:00,0,5,0,7,14,0,0,0,0,26
2024-03-04 23:20:00,1,0,2,1,12,1,0,0,0,17
2024-03-04 23:30:00,0,1,0,3,3,3,2,0,1,13
2024-03-04 23:40:00,0,0,0,1,13,1,1,0,0,16
2024-03-04 23:50:00,2,1,1,4,12,1,0,0,3,24
2024-03-05 00:00:00,2,5,2,8,8,0,0,0,0,25
2024-03-05 00:10:00,1,1,1,3,3,0,0,0,4,13
2024-03-05 00:20:00,0,0,0,0,5,0,0,0,1,6
2024-03-05 00:30:00,0,1,0,2,7,1,1,0,1,13
2024-03-05 00:40:00,1,0,1,2,8,0,0,0,0,12
2024-03-05 00:50:00,0,0,0,0,9,0,0,0,0,9
2024-03-05 01:00:00,1,0,1,1,2,2,1,0,0,8
2024-03-05 01:10:00,0,2,0,3,5,0,0,0,0,10
2024-03-05 01:20:00,2,1,1,1,2,0,0,0,0,7
2024-03-05 01:30:00,0,1,0,1,3,0,0,0,1,6
2024-03-05 01:40:00,0,0,0,0,1,0,0,0,0,1
2024-03-05 01:50:00,0,0,0,0,2,0,0,0,0,2
2024-03-05 02:00:00,0,0,0,0,2,3,0,0,2,7
2024-03-05 02:10:00,0,0,0,0,3,0,0,0,1,4
2024-03-05 02:20:00,0,0,0,0,7,0,0,0,0,7
2024-03-05 02:30:00,0,0,0,0,3,1,0,0,1,5
2024-03-05 02:40:00,0,0,0,0,2,1,1,0,0,4
2024-03-05 02:50:00,0,0,0,0,2,0,0,0,1,3
2024-03-05 03:00:00,0,0,0,0,4,0,0,0,0,4
2024-03-05 03:10:00,1,0,1,1,2,1,0,0,0,6
2024-03-05 03:20:00,1,0,2,0,4,0,0,0,1,8
2024-03-05 03:30:00,0,0,0,0,3,0,0,0,4,7
2024-03-05 03:40:00,1,0,1,2,5,1,0,0,2,12
2024-03-05 03:50:00,1,0,1,1,2,0,0,0,1,6
2024-03-05 04:00:00,0,0,0,0,4,0,0,0,1,5
2024-03-05 04:10:00,0,0,0,0,8,0,0,0,3,11
2024-03-05 04:20:00,0,0,0,0,7,0,0,0,0,7
2024-03-05 04:30:00,0,0,0,0,20,0,0,0,2,22
2024-03-05 04:40:00,1,0,2,0,16,0,0,0,2,21
2024-03-05 04:50:00,1,1,3,4,17,1,2,0,2,31
2024-03-05 05:00:00,0,2,0,2,20,1,1,0,0,26
2024-03-05 05:10:00,1,1,0,1,20,1,1,0,4,29
2024-03-05 05:20:00,0,3,0,2,22,0,0,0,8,35
2024-03-05 05:30:00,1,1,0,2,20,2,3,0,6,35
2024-03-05 05:40:00,0,0,0,1,25,0,0,0,5,31
2024-03-05 05:50:00,2,3,0,3,24,4,2,0,1,39
2024-03-05 06:00:00,1,2,1,2,27,44,3,0,3,83
2024-03-05 06:10:00,1,6,1,5,24,3,3,0,6,49
2024-03-05 06:20:00,5,8,6,14,18,7,5,0,7,70
2024-03-05 06:30:00,6,4,7,15,10,5,5,0,11,63
2024-03-05 06:40:00,3,6,1,9,21,7,7,0,8,62
2024-03-05 06:50:00,4,4,4,11,9,9,11,3,11,66
2024-03-05 07:00:00,6,9,4,15,24,11,13,0,8,90
2024-03-05 07:10:00,9,14,9,21,18,4,5,6,11,97
2024-03-05 07:20:00,9,15,7,14,20,11,12,9,12,109
2024-03-05 07:30:00,7,22,10,7,17,7,8,17,11,106
2024-03-05 07:40:00,14,18,15,15,13,18,8,4,16,121
2024-03-05 07:50:00,16,11,10,14,9,20,13,0,21,114
2024-03-05 08:00:00,22,13,4,6,14,15,10,0,11,95
2024-03-05 08:10:00,15,17,11,14,22,21,14,0,9,123
2024-03-05 08:20:00,9,15,7,13,22,15,16,2,16,115
2024-03-05 08:30:00,9,10,8,19,28,8,8,14,7,111
2024-03-05 08:40:00,12,11,8,7,26,11,13,13,9,110
2024-03-05 08:50:00,14,13,12,16,17,11,12,8,9,112
2024-03-05 09:00:00,6,12,4,8,24,9,8,6,8,85
2024-03-05 09:10:00,14,11,8,19,25,41,13,15,8,154
2024-03-05 09:20:00,16,9,11,17,34,10,14,13,11,135
2024-03-05 09:30:00,9,23,8,19,30,3,8,10,12,122
2024-03-05 09:40:00,11,16,11,19,20,7,9,4,7,104
2024-03-05 09:50:00,11,10,11,16,24,6,8,15,15,116
2024-03-05 10:00:00,8,16,9,20,29,3,4,19,15,123
2024-03-05 10:10:00,8,17,9,24,28,6,5,8,10,115
2024-03-05 10:20:00,10,13,6,15,30,10,8,6,17,115
2024-03-05 10:30:00,7,19,5,18,21,7,11,3,7,98
2024-03-05 10:40:00,9,19,10,13,29,7,9,11,7,114
2024-03-05 10:50:00,8,12,8,21,33,10,9,0,7,108
2024-03-05 11:00:00,7,21,8,7,25,49,10,0,7,134
2024-03-05 11:10:00,10,15,8,18,33,9,10,5,9,117
2024-03-05 11:20:00,14,20,9,26,28,4,3,16,9,129
2024-03-05 11:30:00,7,16,7,15,32,5,8,17,10,117
2024-03-05 11:40:00,12,14,9,17,32,9,9,10,6,118
2024-03-05 11:50:00,8,18,6,18,22,6,5,0,4,87
2024-03-05 12:00:00,9,17,8,17,27,10,8,0,14,110
2024-03-05 12:10:00,11,22,13,18,28,9,10,0,7,118
2024-03-05 12:20:00,6,20,5,14,27,5,9,0,2,88
2024-03-05 12:30:00,11,18,10,19,25,9,8,0,12,112
2024-03-05 12:40:00,12,16,10,16,29,9,11,0,7,110
2024-03-05 12:50:00,23,18,9,22,26,6,7,0,9,120
2024-03-05 13:00:00,19,31,10,6,30,24,10,0,10,140
2024-03-05 13:10:00,28,28,9,1,31,12,14,0,6,129
2024-03-05 13:20:00,16,26,15,22,30,8,11,0,10,138
2024-03-05 13:30:00,16,26,9,10,22,7,9,0,8,107
2024-03-05 13:40:00,14,25,10,10,26,9,14,0,8,116
2024-03-05 13:50:00,12,18,9,22,27,12,12,0,6,118
2024-03-05 14:00:00,17,16,13,20,38,7,7,0,2,120
2024-03-05 14:10:00,15,18,11,20,27,11,10,0,0,112
2024-03-05 14:20:00,11,17,10,14,27,8,5,0,10,102
2024-03-05 14:30:00,11,15,7,18,29,7,11,0,6,104
2024-03-05 14:40:00,14,24,8,12,27,9,12,0,3,109
2024-03-05 14:50:00,25,29,12,3,33,7,16,0,6,131
2024-03-05 15:00:00,18,32,10,3,24,11,14,0,5,117
2024-03-05 15:10:00,25,41,7,5,25,9,13,0,4,129
2024-03-05 15:20:00,28,33,12,17,33,11,14,0,3,151
2024-03-05 15:30:00,18,20,15,24,26,8,15,0,5,131
2024-03-05 15:40:00,11,33,11,8,27,15,11,0,9,125
2024-03-05 15:50:00,27,26,13,13,24,16,18,0,2,139
2024-03-05 16:00:00,13,51,12,22,32,11,15,0,5,161
2024-03-05 16:10:00,17,27,14,14,28,12,16,0,2,130
2024-03-05 16:20:00,16,26,11,23,19,5,7,0,8,115
2024-03-05 16:30:00,20,27,10,16,27,11,18,0,1,130
2024-03-05 16:40:00,14,33,9,16,30,7,10,0,9,128
2024-03-05 16:50:00,16,26,9,20,30,13,13,0,14,141
2024-03-05 17:00:00,19,28,11,18,28,9,9,0,8,130
2024-03-05 17:10:00,14,29,13,14,21,7,11,0,8,117
2024-03-05 17:20:00,23,27,15,19,23,22,14,0,3,146
2024-03-05 17:30:00,12,55,9,18,29,9,13,0,5,150
2024-03-05 17:40:00,21,34,9,20,31,7,10,0,4,136
2024-03-05 17:50:00,18,27,9,15,27,13,19,0,8,136
2024-03-05 18:00:00,20,31,17,15,26,12,17,0,6,144
2024-03-05 18:10:00,15,25,8,19,24,9,11,0,5,116
2024-03-05 18:20:00,13,22,14,19,32,6,6,0,5,117
2024-03-05 18:30:00,9,18,16,22,33,4,1,0,4,107
2024-03-05 18:40:00,10,22,7,17,30,7,4,0,7,104
2024-03-05 18:50:00,9,14,6,17,32,16,13,0,6,113
2024-03-05 19:00:00,9,16,10,9,31,9,8,0,10,102
2024-03-05 19:10:00,8,13,12,15,25,7,10,0,7,97
2024-03-05 19:20:00,9,16,11,23,30,11,10,0,9,119
2024-03-05 19:30:00,13,21,14,18,32,1,4,0,8,111
2024-03-05 19:40:00,28,22,27,20,25,8,4,9,2,145
2024-03-05 19:50:00,13,15,17,22,29,6,8,15,7,132
2024-03-05 20:00:00,19,13,12,21,24,4,2,23,6,124
2024-03-05 20:10:00,6,11,6,16,21,8,9,25,7,109
2024-03-05 20:20:00,8,9,4,17,28,4,1,12,4,87
2024-03-05 20:30:00,8,8,9,18,30,3,10,12,6,104
2024-03-05 20:40:00,9,11,9,21,26,2,1,12,2,93
2024-03-05 20:50:00,10,15,9,20,30,4,2,7,3,100
2024-03-05 21:00:00,12,4,8,11,25,4,5,1,0,70
2024-03-05 21:10:00,7,6,10,13,26,3,1,2,1,69
2024-03-05 21:20:00,9,11,12,20,19,2,1,7,0,81
2024-03-05 21:30:00,7,11,4,12,32,3,4,10,2,85
2024-03-05 21:40:00,2,5,3,10,26,1,0,0,0,47
2024-03-05 21:50:00,4,8,6,14,21,4,6,0,0,63
2024-03-05 22:00:00,10,3,11,14,16,3,3,11,0,71
2024-03-05 22:10:00,7,1,4,5,17,4,5,0,0,43
2024-03-05 22:20:00,2,4,2,7,21,1,2,0,3,42
2024-03-05 22:30:00,3,6,2,10,20,2,2,0,1,46
2024-03-05 22:40:00,3,4,3,10,16,2,3,5,1,47
2024-03-05 22:50:00,0,3,0,3,19,3,3,0,0,31
2024-03-05 23:00:00,4,5,6,10,16,3,4,0,1,49
2024-03-05 23:10:00,1,1,1,3,13,0,0,0,4,23
2024-03-05 23:20:00,0,3,0,2,16,0,0,0,0,21
2024-03-05 23:30:00,0,2,0,2,14,0,0,0,1,19
2024-03-05 23:40:00,1,1,0,2,6,1,0,0,1,12
2024-03-05 23:50:00,0,1,0,1,5,2,2,0,1,12
2024-03-06 00:00:00,1,1,1,3,12,0,0,0,6,24
2024-03-06 00:10:00,1,0,1,1,14,0,0,0,3,20
2024-03-06 00:20:00,2,1,3,5,8,0,0,0,1,20
2024-03-06 00:30:00,0,0,0,1,10,1,1,0,0,13
2024-03-06 00:40:00,1,0,2,2,4,1,2,0,0,12
2024-03-06 00:50:00,0,0,0,0,9,1,3,0,1,14
2024-03-06 01:00:00,1,1,1,2,3,0,0,0,0,8
2024-03-06 01:10:00,1,2,1,2,7,0,0,0,1,14
2024-03-06 01:20:00,0,0,0,0,7,1,1,0,0,9
2024-03-06 01:30:00,0,2,0,2,3,0,0,0,0,7
2024-03-06 01:40:00,0,0,0,0,2,0,0,0,1,3
2024-03-06 01:50:00,0,0,0,0,1,0,0,0,2,3
2024-03-06 02:00:00,0,0,0,0,6,1,1,0,0,8
2024-03-06 02:10:00,0,0,0,0,4,0,0,0,0,4
2024-03-06 02:20:00,0,0,0,0,3,0,0,0,2,5
2024-03-06 02:30:00,0,0,0,0,0,0,0,0,0,0
2024-03-06 02:40:00,0,0,0,0,4,0,0,0,0,4
2024-03-06 02:50:00,0,0,0,0,3,0,0,0,1,4
2024-03-06 03:00:00,0,0,0,0,6,0,0,0,0,6
2024-03-06 03:10:00,0,0,0,0,8,0,0,0,0,8
2024-03-06 03:20:00,0,2,0,2,11,0,0,0,0,15
2024-03-06 03:30:00,1,0,0,2,4,0,0,0,7,14
2024-03-06 03:40:00,0,0,0,0,12,0,0,0,0,12
2024-03-06 03:50:00,1,1,1,3,5,0,0,0,4,15
2024-03-06 04:00:00,0,0,0,0,4,0,0,0,3,7
2024-03-06 04:10:00,0,0,0,0,11,0,0,0,4,15
2024-03-06 04:20:00,0,0,1,3,12,0,0,0,1,17
2024-03-06 04:30:00,0,1,0,3,14,0,0,0,2,20
2024-03-06 04:40:00,0,0,0,0,15,0,0,0,3,18
2024-03-06 04:50:00,0,0,0,0,19,0,0,0,2,21
2024-03-06 05:00:00,0,0,0,0,17,1,1,0,1,20
2024-03-06 05:10:00,1,1,0,2,29,0,0,0,5,38
2024-03-06 05:20:00,0,4,0,3,24,0,0,0,2,33
2024-03-06 05:30:00,0,2,0,4,24,1,2,0,3,36
2024-03-06 05:40:00,3,2,0,1,21,1,1,0,3,32
2024-03-06 05:50:00,0,3,0,4,16,1,1,0,6,31
2024-03-06 06:00:00,1,4,1,5,25,48,2,0,4,90
2024-03-06 06:10:00,4,4,4,7,26,5,7,0,6,63
2024-03-06 06:20:00,2,7,5,16,13,7,8,0,10,68
2024-03-06 06:30:00,3,6,4,14,36,11,14,0,4,92
2024-03-06 06:40:00,1,6,1,15,43,4,3,0,8,81
2024-03-06 06:50:00,2,3,2,7,20,5,6,0,5,50
2024-03-06 07:00:00,1,207,1,22,20,6,6,0,4,267
2024-03-06 07:10:00,4,14,3,14,21,5,7,3,11,82
2024-03-06 07:20:00,6,9,6,8,25,10,10,8,13,95
2024-03-06 07:30:00,13,8,7,16,31,13,8,3,13,112
2024-03-06 07:40:00,19,11,14,14,15,16,13,0,14,116
2024-03-06 07:50:00,13,10,14,23,21,20,21,0,16,138
2024-03-06 08:00:00,14,11,11,17,31,21,6,6,28,145
2024-03-06 08:10:00,13,16,7,14,13,11,7,11,9,101
2024-03-06 08:20:00,12,9,9,21,16,10,11,9,7,104
2024-03-06 08:30:00,14,9,11,12,17,8,9,5,11,96
2024-03-06 08:40:00,14,15,14,17,20,12,12,9,12,125
2024-03-06 08:50:00,16,11,14,17,25,11,12,16,8,130
2024-03-06 09:00:00,8,17,10,10,24,21,9,7,12,118
2024-03-06 09:10:00,7,16,9,15,39,6,5,5,11,113
2024-03-06 09:20:00,13,13,11,18,32,6,8,7,7,115
2024-03-06 09:30:00,8,18,8,10,26,5,4,11,7,97
2024-03-06 09:40:00,15,8,11,15,20,5,5,2,23,104
2024-03-06 09:50:00,9,14,11,16,20,6,8,0,12,96
2024-03-06 10:00:00,13,14,10,19,33,9,8,11,6,123
2024-03-06 10:10:00,4,12,5,11,25,7,8,26,17,115
2024-03-06 10:20:00,15,16,10,24,26,7,10,8,12,128
2024-03-06 10:30:00,8,14,6,16,29,3,9,9,6,100
2024-03-06 10:40:00,7,13,5,12,27,8,5,14,5,96
2024-03-06 10:50:00,18,10,10,20,29,4,7,4,29,131
2024-03-06 11:00:00,7,18,6,22,30,6,7,1,10,107
2024-03-06 11:10:00,12,9,13,25,25,8,8,14,9,123
2024-03-06 11:20:00,15,16,13,16,26,8,7,16,8,125
2024-03-06 11:30:00,11,14,10,18,26,6,6,5,9,105
2024-03-06 11:40:00,5,16,7,19,22,9,12,1,8,99
2024-03-06 11:50:00,12,17,8,14,27,8,4,4,4,98
2024-03-06 12:00:00,14,19,14,14,26,7,9,3,9,115
2024-03-06 12:10:00,11,8,9,20,23,3,6,2,5,87
2024-03-06 12:20:00,8,14,8,18,30,11,9,3,11,112
2024-03-06 12:30:00,10,21,10,21,20,4,5,0,7,98
2024-03-06 12:40:00,12,11,9,12,32,10,12,0,8,106
2024-03-06 12:50:00,17,20,10,24,29,8,10,0,12,130
2024-03-06 13:00:00,35,26,6,9,24,13,18,0,5,136
2024-03-06 13:10:00,18,30,7,4,19,11,12,0,26,127
2024-03-06 13:20:00,17,23,13,10,36,8,8,0,6,121
2024-03-06 13:30:00,10,22,13,13,26,7,6,0,10,107
2024-03-06 13:40:00,11,19,7,17,29,9,12,0,12,116
2024-03-06 13:50:00,10,10,10,11,26,7,6,0,10,90
2024-03-06 14:00:00,9,19,8,24,25,4,6,0,4,99
2024-03-06 14:10:00,11,20,10,17,29,7,6,0,6,106
2024-03-06 14:20:00,14,26,11,4,32,7,7,0,7,108
2024-03-06 14:30:00,11,24,5,21,22,16,10,0,6,115
2024-03-06 14:40:00,16,26,9,4,25,11,9,0,9,109
2024-03-06 14:50:00,21,38,11,1,37,7,8,0,6,129
2024-03-06 15:00:00,19,39,10,0,27,9,10,0,6,120
2024-03-06 15:10:00,27,40,11,0,32,6,8,0,4,128
2024-03-06 15:20:00,18,22,9,10,28,9,12,0,9,117
2024-03-06 15:30:00,18,27,16,22,26,10,14,0,8,141
2024-03-06 15:40:00,13,31,12,13,27,11,8,0,9,124
2024-03-06 15:50:00,23,27,10,9,10,12,8,0,3,102
2024-03-06 16:00:00,23,35,12,11,14,8,8,0,5,116
2024-03-06 16:10:00,19,23,12,20,23,53,11,0,5,166
2024-03-06 16:20:00,20,23,15,24,30,12,15,0,5,144
2024-03-06 16:30:00,18,26,14,14,24,10,5,0,6,117
2024-03-06 16:40:00,15,35,8,8,31,6,6,0,3,112
2024-03-06 16:50:00,16,33,12,16,27,8,11,0,7,130
2024-03-06 17:00:00,13,30,12,16,24,10,10,0,6,121
2024-03-06 17:10:00,19,27,12,25,31,15,8,0,6,143
2024-03-06 17:20:00,14,35,10,17,22,8,7,0,2,115
2024-03-06 17:30:00,16,24,11,17,30,16,13,0,6,133
2024-03-06 17:40:00,15,25,10,18,25,9,13,0,7,122
2024-03-06 17:50:00,8,29,8,16,26,9,17,0,4,117
2024-03-06 18:00:00,16,26,14,20,26,8,8,0,2,120
2024-03-06 18:10:00,18,21,14,17,24,23,10,0,4,131
2024-03-06 18:20:00,10,19,9,14,27,8,8,0,5,100
2024-03-06 18:30:00,11,13,15,25,25,7,6,0,9,111
2024-03-06 18:40:00,11,19,14,16,24,11,4,0,1,100
2024-03-06 18:50:00,17,18,15,20,24,21,14,0,2,131
2024-03-06 19:00:00,11,22,10,18,35,13,12,0,1,122
2024-03-06 19:10:00,11,16,10,17,36,13,4,0,5,112
2024-03-06 19:20:00,8,10,7,14,35,11,8,1,6,100
2024-03-06 19:30:00,17,16,19,23,21,6,9,2,14,127
2024-03-06 19:40:00,11,28,10,4,24,4,6,8,2,97
2024-03-06 19:50:00,7,11,8,17,31,11,7,17,0,109
2024-03-06 20:00:00,7,18,7,13,29,6,3,13,3,99
2024-03-06 20:10:00,10,13,10,19,21,1,2,5,5,86
2024-03-06 20:20:00,9,7,8,15,28,7,16,0,8,98
2024-03-06 20:30:00,8,12,8,19,27,3,6,11,4,98
