datetime,V42Z,V72Z,V92Z,V102Z,V122Z,V22Z,V63Z,Total
2024-03-19 00:40:00,5,9,3,3,3,0,0,23
2024-03-19 00:50:00,4,2,1,1,4,0,0,12
2024-03-19 01:00:00,4,3,2,1,2,0,0,12
2024-03-19 01:10:00,2,8,5,1,3,0,0,19
2024-03-19 01:20:00,1,6,4,1,1,0,0,13
2024-03-19 01:30:00,1,3,2,2,5,0,0,13
2024-03-19 01:40:00,0,4,1,0,2,0,0,7
2024-03-19 01:50:00,2,2,1,1,0,0,0,6
2024-03-19 02:00:00,1,0,1,0,1,0,0,3
2024-03-19 02:10:00,1,9,1,1,2,0,0,14
2024-03-19 02:20:00,3,5,1,1,1,0,0,11
2024-03-19 02:30:00,2,3,3,2,3,0,0,13
2024-03-19 02:40:00,0,1,0,2,1,0,0,4
2024-03-19 02:50:00,1,0,4,0,1,0,0,6
2024-03-19 03:00:00,1,1,3,2,0,0,0,7
2024-03-19 03:10:00,3,1,0,1,0,0,0,5
2024-03-19 03:20:00,5,2,3,0,0,0,0,10
2024-03-19 03:30:00,1,2,5,1,5,0,0,14
2024-03-19 03:40:00,0,0,1,1,0,0,0,2
2024-03-19 03:50:00,1,4,4,4,7,0,0,20
2024-03-19 04:00:00,1,1,2,0,3,0,0,7
2024-03-19 04:10:00,3,5,3,0,5,0,0,16
2024-03-19 04:20:00,9,4,0,0,2,0,0,15
2024-03-19 04:30:00,1,9,1,0,4,0,0,15
2024-03-19 04:40:00,3,4,3,2,4,0,0,16
2024-03-19 04:50:00,4,9,3,2,8,0,0,26
2024-03-19 05:00:00,7,6,5,2,15,0,0,35
2024-03-19 05:10:00,8,12,12,5,11,1,0,49
2024-03-19 05:20:00,8,27,11,3,15,0,0,64
2024-03-19 05:30:00,10,14,32,4,21,0,0,81
2024-03-19 05:40:00,9,21,11,6,18,0,0,65
2024-03-19 05:50:00,13,17,10,8,51,0,0,99
2024-03-19 06:00:00,12,16,21,11,29,1,0,90
2024-03-19 06:10:00,13,51,90,13,33,0,0,200
2024-03-19 06:20:00,24,26,25,9,44,0,0,128
2024-03-19 06:30:00,28,37,26,8,45,0,0,144
2024-03-19 06:40:00,30,31,19,12,51,0,0,143
2024-03-19 06:50:00,22,39,20,14,45,0,0,140
2024-03-19 07:00:00,29,38,253,14,50,0,0,384
2024-03-19 07:10:00,21,43,28,20,67,0,0,179
2024-03-19 07:20:00,22,44,26,18,66,2,0,178
2024-03-19 07:30:00,20,46,32,30,54,0,0,182
2024-03-19 07:40:00,21,26,24,36,70,0,0,177
2024-03-19 07:50:00,21,40,30,32,43,2,0,168
2024-03-19 08:00:00,25,50,21,26,45,0,0,167
2024-03-19 08:10:00,35,53,34,42,63,1,0,228
2024-03-19 08:20:00,26,40,31,24,59,1,0,181
2024-03-19 08:30:00,27,55,18,32,54,2,0,188
2024-03-19 08:40:00,24,54,29,32,63,0,0,202
2024-03-19 08:50:00,20,57,29,22,39,1,0,168
2024-03-19 09:00:00,24,52,30,25,41,1,0,173
2024-03-19 09:10:00,29,40,23,17,47,1,0,157
2024-03-19 09:20:00,14,46,25,26,44,0,0,155
2024-03-19 09:30:00,26,78,101,19,56,3,0,283
2024-03-19 09:40:00,35,37,17,9,53,0,0,151
2024-03-19 09:50:00,24,37,29,23,38,1,0,152
2024-03-19 10:00:00,23,49,58,32,39,0,0,201
2024-03-19 10:10:00,18,42,31,23,34,0,0,148
2024-03-19 10:20:00,23,87,168,11,29,0,0,318
2024-03-19 10:30:00,17,41,23,23,45,0,0,149
2024-03-19 10:40:00,24,216,172,30,32,1,0,475
2024-03-19 10:50:00,22,240,169,16,40,0,0,487
2024-03-19 11:00:00,26,38,30,14,37,0,0,145
2024-03-19 11:10:00,21,67,27,6,46,1,0,168
2024-03-19 11:20:00,28,49,24,18,35,0,0,154
2024-03-19 11:30:00,24,53,34,12,36,0,0,159
2024-03-19 11:40:00,31,41,32,12,37,2,0,155
2024-03-19 11:50:00,28,53,28,27,27,5,0,168
2024-03-19 12:00:00,24,44,54,21,31,3,0,177
2024-03-19 12:10:00,26,51,42,21,37,0,0,177
2024-03-19 12:20:00,25,55,36,19,31,1,0,167
2024-03-19 12:30:00,27,52,23,10,38,1,0,151
2024-03-19 12:40:00,26,41,35,8,37,0,0,147
2024-03-19 12:50:00,22,38,81,18,41,1,0,201
2024-03-19 13:00:00,25,36,31,18,40,6,0,156
2024-03-19 13:10:00,27,64,27,15,33,0,0,166
2024-03-19 13:20:00,25,46,26,12,119,2,0,230
2024-03-19 13:30:00,32,60,28,22,34,0,0,176
2024-03-19 13:40:00,21,69,87,22,49,2,0,250
2024-03-19 13:50:00,26,53,28,16,32,0,0,155
2024-03-19 14:00:00,26,67,47,15,27,1,0,183
2024-03-19 14:10:00,34,40,29,19,47,1,0,170
2024-03-19 14:20:00,32,69,33,20,39,1,0,194
2024-03-19 14:30:00,35,61,66,15,38,1,0,216
2024-03-19 14:40:00,27,66,29,13,57,2,0,194
2024-03-19 14:50:00,36,52,27,19,35,1,0,170
2024-03-19 15:00:00,22,48,34,15,47,3,0,169
2024-03-19 15:10:00,28,59,26,23,47,1,0,184
2024-03-19 15:20:00,31,143,49,24,41,3,0,291
2024-03-19 15:30:00,41,69,33,16,51,2,0,212
2024-03-19 15:40:00,41,51,43,29,51,2,0,217
2024-03-19 15:50:00,30,42,50,26,55,2,0,205
2024-03-19 16:00:00,37,72,28,20,48,5,0,210
2024-03-19 16:10:00,39,104,42,17,53,0,0,255
2024-03-19 16:20:00,35,61,36,25,27,7,0,191
2024-03-19 16:30:00,18,68,41,34,44,2,0,207
2024-03-19 16:40:00,28,60,39,30,51,2,0,210
2024-03-19 16:50:00,22,42,37,28,53,1,0,183
2024-03-19 17:00:00,34,57,23,31,46,2,0,193
2024-03-19 17:10:00,29,67,33,36,70,2,0,237
2024-03-19 17:20:00,29,66,34,24,59,1,0,213
2024-03-19 17:30:00,23,69,33,26,56,1,0,208
2024-03-19 17:40:00,28,57,33,21,55,0,0,194
2024-03-19 17:50:00,29,77,56,17,55,5,0,239
2024-03-19 18:00:00,22,57,28,21,45,0,0,173
2024-03-19 18:10:00,32,69,37,26,47,1,0,212
2024-03-19 18:20:00,34,61,26,29,60,1,0,211
2024-03-19 18:30:00,29,41,25,21,46,0,0,162
2024-03-19 18:40:00,29,86,34,22,50,1,0,222
2024-03-19 18:50:00,26,30,27,16,30,0,0,129
2024-03-19 19:00:00,28,37,18,18,39,0,0,140
2024-03-19 19:10:00,23,42,29,16,24,2,0,136
2024-03-19 19:20:00,16,29,27,20,36,2,0,130
2024-03-19 19:30:00,18,62,202,13,27,1,0,323
2024-03-19 19:40:00,24,39,32,17,35,1,0,148
2024-03-19 19:50:00,26,38,20,16,32,1,0,133
2024-03-19 20:00:00,18,49,20,15,28,1,0,131
2024-03-19 20:10:00,18,40,42,17,36,1,0,154
2024-03-19 20:20:00,20,80,98,12,20,0,0,230
2024-03-19 20:30:00,19,23,17,15,21,0,0,95
2024-03-19 20:40:00,20,41,25,9,23,0,0,118
2024-03-19 20:50:00,20,26,18,17,20,0,0,101
2024-03-19 21:00:00,14,30,21,11,25,1,0,102
2024-03-19 21:10:00,19,23,17,16,20,1,0,96
2024-03-19 21:20:00,16,17,51,10,10,1,0,105
2024-03-19 21:30:00,22,21,22,6,11,1,0,83
2024-03-19 21:40:00,22,20,11,7,22,0,0,82
2024-03-19 21:50:00,20,21,21,5,18,1,0,86
2024-03-19 22:00:00,21,14,14,7,18,0,0,74
2024-03-19 22:10:00,27,19,29,6,14,1,0,96
2024-03-19 22:20:00,12,23,18,2,9,0,0,64
2024-03-19 22:30:00,11,22,27,8,13,1,0,82
2024-03-19 22:40:00,7,17,28,6,18,0,0,76
2024-03-19 22:50:00,9,16,9,4,5,0,0,43
2024-03-19 23:00:00,12,25,12,6,10,0,0,65
2024-03-19 23:10:00,8,11,35,3,3,0,0,60
2024-03-19 23:20:00,4,4,6,2,4,0,0,20
2024-03-19 23:30:00,5,11,6,4,6,0,0,32
2024-03-19 23:40:00,8,16,10,0,9,0,0,43
2024-03-19 23:50:00,8,7,4,3,6,0,0,28
2024-03-20 00:00:00,5,6,3,7,8,0,0,29
2024-03-20 00:10:00,7,10,60,3,2,0,0,82
2024-03-20 00:20:00,5,8,10,2,2,0,0,27
2024-03-20 00:30:00,6,6,7,5,5,0,0,29
2024-03-20 00:40:00,1,13,3,0,7,0,0,24
2024-03-20 00:50:00,6,3,0,0,5,0,0,14
2024-03-20 01:00:00,4,7,2,1,3,0,0,17
2024-03-20 01:10:00,4,7,5,1,1,0,0,18
2024-03-20 01:20:00,4,6,3,2,4,0,0,19
2024-03-20 01:30:00,3,6,1,0,3,0,0,13
2024-03-20 01:40:00,3,9,1,3,5,0,0,21
2024-03-20 01:50:00,2,3,1,0,3,0,0,9
2024-03-20 02:00:00,3,3,1,0,1,0,0,8
2024-03-20 02:10:00,0,4,2,0,1,0,0,7
2024-03-20 02:20:00,2,0,3,2,2,0,0,9
2024-03-20 02:30:00,0,1,1,0,1,0,0,3
2024-03-20 02:40:00,2,6,3,1,2,0,0,14
2024-03-20 02:50:00,2,5,0,1,2,0,0,10
2024-03-20 03:00:00,2,0,2,1,5,0,0,10
2024-03-20 03:10:00,3,1,3,1,3,0,0,11
2024-03-20 03:20:00,4,0,1,1,3,0,0,9
2024-03-20 03:30:00,0,2,1,2,3,0,0,8
2024-03-20 03:40:00,0,2,3,1,2,0,0,8
2024-03-20 03:50:00,1,33,1,0,2,0,0,37
2024-03-20 04:00:00,1,0,3,0,0,0,0,4
2024-03-20 04:10:00,1,4,6,2,7,0,0,20
2024-03-20 04:20:00,7,1,2,0,2,0,0,12
2024-03-20 04:30:00,5,7,3,1,5,0,0,21
2024-03-20 04:40:00,9,7,4,2,6,0,0,28
2024-03-20 04:50:00,2,8,6,3,9,0,0,28
2024-03-20 05:00:00,8,10,6,3,7,0,0,34
2024-03-20 05:10:00,9,20,8,4,9,0,0,50
2024-03-20 05:20:00,7,12,11,2,13,0,0,45
2024-03-20 05:30:00,15,18,9,4,18,1,0,65
2024-03-20 05:40:00,10,15,12,7,23,1,0,68
2024-03-20 05:50:00,13,20,15,6,44,0,0,98
2024-03-20 06:00:00,15,25,12,13,27,0,0,92
2024-03-20 06:10:00,22,21,52,12,29,0,0,136
2024-03-20 06:20:00,32,31,44,6,55,0,0,168
2024-03-20 06:30:00,18,22,25,11,37,0,0,113
2024-03-20 06:40:00,20,31,27,16,60,0,0,154
2024-03-20 06:50:00,28,43,94,17,48,1,0,231
2024-03-20 07:00:00,20,39,22,21,52,0,0,154
2024-03-20 07:10:00,26,31,26,17,61,0,0,161
2024-03-20 07:20:00,23,40,28,17,36,1,0,145
2024-03-20 07:30:00,37,45,22,23,53,1,0,181
2024-03-20 07:40:00,20,64,32,24,58,0,0,198
2024-03-20 07:50:00,17,37,32,45,63,1,0,195
2024-03-20 08:00:00,31,53,31,40,51,0,0,206
2024-03-20 08:10:00,23,55,28,27,63,3,0,199
2024-03-20 08:20:00,27,42,24,23,54,0,0,170
2024-03-20 08:30:00,22,69,35,32,48,0,0,206
2024-03-20 08:40:00,28,43,29,29,57,0,0,186
2024-03-20 08:50:00,19,43,42,38,46,0,0,188
2024-03-20 09:00:00,27,49,27,29,42,0,0,174
2024-03-20 09:10:00,26,67,124,22,41,0,0,280
2024-03-20 09:20:00,19,51,36,20,33,1,0,160
2024-03-20 09:30:00,23,33,25,15,51,0,0,147
2024-03-20 09:40:00,21,45,69,21,128,1,0,285
2024-03-20 09:50:00,28,35,27,14,43,1,0,148
2024-03-20 10:00:00,34,37,34,12,43,1,0,161
2024-03-20 10:10:00,27,36,22,18,36,0,0,139
2024-03-20 10:20:00,25,88,207,16,45,0,0,381
2024-03-20 10:30:00,23,42,23,14,36,0,0,138
2024-03-20 10:40:00,26,39,34,12,52,0,0,163
2024-03-20 10:50:00,26,67,82,13,34,0,0,222
2024-03-20 11:00:00,20,40,24,23,59,0,0,166
2024-03-20 11:10:00,29,30,32,14,45,3,0,153
2024-03-20 11:20:00,29,31,27,16,46,0,0,149
2024-03-20 11:30:00,23,110,36,13,39,0,0,221
2024-03-20 11:40:00,18,49,25,18,32,3,0,145
2024-03-20 11:50:00,32,55,35,19,33,2,0,176
2024-03-20 12:00:00,27,60,39,29,40,0,0,195
2024-03-20 12:10:00,24,54,35,21,40,3,0,177
2024-03-20 12:20:00,34,52,35,21,39,0,0,181
2024-03-20 12:30:00,17,58,32,17,31,1,0,156
2024-03-20 12:40:00,29,38,34,26,46,0,0,173
2024-03-20 12:50:00,30,54,28,17,35,0,0,164
2024-03-20 13:00:00,29,50,35,17,46,1,0,178
2024-03-20 13:10:00,31,57,29,12,46,1,0,176
2024-03-20 13:20:00,36,53,38,12,41,0,0,180
2024-03-20 13:30:00,28,54,32,20,30,1,0,165
2024-03-20 13:40:00,23,44,56,24,42,3,0,192
2024-03-20 13:50:00,29,87,54,26,33,1,0,230
2024-03-20 14:00:00,26,45,26,10,37,1,0,145
2024-03-20 14:10:00,28,49,33,17,51,0,0,178
2024-03-20 14:20:00,30,66,64,18,46,0,0,224
2024-03-20 14:30:00,32,38,37,16,48,0,0,171
2024-03-20 14:40:00,39,59,28,17,54,5,0,202
2024-03-20 14:50:00,35,49,33,16,34,1,0,168
2024-03-20 15:00:00,29,53,132,15,40,1,0,270
2024-03-20 15:10:00,33,44,38,21,34,1,0,171
2024-03-20 15:20:00,38,57,44,18,50,4,0,211
2024-03-20 15:30:00,32,72,50,23,40,2,0,219
2024-03-20 15:40:00,36,48,27,24,54,1,0,190
2024-03-20 15:50:00,25,58,39,30,59,5,0,216
2024-03-20 16:00:00,33,58,32,26,41,2,0,192
2024-03-20 16:10:00,31,178,61,17,56,0,0,343
2024-03-20 16:20:00,25,54,27,22,67,2,0,197
2024-03-20 16:30:00,28,59,45,24,49,3,0,208
2024-03-20 16:40:00,40,58,24,23,57,4,0,206
2024-03-20 16:50:00,23,58,25,35,59,2,0,202
2024-03-20 17:00:00,32,73,32,31,40,4,0,212
2024-03-20 17:10:00,23,59,50,30,45,1,0,208
2024-03-20 17:20:00,24,121,34,30,55,5,0,269
2024-03-20 17:30:00,27,58,53,16,51,0,0,205
2024-03-20 17:40:00,28,57,34,31,56,2,0,208
2024-03-20 17:50:00,25,73,38,28,56,3,0,223
2024-03-20 18:00:00,27,59,39,23,47,0,0,195
2024-03-20 18:10:00,28,52,32,18,43,0,0,173
2024-03-20 18:20:00,22,40,18,17,56,0,0,153
2024-03-20 18:30:00,28,53,24,18,41,0,0,164
2024-03-20 18:40:00,33,56,25,22,49,1,0,186
2024-03-20 18:50:00,29,45,33,20,44,2,0,173
2024-03-20 19:00:00,21,46,48,20,31,0,0,166
2024-03-20 19:10:00,24,51,33,15,27,1,0,151
2024-03-20 19:20:00,16,33,21,16,33,0,0,119
2024-03-20 19:30:00,19,33,20,6,23,0,0,101
2024-03-20 19:40:00,20,48,91,13,28,0,0,200
2024-03-20 19:50:00,28,29,26,13,32,2,0,130
2024-03-20 20:00:00,20,33,27,11,35,1,0,127
2024-03-20 20:10:00,21,35,151,15,30,9,0,261
2024-03-20 20:20:00,21,29,18,12,34,0,0,114
2024-03-20 20:30:00,21,25,16,17,21,1,0,101
2024-03-20 20:40:00,12,47,19,16,18,1,0,113
2024-03-20 20:50:00,17,31,73,18,21,0,0,160
2024-03-20 21:00:00,19,29,20,9,14,0,0,91
2024-03-20 21:10:00,24,33,20,16,17,1,0,111
2024-03-20 21:20:00,19,36,16,8,23,1,0,103
2024-03-20 21:30:00,19,33,37,5,21,1,0,116
2024-03-20 21:40:00,21,19,22,8,14,0,0,84
2024-03-20 21:50:00,23,16,17,8,16,0,0,80
2024-03-20 22:00:00,15,18,17,5,20,0,0,75
2024-03-20 22:10:00,25,32,15,7,17,1,0,97
2024-03-20 22:20:00,11,18,12,4,19,0,0,64
2024-03-20 22:30:00,14,18,12,4,15,0,0,63
2024-03-20 22:40:00,17,22,11,4,8,0,0,62
2024-03-20 22:50:00,9,13,13,7,13,0,0,55
2024-03-20 23:00:00,6,18,5,5,12,0,0,46
2024-03-20 23:10:00,7,23,15,2,11,2,0,60
2024-03-20 23:20:00,7,15,13,5,5,0,0,45
2024-03-20 23:30:00,6,10,9,4,8,0,0,37
2024-03-20 23:40:00,8,13,6,4,6,0,0,37
2024-03-20 23:50:00,7,7,12,2,6,0,0,34
2024-03-21 00:00:00,10,3,7,3,7,0,0,30
2024-03-21 00:10:00,5,10,5,1,3,0,0,24
2024-03-21 00:20:00,5,3,4,3,6,0,0,21
2024-03-21 00:30:00,4,4,1,5,5,0,0,19
2024-03-21 00:40:00,1,11,8,2,9,0,0,31
2024-03-21 00:50:00,4,4,3,4,2,0,0,17
2024-03-21 01:00:00,4,1,3,1,0,0,0,9
2024-03-21 01:10:00,6,5,2,2,3,0,0,18
2024-03-21 01:20:00,4,7,7,2,4,0,0,24
2024-03-21 01:30:00,2,7,1,1,4,0,0,15
2024-03-21 01:40:00,4,10,1,3,4,0,0,22
2024-03-21 01:50:00,1,5,2,1,5,0,0,14
2024-03-21 02:00:00,1,1,2,0,4,0,0,8
2024-03-21 02:10:00,2,5,0,0,0,0,0,7
2024-03-21 02:20:00,2,5,0,1,2,0,0,10
2024-03-21 02:30:00,3,0,1,0,1,0,0,5
2024-03-21 02:40:00,1,4,1,1,0,0,0,7
2024-03-21 02:50:00,0,0,2,1,4,0,0,7
2024-03-21 03:00:00,4,3,4,0,1,0,0,12
2024-03-21 03:10:00,0,0,3,0,2,0,0,5
2024-03-21 03:20:00,4,3,1,0,2,0,0,10
2024-03-21 03:30:00,0,3,0,2,3,0,0,8
2024-03-21 03:40:00,5,0,4,1,1,0,0,11
2024-03-21 03:50:00,4,1,0,0,4,0,0,9
2024-03-21 04:00:00,3,1,4,3,2,0,0,13
2024-03-21 04:10:00,0,4,49,0,5,0,0,58
2024-03-21 04:20:00,4,5,3,1,3,0,0,16
2024-03-21 04:30:00,2,4,1,0,2,0,0,9
2024-03-21 04:40:00,4,12,3,1,4,0,0,24
2024-03-21 04:50:00,3,11,5,1,11,0,0,31
2024-03-21 05:00:00,5,4,5,0,6,1,0,21
2024-03-21 05:10:00,5,16,47,6,15,0,0,89
2024-03-21 05:20:00,7,14,12,1,12,0,0,46
2024-03-21 05:30:00,11,11,18,17,22,0,0,79
2024-03-21 05:40:00,10,13,19,9,28,0,0,79
2024-03-21 05:50:00,13,15,12,4,51,1,0,96
2024-03-21 06:00:00,16,59,124,17,33,0,0,249
2024-03-21 06:10:00,20,17,107,6,30,0,0,180
2024-03-21 06:20:00,20,28,15,6,45,0,0,114
2024-03-21 06:30:00,20,25,27,14,44,0,0,130
2024-03-21 06:40:00,19,31,24,15,57,1,0,147
2024-03-21 06:50:00,27,37,63,14,62,0,0,203
2024-03-21 07:00:00,19,41,23,14,56,0,0,153
2024-03-21 07:10:00,25,69,75,21,53,3,0,246
2024-03-21 07:20:00,23,38,19,24,56,1,0,161
2024-03-21 07:30:00,20,40,33,25,63,2,0,183
2024-03-21 07:40:00,26,264,162,32,55,0,0,539
2024-03-21 07:50:00,26,262,269,36,50,1,0,644
2024-03-21 08:00:00,17,59,25,33,65,1,0,200
2024-03-21 08:10:00,29,34,30,23,41,0,0,157
2024-03-21 08:20:00,28,56,71,23,60,3,0,241
2024-03-21 08:30:00,34,57,25,25,56,0,0,197
2024-03-21 08:40:00,21,54,171,15,41,0,0,302
2024-03-21 08:50:00,18,38,26,29,54,0,0,165
2024-03-21 09:00:00,19,70,32,16,37,0,0,174
2024-03-21 09:10:00,32,63,26,29,58,0,0,208
2024-03-21 09:20:00,27,55,107,16,32,1,0,238
2024-03-21 09:30:00,20,110,128,14,44,1,0,317
2024-03-21 09:40:00,29,36,34,12,37,0,0,148
2024-03-21 09:50:00,25,39,28,14,52,1,0,159
2024-03-21 10:00:00,26,33,25,25,39,1,0,149
2024-03-21 10:10:00,23,58,88,18,33,0,0,220
2024-03-21 10:20:00,16,145,189,19,41,2,0,412
2024-03-21 10:30:00,25,65,30,12,40,1,0,173
2024-03-21 10:40:00,20,53,35,16,51,0,0,175
2024-03-21 10:50:00,25,34,20,12,48,0,0,139
2024-03-21 11:00:00,25,48,23,10,30,0,0,136
2024-03-21 11:10:00,30,39,38,29,40,0,0,176
2024-03-21 11:20:00,25,40,32,15,35,0,0,147
2024-03-21 11:30:00,19,41,40,14,40,0,0,154
2024-03-21 11:40:00,40,44,26,13,29,0,0,152
2024-03-21 11:50:00,25,59,207,20,46,1,0,358
2024-03-21 12:00:00,25,58,30,15,40,0,0,168
2024-03-21 12:10:00,25,40,31,13,47,1,0,157
2024-03-21 12:20:00,31,45,30,17,43,1,0,167
2024-03-21 12:30:00,26,61,31,18,33,0,0,169
2024-03-21 12:40:00,23,48,52,9,42,0,0,174
2024-03-21 12:50:00,31,229,123,15,51,0,0,449
2024-03-21 13:00:00,24,60,81,14,42,0,0,221
2024-03-21 13:10:00,34,59,21,15,34,0,0,163
2024-03-21 13:20:00,31,53,31,19,46,0,0,180
2024-03-21 13:30:00,31,112,158,14,50,1,0,366
2024-03-21 13:40:00,33,56,58,22,39,2,0,210
2024-03-21 13:50:00,36,49,23,13,35,0,0,156
2024-03-21 14:00:00,31,47,32,23,37,1,0,171
2024-03-21 14:10:00,20,146,40,9,58,3,0,276
2024-03-21 14:20:00,25,122,137,17,40,0,0,341
2024-03-21 14:30:00,27,53,37,19,36,1,0,173
2024-03-21 14:40:00,25,54,30,20,51,0,0,180
2024-03-21 14:50:00,39,48,43,19,55,1,0,205
2024-03-21 15:00:00,35,54,35,20,38,1,0,183
2024-03-21 15:10:00,33,91,101,24,42,2,0,293
2024-03-21 15:20:00,34,103,32,29,51,4,0,253
2024-03-21 15:30:00,26,64,27,20,56,1,0,194
2024-03-21 15:40:00,44,51,44,19,54,6,0,218
2024-03-21 15:50:00,33,57,31,23,65,5,0,214
2024-03-21 16:00:00,37,113,125,21,38,2,0,336
2024-03-21 16:10:00,31,265,124,29,55,3,0,507
2024-03-21 16:20:00,34,75,40,29,58,2,0,238
2024-03-21 16:30:00,35,54,37,15,35,1,0,177
2024-03-21 16:40:00,30,62,37,29,68,3,0,229
2024-03-21 16:50:00,31,79,38,23,60,3,0,234
2024-03-21 17:00:00,31,69,104,65,48,7,0,324
2024-03-21 17:10:00,31,68,32,20,63,0,0,214
2024-03-21 17:20:00,36,61,33,30,55,1,0,216
2024-03-21 17:30:00,34,58,33,15,46,1,0,187
2024-03-21 17:40:00,30,64,53,34,45,1,0,227
2024-03-21 17:50:00,28,82,30,19,61,3,0,223
2024-03-21 18:00:00,27,57,34,27,48,0,0,193
2024-03-21 18:10:00,32,40,45,16,47,2,0,182
2024-03-21 18:20:00,28,60,28,17,42,0,0,175
2024-03-21 18:30:00,25,77,108,20,42,1,0,273
2024-03-21 18:40:00,23,153,68,13,30,0,0,287
2024-03-21 18:50:00,26,151,130,22,31,0,0,360
2024-03-21 19:00:00,20,33,27,22,36,2,0,140
2024-03-21 19:10:00,23,42,31,8,32,3,0,139
2024-03-21 19:20:00,21,23,173,15,23,0,0,255
2024-03-21 19:30:00,22,89,46,12,32,0,0,201
2024-03-21 19:40:00,22,45,25,12,40,2,0,146
2024-03-21 19:50:00,22,30,23,14,20,0,0,109
2024-03-21 20:00:00,16,58,89,13,34,0,0,210
2024-03-21 20:10:00,26,59,330,9,22,0,0,446
2024-03-21 20:20:00,21,86,153,13,19,0,0,292
2024-03-21 20:30:00,26,32,8,8,26,1,0,101
2024-03-21 20:40:00,18,29,12,10,25,0,0,94
2024-03-21 20:50:00,21,15,13,11,27,0,0,87
2024-03-21 21:00:00,25,68,99,10,20,0,0,222
2024-03-21 21:10:00,17,121,105,15,24,0,0,282
2024-03-21 21:20:00,21,28,14,5,12,0,0,80
2024-03-21 21:30:00,23,27,17,9,17,0,0,93
2024-03-21 21:40:00,12,28,25,9,16,0,0,90
2024-03-21 21:50:00,14,24,15,10,14,1,0,78
2024-03-21 22:00:00,14,17,11,5,13,0,0,60
2024-03-21 22:10:00,19,40,82,6,20,1,0,168
2024-03-21 22:20:00,18,12,10,1,15,1,0,57
2024-03-21 22:30:00,10,16,8,4,14,1,0,53
2024-03-21 22:40:00,13,31,15,3,14,0,0,76
2024-03-21 22:50:00,17,18,23,6,13,0,0,77
2024-03-21 23:00:00,19,21,12,7,15,0,0,74
2024-03-21 23:10:00,9,22,15,6,11,1,0,64
2024-03-21 23:20:00,7,17,10,6,12,0,0,52
2024-03-21 23:30:00,11,12,10,6,14,0,0,53
2024-03-21 23:40:00,7,40,134,4,12,0,0,197
2024-03-21 23:50:00,7,5,11,5,11,0,0,39
2024-03-22 00:00:00,7,11,6,5,12,0,0,41
2024-03-22 00:10:00,4,22,7,1,4,0,0,38
2024-03-22 00:20:00,7,3,4,3,4,0,0,21
2024-03-22 00:30:00,6,8,7,4,7,0,0,32
2024-03-22 00:40:00,3,13,6,0,4,0,0,26
2024-03-22 00:50:00,7,9,5,3,5,0,0,29
2024-03-22 01:00:00,5,4,4,2,6,0,0,21
2024-03-22 01:10:00,1,6,4,2,1,0,0,14
2024-03-22 01:20:00,4,8,3,0,2,0,0,17
2024-03-22 01:30:00,3,2,1,1,2,0,0,9
2024-03-22 01:40:00,1,5,1,0,1,0,0,8
2024-03-22 01:50:00,1,12,1,0,3,0,0,17
2024-03-22 02:00:00,1,1,3,2,4,0,0,11
2024-03-22 02:10:00,0,6,0,0,1,0,0,7
2024-03-22 02:20:00,1,2,1,0,2,0,0,6
2024-03-22 02:30:00,1,2,3,1,3,0,0,10
2024-03-22 02:40:00,6,2,5,0,4,0,0,17
2024-03-22 02:50:00,0,4,2,1,3,0,0,10
2024-03-22 03:00:00,3,0,3,1,2,0,0,9
2024-03-22 03:10:00,1,2,2,2,1,0,0,8
2024-03-22 03:20:00,5,0,0,1,2,0,0,8
2024-03-22 03:30:00,3,1,2,1,2,0,0,9
2024-03-22 03:40:00,1,4,3,3,1,0,0,12
2024-03-22 03:50:00,1,7,5,0,1,0,0,14
2024-03-22 04:00:00,4,3,0,0,2,0,0,9
2024-03-22 04:10:00,2,6,3,1,4,0,0,16
2024-03-22 04:20:00,7,2,2,1,3,0,0,15
2024-03-22 04:30:00,3,4,3,1,6,0,0,17
2024-03-22 04:40:00,11,34,2,0,3,0,0,50
2024-03-22 04:50:00,3,9,3,3,8,0,0,26
2024-03-22 05:00:00,3,5,10,2,12,0,0,32
2024-03-22 05:10:00,9,13,7,4,9,0,0,42
2024-03-22 05:20:00,9,15,3,4,8,0,0,39
2024-03-22 05:30:00,11,14,8,3,13,0,0,49
2024-03-22 05:40:00,10,12,16,6,28,0,0,72
2024-03-22 05:50:00,11,16,11,6,30,1,0,75
2024-03-22 06:00:00,16,22,12,6,35,0,0,91
2024-03-22 06:10:00,18,18,18,10,36,0,0,100
2024-03-22 06:20:00,19,32,19,7,35,0,0,112
2024-03-22 06:30:00,23,28,17,8,28,0,0,104
2024-03-22 06:40:00,38,31,31,10,65,0,0,175
2024-03-22 06:50:00,26,43,25,12,54,0,0,160
2024-03-22 07:00:00,20,30,17,14,39,0,0,120
2024-03-22 07:10:00,25,27,21,25,57,2,0,157
2024-03-22 07:20:00,23,37,21,13,49,0,0,143
2024-03-22 07:30:00,21,52,26,19,52,1,0,171
2024-03-22 07:40:00,21,66,66,30,61,1,0,245
2024-03-22 07:50:00,36,38,22,36,73,1,0,206
2024-03-22 08:00:00,14,36,22,12,32,1,0,117
2024-03-22 08:10:00,22,44,26,26,44,0,0,162
2024-03-22 08:20:00,24,39,54,20,52,1,0,190
2024-03-22 08:30:00,19,48,22,24,39,0,0,152
2024-03-22 08:40:00,18,47,28,28,47,0,0,168
