datetime,D21Z,V22Z,D31Z,V32Z,V52Z,D81Z,V82Z,D91Z,V92Z,V112Z,V381Z,V521Z,D981Z,V982Z,Total
2024-03-09 18:50:00,43,29,9,3,7,47,16,1,0,8,3,0,0,1,167
2024-03-09 19:00:00,39,19,5,3,8,39,18,2,1,8,3,0,3,3,151
2024-03-09 19:10:00,51,30,5,1,4,48,17,2,2,4,2,0,4,2,172
2024-03-09 19:20:00,35,21,0,0,8,41,17,4,2,9,2,0,0,0,139
2024-03-09 19:30:00,32,27,6,2,4,27,17,2,2,7,2,0,3,5,136
2024-03-09 19:40:00,27,21,5,4,4,34,17,1,2,3,2,0,2,2,124
2024-03-09 19:50:00,23,19,6,5,6,22,14,2,1,7,2,0,0,0,107
2024-03-09 20:00:00,35,25,4,1,4,42,23,1,1,2,0,0,2,2,142
2024-03-09 20:10:00,39,23,3,0,4,27,17,0,0,5,2,0,0,2,122
2024-03-09 20:20:00,33,24,4,2,6,20,13,0,1,2,0,0,0,1,106
2024-03-09 20:30:00,30,19,3,1,5,22,15,0,0,7,0,0,0,0,102
2024-03-09 20:40:00,28,25,8,1,1,18,13,2,2,5,4,0,0,0,107
2024-03-09 20:50:00,23,15,9,0,5,15,10,1,1,4,0,0,3,2,88
2024-03-09 21:00:00,34,24,1,1,3,22,16,4,2,4,0,0,0,1,112
2024-03-09 21:10:00,27,26,4,0,3,11,8,2,1,3,1,0,1,1,88
2024-03-09 21:20:00,28,18,2,1,7,19,19,1,0,3,0,0,0,0,98
2024-03-09 21:30:00,26,24,1,1,1,19,13,0,0,5,0,0,0,0,90
2024-03-09 21:40:00,36,23,4,2,2,17,14,1,1,7,0,0,2,2,111
2024-03-09 21:50:00,21,15,5,2,3,15,13,3,0,1,0,0,0,0,78
2024-03-09 22:00:00,24,20,12,2,8,19,15,1,1,0,2,0,0,0,104
2024-03-09 22:10:00,23,18,4,1,6,19,14,0,0,4,0,0,2,0,91
2024-03-09 22:20:00,25,26,11,2,1,21,18,3,1,2,0,0,0,0,110
2024-03-09 22:30:00,35,25,5,2,2,23,13,4,1,2,1,0,0,0,113
2024-03-09 22:40:00,36,23,5,0,2,13,11,2,0,2,0,0,0,0,94
2024-03-09 22:50:00,32,22,1,0,4,21,16,1,1,1,1,0,0,0,100
2024-03-09 23:00:00,36,28,2,0,4,15,12,2,1,5,0,0,0,0,105
2024-03-09 23:10:00,36,22,5,1,2,16,10,0,0,3,1,0,0,0,96
2024-03-09 23:20:00,25,16,12,2,2,10,7,1,0,1,0,0,0,2,78
2024-03-09 23:30:00,25,17,3,0,0,14,12,0,0,1,1,0,1,0,74
2024-03-09 23:40:00,28,23,5,1,1,25,20,3,1,2,1,0,1,1,112
2024-03-09 23:50:00,13,13,2,1,3,12,11,4,1,1,0,0,1,1,63
2024-03-10 00:00:00,17,15,4,1,3,4,4,1,0,0,1,0,0,0,50
2024-03-10 00:10:00,19,17,3,0,4,12,10,0,0,3,0,0,1,2,71
2024-03-10 00:20:00,15,11,1,0,1,6,6,0,0,1,0,0,0,0,41
2024-03-10 00:30:00,19,14,8,2,0,7,8,1,0,0,0,0,1,0,60
2024-03-10 00:40:00,15,12,4,1,2,7,5,1,0,2,0,0,1,2,52
2024-03-10 00:50:00,9,6,7,1,1,5,6,1,0,1,0,0,1,0,38
2024-03-10 01:00:00,17,13,3,1,0,13,12,0,0,2,1,0,0,0,62
2024-03-10 01:10:00,7,7,2,0,3,5,6,1,1,2,0,0,0,0,34
2024-03-10 01:20:00,5,5,0,0,0,4,4,0,0,0,0,0,0,0,18
2024-03-10 01:30:00,6,6,3,0,0,8,8,0,0,3,0,0,0,0,34
2024-03-10 01:40:00,5,4,0,0,2,3,4,1,0,0,0,0,0,0,19
2024-03-10 01:50:00,7,6,2,1,0,5,5,0,0,0,1,0,0,0,27
2024-03-10 02:00:00,12,8,3,2,1,9,7,4,2,1,0,0,0,0,49
2024-03-10 02:10:00,4,4,1,0,0,6,6,2,0,2,0,0,0,0,25
2024-03-10 02:20:00,6,6,2,0,0,1,1,0,0,0,1,0,0,0,17
2024-03-10 02:30:00,7,7,3,1,0,3,3,0,0,0,0,0,0,0,24
2024-03-10 02:40:00,9,8,2,0,0,4,3,1,0,0,0,0,0,0,27
2024-03-10 02:50:00,4,4,3,0,0,2,2,1,0,0,0,0,0,0,16
2024-03-10 03:00:00,4,3,2,1,0,4,4,2,1,0,0,0,0,0,21
2024-03-10 03:10:00,3,2,2,0,0,3,2,0,0,0,0,0,0,0,12
2024-03-10 03:20:00,3,3,0,0,0,7,8,2,1,0,0,0,0,0,24
2024-03-10 03:30:00,2,2,7,0,0,2,2,1,0,0,0,0,0,0,16
2024-03-10 03:40:00,6,5,3,0,0,2,2,0,0,0,0,0,0,0,18
2024-03-10 03:50:00,2,2,0,0,0,5,6,4,1,0,0,0,0,0,20
2024-03-10 04:00:00,5,4,1,0,0,2,2,1,0,0,0,0,0,0,15
2024-03-10 04:10:00,4,4,0,0,0,2,1,0,0,0,0,0,0,0,11
2024-03-10 04:20:00,1,1,0,0,0,1,1,1,1,0,0,0,0,0,6
2024-03-10 04:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-10 04:40:00,2,1,0,0,0,3,3,0,0,0,0,0,0,0,9
2024-03-10 04:50:00,5,6,1,0,2,4,4,1,0,0,2,0,0,0,25
2024-03-10 05:00:00,1,1,0,0,0,4,4,0,0,2,0,0,0,0,12
2024-03-10 05:10:00,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4
2024-03-10 05:20:00,5,5,1,0,0,3,3,3,0,0,0,0,2,0,22
2024-03-10 05:30:00,3,3,1,0,0,8,7,0,0,1,0,0,1,1,25
2024-03-10 05:40:00,1,1,1,0,0,7,7,1,0,0,0,0,0,0,18
2024-03-10 05:50:00,1,1,0,0,0,6,6,5,0,0,0,0,0,0,19
2024-03-10 06:00:00,3,4,0,0,0,6,5,1,1,0,0,0,0,0,20
2024-03-10 06:10:00,6,4,2,0,0,4,4,4,1,5,0,0,0,0,30
2024-03-10 06:20:00,4,5,0,0,0,5,4,0,0,0,0,0,0,0,18
2024-03-10 06:30:00,10,9,0,0,1,9,8,0,0,0,1,0,1,1,40
2024-03-10 06:40:00,6,5,0,0,1,6,6,1,0,0,0,0,0,0,25
2024-03-10 06:50:00,7,5,2,0,0,5,5,0,0,3,1,0,0,0,28
2024-03-10 07:00:00,2,2,0,0,1,4,4,0,0,1,0,0,0,0,14
2024-03-10 07:10:00,2,2,2,0,0,2,2,1,0,0,0,0,0,0,11
2024-03-10 07:20:00,1,1,2,0,1,7,7,1,0,1,0,0,0,0,21
2024-03-10 07:30:00,3,3,3,1,0,5,5,1,0,1,1,0,1,1,25
2024-03-10 07:40:00,2,2,0,0,2,7,5,0,0,3,1,0,0,0,22
2024-03-10 07:50:00,5,5,1,1,0,8,8,3,0,2,1,0,1,1,36
2024-03-10 08:00:00,15,14,2,1,1,9,8,0,0,1,1,0,0,0,52
2024-03-10 08:10:00,9,8,1,1,1,14,13,2,0,3,1,0,1,1,55
2024-03-10 08:20:00,5,5,3,2,2,5,5,0,0,4,1,0,1,1,34
2024-03-10 08:30:00,14,15,0,0,1,12,9,0,0,1,2,0,2,2,58
2024-03-10 08:40:00,17,13,2,1,5,12,11,0,0,4,2,0,0,0,67
2024-03-10 08:50:00,20,13,3,2,0,13,11,4,0,12,1,0,0,0,79
2024-03-10 09:00:00,26,20,1,0,4,12,10,0,0,4,3,0,2,1,83
2024-03-10 09:10:00,15,14,2,0,5,15,10,1,1,8,1,0,0,0,72
2024-03-10 09:20:00,26,21,2,1,2,24,15,0,0,9,2,0,0,0,102
2024-03-10 09:30:00,23,16,3,2,6,26,15,1,0,7,0,0,0,0,99
2024-03-10 09:40:00,29,16,2,2,9,27,14,1,1,6,2,0,1,2,112
2024-03-10 09:50:00,27,21,10,2,5,43,17,1,1,13,3,0,1,1,145
2024-03-10 10:00:00,25,13,2,2,6,32,18,1,1,3,2,0,0,1,106
2024-03-10 10:10:00,33,27,9,7,10,28,16,2,2,7,1,0,0,2,144
2024-03-10 10:20:00,27,20,5,1,3,31,18,3,3,6,2,0,1,1,121
2024-03-10 10:30:00,27,23,2,2,4,29,16,0,0,7,4,0,1,1,116
2024-03-10 10:40:00,24,27,3,3,11,26,14,2,1,8,5,0,0,1,125
2024-03-10 10:50:00,36,22,4,0,10,25,19,2,2,11,4,0,0,0,135
2024-03-10 11:00:00,27,18,12,4,9,29,13,3,2,11,4,0,1,1,134
2024-03-10 11:10:00,41,21,2,2,12,32,23,1,1,7,2,0,0,0,144
2024-03-10 11:20:00,40,17,2,2,16,37,13,0,0,6,2,0,1,0,136
2024-03-10 11:30:00,52,22,4,3,15,38,18,4,3,3,3,0,1,0,166
2024-03-10 11:40:00,47,29,1,1,12,39,21,3,3,6,4,0,0,0,166
2024-03-10 11:50:00,49,24,6,5,8,75,19,3,2,11,4,0,1,0,207
2024-03-10 12:00:00,64,39,9,4,5,36,16,2,3,9,5,0,0,0,192
2024-03-10 12:10:00,32,21,8,4,10,41,17,1,1,8,6,0,6,0,155
2024-03-10 12:20:00,58,32,7,3,10,30,17,1,0,4,5,0,2,1,170
2024-03-10 12:30:00,50,25,9,4,9,38,20,3,3,5,4,0,6,0,176
2024-03-10 12:40:00,51,26,4,3,10,39,14,0,0,11,6,0,1,0,165
2024-03-10 12:50:00,60,30,3,2,9,47,17,3,2,9,3,0,3,1,189
2024-03-10 13:00:00,60,20,3,3,8,37,17,2,1,9,5,0,1,0,166
2024-03-10 13:10:00,44,29,5,5,9,39,17,3,3,6,5,0,5,4,174
2024-03-10 13:20:00,53,23,8,8,16,42,18,3,3,11,6,0,1,1,193
2024-03-10 13:30:00,72,31,9,8,7,40,24,2,1,6,3,0,2,2,207
2024-03-10 13:40:00,42,24,8,5,12,33,14,1,0,10,3,0,4,2,158
2024-03-10 13:50:00,42,23,4,3,10,46,15,1,1,7,7,0,4,2,165
2024-03-10 14:00:00,59,24,4,2,11,42,16,2,2,14,6,0,3,1,186
2024-03-10 14:10:00,58,36,7,3,16,38,15,2,0,6,2,0,5,2,190
2024-03-10 14:20:00,55,28,3,1,8,47,21,3,3,11,5,0,5,2,192
2024-03-10 14:30:00,44,27,4,3,4,54,19,1,1,8,5,0,3,6,179
2024-03-10 14:40:00,58,37,7,3,13,50,17,2,1,12,9,0,1,2,212
2024-03-10 14:50:00,65,26,5,4,14,51,19,2,2,10,6,0,2,2,208
2024-03-10 15:00:00,82,50,11,6,8,52,17,3,3,12,6,0,3,2,255
2024-03-10 15:10:00,55,28,5,4,12,58,15,2,1,6,6,0,5,5,202
2024-03-10 15:20:00,62,28,7,3,13,44,21,2,2,9,4,0,2,1,198
2024-03-10 15:30:00,37,27,5,2,11,52,18,3,1,10,6,0,0,0,172
2024-03-10 15:40:00,55,32,3,2,8,52,18,2,2,6,3,0,2,3,188
2024-03-10 15:50:00,56,33,2,2,11,53,19,2,3,4,3,0,2,2,192
2024-03-10 16:00:00,42,31,11,6,15,39,17,4,3,8,4,0,2,0,182
2024-03-10 16:10:00,42,29,4,2,11,43,18,3,2,7,6,0,5,3,175
2024-03-10 16:20:00,53,37,3,2,9,39,16,2,2,9,5,0,0,0,177
2024-03-10 16:30:00,49,44,3,1,4,45,19,1,1,2,7,0,0,0,176
2024-03-10 16:40:00,44,38,4,3,6,63,17,3,1,10,2,0,3,3,197
2024-03-10 16:50:00,39,29,1,1,8,52,17,3,4,8,7,0,4,6,179
2024-03-10 17:00:00,57,40,11,2,12,45,17,2,2,6,3,0,1,1,199
2024-03-10 17:10:00,54,47,3,1,14,56,20,3,2,7,4,0,2,2,215
2024-03-10 17:20:00,50,32,7,2,2,58,13,4,4,7,5,0,2,3,189
2024-03-10 17:30:00,56,37,17,3,7,56,16,0,0,4,6,0,1,2,205
2024-03-10 17:40:00,63,50,13,3,9,50,13,4,4,10,5,0,1,0,225
2024-03-10 17:50:00,59,48,5,0,10,64,16,5,6,16,6,0,4,4,243
2024-03-10 18:00:00,58,43,1,0,5,41,19,2,2,8,4,0,2,1,186
2024-03-10 18:10:00,49,36,3,2,6,37,15,4,5,4,4,0,1,2,168
2024-03-10 18:20:00,46,35,11,2,12,26,13,1,2,7,2,0,1,0,158
2024-03-10 18:30:00,53,45,2,1,1,43,24,4,2,4,3,0,2,3,187
2024-03-10 18:40:00,43,43,5,1,5,29,15,0,0,15,1,0,2,4,163
2024-03-10 18:50:00,32,23,1,1,11,25,16,0,0,9,2,0,4,4,128
2024-03-10 19:00:00,32,22,3,1,4,37,23,2,1,6,5,0,4,8,148
2024-03-10 19:10:00,45,34,3,2,7,29,16,2,1,5,1,0,2,3,150
2024-03-10 19:20:00,33,21,4,2,2,31,16,1,2,5,1,0,0,2,120
2024-03-10 19:30:00,27,23,4,3,1,24,19,4,1,3,3,0,2,2,116
2024-03-10 19:40:00,20,13,1,1,5,30,17,1,1,7,1,0,0,0,97
2024-03-10 19:50:00,49,35,10,3,2,18,13,1,1,10,1,0,1,1,145
2024-03-10 20:00:00,33,27,3,1,3,16,13,0,0,2,0,0,1,1,100
2024-03-10 20:10:00,29,22,2,1,3,27,19,2,0,7,3,0,3,4,122
2024-03-10 20:20:00,26,23,4,0,2,15,13,0,0,9,1,0,1,1,95
2024-03-10 20:30:00,23,16,3,0,1,22,15,1,1,5,0,0,0,0,87
2024-03-10 20:40:00,31,24,4,2,3,17,12,1,1,7,1,0,1,1,105
2024-03-10 20:50:00,25,21,6,4,2,16,12,0,0,3,0,0,0,0,89
2024-03-10 21:00:00,25,19,5,1,2,17,16,3,2,6,1,0,0,0,97
2024-03-10 21:10:00,19,19,1,0,4,13,13,2,2,1,0,0,2,2,78
2024-03-10 21:20:00,30,30,8,3,1,20,16,1,3,0,0,0,0,1,113
2024-03-10 21:30:00,18,15,4,3,2,9,7,0,0,2,2,0,0,1,63
2024-03-10 21:40:00,24,26,5,2,2,10,10,0,0,2,2,0,0,0,83
2024-03-10 21:50:00,16,10,3,1,2,10,7,2,2,2,3,0,0,0,58
2024-03-10 22:00:00,20,17,3,2,1,12,9,1,2,0,0,0,0,1,68
2024-03-10 22:10:00,22,15,4,1,0,14,13,0,0,2,0,0,1,0,72
2024-03-10 22:20:00,19,14,1,0,0,8,9,0,2,1,0,0,1,2,57
2024-03-10 22:30:00,6,5,0,0,0,5,7,0,2,1,1,0,0,1,28
2024-03-10 22:40:00,10,7,2,1,1,5,5,1,1,1,1,0,1,1,37
2024-03-10 22:50:00,9,8,2,1,1,5,6,0,2,1,0,0,0,1,36
2024-03-10 23:00:00,9,5,1,0,0,7,8,2,4,2,0,0,0,2,40
2024-03-10 23:10:00,9,8,2,0,0,5,8,0,0,1,0,0,0,0,33
2024-03-10 23:20:00,8,6,8,0,3,6,6,0,0,0,0,0,0,0,37
2024-03-10 23:30:00,6,5,0,0,1,4,5,1,0,0,0,0,0,0,22
2024-03-10 23:40:00,5,4,2,2,0,4,6,1,0,0,0,0,0,0,24
2024-03-10 23:50:00,4,4,2,0,0,2,3,2,0,0,0,0,0,0,17
2024-03-11 00:00:00,3,5,1,0,0,2,3,0,0,0,0,0,0,0,14
2024-03-11 00:10:00,1,1,2,1,0,2,2,0,0,0,0,0,0,0,9
2024-03-11 00:20:00,4,5,4,1,0,3,3,0,0,0,0,0,0,0,20
2024-03-11 00:30:00,7,8,3,1,0,4,7,1,0,0,1,0,0,0,32
2024-03-11 00:40:00,3,1,2,1,0,3,2,0,0,0,0,0,1,1,14
2024-03-11 00:50:00,2,2,3,0,0,1,1,0,0,0,1,0,0,0,10
2024-03-11 01:00:00,5,5,2,0,0,7,9,0,0,0,0,0,1,1,30
2024-03-11 01:10:00,6,5,1,0,0,3,4,0,0,2,0,0,0,0,21
2024-03-11 01:20:00,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
2024-03-11 01:30:00,1,1,1,0,0,4,6,0,0,0,0,0,0,0,13
2024-03-11 01:40:00,1,1,0,0,0,4,4,0,0,0,0,0,0,0,10
2024-03-11 01:50:00,3,2,0,0,0,1,1,0,0,0,0,0,0,0,7
2024-03-11 02:00:00,1,1,0,0,1,1,1,0,0,0,0,0,0,0,5
2024-03-11 02:10:00,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
2024-03-11 02:20:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3
2024-03-11 02:30:00,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4
2024-03-11 02:40:00,1,1,0,0,0,1,1,0,0,0,0,0,0,0,4
2024-03-11 02:50:00,1,1,0,0,0,1,1,0,0,0,0,0,1,1,6
2024-03-11 03:00:00,3,3,1,0,0,1,2,0,0,0,0,0,0,0,10
2024-03-11 03:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-11 03:20:00,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4
2024-03-11 03:30:00,2,2,0,0,0,1,1,0,0,0,1,0,0,0,7
2024-03-11 03:40:00,1,1,0,0,0,1,2,0,0,0,0,0,0,0,5
2024-03-11 03:50:00,4,4,3,0,0,4,4,1,0,0,0,0,0,1,21
2024-03-11 04:00:00,2,1,0,0,0,3,3,0,0,0,0,0,0,0,9
2024-03-11 04:10:00,1,1,1,0,0,2,2,3,0,0,1,0,0,0,11
2024-03-11 04:20:00,2,2,1,1,7,3,3,0,0,0,0,0,4,0,23
2024-03-11 04:30:00,3,2,2,0,0,3,3,0,0,0,0,0,0,0,13
2024-03-11 04:40:00,3,3,1,0,1,13,11,3,0,0,0,0,4,0,39
2024-03-11 04:50:00,7,6,3,0,2,6,7,0,0,0,1,0,6,0,38
2024-03-11 05:00:00,10,8,0,0,0,12,15,2,0,3,0,0,0,0,50
2024-03-11 05:10:00,7,6,2,1,0,14,18,1,0,3,0,0,3,0,55
2024-03-11 05:20:00,7,7,3,0,2,16,13,3,0,0,0,0,0,0,51
2024-03-11 05:30:00,15,11,4,0,3,23,23,1,0,1,1,0,1,1,84
2024-03-11 05:40:00,15,14,1,0,5,39,23,2,1,1,1,0,2,0,104
2024-03-11 05:50:00,23,18,0,0,2,37,18,3,0,3,1,0,0,0,105
2024-03-11 06:00:00,22,17,4,0,2,26,16,2,0,3,1,0,0,0,93
2024-03-11 06:10:00,25,20,5,1,0,36,19,2,1,3,0,0,4,0,116
2024-03-11 06:20:00,24,16,0,0,2,55,24,4,3,6,1,0,3,1,139
2024-03-11 06:30:00,22,17,5,1,4,58,17,0,0,2,2,0,2,2,132
2024-03-11 06:40:00,36,27,5,4,9,50,18,0,0,2,3,0,2,0,156
2024-03-11 06:50:00,48,33,13,2,8,67,26,2,1,13,2,0,3,1,219
2024-03-11 07:00:00,32,30,13,1,11,50,19,3,3,8,3,0,2,2,177
2024-03-11 07:10:00,52,25,15,1,9,80,16,1,1,9,1,0,4,2,216
2024-03-11 07:20:00,43,32,5,1,13,97,18,5,4,11,3,0,1,1,234
2024-03-11 07:30:00,65,31,5,0,12,96,24,12,9,12,2,0,4,2,274
2024-03-11 07:40:00,81,29,22,5,14,111,13,7,7,12,7,1,5,5,319
2024-03-11 07:50:00,80,44,11,3,16,90,10,6,5,14,2,0,1,1,283
2024-03-11 08:00:00,59,31,2,0,17,79,18,6,6,15,1,0,2,2,238
2024-03-11 08:10:00,61,29,10,12,20,68,18,4,3,12,3,0,2,2,244
2024-03-11 08:20:00,60,29,10,4,17,60,15,9,7,14,4,0,4,3,236
2024-03-11 08:30:00,49,26,15,5,12,66,16,3,3,12,3,0,0,1,211
2024-03-11 08:40:00,56,32,5,5,8,76,25,2,2,10,1,0,1,0,223
2024-03-11 08:50:00,44,26,12,2,15,50,21,1,1,13,2,0,7,7,201
2024-03-11 09:00:00,44,28,3,3,11,46,17,1,0,9,1,0,3,3,169
2024-03-11 09:10:00,69,26,12,2,7,60,25,2,1,8,1,0,4,5,222
2024-03-11 09:20:00,43,19,4,2,8,51,23,3,3,9,1,0,2,3,171
2024-03-11 09:30:00,38,15,6,3,9,32,18,0,0,2,2,1,1,3,130
2024-03-11 09:40:00,44,30,19,2,9,55,22,9,6,4,0,0,3,2,205
2024-03-11 09:50:00,49,24,3,2,9,56,21,4,0,12,1,0,1,1,183
2024-03-11 10:00:00,45,29,11,5,5,41,13,0,0,5,1,0,2,2,159
2024-03-11 10:10:00,32,19,7,4,10,53,26,3,3,5,3,0,1,1,167
2024-03-11 10:20:00,33,21,5,6,6,55,25,1,0,12,5,0,4,5,178
2024-03-11 10:30:00,48,24,4,1,17,53,17,1,1,12,3,0,0,0,181
2024-03-11 10:40:00,62,26,8,4,4,48,14,1,1,10,2,0,2,2,184
2024-03-11 10:50:00,57,39,2,1,7,43,19,2,2,6,3,0,0,1,182
2024-03-11 11:00:00,54,24,5,2,7,41,25,6,5,5,2,0,2,3,181
2024-03-11 11:10:00,60,31,6,2,7,50,18,2,2,4,3,0,2,0,187
2024-03-11 11:20:00,62,38,5,2,11,50,20,3,1,10,3,0,4,4,213
2024-03-11 11:30:00,69,25,8,5,10,55,15,4,3,10,4,0,1,2,211
2024-03-11 11:40:00,51,43,7,5,10,45,19,1,0,16,2,0,1,1,201
2024-03-11 11:50:00,65,36,7,7,5,34,15,1,1,11,1,0,3,4,190
2024-03-11 12:00:00,53,31,4,2,10,36,19,4,2,12,3,0,2,1,179
2024-03-11 12:10:00,57,32,9,3,6,58,17,3,2,10,6,0,0,0,203
2024-03-11 12:20:00,53,28,19,3,7,49,21,1,1,14,5,0,4,2,207
2024-03-11 12:30:00,58,30,35,17,8,60,16,1,1,11,3,0,3,2,245
2024-03-11 12:40:00,45,31,16,13,17,53,11,3,1,20,5,1,4,0,220
2024-03-11 12:50:00,72,30,8,3,11,47,13,1,0,11,3,0,2,1,202
2024-03-11 13:00:00,45,21,6,8,12,47,15,6,5,10,3,0,2,2,182
2024-03-11 13:10:00,67,22,13,1,6,66,17,4,2,13,4,0,2,1,218
2024-03-11 13:20:00,66,24,3,1,9,57,13,2,1,14,3,0,1,0,194
2024-03-11 13:30:00,52,26,4,6,13,49,14,5,3,15,3,1,2,0,193
2024-03-11 13:40:00,50,40,3,2,11,63,25,1,1,9,5,0,1,1,212
2024-03-11 13:50:00,69,39,4,0,14,38,11,12,8,13,2,0,3,6,219
2024-03-11 14:00:00,60,19,15,4,15,43,9,9,6,10,5,0,5,2,202
2024-03-11 14:10:00,62,28,7,2,12,50,15,0,0,6,3,0,4,5,194
2024-03-11 14:20:00,72,19,6,2,11,51,19,5,4,8,3,0,1,0,201
2024-03-11 14:30:00,73,22,14,8,13,51,15,4,2,20,5,0,9,8,244
2024-03-11 14:40:00,73,23,8,6,12,75,21,1,1,9,3,0,3,1,236
2024-03-11 14:50:00,84,48,13,8,12,52,17,1,1,10,3,0,3,4,256
2024-03-11 15:00:00,78,32,4,1,14,59,17,1,0,14,4,0,1,2,227
2024-03-11 15:10:00,63,20,8,3,8,63,17,3,2,11,3,0,6,4,211
2024-03-11 15:20:00,76,32,6,2,4,55,20,2,1,10,4,0,1,0,213
2024-03-11 15:30:00,89,25,12,3,8,59,16,5,4,10,4,0,0,1,236
2024-03-11 15:40:00,80,28,5,6,9,64,21,4,2,14,3,1,1,1,239
2024-03-11 15:50:00,88,31,11,7,9,38,14,5,5,9,6,0,7,7,237
2024-03-11 16:00:00,71,29,3,2,11,51,18,4,4,5,4,0,1,1,204
2024-03-11 16:10:00,93,33,9,9,12,63,20,3,1,3,4,0,4,2,256
2024-03-11 16:20:00,86,15,10,1,12,62,19,4,4,14,7,0,3,3,240
2024-03-11 16:30:00,84,18,16,11,11,68,20,2,2,12,4,0,1,4,253
2024-03-11 16:40:00,77,21,14,4,13,58,13,1,0,14,5,0,5,6,231
2024-03-11 16:50:00,87,29,15,3,18,51,19,7,4,14,3,0,3,1,254
2024-03-11 17:00:00,78,21,7,3,23,45,21,3,1,9,3,0,3,4,221
2024-03-11 17:10:00,68,32,5,5,14,70,15,1,1,11,2,0,1,3,228
2024-03-11 17:20:00,89,25,9,3,18,70,25,3,4,7,5,0,3,4,265
2024-03-11 17:30:00,81,27,12,1,11,44,16,2,2,10,5,0,6,7,224
2024-03-11 17:40:00,82,24,23,5,11,58,23,2,2,10,5,0,6,5,256
2024-03-11 17:50:00,82,29,11,3,9,47,16,5,5,8,3,0,5,6,229
2024-03-11 18:00:00,76,30,18,7,10,46,16,5,5,10,8,0,2,2,235
2024-03-11 18:10:00,79,34,9,3,11,53,22,2,2,9,3,0,4,5,236
2024-03-11 18:20:00,85,41,17,9,9,50,18,3,3,7,4,0,2,3,251
2024-03-11 18:30:00,62,30,11,1,9,38,16,0,1,9,5,0,0,3,185
2024-03-11 18:40:00,55,22,5,2,8,37,18,5,4,5,3,0,5,10,179
2024-03-11 18:50:00,66,18,6,3,12,41,21,5,5,7,4,0,6,8,202
2024-03-11 19:00:00,59,35,3,1,12,35,22,0,0,11,3,0,1,2,184
2024-03-11 19:10:00,74,29,6,1,4,40,14,1,1,5,6,0,6,9,196
2024-03-11 19:20:00,64,27,20,1,6,42,17,3,3,6,4,0,3,0,196
2024-03-11 19:30:00,54,28,7,0,13,31,20,3,1,1,2,0,7,6,173
2024-03-11 19:40:00,45,23,7,1,4,29,15,2,2,3,2,0,5,5,143
2024-03-11 19:50:00,32,28,3,1,7,46,17,3,2,3,0,0,0,2,144
2024-03-11 20:00:00,35,19,7,1,2,25,13,2,0,3,3,0,2,3,115
2024-03-11 20:10:00,44,23,8,1,8,28,16,1,0,1,1,0,3,2,136
2024-03-11 20:20:00,40,28,6,1,3,20,14,1,1,3,1,0,1,4,123
2024-03-11 20:30:00,26,19,6,0,6,13,6,0,0,5,2,0,3,3,89
2024-03-11 20:40:00,39,26,12,2,2,23,15,0,0,19,0,0,3,3,144
2024-03-11 20:50:00,23,19,3,3,4,16,11,0,1,7,4,0,2,5,98
2024-03-11 21:00:00,44,29,7,1,2,9,8,0,0,9,1,0,4,4,118
2024-03-11 21:10:00,28,16,6,1,8,13,10,1,1,4,1,0,3,5,97
2024-03-11 21:20:00,35,23,9,1,1,22,16,1,1,3,1,0,3,6,122
2024-03-11 21:30:00,35,24,3,1,4,21,9,0,0,4,2,0,1,3,107
2024-03-11 21:40:00,20,18,1,1,0,18,12,0,0,0,2,0,0,0,72
2024-03-11 21:50:00,30,15,4,3,2,16,14,3,1,2,2,0,8,4,104
2024-03-11 22:00:00,19,20,2,1,2,12,12,1,2,2,1,0,2,3,79
2024-03-11 22:10:00,27,15,8,2,1,15,13,0,0,0,0,0,1,0,82
2024-03-11 22:20:00,21,17,4,0,2,35,11,0,0,2,2,0,0,0,94
2024-03-11 22:30:00,18,17,15,3,3,14,15,2,1,0,1,0,1,0,90
2024-03-11 22:40:00,12,6,1,0,0,15,11,3,3,0,1,0,0,2,54
2024-03-11 22:50:00,15,14,2,1,0,9,9,0,0,0,0,0,2,3,55
2024-03-11 23:00:00,12,9,12,0,2,9,9,0,0,3,0,0,1,1,58
2024-03-11 23:10:00,12,15,6,0,0,7,6,0,0,0,0,0,0,0,46
2024-03-11 23:20:00,10,7,3,1,0,4,4,0,0,0,1,0,0,0,30
2024-03-11 23:30:00,7,6,1,0,0,4,2,0,0,2,0,0,1,1,24
2024-03-11 23:40:00,6,4,1,1,2,2,2,1,0,2,0,0,0,0,21
2024-03-11 23:50:00,3,3,2,2,0,3,3,0,0,0,0,0,1,1,18
2024-03-12 00:00:00,5,4,2,3,0,2,2,0,0,0,0,0,0,0,18
2024-03-12 00:10:00,6,5,3,2,0,4,4,0,0,0,0,0,0,0,24
2024-03-12 00:20:00,2,2,0,0,0,3,3,0,0,0,0,0,0,0,10
2024-03-12 00:30:00,6,5,5,1,0,4,4,0,0,0,0,0,0,0,25
