datetime,D21Z,V22Z,V32Z,D51Z,D52Z,D53Z,V54Z,V55Z,V56Z,D61Z,D62Z,D81Z,D82Z,V83Z,V84Z,V92Z,D111Z,D112Z,V113Z,V114Z,D121Z,V122Z,Total
2024-03-31 11:20:00,3,4,4,7,40,16,7,24,11,3,3,4,5,6,6,1,37,14,20,11,1,1,228
2024-03-31 11:30:00,2,3,3,7,50,18,6,34,17,0,0,2,2,2,2,1,36,15,29,13,1,1,244
2024-03-31 11:40:00,1,1,6,7,57,22,7,32,17,2,2,2,5,2,5,1,33,15,17,11,1,1,247
2024-03-31 11:50:00,5,3,6,11,47,15,13,35,14,4,5,4,1,4,1,2,48,18,21,15,0,0,272
2024-03-31 12:00:00,1,1,2,7,47,17,7,23,15,3,3,3,1,4,2,2,47,17,26,13,1,5,247
2024-03-31 12:10:00,3,4,3,8,50,13,6,23,10,2,2,6,3,7,3,1,44,15,28,13,3,3,250
2024-03-31 12:20:00,1,1,5,11,48,20,13,24,13,2,2,7,1,7,1,1,44,20,35,19,0,0,275
2024-03-31 12:30:00,2,5,12,7,38,11,7,30,8,6,6,5,5,6,4,0,45,24,18,16,2,2,259
2024-03-31 12:40:00,1,1,1,1,36,15,1,19,13,4,4,6,4,7,5,0,44,15,23,13,0,2,215
2024-03-31 12:50:00,1,1,9,3,53,21,3,23,16,1,1,6,2,6,2,2,57,23,30,19,1,1,281
2024-03-31 13:00:00,3,3,5,2,46,14,5,25,14,3,3,5,4,5,3,3,43,28,23,24,0,0,261
2024-03-31 13:10:00,5,5,6,8,39,12,8,20,8,3,3,4,1,4,1,0,45,28,19,17,2,2,240
2024-03-31 13:20:00,3,2,5,5,35,13,5,22,9,1,1,3,2,3,2,2,44,21,17,15,0,0,210
2024-03-31 13:30:00,4,5,6,11,44,19,12,37,16,5,5,3,3,4,3,0,51,22,21,17,2,2,292
2024-03-31 13:40:00,1,1,6,7,47,19,7,25,14,1,1,3,3,4,2,1,50,21,24,16,0,0,253
2024-03-31 13:50:00,5,4,12,6,38,10,4,34,9,3,3,11,6,12,5,1,44,22,24,19,1,1,274
2024-03-31 14:00:00,2,2,3,3,40,23,5,23,13,2,2,9,4,10,3,2,51,20,21,18,1,1,258
2024-03-31 14:10:00,4,4,7,7,47,13,11,36,10,9,9,7,5,8,6,2,39,23,16,18,2,2,285
2024-03-31 14:20:00,6,6,4,7,47,19,8,24,9,7,6,1,9,1,11,2,42,21,19,14,2,2,267
2024-03-31 14:30:00,8,8,2,5,60,26,4,39,19,2,2,4,4,4,4,2,55,29,36,25,2,1,341
2024-03-31 14:40:00,5,4,7,3,49,16,3,26,14,4,5,4,5,4,6,4,50,19,29,17,1,1,276
2024-03-31 14:50:00,3,1,1,3,38,17,3,20,12,3,3,3,0,3,0,3,54,29,22,18,1,1,238
2024-03-31 15:00:00,6,6,3,8,35,15,8,23,10,2,2,13,4,14,5,2,54,18,34,20,0,0,282
2024-03-31 15:10:00,6,6,7,7,45,28,6,16,12,3,3,6,4,6,4,3,49,18,32,17,4,3,285
2024-03-31 15:20:00,1,1,6,3,41,21,3,25,17,2,2,5,5,4,5,3,47,17,16,12,0,0,236
2024-03-31 15:30:00,3,4,9,6,42,18,8,33,15,4,4,5,1,4,1,2,47,28,27,24,1,1,287
2024-03-31 15:40:00,5,4,11,3,37,19,4,24,12,4,4,3,6,3,8,2,38,20,19,15,0,0,241
2024-03-31 15:50:00,4,6,7,5,41,9,6,30,10,1,1,3,6,2,6,2,47,22,23,17,1,1,250
2024-03-31 16:00:00,3,5,2,5,34,15,7,21,12,5,4,2,2,3,3,1,43,16,26,11,1,1,222
2024-03-31 16:10:00,5,6,4,7,45,18,8,30,19,4,2,3,1,2,0,0,39,18,28,14,0,0,253
2024-03-31 16:20:00,0,0,7,6,40,19,6,30,15,5,5,2,4,3,4,0,41,20,26,13,1,1,248
2024-03-31 16:30:00,6,5,3,3,41,16,5,35,14,0,0,3,1,3,1,1,37,28,30,17,0,0,249
2024-03-31 16:40:00,1,1,0,5,35,17,5,26,14,6,6,6,4,7,4,1,48,27,22,17,1,1,254
2024-03-31 16:50:00,0,0,5,2,38,11,3,34,10,0,0,3,4,3,4,1,42,18,27,16,0,0,221
2024-03-31 17:00:00,3,3,4,5,49,11,5,40,10,6,6,4,5,3,4,1,51,13,32,12,4,3,274
2024-03-31 17:10:00,5,5,3,2,32,13,2,19,11,6,6,4,3,5,3,0,40,16,26,13,0,0,214
2024-03-31 17:20:00,3,3,3,13,46,16,8,25,10,1,2,16,7,13,7,10,51,28,29,19,0,0,310
2024-03-31 17:30:00,6,5,4,4,35,15,4,27,10,5,4,8,5,8,3,1,44,19,31,16,3,3,260
2024-03-31 17:40:00,5,5,1,6,35,11,5,27,8,3,3,9,3,9,3,1,47,24,33,15,0,0,253
2024-03-31 17:50:00,6,4,6,4,36,17,5,27,11,5,5,7,3,8,3,1,49,33,28,16,2,2,278
2024-03-31 18:00:00,4,5,7,9,35,16,7,17,13,7,7,11,8,10,8,2,54,28,28,17,2,1,296
2024-03-31 18:10:00,10,8,8,6,45,16,6,23,13,5,5,7,3,6,2,0,51,31,15,20,1,1,282
2024-03-31 18:20:00,3,3,9,5,38,12,4,33,13,4,3,4,7,4,5,0,36,28,17,23,2,2,255
2024-03-31 18:30:00,1,0,3,4,35,16,4,21,13,3,3,7,5,10,3,6,45,27,23,19,0,0,248
2024-03-31 18:40:00,3,4,6,1,36,13,1,27,10,3,3,4,1,5,1,1,44,19,33,11,1,4,231
2024-03-31 18:50:00,3,3,5,2,38,17,2,19,11,5,5,4,4,4,5,2,47,22,29,15,0,0,242
2024-03-31 19:00:00,5,4,6,4,27,9,4,19,9,3,3,11,2,12,4,4,51,26,25,19,0,0,247
2024-03-31 19:10:00,3,3,8,10,43,19,11,23,11,6,6,4,3,3,2,7,48,27,23,20,1,2,283
2024-03-31 19:20:00,5,4,4,1,31,10,1,22,9,7,6,4,1,5,1,0,40,23,21,17,0,0,212
2024-03-31 19:30:00,4,2,6,5,28,11,7,23,10,7,9,4,3,7,3,7,55,32,32,20,1,1,277
2024-03-31 19:40:00,5,4,7,8,40,13,7,28,9,5,4,4,3,4,0,2,41,24,24,17,2,2,253
2024-03-31 19:50:00,5,4,8,3,33,11,3,21,11,4,5,1,5,1,4,6,48,21,21,17,0,0,232
2024-03-31 20:00:00,6,6,1,1,36,9,1,29,11,4,3,3,1,3,0,0,48,18,19,19,2,3,223
2024-03-31 20:10:00,4,4,6,3,26,9,3,23,12,3,2,1,2,1,3,2,35,12,27,13,0,0,191
2024-03-31 20:20:00,3,2,8,2,19,2,5,18,5,4,3,4,2,5,2,0,34,12,36,14,1,1,182
2024-03-31 20:30:00,2,3,7,4,20,6,7,27,5,3,3,3,2,1,0,0,26,14,31,18,1,1,184
2024-03-31 20:40:00,4,3,2,5,29,14,8,33,20,3,3,3,1,4,2,1,30,15,51,26,2,3,262
2024-03-31 20:50:00,3,3,4,3,22,9,9,16,13,7,6,7,1,15,1,0,38,23,31,29,2,3,245
2024-03-31 21:00:00,5,6,7,7,23,9,10,29,15,5,4,2,2,1,0,3,54,21,31,22,0,0,256
2024-03-31 21:10:00,4,3,7,9,26,11,13,30,14,5,5,4,4,5,4,9,40,14,22,19,1,1,250
2024-03-31 21:20:00,2,3,4,3,18,8,4,22,14,6,4,6,3,4,3,4,41,20,25,21,1,1,217
2024-03-31 21:30:00,2,5,4,4,19,12,10,25,15,8,7,5,3,8,2,3,24,12,22,15,1,1,207
2024-03-31 21:40:00,1,1,6,8,25,6,12,27,17,3,3,8,1,5,0,9,30,12,27,20,0,0,221
2024-03-31 21:50:00,0,1,12,2,17,9,6,21,14,4,4,1,6,0,7,2,36,11,45,18,2,5,223
2024-03-31 22:00:00,5,3,10,1,24,10,2,35,15,6,6,7,1,7,1,3,29,8,21,8,0,0,202
2024-03-31 22:10:00,2,4,2,1,23,5,1,25,10,1,1,6,3,3,2,7,31,10,28,11,1,1,178
2024-03-31 22:20:00,4,1,7,8,24,11,8,27,16,6,6,7,5,10,4,5,34,16,31,21,2,3,256
2024-03-31 22:30:00,6,8,11,3,15,9,6,22,11,2,2,9,8,6,9,13,32,11,34,16,0,0,233
2024-03-31 22:40:00,9,9,7,3,18,4,6,24,8,2,2,11,1,8,0,12,26,6,31,12,3,4,206
2024-03-31 22:50:00,7,14,7,3,20,8,4,20,8,2,2,38,7,36,8,30,26,12,31,20,2,2,307
2024-03-31 23:00:00,3,7,6,3,17,2,3,15,5,1,1,19,5,15,4,37,22,12,23,15,0,0,215
2024-03-31 23:10:00,2,2,3,0,22,4,0,11,6,2,1,2,2,3,0,2,21,7,18,6,0,0,114
2024-03-31 23:20:00,2,3,2,1,10,5,2,11,8,3,3,0,1,0,1,0,18,6,15,3,0,0,94
2024-03-31 23:30:00,4,7,4,1,10,3,1,11,5,2,2,6,2,4,1,1,24,6,16,7,1,1,119
2024-03-31 23:40:00,2,3,4,3,18,4,3,14,3,0,0,8,2,4,2,1,17,4,15,4,0,0,111
2024-03-31 23:50:00,4,2,5,1,12,5,1,11,5,0,0,3,1,0,0,0,22,12,17,12,2,2,117
2024-04-01 00:00:00,4,3,5,1,11,4,2,12,7,2,2,1,0,1,0,4,19,8,14,9,0,0,109
2024-04-01 00:10:00,0,3,6,1,5,0,1,5,1,1,1,2,0,3,0,0,15,8,12,5,1,1,71
2024-04-01 00:20:00,3,2,0,0,8,1,0,6,2,1,1,2,0,1,0,0,7,2,5,2,0,0,43
2024-04-01 00:30:00,2,4,1,0,7,2,0,8,2,0,0,5,1,1,0,3,12,2,12,3,0,0,65
2024-04-01 00:40:00,0,0,0,1,10,6,1,10,6,0,0,2,1,5,2,0,17,4,15,4,1,1,86
2024-04-01 00:50:00,0,2,3,1,11,5,1,12,5,2,2,3,1,3,0,0,13,0,12,0,0,0,76
2024-04-01 01:00:00,2,4,3,0,6,1,0,6,1,0,0,1,0,0,1,0,11,5,11,5,0,0,57
2024-04-01 01:10:00,3,4,1,0,5,4,0,7,3,0,0,3,1,2,1,3,9,6,9,5,0,0,66
2024-04-01 01:20:00,2,2,0,1,5,1,1,6,1,0,0,1,1,0,0,2,8,7,9,7,0,0,54
2024-04-01 01:30:00,0,3,3,4,9,1,4,13,1,0,0,2,1,1,2,0,9,5,8,3,0,0,69
2024-04-01 01:40:00,2,2,0,2,8,1,2,11,2,1,1,0,1,0,0,4,13,4,13,3,2,1,73
2024-04-01 01:50:00,2,2,0,1,3,1,1,4,2,1,1,1,1,1,1,0,7,2,8,2,0,0,41
2024-04-01 02:00:00,0,1,1,2,6,1,4,9,2,1,1,0,2,0,2,0,7,0,6,0,0,0,45
2024-04-01 02:10:00,3,3,2,1,10,4,0,9,4,0,0,1,0,2,0,1,8,3,10,3,0,0,64
2024-04-01 02:20:00,2,3,1,0,8,1,0,7,1,0,0,1,0,0,0,0,5,1,4,1,0,0,35
2024-04-01 02:30:00,2,4,3,1,7,1,1,7,2,2,2,6,0,8,0,3,4,1,4,1,1,2,62
2024-04-01 02:40:00,3,5,3,0,3,1,0,3,2,1,1,0,0,0,0,3,7,0,7,2,1,1,43
2024-04-01 02:50:00,1,2,1,1,2,1,1,2,1,0,0,1,1,1,1,2,5,2,6,2,0,0,33
2024-04-01 03:00:00,2,1,0,0,2,0,0,2,0,0,0,0,0,0,0,1,5,2,5,3,1,1,25
2024-04-01 03:10:00,2,1,0,0,5,0,0,4,0,0,0,0,1,0,2,0,5,1,5,3,1,1,31
2024-04-01 03:20:00,0,1,1,1,2,0,2,2,0,0,0,0,0,0,0,0,8,3,8,3,0,0,31
2024-04-01 03:30:00,0,2,2,1,0,0,11,1,0,0,0,0,3,0,4,0,4,0,4,0,0,0,32
2024-04-01 03:40:00,5,4,1,1,6,0,22,6,1,1,1,1,1,1,1,2,6,1,6,0,0,0,67
2024-04-01 03:50:00,6,6,0,0,6,0,12,5,1,1,1,1,2,2,2,2,11,3,11,3,1,1,77
2024-04-01 04:00:00,2,3,1,2,5,0,3,5,2,2,2,0,1,0,2,0,6,2,7,1,0,0,46
2024-04-01 04:10:00,1,3,2,1,7,0,1,7,3,3,3,0,0,0,0,0,5,3,6,3,2,2,52
2024-04-01 04:20:00,2,2,0,0,6,1,0,6,2,1,1,0,1,0,2,0,2,2,2,2,0,0,32
2024-04-01 04:30:00,4,6,0,2,6,0,2,7,0,0,0,1,0,0,0,0,6,4,6,3,0,0,47
2024-04-01 04:40:00,0,0,0,1,5,0,1,4,1,1,1,0,2,0,2,0,5,2,5,2,0,0,32
2024-04-01 04:50:00,1,2,0,0,3,1,0,3,1,0,0,5,3,4,1,1,7,6,7,5,0,0,50
2024-04-01 05:00:00,1,1,0,1,6,0,3,7,2,1,1,1,2,1,1,4,3,11,3,11,0,0,60
2024-04-01 05:10:00,0,0,1,0,3,2,0,3,2,1,1,1,0,1,0,0,4,11,5,11,0,0,46
2024-04-01 05:20:00,0,0,0,0,1,2,0,2,3,1,1,0,0,0,0,1,7,3,6,4,1,1,33
2024-04-01 05:30:00,0,0,0,0,7,1,0,7,3,2,2,0,0,0,0,0,10,5,9,5,0,0,51
2024-04-01 05:40:00,0,1,1,2,10,4,2,11,4,0,0,1,1,0,0,0,7,4,9,4,0,0,61
2024-04-01 05:50:00,0,0,0,0,7,1,0,10,2,1,1,1,0,1,0,0,9,3,9,3,0,0,48
2024-04-01 06:00:00,0,1,1,1,3,2,1,3,2,0,0,25,5,25,3,18,3,1,3,4,2,2,105
2024-04-01 06:10:00,0,0,0,1,8,0,1,7,1,1,1,7,2,11,0,3,6,3,7,3,0,0,62
2024-04-01 06:20:00,0,2,5,2,12,1,6,13,3,2,2,3,0,3,2,0,6,2,7,1,0,0,72
2024-04-01 06:30:00,0,0,0,0,11,2,61,10,2,0,0,2,2,1,1,0,5,2,6,2,0,0,107
2024-04-01 06:40:00,0,1,1,3,12,0,121,12,1,1,1,0,0,0,0,2,3,1,2,1,0,0,162
2024-04-01 06:50:00,1,1,0,1,4,0,39,4,0,0,0,0,0,0,0,0,7,0,7,0,0,0,64
2024-04-01 07:00:00,0,0,0,0,9,1,0,6,1,0,0,0,0,0,0,0,4,1,4,0,0,0,26
2024-04-01 07:10:00,0,0,0,2,8,1,2,12,1,0,0,0,0,0,0,0,5,0,5,0,0,0,36
2024-04-01 07:20:00,0,1,1,3,3,2,2,4,2,0,0,4,0,2,0,0,5,0,5,0,0,0,34
2024-04-01 07:30:00,0,0,0,2,7,2,2,7,1,0,0,1,0,3,0,0,6,1,6,1,1,2,42
2024-04-01 07:40:00,0,0,0,0,6,0,0,6,1,1,1,0,0,0,0,0,3,0,3,0,1,1,23
2024-04-01 07:50:00,0,1,1,2,5,1,2,7,5,3,3,0,0,0,0,0,6,1,9,1,1,1,49
2024-04-01 08:00:00,0,0,0,0,5,1,0,5,2,1,1,0,0,0,0,0,3,0,4,0,0,0,22
2024-04-01 08:10:00,0,0,0,2,7,1,2,7,1,0,0,0,1,0,1,0,6,2,6,2,0,0,38
2024-04-01 08:20:00,2,3,2,1,9,0,1,6,0,0,0,1,1,1,0,0,8,3,5,2,1,1,47
2024-04-01 08:30:00,1,1,0,4,17,3,5,15,4,1,1,0,1,0,0,0,10,0,10,0,0,0,73
2024-04-01 08:40:00,0,0,1,5,12,5,5,10,5,1,1,1,1,1,0,0,4,0,4,0,0,0,56
2024-04-01 08:50:00,0,0,0,5,15,0,2,12,0,1,1,1,0,1,0,0,9,0,10,0,0,0,57
2024-04-01 09:00:00,2,1,1,1,15,2,1,12,3,1,1,1,0,0,0,0,15,3,12,2,0,0,73
2024-04-01 09:10:00,1,5,5,3,11,5,3,8,5,1,1,1,1,0,1,0,11,4,13,7,1,1,88
2024-04-01 09:20:00,0,2,3,3,16,4,4,13,5,0,0,3,2,3,3,3,24,7,20,7,1,1,124
2024-04-01 09:30:00,1,1,1,6,23,2,6,17,2,1,1,0,1,1,1,0,14,1,13,1,0,0,93
2024-04-01 09:40:00,2,2,3,9,15,7,8,11,6,2,2,3,1,3,2,0,18,5,16,4,1,1,121
2024-04-01 09:50:00,0,0,5,10,19,10,11,12,9,2,2,1,1,2,1,1,17,5,11,5,1,1,126
2024-04-01 10:00:00,2,0,2,4,22,6,4,14,6,0,0,2,1,2,0,1,16,6,14,5,3,3,113
2024-04-01 10:10:00,4,3,3,8,25,6,7,17,6,0,0,4,3,4,3,0,17,9,20,10,0,0,149
2024-04-01 10:20:00,1,0,5,4,27,5,3,19,5,0,0,1,0,2,0,1,26,6,19,6,0,0,130
2024-04-01 10:30:00,1,1,2,5,21,2,4,19,2,4,3,2,4,3,7,0,24,6,23,6,4,4,147
2024-04-01 10:40:00,1,1,2,5,21,5,4,16,3,1,1,1,4,0,3,1,34,16,25,12,0,0,156
2024-04-01 10:50:00,5,7,9,6,31,9,4,23,8,2,2,4,3,6,6,2,29,16,23,15,0,0,210
2024-04-01 11:00:00,1,1,4,1,26,10,1,19,8,0,0,0,3,0,3,2,23,7,17,6,2,2,136
2024-04-01 11:10:00,2,2,5,4,35,11,5,24,10,6,6,1,3,0,3,4,23,9,19,8,1,1,182
2024-04-01 11:20:00,6,6,9,0,34,5,1,28,5,4,4,4,4,2,4,0,35,16,21,12,1,1,202
2024-04-01 11:30:00,4,5,11,11,33,7,7,22,7,3,3,3,2,3,4,2,33,10,24,11,2,2,209
2024-04-01 11:40:00,3,3,2,7,37,14,7,21,11,3,3,1,3,1,4,1,33,13,33,11,1,1,213
2024-04-01 11:50:00,1,1,6,3,33,13,15,18,10,4,3,3,5,2,6,1,36,14,23,11,3,3,214
2024-04-01 12:00:00,3,3,6,6,32,9,6,27,9,5,5,2,1,2,1,5,36,16,25,12,0,0,211
2024-04-01 12:10:00,2,2,8,6,36,15,6,22,12,3,3,4,2,4,4,3,34,17,22,9,2,2,218
2024-04-01 12:20:00,7,8,5,4,38,14,3,18,13,0,0,5,1,5,1,2,44,14,22,11,0,0,215
2024-04-01 12:30:00,4,4,9,6,43,20,5,34,13,2,2,8,1,10,2,1,42,19,24,19,0,0,268
2024-04-01 12:40:00,0,0,6,5,29,13,4,20,10,5,5,4,3,6,3,3,40,20,20,17,2,2,217
2024-04-01 12:50:00,5,5,7,11,37,16,9,27,13,5,5,3,3,4,3,2,36,22,22,17,3,3,258
2024-04-01 13:00:00,3,3,3,5,23,10,5,18,8,8,7,1,8,2,11,4,38,20,21,17,2,2,219
2024-04-01 13:10:00,4,4,3,4,40,19,5,20,14,4,4,7,4,7,3,2,40,16,25,15,2,2,244
2024-04-01 13:20:00,5,4,7,14,30,14,10,19,11,4,2,6,3,7,4,1,34,20,20,11,2,2,230
2024-04-01 13:30:00,3,3,3,7,31,12,8,25,9,4,5,4,2,2,3,0,43,23,25,20,2,2,236
2024-04-01 13:40:00,5,4,6,3,41,9,3,26,7,6,5,4,3,1,2,4,40,19,18,12,2,2,222
2024-04-01 13:50:00,6,6,7,5,48,13,5,36,11,7,6,5,5,5,5,5,49,20,32,15,2,2,295
2024-04-01 14:00:00,2,2,9,5,37,10,5,23,10,2,2,17,9,18,6,5,35,20,20,17,2,2,258
2024-04-01 14:10:00,4,10,6,10,46,12,11,33,12,3,3,7,5,5,6,6,35,13,21,12,1,1,262
2024-04-01 14:20:00,5,6,6,8,41,17,7,18,12,5,5,10,4,10,4,2,45,27,21,13,1,1,268
2024-04-01 14:30:00,7,7,5,9,45,14,9,28,12,6,5,4,1,2,1,4,36,19,30,13,1,1,259
2024-04-01 14:40:00,2,2,7,9,45,16,8,21,11,3,3,8,9,9,13,6,47,22,25,17,1,1,285
2024-04-01 14:50:00,7,10,9,6,35,13,5,24,12,6,7,2,4,2,6,4,42,16,24,13,3,3,253
2024-04-01 15:00:00,1,1,6,6,29,16,6,24,12,3,3,8,3,8,2,4,41,21,23,15,1,1,234
2024-04-01 15:10:00,2,2,5,8,25,11,7,18,11,6,5,4,4,4,6,4,44,15,25,16,1,1,224
2024-04-01 15:20:00,7,6,9,9,34,15,7,15,11,4,4,2,1,3,1,5,43,18,25,10,0,0,229
2024-04-01 15:30:00,6,5,8,3,36,13,3,20,8,0,0,8,3,12,3,1,34,17,18,18,2,2,220
2024-04-01 15:40:00,6,5,8,11,53,16,11,44,15,6,5,4,6,3,5,6,41,21,29,17,3,3,318
2024-04-01 15:50:00,2,3,7,10,27,7,10,17,8,2,2,3,2,5,2,1,37,19,29,14,2,2,211
2024-04-01 16:00:00,1,2,7,4,23,8,4,18,7,5,6,8,3,9,2,1,36,23,17,18,2,2,206
2024-04-01 16:10:00,8,7,6,8,37,16,8,29,12,2,2,5,3,5,4,1,33,17,26,14,1,3,247
2024-04-01 16:20:00,7,7,5,8,34,10,8,19,10,3,3,2,2,2,1,8,49,21,22,18,1,1,241
2024-04-01 16:30:00,4,3,7,4,39,19,6,23,16,3,3,3,3,5,3,4,40,18,19,14,0,0,236
2024-04-01 16:40:00,6,4,12,6,38,10,5,33,9,6,6,4,1,5,3,2,53,32,21,21,2,2,281
2024-04-01 16:50:00,3,3,6,10,47,11,9,22,11,5,5,2,3,3,2,2,45,21,30,17,0,0,257
2024-04-01 17:00:00,3,3,9,6,33,10,6,23,11,6,6,5,2,8,4,4,44,22,25,18,2,2,252
2024-04-01 17:10:00,5,4,3,4,39,15,5,24,12,4,5,8,5,7,4,2,53,19,25,15,0,0,258
2024-04-01 17:20:00,3,3,8,10,40,19,6,26,14,9,8,11,8,17,12,3,43,27,26,17,1,1,312
2024-04-01 17:30:00,3,3,3,7,34,15,7,25,11,5,5,22,7,16,6,8,46,21,28,19,0,0,291
2024-04-01 17:40:00,11,11,14,9,45,16,11,25,13,0,1,7,1,7,1,1,45,17,26,12,2,2,277
2024-04-01 17:50:00,2,2,8,6,40,21,8,25,14,5,4,9,3,10,3,0,52,26,33,15,2,2,290
2024-04-01 18:00:00,8,7,13,11,35,8,9,30,8,3,3,6,3,5,2,0,43,16,26,12,0,0,248
2024-04-01 18:10:00,7,5,9,10,36,20,9,23,13,6,6,8,5,9,6,3,34,18,23,11,0,0,261
2024-04-01 18:20:00,5,5,7,8,39,10,9,33,8,5,5,7,4,9,5,2,38,24,24,15,3,2,267
2024-04-01 18:30:00,3,2,5,11,32,13,7,25,14,5,5,7,4,8,4,3,38,17,20,17,3,2,245
2024-04-01 18:40:00,3,2,11,3,33,17,3,23,12,5,5,7,3,8,4,3,42,24,18,17,0,0,243
2024-04-01 18:50:00,6,7,9,5,30,16,5,18,11,4,4,3,1,1,2,1,41,14,22,13,1,0,214
2024-04-01 19:00:00,5,5,6,7,38,13,5,27,10,1,1,7,6,7,7,0,31,12,23,9,2,2,224
2024-04-01 19:10:00,3,3,11,4,37,13,4,28,13,4,3,5,5,3,6,4,40,25,21,14,2,2,250
2024-04-01 19:20:00,5,6,5,8,28,14,7,18,10,3,3,7,4,11,4,2,48,24,20,19,0,0,246
2024-04-01 19:30:00,5,4,7,6,32,17,6,21,13,6,6,5,3,8,6,2,41,23,18,15,1,1,246
2024-04-01 19:40:00,6,5,11,3,27,13,3,36,11,5,5,6,3,9,9,5,39,21,21,22,1,1,262
2024-04-01 19:50:00,7,7,6,6,26,9,5,17,8,8,6,9,4,15,3,6,39,16,22,11,0,0,230
2024-04-01 20:00:00,4,4,4,4,21,9,4,16,7,1,1,5,9,5,12,3,39,10,21,13,1,1,194
2024-04-01 20:10:00,5,6,16,3,26,12,6,18,18,2,2,4,2,3,4,4,42,15,32,18,0,1,239
2024-04-01 20:20:00,7,11,13,4,28,7,8,25,11,0,0,2,3,3,2,2,27,16,26,13,0,0,208
2024-04-01 20:30:00,7,3,5,5,23,5,6,17,7,0,0,1,2,1,5,3,40,21,26,29,0,0,206
2024-04-01 20:40:00,2,2,6,4,23,10,6,16,13,4,3,4,4,7,2,11,43,22,36,31,0,0,249
2024-04-01 20:50:00,2,2,2,3,30,13,8,35,12,5,5,6,6,11,4,1,46,20,27,22,0,0,260
2024-04-01 21:00:00,1,1,11,5,24,4,7,23,10,6,6,4,3,6,7,8,38,23,35,23,0,0,245
2024-04-01 21:10:00,1,0,4,4,28,12,7,28,19,5,6,9,3,16,2,3,53,20,24,29,3,4,280
2024-04-01 21:20:00,2,3,11,3,26,8,3,29,13,7,8,3,1,6,0,5,38,18,26,19,1,1,231
2024-04-01 21:30:00,3,4,12,6,20,7,14,24,10,8,5,3,4,1,3,0,33,10,26,12,0,0,205
2024-04-01 21:40:00,5,10,8,3,14,7,1,29,14,3,3,4,3,8,1,11,32,9,33,17,0,0,215
2024-04-01 21:50:00,3,4,11,4,13,5,8,21,8,2,2,5,1,6,2,17,29,11,33,18,0,0,203
2024-04-01 22:00:00,3,3,4,3,24,9,5,24,16,2,2,7,5,5,4,3,29,7,26,12,0,0,193
2024-04-01 22:10:00,1,1,3,2,20,10,3,29,16,2,2,4,2,4,2,2,29,16,28,24,1,2,203
2024-04-01 22:20:00,4,3,8,0,19,6,0,22,8,1,1,6,3,8,4,19,17,9,21,14,3,2,178
2024-04-01 22:30:00,5,1,5,5,17,5,9,22,8,0,0,10,4,13,2,20,24,8,23,10,1,2,194
2024-04-01 22:40:00,2,2,8,0,18,4,0,26,9,5,5,12,4,18,4,8,27,14,21,19,1,1,208
2024-04-01 22:50:00,5,5,5,2,17,3,3,21,4,1,1,27,15,41,24,40,17,4,22,8,0,0,265
2024-04-01 23:00:00,2,2,11,1,15,2,2,11,7,1,1,22,9,47,12,29,21,8,24,13,3,6,249
2024-04-01 23:10:00,3,3,3,3,14,3,4,17,6,2,2,9,3,7,2,4,18,7,17,10,0,0,137
2024-04-01 23:20:00,1,1,4,3,11,4,5,16,8,2,2,1,2,1,1,2,25,6,27,7,1,1,131
2024-04-01 23:30:00,6,6,5,1,8,3,1,9,4,1,1,4,4,3,4,3,21,8,33,9,0,0,134
2024-04-01 23:40:00,3,3,8,1,7,2,3,12,2,0,0,4,1,4,0,0,16,8,17,12,0,0,103
2024-04-01 23:50:00,0,0,7,2,7,0,2,8,0,0,0,2,1,2,0,4,12,5,16,8,1,1,78
2024-04-02 00:00:00,3,2,4,3,8,4,6,8,10,1,1,1,3,2,1,5,8,3,8,4,0,0,85
2024-04-02 00:10:00,0,0,0,0,9,4,0,11,6,3,3,5,1,11,0,1,13,3,16,5,1,1,93
2024-04-02 00:20:00,2,2,3,1,7,4,1,10,13,1,1,2,3,3,3,0,9,1,9,1,0,0,76
2024-04-02 00:30:00,2,1,4,0,5,0,0,6,0,2,2,1,0,2,0,0,7,2,8,2,0,0,44
2024-04-02 00:40:00,1,1,2,0,7,2,0,10,6,1,1,2,3,1,1,2,3,1,4,3,0,0,51
2024-04-02 00:50:00,1,1,0,2,2,1,2,2,2,1,1,1,0,2,0,0,9,4,10,7,0,0,48
2024-04-02 01:00:00,3,2,1,0,6,0,0,7,0,0,0,1,2,2,1,0,7,1,11,2,1,2,49
2024-04-02 01:10:00,2,1,0,2,7,2,8,5,5,0,0,1,3,0,3,0,9,4,12,6,1,1,72
2024-04-02 01:20:00,3,3,0,1,2,0,1,2,0,0,0,3,1,4,1,0,4,4,7,9,1,2,48
2024-04-02 01:30:00,2,2,0,0,3,2,0,4,1,1,1,3,3,1,0,2,3,1,3,2,0,0,34
2024-04-02 01:40:00,4,2,3,1,5,2,3,6,3,0,0,1,0,0,0,0,3,2,4,3,0,0,42
2024-04-02 01:50:00,0,0,0,3,5,1,3,5,1,0,0,0,0,0,0,2,8,2,7,2,0,0,39
2024-04-02 02:00:00,1,1,1,2,2,0,3,4,1,1,1,0,2,0,2,0,5,2,8,2,0,0,38
2024-04-02 02:10:00,3,4,4,0,6,1,0,8,1,1,1,1,0,3,0,0,2,1,3,1,0,0,40
2024-04-02 02:20:00,1,1,0,2,1,1,2,3,3,2,2,2,0,3,0,0,4,2,7,2,0,0,38
