datetime,V21Z,V22Z,D51Z,D81Z,D82Z,D91Z,D41Z,V83Z,V84Z,V92Z,V43Z,V44Z,Total
2024-03-03 11:00:00,0,0,6,29,26,2,0,14,18,1,3,8,107
2024-03-03 11:10:00,0,0,4,30,23,0,0,22,18,0,3,2,102
2024-03-03 11:20:00,0,0,3,24,20,4,0,17,16,2,0,5,91
2024-03-03 11:30:00,0,0,4,27,27,5,0,10,14,1,4,7,99
2024-03-03 11:40:00,0,0,4,25,31,12,0,13,21,4,2,5,117
2024-03-03 11:50:00,0,0,4,31,33,5,0,20,22,2,5,3,125
2024-03-03 12:00:00,0,0,7,30,25,8,0,21,19,4,10,9,133
2024-03-03 12:10:00,0,0,6,27,30,9,0,15,21,4,6,8,126
2024-03-03 12:20:00,0,0,5,38,35,3,0,19,21,2,12,8,143
2024-03-03 12:30:00,0,0,5,40,37,2,0,21,22,2,5,9,143
2024-03-03 12:40:00,0,0,5,35,29,5,0,23,25,4,13,11,150
2024-03-03 12:50:00,0,0,1,33,29,7,0,23,21,4,6,5,129
2024-03-03 13:00:00,0,0,4,41,38,7,0,19,18,4,17,11,159
2024-03-03 13:10:00,0,0,10,41,32,19,0,18,22,7,7,10,166
2024-03-03 13:20:00,0,0,6,41,36,10,0,15,14,7,14,8,151
2024-03-03 13:30:00,0,0,5,39,41,0,0,15,21,0,9,9,139
2024-03-03 13:40:00,0,0,3,43,46,8,0,25,19,5,7,7,163
2024-03-03 13:50:00,0,0,2,45,42,6,0,22,20,2,6,14,159
2024-03-03 14:00:00,0,0,10,44,44,11,0,27,13,2,7,10,168
2024-03-03 14:10:00,0,0,7,37,40,19,0,24,18,5,13,12,175
2024-03-03 14:20:00,0,0,4,43,48,19,0,26,34,7,11,9,201
2024-03-03 14:30:00,0,0,0,39,41,9,0,22,23,6,11,4,155
2024-03-03 14:40:00,0,0,10,40,46,13,0,32,19,5,7,11,183
2024-03-03 14:50:00,0,0,9,39,29,7,0,38,28,2,12,3,167
2024-03-03 15:00:00,0,0,6,44,46,11,0,35,45,5,7,8,207
2024-03-03 15:10:00,0,0,2,40,43,14,0,25,39,4,11,12,190
2024-03-03 15:20:00,0,0,2,47,45,7,0,24,41,5,8,6,185
2024-03-03 15:30:00,0,0,8,47,42,19,0,51,35,7,7,12,228
2024-03-03 15:40:00,0,0,4,43,38,7,0,30,33,6,1,7,169
2024-03-03 15:50:00,0,0,10,44,47,5,0,30,39,4,11,8,198
2024-03-03 16:00:00,0,0,5,48,34,9,0,32,25,2,15,10,180
2024-03-03 16:10:00,0,0,8,42,37,7,0,17,35,4,7,6,163
2024-03-03 16:20:00,0,0,3,63,58,12,0,38,47,6,14,8,249
2024-03-03 16:30:00,0,0,1,35,35,18,0,23,40,4,10,9,175
2024-03-03 16:40:00,0,0,3,42,42,8,0,37,38,2,4,2,178
2024-03-03 16:50:00,0,0,4,45,36,3,0,36,39,2,7,8,180
2024-03-03 17:00:00,0,0,8,42,45,7,0,36,53,3,4,11,209
2024-03-03 17:10:00,0,0,3,42,32,9,0,32,27,4,10,16,175
2024-03-03 17:20:00,0,0,5,57,39,8,0,34,30,4,5,6,188
2024-03-03 17:30:00,0,0,3,47,43,11,0,33,36,3,8,6,190
2024-03-03 17:40:00,0,0,4,43,31,5,0,22,21,3,8,5,142
2024-03-03 17:50:00,0,0,4,42,38,16,0,16,19,5,13,13,166
2024-03-03 18:00:00,0,0,11,50,40,12,0,16,20,4,3,5,161
2024-03-03 18:10:00,0,0,9,58,38,17,0,23,20,14,11,8,198
2024-03-03 18:20:00,0,0,11,54,48,9,0,39,29,27,12,11,240
2024-03-03 18:30:00,0,0,4,38,34,9,0,35,31,35,23,14,223
2024-03-03 18:40:00,0,0,5,43,36,5,0,40,42,28,14,19,232
2024-03-03 18:50:00,0,0,5,36,38,8,0,42,47,30,8,14,228
2024-03-03 19:00:00,0,0,8,40,36,11,0,30,48,31,6,9,219
2024-03-03 19:10:00,0,0,4,41,29,14,0,46,47,62,15,10,268
2024-03-03 19:20:00,0,0,4,30,41,12,0,48,37,56,5,3,236
2024-03-03 19:30:00,0,0,1,38,36,6,0,54,52,28,4,4,223
2024-03-03 19:40:00,0,0,1,37,37,3,0,30,47,25,3,11,194
2024-03-03 19:50:00,0,0,0,35,31,3,0,49,37,23,6,7,191
2024-03-03 20:00:00,0,0,4,42,29,8,0,52,43,22,3,5,208
2024-03-03 20:10:00,0,0,4,25,30,3,0,30,45,28,11,10,186
2024-03-03 20:20:00,0,0,2,31,29,9,0,38,43,22,3,13,190
2024-03-03 20:30:00,0,0,3,41,38,3,0,47,45,21,2,15,215
2024-03-03 20:40:00,0,0,3,29,29,14,0,31,40,24,0,6,176
2024-03-03 20:50:00,0,0,2,27,22,0,0,31,29,18,2,11,142
2024-03-03 21:00:00,0,0,3,29,29,4,0,28,51,25,5,2,176
2024-03-03 21:10:00,0,0,0,30,21,0,0,32,24,19,0,4,130
2024-03-03 21:20:00,0,0,1,17,21,2,0,35,23,18,3,9,129
2024-03-03 21:30:00,0,0,0,23,22,7,0,23,32,17,3,2,129
2024-03-03 21:40:00,0,0,1,31,22,2,0,34,33,16,3,6,148
2024-03-03 21:50:00,0,0,1,19,20,3,0,25,25,15,3,3,114
2024-03-03 22:00:00,0,0,1,20,19,3,0,33,24,16,1,2,119
2024-03-03 22:10:00,0,0,1,28,31,10,0,44,54,22,1,4,195
2024-03-03 22:20:00,0,0,1,20,22,5,0,33,25,14,1,6,127
2024-03-03 22:30:00,0,0,0,15,15,7,0,27,32,13,2,7,118
2024-03-03 22:40:00,0,0,0,14,21,2,0,32,32,33,2,6,142
2024-03-03 22:50:00,0,0,0,21,20,2,0,28,24,18,3,7,123
2024-03-03 23:00:00,0,0,1,14,11,0,0,24,20,14,1,1,86
2024-03-03 23:10:00,0,0,0,15,15,0,0,21,27,19,2,1,100
2024-03-03 23:20:00,0,0,1,9,12,3,0,21,19,12,1,2,80
2024-03-03 23:30:00,0,0,2,8,13,0,0,11,17,13,0,0,64
2024-03-03 23:40:00,0,0,0,13,20,1,0,22,28,19,0,2,105
2024-03-03 23:50:00,0,0,0,9,9,0,0,20,17,7,0,0,62
2024-03-04 00:00:00,0,0,0,6,8,1,0,12,19,8,3,4,61
2024-03-04 00:10:00,0,0,0,7,11,0,0,18,22,11,1,2,72
2024-03-04 00:20:00,0,0,0,4,9,0,0,19,15,7,1,2,57
2024-03-04 00:30:00,0,0,0,9,10,0,0,27,20,8,0,1,75
2024-03-04 00:40:00,0,0,0,3,4,2,0,7,9,6,1,1,33
2024-03-04 00:50:00,0,0,0,3,2,2,0,3,4,4,0,1,19
2024-03-04 01:00:00,0,0,0,0,4,0,0,3,5,4,0,0,16
2024-03-04 01:10:00,0,0,0,4,5,0,0,9,6,2,2,0,28
2024-03-04 01:20:00,0,0,0,7,1,0,0,6,2,1,1,0,18
2024-03-04 01:30:00,0,0,0,2,2,0,0,4,3,2,0,1,14
2024-03-04 01:40:00,0,0,0,3,1,7,0,5,2,2,0,3,23
2024-03-04 01:50:00,0,0,0,1,6,0,0,8,9,3,2,0,29
2024-03-04 02:00:00,0,0,0,4,2,0,0,8,3,1,0,0,18
2024-03-04 02:10:00,0,0,1,5,3,0,0,11,4,5,0,0,29
2024-03-04 02:20:00,0,0,0,1,1,0,0,1,1,1,0,0,5
2024-03-04 02:30:00,0,0,0,0,4,0,0,2,7,4,0,1,18
2024-03-04 02:40:00,0,0,0,2,3,0,0,9,6,4,0,0,24
2024-03-04 02:50:00,0,0,0,3,1,0,0,2,2,1,0,0,9
2024-03-04 03:00:00,0,0,2,4,1,0,0,7,3,0,0,0,17
2024-03-04 03:10:00,0,0,0,1,0,2,0,2,1,1,0,0,7
2024-03-04 03:20:00,0,0,0,2,3,0,0,2,5,3,0,0,15
2024-03-04 03:30:00,0,0,0,2,1,0,0,6,1,5,2,0,17
2024-03-04 03:40:00,0,0,0,2,2,0,0,2,5,4,0,1,16
2024-03-04 03:50:00,0,0,0,4,5,0,0,11,9,5,0,1,35
2024-03-04 04:00:00,0,0,0,2,0,0,0,4,0,0,1,1,8
2024-03-04 04:10:00,0,0,1,4,2,1,0,7,4,2,0,0,21
2024-03-04 04:20:00,0,0,0,1,2,1,0,3,5,3,0,1,16
2024-03-04 04:30:00,0,0,0,3,8,1,0,13,14,11,0,0,50
2024-03-04 04:40:00,0,0,0,4,9,0,0,9,17,7,0,0,46
2024-03-04 04:50:00,0,0,0,12,10,0,0,24,22,12,0,1,81
2024-03-04 05:00:00,0,0,0,9,14,0,0,22,15,14,1,2,77
2024-03-04 05:10:00,0,0,1,13,18,7,0,22,27,11,0,0,99
2024-03-04 05:20:00,0,0,2,13,16,2,0,26,24,26,4,6,119
2024-03-04 05:30:00,0,0,0,18,27,4,0,26,35,20,4,7,141
2024-03-04 05:40:00,0,0,2,19,33,14,0,36,34,21,1,2,162
2024-03-04 05:50:00,0,0,4,13,36,24,0,29,42,28,2,2,180
2024-03-04 06:00:00,0,0,2,24,27,13,0,29,31,27,2,1,156
2024-03-04 06:10:00,0,0,2,19,39,9,0,19,35,29,0,3,155
2024-03-04 06:20:00,0,0,0,30,42,11,0,35,32,24,0,6,180
2024-03-04 06:30:00,0,0,1,29,40,11,0,36,47,20,5,6,195
2024-03-04 06:40:00,0,0,5,39,49,20,0,38,31,20,7,6,215
2024-03-04 06:50:00,0,0,7,30,40,30,0,28,31,20,5,9,200
2024-03-04 07:00:00,0,0,4,31,56,21,0,23,23,16,10,9,193
2024-03-04 07:10:00,0,0,4,33,57,33,0,18,30,12,7,13,207
2024-03-04 07:20:00,0,0,13,38,46,36,0,23,25,13,18,20,232
2024-03-04 07:30:00,0,0,12,61,78,29,0,25,27,10,15,20,277
2024-03-04 07:40:00,0,0,15,58,67,29,0,25,24,10,11,26,265
2024-03-04 07:50:00,0,0,12,49,64,29,0,25,26,11,5,19,240
2024-03-04 08:00:00,0,0,11,50,74,14,0,29,24,11,20,13,246
2024-03-04 08:10:00,0,0,10,49,65,21,0,27,31,11,15,15,244
2024-03-04 08:20:00,0,0,16,54,57,23,0,22,22,12,4,13,223
2024-03-04 08:30:00,0,0,14,50,59,29,0,24,27,9,6,15,233
2024-03-04 08:40:00,0,0,11,42,68,34,0,23,30,15,5,13,241
2024-03-04 08:50:00,0,0,17,47,52,19,0,24,25,7,10,9,210
2024-03-04 09:00:00,0,0,11,28,60,14,0,16,24,6,5,8,172
2024-03-04 09:10:00,0,0,6,40,62,26,0,13,17,8,5,17,194
2024-03-04 09:20:00,0,0,8,48,50,19,0,17,29,8,5,26,210
2024-03-04 09:30:00,0,0,9,48,53,17,0,25,30,9,4,12,207
2024-03-04 09:40:00,0,0,9,52,64,15,0,22,20,11,14,12,219
2024-03-04 09:50:00,0,0,2,33,58,22,0,18,21,10,14,11,189
2024-03-04 10:00:00,0,0,6,36,43,13,0,22,26,6,10,10,172
2024-03-04 10:10:00,0,0,2,45,47,21,0,23,24,9,5,8,184
2024-03-04 10:20:00,0,0,7,38,48,20,0,21,20,7,12,14,187
2024-03-04 10:30:00,0,0,3,43,51,27,0,24,25,10,3,13,199
2024-03-04 10:40:00,0,0,6,40,53,18,0,24,25,7,14,18,205
2024-03-04 10:50:00,0,0,4,43,52,13,0,17,24,7,6,16,182
2024-03-04 11:00:00,0,0,9,46,49,28,0,21,27,11,3,12,206
2024-03-04 11:10:00,0,0,5,41,49,15,0,22,25,5,4,13,179
2024-03-04 11:20:00,0,0,6,53,55,15,0,24,29,6,6,8,202
2024-03-04 11:30:00,0,0,12,43,60,14,0,25,30,6,4,13,207
2024-03-04 11:40:00,0,0,4,41,60,22,0,24,24,8,2,13,198
2024-03-04 11:50:00,0,0,7,50,60,19,0,25,30,6,5,10,212
2024-03-04 12:00:00,0,0,4,48,68,12,0,19,23,5,8,17,204
2024-03-04 12:10:00,0,0,6,51,69,22,0,24,25,12,12,15,236
2024-03-04 12:20:00,0,0,7,44,54,12,0,20,20,11,14,15,197
2024-03-04 12:30:00,0,0,4,49,61,32,0,25,33,11,8,7,230
2024-03-04 12:40:00,0,0,8,44,52,14,0,20,24,8,16,10,196
2024-03-04 12:50:00,0,0,11,42,69,17,0,21,28,7,8,9,212
2024-03-04 13:00:00,0,0,13,49,53,8,0,28,23,7,20,15,216
2024-03-04 13:10:00,0,0,16,45,64,20,0,21,32,8,12,17,235
2024-03-04 13:20:00,0,0,9,51,68,23,0,25,29,10,6,23,244
2024-03-04 13:30:00,0,0,8,40,48,7,0,21,21,4,8,22,179
2024-03-04 13:40:00,0,0,12,43,56,4,0,22,29,5,2,20,193
2024-03-04 13:50:00,0,0,7,35,50,11,0,20,28,4,9,19,183
2024-03-04 14:00:00,0,0,6,48,57,19,0,28,20,9,4,22,213
2024-03-04 14:10:00,0,0,5,56,61,19,0,26,26,6,4,11,214
2024-03-04 14:20:00,0,0,8,59,57,14,0,21,18,7,14,12,210
2024-03-04 14:30:00,0,0,8,55,66,17,0,27,35,9,12,16,245
2024-03-04 14:40:00,0,0,7,40,56,23,0,18,26,9,11,16,206
2024-03-04 14:50:00,0,0,9,60,80,12,0,22,21,7,11,16,238
2024-03-04 15:00:00,0,0,7,49,64,14,0,21,15,4,17,16,207
2024-03-04 15:10:00,0,0,12,47,73,17,0,19,13,10,21,13,225
2024-03-04 15:20:00,0,0,5,50,71,19,0,14,15,9,11,11,205
2024-03-04 15:30:00,0,0,11,58,70,25,0,19,15,8,15,12,233
2024-03-04 15:40:00,0,0,7,48,56,9,0,16,17,4,10,14,181
2024-03-04 15:50:00,0,0,4,46,70,17,0,15,11,10,20,21,214
2024-03-04 16:00:00,0,0,5,65,74,26,0,26,21,12,18,20,267
2024-03-04 16:10:00,0,0,8,65,66,18,0,15,12,10,14,16,224
2024-03-04 16:20:00,0,0,7,65,68,37,0,12,16,9,17,14,245
2024-03-04 16:30:00,0,0,4,77,70,22,0,18,14,7,13,21,246
2024-03-04 16:40:00,0,0,4,53,59,14,0,18,15,7,16,17,203
2024-03-04 16:50:00,0,0,6,58,64,27,0,21,11,10,19,22,238
2024-03-04 17:00:00,0,0,4,65,75,19,0,14,13,8,24,21,243
2024-03-04 17:10:00,0,0,11,64,64,22,0,12,14,11,16,18,232
2024-03-04 17:20:00,0,0,6,51,72,15,0,13,22,7,16,15,217
2024-03-04 17:30:00,0,0,8,53,62,18,0,18,13,8,28,17,225
2024-03-04 17:40:00,0,0,4,71,68,26,0,13,14,8,25,27,256
2024-03-04 17:50:00,0,0,4,59,60,22,0,15,21,8,24,19,232
2024-03-04 18:00:00,0,0,4,52,60,19,0,20,14,49,16,15,249
2024-03-04 18:10:00,0,0,6,54,62,16,0,30,29,26,20,19,262
2024-03-04 18:20:00,0,0,7,43,56,9,0,36,43,38,21,23,276
2024-03-04 18:30:00,0,0,12,55,63,7,0,29,34,44,19,27,290
2024-03-04 18:40:00,0,0,9,50,61,19,0,28,42,52,13,13,287
2024-03-04 18:50:00,0,0,8,43,57,10,0,43,35,56,11,19,282
2024-03-04 19:00:00,0,0,9,48,42,9,0,34,29,32,6,17,226
2024-03-04 19:10:00,0,0,6,38,47,8,0,46,45,42,21,11,264
2024-03-04 19:20:00,0,0,10,47,44,5,0,32,30,18,17,7,210
2024-03-04 19:30:00,0,0,6,37,39,13,0,43,54,31,9,12,244
2024-03-04 19:40:00,0,0,5,34,32,0,0,24,28,21,4,9,157
2024-03-04 19:50:00,0,0,5,25,32,5,0,32,29,20,8,5,161
2024-03-04 20:00:00,0,0,3,35,34,8,0,27,38,17,10,7,179
2024-03-04 20:10:00,0,0,5,32,35,10,0,37,40,26,8,7,200
2024-03-04 20:20:00,0,0,9,31,36,7,0,40,34,27,3,8,195
2024-03-04 20:30:00,0,0,5,34,38,7,0,49,33,43,11,14,234
2024-03-04 20:40:00,0,0,5,43,47,8,0,50,45,23,1,5,227
2024-03-04 20:50:00,0,0,4,23,35,8,0,35,32,20,5,9,171
2024-03-04 21:00:00,0,0,6,24,28,1,0,29,40,30,3,14,175
2024-03-04 21:10:00,0,0,2,23,21,4,0,27,35,20,9,11,152
2024-03-04 21:20:00,0,0,4,34,28,2,0,37,33,22,2,3,165
2024-03-04 21:30:00,0,0,4,29,21,2,0,39,38,38,6,4,181
2024-03-04 21:40:00,0,0,4,17,21,3,0,19,43,22,0,1,130
2024-03-04 21:50:00,0,0,2,30,21,6,0,41,31,38,9,9,187
2024-03-04 22:00:00,0,0,2,28,24,4,0,42,31,25,14,15,185
2024-03-04 22:10:00,0,0,2,20,16,0,0,32,19,11,2,9,111
2024-03-04 22:20:00,0,0,0,31,27,3,0,34,24,16,2,10,147
2024-03-04 22:30:00,0,0,0,35,30,4,0,48,31,24,10,10,192
2024-03-04 22:40:00,0,0,1,28,21,0,0,34,34,21,6,9,154
2024-03-04 22:50:00,0,0,0,26,17,12,0,33,25,26,8,9,156
2024-03-04 23:00:00,0,0,2,10,12,3,0,22,24,12,0,0,85
2024-03-04 23:10:00,0,0,1,10,10,2,0,17,25,21,3,5,94
2024-03-04 23:20:00,0,0,0,8,10,0,0,17,17,13,2,1,68
2024-03-04 23:30:00,0,0,1,10,10,3,0,20,20,7,1,3,75
2024-03-04 23:40:00,0,0,2,14,7,1,0,24,11,11,1,1,72
2024-03-04 23:50:00,0,0,1,9,8,0,0,21,16,8,2,2,67
2024-03-05 00:00:00,0,0,0,8,4,0,0,13,8,6,1,36,76
2024-03-05 00:10:00,0,0,0,8,9,3,0,9,12,12,0,2,55
2024-03-05 00:20:00,0,0,0,11,9,0,0,14,24,7,1,2,68
2024-03-05 00:30:00,0,0,1,11,10,0,0,21,19,13,0,1,76
2024-03-05 00:40:00,0,0,0,2,4,0,0,5,7,4,0,1,23
2024-03-05 00:50:00,0,0,1,5,5,1,0,11,12,7,2,0,44
2024-03-05 01:00:00,0,0,0,3,3,0,0,2,4,4,2,1,19
2024-03-05 01:10:00,0,0,1,3,4,4,0,4,10,4,0,0,30
2024-03-05 01:20:00,0,0,0,3,2,2,0,8,4,5,0,0,24
2024-03-05 01:30:00,0,0,0,5,2,0,0,11,7,4,0,1,30
2024-03-05 01:40:00,0,0,0,0,3,0,0,4,5,3,1,1,17
2024-03-05 01:50:00,0,0,0,2,3,0,0,5,4,2,0,0,16
2024-03-05 02:00:00,0,0,0,2,2,0,0,4,3,2,0,1,14
2024-03-05 02:10:00,0,0,0,2,2,0,0,5,4,2,0,0,15
2024-03-05 02:20:00,0,0,0,3,1,2,0,5,3,2,0,0,16
2024-03-05 02:30:00,0,0,0,2,3,0,0,9,4,4,1,2,25
2024-03-05 02:40:00,0,0,0,0,0,2,0,0,2,17,0,0,21
2024-03-05 02:50:00,0,0,0,1,1,0,0,3,3,1,0,0,9
2024-03-05 03:00:00,0,0,0,2,0,0,0,3,0,0,0,1,6
2024-03-05 03:10:00,0,0,1,2,1,2,0,4,4,4,0,4,22
2024-03-05 03:20:00,0,0,0,3,5,0,0,4,6,4,0,1,23
2024-03-05 03:30:00,0,0,1,1,1,0,0,2,2,1,1,0,9
2024-03-05 03:40:00,0,0,0,1,2,0,0,4,4,3,0,0,14
2024-03-05 03:50:00,0,0,0,3,0,0,0,4,0,0,0,1,8
2024-03-05 04:00:00,0,0,1,1,2,0,0,2,5,2,1,2,16
2024-03-05 04:10:00,0,0,0,2,1,3,0,5,2,2,2,1,18
2024-03-05 04:20:00,0,0,1,5,4,0,0,10,7,5,0,0,32
2024-03-05 04:30:00,0,0,0,1,7,1,0,8,12,10,0,0,39
2024-03-05 04:40:00,0,0,0,4,10,2,0,12,18,10,0,3,59
2024-03-05 04:50:00,0,0,0,12,11,0,0,17,15,10,0,2,67
2024-03-05 05:00:00,0,0,0,14,8,0,0,22,14,14,0,1,73
2024-03-05 05:10:00,0,0,1,10,15,6,0,22,23,13,0,0,90
2024-03-05 05:20:00,0,0,0,12,15,2,0,18,26,12,0,1,86
2024-03-05 05:30:00,0,0,1,19,25,3,0,25,38,21,1,3,136
2024-03-05 05:40:00,0,0,2,15,34,12,0,24,35,18,1,0,141
2024-03-05 05:50:00,0,0,7,20,32,14,0,32,45,30,1,3,184
2024-03-05 06:00:00,0,0,2,16,27,9,0,24,31,19,1,6,135
2024-03-05 06:10:00,0,0,2,26,41,9,0,26,36,16,7,4,167
2024-03-05 06:20:00,0,0,4,27,31,27,0,32,35,18,2,12,188
2024-03-05 06:30:00,0,0,1,33,44,17,0,29,42,23,3,5,197
2024-03-05 06:40:00,0,0,7,39,52,29,0,36,52,35,8,9,267
2024-03-05 06:50:00,0,0,8,35,51,28,0,39,30,17,6,13,227
2024-03-05 07:00:00,0,0,6,43,55,16,0,21,22,24,9,7,203
2024-03-05 07:10:00,0,0,17,41,58,28,0,22,30,10,11,11,228
2024-03-05 07:20:00,0,0,11,49,54,31,0,22,23,13,12,15,230
2024-03-05 07:30:00,0,0,19,55,74,29,0,24,23,12,19,20,275
2024-03-05 07:40:00,0,0,27,66,70,36,0,23,22,12,20,31,307
2024-03-05 07:50:00,0,0,25,39,115,28,0,15,23,11,11,20,287
2024-03-05 08:00:00,0,0,18,54,67,20,0,23,22,7,8,14,233
2024-03-05 08:10:00,0,0,20,55,87,18,0,24,22,9,3,11,249
2024-03-05 08:20:00,0,0,9,46,68,15,0,24,26,10,7,11,216
2024-03-05 08:30:00,0,0,9,47,67,23,0,24,25,12,5,13,225
2024-03-05 08:40:00,0,0,9,48,61,23,0,23,24,12,6,13,219
2024-03-05 08:50:00,0,0,16,39,51,21,0,21,29,10,2,14,203
2024-03-05 09:00:00,0,0,10,47,52,23,0,21,21,9,12,16,211
2024-03-05 09:10:00,0,0,5,50,61,24,0,21,23,12,5,14,215
2024-03-05 09:20:00,0,0,12,34,55,15,0,21,21,8,4,19,189
2024-03-05 09:30:00,0,0,15,47,46,7,0,27,22,9,7,16,196
2024-03-05 09:40:00,0,0,14,57,50,17,0,23,28,13,8,19,229
2024-03-05 09:50:00,0,0,7,44,52,27,0,22,23,11,10,24,220
2024-03-05 10:00:00,0,0,4,40,49,9,0,25,23,6,5,13,174
2024-03-05 10:10:00,0,0,5,48,54,30,0,25,28,10,5,10,215
2024-03-05 10:20:00,0,0,2,40,44,16,0,24,23,9,2,19,179
2024-03-05 10:30:00,0,0,6,39,46,21,0,23,24,7,6,15,187
2024-03-05 10:40:00,0,0,4,42,42,9,0,28,25,12,9,11,182
2024-03-05 10:50:00,0,0,7,34,41,15,0,18,24,5,2,9,155
2024-03-05 11:00:00,0,0,3,49,59,15,0,31,22,11,1,9,200
2024-03-05 11:10:00,0,0,10,47,49,24,0,18,26,7,6,12,199
2024-03-05 11:20:00,0,0,7,48,62,25,0,25,27,13,13,12,232
2024-03-05 11:30:00,0,0,8,45,46,16,0,18,26,9,7,6,181
2024-03-05 11:40:00,0,0,10,37,49,19,0,24,25,7,12,14,197
2024-03-05 11:50:00,0,0,4,42,56,18,0,26,27,9,4,12,198
2024-03-05 12:00:00,0,0,14,37,48,23,0,18,22,6,12,11,191
2024-03-05 12:10:00,0,0,11,55,71,29,0,28,22,11,9,9,245
2024-03-05 12:20:00,0,0,9,47,59,21,0,20,26,10,12,15,219
2024-03-05 12:30:00,0,0,9,18,77,22,0,11,33,7,20,18,215
2024-03-05 12:40:00,0,0,12,7,94,22,0,8,29,8,10,15,205
2024-03-05 12:50:00,0,0,9,30,92,22,0,8,21,8,6,15,211
2024-03-05 13:00:00,0,0,15,49,62,20,0,23,28,10,12,14,233
2024-03-05 13:10:00,0,0,14,51,58,15,0,24,22,8,14,13,219
2024-03-05 13:20:00,0,0,4,49,63,21,0,29,29,12,13,17,237
2024-03-05 13:30:00,0,0,6,43,52,14,0,21,26,12,10,13,197
2024-03-05 13:40:00,0,0,8,38,71,18,0,13,24,9,16,20,217
2024-03-05 13:50:00,0,0,4,45,57,24,0,36,24,8,13,13,224
2024-03-05 14:00:00,0,0,9,42,43,13,0,22,20,5,14,14,182
2024-03-05 14:10:00,0,0,7,54,57,11,0,27,25,5,14,12,212
2024-03-05 14:20:00,0,0,14,43,48,20,0,15,21,10,15,17,203
2024-03-05 14:30:00,0,0,4,63,55,9,0,23,23,5,13,11,206
2024-03-05 14:40:00,0,0,8,58,61,10,0,20,22,7,20,15,221
2024-03-05 14:50:00,0,0,13,51,60,19,0,25,23,7,15,31,244
2024-03-05 15:00:00,0,0,9,49,58,9,0,21,20,5,14,15,200
2024-03-05 15:10:00,0,0,4,53,66,23,0,16,11,11,25,15,224
2024-03-05 15:20:00,0,0,12,59,50,21,0,19,17,8,25,16,227
2024-03-05 15:30:00,0,0,6,56,56,13,0,17,19,6,10,12,195
2024-03-05 15:40:00,0,0,18,53,68,14,0,25,15,11,18,17,239
2024-03-05 15:50:00,0,0,17,61,76,29,0,19,10,10,16,20,258
2024-03-05 16:00:00,0,0,12,65,76,27,0,20,22,12,19,21,274
2024-03-05 16:10:00,0,0,10,62,63,21,0,17,10,10,17,19,229
2024-03-05 16:20:00,0,0,12,56,69,17,0,16,13,8,16,19,226
2024-03-05 16:30:00,0,0,11,61,71,14,0,18,18,7,13,15,228
2024-03-05 16:40:00,0,0,12,61,65,19,0,12,14,10,15,21,229
2024-03-05 16:50:00,0,0,17,49,56,26,0,12,19,10,17,18,224
2024-03-05 17:00:00,0,0,11,52,57,18,0,14,17,8,21,20,218
2024-03-05 17:10:00,0,0,11,65,52,21,0,11,16,10,12,20,218
2024-03-05 17:20:00,0,0,8,70,68,20,0,17,14,7,17,13,234
2024-03-05 17:30:00,0,0,23,101,75,12,0,17,12,5,21,21,287
2024-03-05 17:40:00,0,0,9,56,58,16,0,10,13,6,15,17,200
2024-03-05 17:50:00,0,0,18,56,64,20,0,15,16,12,20,16,237
2024-03-05 18:00:00,0,0,17,66,63,13,0,15,22,12,16,16,240
2024-03-05 18:10:00,0,0,13,45,54,31,0,22,19,10,22,13,229
2024-03-05 18:20:00,0,0,12,56,60,9,0,24,19,44,16,15,255
2024-03-05 18:30:00,0,0,9,69,66,14,0,23,31,51,18,28,309
2024-03-05 18:40:00,0,0,10,48,47,5,0,29,30,51,25,24,269
2024-03-05 18:50:00,0,0,10,53,48,13,0,35,31,31,15,15,251
2024-03-05 19:00:00,0,0,13,43,39,12,0,46,27,57,19,18,274
2024-03-05 19:10:00,0,0,15,59,52,19,0,37,41,45,19,23,310
2024-03-05 19:20:00,0,0,15,41,41,16,0,29,25,24,17,16,224
2024-03-05 19:30:00,0,0,4,40,43,6,0,27,34,35,17,17,223
2024-03-05 19:40:00,0,0,6,48,43,10,0,27,39,23,6,13,215
2024-03-05 19:50:00,0,0,11,37,36,5,0,41,48,30,8,19,235
2024-03-05 20:00:00,0,0,4,37,41,17,0,40,49,18,3,9,218
2024-03-05 20:10:00,0,0,3,34,46,0,0,32,44,28,11,6,204
2024-03-05 20:20:00,0,0,8,29,38,11,0,49,45,22,10,9,221
2024-03-05 20:30:00,0,0,4,36,36,5,0,37,47,27,4,3,199
2024-03-05 20:40:00,0,0,8,17,28,10,0,28,37,25,7,15,175
2024-03-05 20:50:00,0,0,8,31,36,5,0,30,59,26,10,16,221
2024-03-05 21:00:00,0,0,7,28,33,9,0,34,50,28,5,9,203
2024-03-05 21:10:00,0,0,4,26,26,7,0,40,47,16,6,8,180
2024-03-05 21:20:00,0,0,4,26,24,4,0,34,35,15,7,6,155
2024-03-05 21:30:00,0,0,2,29,27,2,0,30,39,27,9,5,170
2024-03-05 21:40:00,0,0,2,16,22,4,0,24,39,19,9,10,145
2024-03-05 21:50:00,0,0,3,22,22,7,0,35,33,14,2,11,149
2024-03-05 22:00:00,0,0,1,27,25,6,0,27,36,21,8,11,162
2024-03-05 22:10:00,0,0,3,20,20,4,0,37,26,59,6,10,185
2024-03-05 22:20:00,0,0,4,29,28,2,0,37,45,28,5,8,186
