datetime,V21Z,V22Z,V51Z,V52Z,V61Z,V62Z,V81Z,V82Z,D53Z,D54Z,D55Z,D63Z,D64Z,Total
2024-03-03 08:20:00,5,5,4,10,10,0,4,4,4,8,3,22,4,83
2024-03-03 08:30:00,3,9,3,6,11,1,6,3,4,6,4,13,4,73
2024-03-03 08:40:00,5,10,6,10,20,0,8,3,7,11,7,25,5,117
2024-03-03 08:50:00,7,6,7,7,4,0,5,42,8,9,8,7,0,110
2024-03-03 09:00:00,3,9,12,8,18,0,6,9,14,7,13,19,2,120
2024-03-03 09:10:00,12,13,7,8,15,0,8,4,9,11,9,20,1,117
2024-03-03 09:20:00,14,18,4,3,14,0,7,4,5,3,4,26,1,103
2024-03-03 09:30:00,13,16,5,10,18,0,7,13,5,10,5,24,0,126
2024-03-03 09:40:00,9,20,6,9,16,0,11,14,8,10,7,34,0,144
2024-03-03 09:50:00,17,17,8,6,17,3,14,10,7,11,8,33,5,156
2024-03-03 10:00:00,13,17,15,9,25,0,9,15,18,13,18,39,2,193
2024-03-03 10:10:00,22,12,12,9,22,1,12,10,13,10,11,33,4,171
2024-03-03 10:20:00,13,17,18,11,16,2,14,9,15,15,13,37,4,184
2024-03-03 10:30:00,15,18,8,6,17,1,7,10,9,14,9,28,1,143
2024-03-03 10:40:00,15,12,11,20,23,1,14,9,11,22,11,35,1,185
2024-03-03 10:50:00,21,20,14,15,23,0,7,8,16,19,15,43,3,204
2024-03-03 11:00:00,19,31,12,14,21,1,14,8,13,18,13,41,7,212
2024-03-03 11:10:00,21,15,10,12,21,0,8,15,12,18,11,39,2,184
2024-03-03 11:20:00,14,16,12,13,20,1,12,8,15,14,15,39,5,184
2024-03-03 11:30:00,17,17,15,15,21,1,7,15,16,25,15,44,4,212
2024-03-03 11:40:00,24,19,16,13,17,1,11,18,16,11,16,31,6,199
2024-03-03 11:50:00,20,16,16,14,24,0,5,13,26,14,22,37,5,212
2024-03-03 12:00:00,22,24,22,23,20,2,16,14,26,26,20,55,4,274
2024-03-03 12:10:00,23,20,16,14,23,0,15,14,20,18,20,52,5,240
2024-03-03 12:20:00,22,17,20,28,27,0,12,17,23,33,22,61,4,286
2024-03-03 12:30:00,18,25,26,17,26,1,17,15,22,23,20,44,7,261
2024-03-03 12:40:00,28,24,19,15,31,1,11,11,27,17,21,51,11,267
2024-03-03 12:50:00,20,30,17,14,24,0,12,11,23,18,22,53,2,246
2024-03-03 13:00:00,23,23,15,19,24,3,18,14,21,25,15,62,8,270
2024-03-03 13:10:00,24,15,21,21,31,1,15,12,23,30,23,68,12,296
2024-03-03 13:20:00,22,22,21,20,26,0,14,16,27,22,24,49,9,272
2024-03-03 13:30:00,31,26,21,19,27,2,13,15,28,25,27,55,7,296
2024-03-03 13:40:00,18,33,18,21,31,1,12,16,24,25,21,56,8,284
2024-03-03 13:50:00,19,22,14,16,25,0,15,14,27,24,28,67,6,277
2024-03-03 14:00:00,19,17,20,26,25,0,17,16,24,30,24,62,4,284
2024-03-03 14:10:00,24,18,25,24,28,2,18,14,26,34,23,69,7,312
2024-03-03 14:20:00,22,18,25,21,27,1,16,16,39,24,37,51,8,305
2024-03-03 14:30:00,24,21,23,27,34,0,21,13,37,36,34,59,6,335
2024-03-03 14:40:00,18,20,28,26,23,0,13,14,39,32,37,59,5,314
2024-03-03 14:50:00,15,19,20,24,37,2,17,16,25,27,22,68,9,301
2024-03-03 15:00:00,23,17,18,26,18,2,17,20,22,30,21,50,6,270
2024-03-03 15:10:00,22,22,23,26,27,0,12,12,23,29,19,63,4,282
2024-03-03 15:20:00,17,24,17,17,28,0,14,12,25,19,25,39,5,242
2024-03-03 15:30:00,24,16,27,16,26,2,15,16,39,20,37,54,8,300
2024-03-03 15:40:00,23,13,19,22,26,1,12,13,27,27,27,62,9,281
2024-03-03 15:50:00,29,26,22,17,27,0,8,13,26,30,25,60,6,289
2024-03-03 16:00:00,17,17,25,24,26,2,15,15,35,26,33,56,10,301
2024-03-03 16:10:00,13,27,20,26,30,0,15,18,40,30,39,66,11,335
2024-03-03 16:20:00,13,22,20,22,21,3,17,11,29,37,28,63,7,293
2024-03-03 16:30:00,24,19,17,16,27,1,5,13,27,23,25,68,10,275
2024-03-03 16:40:00,20,19,18,22,27,2,14,11,30,29,29,53,9,283
2024-03-03 16:50:00,13,20,8,29,26,0,13,12,11,32,10,58,12,244
2024-03-03 17:00:00,21,25,20,15,31,0,17,16,26,25,25,69,9,299
2024-03-03 17:10:00,21,22,22,24,23,0,14,14,34,28,31,41,3,277
2024-03-03 17:20:00,20,23,17,23,27,1,16,19,24,34,20,61,5,290
2024-03-03 17:30:00,22,19,22,22,24,0,15,17,28,23,26,62,5,285
2024-03-03 17:40:00,12,19,23,19,26,0,17,12,41,29,35,68,4,305
2024-03-03 17:50:00,18,15,17,17,23,3,15,15,22,24,23,63,7,262
2024-03-03 18:00:00,20,23,24,23,26,0,14,12,34,25,31,63,6,301
2024-03-03 18:10:00,23,21,20,25,29,0,20,13,35,31,29,82,6,334
2024-03-03 18:20:00,23,16,18,23,21,0,20,21,24,25,23,61,11,286
2024-03-03 18:30:00,47,23,15,32,24,0,19,15,17,22,16,50,6,286
2024-03-03 18:40:00,29,29,17,43,29,0,9,15,22,28,18,60,5,304
2024-03-03 18:50:00,43,34,12,34,27,2,123,23,16,23,16,49,9,411
2024-03-03 19:00:00,22,31,22,26,23,0,14,11,35,17,30,48,6,285
2024-03-03 19:10:00,23,54,23,36,28,0,18,13,27,17,26,39,8,312
2024-03-03 19:20:00,15,37,13,35,30,1,10,17,23,17,20,35,1,254
2024-03-03 19:30:00,17,45,14,32,36,1,15,13,14,27,15,42,6,277
2024-03-03 19:40:00,42,39,12,28,33,0,14,10,17,12,14,37,5,263
2024-03-03 19:50:00,16,30,11,29,29,0,17,16,14,18,14,36,6,236
2024-03-03 20:00:00,20,39,17,34,39,0,22,17,21,12,21,39,6,287
2024-03-03 20:10:00,25,34,14,30,28,0,19,14,21,20,21,34,7,267
2024-03-03 20:20:00,27,32,15,34,35,0,19,15,19,17,19,34,8,274
2024-03-03 20:30:00,26,40,12,27,32,0,13,12,13,10,12,27,7,231
2024-03-03 20:40:00,10,32,15,20,30,0,15,13,12,15,11,27,2,202
2024-03-03 20:50:00,17,42,9,29,30,0,13,10,10,9,9,28,4,210
2024-03-03 21:00:00,18,40,14,35,28,0,10,11,18,17,16,29,2,238
2024-03-03 21:10:00,29,34,18,16,22,0,17,7,20,7,18,29,4,221
2024-03-03 21:20:00,23,33,10,25,27,0,13,15,11,9,10,35,3,214
2024-03-03 21:30:00,21,31,11,41,36,0,11,10,11,11,11,35,6,235
2024-03-03 21:40:00,24,28,18,21,31,0,13,15,20,7,21,21,5,224
2024-03-03 21:50:00,19,25,14,24,25,0,9,11,11,11,11,31,3,194
2024-03-03 22:00:00,12,26,10,19,20,0,6,9,11,10,11,22,1,157
2024-03-03 22:10:00,14,24,12,33,27,0,11,16,20,7,20,23,3,210
2024-03-03 22:20:00,13,41,10,21,22,2,13,12,11,9,9,17,2,182
2024-03-03 22:30:00,11,14,11,27,31,0,10,11,14,6,12,29,1,177
2024-03-03 22:40:00,13,15,4,20,21,1,9,7,5,9,5,15,3,127
2024-03-03 22:50:00,7,30,5,2,13,1,4,11,5,3,5,18,3,107
2024-03-03 23:00:00,11,18,10,11,10,0,3,6,13,4,12,11,0,109
2024-03-03 23:10:00,6,12,7,11,9,0,8,8,7,1,7,7,1,84
2024-03-03 23:20:00,4,20,4,11,8,0,7,12,4,4,3,6,2,85
2024-03-03 23:30:00,3,26,8,13,10,0,3,7,10,0,9,5,1,95
2024-03-03 23:40:00,6,17,8,17,7,0,3,1,8,4,8,7,1,87
2024-03-03 23:50:00,8,22,3,11,10,0,5,9,3,2,3,5,0,81
2024-03-04 00:00:00,5,8,3,16,8,0,2,7,1,7,1,5,2,65
2024-03-04 00:10:00,7,13,5,11,11,1,3,6,5,4,4,8,1,79
2024-03-04 00:20:00,1,17,5,2,7,0,1,2,4,1,4,4,1,49
2024-03-04 00:30:00,1,11,6,6,6,1,4,4,4,1,5,5,0,54
2024-03-04 00:40:00,7,4,1,4,4,1,4,4,2,1,1,3,1,37
2024-03-04 00:50:00,6,9,4,11,6,2,1,1,4,2,4,5,1,56
2024-03-04 01:00:00,2,23,0,8,4,1,3,1,1,0,0,6,4,53
2024-03-04 01:10:00,4,14,2,9,10,0,2,3,2,3,2,5,1,57
2024-03-04 01:20:00,0,9,2,4,3,0,1,2,3,0,2,2,1,29
2024-03-04 01:30:00,3,12,2,8,5,0,0,3,2,2,2,3,0,42
2024-03-04 01:40:00,3,10,7,8,2,0,1,0,6,3,7,2,0,49
2024-03-04 01:50:00,2,6,2,7,5,0,1,2,3,0,2,5,0,35
2024-03-04 02:00:00,0,0,0,4,9,0,1,1,0,0,0,5,1,21
2024-03-04 02:10:00,2,9,2,6,1,0,4,2,2,1,2,1,0,32
2024-03-04 02:20:00,4,13,3,4,6,1,2,0,2,1,2,4,1,43
2024-03-04 02:30:00,3,3,2,1,2,0,0,1,0,1,0,1,0,14
2024-03-04 02:40:00,4,3,4,9,8,2,1,1,3,2,3,6,0,46
2024-03-04 02:50:00,4,2,1,4,4,2,2,2,1,0,1,3,0,26
2024-03-04 03:00:00,0,4,4,2,0,0,1,1,4,0,4,0,0,20
2024-03-04 03:10:00,3,0,2,7,5,0,0,0,2,1,2,4,2,28
2024-03-04 03:20:00,3,3,3,2,3,0,1,2,1,0,1,2,0,21
2024-03-04 03:30:00,1,6,1,5,4,0,0,2,1,1,1,3,0,25
2024-03-04 03:40:00,0,0,1,2,5,1,2,1,1,0,1,4,1,19
2024-03-04 03:50:00,0,5,1,4,3,1,3,2,1,2,1,1,1,25
2024-03-04 04:00:00,6,7,1,6,6,0,0,0,1,2,1,7,0,37
2024-03-04 04:10:00,6,6,1,5,8,1,2,2,1,0,1,4,1,38
2024-03-04 04:20:00,2,6,3,9,6,0,0,1,5,0,5,4,0,41
2024-03-04 04:30:00,0,6,2,12,7,0,0,5,2,1,2,9,1,47
2024-03-04 04:40:00,9,1,9,15,18,0,2,5,7,5,8,12,1,92
2024-03-04 04:50:00,3,2,2,6,15,1,2,2,2,2,2,11,0,50
2024-03-04 05:00:00,3,8,9,15,20,3,4,1,8,5,8,16,3,103
2024-03-04 05:10:00,9,10,21,18,19,4,6,5,4,5,4,20,2,127
2024-03-04 05:20:00,4,5,5,28,20,0,6,9,5,3,5,20,3,113
2024-03-04 05:30:00,5,3,15,34,28,0,12,10,14,6,15,32,7,181
2024-03-04 05:40:00,13,25,8,33,20,2,15,8,17,14,17,27,6,205
2024-03-04 05:50:00,10,15,20,43,23,5,8,14,22,21,22,53,9,265
2024-03-04 06:00:00,11,13,22,27,23,3,6,13,25,19,24,42,7,235
2024-03-04 06:10:00,17,36,24,43,36,3,13,18,32,15,32,41,6,316
2024-03-04 06:20:00,12,27,26,30,36,10,22,21,48,22,47,53,7,361
2024-03-04 06:30:00,11,18,18,42,26,3,13,13,38,26,38,60,5,311
2024-03-04 06:40:00,22,22,13,29,30,2,16,11,45,21,45,53,5,314
2024-03-04 06:50:00,12,17,19,24,27,6,14,15,45,33,44,61,7,324
2024-03-04 07:00:00,19,12,19,17,20,8,14,9,27,35,28,74,10,292
2024-03-04 07:10:00,10,19,15,22,13,3,18,16,38,39,36,63,6,298
2024-03-04 07:20:00,14,18,27,27,23,9,16,15,45,31,42,58,8,333
2024-03-04 07:30:00,25,11,16,21,19,13,27,18,37,41,35,56,12,331
2024-03-04 07:40:00,27,17,21,25,21,8,18,21,44,41,40,58,6,347
2024-03-04 07:50:00,20,15,27,24,25,4,26,23,44,37,41,68,9,363
2024-03-04 08:00:00,20,16,25,21,23,10,17,27,54,33,48,67,10,371
2024-03-04 08:10:00,18,20,21,21,26,7,18,38,45,38,42,63,5,362
2024-03-04 08:20:00,18,14,14,31,17,3,23,21,50,45,41,57,9,343
2024-03-04 08:30:00,17,18,18,19,20,5,22,18,40,31,39,53,4,304
2024-03-04 08:40:00,24,18,15,26,22,5,20,26,33,41,26,49,8,313
2024-03-04 08:50:00,15,19,14,26,24,10,21,14,40,42,35,67,17,344
2024-03-04 09:00:00,22,15,19,14,21,5,19,13,46,26,39,44,5,288
2024-03-04 09:10:00,18,17,21,22,25,9,16,16,46,23,43,56,13,325
2024-03-04 09:20:00,18,17,18,18,28,14,17,17,41,34,37,45,5,309
2024-03-04 09:30:00,23,21,17,17,17,8,22,18,31,25,32,47,13,291
2024-03-04 09:40:00,17,21,25,19,32,7,20,18,40,21,35,53,15,323
2024-03-04 09:50:00,17,29,29,24,29,10,22,17,39,27,37,50,11,341
2024-03-04 10:00:00,29,26,26,33,39,2,21,18,37,39,38,61,8,377
2024-03-04 10:10:00,17,26,19,19,32,7,18,17,36,25,34,49,12,311
2024-03-04 10:20:00,34,27,26,26,28,11,25,13,36,30,32,59,18,365
2024-03-04 10:30:00,21,29,24,22,29,8,19,17,45,25,44,56,7,346
2024-03-04 10:40:00,26,27,24,23,31,10,25,13,38,26,37,63,15,358
2024-03-04 10:50:00,16,23,27,26,33,12,18,21,43,32,40,55,9,355
2024-03-04 11:00:00,22,21,18,27,18,7,20,18,43,34,42,52,8,330
2024-03-04 11:10:00,20,20,23,25,35,8,26,17,31,34,30,62,14,345
2024-03-04 11:20:00,22,19,21,27,31,10,25,16,37,31,36,59,14,348
2024-03-04 11:30:00,28,25,26,24,26,5,16,16,36,25,37,41,7,312
2024-03-04 11:40:00,17,24,30,22,38,3,22,19,43,23,41,50,12,344
2024-03-04 11:50:00,21,21,24,22,27,5,20,18,43,23,41,53,11,329
2024-03-04 12:00:00,23,18,23,38,22,6,23,20,44,34,43,56,17,367
2024-03-04 12:10:00,20,33,25,16,28,3,25,27,44,26,42,49,9,347
2024-03-04 12:20:00,25,27,23,19,28,5,20,22,26,24,26,43,9,297
2024-03-04 12:30:00,21,25,31,28,30,11,19,27,45,24,43,75,13,392
2024-03-04 12:40:00,26,26,27,23,31,7,27,21,50,30,40,61,11,380
2024-03-04 12:50:00,23,26,22,22,38,2,19,21,49,17,48,66,15,368
2024-03-04 13:00:00,25,28,15,20,31,8,18,21,33,27,29,59,9,323
2024-03-04 13:10:00,28,22,36,32,24,9,19,17,52,37,50,64,12,402
2024-03-04 13:20:00,31,13,27,23,30,2,18,16,53,30,51,48,13,355
2024-03-04 13:30:00,27,20,18,33,30,10,15,14,38,34,33,55,15,342
2024-03-04 13:40:00,27,18,22,25,25,10,20,18,28,35,26,64,9,327
2024-03-04 13:50:00,29,25,18,28,32,5,15,17,32,31,28,48,7,315
2024-03-04 14:00:00,31,22,28,29,30,8,22,17,31,42,30,51,11,352
2024-03-04 14:10:00,22,9,27,21,22,8,22,18,43,22,41,69,7,331
2024-03-04 14:20:00,28,19,28,28,25,4,23,17,52,41,53,66,11,395
2024-03-04 14:30:00,22,16,23,23,18,6,18,19,43,27,41,68,7,331
2024-03-04 14:40:00,25,24,25,23,30,4,22,18,57,20,54,68,14,384
2024-03-04 14:50:00,28,24,23,18,29,4,16,15,43,27,39,65,16,347
2024-03-04 15:00:00,21,21,14,14,10,8,21,22,55,26,55,67,10,344
2024-03-04 15:10:00,21,8,23,22,29,1,28,21,45,32,41,66,8,345
2024-03-04 15:20:00,26,8,13,14,25,6,23,26,49,34,47,64,7,342
2024-03-04 15:30:00,16,4,18,20,26,6,19,15,34,24,32,74,10,298
2024-03-04 15:40:00,22,12,14,22,21,6,18,20,39,31,35,65,16,321
2024-03-04 15:50:00,20,5,15,34,20,4,21,14,49,43,45,77,20,367
2024-03-04 16:00:00,17,0,14,16,7,6,43,23,39,39,36,75,11,326
2024-03-04 16:10:00,18,0,18,19,17,9,31,21,51,28,44,55,11,322
2024-03-04 16:20:00,9,0,19,21,24,8,20,18,63,42,60,87,14,385
2024-03-04 16:30:00,10,0,14,27,24,4,19,14,49,36,44,76,11,328
2024-03-04 16:40:00,26,1,17,20,19,4,23,25,26,35,24,57,6,283
2024-03-04 16:50:00,22,9,25,21,26,3,21,23,41,34,36,63,12,336
2024-03-04 17:00:00,26,10,24,22,27,4,14,18,51,32,47,69,14,358
2024-03-04 17:10:00,23,4,20,26,22,3,21,20,42,29,38,58,10,316
2024-03-04 17:20:00,21,12,21,23,25,3,25,19,42,33,37,71,15,347
2024-03-04 17:30:00,24,3,16,19,33,1,18,14,37,23,35,70,14,307
2024-03-04 17:40:00,27,11,14,14,21,6,19,23,30,31,29,50,13,288
2024-03-04 17:50:00,23,14,18,26,18,0,26,19,45,24,43,61,10,327
2024-03-04 18:00:00,25,12,14,15,25,4,18,19,25,25,25,58,12,277
2024-03-04 18:10:00,20,20,23,26,36,1,18,19,33,34,27,54,3,314
2024-03-04 18:20:00,39,20,16,34,19,0,22,14,39,27,36,56,7,329
2024-03-04 18:30:00,28,24,21,24,23,0,17,26,45,27,41,43,8,327
2024-03-04 18:40:00,26,26,24,26,31,0,28,21,34,23,32,41,4,316
2024-03-04 18:50:00,31,36,28,39,35,3,23,19,31,21,30,50,9,355
2024-03-04 19:00:00,30,49,20,36,18,0,18,27,28,21,22,54,11,334
2024-03-04 19:10:00,41,46,23,25,20,4,19,18,30,23,29,46,9,333
2024-03-04 19:20:00,36,18,15,60,30,3,19,18,22,22,19,50,8,320
2024-03-04 19:30:00,33,19,18,35,26,2,21,13,27,15,24,43,8,284
2024-03-04 19:40:00,25,34,16,25,21,0,18,11,16,11,18,25,4,224
2024-03-04 19:50:00,26,50,14,34,30,0,7,17,18,19,14,42,6,277
2024-03-04 20:00:00,21,40,15,41,38,0,8,17,16,15,14,69,17,311
2024-03-04 20:10:00,41,43,16,35,29,0,22,19,19,25,19,42,3,313
2024-03-04 20:20:00,22,52,20,46,32,0,19,19,21,20,19,39,6,315
2024-03-04 20:30:00,32,40,19,30,30,1,20,15,24,9,24,38,13,295
2024-03-04 20:40:00,23,26,18,28,26,3,16,11,24,16,24,39,3,257
2024-03-04 20:50:00,34,34,13,30,30,0,12,8,14,11,11,37,4,238
2024-03-04 21:00:00,14,37,13,29,25,2,8,9,16,13,17,38,7,228
2024-03-04 21:10:00,18,31,9,22,28,0,14,12,14,12,12,44,2,218
2024-03-04 21:20:00,16,28,14,33,24,0,11,11,14,12,13,38,7,221
2024-03-04 21:30:00,34,33,16,27,36,1,15,11,19,14,16,33,10,265
2024-03-04 21:40:00,21,22,24,45,24,0,7,8,25,13,25,45,5,264
2024-03-04 21:50:00,17,34,15,34,21,0,9,12,17,8,15,33,4,219
2024-03-04 22:00:00,26,36,9,25,22,0,12,8,8,9,8,40,8,211
2024-03-04 22:10:00,12,22,6,24,26,0,14,16,5,5,5,32,9,176
2024-03-04 22:20:00,5,40,12,22,31,1,27,16,15,7,14,37,6,233
2024-03-04 22:30:00,12,26,10,26,28,1,14,11,9,5,8,26,3,179
2024-03-04 22:40:00,11,35,9,17,21,0,6,9,7,6,6,15,3,145
2024-03-04 22:50:00,12,21,12,15,11,0,5,9,14,7,12,8,0,126
2024-03-04 23:00:00,7,19,5,23,14,0,3,11,5,7,5,12,1,112
2024-03-04 23:10:00,11,25,6,14,21,0,3,7,8,4,6,22,4,131
2024-03-04 23:20:00,12,16,9,19,15,2,1,6,12,5,12,13,3,125
2024-03-04 23:30:00,14,18,12,10,11,0,7,7,6,2,6,15,2,110
2024-03-04 23:40:00,14,20,5,13,14,0,7,12,5,4,5,10,1,110
2024-03-04 23:50:00,14,21,5,17,20,1,2,5,6,2,5,13,4,115
2024-03-05 00:00:00,6,32,6,11,17,0,4,2,6,2,6,9,0,101
2024-03-05 00:10:00,2,12,5,11,12,1,4,6,5,3,5,8,2,76
2024-03-05 00:20:00,6,9,5,11,11,0,0,10,4,3,4,7,3,73
2024-03-05 00:30:00,6,6,7,17,13,0,2,5,6,4,6,10,1,83
2024-03-05 00:40:00,10,4,1,8,11,0,4,5,3,3,1,6,0,56
2024-03-05 00:50:00,4,10,7,4,5,0,3,3,6,2,6,3,1,54
2024-03-05 01:00:00,5,15,4,5,4,0,1,2,1,2,1,3,0,43
2024-03-05 01:10:00,3,14,2,8,9,2,2,3,2,0,2,5,3,55
2024-03-05 01:20:00,9,9,7,7,6,0,3,1,5,2,5,6,1,61
2024-03-05 01:30:00,5,2,0,3,9,0,3,3,1,3,0,6,0,35
2024-03-05 01:40:00,1,8,4,6,18,0,0,3,2,1,3,10,2,58
2024-03-05 01:50:00,0,5,0,6,7,0,4,1,4,2,3,9,2,43
2024-03-05 02:00:00,1,8,2,6,5,0,1,0,1,1,1,4,0,30
2024-03-05 02:10:00,2,5,1,4,4,0,0,1,1,1,1,3,0,23
2024-03-05 02:20:00,0,2,4,9,8,0,1,3,4,1,4,5,0,41
2024-03-05 02:30:00,4,7,0,4,5,0,1,4,0,1,0,3,0,29
2024-03-05 02:40:00,1,5,5,6,2,0,1,0,5,1,5,5,1,37
2024-03-05 02:50:00,4,0,2,11,13,2,2,0,2,2,2,6,2,48
2024-03-05 03:00:00,1,0,1,4,3,0,1,1,1,2,1,1,0,16
2024-03-05 03:10:00,1,4,4,5,5,1,0,0,3,0,3,4,1,31
2024-03-05 03:20:00,3,5,3,2,4,0,2,3,3,0,3,2,0,30
2024-03-05 03:30:00,2,5,3,4,4,2,0,1,3,0,3,4,2,33
2024-03-05 03:40:00,0,3,0,2,5,0,1,2,0,0,0,3,1,17
2024-03-05 03:50:00,3,3,5,10,9,1,4,3,2,2,2,6,2,52
2024-03-05 04:00:00,3,9,3,5,9,3,1,1,0,2,0,6,3,45
2024-03-05 04:10:00,4,4,3,6,7,1,1,1,2,0,2,4,1,36
2024-03-05 04:20:00,6,15,4,12,14,2,2,3,5,1,4,6,0,74
2024-03-05 04:30:00,1,13,2,5,10,0,0,3,2,3,2,7,1,49
2024-03-05 04:40:00,3,6,5,12,19,0,1,4,5,1,4,15,2,77
2024-03-05 04:50:00,3,9,4,14,14,2,6,9,4,4,4,14,3,90
2024-03-05 05:00:00,2,19,4,17,21,9,11,3,4,2,4,14,2,112
2024-03-05 05:10:00,8,2,9,15,19,1,2,4,7,4,7,19,1,98
2024-03-05 05:20:00,8,7,5,24,12,2,9,5,6,4,5,26,0,113
2024-03-05 05:30:00,4,20,16,23,21,0,15,15,15,7,16,25,4,181
2024-03-05 05:40:00,8,12,13,26,16,2,9,9,20,18,18,34,3,188
2024-03-05 05:50:00,4,8,22,48,28,8,16,11,26,13,24,44,8,260
2024-03-05 06:00:00,6,18,26,29,35,1,10,10,32,23,30,45,6,271
2024-03-05 06:10:00,18,28,24,42,47,5,14,16,33,17,32,48,6,330
2024-03-05 06:20:00,12,26,25,31,32,2,10,17,57,26,56,44,7,345
2024-03-05 06:30:00,18,14,16,28,22,7,17,18,34,32,32,66,13,317
2024-03-05 06:40:00,21,16,21,39,33,6,11,14,44,30,44,49,6,334
2024-03-05 06:50:00,8,17,18,23,26,7,16,11,57,35,53,55,13,339
2024-03-05 07:00:00,11,11,18,22,31,6,20,17,43,24,37,68,10,318
2024-03-05 07:10:00,15,16,15,22,25,3,14,18,36,28,35,48,9,284
2024-03-05 07:20:00,19,17,21,22,19,4,28,14,36,39,35,72,8,334
2024-03-05 07:30:00,17,13,20,23,26,7,17,25,34,41,28,59,9,319
2024-03-05 07:40:00,25,14,13,18,25,9,19,21,26,38,26,54,11,299
2024-03-05 07:50:00,19,7,17,20,25,9,18,21,46,45,41,70,11,349
2024-03-05 08:00:00,16,12,16,21,25,6,24,20,43,37,32,56,6,314
2024-03-05 08:10:00,26,14,17,22,26,2,25,21,48,42,44,75,12,374
2024-03-05 08:20:00,22,15,13,24,21,8,23,24,42,38,36,77,14,357
2024-03-05 08:30:00,18,11,18,19,31,6,21,19,43,36,40,68,11,341
2024-03-05 08:40:00,15,13,19,20,22,8,24,22,39,27,32,50,6,297
2024-03-05 08:50:00,18,15,11,19,20,8,23,17,35,35,27,67,11,306
2024-03-05 09:00:00,16,15,12,21,15,8,19,24,39,38,32,64,11,314
2024-03-05 09:10:00,15,7,20,21,35,1,14,12,38,29,39,50,8,289
2024-03-05 09:20:00,16,16,15,19,31,13,16,23,30,29,29,60,9,306
2024-03-05 09:30:00,21,20,15,24,22,5,18,15,46,27,39,57,10,319
2024-03-05 09:40:00,16,21,27,25,43,4,22,16,43,35,41,51,5,349
2024-03-05 09:50:00,22,30,20,21,29,24,17,18,39,29,33,53,9,344
2024-03-05 10:00:00,21,21,27,24,30,2,21,15,35,24,33,57,12,322
2024-03-05 10:10:00,16,24,24,36,34,10,21,19,48,41,44,53,11,381
2024-03-05 10:20:00,57,16,22,25,24,9,21,13,41,27,42,52,14,363
2024-03-05 10:30:00,18,6,22,33,28,7,23,20,40,39,38,60,9,343
2024-03-05 10:40:00,22,32,20,30,28,6,26,17,37,35,39,53,15,360
2024-03-05 10:50:00,43,23,33,26,31,8,22,14,40,30,39,60,9,378
2024-03-05 11:00:00,24,14,17,21,31,5,22,20,39,22,38,43,8,304
2024-03-05 11:10:00,17,19,24,31,33,6,27,19,46,33,47,56,8,366
2024-03-05 11:20:00,23,23,27,25,25,12,23,23,41,31,38,57,10,358
2024-03-05 11:30:00,33,23,20,23,30,24,22,20,30,31,28,63,13,360
2024-03-05 11:40:00,21,22,22,20,39,4,33,24,38,26,33,57,7,346
2024-03-05 11:50:00,31,29,25,28,21,7,22,32,43,32,43,49,11,373
2024-03-05 12:00:00,29,19,21,31,28,5,12,18,52,38,51,63,20,387
2024-03-05 12:10:00,23,21,23,22,15,6,20,19,42,35,40,50,4,320
2024-03-05 12:20:00,26,21,29,24,32,7,21,18,41,33,41,73,19,385
2024-03-05 12:30:00,24,17,18,17,29,3,22,20,44,25,40,55,7,321
2024-03-05 12:40:00,35,23,22,21,28,19,17,15,44,31,44,69,15,383
2024-03-05 12:50:00,20,21,26,26,18,7,23,22,46,33,42,77,11,372
2024-03-05 13:00:00,26,23,14,21,18,6,21,20,41,28,37,45,7,307
2024-03-05 13:10:00,27,18,22,25,39,9,25,20,38,32,34,60,20,369
2024-03-05 13:20:00,24,30,22,24,31,10,22,15,49,27,43,57,6,360
2024-03-05 13:30:00,22,23,24,27,32,7,18,13,41,33,42,64,22,368
2024-03-05 13:40:00,18,18,16,27,27,11,24,16,35,37,31,71,12,343
2024-03-05 13:50:00,29,30,40,25,26,8,23,18,32,30,30,50,8,349
2024-03-05 14:00:00,23,23,28,29,28,16,16,18,42,37,41,63,21,385
2024-03-05 14:10:00,26,6,18,22,7,12,20,16,41,37,40,61,7,313
2024-03-05 14:20:00,23,24,25,32,34,6,19,15,51,42,48,64,18,401
2024-03-05 14:30:00,22,22,25,23,30,4,24,18,44,38,42,55,7,354
2024-03-05 14:40:00,29,24,24,28,34,6,20,20,40,32,41,59,17,374
2024-03-05 14:50:00,26,22,19,27,32,3,23,21,39,33,36,51,13,345
2024-03-05 15:00:00,34,24,15,23,20,3,22,17,37,45,34,57,4,335
2024-03-05 15:10:00,21,20,18,30,21,11,25,14,44,37,42,58,23,364
2024-03-05 15:20:00,22,12,21,16,21,11,18,16,47,28,44,41,7,304
2024-03-05 15:30:00,25,4,22,20,30,7,22,13,57,32,55,63,8,358
2024-03-05 15:40:00,27,11,16,20,28,4,22,14,43,26,39,68,9,327
2024-03-05 15:50:00,21,5,18,14,21,3,21,20,47,33,42,75,12,332
2024-03-05 16:00:00,8,0,24,24,16,7,25,20,57,35,52,75,20,363
2024-03-05 16:10:00,27,0,23,20,19,6,23,13,40,31,36,73,13,324
2024-03-05 16:20:00,9,0,24,28,15,14,21,20,34,46,31,72,18,332
2024-03-05 16:30:00,22,0,15,21,15,5,18,20,42,29,40,65,13,305
2024-03-05 16:40:00,15,0,19,24,15,1,20,19,36,43,35,63,12,302
