datetime,D21Z,D22Z,V23Z,D51Z,D52Z,V53Z,V54Z,D81Z,D82Z,V83Z,Total
2024-03-27 11:10:00,45,0,33,20,11,24,0,21,0,1,155
2024-03-27 11:20:00,52,0,37,11,11,37,0,28,0,2,178
2024-03-27 11:30:00,45,0,31,20,15,47,0,31,0,0,189
2024-03-27 11:40:00,60,0,44,28,14,37,0,33,0,1,217
2024-03-27 11:50:00,58,0,40,20,17,32,0,20,1,0,188
2024-03-27 12:00:00,47,0,39,19,17,37,0,27,0,1,187
2024-03-27 12:10:00,53,0,34,16,13,40,0,31,0,1,188
2024-03-27 12:20:00,61,0,44,16,9,45,0,30,1,3,209
2024-03-27 12:30:00,36,0,31,13,14,46,0,34,1,0,175
2024-03-27 12:40:00,50,0,41,15,16,36,0,27,1,2,188
2024-03-27 12:50:00,52,0,28,25,17,37,0,31,0,0,190
2024-03-27 13:00:00,60,0,44,17,14,37,0,31,1,1,205
2024-03-27 13:10:00,49,0,35,10,10,34,0,28,0,0,166
2024-03-27 13:20:00,59,0,38,21,12,38,0,32,2,0,202
2024-03-27 13:30:00,53,0,35,14,25,33,0,29,0,1,190
2024-03-27 13:40:00,45,0,28,8,6,39,0,31,1,0,158
2024-03-27 13:50:00,48,0,42,11,8,36,0,30,2,0,177
2024-03-27 14:00:00,43,0,33,14,10,30,0,25,9,0,164
2024-03-27 14:10:00,48,0,40,21,15,36,0,29,1,0,190
2024-03-27 14:20:00,56,0,43,4,5,41,0,36,0,0,185
2024-03-27 14:30:00,53,0,42,11,11,42,0,33,0,0,192
2024-03-27 14:40:00,52,0,39,15,11,29,0,28,0,3,177
2024-03-27 14:50:00,71,0,39,17,13,46,0,28,4,0,218
2024-03-27 15:00:00,57,0,33,14,9,47,0,42,0,1,203
2024-03-27 15:10:00,54,0,33,13,11,30,0,24,3,0,168
2024-03-27 15:20:00,67,0,37,16,17,34,0,34,1,5,211
2024-03-27 15:30:00,67,0,41,11,9,39,0,34,0,2,203
2024-03-27 15:40:00,50,0,34,12,8,44,0,38,3,0,189
2024-03-27 15:50:00,59,0,32,20,13,40,0,34,4,0,202
2024-03-27 16:00:00,53,0,43,19,13,39,0,37,0,1,205
2024-03-27 16:10:00,56,0,44,16,11,33,0,30,0,3,193
2024-03-27 16:20:00,64,0,42,11,18,39,0,39,2,1,216
2024-03-27 16:30:00,61,0,43,17,14,49,0,45,1,1,231
2024-03-27 16:40:00,69,0,33,18,15,43,0,35,5,1,219
2024-03-27 16:50:00,66,0,42,19,13,38,0,22,1,1,202
2024-03-27 17:00:00,54,0,27,14,14,43,0,38,0,0,190
2024-03-27 17:10:00,63,0,39,20,13,38,0,32,2,2,209
2024-03-27 17:20:00,66,0,30,10,7,41,0,32,1,0,187
2024-03-27 17:30:00,68,0,40,15,13,48,0,33,1,1,219
2024-03-27 17:40:00,48,0,23,26,11,45,0,32,1,0,186
2024-03-27 17:50:00,63,0,32,15,10,40,0,34,0,0,194
2024-03-27 18:00:00,44,0,30,13,14,51,0,37,0,0,189
2024-03-27 18:10:00,67,0,42,10,8,32,0,26,3,0,188
2024-03-27 18:20:00,46,0,25,15,10,41,0,34,2,0,173
2024-03-27 18:30:00,55,0,32,15,11,43,0,38,0,2,196
2024-03-27 18:40:00,42,0,23,19,12,36,0,31,2,6,171
2024-03-27 18:50:00,49,0,26,16,7,31,0,27,0,2,158
2024-03-27 19:00:00,41,0,29,11,9,35,0,36,1,1,163
2024-03-27 19:10:00,40,0,28,16,6,23,0,29,0,1,143
2024-03-27 19:20:00,35,0,28,9,11,32,0,28,2,1,146
2024-03-27 19:30:00,40,0,29,6,7,23,0,22,1,0,128
2024-03-27 19:40:00,35,0,17,7,7,20,0,19,0,1,106
2024-03-27 19:50:00,44,0,25,9,9,18,0,22,0,0,127
2024-03-27 20:00:00,26,0,18,16,1,21,0,20,0,0,102
2024-03-27 20:10:00,30,0,20,2,0,18,0,18,0,0,88
2024-03-27 20:20:00,27,0,20,13,7,26,0,28,0,1,122
2024-03-27 20:30:00,26,0,16,9,8,16,0,17,0,1,93
2024-03-27 20:40:00,27,0,16,5,7,21,0,26,0,0,102
2024-03-27 20:50:00,28,0,18,6,6,18,0,18,0,0,94
2024-03-27 21:00:00,26,0,28,4,4,13,0,13,0,1,89
2024-03-27 21:10:00,26,0,31,5,5,28,0,30,0,0,125
2024-03-27 21:20:00,17,0,23,3,1,15,0,14,0,0,73
2024-03-27 21:30:00,26,0,25,2,3,18,0,20,0,0,94
2024-03-27 21:40:00,15,0,21,1,1,19,0,29,0,0,86
2024-03-27 21:50:00,26,0,33,1,1,17,0,21,0,0,99
2024-03-27 22:00:00,22,0,29,4,4,14,0,23,0,0,96
2024-03-27 22:10:00,18,0,26,1,0,14,0,25,0,0,84
2024-03-27 22:20:00,19,0,22,5,4,7,0,9,0,0,66
2024-03-27 22:30:00,10,0,15,2,2,14,0,23,0,0,66
2024-03-27 22:40:00,17,0,26,1,0,10,0,17,0,0,71
2024-03-27 22:50:00,12,0,13,0,0,6,0,11,0,0,42
2024-03-27 23:00:00,24,0,27,2,2,8,0,13,0,0,76
2024-03-27 23:10:00,7,0,9,0,0,7,0,13,0,0,36
2024-03-27 23:20:00,8,0,12,2,2,8,0,15,0,0,47
2024-03-27 23:30:00,14,0,20,2,2,3,0,3,0,0,44
2024-03-27 23:40:00,8,0,7,0,0,4,0,6,0,0,25
2024-03-27 23:50:00,5,0,6,1,3,3,0,5,0,0,23
2024-03-28 00:00:00,2,0,4,0,0,6,0,11,0,0,23
2024-03-28 00:10:00,3,0,3,2,4,1,0,1,0,0,14
2024-03-28 00:20:00,11,0,16,0,0,7,0,12,0,0,46
2024-03-28 00:30:00,1,0,1,1,1,4,0,6,0,0,14
2024-03-28 00:40:00,4,0,6,1,1,4,0,6,0,0,22
2024-03-28 00:50:00,3,0,4,1,2,0,0,0,0,0,10
2024-03-28 01:00:00,6,0,8,0,0,5,0,7,0,0,26
2024-03-28 01:10:00,5,0,7,0,0,1,0,2,0,0,15
2024-03-28 01:20:00,2,0,3,0,0,1,0,2,0,0,8
2024-03-28 01:30:00,3,0,4,0,0,1,0,2,0,0,10
2024-03-28 01:40:00,6,0,10,0,0,3,0,5,0,0,24
2024-03-28 01:50:00,1,0,1,1,2,1,0,2,0,0,8
2024-03-28 02:00:00,0,0,0,0,0,2,0,3,0,0,5
2024-03-28 02:10:00,2,0,3,1,2,3,0,5,0,0,16
2024-03-28 02:20:00,0,0,0,0,0,1,0,1,0,0,2
2024-03-28 02:30:00,1,0,1,2,1,0,0,0,0,0,5
2024-03-28 02:40:00,2,0,2,0,0,0,0,0,0,0,4
2024-03-28 02:50:00,1,0,1,1,1,4,0,6,0,0,14
2024-03-28 03:00:00,2,0,3,1,2,0,0,0,0,0,8
2024-03-28 03:10:00,0,0,1,0,0,2,0,2,0,0,5
2024-03-28 03:20:00,7,0,9,0,0,0,0,0,0,0,16
2024-03-28 03:30:00,1,0,1,0,0,1,0,2,0,0,5
2024-03-28 03:40:00,0,0,0,0,0,2,0,1,0,0,3
2024-03-28 03:50:00,1,0,1,0,0,2,0,3,0,0,7
2024-03-28 04:00:00,1,0,1,0,0,1,0,1,0,0,4
2024-03-28 04:10:00,1,0,1,0,0,1,0,2,0,0,5
2024-03-28 04:20:00,1,0,1,0,0,1,0,0,0,0,3
2024-03-28 04:30:00,3,0,3,0,0,1,0,2,0,0,9
2024-03-28 04:40:00,0,0,0,0,0,3,0,3,0,0,6
2024-03-28 04:50:00,2,0,3,0,0,4,0,5,0,0,14
2024-03-28 05:00:00,5,0,5,1,2,4,0,4,0,0,21
2024-03-28 05:10:00,4,0,4,4,3,4,0,4,0,0,23
2024-03-28 05:20:00,4,0,5,1,1,4,0,3,0,0,18
2024-03-28 05:30:00,3,0,4,8,8,7,0,9,0,0,39
2024-03-28 05:40:00,8,0,8,2,3,11,0,14,0,0,46
2024-03-28 05:50:00,13,0,15,3,5,9,0,12,0,0,57
2024-03-28 06:00:00,7,0,8,0,0,7,0,6,0,0,28
2024-03-28 06:10:00,8,0,8,10,8,17,0,16,0,0,67
2024-03-28 06:20:00,11,0,13,5,2,15,0,13,0,0,59
2024-03-28 06:30:00,11,0,11,3,3,7,0,6,1,0,42
2024-03-28 06:40:00,16,0,15,3,2,19,0,18,0,0,73
2024-03-28 06:50:00,21,0,19,9,7,13,0,10,0,0,79
2024-03-28 07:00:00,14,0,12,15,12,13,0,11,0,0,77
2024-03-28 07:10:00,20,0,17,8,7,19,0,16,0,0,87
2024-03-28 07:20:00,24,0,20,15,13,29,0,26,0,0,127
2024-03-28 07:30:00,33,0,25,13,18,26,0,21,0,0,136
2024-03-28 07:40:00,35,0,27,25,13,41,0,31,0,2,174
2024-03-28 07:50:00,46,0,35,15,11,35,0,30,0,1,173
2024-03-28 08:00:00,36,0,26,16,12,43,0,35,0,0,168
2024-03-28 08:10:00,39,0,33,25,18,32,0,27,3,2,179
2024-03-28 08:20:00,42,0,34,22,11,39,0,33,0,1,182
2024-03-28 08:30:00,47,0,30,24,15,43,0,39,0,0,198
2024-03-28 08:40:00,45,0,36,29,15,40,0,31,0,0,196
2024-03-28 08:50:00,49,0,34,22,15,33,0,29,0,1,183
2024-03-28 09:00:00,46,0,28,19,13,23,0,19,0,1,149
2024-03-28 09:10:00,49,0,36,11,11,40,0,30,1,0,178
2024-03-28 09:20:00,50,0,33,26,11,46,0,37,0,0,203
2024-03-28 09:30:00,39,0,32,23,15,28,0,25,0,0,162
2024-03-28 09:40:00,53,0,31,27,18,34,0,28,0,0,191
2024-03-28 09:50:00,66,0,38,17,15,41,0,24,0,1,202
2024-03-28 10:00:00,47,0,31,12,13,40,0,31,0,0,174
2024-03-28 10:10:00,52,0,37,23,15,42,0,37,1,0,207
2024-03-28 10:20:00,56,0,33,26,12,41,0,29,2,0,199
2024-03-28 10:30:00,39,0,32,18,15,27,0,28,2,0,161
2024-03-28 10:40:00,57,0,35,24,16,32,0,23,2,0,189
2024-03-28 10:50:00,69,0,48,24,17,45,0,27,0,1,231
2024-03-28 11:00:00,49,0,28,24,13,36,0,27,0,0,177
2024-03-28 11:10:00,53,0,39,17,15,44,0,33,2,1,204
2024-03-28 11:20:00,58,0,37,10,9,28,0,26,2,3,173
2024-03-28 11:30:00,53,0,41,18,50,31,0,27,4,1,225
2024-03-28 11:40:00,51,0,30,17,11,38,0,35,0,2,184
2024-03-28 11:50:00,52,0,42,20,15,42,0,27,0,1,199
2024-03-28 12:00:00,53,0,31,21,13,38,0,29,2,1,188
2024-03-28 12:10:00,63,0,46,15,10,48,0,35,2,0,219
2024-03-28 12:20:00,63,0,50,17,12,56,0,39,0,2,239
2024-03-28 12:30:00,58,0,34,14,9,44,0,36,0,0,195
2024-03-28 12:40:00,59,0,42,15,10,44,0,32,1,1,204
2024-03-28 12:50:00,44,0,37,15,15,32,0,23,0,0,166
2024-03-28 13:00:00,43,0,27,17,15,32,0,29,1,4,168
2024-03-28 13:10:00,55,0,36,14,8,45,0,39,0,0,197
2024-03-28 13:20:00,59,0,44,13,13,36,0,28,0,0,193
2024-03-28 13:30:00,42,0,27,23,14,41,0,30,0,0,177
2024-03-28 13:40:00,51,0,40,14,10,27,0,25,1,0,168
2024-03-28 13:50:00,60,0,38,15,9,38,0,30,1,1,192
2024-03-28 14:00:00,49,0,33,22,15,40,0,31,2,1,193
2024-03-28 14:10:00,68,0,43,11,11,31,0,25,1,1,191
2024-03-28 14:20:00,68,0,44,16,16,43,0,36,3,0,226
2024-03-28 14:30:00,57,0,43,16,8,35,0,31,3,0,193
2024-03-28 14:40:00,61,0,46,19,16,44,0,40,0,1,227
2024-03-28 14:50:00,59,0,38,17,14,39,0,31,0,3,201
2024-03-28 15:00:00,57,0,33,18,8,41,0,31,5,1,194
2024-03-28 15:10:00,72,0,43,19,15,45,0,31,1,2,228
2024-03-28 15:20:00,66,0,43,27,51,43,0,34,0,0,264
2024-03-28 15:30:00,62,0,39,28,16,40,0,30,1,2,218
2024-03-28 15:40:00,57,0,41,22,15,47,0,40,1,1,224
2024-03-28 15:50:00,63,0,36,21,8,45,0,30,1,1,205
2024-03-28 16:00:00,66,0,54,19,12,39,0,30,0,1,221
2024-03-28 16:10:00,61,0,35,25,20,48,0,33,3,2,227
2024-03-28 16:20:00,64,0,44,23,11,48,0,37,0,0,227
2024-03-28 16:30:00,58,0,43,24,13,41,0,30,3,3,215
2024-03-28 16:40:00,70,0,47,20,13,56,0,47,5,3,261
2024-03-28 16:50:00,63,0,42,16,17,52,0,35,0,5,230
2024-03-28 17:00:00,49,0,34,21,18,36,0,32,4,0,194
2024-03-28 17:10:00,63,0,41,18,36,38,0,27,0,0,223
2024-03-28 17:20:00,67,0,42,20,20,41,0,33,1,1,225
2024-03-28 17:30:00,58,0,45,18,16,37,0,26,1,3,204
2024-03-28 17:40:00,67,0,39,27,12,39,0,33,3,1,221
2024-03-28 17:50:00,67,0,41,14,8,44,0,37,3,0,214
2024-03-28 18:00:00,61,0,48,20,12,40,0,35,0,0,216
2024-03-28 18:10:00,53,0,40,16,13,39,0,34,0,4,199
2024-03-28 18:20:00,50,0,33,18,8,43,0,32,2,1,187
2024-03-28 18:30:00,42,0,34,19,12,40,0,33,0,0,180
2024-03-28 18:40:00,68,0,41,26,13,43,0,33,2,1,227
2024-03-28 18:50:00,56,0,41,11,10,35,0,34,3,5,195
2024-03-28 19:00:00,41,0,25,16,12,32,0,28,0,1,155
2024-03-28 19:10:00,48,0,40,10,13,19,0,26,2,1,159
2024-03-28 19:20:00,48,0,49,11,9,30,0,40,1,0,188
2024-03-28 19:30:00,39,0,40,7,10,26,0,41,0,1,164
2024-03-28 19:40:00,51,0,49,10,11,22,0,39,0,5,187
2024-03-28 19:50:00,46,0,41,10,13,21,0,30,2,0,163
2024-03-28 20:00:00,29,0,38,8,12,35,0,45,0,0,167
2024-03-28 20:10:00,36,0,34,4,4,19,0,27,0,0,124
2024-03-28 20:20:00,38,0,42,8,9,21,0,28,0,0,146
2024-03-28 20:30:00,23,0,36,5,6,30,0,52,0,0,152
2024-03-28 20:40:00,26,0,33,7,9,16,0,24,0,2,117
2024-03-28 20:50:00,35,0,34,3,3,15,0,23,0,0,113
2024-03-28 21:00:00,27,0,29,0,0,18,0,25,1,1,101
2024-03-28 21:10:00,20,0,28,7,8,28,0,39,2,2,134
2024-03-28 21:20:00,21,0,22,4,7,14,0,23,0,2,93
2024-03-28 21:30:00,20,0,23,1,3,16,0,27,0,1,91
2024-03-28 21:40:00,21,0,25,6,5,22,0,38,0,1,118
2024-03-28 21:50:00,26,0,30,4,7,16,0,26,0,0,109
2024-03-28 22:00:00,20,0,26,7,7,14,0,19,0,0,93
2024-03-28 22:10:00,34,0,35,6,7,14,0,24,0,0,120
2024-03-28 22:20:00,24,0,27,2,4,13,0,18,1,0,89
2024-03-28 22:30:00,16,0,18,3,4,13,0,20,0,0,74
2024-03-28 22:40:00,31,0,29,3,6,8,0,13,0,0,90
2024-03-28 22:50:00,12,0,14,2,4,13,0,21,0,0,66
2024-03-28 23:00:00,12,0,15,1,1,8,0,12,0,0,49
2024-03-28 23:10:00,22,0,15,2,3,17,0,27,0,0,86
2024-03-28 23:20:00,17,0,21,1,1,10,0,16,0,0,66
2024-03-28 23:30:00,12,0,9,2,1,7,0,13,0,0,44
2024-03-28 23:40:00,9,0,11,1,2,9,0,13,0,0,45
2024-03-28 23:50:00,12,0,18,4,4,5,0,11,0,0,54
2024-03-29 00:00:00,13,0,20,1,0,8,0,15,0,0,57
2024-03-29 00:10:00,10,0,16,2,2,5,0,5,0,0,40
2024-03-29 00:20:00,14,0,16,1,3,7,0,10,0,0,51
2024-03-29 00:30:00,5,0,8,1,1,3,0,4,0,0,22
2024-03-29 00:40:00,5,0,6,1,2,6,0,9,0,0,29
2024-03-29 00:50:00,9,0,13,2,3,5,0,7,0,3,42
2024-03-29 01:00:00,10,0,13,0,0,5,0,7,0,0,35
2024-03-29 01:10:00,7,0,8,2,2,3,0,5,0,0,27
2024-03-29 01:20:00,3,0,4,0,0,3,0,6,0,0,16
2024-03-29 01:30:00,3,0,6,0,0,1,0,1,0,0,11
2024-03-29 01:40:00,5,0,7,0,0,3,0,4,0,0,19
2024-03-29 01:50:00,1,0,2,1,2,5,0,7,0,0,18
2024-03-29 02:00:00,4,0,4,0,0,5,0,8,0,0,21
2024-03-29 02:10:00,4,0,7,0,0,3,0,5,0,0,19
2024-03-29 02:20:00,3,0,4,0,0,1,0,1,0,0,9
2024-03-29 02:30:00,5,0,5,0,0,3,0,2,0,0,15
2024-03-29 02:40:00,6,0,5,0,0,5,0,8,0,0,24
2024-03-29 02:50:00,3,0,2,0,0,1,0,2,0,0,8
2024-03-29 03:00:00,4,0,6,1,1,7,0,11,0,0,30
2024-03-29 03:10:00,5,0,8,0,0,2,0,2,0,0,17
2024-03-29 03:20:00,3,0,5,0,0,3,0,5,0,0,16
2024-03-29 03:30:00,3,0,3,0,0,2,0,2,0,0,10
2024-03-29 03:40:00,2,0,4,0,0,1,0,1,0,0,8
2024-03-29 03:50:00,3,0,2,0,0,1,0,2,0,0,8
2024-03-29 04:00:00,5,0,5,0,0,2,0,1,0,0,13
2024-03-29 04:10:00,1,0,1,0,0,1,0,1,0,0,4
2024-03-29 04:20:00,1,0,0,0,0,0,0,0,0,0,1
2024-03-29 04:30:00,0,0,0,0,0,1,0,1,0,0,2
2024-03-29 04:40:00,0,0,0,1,1,1,0,1,0,0,4
2024-03-29 04:50:00,2,0,2,1,1,0,0,0,0,0,6
2024-03-29 05:00:00,0,0,0,2,2,0,0,0,0,0,4
2024-03-29 05:10:00,1,0,1,1,1,1,0,1,0,0,6
2024-03-29 05:20:00,4,0,4,1,2,2,0,2,0,0,15
2024-03-29 05:30:00,2,0,2,0,0,3,0,3,0,0,10
2024-03-29 05:40:00,4,0,4,0,0,2,0,2,0,0,12
2024-03-29 05:50:00,2,0,2,2,2,1,0,1,0,0,10
2024-03-29 06:00:00,2,0,2,1,1,4,0,3,0,0,13
2024-03-29 06:10:00,5,0,5,2,3,2,0,1,0,0,18
2024-03-29 06:20:00,3,0,3,0,0,4,0,4,0,0,14
2024-03-29 06:30:00,2,0,2,2,2,1,0,1,0,0,10
2024-03-29 06:40:00,0,0,1,1,2,4,0,4,0,0,12
2024-03-29 06:50:00,3,0,3,3,3,5,0,6,0,0,23
2024-03-29 07:00:00,2,0,2,1,1,0,0,0,0,0,6
2024-03-29 07:10:00,7,0,7,0,0,3,0,3,0,1,21
2024-03-29 07:20:00,8,0,8,0,0,3,0,3,0,0,22
2024-03-29 07:30:00,6,0,6,2,3,3,0,3,0,0,23
2024-03-29 07:40:00,4,0,4,1,1,7,0,7,0,0,24
2024-03-29 07:50:00,9,0,8,0,0,4,0,3,0,0,24
2024-03-29 08:00:00,6,0,6,6,7,2,0,2,0,0,29
2024-03-29 08:10:00,7,0,7,1,1,3,0,3,0,0,22
2024-03-29 08:20:00,8,0,8,6,7,6,0,6,0,0,41
2024-03-29 08:30:00,10,0,9,5,4,6,0,6,0,0,40
2024-03-29 08:40:00,9,0,9,4,4,10,0,10,0,0,46
2024-03-29 08:50:00,13,0,12,3,3,8,0,8,0,0,47
2024-03-29 09:00:00,15,0,14,1,1,15,0,13,0,0,59
2024-03-29 09:10:00,12,0,12,4,4,15,0,14,0,0,61
2024-03-29 09:20:00,11,0,9,5,6,20,0,19,0,0,70
2024-03-29 09:30:00,18,0,14,10,9,26,0,23,0,0,100
2024-03-29 09:40:00,26,0,27,12,10,18,0,17,5,0,115
2024-03-29 09:50:00,24,0,21,7,7,20,0,15,6,0,100
2024-03-29 10:00:00,18,0,18,14,10,11,0,11,0,0,82
2024-03-29 10:10:00,23,0,17,9,7,22,0,19,0,0,97
2024-03-29 10:20:00,21,0,19,5,6,12,0,12,0,0,75
2024-03-29 10:30:00,19,0,18,6,3,12,0,11,0,0,69
2024-03-29 10:40:00,23,0,19,10,10,16,0,15,0,0,93
2024-03-29 10:50:00,17,0,18,3,3,16,0,17,0,0,74
2024-03-29 11:00:00,23,0,22,4,3,12,0,11,0,0,75
2024-03-29 11:10:00,26,0,20,6,7,16,0,15,2,3,95
2024-03-29 11:20:00,28,0,21,5,3,30,0,25,0,2,114
2024-03-29 11:30:00,26,0,21,7,7,10,0,10,0,2,83
2024-03-29 11:40:00,23,0,20,9,7,12,0,12,1,0,84
2024-03-29 11:50:00,28,0,22,6,6,16,0,15,0,0,93
2024-03-29 12:00:00,23,0,22,16,14,14,0,15,0,0,104
2024-03-29 12:10:00,20,0,20,9,9,22,0,19,0,0,99
2024-03-29 12:20:00,29,0,23,14,14,24,0,24,0,0,128
2024-03-29 12:30:00,28,0,24,13,10,22,0,19,0,0,116
2024-03-29 12:40:00,29,0,23,15,11,27,0,25,0,0,130
2024-03-29 12:50:00,30,0,25,7,9,18,0,17,0,0,106
2024-03-29 13:00:00,30,0,25,10,9,22,0,20,0,0,116
2024-03-29 13:10:00,27,0,18,8,7,22,0,17,0,0,99
2024-03-29 13:20:00,38,0,28,5,4,20,0,17,0,0,112
2024-03-29 13:30:00,22,0,21,7,8,27,0,28,1,0,114
2024-03-29 13:40:00,26,0,19,11,9,17,0,16,2,0,100
2024-03-29 13:50:00,28,0,26,7,6,27,0,23,1,0,118
2024-03-29 14:00:00,28,0,26,10,9,25,0,22,0,0,120
2024-03-29 14:10:00,37,0,32,11,11,28,0,21,0,0,140
2024-03-29 14:20:00,34,0,28,12,11,24,0,25,2,0,136
2024-03-29 14:30:00,28,0,23,14,11,23,0,21,0,1,121
2024-03-29 14:40:00,24,0,24,10,8,33,0,33,0,0,132
2024-03-29 14:50:00,33,0,27,11,10,36,0,32,0,0,149
2024-03-29 15:00:00,34,0,29,5,4,31,0,28,2,0,133
2024-03-29 15:10:00,23,0,16,8,9,21,0,20,0,0,97
2024-03-29 15:20:00,37,0,29,11,10,27,0,24,1,0,139
2024-03-29 15:30:00,21,0,19,6,5,16,0,14,0,0,81
2024-03-29 15:40:00,23,0,21,7,7,18,0,16,0,0,92
2024-03-29 15:50:00,28,0,27,11,8,22,0,20,0,0,116
2024-03-29 16:00:00,26,0,25,12,14,30,0,26,1,0,134
2024-03-29 16:10:00,24,0,21,12,9,16,0,18,0,0,100
2024-03-29 16:20:00,23,0,15,15,9,15,0,15,0,0,92
2024-03-29 16:30:00,25,0,18,9,9,20,0,22,1,0,104
2024-03-29 16:40:00,26,0,24,15,10,22,0,17,2,2,118
2024-03-29 16:50:00,32,0,26,13,12,21,0,15,0,1,120
2024-03-29 17:00:00,36,0,28,9,9,20,0,19,0,2,123
2024-03-29 17:10:00,18,0,14,7,7,20,0,18,0,0,84
2024-03-29 17:20:00,33,0,21,12,13,20,0,20,0,1,120
2024-03-29 17:30:00,23,0,17,11,8,37,0,33,2,1,132
2024-03-29 17:40:00,36,0,26,6,5,22,0,19,0,1,115
2024-03-29 17:50:00,31,0,25,6,8,28,0,27,0,2,127
2024-03-29 18:00:00,43,0,23,8,7,24,0,22,1,1,129
2024-03-29 18:10:00,36,0,24,12,12,22,0,21,0,0,127
2024-03-29 18:20:00,43,0,30,20,10,24,0,21,2,0,150
2024-03-29 18:30:00,28,0,19,10,9,25,0,22,1,0,114
2024-03-29 18:40:00,25,0,19,4,4,26,0,20,0,2,100
2024-03-29 18:50:00,29,0,23,12,11,19,0,17,1,0,112
2024-03-29 19:00:00,19,0,13,8,8,18,0,16,0,0,82
2024-03-29 19:10:00,28,0,18,11,13,20,0,21,2,0,113
2024-03-29 19:20:00,27,0,18,8,4,24,0,17,0,2,100
2024-03-29 19:30:00,23,0,20,7,7,17,0,19,2,0,95
2024-03-29 19:40:00,30,0,20,6,8,14,0,14,0,1,93
2024-03-29 19:50:00,15,0,12,5,6,17,0,21,1,1,78
2024-03-29 20:00:00,22,0,17,6,6,19,0,22,0,0,92
2024-03-29 20:10:00,14,0,6,4,3,14,0,15,2,0,58
2024-03-29 20:20:00,15,0,14,4,4,16,0,18,1,0,72
2024-03-29 20:30:00,16,0,15,2,2,15,0,19,0,0,69
2024-03-29 20:40:00,28,0,23,1,0,12,0,14,0,0,78
2024-03-29 20:50:00,31,0,25,2,2,8,0,7,0,0,75
2024-03-29 21:00:00,21,0,20,2,2,10,0,14,0,0,69
2024-03-29 21:10:00,13,0,12,6,6,12,0,14,0,0,63
2024-03-29 21:20:00,22,0,19,3,4,14,0,16,0,0,78
2024-03-29 21:30:00,19,0,17,4,5,8,0,8,0,0,61
2024-03-29 21:40:00,17,0,16,2,3,11,0,15,0,0,64
2024-03-29 21:50:00,22,0,19,4,4,13,0,14,0,0,76
2024-03-29 22:00:00,13,0,9,2,1,6,0,5,0,0,36
2024-03-29 22:10:00,26,0,20,1,1,7,0,9,0,0,64
2024-03-29 22:20:00,13,0,10,5,5,12,0,11,0,1,57
2024-03-29 22:30:00,14,0,9,1,1,4,0,5,0,0,34
2024-03-29 22:40:00,9,0,6,2,3,8,0,10,0,0,38
2024-03-29 22:50:00,12,0,12,5,6,7,0,8,0,0,50
2024-03-29 23:00:00,18,0,13,3,3,5,0,6,0,0,48
2024-03-29 23:10:00,10,0,9,2,2,7,0,9,0,0,39
2024-03-29 23:20:00,12,0,10,0,0,10,0,10,0,0,42
2024-03-29 23:30:00,7,0,6,1,1,14,0,16,0,0,45
2024-03-29 23:40:00,11,0,9,1,1,6,0,8,0,0,36
2024-03-29 23:50:00,12,0,10,2,1,6,0,9,0,0,40
2024-03-30 00:00:00,6,0,7,0,0,4,0,5,0,0,22
2024-03-30 00:10:00,8,0,4,1,1,3,0,3,0,0,20
2024-03-30 00:20:00,9,0,8,0,0,2,0,3,0,0,22
2024-03-30 00:30:00,2,0,3,3,1,5,0,5,0,0,19
2024-03-30 00:40:00,6,0,5,2,2,1,0,2,0,0,18
2024-03-30 00:50:00,8,0,7,0,0,5,0,5,0,0,25
2024-03-30 01:00:00,6,0,6,2,2,4,0,4,0,0,24
2024-03-30 01:10:00,8,0,6,1,1,3,0,2,0,0,21
2024-03-30 01:20:00,3,0,3,2,1,5,0,6,0,0,20
2024-03-30 01:30:00,2,0,2,0,0,3,0,4,0,0,11
2024-03-30 01:40:00,2,0,2,0,0,1,0,1,0,0,6
2024-03-30 01:50:00,2,0,2,0,0,0,0,0,0,0,4
2024-03-30 02:00:00,8,0,5,0,0,1,0,1,0,0,15
2024-03-30 02:10:00,6,0,5,1,2,0,0,0,0,0,14
2024-03-30 02:20:00,3,0,3,0,0,4,0,5,0,0,15
2024-03-30 02:30:00,7,0,5,0,0,2,0,3,0,0,17
2024-03-30 02:40:00,0,0,0,1,1,2,0,2,2,0,8
2024-03-30 02:50:00,1,0,1,0,0,1,0,1,0,0,4
2024-03-30 03:00:00,2,0,3,0,0,3,0,3,0,0,11
2024-03-30 03:10:00,5,0,4,1,1,5,0,6,0,0,22
2024-03-30 03:20:00,2,0,2,0,0,4,0,6,0,0,14
2024-03-30 03:30:00,1,0,0,0,0,1,0,1,0,0,3
2024-03-30 03:40:00,6,0,8,1,1,1,0,0,0,0,17
2024-03-30 03:50:00,4,0,7,0,0,0,0,1,0,0,12
2024-03-30 04:00:00,3,0,3,0,0,0,0,0,0,0,6
2024-03-30 04:10:00,1,0,1,0,0,0,0,0,0,0,2
2024-03-30 04:20:00,3,0,3,1,1,1,0,1,0,0,10
2024-03-30 04:30:00,1,0,1,0,0,0,0,0,0,0,2
2024-03-30 04:40:00,2,0,1,0,0,1,0,1,0,0,5
2024-03-30 04:50:00,1,0,1,1,1,2,0,2,0,0,8
2024-03-30 05:00:00,0,0,0,0,0,2,0,2,0,0,4
2024-03-30 05:10:00,3,0,3,1,1,4,0,6,0,0,18
2024-03-30 05:20:00,0,0,0,0,0,2,0,3,0,0,5
