datetime,D11Z,V13Z,V15Z,D12Z,V14Z,V16Z,D31Z,V33Z,D32Z,V34Z,D41Z,D42Z,V43Z,V44Z,V45Z,V1Z,V2Z,V3Z,V4Z,V5Z,V6Z,Total
2024-03-29 03:40:00,4,7,8,2,3,2,4,3,2,2,2,2,2,3,0,0,0,0,0,0,0,46
2024-03-29 03:50:00,5,9,10,5,6,5,0,0,0,0,8,8,4,5,1,0,0,0,0,0,0,66
2024-03-29 04:00:00,1,4,2,3,8,4,3,3,1,0,8,8,9,8,0,0,0,0,0,0,0,62
2024-03-29 04:10:00,5,7,10,2,6,2,4,7,4,1,3,3,4,3,0,0,0,0,0,0,0,61
2024-03-29 04:20:00,8,8,16,2,3,1,0,0,0,0,4,4,3,3,0,0,0,0,0,0,0,52
2024-03-29 04:30:00,11,16,23,4,5,6,1,1,1,0,7,7,7,7,0,0,0,0,0,0,0,96
2024-03-29 04:40:00,12,12,21,3,2,4,2,2,0,0,2,2,2,1,0,0,0,0,0,0,0,65
2024-03-29 04:50:00,11,13,22,2,1,3,3,2,0,0,4,4,5,4,0,0,0,0,0,0,0,74
2024-03-29 05:00:00,5,11,10,5,5,7,2,2,3,4,6,7,6,6,0,0,0,0,0,0,0,79
2024-03-29 05:10:00,6,10,12,5,4,8,5,4,2,2,16,15,12,15,0,0,0,0,0,0,0,116
2024-03-29 05:20:00,10,13,18,6,6,12,3,3,2,0,5,5,4,5,0,0,0,0,0,0,0,92
2024-03-29 05:30:00,13,24,23,13,10,23,0,0,1,0,4,4,2,3,0,0,0,0,0,0,0,120
2024-03-29 05:40:00,5,9,9,5,5,10,2,2,3,1,2,2,3,2,0,0,0,0,0,0,0,60
2024-03-29 05:50:00,8,10,18,3,4,4,5,5,3,3,7,7,8,7,0,0,0,0,0,0,0,92
2024-03-29 06:00:00,6,13,11,7,5,13,8,7,4,1,2,2,2,2,0,0,0,0,0,0,0,83
2024-03-29 06:10:00,4,7,9,4,3,6,3,3,1,0,3,3,2,4,0,0,0,0,0,0,0,52
2024-03-29 06:20:00,9,22,19,6,28,14,8,7,5,1,7,7,7,8,0,0,0,0,0,0,0,148
2024-03-29 06:30:00,9,18,15,7,18,15,4,4,6,0,11,11,10,11,0,0,0,0,0,0,0,139
2024-03-29 06:40:00,4,13,10,6,14,13,2,3,2,1,9,9,9,9,0,0,0,0,0,0,0,104
2024-03-29 06:50:00,2,7,5,6,12,10,4,3,5,4,7,7,6,7,0,0,0,0,0,0,0,85
2024-03-29 07:00:00,6,11,15,7,9,13,2,2,4,2,3,3,4,3,0,0,0,0,0,0,0,84
2024-03-29 07:10:00,8,10,15,6,12,11,6,7,4,1,2,2,2,2,0,0,0,0,0,0,0,88
2024-03-29 07:20:00,9,10,19,7,10,7,4,4,3,2,4,4,4,4,0,0,0,0,0,0,0,91
2024-03-29 07:30:00,8,17,19,10,16,19,5,5,2,1,7,7,8,7,0,0,0,0,0,0,0,131
2024-03-29 07:40:00,15,16,32,2,10,4,5,5,3,3,12,12,10,11,0,0,0,0,0,0,0,140
2024-03-29 07:50:00,14,16,33,12,14,16,5,5,8,2,10,9,9,9,0,0,0,0,0,0,0,162
2024-03-29 08:00:00,10,19,23,10,9,17,5,3,10,6,6,6,6,7,0,0,0,0,0,0,0,137
2024-03-29 08:10:00,9,13,18,6,13,12,5,4,2,2,6,7,6,5,0,0,0,0,0,0,0,108
2024-03-29 08:20:00,11,11,21,4,5,5,8,7,4,3,8,7,6,6,0,0,0,0,0,0,0,106
2024-03-29 08:30:00,12,16,22,11,10,19,7,7,3,1,12,12,9,9,0,0,0,0,0,0,0,150
2024-03-29 08:40:00,9,15,18,9,13,16,10,8,5,2,14,14,14,14,0,0,0,0,0,0,0,161
2024-03-29 08:50:00,14,20,30,13,17,25,11,10,8,2,12,12,10,10,0,0,0,0,0,0,0,194
2024-03-29 09:00:00,22,24,49,15,19,23,9,9,7,3,11,10,9,10,0,0,0,0,0,0,0,220
2024-03-29 09:10:00,20,19,43,8,8,15,5,5,5,0,9,9,8,8,0,0,0,0,0,0,0,162
2024-03-29 09:20:00,31,30,61,16,24,25,13,10,9,5,22,22,17,18,0,0,0,0,0,0,0,303
2024-03-29 09:30:00,26,28,52,23,30,43,14,13,12,6,21,22,16,20,0,0,0,0,0,0,0,326
2024-03-29 09:40:00,17,17,31,15,25,23,16,13,8,5,21,22,15,16,0,0,0,0,0,0,0,244
2024-03-29 09:50:00,29,32,53,18,45,34,21,15,8,4,25,24,17,19,0,0,0,0,0,0,0,344
2024-03-29 10:00:00,32,39,62,18,25,35,6,4,9,3,12,12,8,11,0,0,0,0,0,0,0,276
2024-03-29 10:10:00,32,36,64,21,40,32,12,9,9,5,22,22,13,18,1,0,0,0,0,0,0,336
2024-03-29 10:20:00,38,32,76,25,49,42,26,17,7,5,18,18,12,14,2,0,0,0,0,0,0,381
2024-03-29 10:30:00,24,25,53,16,27,29,15,13,15,10,15,15,15,14,0,0,0,0,0,0,0,286
2024-03-29 10:40:00,30,29,64,20,44,36,26,15,14,12,25,26,14,20,0,0,0,0,0,0,0,375
2024-03-29 10:50:00,32,37,63,22,51,40,22,12,7,4,26,25,15,16,3,0,0,0,0,0,0,375
2024-03-29 11:00:00,23,32,54,23,49,40,22,17,9,6,34,34,15,21,2,0,0,0,0,0,0,381
2024-03-29 11:10:00,26,31,58,23,50,41,16,12,9,4,30,30,16,21,2,0,0,0,0,0,0,369
2024-03-29 11:20:00,29,22,60,22,58,38,27,15,11,7,32,33,18,21,1,0,0,0,0,0,0,394
2024-03-29 11:30:00,27,39,66,28,47,47,25,17,19,12,25,25,17,20,0,0,0,0,0,0,0,414
2024-03-29 11:40:00,44,39,82,33,58,57,15,11,12,8,37,37,27,32,3,0,0,0,0,0,0,495
2024-03-29 11:50:00,37,37,71,21,47,40,20,14,8,4,41,42,26,31,2,0,0,0,0,0,0,441
2024-03-29 12:00:00,39,47,82,29,49,49,21,13,8,8,25,24,14,18,1,0,0,0,0,0,0,427
2024-03-29 12:10:00,48,45,97,29,35,42,19,13,9,4,25,25,19,18,0,0,0,0,0,0,0,428
2024-03-29 12:20:00,53,49,96,21,30,40,14,12,13,8,30,30,19,27,0,0,0,0,0,0,0,442
2024-03-29 12:30:00,48,47,103,38,48,59,17,15,9,6,39,40,23,29,0,0,0,0,0,0,0,521
2024-03-29 12:40:00,54,46,98,26,27,43,22,18,11,5,23,24,14,14,2,0,0,0,0,0,0,427
2024-03-29 12:50:00,57,49,102,21,37,32,25,15,14,9,38,36,16,19,1,0,0,0,0,0,0,471
2024-03-29 13:00:00,63,65,113,28,43,48,18,18,10,3,36,37,18,22,1,0,0,0,0,0,0,523
2024-03-29 13:10:00,45,36,85,23,37,38,18,14,7,4,40,41,30,35,0,0,0,0,0,0,0,453
2024-03-29 13:20:00,45,38,97,29,47,44,21,14,8,5,46,44,22,30,5,0,0,0,0,0,0,495
2024-03-29 13:30:00,47,38,82,19,52,38,26,10,11,8,41,41,17,24,4,0,0,0,0,0,0,458
2024-03-29 13:40:00,39,45,76,28,55,47,26,17,8,6,45,46,21,27,1,0,0,0,0,0,0,487
2024-03-29 13:50:00,40,43,80,29,43,46,22,16,10,8,54,54,21,35,4,0,0,0,0,0,0,505
2024-03-29 14:00:00,37,39,72,29,53,50,23,14,11,6,57,55,19,28,5,0,0,0,0,0,0,498
2024-03-29 14:10:00,39,35,73,37,71,63,28,18,18,9,80,83,19,37,3,0,0,0,0,0,0,613
2024-03-29 14:20:00,41,32,89,39,62,64,24,18,14,10,58,55,14,25,4,0,0,0,0,0,0,549
2024-03-29 14:30:00,32,31,68,29,47,48,25,10,9,7,82,83,18,27,3,0,0,0,0,0,0,519
2024-03-29 14:40:00,33,35,79,40,43,60,31,23,8,5,53,51,18,31,0,0,0,0,0,0,0,510
2024-03-29 14:50:00,29,35,74,27,57,43,36,20,10,7,54,54,29,35,1,0,0,0,0,0,0,511
2024-03-29 15:00:00,36,39,76,31,56,54,24,16,12,10,59,59,25,36,3,0,0,0,0,0,0,536
2024-03-29 15:10:00,33,30,61,26,70,49,30,18,11,7,52,54,25,36,3,0,0,0,0,0,0,505
2024-03-29 15:20:00,23,33,61,39,72,69,27,18,14,9,48,47,23,28,3,0,0,0,0,0,0,514
2024-03-29 15:30:00,35,38,82,30,73,58,33,18,12,4,59,61,24,34,5,0,0,0,0,0,0,566
2024-03-29 15:40:00,32,49,71,32,58,58,23,18,8,3,40,38,18,22,3,0,0,0,0,0,0,473
2024-03-29 15:50:00,25,28,63,30,70,55,22,12,11,6,42,41,24,32,1,0,0,0,0,0,0,462
2024-03-29 16:00:00,30,35,62,26,69,50,25,15,12,5,82,48,17,22,4,0,0,0,0,0,0,502
2024-03-29 16:10:00,42,44,84,39,76,75,24,18,15,6,46,45,27,33,1,0,0,0,0,0,0,575
2024-03-29 16:20:00,36,40,75,35,51,63,25,19,12,4,30,31,16,22,1,0,0,0,0,0,0,460
2024-03-29 16:30:00,25,42,57,24,47,51,30,18,7,8,43,42,19,37,0,0,0,0,0,0,0,450
2024-03-29 16:40:00,34,34,69,22,47,40,27,15,12,8,40,41,20,25,4,0,0,0,0,0,0,438
2024-03-29 16:50:00,36,42,80,33,65,60,26,16,8,8,39,39,22,30,0,0,0,0,0,0,0,504
2024-03-29 17:00:00,40,47,75,31,71,55,27,15,11,6,46,45,24,29,1,0,0,0,0,0,0,523
2024-03-29 17:10:00,34,45,72,33,99,54,28,17,11,1,42,43,23,31,1,0,0,0,0,0,0,534
2024-03-29 17:20:00,38,43,81,30,113,53,35,14,13,3,52,50,21,27,3,0,0,0,0,0,0,576
2024-03-29 17:30:00,43,36,86,21,98,38,23,12,5,4,58,60,21,28,3,0,0,0,0,0,0,536
2024-03-29 17:40:00,34,50,72,47,86,68,25,14,11,3,32,30,16,26,0,0,0,0,0,0,0,514
2024-03-29 17:50:00,34,33,68,33,75,58,24,16,10,4,39,39,24,30,1,0,0,0,0,0,0,488
2024-03-29 18:00:00,37,39,77,22,76,38,19,13,6,6,55,55,21,26,4,0,0,0,0,0,0,494
2024-03-29 18:10:00,33,36,65,22,86,39,29,15,13,3,49,49,25,27,3,0,0,0,0,0,0,494
2024-03-29 18:20:00,29,48,67,41,67,69,26,14,14,6,39,38,24,27,1,0,0,0,0,0,0,510
2024-03-29 18:30:00,38,53,77,35,80,67,34,17,10,5,38,39,17,26,1,0,0,0,0,0,0,537
2024-03-29 18:40:00,35,54,77,24,71,51,24,16,15,8,50,49,22,32,1,0,0,0,0,0,0,529
2024-03-29 18:50:00,33,70,65,30,69,71,28,15,12,6,48,50,16,30,5,0,0,0,0,0,0,548
2024-03-29 19:00:00,34,51,73,26,35,50,19,12,6,10,35,33,17,20,5,0,0,0,0,0,0,426
2024-03-29 19:10:00,30,38,61,15,15,22,22,13,10,6,38,38,20,31,5,0,0,0,0,0,0,364
2024-03-29 19:20:00,22,39,44,23,26,42,23,9,7,3,31,31,20,27,4,0,0,0,0,0,0,351
2024-03-29 19:30:00,22,35,38,17,15,28,18,12,7,4,53,53,23,36,11,0,0,0,0,0,0,372
2024-03-29 19:40:00,29,45,55,29,24,53,14,9,9,2,22,22,21,22,3,0,0,0,0,0,0,359
2024-03-29 19:50:00,37,60,74,28,21,40,21,14,10,2,41,42,20,34,2,0,0,0,0,0,0,446
2024-03-29 20:00:00,38,57,76,28,19,51,21,12,8,3,34,36,24,26,3,0,0,0,0,0,0,436
2024-03-29 20:10:00,36,52,65,27,23,48,11,11,10,7,29,26,18,22,1,0,0,0,0,0,0,386
2024-03-29 20:20:00,46,49,87,20,21,38,20,13,2,1,33,34,18,28,5,0,0,0,0,0,0,415
2024-03-29 20:30:00,33,38,59,16,18,32,19,15,11,4,24,23,19,21,1,0,0,0,0,0,0,333
2024-03-29 20:40:00,30,39,56,19,16,28,16,11,12,5,32,33,14,30,2,0,0,0,0,0,0,343
2024-03-29 20:50:00,20,35,41,21,17,35,13,11,9,3,22,23,12,14,2,0,0,0,0,0,0,278
2024-03-29 21:00:00,26,44,55,21,18,35,17,12,9,1,22,22,14,21,1,0,0,0,0,0,0,318
2024-03-29 21:10:00,25,31,46,6,12,10,19,13,8,3,32,34,17,27,4,0,0,0,0,0,0,287
2024-03-29 21:20:00,22,46,47,18,21,29,19,12,9,5,41,39,28,40,6,0,0,0,0,0,0,382
2024-03-29 21:30:00,17,31,33,14,13,26,12,9,5,3,35,35,16,31,6,0,0,0,0,0,0,286
2024-03-29 21:40:00,20,43,42,12,17,15,17,10,7,0,48,48,21,28,6,0,0,0,0,0,0,334
2024-03-29 21:50:00,17,33,32,16,12,24,16,12,2,3,44,45,21,33,5,0,0,0,0,0,0,315
2024-03-29 22:00:00,18,33,40,11,19,22,14,10,6,4,48,49,23,26,7,0,0,0,0,0,0,330
2024-03-29 22:10:00,17,39,34,18,17,29,19,13,6,2,39,40,22,33,11,0,0,0,0,0,0,339
2024-03-29 22:20:00,16,35,32,13,8,24,16,10,7,2,33,31,19,32,1,0,0,0,0,0,0,279
2024-03-29 22:30:00,31,38,56,10,13,19,12,9,4,0,30,31,22,30,7,0,0,0,0,0,0,312
2024-03-29 22:40:00,21,30,43,11,11,13,13,5,5,3,29,28,18,25,2,0,0,0,0,0,0,257
2024-03-29 22:50:00,15,27,28,13,15,18,9,8,7,3,35,28,28,34,3,0,0,0,0,0,0,271
2024-03-29 23:00:00,20,36,44,13,14,20,17,13,7,1,30,30,22,28,5,0,0,0,0,0,0,300
2024-03-29 23:10:00,9,21,20,15,11,20,10,8,6,0,21,23,14,14,2,0,0,0,0,0,0,194
2024-03-29 23:20:00,13,24,26,11,7,13,11,6,7,3,16,14,11,10,0,0,0,0,0,0,0,172
2024-03-29 23:30:00,9,17,19,8,9,12,14,10,3,1,24,24,17,25,2,0,0,0,0,0,0,194
2024-03-29 23:40:00,13,19,25,7,7,12,5,6,5,3,21,21,19,21,0,0,0,0,0,0,0,184
2024-03-29 23:50:00,4,11,8,7,6,9,6,5,5,1,20,20,12,15,3,0,0,0,0,0,0,132
2024-03-30 00:00:00,15,18,28,5,6,11,5,8,4,2,19,17,15,17,0,0,0,0,0,0,0,170
2024-03-30 00:10:00,4,19,10,11,19,20,14,11,5,1,18,18,16,18,0,0,0,0,0,0,0,184
2024-03-30 00:20:00,8,19,17,9,8,15,7,8,3,2,12,12,12,12,0,0,0,0,0,0,0,144
2024-03-30 00:30:00,10,20,21,6,4,9,5,5,3,3,17,17,10,15,1,0,0,0,0,0,0,146
2024-03-30 00:40:00,10,18,16,5,8,11,12,9,3,1,6,7,13,8,0,0,0,0,0,0,0,127
2024-03-30 00:50:00,10,18,19,9,7,10,6,5,4,2,10,9,9,10,0,0,0,0,0,0,0,128
2024-03-30 01:00:00,15,16,23,8,6,13,2,2,2,0,9,10,7,9,1,0,0,0,0,0,0,123
2024-03-30 01:10:00,7,21,15,11,16,22,4,6,4,1,11,9,9,11,1,0,0,0,0,0,0,148
2024-03-30 01:20:00,10,11,20,3,3,6,4,2,5,0,15,15,12,16,0,0,0,0,0,0,0,122
2024-03-30 01:30:00,5,12,11,4,3,8,3,2,1,0,12,12,10,9,0,0,0,0,0,0,0,92
2024-03-30 01:40:00,6,10,9,3,3,7,4,6,4,0,8,8,9,10,0,0,0,0,0,0,0,87
2024-03-30 01:50:00,4,10,9,3,2,4,2,3,2,1,10,10,8,10,0,0,0,0,0,0,0,78
2024-03-30 02:00:00,5,11,10,6,6,9,5,4,3,0,14,14,13,11,2,0,0,0,0,0,0,113
2024-03-30 02:10:00,4,10,7,3,3,6,1,1,1,0,5,5,4,4,0,0,0,0,0,0,0,54
2024-03-30 02:20:00,3,8,6,5,1,2,6,5,4,0,4,5,4,7,0,0,0,0,0,0,0,60
2024-03-30 02:30:00,6,11,11,5,6,7,4,3,2,0,8,7,7,7,0,0,0,0,0,0,0,84
2024-03-30 02:40:00,14,20,24,6,7,11,1,1,3,0,5,5,5,9,0,0,0,0,0,0,0,111
2024-03-30 02:50:00,4,8,6,7,3,5,0,0,0,0,8,9,14,10,0,0,0,0,0,0,0,74
2024-03-30 03:00:00,5,6,10,2,3,2,2,2,3,0,8,7,5,7,0,0,0,0,0,0,0,62
2024-03-30 03:10:00,2,6,4,5,3,8,1,3,2,2,9,9,8,10,0,0,0,0,0,0,0,72
2024-03-30 03:20:00,0,5,0,3,4,7,2,2,3,1,6,6,6,6,0,0,0,0,0,0,0,51
2024-03-30 03:30:00,6,11,13,3,4,7,3,1,4,1,6,6,6,5,0,0,0,0,0,0,0,76
2024-03-30 03:40:00,5,9,10,2,3,3,1,1,1,1,6,6,5,7,0,0,0,0,0,0,0,60
2024-03-30 03:50:00,4,5,8,1,1,2,4,4,3,0,1,1,1,1,0,0,0,0,0,0,0,36
2024-03-30 04:00:00,2,6,4,2,4,4,7,7,2,0,2,2,2,3,1,0,0,0,0,0,0,48
2024-03-30 04:10:00,3,6,6,3,7,6,2,2,1,0,4,4,4,4,0,0,0,0,0,0,0,52
2024-03-30 04:20:00,7,11,15,2,2,5,3,4,3,0,5,5,6,7,0,0,0,0,0,0,0,75
2024-03-30 04:30:00,6,7,13,3,1,4,2,3,2,1,2,2,2,2,0,0,0,0,0,0,0,50
2024-03-30 04:40:00,10,14,20,3,4,6,2,2,3,1,3,2,2,2,0,0,0,0,0,0,0,74
2024-03-30 04:50:00,8,9,15,1,1,4,0,0,1,0,2,3,2,2,0,0,0,0,0,0,0,48
2024-03-30 05:00:00,10,18,19,8,5,14,3,3,5,5,13,12,8,9,4,0,0,0,0,0,0,136
2024-03-30 05:10:00,8,12,13,4,4,8,4,4,3,2,14,14,12,15,1,0,0,0,0,0,0,118
2024-03-30 05:20:00,8,15,16,10,4,11,7,7,4,2,11,11,12,12,0,0,0,0,0,0,0,130
2024-03-30 05:30:00,11,18,19,10,8,20,4,4,6,2,10,10,10,11,1,0,0,0,0,0,0,144
2024-03-30 05:40:00,14,20,27,9,5,11,6,6,3,2,6,5,5,6,1,0,0,0,0,0,0,126
2024-03-30 05:50:00,10,18,22,11,9,8,6,3,6,1,12,12,13,12,0,0,0,0,0,0,0,143
2024-03-30 06:00:00,9,18,19,5,12,8,6,7,2,0,10,10,7,9,0,0,0,0,0,0,0,122
2024-03-30 06:10:00,4,14,7,7,14,12,3,3,4,3,10,9,9,10,0,0,0,0,0,0,0,109
2024-03-30 06:20:00,20,30,37,12,21,18,4,4,4,2,10,10,9,8,0,0,0,0,0,0,0,189
2024-03-30 06:30:00,12,11,22,5,10,6,5,5,3,1,9,9,9,8,0,0,0,0,0,0,0,115
2024-03-30 06:40:00,23,20,47,9,12,13,7,6,5,1,4,4,4,4,0,0,0,0,0,0,0,159
2024-03-30 06:50:00,14,12,31,7,12,8,8,6,2,0,9,9,8,8,0,0,0,0,0,0,0,134
2024-03-30 07:00:00,20,21,37,12,15,19,8,7,11,4,4,4,4,4,0,0,0,0,0,0,0,170
2024-03-30 07:10:00,25,24,45,11,18,24,7,6,8,3,13,11,8,11,0,0,0,0,0,0,0,214
2024-03-30 07:20:00,27,31,56,15,13,24,10,9,5,4,6,7,7,7,0,0,0,0,0,0,0,221
2024-03-30 07:30:00,23,24,48,15,19,19,10,10,12,6,20,20,14,16,0,0,0,0,0,0,0,256
2024-03-30 07:40:00,19,27,41,18,24,36,9,8,9,5,12,12,7,9,0,0,0,0,0,0,0,236
2024-03-30 07:50:00,28,21,48,10,28,19,2,2,12,13,20,21,18,19,1,0,0,0,0,0,0,262
2024-03-30 08:00:00,23,23,45,12,25,24,11,9,12,5,30,29,19,28,0,0,0,0,0,0,0,295
2024-03-30 08:10:00,36,23,68,12,26,26,14,12,10,7,26,26,17,22,0,0,0,0,0,0,0,325
2024-03-30 08:20:00,23,20,47,14,27,22,12,10,9,3,31,31,15,22,0,0,0,0,0,0,0,286
2024-03-30 08:30:00,42,32,79,18,39,37,14,10,15,9,35,36,18,29,1,0,0,0,0,0,0,414
2024-03-30 08:40:00,44,40,79,24,34,43,17,14,10,8,28,27,20,22,0,0,0,0,0,0,0,410
2024-03-30 08:50:00,38,32,71,24,37,38,17,12,17,12,35,36,16,25,0,0,0,0,0,0,0,410
2024-03-30 09:00:00,51,43,94,23,25,38,14,11,23,11,31,30,19,25,0,0,0,0,0,0,0,438
2024-03-30 09:10:00,57,43,93,30,40,56,22,13,18,16,52,52,14,24,3,0,0,0,0,0,0,533
2024-03-30 09:20:00,58,36,91,30,48,55,23,15,18,7,54,54,21,32,2,0,0,0,0,0,0,544
2024-03-30 09:30:00,62,42,107,39,58,67,24,15,22,11,44,47,19,26,0,0,0,0,0,0,0,583
2024-03-30 09:40:00,71,37,123,37,52,63,16,14,28,14,61,58,18,25,2,0,0,0,0,0,0,619
2024-03-30 09:50:00,75,33,127,35,47,56,33,16,17,11,56,56,19,26,7,0,0,0,0,0,0,614
2024-03-30 10:00:00,73,45,117,40,50,71,26,14,20,11,60,60,28,45,1,0,0,0,0,0,0,661
2024-03-30 10:10:00,80,39,133,28,54,51,19,16,21,12,59,59,16,25,3,0,0,0,0,0,0,615
2024-03-30 10:20:00,72,41,116,40,65,67,30,14,19,11,48,48,19,31,1,0,0,0,0,0,0,622
2024-03-30 10:30:00,81,35,119,48,84,75,28,20,22,9,81,80,21,31,6,0,0,0,0,0,0,740
2024-03-30 10:40:00,79,52,124,50,70,81,37,14,28,8,56,58,23,32,2,0,0,0,0,0,0,714
2024-03-30 10:50:00,65,38,113,33,71,61,27,13,22,9,89,89,23,40,4,0,0,0,0,0,0,697
2024-03-30 11:00:00,69,56,123,30,59,56,25,16,15,11,81,80,16,33,8,0,0,0,0,0,0,678
2024-03-30 11:10:00,59,42,100,33,63,58,26,17,24,12,83,84,17,30,3,0,0,0,0,0,0,651
2024-03-30 11:20:00,66,41,108,39,96,79,34,14,23,9,103,102,22,27,8,0,0,0,0,0,0,771
2024-03-30 11:30:00,71,51,137,45,76,76,44,24,18,10,75,77,22,35,1,0,0,0,0,0,0,762
2024-03-30 11:40:00,76,59,133,38,72,67,36,19,19,8,89,89,20,23,6,0,0,0,0,0,0,754
2024-03-30 11:50:00,74,33,116,48,86,78,40,19,24,10,86,88,23,33,2,0,0,0,0,0,0,760
2024-03-30 12:00:00,70,38,116,37,83,62,32,11,11,6,100,101,24,35,4,0,0,0,0,0,0,730
2024-03-30 12:10:00,66,47,114,36,53,70,42,20,20,12,72,73,15,28,3,0,0,0,0,0,0,671
2024-03-30 12:20:00,85,44,126,34,70,56,33,22,22,11,80,78,19,34,3,0,0,0,0,0,0,717
2024-03-30 12:30:00,82,28,135,46,67,76,26,13,17,10,93,92,20,31,5,0,0,0,0,0,0,741
2024-03-30 12:40:00,78,40,123,37,78,60,40,23,12,10,95,97,14,22,13,0,0,0,0,0,0,742
2024-03-30 12:50:00,87,54,140,40,76,72,24,14,11,7,91,90,19,34,6,0,0,0,0,0,0,765
2024-03-30 13:00:00,70,46,119,47,73,69,39,16,24,7,90,93,22,30,4,0,0,0,0,0,0,749
2024-03-30 13:10:00,60,31,109,44,79,79,30,20,22,12,75,73,20,32,6,0,0,0,0,0,0,692
2024-03-30 13:20:00,69,43,116,39,64,61,36,17,23,10,89,88,19,33,5,0,0,0,0,0,0,712
2024-03-30 13:30:00,65,20,114,48,78,74,45,23,24,9,96,125,22,31,11,0,0,0,0,0,0,785
2024-03-30 13:40:00,57,47,93,33,72,61,34,19,14,8,92,104,26,37,5,0,0,0,0,0,0,702
2024-03-30 13:50:00,60,33,112,33,84,58,45,20,10,8,95,94,18,29,11,0,0,0,0,0,0,710
2024-03-30 14:00:00,66,39,113,40,74,66,30,17,17,12,79,79,17,30,9,0,0,0,0,0,0,688
2024-03-30 14:10:00,73,47,122,38,76,63,35,15,24,8,87,87,23,36,5,0,0,0,0,0,0,739
2024-03-30 14:20:00,49,24,99,41,82,60,48,17,21,11,86,88,26,40,4,0,0,0,0,0,0,696
2024-03-30 14:30:00,63,35,111,40,86,69,40,12,12,6,108,108,30,43,11,0,0,0,0,0,0,774
2024-03-30 14:40:00,54,27,91,48,93,81,33,19,14,7,94,94,23,42,5,0,0,0,0,0,0,725
2024-03-30 14:50:00,57,36,102,45,74,73,42,19,19,8,79,80,20,36,6,0,0,0,0,0,0,696
2024-03-30 15:00:00,54,34,86,27,79,53,38,22,18,11,91,90,16,28,6,0,0,0,0,0,0,653
2024-03-30 15:10:00,35,24,68,32,94,57,35,15,13,9,99,100,16,37,9,0,0,0,0,0,0,643
2024-03-30 15:20:00,53,28,88,24,82,47,163,18,10,7,95,95,25,46,2,0,0,0,0,0,0,783
2024-03-30 15:30:00,49,45,94,63,58,57,37,26,20,11,72,74,25,33,8,0,0,0,0,0,0,672
2024-03-30 15:40:00,52,41,98,41,93,76,47,15,20,11,89,89,31,45,2,0,0,0,0,0,0,750
2024-03-30 15:50:00,56,39,92,53,90,81,30,15,14,6,76,76,19,36,7,0,0,0,0,0,0,690
2024-03-30 16:00:00,48,27,88,24,64,41,34,13,16,7,82,82,26,42,2,0,0,0,0,0,0,596
2024-03-30 16:10:00,39,26,72,40,74,68,30,17,15,6,81,78,23,36,5,0,0,0,0,0,0,610
2024-03-30 16:20:00,52,35,89,35,64,60,22,16,16,8,75,77,21,30,5,0,0,0,0,0,0,605
2024-03-30 16:30:00,49,39,98,47,102,81,31,14,16,10,101,101,21,29,5,0,0,0,0,0,0,744
2024-03-30 16:40:00,67,64,110,44,66,80,31,18,13,7,58,57,19,31,1,0,0,0,0,0,0,666
2024-03-30 16:50:00,42,35,71,41,81,72,27,13,10,8,92,89,24,33,7,0,0,0,0,0,0,645
2024-03-30 17:00:00,43,39,84,36,84,64,32,18,13,10,66,66,26,35,2,0,0,0,0,0,0,618
2024-03-30 17:10:00,50,38,87,24,70,45,27,20,13,7,73,73,30,35,2,0,0,0,0,0,0,594
2024-03-30 17:20:00,54,36,102,35,89,70,33,20,13,8,91,91,29,38,4,0,0,0,0,0,0,713
2024-03-30 17:30:00,54,39,101,39,71,67,25,14,12,65,81,82,25,43,2,0,0,0,0,0,0,720
2024-03-30 17:40:00,58,42,102,31,107,61,37,20,8,4,98,99,31,42,7,0,0,0,0,0,0,747
2024-03-30 17:50:00,49,40,98,39,128,71,50,17,11,5,73,73,27,35,3,0,0,0,0,0,0,719
2024-03-30 18:00:00,57,47,110,39,103,67,28,14,13,8,72,73,23,39,4,0,0,0,0,0,0,697
2024-03-30 18:10:00,52,48,89,30,112,53,30,10,11,5,96,96,29,46,8,0,0,0,0,0,0,715
2024-03-30 18:20:00,50,63,97,37,97,60,27,13,12,4,78,77,17,35,3,0,0,0,0,0,0,670
2024-03-30 18:30:00,44,36,78,31,110,56,33,22,11,8,78,78,24,38,9,0,0,0,0,0,0,656
2024-03-30 18:40:00,51,40,89,28,98,53,22,14,12,8,77,76,32,37,2,0,0,0,0,0,0,639
2024-03-30 18:50:00,24,36,51,32,82,57,25,21,12,5,61,60,24,32,3,0,0,0,0,0,0,525
2024-03-30 19:00:00,43,70,72,28,75,50,27,20,11,6,70,70,21,35,12,0,0,0,0,0,0,610
2024-03-30 19:10:00,40,39,70,26,45,49,23,19,11,8,54,54,16,29,9,0,0,0,0,0,0,492
2024-03-30 19:20:00,36,36,62,23,32,38,24,12,12,6,49,49,30,25,7,0,0,0,0,0,0,441
2024-03-30 19:30:00,19,29,39,22,37,41,16,15,11,8,47,48,29,39,5,0,0,0,0,0,0,405
2024-03-30 19:40:00,38,43,79,28,42,42,19,14,5,0,54,51,29,47,1,0,0,0,0,0,0,492
2024-03-30 19:50:00,32,42,56,23,45,37,23,18,9,5,51,52,26,27,4,0,0,0,0,0,0,450
2024-03-30 20:00:00,42,57,71,22,50,40,18,15,4,1,61,61,26,38,13,0,0,0,0,0,0,519
