datetime,V11Z,V12Z,V13Z,D21Z,V31Z,V32Z,V33Z,V41Z,V42Z,V43Z,V14Z,V40Z,Total
2024-03-27 20:30:00,2,26,20,0,0,32,38,20,12,16,6,2,174
2024-03-27 20:40:00,0,38,29,0,0,32,34,24,8,12,9,1,187
2024-03-27 20:50:00,4,28,12,0,0,33,34,29,12,7,8,5,172
2024-03-27 21:00:00,1,19,13,0,0,28,29,19,9,7,6,2,133
2024-03-27 21:10:00,1,27,10,0,0,31,34,23,11,10,13,3,163
2024-03-27 21:20:00,2,22,11,0,0,22,26,25,10,6,5,7,136
2024-03-27 21:30:00,2,30,24,0,0,29,27,23,10,6,15,4,170
2024-03-27 21:40:00,5,32,13,0,0,20,23,21,6,6,12,1,139
2024-03-27 21:50:00,4,23,15,0,0,20,22,28,8,4,8,3,135
2024-03-27 22:00:00,3,24,17,0,0,21,24,26,8,9,9,5,146
2024-03-27 22:10:00,3,31,27,0,0,23,16,19,12,4,9,2,146
2024-03-27 22:20:00,0,32,28,0,0,22,28,12,9,7,10,2,150
2024-03-27 22:30:00,1,17,17,0,0,14,16,9,2,8,7,3,94
2024-03-27 22:40:00,3,22,22,0,0,17,22,14,8,5,4,1,118
2024-03-27 22:50:00,3,33,15,0,1,13,16,20,8,6,8,4,127
2024-03-27 23:00:00,4,24,13,0,0,12,13,11,6,7,8,0,98
2024-03-27 23:10:00,0,9,9,0,0,18,20,25,9,3,5,3,101
2024-03-27 23:20:00,1,11,10,0,0,10,13,11,6,4,5,1,72
2024-03-27 23:30:00,3,15,9,0,0,4,7,12,2,0,3,1,56
2024-03-27 23:40:00,5,10,10,0,0,5,8,9,4,5,7,2,65
2024-03-27 23:50:00,1,7,4,0,1,6,7,11,4,1,4,1,47
2024-03-28 00:00:00,0,5,1,0,0,5,6,6,4,2,2,0,31
2024-03-28 00:10:00,0,4,5,0,0,3,6,9,3,1,2,1,34
2024-03-28 00:20:00,0,4,2,0,0,5,5,5,1,2,3,1,28
2024-03-28 00:30:00,3,8,3,0,0,4,3,5,4,1,3,1,35
2024-03-28 00:40:00,1,3,2,0,0,2,2,6,3,3,1,1,24
2024-03-28 00:50:00,0,6,4,0,0,5,7,1,3,0,5,0,31
2024-03-28 01:00:00,0,3,1,0,0,2,3,10,3,2,1,1,26
2024-03-28 01:10:00,1,1,1,0,0,2,2,3,5,5,1,0,21
2024-03-28 01:20:00,0,2,2,0,0,3,7,8,0,0,0,1,23
2024-03-28 01:30:00,1,6,5,0,0,0,2,3,0,1,0,1,19
2024-03-28 01:40:00,0,0,2,0,0,2,3,3,0,0,2,0,12
2024-03-28 01:50:00,0,1,1,0,0,1,3,7,2,0,0,2,17
2024-03-28 02:00:00,0,2,2,0,0,0,0,0,1,1,0,0,6
2024-03-28 02:10:00,0,1,0,0,0,3,3,2,0,0,1,0,10
2024-03-28 02:20:00,1,5,4,0,0,4,4,2,1,0,0,0,21
2024-03-28 02:30:00,0,0,0,0,0,3,7,3,3,3,1,0,20
2024-03-28 02:40:00,0,4,2,0,0,1,3,2,0,0,0,0,12
2024-03-28 02:50:00,1,3,0,0,0,4,6,1,0,2,0,0,17
2024-03-28 03:00:00,1,4,0,0,0,0,3,0,0,0,0,0,8
2024-03-28 03:10:00,0,3,1,0,0,1,2,0,0,0,1,0,8
2024-03-28 03:20:00,0,3,2,0,0,0,0,1,3,2,0,1,12
2024-03-28 03:30:00,0,0,0,0,0,1,1,2,2,0,0,0,6
2024-03-28 03:40:00,1,1,0,0,0,3,2,2,2,1,0,1,13
2024-03-28 03:50:00,0,0,0,0,0,2,3,3,2,0,3,0,13
2024-03-28 04:00:00,0,2,1,0,1,1,3,1,3,2,1,1,16
2024-03-28 04:10:00,0,0,0,0,0,0,0,2,0,1,1,0,4
2024-03-28 04:20:00,0,2,1,0,0,2,4,4,0,2,0,0,15
2024-03-28 04:30:00,1,7,3,0,0,2,4,2,1,0,0,1,21
2024-03-28 04:40:00,1,4,3,0,0,1,8,1,4,2,1,0,25
2024-03-28 04:50:00,0,2,2,0,0,5,10,5,0,4,1,0,29
2024-03-28 05:00:00,1,3,2,0,0,8,16,9,4,6,0,1,50
2024-03-28 05:10:00,2,9,3,0,0,12,23,6,8,11,6,0,80
2024-03-28 05:20:00,2,10,6,0,0,21,27,8,7,7,5,1,94
2024-03-28 05:30:00,0,12,7,0,1,11,27,12,6,10,2,2,90
2024-03-28 05:40:00,1,13,4,0,0,21,45,12,16,13,7,0,132
2024-03-28 05:50:00,2,11,6,0,0,14,34,12,4,9,5,0,97
2024-03-28 06:00:00,2,16,1,0,0,5,24,8,9,10,5,3,83
2024-03-28 06:10:00,9,21,2,0,0,2,40,18,18,10,8,0,128
2024-03-28 06:20:00,12,20,2,0,0,2,33,18,20,19,5,1,132
2024-03-28 06:30:00,13,24,2,0,0,0,31,20,15,16,10,2,133
2024-03-28 06:40:00,25,31,4,0,0,0,43,33,24,22,8,0,190
2024-03-28 06:50:00,25,39,10,0,0,0,33,32,21,25,10,4,199
2024-03-28 07:00:00,34,29,8,0,0,3,39,32,17,16,13,4,195
2024-03-28 07:10:00,24,27,7,0,0,0,33,47,24,19,16,3,200
2024-03-28 07:20:00,33,36,9,0,0,11,42,36,27,25,19,7,245
2024-03-28 07:30:00,26,38,12,0,0,8,53,33,24,18,9,4,225
2024-03-28 07:40:00,41,43,14,0,0,7,37,42,24,27,11,3,249
2024-03-28 07:50:00,24,41,13,0,0,5,32,39,24,31,12,3,224
2024-03-28 08:00:00,18,38,11,0,0,5,39,39,21,18,11,5,205
2024-03-28 08:10:00,16,35,14,0,0,8,31,37,25,22,13,4,205
2024-03-28 08:20:00,17,35,14,0,0,6,36,36,28,28,11,5,216
2024-03-28 08:30:00,11,34,8,0,0,13,23,43,30,33,12,3,210
2024-03-28 08:40:00,16,39,14,0,0,7,39,41,21,13,22,4,216
2024-03-28 08:50:00,13,37,10,0,0,6,35,49,25,21,19,5,220
2024-03-28 09:00:00,15,42,14,0,0,5,47,37,24,16,15,4,219
2024-03-28 09:10:00,19,38,17,0,1,7,38,37,22,20,15,3,217
2024-03-28 09:20:00,22,36,11,0,1,6,36,30,18,20,22,2,204
2024-03-28 09:30:00,18,40,15,0,0,2,43,43,26,22,15,4,228
2024-03-28 09:40:00,13,46,16,0,0,6,28,40,28,34,15,2,228
2024-03-28 09:50:00,34,41,11,0,0,6,42,34,29,31,22,4,254
2024-03-28 10:00:00,18,30,12,0,1,5,34,38,29,28,23,4,222
2024-03-28 10:10:00,23,38,11,0,3,3,45,52,29,20,23,7,254
2024-03-28 10:20:00,24,36,8,0,2,5,38,38,30,27,21,0,229
2024-03-28 10:30:00,15,36,15,0,2,4,34,45,28,24,19,2,224
2024-03-28 10:40:00,14,36,15,0,1,11,30,38,25,22,20,3,215
2024-03-28 10:50:00,17,40,13,0,1,5,53,40,30,18,20,6,243
2024-03-28 11:00:00,24,44,17,0,0,5,49,45,24,20,26,6,260
2024-03-28 11:10:00,23,37,8,0,2,2,52,45,32,22,20,2,245
2024-03-28 11:20:00,35,43,20,0,4,3,35,29,37,32,20,7,265
2024-03-28 11:30:00,34,40,13,0,5,3,33,35,66,49,18,4,300
2024-03-28 11:40:00,47,46,12,0,2,7,45,4,52,46,21,3,285
2024-03-28 11:50:00,31,52,12,0,1,17,39,18,55,47,18,5,295
2024-03-28 12:00:00,26,49,15,0,0,35,28,6,65,51,26,6,307
2024-03-28 12:10:00,29,43,22,0,0,11,39,11,66,44,26,14,305
2024-03-28 12:20:00,34,58,19,0,0,3,29,10,51,38,34,3,279
2024-03-28 12:30:00,27,48,12,0,0,6,36,14,42,27,25,8,245
2024-03-28 12:40:00,30,49,20,0,4,5,29,47,34,20,31,5,274
2024-03-28 12:50:00,22,54,17,0,1,4,44,47,29,26,23,12,279
2024-03-28 13:00:00,21,62,15,0,10,40,38,40,24,16,30,7,303
2024-03-28 13:10:00,16,58,20,0,7,21,35,54,35,25,31,8,310
2024-03-28 13:20:00,28,48,20,0,7,13,32,53,25,22,24,6,278
2024-03-28 13:30:00,34,51,30,0,10,24,40,45,27,22,25,4,312
2024-03-28 13:40:00,28,47,16,0,6,15,39,42,27,20,31,5,276
2024-03-28 13:50:00,18,49,24,0,32,35,38,50,33,25,26,9,339
2024-03-28 14:00:00,26,50,25,0,2,18,40,43,27,22,41,9,303
2024-03-28 14:10:00,26,56,26,0,1,7,54,53,25,23,27,1,299
2024-03-28 14:20:00,21,71,28,0,2,30,48,43,32,26,26,5,332
2024-03-28 14:30:00,23,71,29,0,9,4,36,56,45,32,35,6,346
2024-03-28 14:40:00,33,71,31,0,0,3,46,57,21,11,30,4,307
2024-03-28 14:50:00,38,71,42,0,4,7,41,47,27,18,34,11,340
2024-03-28 15:00:00,21,57,42,0,1,6,52,48,26,23,34,8,318
2024-03-28 15:10:00,16,79,40,0,2,13,30,51,31,21,26,6,315
2024-03-28 15:20:00,36,61,44,0,23,16,39,59,36,16,25,10,365
2024-03-28 15:30:00,32,61,47,0,4,8,26,51,22,19,32,7,309
2024-03-28 15:40:00,33,68,41,0,3,14,26,50,33,30,36,6,340
2024-03-28 15:50:00,29,61,38,0,4,8,31,44,22,18,34,8,297
2024-03-28 16:00:00,24,58,51,0,1,4,51,61,24,23,24,5,326
2024-03-28 16:10:00,23,63,40,0,11,8,32,48,27,14,40,7,313
2024-03-28 16:20:00,32,69,52,0,6,0,33,60,23,26,16,5,322
2024-03-28 16:30:00,25,74,43,0,4,3,40,46,28,19,34,9,325
2024-03-28 16:40:00,72,70,47,0,0,14,35,54,17,20,27,11,367
2024-03-28 16:50:00,26,56,42,0,2,6,30,53,28,20,28,8,299
2024-03-28 17:00:00,41,61,46,0,1,2,45,48,39,21,41,11,356
2024-03-28 17:10:00,30,60,39,0,4,6,47,34,32,25,26,5,308
2024-03-28 17:20:00,21,59,41,0,5,14,37,43,21,24,35,8,308
2024-03-28 17:30:00,30,59,36,0,6,7,35,66,14,21,31,4,309
2024-03-28 17:40:00,29,51,36,0,3,5,31,45,20,26,31,6,283
2024-03-28 17:50:00,17,54,38,0,1,5,38,48,32,21,30,7,291
2024-03-28 18:00:00,15,52,36,0,1,2,33,48,24,27,32,4,274
2024-03-28 18:10:00,16,50,44,0,3,2,38,57,34,26,27,6,303
2024-03-28 18:20:00,27,68,34,0,0,5,41,49,16,19,33,7,299
2024-03-28 18:30:00,15,43,35,0,0,2,39,57,36,30,30,3,290
2024-03-28 18:40:00,15,43,32,0,1,3,30,56,26,25,34,8,273
2024-03-28 18:50:00,23,42,24,0,3,5,29,40,29,20,24,6,245
2024-03-28 19:00:00,17,29,22,0,0,4,50,49,23,23,17,8,242
2024-03-28 19:10:00,5,45,25,0,5,21,33,37,21,16,15,4,227
2024-03-28 19:20:00,6,37,21,0,1,24,43,29,14,12,14,3,204
2024-03-28 19:30:00,7,44,20,0,2,30,37,26,18,15,17,3,219
2024-03-28 19:40:00,4,38,13,0,0,25,43,35,17,14,16,6,211
2024-03-28 19:50:00,10,36,12,0,0,31,43,34,13,14,17,3,213
2024-03-28 20:00:00,9,39,9,0,0,26,43,25,20,13,21,6,211
2024-03-28 20:10:00,6,44,17,0,1,31,33,28,16,11,13,4,204
2024-03-28 20:20:00,1,41,16,0,0,38,41,31,17,26,17,5,233
2024-03-28 20:30:00,1,39,10,0,0,19,35,39,13,11,9,0,176
2024-03-28 20:40:00,2,18,8,0,1,23,37,27,18,15,13,2,164
2024-03-28 20:50:00,2,23,9,0,0,23,43,26,13,15,7,1,162
2024-03-28 21:00:00,6,32,8,0,0,22,39,22,10,12,9,4,164
2024-03-28 21:10:00,4,32,11,0,2,22,30,23,10,8,7,4,153
2024-03-28 21:20:00,4,26,12,0,0,18,34,21,6,10,11,2,144
2024-03-28 21:30:00,5,29,12,0,0,16,32,30,8,4,12,3,151
2024-03-28 21:40:00,13,29,16,0,0,10,25,22,6,8,13,0,142
2024-03-28 21:50:00,5,42,13,0,1,16,26,21,9,5,13,3,154
2024-03-28 22:00:00,3,31,12,0,0,15,30,17,13,5,11,3,140
2024-03-28 22:10:00,4,28,16,0,0,16,20,24,5,5,14,2,134
2024-03-28 22:20:00,4,33,12,0,2,20,26,21,5,6,11,1,141
2024-03-28 22:30:00,2,27,10,0,0,14,21,21,4,7,6,2,114
2024-03-28 22:40:00,4,34,9,0,1,7,14,23,8,4,6,2,112
2024-03-28 22:50:00,0,20,9,0,0,10,20,21,5,6,8,3,102
2024-03-28 23:00:00,2,21,12,0,0,20,28,20,6,6,9,2,126
2024-03-28 23:10:00,4,17,6,0,3,22,30,17,6,1,3,1,110
2024-03-28 23:20:00,3,18,9,0,0,9,17,19,6,5,2,0,88
2024-03-28 23:30:00,1,18,8,0,0,14,15,14,6,8,8,1,93
2024-03-28 23:40:00,3,15,3,0,0,13,12,13,6,5,4,0,74
2024-03-28 23:50:00,1,10,9,0,0,10,18,8,5,10,6,1,78
2024-03-29 00:00:00,3,14,5,0,0,11,15,18,2,5,7,1,81
2024-03-29 00:10:00,1,12,7,0,0,6,13,7,2,2,5,0,55
2024-03-29 00:20:00,1,14,5,0,0,10,11,9,5,4,7,0,66
2024-03-29 00:30:00,2,12,7,0,0,8,12,15,6,3,3,1,69
2024-03-29 00:40:00,1,16,8,0,0,9,12,5,1,4,2,0,58
2024-03-29 00:50:00,1,12,5,0,0,4,7,6,4,3,1,2,45
2024-03-29 01:00:00,0,12,15,0,0,9,11,8,2,1,1,2,61
2024-03-29 01:10:00,1,7,2,0,1,1,11,7,5,2,2,1,40
2024-03-29 01:20:00,2,8,5,0,0,1,4,4,5,3,1,0,33
2024-03-29 01:30:00,0,10,10,0,0,13,16,3,3,2,1,2,60
2024-03-29 01:40:00,1,7,3,0,0,5,11,3,0,2,1,1,34
2024-03-29 01:50:00,0,3,4,0,0,4,7,6,1,0,1,1,27
2024-03-29 02:00:00,2,4,2,0,0,6,6,1,1,0,2,0,24
2024-03-29 02:10:00,0,4,2,0,0,5,6,1,1,2,1,0,22
2024-03-29 02:20:00,0,8,6,0,0,0,1,1,2,2,6,2,28
2024-03-29 02:30:00,0,4,0,0,0,3,7,7,4,3,0,0,28
2024-03-29 02:40:00,1,2,2,0,0,3,4,1,2,0,0,1,16
2024-03-29 02:50:00,0,5,3,0,0,1,4,4,4,1,0,0,22
2024-03-29 03:00:00,0,3,1,0,0,4,5,2,2,0,0,1,18
2024-03-29 03:10:00,0,4,2,0,0,6,14,2,2,1,4,0,35
2024-03-29 03:20:00,1,3,3,0,0,0,1,6,1,3,1,0,19
2024-03-29 03:30:00,0,3,2,0,0,4,6,4,1,0,1,0,21
2024-03-29 03:40:00,0,0,1,0,0,5,10,1,3,1,0,0,21
2024-03-29 03:50:00,0,4,3,0,0,2,2,1,2,1,0,0,15
2024-03-29 04:00:00,1,2,3,0,0,1,3,3,1,0,1,0,15
2024-03-29 04:10:00,0,3,2,0,0,2,1,2,1,0,1,0,12
2024-03-29 04:20:00,0,4,3,0,0,1,2,2,0,2,1,0,15
2024-03-29 04:30:00,1,2,1,0,0,5,8,1,0,1,1,1,21
2024-03-29 04:40:00,0,3,3,0,0,3,3,1,0,0,0,0,13
2024-03-29 04:50:00,1,2,2,0,0,2,5,2,0,3,0,0,17
2024-03-29 05:00:00,0,4,4,0,0,12,11,0,1,3,1,1,37
2024-03-29 05:10:00,0,2,3,0,0,7,13,4,2,3,2,0,36
2024-03-29 05:20:00,0,4,4,0,0,8,13,2,6,3,7,0,47
2024-03-29 05:30:00,0,8,11,0,0,8,13,4,3,1,4,0,52
2024-03-29 05:40:00,0,6,5,0,0,18,17,5,4,6,3,0,64
2024-03-29 05:50:00,1,9,9,0,0,9,8,5,5,6,1,0,53
2024-03-29 06:00:00,1,12,4,0,1,5,7,7,5,2,2,0,46
2024-03-29 06:10:00,0,4,5,0,0,2,5,14,6,6,3,0,45
2024-03-29 06:20:00,2,9,8,0,0,0,9,8,6,6,2,0,50
2024-03-29 06:30:00,4,7,7,0,0,0,14,5,6,8,2,0,53
2024-03-29 06:40:00,6,14,6,0,0,0,14,7,4,1,4,2,58
2024-03-29 06:50:00,0,8,1,0,0,0,8,4,4,4,1,1,31
2024-03-29 07:00:00,1,13,3,0,0,0,10,4,0,2,2,1,36
2024-03-29 07:10:00,0,4,3,0,0,0,6,2,2,4,2,0,23
2024-03-29 07:20:00,1,6,0,0,0,0,13,8,3,7,2,1,41
2024-03-29 07:30:00,2,13,2,0,0,0,15,4,3,0,3,1,43
2024-03-29 07:40:00,0,9,0,0,0,0,9,1,2,1,5,0,27
2024-03-29 07:50:00,0,4,3,0,0,0,9,2,6,3,3,1,31
2024-03-29 08:00:00,3,13,2,0,0,0,10,5,4,5,4,0,46
2024-03-29 08:10:00,4,17,1,0,0,0,10,4,3,4,8,1,52
2024-03-29 08:20:00,1,13,2,0,0,0,7,5,3,4,3,0,38
2024-03-29 08:30:00,0,8,3,0,0,0,11,19,3,2,2,2,50
2024-03-29 08:40:00,0,14,4,0,0,0,11,14,4,4,2,1,54
2024-03-29 08:50:00,7,10,3,0,0,2,14,13,7,2,1,2,61
2024-03-29 09:00:00,3,17,2,0,0,0,14,15,5,4,3,0,63
2024-03-29 09:10:00,1,12,4,0,0,0,10,13,3,6,5,3,57
2024-03-29 09:20:00,4,15,6,0,0,1,22,15,7,6,2,2,80
2024-03-29 09:30:00,1,15,4,0,0,1,16,20,13,14,7,2,93
2024-03-29 09:40:00,0,22,8,0,0,1,29,22,10,7,4,2,105
2024-03-29 09:50:00,5,20,8,0,0,1,20,16,4,12,6,2,94
2024-03-29 10:00:00,1,19,5,0,0,0,21,22,8,9,9,1,95
2024-03-29 10:10:00,4,20,5,0,0,1,31,25,16,14,7,2,125
2024-03-29 10:20:00,2,17,8,0,0,0,31,28,10,5,7,4,112
2024-03-29 10:30:00,2,16,4,0,0,0,21,24,12,12,4,1,96
2024-03-29 10:40:00,1,24,5,0,0,0,40,16,10,17,5,0,118
2024-03-29 10:50:00,5,25,3,0,0,0,34,22,11,8,6,1,115
2024-03-29 11:00:00,2,33,4,0,0,2,21,31,16,10,8,1,128
2024-03-29 11:10:00,6,39,8,0,0,0,28,30,11,11,3,0,136
2024-03-29 11:20:00,4,24,10,0,0,2,36,39,15,12,6,4,152
2024-03-29 11:30:00,2,25,5,0,0,1,35,27,17,13,9,0,134
2024-03-29 11:40:00,9,29,14,0,0,2,25,25,12,7,7,3,133
2024-03-29 11:50:00,5,36,7,0,0,0,29,31,18,16,12,3,157
2024-03-29 12:00:00,3,32,10,0,0,1,26,30,12,12,9,3,138
2024-03-29 12:10:00,8,38,7,0,0,2,32,29,12,10,13,1,152
2024-03-29 12:20:00,4,28,5,0,0,1,32,26,12,13,13,2,136
2024-03-29 12:30:00,1,23,6,0,0,3,31,34,13,15,10,2,138
2024-03-29 12:40:00,9,22,7,0,0,3,34,21,13,19,8,1,137
2024-03-29 12:50:00,8,27,7,0,0,1,37,25,16,23,11,3,158
2024-03-29 13:00:00,8,31,4,0,0,2,29,29,12,13,11,4,143
2024-03-29 13:10:00,4,34,4,0,0,1,26,29,16,14,9,2,139
2024-03-29 13:20:00,2,28,7,0,0,4,38,26,23,15,10,1,154
2024-03-29 13:30:00,8,35,4,0,0,3,30,37,26,22,19,2,186
2024-03-29 13:40:00,6,26,11,0,0,4,44,33,20,16,10,4,174
2024-03-29 13:50:00,4,39,8,0,0,3,26,41,9,12,9,3,154
2024-03-29 14:00:00,2,32,5,0,0,4,32,31,11,16,18,3,154
2024-03-29 14:10:00,7,29,8,0,0,0,29,37,21,11,17,1,160
2024-03-29 14:20:00,3,41,8,0,0,1,48,39,16,14,18,2,190
2024-03-29 14:30:00,6,46,16,0,0,3,33,28,13,18,18,2,183
2024-03-29 14:40:00,4,26,10,0,0,2,30,24,20,17,11,3,147
2024-03-29 14:50:00,7,38,13,0,0,1,31,29,5,5,18,1,148
2024-03-29 15:00:00,10,46,7,0,0,1,35,44,15,11,18,0,187
2024-03-29 15:10:00,6,32,15,0,0,1,39,33,15,13,14,4,172
2024-03-29 15:20:00,4,29,9,0,0,4,25,15,7,7,15,1,116
2024-03-29 15:30:00,6,20,8,0,0,3,31,24,13,12,6,3,126
2024-03-29 15:40:00,4,37,12,0,0,2,36,22,15,11,11,2,152
2024-03-29 15:50:00,5,25,8,0,0,6,32,30,16,13,12,3,150
2024-03-29 16:00:00,4,29,6,0,0,2,44,37,12,14,10,1,159
2024-03-29 16:10:00,4,29,6,0,0,5,31,25,18,16,10,3,147
2024-03-29 16:20:00,8,28,7,0,0,1,36,34,13,16,7,1,151
2024-03-29 16:30:00,3,33,14,0,0,5,31,31,23,13,9,3,165
2024-03-29 16:40:00,6,32,5,0,0,4,33,28,17,17,20,2,164
2024-03-29 16:50:00,2,37,9,0,0,1,24,28,20,15,15,6,157
2024-03-29 17:00:00,11,25,8,0,0,4,22,36,12,16,9,2,145
2024-03-29 17:10:00,5,36,4,0,0,3,31,20,21,13,24,3,160
2024-03-29 17:20:00,8,28,9,0,0,2,27,28,21,15,10,1,149
2024-03-29 17:30:00,5,33,8,0,0,0,24,29,12,14,3,1,129
2024-03-29 17:40:00,6,26,9,0,0,3,27,24,12,12,9,1,129
2024-03-29 17:50:00,9,32,12,0,0,3,25,34,13,17,5,4,154
2024-03-29 18:00:00,10,33,12,0,0,3,25,36,14,20,9,1,163
2024-03-29 18:10:00,10,30,10,0,0,0,30,38,17,23,11,3,172
2024-03-29 18:20:00,6,36,8,0,0,2,22,35,15,11,14,2,151
2024-03-29 18:30:00,6,28,9,0,0,2,34,30,14,24,9,3,159
2024-03-29 18:40:00,7,32,9,0,0,2,49,33,17,13,6,2,170
2024-03-29 18:50:00,5,30,18,0,0,2,41,24,16,13,12,3,164
2024-03-29 19:00:00,4,31,31,0,0,4,31,32,14,12,7,5,171
2024-03-29 19:10:00,2,33,26,0,0,33,41,22,8,11,8,2,186
2024-03-29 19:20:00,5,29,29,0,0,36,35,22,10,8,9,4,187
2024-03-29 19:30:00,2,24,23,0,0,32,34,15,6,6,9,2,153
2024-03-29 19:40:00,3,24,26,0,0,38,43,17,9,6,5,4,175
2024-03-29 19:50:00,4,27,23,0,0,33,42,24,13,12,9,2,189
2024-03-29 20:00:00,1,33,29,0,1,26,39,19,14,11,6,1,180
2024-03-29 20:10:00,2,26,22,0,0,37,38,16,8,12,7,1,169
2024-03-29 20:20:00,4,25,19,0,0,52,47,25,9,12,8,1,202
2024-03-29 20:30:00,2,23,26,0,2,37,38,19,7,7,8,1,170
2024-03-29 20:40:00,2,23,18,0,0,30,30,20,11,10,7,0,151
2024-03-29 20:50:00,2,25,21,0,0,28,31,23,7,7,8,3,155
2024-03-29 21:00:00,1,16,16,0,0,21,24,14,3,8,5,5,113
2024-03-29 21:10:00,0,22,22,0,0,32,31,20,11,9,12,3,162
2024-03-29 21:20:00,3,16,17,0,0,19,27,13,11,6,8,1,121
2024-03-29 21:30:00,4,37,30,0,0,27,24,19,14,8,8,2,173
2024-03-29 21:40:00,2,24,23,0,0,22,24,17,5,5,8,1,131
2024-03-29 21:50:00,2,22,20,0,0,28,30,19,7,5,4,3,140
2024-03-29 22:00:00,2,33,29,0,0,12,13,23,9,11,16,2,150
2024-03-29 22:10:00,1,22,27,0,0,28,29,18,8,6,9,1,149
2024-03-29 22:20:00,0,22,20,0,0,20,22,16,6,6,6,4,122
2024-03-29 22:30:00,0,18,19,0,0,20,25,17,7,5,9,6,126
2024-03-29 22:40:00,1,21,17,0,0,20,24,15,7,11,5,1,122
2024-03-29 22:50:00,3,24,23,0,0,24,22,15,6,8,6,4,135
2024-03-29 23:00:00,3,22,18,0,0,22,24,15,11,7,3,1,126
2024-03-29 23:10:00,1,19,17,0,0,10,11,20,8,7,2,1,96
2024-03-29 23:20:00,0,17,18,0,0,19,22,9,4,4,3,0,96
2024-03-29 23:30:00,2,17,15,0,0,19,17,16,8,2,4,2,102
2024-03-29 23:40:00,1,11,14,0,0,11,13,9,3,2,6,2,72
2024-03-29 23:50:00,1,12,11,0,0,19,20,13,5,1,3,0,85
2024-03-30 00:00:00,1,7,11,0,0,13,14,12,10,7,4,0,79
2024-03-30 00:10:00,0,12,16,0,0,13,14,4,3,6,4,1,73
2024-03-30 00:20:00,1,12,15,0,1,16,16,6,3,3,5,3,81
2024-03-30 00:30:00,2,15,17,0,0,11,11,7,3,2,4,0,72
2024-03-30 00:40:00,2,7,8,0,0,9,11,11,2,3,1,2,56
2024-03-30 00:50:00,1,7,5,0,0,7,10,4,3,3,5,1,46
2024-03-30 01:00:00,0,14,12,0,0,7,7,8,3,3,0,0,54
2024-03-30 01:10:00,0,8,8,0,1,5,7,11,3,4,4,5,56
2024-03-30 01:20:00,1,4,6,0,0,5,6,10,1,0,2,1,36
2024-03-30 01:30:00,1,6,8,0,0,7,7,3,2,6,2,0,42
2024-03-30 01:40:00,0,4,2,0,0,2,3,1,3,1,0,0,16
2024-03-30 01:50:00,1,5,6,0,0,5,4,5,5,3,2,1,37
2024-03-30 02:00:00,0,5,4,0,0,4,4,3,2,0,0,1,23
2024-03-30 02:10:00,2,7,7,0,0,4,4,5,2,1,1,0,33
2024-03-30 02:20:00,0,5,6,0,0,4,5,4,1,0,1,0,26
2024-03-30 02:30:00,0,4,5,0,0,4,5,1,4,0,3,0,26
2024-03-30 02:40:00,0,3,5,0,0,6,6,2,0,5,5,0,32
2024-03-30 02:50:00,0,5,5,0,0,2,1,1,1,2,3,1,21
2024-03-30 03:00:00,0,1,3,0,0,11,11,4,1,1,0,0,32
2024-03-30 03:10:00,0,8,7,0,0,4,4,1,2,1,1,0,28
2024-03-30 03:20:00,0,3,3,0,0,3,3,1,1,3,0,0,17
2024-03-30 03:30:00,0,2,4,0,0,5,6,1,1,3,2,1,25
2024-03-30 03:40:00,0,4,4,0,0,2,2,3,3,2,0,0,20
2024-03-30 03:50:00,1,2,3,0,0,2,2,1,2,1,1,0,15
2024-03-30 04:00:00,0,3,4,0,0,4,4,2,1,1,1,0,20
2024-03-30 04:10:00,1,4,3,0,0,2,2,5,1,2,2,0,22
2024-03-30 04:20:00,0,3,4,0,0,4,4,3,1,3,2,0,24
2024-03-30 04:30:00,1,3,2,0,0,5,5,2,1,0,0,1,20
2024-03-30 04:40:00,0,6,6,0,0,8,9,1,1,1,0,0,32
2024-03-30 04:50:00,1,5,5,0,1,7,7,3,1,3,1,2,36
2024-03-30 05:00:00,0,3,7,0,0,6,6,2,2,2,0,0,28
2024-03-30 05:10:00,0,4,5,0,0,13,13,5,2,3,2,0,47
2024-03-30 05:20:00,0,8,6,0,0,8,10,6,2,9,2,0,51
2024-03-30 05:30:00,1,4,5,0,0,17,18,6,5,6,1,1,64
2024-03-30 05:40:00,0,2,3,0,0,20,22,6,3,9,3,0,68
2024-03-30 05:50:00,0,8,6,0,0,14,16,6,5,3,4,0,62
2024-03-30 06:00:00,1,7,2,0,0,0,8,6,3,8,0,2,37
2024-03-30 06:10:00,0,5,0,0,0,0,9,9,8,6,2,1,40
2024-03-30 06:20:00,2,8,2,0,0,1,9,10,5,5,1,1,44
2024-03-30 06:30:00,0,6,1,0,0,0,13,7,8,7,2,0,44
2024-03-30 06:40:00,0,14,1,0,0,0,10,7,6,5,7,1,51
2024-03-30 06:50:00,2,9,1,0,0,1,17,3,3,7,7,1,51
2024-03-30 07:00:00,2,15,1,0,0,0,3,8,4,7,5,0,45
2024-03-30 07:10:00,0,2,2,0,0,0,4,11,8,6,3,0,36
2024-03-30 07:20:00,4,10,3,0,0,0,17,8,5,4,8,0,59
2024-03-30 07:30:00,3,10,2,0,0,0,8,15,5,6,5,2,56
2024-03-30 07:40:00,3,14,1,0,0,0,10,15,5,8,2,3,61
2024-03-30 07:50:00,6,11,3,0,0,0,6,15,12,7,5,0,65
