datetime,V12Z,V22Z,V51Z,V52Z,V111Z,V121Z,V122Z,Total
2024-03-28 02:40:00,1,3,3,7,2,3,0,19
2024-03-28 02:50:00,2,4,4,6,1,2,0,19
2024-03-28 03:00:00,3,2,1,0,0,0,0,6
2024-03-28 03:10:00,4,2,4,2,0,0,0,12
2024-03-28 03:20:00,1,0,1,4,0,2,0,8
2024-03-28 03:30:00,2,1,3,3,0,0,0,9
2024-03-28 03:40:00,1,3,2,5,1,3,0,15
2024-03-28 03:50:00,3,2,3,4,0,2,0,14
2024-03-28 04:00:00,3,4,4,2,0,0,0,13
2024-03-28 04:10:00,1,9,4,0,0,0,0,14
2024-03-28 04:20:00,2,7,7,3,1,3,0,23
2024-03-28 04:30:00,2,14,6,7,0,3,0,32
2024-03-28 04:40:00,2,16,10,4,2,1,0,35
2024-03-28 04:50:00,5,18,20,5,2,2,0,52
2024-03-28 05:00:00,1,26,18,2,1,2,0,50
2024-03-28 05:10:00,3,35,21,5,2,5,0,71
2024-03-28 05:20:00,6,40,36,10,4,8,0,104
2024-03-28 05:30:00,11,43,38,7,2,4,0,105
2024-03-28 05:40:00,5,56,37,6,0,2,0,106
2024-03-28 05:50:00,10,45,45,7,1,1,0,109
2024-03-28 06:00:00,14,33,30,13,1,5,0,96
2024-03-28 06:10:00,21,36,33,16,9,13,0,128
2024-03-28 06:20:00,22,54,43,23,11,16,0,169
2024-03-28 06:30:00,22,43,49,22,4,9,0,149
2024-03-28 06:40:00,29,67,52,19,8,8,0,183
2024-03-28 06:50:00,20,64,67,28,10,16,0,205
2024-03-28 07:00:00,18,32,50,27,13,18,1,159
2024-03-28 07:10:00,24,38,41,23,5,14,1,146
2024-03-28 07:20:00,22,37,39,24,11,14,0,147
2024-03-28 07:30:00,21,37,29,20,15,20,0,142
2024-03-28 07:40:00,23,40,21,20,13,15,0,132
2024-03-28 07:50:00,30,33,29,26,11,19,0,148
2024-03-28 08:00:00,18,23,37,27,13,18,1,137
2024-03-28 08:10:00,16,31,37,22,15,23,0,144
2024-03-28 08:20:00,22,34,32,23,16,24,1,152
2024-03-28 08:30:00,28,30,16,23,6,9,0,112
2024-03-28 08:40:00,30,33,28,22,11,18,0,142
2024-03-28 08:50:00,23,28,26,24,17,23,0,141
2024-03-28 09:00:00,27,26,16,20,16,19,0,124
2024-03-28 09:10:00,29,33,34,29,7,18,1,151
2024-03-28 09:20:00,21,32,29,21,18,25,1,147
2024-03-28 09:30:00,34,22,13,24,6,10,0,109
2024-03-28 09:40:00,28,22,20,20,11,15,0,116
2024-03-28 09:50:00,34,18,14,23,12,24,0,125
2024-03-28 10:00:00,27,24,17,28,12,17,0,125
2024-03-28 10:10:00,26,28,22,33,16,24,0,149
2024-03-28 10:20:00,28,26,17,29,11,21,0,132
2024-03-28 10:30:00,40,23,10,34,14,18,0,139
2024-03-28 10:40:00,32,24,15,28,21,26,1,147
2024-03-28 10:50:00,30,26,18,33,21,25,1,154
2024-03-28 11:00:00,37,18,8,30,14,21,0,128
2024-03-28 11:10:00,42,16,16,31,13,22,1,141
2024-03-28 11:20:00,32,19,18,37,15,20,0,141
2024-03-28 11:30:00,35,26,21,31,14,16,0,143
2024-03-28 11:40:00,31,28,23,41,15,21,2,161
2024-03-28 11:50:00,30,18,17,37,14,21,0,137
2024-03-28 12:00:00,31,26,22,41,23,24,0,167
2024-03-28 12:10:00,36,22,14,36,28,27,0,163
2024-03-28 12:20:00,34,23,24,46,13,57,1,198
2024-03-28 12:30:00,38,20,20,40,15,21,0,154
2024-03-28 12:40:00,39,35,24,38,13,24,0,173
2024-03-28 12:50:00,41,29,30,42,19,22,0,183
2024-03-28 13:00:00,33,24,21,50,16,23,0,167
2024-03-28 13:10:00,29,18,24,40,17,33,1,162
2024-03-28 13:20:00,13,24,17,29,20,25,0,128
2024-03-28 13:30:00,21,27,22,46,15,17,1,149
2024-03-28 13:40:00,35,26,16,42,12,19,0,150
2024-03-28 13:50:00,34,21,17,31,17,29,0,149
2024-03-28 14:00:00,15,28,30,38,12,25,0,148
2024-03-28 14:10:00,13,25,28,33,15,19,0,133
2024-03-28 14:20:00,10,24,21,29,20,24,1,129
2024-03-28 14:30:00,17,29,27,19,16,14,0,122
2024-03-28 14:40:00,5,23,17,15,15,36,0,111
2024-03-28 14:50:00,13,25,24,22,21,22,1,128
2024-03-28 15:00:00,26,24,20,46,16,25,1,158
2024-03-28 15:10:00,28,38,29,37,10,23,1,166
2024-03-28 15:20:00,10,27,16,19,15,30,2,119
2024-03-28 15:30:00,16,29,21,23,18,33,1,141
2024-03-28 15:40:00,16,25,19,36,18,26,0,140
2024-03-28 15:50:00,5,24,25,36,18,17,0,125
2024-03-28 16:00:00,0,22,18,52,17,31,0,140
2024-03-28 16:10:00,2,30,21,25,13,26,2,119
2024-03-28 16:20:00,3,22,24,11,11,24,0,95
2024-03-28 16:30:00,17,19,23,46,20,29,2,156
2024-03-28 16:40:00,13,23,22,51,16,26,1,152
2024-03-28 16:50:00,9,27,19,37,20,28,1,141
2024-03-28 17:00:00,12,37,22,27,17,28,1,144
2024-03-28 17:10:00,15,17,27,15,17,35,0,126
2024-03-28 17:20:00,4,23,20,21,15,34,1,118
2024-03-28 17:30:00,5,30,21,47,14,27,5,149
2024-03-28 17:40:00,8,25,22,44,15,28,1,143
2024-03-28 17:50:00,7,24,17,47,3,32,1,131
2024-03-28 18:00:00,3,16,22,32,19,22,2,116
2024-03-28 18:10:00,7,29,30,53,8,10,0,137
2024-03-28 18:20:00,19,35,27,43,14,22,0,160
2024-03-28 18:30:00,21,24,28,40,12,14,0,139
2024-03-28 18:40:00,26,25,28,49,13,19,1,161
2024-03-28 18:50:00,14,27,24,30,18,24,0,137
2024-03-28 19:00:00,26,18,29,30,15,26,3,147
2024-03-28 19:10:00,19,21,20,31,12,16,0,119
2024-03-28 19:20:00,26,23,32,26,18,22,0,147
2024-03-28 19:30:00,18,22,34,21,7,11,0,113
2024-03-28 19:40:00,18,21,30,21,15,26,0,131
2024-03-28 19:50:00,19,24,28,42,18,30,1,162
2024-03-28 20:00:00,18,28,18,26,12,20,0,122
2024-03-28 20:10:00,29,27,26,23,12,18,0,135
2024-03-28 20:20:00,17,20,23,34,8,11,0,113
2024-03-28 20:30:00,15,30,25,21,13,15,0,119
2024-03-28 20:40:00,22,24,22,28,13,17,0,126
2024-03-28 20:50:00,13,21,22,24,17,12,0,109
2024-03-28 21:00:00,25,20,30,32,6,9,1,123
2024-03-28 21:10:00,24,15,19,28,7,11,0,104
2024-03-28 21:20:00,22,21,17,29,12,9,0,110
2024-03-28 21:30:00,24,19,18,24,13,16,1,115
2024-03-28 21:40:00,30,17,21,22,7,10,0,107
2024-03-28 21:50:00,18,16,20,25,8,10,0,97
2024-03-28 22:00:00,10,16,18,25,2,3,0,74
2024-03-28 22:10:00,15,18,24,24,7,8,1,97
2024-03-28 22:20:00,20,14,22,19,16,11,0,102
2024-03-28 22:30:00,19,9,20,21,11,11,1,92
2024-03-28 22:40:00,13,13,17,19,7,8,0,77
2024-03-28 22:50:00,8,8,17,19,10,10,0,72
2024-03-28 23:00:00,22,11,10,13,8,10,0,74
2024-03-28 23:10:00,10,9,14,18,4,7,0,62
2024-03-28 23:20:00,2,11,14,16,5,9,1,58
2024-03-28 23:30:00,6,7,11,18,3,5,0,50
2024-03-28 23:40:00,9,11,8,12,3,4,0,47
2024-03-28 23:50:00,8,7,9,14,5,7,1,51
2024-03-29 00:00:00,6,5,10,11,1,2,0,35
2024-03-29 00:10:00,7,9,7,12,6,7,0,48
2024-03-29 00:20:00,6,6,14,13,5,7,0,51
2024-03-29 00:30:00,10,5,3,8,5,5,0,36
2024-03-29 00:40:00,2,9,11,9,1,2,0,34
2024-03-29 00:50:00,5,6,9,9,6,6,0,41
2024-03-29 01:00:00,9,2,5,15,1,3,0,35
2024-03-29 01:10:00,4,3,4,7,4,5,0,27
2024-03-29 01:20:00,2,2,2,7,3,7,0,23
2024-03-29 01:30:00,2,1,7,6,3,5,0,24
2024-03-29 01:40:00,4,2,8,7,1,2,0,24
2024-03-29 01:50:00,3,3,6,11,2,4,0,29
2024-03-29 02:00:00,3,3,6,8,2,5,0,27
2024-03-29 02:10:00,3,3,5,8,0,0,0,19
2024-03-29 02:20:00,3,7,4,6,1,1,0,22
2024-03-29 02:30:00,2,0,4,7,0,0,0,13
2024-03-29 02:40:00,3,1,2,2,2,3,0,13
2024-03-29 02:50:00,3,3,3,5,2,3,0,19
2024-03-29 03:00:00,0,1,3,3,1,1,0,9
2024-03-29 03:10:00,2,1,3,4,1,2,0,13
2024-03-29 03:20:00,2,1,5,6,2,4,0,20
2024-03-29 03:30:00,2,0,5,9,1,1,0,18
2024-03-29 03:40:00,3,2,5,4,2,2,0,18
2024-03-29 03:50:00,3,2,4,6,2,4,0,21
2024-03-29 04:00:00,1,5,4,6,1,2,0,19
2024-03-29 04:10:00,2,2,6,5,1,2,0,18
2024-03-29 04:20:00,1,5,6,3,1,4,0,20
2024-03-29 04:30:00,1,14,5,4,0,2,0,26
2024-03-29 04:40:00,2,10,3,4,1,4,1,25
2024-03-29 04:50:00,2,10,9,5,4,3,0,33
2024-03-29 05:00:00,3,21,9,2,0,1,0,36
2024-03-29 05:10:00,6,10,10,5,0,0,0,31
2024-03-29 05:20:00,4,14,13,4,2,1,0,38
2024-03-29 05:30:00,8,13,21,4,3,3,0,52
2024-03-29 05:40:00,12,11,15,4,0,0,0,42
2024-03-29 05:50:00,6,14,10,7,2,1,0,40
2024-03-29 06:00:00,7,6,5,8,2,3,0,31
2024-03-29 06:10:00,8,8,14,6,0,0,0,36
2024-03-29 06:20:00,13,6,13,6,1,2,0,41
2024-03-29 06:30:00,12,5,9,7,0,0,0,33
2024-03-29 06:40:00,12,4,8,4,2,3,0,33
2024-03-29 06:50:00,7,4,9,6,1,1,0,28
2024-03-29 07:00:00,7,6,7,5,1,1,0,27
2024-03-29 07:10:00,11,2,7,6,3,3,0,32
2024-03-29 07:20:00,6,6,11,9,2,3,0,37
2024-03-29 07:30:00,6,6,12,4,2,2,0,32
2024-03-29 07:40:00,10,6,9,8,2,6,0,41
2024-03-29 07:50:00,9,8,10,2,0,0,0,29
2024-03-29 08:00:00,11,9,8,5,3,3,0,39
2024-03-29 08:10:00,8,6,12,6,0,0,0,32
2024-03-29 08:20:00,16,6,14,3,6,6,0,51
2024-03-29 08:30:00,12,9,15,3,1,1,0,41
2024-03-29 08:40:00,17,8,14,7,6,8,0,60
2024-03-29 08:50:00,23,7,16,13,8,11,0,78
2024-03-29 09:00:00,20,6,14,17,3,3,0,63
2024-03-29 09:10:00,24,16,17,14,4,5,0,80
2024-03-29 09:20:00,11,25,15,10,5,6,0,72
2024-03-29 09:30:00,26,19,15,6,2,2,0,70
2024-03-29 09:40:00,18,21,22,15,7,9,0,92
2024-03-29 09:50:00,23,17,24,13,7,8,2,94
2024-03-29 10:00:00,25,26,31,13,8,7,1,111
2024-03-29 10:10:00,22,17,21,9,6,8,0,83
2024-03-29 10:20:00,27,16,26,15,6,5,0,95
2024-03-29 10:30:00,23,19,22,12,11,13,1,101
2024-03-29 10:40:00,28,24,31,23,13,14,0,133
2024-03-29 10:50:00,25,21,20,13,3,5,0,87
2024-03-29 11:00:00,27,14,16,15,8,7,1,88
2024-03-29 11:10:00,35,21,23,12,10,14,0,115
2024-03-29 11:20:00,34,15,21,20,15,17,1,123
2024-03-29 11:30:00,25,23,26,20,13,11,0,118
2024-03-29 11:40:00,35,18,22,15,11,12,0,113
2024-03-29 11:50:00,28,27,23,18,11,11,1,119
2024-03-29 12:00:00,30,24,27,30,7,8,1,127
2024-03-29 12:10:00,37,22,16,13,10,10,0,108
2024-03-29 12:20:00,28,19,22,26,12,12,1,120
2024-03-29 12:30:00,30,26,26,26,7,9,1,125
2024-03-29 12:40:00,36,21,27,21,14,14,0,133
2024-03-29 12:50:00,23,28,29,22,12,10,0,124
2024-03-29 13:00:00,26,22,24,22,15,12,2,123
2024-03-29 13:10:00,23,21,26,18,10,8,1,107
2024-03-29 13:20:00,29,21,30,20,10,11,0,121
2024-03-29 13:30:00,44,15,20,27,7,9,0,122
2024-03-29 13:40:00,30,21,28,12,12,11,0,114
2024-03-29 13:50:00,28,20,15,28,17,19,0,127
2024-03-29 14:00:00,37,24,21,17,12,14,0,125
2024-03-29 14:10:00,35,19,18,34,9,12,1,128
2024-03-29 14:20:00,34,16,28,28,14,18,2,140
2024-03-29 14:30:00,29,28,21,45,13,14,1,151
2024-03-29 14:40:00,34,19,24,24,15,17,0,133
2024-03-29 14:50:00,40,21,26,29,12,14,1,143
2024-03-29 15:00:00,26,20,19,25,17,18,0,125
2024-03-29 15:10:00,34,19,25,26,12,14,1,131
2024-03-29 15:20:00,36,21,18,22,13,16,1,127
2024-03-29 15:30:00,37,22,22,19,19,19,0,138
2024-03-29 15:40:00,36,20,21,22,16,17,0,132
2024-03-29 15:50:00,27,22,21,19,14,8,0,111
2024-03-29 16:00:00,25,21,24,26,13,12,0,121
2024-03-29 16:10:00,30,21,22,22,15,16,1,127
2024-03-29 16:20:00,32,20,22,26,13,15,1,129
2024-03-29 16:30:00,28,24,33,28,7,7,1,128
2024-03-29 16:40:00,32,19,23,21,12,11,0,118
2024-03-29 16:50:00,32,23,30,26,11,10,1,133
2024-03-29 17:00:00,33,15,16,16,10,14,0,104
2024-03-29 17:10:00,31,17,23,16,20,23,1,131
2024-03-29 17:20:00,30,21,26,32,13,15,1,138
2024-03-29 17:30:00,26,22,30,18,22,19,1,138
2024-03-29 17:40:00,29,21,25,19,15,17,1,127
2024-03-29 17:50:00,33,21,26,15,7,10,0,112
2024-03-29 18:00:00,27,22,28,22,12,16,0,127
2024-03-29 18:10:00,33,18,26,18,13,14,3,125
2024-03-29 18:20:00,28,23,22,17,13,15,2,120
2024-03-29 18:30:00,31,21,22,19,13,19,0,125
2024-03-29 18:40:00,40,15,23,26,8,14,1,127
2024-03-29 18:50:00,26,13,23,21,11,12,1,107
2024-03-29 19:00:00,27,24,22,25,8,10,2,118
2024-03-29 19:10:00,17,17,26,21,9,15,0,105
2024-03-29 19:20:00,16,15,23,29,12,11,0,106
2024-03-29 19:30:00,23,14,24,17,5,5,1,89
2024-03-29 19:40:00,20,18,23,23,9,9,2,104
2024-03-29 19:50:00,14,22,26,15,11,11,1,100
2024-03-29 20:00:00,24,20,27,21,8,9,0,109
2024-03-29 20:10:00,23,19,28,24,11,14,1,120
2024-03-29 20:20:00,22,17,15,22,14,19,1,110
2024-03-29 20:30:00,20,16,23,28,8,10,0,105
2024-03-29 20:40:00,19,14,16,19,17,16,0,101
2024-03-29 20:50:00,21,22,24,18,10,13,0,108
2024-03-29 21:00:00,21,18,13,22,9,10,0,93
2024-03-29 21:10:00,20,15,17,25,10,8,0,95
2024-03-29 21:20:00,23,14,15,14,5,6,0,77
2024-03-29 21:30:00,16,14,21,14,1,3,0,69
2024-03-29 21:40:00,19,8,16,24,11,12,0,90
2024-03-29 21:50:00,19,19,17,17,3,4,0,79
2024-03-29 22:00:00,18,11,20,18,9,9,0,85
2024-03-29 22:10:00,23,8,18,17,4,5,0,75
2024-03-29 22:20:00,22,11,16,16,5,6,0,76
2024-03-29 22:30:00,16,13,15,19,5,6,0,74
2024-03-29 22:40:00,18,9,15,21,6,7,0,76
2024-03-29 22:50:00,12,13,15,16,4,5,0,65
2024-03-29 23:00:00,13,17,17,18,3,3,0,71
2024-03-29 23:10:00,17,9,15,18,4,5,0,68
2024-03-29 23:20:00,15,13,8,14,2,5,1,58
2024-03-29 23:30:00,14,10,16,10,1,2,0,53
2024-03-29 23:40:00,11,4,16,14,6,6,0,57
2024-03-29 23:50:00,10,9,10,12,2,2,0,45
2024-03-30 00:00:00,11,9,13,12,0,1,0,46
2024-03-30 00:10:00,14,9,4,10,7,6,0,50
2024-03-30 00:20:00,15,7,3,11,2,4,0,42
2024-03-30 00:30:00,7,4,8,10,4,3,1,37
2024-03-30 00:40:00,6,11,11,6,5,4,0,43
2024-03-30 00:50:00,9,8,8,7,4,4,0,40
2024-03-30 01:00:00,8,5,4,12,3,3,0,35
2024-03-30 01:10:00,9,7,10,9,0,0,0,35
2024-03-30 01:20:00,4,4,9,10,5,5,0,37
2024-03-30 01:30:00,7,8,4,6,4,3,0,32
2024-03-30 01:40:00,7,2,6,9,5,4,0,33
2024-03-30 01:50:00,8,4,6,2,2,2,0,24
2024-03-30 02:00:00,7,5,9,2,0,0,0,23
2024-03-30 02:10:00,5,2,5,4,1,1,0,18
2024-03-30 02:20:00,5,3,7,7,3,2,0,27
2024-03-30 02:30:00,2,2,4,7,0,2,0,17
2024-03-30 02:40:00,3,0,1,3,0,0,0,7
2024-03-30 02:50:00,4,0,1,9,2,4,0,20
2024-03-30 03:00:00,6,1,2,4,0,1,0,14
2024-03-30 03:10:00,6,1,6,0,0,0,0,13
2024-03-30 03:20:00,4,4,6,3,0,0,0,17
2024-03-30 03:30:00,5,4,3,2,2,2,0,18
2024-03-30 03:40:00,11,5,2,6,1,3,0,28
2024-03-30 03:50:00,1,6,1,6,1,4,0,19
2024-03-30 04:00:00,3,5,3,2,0,0,0,13
2024-03-30 04:10:00,3,5,5,8,1,1,0,23
2024-03-30 04:20:00,4,3,6,3,0,0,0,16
2024-03-30 04:30:00,2,11,3,3,0,1,0,20
2024-03-30 04:40:00,5,7,5,2,0,0,0,19
2024-03-30 04:50:00,4,11,10,2,2,1,0,30
2024-03-30 05:00:00,4,15,10,4,0,3,0,36
2024-03-30 05:10:00,4,14,10,3,0,0,0,31
2024-03-30 05:20:00,3,16,12,3,2,3,0,39
2024-03-30 05:30:00,7,8,17,8,1,4,0,45
2024-03-30 05:40:00,3,12,17,8,3,6,0,49
2024-03-30 05:50:00,9,13,12,5,3,2,0,44
2024-03-30 06:00:00,9,8,13,7,1,2,0,40
2024-03-30 06:10:00,5,7,10,4,2,3,0,31
2024-03-30 06:20:00,15,11,16,11,5,6,0,64
2024-03-30 06:30:00,6,18,16,9,1,4,0,54
2024-03-30 06:40:00,6,10,13,15,4,8,0,56
2024-03-30 06:50:00,9,11,13,8,2,2,0,45
2024-03-30 07:00:00,6,13,11,17,3,3,0,53
2024-03-30 07:10:00,10,12,17,12,1,1,0,53
2024-03-30 07:20:00,10,13,12,7,4,5,0,51
2024-03-30 07:30:00,12,17,15,7,6,6,0,63
2024-03-30 07:40:00,20,18,16,6,7,6,0,73
2024-03-30 07:50:00,20,12,17,8,3,5,0,65
2024-03-30 08:00:00,13,14,23,7,5,4,0,66
2024-03-30 08:10:00,18,19,13,7,3,5,1,66
2024-03-30 08:20:00,15,20,20,9,1,4,0,69
2024-03-30 08:30:00,27,14,25,9,6,3,0,84
2024-03-30 08:40:00,18,27,34,14,7,8,0,108
2024-03-30 08:50:00,23,28,24,11,4,11,0,101
2024-03-30 09:00:00,26,23,25,17,11,12,0,114
2024-03-30 09:10:00,29,25,31,10,13,20,1,129
2024-03-30 09:20:00,24,32,36,15,12,13,0,132
2024-03-30 09:30:00,39,22,24,14,7,7,1,114
2024-03-30 09:40:00,34,27,33,18,5,6,0,123
2024-03-30 09:50:00,27,33,21,22,15,22,1,141
2024-03-30 10:00:00,22,29,39,20,11,13,2,136
2024-03-30 10:10:00,40,36,27,18,9,14,1,145
2024-03-30 10:20:00,27,30,29,29,10,12,1,138
2024-03-30 10:30:00,44,23,25,24,9,12,1,138
2024-03-30 10:40:00,31,21,23,32,9,10,1,127
2024-03-30 10:50:00,29,27,32,30,14,17,0,149
2024-03-30 11:00:00,34,23,37,25,14,15,0,148
2024-03-30 11:10:00,33,23,32,37,9,13,0,147
2024-03-30 11:20:00,31,29,13,35,22,23,2,155
2024-03-30 11:30:00,31,27,28,34,14,24,1,159
2024-03-30 11:40:00,46,25,30,33,14,12,2,162
2024-03-30 11:50:00,27,19,18,33,20,20,1,138
2024-03-30 12:00:00,52,27,29,47,14,15,0,184
2024-03-30 12:10:00,43,24,28,39,10,9,2,155
2024-03-30 12:20:00,34,24,28,30,13,17,0,146
2024-03-30 12:30:00,37,34,32,43,7,6,3,162
2024-03-30 12:40:00,31,22,27,31,14,28,4,157
2024-03-30 12:50:00,30,22,25,31,11,14,1,134
2024-03-30 13:00:00,30,32,33,32,14,23,1,165
2024-03-30 13:10:00,27,27,11,35,14,23,0,137
2024-03-30 13:20:00,41,33,35,33,14,15,1,172
2024-03-30 13:30:00,32,29,24,36,23,29,1,174
2024-03-30 13:40:00,31,20,19,55,13,14,0,152
2024-03-30 13:50:00,37,32,26,46,15,23,0,179
2024-03-30 14:00:00,36,28,26,38,15,17,0,160
2024-03-30 14:10:00,35,32,36,40,11,13,2,169
2024-03-30 14:20:00,27,33,31,54,19,24,1,189
2024-03-30 14:30:00,31,18,24,57,13,18,0,161
2024-03-30 14:40:00,40,20,29,33,16,27,1,166
2024-03-30 14:50:00,36,23,21,46,10,28,1,165
2024-03-30 15:00:00,31,37,32,45,11,16,0,172
2024-03-30 15:10:00,27,19,26,43,13,19,0,147
2024-03-30 15:20:00,39,17,29,39,12,19,1,156
2024-03-30 15:30:00,26,25,33,49,22,20,0,175
2024-03-30 15:40:00,34,29,22,45,17,22,0,169
2024-03-30 15:50:00,32,10,21,43,19,22,0,147
2024-03-30 16:00:00,30,24,35,53,16,25,0,183
2024-03-30 16:10:00,32,19,27,37,9,21,2,147
2024-03-30 16:20:00,33,29,32,44,15,26,1,180
2024-03-30 16:30:00,37,23,26,31,15,17,0,149
2024-03-30 16:40:00,37,17,23,44,14,20,1,156
2024-03-30 16:50:00,22,22,24,43,20,19,1,151
2024-03-30 17:00:00,45,20,27,42,13,13,0,160
2024-03-30 17:10:00,31,27,30,39,15,22,1,165
2024-03-30 17:20:00,28,27,25,33,17,24,1,155
2024-03-30 17:30:00,30,30,29,50,18,20,0,177
2024-03-30 17:40:00,43,29,28,41,12,13,0,166
2024-03-30 17:50:00,33,25,24,44,11,13,2,152
2024-03-30 18:00:00,39,25,26,46,12,14,0,162
2024-03-30 18:10:00,35,27,30,45,13,18,0,168
2024-03-30 18:20:00,29,26,34,44,11,18,1,163
2024-03-30 18:30:00,31,22,31,41,11,15,1,152
2024-03-30 18:40:00,36,25,24,37,14,18,1,155
2024-03-30 18:50:00,21,21,20,27,17,20,1,127
2024-03-30 19:00:00,30,20,20,25,7,9,0,111
2024-03-30 19:10:00,19,23,25,22,14,27,0,130
2024-03-30 19:20:00,31,18,22,25,5,6,0,107
2024-03-30 19:30:00,11,23,25,31,6,10,0,106
2024-03-30 19:40:00,22,21,35,28,10,14,0,130
2024-03-30 19:50:00,10,19,31,27,7,10,1,105
2024-03-30 20:00:00,16,21,24,32,12,15,0,120
2024-03-30 20:10:00,25,23,22,28,11,17,1,127
2024-03-30 20:20:00,21,28,28,24,11,10,0,122
2024-03-30 20:30:00,11,24,23,34,13,17,0,122
2024-03-30 20:40:00,12,17,23,22,8,10,0,92
2024-03-30 20:50:00,13,16,25,26,8,6,5,99
2024-03-30 21:00:00,17,22,28,22,4,7,0,100
2024-03-30 21:10:00,19,24,20,16,8,8,0,95
2024-03-30 21:20:00,12,13,21,27,3,4,1,81
2024-03-30 21:30:00,14,24,18,24,5,7,0,92
2024-03-30 21:40:00,15,15,25,19,9,14,0,97
2024-03-30 21:50:00,9,17,22,24,3,8,2,85
2024-03-30 22:00:00,17,13,25,25,4,5,0,89
2024-03-30 22:10:00,14,12,30,17,5,6,0,84
2024-03-30 22:20:00,18,7,17,17,7,8,0,74
2024-03-30 22:30:00,10,10,18,21,6,10,0,75
2024-03-30 22:40:00,13,9,15,28,8,7,0,80
2024-03-30 22:50:00,11,14,23,20,6,7,0,81
2024-03-30 23:00:00,9,15,18,11,3,4,0,60
2024-03-30 23:10:00,12,13,20,19,21,8,0,93
2024-03-30 23:20:00,16,15,17,14,9,10,0,81
2024-03-30 23:30:00,13,11,12,16,2,3,1,58
2024-03-30 23:40:00,8,5,11,12,6,4,0,46
2024-03-30 23:50:00,3,6,20,8,4,6,0,47
2024-03-31 00:00:00,7,10,18,13,4,8,0,60
2024-03-31 00:10:00,4,11,10,16,7,6,0,54
2024-03-31 00:20:00,8,11,15,19,4,7,0,64
2024-03-31 00:30:00,12,3,9,11,2,4,0,41
2024-03-31 00:40:00,8,7,9,8,2,3,0,37
2024-03-31 00:50:00,3,4,10,14,2,3,0,36
2024-03-31 01:00:00,6,4,7,21,1,3,0,42
2024-03-31 01:10:00,6,7,10,6,2,3,0,34
2024-03-31 01:20:00,5,5,7,8,3,3,0,31
2024-03-31 01:30:00,11,4,8,4,0,0,0,27
2024-03-31 01:40:00,8,4,9,15,4,3,0,43
2024-03-31 01:50:00,6,6,2,7,2,6,0,29
2024-03-31 02:00:00,0,0,0,0,0,0,0,0
2024-03-31 02:10:00,0,0,0,0,0,0,0,0
2024-03-31 02:20:00,0,0,0,0,0,0,0,0
2024-03-31 02:30:00,0,0,0,0,0,0,0,0
2024-03-31 02:40:00,0,0,0,0,0,0,0,0
2024-03-31 02:50:00,0,0,0,0,0,0,0,0
2024-03-31 03:00:00,0,0,0,0,0,0,0,0
2024-03-31 03:10:00,0,0,0,0,0,0,0,0
2024-03-31 03:20:00,0,0,0,0,0,0,0,0
2024-03-31 03:30:00,0,0,0,0,0,0,0,0
2024-03-31 03:40:00,0,0,0,0,0,0,0,0
2024-03-31 03:50:00,0,0,0,0,0,0,0,0
2024-03-31 04:00:00,6,5,5,9,2,2,0,29
2024-03-31 04:10:00,8,8,7,5,0,0,0,28
2024-03-31 04:20:00,4,2,8,9,2,1,0,26
2024-03-31 04:30:00,5,9,3,5,1,1,0,24
2024-03-31 04:40:00,6,9,4,6,3,2,0,30
2024-03-31 04:50:00,5,13,8,3,0,0,0,29
2024-03-31 05:00:00,2,13,6,8,1,1,0,31
2024-03-31 05:10:00,4,10,7,6,0,0,0,27
2024-03-31 05:20:00,3,10,11,5,1,1,0,31
2024-03-31 05:30:00,8,16,14,5,2,3,0,48
2024-03-31 05:40:00,7,10,10,7,3,2,1,40
2024-03-31 05:50:00,7,12,14,8,3,3,0,47
2024-03-31 06:00:00,9,8,15,8,0,0,0,40
2024-03-31 06:10:00,5,6,8,9,3,3,0,34
2024-03-31 06:20:00,10,4,10,11,1,2,0,38
2024-03-31 06:30:00,12,1,8,3,1,1,0,26
2024-03-31 06:40:00,6,6,4,10,5,4,0,35
2024-03-31 06:50:00,5,4,8,8,0,1,0,26
2024-03-31 07:00:00,5,5,5,7,1,1,0,24
2024-03-31 07:10:00,10,2,7,5,2,2,0,28
2024-03-31 07:20:00,6,5,5,6,1,2,0,25
2024-03-31 07:30:00,5,4,9,4,2,4,0,28
2024-03-31 07:40:00,5,9,11,3,1,1,0,30
2024-03-31 07:50:00,10,10,8,1,2,2,0,33
2024-03-31 08:00:00,8,12,11,6,3,3,0,43
2024-03-31 08:10:00,8,14,11,2,11,12,0,58
2024-03-31 08:20:00,10,12,12,4,8,9,0,55
2024-03-31 08:30:00,13,9,12,6,11,11,0,62
2024-03-31 08:40:00,16,12,17,7,8,8,0,68
2024-03-31 08:50:00,13,14,13,7,7,7,0,61
2024-03-31 09:00:00,15,18,18,6,3,3,0,63
2024-03-31 09:10:00,21,17,18,7,3,3,0,69
2024-03-31 09:20:00,17,31,22,8,5,6,0,89
2024-03-31 09:30:00,20,20,21,10,4,6,1,82
2024-03-31 09:40:00,25,15,11,17,9,12,1,90
2024-03-31 09:50:00,29,19,26,16,9,10,0,109
2024-03-31 10:00:00,24,19,22,11,11,10,0,97
2024-03-31 10:10:00,23,26,23,23,8,8,1,112
2024-03-31 10:20:00,20,14,22,12,7,8,0,83
2024-03-31 10:30:00,30,22,27,15,12,12,2,120
2024-03-31 10:40:00,33,13,29,11,6,6,1,99
