datetime,D21Z,D22Z,V23Z,V24Z,D51Z,D52Z,V53Z,V54Z,D81Z,D82Z,V83Z,V84Z,D111Z,D112Z,V113Z,V114Z,D211Z,D212Z,V213Z,V214Z,D811Z,D812Z,V813Z,V814Z,Total
2024-03-28 22:00:00,18,22,27,27,0,0,14,15,3,6,2,11,8,19,11,18,0,0,16,16,5,7,4,9,258
2024-03-28 22:10:00,20,23,33,26,0,0,16,12,3,8,5,11,10,15,8,16,0,0,9,16,5,4,3,5,248
2024-03-28 22:20:00,15,24,33,26,0,0,19,15,1,4,1,5,10,21,11,18,0,0,13,14,2,4,3,5,244
2024-03-28 22:30:00,11,21,38,17,0,0,15,8,0,4,0,8,22,14,15,12,0,0,20,21,2,12,2,15,257
2024-03-28 22:40:00,24,19,25,24,0,0,12,21,1,6,1,9,3,11,4,12,0,0,11,10,2,3,1,3,202
2024-03-28 22:50:00,8,15,23,8,0,0,9,3,0,4,0,7,9,17,9,12,0,0,14,11,1,0,1,0,151
2024-03-28 23:00:00,15,15,20,23,0,0,11,11,0,3,2,6,11,21,14,16,0,0,20,14,4,5,4,6,221
2024-03-28 23:10:00,13,18,24,18,0,0,16,15,0,7,0,12,8,7,8,7,0,0,11,6,6,2,5,3,186
2024-03-28 23:20:00,7,13,22,12,0,0,13,7,0,3,0,3,4,6,4,3,0,0,4,4,1,2,1,3,112
2024-03-28 23:30:00,17,13,24,23,0,0,8,11,1,2,0,4,12,11,10,11,0,0,14,7,2,2,1,4,177
2024-03-28 23:40:00,4,9,11,9,0,0,7,3,0,3,0,3,10,11,9,10,0,0,9,9,2,1,2,1,113
2024-03-28 23:50:00,8,5,8,12,0,0,5,7,3,5,2,11,13,10,13,5,0,0,11,6,0,1,0,1,126
2024-03-29 00:00:00,13,10,12,18,0,0,5,6,0,2,0,4,10,8,10,7,0,0,12,2,3,1,1,3,127
2024-03-29 00:10:00,9,9,12,12,0,0,8,10,0,3,0,2,4,9,3,9,0,0,7,7,6,4,3,5,122
2024-03-29 00:20:00,3,5,7,6,0,0,5,4,0,2,0,3,7,4,7,5,0,0,7,7,0,3,0,3,78
2024-03-29 00:30:00,12,12,14,15,0,0,10,9,0,1,0,1,3,5,1,5,0,0,5,5,4,4,12,5,123
2024-03-29 00:40:00,7,3,3,12,0,0,2,5,0,4,0,3,6,5,7,7,0,0,6,2,4,0,4,0,80
2024-03-29 00:50:00,6,8,10,6,0,0,7,5,0,5,0,4,8,2,9,1,0,0,9,0,5,0,4,0,89
2024-03-29 01:00:00,9,8,8,9,0,0,4,11,0,1,0,2,9,3,10,3,0,0,12,3,3,2,1,4,102
2024-03-29 01:10:00,4,5,6,4,0,0,3,1,0,3,0,3,9,6,9,6,0,0,8,7,5,2,5,2,88
2024-03-29 01:20:00,3,7,8,4,0,0,4,2,0,1,0,1,6,2,5,2,0,0,6,0,1,1,1,3,57
2024-03-29 01:30:00,4,7,5,8,0,0,7,8,0,2,0,3,7,3,8,1,0,0,7,4,2,1,2,2,81
2024-03-29 01:40:00,1,4,7,1,0,0,2,1,0,2,0,3,5,6,6,4,0,0,7,3,0,1,0,2,55
2024-03-29 01:50:00,1,3,5,2,0,0,2,3,0,1,0,1,5,7,4,8,0,0,6,7,1,1,1,1,59
2024-03-29 02:00:00,1,3,4,0,0,0,2,1,0,1,1,2,1,3,1,3,0,0,1,3,3,1,2,4,37
2024-03-29 02:10:00,2,1,1,2,0,0,1,1,1,3,0,2,5,3,4,3,0,0,7,4,1,2,1,3,47
2024-03-29 02:20:00,3,2,3,3,0,0,0,2,0,2,1,3,4,2,4,1,0,0,4,1,0,1,0,1,37
2024-03-29 02:30:00,13,5,3,16,0,0,3,10,0,2,0,2,2,3,2,3,0,0,4,2,1,0,2,0,73
2024-03-29 02:40:00,1,4,5,4,0,0,4,1,0,2,0,1,3,3,3,2,0,0,3,0,1,3,2,3,45
2024-03-29 02:50:00,4,1,2,7,0,0,1,7,0,2,0,4,1,3,1,3,0,0,3,0,0,0,0,0,39
2024-03-29 03:00:00,1,0,0,1,0,0,0,1,1,2,5,2,2,3,2,2,0,0,4,5,1,3,0,5,40
2024-03-29 03:10:00,2,1,1,2,0,0,0,1,0,0,0,0,4,3,4,0,0,0,4,2,0,2,0,3,29
2024-03-29 03:20:00,2,4,4,2,0,0,3,3,0,3,0,2,3,2,4,2,0,0,5,1,0,1,0,1,42
2024-03-29 03:30:00,5,5,5,4,0,0,2,5,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,32
2024-03-29 03:40:00,3,3,3,4,0,0,1,2,0,0,0,0,1,3,2,2,0,0,3,2,0,1,0,1,31
2024-03-29 03:50:00,3,3,4,2,0,0,2,1,1,2,1,3,1,6,0,5,0,0,3,2,0,1,0,2,42
2024-03-29 04:00:00,0,0,0,0,0,0,0,0,1,1,2,1,7,3,7,1,0,0,8,0,1,1,1,1,35
2024-03-29 04:10:00,1,3,3,1,0,0,3,2,0,0,0,0,4,3,5,2,0,0,6,1,1,0,1,0,36
2024-03-29 04:20:00,1,1,1,0,0,0,1,0,0,1,0,1,2,1,2,0,0,0,3,2,0,1,0,1,18
2024-03-29 04:30:00,1,4,4,1,0,0,3,2,0,1,0,0,3,0,3,0,0,0,5,0,0,1,0,2,30
2024-03-29 04:40:00,1,2,2,2,0,0,3,0,0,1,0,1,2,1,2,1,0,0,5,2,0,3,0,3,31
2024-03-29 04:50:00,0,1,2,0,0,0,2,0,0,1,0,1,5,1,5,0,0,0,8,2,1,2,1,5,37
2024-03-29 05:00:00,2,3,4,1,0,0,2,2,0,1,0,2,1,5,1,6,0,0,3,4,2,1,2,1,43
2024-03-29 05:10:00,0,2,3,0,0,0,2,0,1,1,1,2,9,6,9,7,0,0,15,5,1,1,2,2,69
2024-03-29 05:20:00,2,1,1,1,0,0,1,1,2,2,1,3,11,5,11,4,0,0,14,4,1,0,1,0,66
2024-03-29 05:30:00,3,4,3,3,0,0,2,5,0,0,0,0,7,7,7,5,0,0,8,4,1,2,1,1,63
2024-03-29 05:40:00,5,3,4,5,0,0,3,4,0,2,0,2,6,6,7,5,0,0,9,6,3,3,4,5,82
2024-03-29 05:50:00,4,1,1,6,0,0,0,4,0,0,0,0,6,6,6,4,0,0,9,3,1,2,5,3,61
2024-03-29 06:00:00,5,3,3,5,0,0,3,7,0,2,0,2,6,5,7,5,0,0,9,5,3,2,3,5,80
2024-03-29 06:10:00,6,12,14,8,0,0,11,8,0,0,0,0,12,7,12,5,0,0,15,6,3,0,3,0,122
2024-03-29 06:20:00,5,4,4,2,0,0,5,6,0,2,0,2,2,3,2,3,0,0,5,3,0,2,2,2,54
2024-03-29 06:30:00,6,6,6,5,0,0,5,9,0,0,0,0,3,6,3,5,0,0,7,3,5,3,4,2,78
2024-03-29 06:40:00,7,5,5,6,0,0,5,7,0,2,0,1,7,6,7,3,0,0,10,8,3,3,5,3,93
2024-03-29 06:50:00,2,2,2,2,0,0,2,3,0,0,0,0,9,0,8,0,0,0,7,2,6,1,6,2,54
2024-03-29 07:00:00,3,6,7,1,0,0,7,6,1,3,2,2,10,8,9,6,0,0,12,5,4,3,4,5,104
2024-03-29 07:10:00,1,4,4,1,0,0,6,5,0,3,0,2,4,5,4,5,0,0,4,1,1,2,1,1,54
2024-03-29 07:20:00,1,1,1,1,0,0,3,2,0,2,0,2,6,1,6,1,0,0,8,1,4,5,4,3,52
2024-03-29 07:30:00,3,2,2,2,0,0,2,2,1,2,0,3,10,6,10,6,0,0,15,6,8,4,5,4,93
2024-03-29 07:40:00,5,6,6,3,0,0,8,3,0,3,0,3,9,2,9,1,0,0,9,1,3,3,3,3,80
2024-03-29 07:50:00,3,3,3,3,0,0,2,4,0,2,0,2,1,3,1,3,0,0,5,2,1,4,1,4,47
2024-03-29 08:00:00,4,2,3,3,0,0,3,2,0,2,0,2,9,6,9,7,0,0,13,4,7,4,5,4,89
2024-03-29 08:10:00,6,9,9,5,0,0,8,3,0,4,0,2,7,3,7,3,0,0,11,6,5,6,6,4,104
2024-03-29 08:20:00,3,9,10,3,0,0,7,3,0,3,0,1,4,6,5,6,0,0,8,1,4,5,3,6,87
2024-03-29 08:30:00,2,7,9,2,0,0,8,2,0,4,0,3,10,8,10,9,0,0,18,8,3,10,4,11,128
2024-03-29 08:40:00,5,10,10,4,0,0,8,3,0,1,0,2,5,7,5,6,0,0,6,5,3,3,3,10,96
2024-03-29 08:50:00,3,12,11,1,0,0,14,2,0,8,0,8,9,10,10,8,0,0,11,5,8,3,8,5,136
2024-03-29 09:00:00,6,9,10,4,0,0,8,5,0,4,0,4,17,12,15,9,0,0,16,9,18,4,15,8,173
2024-03-29 09:10:00,8,14,12,3,0,0,12,4,0,3,0,3,13,12,11,8,0,0,14,12,5,8,4,9,155
2024-03-29 09:20:00,7,13,11,5,0,0,11,4,8,5,0,6,14,10,14,9,0,0,16,11,8,7,7,9,175
2024-03-29 09:30:00,7,10,9,8,0,0,7,6,0,4,0,3,16,17,13,15,0,0,14,14,11,6,7,6,173
2024-03-29 09:40:00,10,12,11,9,0,0,10,9,1,6,0,4,10,17,10,16,0,0,13,13,10,5,9,7,182
2024-03-29 09:50:00,7,11,12,6,0,0,9,7,1,12,1,13,20,12,15,12,0,0,18,10,10,9,9,10,204
2024-03-29 10:00:00,7,16,13,6,0,0,17,4,1,6,1,4,13,6,13,7,0,0,21,13,10,12,8,12,190
2024-03-29 10:10:00,19,17,13,16,0,0,17,11,2,8,2,7,20,14,18,12,0,0,18,15,9,13,10,9,250
2024-03-29 10:20:00,10,14,10,10,0,0,15,7,0,8,0,5,18,9,11,8,0,0,16,9,14,7,14,6,191
2024-03-29 10:30:00,15,10,9,10,0,0,13,10,0,6,0,5,19,20,14,14,0,0,17,18,9,10,7,9,215
2024-03-29 10:40:00,15,18,11,9,0,0,21,9,1,15,2,10,16,20,15,13,0,0,20,6,10,5,8,5,229
2024-03-29 10:50:00,17,21,17,13,0,0,19,11,2,7,2,8,13,22,15,18,0,0,18,11,5,7,6,7,239
2024-03-29 11:00:00,11,14,14,11,0,0,10,9,0,7,0,9,14,21,6,15,0,0,13,20,16,9,16,9,224
2024-03-29 11:10:00,23,14,14,13,0,0,19,6,0,6,1,6,19,29,13,19,0,0,21,14,9,12,10,9,257
2024-03-29 11:20:00,10,18,16,9,0,0,15,6,1,6,1,5,21,18,13,20,0,0,22,13,5,14,4,17,234
2024-03-29 11:30:00,9,17,16,7,0,0,17,10,0,10,0,8,18,19,15,17,0,0,20,19,8,14,8,13,245
2024-03-29 11:40:00,18,17,14,14,0,0,16,7,0,12,0,12,22,17,17,13,0,0,24,10,13,12,7,13,258
2024-03-29 11:50:00,22,19,15,12,0,0,13,16,0,5,0,4,28,19,22,15,0,0,27,16,4,12,4,11,264
2024-03-29 12:00:00,17,26,18,14,0,0,21,12,2,11,2,11,18,11,15,9,0,0,17,17,5,10,10,10,256
2024-03-29 12:10:00,23,29,24,13,0,0,20,16,0,4,0,5,24,21,15,15,0,0,23,12,7,6,7,7,271
2024-03-29 12:20:00,20,23,17,13,0,0,16,12,0,8,1,6,26,16,24,13,0,0,27,17,8,13,7,10,277
2024-03-29 12:30:00,14,16,13,9,0,0,10,5,1,7,1,7,27,19,22,16,0,0,25,17,9,14,9,12,253
2024-03-29 12:40:00,22,18,19,16,0,0,18,14,0,12,0,11,29,18,15,14,0,0,30,16,15,11,10,10,298
2024-03-29 12:50:00,15,30,29,11,0,0,24,13,1,9,1,7,19,19,13,13,0,0,16,17,3,8,2,9,259
2024-03-29 13:00:00,14,19,16,15,0,0,16,8,0,5,0,7,23,16,19,16,0,0,24,16,9,11,6,11,251
2024-03-29 13:10:00,22,26,21,18,0,0,19,18,0,9,2,7,22,16,16,13,0,0,23,12,8,14,8,13,287
2024-03-29 13:20:00,21,30,19,15,0,0,27,14,0,8,0,7,24,14,17,11,0,0,26,15,14,12,12,13,299
2024-03-29 13:30:00,23,26,19,16,0,0,16,16,0,9,0,6,37,21,22,20,0,0,31,22,12,17,11,20,344
2024-03-29 13:40:00,19,28,23,18,0,0,28,15,0,11,0,9,30,15,23,12,0,0,32,17,10,10,10,12,322
2024-03-29 13:50:00,25,26,19,16,0,0,22,15,0,9,0,5,21,17,14,13,0,0,22,13,5,7,5,7,261
2024-03-29 14:00:00,21,27,21,16,0,0,25,15,2,14,0,11,24,23,18,15,0,0,18,14,8,9,6,7,294
2024-03-29 14:10:00,27,32,25,18,0,0,29,15,0,2,1,2,17,26,19,16,0,0,21,10,14,12,13,11,310
2024-03-29 14:20:00,20,34,23,19,0,0,20,12,2,5,1,5,20,24,19,19,0,0,21,7,9,6,8,6,280
2024-03-29 14:30:00,32,38,30,18,0,0,29,18,1,18,0,14,15,15,11,10,0,0,12,10,10,6,8,8,303
2024-03-29 14:40:00,22,28,19,13,0,0,18,13,2,7,3,7,26,27,15,15,0,0,32,18,9,16,7,13,310
2024-03-29 14:50:00,28,33,24,23,0,0,28,21,3,11,3,12,22,24,18,19,0,0,19,15,10,2,10,2,327
2024-03-29 15:00:00,19,22,18,13,0,0,21,17,0,7,0,5,15,25,16,17,0,0,23,16,9,11,8,13,275
2024-03-29 15:10:00,24,24,18,16,0,0,20,13,0,6,0,3,19,36,21,23,0,0,26,21,9,11,8,9,307
2024-03-29 15:20:00,28,21,16,20,0,0,18,17,0,9,0,8,15,29,12,20,0,0,17,16,6,8,6,8,274
2024-03-29 15:30:00,13,15,13,15,0,0,11,13,0,7,1,6,20,31,14,17,0,0,22,16,10,11,7,11,253
2024-03-29 15:40:00,21,19,18,16,0,0,23,11,0,13,0,13,21,32,15,19,0,0,27,18,4,14,5,13,302
2024-03-29 15:50:00,22,19,19,21,0,0,14,18,0,8,0,6,21,32,20,15,0,0,16,15,9,4,9,4,272
2024-03-29 16:00:00,20,22,18,12,0,0,19,11,1,6,0,6,11,21,11,12,0,0,13,18,9,10,7,10,237
2024-03-29 16:10:00,19,28,19,12,0,0,21,10,1,9,3,8,27,38,24,20,0,0,31,13,9,13,11,13,329
2024-03-29 16:20:00,20,23,16,16,0,0,17,13,0,8,0,7,24,27,17,14,0,0,23,13,8,10,8,11,275
2024-03-29 16:30:00,16,24,23,14,0,0,16,10,0,8,1,7,16,35,17,24,0,0,24,17,10,9,8,10,289
2024-03-29 16:40:00,18,16,16,11,0,0,14,10,2,11,23,12,16,33,12,17,0,0,22,21,8,14,10,13,299
2024-03-29 16:50:00,19,30,22,13,0,0,19,15,0,9,0,6,14,31,14,23,0,0,14,18,14,9,12,10,292
2024-03-29 17:00:00,14,18,13,15,0,0,16,11,1,17,1,9,18,35,15,18,0,0,21,16,15,11,10,9,283
2024-03-29 17:10:00,23,30,23,16,0,0,21,19,2,12,2,9,18,35,17,20,0,0,18,24,13,12,10,12,336
2024-03-29 17:20:00,22,30,29,20,0,0,20,14,0,10,0,9,22,43,22,27,0,0,29,22,13,12,11,11,366
2024-03-29 17:30:00,20,26,19,16,0,0,20,14,1,12,0,11,19,37,17,20,0,0,22,25,12,8,5,11,315
2024-03-29 17:40:00,20,23,21,18,0,0,13,16,0,6,2,3,31,35,19,24,0,0,30,21,15,19,12,17,345
2024-03-29 17:50:00,16,24,21,13,0,0,22,9,0,8,0,4,18,28,15,17,0,0,20,15,8,12,8,12,270
2024-03-29 18:00:00,19,26,21,11,0,0,15,17,1,7,0,5,15,23,14,18,0,0,21,15,13,13,13,13,280
2024-03-29 18:10:00,26,26,21,18,0,0,24,17,1,9,0,6,26,33,24,18,0,0,24,19,11,11,9,9,332
2024-03-29 18:20:00,23,31,22,20,0,0,23,12,0,8,2,8,29,32,19,16,0,0,26,18,16,14,22,12,353
2024-03-29 18:30:00,21,26,26,16,0,0,22,15,1,10,1,8,25,25,13,15,0,0,15,24,10,10,8,14,305
2024-03-29 18:40:00,21,28,24,11,0,0,25,14,2,13,2,13,24,35,18,23,0,0,27,15,10,10,14,9,338
2024-03-29 18:50:00,21,23,20,14,0,0,23,14,1,12,2,10,22,31,15,21,0,0,22,16,9,6,12,7,301
2024-03-29 19:00:00,16,18,16,14,0,0,15,16,4,11,3,11,7,24,6,14,0,0,25,14,5,7,7,7,240
2024-03-29 19:10:00,22,17,21,17,0,0,18,21,1,7,1,8,17,32,13,19,0,0,21,19,10,5,10,8,287
2024-03-29 19:20:00,15,20,29,11,0,0,18,12,1,5,3,6,9,25,7,19,0,0,22,17,5,14,8,13,259
2024-03-29 19:30:00,15,18,27,24,0,0,21,11,0,6,2,5,16,34,14,18,0,0,24,18,12,9,10,13,297
2024-03-29 19:40:00,18,19,23,11,0,0,18,10,2,6,4,7,10,17,14,8,0,0,22,14,8,10,7,12,240
2024-03-29 19:50:00,15,17,24,17,0,0,16,11,1,5,1,5,10,14,11,10,0,0,15,7,4,3,6,5,197
2024-03-29 20:00:00,16,16,32,19,0,0,15,13,0,8,2,7,10,20,11,18,0,0,19,9,9,4,8,6,242
2024-03-29 20:10:00,23,9,16,28,0,0,9,15,0,5,1,4,11,22,9,15,0,0,23,22,9,12,7,13,253
2024-03-29 20:20:00,18,13,15,22,0,0,12,13,0,6,2,4,16,28,18,22,0,0,18,20,5,8,5,10,255
2024-03-29 20:30:00,13,17,21,20,0,0,14,15,0,6,2,6,8,20,11,16,0,0,18,14,8,6,7,10,232
2024-03-29 20:40:00,24,13,23,15,0,0,12,17,2,8,2,8,10,29,13,18,0,0,24,16,6,3,6,3,252
2024-03-29 20:50:00,20,12,14,25,0,0,12,11,0,5,0,4,12,25,10,19,0,0,20,12,7,5,5,5,223
2024-03-29 21:00:00,14,12,19,20,0,0,10,12,0,4,3,5,12,22,11,32,0,0,25,11,3,6,4,8,233
2024-03-29 21:10:00,18,15,18,20,0,0,15,9,0,5,1,7,3,18,3,13,0,0,16,15,6,4,5,8,199
2024-03-29 21:20:00,13,17,17,16,0,0,13,7,0,5,2,6,11,24,8,18,0,0,19,15,2,2,2,2,199
2024-03-29 21:30:00,18,18,28,23,0,0,15,13,0,8,2,6,6,16,6,8,0,0,18,18,8,7,8,13,239
2024-03-29 21:40:00,18,16,21,19,0,0,18,15,1,5,1,8,3,18,4,13,0,0,17,13,6,6,3,8,213
2024-03-29 21:50:00,21,14,16,23,0,0,12,12,0,4,0,3,11,13,11,11,0,0,13,7,5,4,6,4,190
2024-03-29 22:00:00,11,20,38,10,0,0,19,5,0,3,0,1,8,16,8,12,0,0,18,11,3,4,4,6,197
2024-03-29 22:10:00,11,13,24,7,0,0,16,11,0,5,2,8,8,15,9,12,0,0,14,12,3,2,2,4,178
2024-03-29 22:20:00,22,19,24,30,0,0,15,12,0,5,0,5,7,12,7,10,0,0,17,11,5,6,4,6,217
2024-03-29 22:30:00,11,8,10,10,0,0,9,8,0,1,1,1,6,14,7,12,0,0,15,8,4,7,5,4,141
2024-03-29 22:40:00,17,18,17,17,0,0,15,12,0,3,1,3,5,12,14,10,0,0,10,8,7,2,6,3,180
2024-03-29 22:50:00,13,10,18,12,0,0,9,9,0,2,1,1,5,18,4,15,0,0,19,16,3,4,3,5,167
2024-03-29 23:00:00,7,10,18,8,0,0,9,7,0,0,0,0,6,13,6,8,0,0,14,5,6,5,7,6,135
2024-03-29 23:10:00,10,11,14,9,0,0,8,7,0,2,1,3,6,12,7,6,0,0,10,5,2,6,3,5,127
2024-03-29 23:20:00,14,10,9,14,0,0,8,9,1,2,1,3,3,3,3,5,0,0,6,4,2,1,2,2,102
2024-03-29 23:30:00,10,10,15,10,0,0,13,7,1,5,4,7,5,9,5,10,0,0,17,10,3,7,1,8,157
2024-03-29 23:40:00,2,10,14,1,0,0,10,2,0,2,0,2,2,5,3,5,0,0,7,6,1,2,2,2,78
2024-03-29 23:50:00,7,4,8,8,0,0,3,8,0,1,0,0,6,9,5,5,0,0,9,3,1,3,1,3,84
2024-03-30 00:00:00,9,17,17,6,0,0,15,10,1,1,1,2,3,8,3,9,0,0,11,8,2,5,2,5,135
2024-03-30 00:10:00,4,1,2,7,0,0,2,2,0,3,0,4,0,10,0,9,0,0,6,7,1,1,1,1,61
2024-03-30 00:20:00,10,7,10,7,0,0,6,5,1,3,2,3,4,10,5,7,0,0,9,5,4,3,4,4,109
2024-03-30 00:30:00,6,5,5,7,0,0,4,3,0,2,0,0,5,7,6,5,0,0,9,5,6,1,1,3,80
2024-03-30 00:40:00,8,4,5,9,0,0,3,6,0,4,3,4,3,6,3,6,0,0,7,2,2,0,2,0,77
2024-03-30 00:50:00,6,6,7,6,0,0,7,4,0,0,0,0,3,6,3,7,0,0,6,8,2,1,3,1,76
2024-03-30 01:00:00,8,6,6,1,0,0,4,3,0,0,0,0,1,9,1,8,0,0,9,10,0,2,0,4,72
2024-03-30 01:10:00,1,3,3,1,0,0,3,1,0,0,0,0,1,5,1,5,0,0,6,5,1,2,1,2,41
2024-03-30 01:20:00,2,1,1,3,0,0,0,2,0,0,0,0,1,4,1,4,0,0,5,3,1,1,2,2,33
2024-03-30 01:30:00,6,2,0,7,0,0,3,3,0,0,0,0,0,1,0,1,0,0,1,1,0,2,0,2,29
2024-03-30 01:40:00,4,3,3,5,0,0,4,4,0,2,0,2,4,9,4,6,0,0,8,6,3,2,3,2,74
2024-03-30 01:50:00,4,3,4,4,0,0,3,5,0,0,0,0,2,9,1,8,0,0,9,6,0,1,0,1,60
2024-03-30 02:00:00,3,2,3,3,0,0,2,2,0,0,0,0,0,5,0,5,0,0,5,5,2,1,0,3,41
2024-03-30 02:10:00,2,2,4,2,0,0,3,3,0,1,0,1,2,4,1,4,0,0,5,5,3,0,3,0,45
2024-03-30 02:20:00,4,2,2,2,0,0,2,2,0,0,0,0,1,5,1,4,0,0,3,2,1,1,2,2,36
2024-03-30 02:30:00,5,3,3,6,0,0,3,4,0,1,0,1,1,3,0,4,0,0,3,2,1,0,1,0,41
2024-03-30 02:40:00,3,3,5,5,0,0,2,3,0,0,0,0,2,10,2,7,0,0,6,4,1,3,3,3,62
2024-03-30 02:50:00,2,3,4,1,0,0,3,1,0,1,0,0,5,5,6,5,0,0,7,1,0,1,0,1,46
2024-03-30 03:00:00,3,4,4,3,0,0,3,2,0,0,0,0,3,5,3,1,0,0,4,1,1,0,1,0,38
2024-03-30 03:10:00,2,1,2,2,0,0,1,1,0,1,0,1,1,3,1,2,0,0,3,5,0,3,0,3,32
2024-03-30 03:20:00,2,3,4,4,0,0,2,1,1,2,1,1,1,1,1,1,0,0,2,0,1,0,1,1,30
2024-03-30 03:30:00,2,3,5,2,0,0,3,1,0,2,0,0,0,2,0,2,0,0,4,2,0,2,1,1,32
2024-03-30 03:40:00,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,0,0,3,0,1,0,1,0,14
2024-03-30 03:50:00,3,3,4,5,0,0,3,4,0,2,0,2,1,1,1,0,0,0,1,0,0,0,0,0,30
2024-03-30 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,5,4,2,0,2,0,23
2024-03-30 04:10:00,2,2,2,3,0,0,2,2,0,0,0,0,3,5,2,5,0,0,5,2,0,0,0,0,35
2024-03-30 04:20:00,1,5,5,0,0,0,5,3,0,0,0,0,0,6,0,6,0,0,6,6,0,0,0,0,43
2024-03-30 04:30:00,2,2,2,2,0,0,2,3,0,1,0,0,1,6,0,6,0,0,5,5,0,0,0,0,37
2024-03-30 04:40:00,6,4,2,9,0,0,3,5,0,1,0,1,2,11,2,8,0,0,8,6,1,1,1,1,72
2024-03-30 04:50:00,5,5,6,5,0,0,5,7,0,1,0,3,3,12,2,11,0,0,12,9,5,2,6,4,103
2024-03-30 05:00:00,1,5,8,1,0,0,5,1,1,2,2,2,2,10,3,7,0,0,7,4,2,1,2,1,67
2024-03-30 05:10:00,3,3,3,1,0,0,3,3,0,1,2,1,3,11,3,9,0,0,14,16,5,4,2,6,93
2024-03-30 05:20:00,4,4,3,3,0,0,5,6,0,3,0,2,8,11,10,10,0,0,14,10,3,1,1,3,101
2024-03-30 05:30:00,2,2,4,2,0,0,2,4,0,2,0,1,3,8,4,5,0,0,11,5,2,2,3,3,65
2024-03-30 05:40:00,4,5,7,4,0,0,6,5,1,2,1,3,3,13,3,9,0,0,13,10,2,4,2,7,104
2024-03-30 05:50:00,7,8,11,8,0,0,10,9,0,0,0,0,3,9,2,9,0,0,10,7,3,1,3,2,102
2024-03-30 06:00:00,3,3,3,4,0,0,2,5,1,4,1,4,5,13,4,9,0,0,11,7,4,1,4,0,88
2024-03-30 06:10:00,9,27,11,8,0,0,11,9,0,1,2,1,3,8,3,7,0,0,8,9,3,3,3,2,128
2024-03-30 06:20:00,8,9,10,5,0,0,9,5,0,1,0,1,6,10,4,8,0,0,5,9,1,3,2,2,98
2024-03-30 06:30:00,3,5,4,3,0,0,2,2,0,0,0,0,2,9,2,7,0,0,4,10,2,3,2,4,64
2024-03-30 06:40:00,12,14,12,10,0,0,13,8,0,7,0,6,3,8,3,8,0,0,6,8,2,5,0,6,131
2024-03-30 06:50:00,6,9,8,5,0,0,7,4,0,7,0,7,7,17,7,13,0,0,13,11,6,5,6,9,147
2024-03-30 07:00:00,4,14,19,13,0,0,14,3,1,7,2,6,6,19,6,16,0,0,11,15,5,6,6,6,179
2024-03-30 07:10:00,7,6,6,4,0,0,6,5,0,2,0,2,9,12,7,8,0,0,10,9,3,7,1,4,108
2024-03-30 07:20:00,12,9,9,6,0,0,6,6,1,7,1,7,5,11,5,9,0,0,10,11,9,6,7,5,142
2024-03-30 07:30:00,5,10,9,4,0,0,10,3,1,6,1,7,7,19,5,11,0,0,9,15,3,6,3,7,141
2024-03-30 07:40:00,13,12,12,9,0,0,13,5,1,6,1,6,10,16,10,8,0,0,14,8,8,8,8,10,178
2024-03-30 07:50:00,12,14,15,12,0,0,11,8,1,9,2,8,10,17,10,13,0,0,15,14,10,9,10,7,207
2024-03-30 08:00:00,9,16,17,8,0,0,14,8,1,8,0,7,15,23,11,18,0,0,22,15,10,9,14,10,235
2024-03-30 08:10:00,12,13,18,9,0,0,11,7,0,10,0,10,6,23,9,22,0,0,12,21,12,9,18,8,230
2024-03-30 08:20:00,12,16,15,11,0,0,11,8,3,8,4,5,7,20,8,14,0,0,10,17,10,7,9,7,202
2024-03-30 08:30:00,10,19,17,11,0,0,16,8,2,10,2,14,19,21,15,16,0,0,19,19,9,15,7,13,262
2024-03-30 08:40:00,16,17,13,11,0,0,18,6,0,11,0,10,25,28,18,20,0,0,34,20,12,25,12,24,320
2024-03-30 08:50:00,19,21,18,14,0,0,16,11,0,15,0,12,15,32,12,21,0,0,20,24,17,20,16,16,319
2024-03-30 09:00:00,17,22,19,13,0,0,19,13,1,14,1,11,18,27,16,17,0,0,19,20,11,12,8,13,291
2024-03-30 09:10:00,28,23,26,22,0,0,13,18,2,15,1,12,26,33,18,20,0,0,25,17,14,14,10,11,348
2024-03-30 09:20:00,14,27,20,14,0,0,19,7,2,22,4,12,25,34,21,22,0,0,26,21,13,13,11,10,337
2024-03-30 09:30:00,17,32,33,16,0,0,24,14,1,12,1,7,26,36,20,20,0,0,29,19,13,18,14,14,366
2024-03-30 09:40:00,23,43,27,15,0,0,27,14,3,26,7,12,31,38,23,21,0,0,26,28,23,19,17,14,437
2024-03-30 09:50:00,26,29,35,17,0,0,21,20,0,15,0,11,37,48,28,26,0,0,39,30,21,23,21,20,467
2024-03-30 10:00:00,19,29,25,19,0,0,23,15,1,18,1,9,32,38,23,22,0,0,35,23,26,17,19,10,404
2024-03-30 10:10:00,24,36,26,12,0,0,26,16,2,14,3,9,26,42,20,30,0,0,29,19,13,17,9,10,383
2024-03-30 10:20:00,27,34,28,19,0,0,26,17,3,17,3,9,38,35,22,21,0,0,30,21,13,18,10,17,408
2024-03-30 10:30:00,20,33,22,15,0,0,25,13,1,17,1,12,31,54,20,28,0,0,33,35,15,17,15,13,420
