datetime,D23Z,V24Z,D81Z,D82Z,D83Z,V84Z,Total
2024-03-22 13:40:00,54,27,499,45,46,29,700
2024-03-22 13:50:00,46,26,105,43,38,27,285
2024-03-22 14:00:00,53,27,13,35,34,24,186
2024-03-22 14:10:00,51,25,19,38,38,25,196
2024-03-22 14:20:00,47,24,29,45,45,29,219
2024-03-22 14:30:00,50,24,18,42,44,25,203
2024-03-22 14:40:00,43,32,85,48,51,30,289
2024-03-22 14:50:00,45,24,139,43,44,26,321
2024-03-22 15:00:00,48,22,82,44,41,29,266
2024-03-22 15:10:00,52,28,80,48,49,27,284
2024-03-22 15:20:00,62,31,154,47,47,30,371
2024-03-22 15:30:00,52,30,119,53,54,36,344
2024-03-22 15:40:00,56,31,70,39,40,22,258
2024-03-22 15:50:00,55,34,79,41,35,25,269
2024-03-22 16:00:00,57,27,256,47,46,32,465
2024-03-22 16:10:00,51,24,20,46,47,27,215
2024-03-22 16:20:00,54,31,29,46,44,37,241
2024-03-22 16:30:00,56,33,15,33,30,25,192
2024-03-22 16:40:00,54,28,21,40,40,29,212
2024-03-22 16:50:00,44,21,13,40,39,36,193
2024-03-22 17:00:00,41,26,19,40,38,30,194
2024-03-22 17:10:00,41,32,95,33,30,27,258
2024-03-22 17:20:00,50,29,75,34,35,27,250
2024-03-22 17:30:00,36,26,144,29,33,28,296
2024-03-22 17:40:00,52,25,83,37,35,31,263
2024-03-22 17:50:00,51,31,56,51,49,32,270
2024-03-22 18:00:00,44,27,109,46,49,25,300
2024-03-22 18:10:00,37,24,73,45,47,33,259
2024-03-22 18:20:00,37,24,236,42,35,20,394
2024-03-22 18:30:00,15,12,52,13,13,15,120
2024-03-22 18:40:00,13,9,45,9,12,5,93
2024-03-22 18:50:00,20,16,9,23,22,11,101
2024-03-22 19:00:00,23,17,8,29,28,22,127
2024-03-22 19:10:00,34,20,16,35,38,31,174
2024-03-22 19:20:00,44,20,9,30,27,27,157
2024-03-22 19:30:00,25,21,9,36,36,26,153
2024-03-22 19:40:00,39,20,43,30,34,22,188
2024-03-22 19:50:00,32,24,13,37,36,32,174
2024-03-22 20:00:00,32,18,70,25,24,25,194
2024-03-22 20:10:00,32,22,27,25,22,16,144
2024-03-22 20:20:00,32,23,29,20,21,20,145
2024-03-22 20:30:00,22,15,50,31,29,24,171
2024-03-22 20:40:00,23,17,16,22,22,23,123
2024-03-22 20:50:00,21,15,24,21,20,18,119
2024-03-22 21:00:00,18,15,4,21,18,19,95
2024-03-22 21:10:00,20,11,4,15,16,15,81
2024-03-22 21:20:00,35,23,6,19,20,19,122
2024-03-22 21:30:00,21,18,24,21,19,20,123
2024-03-22 21:40:00,24,20,28,21,20,13,126
2024-03-22 21:50:00,22,16,39,18,17,18,130
2024-03-22 22:00:00,17,16,10,16,16,18,93
2024-03-22 22:10:00,22,14,16,15,13,16,96
2024-03-22 22:20:00,22,15,11,15,15,14,92
2024-03-22 22:30:00,16,15,22,17,17,12,99
2024-03-22 22:40:00,26,22,14,20,22,16,120
2024-03-22 22:50:00,9,11,9,14,12,11,66
2024-03-22 23:00:00,13,15,4,16,16,12,76
2024-03-22 23:10:00,13,10,4,10,8,6,51
2024-03-22 23:20:00,9,7,6,11,10,13,56
2024-03-22 23:30:00,13,9,5,8,11,10,56
2024-03-22 23:40:00,11,9,9,7,8,5,49
2024-03-22 23:50:00,10,10,4,12,9,12,57
2024-03-23 00:00:00,12,10,4,11,12,9,58
2024-03-23 00:10:00,8,7,3,5,5,6,34
2024-03-23 00:20:00,12,13,3,8,8,8,52
2024-03-23 00:30:00,15,11,4,12,11,8,61
2024-03-23 00:40:00,7,5,2,9,10,8,41
2024-03-23 00:50:00,8,8,1,4,4,3,28
2024-03-23 01:00:00,4,5,2,4,5,4,24
2024-03-23 01:10:00,6,4,1,9,8,8,36
2024-03-23 01:20:00,12,8,1,8,5,4,38
2024-03-23 01:30:00,6,6,4,5,4,6,31
2024-03-23 01:40:00,6,7,2,2,2,2,21
2024-03-23 01:50:00,3,3,2,6,5,6,25
2024-03-23 02:00:00,7,6,2,9,9,11,44
2024-03-23 02:10:00,7,6,0,3,1,1,18
2024-03-23 02:20:00,2,2,2,3,3,3,15
2024-03-23 02:30:00,3,3,0,0,0,0,6
2024-03-23 02:40:00,5,5,3,8,9,6,36
2024-03-23 02:50:00,1,1,2,3,3,3,13
2024-03-23 03:00:00,1,0,2,1,1,1,6
2024-03-23 03:10:00,2,2,1,2,2,2,11
2024-03-23 03:20:00,2,1,2,4,3,4,16
2024-03-23 03:30:00,3,2,0,4,5,4,18
2024-03-23 03:40:00,1,1,1,5,3,4,15
2024-03-23 03:50:00,1,1,0,2,2,1,7
2024-03-23 04:00:00,2,2,3,1,2,1,11
2024-03-23 04:10:00,3,3,0,2,2,3,13
2024-03-23 04:20:00,4,4,0,2,2,1,13
2024-03-23 04:30:00,0,0,0,3,3,4,10
2024-03-23 04:40:00,1,1,0,0,0,0,2
2024-03-23 04:50:00,3,3,2,5,3,2,18
2024-03-23 05:00:00,4,2,0,4,4,4,18
2024-03-23 05:10:00,3,2,0,5,4,5,19
2024-03-23 05:20:00,10,8,0,5,4,4,31
2024-03-23 05:30:00,7,8,1,4,4,5,29
2024-03-23 05:40:00,8,9,0,6,4,7,34
2024-03-23 05:50:00,4,4,0,2,1,2,13
2024-03-23 06:00:00,2,1,1,8,7,5,24
2024-03-23 06:10:00,5,3,2,8,8,8,34
2024-03-23 06:20:00,10,9,1,4,2,1,27
2024-03-23 06:30:00,6,4,3,6,7,7,33
2024-03-23 06:40:00,12,11,3,13,12,8,59
2024-03-23 06:50:00,15,14,5,13,13,11,71
2024-03-23 07:00:00,9,8,2,6,7,6,38
2024-03-23 07:10:00,9,7,6,14,15,13,64
2024-03-23 07:20:00,12,9,2,5,4,4,36
2024-03-23 07:30:00,11,11,0,4,5,3,34
2024-03-23 07:40:00,9,7,4,15,12,11,58
2024-03-23 07:50:00,12,9,10,15,12,16,74
2024-03-23 08:00:00,14,11,7,18,18,14,82
2024-03-23 08:10:00,8,6,6,14,13,10,57
2024-03-23 08:20:00,13,12,5,15,15,13,73
2024-03-23 08:30:00,9,9,13,21,24,16,92
2024-03-23 08:40:00,20,14,12,22,23,17,108
2024-03-23 08:50:00,27,15,7,21,21,11,102
2024-03-23 09:00:00,19,16,14,31,29,21,130
2024-03-23 09:10:00,26,26,10,19,20,14,115
2024-03-23 09:20:00,18,13,10,20,20,14,95
2024-03-23 09:30:00,14,13,12,26,24,18,107
2024-03-23 09:40:00,27,18,12,29,34,22,142
2024-03-23 09:50:00,31,20,20,37,30,27,165
2024-03-23 10:00:00,30,31,22,35,33,24,175
2024-03-23 10:10:00,33,20,26,36,35,24,174
2024-03-23 10:20:00,35,22,27,44,41,28,197
2024-03-23 10:30:00,37,23,20,34,33,20,167
2024-03-23 10:40:00,40,28,19,23,21,20,151
2024-03-23 10:50:00,22,19,11,31,29,21,133
2024-03-23 11:00:00,33,23,18,39,35,27,175
2024-03-23 11:10:00,36,23,19,48,41,25,192
2024-03-23 11:20:00,29,29,15,36,37,32,178
2024-03-23 11:30:00,34,31,23,45,48,30,211
2024-03-23 11:40:00,33,17,10,35,34,23,152
2024-03-23 11:50:00,38,24,11,35,32,24,164
2024-03-23 12:00:00,39,22,15,35,37,23,171
2024-03-23 12:10:00,34,22,10,30,29,25,150
2024-03-23 12:20:00,28,20,23,40,38,26,175
2024-03-23 12:30:00,35,26,22,35,36,25,179
2024-03-23 12:40:00,42,27,18,26,27,16,156
2024-03-23 12:50:00,31,23,13,37,32,26,162
2024-03-23 13:00:00,37,25,24,45,44,27,202
2024-03-23 13:10:00,41,30,14,40,39,35,199
2024-03-23 13:20:00,28,24,19,34,34,26,165
2024-03-23 13:30:00,35,25,20,38,36,21,175
2024-03-23 13:40:00,38,23,17,29,27,22,156
2024-03-23 13:50:00,45,23,19,45,46,27,205
2024-03-23 14:00:00,37,21,8,30,30,20,146
2024-03-23 14:10:00,32,21,17,42,39,29,180
2024-03-23 14:20:00,49,29,9,45,45,28,205
2024-03-23 14:30:00,45,22,17,45,42,29,200
2024-03-23 14:40:00,34,24,24,36,35,29,182
2024-03-23 14:50:00,35,23,24,31,29,15,157
2024-03-23 15:00:00,41,24,36,46,44,27,218
2024-03-23 15:10:00,35,22,18,30,28,21,154
2024-03-23 15:20:00,39,25,15,34,33,24,170
2024-03-23 15:30:00,26,19,8,35,36,25,149
2024-03-23 15:40:00,35,27,11,37,36,20,166
2024-03-23 15:50:00,29,24,14,35,34,23,159
2024-03-23 16:00:00,36,27,8,33,32,27,163
2024-03-23 16:10:00,41,30,21,36,36,23,187
2024-03-23 16:20:00,34,25,11,24,26,21,141
2024-03-23 16:30:00,43,26,37,39,39,29,213
2024-03-23 16:40:00,31,20,34,41,41,33,200
2024-03-23 16:50:00,35,22,27,26,24,20,154
2024-03-23 17:00:00,27,20,27,37,36,28,175
2024-03-23 17:10:00,31,26,33,38,37,30,195
2024-03-23 17:20:00,47,27,30,48,48,25,225
2024-03-23 17:30:00,38,22,19,30,33,25,167
2024-03-23 17:40:00,43,30,24,51,47,28,223
2024-03-23 17:50:00,32,21,20,36,37,21,167
2024-03-23 18:00:00,39,26,28,44,46,30,213
2024-03-23 18:10:00,47,29,17,32,34,22,181
2024-03-23 18:20:00,45,24,20,32,32,21,174
2024-03-23 18:30:00,40,29,12,40,41,17,179
2024-03-23 18:40:00,23,22,10,29,29,22,135
2024-03-23 18:50:00,44,21,24,37,35,22,183
2024-03-23 19:00:00,32,28,18,27,28,25,158
2024-03-23 19:10:00,35,21,27,28,27,24,162
2024-03-23 19:20:00,28,15,26,31,33,31,164
2024-03-23 19:30:00,27,18,40,40,40,26,191
2024-03-23 19:40:00,30,16,17,25,25,25,138
2024-03-23 19:50:00,26,23,21,26,25,20,141
2024-03-23 20:00:00,31,18,8,16,16,18,107
2024-03-23 20:10:00,33,23,7,29,27,25,144
2024-03-23 20:20:00,25,20,11,21,17,21,115
2024-03-23 20:30:00,22,16,7,25,22,16,108
2024-03-23 20:40:00,20,24,9,33,31,22,139
2024-03-23 20:50:00,24,19,21,23,23,17,127
2024-03-23 21:00:00,15,11,10,22,21,15,94
2024-03-23 21:10:00,16,14,7,20,19,18,94
2024-03-23 21:20:00,18,14,6,15,16,12,81
2024-03-23 21:30:00,13,8,13,18,18,15,85
2024-03-23 21:40:00,14,17,5,17,15,12,80
2024-03-23 21:50:00,25,18,5,11,8,9,76
2024-03-23 22:00:00,16,12,3,9,10,5,55
2024-03-23 22:10:00,24,16,7,22,19,21,109
2024-03-23 22:20:00,10,7,6,14,12,12,61
2024-03-23 22:30:00,19,14,7,19,17,18,94
2024-03-23 22:40:00,14,12,3,14,14,10,67
2024-03-23 22:50:00,18,16,2,9,9,11,65
2024-03-23 23:00:00,17,13,20,21,20,17,108
2024-03-23 23:10:00,24,16,13,19,17,14,103
2024-03-23 23:20:00,11,11,58,17,16,16,129
2024-03-23 23:30:00,16,14,39,17,16,13,115
2024-03-23 23:40:00,13,13,55,22,22,16,141
2024-03-23 23:50:00,11,11,139,11,10,12,194
2024-03-24 00:00:00,11,8,9,10,10,10,58
2024-03-24 00:10:00,12,7,23,13,14,10,79
2024-03-24 00:20:00,16,11,26,5,7,5,70
2024-03-24 00:30:00,10,8,24,6,5,5,58
2024-03-24 00:40:00,10,8,4,7,5,5,39
2024-03-24 00:50:00,13,11,37,10,11,7,89
2024-03-24 01:00:00,5,5,19,6,6,6,47
2024-03-24 01:10:00,13,11,35,5,7,5,76
2024-03-24 01:20:00,8,7,69,10,8,7,109
2024-03-24 01:30:00,5,4,65,4,4,3,85
2024-03-24 01:40:00,8,6,14,5,3,3,39
2024-03-24 01:50:00,8,7,23,8,6,5,57
2024-03-24 02:00:00,4,3,29,10,9,6,61
2024-03-24 02:10:00,7,6,22,9,8,6,58
2024-03-24 02:20:00,6,5,9,4,4,3,31
2024-03-24 02:30:00,4,4,13,7,7,5,40
2024-03-24 02:40:00,1,1,3,3,3,4,15
2024-03-24 02:50:00,1,1,8,3,2,2,17
2024-03-24 03:00:00,4,5,11,5,5,6,36
2024-03-24 03:10:00,7,6,13,7,4,5,42
2024-03-24 03:20:00,4,5,5,4,2,3,23
2024-03-24 03:30:00,2,2,6,3,2,3,18
2024-03-24 03:40:00,3,2,17,4,4,3,33
2024-03-24 03:50:00,4,3,10,1,2,1,21
2024-03-24 04:00:00,1,4,2,4,4,6,21
2024-03-24 04:10:00,1,0,1,2,2,2,8
2024-03-24 04:20:00,0,0,0,3,3,4,10
2024-03-24 04:30:00,1,1,0,5,5,6,18
2024-03-24 04:40:00,6,2,0,5,5,4,22
2024-03-24 04:50:00,4,3,0,4,3,3,17
2024-03-24 05:00:00,2,1,3,5,5,7,23
2024-03-24 05:10:00,5,3,4,5,4,4,25
2024-03-24 05:20:00,6,6,12,4,4,2,34
2024-03-24 05:30:00,9,5,4,3,5,5,31
2024-03-24 05:40:00,7,4,22,6,6,6,51
2024-03-24 05:50:00,5,5,20,7,7,7,51
2024-03-24 06:00:00,6,4,14,5,5,9,43
2024-03-24 06:10:00,3,10,8,1,1,3,26
2024-03-24 06:20:00,7,7,12,3,3,1,33
2024-03-24 06:30:00,4,5,12,5,5,4,35
2024-03-24 06:40:00,2,4,1,7,7,6,27
2024-03-24 06:50:00,1,1,0,3,2,2,9
2024-03-24 07:00:00,7,6,1,4,3,5,26
2024-03-24 07:10:00,1,2,7,5,5,5,25
2024-03-24 07:20:00,8,7,4,3,3,3,28
2024-03-24 07:30:00,4,3,19,7,7,8,48
2024-03-24 07:40:00,4,3,15,5,5,6,38
2024-03-24 07:50:00,5,5,9,4,4,3,30
2024-03-24 08:00:00,4,3,15,8,8,10,48
2024-03-24 08:10:00,4,4,13,6,3,4,34
2024-03-24 08:20:00,2,2,70,9,8,12,103
2024-03-24 08:30:00,2,2,3,8,10,8,33
2024-03-24 08:40:00,5,5,1,4,3,6,24
2024-03-24 08:50:00,9,13,5,14,13,12,66
2024-03-24 09:00:00,9,14,13,11,12,11,70
2024-03-24 09:10:00,15,11,19,14,14,11,84
2024-03-24 09:20:00,14,12,23,12,13,13,87
2024-03-24 09:30:00,23,15,38,24,22,20,142
2024-03-24 09:40:00,13,13,51,23,22,25,147
2024-03-24 09:50:00,24,15,37,15,18,16,125
2024-03-24 10:00:00,17,13,41,17,17,10,115
2024-03-24 10:10:00,14,13,52,23,24,18,144
2024-03-24 10:20:00,15,13,164,21,22,21,256
2024-03-24 10:30:00,21,16,12,24,25,18,116
2024-03-24 10:40:00,21,18,5,17,17,15,93
2024-03-24 10:50:00,13,11,1,11,10,11,57
2024-03-24 11:00:00,22,21,7,19,18,14,101
2024-03-24 11:10:00,15,14,3,29,28,17,106
2024-03-24 11:20:00,27,20,24,19,19,15,124
2024-03-24 11:30:00,30,28,37,16,15,14,140
2024-03-24 11:40:00,21,15,16,24,21,19,116
2024-03-24 11:50:00,24,23,12,22,22,19,122
2024-03-24 12:00:00,26,17,16,24,24,14,121
2024-03-24 12:10:00,34,16,23,20,20,12,125
2024-03-24 12:20:00,26,19,44,17,18,14,138
2024-03-24 12:30:00,35,29,30,27,24,17,162
2024-03-24 12:40:00,26,19,4,19,17,17,102
2024-03-24 12:50:00,28,25,5,18,18,11,105
2024-03-24 13:00:00,20,20,8,31,31,23,133
2024-03-24 13:10:00,24,22,8,25,25,19,123
2024-03-24 13:20:00,36,23,6,23,23,20,131
2024-03-24 13:30:00,27,22,7,20,20,16,112
2024-03-24 13:40:00,33,20,4,21,19,16,113
2024-03-24 13:50:00,30,22,9,27,27,16,131
2024-03-24 14:00:00,27,19,10,29,26,23,134
2024-03-24 14:10:00,25,22,45,30,29,25,176
2024-03-24 14:20:00,47,27,34,31,32,22,193
2024-03-24 14:30:00,30,22,33,35,34,24,178
2024-03-24 14:40:00,34,20,25,41,38,21,179
2024-03-24 14:50:00,38,23,15,29,31,23,159
2024-03-24 15:00:00,23,20,20,33,29,22,147
2024-03-24 15:10:00,29,19,34,36,34,24,176
2024-03-24 15:20:00,26,21,19,34,35,15,150
2024-03-24 15:30:00,30,23,5,22,23,16,119
2024-03-24 15:40:00,22,22,11,26,27,14,122
2024-03-24 15:50:00,31,17,8,39,39,23,157
2024-03-24 16:00:00,27,24,24,34,37,21,167
2024-03-24 16:10:00,22,18,14,25,28,20,127
2024-03-24 16:20:00,32,26,14,28,22,19,141
2024-03-24 16:30:00,32,23,14,30,31,25,155
2024-03-24 16:40:00,29,16,5,11,10,15,86
2024-03-24 16:50:00,22,22,13,27,26,16,126
2024-03-24 17:00:00,24,18,23,42,42,25,174
2024-03-24 17:10:00,26,18,14,34,33,21,146
2024-03-24 17:20:00,30,17,15,27,28,18,135
2024-03-24 17:30:00,26,18,19,35,33,27,158
2024-03-24 17:40:00,34,22,5,41,37,25,164
2024-03-24 17:50:00,26,16,15,42,44,28,171
2024-03-24 18:00:00,27,22,12,27,24,25,137
2024-03-24 18:10:00,28,20,15,31,31,14,139
2024-03-24 18:20:00,10,11,13,22,19,16,91
2024-03-24 18:30:00,22,14,12,26,27,17,118
2024-03-24 18:40:00,19,18,11,24,21,15,108
2024-03-24 18:50:00,29,23,18,31,32,20,153
2024-03-24 19:00:00,20,15,12,20,18,16,101
2024-03-24 19:10:00,22,16,4,15,15,11,83
2024-03-24 19:20:00,18,17,16,26,23,17,117
2024-03-24 19:30:00,19,18,20,24,24,18,123
2024-03-24 19:40:00,16,11,2,21,20,17,87
2024-03-24 19:50:00,27,21,11,21,18,14,112
2024-03-24 20:00:00,23,18,10,31,30,21,133
2024-03-24 20:10:00,23,20,5,26,22,31,127
2024-03-24 20:20:00,17,13,16,28,25,18,117
2024-03-24 20:30:00,23,16,5,19,20,19,102
2024-03-24 20:40:00,17,11,3,19,18,19,87
2024-03-24 20:50:00,17,16,10,13,14,13,83
2024-03-24 21:00:00,10,10,9,14,15,9,67
2024-03-24 21:10:00,10,7,6,16,14,13,66
2024-03-24 21:20:00,16,12,5,15,16,12,76
2024-03-24 21:30:00,12,9,12,15,15,12,75
2024-03-24 21:40:00,21,16,6,10,9,7,69
2024-03-24 21:50:00,14,10,6,16,13,6,65
2024-03-24 22:00:00,18,16,4,13,14,14,79
2024-03-24 22:10:00,16,11,6,21,18,13,85
2024-03-24 22:20:00,9,7,3,10,9,9,47
2024-03-24 22:30:00,15,14,2,6,6,7,50
2024-03-24 22:40:00,19,11,9,8,9,6,62
2024-03-24 22:50:00,8,7,4,3,4,4,30
2024-03-24 23:00:00,11,9,12,9,9,10,60
2024-03-24 23:10:00,13,8,69,12,8,8,118
2024-03-24 23:20:00,13,9,17,10,12,9,70
2024-03-24 23:30:00,4,3,16,6,4,4,37
2024-03-24 23:40:00,6,6,1,4,3,2,22
2024-03-24 23:50:00,3,3,2,6,6,7,27
2024-03-25 00:00:00,3,4,5,6,6,6,30
2024-03-25 00:10:00,8,7,8,4,5,3,35
2024-03-25 00:20:00,3,3,10,3,4,1,24
2024-03-25 00:30:00,6,5,8,2,2,2,25
2024-03-25 00:40:00,3,3,6,4,4,2,22
2024-03-25 00:50:00,4,1,62,4,3,2,76
2024-03-25 01:00:00,4,4,15,1,1,1,26
2024-03-25 01:10:00,3,3,45,3,2,2,58
2024-03-25 01:20:00,4,4,15,1,2,1,27
2024-03-25 01:30:00,1,0,40,2,2,2,47
2024-03-25 01:40:00,1,1,91,3,3,2,101
2024-03-25 01:50:00,2,3,19,2,2,2,30
2024-03-25 02:00:00,1,0,168,2,1,1,173
2024-03-25 02:10:00,2,2,32,2,1,1,40
2024-03-25 02:20:00,0,0,10,0,0,0,10
2024-03-25 02:30:00,3,1,8,2,2,3,19
2024-03-25 02:40:00,1,1,7,0,0,0,9
2024-03-25 02:50:00,1,1,23,1,2,2,30
2024-03-25 03:00:00,0,0,11,1,1,2,15
2024-03-25 03:10:00,1,1,2,1,1,1,7
2024-03-25 03:20:00,2,1,21,3,2,2,31
2024-03-25 03:30:00,0,0,17,0,0,0,17
2024-03-25 03:40:00,1,1,13,3,2,2,22
2024-03-25 03:50:00,0,0,61,1,1,1,64
2024-03-25 04:00:00,1,1,0,2,2,3,9
2024-03-25 04:10:00,2,1,2,2,2,4,13
2024-03-25 04:20:00,6,6,0,4,2,0,18
2024-03-25 04:30:00,2,2,0,3,3,3,13
2024-03-25 04:40:00,2,1,1,7,5,9,25
2024-03-25 04:50:00,5,3,3,4,4,5,24
2024-03-25 05:00:00,3,1,7,8,8,8,35
2024-03-25 05:10:00,1,0,7,7,6,7,28
2024-03-25 05:20:00,9,8,11,11,11,12,62
2024-03-25 05:30:00,11,6,7,12,11,12,59
2024-03-25 05:40:00,13,10,33,16,18,12,102
2024-03-25 05:50:00,15,9,28,17,16,9,94
2024-03-25 06:00:00,9,6,152,18,17,11,213
2024-03-25 06:10:00,21,16,9,25,23,17,111
2024-03-25 06:20:00,12,9,25,26,26,16,114
2024-03-25 06:30:00,17,16,21,28,27,18,127
2024-03-25 06:40:00,20,12,11,34,30,21,128
2024-03-25 06:50:00,21,11,9,36,36,17,130
2024-03-25 07:00:00,19,16,10,26,25,14,110
2024-03-25 07:10:00,26,22,19,29,27,18,141
2024-03-25 07:20:00,34,22,15,32,31,22,156
2024-03-25 07:30:00,31,24,26,39,36,31,187
2024-03-25 07:40:00,28,19,26,41,37,27,178
2024-03-25 07:50:00,31,21,45,41,41,27,206
2024-03-25 08:00:00,38,23,53,41,40,25,220
2024-03-25 08:10:00,25,19,70,41,43,26,224
2024-03-25 08:20:00,42,28,37,53,35,43,238
2024-03-25 08:30:00,29,25,30,59,50,45,238
2024-03-25 08:40:00,28,21,20,45,44,29,187
2024-03-25 08:50:00,29,21,16,35,34,26,161
2024-03-25 09:00:00,32,26,20,31,29,25,163
2024-03-25 09:10:00,33,31,36,46,41,32,219
2024-03-25 09:20:00,38,25,92,43,41,26,265
2024-03-25 09:30:00,39,35,25,36,34,24,193
2024-03-25 09:40:00,32,24,40,46,42,23,207
2024-03-25 09:50:00,25,21,31,33,32,24,166
2024-03-25 10:00:00,31,20,34,38,37,26,186
2024-03-25 10:10:00,33,28,24,29,27,22,163
2024-03-25 10:20:00,48,29,41,47,49,32,246
2024-03-25 10:30:00,34,24,14,41,38,23,174
2024-03-25 10:40:00,44,32,20,39,38,23,196
2024-03-25 10:50:00,44,24,21,47,46,24,206
2024-03-25 11:00:00,33,24,21,40,39,28,185
2024-03-25 11:10:00,37,21,27,39,39,25,188
2024-03-25 11:20:00,46,28,41,25,28,14,182
2024-03-25 11:30:00,46,30,31,37,38,24,206
2024-03-25 11:40:00,30,18,12,32,34,26,152
2024-03-25 11:50:00,47,27,25,53,48,26,226
2024-03-25 12:00:00,35,22,16,48,41,23,185
2024-03-25 12:10:00,36,27,11,36,37,30,177
2024-03-25 12:20:00,28,23,19,50,48,31,199
2024-03-25 12:30:00,31,20,11,28,28,18,136
2024-03-25 12:40:00,35,23,17,33,35,27,170
2024-03-25 12:50:00,34,25,19,44,39,40,201
2024-03-25 13:00:00,37,28,10,33,29,21,158
2024-03-25 13:10:00,36,27,15,48,45,29,200
2024-03-25 13:20:00,31,18,16,40,42,26,173
2024-03-25 13:30:00,33,22,21,49,46,37,208
2024-03-25 13:40:00,31,20,15,33,33,18,150
2024-03-25 13:50:00,28,22,26,51,50,31,208
2024-03-25 14:00:00,30,25,21,32,34,24,166
2024-03-25 14:10:00,29,21,24,46,47,26,193
2024-03-25 14:20:00,56,29,19,34,33,36,207
2024-03-25 14:30:00,39,28,12,30,30,24,163
2024-03-25 14:40:00,48,34,20,42,38,26,208
2024-03-25 14:50:00,31,33,13,27,26,23,153
2024-03-25 15:00:00,51,42,17,48,54,24,236
2024-03-25 15:10:00,49,29,43,52,51,40,264
2024-03-25 15:20:00,48,26,34,47,45,27,227
2024-03-25 15:30:00,49,35,34,46,46,23,233
2024-03-25 15:40:00,54,33,30,39,40,30,226
2024-03-25 15:50:00,82,38,38,42,40,25,265
2024-03-25 16:00:00,63,48,79,51,54,36,331
2024-03-25 16:10:00,40,31,26,38,37,23,195
2024-03-25 16:20:00,64,41,42,44,42,28,261
2024-03-25 16:30:00,49,28,18,44,43,32,214
2024-03-25 16:40:00,56,40,21,46,47,32,242
2024-03-25 16:50:00,38,33,20,45,42,35,213
2024-03-25 17:00:00,42,24,16,54,52,28,216
2024-03-25 17:10:00,41,23,21,40,37,34,196
2024-03-25 17:20:00,54,31,25,51,50,30,241
2024-03-25 17:30:00,39,26,34,44,43,34,220
2024-03-25 17:40:00,46,29,90,43,46,29,283
2024-03-25 17:50:00,48,20,41,39,35,20,203
2024-03-25 18:00:00,60,19,31,41,40,24,215
2024-03-25 18:10:00,46,35,23,36,34,22,196
2024-03-25 18:20:00,45,19,24,35,31,27,181
2024-03-25 18:30:00,30,21,34,39,38,25,187
2024-03-25 18:40:00,37,24,17,27,27,16,148
2024-03-25 18:50:00,34,25,10,35,35,30,169
2024-03-25 19:00:00,36,24,21,27,28,31,167
2024-03-25 19:10:00,26,17,8,26,27,16,120
2024-03-25 19:20:00,31,21,11,38,35,44,180
2024-03-25 19:30:00,33,19,11,29,27,21,140
2024-03-25 19:40:00,26,17,10,24,21,16,114
2024-03-25 19:50:00,24,16,11,22,19,24,116
2024-03-25 20:00:00,40,19,23,31,33,32,178
2024-03-25 20:10:00,26,23,5,13,10,10,87
2024-03-25 20:20:00,21,16,15,16,16,18,102
2024-03-25 20:30:00,16,8,12,23,21,21,101
2024-03-25 20:40:00,25,15,9,21,25,20,115
2024-03-25 20:50:00,27,13,7,15,15,14,91
2024-03-25 21:00:00,16,10,15,20,17,20,98
2024-03-25 21:10:00,20,15,2,14,10,11,72
2024-03-25 21:20:00,24,16,1,12,13,12,78
2024-03-25 21:30:00,19,15,5,14,10,11,74
2024-03-25 21:40:00,22,15,19,17,17,17,107
2024-03-25 21:50:00,9,8,36,16,17,15,101
2024-03-25 22:00:00,17,16,390,13,12,12,460
2024-03-25 22:10:00,20,15,290,13,12,14,364
2024-03-25 22:20:00,16,9,14,11,10,14,74
2024-03-25 22:30:00,10,8,56,9,8,8,99
2024-03-25 22:40:00,16,11,21,10,8,8,74
2024-03-25 22:50:00,12,11,21,12,11,16,83
2024-03-25 23:00:00,15,17,31,15,15,10,103
2024-03-25 23:10:00,9,7,34,9,10,8,77
2024-03-25 23:20:00,10,9,17,8,8,9,61
2024-03-25 23:30:00,5,5,1,8,8,11,38
2024-03-25 23:40:00,5,6,0,4,3,4,22
2024-03-25 23:50:00,1,1,126,5,6,5,144
2024-03-26 00:00:00,6,4,196,2,1,1,210
2024-03-26 00:10:00,2,2,24,3,3,2,36
2024-03-26 00:20:00,6,6,36,12,10,11,81
2024-03-26 00:30:00,4,3,20,7,7,5,46
2024-03-26 00:40:00,4,2,39,3,2,2,52
2024-03-26 00:50:00,7,5,25,6,4,5,52
2024-03-26 01:00:00,3,3,14,8,7,9,44
2024-03-26 01:10:00,1,1,8,3,3,3,19
2024-03-26 01:20:00,6,3,45,4,2,3,63
2024-03-26 01:30:00,2,0,52,2,2,3,61
2024-03-26 01:40:00,1,1,25,1,0,0,28
2024-03-26 01:50:00,3,2,61,3,2,3,74
2024-03-26 02:00:00,0,0,185,1,1,1,188
2024-03-26 02:10:00,2,2,43,3,2,2,54
2024-03-26 02:20:00,5,4,280,3,0,0,292
2024-03-26 02:30:00,5,3,161,3,2,2,176
2024-03-26 02:40:00,1,1,48,3,2,4,59
2024-03-26 02:50:00,0,0,113,1,0,0,114
2024-03-26 03:00:00,2,2,63,0,0,0,67
2024-03-26 03:10:00,2,3,190,3,2,3,203
2024-03-26 03:20:00,0,0,70,3,3,4,80
2024-03-26 03:30:00,2,2,99,0,0,0,103
2024-03-26 03:40:00,1,1,42,1,1,1,47
