datetime,V12Z,V21Z,V22Z,V23Z,V24Z,D31Z,D32Z,Total
2024-03-27 14:00:00,17,9,70,51,27,0,0,174
2024-03-27 14:10:00,18,18,57,54,25,0,0,172
2024-03-27 14:20:00,20,6,77,39,13,0,0,155
2024-03-27 14:30:00,22,8,64,40,24,0,0,158
2024-03-27 14:40:00,19,11,68,36,14,0,0,148
2024-03-27 14:50:00,20,11,71,44,15,0,0,161
2024-03-27 15:00:00,24,8,54,38,19,0,0,143
2024-03-27 15:10:00,9,9,56,34,16,0,0,124
2024-03-27 15:20:00,22,11,70,50,13,0,0,166
2024-03-27 15:30:00,27,9,58,34,16,0,0,144
2024-03-27 15:40:00,17,14,75,49,26,0,0,181
2024-03-27 15:50:00,22,10,61,50,17,0,0,160
2024-03-27 16:00:00,23,13,76,54,17,0,0,183
2024-03-27 16:10:00,15,7,66,43,24,0,0,155
2024-03-27 16:20:00,7,9,68,34,23,0,0,141
2024-03-27 16:30:00,16,10,73,50,26,0,0,175
2024-03-27 16:40:00,14,16,67,50,20,0,0,167
2024-03-27 16:50:00,19,9,60,37,24,0,0,149
2024-03-27 17:00:00,24,8,67,40,18,0,0,157
2024-03-27 17:10:00,18,8,66,52,19,0,0,163
2024-03-27 17:20:00,24,12,47,39,17,0,0,139
2024-03-27 17:30:00,20,5,52,45,17,0,0,139
2024-03-27 17:40:00,13,14,64,34,21,0,0,146
2024-03-27 17:50:00,15,13,54,33,20,0,0,135
2024-03-27 18:00:00,20,4,60,38,17,0,0,139
2024-03-27 18:10:00,19,8,48,42,17,0,0,134
2024-03-27 18:20:00,15,6,47,41,9,0,0,118
2024-03-27 18:30:00,22,7,52,32,19,0,0,132
2024-03-27 18:40:00,20,7,55,34,20,0,0,136
2024-03-27 18:50:00,11,5,40,33,12,0,0,101
2024-03-27 19:00:00,18,2,27,27,12,0,0,86
2024-03-27 19:10:00,18,3,40,27,11,0,0,99
2024-03-27 19:20:00,8,0,27,23,10,0,0,68
2024-03-27 19:30:00,18,3,24,25,16,0,0,86
2024-03-27 19:40:00,8,4,23,26,10,0,0,71
2024-03-27 19:50:00,14,0,35,24,13,0,0,86
2024-03-27 20:00:00,12,2,32,24,10,0,0,80
2024-03-27 20:10:00,12,2,34,31,9,0,0,88
2024-03-27 20:20:00,13,2,25,21,6,0,0,67
2024-03-27 20:30:00,18,3,24,27,11,0,0,83
2024-03-27 20:40:00,17,4,23,29,12,0,0,85
2024-03-27 20:50:00,18,0,27,12,4,0,0,61
2024-03-27 21:00:00,9,1,30,14,6,0,0,60
2024-03-27 21:10:00,14,2,24,10,7,0,0,57
2024-03-27 21:20:00,12,0,35,20,8,0,0,75
2024-03-27 21:30:00,12,2,42,15,7,0,0,78
2024-03-27 21:40:00,8,0,36,17,6,0,0,67
2024-03-27 21:50:00,8,3,41,25,8,0,0,85
2024-03-27 22:00:00,11,0,35,17,7,0,0,70
2024-03-27 22:10:00,16,2,29,16,7,0,0,70
2024-03-27 22:20:00,4,1,27,12,3,0,0,47
2024-03-27 22:30:00,4,2,22,11,6,0,0,45
2024-03-27 22:40:00,8,0,20,10,6,0,0,44
2024-03-27 22:50:00,2,0,24,13,1,0,0,40
2024-03-27 23:00:00,4,0,17,22,6,0,0,49
2024-03-27 23:10:00,7,0,26,14,2,0,0,49
2024-03-27 23:20:00,7,2,17,11,3,0,0,40
2024-03-27 23:30:00,3,2,17,7,3,0,0,32
2024-03-27 23:40:00,2,0,19,6,3,0,0,30
2024-03-27 23:50:00,4,0,14,4,0,0,0,22
2024-03-28 00:00:00,0,0,9,5,2,0,0,16
2024-03-28 00:10:00,7,0,13,7,1,0,0,28
2024-03-28 00:20:00,6,2,9,1,0,0,0,18
2024-03-28 00:30:00,5,1,11,4,1,0,0,22
2024-03-28 00:40:00,2,0,7,5,1,0,0,15
2024-03-28 00:50:00,0,1,11,6,2,0,0,20
2024-03-28 01:00:00,1,0,7,1,0,0,0,9
2024-03-28 01:10:00,3,0,7,2,1,0,0,13
2024-03-28 01:20:00,2,0,6,3,0,0,0,11
2024-03-28 01:30:00,1,0,8,3,2,0,0,14
2024-03-28 01:40:00,3,0,6,0,1,0,0,10
2024-03-28 01:50:00,0,0,3,3,0,0,0,6
2024-03-28 02:00:00,0,3,7,1,0,0,0,11
2024-03-28 02:10:00,0,0,2,0,2,0,0,4
2024-03-28 02:20:00,0,0,9,2,0,0,0,11
2024-03-28 02:30:00,0,0,5,0,0,0,0,5
2024-03-28 02:40:00,0,0,3,1,0,0,0,4
2024-03-28 02:50:00,1,0,4,1,0,0,0,6
2024-03-28 03:00:00,2,0,4,1,0,0,0,7
2024-03-28 03:10:00,0,0,2,0,0,0,0,2
2024-03-28 03:20:00,4,0,6,4,1,0,0,15
2024-03-28 03:30:00,0,0,4,2,0,0,0,6
2024-03-28 03:40:00,1,0,4,1,2,0,0,8
2024-03-28 03:50:00,1,0,1,1,0,0,0,3
2024-03-28 04:00:00,0,1,4,2,0,0,0,7
2024-03-28 04:10:00,0,0,3,4,0,0,0,7
2024-03-28 04:20:00,1,0,11,4,0,0,0,16
2024-03-28 04:30:00,1,0,6,6,1,0,0,14
2024-03-28 04:40:00,4,3,11,6,0,0,0,24
2024-03-28 04:50:00,2,2,14,11,1,0,0,30
2024-03-28 05:00:00,5,1,12,16,0,0,0,34
2024-03-28 05:10:00,5,2,17,8,3,0,0,35
2024-03-28 05:20:00,9,1,24,16,5,0,0,55
2024-03-28 05:30:00,18,2,31,19,3,0,0,73
2024-03-28 05:40:00,12,3,42,22,3,0,0,82
2024-03-28 05:50:00,17,1,37,22,2,0,0,79
2024-03-28 06:00:00,10,3,50,35,5,0,0,103
2024-03-28 06:10:00,8,10,57,37,6,0,0,118
2024-03-28 06:20:00,13,5,63,36,7,0,0,124
2024-03-28 06:30:00,14,7,55,33,4,0,0,113
2024-03-28 06:40:00,24,8,43,40,11,0,0,126
2024-03-28 06:50:00,20,6,75,52,12,0,0,165
2024-03-28 07:00:00,19,6,62,41,14,0,0,142
2024-03-28 07:10:00,20,7,58,44,13,0,0,142
2024-03-28 07:20:00,24,7,71,51,12,0,0,165
2024-03-28 07:30:00,16,13,72,58,12,0,0,171
2024-03-28 07:40:00,22,12,70,55,23,0,0,182
2024-03-28 07:50:00,21,15,85,53,19,0,0,193
2024-03-28 08:00:00,16,9,60,34,20,0,0,139
2024-03-28 08:10:00,13,12,50,38,16,0,0,129
2024-03-28 08:20:00,12,18,73,47,23,0,0,173
2024-03-28 08:30:00,18,16,62,48,13,0,0,157
2024-03-28 08:40:00,24,19,69,57,23,0,0,192
2024-03-28 08:50:00,16,12,72,45,22,0,0,167
2024-03-28 09:00:00,20,17,72,50,18,0,0,177
2024-03-28 09:10:00,21,15,65,47,23,0,0,171
2024-03-28 09:20:00,19,13,55,33,21,0,0,141
2024-03-28 09:30:00,23,16,55,38,20,0,0,152
2024-03-28 09:40:00,15,19,67,40,19,0,0,160
2024-03-28 09:50:00,19,12,79,42,19,0,0,171
2024-03-28 10:00:00,20,12,67,25,24,0,0,148
2024-03-28 10:10:00,15,11,79,45,12,0,0,162
2024-03-28 10:20:00,28,16,62,50,21,0,0,177
2024-03-28 10:30:00,23,7,64,33,21,0,0,148
2024-03-28 10:40:00,23,6,69,43,20,0,0,161
2024-03-28 10:50:00,21,10,41,42,23,0,0,137
2024-03-28 11:00:00,16,10,57,44,21,0,0,148
2024-03-28 11:10:00,28,15,69,42,27,0,0,181
2024-03-28 11:20:00,23,12,70,44,27,0,0,176
2024-03-28 11:30:00,23,15,68,31,16,0,0,153
2024-03-28 11:40:00,18,10,80,39,23,0,0,170
2024-03-28 11:50:00,19,15,70,49,26,0,0,179
2024-03-28 12:00:00,19,13,72,30,20,0,0,154
2024-03-28 12:10:00,17,6,67,45,25,0,0,160
2024-03-28 12:20:00,20,12,81,30,19,0,0,162
2024-03-28 12:30:00,20,1,60,47,17,0,0,145
2024-03-28 12:40:00,23,14,77,46,21,0,0,181
2024-03-28 12:50:00,28,11,62,38,16,0,0,155
2024-03-28 13:00:00,23,19,83,50,13,0,0,188
2024-03-28 13:10:00,24,11,55,40,12,0,0,142
2024-03-28 13:20:00,23,20,68,39,15,0,0,165
2024-03-28 13:30:00,24,11,71,36,22,0,0,164
2024-03-28 13:40:00,21,17,59,49,16,0,0,162
2024-03-28 13:50:00,19,20,80,42,20,0,0,181
2024-03-28 14:00:00,25,11,73,40,13,0,0,162
2024-03-28 14:10:00,25,14,73,50,14,0,0,176
2024-03-28 14:20:00,29,8,70,37,17,0,0,161
2024-03-28 14:30:00,22,10,71,36,16,0,0,155
2024-03-28 14:40:00,24,11,62,36,16,0,0,149
2024-03-28 14:50:00,24,8,69,40,22,0,0,163
2024-03-28 15:00:00,14,10,69,41,15,0,0,149
2024-03-28 15:10:00,0,8,63,44,17,0,0,132
2024-03-28 15:20:00,28,15,58,42,24,0,0,167
2024-03-28 15:30:00,28,7,73,37,26,0,0,171
2024-03-28 15:40:00,22,19,70,53,26,0,0,190
2024-03-28 15:50:00,20,2,81,39,21,0,0,163
2024-03-28 16:00:00,19,2,48,44,23,0,0,136
2024-03-28 16:10:00,19,14,76,49,24,0,0,182
2024-03-28 16:20:00,16,10,68,53,16,0,0,163
2024-03-28 16:30:00,18,10,74,48,29,0,0,179
2024-03-28 16:40:00,26,9,57,52,17,0,0,161
2024-03-28 16:50:00,20,11,50,45,17,0,0,143
2024-03-28 17:00:00,25,4,55,65,20,0,0,169
2024-03-28 17:10:00,23,4,48,58,13,0,0,146
2024-03-28 17:20:00,27,13,59,54,17,0,0,170
2024-03-28 17:30:00,12,13,54,47,26,0,0,152
2024-03-28 17:40:00,20,6,57,62,26,0,0,171
2024-03-28 17:50:00,30,7,66,42,20,0,0,165
2024-03-28 18:00:00,19,11,62,50,13,0,0,155
2024-03-28 18:10:00,16,10,65,44,15,0,0,150
2024-03-28 18:20:00,18,7,53,39,13,0,0,130
2024-03-28 18:30:00,17,2,59,49,13,0,0,140
2024-03-28 18:40:00,19,7,61,40,24,0,0,151
2024-03-28 18:50:00,20,3,60,49,12,0,0,144
2024-03-28 19:00:00,17,5,55,44,15,0,0,136
2024-03-28 19:10:00,15,2,52,28,15,0,0,112
2024-03-28 19:20:00,14,3,53,33,8,0,0,111
2024-03-28 19:30:00,18,2,55,41,17,0,0,133
2024-03-28 19:40:00,12,1,31,21,14,0,0,79
2024-03-28 19:50:00,20,2,54,28,14,0,0,118
2024-03-28 20:00:00,22,2,52,33,9,0,0,118
2024-03-28 20:10:00,22,2,45,37,10,0,0,116
2024-03-28 20:20:00,16,1,44,34,9,0,0,104
2024-03-28 20:30:00,21,1,43,28,10,0,0,103
2024-03-28 20:40:00,22,0,39,23,12,0,0,96
2024-03-28 20:50:00,17,1,34,25,9,0,0,86
2024-03-28 21:00:00,15,1,36,24,14,0,0,90
2024-03-28 21:10:00,8,1,40,21,10,0,0,80
2024-03-28 21:20:00,11,0,34,19,7,0,0,71
2024-03-28 21:30:00,14,0,31,16,10,0,0,71
2024-03-28 21:40:00,19,1,39,24,11,0,0,94
2024-03-28 21:50:00,11,2,21,24,8,0,0,66
2024-03-28 22:00:00,5,0,35,18,12,0,0,70
2024-03-28 22:10:00,14,1,28,18,9,0,0,70
2024-03-28 22:20:00,13,0,32,19,10,0,0,74
2024-03-28 22:30:00,10,0,24,17,6,0,0,57
2024-03-28 22:40:00,9,1,26,18,6,0,0,60
2024-03-28 22:50:00,9,1,33,31,3,0,0,77
2024-03-28 23:00:00,4,1,22,15,6,0,0,48
2024-03-28 23:10:00,6,0,21,14,6,0,0,47
2024-03-28 23:20:00,5,0,23,15,3,0,0,46
2024-03-28 23:30:00,7,1,28,11,5,0,0,52
2024-03-28 23:40:00,3,0,19,13,3,0,0,38
2024-03-28 23:50:00,5,1,21,10,7,0,0,44
2024-03-29 00:00:00,6,2,22,21,2,0,0,53
2024-03-29 00:10:00,4,0,14,9,0,0,0,27
2024-03-29 00:20:00,3,0,17,8,1,0,0,29
2024-03-29 00:30:00,5,0,16,4,2,0,0,27
2024-03-29 00:40:00,5,0,21,10,1,0,0,37
2024-03-29 00:50:00,7,0,16,5,0,0,0,28
2024-03-29 01:00:00,7,0,17,11,3,0,0,38
2024-03-29 01:10:00,4,1,13,9,3,0,0,30
2024-03-29 01:20:00,1,1,12,6,0,0,0,20
2024-03-29 01:30:00,3,0,8,3,0,0,0,14
2024-03-29 01:40:00,4,0,19,5,1,0,0,29
2024-03-29 01:50:00,5,1,19,11,2,0,0,38
2024-03-29 02:00:00,5,0,6,3,1,0,0,15
2024-03-29 02:10:00,1,4,7,5,4,0,0,21
2024-03-29 02:20:00,2,0,10,4,1,0,0,17
2024-03-29 02:30:00,1,0,8,4,0,0,0,13
2024-03-29 02:40:00,2,0,4,4,0,0,0,10
2024-03-29 02:50:00,0,0,6,1,1,0,0,8
2024-03-29 03:00:00,0,0,13,3,0,0,0,16
2024-03-29 03:10:00,0,0,8,4,0,0,0,12
2024-03-29 03:20:00,3,0,8,5,0,0,0,16
2024-03-29 03:30:00,2,0,8,5,1,0,0,16
2024-03-29 03:40:00,3,0,7,3,0,0,0,13
2024-03-29 03:50:00,3,1,7,0,0,0,0,11
2024-03-29 04:00:00,0,0,6,3,1,0,0,10
2024-03-29 04:10:00,5,0,4,1,0,0,0,10
2024-03-29 04:20:00,1,0,9,3,0,0,0,13
2024-03-29 04:30:00,3,0,6,11,0,0,0,20
2024-03-29 04:40:00,3,1,6,1,0,0,0,11
2024-03-29 04:50:00,0,0,7,3,0,0,0,10
2024-03-29 05:00:00,6,0,9,2,0,0,0,17
2024-03-29 05:10:00,2,0,7,5,1,0,0,15
2024-03-29 05:20:00,5,0,10,7,1,0,0,23
2024-03-29 05:30:00,17,0,14,11,1,0,0,43
2024-03-29 05:40:00,14,2,16,8,0,0,0,40
2024-03-29 05:50:00,6,0,12,13,3,0,0,34
2024-03-29 06:00:00,4,0,7,2,0,0,0,13
2024-03-29 06:10:00,2,1,14,5,0,0,0,22
2024-03-29 06:20:00,3,0,11,7,2,0,0,23
2024-03-29 06:30:00,4,3,9,4,0,0,0,20
2024-03-29 06:40:00,5,5,14,6,1,0,0,31
2024-03-29 06:50:00,5,0,11,3,0,0,0,19
2024-03-29 07:00:00,4,0,8,7,1,0,0,20
2024-03-29 07:10:00,10,3,8,5,1,0,0,27
2024-03-29 07:20:00,6,1,12,10,0,0,0,29
2024-03-29 07:30:00,6,0,12,7,1,0,0,26
2024-03-29 07:40:00,3,0,19,4,2,0,0,28
2024-03-29 07:50:00,5,0,15,10,2,0,0,32
2024-03-29 08:00:00,7,0,15,6,1,0,0,29
2024-03-29 08:10:00,8,1,21,9,1,0,0,40
2024-03-29 08:20:00,4,3,16,6,2,0,0,31
2024-03-29 08:30:00,4,0,16,8,2,0,0,30
2024-03-29 08:40:00,4,1,17,12,3,0,0,37
2024-03-29 08:50:00,5,1,18,7,3,0,0,34
2024-03-29 09:00:00,4,0,26,12,2,0,0,44
2024-03-29 09:10:00,5,1,22,10,4,0,0,42
2024-03-29 09:20:00,6,1,24,11,3,0,0,45
2024-03-29 09:30:00,8,1,16,14,3,0,0,42
2024-03-29 09:40:00,11,4,19,11,2,0,0,47
2024-03-29 09:50:00,8,4,27,19,4,0,0,62
2024-03-29 10:00:00,11,2,26,23,4,0,0,66
2024-03-29 10:10:00,10,1,33,16,3,0,0,63
2024-03-29 10:20:00,13,1,28,16,1,0,0,59
2024-03-29 10:30:00,11,0,33,22,6,0,0,72
2024-03-29 10:40:00,13,2,33,21,8,0,0,77
2024-03-29 10:50:00,6,1,46,21,6,0,0,80
2024-03-29 11:00:00,8,1,27,24,3,0,0,63
2024-03-29 11:10:00,8,1,37,20,11,0,0,77
2024-03-29 11:20:00,12,2,31,10,8,0,0,63
2024-03-29 11:30:00,12,0,55,18,9,0,0,94
2024-03-29 11:40:00,6,1,31,20,10,0,0,68
2024-03-29 11:50:00,11,3,49,38,9,0,0,110
2024-03-29 12:00:00,11,2,53,33,9,0,0,108
2024-03-29 12:10:00,20,4,56,27,9,0,0,116
2024-03-29 12:20:00,13,2,53,34,1,0,0,103
2024-03-29 12:30:00,22,0,42,30,7,0,0,101
2024-03-29 12:40:00,15,3,56,36,7,0,0,117
2024-03-29 12:50:00,15,0,49,34,11,0,0,109
2024-03-29 13:00:00,14,2,50,28,9,0,0,103
2024-03-29 13:10:00,17,1,50,19,9,0,0,96
2024-03-29 13:20:00,12,1,48,26,7,0,0,94
2024-03-29 13:30:00,14,0,27,38,9,0,0,88
2024-03-29 13:40:00,22,1,48,40,12,0,0,123
2024-03-29 13:50:00,12,0,36,25,11,0,0,84
2024-03-29 14:00:00,17,3,50,20,6,0,0,96
2024-03-29 14:10:00,16,1,50,36,13,0,0,116
2024-03-29 14:20:00,13,2,48,29,14,0,0,106
2024-03-29 14:30:00,11,0,49,33,8,0,0,101
2024-03-29 14:40:00,13,4,33,25,9,0,0,84
2024-03-29 14:50:00,7,3,42,24,1,0,0,77
2024-03-29 15:00:00,11,1,44,29,7,0,0,92
2024-03-29 15:10:00,7,1,26,33,13,0,0,80
2024-03-29 15:20:00,10,2,55,35,11,0,0,113
2024-03-29 15:30:00,7,0,35,27,10,0,0,79
2024-03-29 15:40:00,14,2,45,33,14,0,0,108
2024-03-29 15:50:00,11,0,41,38,8,0,0,98
2024-03-29 16:00:00,12,0,45,28,11,0,0,96
2024-03-29 16:10:00,18,1,37,34,8,0,0,98
2024-03-29 16:20:00,14,3,36,27,10,0,0,90
2024-03-29 16:30:00,15,0,54,28,10,0,0,107
2024-03-29 16:40:00,17,5,38,27,11,0,0,98
2024-03-29 16:50:00,12,0,46,25,11,0,0,94
2024-03-29 17:00:00,9,0,29,38,16,0,0,92
2024-03-29 17:10:00,10,1,32,46,20,0,0,109
2024-03-29 17:20:00,12,2,30,49,11,0,0,104
2024-03-29 17:30:00,14,3,33,36,11,0,0,97
2024-03-29 17:40:00,8,1,36,32,9,0,0,86
2024-03-29 17:50:00,15,3,30,36,12,0,0,96
2024-03-29 18:00:00,12,3,38,31,16,0,0,100
2024-03-29 18:10:00,14,2,35,42,10,0,0,103
2024-03-29 18:20:00,12,2,52,34,14,0,0,114
2024-03-29 18:30:00,12,0,34,42,9,0,0,97
2024-03-29 18:40:00,9,2,29,45,18,0,0,103
2024-03-29 18:50:00,15,0,37,40,15,0,0,107
2024-03-29 19:00:00,10,4,27,31,12,0,0,84
2024-03-29 19:10:00,9,5,46,33,7,0,0,100
2024-03-29 19:20:00,17,2,43,40,12,0,0,114
2024-03-29 19:30:00,14,1,34,24,10,0,0,83
2024-03-29 19:40:00,16,2,23,17,5,0,0,63
2024-03-29 19:50:00,11,1,24,17,3,0,0,56
2024-03-29 20:00:00,8,1,42,24,9,0,0,84
2024-03-29 20:10:00,14,2,28,22,12,0,0,78
2024-03-29 20:20:00,19,0,29,20,12,0,0,80
2024-03-29 20:30:00,21,1,23,24,9,0,0,78
2024-03-29 20:40:00,19,4,24,25,10,0,0,82
2024-03-29 20:50:00,18,2,29,21,11,0,0,81
2024-03-29 21:00:00,12,2,15,18,8,0,0,55
2024-03-29 21:10:00,9,0,26,25,7,0,0,67
2024-03-29 21:20:00,6,0,29,18,11,0,0,64
2024-03-29 21:30:00,6,0,30,26,9,0,0,71
2024-03-29 21:40:00,14,0,19,18,7,0,0,58
2024-03-29 21:50:00,6,1,20,16,7,0,0,50
2024-03-29 22:00:00,8,0,20,22,3,0,0,53
2024-03-29 22:10:00,9,1,28,23,10,0,0,71
2024-03-29 22:20:00,4,1,21,15,9,0,0,50
2024-03-29 22:30:00,7,2,27,15,5,0,0,56
2024-03-29 22:40:00,5,0,22,12,6,0,0,45
2024-03-29 22:50:00,1,1,24,17,11,0,0,54
2024-03-29 23:00:00,9,0,25,25,4,0,0,63
2024-03-29 23:10:00,5,0,14,20,3,0,0,42
2024-03-29 23:20:00,1,1,16,9,6,0,0,33
2024-03-29 23:30:00,12,0,24,12,3,0,0,51
2024-03-29 23:40:00,4,0,16,11,2,0,0,33
2024-03-29 23:50:00,7,2,14,12,2,0,0,37
2024-03-30 00:00:00,4,0,10,8,2,0,0,24
2024-03-30 00:10:00,2,0,12,13,2,0,0,29
2024-03-30 00:20:00,9,1,14,9,2,0,0,35
2024-03-30 00:30:00,7,0,18,12,0,0,0,37
2024-03-30 00:40:00,4,1,16,9,1,0,0,31
2024-03-30 00:50:00,3,1,14,8,0,0,0,26
2024-03-30 01:00:00,4,0,7,4,2,0,0,17
2024-03-30 01:10:00,0,0,15,8,3,0,0,26
2024-03-30 01:20:00,2,0,15,7,2,0,0,26
2024-03-30 01:30:00,5,0,15,7,2,0,0,29
2024-03-30 01:40:00,7,0,8,10,2,0,0,27
2024-03-30 01:50:00,4,3,10,5,1,0,0,23
2024-03-30 02:00:00,3,1,8,6,3,0,0,21
2024-03-30 02:10:00,3,1,11,4,1,0,0,20
2024-03-30 02:20:00,8,0,5,6,2,0,0,21
2024-03-30 02:30:00,3,1,9,5,0,0,0,18
2024-03-30 02:40:00,5,0,8,2,0,0,0,15
2024-03-30 02:50:00,2,0,8,5,2,0,0,17
2024-03-30 03:00:00,0,0,8,1,0,0,0,9
2024-03-30 03:10:00,1,0,6,1,1,0,0,9
2024-03-30 03:20:00,2,0,5,3,0,0,0,10
2024-03-30 03:30:00,6,0,4,6,2,0,0,18
2024-03-30 03:40:00,2,0,5,0,0,0,0,7
2024-03-30 03:50:00,3,1,6,2,1,0,0,13
2024-03-30 04:00:00,1,1,9,3,1,0,0,15
2024-03-30 04:10:00,2,0,9,5,0,0,0,16
2024-03-30 04:20:00,0,0,8,2,0,0,0,10
2024-03-30 04:30:00,2,0,3,3,0,0,0,8
2024-03-30 04:40:00,3,0,1,2,1,0,0,7
2024-03-30 04:50:00,1,0,6,4,0,0,0,11
2024-03-30 05:00:00,5,1,6,5,2,0,0,19
2024-03-30 05:10:00,2,1,11,5,2,0,0,21
2024-03-30 05:20:00,4,1,14,6,1,0,0,26
2024-03-30 05:30:00,20,0,19,6,0,0,0,45
2024-03-30 05:40:00,23,0,19,10,1,0,0,53
2024-03-30 05:50:00,2,0,11,6,3,0,0,22
2024-03-30 06:00:00,2,0,11,5,2,0,0,20
2024-03-30 06:10:00,4,4,8,6,1,0,0,23
2024-03-30 06:20:00,5,3,23,9,2,0,0,42
2024-03-30 06:30:00,7,6,10,12,4,0,0,39
2024-03-30 06:40:00,11,4,22,9,4,0,0,50
2024-03-30 06:50:00,7,1,7,7,1,0,0,23
2024-03-30 07:00:00,4,2,18,9,1,0,0,34
2024-03-30 07:10:00,4,5,18,6,3,0,0,36
2024-03-30 07:20:00,3,3,15,5,2,0,0,28
2024-03-30 07:30:00,5,2,22,8,4,0,0,41
2024-03-30 07:40:00,6,2,20,10,4,0,0,42
2024-03-30 07:50:00,10,6,19,10,1,0,0,46
2024-03-30 08:00:00,9,2,22,10,1,0,0,44
2024-03-30 08:10:00,6,0,17,12,3,0,0,38
2024-03-30 08:20:00,9,4,17,15,5,0,0,50
2024-03-30 08:30:00,11,2,26,14,3,0,0,56
2024-03-30 08:40:00,16,5,28,19,7,0,0,75
2024-03-30 08:50:00,8,1,24,16,10,0,0,59
2024-03-30 09:00:00,11,1,39,18,6,0,0,75
2024-03-30 09:10:00,9,3,35,22,7,0,0,76
2024-03-30 09:20:00,11,3,46,28,10,0,0,98
2024-03-30 09:30:00,7,2,50,33,10,0,0,102
2024-03-30 09:40:00,11,8,51,29,14,0,0,113
2024-03-30 09:50:00,10,1,56,27,9,0,0,103
2024-03-30 10:00:00,11,2,50,29,11,0,0,103
2024-03-30 10:10:00,11,5,44,24,14,0,0,98
2024-03-30 10:20:00,10,4,56,34,8,0,0,112
2024-03-30 10:30:00,13,8,56,28,10,0,0,115
2024-03-30 10:40:00,20,4,67,42,6,0,0,139
2024-03-30 10:50:00,15,3,65,32,16,0,0,131
2024-03-30 11:00:00,11,1,73,38,11,0,0,134
2024-03-30 11:10:00,19,4,48,38,11,0,0,120
2024-03-30 11:20:00,18,3,60,31,22,0,0,134
2024-03-30 11:30:00,17,6,67,28,19,0,0,137
2024-03-30 11:40:00,14,13,52,37,21,0,0,137
2024-03-30 11:50:00,15,4,71,43,15,0,0,148
2024-03-30 12:00:00,14,1,65,39,18,0,0,137
2024-03-30 12:10:00,16,1,69,40,21,0,0,147
2024-03-30 12:20:00,18,3,72,33,16,0,0,142
2024-03-30 12:30:00,15,8,75,30,14,0,0,142
2024-03-30 12:40:00,15,7,67,30,16,0,0,135
2024-03-30 12:50:00,15,1,74,48,8,0,0,146
2024-03-30 13:00:00,10,7,80,31,15,0,0,143
2024-03-30 13:10:00,15,4,75,41,12,0,0,147
2024-03-30 13:20:00,13,9,82,52,22,0,0,178
2024-03-30 13:30:00,16,5,67,34,21,0,0,143
2024-03-30 13:40:00,12,7,57,39,9,0,0,124
2024-03-30 13:50:00,13,3,67,41,16,0,0,140
2024-03-30 14:00:00,15,6,60,36,15,0,0,132
2024-03-30 14:10:00,12,2,71,38,7,0,0,130
2024-03-30 14:20:00,16,9,66,37,13,0,0,141
2024-03-30 14:30:00,13,5,78,54,10,0,0,160
2024-03-30 14:40:00,20,8,56,42,22,0,0,148
2024-03-30 14:50:00,12,3,52,34,15,0,0,116
2024-03-30 15:00:00,13,7,54,36,18,0,0,128
2024-03-30 15:10:00,9,3,66,42,12,0,0,132
2024-03-30 15:20:00,17,5,66,33,22,0,0,143
2024-03-30 15:30:00,15,5,64,38,16,0,0,138
2024-03-30 15:40:00,19,3,77,43,11,0,0,153
2024-03-30 15:50:00,15,3,71,33,15,0,0,137
2024-03-30 16:00:00,13,3,75,42,16,0,0,149
2024-03-30 16:10:00,19,3,63,26,15,0,0,126
2024-03-30 16:20:00,15,3,70,42,17,0,0,147
2024-03-30 16:30:00,17,7,61,44,15,0,0,144
2024-03-30 16:40:00,14,8,67,50,15,0,0,154
2024-03-30 16:50:00,14,6,52,37,19,0,0,128
2024-03-30 17:00:00,12,7,63,36,7,0,0,125
2024-03-30 17:10:00,11,4,60,33,14,0,0,122
2024-03-30 17:20:00,16,2,69,39,14,0,0,140
2024-03-30 17:30:00,13,7,58,33,12,0,0,123
2024-03-30 17:40:00,11,7,55,39,20,0,0,132
2024-03-30 17:50:00,11,0,53,37,7,0,0,108
2024-03-30 18:00:00,15,4,47,32,15,0,0,113
2024-03-30 18:10:00,13,3,57,36,10,0,0,119
2024-03-30 18:20:00,10,5,48,36,16,0,0,115
2024-03-30 18:30:00,11,3,51,33,17,0,0,115
2024-03-30 18:40:00,15,1,44,28,9,0,0,97
2024-03-30 18:50:00,13,5,50,39,4,0,0,111
2024-03-30 19:00:00,8,1,52,22,6,0,0,89
2024-03-30 19:10:00,23,1,43,27,13,0,0,107
2024-03-30 19:20:00,21,2,37,20,7,0,0,87
2024-03-30 19:30:00,15,0,39,18,8,0,0,80
2024-03-30 19:40:00,13,1,48,33,8,0,0,103
2024-03-30 19:50:00,11,0,35,20,12,0,0,78
2024-03-30 20:00:00,14,0,53,20,19,0,0,106
2024-03-30 20:10:00,22,0,42,25,11,0,0,100
2024-03-30 20:20:00,16,2,36,27,8,0,0,89
2024-03-30 20:30:00,18,1,37,36,16,0,0,108
2024-03-30 20:40:00,27,1,40,22,8,0,0,98
2024-03-30 20:50:00,13,1,27,14,8,0,0,63
2024-03-30 21:00:00,20,1,28,18,6,0,0,73
2024-03-30 21:10:00,10,1,29,17,8,0,0,65
2024-03-30 21:20:00,13,1,29,20,4,0,0,67
2024-03-30 21:30:00,7,0,30,20,7,0,0,64
2024-03-30 21:40:00,5,0,40,16,5,0,0,66
2024-03-30 21:50:00,6,1,30,15,8,0,0,60
2024-03-30 22:00:00,16,0,41,24,5,0,0,86
