datetime,D21Z,V22Z,D51Z,V52Z,D81Z,V82Z,D111Z,V112Z,Total
2024-03-31 09:30:00,3,0,9,18,7,6,9,9,61
2024-03-31 09:40:00,7,2,9,23,13,12,19,15,100
2024-03-31 09:50:00,4,1,17,33,10,10,21,20,116
2024-03-31 10:00:00,6,1,11,72,7,6,19,19,141
2024-03-31 10:10:00,7,5,19,35,9,10,23,24,132
2024-03-31 10:20:00,3,0,22,30,12,37,14,15,133
2024-03-31 10:30:00,4,3,22,32,11,9,27,19,127
2024-03-31 10:40:00,7,0,27,39,8,11,22,23,137
2024-03-31 10:50:00,8,5,17,45,21,27,29,23,175
2024-03-31 11:00:00,12,7,22,43,13,15,36,32,180
2024-03-31 11:10:00,2,1,19,36,11,8,26,25,128
2024-03-31 11:20:00,12,5,18,44,20,17,43,24,183
2024-03-31 11:30:00,6,3,27,41,17,12,48,38,192
2024-03-31 11:40:00,10,6,27,42,24,11,48,42,210
2024-03-31 11:50:00,10,7,13,57,13,14,54,39,207
2024-03-31 12:00:00,10,8,18,41,14,12,52,31,186
2024-03-31 12:10:00,11,4,23,46,18,11,45,27,185
2024-03-31 12:20:00,11,3,25,39,16,14,36,26,170
2024-03-31 12:30:00,6,3,28,44,11,10,52,32,186
2024-03-31 12:40:00,11,2,26,42,18,13,24,22,158
2024-03-31 12:50:00,13,4,16,45,14,9,48,29,178
2024-03-31 13:00:00,9,3,29,45,11,11,38,31,177
2024-03-31 13:10:00,12,4,16,33,12,13,40,27,157
2024-03-31 13:20:00,11,4,20,113,9,10,50,34,251
2024-03-31 13:30:00,5,2,19,40,12,9,42,30,159
2024-03-31 13:40:00,5,6,27,32,12,11,44,29,166
2024-03-31 13:50:00,15,4,18,49,10,28,54,32,210
2024-03-31 14:00:00,6,4,10,42,11,12,61,35,181
2024-03-31 14:10:00,6,3,19,75,12,13,44,30,202
2024-03-31 14:20:00,7,1,21,39,15,14,53,28,178
2024-03-31 14:30:00,18,6,23,46,13,11,44,24,185
2024-03-31 14:40:00,8,6,24,44,16,10,59,27,194
2024-03-31 14:50:00,8,4,14,44,9,9,59,26,173
2024-03-31 15:00:00,7,2,25,39,16,11,41,23,164
2024-03-31 15:10:00,8,5,28,44,19,11,38,24,177
2024-03-31 15:20:00,10,5,17,51,12,5,50,29,179
2024-03-31 15:30:00,13,6,18,78,12,12,38,28,205
2024-03-31 15:40:00,8,3,13,39,14,7,31,20,135
2024-03-31 15:50:00,6,4,27,36,21,13,36,23,166
2024-03-31 16:00:00,12,11,20,52,9,5,37,20,166
2024-03-31 16:10:00,13,4,27,42,11,7,36,21,161
2024-03-31 16:20:00,18,7,26,40,11,9,35,20,166
2024-03-31 16:30:00,10,7,34,57,9,5,43,28,193
2024-03-31 16:40:00,8,9,18,53,9,9,54,27,187
2024-03-31 16:50:00,7,4,21,47,15,13,42,24,173
2024-03-31 17:00:00,7,7,21,48,14,8,49,29,183
2024-03-31 17:10:00,18,9,35,34,17,14,49,28,204
2024-03-31 17:20:00,8,4,27,53,15,15,42,26,190
2024-03-31 17:30:00,8,6,23,48,11,8,45,26,175
2024-03-31 17:40:00,11,3,19,57,14,8,39,34,185
2024-03-31 17:50:00,14,4,33,60,10,12,44,22,199
2024-03-31 18:00:00,9,6,17,30,14,10,33,16,135
2024-03-31 18:10:00,6,4,27,40,15,11,38,25,166
2024-03-31 18:20:00,8,4,25,34,13,7,43,25,159
2024-03-31 18:30:00,9,1,16,42,11,8,31,25,143
2024-03-31 18:40:00,5,4,13,47,11,10,56,27,173
2024-03-31 18:50:00,6,5,28,45,12,9,33,28,166
2024-03-31 19:00:00,3,3,21,45,9,8,30,24,143
2024-03-31 19:10:00,4,2,25,43,16,15,43,23,171
2024-03-31 19:20:00,7,5,21,46,9,5,37,23,153
2024-03-31 19:30:00,14,5,14,47,13,9,40,22,164
2024-03-31 19:40:00,13,3,22,40,10,10,40,27,165
2024-03-31 19:50:00,4,2,13,40,10,5,25,19,118
2024-03-31 20:00:00,4,3,13,38,6,4,31,21,120
2024-03-31 20:10:00,3,2,12,40,5,3,27,20,112
2024-03-31 20:20:00,5,4,26,47,4,3,24,18,131
2024-03-31 20:30:00,4,2,17,47,2,3,38,31,144
2024-03-31 20:40:00,4,4,11,40,8,7,22,28,124
2024-03-31 20:50:00,12,7,13,22,8,9,28,15,114
2024-03-31 21:00:00,7,1,19,42,6,6,26,32,139
2024-03-31 21:10:00,3,2,16,57,7,8,31,32,156
2024-03-31 21:20:00,3,2,6,36,9,6,28,18,108
2024-03-31 21:30:00,4,3,13,35,10,9,47,22,143
2024-03-31 21:40:00,7,2,12,32,10,4,39,21,127
2024-03-31 21:50:00,5,3,5,33,9,9,30,25,119
2024-03-31 22:00:00,1,1,12,23,5,6,19,19,86
2024-03-31 22:10:00,5,1,3,28,1,0,22,25,85
2024-03-31 22:20:00,3,2,5,24,0,0,19,14,67
2024-03-31 22:30:00,0,0,12,31,2,2,24,16,87
2024-03-31 22:40:00,4,1,1,21,3,3,23,20,76
2024-03-31 22:50:00,6,4,13,33,4,2,39,24,125
2024-03-31 23:00:00,5,2,0,16,1,0,28,21,73
2024-03-31 23:10:00,0,0,5,27,0,0,25,15,72
2024-03-31 23:20:00,1,1,6,17,0,0,20,14,59
2024-03-31 23:30:00,3,1,4,14,3,3,22,14,64
2024-03-31 23:40:00,0,0,3,19,4,3,20,14,63
2024-03-31 23:50:00,3,1,5,19,0,0,10,6,44
2024-04-01 00:00:00,1,1,5,17,1,5,13,17,60
2024-04-01 00:10:00,0,0,2,21,2,2,19,11,57
2024-04-01 00:20:00,1,1,3,10,1,1,11,14,42
2024-04-01 00:30:00,1,1,1,9,2,2,8,10,34
2024-04-01 00:40:00,5,1,0,11,7,1,15,12,52
2024-04-01 00:50:00,2,3,6,17,4,3,15,10,60
2024-04-01 01:00:00,0,0,0,10,0,0,10,8,28
2024-04-01 01:10:00,1,1,2,10,1,1,5,4,25
2024-04-01 01:20:00,0,0,0,6,2,1,16,14,39
2024-04-01 01:30:00,0,0,2,12,0,0,9,5,28
2024-04-01 01:40:00,0,0,0,9,2,1,16,7,35
2024-04-01 01:50:00,0,0,2,6,1,2,10,8,29
2024-04-01 02:00:00,0,0,1,8,1,1,7,7,25
2024-04-01 02:10:00,1,0,4,5,2,3,9,9,33
2024-04-01 02:20:00,4,3,0,11,1,2,9,9,39
2024-04-01 02:30:00,0,0,1,2,0,0,9,5,17
2024-04-01 02:40:00,0,0,1,5,1,1,8,8,24
2024-04-01 02:50:00,0,0,2,8,0,0,12,10,32
2024-04-01 03:00:00,0,0,1,7,1,1,6,6,22
2024-04-01 03:10:00,0,0,1,7,3,2,2,3,18
2024-04-01 03:20:00,1,1,2,8,0,0,3,3,18
2024-04-01 03:30:00,0,0,0,5,0,0,6,7,18
2024-04-01 03:40:00,0,0,0,1,0,0,5,5,11
2024-04-01 03:50:00,0,0,0,0,1,0,7,11,19
2024-04-01 04:00:00,0,0,0,9,0,0,4,5,18
2024-04-01 04:10:00,1,1,2,7,0,0,2,3,16
2024-04-01 04:20:00,0,0,1,4,1,1,3,3,13
2024-04-01 04:30:00,0,0,1,3,2,2,5,5,18
2024-04-01 04:40:00,0,0,1,7,1,1,4,5,19
2024-04-01 04:50:00,0,0,1,4,1,0,6,9,21
2024-04-01 05:00:00,0,0,0,5,2,2,2,3,14
2024-04-01 05:10:00,0,0,1,8,0,0,4,4,17
2024-04-01 05:20:00,0,0,1,11,3,2,3,3,23
2024-04-01 05:30:00,0,0,8,17,1,1,2,2,31
2024-04-01 05:40:00,1,0,5,18,1,1,3,3,32
2024-04-01 05:50:00,1,0,3,16,4,5,8,7,44
2024-04-01 06:00:00,2,2,1,12,0,0,7,7,31
2024-04-01 06:10:00,3,2,2,14,1,0,4,4,30
2024-04-01 06:20:00,1,1,1,7,0,0,6,6,22
2024-04-01 06:30:00,2,2,2,9,4,4,8,8,39
2024-04-01 06:40:00,1,1,3,9,2,2,12,7,37
2024-04-01 06:50:00,0,0,0,5,1,1,13,11,31
2024-04-01 07:00:00,1,1,0,6,5,4,2,2,21
2024-04-01 07:10:00,1,1,1,9,0,0,5,7,24
2024-04-01 07:20:00,0,0,2,10,0,0,1,1,14
2024-04-01 07:30:00,0,0,2,5,2,2,1,1,13
2024-04-01 07:40:00,1,1,3,8,6,6,3,3,31
2024-04-01 07:50:00,0,0,3,10,1,1,5,7,27
2024-04-01 08:00:00,1,1,2,11,1,1,1,1,19
2024-04-01 08:10:00,2,1,4,10,5,2,6,8,38
2024-04-01 08:20:00,2,0,1,16,3,5,6,6,39
2024-04-01 08:30:00,3,2,6,20,0,0,7,8,46
2024-04-01 08:40:00,0,0,4,14,0,0,8,8,34
2024-04-01 08:50:00,1,1,4,17,5,6,6,6,46
2024-04-01 09:00:00,3,0,5,16,2,4,6,6,42
2024-04-01 09:10:00,0,0,5,26,2,3,15,10,61
2024-04-01 09:20:00,1,1,14,26,6,10,11,8,77
2024-04-01 09:30:00,1,0,7,19,4,4,12,12,59
2024-04-01 09:40:00,1,1,11,34,8,8,5,5,73
2024-04-01 09:50:00,2,0,12,26,7,6,18,17,88
2024-04-01 10:00:00,3,3,16,27,8,6,12,10,85
2024-04-01 10:10:00,2,2,9,32,6,3,20,20,94
2024-04-01 10:20:00,4,4,7,30,8,6,24,18,101
2024-04-01 10:30:00,5,5,12,24,12,6,11,8,83
2024-04-01 10:40:00,3,2,20,26,12,9,15,11,98
2024-04-01 10:50:00,6,3,18,36,8,9,27,23,130
2024-04-01 11:00:00,2,2,13,31,7,7,29,17,108
2024-04-01 11:10:00,2,1,17,29,11,8,30,13,111
2024-04-01 11:20:00,6,5,8,45,9,9,33,21,136
2024-04-01 11:30:00,4,4,18,37,13,10,29,19,134
2024-04-01 11:40:00,6,4,24,41,7,7,29,23,141
2024-04-01 11:50:00,7,4,29,28,8,6,39,25,146
2024-04-01 12:00:00,10,9,30,41,12,9,31,20,162
2024-04-01 12:10:00,4,3,28,47,11,10,33,22,158
2024-04-01 12:20:00,6,6,20,36,8,9,25,18,128
2024-04-01 12:30:00,8,4,27,48,13,14,36,26,176
2024-04-01 12:40:00,5,2,32,39,12,11,49,30,180
2024-04-01 12:50:00,3,2,21,48,11,10,32,24,151
2024-04-01 13:00:00,5,4,21,52,12,10,39,29,172
2024-04-01 13:10:00,3,3,26,36,13,12,25,18,136
2024-04-01 13:20:00,8,4,30,47,10,9,44,27,179
2024-04-01 13:30:00,9,6,24,39,6,6,39,27,156
2024-04-01 13:40:00,4,4,27,46,11,8,41,27,168
2024-04-01 13:50:00,9,6,32,60,8,7,42,28,192
2024-04-01 14:00:00,8,5,39,42,7,9,42,24,176
2024-04-01 14:10:00,6,3,26,43,13,5,46,30,172
2024-04-01 14:20:00,10,9,31,55,10,6,45,26,192
2024-04-01 14:30:00,11,4,29,40,9,6,45,18,162
2024-04-01 14:40:00,6,5,31,51,13,12,48,22,188
2024-04-01 14:50:00,7,4,28,139,12,9,51,27,277
2024-04-01 15:00:00,5,3,26,50,11,10,40,29,174
2024-04-01 15:10:00,12,7,34,38,17,10,45,34,197
2024-04-01 15:20:00,7,5,31,46,10,11,34,39,183
2024-04-01 15:30:00,12,7,27,44,12,10,38,28,178
2024-04-01 15:40:00,8,5,29,48,15,9,32,29,175
2024-04-01 15:50:00,7,6,18,42,14,8,33,23,151
2024-04-01 16:00:00,8,5,24,47,13,11,42,34,184
2024-04-01 16:10:00,8,5,16,60,8,8,49,29,183
2024-04-01 16:20:00,6,2,35,47,8,4,35,26,163
2024-04-01 16:30:00,4,4,29,41,9,6,46,32,171
2024-04-01 16:40:00,8,7,30,48,13,11,36,25,178
2024-04-01 16:50:00,10,9,32,44,19,10,47,18,189
2024-04-01 17:00:00,9,4,28,52,10,14,36,24,177
2024-04-01 17:10:00,13,6,23,38,14,11,44,28,177
2024-04-01 17:20:00,8,6,33,49,5,8,41,22,172
2024-04-01 17:30:00,11,4,24,56,8,9,49,32,193
2024-04-01 17:40:00,3,3,27,33,7,7,34,19,133
2024-04-01 17:50:00,7,5,42,55,14,12,49,24,208
2024-04-01 18:00:00,4,2,13,85,10,9,44,28,195
2024-04-01 18:10:00,9,7,26,48,19,11,41,29,190
2024-04-01 18:20:00,12,5,24,44,8,7,31,23,154
2024-04-01 18:30:00,9,6,23,45,7,8,30,23,151
2024-04-01 18:40:00,3,3,22,36,23,11,47,28,173
2024-04-01 18:50:00,6,4,28,81,17,11,38,24,209
2024-04-01 19:00:00,6,3,16,74,12,7,46,31,195
2024-04-01 19:10:00,6,4,36,52,7,5,42,17,169
2024-04-01 19:20:00,5,3,21,49,10,8,44,23,163
2024-04-01 19:30:00,5,3,21,36,19,13,38,25,160
2024-04-01 19:40:00,6,4,23,46,14,19,34,21,167
2024-04-01 19:50:00,5,4,17,44,9,10,37,22,148
2024-04-01 20:00:00,7,7,11,38,7,7,33,20,130
2024-04-01 20:10:00,5,5,12,50,13,13,34,19,151
2024-04-01 20:20:00,7,6,2,24,9,7,25,19,99
2024-04-01 20:30:00,1,1,11,49,4,4,37,17,124
2024-04-01 20:40:00,9,8,16,44,7,7,17,20,128
2024-04-01 20:50:00,12,6,11,37,8,9,33,22,138
2024-04-01 21:00:00,1,1,11,30,8,3,25,18,97
2024-04-01 21:10:00,4,3,5,33,10,6,22,17,100
2024-04-01 21:20:00,3,3,11,40,9,9,24,15,114
2024-04-01 21:30:00,1,1,10,35,3,3,36,21,110
2024-04-01 21:40:00,3,4,12,29,6,4,39,26,123
2024-04-01 21:50:00,3,2,5,21,4,5,27,17,84
2024-04-01 22:00:00,2,1,6,21,5,3,27,29,94
2024-04-01 22:10:00,2,2,3,22,6,6,27,22,90
2024-04-01 22:20:00,4,1,0,16,8,3,25,22,79
2024-04-01 22:30:00,3,2,7,23,6,8,24,20,93
2024-04-01 22:40:00,0,0,5,21,3,1,15,17,62
2024-04-01 22:50:00,2,0,5,21,6,5,20,20,79
2024-04-01 23:00:00,0,0,5,9,3,4,13,12,46
2024-04-01 23:10:00,0,0,6,22,0,0,14,16,58
2024-04-01 23:20:00,2,2,2,7,2,4,23,22,64
2024-04-01 23:30:00,0,0,2,14,2,3,16,17,54
2024-04-01 23:40:00,4,1,2,13,5,9,15,17,66
2024-04-01 23:50:00,1,1,2,10,1,1,9,9,34
2024-04-02 00:00:00,0,0,0,7,1,0,11,10,29
2024-04-02 00:10:00,2,1,2,12,4,2,8,8,39
2024-04-02 00:20:00,0,0,2,11,0,0,10,8,31
2024-04-02 00:30:00,0,0,1,4,4,2,6,7,24
2024-04-02 00:40:00,1,1,1,8,2,1,7,5,26
2024-04-02 00:50:00,0,0,1,6,0,0,3,3,13
2024-04-02 01:00:00,0,0,0,2,0,0,7,10,19
2024-04-02 01:10:00,0,0,1,4,1,0,2,3,11
2024-04-02 01:20:00,0,0,1,7,0,0,6,8,22
2024-04-02 01:30:00,0,0,1,7,1,3,2,3,17
2024-04-02 01:40:00,0,0,2,7,0,0,2,4,15
2024-04-02 01:50:00,0,0,0,4,0,0,7,10,21
2024-04-02 02:00:00,0,0,0,6,0,0,2,2,10
2024-04-02 02:10:00,0,0,0,6,0,0,2,3,11
2024-04-02 02:20:00,0,0,0,9,1,1,4,5,20
2024-04-02 02:30:00,0,0,1,3,0,0,4,5,13
2024-04-02 02:40:00,0,0,1,6,1,1,3,4,16
2024-04-02 02:50:00,0,0,0,9,2,1,1,1,14
2024-04-02 03:00:00,0,0,0,4,3,3,2,2,14
2024-04-02 03:10:00,0,0,1,7,1,1,5,8,23
2024-04-02 03:20:00,0,0,0,5,0,0,0,0,5
2024-04-02 03:30:00,1,0,1,7,1,1,2,2,15
2024-04-02 03:40:00,1,0,0,2,1,2,2,3,11
2024-04-02 03:50:00,0,0,0,3,2,2,3,4,14
2024-04-02 04:00:00,1,0,0,6,2,2,3,3,17
2024-04-02 04:10:00,0,0,1,8,2,2,1,1,15
2024-04-02 04:20:00,0,0,2,6,1,2,5,5,21
2024-04-02 04:30:00,0,0,1,11,1,1,6,5,25
2024-04-02 04:40:00,0,0,1,12,1,1,4,6,25
2024-04-02 04:50:00,0,0,9,17,0,0,1,0,27
2024-04-02 05:00:00,0,0,4,18,3,4,8,11,48
2024-04-02 05:10:00,0,0,1,23,3,2,8,9,46
2024-04-02 05:20:00,1,0,17,45,5,5,9,17,99
2024-04-02 05:30:00,0,0,17,40,5,3,6,7,78
2024-04-02 05:40:00,2,0,22,57,1,1,9,9,101
2024-04-02 05:50:00,1,1,24,52,3,4,9,13,107
2024-04-02 06:00:00,0,0,19,56,1,2,14,14,106
2024-04-02 06:10:00,5,2,23,62,7,14,15,15,143
2024-04-02 06:20:00,3,2,35,59,4,9,23,23,158
2024-04-02 06:30:00,3,1,16,64,5,5,16,19,129
2024-04-02 06:40:00,4,1,15,90,10,11,19,18,168
2024-04-02 06:50:00,4,1,19,90,11,9,22,28,184
2024-04-02 07:00:00,3,1,10,78,11,11,26,21,161
2024-04-02 07:10:00,3,2,11,86,14,10,26,21,173
2024-04-02 07:20:00,5,2,24,99,13,13,25,23,204
2024-04-02 07:30:00,9,8,31,79,16,6,34,25,208
2024-04-02 07:40:00,11,5,34,74,18,9,34,22,207
2024-04-02 07:50:00,6,3,23,81,16,10,43,25,207
2024-04-02 08:00:00,9,4,32,84,20,9,32,25,215
2024-04-02 08:10:00,19,11,16,90,14,7,32,17,206
2024-04-02 08:20:00,10,6,19,92,12,9,47,27,222
2024-04-02 08:30:00,9,5,11,82,22,10,34,23,196
2024-04-02 08:40:00,17,10,27,78,26,10,43,17,228
2024-04-02 08:50:00,18,10,21,83,25,7,34,21,219
2024-04-02 09:00:00,11,9,28,66,17,9,35,25,200
2024-04-02 09:10:00,12,6,25,82,14,10,42,25,216
2024-04-02 09:20:00,16,7,18,85,17,12,47,30,232
2024-04-02 09:30:00,9,7,38,58,18,8,30,21,189
2024-04-02 09:40:00,13,9,35,61,16,2,43,28,207
2024-04-02 09:50:00,12,7,21,39,11,6,44,28,168
2024-04-02 10:00:00,14,10,27,53,21,12,40,27,204
2024-04-02 10:10:00,7,4,25,87,16,11,49,32,231
2024-04-02 10:20:00,13,7,27,71,13,17,47,19,214
2024-04-02 10:30:00,10,6,33,70,14,11,40,32,216
2024-04-02 10:40:00,22,7,30,93,13,12,46,23,246
2024-04-02 10:50:00,10,9,42,65,20,12,57,36,251
2024-04-02 11:00:00,14,7,16,67,21,19,41,33,218
2024-04-02 11:10:00,13,10,32,46,22,10,42,22,197
2024-04-02 11:20:00,15,7,37,60,17,8,51,32,227
2024-04-02 11:30:00,12,6,29,50,17,15,64,36,229
2024-04-02 11:40:00,12,5,21,46,20,17,51,22,194
2024-04-02 11:50:00,10,6,32,43,15,18,59,39,222
2024-04-02 12:00:00,10,6,33,59,13,13,65,30,229
2024-04-02 12:10:00,19,8,29,61,19,11,76,37,260
2024-04-02 12:20:00,17,9,31,55,15,8,52,29,216
2024-04-02 12:30:00,9,5,21,55,13,6,64,36,209
2024-04-02 12:40:00,13,7,36,55,13,8,107,32,271
2024-04-02 12:50:00,11,8,29,88,14,58,56,24,288
2024-04-02 13:00:00,14,8,36,67,10,19,82,28,264
2024-04-02 13:10:00,18,10,39,114,15,10,67,33,306
2024-04-02 13:20:00,11,6,33,95,14,11,62,32,264
2024-04-02 13:30:00,11,6,25,66,18,11,60,33,230
2024-04-02 13:40:00,20,6,30,44,13,9,71,31,224
2024-04-02 13:50:00,15,10,35,53,13,9,65,35,235
2024-04-02 14:00:00,12,6,30,63,17,13,66,32,239
2024-04-02 14:10:00,13,5,26,111,14,12,58,29,268
2024-04-02 14:20:00,14,7,22,62,11,6,84,36,242
2024-04-02 14:30:00,17,8,37,40,11,11,90,29,243
2024-04-02 14:40:00,15,9,24,78,16,12,83,48,285
2024-04-02 14:50:00,16,5,27,55,18,8,87,35,251
2024-04-02 15:00:00,19,8,17,60,10,9,97,48,268
2024-04-02 15:10:00,16,7,15,72,18,9,103,36,276
2024-04-02 15:20:00,17,8,11,82,16,10,128,37,309
2024-04-02 15:30:00,17,9,18,137,12,6,101,26,326
2024-04-02 15:40:00,18,3,13,117,15,8,121,37,332
2024-04-02 15:50:00,10,4,14,65,18,13,122,30,276
2024-04-02 16:00:00,20,10,6,64,12,10,100,23,245
2024-04-02 16:10:00,14,10,25,70,16,13,122,21,291
2024-04-02 16:20:00,13,5,12,59,21,12,118,26,266
2024-04-02 16:30:00,21,10,5,58,20,14,108,30,266
2024-04-02 16:40:00,20,9,24,91,23,11,118,31,327
2024-04-02 16:50:00,18,7,13,65,14,9,126,23,275
2024-04-02 17:00:00,17,8,7,62,20,10,106,27,257
2024-04-02 17:10:00,11,5,9,69,18,13,97,30,252
2024-04-02 17:20:00,10,9,11,80,20,13,104,12,259
2024-04-02 17:30:00,15,8,4,88,19,11,80,13,238
2024-04-02 17:40:00,8,4,16,56,21,12,98,21,236
2024-04-02 17:50:00,9,6,3,55,15,11,82,21,202
2024-04-02 18:00:00,11,7,11,68,14,8,86,23,228
2024-04-02 18:10:00,8,7,12,58,18,10,63,21,197
2024-04-02 18:20:00,13,10,9,49,14,6,104,41,246
2024-04-02 18:30:00,13,6,6,43,23,15,77,27,210
2024-04-02 18:40:00,9,4,8,61,17,9,64,31,203
2024-04-02 18:50:00,8,3,9,46,19,8,60,29,182
2024-04-02 19:00:00,7,5,4,51,12,6,65,27,177
2024-04-02 19:10:00,7,3,7,30,4,3,58,28,140
2024-04-02 19:20:00,10,4,7,35,16,10,62,23,167
2024-04-02 19:30:00,4,4,8,38,17,6,52,28,157
2024-04-02 19:40:00,10,5,8,41,8,5,41,22,140
2024-04-02 19:50:00,8,4,4,33,10,8,44,21,132
2024-04-02 20:00:00,18,10,11,27,7,6,41,30,150
2024-04-02 20:10:00,3,0,2,25,6,6,45,32,119
2024-04-02 20:20:00,8,4,12,41,6,7,30,20,128
2024-04-02 20:30:00,4,3,6,31,2,2,31,23,102
2024-04-02 20:40:00,5,4,9,26,5,6,35,20,110
2024-04-02 20:50:00,7,3,6,21,5,5,31,24,102
2024-04-02 21:00:00,4,3,7,21,6,5,33,29,108
2024-04-02 21:10:00,5,2,14,37,8,8,19,16,109
2024-04-02 21:20:00,3,1,8,19,8,8,41,26,114
2024-04-02 21:30:00,6,2,7,26,6,6,28,22,103
2024-04-02 21:40:00,6,3,8,17,4,5,22,30,95
2024-04-02 21:50:00,2,1,2,17,8,4,39,33,106
2024-04-02 22:00:00,5,4,7,21,5,7,18,18,85
2024-04-02 22:10:00,2,2,2,14,7,6,25,21,79
2024-04-02 22:20:00,5,2,3,13,2,7,20,18,70
2024-04-02 22:30:00,4,2,9,21,4,1,24,16,81
2024-04-02 22:40:00,5,1,2,16,3,3,17,12,59
2024-04-02 22:50:00,4,2,1,15,6,6,19,20,73
2024-04-02 23:00:00,0,0,7,13,0,0,19,25,64
2024-04-02 23:10:00,1,0,5,10,3,3,26,20,68
2024-04-02 23:20:00,1,1,2,7,2,6,13,13,45
2024-04-02 23:30:00,1,0,3,17,2,2,11,14,50
2024-04-02 23:40:00,0,0,0,7,1,1,15,16,40
2024-04-02 23:50:00,4,2,2,13,3,3,15,17,59
2024-04-03 00:00:00,1,1,5,14,0,0,11,11,43
2024-04-03 00:10:00,0,0,2,9,0,0,10,12,33
2024-04-03 00:20:00,0,0,0,8,0,0,9,10,27
2024-04-03 00:30:00,1,1,1,7,0,0,8,11,29
2024-04-03 00:40:00,0,0,0,9,0,0,2,2,13
2024-04-03 00:50:00,0,0,2,9,0,0,5,7,23
2024-04-03 01:00:00,0,0,0,1,1,2,2,2,8
2024-04-03 01:10:00,0,0,0,2,0,0,7,8,17
2024-04-03 01:20:00,0,0,1,3,1,1,2,2,10
2024-04-03 01:30:00,0,0,0,4,0,0,0,0,4
2024-04-03 01:40:00,0,0,0,2,3,3,5,4,17
2024-04-03 01:50:00,0,0,0,3,1,1,2,2,9
2024-04-03 02:00:00,0,0,2,11,2,4,5,5,29
2024-04-03 02:10:00,1,1,0,4,0,0,5,5,16
2024-04-03 02:20:00,0,0,1,6,1,2,2,2,14
2024-04-03 02:30:00,0,0,2,7,0,1,4,5,19
2024-04-03 02:40:00,0,0,0,7,2,1,2,2,14
2024-04-03 02:50:00,0,0,1,4,1,1,4,6,17
2024-04-03 03:00:00,0,0,0,3,0,0,2,3,8
2024-04-03 03:10:00,0,0,0,2,2,2,3,5,14
2024-04-03 03:20:00,1,0,1,4,0,0,2,3,11
2024-04-03 03:30:00,0,0,0,2,1,2,2,2,9
2024-04-03 03:40:00,0,0,2,9,0,0,0,0,11
2024-04-03 03:50:00,0,0,1,6,0,0,1,2,10
2024-04-03 04:00:00,0,0,1,5,0,0,2,3,11
2024-04-03 04:10:00,0,0,1,11,1,1,2,2,18
2024-04-03 04:20:00,0,0,0,5,2,3,6,7,23
2024-04-03 04:30:00,0,0,1,10,0,0,3,4,18
2024-04-03 04:40:00,0,0,2,10,2,2,3,2,21
2024-04-03 04:50:00,0,0,2,15,2,3,3,2,27
2024-04-03 05:00:00,0,0,5,25,2,2,6,4,44
2024-04-03 05:10:00,1,1,9,22,2,6,7,20,68
2024-04-03 05:20:00,0,0,13,41,7,7,9,9,86
2024-04-03 05:30:00,0,0,18,44,2,2,11,10,87
2024-04-03 05:40:00,2,1,28,63,3,2,12,8,119
2024-04-03 05:50:00,1,1,20,70,1,1,8,8,110
2024-04-03 06:00:00,2,2,10,52,1,1,9,8,85
2024-04-03 06:10:00,2,2,18,58,9,8,14,12,123
2024-04-03 06:20:00,1,2,26,69,9,10,26,19,162
2024-04-03 06:30:00,4,1,12,67,6,5,23,24,142
2024-04-03 06:40:00,3,1,13,71,9,9,28,24,158
2024-04-03 06:50:00,5,5,28,89,16,9,30,24,206
2024-04-03 07:00:00,3,3,16,76,8,7,30,18,161
2024-04-03 07:10:00,1,0,19,83,9,8,22,23,165
2024-04-03 07:20:00,6,3,31,86,13,8,37,28,212
2024-04-03 07:30:00,4,2,33,71,15,8,26,24,183
2024-04-03 07:40:00,10,3,26,94,16,9,32,15,205
2024-04-03 07:50:00,16,6,27,85,29,8,40,26,237
2024-04-03 08:00:00,10,6,25,65,17,9,43,26,201
2024-04-03 08:10:00,7,5,16,63,23,10,32,19,175
2024-04-03 08:20:00,9,4,10,82,15,10,42,31,203
2024-04-03 08:30:00,10,8,12,67,20,10,33,24,184
2024-04-03 08:40:00,14,9,29,79,23,10,32,22,218
2024-04-03 08:50:00,11,5,14,91,13,6,36,25,201
2024-04-03 09:00:00,16,9,13,75,14,11,33,30,201
2024-04-03 09:10:00,15,7,9,72,18,9,29,22,181
2024-04-03 09:20:00,8,4,21,83,14,9,35,17,191
2024-04-03 09:30:00,7,6,32,46,13,14,46,23,187
2024-04-03 09:40:00,14,10,41,46,15,7,39,25,197
2024-04-03 09:50:00,8,6,33,52,19,8,40,30,196
2024-04-03 10:00:00,11,7,39,59,12,8,46,31,213
2024-04-03 10:10:00,18,11,34,55,17,12,48,29,224
2024-04-03 10:20:00,10,6,43,57,17,10,55,33,231
2024-04-03 10:30:00,16,9,30,47,17,14,53,29,215
2024-04-03 10:40:00,13,9,38,47,18,8,38,28,199
2024-04-03 10:50:00,14,7,36,58,10,8,44,27,204
2024-04-03 11:00:00,9,5,25,55,14,10,58,39,215
2024-04-03 11:10:00,16,8,27,65,9,6,42,35,208
2024-04-03 11:20:00,8,4,20,60,13,11,46,25,187
2024-04-03 11:30:00,11,6,32,52,16,10,57,37,221
2024-04-03 11:40:00,8,5,22,49,13,11,61,33,202
2024-04-03 11:50:00,24,7,30,62,19,13,59,36,250
2024-04-03 12:00:00,11,6,41,63,23,6,60,33,243
2024-04-03 12:10:00,16,7,28,65,12,7,46,28,209
2024-04-03 12:20:00,7,5,32,47,16,8,64,37,216
