datetime,D1Z,D2Z,D3Z,D4Z,D5Z,D6Z,D7Z,D8Z,D9Z,D10Z,D11Z,D12Z,D13Z,D14Z,D15Z,D16Z,D17Z,D18Z,D19Z,D20Z,D21Z,D22Z,D23Z,D24Z,Total
2024-03-27 19:00:00,1,41,0,63,57,44,43,39,60,59,0,0,0,0,29,0,81,81,0,0,25,24,79,77,803
2024-03-27 19:10:00,0,41,0,49,33,30,29,28,47,46,0,0,0,0,23,0,75,72,0,0,17,17,77,77,661
2024-03-27 19:20:00,0,37,0,51,39,41,43,43,50,51,0,0,0,0,28,0,70,71,0,0,22,22,76,77,721
2024-03-27 19:30:00,1,28,0,39,29,33,32,25,37,37,0,0,0,0,17,0,52,53,0,0,16,15,52,52,518
2024-03-27 19:40:00,0,26,0,37,34,39,37,37,38,39,0,0,0,0,25,0,60,60,0,0,20,20,65,65,602
2024-03-27 19:50:00,0,32,0,37,31,37,38,36,34,36,0,0,0,0,21,0,57,59,0,0,13,12,62,63,568
2024-03-27 20:00:00,0,34,0,47,24,25,24,24,44,46,0,0,0,0,19,0,57,56,0,0,19,19,56,56,550
2024-03-27 20:10:00,0,36,0,43,36,35,35,31,41,42,0,0,0,0,17,0,62,64,0,0,17,17,62,62,600
2024-03-27 20:20:00,1,25,0,27,23,27,26,22,27,26,0,0,0,0,11,0,47,47,0,0,9,9,50,50,427
2024-03-27 20:30:00,0,8,0,22,15,16,17,17,21,21,0,0,0,0,10,0,30,30,0,0,9,9,32,32,289
2024-03-27 20:40:00,0,20,0,33,26,29,29,26,30,32,0,0,0,0,17,0,41,42,0,0,13,13,42,42,435
2024-03-27 20:50:00,0,18,0,31,23,20,20,15,32,33,0,0,0,0,20,0,39,39,0,0,13,12,45,45,405
2024-03-27 21:00:00,0,18,0,27,13,13,13,13,25,26,0,0,0,0,13,0,25,27,0,0,13,13,27,27,293
2024-03-27 21:10:00,0,26,1,28,26,27,27,25,20,22,0,0,0,0,15,0,38,38,0,0,12,12,34,34,385
2024-03-27 21:20:00,0,18,0,24,31,32,31,31,26,28,0,0,0,0,22,0,44,44,0,0,22,22,49,49,473
2024-03-27 21:30:00,1,19,1,22,25,26,25,24,22,22,0,0,0,0,6,0,43,43,0,0,6,6,44,44,379
2024-03-27 21:40:00,0,17,0,27,20,22,23,23,26,27,0,0,0,0,12,0,38,38,0,0,11,11,36,36,367
2024-03-27 21:50:00,0,21,3,35,27,26,26,24,31,32,0,0,0,0,10,0,47,48,0,0,8,8,50,50,446
2024-03-27 22:00:00,0,22,0,29,29,33,33,33,30,30,0,0,0,0,11,0,51,51,0,0,7,7,52,52,470
2024-03-27 22:10:00,0,20,0,26,23,23,22,20,25,27,0,0,0,0,11,0,43,43,0,0,7,7,48,48,393
2024-03-27 22:20:00,0,12,0,16,24,24,24,19,17,17,0,0,0,0,7,0,39,40,0,0,6,6,39,39,329
2024-03-27 22:30:00,0,17,1,25,16,17,16,14,24,24,0,0,0,0,11,0,33,33,0,0,10,10,33,33,317
2024-03-27 22:40:00,1,8,0,14,16,17,17,16,15,15,0,0,0,0,9,0,24,24,0,0,6,6,27,27,242
2024-03-27 22:50:00,0,11,1,21,10,11,11,11,21,20,0,0,0,0,11,0,24,25,0,0,10,10,25,25,247
2024-03-27 23:00:00,0,6,0,12,15,16,15,14,9,11,0,0,0,0,6,0,20,20,0,0,5,5,20,20,194
2024-03-27 23:10:00,0,16,0,15,12,12,13,13,15,15,0,0,0,0,1,0,27,26,0,0,2,2,27,27,223
2024-03-27 23:20:00,0,8,0,14,8,8,8,5,12,12,0,0,0,0,10,0,12,12,0,0,8,8,14,14,153
2024-03-27 23:30:00,0,16,0,19,4,4,4,4,19,19,0,0,0,0,9,0,16,17,0,0,8,8,16,16,179
2024-03-27 23:40:00,0,8,0,8,10,11,11,11,8,8,0,0,0,0,6,0,10,12,0,0,5,5,14,14,141
2024-03-27 23:50:00,0,5,0,7,4,7,7,5,7,7,0,0,0,0,2,0,12,12,0,0,1,1,13,13,103
2024-03-28 00:00:00,0,3,0,5,4,6,6,6,5,5,0,0,0,0,4,0,8,8,0,0,4,4,8,8,84
2024-03-28 00:10:00,0,2,0,7,10,10,9,9,7,7,0,0,0,0,6,0,9,10,0,0,2,2,13,13,116
2024-03-28 00:20:00,0,2,0,6,9,9,9,9,6,7,0,0,0,0,3,0,11,11,0,0,2,2,12,12,110
2024-03-28 00:30:00,0,9,1,9,8,8,7,6,8,8,0,0,0,0,2,0,15,15,0,0,2,2,15,15,130
2024-03-28 00:40:00,0,1,1,3,6,6,7,7,3,3,0,0,0,0,1,0,9,9,0,0,0,0,10,10,76
2024-03-28 00:50:00,0,5,0,5,3,3,3,3,5,5,0,0,0,0,1,0,7,7,0,0,1,1,7,7,63
2024-03-28 01:00:00,0,5,0,7,5,4,4,4,8,7,0,0,0,0,0,0,10,11,0,0,0,0,11,11,87
2024-03-28 01:10:00,0,4,5,4,2,3,3,3,4,4,0,0,0,0,1,0,6,6,0,0,1,1,6,6,59
2024-03-28 01:20:00,0,1,0,1,3,3,3,3,1,1,0,0,0,0,0,0,4,4,0,0,0,0,4,4,32
2024-03-28 01:30:00,0,4,0,4,6,6,6,4,4,4,0,0,0,0,3,0,5,6,0,0,3,3,6,6,70
2024-03-28 01:40:00,0,1,0,1,4,4,3,3,1,2,0,0,0,0,1,0,5,5,0,0,1,1,5,5,42
2024-03-28 01:50:00,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,2,2,16
2024-03-28 02:00:00,0,2,0,4,1,1,1,1,3,3,0,0,0,0,0,0,4,4,0,0,0,0,4,4,32
2024-03-28 02:10:00,0,5,0,9,5,5,5,5,8,9,0,0,0,0,6,0,8,8,0,0,6,5,7,7,98
2024-03-28 02:20:00,0,2,0,3,0,0,0,0,2,3,0,0,0,0,3,0,0,0,0,0,3,3,2,2,23
2024-03-28 02:30:00,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,2,2,15
2024-03-28 02:40:00,0,4,0,5,1,1,1,1,4,4,0,0,0,0,2,0,2,2,0,0,3,3,2,2,37
2024-03-28 02:50:00,0,1,0,2,1,2,2,2,3,3,0,0,0,0,2,0,3,3,0,0,2,2,3,3,34
2024-03-28 03:00:00,0,2,0,5,0,1,1,1,5,5,0,0,0,0,3,0,3,3,0,0,4,4,2,2,41
2024-03-28 03:10:00,0,2,1,3,0,0,0,0,2,3,0,0,0,0,1,0,2,2,0,0,1,1,1,1,20
2024-03-28 03:20:00,0,2,0,2,2,3,3,3,2,2,0,0,0,0,0,0,4,5,0,0,0,0,5,5,38
2024-03-28 03:30:00,0,1,0,2,1,1,1,1,1,2,0,0,0,0,1,0,2,2,0,0,1,1,2,2,21
2024-03-28 03:40:00,0,1,0,1,5,5,5,4,1,1,0,0,0,0,0,0,6,6,0,0,0,0,4,4,43
2024-03-28 03:50:00,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3,3,12
2024-03-28 04:00:00,0,3,0,3,0,0,0,0,2,3,0,0,0,0,1,0,2,2,0,0,1,1,2,2,22
2024-03-28 04:10:00,0,1,0,1,2,2,2,2,1,1,0,0,0,0,1,0,2,2,0,0,1,1,2,2,23
2024-03-28 04:20:00,0,2,2,2,3,3,3,3,2,2,0,0,0,0,0,0,4,4,0,0,0,0,4,4,38
2024-03-28 04:30:00,0,2,1,2,2,2,2,2,2,2,0,0,1,0,1,0,4,4,0,0,1,1,4,4,37
2024-03-28 04:40:00,0,0,1,3,1,1,1,0,2,2,0,0,0,0,2,0,1,1,0,0,2,2,1,1,21
2024-03-28 04:50:00,0,5,0,4,1,1,1,1,4,4,0,0,0,0,1,0,4,4,0,0,1,1,4,4,40
2024-03-28 05:00:00,0,5,0,2,2,2,2,2,2,2,0,0,0,0,0,0,4,4,0,0,0,0,4,4,35
2024-03-28 05:10:00,0,1,2,3,1,2,2,2,3,3,0,0,2,2,5,0,3,3,0,0,3,3,3,3,46
2024-03-28 05:20:00,0,6,1,8,4,4,4,4,7,7,0,0,1,1,4,0,10,10,0,0,2,2,10,9,94
2024-03-28 05:30:00,0,9,1,15,6,5,6,4,11,12,0,0,0,0,4,0,13,13,0,0,3,2,13,14,131
2024-03-28 05:40:00,0,10,1,13,11,13,13,12,15,15,0,0,1,1,8,0,22,22,0,0,5,5,21,21,209
2024-03-28 05:50:00,0,8,2,23,5,4,4,4,12,14,0,0,1,1,3,0,14,16,0,0,3,3,15,15,147
2024-03-28 06:00:00,0,7,1,13,15,17,17,15,13,14,0,0,0,0,4,0,25,27,0,0,3,3,24,24,222
2024-03-28 06:10:00,0,12,2,12,16,17,16,14,11,11,0,0,1,1,5,0,24,24,0,0,3,3,24,24,220
2024-03-28 06:20:00,0,25,1,26,11,10,10,7,23,23,0,0,0,0,9,0,25,25,0,0,8,8,24,24,259
2024-03-28 06:30:00,0,14,1,23,20,24,23,20,17,18,0,0,1,1,15,0,29,30,0,0,12,11,31,29,319
2024-03-28 06:40:00,0,16,0,22,27,27,25,23,17,17,0,0,0,0,13,0,25,29,0,0,11,11,30,30,323
2024-03-28 06:50:00,0,22,6,34,12,13,15,13,28,28,0,0,1,1,12,0,34,34,0,0,11,10,32,32,338
2024-03-28 07:00:00,0,19,1,24,20,21,20,20,21,21,0,0,1,1,14,0,33,34,0,0,12,12,35,33,342
2024-03-28 07:10:00,0,26,4,35,23,25,23,20,23,26,0,0,0,0,14,0,33,32,0,0,13,13,33,30,373
2024-03-28 07:20:00,0,33,1,45,22,24,25,23,32,35,0,0,1,1,25,0,43,43,0,0,24,24,37,34,472
2024-03-28 07:30:00,0,31,1,52,30,31,31,29,37,40,0,0,0,0,22,0,48,48,0,0,21,19,48,48,536
2024-03-28 07:40:00,0,53,0,60,34,36,36,35,50,54,0,0,1,1,28,0,64,65,0,0,26,25,59,60,687
2024-03-28 07:50:00,0,35,0,55,59,27,27,24,48,50,0,0,0,0,21,0,54,54,0,0,18,18,54,54,598
2024-03-28 08:00:00,0,27,1,43,27,28,30,26,36,40,0,0,0,0,23,0,52,51,0,0,22,21,43,42,512
2024-03-28 08:10:00,0,32,1,55,25,29,28,28,43,45,0,0,0,0,18,0,56,56,0,0,17,17,49,49,548
2024-03-28 08:20:00,0,37,1,48,20,23,23,21,35,39,0,0,1,1,20,0,42,43,0,0,20,20,41,41,476
2024-03-28 08:30:00,1,43,0,52,40,43,44,43,47,49,0,0,0,0,22,0,69,68,0,0,20,20,61,60,682
2024-03-28 08:40:00,2,37,2,58,36,39,36,34,45,45,0,0,1,1,21,0,66,66,0,0,16,16,63,62,646
2024-03-28 08:50:00,0,43,2,55,30,30,33,32,39,43,0,0,0,0,26,0,56,58,0,0,22,20,52,53,594
2024-03-28 09:00:00,0,36,4,61,30,32,32,31,46,49,0,0,0,0,26,0,57,60,0,0,23,22,53,53,615
2024-03-28 09:10:00,1,46,3,73,34,34,34,33,58,64,0,0,0,0,34,0,66,66,0,0,29,29,65,63,732
2024-03-28 09:20:00,0,62,5,79,21,23,23,21,60,65,0,0,2,2,34,0,56,56,0,0,30,30,54,53,676
2024-03-28 09:30:00,0,52,1,70,46,45,44,40,56,59,0,0,1,1,25,0,87,87,0,0,21,21,77,77,810
2024-03-28 09:40:00,2,53,2,79,42,42,42,38,62,64,0,0,1,1,37,0,81,80,0,0,30,30,78,75,839
2024-03-28 09:50:00,0,53,2,73,31,39,38,34,57,59,0,0,1,1,24,0,80,79,0,0,17,18,72,73,751
2024-03-28 10:00:00,0,46,2,80,47,48,49,48,56,58,0,0,2,1,17,0,93,95,0,0,16,16,77,77,828
2024-03-28 10:10:00,0,63,1,87,40,43,43,39,71,74,0,0,0,0,38,0,89,92,0,0,34,33,85,85,917
2024-03-28 10:20:00,2,57,0,82,34,36,35,31,66,69,0,0,0,0,28,0,82,81,0,0,23,22,73,72,793
2024-03-28 10:30:00,0,48,1,82,45,49,47,44,59,63,0,0,1,0,36,0,87,86,0,0,27,26,86,85,872
2024-03-28 10:40:00,1,58,0,74,37,43,42,40,54,56,0,0,2,2,28,0,76,78,0,0,23,23,74,71,782
2024-03-28 10:50:00,0,55,0,82,48,50,50,45,68,69,0,0,0,0,26,0,95,97,0,0,22,22,80,80,889
2024-03-28 11:00:00,1,52,1,94,50,51,47,44,76,78,0,0,0,0,41,0,102,103,0,0,35,35,100,101,1011
2024-03-28 11:10:00,1,76,4,95,38,40,44,40,75,75,0,0,0,0,29,0,106,104,0,0,22,22,92,91,954
2024-03-28 11:20:00,1,44,3,83,48,48,47,44,58,59,0,0,1,1,35,0,84,88,0,0,25,24,84,84,861
2024-03-28 11:30:00,0,71,3,95,43,45,46,46,76,77,0,0,3,3,32,0,101,107,0,0,23,23,90,90,974
2024-03-28 11:40:00,0,73,1,103,49,56,55,53,87,93,0,0,0,0,37,0,113,115,0,0,32,29,107,108,1111
2024-03-28 11:50:00,1,73,4,107,53,43,42,38,87,88,0,0,0,0,39,0,110,112,0,0,30,30,102,104,1063
2024-03-28 12:00:00,0,73,7,108,84,46,47,49,84,85,0,0,2,2,29,0,113,114,0,0,28,28,104,104,1107
2024-03-28 12:10:00,0,74,6,93,45,45,45,45,79,79,0,0,1,3,44,0,88,102,0,0,32,31,110,110,1032
2024-03-28 12:20:00,0,89,3,96,45,46,48,46,80,82,0,0,0,0,50,0,87,93,0,0,28,28,100,101,1022
2024-03-28 12:30:00,0,72,3,104,62,60,60,51,79,82,0,0,1,1,45,0,116,115,0,0,40,39,107,104,1141
2024-03-28 12:40:00,1,65,1,95,58,62,53,49,85,99,0,0,1,1,48,0,119,119,0,0,49,48,95,96,1144
2024-03-28 12:50:00,0,61,3,99,54,51,50,50,84,85,0,0,1,1,39,0,109,110,0,0,31,31,103,103,1065
2024-03-28 13:00:00,0,53,0,81,55,55,56,52,68,71,0,0,2,2,37,0,100,103,0,0,30,30,102,101,998
2024-03-28 13:10:00,0,46,1,79,51,55,55,53,65,70,0,0,0,0,30,0,110,111,0,0,27,26,106,106,991
2024-03-28 13:20:00,0,56,0,84,56,58,58,55,75,79,0,0,0,0,39,0,113,112,0,0,34,34,114,114,1081
2024-03-28 13:30:00,0,57,1,84,50,55,53,50,71,76,0,0,1,1,33,0,112,112,0,0,28,28,107,107,1026
2024-03-28 13:40:00,2,80,2,105,53,56,53,50,84,93,0,0,0,0,44,0,99,104,0,0,38,37,99,98,1097
2024-03-28 13:50:00,0,67,2,90,40,43,44,43,80,82,0,0,0,0,35,0,111,113,0,0,34,34,100,99,1017
2024-03-28 14:00:00,0,77,2,98,54,58,56,57,86,89,0,0,1,1,36,0,111,111,0,0,34,33,102,102,1108
2024-03-28 14:10:00,0,63,0,102,59,60,58,57,90,94,0,0,1,1,47,0,128,127,0,0,45,46,126,127,1231
2024-03-28 14:20:00,2,72,2,105,51,55,55,52,96,95,0,0,0,0,45,0,116,118,0,0,37,37,108,108,1154
2024-03-28 14:30:00,0,82,0,112,61,63,62,55,88,93,0,0,0,0,54,0,121,121,0,0,45,45,126,126,1254
2024-03-28 14:40:00,0,81,1,118,62,55,55,49,99,106,0,0,0,0,59,0,105,109,0,0,45,44,102,102,1192
2024-03-28 14:50:00,0,82,2,105,62,64,62,60,91,93,0,0,0,0,44,0,133,133,0,0,42,41,122,120,1256
2024-03-28 15:00:00,0,71,1,99,115,71,70,62,84,87,0,0,1,1,42,0,131,132,0,0,37,37,126,127,1294
2024-03-28 15:10:00,0,64,0,102,71,70,70,66,91,89,0,0,0,0,41,0,122,124,0,0,30,30,127,127,1224
2024-03-28 15:20:00,0,78,2,115,56,61,62,59,102,101,0,0,0,0,40,0,136,135,0,0,39,39,122,122,1269
2024-03-28 15:30:00,0,81,1,117,64,66,65,58,104,108,0,0,0,0,45,0,144,146,0,0,37,37,139,140,1352
2024-03-28 15:40:00,0,66,1,108,92,77,74,65,92,100,0,0,0,0,41,0,146,147,0,0,35,35,138,138,1355
2024-03-28 15:50:00,0,71,0,107,69,78,75,73,95,99,0,0,1,1,42,0,150,150,0,0,40,39,142,143,1375
2024-03-28 16:00:00,0,85,1,120,66,75,77,74,105,108,0,0,0,0,59,0,137,137,0,0,52,51,131,131,1409
2024-03-28 16:10:00,2,75,2,99,89,86,86,79,89,93,0,0,0,0,48,0,156,156,0,0,32,32,159,159,1442
2024-03-28 16:20:00,1,60,0,111,72,80,78,73,95,98,0,0,0,0,39,0,151,153,0,0,36,36,144,144,1371
2024-03-28 16:30:00,1,77,1,111,68,70,73,65,92,94,0,0,0,0,35,0,146,146,0,0,31,31,135,135,1311
2024-03-28 16:40:00,0,81,1,103,73,81,78,72,87,93,0,0,1,1,55,0,134,135,0,0,46,45,128,127,1341
2024-03-28 16:50:00,0,78,1,103,69,64,65,60,96,98,0,0,0,0,38,0,136,136,0,0,32,32,133,132,1273
2024-03-28 17:00:00,0,76,0,102,68,77,76,69,96,99,0,0,0,0,46,0,145,145,0,0,37,37,140,140,1353
2024-03-28 17:10:00,1,68,1,103,143,73,72,66,88,90,0,0,0,0,58,0,130,132,0,0,41,41,143,143,1393
2024-03-28 17:20:00,0,66,1,95,70,69,70,67,88,90,0,0,0,0,49,0,137,140,0,0,45,45,132,132,1296
2024-03-28 17:30:00,0,58,0,96,56,63,62,59,85,92,0,0,0,0,39,0,123,123,0,0,33,33,124,124,1170
2024-03-28 17:40:00,0,65,0,91,67,70,69,61,86,87,0,0,0,0,36,0,134,133,0,0,28,29,127,126,1209
2024-03-28 17:50:00,0,63,0,105,61,67,67,60,98,101,0,0,0,0,39,0,138,141,0,0,36,35,135,135,1281
2024-03-28 18:00:00,0,78,0,87,62,67,67,62,80,81,0,0,0,0,42,0,124,126,0,0,32,33,124,124,1189
2024-03-28 18:10:00,0,71,0,84,63,65,62,58,81,85,0,0,0,0,46,0,120,121,0,0,36,36,118,118,1164
2024-03-28 18:20:00,0,76,0,91,77,71,70,66,81,81,0,0,0,0,48,0,128,127,0,0,37,37,137,137,1264
2024-03-28 18:30:00,0,70,1,104,56,62,64,61,95,99,0,0,1,1,40,0,133,134,0,0,38,37,125,125,1246
2024-03-28 18:40:00,1,53,0,80,54,60,62,58,74,78,0,0,0,0,38,0,106,106,0,0,30,29,109,111,1049
2024-03-28 18:50:00,0,47,0,63,62,58,58,55,60,63,0,0,0,0,41,0,91,91,0,0,33,32,89,89,932
2024-03-28 19:00:00,0,55,1,78,57,44,44,42,78,75,0,0,0,0,33,0,93,93,0,0,28,28,96,97,942
2024-03-28 19:10:00,0,59,1,63,60,56,57,53,58,61,0,0,0,0,33,0,97,97,0,0,25,25,102,101,948
2024-03-28 19:20:00,1,44,1,58,141,50,49,45,56,59,0,0,0,0,23,0,101,102,0,0,21,21,97,97,966
2024-03-28 19:30:00,0,37,4,53,27,32,30,29,46,46,0,0,0,0,26,0,55,55,0,0,22,22,59,59,602
2024-03-28 19:40:00,0,33,0,47,45,45,45,41,47,47,0,0,0,0,24,0,76,75,0,0,19,19,74,74,711
2024-03-28 19:50:00,0,35,0,46,27,33,33,29,44,44,0,0,0,0,18,0,59,60,0,0,14,14,61,61,578
2024-03-28 20:00:00,0,42,1,64,30,30,30,26,51,53,0,0,0,0,19,0,73,73,0,0,16,16,74,74,672
2024-03-28 20:10:00,1,23,1,41,36,41,41,37,37,39,0,0,0,0,20,0,66,68,0,0,18,17,69,68,623
2024-03-28 20:20:00,0,26,1,41,32,31,31,28,40,40,0,0,0,0,24,0,51,51,0,0,20,20,55,55,546
2024-03-28 20:30:00,0,26,0,37,15,17,17,15,34,35,0,0,0,0,13,0,42,42,0,0,11,11,37,38,390
2024-03-28 20:40:00,0,24,0,39,29,32,33,27,39,39,0,0,0,0,20,0,44,45,0,0,17,17,51,51,507
2024-03-28 20:50:00,0,27,0,35,35,35,34,32,34,34,0,0,0,0,14,0,60,62,0,0,7,7,64,64,544
2024-03-28 21:00:00,0,32,0,40,27,32,33,30,39,40,0,0,0,0,20,0,54,55,0,0,15,15,58,58,548
2024-03-28 21:10:00,1,19,0,28,34,39,37,34,28,29,0,0,0,0,16,0,49,49,0,0,16,16,47,46,488
2024-03-28 21:20:00,0,24,0,27,34,31,30,27,26,26,0,0,0,0,6,0,49,49,0,0,6,6,50,50,441
2024-03-28 21:30:00,0,22,0,27,29,27,27,24,29,29,0,0,0,0,13,0,41,41,0,0,12,12,42,42,417
2024-03-28 21:40:00,0,24,2,31,25,29,29,27,29,30,0,0,0,0,18,0,46,45,0,0,14,14,45,45,453
2024-03-28 21:50:00,0,16,2,29,21,23,23,20,24,25,0,0,0,0,9,0,40,40,0,0,6,6,43,43,370
2024-03-28 22:00:00,0,39,2,50,27,28,26,23,50,50,0,0,0,0,20,0,59,59,0,0,20,20,60,59,592
2024-03-28 22:10:00,0,13,0,21,29,29,31,28,21,21,0,0,0,0,8,0,43,43,0,0,5,5,43,44,384
2024-03-28 22:20:00,0,25,0,32,28,32,32,26,32,32,0,0,0,0,12,0,53,52,0,0,9,9,52,52,478
2024-03-28 22:30:00,1,27,2,33,16,16,16,15,33,33,0,0,0,0,11,0,42,42,0,0,11,11,42,42,393
2024-03-28 22:40:00,0,24,1,28,17,20,21,19,29,29,0,0,0,0,17,0,34,35,0,0,10,10,40,40,374
2024-03-28 22:50:00,1,26,1,35,28,28,29,28,35,35,0,0,0,0,16,0,45,46,0,0,15,15,44,44,471
2024-03-28 23:00:00,0,15,0,18,24,27,27,26,16,16,0,0,0,0,11,0,32,35,0,0,8,8,41,41,345
2024-03-28 23:10:00,0,8,0,12,14,15,14,13,13,13,0,0,0,0,4,0,21,22,0,0,3,3,23,23,201
2024-03-28 23:20:00,0,13,0,14,21,21,22,20,14,14,0,0,0,0,2,0,32,33,0,0,3,3,32,32,276
2024-03-28 23:30:00,0,12,0,17,13,15,15,15,17,17,0,0,0,0,7,0,26,26,0,0,6,6,26,27,245
2024-03-28 23:40:00,0,17,0,22,12,10,10,10,22,23,0,0,0,0,11,0,22,22,0,0,10,11,22,22,246
2024-03-28 23:50:00,0,6,0,8,8,11,11,8,8,8,0,0,0,0,4,0,15,15,0,0,3,3,16,16,140
2024-03-29 00:00:00,0,14,0,17,18,18,18,16,17,17,0,0,0,0,7,0,26,26,0,0,6,6,25,24,255
2024-03-29 00:10:00,0,13,0,15,10,8,8,7,15,15,0,0,0,0,8,0,16,16,0,0,6,6,17,17,177
2024-03-29 00:20:00,0,13,1,15,11,11,10,10,15,15,0,0,0,0,7,0,17,17,0,0,4,4,19,19,188
2024-03-29 00:30:00,1,14,1,14,4,5,6,5,14,14,0,0,0,0,6,0,15,15,0,0,5,5,16,16,156
2024-03-29 00:40:00,0,6,0,11,8,9,8,8,11,11,0,0,0,0,4,0,11,15,0,0,5,5,13,13,138
2024-03-29 00:50:00,0,8,1,9,12,14,13,11,8,9,0,0,0,0,3,0,19,19,0,0,2,2,19,19,168
2024-03-29 01:00:00,0,9,0,9,13,14,14,10,11,11,0,0,0,0,3,0,21,21,0,0,4,4,24,24,192
2024-03-29 01:10:00,0,6,3,9,4,4,4,4,8,8,0,0,0,0,3,0,8,8,0,0,2,2,9,9,91
2024-03-29 01:20:00,0,4,0,6,7,9,9,9,6,6,0,0,0,0,4,0,12,12,0,0,3,3,12,12,114
2024-03-29 01:30:00,0,5,0,6,6,6,6,6,6,6,0,0,0,0,4,0,7,7,0,0,3,3,7,7,85
2024-03-29 01:40:00,1,4,1,9,5,6,4,3,9,9,0,0,0,0,3,0,11,11,0,0,4,4,11,11,106
2024-03-29 01:50:00,0,4,0,5,5,5,7,7,5,5,0,0,0,0,2,0,10,10,0,0,1,1,9,9,85
2024-03-29 02:00:00,0,8,0,8,5,5,5,5,8,8,0,0,0,0,4,0,9,9,0,0,3,3,12,12,104
2024-03-29 02:10:00,0,2,3,8,4,5,5,3,8,8,0,0,0,0,4,0,10,9,0,0,4,4,9,9,95
2024-03-29 02:20:00,0,5,0,6,5,5,5,5,5,5,0,0,0,0,2,0,9,9,0,0,2,2,8,8,81
2024-03-29 02:30:00,0,7,0,10,5,4,4,3,9,9,0,0,0,0,6,0,7,7,0,0,5,5,8,8,97
2024-03-29 02:40:00,0,1,0,2,3,4,4,3,2,2,0,0,0,0,2,0,5,5,0,0,3,3,6,5,50
2024-03-29 02:50:00,0,4,0,6,6,7,7,7,6,6,0,0,0,0,3,0,10,10,0,0,3,3,10,10,98
2024-03-29 03:00:00,0,4,1,4,2,2,2,2,4,4,0,0,0,0,2,0,4,4,0,0,2,2,4,4,47
2024-03-29 03:10:00,0,7,0,6,3,3,3,3,5,6,0,0,0,0,3,0,6,6,0,0,2,2,6,6,67
2024-03-29 03:20:00,0,7,0,8,3,7,7,5,8,8,0,0,0,0,4,0,9,9,0,0,3,3,10,10,101
2024-03-29 03:30:00,0,4,0,5,5,5,5,5,5,5,0,0,0,0,2,0,8,8,0,0,3,3,8,8,79
2024-03-29 03:40:00,0,0,0,1,5,6,6,6,1,1,0,0,0,0,3,0,3,4,0,0,0,0,7,7,50
2024-03-29 03:50:00,0,0,0,0,4,5,4,4,0,0,0,0,0,0,2,0,4,3,0,0,0,0,4,4,34
2024-03-29 04:00:00,1,5,0,6,1,2,2,2,6,6,0,0,0,0,2,0,6,6,0,0,2,2,6,6,61
2024-03-29 04:10:00,0,3,0,4,2,2,2,2,4,4,0,0,0,0,2,0,4,4,0,0,2,2,4,4,45
2024-03-29 04:20:00,0,0,0,1,1,2,2,1,1,1,0,0,0,0,1,0,2,2,0,0,1,1,1,1,18
2024-03-29 04:30:00,0,4,0,5,3,3,3,3,5,5,0,0,0,0,2,0,6,6,0,0,2,2,7,7,63
2024-03-29 04:40:00,0,2,1,3,1,1,1,1,3,3,0,0,0,0,1,0,3,3,0,0,1,1,3,3,31
2024-03-29 04:50:00,0,4,0,4,1,2,2,2,4,4,0,0,0,0,2,0,4,4,0,0,2,2,3,3,43
2024-03-29 05:00:00,0,5,0,5,2,3,3,3,5,5,0,0,0,0,2,0,5,5,0,0,2,2,5,5,57
2024-03-29 05:10:00,0,5,0,5,2,2,2,2,4,5,0,0,0,0,2,0,6,6,0,0,2,2,6,6,57
2024-03-29 05:20:00,0,5,0,9,0,0,0,0,6,7,0,0,0,0,3,0,4,4,0,0,4,4,3,3,52
2024-03-29 05:30:00,0,2,0,4,5,4,4,3,6,6,0,0,0,0,6,0,4,4,0,0,5,5,5,6,69
2024-03-29 05:40:00,0,1,0,5,2,2,3,3,4,4,0,0,0,0,4,0,3,3,0,0,4,4,3,3,48
2024-03-29 05:50:00,0,4,0,6,6,6,6,6,6,6,0,0,0,0,4,0,8,8,0,0,3,3,9,9,90
2024-03-29 06:00:00,0,2,0,4,5,5,5,5,4,4,0,0,0,0,1,0,8,8,0,0,1,1,8,8,69
2024-03-29 06:10:00,0,5,0,6,3,4,4,4,6,6,0,0,0,0,5,0,5,5,0,0,4,4,5,5,71
2024-03-29 06:20:00,0,8,0,10,4,5,5,4,8,10,0,0,0,0,3,0,10,11,0,0,5,5,11,11,110
2024-03-29 06:30:00,0,2,0,5,1,1,1,1,5,5,0,0,0,0,2,0,4,4,0,0,2,2,4,4,43
2024-03-29 06:40:00,0,6,0,6,8,8,7,7,6,7,0,0,0,0,4,0,9,10,0,0,4,4,9,9,104
2024-03-29 06:50:00,0,3,1,5,4,4,4,4,5,5,0,0,0,0,3,0,4,5,0,0,3,3,6,6,65
2024-03-29 07:00:00,0,3,0,5,4,5,4,4,5,5,0,0,0,0,2,0,7,7,0,0,2,2,8,8,71
2024-03-29 07:10:00,0,11,0,12,5,6,7,7,12,12,0,0,0,0,4,0,15,15,0,0,4,4,14,14,142
2024-03-29 07:20:00,0,2,0,3,6,6,6,5,3,4,0,0,0,0,5,0,5,6,0,0,4,4,5,5,69
