datetime,V11Z,V12Z,D21Z,D22Z,V23Z,V24Z,V33Z,V31Z,V32Z,V41Z,D51Z,V52Z,V101Z,D111Z,V112Z,V122Z,Total
2024-03-03 00:40:00,13,20,12,8,11,8,0,10,0,12,16,16,44,20,15,16,221
2024-03-03 00:50:00,14,26,13,3,14,0,0,1,0,9,9,8,14,21,11,21,164
2024-03-03 01:00:00,19,23,20,4,11,3,0,6,44,10,17,21,11,12,16,10,227
2024-03-03 01:10:00,8,15,11,3,12,1,0,2,2,11,13,11,14,17,8,15,143
2024-03-03 01:20:00,14,28,15,2,14,2,0,6,0,7,9,11,8,17,14,13,160
2024-03-03 01:30:00,20,39,17,7,21,7,0,8,3,15,14,19,5,6,6,6,193
2024-03-03 01:40:00,9,16,8,9,7,6,0,11,3,6,9,8,11,16,14,9,142
2024-03-03 01:50:00,11,24,11,4,15,1,0,3,0,13,16,20,11,14,10,8,161
2024-03-03 02:00:00,7,11,7,6,5,1,0,3,0,10,11,10,5,11,6,8,101
2024-03-03 02:10:00,8,14,7,4,7,3,0,5,2,9,12,12,10,11,6,11,121
2024-03-03 02:20:00,9,14,7,6,9,5,0,5,1,9,11,11,4,6,6,4,107
2024-03-03 02:30:00,9,11,7,1,8,0,0,0,1,9,13,13,7,8,10,10,107
2024-03-03 02:40:00,5,8,6,5,6,2,0,9,0,7,8,5,5,9,5,10,90
2024-03-03 02:50:00,4,2,2,3,4,3,0,4,3,4,4,8,4,9,6,8,68
2024-03-03 03:00:00,8,11,6,3,6,0,0,0,3,5,10,8,5,7,9,4,85
2024-03-03 03:10:00,3,4,2,4,2,4,0,9,0,9,13,10,6,9,11,5,91
2024-03-03 03:20:00,6,14,6,4,7,3,0,6,1,7,9,8,4,9,8,8,100
2024-03-03 03:30:00,8,9,6,3,5,1,0,0,5,7,8,9,7,8,7,4,87
2024-03-03 03:40:00,10,14,9,3,10,0,0,0,2,7,10,12,5,7,4,5,98
2024-03-03 03:50:00,7,13,7,4,7,3,0,5,0,3,2,4,1,3,4,3,66
2024-03-03 04:00:00,6,6,7,5,5,3,0,5,4,4,4,6,3,5,8,7,78
2024-03-03 04:10:00,5,10,4,5,5,1,0,3,2,8,10,11,3,9,7,7,90
2024-03-03 04:20:00,14,19,12,4,14,3,0,4,5,3,3,3,4,5,6,6,105
2024-03-03 04:30:00,5,10,58,5,6,3,0,4,0,6,7,7,7,8,9,4,139
2024-03-03 04:40:00,8,13,13,3,12,3,0,5,2,7,14,12,5,7,5,4,113
2024-03-03 04:50:00,10,14,8,4,7,2,0,3,2,3,4,5,6,9,9,6,92
2024-03-03 05:00:00,9,15,9,5,10,4,0,9,1,12,16,20,0,7,5,11,133
2024-03-03 05:10:00,13,17,9,8,12,4,0,6,4,6,7,10,4,14,7,15,136
2024-03-03 05:20:00,9,14,9,4,7,3,0,7,8,7,5,9,5,8,8,5,108
2024-03-03 05:30:00,4,10,5,7,5,7,0,14,0,7,11,12,12,11,15,5,125
2024-03-03 05:40:00,8,15,7,2,6,2,0,3,0,2,1,2,13,14,11,3,89
2024-03-03 05:50:00,8,13,7,6,8,5,0,6,3,3,3,3,12,15,16,14,122
2024-03-03 06:00:00,7,10,7,3,7,4,0,4,0,3,6,4,10,10,11,3,89
2024-03-03 06:10:00,5,7,4,6,5,2,0,8,1,9,9,12,9,15,10,8,110
2024-03-03 06:20:00,3,0,1,2,0,0,0,0,3,8,10,12,7,5,6,5,62
2024-03-03 06:30:00,9,10,5,1,7,1,0,2,4,8,11,11,11,12,10,6,108
2024-03-03 06:40:00,6,5,4,1,3,1,0,2,3,25,8,8,7,9,8,10,100
2024-03-03 06:50:00,7,2,4,1,4,0,0,0,4,9,12,10,5,7,6,1,72
2024-03-03 07:00:00,10,9,10,1,9,1,0,2,1,5,4,4,6,7,9,2,80
2024-03-03 07:10:00,6,7,7,3,7,1,0,5,2,9,8,9,7,5,4,4,84
2024-03-03 07:20:00,6,4,8,0,5,0,0,0,0,10,9,9,7,6,5,2,71
2024-03-03 07:30:00,3,3,3,4,3,2,0,2,0,7,6,6,57,10,12,2,120
2024-03-03 07:40:00,5,7,5,5,5,1,0,1,1,7,6,9,7,7,7,4,77
2024-03-03 07:50:00,4,3,4,1,4,0,0,0,0,7,6,7,5,5,5,4,55
2024-03-03 08:00:00,4,4,5,2,4,0,0,0,1,7,6,6,6,5,4,4,58
2024-03-03 08:10:00,5,5,6,6,6,3,0,2,1,9,13,9,6,7,6,10,94
2024-03-03 08:20:00,7,8,6,1,6,0,0,0,3,10,9,9,13,11,11,4,98
2024-03-03 08:30:00,8,9,8,6,8,4,0,3,1,10,8,9,13,12,12,6,117
2024-03-03 08:40:00,5,4,4,5,4,2,0,3,1,12,6,13,17,14,16,6,112
2024-03-03 08:50:00,7,6,9,2,10,2,0,2,1,10,10,10,21,17,20,5,132
2024-03-03 09:00:00,11,9,9,0,11,0,0,0,0,16,8,16,13,10,7,12,122
2024-03-03 09:10:00,12,11,12,4,11,2,0,1,0,8,4,9,20,17,19,14,144
2024-03-03 09:20:00,9,6,10,5,10,4,0,3,4,18,9,20,22,15,22,16,173
2024-03-03 09:30:00,11,11,13,5,12,2,0,2,2,14,8,14,20,13,16,8,151
2024-03-03 09:40:00,16,14,17,7,18,6,0,4,2,15,12,17,31,23,28,11,221
2024-03-03 09:50:00,11,9,11,7,11,8,0,6,2,22,14,20,33,22,29,8,213
2024-03-03 10:00:00,15,11,19,6,16,6,0,7,2,24,14,18,31,19,29,8,225
2024-03-03 10:10:00,16,15,21,9,22,5,0,4,0,18,9,16,36,20,22,20,233
2024-03-03 10:20:00,18,18,18,3,16,4,0,5,0,27,11,21,15,14,19,11,200
2024-03-03 10:30:00,10,9,10,6,9,1,0,4,2,24,8,22,33,21,28,17,204
2024-03-03 10:40:00,15,15,17,15,17,11,0,10,0,18,13,15,29,18,32,11,236
2024-03-03 10:50:00,15,9,15,8,13,6,0,6,1,15,8,14,18,17,25,12,182
2024-03-03 11:00:00,11,12,11,12,11,8,0,6,0,55,13,26,34,19,31,14,263
2024-03-03 11:10:00,14,12,17,11,18,6,0,6,3,21,13,17,35,26,32,14,245
2024-03-03 11:20:00,22,19,26,5,24,3,0,3,0,35,26,27,28,20,23,12,273
2024-03-03 11:30:00,18,15,25,19,18,14,0,9,0,30,15,21,27,15,32,9,267
2024-03-03 11:40:00,18,14,24,7,20,7,0,8,2,35,20,32,23,18,32,14,274
2024-03-03 11:50:00,20,16,27,4,21,4,0,3,0,26,17,21,34,27,30,16,266
2024-03-03 12:00:00,31,24,32,18,32,12,0,9,0,46,20,27,26,22,34,20,353
2024-03-03 12:10:00,22,17,25,13,21,11,0,16,4,22,14,19,44,27,45,15,315
2024-03-03 12:20:00,30,21,34,15,25,11,0,11,1,33,25,32,53,29,49,18,387
2024-03-03 12:30:00,22,21,23,11,20,7,0,9,2,27,15,25,52,30,38,17,319
2024-03-03 12:40:00,21,22,27,12,21,5,0,5,3,31,21,26,54,23,33,14,318
2024-03-03 12:50:00,23,18,22,14,21,10,0,8,2,37,16,30,45,35,43,14,338
2024-03-03 13:00:00,33,22,41,18,29,14,0,14,2,29,17,29,40,29,46,10,373
2024-03-03 13:10:00,24,15,23,12,17,9,0,10,1,50,11,42,38,20,29,17,318
2024-03-03 13:20:00,30,22,34,16,27,8,0,12,1,40,22,30,32,17,30,17,338
2024-03-03 13:30:00,28,20,32,18,24,20,0,12,0,33,12,28,28,14,32,15,316
2024-03-03 13:40:00,25,20,22,12,22,9,0,9,4,31,9,31,43,15,31,11,294
2024-03-03 13:50:00,23,19,28,16,21,12,0,10,2,40,20,31,38,20,41,11,332
2024-03-03 14:00:00,23,18,24,17,16,15,0,15,0,28,23,30,58,31,51,13,362
2024-03-03 14:10:00,28,17,27,12,20,10,0,14,1,37,17,30,37,19,31,14,314
2024-03-03 14:20:00,22,21,24,15,23,12,0,10,2,23,17,24,44,29,38,13,317
2024-03-03 14:30:00,25,23,27,11,22,8,0,8,3,46,14,25,96,32,37,18,395
2024-03-03 14:40:00,26,22,31,15,28,13,0,13,2,49,15,32,56,30,46,17,395
2024-03-03 14:50:00,32,28,34,17,30,14,0,13,1,50,19,41,48,30,43,16,416
2024-03-03 15:00:00,28,23,24,10,23,7,0,10,2,31,16,31,51,30,34,13,333
2024-03-03 15:10:00,28,21,32,12,27,11,0,11,3,56,9,24,47,17,35,10,343
2024-03-03 15:20:00,27,22,29,12,28,7,0,7,3,56,32,41,46,25,36,17,388
2024-03-03 15:30:00,28,20,30,13,29,7,0,6,2,44,30,37,50,20,34,17,367
2024-03-03 15:40:00,35,22,43,6,32,7,0,4,3,35,16,33,41,20,30,16,343
2024-03-03 15:50:00,24,20,27,13,22,13,0,12,3,32,20,28,33,29,40,12,328
2024-03-03 16:00:00,32,27,33,10,26,8,0,10,4,40,26,31,31,19,32,16,345
2024-03-03 16:10:00,16,14,36,11,20,19,0,10,3,37,20,33,49,29,42,14,353
2024-03-03 16:20:00,21,18,22,16,23,11,0,9,1,45,14,38,41,24,40,14,337
2024-03-03 16:30:00,22,20,26,19,21,14,0,12,0,30,15,32,53,33,50,14,361
2024-03-03 16:40:00,27,25,30,7,22,5,0,4,3,41,16,32,45,30,38,16,341
2024-03-03 16:50:00,23,17,24,12,22,11,0,9,1,34,18,33,46,31,43,13,337
2024-03-03 17:00:00,28,21,26,14,22,11,0,11,2,33,15,33,32,14,43,13,318
2024-03-03 17:10:00,30,30,41,15,29,11,0,8,4,33,11,31,57,26,38,13,377
2024-03-03 17:20:00,39,27,44,14,38,10,0,8,0,48,20,46,42,24,32,14,406
2024-03-03 17:30:00,19,14,22,9,22,8,0,6,1,39,19,32,49,26,34,21,321
2024-03-03 17:40:00,21,21,30,16,23,12,0,13,1,36,24,34,54,33,38,20,376
2024-03-03 17:50:00,30,27,30,9,24,13,0,9,5,47,24,31,38,23,35,18,363
2024-03-03 18:00:00,38,40,35,8,25,8,0,10,6,34,13,33,35,26,28,10,349
2024-03-03 18:10:00,17,20,20,14,17,10,0,11,2,40,14,27,40,23,35,14,304
2024-03-03 18:20:00,27,42,34,9,30,8,0,18,0,39,18,26,32,20,26,15,344
2024-03-03 18:30:00,26,40,27,10,26,9,0,10,0,26,17,38,50,30,37,20,366
2024-03-03 18:40:00,33,54,33,14,34,17,0,23,2,25,21,33,45,25,34,31,424
2024-03-03 18:50:00,38,48,36,14,37,10,0,18,1,33,23,44,29,18,29,24,402
2024-03-03 19:00:00,17,30,21,10,16,7,0,22,0,44,30,47,31,21,31,27,354
2024-03-03 19:10:00,29,38,29,16,25,15,0,19,2,29,23,37,32,17,23,23,357
2024-03-03 19:20:00,33,46,35,10,27,9,0,16,0,27,30,40,32,19,30,12,366
2024-03-03 19:30:00,26,41,29,8,26,6,0,9,2,22,14,25,32,26,28,27,321
2024-03-03 19:40:00,24,43,23,15,23,15,0,27,5,22,17,29,44,24,30,27,368
2024-03-03 19:50:00,28,48,34,6,28,5,0,9,3,33,31,43,30,25,28,18,369
2024-03-03 20:00:00,16,26,18,11,40,11,0,17,2,34,21,41,33,29,35,28,362
2024-03-03 20:10:00,29,43,29,6,25,6,0,8,3,38,35,49,38,27,34,20,390
2024-03-03 20:20:00,33,44,33,6,30,5,0,10,3,28,26,32,28,18,23,29,348
2024-03-03 20:30:00,25,35,19,10,20,7,0,11,5,30,21,30,55,23,19,22,332
2024-03-03 20:40:00,30,43,24,10,24,10,0,17,7,19,13,23,37,25,29,25,336
2024-03-03 20:50:00,27,36,29,8,27,5,0,16,3,34,26,40,10,18,14,25,318
2024-03-03 21:00:00,19,39,20,9,20,8,0,16,6,14,19,23,20,14,24,20,271
2024-03-03 21:10:00,24,33,24,12,22,13,0,24,2,32,23,32,21,20,24,12,318
2024-03-03 21:20:00,19,30,19,8,17,7,0,10,0,19,16,24,16,17,21,14,237
2024-03-03 21:30:00,16,32,16,9,16,4,0,13,0,9,14,11,24,20,20,12,216
2024-03-03 21:40:00,20,36,19,8,25,9,0,4,7,17,18,23,20,23,17,14,260
2024-03-03 21:50:00,18,27,19,3,20,4,0,4,4,21,24,25,12,18,15,15,229
2024-03-03 22:00:00,26,44,28,9,25,6,0,13,4,10,20,15,17,15,21,14,267
2024-03-03 22:10:00,23,29,18,8,23,7,0,8,5,23,15,32,10,17,14,20,252
2024-03-03 22:20:00,7,11,7,6,8,5,0,9,0,12,16,16,15,25,19,18,174
2024-03-03 22:30:00,16,33,35,7,17,7,0,11,2,10,13,16,17,21,17,16,238
2024-03-03 22:40:00,8,14,8,9,9,9,0,17,0,10,13,17,13,16,17,22,182
2024-03-03 22:50:00,9,18,9,6,12,6,0,10,0,11,15,15,10,13,15,13,162
2024-03-03 23:00:00,7,10,5,5,6,7,0,9,0,8,11,12,11,17,11,16,135
2024-03-03 23:10:00,9,16,9,10,8,9,0,12,1,10,14,14,13,16,14,17,172
2024-03-03 23:20:00,7,15,7,7,12,7,0,8,2,11,13,18,14,13,13,13,160
2024-03-03 23:30:00,5,7,4,6,4,6,0,11,0,7,8,10,14,10,11,5,108
2024-03-03 23:40:00,9,14,8,8,9,6,0,8,3,4,5,9,8,14,12,7,124
2024-03-03 23:50:00,9,17,8,4,8,2,0,4,0,4,8,7,8,11,9,11,110
2024-03-04 00:00:00,9,16,10,2,10,0,0,0,1,2,2,2,3,6,3,3,69
2024-03-04 00:10:00,7,11,6,5,6,1,0,2,1,6,6,6,8,21,8,9,103
2024-03-04 00:20:00,4,10,6,5,8,3,0,4,0,2,3,2,2,6,4,8,67
2024-03-04 00:30:00,2,3,2,1,3,0,0,0,0,2,2,3,10,15,11,9,63
2024-03-04 00:40:00,5,9,4,6,5,5,0,5,0,2,1,1,6,11,7,6,73
2024-03-04 00:50:00,5,9,4,1,6,0,0,2,0,4,6,5,4,7,6,9,68
2024-03-04 01:00:00,1,2,3,1,1,1,0,2,1,5,9,11,3,3,3,2,48
2024-03-04 01:10:00,1,2,1,3,1,2,0,3,0,5,8,6,5,6,2,7,52
2024-03-04 01:20:00,3,6,2,1,2,0,0,0,0,6,6,6,5,9,7,6,59
2024-03-04 01:30:00,2,8,3,6,4,2,0,7,0,5,7,6,2,6,4,9,71
2024-03-04 01:40:00,2,4,2,1,2,0,0,0,4,5,6,9,2,2,1,5,45
2024-03-04 01:50:00,4,4,2,4,2,1,0,2,1,2,3,3,3,8,5,8,52
2024-03-04 02:00:00,3,5,2,1,2,2,0,2,0,1,1,1,6,7,6,5,44
2024-03-04 02:10:00,5,7,4,4,4,1,0,2,1,4,5,7,3,6,4,1,58
2024-03-04 02:20:00,4,7,4,1,5,0,0,0,2,5,6,6,4,2,1,3,50
2024-03-04 02:30:00,6,8,6,3,5,1,0,2,2,3,3,4,1,1,2,0,47
2024-03-04 02:40:00,2,0,1,1,2,1,0,2,3,2,3,4,1,1,2,0,25
2024-03-04 02:50:00,0,2,2,0,2,0,0,0,0,3,2,3,1,2,1,3,21
2024-03-04 03:00:00,1,1,1,0,1,0,0,0,0,4,4,8,3,2,2,0,27
2024-03-04 03:10:00,2,6,3,2,3,2,0,4,1,0,0,0,1,3,4,4,35
2024-03-04 03:20:00,5,2,1,3,2,0,0,0,1,3,5,6,1,3,2,3,37
2024-03-04 03:30:00,5,9,4,0,7,0,0,0,4,1,3,1,2,4,4,3,47
2024-03-04 03:40:00,3,4,3,8,4,0,0,0,4,4,5,6,9,4,2,2,58
2024-03-04 03:50:00,6,8,3,1,6,4,0,1,2,2,3,3,5,6,5,5,60
2024-03-04 04:00:00,7,8,5,0,5,0,0,0,1,4,3,5,4,5,3,7,57
2024-03-04 04:10:00,4,8,3,3,4,1,0,2,2,5,5,9,3,6,3,4,62
2024-03-04 04:20:00,9,13,9,4,8,2,0,4,4,5,8,8,3,8,4,4,93
2024-03-04 04:30:00,5,13,7,1,8,1,0,2,4,2,2,2,1,6,2,8,64
2024-03-04 04:40:00,9,13,7,6,6,3,0,4,3,9,16,15,3,5,5,3,107
2024-03-04 04:50:00,6,3,50,5,4,1,0,7,7,10,10,12,7,13,10,11,156
2024-03-04 05:00:00,10,16,6,5,6,2,0,5,12,13,15,18,3,12,4,14,141
2024-03-04 05:10:00,9,16,12,11,14,4,0,8,9,8,8,12,10,18,8,19,166
2024-03-04 05:20:00,12,25,13,3,13,2,0,5,7,6,8,10,4,12,3,21,144
2024-03-04 05:30:00,12,22,16,6,16,4,0,9,3,13,11,18,14,20,13,11,188
2024-03-04 05:40:00,13,25,16,14,18,9,0,14,2,22,19,26,19,26,16,29,268
2024-03-04 05:50:00,14,28,14,9,14,11,0,17,4,18,15,27,20,18,23,20,252
2024-03-04 06:00:00,19,32,18,9,20,7,0,7,12,29,22,46,38,23,20,23,325
2024-03-04 06:10:00,33,49,65,18,32,2,0,6,9,25,20,23,23,19,14,26,364
2024-03-04 06:20:00,17,25,19,10,20,11,0,10,1,47,23,61,40,25,24,22,355
2024-03-04 06:30:00,23,45,22,11,21,7,0,15,3,43,30,39,22,16,15,23,335
2024-03-04 06:40:00,33,43,31,16,19,9,0,5,10,27,16,27,56,12,24,16,344
2024-03-04 06:50:00,31,35,35,14,19,12,0,12,6,58,11,35,56,24,26,9,383
2024-03-04 07:00:00,19,26,25,14,16,10,0,9,10,48,17,25,39,24,26,11,319
2024-03-04 07:10:00,25,29,36,15,21,15,0,13,4,38,16,31,57,29,38,9,376
2024-03-04 07:20:00,29,36,40,21,13,13,0,23,9,45,11,29,53,26,29,3,380
2024-03-04 07:30:00,36,38,46,32,23,12,0,13,12,42,12,21,72,38,52,16,465
2024-03-04 07:40:00,33,31,45,26,19,14,0,20,15,52,11,32,63,42,44,14,461
2024-03-04 07:50:00,42,53,61,30,28,14,0,14,14,53,13,35,61,31,44,11,504
2024-03-04 08:00:00,36,32,42,23,26,18,0,19,8,41,20,40,75,26,50,16,472
2024-03-04 08:10:00,27,40,58,34,29,16,0,29,9,59,6,30,54,38,61,12,502
2024-03-04 08:20:00,33,40,58,27,32,17,0,19,11,46,22,35,75,32,40,23,510
2024-03-04 08:30:00,27,27,34,26,19,15,0,18,2,40,18,32,62,30,45,13,408
2024-03-04 08:40:00,31,31,51,23,26,16,0,19,7,53,15,45,56,26,43,18,460
2024-03-04 08:50:00,32,59,43,24,22,12,0,22,7,43,13,28,49,26,39,10,429
2024-03-04 09:00:00,36,29,42,19,23,12,0,11,7,43,17,25,67,43,49,12,435
2024-03-04 09:10:00,41,26,45,19,24,14,0,23,13,39,14,33,50,30,40,15,426
2024-03-04 09:20:00,23,15,34,21,15,16,0,14,8,35,2,18,55,35,47,3,341
2024-03-04 09:30:00,40,23,43,16,26,12,0,12,8,30,14,31,56,33,42,20,406
2024-03-04 09:40:00,37,28,42,15,25,40,0,12,7,50,16,31,51,27,38,12,431
2024-03-04 09:50:00,26,29,40,22,29,16,0,11,8,36,15,27,57,44,53,17,430
2024-03-04 10:00:00,33,25,47,22,25,11,0,7,4,34,20,26,51,31,46,13,395
2024-03-04 10:10:00,26,27,32,12,22,15,0,11,8,32,20,26,54,36,46,23,390
2024-03-04 10:20:00,29,21,26,15,22,14,0,9,5,30,18,24,36,31,37,20,337
2024-03-04 10:30:00,28,19,28,26,23,18,0,14,8,43,17,26,38,24,40,19,371
2024-03-04 10:40:00,36,19,46,21,24,14,0,14,4,38,22,31,56,45,52,16,438
2024-03-04 10:50:00,28,24,32,17,29,14,0,12,12,38,15,27,44,27,34,12,365
2024-03-04 11:00:00,37,25,39,22,25,12,0,19,15,41,10,30,44,34,44,9,406
2024-03-04 11:10:00,40,32,42,23,31,18,0,13,5,34,16,28,60,37,46,13,438
2024-03-04 11:20:00,38,25,41,19,28,13,0,7,3,37,18,32,54,40,44,18,417
2024-03-04 11:30:00,34,21,54,19,26,18,0,15,11,41,15,27,44,33,43,16,417
2024-03-04 11:40:00,36,15,45,15,16,11,0,13,12,38,15,27,50,32,34,19,378
2024-03-04 11:50:00,38,29,41,14,27,10,0,9,7,38,19,30,57,29,32,8,388
2024-03-04 12:00:00,30,21,38,16,26,12,0,13,5,35,18,32,49,34,40,16,385
2024-03-04 12:10:00,34,31,40,15,34,12,0,12,8,48,23,35,49,34,45,19,439
2024-03-04 12:20:00,40,23,46,19,26,16,0,14,5,27,20,21,78,30,46,11,422
2024-03-04 12:30:00,43,30,51,22,24,16,0,16,7,36,20,26,62,37,50,17,457
2024-03-04 12:40:00,43,30,64,21,34,12,0,11,7,32,13,21,43,28,37,14,410
2024-03-04 12:50:00,28,21,46,21,23,18,0,18,9,53,4,12,55,34,43,10,395
2024-03-04 13:00:00,40,25,62,20,30,15,0,9,8,46,17,34,53,32,46,11,448
2024-03-04 13:10:00,41,29,52,23,33,13,0,13,6,63,15,36,59,49,54,21,507
2024-03-04 13:20:00,36,23,42,24,28,11,0,13,8,54,8,24,47,37,41,11,407
2024-03-04 13:30:00,44,35,52,21,38,18,0,13,8,48,12,32,54,36,49,20,480
2024-03-04 13:40:00,34,31,98,15,29,11,0,13,9,30,14,21,47,31,39,19,441
2024-03-04 13:50:00,41,29,43,23,32,11,0,13,6,30,17,26,139,31,34,15,490
2024-03-04 14:00:00,33,19,42,21,21,15,0,14,4,44,19,34,43,32,47,17,405
2024-03-04 14:10:00,26,22,54,19,34,15,0,12,8,56,10,19,54,39,50,15,433
2024-03-04 14:20:00,34,19,124,23,29,13,0,11,5,44,20,33,43,35,46,9,488
2024-03-04 14:30:00,57,34,68,18,41,16,0,14,4,49,12,28,63,44,50,15,513
2024-03-04 14:40:00,21,25,47,29,28,21,0,19,4,54,15,22,50,32,44,8,419
2024-03-04 14:50:00,49,45,65,25,44,20,0,13,5,53,13,29,61,46,52,15,535
2024-03-04 15:00:00,48,30,64,19,32,12,0,9,4,61,21,27,52,38,46,11,474
2024-03-04 15:10:00,45,33,61,24,30,13,0,12,8,60,28,35,54,35,42,17,497
2024-03-04 15:20:00,60,56,81,30,48,19,0,21,5,70,15,37,71,37,66,13,629
2024-03-04 15:30:00,42,36,64,32,34,17,0,24,1,57,26,32,50,31,53,16,515
2024-03-04 15:40:00,50,47,74,22,30,14,0,12,7,47,23,34,60,40,47,19,526
2024-03-04 15:50:00,39,39,53,28,28,21,0,17,12,118,23,29,70,34,55,7,573
2024-03-04 16:00:00,30,38,78,34,35,19,0,23,7,65,9,27,62,36,53,18,534
2024-03-04 16:10:00,49,43,71,33,41,17,0,16,7,69,11,31,60,30,50,15,543
2024-03-04 16:20:00,19,36,65,25,23,12,0,18,5,56,10,22,62,36,46,10,445
2024-03-04 16:30:00,60,62,79,35,37,14,0,24,7,66,17,22,51,30,51,16,571
2024-03-04 16:40:00,58,54,81,26,25,20,0,22,9,51,27,39,60,35,54,21,582
2024-03-04 16:50:00,65,59,73,37,45,23,0,29,3,61,22,37,51,26,49,12,592
2024-03-04 17:00:00,50,48,201,38,40,19,0,17,8,51,30,35,73,31,46,17,704
2024-03-04 17:10:00,37,59,72,29,43,19,0,30,4,60,16,35,69,32,48,17,570
2024-03-04 17:20:00,49,43,66,20,28,11,0,18,8,45,13,36,56,28,41,9,471
2024-03-04 17:30:00,39,51,54,28,30,17,0,22,2,37,17,31,65,27,54,8,482
2024-03-04 17:40:00,34,63,68,28,29,19,0,27,1,54,20,25,69,38,42,11,528
2024-03-04 17:50:00,48,70,62,26,42,13,0,24,5,42,22,35,73,22,36,9,529
2024-03-04 18:00:00,44,53,58,25,43,19,0,25,3,45,21,26,75,16,28,13,494
2024-03-04 18:10:00,26,58,162,20,28,20,0,29,5,47,25,31,95,32,38,29,645
2024-03-04 18:20:00,41,56,41,22,35,22,0,28,4,32,24,37,55,29,36,17,479
2024-03-04 18:30:00,46,53,50,18,45,14,0,27,0,38,25,43,44,23,36,17,479
2024-03-04 18:40:00,42,65,46,19,39,17,0,31,5,68,27,65,49,29,26,31,559
2024-03-04 18:50:00,37,54,40,24,30,15,0,27,0,39,31,45,42,18,24,21,447
2024-03-04 19:00:00,52,63,50,13,27,18,0,26,4,41,11,35,49,16,24,18,447
2024-03-04 19:10:00,48,67,52,21,38,22,0,30,0,27,26,29,41,21,36,16,474
2024-03-04 19:20:00,50,69,54,20,40,18,0,23,0,33,17,37,42,25,26,20,474
2024-03-04 19:30:00,32,51,35,17,25,13,0,25,2,27,26,31,39,21,35,24,403
2024-03-04 19:40:00,29,41,27,16,26,12,0,20,0,37,19,35,30,18,26,18,354
2024-03-04 19:50:00,23,28,24,7,22,9,0,13,1,22,18,35,26,14,21,17,280
2024-03-04 20:00:00,33,52,37,12,36,11,0,20,1,28,24,30,36,15,25,26,386
2024-03-04 20:10:00,35,47,34,8,29,10,0,18,2,24,14,28,20,14,24,17,324
2024-03-04 20:20:00,21,28,19,18,20,8,0,20,1,32,26,32,28,19,28,19,319
2024-03-04 20:30:00,27,34,25,10,19,11,0,12,0,17,23,27,27,20,28,20,300
2024-03-04 20:40:00,24,37,22,8,25,6,0,12,7,30,29,47,39,31,24,19,360
2024-03-04 20:50:00,29,40,26,12,27,12,0,18,3,31,24,35,22,16,24,20,339
2024-03-04 21:00:00,23,34,22,6,18,8,0,15,6,26,25,42,16,24,18,28,311
2024-03-04 21:10:00,28,44,25,14,36,9,0,11,3,22,20,38,21,19,18,20,328
2024-03-04 21:20:00,28,44,26,9,32,10,0,17,3,19,18,23,26,23,30,16,324
2024-03-04 21:30:00,32,45,33,10,32,10,0,13,6,29,24,32,11,14,19,17,327
2024-03-04 21:40:00,24,35,24,9,24,9,0,15,1,16,18,24,13,17,16,16,261
2024-03-04 21:50:00,13,19,16,8,16,9,0,9,1,14,21,21,18,14,18,24,221
2024-03-04 22:00:00,30,36,23,5,27,5,0,11,13,14,19,23,18,22,19,8,273
2024-03-04 22:10:00,12,26,17,6,15,2,0,5,1,17,20,25,20,27,14,12,219
2024-03-04 22:20:00,13,21,18,8,15,7,0,9,2,14,17,19,9,15,14,22,203
2024-03-04 22:30:00,20,38,21,10,20,5,0,13,4,15,18,20,18,17,16,18,253
2024-03-04 22:40:00,15,25,14,11,15,9,0,10,6,9,7,15,24,26,24,26,236
2024-03-04 22:50:00,15,27,14,4,17,3,0,8,3,8,11,13,21,19,13,20,196
2024-03-04 23:00:00,15,21,14,8,14,6,0,9,1,13,14,21,8,11,7,9,171
2024-03-04 23:10:00,9,17,8,16,9,10,0,15,1,18,24,26,13,13,19,15,213
2024-03-04 23:20:00,12,18,11,8,11,6,0,10,1,6,7,9,6,12,11,18,146
2024-03-04 23:30:00,3,3,1,3,1,5,0,11,3,21,17,16,7,13,10,6,120
2024-03-04 23:40:00,8,21,10,4,8,2,0,4,2,7,6,7,15,17,9,19,139
2024-03-04 23:50:00,10,20,10,5,9,4,0,7,0,9,15,11,6,11,8,11,136
2024-03-05 00:00:00,7,8,4,3,5,4,0,7,3,3,5,6,5,8,9,8,85
2024-03-05 00:10:00,1,2,1,3,1,4,0,5,0,8,12,13,7,9,7,10,83
2024-03-05 00:20:00,7,15,7,3,6,4,0,2,0,8,15,7,1,4,2,5,86
2024-03-05 00:30:00,3,7,3,2,6,1,0,2,4,2,3,4,5,8,7,3,60
2024-03-05 00:40:00,5,7,5,2,6,1,0,1,0,3,5,4,11,6,6,6,68
2024-03-05 00:50:00,6,5,3,3,3,2,0,4,6,4,4,5,3,8,5,7,68
2024-03-05 01:00:00,3,5,3,2,4,1,0,1,5,2,3,3,5,5,6,2,50
2024-03-05 01:10:00,4,6,4,1,4,0,0,2,0,8,13,11,5,7,3,5,73
2024-03-05 01:20:00,3,6,2,7,3,5,0,10,0,2,3,3,4,9,8,5,70
2024-03-05 01:30:00,7,9,4,1,4,1,0,2,3,4,5,5,4,7,5,8,69
2024-03-05 01:40:00,1,3,1,0,1,0,0,0,0,2,20,2,0,1,0,2,33
2024-03-05 01:50:00,1,0,0,1,0,0,0,0,4,8,8,11,1,1,3,0,38
