datetime,D21Z,D22Z,V23Z,V24Z,D51Z,V52Z,D81Z,D82Z,V83Z,V84Z,D111Z,V112Z,D95Z,D911Z,Total
2024-03-03 05:20:00,4,0,5,0,0,0,10,0,7,0,0,0,12,0,38
2024-03-03 05:30:00,4,1,5,1,3,0,15,0,12,0,1,1,13,1,57
2024-03-03 05:40:00,4,1,4,0,0,0,6,0,6,0,0,0,14,0,35
2024-03-03 05:50:00,4,3,4,0,0,0,6,0,7,0,0,1,17,0,42
2024-03-03 06:00:00,7,0,6,0,0,0,2,0,2,0,0,0,9,0,26
2024-03-03 06:10:00,4,1,4,0,0,0,5,0,6,0,0,0,11,0,31
2024-03-03 06:20:00,7,0,6,1,0,0,2,0,2,0,0,0,2,0,20
2024-03-03 06:30:00,6,0,7,0,0,0,6,0,7,0,0,0,14,0,40
2024-03-03 06:40:00,4,0,4,0,0,0,6,0,8,0,1,0,53,0,76
2024-03-03 06:50:00,4,1,5,1,1,1,6,1,8,0,0,0,138,1,167
2024-03-03 07:00:00,3,0,3,0,0,0,4,1,4,1,0,0,26,0,42
2024-03-03 07:10:00,7,0,7,0,0,0,6,0,6,0,0,0,8,0,34
2024-03-03 07:20:00,10,3,11,2,1,1,3,2,3,0,2,2,8,1,49
2024-03-03 07:30:00,5,2,7,1,1,1,7,1,7,1,3,3,15,1,55
2024-03-03 07:40:00,7,0,7,0,2,2,8,0,7,0,3,0,7,2,45
2024-03-03 07:50:00,10,0,9,0,0,0,12,0,10,0,1,1,9,0,52
2024-03-03 08:00:00,8,0,8,0,0,0,16,0,15,0,0,1,11,0,59
2024-03-03 08:10:00,4,1,4,1,0,0,11,1,11,0,1,1,12,1,48
2024-03-03 08:20:00,15,0,13,1,3,2,11,0,11,0,1,0,4,2,63
2024-03-03 08:30:00,10,0,8,0,1,1,13,1,12,1,1,1,20,1,70
2024-03-03 08:40:00,12,1,9,1,2,2,19,0,19,1,0,0,14,3,83
2024-03-03 08:50:00,19,2,14,3,9,5,25,0,18,1,4,3,12,11,126
2024-03-03 09:00:00,14,1,17,1,1,1,19,0,17,0,1,0,28,2,102
2024-03-03 09:10:00,22,1,19,0,2,4,22,0,15,0,8,5,39,2,139
2024-03-03 09:20:00,22,3,17,4,4,4,36,1,26,3,7,4,68,5,204
2024-03-03 09:30:00,45,0,25,3,1,1,34,0,20,0,7,5,15,1,157
2024-03-03 09:40:00,30,3,19,2,6,4,54,2,31,2,10,9,24,3,199
2024-03-03 09:50:00,42,2,25,1,5,4,47,6,27,3,10,10,24,3,209
2024-03-03 10:00:00,35,1,25,2,7,5,49,2,24,2,5,4,41,5,207
2024-03-03 10:10:00,27,2,20,3,4,4,34,0,22,0,6,6,31,4,163
2024-03-03 10:20:00,29,3,24,6,0,0,41,0,28,0,5,4,66,1,207
2024-03-03 10:30:00,40,2,31,3,6,7,31,0,21,0,7,5,217,7,377
2024-03-03 10:40:00,28,3,22,2,10,6,37,0,24,0,10,7,258,5,412
2024-03-03 10:50:00,47,9,28,6,4,2,42,7,32,9,9,8,163,6,372
2024-03-03 11:00:00,36,3,21,3,6,2,47,0,20,0,8,6,87,5,244
2024-03-03 11:10:00,55,0,29,0,9,7,45,1,21,1,8,6,104,4,290
2024-03-03 11:20:00,53,4,29,3,4,4,40,1,23,1,11,9,59,5,246
2024-03-03 11:30:00,53,1,25,6,9,8,40,1,19,0,13,9,68,8,260
2024-03-03 11:40:00,51,0,23,1,7,7,57,1,19,1,8,7,96,6,284
2024-03-03 11:50:00,57,0,29,0,6,6,45,0,24,0,6,7,53,6,239
2024-03-03 12:00:00,60,5,28,6,9,6,42,3,30,4,12,13,47,6,271
2024-03-03 12:10:00,51,4,23,2,7,5,38,5,21,2,12,12,52,6,240
2024-03-03 12:20:00,71,7,26,5,11,10,49,4,26,3,8,8,37,12,277
2024-03-03 12:30:00,68,0,31,2,7,6,45,3,26,1,8,7,48,8,260
2024-03-03 12:40:00,61,3,30,3,9,8,47,2,27,0,10,10,69,8,287
2024-03-03 12:50:00,57,4,29,6,9,11,58,0,24,0,12,11,66,10,297
2024-03-03 13:00:00,50,2,28,1,9,7,35,0,22,0,9,9,46,8,226
2024-03-03 13:10:00,55,1,20,2,7,2,56,2,29,2,15,16,51,3,261
2024-03-03 13:20:00,58,4,34,5,4,4,48,3,24,1,10,9,46,3,253
2024-03-03 13:30:00,50,3,26,3,7,5,58,3,24,3,9,8,52,6,257
2024-03-03 13:40:00,56,4,26,3,4,3,46,4,29,2,11,11,51,3,253
2024-03-03 13:50:00,61,5,31,6,8,2,60,2,22,1,10,7,71,7,293
2024-03-03 14:00:00,46,5,24,4,2,3,62,1,17,0,8,13,45,1,231
2024-03-03 14:10:00,75,3,26,4,5,5,58,3,30,4,14,7,39,6,279
2024-03-03 14:20:00,71,5,20,7,9,6,73,0,33,0,7,4,48,6,289
2024-03-03 14:30:00,68,5,29,8,3,1,64,1,26,0,10,10,61,2,288
2024-03-03 14:40:00,70,4,35,4,4,4,77,1,25,1,13,9,67,5,319
2024-03-03 14:50:00,67,2,27,4,9,9,48,0,25,0,13,8,61,11,284
2024-03-03 15:00:00,72,4,24,3,5,4,56,2,17,3,14,10,47,4,265
2024-03-03 15:10:00,71,3,25,3,7,4,61,5,30,2,19,11,71,6,318
2024-03-03 15:20:00,41,2,20,1,1,1,54,1,31,2,9,7,46,1,217
2024-03-03 15:30:00,49,3,22,5,7,6,48,1,25,1,12,10,44,6,239
2024-03-03 15:40:00,55,3,24,6,6,5,58,6,25,2,11,12,67,9,289
2024-03-03 15:50:00,51,8,29,6,8,6,68,3,27,2,9,7,56,8,288
2024-03-03 16:00:00,57,2,21,3,7,5,49,1,30,1,10,10,64,5,265
2024-03-03 16:10:00,60,3,19,2,3,3,59,2,30,1,10,10,60,4,266
2024-03-03 16:20:00,55,5,32,5,6,3,45,1,23,0,9,7,357,6,554
2024-03-03 16:30:00,40,5,23,4,9,7,56,2,24,1,12,12,547,3,745
2024-03-03 16:40:00,72,7,29,9,5,2,50,1,32,1,15,15,167,5,410
2024-03-03 16:50:00,57,8,22,6,7,6,49,0,20,0,9,9,175,5,373
2024-03-03 17:00:00,66,3,33,3,4,5,40,2,18,0,4,4,131,7,320
2024-03-03 17:10:00,65,6,24,4,12,11,57,2,26,1,19,12,100,8,347
2024-03-03 17:20:00,83,7,43,7,8,8,51,0,24,0,8,10,58,7,314
2024-03-03 17:30:00,60,4,23,7,6,3,50,2,25,1,12,8,94,5,300
2024-03-03 17:40:00,76,5,16,6,8,6,57,2,24,0,12,13,145,11,381
2024-03-03 17:50:00,59,5,32,9,4,6,62,0,27,0,14,14,57,5,294
2024-03-03 18:00:00,67,3,25,3,8,10,40,0,23,0,8,6,84,10,287
2024-03-03 18:10:00,56,2,20,3,10,10,38,0,27,0,8,9,63,4,250
2024-03-03 18:20:00,71,7,21,10,6,3,41,1,20,1,11,14,175,6,387
2024-03-03 18:30:00,56,9,31,6,12,7,29,0,16,0,13,16,330,9,534
2024-03-03 18:40:00,52,1,25,0,6,6,43,1,23,0,8,8,50,5,228
2024-03-03 18:50:00,52,3,26,2,8,8,43,1,18,1,7,3,34,9,215
2024-03-03 19:00:00,51,4,25,4,4,3,36,1,22,1,10,8,43,4,216
2024-03-03 19:10:00,43,9,18,8,6,6,35,1,13,1,12,7,50,7,216
2024-03-03 19:20:00,38,2,24,1,4,3,32,0,18,0,11,8,40,3,184
2024-03-03 19:30:00,49,3,24,5,3,2,27,2,18,0,9,5,37,6,190
2024-03-03 19:40:00,36,3,27,1,2,2,34,3,22,1,7,10,37,2,187
2024-03-03 19:50:00,45,6,28,5,4,4,37,3,19,3,11,12,37,5,219
2024-03-03 20:00:00,49,5,30,3,6,4,31,1,18,2,7,7,68,5,236
2024-03-03 20:10:00,29,2,20,2,5,4,26,0,21,0,6,4,44,5,168
2024-03-03 20:20:00,27,2,23,3,5,5,28,1,21,1,5,5,41,5,172
2024-03-03 20:30:00,37,2,21,1,2,4,24,2,17,0,10,10,86,3,219
2024-03-03 20:40:00,29,4,18,1,3,3,19,0,16,0,9,8,54,2,166
2024-03-03 20:50:00,23,2,17,1,4,4,22,0,20,0,5,4,45,4,151
2024-03-03 21:00:00,33,5,23,5,3,0,21,0,21,0,13,10,47,4,185
2024-03-03 21:10:00,28,3,27,1,3,3,21,2,13,0,10,10,38,2,161
2024-03-03 21:20:00,25,3,20,4,1,1,16,2,16,3,5,3,24,1,124
2024-03-03 21:30:00,21,1,23,0,1,1,20,2,20,0,3,4,28,1,125
2024-03-03 21:40:00,22,0,16,0,2,2,14,0,11,0,5,4,14,2,92
2024-03-03 21:50:00,19,4,13,9,2,3,16,0,13,0,4,4,20,6,113
2024-03-03 22:00:00,22,2,19,3,1,1,10,2,9,0,15,13,47,1,145
2024-03-03 22:10:00,17,3,14,1,0,0,14,2,9,0,8,9,30,0,107
2024-03-03 22:20:00,21,1,22,2,2,3,9,1,10,0,0,0,50,2,123
2024-03-03 22:30:00,15,0,12,0,1,1,12,2,8,0,1,1,102,1,156
2024-03-03 22:40:00,14,2,16,1,0,0,7,0,8,0,3,3,85,1,140
2024-03-03 22:50:00,20,3,13,0,3,1,7,1,8,0,8,9,98,2,173
2024-03-03 23:00:00,17,0,14,0,2,2,6,0,5,0,6,6,87,2,147
2024-03-03 23:10:00,15,0,13,0,1,0,4,0,4,0,1,1,77,1,117
2024-03-03 23:20:00,14,0,16,0,1,1,3,0,4,0,2,1,89,1,132
2024-03-03 23:30:00,5,2,5,1,1,2,5,0,3,0,1,1,56,2,84
2024-03-03 23:40:00,13,6,12,3,2,2,6,0,6,0,2,3,33,2,90
2024-03-03 23:50:00,8,1,7,1,1,1,3,0,5,0,0,0,7,1,35
2024-03-04 00:00:00,7,2,7,2,0,0,4,0,5,0,0,0,57,2,86
2024-03-04 00:10:00,10,0,8,1,0,0,4,0,6,0,0,1,69,0,99
2024-03-04 00:20:00,2,0,2,0,0,0,5,0,5,0,1,1,37,0,53
2024-03-04 00:30:00,11,0,9,1,0,0,4,0,4,0,0,0,71,0,100
2024-03-04 00:40:00,7,2,7,1,0,0,5,0,7,0,1,0,49,0,79
2024-03-04 00:50:00,5,0,6,0,0,0,4,0,4,0,3,1,13,0,36
2024-03-04 01:00:00,3,2,3,2,2,0,2,0,2,0,1,1,14,2,34
2024-03-04 01:10:00,1,0,1,1,0,0,1,0,1,0,0,0,17,0,22
2024-03-04 01:20:00,5,0,5,0,0,0,3,0,3,0,0,0,12,0,28
2024-03-04 01:30:00,2,0,3,0,0,0,4,0,5,0,0,0,4,0,18
2024-03-04 01:40:00,1,0,1,0,0,0,2,0,2,0,1,0,5,0,12
2024-03-04 01:50:00,3,0,2,1,0,0,0,0,0,0,1,0,8,0,15
2024-03-04 02:00:00,2,0,2,0,0,0,0,0,0,0,0,0,6,0,10
2024-03-04 02:10:00,5,2,3,2,1,0,3,0,3,0,0,0,6,1,26
2024-03-04 02:20:00,1,0,1,0,0,0,1,0,1,0,1,0,4,0,9
2024-03-04 02:30:00,1,0,1,0,0,0,0,0,0,0,0,0,7,0,9
2024-03-04 02:40:00,1,0,1,0,0,0,1,0,1,0,0,0,2,0,6
2024-03-04 02:50:00,1,0,1,0,1,1,2,0,4,0,0,0,0,1,11
2024-03-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-03-04 03:10:00,2,0,2,0,0,0,0,0,0,0,0,0,3,0,7
2024-03-04 03:20:00,4,0,3,0,0,0,3,0,3,0,0,0,2,0,15
2024-03-04 03:30:00,1,0,1,0,0,0,4,0,4,0,0,0,2,0,12
2024-03-04 03:40:00,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3
2024-03-04 03:50:00,3,2,4,0,0,0,4,0,4,0,0,0,0,0,17
2024-03-04 04:00:00,1,2,1,0,0,0,2,1,3,0,1,1,1,0,13
2024-03-04 04:10:00,1,0,1,0,0,0,2,0,2,0,0,0,1,0,7
2024-03-04 04:20:00,1,1,1,0,1,1,4,0,4,0,0,0,6,1,20
2024-03-04 04:30:00,5,2,4,0,1,1,4,0,4,0,1,1,20,1,44
2024-03-04 04:40:00,4,1,4,0,0,0,7,0,6,0,0,0,23,0,45
2024-03-04 04:50:00,6,3,4,0,0,0,17,1,9,1,0,0,66,0,107
2024-03-04 05:00:00,4,8,4,0,0,0,15,2,15,0,1,1,2,0,52
2024-03-04 05:10:00,5,0,4,0,1,1,17,2,12,1,1,1,6,1,52
2024-03-04 05:20:00,11,4,9,2,1,2,14,0,7,0,3,3,8,1,65
2024-03-04 05:30:00,21,2,17,0,3,4,25,1,12,1,4,5,9,2,106
2024-03-04 05:40:00,16,2,12,1,1,1,42,2,14,1,5,3,7,1,108
2024-03-04 05:50:00,22,1,19,2,1,2,43,5,24,4,1,3,5,2,134
2024-03-04 06:00:00,20,2,13,4,3,2,34,8,18,8,6,6,12,0,136
2024-03-04 06:10:00,24,1,15,1,2,3,37,4,21,6,4,3,6,1,128
2024-03-04 06:20:00,20,0,13,5,3,4,39,2,26,2,4,6,9,3,136
2024-03-04 06:30:00,33,4,23,5,0,0,58,3,20,3,7,8,14,2,180
2024-03-04 06:40:00,31,2,19,2,7,5,72,3,26,4,8,7,14,6,206
2024-03-04 06:50:00,35,2,22,3,9,7,77,4,32,4,9,12,22,8,246
2024-03-04 07:00:00,36,3,20,1,4,1,69,2,24,2,8,7,48,3,228
2024-03-04 07:10:00,47,3,24,4,6,0,74,2,23,0,10,7,27,6,233
2024-03-04 07:20:00,59,2,29,2,6,0,90,3,26,2,7,5,13,5,249
2024-03-04 07:30:00,63,7,24,5,19,11,98,4,40,2,24,12,28,18,355
2024-03-04 07:40:00,76,7,40,8,14,14,117,4,31,4,28,15,30,11,399
2024-03-04 07:50:00,61,3,35,23,14,10,94,4,40,3,16,15,35,7,360
2024-03-04 08:00:00,62,4,26,5,16,11,105,5,40,3,12,9,31,13,342
2024-03-04 08:10:00,46,5,27,6,12,5,85,4,38,4,11,10,31,11,295
2024-03-04 08:20:00,53,2,33,2,16,13,72,1,42,0,9,8,22,10,283
2024-03-04 08:30:00,56,2,31,2,9,7,79,4,34,1,11,9,18,6,269
2024-03-04 08:40:00,57,7,39,7,14,7,75,1,40,1,10,5,27,11,301
2024-03-04 08:50:00,57,2,33,2,12,9,69,3,46,3,19,14,40,5,314
2024-03-04 09:00:00,56,3,34,5,9,10,64,3,33,1,9,5,33,7,272
2024-03-04 09:10:00,47,4,30,5,8,8,63,9,37,5,15,9,39,6,285
2024-03-04 09:20:00,68,1,30,4,6,9,79,1,31,0,11,9,39,5,293
2024-03-04 09:30:00,54,0,16,6,10,11,75,2,43,3,9,8,46,11,294
2024-03-04 09:40:00,70,8,15,5,5,6,75,4,29,4,13,12,35,5,286
2024-03-04 09:50:00,68,1,25,4,4,4,62,0,31,0,11,5,30,4,249
2024-03-04 10:00:00,79,4,15,7,11,8,48,5,27,4,9,8,74,4,303
2024-03-04 10:10:00,60,7,23,7,8,4,46,1,12,0,14,15,42,3,242
2024-03-04 10:20:00,57,11,14,6,9,8,56,22,34,15,16,9,82,6,345
2024-03-04 10:30:00,62,18,22,2,13,5,71,81,19,41,12,9,175,8,538
2024-03-04 10:40:00,38,25,17,3,7,6,38,57,31,42,13,8,130,5,420
2024-03-04 10:50:00,42,3,16,2,4,4,59,19,19,11,12,9,149,3,352
2024-03-04 11:00:00,52,6,22,3,7,10,49,3,29,0,18,17,52,8,276
2024-03-04 11:10:00,63,4,17,16,7,8,64,2,25,2,11,10,55,6,290
2024-03-04 11:20:00,66,0,18,6,1,0,48,2,24,2,13,13,99,0,292
2024-03-04 11:30:00,66,4,17,6,7,7,54,3,29,2,23,8,62,9,297
2024-03-04 11:40:00,67,2,29,8,10,5,70,3,30,0,21,17,56,7,325
2024-03-04 11:50:00,60,4,16,9,5,5,52,2,26,2,14,14,42,7,258
2024-03-04 12:00:00,66,3,14,7,6,10,57,3,25,2,22,18,68,7,308
2024-03-04 12:10:00,67,0,21,0,8,9,55,0,29,0,19,15,45,7,275
2024-03-04 12:20:00,81,7,18,13,4,4,57,3,37,2,16,14,51,4,311
2024-03-04 12:30:00,69,2,15,9,5,3,65,2,32,2,16,17,40,3,280
2024-03-04 12:40:00,74,2,15,2,11,5,55,3,30,1,8,11,41,4,262
2024-03-04 12:50:00,82,1,15,6,34,5,51,2,26,1,26,23,74,8,354
2024-03-04 13:00:00,66,2,19,5,10,6,48,2,32,3,10,9,49,9,270
2024-03-04 13:10:00,65,7,14,9,3,1,86,0,32,0,28,19,73,1,338
2024-03-04 13:20:00,59,4,17,8,5,6,52,2,34,1,23,17,55,5,288
2024-03-04 13:30:00,71,0,19,7,9,8,54,2,35,1,12,12,79,6,315
2024-03-04 13:40:00,79,3,11,12,9,8,56,2,28,0,20,11,70,7,316
2024-03-04 13:50:00,68,2,15,4,1,1,59,4,25,2,11,12,68,1,273
2024-03-04 14:00:00,70,4,10,6,5,5,61,3,28,2,15,15,54,7,285
2024-03-04 14:10:00,63,4,20,7,9,8,64,0,29,0,23,15,52,8,302
2024-03-04 14:20:00,64,11,20,8,8,7,54,1,28,0,23,19,46,8,297
2024-03-04 14:30:00,84,3,17,4,6,5,54,1,32,1,13,7,61,4,292
2024-03-04 14:40:00,74,7,20,6,5,7,85,2,28,2,13,11,54,7,321
2024-03-04 14:50:00,77,6,18,2,8,0,57,3,29,3,22,17,50,6,298
2024-03-04 15:00:00,85,2,21,6,6,10,75,1,52,0,18,16,60,5,357
2024-03-04 15:10:00,83,6,33,10,7,5,53,3,35,3,23,18,54,6,339
2024-03-04 15:20:00,81,1,24,7,9,6,57,0,27,3,39,19,46,8,327
2024-03-04 15:30:00,88,4,30,5,6,0,70,3,35,3,26,16,72,10,368
2024-03-04 15:40:00,76,3,35,4,9,7,80,0,34,0,17,10,56,8,339
2024-03-04 15:50:00,76,11,32,9,3,2,74,2,41,3,12,10,43,7,325
2024-03-04 16:00:00,81,10,25,8,11,11,57,1,35,4,24,13,64,12,356
2024-03-04 16:10:00,84,12,7,14,6,5,66,2,34,3,19,13,50,7,322
2024-03-04 16:20:00,77,17,0,17,8,11,90,7,40,0,24,14,101,14,420
2024-03-04 16:30:00,93,12,8,9,6,4,62,3,37,1,14,10,136,11,406
2024-03-04 16:40:00,81,4,28,8,8,9,73,1,40,2,15,14,152,7,442
2024-03-04 16:50:00,91,13,32,10,9,10,65,5,37,2,21,14,148,8,465
2024-03-04 17:00:00,80,8,23,8,13,9,59,2,30,0,25,18,129,13,417
2024-03-04 17:10:00,101,9,28,10,7,5,56,3,38,0,30,18,61,10,376
2024-03-04 17:20:00,62,5,36,9,20,8,75,8,34,3,17,12,56,13,358
2024-03-04 17:30:00,63,7,28,6,8,8,69,1,40,1,21,13,55,11,331
2024-03-04 17:40:00,92,8,25,10,7,7,53,1,28,1,16,17,67,12,344
2024-03-04 17:50:00,84,5,29,6,9,7,54,2,23,1,12,8,36,8,284
2024-03-04 18:00:00,75,5,30,7,5,3,62,3,23,4,23,16,78,6,340
2024-03-04 18:10:00,75,8,24,10,10,9,60,0,25,2,11,8,189,9,440
2024-03-04 18:20:00,77,8,21,7,7,4,55,5,24,1,21,12,209,7,458
2024-03-04 18:30:00,50,4,27,3,8,7,56,1,29,0,19,16,108,6,334
2024-03-04 18:40:00,89,5,19,7,11,8,45,0,23,0,10,11,37,12,277
2024-03-04 18:50:00,58,4,26,3,7,6,52,4,25,2,11,13,34,7,252
2024-03-04 19:00:00,37,7,25,6,15,8,33,4,22,1,7,7,44,14,230
2024-03-04 19:10:00,62,6,29,5,9,5,32,1,20,1,14,9,35,6,234
2024-03-04 19:20:00,65,3,24,4,6,6,39,1,20,3,14,17,38,7,247
2024-03-04 19:30:00,51,4,26,1,2,2,35,3,23,0,11,12,44,2,216
2024-03-04 19:40:00,38,11,15,9,6,6,40,3,23,0,8,8,44,11,222
2024-03-04 19:50:00,37,5,25,5,5,5,38,3,23,2,8,9,72,7,244
2024-03-04 20:00:00,44,4,18,3,9,9,31,2,29,1,17,14,42,6,229
2024-03-04 20:10:00,47,1,20,1,2,2,32,0,18,0,6,7,41,3,180
2024-03-04 20:20:00,33,3,15,3,3,3,27,3,18,2,11,13,41,4,179
2024-03-04 20:30:00,28,3,22,4,5,2,18,0,15,0,15,9,39,3,163
2024-03-04 20:40:00,34,2,18,1,3,3,27,0,20,0,12,14,59,3,196
2024-03-04 20:50:00,41,6,28,4,4,4,23,4,18,0,9,12,24,3,180
2024-03-04 21:00:00,31,2,26,3,1,1,20,2,13,0,12,9,33,2,155
2024-03-04 21:10:00,33,3,23,4,2,4,19,2,19,1,12,9,55,3,189
2024-03-04 21:20:00,37,6,19,2,1,1,16,1,16,1,13,10,33,2,158
2024-03-04 21:30:00,24,0,22,0,2,3,15,0,17,0,13,16,36,2,150
2024-03-04 21:40:00,28,2,20,0,2,1,18,0,16,0,12,12,46,2,159
2024-03-04 21:50:00,27,1,22,2,0,0,19,0,17,0,7,9,32,0,136
2024-03-04 22:00:00,29,4,19,6,5,4,15,1,12,0,4,4,38,6,147
2024-03-04 22:10:00,30,1,20,3,1,1,19,2,15,0,11,8,40,1,152
2024-03-04 22:20:00,38,1,17,2,2,1,25,3,15,0,7,7,67,2,187
2024-03-04 22:30:00,26,0,23,0,0,0,21,0,17,0,7,7,120,0,221
2024-03-04 22:40:00,18,2,11,2,2,0,4,0,4,0,5,4,116,2,170
2024-03-04 22:50:00,23,1,18,0,1,1,17,0,13,0,4,6,85,1,170
2024-03-04 23:00:00,25,3,18,2,1,0,6,0,6,0,3,3,115,2,184
2024-03-04 23:10:00,13,1,9,0,1,1,11,0,7,0,3,2,125,1,174
2024-03-04 23:20:00,15,0,14,0,1,1,10,0,9,0,2,1,106,1,160
2024-03-04 23:30:00,5,0,6,0,0,0,6,0,5,0,2,3,86,0,113
2024-03-04 23:40:00,11,2,7,1,0,0,8,0,8,0,1,1,68,1,108
2024-03-04 23:50:00,9,0,9,1,0,0,5,0,5,0,2,1,30,0,62
2024-03-05 00:00:00,7,0,7,0,0,0,3,0,5,0,1,1,111,0,135
2024-03-05 00:10:00,8,1,7,3,2,2,5,0,4,0,1,1,102,2,138
2024-03-05 00:20:00,12,0,10,1,1,1,4,0,4,0,1,1,63,0,98
2024-03-05 00:30:00,6,2,6,1,0,0,2,1,2,0,1,1,125,0,147
2024-03-05 00:40:00,4,1,5,2,2,2,5,0,4,0,0,0,125,3,153
2024-03-05 00:50:00,4,0,4,0,0,0,7,0,5,0,1,1,24,0,46
2024-03-05 01:00:00,2,1,2,1,0,0,4,0,5,0,0,0,34,1,50
2024-03-05 01:10:00,3,1,3,0,0,0,4,0,4,0,1,1,43,0,60
2024-03-05 01:20:00,3,0,4,0,0,0,3,0,5,0,1,1,27,0,44
2024-03-05 01:30:00,3,1,4,1,1,0,3,0,2,0,0,0,29,1,45
2024-03-05 01:40:00,0,0,0,0,0,0,2,0,2,0,0,0,33,0,37
2024-03-05 01:50:00,3,0,4,0,0,0,3,0,5,0,0,0,16,0,31
2024-03-05 02:00:00,1,1,1,0,1,1,1,0,0,0,0,0,33,1,40
2024-03-05 02:10:00,2,0,2,0,1,0,3,1,3,0,0,2,30,0,44
2024-03-05 02:20:00,1,0,1,0,0,0,3,0,4,0,0,0,26,0,35
2024-03-05 02:30:00,2,0,2,0,0,0,3,1,4,0,0,0,30,0,42
2024-03-05 02:40:00,2,0,2,0,0,0,1,0,1,0,0,0,24,0,30
2024-03-05 02:50:00,5,1,5,1,2,1,0,0,0,0,0,0,32,2,49
2024-03-05 03:00:00,2,0,2,0,0,0,1,0,1,0,0,0,24,0,30
2024-03-05 03:10:00,1,0,1,0,0,0,1,0,1,0,0,0,31,0,35
2024-03-05 03:20:00,4,1,5,1,0,0,1,0,1,0,1,2,40,1,57
2024-03-05 03:30:00,2,0,2,0,0,0,2,0,2,0,0,0,16,0,24
2024-03-05 03:40:00,0,1,0,0,0,0,2,1,3,1,1,1,30,0,40
2024-03-05 03:50:00,1,0,1,0,0,0,4,0,4,0,0,0,35,0,45
2024-03-05 04:00:00,1,1,1,0,0,0,1,0,1,0,0,0,43,0,48
2024-03-05 04:10:00,2,0,1,0,1,2,2,0,2,0,0,0,28,1,39
2024-03-05 04:20:00,1,4,1,0,0,0,3,3,3,0,0,0,18,0,33
2024-03-05 04:30:00,6,3,5,1,0,0,7,1,6,0,0,0,134,0,163
2024-03-05 04:40:00,6,2,6,0,0,0,7,0,5,1,2,2,250,0,281
2024-03-05 04:50:00,1,0,2,0,0,0,10,0,8,0,0,0,176,0,197
2024-03-05 05:00:00,7,0,7,0,0,0,16,0,11,0,0,0,98,0,139
2024-03-05 05:10:00,4,0,3,0,0,0,15,1,13,1,0,0,28,0,65
2024-03-05 05:20:00,12,3,18,1,1,1,20,0,15,0,4,3,36,0,114
2024-03-05 05:30:00,10,0,8,0,2,3,29,0,16,0,3,3,42,2,118
2024-03-05 05:40:00,17,1,14,1,0,0,46,4,20,2,2,4,34,0,145
2024-03-05 05:50:00,24,0,16,1,0,0,35,6,15,5,4,9,29,0,144
2024-03-05 06:00:00,15,2,12,1,0,0,36,4,17,4,7,4,42,0,144
2024-03-05 06:10:00,16,2,14,1,5,4,47,5,19,4,2,3,31,3,156
2024-03-05 06:20:00,25,0,17,0,1,1,52,4,21,5,4,4,34,2,170
2024-03-05 06:30:00,30,3,18,3,9,6,57,2,21,2,5,5,48,7,216
2024-03-05 06:40:00,33,3,26,3,6,7,71,2,26,2,9,9,46,7,250
2024-03-05 06:50:00,27,0,22,0,5,1,82,1,23,1,7,10,101,3,283
2024-03-05 07:00:00,23,2,17,3,5,5,64,2,26,2,6,7,125,6,293
2024-03-05 07:10:00,42,2,28,3,14,8,80,4,29,1,8,5,48,10,282
2024-03-05 07:20:00,54,4,25,3,8,11,98,1,33,1,7,7,36,7,295
2024-03-05 07:30:00,52,4,29,5,25,16,87,0,32,0,16,14,42,19,341
2024-03-05 07:40:00,85,2,24,3,15,6,95,4,40,4,18,15,52,11,374
2024-03-05 07:50:00,63,7,33,6,14,10,117,3,40,1,11,12,42,13,372
2024-03-05 08:00:00,52,6,25,7,16,11,81,6,38,4,11,6,53,17,333
2024-03-05 08:10:00,62,5,24,6,10,3,85,2,47,1,15,10,45,8,323
2024-03-05 08:20:00,56,1,28,9,12,3,94,0,50,1,16,14,46,8,338
2024-03-05 08:30:00,53,3,33,5,6,1,79,2,34,1,13,7,48,7,292
2024-03-05 08:40:00,54,4,32,7,7,0,90,0,37,0,16,17,44,6,314
2024-03-05 08:50:00,62,6,38,8,9,2,71,0,28,0,10,8,43,5,290
2024-03-05 09:00:00,45,2,31,10,5,4,62,5,34,3,12,12,67,5,297
2024-03-05 09:10:00,62,6,28,8,12,12,58,2,39,3,8,6,39,9,292
2024-03-05 09:20:00,42,2,32,3,9,5,65,3,40,2,9,8,33,5,258
2024-03-05 09:30:00,68,4,20,16,6,7,74,3,23,1,11,5,25,7,270
2024-03-05 09:40:00,66,2,25,7,7,7,80,2,40,3,15,14,33,4,305
2024-03-05 09:50:00,68,2,14,19,5,7,67,0,31,0,13,13,51,6,296
2024-03-05 10:00:00,67,3,18,6,9,7,46,2,26,0,13,12,66,7,282
2024-03-05 10:10:00,64,4,20,5,8,9,54,2,26,2,9,11,47,8,269
2024-03-05 10:20:00,59,6,24,3,9,9,68,1,33,1,20,16,100,7,356
2024-03-05 10:30:00,62,4,20,8,7,7,55,1,29,0,11,9,129,8,350
2024-03-05 10:40:00,55,3,23,11,12,9,74,4,29,6,13,12,107,9,367
2024-03-05 10:50:00,67,4,19,7,4,4,54,0,24,0,19,14,102,5,323
2024-03-05 11:00:00,77,2,19,6,5,7,46,3,22,1,14,11,41,5,259
