datetime,D21Z,V22Z,D31Z,D32Z,V33Z,D51Z,D52Z,D53Z,D54Z,V55Z,V56Z,V57Z,V58Z,V71Z,D81Z,V82Z,D91Z,D92Z,V93Z,D111Z,D112Z,D113Z,V114Z,V115Z,V116Z,Total
2024-03-12 00:10:00,10,7,1,1,1,1,0,1,1,2,4,2,2,1,3,4,1,1,1,1,3,2,3,3,1,57
2024-03-12 00:20:00,2,2,4,2,0,2,1,5,0,2,7,4,0,0,4,6,1,1,0,2,2,2,3,5,3,60
2024-03-12 00:30:00,6,5,0,0,0,1,0,1,0,2,1,0,0,1,3,3,5,5,0,3,2,0,5,5,1,49
2024-03-12 00:40:00,5,3,0,0,0,0,1,3,1,0,3,4,0,0,4,8,1,0,0,2,1,1,6,2,2,47
2024-03-12 00:50:00,5,5,4,2,0,1,0,2,0,4,6,1,0,1,6,10,6,3,1,1,3,1,2,4,1,69
2024-03-12 01:00:00,8,5,4,2,0,1,1,4,1,3,6,2,1,0,1,1,0,0,0,0,3,1,3,3,2,52
2024-03-12 01:10:00,3,3,3,1,0,0,0,1,0,0,1,0,0,1,2,3,0,0,0,3,3,0,3,2,0,29
2024-03-12 01:20:00,2,2,1,2,0,0,0,1,0,1,1,0,0,0,3,5,2,1,0,1,0,1,1,2,3,29
2024-03-12 01:30:00,2,3,5,3,3,0,1,0,0,0,1,1,0,1,5,6,2,1,0,1,1,0,1,1,0,38
2024-03-12 01:40:00,2,2,4,1,0,0,1,2,0,0,6,2,0,0,2,3,2,2,1,0,0,1,2,2,3,38
2024-03-12 01:50:00,0,0,0,0,0,0,0,1,1,0,1,2,1,0,1,1,0,0,0,1,1,0,0,3,1,14
2024-03-12 02:00:00,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,10
2024-03-12 02:10:00,3,3,0,0,0,0,0,1,1,1,1,0,2,1,0,1,1,1,2,0,0,0,0,0,0,18
2024-03-12 02:20:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,1,3,0,4,4,0,21
2024-03-12 02:30:00,3,2,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,2,1,0,3,1,0,19
2024-03-12 02:40:00,3,4,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,14
2024-03-12 02:50:00,1,1,0,0,0,0,0,0,1,0,0,2,1,0,2,2,3,1,1,3,2,0,4,2,0,26
2024-03-12 03:00:00,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,0,2,1,14
2024-03-12 03:10:00,4,4,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,2,1,2,2,3,2,26
2024-03-12 03:20:00,1,2,0,0,0,0,0,0,1,0,0,2,3,0,1,1,0,0,0,1,2,0,2,2,0,18
2024-03-12 03:30:00,1,1,0,0,0,0,1,2,1,2,3,3,1,1,1,2,5,8,0,1,1,1,2,3,0,40
2024-03-12 03:40:00,4,3,0,0,0,0,1,1,0,0,2,2,0,0,0,0,2,2,0,0,1,0,1,3,0,22
2024-03-12 03:50:00,1,2,0,0,0,0,1,0,1,0,1,1,1,1,3,7,6,5,1,0,2,1,2,3,2,41
2024-03-12 04:00:00,0,0,0,0,0,0,0,1,2,2,1,3,3,0,3,7,0,0,0,0,1,0,1,3,0,27
2024-03-12 04:10:00,3,3,0,0,0,0,0,3,0,2,4,0,0,0,3,3,8,4,0,1,1,0,1,1,0,37
2024-03-12 04:20:00,1,1,5,2,0,0,1,4,1,2,3,5,1,1,4,4,5,2,2,1,1,1,2,1,0,50
2024-03-12 04:30:00,3,3,0,0,0,0,0,5,2,5,8,7,2,0,2,3,4,8,2,2,0,0,2,0,0,58
2024-03-12 04:40:00,5,4,0,0,0,0,0,6,0,4,6,2,0,6,11,11,10,14,1,1,5,0,5,5,0,96
2024-03-12 04:50:00,9,5,4,6,0,0,2,2,2,2,2,3,4,3,8,6,6,3,2,3,3,0,5,6,0,86
2024-03-12 05:00:00,4,3,0,0,0,1,2,15,3,9,13,11,6,2,10,10,12,13,5,3,6,2,5,8,2,145
2024-03-12 05:10:00,1,2,1,1,1,1,4,14,3,6,18,10,2,3,13,22,5,0,0,9,9,2,9,8,3,147
2024-03-12 05:20:00,10,8,3,2,0,0,5,24,6,10,24,10,6,3,10,12,4,1,3,6,5,3,7,7,5,174
2024-03-12 05:30:00,12,9,5,6,2,4,16,39,3,12,29,20,4,0,24,23,8,6,0,14,6,4,14,7,4,271
2024-03-12 05:40:00,16,10,3,1,0,2,22,28,8,10,19,32,12,3,51,26,28,14,4,9,9,8,12,17,3,347
2024-03-12 05:50:00,15,7,4,2,1,3,20,34,2,19,25,19,4,8,38,19,26,7,3,9,7,6,13,13,8,312
2024-03-12 06:00:00,17,9,11,7,4,9,25,39,9,16,23,46,13,5,31,26,11,12,1,15,15,7,12,16,4,383
2024-03-12 06:10:00,57,10,2,8,2,14,38,54,6,17,24,46,10,6,38,21,13,27,4,22,14,8,17,13,10,481
2024-03-12 06:20:00,22,11,5,4,3,5,44,45,5,14,21,37,14,34,56,34,24,20,3,28,18,11,22,25,2,507
2024-03-12 06:30:00,24,12,9,13,5,10,42,59,10,11,13,49,11,15,43,17,16,9,3,20,24,14,22,22,10,483
2024-03-12 06:40:00,20,10,10,9,8,15,45,68,42,19,19,37,18,9,56,14,14,7,3,33,20,20,21,21,20,558
2024-03-12 06:50:00,35,14,6,9,5,13,56,59,13,13,10,23,23,12,48,19,21,13,9,98,29,11,13,26,13,591
2024-03-12 07:00:00,34,11,14,10,3,11,57,71,16,13,16,26,18,8,57,19,19,8,5,35,31,12,26,31,14,565
2024-03-12 07:10:00,30,11,12,12,6,18,61,66,16,20,24,21,14,17,61,20,22,22,7,105,60,19,27,20,14,705
2024-03-12 07:20:00,45,14,14,12,7,17,64,61,22,16,10,23,16,13,85,19,36,15,10,90,29,14,21,23,11,687
2024-03-12 07:30:00,49,10,11,14,10,15,58,69,14,14,11,22,14,15,74,16,20,17,8,51,49,16,22,33,16,648
2024-03-12 07:40:00,64,15,20,20,10,14,54,47,22,9,0,0,18,22,84,11,31,11,3,42,46,15,20,40,9,627
2024-03-12 07:50:00,64,16,19,17,8,19,48,49,24,19,0,0,16,20,78,0,21,13,10,45,37,20,18,19,7,587
2024-03-12 08:00:00,42,14,18,18,11,18,60,51,17,11,0,2,10,20,72,4,38,12,5,66,35,16,17,26,13,596
2024-03-12 08:10:00,58,13,14,15,7,11,51,50,14,8,0,1,18,11,56,24,20,12,6,54,51,19,17,22,19,571
2024-03-12 08:20:00,52,15,14,17,12,15,42,47,20,23,4,19,7,19,83,13,33,12,3,48,49,16,25,21,18,627
2024-03-12 08:30:00,59,10,21,14,6,14,52,54,11,12,7,14,21,45,68,20,24,12,9,55,46,19,22,17,4,636
2024-03-12 08:40:00,61,9,15,14,7,9,34,34,21,5,1,0,4,16,55,24,22,17,9,60,56,18,30,27,3,551
2024-03-12 08:50:00,68,7,13,16,6,10,38,36,13,9,1,0,16,10,67,18,31,14,6,48,43,18,29,37,8,562
2024-03-12 09:00:00,49,16,9,6,4,21,58,74,17,13,2,7,10,12,65,14,27,15,6,58,71,18,46,19,17,654
2024-03-12 09:10:00,73,15,27,14,8,9,32,41,13,7,16,19,9,12,49,18,25,9,5,52,51,19,22,35,13,593
2024-03-12 09:20:00,45,9,13,11,8,18,39,51,12,13,20,17,21,10,39,17,22,9,7,25,39,19,16,15,13,508
2024-03-12 09:30:00,52,14,18,13,9,21,38,51,10,9,21,16,12,9,58,19,26,19,11,52,58,13,21,24,16,610
2024-03-12 09:40:00,47,12,14,14,7,19,31,45,12,11,21,19,16,13,55,12,28,20,12,42,32,25,23,24,16,570
2024-03-12 09:50:00,47,14,20,9,5,15,33,55,7,13,12,13,14,15,50,16,17,23,3,44,33,14,21,21,12,526
2024-03-12 10:00:00,69,10,19,14,10,11,22,40,6,8,15,11,13,7,36,13,17,18,9,41,42,14,22,26,17,510
2024-03-12 10:10:00,61,17,15,14,10,9,30,41,9,9,25,20,10,5,45,18,10,12,7,50,48,20,18,22,38,563
2024-03-12 10:20:00,68,12,30,14,6,9,27,39,10,13,18,16,14,18,58,16,24,10,5,31,37,17,20,30,17,559
2024-03-12 10:30:00,49,11,47,11,6,13,29,49,10,8,17,36,17,9,35,13,20,17,8,33,41,22,21,19,34,575
2024-03-12 10:40:00,47,6,36,14,12,17,29,47,12,11,21,19,15,17,45,19,19,16,11,90,46,13,26,25,19,632
2024-03-12 10:50:00,46,16,29,22,13,5,21,37,11,10,24,17,10,11,61,21,17,10,8,40,36,15,16,24,12,532
2024-03-12 11:00:00,75,6,29,15,8,14,21,33,12,17,15,17,16,13,47,14,19,24,4,96,40,14,19,15,17,600
2024-03-12 11:10:00,97,7,19,12,8,10,14,29,13,7,24,11,18,12,48,15,27,14,6,33,31,13,22,15,9,514
2024-03-12 11:20:00,64,9,44,13,10,5,26,41,7,7,19,18,13,17,41,13,20,17,7,40,33,18,19,19,16,536
2024-03-12 11:30:00,64,7,9,8,8,14,26,35,15,16,18,14,12,16,44,19,33,19,6,31,33,14,18,17,14,510
2024-03-12 11:40:00,75,5,22,18,8,7,18,29,9,11,20,19,10,8,45,22,20,16,10,32,31,15,25,27,12,514
2024-03-12 11:50:00,64,8,33,25,14,7,21,35,12,6,20,24,16,8,35,18,11,9,5,79,39,17,23,18,17,564
2024-03-12 12:00:00,73,3,15,11,7,6,17,35,12,10,25,16,17,8,39,16,14,8,2,68,45,14,17,22,16,516
2024-03-12 12:10:00,55,17,14,12,8,6,28,62,15,7,21,14,21,9,46,17,29,24,12,58,37,15,19,24,17,587
2024-03-12 12:20:00,73,12,13,15,7,7,35,41,15,8,21,11,16,17,47,13,10,39,8,44,40,12,25,22,16,567
2024-03-12 12:30:00,62,7,10,13,9,11,17,37,15,11,23,18,27,9,40,16,18,14,7,49,50,13,41,32,15,564
2024-03-12 12:40:00,69,18,24,15,11,4,23,41,15,8,20,19,25,13,33,23,23,27,6,48,47,11,25,32,11,591
2024-03-12 12:50:00,64,9,15,13,11,15,28,44,10,15,21,10,21,11,34,16,22,21,10,49,47,12,20,35,21,574
2024-03-12 13:00:00,70,12,23,31,10,10,26,45,13,17,23,20,17,9,34,18,19,16,7,52,38,15,23,24,14,586
2024-03-12 13:10:00,74,3,16,20,10,10,27,46,6,17,16,24,9,13,32,18,23,21,8,61,60,21,23,21,20,599
2024-03-12 13:20:00,86,8,22,17,10,11,28,45,7,12,23,17,13,17,40,14,19,13,4,43,41,16,19,20,13,558
2024-03-12 13:30:00,67,12,13,14,9,7,19,46,10,12,15,20,10,9,49,16,28,13,9,49,48,17,33,21,23,569
2024-03-12 13:40:00,74,11,23,22,12,10,27,40,16,10,20,19,15,9,43,13,17,11,6,91,38,20,20,19,27,613
2024-03-12 13:50:00,59,13,11,13,7,9,33,47,15,8,17,18,11,7,40,16,12,15,10,52,51,10,15,28,12,529
2024-03-12 14:00:00,81,3,19,18,10,10,34,37,12,13,15,18,15,17,41,28,13,21,9,44,36,16,15,21,13,559
2024-03-12 14:10:00,75,13,25,26,13,12,25,48,14,9,22,22,16,24,46,14,15,14,15,60,56,14,23,33,12,646
2024-03-12 14:20:00,59,7,19,20,7,11,43,44,9,11,20,22,16,18,43,13,23,15,8,79,50,19,41,25,18,640
2024-03-12 14:30:00,65,5,14,13,7,8,26,49,11,10,20,27,13,9,44,13,19,19,11,121,54,17,22,18,21,636
2024-03-12 14:40:00,74,8,24,26,14,8,21,48,10,8,16,34,14,8,55,21,19,14,10,43,39,13,33,19,14,593
2024-03-12 14:50:00,89,7,21,19,8,14,27,52,17,12,22,21,13,17,52,27,24,16,9,89,61,17,18,26,19,697
2024-03-12 15:00:00,82,17,28,30,13,7,31,43,14,6,22,19,15,19,57,19,20,6,6,49,41,16,15,23,11,609
2024-03-12 15:10:00,82,18,21,26,9,10,33,47,13,8,18,16,27,19,46,12,28,21,12,52,48,14,16,13,13,622
2024-03-12 15:20:00,72,8,21,16,11,9,22,48,12,8,18,19,10,20,51,19,19,14,5,78,60,11,30,23,25,629
2024-03-12 15:30:00,98,4,23,21,10,9,29,41,13,11,21,19,12,21,60,14,25,13,7,55,62,18,24,17,17,644
2024-03-12 15:40:00,98,4,27,28,9,11,37,48,14,10,15,15,18,23,51,14,18,13,7,54,56,12,20,20,13,635
2024-03-12 15:50:00,103,7,27,23,14,10,36,43,10,12,10,21,9,19,49,21,23,15,12,118,66,19,31,16,18,732
2024-03-12 16:00:00,94,9,24,46,10,7,39,41,12,9,16,24,10,16,43,17,12,70,9,81,61,17,20,23,15,725
2024-03-12 16:10:00,74,0,57,29,13,10,30,49,23,14,12,17,11,13,54,16,35,21,11,62,69,11,23,17,16,687
2024-03-12 16:20:00,95,0,25,23,9,12,33,51,7,10,13,17,23,20,51,16,19,22,7,59,56,19,21,21,21,650
2024-03-12 16:30:00,100,4,30,22,7,15,37,46,13,10,13,24,12,21,43,16,19,15,8,80,51,12,26,24,15,663
2024-03-12 16:40:00,66,5,32,30,12,7,36,57,13,8,19,15,9,23,53,28,25,18,9,78,68,15,22,18,14,680
2024-03-12 16:50:00,105,4,28,26,12,6,39,54,9,10,13,12,10,14,48,21,16,16,9,64,70,18,29,23,16,672
2024-03-12 17:00:00,96,4,33,29,11,12,35,45,11,10,14,15,19,20,45,11,18,11,4,112,66,22,19,14,19,695
2024-03-12 17:10:00,82,13,25,30,12,9,32,48,8,16,18,19,14,21,50,17,23,13,8,56,73,15,8,7,11,628
2024-03-12 17:20:00,91,17,26,26,15,6,37,49,11,6,15,18,9,12,48,17,16,19,9,47,60,15,22,11,16,618
2024-03-12 17:30:00,95,2,27,40,13,13,44,54,11,14,11,16,11,20,35,22,21,18,10,60,65,15,22,13,19,671
2024-03-12 17:40:00,84,5,19,18,10,9,34,55,9,11,13,14,10,18,47,14,28,19,9,56,64,22,15,20,11,614
2024-03-12 17:50:00,107,4,35,29,16,13,32,51,6,11,11,13,12,15,49,13,15,13,10,50,54,22,23,13,10,627
2024-03-12 18:00:00,86,12,24,24,11,8,30,36,15,8,19,21,16,17,49,21,15,15,7,47,51,17,25,31,17,622
2024-03-12 18:10:00,89,6,49,26,12,6,38,47,8,6,19,20,9,16,35,18,17,9,7,62,70,18,22,27,15,651
2024-03-12 18:20:00,100,3,30,26,10,10,25,41,11,28,31,38,11,19,40,18,23,17,8,63,57,20,19,29,10,687
2024-03-12 18:30:00,74,14,31,20,12,8,20,32,6,13,16,31,8,17,36,20,17,15,11,54,54,18,15,29,14,585
2024-03-12 18:40:00,70,11,26,10,9,10,26,41,11,25,23,46,19,11,42,20,23,19,17,76,36,12,20,36,16,655
2024-03-12 18:50:00,77,15,12,11,7,5,17,29,9,9,24,32,11,11,32,22,17,16,10,37,40,12,19,24,16,514
2024-03-12 19:00:00,72,10,32,20,12,12,17,37,11,17,32,34,20,14,28,24,17,23,13,35,35,8,21,26,11,581
2024-03-12 19:10:00,65,12,16,14,5,8,18,31,7,14,34,37,14,10,29,33,15,15,10,41,39,13,15,32,16,543
2024-03-12 19:20:00,70,16,26,16,9,7,13,24,13,12,25,27,21,10,24,21,10,16,15,40,35,17,20,28,13,528
2024-03-12 19:30:00,54,16,9,12,4,4,14,24,7,17,30,30,6,9,25,30,15,12,13,30,33,14,20,28,13,469
2024-03-12 19:40:00,39,24,14,11,7,3,13,22,4,18,29,25,7,15,29,33,8,10,7,27,26,14,17,22,17,441
2024-03-12 19:50:00,52,15,13,11,6,5,10,27,7,10,24,22,10,4,33,21,13,8,5,26,25,13,20,35,15,430
2024-03-12 20:00:00,43,13,14,8,7,7,10,22,5,21,18,22,6,12,21,31,12,10,5,26,23,7,28,26,4,401
2024-03-12 20:10:00,45,11,12,28,5,5,7,22,12,13,29,27,14,16,18,28,11,14,5,27,24,11,18,26,10,438
2024-03-12 20:20:00,32,14,10,11,3,1,5,15,4,6,18,11,7,5,20,20,8,10,4,13,25,4,18,20,5,289
2024-03-12 20:30:00,37,18,12,10,6,3,12,18,0,18,17,14,1,7,20,21,15,10,5,13,11,12,12,19,6,317
2024-03-12 20:40:00,42,8,17,10,4,3,8,21,8,16,24,19,12,3,19,22,9,8,3,18,18,5,16,19,8,340
2024-03-12 20:50:00,36,13,14,11,8,1,5,21,4,14,16,9,5,5,23,20,9,5,0,23,26,8,16,25,14,331
2024-03-12 21:00:00,39,17,14,7,7,4,16,17,7,13,15,16,10,6,10,16,10,9,8,19,18,5,18,18,7,326
2024-03-12 21:10:00,39,12,12,14,6,6,8,16,1,16,16,12,2,13,22,24,15,7,17,18,16,5,25,27,11,360
2024-03-12 21:20:00,29,17,13,8,7,1,12,15,7,18,15,15,10,2,17,17,11,7,10,17,22,10,22,63,14,379
2024-03-12 21:30:00,37,14,9,6,4,2,8,15,7,16,16,16,8,10,13,21,7,5,5,20,20,8,20,70,16,373
2024-03-12 21:40:00,39,10,5,5,5,4,7,21,9,20,26,17,12,6,16,20,15,13,9,25,20,11,18,61,13,407
2024-03-12 21:50:00,42,17,8,8,5,4,8,17,3,13,18,13,4,3,15,14,17,12,6,13,19,9,18,54,15,355
2024-03-12 22:00:00,36,13,16,8,6,1,6,13,5,10,14,11,3,3,12,11,9,9,7,21,17,6,18,56,10,321
2024-03-12 22:10:00,26,13,4,4,3,3,3,15,4,11,11,8,5,3,12,17,10,8,5,20,16,5,21,60,11,298
2024-03-12 22:20:00,33,14,56,10,10,1,4,6,2,8,9,5,2,2,11,18,10,8,7,15,10,5,17,33,8,304
2024-03-12 22:30:00,22,12,13,5,4,5,2,17,7,11,17,8,5,4,11,13,6,6,8,22,17,2,13,32,3,265
2024-03-12 22:40:00,20,8,42,4,4,1,7,9,3,6,12,8,1,2,8,11,7,8,14,14,8,12,18,57,15,299
2024-03-12 22:50:00,14,13,16,5,4,1,6,5,4,5,9,5,3,2,16,14,8,3,3,16,14,4,17,136,9,332
2024-03-12 23:00:00,18,12,11,9,7,1,1,5,5,7,9,8,7,5,6,10,3,5,1,14,9,7,14,17,10,201
2024-03-12 23:10:00,12,8,14,1,1,1,5,10,1,11,12,7,1,1,7,9,4,3,5,15,4,3,16,18,1,170
2024-03-12 23:20:00,10,7,19,6,3,2,4,5,1,6,6,5,1,0,2,2,2,1,0,15,8,3,18,30,2,158
2024-03-12 23:30:00,11,9,18,2,2,0,1,2,1,1,3,1,0,0,4,8,0,0,0,9,4,3,15,8,9,111
2024-03-12 23:40:00,6,8,6,3,2,2,1,8,0,11,8,2,0,0,3,4,3,6,1,9,5,1,8,7,1,105
2024-03-12 23:50:00,8,6,5,5,2,0,1,3,0,2,4,2,0,2,2,7,1,1,0,1,6,2,6,22,1,89
2024-03-13 00:00:00,6,6,4,1,1,0,0,5,2,5,5,1,1,0,4,4,7,8,4,5,8,2,9,28,1,117
2024-03-13 00:10:00,11,8,5,4,1,0,2,5,0,4,6,4,0,0,5,5,1,0,0,2,3,2,3,36,1,108
2024-03-13 00:20:00,4,2,11,6,1,1,1,3,3,3,7,2,3,1,1,2,1,1,2,5,4,0,9,8,2,83
2024-03-13 00:30:00,3,4,4,1,0,0,1,1,1,1,3,2,1,0,0,0,4,4,3,1,1,2,2,2,1,42
2024-03-13 00:40:00,3,3,2,2,2,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0,0,3,0,0,23
2024-03-13 00:50:00,3,3,6,3,0,0,0,0,0,0,1,0,0,0,1,1,2,2,3,3,2,2,4,18,2,56
2024-03-13 01:00:00,3,3,8,3,2,0,2,11,3,10,5,2,0,0,4,4,0,0,4,2,3,0,2,6,1,78
2024-03-13 01:10:00,3,2,9,4,0,0,0,2,0,2,2,0,0,0,3,3,2,0,2,0,1,0,1,1,0,37
2024-03-13 01:20:00,2,2,0,0,0,0,0,2,2,2,2,2,2,0,1,1,0,0,1,1,1,0,1,3,0,25
2024-03-13 01:30:00,3,1,5,4,1,1,0,2,0,2,2,0,0,1,1,1,1,1,2,0,2,1,2,2,2,37
2024-03-13 01:40:00,2,2,6,1,0,0,1,1,0,1,2,1,0,1,0,0,0,0,0,1,2,0,2,2,2,27
2024-03-13 01:50:00,1,1,0,0,0,0,0,1,0,1,1,0,0,1,5,7,2,2,3,2,1,0,2,0,0,30
2024-03-13 02:00:00,2,2,1,1,1,0,0,1,0,1,1,0,0,1,3,3,1,1,1,1,1,1,3,3,1,30
2024-03-13 02:10:00,2,1,4,4,3,0,0,0,1,0,0,2,3,0,1,1,0,0,0,2,1,0,2,3,0,30
2024-03-13 02:20:00,3,3,0,0,0,0,0,1,2,1,3,5,3,2,2,3,1,1,1,0,2,0,2,2,0,37
2024-03-13 02:30:00,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,3,2,16
2024-03-13 02:40:00,1,1,2,1,1,2,0,1,1,2,4,2,2,1,1,1,2,2,4,2,3,0,4,4,0,44
2024-03-13 02:50:00,3,2,0,0,0,0,0,1,1,1,1,2,1,0,0,0,0,0,0,1,2,0,2,1,0,18
2024-03-13 03:00:00,0,0,0,0,0,0,1,1,0,1,2,1,0,0,0,0,0,0,0,2,2,1,2,1,4,18
2024-03-13 03:10:00,2,2,0,0,0,0,1,0,1,0,0,2,1,0,1,1,4,5,3,1,0,1,2,0,0,27
2024-03-13 03:20:00,1,1,0,0,0,0,0,1,0,1,2,0,0,1,0,1,3,5,0,0,0,0,0,0,0,16
2024-03-13 03:30:00,2,2,0,0,0,0,0,5,0,4,4,0,0,0,0,0,0,0,0,2,2,2,4,4,3,34
2024-03-13 03:40:00,1,1,0,0,0,1,1,1,0,1,3,1,0,0,0,0,3,4,0,2,1,0,3,1,0,24
2024-03-13 03:50:00,4,4,0,0,0,1,0,1,1,2,4,2,1,0,3,3,7,6,3,1,2,1,2,2,2,52
2024-03-13 04:00:00,1,1,0,0,0,1,0,1,0,2,1,0,0,0,1,1,2,2,0,1,2,1,2,1,1,21
2024-03-13 04:10:00,3,3,0,0,0,0,0,1,1,1,1,2,1,0,4,4,4,4,2,4,3,0,5,2,0,45
2024-03-13 04:20:00,6,5,6,2,0,0,0,2,1,2,2,2,2,3,6,6,5,4,1,0,2,0,2,3,0,62
2024-03-13 04:30:00,5,6,1,1,1,0,1,5,0,3,6,1,0,2,3,7,11,8,1,2,1,0,3,1,0,69
2024-03-13 04:40:00,8,4,0,0,0,0,2,9,1,7,10,2,1,3,8,5,9,9,2,1,2,1,2,4,0,90
2024-03-13 04:50:00,6,5,2,3,0,1,1,3,2,4,5,5,3,4,5,9,6,3,0,0,2,0,2,3,0,74
2024-03-13 05:00:00,4,3,0,0,0,0,5,16,5,5,11,16,5,3,8,7,9,7,3,7,2,3,9,5,2,135
2024-03-13 05:10:00,7,5,1,1,1,2,4,11,2,9,16,7,2,4,12,9,9,4,2,4,5,1,7,9,1,135
2024-03-13 05:20:00,10,8,3,3,0,1,5,22,2,16,15,14,5,1,16,11,12,6,4,10,9,2,14,13,6,208
2024-03-13 05:30:00,12,8,14,5,2,3,9,29,3,17,20,13,4,2,22,17,8,4,3,12,7,11,14,10,6,255
2024-03-13 05:40:00,18,10,3,1,0,4,15,36,4,17,12,13,3,2,34,17,19,11,10,12,10,3,14,12,3,283
2024-03-13 05:50:00,12,10,4,3,1,2,16,33,3,19,13,20,4,2,38,21,20,7,2,14,12,9,17,11,4,297
2024-03-13 06:00:00,14,8,11,8,6,11,26,43,7,22,17,21,10,5,32,20,20,11,2,15,9,11,15,15,2,361
2024-03-13 06:10:00,25,16,11,7,6,14,33,42,6,32,20,26,10,4,38,17,14,4,5,23,13,19,18,19,8,430
2024-03-13 06:20:00,20,13,4,5,4,7,37,47,10,21,16,29,13,6,43,22,20,12,10,32,24,11,18,19,5,448
2024-03-13 06:30:00,24,10,18,14,6,11,49,62,12,25,11,31,16,7,46,19,16,7,8,25,26,13,18,22,6,502
2024-03-13 06:40:00,26,12,9,8,3,19,57,61,18,30,8,12,20,20,70,15,27,8,3,35,34,15,21,27,12,570
2024-03-13 06:50:00,34,13,18,9,4,17,51,62,12,31,8,20,15,17,65,17,27,18,14,20,18,19,18,22,8,557
2024-03-13 07:00:00,34,7,8,8,5,13,54,65,13,13,19,20,17,8,60,20,20,15,4,35,27,16,36,37,16,570
2024-03-13 07:10:00,39,15,19,17,10,24,60,62,17,24,17,22,12,13,65,24,23,22,8,39,33,16,57,27,13,678
2024-03-13 07:20:00,39,15,14,15,9,18,49,50,13,17,13,14,18,15,76,15,27,15,5,38,44,16,26,34,20,615
2024-03-13 07:30:00,55,7,14,14,8,20,54,60,13,18,18,36,25,6,84,16,32,10,5,41,48,28,36,44,26,718
2024-03-13 07:40:00,60,13,14,11,10,16,57,64,15,15,22,9,21,18,71,14,24,14,8,43,49,28,22,25,19,662
2024-03-13 07:50:00,49,12,24,19,9,15,56,60,15,10,7,11,16,18,43,0,19,11,12,41,41,14,16,17,17,552
2024-03-13 08:00:00,55,6,14,14,7,17,50,56,10,16,6,13,17,19,74,4,29,22,5,36,39,19,19,35,16,598
2024-03-13 08:10:00,50,16,12,11,6,17,52,51,18,13,0,0,19,17,66,12,20,5,4,48,43,14,20,26,18,558
2024-03-13 08:20:00,44,17,11,12,5,18,45,40,22,14,0,2,10,17,68,16,14,23,6,43,35,14,20,25,12,533
2024-03-13 08:30:00,58,19,7,6,5,15,50,53,16,13,7,8,18,13,73,25,23,20,5,45,62,17,15,18,14,605
2024-03-13 08:40:00,53,13,43,19,9,16,51,50,17,12,10,22,18,15,81,22,33,17,10,58,56,15,26,24,5,695
2024-03-13 08:50:00,58,15,9,9,6,13,34,50,22,13,15,17,9,10,62,18,27,15,9,40,39,15,24,23,13,565
2024-03-13 09:00:00,49,15,11,6,4,14,45,63,17,10,20,23,16,9,56,19,31,17,6,39,37,12,23,26,12,580
2024-03-13 09:10:00,68,6,11,9,8,8,30,49,7,8,13,18,10,11,46,16,24,18,11,43,37,15,22,18,16,522
2024-03-13 09:20:00,41,14,18,19,9,9,22,38,11,10,17,13,12,9,55,14,24,11,7,51,34,16,17,25,11,507
2024-03-13 09:30:00,51,11,20,15,9,12,31,52,14,14,15,14,13,12,50,18,17,24,2,31,29,13,16,20,14,517
2024-03-13 09:40:00,61,18,17,16,8,12,28,43,10,14,18,24,13,8,51,18,19,12,7,38,37,34,26,20,15,567
2024-03-13 09:50:00,47,16,11,14,10,11,35,56,11,11,16,24,13,11,36,16,17,28,7,42,36,19,17,26,11,541
2024-03-13 10:00:00,62,10,20,58,11,8,35,55,7,8,14,22,11,8,47,23,18,9,8,37,31,20,20,15,17,574
2024-03-13 10:10:00,53,12,13,10,4,12,32,51,12,12,20,15,20,11,46,16,18,18,7,37,32,16,28,21,12,528
2024-03-13 10:20:00,49,13,32,14,8,11,19,41,12,13,18,17,9,13,43,20,13,11,6,32,30,13,32,15,17,501
2024-03-13 10:30:00,50,12,19,13,4,10,23,42,8,9,19,19,11,11,47,15,17,9,6,33,35,18,17,22,16,485
2024-03-13 10:40:00,73,10,16,12,8,13,26,35,13,11,17,27,17,8,39,16,23,12,6,34,31,22,23,18,17,527
2024-03-13 10:50:00,58,6,20,13,10,8,21,44,12,15,25,19,14,16,42,15,13,10,7,34,30,14,20,16,12,494
2024-03-13 11:00:00,58,8,13,10,5,12,20,34,14,15,16,13,13,16,41,24,14,18,8,32,26,14,20,17,14,475
2024-03-13 11:10:00,56,14,11,9,8,7,19,40,8,6,21,17,8,18,42,15,13,19,8,40,49,12,20,24,15,499
2024-03-13 11:20:00,62,17,16,21,2,9,18,28,8,12,17,17,9,14,41,20,24,24,6,33,31,21,15,21,15,501
2024-03-13 11:30:00,96,9,19,12,10,11,18,37,11,10,21,16,19,11,28,12,16,15,6,37,31,17,42,24,39,567
