datetime,D21Z,D22Z,V23Z,V24Z,D51Z,D52Z,V53Z,V54Z,D81Z,D82Z,V83Z,V84Z,D111Z,D112Z,V113Z,V114Z,Total
2024-03-03 01:00:00,10,3,12,1,0,0,4,2,2,3,4,1,2,2,2,0,48
2024-03-03 01:10:00,7,1,9,1,0,0,11,4,1,2,2,1,2,2,2,0,45
2024-03-03 01:20:00,5,2,5,0,0,0,8,1,0,4,3,3,1,1,0,0,33
2024-03-03 01:30:00,11,5,10,1,0,0,5,0,4,2,4,1,0,0,0,0,43
2024-03-03 01:40:00,9,3,8,1,0,0,4,0,2,1,2,0,0,0,0,0,30
2024-03-03 01:50:00,7,1,5,1,0,0,11,2,2,1,2,0,2,2,3,0,39
2024-03-03 02:00:00,7,1,7,0,0,0,5,0,4,2,4,0,0,0,0,0,30
2024-03-03 02:10:00,4,0,4,0,0,0,5,2,1,4,3,4,0,1,0,0,28
2024-03-03 02:20:00,6,2,6,1,0,0,4,0,0,0,0,0,0,1,0,0,20
2024-03-03 02:30:00,3,1,3,1,0,0,5,0,1,2,4,2,0,2,0,0,24
2024-03-03 02:40:00,8,0,7,0,0,0,2,0,0,2,2,2,0,1,0,0,24
2024-03-03 02:50:00,4,0,5,0,0,0,3,0,1,1,2,1,0,0,0,0,17
2024-03-03 03:00:00,1,2,1,2,0,0,2,0,4,0,5,0,0,0,0,0,17
2024-03-03 03:10:00,4,0,4,0,0,0,1,0,4,0,4,0,0,0,0,0,17
2024-03-03 03:20:00,2,0,2,0,0,0,5,0,1,0,2,0,0,0,0,0,12
2024-03-03 03:30:00,6,1,6,1,0,0,3,0,1,2,3,3,0,0,0,0,26
2024-03-03 03:40:00,1,1,1,0,0,0,0,1,3,2,3,0,0,1,0,1,14
2024-03-03 03:50:00,3,0,4,0,0,0,3,0,1,0,0,0,0,1,0,1,13
2024-03-03 04:00:00,11,2,9,1,0,0,4,0,0,3,2,2,0,0,0,0,34
2024-03-03 04:10:00,2,1,2,0,0,0,3,1,1,4,4,3,0,0,0,0,21
2024-03-03 04:20:00,5,0,4,0,0,0,7,0,1,3,2,1,0,6,0,1,30
2024-03-03 04:30:00,2,0,2,0,0,0,0,0,1,1,3,1,0,0,0,0,10
2024-03-03 04:40:00,2,0,2,0,0,0,4,1,0,5,4,4,0,1,0,0,23
2024-03-03 04:50:00,3,1,3,0,0,0,3,0,3,1,3,1,0,0,0,0,18
2024-03-03 05:00:00,3,0,3,0,0,0,4,0,3,0,4,0,0,1,0,0,18
2024-03-03 05:10:00,4,1,4,1,0,0,4,1,0,1,0,0,1,0,1,0,18
2024-03-03 05:20:00,5,1,5,0,0,0,3,1,0,1,0,0,0,1,0,0,17
2024-03-03 05:30:00,8,2,8,1,0,0,12,0,1,2,2,1,1,0,1,0,39
2024-03-03 05:40:00,5,0,4,0,0,0,2,0,0,0,0,0,0,1,0,0,12
2024-03-03 05:50:00,2,0,3,0,0,0,3,1,2,2,2,0,0,1,0,0,16
2024-03-03 06:00:00,6,4,8,0,0,0,5,0,2,4,1,1,0,1,0,0,32
2024-03-03 06:10:00,4,3,4,1,0,0,2,1,3,2,6,1,0,0,0,0,27
2024-03-03 06:20:00,4,3,26,3,0,0,5,0,3,1,3,0,0,2,0,0,50
2024-03-03 06:30:00,5,4,4,1,0,0,2,0,5,2,5,2,0,1,0,0,31
2024-03-03 06:40:00,2,1,2,0,0,0,1,3,0,3,1,1,1,3,1,0,19
2024-03-03 06:50:00,4,1,4,1,0,0,8,1,1,0,1,0,0,2,0,0,23
2024-03-03 07:00:00,7,2,5,0,0,0,3,0,1,3,1,0,1,0,1,0,24
2024-03-03 07:10:00,4,1,4,0,0,0,5,0,2,2,2,2,0,2,0,1,25
2024-03-03 07:20:00,6,1,7,1,0,0,2,0,0,1,0,0,0,0,0,0,18
2024-03-03 07:30:00,7,3,6,1,0,0,2,1,6,3,6,0,1,2,1,0,39
2024-03-03 07:40:00,8,0,6,0,0,0,5,0,2,1,2,1,1,1,1,0,28
2024-03-03 07:50:00,7,3,7,1,0,0,6,1,2,2,2,7,1,1,1,0,41
2024-03-03 08:00:00,8,1,7,0,0,0,7,1,7,2,7,3,0,0,0,0,43
2024-03-03 08:10:00,7,1,6,8,0,0,14,3,3,4,3,1,0,1,0,0,51
2024-03-03 08:20:00,17,4,13,2,0,0,12,1,6,6,7,5,1,1,2,0,77
2024-03-03 08:30:00,8,4,8,2,0,0,9,2,4,3,8,3,0,3,0,1,55
2024-03-03 08:40:00,13,0,10,0,0,0,13,3,5,5,8,3,2,5,1,0,68
2024-03-03 08:50:00,13,2,13,3,0,0,14,4,8,2,8,1,1,1,1,0,71
2024-03-03 09:00:00,10,4,10,1,0,0,21,1,6,8,11,5,2,1,1,1,82
2024-03-03 09:10:00,13,3,12,2,0,0,17,2,3,5,8,4,5,3,3,0,80
2024-03-03 09:20:00,12,4,13,3,0,0,15,0,13,8,12,6,0,2,0,0,88
2024-03-03 09:30:00,14,2,15,1,0,0,14,6,7,13,14,10,0,6,2,1,105
2024-03-03 09:40:00,11,3,8,3,0,0,20,6,12,13,13,12,4,9,3,0,117
2024-03-03 09:50:00,23,1,20,4,0,0,26,2,12,7,20,6,2,2,1,1,127
2024-03-03 10:00:00,16,5,14,2,0,0,18,5,7,7,9,6,1,3,1,1,95
2024-03-03 10:10:00,25,2,18,1,0,0,25,9,8,3,9,5,1,2,2,0,110
2024-03-03 10:20:00,16,4,14,3,0,0,15,4,11,6,9,7,2,6,1,5,103
2024-03-03 10:30:00,22,4,14,2,0,0,23,1,6,10,8,7,5,3,3,1,109
2024-03-03 10:40:00,34,5,15,3,0,0,18,3,14,8,13,6,3,2,1,1,126
2024-03-03 10:50:00,19,1,19,4,0,0,21,6,10,11,18,10,3,6,3,1,132
2024-03-03 11:00:00,24,3,19,3,0,0,27,8,13,7,11,10,4,6,4,1,140
2024-03-03 11:10:00,25,12,14,7,0,0,18,4,13,6,8,6,3,2,2,1,121
2024-03-03 11:20:00,28,1,21,3,0,0,19,2,10,9,12,7,3,1,3,0,119
2024-03-03 11:30:00,25,5,20,4,0,0,18,9,12,16,10,15,4,2,3,3,146
2024-03-03 11:40:00,39,4,22,4,0,0,29,3,14,12,13,12,6,3,2,1,164
2024-03-03 11:50:00,33,1,21,2,0,0,23,4,12,9,13,6,3,5,2,0,134
2024-03-03 12:00:00,28,7,22,3,0,0,22,7,9,18,8,17,2,9,2,1,155
2024-03-03 12:10:00,29,2,23,3,0,0,18,8,9,10,10,9,2,1,2,0,126
2024-03-03 12:20:00,30,10,22,8,0,0,22,7,22,8,10,5,6,6,3,2,161
2024-03-03 12:30:00,28,4,21,2,0,0,23,2,17,9,23,10,4,1,4,1,149
2024-03-03 12:40:00,31,7,25,5,0,0,14,8,21,9,17,8,1,3,1,0,150
2024-03-03 12:50:00,25,2,22,2,0,0,19,5,14,10,15,7,3,4,2,3,133
2024-03-03 13:00:00,28,6,16,5,0,0,26,7,13,12,14,12,2,4,2,1,148
2024-03-03 13:10:00,33,5,19,8,0,0,26,5,5,13,3,12,7,5,3,0,144
2024-03-03 13:20:00,30,7,27,4,0,0,24,16,13,9,13,8,9,6,3,3,172
2024-03-03 13:30:00,36,2,24,1,0,0,20,9,15,9,16,9,7,4,5,0,157
2024-03-03 13:40:00,38,3,25,2,0,0,24,5,11,14,13,9,2,3,2,0,151
2024-03-03 13:50:00,26,5,23,4,0,0,17,3,11,9,12,7,2,5,2,1,127
2024-03-03 14:00:00,39,5,21,4,0,0,24,14,11,6,8,2,3,4,2,0,143
2024-03-03 14:10:00,31,3,23,2,0,0,24,7,15,10,10,7,8,3,3,1,147
2024-03-03 14:20:00,33,7,25,2,0,0,27,1,14,10,14,9,1,7,1,2,153
2024-03-03 14:30:00,24,3,17,0,0,0,28,8,11,6,13,5,6,6,3,1,131
2024-03-03 14:40:00,40,1,14,3,0,0,24,7,15,10,14,9,5,7,1,0,150
2024-03-03 14:50:00,34,3,20,3,0,0,20,5,13,10,8,10,2,3,0,2,133
2024-03-03 15:00:00,30,8,21,13,0,0,23,4,13,9,14,5,3,8,3,1,155
2024-03-03 15:10:00,28,5,23,6,0,0,15,10,9,10,12,13,5,4,3,2,145
2024-03-03 15:20:00,37,8,25,4,0,0,19,7,21,8,17,7,8,2,0,0,163
2024-03-03 15:30:00,31,7,23,7,0,0,26,3,15,10,12,8,1,4,1,1,149
2024-03-03 15:40:00,45,7,23,3,0,0,27,11,17,4,16,3,3,3,1,1,164
2024-03-03 15:50:00,25,9,15,8,0,0,28,7,14,6,12,8,1,4,0,1,138
2024-03-03 16:00:00,26,5,23,3,0,0,28,4,13,8,13,9,4,2,2,0,140
2024-03-03 16:10:00,39,3,20,3,0,0,31,24,22,9,13,5,4,3,1,2,179
2024-03-03 16:20:00,33,3,22,3,0,0,23,7,16,6,12,4,9,0,4,0,142
2024-03-03 16:30:00,31,7,26,6,0,0,28,8,6,10,4,5,3,5,3,4,146
2024-03-03 16:40:00,32,4,23,2,0,0,25,4,16,7,17,5,1,5,1,1,143
2024-03-03 16:50:00,38,3,41,3,0,0,19,7,11,8,8,3,6,2,4,1,154
2024-03-03 17:00:00,25,2,13,2,0,0,30,7,18,16,12,13,2,2,1,2,145
2024-03-03 17:10:00,30,6,20,2,0,0,20,5,10,10,12,5,2,1,2,1,126
2024-03-03 17:20:00,24,11,14,10,0,0,22,4,18,12,14,7,3,3,3,1,146
2024-03-03 17:30:00,140,6,26,2,0,0,26,7,15,8,11,7,5,6,3,4,266
2024-03-03 17:40:00,30,1,19,3,0,0,27,8,9,11,9,7,5,2,3,1,135
2024-03-03 17:50:00,28,2,22,3,0,0,23,5,12,11,11,7,4,2,4,1,135
2024-03-03 18:00:00,22,5,17,3,0,0,23,7,10,10,11,8,5,2,5,0,128
2024-03-03 18:10:00,33,5,21,2,0,0,28,6,16,10,12,7,4,3,2,0,149
2024-03-03 18:20:00,29,5,18,3,0,0,26,11,8,9,12,12,1,13,0,0,147
2024-03-03 18:30:00,20,6,17,6,0,0,27,10,8,7,12,6,1,2,0,0,122
2024-03-03 18:40:00,32,6,23,7,0,0,20,6,19,9,19,6,1,0,1,0,149
2024-03-03 18:50:00,32,6,21,3,0,0,23,5,11,13,17,7,4,1,3,0,146
2024-03-03 19:00:00,24,4,18,5,0,0,19,4,17,9,19,8,5,5,2,2,141
2024-03-03 19:10:00,33,4,19,6,0,0,24,7,10,6,17,5,1,3,1,2,138
2024-03-03 19:20:00,30,10,27,5,0,0,26,3,16,10,11,4,4,3,4,1,154
2024-03-03 19:30:00,28,0,18,1,0,0,30,7,14,4,15,3,4,2,5,1,132
2024-03-03 19:40:00,24,6,20,4,0,0,18,1,16,5,18,3,4,0,3,0,122
2024-03-03 19:50:00,46,3,26,4,0,0,15,3,7,1,6,0,2,4,0,2,119
2024-03-03 20:00:00,29,3,25,2,0,0,28,6,12,8,12,6,2,4,2,0,139
2024-03-03 20:10:00,27,4,21,7,0,0,12,5,11,8,17,4,6,1,6,0,129
2024-03-03 20:20:00,24,3,15,2,0,0,19,2,9,3,12,1,3,3,0,1,97
2024-03-03 20:30:00,22,3,15,1,0,0,17,1,8,5,10,4,0,3,0,0,89
2024-03-03 20:40:00,21,6,13,4,0,0,17,2,5,6,9,5,3,3,3,1,98
2024-03-03 20:50:00,16,6,13,4,0,0,20,2,5,2,6,0,4,1,2,0,81
2024-03-03 21:00:00,19,5,12,5,0,0,22,5,7,2,8,1,1,3,1,1,92
2024-03-03 21:10:00,24,3,13,2,0,0,12,1,11,9,10,4,3,0,0,0,92
2024-03-03 21:20:00,19,7,15,7,0,0,12,1,10,3,15,3,0,2,0,0,94
2024-03-03 21:30:00,15,7,9,3,0,0,16,1,6,2,8,2,1,2,0,0,72
2024-03-03 21:40:00,15,2,13,1,0,0,16,5,8,5,9,4,1,0,1,0,80
2024-03-03 21:50:00,13,4,12,3,0,0,11,0,3,4,7,4,1,1,1,0,64
2024-03-03 22:00:00,21,3,12,0,0,0,15,0,6,3,6,1,2,0,2,0,71
2024-03-03 22:10:00,14,4,13,4,0,0,28,2,8,4,36,4,2,1,2,1,123
2024-03-03 22:20:00,11,2,7,1,0,0,13,3,4,4,7,3,2,1,2,1,61
2024-03-03 22:30:00,18,6,13,2,0,0,8,3,6,2,8,1,0,2,0,0,69
2024-03-03 22:40:00,19,3,16,2,0,0,7,2,2,1,4,1,1,3,1,0,62
2024-03-03 22:50:00,17,1,11,1,0,0,11,3,5,2,5,1,1,2,1,0,61
2024-03-03 23:00:00,12,3,13,0,0,0,8,4,3,1,3,0,0,2,0,0,49
2024-03-03 23:10:00,11,2,15,7,0,0,3,1,1,1,1,0,0,0,0,0,42
2024-03-03 23:20:00,6,2,10,1,0,0,4,1,2,1,4,1,0,0,0,0,32
2024-03-03 23:30:00,3,2,3,0,0,0,3,0,1,4,2,1,1,1,1,0,22
2024-03-03 23:40:00,13,1,8,0,0,0,4,0,1,1,1,0,0,2,0,0,31
2024-03-03 23:50:00,7,1,4,2,0,0,3,2,0,2,1,1,1,1,2,0,27
2024-03-04 00:00:00,8,2,9,2,0,0,10,1,1,2,1,2,1,2,1,0,42
2024-03-04 00:10:00,4,0,3,0,0,0,7,1,1,0,1,0,1,0,0,0,18
2024-03-04 00:20:00,7,3,8,2,0,0,9,0,0,1,0,0,0,1,0,0,31
2024-03-04 00:30:00,4,3,4,0,0,0,2,0,1,1,1,0,0,0,0,0,16
2024-03-04 00:40:00,3,1,6,1,0,0,2,0,3,1,5,1,0,0,0,0,23
2024-03-04 00:50:00,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,5
2024-03-04 01:00:00,2,0,2,0,0,0,0,0,3,0,3,0,0,1,0,0,11
2024-03-04 01:10:00,3,0,3,0,0,0,0,3,1,1,2,0,0,0,0,0,13
2024-03-04 01:20:00,2,1,1,0,0,0,4,2,2,2,2,0,0,0,0,0,16
2024-03-04 01:30:00,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3
2024-03-04 01:40:00,5,0,5,1,0,0,1,1,2,1,2,0,0,0,0,0,18
2024-03-04 01:50:00,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
2024-03-04 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-04 02:10:00,0,0,0,0,0,0,4,2,1,0,1,0,0,1,0,0,9
2024-03-04 02:20:00,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2024-03-04 02:30:00,2,0,2,0,0,0,4,1,0,1,0,0,1,0,0,0,11
2024-03-04 02:40:00,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,8
2024-03-04 02:50:00,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2024-03-04 03:00:00,1,1,1,1,0,0,0,0,2,0,2,0,0,0,0,0,8
2024-03-04 03:10:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-03-04 03:20:00,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4
2024-03-04 03:30:00,2,0,2,0,0,0,1,0,1,0,2,0,1,1,1,0,11
2024-03-04 03:40:00,2,3,2,1,0,0,0,0,3,3,6,2,0,1,0,0,23
2024-03-04 03:50:00,1,2,1,1,0,0,1,0,2,0,4,0,0,0,0,0,12
2024-03-04 04:00:00,0,1,0,1,0,0,3,0,0,2,2,2,0,1,0,0,12
2024-03-04 04:10:00,1,0,1,0,0,0,1,2,4,2,11,1,0,0,0,0,23
2024-03-04 04:20:00,5,2,4,0,0,0,2,1,1,2,2,1,0,1,0,0,21
2024-03-04 04:30:00,3,3,3,1,0,0,2,1,3,3,4,1,0,0,0,0,24
2024-03-04 04:40:00,6,0,4,1,0,0,1,0,5,1,8,1,0,1,0,0,28
2024-03-04 04:50:00,7,1,7,1,0,0,3,0,4,2,5,1,0,2,0,1,34
2024-03-04 05:00:00,5,2,6,1,0,0,9,2,3,1,3,0,0,0,0,0,32
2024-03-04 05:10:00,5,3,5,2,0,0,4,2,0,0,1,0,1,4,1,1,29
2024-03-04 05:20:00,6,2,9,1,0,0,15,2,7,4,14,5,0,3,0,1,69
2024-03-04 05:30:00,8,0,9,1,0,0,9,1,8,3,11,3,1,2,1,0,57
2024-03-04 05:40:00,6,1,5,1,0,0,21,2,6,6,9,6,0,3,0,0,66
2024-03-04 05:50:00,11,6,13,5,0,0,15,3,6,4,12,4,2,3,1,1,86
2024-03-04 06:00:00,9,1,10,0,0,0,17,4,13,10,13,9,0,5,0,0,91
2024-03-04 06:10:00,12,3,9,5,0,0,30,3,12,10,16,7,3,5,3,0,118
2024-03-04 06:20:00,14,3,9,1,0,0,20,6,17,8,13,5,2,8,3,2,111
2024-03-04 06:30:00,13,3,14,2,0,0,28,4,16,9,16,6,6,5,4,1,127
2024-03-04 06:40:00,15,6,16,6,0,0,27,1,23,13,21,8,3,3,2,1,145
2024-03-04 06:50:00,23,9,17,7,0,0,41,4,23,10,15,7,4,9,7,1,177
2024-03-04 07:00:00,18,6,14,5,0,0,25,5,18,14,15,9,3,7,3,2,144
2024-03-04 07:10:00,25,3,16,6,0,0,28,7,37,28,20,19,8,7,8,2,214
2024-03-04 07:20:00,40,9,22,15,0,0,24,6,22,21,19,19,8,12,8,5,230
2024-03-04 07:30:00,39,10,25,14,0,0,31,6,30,23,24,17,10,9,6,2,246
2024-03-04 07:40:00,104,9,18,9,0,0,18,13,47,27,25,21,7,5,3,1,307
2024-03-04 07:50:00,32,11,18,13,0,0,23,12,40,20,27,13,8,7,7,2,233
2024-03-04 08:00:00,39,19,19,16,0,0,20,8,52,18,22,14,5,3,5,2,242
2024-03-04 08:10:00,37,7,15,8,0,0,19,13,42,25,22,24,7,5,6,0,230
2024-03-04 08:20:00,52,12,22,9,0,0,29,7,41,10,21,7,7,10,6,1,234
2024-03-04 08:30:00,27,5,21,8,0,0,36,14,34,19,19,14,6,10,5,4,222
2024-03-04 08:40:00,39,6,12,9,0,0,23,11,28,17,25,17,7,14,5,4,217
2024-03-04 08:50:00,49,11,13,6,0,0,28,8,35,15,20,17,13,14,9,4,242
2024-03-04 09:00:00,31,16,19,9,0,0,20,7,22,18,17,18,4,10,4,1,196
2024-03-04 09:10:00,36,9,14,11,0,0,25,10,19,14,17,10,10,11,8,3,197
2024-03-04 09:20:00,39,6,16,7,0,0,25,7,29,13,19,11,9,8,1,4,194
2024-03-04 09:30:00,32,7,24,6,0,0,25,11,27,15,14,11,4,4,5,1,186
2024-03-04 09:40:00,47,3,23,3,0,0,28,9,18,16,12,14,10,11,7,6,207
2024-03-04 09:50:00,40,4,25,8,0,0,22,7,23,10,13,4,6,6,8,5,181
2024-03-04 10:00:00,31,10,21,10,0,0,27,6,19,12,15,10,7,4,6,1,179
2024-03-04 10:10:00,42,4,22,6,0,0,20,13,17,12,12,11,10,8,7,1,185
2024-03-04 10:20:00,32,6,16,8,0,0,19,10,28,5,17,4,4,1,2,0,152
2024-03-04 10:30:00,34,6,21,9,0,0,18,13,23,9,10,10,5,3,6,1,168
2024-03-04 10:40:00,33,6,17,12,0,0,20,4,25,13,17,8,3,2,3,2,165
2024-03-04 10:50:00,34,11,20,7,0,0,28,6,20,10,15,11,1,7,1,2,173
2024-03-04 11:00:00,42,11,27,14,0,0,23,10,24,15,20,11,4,4,2,1,208
2024-03-04 11:10:00,37,6,18,10,0,0,22,8,19,11,15,13,4,8,3,1,175
2024-03-04 11:20:00,58,6,23,4,0,0,20,8,15,14,14,8,2,5,3,1,181
2024-03-04 11:30:00,40,8,25,7,0,0,19,9,29,7,15,7,2,1,2,0,171
2024-03-04 11:40:00,45,10,16,10,0,0,22,14,21,12,20,10,11,8,11,1,211
2024-03-04 11:50:00,44,4,23,9,0,0,18,17,25,13,16,9,9,6,10,1,204
2024-03-04 12:00:00,40,12,20,20,0,0,25,18,21,6,14,6,6,7,3,2,200
2024-03-04 12:10:00,49,8,27,7,0,0,17,18,26,9,17,4,5,6,3,2,198
2024-03-04 12:20:00,47,12,23,11,0,0,25,11,27,10,17,4,6,5,5,1,204
2024-03-04 12:30:00,53,10,21,6,0,0,18,7,18,15,18,9,4,3,1,1,184
2024-03-04 12:40:00,44,9,26,7,0,0,19,5,29,10,19,8,8,11,4,1,200
2024-03-04 12:50:00,41,8,18,6,0,0,20,18,23,9,18,7,12,7,8,1,196
2024-03-04 13:00:00,63,9,22,7,0,0,20,11,21,9,16,5,6,5,6,3,203
2024-03-04 13:10:00,51,8,25,8,0,0,22,8,16,12,12,8,3,6,2,0,181
2024-03-04 13:20:00,47,7,20,5,0,0,23,19,23,15,19,11,12,14,4,1,220
2024-03-04 13:30:00,54,6,25,6,0,0,16,9,30,18,16,13,6,10,2,5,216
2024-03-04 13:40:00,50,7,21,5,0,0,20,10,19,22,15,9,6,4,4,1,193
2024-03-04 13:50:00,60,11,26,6,0,0,18,2,28,11,23,11,8,7,2,4,217
2024-03-04 14:00:00,45,11,24,9,0,0,22,14,20,5,13,2,3,2,0,1,171
2024-03-04 14:10:00,57,9,22,10,0,0,24,9,20,12,16,10,10,5,5,2,211
2024-03-04 14:20:00,39,10,18,7,0,0,23,13,16,8,17,7,14,3,6,2,183
2024-03-04 14:30:00,77,8,18,8,0,0,26,10,19,11,15,9,8,3,5,2,219
2024-03-04 14:40:00,67,5,15,8,0,0,25,7,24,12,17,8,3,11,1,3,206
2024-03-04 14:50:00,50,12,29,8,0,0,19,8,23,7,13,6,10,5,4,1,195
2024-03-04 15:00:00,55,8,29,5,0,0,28,14,25,12,19,9,3,10,2,6,225
2024-03-04 15:10:00,65,8,35,5,0,0,24,13,16,10,11,8,8,3,9,0,215
2024-03-04 15:20:00,51,6,24,7,0,0,18,13,27,8,14,7,10,6,8,1,200
2024-03-04 15:30:00,77,14,35,11,0,0,18,13,20,9,15,8,8,6,5,3,242
2024-03-04 15:40:00,82,6,28,2,0,0,18,15,23,11,14,7,7,3,7,1,224
2024-03-04 15:50:00,66,11,24,11,0,0,19,11,11,9,9,6,9,7,7,2,202
2024-03-04 16:00:00,79,8,35,5,0,0,15,11,32,11,21,6,6,4,4,1,238
2024-03-04 16:10:00,107,7,25,5,0,0,14,49,21,10,19,6,10,9,2,3,287
2024-03-04 16:20:00,88,11,32,10,0,0,15,17,23,18,16,9,12,4,2,3,260
2024-03-04 16:30:00,72,14,25,10,0,0,17,13,18,15,19,7,6,6,6,2,230
2024-03-04 16:40:00,88,12,38,7,0,0,19,14,22,13,13,10,8,6,3,2,255
2024-03-04 16:50:00,79,10,22,8,0,0,25,11,27,14,17,10,10,9,3,3,248
2024-03-04 17:00:00,88,12,26,7,0,0,12,15,25,12,16,8,15,2,2,0,240
2024-03-04 17:10:00,91,15,29,9,0,0,16,10,21,17,12,13,7,11,4,0,255
2024-03-04 17:20:00,78,9,18,12,0,0,15,12,16,12,15,8,13,9,4,1,222
2024-03-04 17:30:00,72,10,33,7,0,0,22,15,26,12,13,10,10,7,5,1,243
2024-03-04 17:40:00,68,9,29,6,0,0,27,7,15,11,14,6,7,9,12,4,224
2024-03-04 17:50:00,87,12,22,10,0,0,22,13,21,15,20,8,9,8,7,0,254
2024-03-04 18:00:00,69,13,28,9,0,0,17,17,16,9,13,12,12,2,8,0,225
2024-03-04 18:10:00,85,8,25,11,0,0,18,11,21,13,20,10,4,7,4,0,237
2024-03-04 18:20:00,63,12,44,6,0,0,24,13,16,14,17,8,9,3,5,0,234
2024-03-04 18:30:00,41,4,23,1,0,0,16,12,15,8,15,6,6,5,0,2,154
2024-03-04 18:40:00,59,9,25,7,0,0,18,10,12,8,15,6,13,11,6,0,199
2024-03-04 18:50:00,67,6,34,1,0,0,26,8,17,8,14,7,8,7,7,1,211
2024-03-04 19:00:00,48,11,31,6,0,0,21,10,17,11,18,8,8,5,5,0,199
2024-03-04 19:10:00,48,9,21,9,0,0,22,4,11,14,14,12,6,8,2,1,181
2024-03-04 19:20:00,42,8,14,7,0,0,23,3,19,7,22,3,6,2,6,0,162
2024-03-04 19:30:00,37,10,13,4,0,0,10,1,11,11,4,4,3,3,2,1,114
2024-03-04 19:40:00,30,7,12,4,0,0,20,9,12,3,9,2,2,1,1,0,112
2024-03-04 19:50:00,28,4,16,2,0,0,18,6,10,5,8,1,1,2,1,0,102
2024-03-04 20:00:00,31,3,15,0,0,0,17,4,9,3,10,3,4,3,6,0,108
2024-03-04 20:10:00,25,7,19,6,0,0,18,8,8,9,9,6,3,3,2,1,124
2024-03-04 20:20:00,23,9,12,1,0,0,16,5,8,4,8,4,4,4,1,1,100
2024-03-04 20:30:00,28,2,15,0,0,0,15,3,4,3,8,2,1,3,1,1,86
2024-03-04 20:40:00,25,3,24,4,0,0,8,4,9,8,11,4,4,1,5,0,110
2024-03-04 20:50:00,25,6,15,3,0,0,21,5,8,4,8,2,9,1,4,0,111
2024-03-04 21:00:00,22,2,19,1,0,0,22,5,11,7,12,2,3,1,5,1,113
2024-03-04 21:10:00,32,3,19,6,0,0,21,6,6,5,8,2,1,2,0,0,111
2024-03-04 21:20:00,16,4,12,5,0,0,17,4,4,7,6,2,6,0,4,0,87
2024-03-04 21:30:00,14,6,14,5,0,0,25,4,15,5,21,5,1,3,0,0,118
2024-03-04 21:40:00,23,8,16,4,0,0,13,3,8,7,10,2,5,2,2,1,104
2024-03-04 21:50:00,15,5,12,2,0,0,12,3,7,5,10,2,2,1,1,1,78
2024-03-04 22:00:00,23,5,18,4,0,0,20,3,9,1,9,2,0,1,0,0,95
2024-03-04 22:10:00,22,0,16,4,0,0,13,2,4,2,4,0,4,3,0,1,75
2024-03-04 22:20:00,12,3,9,4,0,0,11,4,5,3,4,1,3,1,3,1,64
2024-03-04 22:30:00,14,2,10,0,0,0,12,7,10,4,9,2,1,1,0,0,72
2024-03-04 22:40:00,26,5,16,2,0,0,7,0,2,3,4,3,1,2,2,1,74
2024-03-04 22:50:00,12,2,13,1,0,0,9,3,3,1,6,1,3,2,2,0,58
2024-03-04 23:00:00,7,1,6,0,0,0,4,3,5,4,4,2,1,1,1,0,39
2024-03-04 23:10:00,7,3,7,2,0,0,4,0,3,4,3,3,1,2,0,0,39
2024-03-04 23:20:00,12,1,13,1,0,0,9,1,7,3,9,3,1,0,1,0,61
2024-03-04 23:30:00,7,2,6,0,0,0,6,3,5,2,6,2,0,0,0,0,39
2024-03-04 23:40:00,8,3,7,1,0,0,5,4,3,0,2,0,0,0,0,0,33
2024-03-04 23:50:00,7,4,5,2,0,0,8,3,0,1,1,1,1,1,1,1,36
2024-03-05 00:00:00,3,0,3,0,0,0,2,1,3,1,3,2,0,0,0,0,18
2024-03-05 00:10:00,4,4,4,3,0,0,0,0,3,1,5,1,0,1,0,1,27
2024-03-05 00:20:00,5,1,5,2,0,0,4,1,1,0,1,0,0,0,0,0,20
2024-03-05 00:30:00,7,2,5,0,0,0,2,0,1,0,1,0,0,0,0,0,18
2024-03-05 00:40:00,3,1,3,0,0,0,4,0,2,0,3,0,0,1,0,0,17
2024-03-05 00:50:00,4,0,3,0,0,0,2,2,1,0,2,0,1,0,1,0,16
2024-03-05 01:00:00,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,4
2024-03-05 01:10:00,3,1,4,2,0,0,5,1,1,1,1,0,0,0,0,0,19
2024-03-05 01:20:00,1,0,1,0,0,0,2,1,1,0,1,0,1,0,0,0,8
2024-03-05 01:30:00,3,1,3,1,0,0,0,0,2,1,2,2,0,1,0,0,16
2024-03-05 01:40:00,1,0,1,0,0,0,4,0,1,0,2,0,0,0,0,0,9
2024-03-05 01:50:00,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2024-03-05 02:00:00,2,0,2,0,0,0,2,0,1,0,1,0,1,1,2,0,12
2024-03-05 02:10:00,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3
