datetime,D51Z,D52Z,V51Z,D111Z,V111Z,D112Z,Total
2024-03-13 06:30:00,28,33,18,83,33,80,275
2024-03-13 06:40:00,24,25,15,85,32,90,271
2024-03-13 06:50:00,33,31,16,82,29,85,276
2024-03-13 07:00:00,24,28,16,73,33,71,245
2024-03-13 07:10:00,47,44,26,89,34,85,325
2024-03-13 07:20:00,34,33,24,90,35,89,305
2024-03-13 07:30:00,53,54,38,61,20,52,278
2024-03-13 07:40:00,49,48,24,103,31,102,357
2024-03-13 07:50:00,43,43,26,85,40,88,325
2024-03-13 08:00:00,48,46,28,62,34,58,276
2024-03-13 08:10:00,58,64,32,57,30,64,305
2024-03-13 08:20:00,32,33,23,61,43,61,253
2024-03-13 08:30:00,33,34,20,73,41,72,273
2024-03-13 08:40:00,48,56,34,65,39,78,320
2024-03-13 08:50:00,60,77,35,82,37,79,370
2024-03-13 09:00:00,57,55,38,70,44,68,332
2024-03-13 09:10:00,52,50,29,61,43,61,296
2024-03-13 09:20:00,46,48,27,51,29,50,251
2024-03-13 09:30:00,54,74,27,44,28,51,278
2024-03-13 09:40:00,35,53,23,55,29,59,254
2024-03-13 09:50:00,40,42,25,67,39,64,277
2024-03-13 10:00:00,45,40,30,43,40,46,244
2024-03-13 10:10:00,56,67,31,56,35,50,295
2024-03-13 10:20:00,31,34,18,50,26,43,202
2024-03-13 10:30:00,40,42,27,54,41,51,255
2024-03-13 10:40:00,48,49,29,48,29,57,260
2024-03-13 10:50:00,42,45,31,51,31,45,245
2024-03-13 11:00:00,38,35,22,59,43,58,255
2024-03-13 11:10:00,43,47,31,37,29,40,227
2024-03-13 11:20:00,43,49,29,43,39,41,244
2024-03-13 11:30:00,46,44,25,45,33,38,231
2024-03-13 11:40:00,49,43,27,46,41,41,247
2024-03-13 11:50:00,47,50,29,38,31,36,231
2024-03-13 12:00:00,64,62,37,49,31,40,283
2024-03-13 12:10:00,69,68,44,48,29,43,301
2024-03-13 12:20:00,42,45,26,39,31,39,222
2024-03-13 12:30:00,63,66,39,43,27,42,280
2024-03-13 12:40:00,58,60,35,42,33,46,274
2024-03-13 12:50:00,60,60,32,55,42,52,301
2024-03-13 13:00:00,59,60,29,55,37,52,292
2024-03-13 13:10:00,48,51,36,47,32,45,259
2024-03-13 13:20:00,57,54,37,59,38,58,303
2024-03-13 13:30:00,60,62,33,39,25,39,258
2024-03-13 13:40:00,59,60,29,45,31,44,268
2024-03-13 13:50:00,54,52,29,55,38,53,281
2024-03-13 14:00:00,48,51,28,51,38,47,263
2024-03-13 14:10:00,60,58,38,45,33,44,278
2024-03-13 14:20:00,55,57,35,46,26,45,264
2024-03-13 14:30:00,65,65,40,52,34,47,303
2024-03-13 14:40:00,63,65,32,58,36,60,314
2024-03-13 14:50:00,79,81,39,57,38,47,341
2024-03-13 15:00:00,56,59,37,42,26,42,262
2024-03-13 15:10:00,90,91,42,58,42,54,377
2024-03-13 15:20:00,89,89,46,48,27,48,347
2024-03-13 15:30:00,69,71,37,51,30,53,311
2024-03-13 15:40:00,83,87,42,52,29,53,346
2024-03-13 15:50:00,80,93,50,56,38,56,373
2024-03-13 16:00:00,68,72,39,62,41,62,344
2024-03-13 16:10:00,77,74,47,49,27,45,319
2024-03-13 16:20:00,64,61,35,63,26,63,312
2024-03-13 16:30:00,91,94,42,53,41,56,377
2024-03-13 16:40:00,81,78,40,65,36,64,364
2024-03-13 16:50:00,89,90,39,51,34,47,350
2024-03-13 17:00:00,66,64,36,47,26,46,285
2024-03-13 17:10:00,59,59,36,54,33,55,296
2024-03-13 17:20:00,64,62,37,49,38,49,299
2024-03-13 17:30:00,70,69,32,57,33,55,316
2024-03-13 17:40:00,73,78,35,66,32,68,352
2024-03-13 17:50:00,55,53,35,62,36,59,300
2024-03-13 18:00:00,61,61,35,53,36,57,303
2024-03-13 18:10:00,68,77,32,47,22,48,294
2024-03-13 18:20:00,62,60,30,41,28,46,267
2024-03-13 18:30:00,56,59,34,38,25,33,245
2024-03-13 18:40:00,47,51,32,36,40,35,241
2024-03-13 18:50:00,45,44,25,59,40,46,259
2024-03-13 19:00:00,47,46,32,43,38,40,246
2024-03-13 19:10:00,25,27,24,42,37,45,200
2024-03-13 19:20:00,25,26,20,26,32,28,157
2024-03-13 19:30:00,38,36,23,34,29,32,192
2024-03-13 19:40:00,30,31,25,39,34,38,197
2024-03-13 19:50:00,35,34,30,39,34,39,211
2024-03-13 20:00:00,32,30,23,32,29,35,181
2024-03-13 20:10:00,34,31,21,32,37,26,181
2024-03-13 20:20:00,32,33,23,25,26,22,161
2024-03-13 20:30:00,20,24,14,20,18,19,115
2024-03-13 20:40:00,29,27,18,25,25,23,147
2024-03-13 20:50:00,23,23,16,20,17,18,117
2024-03-13 21:00:00,30,27,17,32,31,32,169
2024-03-13 21:10:00,31,32,28,23,21,19,154
2024-03-13 21:20:00,33,35,20,19,20,16,143
2024-03-13 21:30:00,38,38,31,22,22,22,173
2024-03-13 21:40:00,28,30,22,12,13,14,119
2024-03-13 21:50:00,26,29,22,16,14,15,122
2024-03-13 22:00:00,30,29,34,22,17,17,149
2024-03-13 22:10:00,32,31,21,20,15,18,137
2024-03-13 22:20:00,24,26,19,8,8,5,90
2024-03-13 22:30:00,24,26,19,13,17,11,110
2024-03-13 22:40:00,24,26,25,10,12,9,106
2024-03-13 22:50:00,25,26,18,9,6,6,90
2024-03-13 23:00:00,18,18,19,14,18,14,101
2024-03-13 23:10:00,14,12,11,8,8,8,61
2024-03-13 23:20:00,9,9,11,7,6,9,51
2024-03-13 23:30:00,18,17,13,8,5,6,67
2024-03-13 23:40:00,10,9,13,6,6,5,49
2024-03-13 23:50:00,5,7,6,5,5,6,34
2024-03-14 00:00:00,12,16,9,7,7,7,58
2024-03-14 00:10:00,5,5,6,2,1,1,20
2024-03-14 00:20:00,4,4,2,6,5,5,26
2024-03-14 00:30:00,6,7,4,8,8,6,39
2024-03-14 00:40:00,6,6,7,4,8,4,35
2024-03-14 00:50:00,2,2,2,2,3,2,13
2024-03-14 01:00:00,4,6,3,9,8,8,38
2024-03-14 01:10:00,4,5,4,3,3,3,22
2024-03-14 01:20:00,2,2,1,6,7,6,24
2024-03-14 01:30:00,4,4,3,3,3,2,19
2024-03-14 01:40:00,2,4,1,4,4,4,19
2024-03-14 01:50:00,4,4,3,1,1,1,14
2024-03-14 02:00:00,1,1,1,2,1,3,9
2024-03-14 02:10:00,6,5,6,4,7,5,33
2024-03-14 02:20:00,5,4,1,5,6,5,26
2024-03-14 02:30:00,4,4,6,2,3,2,21
2024-03-14 02:40:00,2,4,1,1,1,1,10
2024-03-14 02:50:00,5,7,4,2,3,2,23
2024-03-14 03:00:00,7,7,6,6,4,2,32
2024-03-14 03:10:00,4,4,4,1,1,1,15
2024-03-14 03:20:00,1,1,1,3,3,3,12
2024-03-14 03:30:00,3,2,2,3,3,2,15
2024-03-14 03:40:00,3,2,2,4,4,3,18
2024-03-14 03:50:00,5,4,4,3,5,3,24
2024-03-14 04:00:00,6,6,8,3,5,3,31
2024-03-14 04:10:00,3,3,3,0,0,0,9
2024-03-14 04:20:00,4,5,5,5,7,5,31
2024-03-14 04:30:00,3,2,1,4,6,4,20
2024-03-14 04:40:00,4,4,3,5,8,5,29
2024-03-14 04:50:00,6,7,8,9,10,8,48
2024-03-14 05:00:00,6,5,7,16,11,13,58
2024-03-14 05:10:00,8,9,8,9,8,9,51
2024-03-14 05:20:00,9,9,8,16,17,18,77
2024-03-14 05:30:00,13,12,14,35,37,32,143
2024-03-14 05:40:00,19,14,16,45,32,42,168
2024-03-14 05:50:00,20,18,16,45,37,44,180
2024-03-14 06:00:00,15,13,18,40,29,40,155
2024-03-14 06:10:00,29,28,27,58,38,56,236
2024-03-14 06:20:00,17,16,13,53,42,55,196
2024-03-14 06:30:00,20,17,15,61,41,63,217
2024-03-14 06:40:00,29,28,19,85,44,82,287
2024-03-14 06:50:00,28,27,23,86,37,83,284
2024-03-14 07:00:00,39,33,31,89,43,89,324
2024-03-14 07:10:00,42,41,30,77,41,77,308
2024-03-14 07:20:00,32,34,28,87,37,79,297
2024-03-14 07:30:00,40,36,28,79,30,76,289
2024-03-14 07:40:00,44,48,29,76,41,77,315
2024-03-14 07:50:00,48,45,31,80,25,78,307
2024-03-14 08:00:00,43,43,23,61,34,61,265
2024-03-14 08:10:00,48,57,26,75,42,72,320
2024-03-14 08:20:00,30,34,22,47,33,44,210
2024-03-14 08:30:00,53,55,26,61,33,63,291
2024-03-14 08:40:00,34,39,24,89,44,92,322
2024-03-14 08:50:00,55,59,29,79,38,86,346
2024-03-14 09:00:00,44,44,21,75,46,77,307
2024-03-14 09:10:00,37,41,28,62,40,64,272
2024-03-14 09:20:00,56,54,23,53,38,51,275
2024-03-14 09:30:00,40,42,27,54,42,54,259
2024-03-14 09:40:00,43,41,24,47,33,48,236
2024-03-14 09:50:00,44,47,23,65,47,60,286
2024-03-14 10:00:00,40,42,27,51,30,48,238
2024-03-14 10:10:00,53,56,32,52,38,48,279
2024-03-14 10:20:00,39,36,26,55,26,55,237
2024-03-14 10:30:00,45,43,26,53,38,53,258
2024-03-14 10:40:00,54,54,22,70,31,48,279
2024-03-14 10:50:00,57,56,18,53,36,56,276
2024-03-14 11:00:00,50,48,28,47,35,50,258
2024-03-14 11:10:00,56,59,34,63,32,49,293
2024-03-14 11:20:00,31,30,27,38,30,36,192
2024-03-14 11:30:00,46,44,34,44,33,42,243
2024-03-14 11:40:00,56,52,37,54,32,54,285
2024-03-14 11:50:00,45,42,25,55,47,53,267
2024-03-14 12:00:00,57,51,30,57,39,52,286
2024-03-14 12:10:00,63,62,38,42,26,42,273
2024-03-14 12:20:00,63,66,27,45,33,42,276
2024-03-14 12:30:00,69,68,30,48,28,40,283
2024-03-14 12:40:00,57,58,38,48,26,49,276
2024-03-14 12:50:00,50,50,29,46,34,47,256
2024-03-14 13:00:00,55,55,35,53,37,44,279
2024-03-14 13:10:00,54,59,31,62,34,61,301
2024-03-14 13:20:00,71,70,37,50,27,44,299
2024-03-14 13:30:00,53,57,29,51,36,48,274
2024-03-14 13:40:00,65,62,43,51,33,53,307
2024-03-14 13:50:00,61,61,34,41,28,39,264
2024-03-14 14:00:00,60,59,39,42,27,39,266
2024-03-14 14:10:00,77,79,35,52,31,52,326
2024-03-14 14:20:00,49,49,23,37,31,35,224
2024-03-14 14:30:00,75,80,35,45,27,45,307
2024-03-14 14:40:00,57,60,46,56,36,55,310
2024-03-14 14:50:00,63,61,35,59,39,59,316
2024-03-14 15:00:00,71,71,32,54,37,52,317
2024-03-14 15:10:00,83,88,32,42,31,40,316
2024-03-14 15:20:00,79,80,44,49,38,48,338
2024-03-14 15:30:00,78,77,38,52,30,50,325
2024-03-14 15:40:00,78,79,45,57,41,56,356
2024-03-14 15:50:00,79,79,39,47,30,46,320
2024-03-14 16:00:00,97,96,40,59,42,61,395
2024-03-14 16:10:00,78,78,46,64,27,66,359
2024-03-14 16:20:00,65,66,35,53,29,48,296
2024-03-14 16:30:00,79,87,32,41,28,45,312
2024-03-14 16:40:00,98,94,14,60,35,56,357
2024-03-14 16:50:00,70,72,40,55,43,55,335
2024-03-14 17:00:00,83,87,46,58,32,52,358
2024-03-14 17:10:00,69,73,37,53,28,55,315
2024-03-14 17:20:00,77,72,41,62,37,61,350
2024-03-14 17:30:00,63,59,51,59,40,64,336
2024-03-14 17:40:00,64,68,41,61,35,57,326
2024-03-14 17:50:00,64,52,28,48,37,52,281
2024-03-14 18:00:00,71,78,38,52,33,65,337
2024-03-14 18:10:00,75,72,30,59,33,62,331
2024-03-14 18:20:00,54,53,31,39,24,35,236
2024-03-14 18:30:00,57,58,25,51,35,50,276
2024-03-14 18:40:00,54,62,39,38,27,37,257
2024-03-14 18:50:00,44,41,26,38,35,37,221
2024-03-14 19:00:00,29,29,18,34,35,34,179
2024-03-14 19:10:00,41,46,29,50,40,50,256
2024-03-14 19:20:00,37,36,30,37,27,37,204
2024-03-14 19:30:00,25,23,14,32,26,31,151
2024-03-14 19:40:00,41,46,25,31,32,30,205
2024-03-14 19:50:00,38,37,24,36,34,36,205
2024-03-14 20:00:00,30,31,26,36,41,30,194
2024-03-14 20:10:00,37,37,26,24,28,25,177
2024-03-14 20:20:00,25,25,21,24,20,22,137
2024-03-14 20:30:00,23,23,23,25,18,25,137
2024-03-14 20:40:00,17,18,20,24,24,23,126
2024-03-14 20:50:00,20,20,16,19,22,17,114
2024-03-14 21:00:00,30,35,20,20,12,18,135
2024-03-14 21:10:00,26,28,22,24,26,23,149
2024-03-14 21:20:00,32,30,21,36,27,32,178
2024-03-14 21:30:00,34,33,29,22,21,19,158
2024-03-14 21:40:00,22,24,21,18,21,17,123
2024-03-14 21:50:00,26,25,23,21,21,23,139
2024-03-14 22:00:00,34,33,30,19,15,18,149
2024-03-14 22:10:00,18,18,12,17,22,19,106
2024-03-14 22:20:00,21,21,18,20,17,19,116
2024-03-14 22:30:00,21,20,18,14,22,15,110
2024-03-14 22:40:00,22,27,18,10,15,9,101
2024-03-14 22:50:00,15,18,11,17,19,15,95
2024-03-14 23:00:00,19,19,15,14,13,11,91
2024-03-14 23:10:00,19,21,18,13,11,9,91
2024-03-14 23:20:00,17,17,14,11,13,12,84
2024-03-14 23:30:00,13,12,11,12,8,8,64
2024-03-14 23:40:00,11,10,11,8,8,5,53
2024-03-14 23:50:00,7,9,6,7,6,10,45
2024-03-15 00:00:00,12,14,8,10,11,10,65
2024-03-15 00:10:00,4,4,4,4,2,2,20
2024-03-15 00:20:00,12,11,12,13,7,7,62
2024-03-15 00:30:00,7,8,7,7,6,5,40
2024-03-15 00:40:00,2,2,2,5,5,4,20
2024-03-15 00:50:00,6,6,4,7,4,6,33
2024-03-15 01:00:00,2,2,2,6,6,4,22
2024-03-15 01:10:00,8,8,8,3,2,2,31
2024-03-15 01:20:00,3,5,2,7,12,8,37
2024-03-15 01:30:00,3,4,3,1,2,1,14
2024-03-15 01:40:00,5,7,5,3,3,3,26
2024-03-15 01:50:00,1,1,1,1,1,1,6
2024-03-15 02:00:00,4,4,3,5,5,5,26
2024-03-15 02:10:00,5,4,2,5,4,4,24
2024-03-15 02:20:00,2,2,2,2,4,3,15
2024-03-15 02:30:00,3,3,4,0,0,0,10
2024-03-15 02:40:00,1,0,0,2,3,3,9
2024-03-15 02:50:00,5,5,8,2,0,1,21
2024-03-15 03:00:00,3,3,3,3,3,2,17
2024-03-15 03:10:00,0,0,0,0,0,0,0
2024-03-15 03:20:00,5,4,3,7,8,7,34
2024-03-15 03:30:00,1,1,1,3,3,2,11
2024-03-15 03:40:00,0,0,0,2,2,2,6
2024-03-15 03:50:00,3,3,2,3,3,3,17
2024-03-15 04:00:00,4,3,3,4,6,4,24
2024-03-15 04:10:00,3,3,3,2,1,2,14
2024-03-15 04:20:00,5,5,6,7,5,6,34
2024-03-15 04:30:00,1,2,1,3,2,3,12
2024-03-15 04:40:00,2,2,2,5,6,6,23
2024-03-15 04:50:00,5,6,5,5,7,7,35
2024-03-15 05:00:00,8,7,9,12,9,12,57
2024-03-15 05:10:00,10,11,8,18,14,16,77
2024-03-15 05:20:00,6,6,7,18,19,20,76
2024-03-15 05:30:00,11,11,9,27,23,25,106
2024-03-15 05:40:00,17,16,10,40,31,40,154
2024-03-15 05:50:00,22,22,16,33,29,31,153
2024-03-15 06:00:00,18,14,8,45,32,49,166
2024-03-15 06:10:00,17,18,16,52,50,46,199
2024-03-15 06:20:00,21,20,19,59,60,62,241
2024-03-15 06:30:00,25,24,18,56,30,53,206
2024-03-15 06:40:00,29,26,20,81,42,84,282
2024-03-15 06:50:00,13,14,11,72,33,69,212
2024-03-15 07:00:00,35,28,24,77,36,75,275
2024-03-15 07:10:00,36,36,20,64,36,60,252
2024-03-15 07:20:00,28,29,19,80,45,80,281
2024-03-15 07:30:00,27,26,17,74,42,68,254
2024-03-15 07:40:00,49,49,28,75,37,72,310
2024-03-15 07:50:00,31,31,27,60,28,66,243
2024-03-15 08:00:00,44,47,30,71,41,67,300
2024-03-15 08:10:00,36,35,20,66,50,66,273
2024-03-15 08:20:00,36,52,21,65,37,67,278
2024-03-15 08:30:00,36,42,7,67,28,67,247
2024-03-15 08:40:00,45,41,25,77,39,80,307
2024-03-15 08:50:00,33,45,33,52,34,53,250
2024-03-15 09:00:00,37,36,24,51,25,49,222
2024-03-15 09:10:00,43,44,21,53,29,54,244
2024-03-15 09:20:00,44,44,28,53,50,48,267
2024-03-15 09:30:00,45,48,35,43,28,46,245
2024-03-15 09:40:00,61,62,39,51,35,43,291
2024-03-15 09:50:00,47,47,32,63,48,64,301
2024-03-15 10:00:00,44,45,26,55,37,51,258
2024-03-15 10:10:00,41,44,26,35,26,38,210
2024-03-15 10:20:00,42,39,28,62,45,58,274
2024-03-15 10:30:00,47,41,28,54,33,49,252
2024-03-15 10:40:00,44,48,30,54,32,56,264
2024-03-15 10:50:00,45,43,26,52,20,51,237
2024-03-15 11:00:00,41,40,25,56,35,52,249
2024-03-15 11:10:00,51,54,21,65,39,51,281
2024-03-15 11:20:00,54,59,37,57,33,57,297
2024-03-15 11:30:00,58,57,32,43,33,40,263
2024-03-15 11:40:00,62,62,34,46,32,51,287
2024-03-15 11:50:00,52,51,33,46,32,46,260
2024-03-15 12:00:00,59,59,31,57,51,55,312
2024-03-15 12:10:00,55,53,35,53,36,57,289
2024-03-15 12:20:00,65,68,31,45,36,43,288
2024-03-15 12:30:00,64,70,36,62,33,58,323
2024-03-15 12:40:00,57,58,35,53,39,48,290
2024-03-15 12:50:00,68,68,42,50,31,53,312
2024-03-15 13:00:00,72,73,42,44,28,42,301
2024-03-15 13:10:00,91,92,55,73,40,73,424
2024-03-15 13:20:00,75,74,39,50,33,49,320
2024-03-15 13:30:00,62,62,27,52,39,49,291
2024-03-15 13:40:00,79,82,45,49,36,51,342
2024-03-15 13:50:00,63,67,33,39,28,46,276
2024-03-15 14:00:00,65,64,40,47,33,49,298
2024-03-15 14:10:00,76,78,34,52,33,47,320
2024-03-15 14:20:00,66,67,37,49,34,49,302
2024-03-15 14:30:00,77,80,42,55,41,56,351
2024-03-15 14:40:00,81,79,39,63,37,60,359
2024-03-15 14:50:00,57,58,39,61,33,63,311
2024-03-15 15:00:00,94,98,39,48,25,49,353
2024-03-15 15:10:00,65,71,42,44,34,48,304
2024-03-15 15:20:00,65,61,36,51,45,47,305
2024-03-15 15:30:00,80,81,36,45,30,51,323
2024-03-15 15:40:00,83,85,44,57,37,58,364
2024-03-15 15:50:00,79,77,38,56,34,53,337
2024-03-15 16:00:00,60,65,42,59,32,55,313
2024-03-15 16:10:00,67,69,49,51,41,53,330
2024-03-15 16:20:00,68,65,34,48,30,47,292
2024-03-15 16:30:00,68,71,33,52,37,51,312
2024-03-15 16:40:00,65,66,35,56,35,57,314
2024-03-15 16:50:00,57,54,32,57,32,59,291
2024-03-15 17:00:00,63,65,36,48,29,43,284
2024-03-15 17:10:00,58,62,33,53,30,50,286
2024-03-15 17:20:00,49,50,34,52,33,56,274
2024-03-15 17:30:00,44,42,30,49,31,43,239
2024-03-15 17:40:00,48,50,25,33,26,32,214
2024-03-15 17:50:00,55,45,30,46,33,53,262
2024-03-15 18:00:00,45,43,27,53,39,53,260
2024-03-15 18:10:00,75,82,23,57,34,57,328
2024-03-15 18:20:00,46,49,26,59,31,61,272
2024-03-15 18:30:00,61,59,38,52,30,48,288
2024-03-15 18:40:00,63,64,39,36,33,36,271
2024-03-15 18:50:00,35,36,23,37,35,37,203
2024-03-15 19:00:00,27,28,22,40,39,36,192
2024-03-15 19:10:00,45,47,26,33,21,33,205
2024-03-15 19:20:00,43,40,31,29,24,26,193
2024-03-15 19:30:00,25,23,20,33,22,30,153
2024-03-15 19:40:00,33,38,15,45,32,44,207
2024-03-15 19:50:00,41,41,30,42,28,43,225
2024-03-15 20:00:00,33,29,23,29,30,30,174
2024-03-15 20:10:00,37,32,16,32,35,33,185
2024-03-15 20:20:00,32,36,21,32,23,30,174
2024-03-15 20:30:00,31,30,23,20,17,21,142
2024-03-15 20:40:00,32,36,22,17,12,17,136
2024-03-15 20:50:00,31,32,23,32,25,34,177
2024-03-15 21:00:00,35,32,26,26,22,24,165
2024-03-15 21:10:00,27,26,25,27,20,26,151
2024-03-15 21:20:00,32,32,23,24,17,23,151
2024-03-15 21:30:00,23,26,20,36,27,33,165
2024-03-15 21:40:00,21,21,17,23,15,18,115
2024-03-15 21:50:00,28,33,27,20,13,15,136
2024-03-15 22:00:00,26,23,17,16,18,16,116
2024-03-15 22:10:00,21,23,20,17,19,16,116
2024-03-15 22:20:00,27,29,24,20,19,22,141
2024-03-15 22:30:00,29,32,28,25,18,24,156
2024-03-15 22:40:00,24,23,22,18,24,16,127
2024-03-15 22:50:00,40,42,24,21,14,13,154
2024-03-15 23:00:00,30,29,17,7,10,6,99
2024-03-15 23:10:00,15,15,16,13,17,11,87
2024-03-15 23:20:00,23,24,17,8,10,10,92
2024-03-15 23:30:00,8,7,7,10,14,12,58
2024-03-15 23:40:00,20,20,16,9,8,9,82
2024-03-15 23:50:00,14,12,11,12,11,11,71
2024-03-16 00:00:00,20,21,18,19,16,17,111
2024-03-16 00:10:00,12,12,11,10,11,8,64
2024-03-16 00:20:00,13,10,11,9,9,9,61
2024-03-16 00:30:00,12,12,13,5,7,5,54
2024-03-16 00:40:00,12,12,12,15,18,16,85
2024-03-16 00:50:00,8,8,10,5,8,4,43
2024-03-16 01:00:00,7,8,12,6,7,8,48
2024-03-16 01:10:00,7,7,7,3,1,1,26
2024-03-16 01:20:00,9,11,8,7,10,7,52
2024-03-16 01:30:00,4,5,4,8,9,7,37
2024-03-16 01:40:00,10,9,12,7,7,5,50
2024-03-16 01:50:00,8,7,4,3,3,5,30
2024-03-16 02:00:00,9,7,9,5,7,6,43
2024-03-16 02:10:00,9,7,6,5,5,3,35
2024-03-16 02:20:00,6,5,7,8,6,5,37
2024-03-16 02:30:00,11,12,12,7,8,5,55
2024-03-16 02:40:00,5,5,7,2,2,2,23
2024-03-16 02:50:00,7,7,8,2,2,2,28
2024-03-16 03:00:00,3,3,3,6,5,4,24
2024-03-16 03:10:00,1,1,1,2,2,2,9
2024-03-16 03:20:00,5,5,4,4,2,2,22
2024-03-16 03:30:00,2,2,1,5,6,6,22
2024-03-16 03:40:00,7,7,4,3,3,3,27
2024-03-16 03:50:00,4,4,4,2,2,2,18
2024-03-16 04:00:00,5,4,4,6,5,6,30
2024-03-16 04:10:00,3,2,2,4,5,5,21
2024-03-16 04:20:00,10,9,9,4,4,3,39
2024-03-16 04:30:00,5,5,3,5,5,5,28
2024-03-16 04:40:00,2,2,2,6,6,6,24
2024-03-16 04:50:00,0,0,0,3,3,3,9
2024-03-16 05:00:00,6,6,4,12,10,11,49
2024-03-16 05:10:00,5,6,3,7,6,5,32
2024-03-16 05:20:00,4,6,2,7,6,6,31
2024-03-16 05:30:00,5,4,5,9,8,9,40
2024-03-16 05:40:00,6,9,5,14,9,15,58
2024-03-16 05:50:00,14,15,11,4,4,6,54
2024-03-16 06:00:00,6,6,5,7,7,4,35
2024-03-16 06:10:00,12,11,10,10,9,10,62
2024-03-16 06:20:00,11,10,7,13,13,13,67
2024-03-16 06:30:00,8,8,7,10,9,10,52
2024-03-16 06:40:00,9,8,5,13,8,13,56
2024-03-16 06:50:00,9,6,6,12,10,11,54
2024-03-16 07:00:00,1,1,1,9,9,10,31
2024-03-16 07:10:00,11,11,8,14,13,14,71
2024-03-16 07:20:00,9,7,6,11,6,11,50
2024-03-16 07:30:00,13,16,14,13,13,14,83
2024-03-16 07:40:00,21,18,13,22,17,21,112
2024-03-16 07:50:00,10,10,10,11,10,10,61
2024-03-16 08:00:00,16,13,10,14,13,14,80
2024-03-16 08:10:00,17,21,14,20,15,21,108
2024-03-16 08:20:00,13,14,11,26,24,25,113
2024-03-16 08:30:00,14,15,13,18,13,24,97
2024-03-16 08:40:00,18,16,12,24,18,26,114
2024-03-16 08:50:00,18,19,12,22,20,22,113
2024-03-16 09:00:00,22,20,15,18,18,20,113
2024-03-16 09:10:00,19,23,16,31,20,34,143
2024-03-16 09:20:00,32,35,22,33,24,25,171
2024-03-16 09:30:00,25,25,16,33,23,36,158
2024-03-16 09:40:00,34,39,28,51,30,45,227
2024-03-16 09:50:00,32,34,27,37,26,42,198
2024-03-16 10:00:00,28,31,20,35,27,38,179
2024-03-16 10:10:00,35,32,21,48,34,45,215
2024-03-16 10:20:00,27,24,16,33,21,34,155
2024-03-16 10:30:00,34,35,21,32,24,32,178
2024-03-16 10:40:00,46,42,32,38,26,41,225
2024-03-16 10:50:00,34,31,21,44,32,47,209
2024-03-16 11:00:00,40,38,29,29,22,27,185
2024-03-16 11:10:00,31,34,23,38,26,41,193
2024-03-16 11:20:00,37,41,22,35,25,31,191
2024-03-16 11:30:00,40,39,30,50,32,50,241
2024-03-16 11:40:00,50,54,25,46,31,44,250
2024-03-16 11:50:00,42,45,36,37,28,39,227
2024-03-16 12:00:00,45,48,30,35,29,33,220
2024-03-16 12:10:00,50,48,27,44,26,42,237
2024-03-16 12:20:00,33,32,19,35,26,36,181
2024-03-16 12:30:00,38,38,29,49,37,49,240
2024-03-16 12:40:00,50,46,22,50,31,54,253
2024-03-16 12:50:00,39,40,28,38,26,36,207
2024-03-16 13:00:00,37,37,23,46,33,43,219
2024-03-16 13:10:00,43,45,26,40,26,42,222
2024-03-16 13:20:00,40,39,25,47,37,47,235
2024-03-16 13:30:00,47,43,28,62,32,62,274
2024-03-16 13:40:00,43,43,23,51,37,45,242
2024-03-16 13:50:00,50,45,32,47,32,47,253
2024-03-16 14:00:00,40,38,23,37,25,35,198
2024-03-16 14:10:00,48,50,31,47,27,47,250
2024-03-16 14:20:00,44,45,37,46,33,44,249
2024-03-16 14:30:00,48,48,33,49,30,48,256
2024-03-16 14:40:00,44,43,26,35,30,39,217
2024-03-16 14:50:00,37,36,24,41,27,45,210
2024-03-16 15:00:00,40,40,25,42,24,38,209
2024-03-16 15:10:00,49,50,32,30,23,30,214
2024-03-16 15:20:00,35,33,21,40,30,42,201
2024-03-16 15:30:00,40,41,29,33,24,33,200
2024-03-16 15:40:00,34,33,21,42,33,43,206
2024-03-16 15:50:00,44,41,28,38,26,34,211
2024-03-16 16:00:00,44,43,27,37,25,37,213
2024-03-16 16:10:00,36,38,22,33,29,31,189
2024-03-16 16:20:00,40,42,32,41,29,43,227
2024-03-16 16:30:00,36,38,25,31,18,29,177
2024-03-16 16:40:00,39,39,31,43,29,46,227
2024-03-16 16:50:00,37,38,33,34,28,35,205
2024-03-16 17:00:00,53,51,31,52,37,50,274
2024-03-16 17:10:00,38,40,29,41,31,41,220
2024-03-16 17:20:00,46,44,33,34,29,35,221
2024-03-16 17:30:00,37,37,26,37,33,35,205
2024-03-16 17:40:00,42,42,21,39,30,39,213
2024-03-16 17:50:00,47,47,36,47,26,43,246
2024-03-16 18:00:00,47,50,27,37,20,32,213
2024-03-16 18:10:00,51,52,25,38,29,42,237
2024-03-16 18:20:00,60,63,28,42,30,37,260
2024-03-16 18:30:00,55,51,29,46,31,42,254
2024-03-16 18:40:00,48,49,27,44,27,42,237
2024-03-16 18:50:00,36,36,25,33,32,34,196
2024-03-16 19:00:00,31,33,21,39,29,36,189
2024-03-16 19:10:00,33,32,22,36,27,35,185
2024-03-16 19:20:00,30,26,21,33,37,32,179
2024-03-16 19:30:00,23,24,18,29,32,33,159
2024-03-16 19:40:00,33,31,21,33,34,31,183
2024-03-16 19:50:00,28,30,25,45,32,51,211
2024-03-16 20:00:00,32,31,21,31,26,30,171
2024-03-16 20:10:00,27,26,22,27,21,28,151
2024-03-16 20:20:00,28,25,24,27,29,24,157
2024-03-16 20:30:00,30,29,26,20,16,19,140
