datetime,D11Z,D12Z,D13Z,D21Z,D22Z,D31Z,D32Z,D33Z,D41Z,D42Z,D28Z,D29Z,D70Z,Total
2024-03-03 09:10:00,14,13,6,3,5,20,10,2,14,15,15,14,0,131
2024-03-03 09:20:00,16,11,4,12,9,16,13,4,11,12,16,16,0,140
2024-03-03 09:30:00,21,10,6,8,23,28,10,1,15,18,14,14,0,168
2024-03-03 09:40:00,12,17,6,8,6,27,16,2,21,21,16,20,0,172
2024-03-03 09:50:00,28,20,5,7,15,37,25,3,24,20,23,25,0,232
2024-03-03 10:00:00,17,12,6,6,9,45,21,9,29,31,18,15,0,218
2024-03-03 10:10:00,25,13,8,6,5,30,17,7,14,14,24,15,0,178
2024-03-03 10:20:00,23,21,10,5,3,40,24,7,23,23,23,22,0,224
2024-03-03 10:30:00,23,20,10,8,7,28,13,4,13,20,20,24,0,190
2024-03-03 10:40:00,39,21,13,8,12,32,18,7,19,27,32,31,0,259
2024-03-03 10:50:00,30,23,10,9,4,31,13,6,17,29,24,28,0,224
2024-03-03 11:00:00,22,14,5,13,77,40,23,8,18,18,22,17,0,277
2024-03-03 11:10:00,15,8,11,6,7,29,15,6,27,32,24,17,0,197
2024-03-03 11:20:00,16,14,6,19,15,40,24,9,22,29,15,19,0,228
2024-03-03 11:30:00,29,23,4,15,13,32,16,13,24,29,24,26,0,248
2024-03-03 11:40:00,28,20,12,10,8,49,18,13,22,29,25,26,0,260
2024-03-03 11:50:00,29,27,10,14,14,44,20,13,25,37,28,27,0,288
2024-03-03 12:00:00,35,28,14,10,10,54,28,12,19,21,29,33,0,293
2024-03-03 12:10:00,34,24,10,11,11,43,26,6,29,37,31,30,0,292
2024-03-03 12:20:00,30,28,13,15,8,48,18,15,31,36,34,36,0,312
2024-03-03 12:30:00,25,34,12,8,14,47,24,9,30,37,24,43,0,307
2024-03-03 12:40:00,43,29,12,13,10,46,22,14,34,44,39,35,0,341
2024-03-03 12:50:00,27,22,16,13,29,48,25,8,34,42,28,27,0,319
2024-03-03 13:00:00,27,29,14,11,12,45,23,8,33,43,26,31,0,302
2024-03-03 13:10:00,29,25,10,20,21,49,26,12,27,38,27,29,0,313
2024-03-03 13:20:00,28,30,10,15,27,52,28,11,43,51,37,36,0,368
2024-03-03 13:30:00,27,25,10,14,7,48,26,10,25,29,33,33,0,287
2024-03-03 13:40:00,32,30,10,13,11,45,24,12,37,37,27,38,0,316
2024-03-03 13:50:00,18,26,13,11,9,42,23,14,44,46,23,30,0,299
2024-03-03 14:00:00,33,25,9,12,6,51,27,12,39,47,29,32,0,322
2024-03-03 14:10:00,33,29,12,22,43,57,34,9,43,45,32,32,0,391
2024-03-03 14:20:00,23,20,20,15,9,63,33,12,33,38,29,25,0,320
2024-03-03 14:30:00,38,27,19,18,36,61,29,22,37,50,35,34,0,406
2024-03-03 14:40:00,25,34,9,15,10,61,23,16,33,43,33,39,0,341
2024-03-03 14:50:00,28,32,14,16,21,58,36,17,42,42,30,38,0,374
2024-03-03 15:00:00,36,29,15,11,15,55,33,11,39,45,39,41,0,369
2024-03-03 15:10:00,29,32,10,11,11,49,27,8,40,42,33,43,0,335
2024-03-03 15:20:00,34,21,18,23,17,58,31,13,45,46,33,29,0,368
2024-03-03 15:30:00,37,27,14,14,44,68,34,20,37,37,43,38,0,413
2024-03-03 15:40:00,31,27,14,10,17,53,30,10,33,39,29,33,0,326
2024-03-03 15:50:00,33,29,16,18,42,50,30,8,29,40,32,34,0,361
2024-03-03 16:00:00,28,28,13,16,14,59,35,18,29,37,24,28,0,329
2024-03-03 16:10:00,25,32,11,13,10,65,28,15,29,33,25,39,0,325
2024-03-03 16:20:00,27,22,15,20,14,62,35,9,43,49,23,25,0,344
2024-03-03 16:30:00,33,36,21,10,9,55,20,10,32,37,25,38,0,326
2024-03-03 16:40:00,25,27,13,13,13,58,31,18,34,36,32,34,0,334
2024-03-03 16:50:00,21,17,9,16,3,42,20,6,33,42,19,18,0,246
2024-03-03 17:00:00,32,42,7,9,10,62,33,13,25,34,32,52,0,351
2024-03-03 17:10:00,36,36,12,21,20,51,29,8,42,50,34,44,0,383
2024-03-03 17:20:00,38,35,15,13,15,57,26,16,38,41,44,51,0,389
2024-03-03 17:30:00,40,26,17,12,33,62,29,20,41,43,41,37,0,401
2024-03-03 17:40:00,39,37,8,15,15,55,24,18,41,45,38,46,0,381
2024-03-03 17:50:00,28,43,17,11,39,50,29,12,36,49,37,48,0,399
2024-03-03 18:00:00,30,37,11,9,13,56,29,16,35,37,31,49,0,353
2024-03-03 18:10:00,36,31,10,18,17,60,31,16,35,37,34,39,0,364
2024-03-03 18:20:00,19,29,9,22,18,59,35,13,31,38,21,31,0,325
2024-03-03 18:30:00,31,25,11,6,7,49,28,12,33,35,31,36,0,304
2024-03-03 18:40:00,30,29,17,6,7,40,17,5,35,40,36,32,0,294
2024-03-03 18:50:00,37,42,11,21,27,41,20,11,40,44,46,48,0,388
2024-03-03 19:00:00,22,23,6,8,54,53,17,20,25,27,24,32,0,311
2024-03-03 19:10:00,27,25,15,11,37,45,22,13,25,24,30,33,0,307
2024-03-03 19:20:00,27,24,11,14,10,51,22,13,21,24,20,28,0,265
2024-03-03 19:30:00,24,25,10,8,10,38,20,9,27,28,26,33,0,258
2024-03-03 19:40:00,20,16,7,8,14,39,19,6,35,42,23,25,0,254
2024-03-03 19:50:00,25,13,8,11,56,39,24,5,22,25,28,23,0,279
2024-03-03 20:00:00,19,15,7,10,7,51,26,13,28,29,20,17,0,242
2024-03-03 20:10:00,23,26,6,9,8,47,26,10,28,34,26,34,0,277
2024-03-03 20:20:00,25,16,4,12,11,46,25,13,21,27,24,21,0,245
2024-03-03 20:30:00,23,12,11,9,10,44,24,5,28,28,23,18,0,235
2024-03-03 20:40:00,15,18,7,6,7,34,15,6,34,32,10,16,0,200
2024-03-03 20:50:00,19,18,9,4,28,30,15,7,13,14,16,24,0,197
2024-03-03 21:00:00,11,18,7,6,7,36,16,9,10,12,10,18,0,160
2024-03-03 21:10:00,21,17,11,7,21,43,21,13,30,26,22,24,0,256
2024-03-03 21:20:00,21,14,7,3,4,30,17,5,14,17,23,19,0,174
2024-03-03 21:30:00,15,14,5,6,6,28,12,4,16,12,18,16,0,152
2024-03-03 21:40:00,12,15,6,5,7,44,17,14,22,20,14,19,0,195
2024-03-03 21:50:00,15,14,5,4,2,30,12,3,8,11,17,17,0,138
2024-03-03 22:00:00,14,14,3,2,3,32,12,7,10,10,16,18,0,141
2024-03-03 22:10:00,13,8,6,5,6,50,22,11,5,6,14,12,0,158
2024-03-03 22:20:00,15,14,5,6,6,32,15,6,14,12,12,16,0,153
2024-03-03 22:30:00,13,7,2,3,2,31,11,4,13,10,8,10,0,114
2024-03-03 22:40:00,10,8,5,4,4,19,9,4,11,7,9,9,0,99
2024-03-03 22:50:00,12,11,4,6,7,23,10,5,7,9,13,13,0,120
2024-03-03 23:00:00,10,8,2,3,3,20,7,6,6,7,11,10,0,93
2024-03-03 23:10:00,9,6,4,9,32,21,13,2,7,8,7,7,0,125
2024-03-03 23:20:00,10,8,6,3,9,17,8,4,7,8,5,6,0,91
2024-03-03 23:30:00,11,8,5,0,1,19,6,3,8,11,7,13,0,92
2024-03-03 23:40:00,8,5,2,2,2,11,3,1,6,6,7,5,0,58
2024-03-03 23:50:00,9,6,4,1,2,14,5,1,11,9,10,8,0,80
2024-03-04 00:00:00,5,6,2,2,44,9,4,1,2,3,5,6,0,89
2024-03-04 00:10:00,3,3,3,3,4,13,4,3,3,3,3,4,0,49
2024-03-04 00:20:00,3,6,3,0,0,6,6,2,2,2,1,6,0,37
2024-03-04 00:30:00,4,4,3,2,2,12,5,1,4,5,4,4,0,50
2024-03-04 00:40:00,4,2,0,1,2,5,5,1,1,3,4,4,0,32
2024-03-04 00:50:00,7,1,0,1,0,7,3,1,4,4,7,1,0,36
2024-03-04 01:00:00,7,6,5,4,1,3,1,1,2,2,4,7,0,43
2024-03-04 01:10:00,5,7,3,2,2,7,2,2,2,2,5,7,0,46
2024-03-04 01:20:00,4,3,2,3,14,3,1,1,2,3,1,3,0,40
2024-03-04 01:30:00,4,4,0,1,0,3,1,1,3,4,1,4,0,26
2024-03-04 01:40:00,2,1,1,2,1,7,3,3,2,2,2,3,0,29
2024-03-04 01:50:00,4,3,2,0,0,6,1,2,4,3,2,3,0,30
2024-03-04 02:00:00,0,0,1,1,20,3,3,0,3,5,0,0,0,36
2024-03-04 02:10:00,4,3,1,3,3,7,4,2,4,4,1,4,0,40
2024-03-04 02:20:00,4,3,1,1,1,3,1,1,2,2,3,5,0,27
2024-03-04 02:30:00,2,1,0,0,0,2,0,0,1,1,2,2,0,11
2024-03-04 02:40:00,4,1,2,1,0,5,1,2,1,1,3,1,0,22
2024-03-04 02:50:00,2,1,1,1,1,4,2,1,1,1,2,1,0,18
2024-03-04 03:00:00,1,1,0,0,1,7,4,3,2,2,1,2,0,24
2024-03-04 03:10:00,2,0,0,0,0,2,3,0,2,2,2,0,0,13
2024-03-04 03:20:00,3,0,1,1,0,5,1,1,1,1,2,1,0,17
2024-03-04 03:30:00,1,0,2,0,2,3,1,0,1,2,2,2,0,16
2024-03-04 03:40:00,2,0,1,1,1,4,1,1,3,2,1,0,0,17
2024-03-04 03:50:00,3,3,0,1,23,6,3,1,3,5,0,3,0,51
2024-03-04 04:00:00,5,2,3,1,1,2,1,1,2,1,2,3,0,24
2024-03-04 04:10:00,4,2,2,0,0,5,3,1,1,2,5,3,0,28
2024-03-04 04:20:00,2,2,2,1,3,7,2,4,3,3,1,3,0,33
2024-03-04 04:30:00,1,1,2,0,0,6,2,1,2,1,1,2,0,19
2024-03-04 04:40:00,3,0,2,2,2,14,4,6,4,4,4,1,0,46
2024-03-04 04:50:00,2,1,0,4,3,8,2,1,4,6,2,1,0,34
2024-03-04 05:00:00,6,4,3,5,15,14,8,5,4,4,2,8,0,78
2024-03-04 05:10:00,7,2,6,5,5,15,5,1,8,8,8,4,0,74
2024-03-04 05:20:00,2,3,6,0,0,23,5,6,3,7,4,4,0,63
2024-03-04 05:30:00,10,4,5,2,2,26,14,7,9,13,9,3,0,104
2024-03-04 05:40:00,8,11,8,9,12,40,19,13,17,21,7,15,0,180
2024-03-04 05:50:00,9,7,9,7,5,42,18,10,20,29,7,7,0,170
2024-03-04 06:00:00,4,4,5,12,11,40,13,19,26,29,8,8,0,179
2024-03-04 06:10:00,14,19,11,5,2,44,19,19,17,17,12,23,0,202
2024-03-04 06:20:00,14,12,7,14,27,72,30,34,15,26,9,14,0,274
2024-03-04 06:30:00,13,8,9,7,3,59,26,21,22,29,16,11,0,224
2024-03-04 06:40:00,23,17,11,11,5,66,23,27,33,42,23,20,0,301
2024-03-04 06:50:00,20,19,16,15,11,78,34,29,39,47,10,21,0,339
2024-03-04 07:00:00,31,17,20,13,7,62,27,6,40,52,20,23,0,318
2024-03-04 07:10:00,24,31,21,23,23,80,42,17,34,45,18,32,0,390
2024-03-04 07:20:00,32,41,24,16,55,74,38,17,37,41,26,48,0,449
2024-03-04 07:30:00,44,46,13,22,17,74,44,12,59,70,46,51,0,498
2024-03-04 07:40:00,44,50,22,35,26,94,57,25,56,64,52,60,0,585
2024-03-04 07:50:00,43,45,30,22,16,91,55,21,39,47,40,54,0,503
2024-03-04 08:00:00,32,29,18,23,24,82,47,22,51,64,38,35,0,465
2024-03-04 08:10:00,44,33,17,23,23,85,44,23,47,58,42,42,0,481
2024-03-04 08:20:00,46,36,21,24,13,79,43,17,51,56,49,43,0,478
2024-03-04 08:30:00,36,35,26,21,8,82,52,10,48,65,32,39,0,454
2024-03-04 08:40:00,41,33,27,21,21,79,46,13,37,45,34,43,0,440
2024-03-04 08:50:00,43,39,24,20,11,78,43,18,40,55,36,44,0,451
2024-03-04 09:00:00,40,33,29,23,22,70,43,16,51,66,37,40,0,470
2024-03-04 09:10:00,32,30,24,25,15,89,53,16,46,49,25,36,0,440
2024-03-04 09:20:00,37,37,27,16,33,71,40,15,38,37,29,45,0,425
2024-03-04 09:30:00,38,44,26,28,25,68,47,14,47,56,34,47,0,474
2024-03-04 09:40:00,34,31,27,25,50,69,46,11,35,45,25,32,0,430
2024-03-04 09:50:00,39,34,23,16,24,71,37,12,59,64,37,46,0,462
2024-03-04 10:00:00,47,33,25,19,13,63,40,15,48,54,44,43,0,444
2024-03-04 10:10:00,32,32,18,16,13,69,42,10,42,52,36,40,0,402
2024-03-04 10:20:00,49,34,20,17,62,68,41,8,46,55,42,41,0,483
2024-03-04 10:30:00,40,30,24,23,16,79,43,8,44,53,33,42,0,435
2024-03-04 10:40:00,45,42,17,29,17,77,53,14,48,67,39,44,0,492
2024-03-04 10:50:00,32,32,21,12,60,66,41,13,38,47,40,39,0,441
2024-03-04 11:00:00,38,33,21,20,21,70,47,15,34,41,36,47,0,423
2024-03-04 11:10:00,34,28,19,14,12,72,45,8,46,49,36,37,0,400
2024-03-04 11:20:00,32,37,23,21,24,71,46,11,39,51,29,45,0,429
2024-03-04 11:30:00,35,49,19,26,44,77,43,10,35,42,32,48,0,460
2024-03-04 11:40:00,36,43,25,23,23,75,41,13,35,44,34,49,0,441
2024-03-04 11:50:00,30,41,16,26,25,80,40,15,40,43,26,47,0,429
2024-03-04 12:00:00,35,42,24,22,16,71,43,12,32,41,34,49,0,421
2024-03-04 12:10:00,37,43,19,22,15,71,46,16,52,59,37,57,0,474
2024-03-04 12:20:00,40,34,30,26,29,60,33,12,30,39,38,40,0,411
2024-03-04 12:30:00,34,34,23,23,25,70,39,15,40,55,38,45,0,441
2024-03-04 12:40:00,37,42,17,24,16,82,44,24,40,46,38,51,0,461
2024-03-04 12:50:00,47,39,20,18,15,75,40,15,47,53,41,46,0,456
2024-03-04 13:00:00,41,35,24,25,17,72,41,14,41,55,36,49,0,450
2024-03-04 13:10:00,51,53,24,31,19,82,42,18,34,42,44,62,0,502
2024-03-04 13:20:00,45,40,22,34,55,79,47,12,58,60,55,51,0,558
2024-03-04 13:30:00,42,49,23,13,17,66,40,11,29,40,40,55,0,425
2024-03-04 13:40:00,35,42,28,14,12,52,30,12,52,56,35,46,0,414
2024-03-04 13:50:00,46,45,21,25,76,67,30,7,33,42,43,52,0,487
2024-03-04 14:00:00,38,37,23,24,21,65,37,18,54,71,41,48,0,477
2024-03-04 14:10:00,39,50,18,29,24,73,45,16,48,54,39,62,0,497
2024-03-04 14:20:00,48,55,18,18,13,75,44,17,49,57,55,64,0,513
2024-03-04 14:30:00,44,42,22,31,22,79,54,13,54,60,31,60,0,512
2024-03-04 14:40:00,47,54,21,27,17,68,40,17,52,61,45,64,0,513
2024-03-04 14:50:00,45,48,24,28,38,66,32,12,46,49,38,57,0,483
2024-03-04 15:00:00,63,62,29,26,27,78,38,20,36,43,55,74,0,551
2024-03-04 15:10:00,67,55,27,27,21,88,49,20,49,55,49,56,0,563
2024-03-04 15:20:00,54,46,27,20,12,77,44,15,39,52,55,57,0,498
2024-03-04 15:30:00,45,40,31,36,22,68,41,12,51,65,54,62,0,527
2024-03-04 15:40:00,34,48,30,26,23,75,50,11,61,64,37,53,0,512
2024-03-04 15:50:00,48,49,19,26,20,70,43,17,39,47,53,61,0,492
2024-03-04 16:00:00,55,53,27,32,24,67,46,16,62,60,43,61,0,546
2024-03-04 16:10:00,43,51,26,30,18,89,48,21,59,59,49,55,0,548
2024-03-04 16:20:00,43,55,32,34,19,99,53,27,37,43,44,68,0,554
2024-03-04 16:30:00,45,54,21,24,93,75,41,13,53,58,48,66,0,591
2024-03-04 16:40:00,50,58,31,26,16,69,44,14,50,55,42,62,0,517
2024-03-04 16:50:00,45,59,32,30,23,74,36,15,31,38,37,67,0,487
2024-03-04 17:00:00,38,53,25,28,15,72,48,13,45,59,37,60,0,493
2024-03-04 17:10:00,50,48,19,31,24,77,49,22,48,54,61,66,0,549
2024-03-04 17:20:00,55,47,29,30,29,75,38,18,45,42,48,53,0,509
2024-03-04 17:30:00,43,64,22,22,107,72,35,11,47,48,49,78,0,598
2024-03-04 17:40:00,46,46,21,22,16,83,31,15,46,50,42,57,0,475
2024-03-04 17:50:00,37,59,33,24,16,74,39,21,42,50,30,63,0,488
2024-03-04 18:00:00,43,33,29,28,27,60,30,13,47,57,45,51,0,463
2024-03-04 18:10:00,50,38,21,25,44,69,34,11,54,57,49,44,0,496
2024-03-04 18:20:00,40,48,23,18,19,61,46,11,43,49,40,52,0,450
2024-03-04 18:30:00,44,48,13,20,18,71,39,17,44,41,45,57,0,457
2024-03-04 18:40:00,40,44,16,27,22,70,35,15,37,40,34,47,0,427
2024-03-04 18:50:00,41,36,17,17,23,59,25,11,38,37,38,46,0,388
2024-03-04 19:00:00,29,35,13,17,14,59,37,5,32,31,34,40,0,346
2024-03-04 19:10:00,47,48,11,13,9,71,46,15,36,41,46,52,0,435
2024-03-04 19:20:00,36,44,19,13,105,59,26,13,27,34,34,51,0,461
2024-03-04 19:30:00,33,42,14,12,13,48,25,6,25,25,29,48,0,320
2024-03-04 19:40:00,37,25,11,10,21,48,27,11,38,37,34,33,0,332
2024-03-04 19:50:00,23,29,10,16,14,35,15,5,24,23,25,35,0,254
2024-03-04 20:00:00,19,23,14,15,11,43,25,7,29,35,22,30,0,273
2024-03-04 20:10:00,31,22,11,8,58,45,25,8,20,24,28,29,0,309
2024-03-04 20:20:00,28,29,6,4,8,48,24,10,18,24,23,35,0,257
2024-03-04 20:30:00,18,26,12,9,5,45,31,8,19,22,19,30,0,244
2024-03-04 20:40:00,25,20,9,9,11,60,30,12,24,22,28,25,0,275
2024-03-04 20:50:00,24,22,15,16,14,36,18,6,27,31,24,24,0,257
2024-03-04 21:00:00,16,23,5,8,8,29,10,7,14,13,18,25,0,176
2024-03-04 21:10:00,20,20,7,9,7,37,18,9,18,18,17,21,0,201
2024-03-04 21:20:00,21,15,8,6,18,45,22,7,20,23,20,22,0,227
2024-03-04 21:30:00,22,21,10,11,12,30,18,9,13,14,19,28,0,207
2024-03-04 21:40:00,21,12,6,5,6,34,17,8,14,13,22,14,0,172
2024-03-04 21:50:00,17,18,8,6,9,36,19,4,12,16,16,19,0,180
2024-03-04 22:00:00,14,12,5,7,8,31,18,5,15,15,17,18,0,165
2024-03-04 22:10:00,11,9,11,3,6,29,14,3,10,11,15,15,0,137
2024-03-04 22:20:00,21,20,10,4,3,41,23,9,8,8,14,19,0,180
2024-03-04 22:30:00,15,15,9,9,24,38,21,5,12,13,19,17,0,197
2024-03-04 22:40:00,12,12,5,6,3,20,8,3,14,13,11,15,0,122
2024-03-04 22:50:00,15,11,3,3,3,26,11,3,11,6,12,10,0,114
2024-03-04 23:00:00,7,4,1,1,2,15,4,5,7,5,6,6,0,63
2024-03-04 23:10:00,15,6,6,5,5,14,3,5,9,8,15,14,0,105
2024-03-04 23:20:00,8,9,7,2,3,14,6,0,5,4,9,12,0,79
2024-03-04 23:30:00,11,5,1,3,6,18,8,5,6,8,12,8,0,91
2024-03-04 23:40:00,10,2,3,1,2,16,8,4,6,6,10,5,0,73
2024-03-04 23:50:00,9,5,4,1,1,12,3,5,6,5,9,9,0,69
2024-03-05 00:00:00,9,7,6,2,1,9,2,0,7,9,10,11,0,73
2024-03-05 00:10:00,4,1,1,3,4,14,5,2,4,4,5,3,0,50
2024-03-05 00:20:00,9,2,1,3,4,10,3,2,4,4,6,2,0,50
2024-03-05 00:30:00,2,3,2,3,4,15,6,2,2,1,1,3,0,44
2024-03-05 00:40:00,5,3,2,0,0,10,3,1,5,6,6,5,0,46
2024-03-05 00:50:00,7,4,3,2,2,8,2,4,3,4,6,6,0,51
2024-03-05 01:00:00,6,6,3,3,3,6,4,2,8,6,5,9,0,61
2024-03-05 01:10:00,4,3,0,3,3,6,3,3,4,4,2,3,0,38
2024-03-05 01:20:00,6,1,0,2,3,8,3,3,4,4,6,5,0,45
2024-03-05 01:30:00,3,2,0,1,1,6,5,1,4,4,3,2,0,32
2024-03-05 01:40:00,1,3,1,1,2,4,0,2,3,2,3,4,0,26
2024-03-05 01:50:00,3,1,2,4,4,8,3,4,1,1,3,5,0,39
2024-03-05 02:00:00,4,2,2,2,1,2,2,0,2,2,1,2,0,22
2024-03-05 02:10:00,3,2,1,0,0,2,0,1,2,3,2,2,0,18
2024-03-05 02:20:00,0,3,0,0,0,8,3,3,1,0,0,2,0,20
2024-03-05 02:30:00,2,2,2,0,0,5,1,0,1,2,3,3,0,21
2024-03-05 02:40:00,2,1,0,0,0,6,2,2,3,5,1,2,0,24
2024-03-05 02:50:00,1,0,2,0,0,3,1,0,1,1,2,1,0,12
2024-03-05 03:00:00,2,0,0,1,5,4,3,1,1,1,1,0,0,19
2024-03-05 03:10:00,5,0,1,2,3,4,1,1,0,0,2,2,0,21
2024-03-05 03:20:00,3,0,4,0,0,7,3,1,2,2,2,2,0,26
2024-03-05 03:30:00,0,1,0,0,0,4,0,3,0,0,0,1,0,9
2024-03-05 03:40:00,0,1,2,0,0,3,1,0,3,2,0,1,0,13
2024-03-05 03:50:00,3,3,1,0,0,8,4,3,1,2,2,3,0,30
2024-03-05 04:00:00,3,4,2,1,8,1,1,0,1,1,1,5,0,28
2024-03-05 04:10:00,2,0,3,1,2,4,1,3,2,2,4,3,0,27
2024-03-05 04:20:00,5,2,1,1,1,6,2,2,4,3,2,5,0,34
2024-03-05 04:30:00,1,5,5,1,1,3,1,2,5,3,1,5,0,33
2024-03-05 04:40:00,3,2,1,3,1,9,3,4,0,0,3,4,0,33
2024-03-05 04:50:00,6,3,2,1,1,15,7,2,0,2,4,5,0,48
2024-03-05 05:00:00,2,5,2,3,3,15,8,4,6,8,2,7,0,65
2024-03-05 05:10:00,5,1,7,2,6,11,3,2,5,5,6,2,0,55
2024-03-05 05:20:00,4,1,2,4,12,17,8,4,5,4,5,1,0,67
2024-03-05 05:30:00,5,6,10,6,4,34,18,7,14,14,6,7,0,131
2024-03-05 05:40:00,9,5,7,4,12,41,15,15,13,21,6,8,0,156
2024-03-05 05:50:00,8,6,4,7,2,49,14,16,22,28,6,7,0,169
2024-03-05 06:00:00,8,6,6,5,1,47,15,17,31,34,7,8,0,185
2024-03-05 06:10:00,12,15,5,9,7,53,17,19,11,21,10,19,0,198
2024-03-05 06:20:00,12,13,11,12,9,66,22,34,25,27,11,14,0,256
2024-03-05 06:30:00,18,9,14,14,8,62,24,24,21,29,17,10,0,250
2024-03-05 06:40:00,22,24,14,10,8,64,28,24,30,35,14,29,0,302
2024-03-05 06:50:00,27,19,16,12,5,75,36,31,28,33,20,24,0,326
2024-03-05 07:00:00,24,16,25,23,26,72,38,18,37,49,20,17,0,365
2024-03-05 07:10:00,23,31,15,20,13,68,40,17,39,54,21,38,0,379
2024-03-05 07:20:00,39,44,26,16,10,77,39,17,41,42,35,52,0,438
2024-03-05 07:30:00,34,39,12,24,38,66,44,14,54,72,35,46,0,478
2024-03-05 07:40:00,40,43,22,44,20,66,50,11,53,57,37,54,0,497
2024-03-05 07:50:00,45,40,23,31,20,86,62,15,42,47,46,51,0,508
2024-03-05 08:00:00,51,45,23,40,17,78,38,12,46,53,55,51,0,509
2024-03-05 08:10:00,41,40,17,27,26,91,56,21,46,56,37,52,0,510
2024-03-05 08:20:00,36,33,24,29,10,73,42,17,44,54,38,37,0,437
2024-03-05 08:30:00,40,34,28,25,15,78,54,17,45,48,33,37,0,454
2024-03-05 08:40:00,50,40,27,29,18,69,41,11,57,66,36,49,0,493
2024-03-05 08:50:00,35,35,25,44,24,76,43,14,41,39,28,41,0,445
2024-03-05 09:00:00,32,35,20,20,14,70,36,17,38,52,30,41,0,405
2024-03-05 09:10:00,38,37,24,15,26,68,43,13,54,59,27,50,0,454
2024-03-05 09:20:00,37,41,32,21,15,71,53,11,44,42,32,45,0,444
2024-03-05 09:30:00,48,40,25,18,17,75,41,15,43,48,36,50,0,456
2024-03-05 09:40:00,40,40,28,23,19,64,39,13,29,30,34,55,0,414
2024-03-05 09:50:00,43,48,27,20,15,71,44,13,56,71,38,54,0,500
2024-03-05 10:00:00,47,45,26,17,27,70,41,14,45,47,33,55,0,467
2024-03-05 10:10:00,32,36,18,24,16,72,47,10,51,52,26,40,0,424
2024-03-05 10:20:00,32,44,30,26,19,63,46,13,40,56,32,51,0,452
2024-03-05 10:30:00,30,52,24,22,94,72,38,9,50,55,30,63,0,539
2024-03-05 10:40:00,42,35,28,20,21,72,46,13,50,60,38,43,0,468
2024-03-05 10:50:00,33,38,23,25,20,71,43,19,44,47,32,46,0,441
2024-03-05 11:00:00,35,36,21,26,23,63,51,11,42,48,35,44,0,435
2024-03-05 11:10:00,45,44,25,19,29,82,49,20,38,46,41,50,0,488
2024-03-05 11:20:00,34,42,14,20,18,80,50,15,36,52,33,42,0,436
2024-03-05 11:30:00,39,33,21,17,18,64,49,10,44,57,43,42,0,437
2024-03-05 11:40:00,31,43,27,29,21,69,35,11,38,43,28,48,0,423
2024-03-05 11:50:00,43,30,17,17,21,83,38,21,41,48,38,44,0,441
2024-03-05 12:00:00,39,42,29,18,18,79,32,21,38,44,39,45,0,444
2024-03-05 12:10:00,36,35,14,29,57,81,40,18,50,60,36,59,0,515
2024-03-05 12:20:00,47,44,27,17,13,75,40,8,39,45,37,51,0,443
2024-03-05 12:30:00,39,42,21,27,19,66,42,11,45,57,33,53,0,455
2024-03-05 12:40:00,36,39,21,25,20,70,38,18,44,46,35,44,0,436
2024-03-05 12:50:00,46,52,27,21,29,67,41,15,49,62,32,60,0,501
2024-03-05 13:00:00,50,47,24,29,24,81,46,17,42,41,35,57,0,493
2024-03-05 13:10:00,41,45,28,32,20,62,37,10,51,61,39,56,0,482
2024-03-05 13:20:00,38,31,23,25,20,76,42,17,42,51,39,42,0,446
2024-03-05 13:30:00,48,41,31,23,18,67,32,18,39,62,35,56,0,470
2024-03-05 13:40:00,50,54,20,25,21,66,36,14,37,41,40,59,0,463
2024-03-05 13:50:00,46,39,20,27,22,63,39,11,37,47,45,53,0,449
2024-03-05 14:00:00,36,41,12,30,26,71,41,15,42,45,27,55,0,441
2024-03-05 14:10:00,36,39,28,22,47,76,39,16,35,51,30,44,0,463
2024-03-05 14:20:00,45,48,23,22,16,68,36,20,38,54,36,58,0,464
2024-03-05 14:30:00,43,43,17,34,18,81,53,14,38,47,40,51,0,479
2024-03-05 14:40:00,54,53,29,21,21,68,39,21,43,50,43,64,0,506
2024-03-05 14:50:00,54,51,19,20,49,74,39,18,51,70,46,57,0,548
2024-03-05 15:00:00,48,51,26,24,25,65,42,13,34,51,38,60,0,477
2024-03-05 15:10:00,51,61,24,31,40,74,47,17,42,69,54,82,0,592
2024-03-05 15:20:00,43,45,25,18,19,76,42,17,45,47,38,57,0,472
2024-03-05 15:30:00,39,54,22,29,19,70,45,17,40,50,44,54,0,483
2024-03-05 15:40:00,43,58,27,28,18,77,41,17,39,36,40,74,0,498
2024-03-05 15:50:00,47,53,27,32,35,76,50,9,37,56,34,68,0,524
2024-03-05 16:00:00,51,56,25,35,37,80,42,16,38,56,53,64,0,553
2024-03-05 16:10:00,58,64,28,30,91,69,43,16,38,54,56,57,0,604
2024-03-05 16:20:00,44,57,33,32,84,74,43,10,35,43,52,60,0,567
2024-03-05 16:30:00,54,71,33,36,39,77,47,18,50,64,44,71,0,604
2024-03-05 16:40:00,58,59,28,37,26,69,41,18,53,66,59,59,0,573
2024-03-05 16:50:00,51,45,22,23,14,79,46,20,41,51,58,63,0,513
2024-03-05 17:00:00,45,53,18,33,19,69,45,18,50,51,49,55,0,505
2024-03-05 17:10:00,50,51,27,22,12,70,48,10,40,50,48,59,0,487
2024-03-05 17:20:00,46,44,23,28,25,70,39,17,49,59,43,47,0,490
2024-03-05 17:30:00,40,45,25,25,17,70,34,17,59,63,43,57,0,495
