datetime,D11Z,D12Z,D13Z,D14Z,D15Z,D21Z,D22Z,D31Z,D32Z,D33Z,D34Z,D35Z,D36Z,D37Z,D41Z,D42Z,D43Z,Total
2024-03-02 23:00:00,16,24,21,21,9,53,11,11,20,28,22,16,20,16,15,10,17,330
2024-03-02 23:10:00,21,21,21,23,5,23,4,5,25,38,26,21,22,20,27,10,30,342
2024-03-02 23:20:00,15,18,15,14,4,22,4,4,21,28,24,11,15,11,22,13,28,269
2024-03-02 23:30:00,16,18,16,18,2,21,3,3,14,17,17,7,15,5,30,23,37,262
2024-03-02 23:40:00,16,13,16,18,11,38,11,12,15,25,18,6,12,6,36,12,34,299
2024-03-02 23:50:00,10,15,13,14,5,21,6,6,10,12,8,13,19,13,15,8,19,207
2024-03-03 00:00:00,15,23,14,13,8,26,7,9,13,18,18,11,19,9,19,6,16,244
2024-03-03 00:10:00,17,12,18,18,5,20,5,4,15,20,13,11,21,11,17,5,22,234
2024-03-03 00:20:00,17,11,13,10,5,15,5,6,14,25,16,16,20,11,12,5,18,219
2024-03-03 00:30:00,16,14,12,9,4,14,4,5,10,21,9,7,17,9,19,10,19,199
2024-03-03 00:40:00,15,14,15,15,2,13,2,3,13,16,14,8,13,8,16,5,15,187
2024-03-03 00:50:00,5,10,5,6,7,17,7,10,10,15,11,12,13,12,9,3,15,167
2024-03-03 01:00:00,11,10,7,9,2,13,1,6,8,8,7,14,14,13,12,5,38,178
2024-03-03 01:10:00,17,14,9,12,4,14,4,6,7,14,10,9,15,6,16,2,21,180
2024-03-03 01:20:00,7,9,8,9,4,13,4,6,8,13,8,3,5,4,15,5,20,141
2024-03-03 01:30:00,10,15,11,8,5,23,5,6,12,21,11,3,8,5,10,4,11,168
2024-03-03 01:40:00,13,8,10,8,1,6,4,1,5,13,6,4,6,3,11,7,19,125
2024-03-03 01:50:00,8,8,6,8,0,14,3,0,4,5,3,4,5,3,9,1,8,89
2024-03-03 02:00:00,9,6,9,4,1,8,2,1,12,20,14,5,10,7,8,0,14,130
2024-03-03 02:10:00,4,6,1,4,3,7,4,4,10,16,10,7,13,6,6,0,11,112
2024-03-03 02:20:00,7,9,4,8,1,10,2,4,4,8,3,1,5,2,5,2,4,79
2024-03-03 02:30:00,9,9,7,7,1,11,4,4,8,8,8,3,6,3,7,1,8,104
2024-03-03 02:40:00,6,5,4,4,1,3,1,3,7,13,7,2,1,1,9,2,15,84
2024-03-03 02:50:00,7,10,4,6,3,11,3,4,2,2,3,3,7,3,2,0,3,73
2024-03-03 03:00:00,6,3,3,2,1,2,1,1,4,4,3,8,16,7,6,5,7,79
2024-03-03 03:10:00,3,2,3,2,0,0,0,0,3,5,3,4,7,3,4,1,5,45
2024-03-03 03:20:00,3,5,4,2,2,5,2,2,3,3,3,5,7,5,5,1,5,62
2024-03-03 03:30:00,5,10,3,9,0,9,1,0,2,3,2,2,6,2,1,1,1,57
2024-03-03 03:40:00,1,5,0,3,1,7,1,1,8,7,4,10,12,9,3,3,7,82
2024-03-03 03:50:00,0,4,0,3,0,4,1,3,4,8,4,1,3,1,4,3,7,50
2024-03-03 04:00:00,4,5,3,3,1,2,2,3,6,13,7,3,9,3,8,1,8,81
2024-03-03 04:10:00,4,2,4,2,0,5,0,1,5,14,10,8,13,4,5,2,9,88
2024-03-03 04:20:00,5,6,4,4,3,5,5,3,10,11,8,1,0,1,5,3,4,78
2024-03-03 04:30:00,5,6,2,5,2,3,3,3,4,10,4,2,0,0,3,2,4,58
2024-03-03 04:40:00,1,2,1,0,2,2,2,2,1,1,1,3,7,3,9,4,13,54
2024-03-03 04:50:00,2,4,0,4,1,3,1,1,7,11,7,1,1,1,5,3,9,61
2024-03-03 05:00:00,3,2,2,3,0,4,0,0,4,7,5,1,2,2,5,3,7,50
2024-03-03 05:10:00,3,2,3,2,0,4,0,2,7,9,6,2,4,1,5,6,7,63
2024-03-03 05:20:00,4,2,3,3,0,0,0,0,8,12,7,3,5,3,7,9,10,76
2024-03-03 05:30:00,2,7,2,7,1,6,1,2,5,6,6,3,7,2,9,2,15,83
2024-03-03 05:40:00,7,6,4,4,2,11,2,3,6,7,7,7,17,6,13,2,18,122
2024-03-03 05:50:00,5,7,6,4,3,8,4,3,4,5,4,1,2,1,6,4,6,73
2024-03-03 06:00:00,6,8,5,8,1,6,1,4,10,12,10,4,4,2,9,3,17,110
2024-03-03 06:10:00,3,2,4,2,1,3,1,3,10,10,9,8,9,8,3,6,5,87
2024-03-03 06:20:00,6,0,5,0,0,0,0,0,7,14,7,2,3,2,3,3,4,56
2024-03-03 06:30:00,7,6,5,5,2,6,2,3,8,9,8,5,10,5,5,1,7,94
2024-03-03 06:40:00,10,4,9,4,0,0,0,1,3,6,3,3,8,3,9,3,13,79
2024-03-03 06:50:00,4,3,4,1,2,2,2,2,7,8,9,1,3,1,4,2,7,62
2024-03-03 07:00:00,3,5,3,3,5,4,6,6,8,7,9,1,2,1,3,1,4,71
2024-03-03 07:10:00,3,2,3,2,4,3,3,3,8,8,7,2,2,2,4,1,5,62
2024-03-03 07:20:00,5,2,5,3,0,0,0,1,12,10,12,6,4,6,6,6,5,83
2024-03-03 07:30:00,8,2,8,2,2,2,2,2,11,10,10,3,5,5,7,2,7,88
2024-03-03 07:40:00,4,6,4,6,2,2,2,3,12,9,13,4,4,2,15,9,11,108
2024-03-03 07:50:00,8,2,7,2,2,2,2,2,5,5,5,2,2,2,8,5,8,69
2024-03-03 08:00:00,2,3,3,3,5,5,5,5,10,13,11,3,4,3,16,6,15,112
2024-03-03 08:10:00,6,4,6,4,3,3,3,4,4,5,4,9,8,9,13,3,10,98
2024-03-03 08:20:00,5,2,5,1,3,3,3,3,13,10,15,4,5,5,12,7,14,110
2024-03-03 08:30:00,9,3,8,6,3,3,3,4,13,7,12,8,7,6,18,7,16,133
2024-03-03 08:40:00,14,8,12,7,6,5,6,7,19,16,20,8,8,8,13,9,13,179
2024-03-03 08:50:00,9,7,11,9,9,8,9,10,24,14,22,6,5,6,16,10,12,187
2024-03-03 09:00:00,7,8,7,9,6,7,6,8,18,16,20,7,8,10,17,15,16,185
2024-03-03 09:10:00,9,12,13,15,8,8,8,8,18,12,21,11,8,10,21,15,15,212
2024-03-03 09:20:00,11,10,16,17,8,9,8,9,29,17,27,12,10,11,30,24,21,269
2024-03-03 09:30:00,13,12,16,16,10,9,9,11,46,20,48,25,8,24,35,24,14,340
2024-03-03 09:40:00,14,15,17,22,8,10,8,8,44,20,47,14,10,13,38,39,17,344
2024-03-03 09:50:00,14,14,16,20,9,16,12,10,30,19,29,17,12,17,43,36,21,335
2024-03-03 10:00:00,18,12,19,19,6,6,8,5,44,30,43,9,9,11,44,35,16,334
2024-03-03 10:10:00,13,14,19,20,8,7,15,9,38,18,36,24,9,25,33,33,17,338
2024-03-03 10:20:00,15,11,20,19,8,8,12,9,33,15,33,18,7,17,45,41,16,327
2024-03-03 10:30:00,12,15,23,22,8,14,16,9,26,16,31,19,13,24,41,36,23,348
2024-03-03 10:40:00,14,17,25,30,15,22,26,18,29,18,27,18,11,22,46,38,13,389
2024-03-03 10:50:00,13,16,21,22,8,5,18,9,31,17,31,26,14,26,45,33,22,357
2024-03-03 11:00:00,21,18,26,27,5,4,17,6,38,26,41,19,10,19,43,26,16,362
2024-03-03 11:10:00,12,16,26,28,10,9,17,11,51,20,54,27,14,26,31,22,20,394
2024-03-03 11:20:00,14,19,28,33,11,10,22,12,36,17,34,20,14,21,37,28,14,370
2024-03-03 11:30:00,20,18,27,23,10,9,105,11,40,20,45,24,13,26,43,28,18,480
2024-03-03 11:40:00,15,20,37,41,15,13,26,14,50,21,57,23,10,19,41,30,15,447
2024-03-03 11:50:00,15,19,27,29,9,7,116,10,53,19,57,19,14,20,54,42,10,520
2024-03-03 12:00:00,14,19,35,40,18,11,19,19,52,16,61,26,13,27,41,31,14,456
2024-03-03 12:10:00,17,18,40,37,12,10,12,17,38,18,43,29,11,32,49,37,13,433
2024-03-03 12:20:00,16,15,41,35,10,10,12,15,32,24,42,34,10,29,57,40,10,432
2024-03-03 12:30:00,14,19,102,43,18,10,16,17,52,23,59,21,11,28,45,39,16,533
2024-03-03 12:40:00,20,17,42,30,15,10,17,19,63,28,61,36,9,31,39,32,14,483
2024-03-03 12:50:00,13,15,37,35,17,9,12,12,40,25,42,15,8,15,48,44,12,399
2024-03-03 13:00:00,15,21,35,34,13,9,13,15,47,22,53,25,10,26,43,33,8,422
2024-03-03 13:10:00,15,15,53,53,12,15,12,17,49,27,55,34,11,36,43,31,14,492
2024-03-03 13:20:00,14,15,36,52,17,16,17,20,64,23,66,32,12,28,39,32,7,490
2024-03-03 13:30:00,16,16,42,52,21,14,21,26,40,22,47,28,9,29,51,39,13,486
2024-03-03 13:40:00,15,12,40,43,22,15,21,21,43,25,51,37,1,40,52,46,7,491
2024-03-03 13:50:00,15,14,31,44,9,12,87,12,52,23,55,29,9,23,47,37,13,512
2024-03-03 14:00:00,16,11,33,35,14,11,30,16,41,20,45,39,6,37,43,40,11,448
2024-03-03 14:10:00,16,16,32,41,11,11,25,14,46,26,50,37,6,34,55,52,8,480
2024-03-03 14:20:00,18,13,46,77,16,15,38,19,39,26,45,44,11,30,50,40,11,538
2024-03-03 14:30:00,20,14,37,41,9,13,50,7,40,21,46,41,3,43,51,42,11,489
2024-03-03 14:40:00,15,14,28,48,9,13,32,16,52,20,61,35,5,43,50,45,3,489
2024-03-03 14:50:00,16,12,45,45,17,19,301,18,44,26,50,41,0,27,67,59,4,791
2024-03-03 15:00:00,17,13,32,38,9,25,23,12,39,23,51,26,12,26,45,40,10,441
2024-03-03 15:10:00,14,13,28,39,9,33,25,11,60,21,64,27,12,26,47,42,8,479
2024-03-03 15:20:00,18,14,28,28,18,32,36,19,48,20,53,24,9,27,44,32,17,467
2024-03-03 15:30:00,16,8,27,29,15,12,83,16,47,22,57,28,12,25,49,45,4,495
2024-03-03 15:40:00,15,17,40,36,21,25,20,21,60,20,58,22,11,26,55,56,6,509
2024-03-03 15:50:00,17,16,33,28,9,29,9,12,46,27,51,23,11,26,57,39,7,440
2024-03-03 16:00:00,23,16,25,31,16,22,16,19,45,18,49,33,14,31,45,36,15,454
2024-03-03 16:10:00,20,17,26,35,7,33,9,10,55,12,59,30,11,27,49,46,4,450
2024-03-03 16:20:00,18,17,35,29,20,31,18,18,53,20,55,22,8,25,55,48,10,482
2024-03-03 16:30:00,14,24,30,29,14,27,13,14,55,27,58,19,11,20,55,51,8,469
2024-03-03 16:40:00,20,17,36,37,12,22,12,13,45,17,47,18,10,17,65,55,10,453
2024-03-03 16:50:00,10,12,32,28,8,16,8,10,46,29,51,18,15,19,65,64,0,431
2024-03-03 17:00:00,15,16,31,36,13,14,14,15,58,19,60,24,9,19,53,49,10,455
2024-03-03 17:10:00,13,17,35,37,12,10,13,15,45,22,46,22,13,25,61,59,9,454
2024-03-03 17:20:00,19,17,31,41,14,17,14,17,59,28,61,26,15,32,61,56,6,514
2024-03-03 17:30:00,13,15,30,29,14,9,13,14,55,29,48,41,4,35,58,52,5,464
2024-03-03 17:40:00,16,14,38,32,16,13,16,16,55,29,61,30,10,30,63,66,3,508
2024-03-03 17:50:00,14,15,35,41,11,8,11,11,56,22,57,20,11,18,63,65,8,466
2024-03-03 18:00:00,24,20,31,34,13,16,13,15,29,23,33,19,11,21,63,62,10,437
2024-03-03 18:10:00,10,16,32,39,17,16,16,16,48,15,51,37,11,33,60,53,9,479
2024-03-03 18:20:00,17,14,38,36,13,26,13,14,61,20,64,19,15,18,56,48,12,484
2024-03-03 18:30:00,17,17,32,32,9,14,9,11,37,22,35,18,12,17,46,36,22,386
2024-03-03 18:40:00,10,14,27,29,14,21,13,17,41,28,43,22,28,22,40,22,28,419
2024-03-03 18:50:00,28,17,22,28,11,12,10,13,36,34,42,14,19,12,60,48,29,435
2024-03-03 19:00:00,16,22,26,31,15,20,25,19,39,27,39,13,13,16,67,49,31,468
2024-03-03 19:10:00,21,17,29,25,11,21,11,14,46,36,55,19,21,20,44,49,25,464
2024-03-03 19:20:00,24,15,20,28,14,23,14,14,38,25,43,15,27,14,49,36,26,425
2024-03-03 19:30:00,18,21,24,26,13,23,13,16,21,27,24,17,18,17,40,27,43,388
2024-03-03 19:40:00,33,24,22,25,22,17,10,10,37,26,39,13,20,13,40,35,41,427
2024-03-03 19:50:00,18,28,18,21,13,25,15,14,28,30,31,12,22,12,44,54,24,409
2024-03-03 20:00:00,30,20,25,30,13,29,16,15,24,24,23,17,22,15,34,30,36,403
2024-03-03 20:10:00,21,19,24,25,13,15,12,12,27,37,29,8,17,9,31,25,30,354
2024-03-03 20:20:00,22,19,20,21,10,22,14,12,15,11,16,9,11,10,44,23,21,300
2024-03-03 20:30:00,23,17,20,23,8,14,13,10,26,29,25,15,25,20,31,18,29,346
2024-03-03 20:40:00,13,20,18,18,13,22,13,13,21,21,23,16,22,14,27,23,36,333
2024-03-03 20:50:00,15,21,15,14,7,15,10,9,17,20,20,18,26,16,27,22,31,303
2024-03-03 21:00:00,10,13,15,15,2,9,11,6,25,29,25,15,18,16,30,20,37,296
2024-03-03 21:10:00,15,18,25,22,8,16,511,9,16,27,17,15,22,13,31,31,29,825
2024-03-03 21:20:00,15,17,17,18,9,11,21,8,25,27,27,7,15,8,22,15,29,291
2024-03-03 21:30:00,16,21,21,17,9,23,17,10,18,27,26,11,18,10,24,11,29,308
2024-03-03 21:40:00,15,18,16,18,5,10,10,6,19,21,15,12,22,11,24,16,28,266
2024-03-03 21:50:00,9,9,10,13,5,9,8,6,11,21,12,6,11,5,32,15,39,221
2024-03-03 22:00:00,12,20,18,22,9,19,64,9,13,13,14,13,23,14,18,7,23,311
2024-03-03 22:10:00,20,19,23,20,2,17,64,3,12,16,18,14,13,9,15,8,25,298
2024-03-03 22:20:00,11,14,14,11,11,23,13,12,10,20,12,8,6,8,15,6,25,219
2024-03-03 22:30:00,20,17,14,16,2,8,2,6,10,15,10,5,11,4,15,6,23,184
2024-03-03 22:40:00,9,13,5,10,6,15,5,6,8,16,9,4,6,4,16,16,22,170
2024-03-03 22:50:00,13,13,10,15,3,23,3,4,9,14,10,2,4,2,10,2,14,151
2024-03-03 23:00:00,9,10,10,9,5,13,5,5,9,15,8,7,14,6,11,3,13,152
2024-03-03 23:10:00,11,16,9,11,6,17,6,7,8,16,8,3,4,5,11,6,19,163
2024-03-03 23:20:00,6,7,7,6,1,5,1,3,2,4,2,0,0,0,7,3,11,65
2024-03-03 23:30:00,4,11,3,5,4,12,5,4,5,8,5,1,2,1,14,3,19,106
2024-03-03 23:40:00,7,12,5,7,6,16,5,5,5,10,4,2,6,3,5,0,7,105
2024-03-03 23:50:00,5,8,4,6,3,13,3,3,2,8,4,2,3,2,5,2,5,78
2024-03-04 00:00:00,4,6,3,5,1,11,1,5,7,11,6,2,4,2,10,3,13,94
2024-03-04 00:10:00,4,11,1,6,2,9,4,2,4,7,5,1,3,1,4,2,5,71
2024-03-04 00:20:00,8,5,3,6,1,4,4,3,2,4,2,4,10,4,3,3,5,71
2024-03-04 00:30:00,2,4,0,4,1,4,1,2,5,8,5,0,1,0,9,1,11,58
2024-03-04 00:40:00,2,3,2,1,2,5,2,2,3,6,5,2,7,1,4,0,7,54
2024-03-04 00:50:00,4,5,3,3,1,8,1,2,7,12,7,2,3,2,2,2,4,68
2024-03-04 01:00:00,2,11,3,5,2,7,2,3,2,5,2,2,3,2,1,0,1,53
2024-03-04 01:10:00,5,2,4,3,0,3,0,0,8,10,6,3,4,2,4,0,5,59
2024-03-04 01:20:00,1,2,1,2,1,3,1,1,4,7,4,0,0,0,1,0,1,29
2024-03-04 01:30:00,3,2,3,1,0,2,0,0,2,3,2,1,2,1,2,1,2,27
2024-03-04 01:40:00,3,3,2,2,1,3,1,1,1,2,1,1,3,1,0,0,0,25
2024-03-04 01:50:00,0,2,0,2,0,2,0,0,2,4,1,1,3,2,1,0,1,21
2024-03-04 02:00:00,0,1,0,1,0,2,0,0,0,0,1,1,1,2,2,1,4,16
2024-03-04 02:10:00,0,1,0,1,0,0,1,0,1,1,1,1,4,1,2,0,2,16
2024-03-04 02:20:00,3,2,2,2,0,3,0,0,2,3,2,0,0,0,4,0,7,30
2024-03-04 02:30:00,3,3,2,3,1,3,2,1,1,1,1,0,0,1,2,1,3,28
2024-03-04 02:40:00,2,2,2,1,0,1,1,1,2,4,2,0,0,0,1,0,1,20
2024-03-04 02:50:00,1,3,1,3,1,2,1,1,0,0,0,0,0,0,0,0,0,13
2024-03-04 03:00:00,2,2,2,1,1,2,1,2,1,3,1,0,0,0,2,1,3,24
2024-03-04 03:10:00,1,4,0,2,1,4,1,1,3,5,3,0,0,0,2,0,2,29
2024-03-04 03:20:00,0,0,0,0,0,0,0,0,1,3,1,0,0,0,1,1,3,10
2024-03-04 03:30:00,1,2,0,1,1,1,2,2,5,7,6,3,3,1,1,8,1,45
2024-03-04 03:40:00,2,0,2,0,0,0,0,0,6,16,5,1,2,2,1,0,2,39
2024-03-04 03:50:00,2,2,2,0,1,2,1,1,4,8,4,0,0,0,0,1,0,28
2024-03-04 04:00:00,3,1,1,1,0,0,0,0,1,1,1,0,0,0,3,3,4,19
2024-03-04 04:10:00,2,1,2,0,1,3,1,1,4,8,4,1,2,2,6,0,10,48
2024-03-04 04:20:00,3,3,3,2,0,0,0,1,9,15,12,3,4,2,3,1,5,66
2024-03-04 04:30:00,4,2,4,1,1,5,2,1,9,12,10,0,0,0,9,3,13,76
2024-03-04 04:40:00,1,2,1,2,0,0,1,0,6,9,6,1,3,1,7,10,9,59
2024-03-04 04:50:00,2,5,2,2,3,8,3,3,5,8,5,2,6,2,7,4,14,81
2024-03-04 05:00:00,1,4,1,1,3,8,3,3,12,25,11,6,14,5,13,6,19,135
2024-03-04 05:10:00,9,7,9,7,1,2,1,1,22,21,22,7,11,5,13,12,19,169
2024-03-04 05:20:00,15,5,12,5,1,10,2,3,30,26,30,14,5,2,19,16,28,223
2024-03-04 05:30:00,9,10,13,8,3,11,6,5,38,23,38,16,14,13,29,38,23,297
2024-03-04 05:40:00,13,13,14,9,5,15,7,6,32,23,32,12,18,11,43,36,39,328
2024-03-04 05:50:00,20,10,15,9,6,25,10,7,53,43,58,14,16,13,38,48,32,417
2024-03-04 06:00:00,14,12,20,11,3,10,6,4,32,38,33,18,23,18,41,39,26,348
2024-03-04 06:10:00,13,17,23,21,5,11,19,7,34,26,34,16,21,20,48,86,34,435
2024-03-04 06:20:00,21,20,20,21,4,25,11,6,57,36,59,17,15,17,63,48,34,474
2024-03-04 06:30:00,16,12,27,51,3,8,12,7,72,33,77,22,11,23,63,64,24,525
2024-03-04 06:40:00,12,18,38,35,10,29,222,14,80,26,89,30,7,28,73,75,46,832
2024-03-04 06:50:00,12,20,28,30,8,5,24,8,62,14,61,23,12,24,97,94,19,541
2024-03-04 07:00:00,7,11,32,29,10,6,26,13,94,17,84,34,11,33,79,86,9,581
2024-03-04 07:10:00,16,15,33,34,18,7,34,25,91,9,92,28,9,30,97,97,13,648
2024-03-04 07:20:00,10,9,30,34,18,13,35,18,117,3,114,31,10,33,87,100,4,666
2024-03-04 07:30:00,12,12,33,65,15,8,133,20,94,16,95,33,13,29,111,111,9,809
2024-03-04 07:40:00,11,16,37,46,20,8,135,23,109,4,94,22,11,26,105,114,8,789
2024-03-04 07:50:00,12,15,42,46,21,4,68,24,81,3,65,56,8,31,109,119,6,710
2024-03-04 08:00:00,15,11,39,43,22,20,76,23,96,5,84,31,9,29,99,102,7,711
2024-03-04 08:10:00,15,9,40,38,25,4,31,34,96,8,96,36,10,37,90,111,5,685
2024-03-04 08:20:00,14,13,39,44,21,10,19,19,81,7,76,32,17,33,95,99,8,627
2024-03-04 08:30:00,12,11,32,41,23,7,24,25,109,8,96,34,8,31,85,101,11,658
2024-03-04 08:40:00,12,15,31,32,26,1,32,25,88,14,87,25,19,31,104,95,15,652
2024-03-04 08:50:00,7,9,33,35,31,0,63,22,72,13,60,33,10,38,78,66,16,586
2024-03-04 09:00:00,14,13,35,29,18,13,16,18,76,10,67,29,6,31,55,50,13,493
2024-03-04 09:10:00,14,15,36,35,19,9,22,29,63,29,65,20,5,21,62,59,10,513
2024-03-04 09:20:00,14,15,34,32,27,6,24,23,70,14,68,32,8,32,76,68,18,561
2024-03-04 09:30:00,13,11,27,23,20,16,21,22,61,19,70,21,20,24,67,66,14,515
2024-03-04 09:40:00,14,20,33,32,23,12,22,25,71,18,63,32,11,30,84,65,8,563
2024-03-04 09:50:00,16,15,31,33,12,10,15,19,61,16,64,30,9,32,68,60,12,503
2024-03-04 10:00:00,13,22,30,25,25,13,21,22,53,17,50,25,4,25,42,45,13,445
2024-03-04 10:10:00,15,18,31,32,30,17,30,31,58,15,55,19,6,18,52,48,17,492
2024-03-04 10:20:00,17,20,26,36,22,13,24,26,56,17,53,15,14,16,58,62,17,492
2024-03-04 10:30:00,18,15,29,22,20,12,22,22,60,17,62,27,9,26,58,58,16,493
2024-03-04 10:40:00,17,12,30,38,26,8,22,22,52,21,40,25,23,41,59,52,17,505
2024-03-04 10:50:00,15,12,36,41,29,18,30,33,69,17,63,24,11,27,52,49,20,546
2024-03-04 11:00:00,14,13,26,30,23,7,22,24,54,27,49,34,6,29,52,46,16,472
2024-03-04 11:10:00,15,12,33,39,19,10,95,21,47,23,47,27,8,30,52,44,11,533
2024-03-04 11:20:00,18,15,36,45,23,13,23,25,54,27,58,34,4,27,48,46,16,512
2024-03-04 11:30:00,13,16,33,39,23,12,27,33,68,15,67,28,9,36,50,45,15,529
2024-03-04 11:40:00,16,17,37,37,30,11,33,30,53,40,56,27,12,25,39,47,15,525
2024-03-04 11:50:00,19,21,34,43,27,7,30,30,69,33,63,18,2,18,57,52,12,535
2024-03-04 12:00:00,11,14,40,48,37,12,127,33,48,17,48,35,2,43,56,51,16,638
2024-03-04 12:10:00,13,14,38,44,26,12,37,30,62,26,63,36,5,30,48,48,13,545
2024-03-04 12:20:00,17,14,46,46,32,11,91,32,64,28,67,24,10,24,44,40,16,606
2024-03-04 12:30:00,12,13,36,48,32,15,31,32,60,23,62,29,11,25,47,38,14,528
2024-03-04 12:40:00,16,19,40,39,25,12,33,29,55,19,56,28,11,26,68,58,5,539
2024-03-04 12:50:00,16,18,48,47,28,12,24,27,42,21,55,29,11,29,60,46,9,522
2024-03-04 13:00:00,16,11,45,54,29,15,82,30,57,17,53,27,9,28,49,41,20,583
2024-03-04 13:10:00,15,12,50,136,27,15,148,29,64,11,74,33,4,33,54,46,10,761
2024-03-04 13:20:00,13,21,48,57,17,13,86,21,87,11,79,28,9,33,46,47,15,631
2024-03-04 13:30:00,15,16,44,50,33,14,50,40,69,25,65,28,9,28,51,52,19,608
2024-03-04 13:40:00,8,13,47,52,28,13,74,31,61,16,58,24,9,22,50,57,9,572
2024-03-04 13:50:00,17,13,40,42,34,14,158,38,77,18,80,17,7,18,43,44,11,671
2024-03-04 14:00:00,15,21,38,52,30,11,95,31,49,14,55,25,16,27,52,47,17,595
2024-03-04 14:10:00,17,18,55,61,36,13,68,43,66,16,57,24,13,26,46,52,15,626
2024-03-04 14:20:00,18,13,49,55,34,9,149,35,65,14,67,27,8,30,54,54,17,698
2024-03-04 14:30:00,16,12,43,60,36,9,57,38,53,13,57,25,10,26,71,68,12,606
2024-03-04 14:40:00,17,15,51,53,32,9,42,35,68,15,69,21,8,21,62,51,17,586
2024-03-04 14:50:00,15,12,53,57,40,10,65,39,64,20,61,30,6,30,54,65,9,630
2024-03-04 15:00:00,17,15,62,61,30,9,28,34,55,14,59,27,8,28,52,95,21,615
2024-03-04 15:10:00,16,14,78,78,28,8,30,35,54,14,59,28,10,22,49,46,20,589
2024-03-04 15:20:00,10,13,61,66,33,16,29,30,62,14,67,24,6,25,56,53,16,581
2024-03-04 15:30:00,10,11,84,49,32,12,36,38,81,12,74,36,9,35,68,57,7,651
2024-03-04 15:40:00,14,11,61,66,42,8,40,40,56,11,66,37,8,38,66,72,15,651
2024-03-04 15:50:00,16,16,72,61,37,6,40,40,67,19,63,39,11,34,50,52,17,640
2024-03-04 16:00:00,16,13,70,64,39,9,35,38,73,9,70,33,4,31,54,51,20,629
2024-03-04 16:10:00,11,16,78,71,43,9,45,48,66,16,67,30,7,34,70,64,12,687
2024-03-04 16:20:00,9,10,125,71,49,9,47,47,61,16,63,38,4,36,75,100,17,777
2024-03-04 16:30:00,9,10,72,64,43,9,45,44,76,10,75,42,0,42,65,62,6,674
2024-03-04 16:40:00,15,14,88,75,30,9,33,43,67,15,72,41,1,34,67,60,15,679
2024-03-04 16:50:00,15,17,71,74,44,10,40,36,74,10,76,35,0,37,62,63,16,680
2024-03-04 17:00:00,9,8,74,74,35,10,36,37,97,6,92,36,9,32,73,68,8,704
2024-03-04 17:10:00,13,12,89,86,47,7,75,49,62,10,59,35,0,35,66,74,6,725
2024-03-04 17:20:00,9,16,87,159,49,0,53,42,86,10,81,48,2,41,72,73,7,835
2024-03-04 17:30:00,15,9,81,75,46,8,367,41,58,14,55,38,6,41,80,75,13,1022
2024-03-04 17:40:00,9,13,56,66,39,6,304,35,59,16,58,40,7,38,65,60,6,877
2024-03-04 17:50:00,13,21,75,59,31,9,55,41,63,9,60,31,7,35,74,75,13,671
2024-03-04 18:00:00,6,15,55,54,46,10,76,41,70,15,72,39,11,37,62,60,11,680
2024-03-04 18:10:00,8,6,57,53,28,21,47,36,76,12,69,25,13,27,73,54,17,622
2024-03-04 18:20:00,12,10,66,52,39,54,72,34,52,26,58,22,12,24,82,60,22,697
2024-03-04 18:30:00,18,18,48,34,29,31,68,35,39,25,42,24,18,24,49,45,32,579
2024-03-04 18:40:00,14,15,42,48,23,36,131,24,61,34,71,23,22,30,60,47,38,719
2024-03-04 18:50:00,13,16,51,48,26,49,85,31,56,23,59,31,25,25,60,45,43,686
2024-03-04 19:00:00,22,18,32,76,26,33,47,26,26,8,22,21,23,26,36,33,31,506
2024-03-04 19:10:00,19,25,35,34,18,21,32,24,27,27,31,26,20,20,27,41,29,456
2024-03-04 19:20:00,34,24,30,31,32,41,188,29,22,17,27,15,21,17,44,41,41,654
2024-03-04 19:30:00,19,17,29,26,19,22,28,22,48,25,50,21,16,20,36,22,33,453
2024-03-04 19:40:00,21,19,21,25,25,24,14,14,22,20,26,16,21,17,29,27,26,367
2024-03-04 19:50:00,20,17,23,54,4,16,4,6,30,36,30,14,25,14,26,17,31,367
2024-03-04 20:00:00,30,16,28,34,15,16,20,19,28,26,29,8,16,10,44,38,39,416
2024-03-04 20:10:00,34,15,24,32,22,36,17,20,27,32,30,14,32,10,30,18,35,428
2024-03-04 20:20:00,20,21,21,23,41,28,13,15,20,19,22,14,26,14,23,19,24,363
2024-03-04 20:30:00,18,25,14,18,12,20,12,15,24,25,25,13,19,15,24,15,38,332
2024-03-04 20:40:00,11,17,17,21,18,31,16,20,25,23,27,8,14,9,27,86,39,409
2024-03-04 20:50:00,22,19,20,25,17,26,17,22,21,23,23,14,20,15,22,18,24,348
2024-03-04 21:00:00,16,19,15,22,14,28,14,17,30,35,31,11,22,13,28,16,38,369
2024-03-04 21:10:00,18,21,25,31,6,25,6,7,22,27,20,13,17,14,18,12,24,306
2024-03-04 21:20:00,19,20,18,22,11,14,10,10,17,16,21,9,19,10,27,18,25,286
2024-03-04 21:30:00,19,19,17,21,8,20,8,9,18,17,18,8,13,8,20,14,28,265
2024-03-04 21:40:00,19,16,25,14,7,22,7,8,8,15,8,9,18,8,21,12,29,246
2024-03-04 21:50:00,17,16,17,16,8,18,8,9,12,13,13,8,21,8,18,11,31,244
2024-03-04 22:00:00,24,13,20,12,4,15,6,8,17,15,15,6,6,4,18,13,27,223
