datetime,D11Z,D12Z,D13Z,V111Z,V121Z,V131Z,D21Z,D22Z,D23Z,D24Z,D25Z,V211Z,V221Z,V231Z,V232Z,V311Z,D41Z,D42Z,D43Z,V411Z,V421Z,V431Z,D51Z,D52Z,D53Z,V511Z,V521Z,V531Z,V532Z,Total
2024-03-02 07:00:00,4,6,3,6,0,0,8,574,0,6,1,0,8,2,0,1,0,6,6,6,3,4,12,8,0,0,3,0,0,667
2024-03-02 07:10:00,4,2,4,2,2,2,11,95,3,9,4,3,10,7,3,1,2,5,3,5,3,3,7,6,2,1,1,2,1,203
2024-03-02 07:20:00,4,5,5,4,2,2,9,121,1,8,3,1,10,4,1,0,1,6,5,5,5,5,10,12,4,1,3,7,1,245
2024-03-02 07:30:00,3,3,3,4,1,1,8,776,1,6,2,1,7,3,1,1,3,4,8,3,8,3,9,9,4,6,2,5,6,891
2024-03-02 07:40:00,3,10,3,7,3,3,21,671,5,18,6,5,21,10,5,3,4,9,6,8,5,7,13,12,10,5,3,8,4,888
2024-03-02 07:50:00,2,10,2,11,2,2,15,846,4,11,3,4,15,6,5,1,0,10,10,12,8,6,6,6,10,7,5,9,6,1034
2024-03-02 08:00:00,4,13,4,11,3,3,19,556,8,17,8,7,20,18,6,2,1,11,8,10,6,5,9,9,8,10,2,7,7,792
2024-03-02 08:10:00,6,6,8,6,3,2,17,808,6,11,5,6,17,12,5,4,8,14,13,12,10,5,13,13,11,10,3,10,9,1053
2024-03-02 08:20:00,10,12,9,9,3,4,19,379,6,11,11,8,17,16,6,1,3,11,14,11,11,9,13,14,13,7,6,11,5,649
2024-03-02 08:30:00,10,16,11,11,3,0,20,252,15,14,14,13,19,28,15,0,0,21,6,13,6,16,12,14,11,11,10,12,8,581
2024-03-02 08:40:00,9,18,11,13,9,6,27,184,10,18,11,9,30,21,8,5,4,13,12,12,10,17,27,18,15,15,13,15,21,581
2024-03-02 08:50:00,7,22,7,15,3,5,25,165,17,16,9,13,22,22,10,3,11,11,24,10,12,12,12,16,14,11,9,13,10,526
2024-03-02 09:00:00,9,31,7,25,6,5,17,398,18,12,4,15,18,23,9,3,6,13,15,10,10,12,9,10,11,14,9,6,13,738
2024-03-02 09:10:00,9,22,8,13,2,2,32,970,18,20,12,10,35,30,14,5,4,18,15,14,8,17,13,17,13,20,13,11,20,1385
2024-03-02 09:20:00,7,20,7,19,3,6,40,150,14,17,8,13,37,21,13,4,6,18,18,17,14,18,16,17,16,24,11,12,12,578
2024-03-02 09:30:00,14,25,12,17,8,7,35,307,13,22,17,13,39,26,8,5,4,20,20,16,9,14,19,22,18,18,12,14,17,771
2024-03-02 09:40:00,140,46,9,25,11,13,45,534,23,17,13,16,47,33,17,5,12,28,26,17,16,21,19,22,23,20,15,17,14,1244
2024-03-02 09:50:00,16,26,19,12,10,11,34,332,16,18,10,14,30,25,15,12,10,40,27,16,18,26,24,29,27,22,12,17,12,880
2024-03-02 10:00:00,20,32,18,19,8,12,36,438,25,28,15,23,41,37,20,4,9,24,16,14,11,12,16,22,17,19,9,16,15,976
2024-03-02 10:10:00,11,31,8,26,12,9,29,355,14,16,13,14,32,32,10,3,10,24,27,12,12,22,15,20,25,17,15,20,18,852
2024-03-02 10:20:00,17,33,12,18,11,10,43,430,20,11,8,9,45,32,13,8,12,25,24,13,11,16,22,32,19,20,10,17,15,956
2024-03-02 10:30:00,15,30,13,18,7,7,44,166,22,16,15,19,46,38,18,7,6,22,21,12,7,14,17,27,18,30,9,11,25,700
2024-03-02 10:40:00,13,24,11,15,13,10,44,216,22,13,13,14,46,37,14,7,10,27,26,13,17,24,20,31,27,23,16,12,16,774
2024-03-02 10:50:00,17,39,8,27,8,7,38,255,21,12,13,17,31,40,15,10,14,25,26,15,17,22,16,31,26,27,9,14,19,819
2024-03-02 11:00:00,17,41,17,22,14,12,43,321,22,15,14,10,40,47,15,7,11,33,28,9,13,31,19,21,20,18,15,20,11,906
2024-03-02 11:10:00,15,47,13,23,9,10,38,518,16,15,14,15,37,31,11,6,4,32,33,13,14,17,22,38,37,22,11,19,16,1096
2024-03-02 11:20:00,21,48,17,24,16,11,27,180,18,20,13,14,32,27,14,11,10,23,22,11,9,27,14,23,18,22,17,12,14,715
2024-03-02 11:30:00,13,39,12,28,5,5,45,124,12,19,14,8,40,25,9,11,14,29,24,17,14,21,21,33,32,23,15,19,17,688
2024-03-02 11:40:00,23,35,19,20,48,14,35,723,27,17,9,19,38,40,15,11,16,25,26,13,15,25,18,28,28,23,13,23,14,1360
2024-03-02 11:50:00,16,44,15,24,15,8,54,478,21,20,19,27,44,36,22,6,10,30,27,10,15,24,27,38,27,29,13,20,14,1133
2024-03-02 12:00:00,60,34,13,15,10,10,40,334,13,12,24,18,36,35,12,3,6,34,28,9,14,24,20,33,33,17,14,24,12,937
2024-03-02 12:10:00,19,39,15,25,10,8,40,222,11,14,14,12,39,30,10,8,9,34,24,11,14,30,20,33,29,27,18,21,16,802
2024-03-02 12:20:00,18,42,15,31,6,6,43,216,21,32,30,15,36,50,10,8,3,23,19,14,14,26,14,23,36,21,18,26,14,830
2024-03-02 12:30:00,15,58,10,26,13,8,36,439,15,15,19,14,36,30,12,7,11,35,33,13,11,17,21,28,28,26,11,19,15,1021
2024-03-02 12:40:00,20,30,19,18,18,10,32,201,10,9,18,10,33,25,11,11,13,26,28,5,9,23,23,32,34,32,20,16,10,746
2024-03-02 12:50:00,16,57,14,35,13,10,32,643,22,12,13,17,32,27,14,5,5,47,37,9,11,38,18,22,25,35,19,17,15,1260
2024-03-02 13:00:00,18,41,10,17,14,11,45,253,23,23,21,19,46,47,19,8,11,43,44,0,1,38,14,26,29,22,24,16,18,901
2024-03-02 13:10:00,21,41,21,28,19,10,48,356,20,14,19,15,46,37,14,10,11,37,43,2,1,45,30,27,31,15,19,21,13,1014
2024-03-02 13:20:00,24,43,17,26,12,10,35,397,20,10,17,18,35,32,17,8,11,40,40,0,1,41,20,26,35,27,17,29,14,1022
2024-03-02 13:30:00,35,43,18,29,8,7,40,52,14,23,16,13,39,27,13,11,11,45,50,1,1,38,26,30,38,22,8,23,13,694
2024-03-02 13:40:00,11,37,13,21,9,6,29,15,12,10,14,10,31,21,22,12,22,35,41,0,0,44,25,36,46,23,19,23,18,605
2024-03-02 13:50:00,21,39,15,19,26,12,36,17,18,19,17,15,38,31,14,9,9,39,44,0,1,43,17,44,46,21,18,19,17,664
2024-03-02 14:00:00,14,35,16,25,21,11,35,22,19,12,16,12,37,27,17,9,11,41,52,2,0,43,23,42,54,23,13,15,9,656
2024-03-02 14:10:00,24,50,19,21,18,12,45,24,12,24,18,18,46,30,21,11,19,40,46,0,1,30,20,45,55,25,13,18,16,721
2024-03-02 14:20:00,13,32,11,22,18,10,41,23,15,21,21,10,37,30,24,8,16,35,38,0,0,36,18,47,57,34,13,19,14,663
2024-03-02 14:30:00,18,46,9,29,20,16,30,25,15,13,16,14,34,32,17,11,16,43,54,1,0,39,23,37,43,25,11,16,20,673
2024-03-02 14:40:00,19,44,14,20,13,13,47,27,18,14,16,17,46,32,14,9,13,40,50,0,0,35,29,43,42,27,22,19,15,698
2024-03-02 14:50:00,12,41,10,20,17,13,40,23,23,18,10,14,38,31,20,11,9,38,30,6,10,25,20,40,32,25,20,18,13,627
2024-03-02 15:00:00,15,42,13,30,11,20,46,20,15,16,18,16,45,28,18,7,7,30,23,15,9,17,18,37,34,23,11,13,15,612
2024-03-02 15:10:00,17,43,13,22,11,7,35,21,19,18,9,15,35,30,16,10,13,27,23,13,16,22,18,34,46,26,17,25,19,620
2024-03-02 15:20:00,17,53,15,27,18,12,29,18,12,46,13,12,31,24,17,13,48,27,22,12,12,25,18,31,39,21,13,24,15,664
2024-03-02 15:30:00,24,53,16,27,29,15,31,19,14,17,11,13,31,26,22,9,9,35,30,12,17,24,19,29,23,27,13,20,17,632
2024-03-02 15:40:00,11,38,8,31,16,12,28,16,15,54,9,11,30,25,23,8,7,24,28,14,19,17,12,17,20,18,13,13,13,550
2024-03-02 15:50:00,19,37,10,23,7,7,34,19,13,18,12,15,34,25,22,11,10,21,19,14,17,24,19,30,22,19,12,18,14,545
2024-03-02 16:00:00,17,49,12,29,14,9,26,24,16,17,17,10,28,31,22,15,15,18,21,12,12,19,14,17,13,14,12,9,11,523
2024-03-02 16:10:00,20,46,14,26,12,10,34,20,16,42,13,16,35,32,25,11,15,23,23,14,14,18,16,23,22,18,13,14,15,600
2024-03-02 16:20:00,16,32,9,18,9,8,34,31,17,22,16,11,32,37,26,10,15,22,18,16,19,19,18,23,19,21,13,20,13,564
2024-03-02 16:30:00,11,39,9,18,10,9,41,23,18,12,12,12,38,25,18,5,13,24,17,14,13,15,12,16,21,16,15,12,12,500
2024-03-02 16:40:00,44,34,16,19,14,13,34,17,13,18,11,12,36,26,13,8,14,32,17,15,14,16,13,19,22,25,13,19,14,561
2024-03-02 16:50:00,11,35,10,25,16,8,36,22,12,11,15,11,36,25,7,12,16,24,25,13,17,29,14,21,24,21,19,12,12,539
2024-03-02 17:00:00,21,39,16,24,7,8,34,31,21,14,15,20,31,42,23,14,21,28,25,8,11,37,13,19,20,22,14,18,14,610
2024-03-02 17:10:00,16,30,10,21,12,11,43,29,21,11,12,37,32,39,11,6,12,22,23,14,18,29,15,21,20,15,12,12,13,567
2024-03-02 17:20:00,15,46,12,20,19,15,40,36,24,18,16,15,41,48,15,9,13,27,25,15,10,30,17,22,17,24,14,16,18,637
2024-03-02 17:30:00,17,35,16,15,22,11,63,73,30,8,18,16,63,100,26,17,22,29,24,12,10,23,20,26,26,25,13,11,11,782
2024-03-02 17:40:00,158,55,15,29,9,9,112,497,41,26,23,29,76,74,35,15,15,39,27,15,10,19,25,26,21,18,15,16,13,1462
2024-03-02 17:50:00,49,43,14,27,14,13,75,222,42,9,23,29,73,75,38,9,12,19,15,16,14,19,13,20,23,25,15,10,9,965
2024-03-02 18:00:00,26,56,16,20,13,12,60,210,26,10,18,22,60,63,22,12,15,29,24,16,13,23,19,24,31,23,15,22,10,910
2024-03-02 18:10:00,26,38,11,30,11,14,63,223,18,9,20,12,63,60,13,10,15,28,29,13,11,19,26,24,22,24,14,22,18,886
2024-03-02 18:20:00,18,33,22,14,10,11,68,238,31,9,17,23,63,57,19,8,11,32,30,13,15,22,22,28,35,26,17,16,10,918
2024-03-02 18:30:00,20,39,18,24,18,16,49,213,17,30,38,12,47,47,9,13,13,28,24,28,24,28,33,31,30,24,14,19,18,924
2024-03-02 18:40:00,28,46,19,36,11,27,45,581,23,23,31,25,44,41,20,7,12,22,19,20,18,19,19,20,24,25,18,26,21,1270
2024-03-02 18:50:00,15,45,10,24,11,13,51,191,17,10,21,20,51,43,19,7,9,37,29,26,22,22,31,34,23,21,19,33,24,878
2024-03-02 19:00:00,22,38,14,27,18,20,52,274,17,23,35,14,55,35,12,7,3,21,14,23,21,18,25,22,19,17,21,22,28,917
2024-03-02 19:10:00,12,106,14,21,9,15,33,21,11,29,16,12,35,26,13,6,4,18,14,34,15,20,29,18,15,22,13,19,20,620
2024-03-02 19:20:00,29,32,21,23,8,12,36,31,13,17,21,20,36,32,13,2,0,21,16,26,17,14,32,20,26,35,12,22,28,615
2024-03-02 19:30:00,16,33,16,26,5,14,33,15,14,28,13,12,35,23,14,5,4,24,25,19,39,17,41,16,16,18,18,20,21,580
2024-03-02 19:40:00,10,29,12,20,3,11,29,21,15,20,19,16,29,26,12,4,7,21,15,24,21,20,30,25,23,13,15,25,12,527
2024-03-02 19:50:00,17,29,19,22,9,7,29,20,13,18,25,12,30,28,9,8,7,20,12,28,14,15,18,16,13,17,14,17,15,501
2024-03-02 20:00:00,12,26,8,20,11,16,29,19,14,18,21,17,30,25,15,3,2,20,19,27,21,13,22,18,14,16,10,19,14,499
2024-03-02 20:10:00,8,21,7,20,56,20,22,19,6,28,20,13,23,18,8,8,4,15,12,21,16,10,30,17,18,18,11,23,19,511
2024-03-02 20:20:00,6,28,9,27,7,10,24,11,9,16,19,8,23,14,7,5,5,14,14,16,14,16,21,16,10,21,11,13,19,413
2024-03-02 20:30:00,7,30,4,18,8,17,20,14,13,18,16,9,24,23,12,7,8,13,10,15,11,16,25,15,18,15,8,17,17,428
2024-03-02 20:40:00,12,25,14,18,3,2,19,18,11,18,13,7,20,17,9,1,0,13,10,21,12,16,23,18,11,18,7,17,23,396
2024-03-02 20:50:00,8,20,8,17,5,2,15,8,8,7,10,9,12,10,10,3,4,13,7,15,13,11,20,13,20,25,5,16,18,332
2024-03-02 21:00:00,10,24,16,16,7,7,23,12,10,19,7,6,23,16,19,4,6,9,5,12,6,13,22,12,16,16,11,26,17,390
2024-03-02 21:10:00,11,20,8,16,3,4,19,10,4,16,9,3,19,10,2,2,2,16,10,17,14,9,23,11,10,8,6,14,11,307
2024-03-02 21:20:00,16,17,15,18,5,4,11,10,9,17,12,11,14,15,7,5,8,9,4,12,5,14,16,14,10,17,9,17,20,341
2024-03-02 21:30:00,9,24,12,18,10,12,11,10,7,10,12,8,11,13,10,3,2,8,3,9,5,10,14,10,12,13,4,13,10,293
2024-03-02 21:40:00,9,23,10,21,6,5,16,72,11,19,10,6,18,12,6,1,0,11,8,11,6,12,18,13,14,9,10,21,9,387
2024-03-02 21:50:00,7,12,11,12,3,6,8,7,3,10,9,3,8,8,5,2,2,10,6,13,8,9,11,13,14,13,1,15,13,242
2024-03-02 22:00:00,6,17,5,14,14,12,9,6,3,9,9,3,9,8,5,0,0,15,7,19,11,8,10,6,10,11,9,11,13,259
2024-03-02 22:10:00,16,29,16,23,5,13,15,7,1,24,7,0,15,6,1,4,7,11,6,11,7,19,10,10,8,16,8,9,10,314
2024-03-02 22:20:00,12,29,20,23,8,7,11,7,6,13,10,6,11,11,13,1,0,15,12,21,14,14,14,10,10,8,10,7,7,330
2024-03-02 22:30:00,18,24,14,14,7,7,9,7,4,7,10,5,12,10,6,3,5,12,6,12,6,11,15,10,9,10,6,11,11,281
2024-03-02 22:40:00,9,24,12,20,6,6,13,9,4,11,9,5,14,10,3,2,1,13,6,16,9,11,12,10,7,14,5,7,16,284
2024-03-02 22:50:00,13,22,20,17,12,12,12,247,3,17,6,4,14,5,5,5,5,8,3,14,6,8,17,10,8,9,4,8,9,523
2024-03-02 23:00:00,17,28,18,26,9,14,13,73,7,16,8,3,12,9,7,6,6,8,5,11,9,15,12,10,8,12,13,8,13,396
2024-03-02 23:10:00,14,15,10,29,6,6,15,8,7,13,17,13,15,12,8,6,5,9,5,9,6,10,17,10,13,13,6,13,11,321
2024-03-02 23:20:00,8,24,12,16,6,7,9,6,5,8,9,4,6,7,7,3,5,12,3,13,4,13,7,4,6,11,9,11,14,249
2024-03-02 23:30:00,7,11,9,11,8,6,12,5,6,10,10,7,12,8,7,2,2,9,5,12,6,8,8,9,1,10,4,2,10,217
2024-03-02 23:40:00,7,13,9,13,4,4,11,12,6,11,15,7,10,7,11,4,2,11,3,13,4,8,15,12,10,4,2,13,4,245
2024-03-02 23:50:00,9,11,9,11,4,8,7,7,4,10,8,2,7,7,3,4,7,6,2,8,2,8,7,6,8,3,5,11,3,187
2024-03-03 00:00:00,7,21,11,20,8,10,14,12,5,21,19,4,12,19,4,4,4,7,5,12,4,7,9,7,5,8,4,5,9,277
2024-03-03 00:10:00,11,7,4,12,11,9,9,6,8,13,13,1,8,14,7,3,3,13,9,18,11,7,14,5,10,9,4,10,11,260
2024-03-03 00:20:00,14,16,7,17,4,7,3,6,10,5,10,6,5,16,6,4,0,9,8,7,5,14,8,4,8,2,7,8,3,219
2024-03-03 00:30:00,10,10,11,12,9,4,11,1,4,17,3,3,11,5,5,1,1,1,4,0,5,5,5,3,5,12,3,10,13,184
2024-03-03 00:40:00,6,13,9,13,5,7,10,5,1,13,5,2,9,5,1,0,0,7,6,12,6,6,4,4,7,7,1,7,8,179
2024-03-03 00:50:00,10,16,10,12,4,6,6,36,3,11,6,3,7,6,3,4,4,8,6,15,7,7,9,7,7,3,4,8,4,232
2024-03-03 01:00:00,15,13,18,13,4,4,6,5,3,8,5,2,5,5,4,3,1,7,4,14,3,6,2,1,3,12,7,4,12,189
2024-03-03 01:10:00,6,9,7,10,5,6,6,7,8,10,7,5,6,10,4,1,0,8,5,6,3,5,8,5,7,8,2,9,8,181
2024-03-03 01:20:00,2,13,4,13,2,2,7,3,7,10,3,0,8,14,1,3,6,7,2,13,3,8,9,3,6,8,4,6,7,174
2024-03-03 01:30:00,5,10,2,10,1,1,5,211,3,0,13,4,5,11,5,2,1,2,5,3,9,9,1,1,2,8,2,3,9,343
2024-03-03 01:40:00,3,5,3,4,3,3,6,3,5,0,11,2,4,11,3,0,0,5,5,8,4,3,0,0,1,4,2,1,4,103
2024-03-03 01:50:00,5,10,5,10,0,0,5,4,2,5,3,3,5,3,3,4,4,6,4,7,5,5,9,4,3,1,1,3,1,120
2024-03-03 02:00:00,6,8,7,9,4,3,5,7,4,6,9,4,5,8,5,0,0,5,4,4,4,6,9,3,2,7,3,5,7,149
2024-03-03 02:10:00,8,7,10,9,6,6,5,2,2,6,3,3,5,3,3,1,0,5,3,6,3,2,2,2,2,0,2,3,0,109
2024-03-03 02:20:00,0,5,0,5,2,3,6,7,4,5,11,5,6,7,6,0,0,5,4,6,3,6,5,2,4,5,1,5,7,125
2024-03-03 02:30:00,4,5,6,4,2,8,4,1,1,5,4,1,4,1,1,0,0,5,6,5,4,5,1,1,1,4,2,1,3,89
2024-03-03 02:40:00,2,6,2,7,0,0,4,4,0,5,2,0,4,2,0,0,0,7,3,9,2,2,5,4,5,6,2,3,6,92
2024-03-03 02:50:00,1,3,1,5,3,4,3,4,1,3,5,1,3,4,1,0,0,1,2,1,4,3,5,4,1,3,1,1,4,72
2024-03-03 03:00:00,6,8,6,6,1,1,3,2,1,4,3,0,3,3,1,0,0,1,0,1,0,6,4,3,1,1,3,1,3,72
2024-03-03 03:10:00,2,3,2,3,1,2,1,3,2,1,2,2,1,2,4,2,0,4,2,6,2,3,3,2,0,1,1,0,1,58
2024-03-03 03:20:00,4,7,4,8,3,4,4,2,1,4,2,1,4,2,3,0,0,2,3,2,2,6,1,0,2,1,2,2,1,77
2024-03-03 03:30:00,4,4,6,6,1,2,2,0,0,2,1,0,2,1,0,0,0,3,5,3,1,2,0,0,0,4,1,1,5,56
2024-03-03 03:40:00,3,5,3,5,0,0,5,7,1,5,4,3,6,7,2,0,0,3,2,4,2,1,2,2,0,1,0,1,2,76
2024-03-03 03:50:00,4,7,4,6,1,1,4,7,2,3,1,2,4,2,1,0,0,2,2,2,3,5,2,2,2,3,1,1,4,78
2024-03-03 04:00:00,2,3,4,1,2,1,3,1,0,4,2,0,3,1,0,1,0,2,4,1,4,4,8,5,1,4,3,2,4,70
2024-03-03 04:10:00,7,3,8,3,4,5,6,0,1,4,1,1,6,1,2,0,0,1,1,4,1,2,1,0,0,5,1,2,5,75
2024-03-03 04:20:00,2,3,2,2,1,1,4,2,0,6,2,0,4,2,0,1,1,2,2,2,0,4,2,2,1,4,1,1,3,57
2024-03-03 04:30:00,2,2,6,0,2,2,2,0,0,3,1,0,3,1,0,0,0,0,0,1,0,0,5,3,1,3,0,1,3,41
2024-03-03 04:40:00,1,1,1,1,2,4,2,4,1,5,5,0,2,5,3,0,0,4,2,3,1,1,3,2,1,1,1,2,2,60
2024-03-03 04:50:00,1,3,1,4,1,4,10,1,2,8,1,3,6,2,1,0,0,1,2,1,1,2,3,3,2,1,0,3,1,68
2024-03-03 05:00:00,4,3,2,4,2,2,1,1,0,1,1,0,1,1,0,0,0,1,2,1,1,1,0,0,0,3,0,0,4,36
2024-03-03 05:10:00,2,4,3,4,0,0,6,3,0,5,7,0,6,3,0,0,0,2,2,2,2,2,3,3,0,0,3,0,0,62
2024-03-03 05:20:00,3,3,4,3,3,5,5,2,2,6,2,1,5,2,0,0,0,2,2,2,5,2,4,3,3,1,1,3,1,75
2024-03-03 05:30:00,2,2,4,2,1,1,6,3,0,8,3,0,6,3,0,1,0,3,4,2,5,0,2,1,0,2,0,0,3,64
2024-03-03 05:40:00,4,0,3,0,2,4,2,3,1,2,4,2,2,3,2,1,1,2,0,2,0,1,5,4,1,0,1,1,0,53
2024-03-03 05:50:00,2,4,1,5,0,0,3,2,0,4,1,0,4,2,0,0,0,3,3,4,1,2,5,4,5,1,1,5,1,63
2024-03-03 06:00:00,1,3,1,4,1,2,5,4,1,7,3,2,5,5,1,1,0,0,2,0,3,3,5,4,1,1,3,2,1,71
2024-03-03 06:10:00,4,3,4,3,3,3,7,5,3,9,7,2,7,7,3,0,0,2,3,3,2,3,2,2,1,2,2,3,2,97
2024-03-03 06:20:00,3,4,4,4,6,2,4,0,1,6,0,0,4,0,0,0,0,1,0,2,0,1,2,2,1,1,1,2,2,53
2024-03-03 06:30:00,5,3,4,3,2,3,7,3,1,8,3,1,7,3,1,0,0,4,2,5,3,2,4,1,1,0,2,1,0,79
2024-03-03 06:40:00,4,7,4,8,1,0,1,1,2,1,3,2,1,3,1,0,0,1,1,1,1,4,2,1,0,1,0,0,1,52
2024-03-03 06:50:00,0,3,0,2,1,0,7,1,0,7,0,0,7,1,0,1,0,4,5,2,4,2,2,3,2,2,2,2,2,62
2024-03-03 07:00:00,1,3,1,3,1,1,7,60,1,7,0,1,7,1,1,0,0,1,1,1,1,3,4,4,1,2,2,1,2,118
2024-03-03 07:10:00,2,2,2,3,0,0,3,1,0,3,1,0,3,1,0,2,5,0,1,0,1,3,3,3,2,1,3,2,1,48
2024-03-03 07:20:00,4,2,4,1,2,1,23,5,2,7,4,2,7,5,1,1,2,2,2,1,2,6,1,1,1,1,2,1,1,94
2024-03-03 07:30:00,2,1,2,1,2,2,7,47,2,7,2,2,7,3,2,1,2,4,1,5,1,7,2,3,1,4,7,1,3,131
2024-03-03 07:40:00,3,4,3,5,2,2,8,4,1,8,0,1,8,4,0,3,3,3,2,3,2,2,4,4,4,2,1,2,2,90
2024-03-03 07:50:00,0,3,1,2,1,1,7,3,2,7,2,1,7,3,2,2,2,4,0,3,0,2,3,3,4,0,0,4,0,69
2024-03-03 08:00:00,2,5,2,5,0,0,10,5,1,11,3,1,10,2,1,3,3,2,4,2,3,2,9,9,1,6,1,1,5,109
2024-03-03 08:10:00,6,6,7,4,2,2,3,2,3,3,2,2,3,4,3,0,1,3,4,2,5,1,5,5,10,9,0,5,7,109
2024-03-03 08:20:00,4,11,3,11,1,2,10,10,6,13,7,3,10,11,9,0,1,4,3,4,3,8,7,7,5,5,3,5,5,171
2024-03-03 08:30:00,4,4,5,4,5,5,12,3,2,11,2,0,12,3,2,0,2,7,3,7,0,4,11,9,11,5,4,8,6,151
2024-03-03 08:40:00,7,8,7,10,3,3,16,12,3,18,8,1,16,9,5,3,4,8,4,7,3,9,9,10,5,6,4,5,5,208
2024-03-03 08:50:00,2,10,2,10,2,2,17,6,6,13,5,3,18,10,5,1,1,19,9,15,7,8,18,16,9,5,3,7,4,233
2024-03-03 09:00:00,4,11,3,9,4,4,12,37,3,9,7,2,12,9,3,1,1,7,6,7,5,10,15,15,6,5,8,4,5,224
2024-03-03 09:10:00,7,14,7,14,5,4,24,7,7,17,4,5,24,10,8,1,2,11,9,9,6,8,15,13,9,9,4,8,7,268
2024-03-03 09:20:00,4,18,4,12,3,5,20,12,7,15,9,8,21,17,7,4,4,10,13,9,10,14,11,10,11,5,10,9,5,287
2024-03-03 09:30:00,12,11,12,9,3,5,33,21,9,14,12,8,31,23,9,7,4,23,21,13,14,20,14,16,15,10,15,13,9,406
2024-03-03 09:40:00,39,18,11,19,4,3,30,20,8,18,7,9,30,15,12,3,7,25,27,11,14,19,8,16,12,11,15,9,7,427
2024-03-03 09:50:00,22,23,10,17,10,8,19,29,10,13,11,12,20,20,16,5,8,22,20,13,16,18,15,18,15,9,11,10,10,430
2024-03-03 10:00:00,6,21,8,16,5,8,30,16,7,17,8,10,28,20,9,11,12,12,12,7,11,18,15,17,7,12,14,6,7,370
2024-03-03 10:10:00,16,15,11,10,5,5,26,13,4,19,8,9,24,16,8,7,10,16,14,14,13,18,15,13,9,11,10,8,12,359
2024-03-03 10:20:00,8,11,5,7,4,4,33,14,7,25,8,7,35,17,6,6,7,9,12,11,10,11,14,16,14,12,6,10,12,341
2024-03-03 10:30:00,13,16,13,15,8,8,29,15,7,19,14,9,29,23,12,3,8,18,15,12,13,11,20,17,10,15,6,13,10,401
2024-03-03 10:40:00,35,18,11,17,7,29,19,18,14,13,12,9,22,18,13,6,7,17,13,14,9,11,19,26,18,13,7,13,11,439
2024-03-03 10:50:00,16,21,14,19,38,4,27,13,5,29,13,4,33,16,8,4,6,15,17,14,12,9,16,23,14,17,5,11,16,439
2024-03-03 11:00:00,15,24,12,14,42,6,26,20,13,15,18,13,31,24,10,9,8,19,9,18,7,21,17,17,12,13,10,12,11,466
2024-03-03 11:10:00,16,15,16,9,11,10,27,15,9,16,15,10,24,19,11,7,10,12,17,12,12,15,20,20,18,14,15,18,11,424
2024-03-03 11:20:00,12,23,10,15,3,2,22,10,7,14,13,6,28,18,9,5,4,18,13,12,8,17,16,17,17,10,13,17,8,367
2024-03-03 11:30:00,25,21,16,17,6,6,29,24,11,14,17,17,26,25,15,8,9,21,16,22,14,12,18,26,15,17,9,13,12,481
2024-03-03 11:40:00,29,19,17,14,8,10,21,15,12,12,10,11,24,20,11,4,9,23,15,15,14,15,21,25,22,15,12,13,14,450
2024-03-03 11:50:00,10,27,11,25,12,11,34,15,12,16,19,11,38,26,12,10,9,24,22,19,12,16,16,26,20,17,14,18,13,515
2024-03-03 12:00:00,24,28,16,18,7,6,31,20,13,18,20,15,28,27,12,3,1,15,15,14,11,20,17,19,25,12,12,16,9,472
2024-03-03 12:10:00,18,29,14,21,11,10,29,28,10,18,21,13,29,27,12,8,23,22,15,16,12,11,23,30,30,11,11,23,10,535
2024-03-03 12:20:00,24,32,19,22,7,3,31,17,15,16,15,17,32,25,11,7,8,18,12,12,9,13,18,21,15,17,9,12,10,467
2024-03-03 12:30:00,26,39,20,24,9,8,33,31,21,15,18,28,148,35,16,3,4,18,17,11,11,16,21,31,28,14,10,19,9,683
2024-03-03 12:40:00,18,33,12,19,8,8,34,24,18,17,17,16,29,32,14,7,10,28,21,19,14,20,17,20,18,8,16,17,9,523
2024-03-03 12:50:00,13,29,13,23,7,7,32,12,10,21,13,14,32,22,13,7,9,23,21,18,15,18,16,27,21,11,10,17,10,484
2024-03-03 13:00:00,11,31,9,17,9,7,39,21,9,19,13,10,43,26,8,7,11,20,20,10,14,13,22,24,25,18,8,20,15,499
2024-03-03 13:10:00,30,36,23,22,11,10,39,25,17,23,17,21,33,32,17,10,10,22,16,12,10,19,18,28,26,18,15,16,13,589
2024-03-03 13:20:00,20,43,14,16,9,9,41,23,14,19,26,12,42,30,9,6,8,30,22,16,13,21,20,24,24,9,14,16,10,560
2024-03-03 13:30:00,28,28,18,19,9,9,32,20,14,20,21,11,36,27,12,14,17,16,15,15,11,17,19,19,24,12,16,18,13,530
2024-03-03 13:40:00,30,27,18,22,8,6,34,35,24,16,15,19,36,38,14,11,6,18,14,11,10,18,25,33,29,11,11,24,11,574
2024-03-03 13:50:00,19,39,15,23,15,11,40,26,21,23,17,19,41,36,21,10,10,19,13,9,13,22,18,26,29,17,10,20,11,593
2024-03-03 14:00:00,27,37,19,23,9,8,34,21,13,16,14,11,39,35,12,15,16,19,22,12,14,25,16,22,15,13,13,11,13,544
2024-03-03 14:10:00,16,36,19,25,11,10,39,24,16,20,17,15,38,31,12,9,16,27,17,14,11,19,24,26,28,18,11,21,16,586
2024-03-03 14:20:00,20,29,21,24,13,12,32,19,16,17,18,15,31,27,18,8,14,22,21,13,16,29,15,17,29,25,8,17,17,563
