datetime,D11Z,D12Z,D23Z,V24Z,V25Z,V26Z,V27Z,D51Z,V52Z,D81Z,D82Z,V83Z,V84Z,V85Z,D111Z,V112Z,D121Z,D122Z,V531Z,V571Z,Total
2024-03-31 07:30:00,0,1,0,0,1,0,1,4,5,3,2,3,2,4,6,8,4,3,1,1,49
2024-03-31 07:40:00,0,2,1,0,1,1,3,2,3,7,2,6,2,1,8,6,7,4,0,0,56
2024-03-31 07:50:00,0,1,4,0,1,4,4,3,4,5,3,5,2,1,8,6,4,4,1,1,61
2024-03-31 08:00:00,0,1,1,0,1,1,1,4,3,1,6,4,5,6,6,6,2,0,1,0,49
2024-03-31 08:10:00,0,0,0,0,0,0,0,4,4,4,2,4,2,3,7,8,5,1,2,1,47
2024-03-31 08:20:00,0,2,3,0,2,2,2,6,7,1,2,1,2,2,7,8,4,1,0,1,53
2024-03-31 08:30:00,0,1,1,0,1,1,1,3,4,5,0,4,0,0,7,5,2,1,1,1,38
2024-03-31 08:40:00,0,4,2,0,4,1,2,3,3,2,2,3,2,3,8,8,2,1,1,2,53
2024-03-31 08:50:00,1,5,2,0,7,1,1,4,4,8,8,8,5,9,11,9,3,2,0,1,89
2024-03-31 09:00:00,0,5,4,0,5,3,3,6,3,6,5,5,5,6,16,9,6,3,3,1,94
2024-03-31 09:10:00,0,4,3,0,4,1,4,8,7,12,14,10,14,17,6,6,4,4,1,2,121
2024-03-31 09:20:00,0,2,4,0,3,4,5,7,6,11,12,8,8,11,18,13,5,3,1,1,122
2024-03-31 09:30:00,0,4,6,0,5,6,7,8,9,10,12,6,10,19,16,11,5,4,1,0,139
2024-03-31 09:40:00,1,5,5,1,6,4,7,6,9,11,16,7,9,13,14,11,5,2,1,1,134
2024-03-31 09:50:00,0,4,7,0,3,6,7,7,11,10,13,6,6,9,18,14,2,0,1,1,125
2024-03-31 10:00:00,0,6,7,0,6,5,6,11,11,46,9,10,7,8,17,11,4,3,1,0,168
2024-03-31 10:10:00,0,4,5,0,4,3,4,11,9,17,16,6,9,12,15,14,4,2,5,2,142
2024-03-31 10:20:00,2,6,7,1,7,5,8,13,13,22,11,9,10,15,18,17,5,3,2,1,175
2024-03-31 10:30:00,0,11,9,0,10,8,8,14,14,22,9,10,7,8,18,12,5,5,1,1,172
2024-03-31 10:40:00,0,12,7,2,11,7,7,21,6,26,14,13,11,21,20,11,3,3,1,2,198
2024-03-31 10:50:00,1,11,9,1,8,8,9,18,0,23,20,10,10,17,23,18,8,4,0,1,199
2024-03-31 11:00:00,1,8,4,0,10,2,6,14,0,17,11,9,10,18,19,14,5,3,0,0,151
2024-03-31 11:10:00,2,8,5,1,8,7,6,13,0,19,17,12,13,15,20,15,7,7,0,3,178
2024-03-31 11:20:00,0,10,8,0,8,9,9,15,0,13,12,8,8,10,17,17,4,3,0,1,152
2024-03-31 11:30:00,0,12,9,0,11,9,8,23,0,17,19,8,17,17,23,21,8,4,0,0,206
2024-03-31 11:40:00,0,13,10,0,13,10,10,12,0,21,19,10,10,16,29,24,17,13,0,1,228
2024-03-31 11:50:00,0,15,15,0,14,14,16,25,0,23,14,11,11,12,34,24,20,5,0,1,254
2024-03-31 12:00:00,1,14,11,1,11,10,12,30,0,13,18,11,9,18,24,20,9,8,0,1,221
2024-03-31 12:10:00,4,16,12,3,12,12,16,15,0,18,16,9,9,17,19,21,8,7,0,2,216
2024-03-31 12:20:00,0,13,8,0,14,8,10,23,0,18,25,9,12,16,26,18,8,3,0,1,212
2024-03-31 12:30:00,0,16,9,0,17,8,8,21,13,21,23,14,16,21,26,21,6,5,3,3,251
2024-03-31 12:40:00,1,14,13,0,13,14,16,17,11,26,21,9,13,19,22,19,11,5,3,3,250
2024-03-31 12:50:00,0,9,7,0,13,6,6,16,18,19,23,9,13,24,24,22,8,8,3,1,229
2024-03-31 13:00:00,0,10,11,0,10,10,11,25,24,19,21,9,10,23,26,23,14,9,2,2,259
2024-03-31 13:10:00,0,6,6,0,7,6,6,18,17,21,18,15,7,14,29,19,9,6,3,2,209
2024-03-31 13:20:00,0,12,13,1,11,11,13,28,21,21,19,15,9,16,34,21,9,9,2,2,267
2024-03-31 13:30:00,1,11,9,0,10,12,10,15,15,15,76,20,16,20,27,23,14,6,3,3,306
2024-03-31 13:40:00,0,10,11,0,10,9,10,23,16,21,15,13,11,15,37,31,13,6,2,2,255
2024-03-31 13:50:00,1,19,10,1,12,7,11,23,18,18,17,9,11,14,19,19,10,4,1,1,225
2024-03-31 14:00:00,3,6,7,1,8,8,10,26,20,26,23,13,10,16,48,24,19,10,2,2,282
2024-03-31 14:10:00,0,10,8,0,10,7,8,29,14,21,13,10,11,13,34,20,9,5,6,4,232
2024-03-31 14:20:00,0,7,13,0,6,10,14,26,22,40,30,17,18,28,43,24,11,6,2,1,318
2024-03-31 14:30:00,1,13,12,1,16,13,14,19,18,25,25,12,16,21,43,22,9,5,3,2,290
2024-03-31 14:40:00,1,11,6,1,12,8,6,18,15,22,21,15,11,21,25,18,9,5,2,4,231
2024-03-31 14:50:00,0,16,11,0,10,12,12,22,16,31,24,17,20,25,39,22,10,5,1,1,294
2024-03-31 15:00:00,0,9,7,0,7,6,7,25,18,27,25,14,12,21,30,17,14,10,4,2,255
2024-03-31 15:10:00,0,18,16,0,14,14,12,21,23,29,23,17,14,22,29,22,24,7,3,3,311
2024-03-31 15:20:00,0,11,5,0,11,5,8,24,21,17,15,11,10,17,30,14,10,6,3,3,221
2024-03-31 15:30:00,0,20,10,1,16,9,7,17,16,31,26,16,17,21,22,15,8,4,3,2,261
2024-03-31 15:40:00,1,10,5,1,28,5,7,21,22,19,23,10,13,19,23,16,9,6,3,2,243
2024-03-31 15:50:00,1,14,11,1,15,14,12,10,10,30,21,14,11,25,26,19,8,6,2,1,251
2024-03-31 16:00:00,1,11,6,1,10,5,6,28,20,23,26,13,17,21,17,10,8,6,1,2,232
2024-03-31 16:10:00,0,10,7,2,11,7,7,23,22,31,16,12,11,15,23,18,14,8,5,3,245
2024-03-31 16:20:00,1,5,6,0,5,6,6,24,20,19,19,13,12,18,29,23,6,6,3,2,223
2024-03-31 16:30:00,1,10,8,0,10,7,7,25,15,30,27,20,13,24,22,11,7,4,1,2,244
2024-03-31 16:40:00,0,6,9,0,6,9,9,27,23,24,27,17,15,26,35,18,14,5,2,3,275
2024-03-31 16:50:00,0,12,17,0,10,11,14,23,14,24,27,10,13,26,33,16,11,6,3,1,271
2024-03-31 17:00:00,1,11,10,0,8,9,9,30,23,62,21,10,12,18,44,22,17,9,3,2,321
2024-03-31 17:10:00,3,15,8,3,13,7,9,26,19,24,25,15,17,26,37,21,9,7,2,3,289
2024-03-31 17:20:00,3,12,11,0,9,10,11,23,24,18,23,14,14,19,31,16,10,7,5,1,261
2024-03-31 17:30:00,0,5,11,0,7,11,12,23,20,38,30,17,13,28,18,15,8,7,1,2,266
2024-03-31 17:40:00,2,13,11,1,10,8,13,32,26,32,25,20,20,19,28,21,14,10,6,1,312
2024-03-31 17:50:00,0,10,12,0,10,13,11,27,29,27,17,14,9,17,25,17,7,7,3,2,257
2024-03-31 18:00:00,0,15,10,0,11,7,9,20,10,26,26,11,11,23,28,20,10,3,1,2,243
2024-03-31 18:10:00,3,10,5,2,5,5,7,27,0,33,23,13,11,23,34,23,14,8,0,3,249
2024-03-31 18:20:00,0,8,8,0,8,8,10,21,0,30,22,13,12,20,32,22,14,6,0,4,238
2024-03-31 18:30:00,1,10,7,1,11,8,9,31,0,26,44,13,12,17,39,22,15,6,0,2,274
2024-03-31 18:40:00,1,14,11,1,15,8,10,23,0,28,25,6,13,27,20,19,13,6,0,3,243
2024-03-31 18:50:00,1,12,10,2,7,9,11,24,0,34,25,20,11,30,33,19,16,5,0,1,270
2024-03-31 19:00:00,0,6,14,0,6,16,13,25,0,35,19,13,13,19,20,21,8,4,0,2,234
2024-03-31 19:10:00,0,10,14,0,10,12,13,29,0,29,14,13,14,15,29,21,8,6,0,1,238
2024-03-31 19:20:00,2,8,11,3,8,10,11,27,0,26,29,11,13,34,39,26,13,9,0,2,282
2024-03-31 19:30:00,0,13,7,0,10,6,6,31,0,31,21,13,10,15,25,24,13,6,0,1,232
2024-03-31 19:40:00,0,12,3,0,10,2,2,34,0,28,21,19,11,22,32,13,11,6,0,3,229
2024-03-31 19:50:00,0,11,8,1,12,10,9,22,0,30,17,15,11,18,30,20,10,9,0,2,235
2024-03-31 20:00:00,1,8,8,0,10,6,7,20,0,22,17,20,18,15,17,17,6,9,0,2,203
2024-03-31 20:10:00,1,9,7,0,10,11,6,11,0,18,11,11,14,15,20,23,12,6,0,3,188
2024-03-31 20:20:00,1,7,9,0,13,21,11,21,0,19,17,18,24,23,25,27,6,8,0,1,251
2024-03-31 20:30:00,0,4,5,0,10,7,4,11,0,23,24,18,22,21,13,15,8,11,0,0,196
2024-03-31 20:40:00,2,10,10,1,18,14,8,19,0,18,14,15,25,14,25,28,11,11,0,4,247
2024-03-31 20:50:00,1,4,8,0,8,12,5,23,0,18,18,9,19,15,23,25,8,10,0,1,207
2024-03-31 21:00:00,1,5,5,1,14,16,6,22,0,30,20,21,19,18,17,19,6,7,0,0,227
2024-03-31 21:10:00,1,14,12,0,24,19,10,19,0,28,29,24,29,27,31,40,14,15,0,2,338
2024-03-31 21:20:00,1,7,9,1,16,19,12,18,0,28,21,15,22,23,27,25,11,9,0,1,265
2024-03-31 21:30:00,0,5,8,0,9,16,11,13,0,23,22,17,18,22,21,29,10,9,0,0,233
2024-03-31 21:40:00,0,7,3,0,9,7,4,14,0,14,16,11,21,16,31,32,12,8,0,1,206
2024-03-31 21:50:00,1,9,4,0,14,8,4,20,0,30,15,28,17,15,18,18,11,7,0,1,220
2024-03-31 22:00:00,0,9,8,0,22,12,7,17,0,20,12,19,18,9,25,29,8,13,0,0,228
2024-03-31 22:10:00,0,7,6,0,14,10,4,7,0,21,17,20,19,15,9,12,7,9,0,1,178
2024-03-31 22:20:00,0,5,9,0,11,22,8,13,0,13,17,15,20,14,16,19,6,2,0,2,192
2024-03-31 22:30:00,0,5,8,0,7,14,11,14,0,20,19,22,22,19,19,25,11,15,0,0,231
2024-03-31 22:40:00,1,5,9,0,9,17,10,18,0,16,15,12,19,17,17,17,7,5,0,3,197
2024-03-31 22:50:00,0,12,4,0,16,3,3,16,0,13,16,9,15,14,14,17,9,11,0,1,173
2024-03-31 23:00:00,3,12,16,1,21,23,18,59,0,17,13,17,15,11,16,14,5,5,0,0,266
2024-03-31 23:10:00,1,5,6,0,6,7,8,17,0,18,13,12,15,10,12,7,4,5,0,1,147
2024-03-31 23:20:00,0,3,3,0,6,4,3,12,0,16,21,13,17,16,10,10,4,6,0,1,145
2024-03-31 23:30:00,0,5,1,0,6,0,0,13,0,16,14,15,16,14,7,8,5,6,0,0,126
2024-03-31 23:40:00,0,3,3,0,5,6,3,17,0,10,9,12,16,14,21,19,6,9,0,0,153
2024-03-31 23:50:00,0,1,0,0,1,0,0,13,0,9,13,9,13,10,8,9,4,11,0,1,102
2024-04-01 00:00:00,0,5,2,0,9,2,1,13,0,8,8,9,7,12,16,12,4,5,0,0,113
2024-04-01 00:10:00,0,5,1,0,6,2,1,11,0,5,6,5,6,8,15,14,12,10,0,1,108
2024-04-01 00:20:00,0,5,2,0,5,1,2,12,0,63,9,11,11,12,15,13,5,9,0,1,176
2024-04-01 00:30:00,0,1,2,0,0,2,1,12,0,5,5,5,7,5,14,12,3,6,0,0,80
2024-04-01 00:40:00,0,4,2,0,6,3,4,6,0,7,13,11,13,16,14,15,7,9,0,2,132
2024-04-01 00:50:00,0,3,1,0,4,1,0,4,0,6,6,8,10,10,11,9,4,1,0,1,79
2024-04-01 01:00:00,1,3,2,0,8,2,3,9,0,12,3,8,3,2,12,14,6,5,0,0,93
2024-04-01 01:10:00,0,1,3,0,1,4,3,5,0,9,8,12,12,9,6,6,6,8,0,3,96
2024-04-01 01:20:00,0,4,0,0,10,0,0,6,0,6,6,4,6,7,7,8,3,4,0,1,72
2024-04-01 01:30:00,0,2,1,0,4,1,1,11,0,4,5,4,5,4,7,8,2,3,0,0,62
2024-04-01 01:40:00,0,2,1,0,3,1,1,10,0,3,4,3,3,7,13,11,4,8,0,3,77
2024-04-01 01:50:00,0,0,0,0,0,0,0,2,0,2,9,3,9,8,7,8,2,2,0,1,53
2024-04-01 02:00:00,0,0,2,0,0,2,2,7,0,3,3,3,3,2,5,5,0,0,0,0,37
2024-04-01 02:10:00,0,0,1,0,0,1,1,6,0,2,6,5,5,3,5,6,3,5,0,3,52
2024-04-01 02:20:00,0,0,0,0,0,0,0,4,0,3,4,3,3,3,4,4,2,2,0,0,32
2024-04-01 02:30:00,0,0,2,0,0,2,3,4,0,3,5,3,4,5,5,5,1,1,0,0,43
2024-04-01 02:40:00,0,0,0,0,0,0,0,3,0,3,6,4,6,7,3,3,1,1,0,2,39
2024-04-01 02:50:00,0,0,2,0,1,4,2,3,0,2,5,1,3,6,3,3,1,0,0,0,36
2024-04-01 03:00:00,0,0,0,0,0,0,0,1,0,3,1,3,1,2,5,5,2,5,0,0,28
2024-04-01 03:10:00,0,0,0,0,0,0,0,5,0,1,3,3,2,4,3,4,2,6,0,0,33
2024-04-01 03:20:00,0,0,0,0,0,0,0,7,0,0,3,0,2,2,5,5,3,1,0,0,28
2024-04-01 03:30:00,0,0,0,0,0,0,0,2,0,2,5,5,5,4,4,3,0,2,0,0,32
2024-04-01 03:40:00,0,0,3,0,3,3,5,3,0,2,1,1,1,1,8,9,1,7,0,2,50
2024-04-01 03:50:00,0,1,1,0,2,2,2,7,10,1,4,1,4,6,5,4,3,5,7,0,65
2024-04-01 04:00:00,0,0,1,0,1,1,2,2,4,1,9,1,9,10,3,3,1,2,2,0,52
2024-04-01 04:10:00,0,1,0,0,1,0,0,2,3,0,0,0,0,0,7,7,6,6,0,1,34
2024-04-01 04:20:00,0,31,1,0,1,0,0,6,12,2,3,3,3,2,8,8,2,9,8,2,101
2024-04-01 04:30:00,0,1,0,0,1,0,0,3,1,4,4,5,5,4,3,3,9,1,1,0,45
2024-04-01 04:40:00,0,1,0,0,1,0,0,5,9,1,4,2,4,4,5,8,2,5,3,3,57
2024-04-01 04:50:00,0,0,0,0,0,0,0,5,6,0,0,0,0,0,2,2,1,3,4,1,24
2024-04-01 05:00:00,0,1,1,0,3,1,1,3,4,3,1,2,1,1,5,5,6,5,3,1,47
2024-04-01 05:10:00,0,1,0,0,1,0,0,9,11,3,1,3,1,1,6,7,2,6,5,0,57
2024-04-01 05:20:00,0,0,1,0,0,1,1,6,7,5,5,5,3,4,5,6,4,4,4,1,62
2024-04-01 05:30:00,0,0,3,0,1,3,4,8,13,8,8,4,11,8,12,12,2,5,5,0,107
2024-04-01 05:40:00,0,1,1,0,2,1,1,7,8,5,10,5,5,11,11,9,2,4,1,0,84
2024-04-01 05:50:00,0,1,0,0,2,0,0,6,9,7,9,6,13,11,3,3,4,5,2,1,82
2024-04-01 06:00:00,0,5,3,0,4,2,2,5,7,5,9,8,9,7,11,7,2,3,2,0,91
2024-04-01 06:10:00,0,5,3,0,6,3,3,7,10,8,10,6,9,10,8,7,4,5,6,0,110
2024-04-01 06:20:00,0,1,1,0,1,3,1,9,7,7,7,6,5,6,14,13,9,12,1,2,105
2024-04-01 06:30:00,0,1,1,0,2,1,2,4,6,4,5,5,1,6,4,6,4,8,0,0,60
2024-04-01 06:40:00,0,0,3,0,1,3,2,3,4,5,4,4,3,3,6,8,1,6,3,1,60
2024-04-01 06:50:00,0,2,2,0,4,2,3,5,8,1,4,1,4,4,5,5,1,4,1,1,57
2024-04-01 07:00:00,0,1,1,0,1,1,1,1,2,3,2,4,4,2,4,3,1,1,2,1,35
2024-04-01 07:10:00,0,2,0,0,2,0,1,5,6,1,2,1,2,0,4,4,5,7,1,1,44
2024-04-01 07:20:00,0,0,0,0,0,0,1,4,6,2,6,3,5,3,5,5,4,3,0,1,48
2024-04-01 07:30:00,0,1,0,0,1,0,0,2,4,7,4,7,3,2,4,4,2,1,1,0,43
2024-04-01 07:40:00,0,0,2,0,0,2,1,4,5,8,4,7,8,4,7,5,1,2,0,0,60
2024-04-01 07:50:00,0,1,2,0,1,2,3,5,4,3,13,3,10,11,7,8,3,3,1,2,82
2024-04-01 08:00:00,0,0,2,0,0,2,2,5,4,1,2,1,2,6,9,9,4,0,2,0,51
2024-04-01 08:10:00,0,0,0,0,0,0,0,3,3,4,3,4,3,4,8,4,4,1,3,1,45
2024-04-01 08:20:00,0,0,0,0,0,0,0,5,6,6,7,6,5,6,7,6,5,3,1,1,64
2024-04-01 08:30:00,0,2,2,0,2,2,2,3,5,7,3,6,3,3,8,7,4,1,1,1,62
2024-04-01 08:40:00,0,3,1,0,3,1,1,5,4,6,7,5,7,6,5,5,4,2,0,1,66
2024-04-01 08:50:00,2,1,3,1,1,3,2,7,4,3,5,3,3,4,16,14,6,0,1,1,80
2024-04-01 09:00:00,0,0,1,0,1,1,2,1,1,2,10,3,7,10,3,2,2,1,2,1,50
2024-04-01 09:10:00,0,1,1,0,1,1,1,9,9,9,3,6,2,3,6,5,2,2,1,2,64
2024-04-01 09:20:00,0,2,3,0,4,3,3,3,4,7,7,5,5,7,10,9,5,3,0,1,81
2024-04-01 09:30:00,0,11,2,0,8,2,2,4,3,10,15,12,10,12,13,11,7,5,1,0,128
2024-04-01 09:40:00,0,3,3,0,3,2,3,4,4,7,11,7,8,10,16,17,4,2,1,1,106
2024-04-01 09:50:00,0,5,5,0,5,4,4,10,11,13,8,6,9,8,20,15,5,3,1,1,133
2024-04-01 10:00:00,0,4,3,0,4,3,4,9,9,16,13,9,11,13,11,11,4,2,1,0,127
2024-04-01 10:10:00,1,7,5,1,7,5,6,9,8,10,7,8,6,3,16,13,9,4,1,3,129
2024-04-01 10:20:00,1,4,5,0,4,4,4,6,6,9,7,7,8,7,16,15,6,4,2,1,116
2024-04-01 10:30:00,0,5,6,0,4,6,7,11,13,17,12,11,11,14,18,13,5,5,1,2,161
2024-04-01 10:40:00,0,5,8,0,5,7,8,10,10,20,14,12,8,12,19,18,8,4,2,1,171
2024-04-01 10:50:00,0,9,10,0,9,8,11,14,9,12,15,12,13,15,11,10,7,4,0,1,170
2024-04-01 11:00:00,1,7,3,1,8,2,2,10,10,20,13,10,9,15,11,11,9,5,2,1,150
2024-04-01 11:10:00,0,10,3,0,9,2,2,11,11,13,11,9,13,12,28,19,8,8,0,1,170
2024-04-01 11:20:00,2,7,8,1,9,6,6,20,18,17,12,11,10,12,22,15,6,3,1,1,187
2024-04-01 11:30:00,3,7,4,1,6,4,4,10,9,13,13,9,10,15,21,15,12,7,1,1,165
2024-04-01 11:40:00,0,8,11,0,9,11,10,13,12,24,17,14,12,14,21,13,7,4,3,2,205
2024-04-01 11:50:00,1,9,4,0,6,3,5,23,19,18,16,12,11,13,18,11,3,0,1,1,174
2024-04-01 12:00:00,1,12,10,0,12,10,11,13,10,22,20,9,14,21,27,21,10,7,1,1,232
2024-04-01 12:10:00,1,6,10,1,4,10,10,20,17,18,18,11,10,16,20,18,12,6,4,3,215
2024-04-01 12:20:00,0,13,5,0,15,6,4,23,19,20,20,11,20,22,32,20,11,6,1,2,250
2024-04-01 12:30:00,1,13,13,0,12,8,11,14,14,18,24,13,15,23,24,20,7,5,2,1,238
2024-04-01 12:40:00,0,4,7,0,3,6,7,21,19,19,23,14,9,16,23,19,12,6,2,4,214
2024-04-01 12:50:00,1,12,11,0,12,11,10,19,15,29,26,13,12,25,37,18,13,8,5,1,278
2024-04-01 13:00:00,0,11,11,0,11,6,10,23,20,24,17,12,11,15,27,19,9,8,3,1,238
2024-04-01 13:10:00,0,10,8,0,11,7,11,23,22,33,24,19,18,23,23,19,15,8,0,5,279
2024-04-01 13:20:00,3,16,9,2,14,8,8,14,17,20,18,12,13,16,36,18,9,3,2,1,239
2024-04-01 13:30:00,1,11,5,0,10,4,5,22,20,26,28,18,13,29,28,20,15,7,1,2,265
2024-04-01 13:40:00,0,17,9,0,14,7,8,19,16,18,17,12,9,21,26,19,7,3,4,2,228
2024-04-01 13:50:00,0,6,4,0,5,3,3,28,17,22,11,18,8,11,16,15,5,4,6,1,183
2024-04-01 14:00:00,1,14,13,2,11,12,12,23,19,26,18,19,15,15,67,19,12,8,1,1,308
2024-04-01 14:10:00,2,12,10,0,8,11,11,24,18,25,22,23,16,18,24,21,20,11,3,4,283
2024-04-01 14:20:00,1,11,9,0,11,9,8,22,18,32,21,14,14,18,28,18,9,6,2,1,252
2024-04-01 14:30:00,1,12,12,0,7,9,13,27,21,23,25,13,12,27,28,17,11,7,2,2,269
2024-04-01 14:40:00,1,18,12,0,16,10,8,23,16,46,19,17,10,16,31,18,17,9,3,4,294
2024-04-01 14:50:00,1,11,10,0,11,13,11,29,17,27,17,15,16,19,36,19,7,4,2,1,266
2024-04-01 15:00:00,0,6,10,0,7,9,11,21,20,36,30,12,22,32,33,26,11,7,1,2,296
2024-04-01 15:10:00,0,12,8,0,10,7,8,30,16,20,26,12,11,27,20,19,9,4,3,3,245
2024-04-01 15:20:00,4,5,12,2,5,9,10,24,22,34,25,16,14,19,37,22,14,10,3,3,290
2024-04-01 15:30:00,1,14,15,0,11,13,14,19,13,33,28,13,13,29,32,17,10,65,2,2,344
2024-04-01 15:40:00,0,6,9,0,6,8,10,32,24,29,26,12,13,25,36,24,9,7,2,2,280
2024-04-01 15:50:00,0,9,8,0,7,6,9,16,17,34,20,15,11,24,36,16,8,6,5,1,248
2024-04-01 16:00:00,1,14,11,0,8,8,10,29,23,26,26,17,23,24,26,17,4,3,3,2,275
2024-04-01 16:10:00,0,11,8,0,12,6,9,30,26,28,25,13,13,19,24,18,9,4,2,3,260
2024-04-01 16:20:00,0,15,11,0,12,9,11,26,20,24,25,14,13,26,35,19,10,10,2,1,283
2024-04-01 16:30:00,0,17,12,0,10,13,11,23,19,42,22,12,17,25,37,20,12,8,1,2,303
2024-04-01 16:40:00,0,12,2,0,9,2,2,27,24,28,21,23,10,18,28,19,12,9,2,3,251
2024-04-01 16:50:00,0,19,13,0,15,12,13,30,20,29,29,11,18,26,23,13,11,4,2,1,289
2024-04-01 17:00:00,1,8,11,0,8,9,13,26,26,37,29,16,21,30,33,20,11,7,2,2,310
2024-04-01 17:10:00,0,9,9,0,10,7,9,24,22,34,28,16,15,23,23,17,13,7,2,4,272
2024-04-01 17:20:00,2,13,13,1,11,13,11,29,21,36,40,16,15,24,34,25,13,12,4,1,334
2024-04-01 17:30:00,0,21,14,1,15,9,13,27,21,24,16,15,11,13,31,20,14,12,1,2,280
2024-04-01 17:40:00,1,16,10,1,13,10,8,35,20,36,33,18,17,29,31,14,6,6,3,2,309
2024-04-01 17:50:00,0,11,9,0,10,8,9,31,23,18,17,13,15,16,44,21,11,4,3,1,264
2024-04-01 18:00:00,0,8,9,0,10,8,9,21,13,32,29,23,13,27,23,22,13,11,5,2,278
2024-04-01 18:10:00,3,14,13,2,12,13,11,29,25,25,16,13,15,13,32,21,9,8,1,3,278
2024-04-01 18:20:00,1,12,10,0,13,7,10,18,16,56,24,17,12,19,28,14,11,7,6,1,282
2024-04-01 18:30:00,1,7,6,2,8,7,6,26,21,30,20,18,10,18,49,24,10,6,1,2,272
2024-04-01 18:40:00,6,12,6,3,11,7,6,24,17,25,23,15,14,18,32,20,13,7,4,3,266
2024-04-01 18:50:00,0,14,7,0,13,5,7,24,21,32,26,13,16,24,22,20,7,6,1,1,259
2024-04-01 19:00:00,2,12,6,2,11,5,7,28,22,27,32,14,17,27,39,17,12,6,2,2,290
2024-04-01 19:10:00,1,12,10,0,16,8,9,32,22,28,20,13,11,19,38,21,5,4,3,2,274
2024-04-01 19:20:00,0,17,8,0,10,6,9,28,19,35,27,15,18,19,44,17,14,7,3,1,297
2024-04-01 19:30:00,0,8,6,0,9,5,6,20,16,34,36,16,18,30,31,19,10,10,3,1,278
2024-04-01 19:40:00,0,10,7,0,9,7,4,27,19,27,28,12,15,24,23,20,11,9,1,3,256
2024-04-01 19:50:00,0,11,13,0,9,11,12,33,25,27,25,12,10,24,25,17,10,4,5,1,274
2024-04-01 20:00:00,2,11,5,1,12,5,8,22,18,24,21,19,11,19,27,17,8,4,2,2,238
2024-04-01 20:10:00,1,7,9,0,15,10,6,18,18,14,21,13,15,22,23,24,8,4,3,2,233
2024-04-01 20:20:00,0,4,7,0,11,9,6,18,18,24,16,16,14,16,23,26,4,8,1,1,222
2024-04-01 20:30:00,0,10,6,0,12,8,5,14,14,24,20,14,19,19,26,16,10,10,1,0,228
2024-04-01 20:40:00,0,4,4,0,5,7,3,14,23,22,15,10,14,15,22,16,9,4,2,3,192
2024-04-01 20:50:00,0,3,4,0,7,8,5,24,17,20,20,12,15,13,24,17,8,11,3,1,212
2024-04-01 21:00:00,4,7,9,0,13,16,9,20,19,19,21,16,21,23,21,22,9,6,11,1,267
2024-04-01 21:10:00,0,6,4,0,17,7,5,15,21,31,25,20,22,21,27,25,5,7,5,2,265
2024-04-01 21:20:00,1,15,11,0,27,15,12,18,19,25,29,15,31,24,41,37,7,8,3,1,339
2024-04-01 21:30:00,1,11,12,0,24,23,12,26,19,33,23,29,26,25,24,18,8,8,5,0,327
2024-04-01 21:40:00,0,10,7,0,22,12,6,22,19,21,19,17,18,21,31,37,11,12,16,1,302
2024-04-01 21:50:00,0,4,6,0,7,12,7,14,23,14,15,25,20,12,96,25,10,7,3,2,302
2024-04-01 22:00:00,0,7,7,0,16,12,8,10,9,16,19,24,25,19,23,26,4,4,5,0,234
2024-04-01 22:10:00,0,6,9,0,9,17,9,4,9,16,16,28,29,13,15,12,10,10,8,3,223
2024-04-01 22:20:00,0,10,9,0,19,22,11,17,19,15,17,19,23,19,14,21,9,8,5,1,258
2024-04-01 22:30:00,0,7,7,0,13,16,9,7,8,16,18,16,27,15,12,14,9,8,3,0,205
2024-04-01 22:40:00,0,4,11,0,11,19,7,9,7,15,17,17,19,14,16,13,5,6,5,3,198
2024-04-01 22:50:00,0,6,7,0,8,14,8,11,10,15,13,15,19,11,18,20,9,8,3,1,196
2024-04-01 23:00:00,1,8,13,1,13,26,15,9,12,13,11,10,16,9,8,13,6,10,5,0,199
2024-04-01 23:10:00,0,6,6,0,11,7,5,12,14,17,11,18,17,10,9,17,9,11,0,1,181
2024-04-01 23:20:00,0,2,2,0,6,4,2,7,13,7,11,8,19,8,12,16,4,6,3,1,131
2024-04-01 23:30:00,0,4,1,0,5,3,2,17,17,12,5,15,8,4,11,13,7,4,2,0,130
2024-04-01 23:40:00,0,7,4,0,10,6,4,18,18,9,10,9,14,5,12,16,7,5,3,0,157
2024-04-01 23:50:00,0,1,4,0,3,8,9,15,9,3,3,6,2,3,10,16,3,1,5,1,102
2024-04-02 00:00:00,0,3,2,0,6,3,4,8,12,5,9,7,14,8,10,13,5,6,5,0,120
2024-04-02 00:10:00,0,2,2,0,2,2,2,7,6,9,9,12,11,12,14,15,3,1,4,1,114
2024-04-02 00:20:00,0,53,3,0,5,8,3,13,12,11,7,16,8,7,5,13,7,6,0,1,178
2024-04-02 00:30:00,1,1,1,1,1,3,0,9,10,2,2,2,3,3,5,8,3,2,2,0,59
2024-04-02 00:40:00,1,1,0,0,3,0,0,5,12,0,1,0,1,0,6,7,2,1,8,3,51
2024-04-02 00:50:00,0,1,2,0,2,4,3,9,7,27,3,6,4,4,4,5,3,1,2,1,88
2024-04-02 01:00:00,0,2,4,0,8,6,5,4,5,4,3,6,7,4,8,11,5,1,1,0,84
2024-04-02 01:10:00,0,0,1,0,0,4,1,2,3,3,3,4,6,4,2,4,4,0,1,2,44
2024-04-02 01:20:00,0,0,1,0,0,0,0,5,4,2,5,2,7,6,5,8,5,3,2,0,55
