datetime,D21Z,D22Z,D23Z,V24Z,V25Z,V26Z,D31Z,V32Z,D41Z,D51Z,D52Z,V53Z,V54Z,D61Z,D62Z,V63Z,V64Z,D81Z,D82Z,V83Z,V84Z,D91Z,V92Z,D101Z,D111Z,D112Z,V113Z,V114Z,D121Z,D122Z,V123Z,V124Z,Total
2024-03-05 17:10:00,99,46,32,11,38,22,19,11,35,44,10,8,15,7,15,6,38,33,6,17,42,12,31,63,0,1,286,1367,20,5,0,0,2339
2024-03-05 17:20:00,54,40,29,9,40,23,26,12,38,56,6,7,14,15,15,9,55,48,0,19,36,18,44,74,0,4,358,1380,13,6,0,0,2448
2024-03-05 17:30:00,45,45,28,6,45,30,28,15,26,32,19,23,16,10,26,9,60,47,8,13,41,15,34,71,0,5,446,983,18,10,0,0,2154
2024-03-05 17:40:00,50,51,35,10,28,23,18,11,21,36,24,24,12,11,19,10,45,50,1,17,29,13,37,78,0,2,259,465,19,12,0,0,1410
2024-03-05 17:50:00,61,42,33,14,29,19,25,12,39,49,8,15,12,5,10,5,50,42,3,28,41,20,37,69,0,0,521,1711,22,14,0,0,2936
2024-03-05 18:00:00,35,34,34,16,24,21,27,7,21,25,15,11,9,99,5,3,45,34,13,20,49,7,26,69,1,9,202,1142,22,6,1,2,2034
2024-03-05 18:10:00,34,30,45,15,17,18,12,10,29,35,16,15,7,9,17,15,38,32,17,17,39,10,23,74,0,14,259,794,16,5,0,0,1662
2024-03-05 18:20:00,43,23,32,17,15,29,29,11,25,30,16,15,17,24,18,22,44,36,25,58,39,15,31,56,24,14,442,1116,16,14,3,0,2299
2024-03-05 18:30:00,26,20,50,16,23,26,19,18,19,23,27,27,15,6,20,15,45,27,37,21,51,1,24,63,5,32,534,1280,20,3,0,1,2494
2024-03-05 18:40:00,26,28,40,29,23,25,15,11,26,19,21,19,14,6,17,10,31,31,18,22,44,0,34,56,23,42,251,719,33,13,2,0,1648
2024-03-05 18:50:00,28,29,33,18,16,16,14,9,26,25,21,34,12,75,16,11,33,15,21,11,45,5,26,49,43,44,418,1101,21,9,0,2,2226
2024-03-05 19:00:00,23,16,40,23,16,14,13,6,18,19,30,27,8,3,12,6,37,25,34,20,32,10,31,47,42,42,573,1538,24,12,0,0,2741
2024-03-05 19:10:00,22,24,37,24,24,21,8,5,26,15,31,15,6,0,12,2,32,24,25,19,29,13,29,55,37,40,722,1181,29,6,0,0,2513
2024-03-05 19:20:00,19,21,29,18,25,17,11,10,25,31,21,22,7,3,16,5,32,20,32,21,24,17,25,41,36,36,720,1233,27,9,0,1,2554
2024-03-05 19:30:00,16,11,21,17,21,8,7,4,21,20,25,17,6,4,10,7,29,17,32,16,27,15,28,44,38,39,561,1298,21,7,0,0,2387
2024-03-05 19:40:00,14,15,18,16,18,13,9,10,20,20,24,39,8,6,20,6,31,15,35,15,19,8,22,24,37,37,616,1388,26,11,0,1,2541
2024-03-05 19:50:00,12,14,18,21,22,15,7,7,19,17,21,21,7,4,12,6,29,17,29,19,18,15,18,39,49,51,432,1114,28,13,0,0,2094
2024-03-05 20:00:00,4,12,14,6,15,13,6,9,13,15,16,19,5,2,10,2,28,16,32,14,11,8,22,24,49,31,506,1799,20,7,0,0,2728
2024-03-05 20:10:00,4,9,17,6,18,13,5,7,26,28,17,22,10,3,12,2,28,25,26,13,13,14,24,34,38,32,676,1866,20,8,0,0,3016
2024-03-05 20:20:00,9,13,26,14,22,15,9,10,11,8,24,15,4,2,9,3,33,11,23,13,12,15,23,23,32,48,598,800,32,14,1,0,1872
2024-03-05 20:30:00,5,10,13,7,16,13,9,10,14,7,21,19,7,20,9,3,21,8,15,12,16,10,22,20,46,37,559,888,25,12,0,0,1874
2024-03-05 20:40:00,8,9,19,8,18,15,10,15,12,10,23,18,5,3,12,6,34,17,34,24,17,15,19,20,47,30,882,1665,14,7,0,0,3016
2024-03-05 20:50:00,5,8,17,7,15,8,3,3,12,17,22,25,3,2,3,4,36,17,38,15,10,13,16,18,38,31,832,1553,18,9,0,0,2798
2024-03-05 21:00:00,5,9,18,6,12,12,2,4,13,8,15,14,4,1,9,2,32,16,28,15,13,9,17,15,33,27,631,1086,19,7,0,1,2083
2024-03-05 21:10:00,1,7,13,2,10,7,3,3,14,10,20,26,9,4,16,7,26,16,16,16,18,8,16,15,35,34,494,1833,16,8,0,0,2703
2024-03-05 21:20:00,3,9,13,4,17,10,5,4,10,11,20,18,5,1,7,3,28,15,31,13,19,13,21,15,44,19,545,1273,17,8,0,0,2201
2024-03-05 21:30:00,5,7,10,5,15,7,3,4,9,4,20,6,3,1,6,2,29,14,21,22,17,14,17,12,27,27,657,1254,10,6,0,0,2234
2024-03-05 21:40:00,6,9,12,12,19,12,5,5,11,6,14,10,2,0,4,0,20,11,24,18,17,11,14,12,35,22,1014,1432,10,4,0,0,2771
2024-03-05 21:50:00,3,7,11,5,12,12,3,5,11,5,24,10,3,3,6,4,16,13,18,22,17,10,11,15,42,32,1112,1645,16,4,0,0,3097
2024-03-05 22:00:00,7,11,18,9,17,15,2,3,9,7,19,15,4,0,10,1,24,12,30,15,5,8,13,12,38,22,867,2110,12,5,0,0,3320
2024-03-05 22:10:00,11,14,19,17,24,17,2,6,10,8,18,10,0,0,2,2,22,18,24,17,12,10,12,11,27,21,595,1140,16,6,1,0,2092
2024-03-05 22:20:00,13,14,24,13,26,16,5,4,13,9,20,13,3,1,8,0,22,14,20,17,13,11,9,9,27,13,752,1164,11,4,0,0,2268
2024-03-05 22:30:00,7,10,20,12,25,12,0,4,4,3,9,7,2,1,6,3,25,12,24,9,8,6,17,16,26,26,993,1845,16,0,0,0,3148
2024-03-05 22:40:00,9,8,20,10,15,10,4,6,10,3,13,11,2,7,5,2,11,11,11,10,3,4,9,11,25,21,905,1689,18,5,0,0,2868
2024-03-05 22:50:00,5,9,9,7,9,13,3,3,5,3,11,6,8,0,6,1,14,9,14,11,6,7,6,8,22,14,946,1955,7,2,0,0,3119
2024-03-05 23:00:00,2,1,7,3,8,5,2,4,5,3,7,9,2,0,2,0,21,9,24,13,10,7,14,6,27,10,883,1632,9,3,0,0,2728
2024-03-05 23:10:00,1,4,8,2,10,7,1,1,6,6,15,12,6,1,11,4,15,9,17,14,7,8,8,8,23,14,927,1770,15,5,2,0,2937
2024-03-05 23:20:00,1,3,6,1,7,5,1,2,3,3,6,7,2,0,5,1,13,0,19,2,10,7,5,3,13,5,1004,2108,4,4,0,0,3250
2024-03-05 23:30:00,1,3,7,3,11,4,0,1,2,4,5,6,1,0,2,0,12,8,17,8,3,5,10,6,25,9,1150,1472,6,0,0,0,2781
2024-03-05 23:40:00,1,3,5,2,5,3,1,1,3,1,9,5,3,1,7,3,9,2,14,3,3,7,2,6,15,10,1081,2265,6,3,0,0,3479
2024-03-05 23:50:00,0,0,4,0,4,0,1,1,2,2,4,8,1,1,3,3,7,2,8,1,3,2,7,1,17,2,1074,2723,3,2,0,0,3886
2024-03-06 00:00:00,0,2,3,0,4,3,1,1,1,4,3,9,1,0,3,0,8,2,11,3,0,0,8,5,16,12,1063,2523,7,3,0,0,3696
2024-03-06 00:10:00,2,0,3,3,7,0,1,1,1,0,3,0,1,0,2,0,5,1,6,2,3,4,7,4,13,5,1054,2545,1,0,0,0,3674
2024-03-06 00:20:00,0,0,1,1,1,0,0,0,0,4,0,4,1,0,1,0,9,2,10,2,1,1,2,0,13,2,1053,2211,0,0,0,0,3319
2024-03-06 00:30:00,0,0,1,0,1,2,1,2,3,2,3,1,0,0,0,0,7,7,7,6,4,5,7,8,15,15,935,1722,9,5,0,0,2768
2024-03-06 00:40:00,0,0,2,0,2,2,2,3,0,3,4,4,0,0,0,0,5,1,5,2,3,5,2,0,6,0,1189,1796,0,0,0,0,3036
2024-03-06 00:50:00,2,1,3,3,5,1,0,0,1,3,2,6,2,30,3,1,4,1,6,1,2,4,2,4,7,9,1250,2342,6,5,0,0,3706
2024-03-06 01:00:00,0,1,0,0,0,1,0,0,1,2,2,3,0,0,0,0,5,3,9,3,3,2,2,3,9,10,1272,2415,3,0,0,0,3749
2024-03-06 01:10:00,0,0,2,0,3,0,0,0,1,2,3,7,0,0,1,0,7,0,9,0,0,0,1,2,4,3,977,1454,2,2,0,0,2480
2024-03-06 01:20:00,1,0,2,1,2,1,1,1,1,1,1,1,0,0,0,0,3,1,7,2,3,4,2,0,4,2,1061,1875,0,1,0,0,2978
2024-03-06 01:30:00,1,0,4,1,2,0,0,0,2,1,4,4,1,0,2,2,1,0,2,0,1,1,2,0,6,0,1191,2575,0,0,0,0,3803
2024-03-06 01:40:00,0,0,0,0,0,0,0,0,1,3,4,3,0,0,0,0,3,0,4,0,0,0,4,2,10,9,1252,2596,2,0,0,0,3893
2024-03-06 01:50:00,0,0,3,0,5,1,1,1,1,0,2,0,0,0,0,0,1,0,1,0,2,3,2,0,5,4,1055,2318,4,1,0,0,3410
2024-03-06 02:00:00,0,1,1,0,1,2,0,0,0,3,3,7,0,0,2,0,0,3,0,4,6,6,2,3,8,5,1045,1912,2,0,0,0,3016
2024-03-06 02:10:00,0,0,2,0,5,0,0,0,1,2,1,2,0,0,0,0,2,2,1,2,3,3,1,1,3,2,1152,2254,1,1,0,0,3441
2024-03-06 02:20:00,0,0,1,0,1,0,0,0,5,5,6,3,0,1,1,1,2,0,4,1,2,3,4,1,4,4,1007,2063,3,3,0,0,3125
2024-03-06 02:30:00,1,2,1,1,2,1,0,0,5,1,10,10,0,0,0,0,2,0,2,0,0,0,0,0,1,0,978,1480,3,2,0,0,2502
2024-03-06 02:40:00,1,0,1,2,1,0,0,0,2,2,2,2,0,1,1,0,5,1,5,3,1,1,1,1,5,3,1035,1664,1,0,0,0,2741
2024-03-06 02:50:00,0,1,1,0,1,2,0,0,1,0,2,0,0,0,0,0,2,1,3,2,3,3,1,1,4,1,982,1845,3,1,0,0,2860
2024-03-06 03:00:00,0,2,1,0,3,5,0,0,1,1,1,2,0,2,3,3,2,0,2,1,1,1,3,4,5,5,1114,1656,3,1,0,0,2822
2024-03-06 03:10:00,1,1,1,1,1,1,0,0,1,3,1,3,0,0,2,0,1,2,2,0,3,2,1,1,5,6,1034,1441,2,1,0,0,2517
2024-03-06 03:20:00,2,0,1,2,2,0,0,0,2,3,2,5,0,0,0,0,1,1,1,2,3,5,1,0,2,0,917,2051,3,2,0,0,3008
2024-03-06 03:30:00,0,0,1,0,2,0,0,0,1,0,1,1,1,0,1,0,1,4,1,5,0,0,3,2,6,0,1120,1789,0,0,0,0,2939
2024-03-06 03:40:00,0,0,0,0,0,0,0,0,2,2,3,7,0,0,0,1,2,1,2,1,3,2,3,5,4,10,1102,1570,2,0,0,0,2722
2024-03-06 03:50:00,0,2,2,3,3,4,1,1,3,5,7,7,0,0,1,0,1,2,1,1,1,1,4,1,8,5,1037,1952,3,2,0,0,3058
2024-03-06 04:00:00,4,1,5,5,5,1,0,0,1,2,3,4,1,0,3,1,2,0,2,1,1,3,3,1,4,2,1162,1752,1,1,0,0,2971
2024-03-06 04:10:00,1,0,1,1,1,0,1,1,3,2,4,5,0,0,0,0,6,4,9,4,3,3,3,1,9,2,1069,1710,2,2,0,0,2847
2024-03-06 04:20:00,3,3,3,3,4,3,0,1,3,3,6,6,1,0,3,1,4,2,5,4,3,3,3,0,5,0,1002,2542,4,2,0,0,3622
2024-03-06 04:30:00,1,2,5,2,7,2,0,0,4,4,9,9,3,0,4,1,10,0,10,0,2,3,0,1,2,4,901,2023,7,4,0,1,3021
2024-03-06 04:40:00,0,1,0,0,1,2,0,0,8,2,9,6,0,0,0,0,19,6,19,4,5,6,3,0,5,7,759,1755,8,12,0,0,2637
2024-03-06 04:50:00,3,0,7,7,7,0,0,0,8,5,11,11,4,0,8,1,15,3,13,4,7,8,4,3,4,14,592,1390,16,11,0,0,2156
2024-03-06 05:00:00,3,1,7,3,5,2,2,2,8,8,17,16,4,2,8,4,37,13,39,16,15,15,4,4,9,13,640,2129,23,14,0,0,3063
2024-03-06 05:10:00,1,2,6,1,9,4,1,1,11,14,18,26,3,28,4,2,36,7,18,6,7,7,8,2,12,12,671,1670,18,17,0,0,2622
2024-03-06 05:20:00,6,8,18,8,14,12,5,5,11,19,19,30,6,3,17,8,45,5,32,9,8,7,5,0,18,8,492,1319,27,17,0,0,2181
2024-03-06 05:30:00,6,4,17,7,18,5,2,3,13,17,20,26,10,1,18,5,47,14,33,11,22,15,7,2,21,19,500,2028,16,20,0,0,2927
2024-03-06 05:40:00,10,5,17,7,14,6,2,2,16,21,30,33,6,5,19,8,59,25,26,16,21,13,9,10,19,20,304,785,34,24,0,0,1566
2024-03-06 05:50:00,12,7,18,14,19,9,7,5,11,21,23,20,8,1,10,3,41,20,30,23,13,13,13,11,16,19,336,543,28,18,0,0,1312
2024-03-06 06:00:00,8,20,21,10,20,17,2,7,11,22,22,20,9,54,16,9,47,19,27,27,25,20,22,17,25,21,273,867,22,21,0,0,1701
2024-03-06 06:10:00,9,19,18,9,19,23,5,7,17,42,19,17,10,102,18,11,55,24,20,29,23,15,18,21,39,34,341,723,25,18,0,0,1730
2024-03-06 06:20:00,15,15,25,14,20,20,8,10,16,33,28,33,3,2,10,3,51,25,29,24,29,14,21,21,28,28,329,771,20,13,0,0,1658
2024-03-06 06:30:00,17,21,20,10,19,20,7,13,22,45,21,25,68,6,12,5,49,37,20,19,37,9,18,28,44,28,365,873,27,11,0,0,1896
2024-03-06 06:40:00,11,18,17,7,15,10,8,6,28,41,30,19,15,5,17,6,41,21,27,21,33,10,21,30,41,33,373,1097,45,19,0,0,2065
2024-03-06 06:50:00,19,17,41,19,29,13,9,6,34,53,19,20,12,7,13,6,48,39,16,29,45,15,19,45,1,16,294,1353,19,17,0,0,2273
2024-03-06 07:00:00,14,21,39,14,21,20,17,11,34,53,17,12,22,6,19,10,41,29,9,11,47,10,21,40,15,11,252,1028,17,15,0,0,1876
2024-03-06 07:10:00,15,21,45,11,21,17,14,5,38,52,11,11,20,17,11,11,45,31,22,18,52,13,22,33,8,28,514,1155,25,12,1,0,2299
2024-03-06 07:20:00,16,26,42,15,24,16,15,17,37,61,9,9,23,18,36,12,41,28,21,19,36,12,24,44,3,11,264,904,15,14,0,0,1812
2024-03-06 07:30:00,15,33,46,11,20,14,20,14,40,70,15,12,26,172,13,18,33,40,18,15,44,9,33,46,24,17,494,1506,26,15,0,0,2859
2024-03-06 07:40:00,15,25,38,17,17,20,26,11,35,57,8,5,24,16,17,16,36,56,8,18,36,16,32,54,6,12,275,1194,30,19,0,0,2139
2024-03-06 07:50:00,20,23,42,13,32,16,26,10,43,73,1,3,22,12,14,12,46,52,15,21,25,12,37,67,0,4,136,1215,23,16,0,0,2031
2024-03-06 08:00:00,19,16,36,13,35,10,25,13,49,73,4,10,28,21,18,12,34,39,14,22,44,14,27,53,5,20,45,614,11,18,0,4,1346
2024-03-06 08:10:00,12,25,40,14,14,11,14,13,32,61,10,7,24,19,9,8,50,54,7,14,42,14,20,40,18,23,176,893,27,20,0,0,1711
2024-03-06 08:20:00,17,18,27,14,24,12,15,8,30,51,7,18,17,12,11,10,50,47,20,24,45,13,27,31,14,16,66,654,41,30,0,0,1369
2024-03-06 08:30:00,22,23,37,11,29,12,13,11,41,65,5,7,31,27,12,12,36,49,8,17,44,11,23,49,9,30,264,586,29,17,0,0,1530
2024-03-06 08:40:00,15,17,33,14,22,13,13,10,33,46,27,15,20,16,17,21,50,52,6,14,50,11,28,44,14,22,450,673,24,15,0,0,1785
2024-03-06 08:50:00,18,19,33,12,33,12,11,8,26,35,11,12,10,4,10,5,34,39,18,16,51,8,26,39,12,22,221,314,26,8,0,0,1093
2024-03-06 09:00:00,13,21,31,10,20,14,12,9,39,51,13,18,23,20,13,13,31,19,19,12,38,8,31,34,16,19,205,592,17,13,0,0,1374
2024-03-06 09:10:00,21,25,31,19,25,16,19,10,29,41,27,17,17,10,17,7,36,23,18,19,40,10,23,24,19,31,198,800,22,11,2,0,1607
2024-03-06 09:20:00,9,24,31,9,23,17,11,4,23,23,17,14,7,5,14,7,28,17,17,14,33,12,23,28,17,16,314,1181,20,13,0,0,1971
2024-03-06 09:30:00,14,17,36,15,31,13,15,4,32,49,7,7,16,9,6,12,41,28,21,20,38,7,15,49,3,2,204,446,6,4,2,0,1169
2024-03-06 09:40:00,21,22,34,14,39,16,10,7,36,47,10,9,12,4,10,4,31,21,15,12,35,12,30,43,13,23,649,1151,21,9,0,0,2360
2024-03-06 09:50:00,14,22,38,12,21,12,15,7,21,40,15,12,16,11,11,13,28,28,9,10,47,12,25,39,10,11,370,612,16,11,0,0,1508
2024-03-06 10:00:00,15,15,34,13,28,9,18,11,24,24,13,16,9,8,12,7,28,27,14,14,33,11,20,28,15,15,584,1912,14,6,0,0,2977
2024-03-06 10:10:00,17,24,32,9,26,18,6,6,26,33,19,10,13,12,20,8,34,17,11,10,41,16,26,36,11,15,600,1562,7,4,0,0,2669
2024-03-06 10:20:00,20,15,32,17,25,12,7,8,25,24,12,18,7,4,10,10,30,21,10,16,60,15,32,38,12,20,706,1600,12,4,0,0,2822
2024-03-06 10:30:00,12,21,28,14,19,16,11,12,26,42,6,14,19,7,13,6,37,22,18,30,26,11,24,32,13,15,390,1147,13,6,0,0,2050
2024-03-06 10:40:00,10,18,41,11,20,13,8,8,24,35,8,14,12,5,15,10,37,26,9,11,39,11,22,35,4,21,628,1827,24,12,0,0,2958
2024-03-06 10:50:00,17,21,32,14,19,10,15,10,26,37,14,17,17,12,13,5,37,20,9,11,38,17,26,31,24,24,578,1110,21,7,0,0,2232
2024-03-06 11:00:00,19,14,26,15,10,7,6,3,32,37,19,18,10,3,7,4,29,30,7,9,40,12,26,31,11,17,176,637,18,7,0,0,1280
2024-03-06 11:10:00,15,23,36,13,18,9,7,8,20,25,10,12,11,2,8,3,34,24,8,11,31,7,27,29,16,19,382,1055,14,9,0,0,1886
2024-03-06 11:20:00,12,17,70,10,20,12,12,7,23,41,3,5,193,4,11,4,49,29,12,13,42,17,25,35,12,15,655,1129,15,10,0,2,2504
2024-03-06 11:30:00,14,20,23,11,26,14,7,6,31,40,9,10,15,8,10,13,35,23,18,12,44,11,23,38,10,19,360,1310,17,8,0,0,2185
2024-03-06 11:40:00,22,26,30,11,30,19,11,5,21,31,9,9,13,3,12,7,31,13,12,13,49,15,27,43,9,8,347,1525,13,9,0,0,2373
2024-03-06 11:50:00,20,19,35,11,20,11,18,12,23,24,14,14,12,5,10,7,40,20,13,8,50,15,26,52,6,25,401,1523,30,10,0,0,2474
2024-03-06 12:00:00,22,18,32,14,24,12,14,11,24,36,13,11,11,9,9,8,39,33,11,13,31,10,28,80,11,16,645,765,25,10,0,0,1985
2024-03-06 12:10:00,27,21,23,14,28,14,12,5,31,29,9,10,12,4,9,6,42,30,11,12,36,13,21,42,11,18,356,909,20,7,1,0,1783
2024-03-06 12:20:00,26,19,29,13,30,14,10,9,26,28,12,13,10,6,11,9,41,30,10,18,26,15,26,37,12,20,503,887,18,5,0,0,1913
2024-03-06 12:30:00,20,17,26,12,25,12,18,15,23,27,13,8,11,63,11,5,46,40,14,21,48,18,26,35,13,12,317,549,17,12,0,0,1474
2024-03-06 12:40:00,17,17,26,14,19,12,9,8,19,33,12,13,12,5,12,10,39,29,10,13,43,8,29,51,11,15,536,965,20,11,3,0,2021
2024-03-06 12:50:00,25,17,32,14,26,13,12,10,35,43,5,5,9,13,12,8,45,31,13,16,26,9,22,42,4,27,477,1167,14,10,0,0,2182
2024-03-06 13:00:00,14,18,29,12,26,12,14,7,34,62,11,10,15,16,21,11,44,25,15,18,46,14,19,54,0,9,401,318,18,12,0,0,1305
2024-03-06 13:10:00,23,23,28,20,24,17,11,10,34,40,14,13,15,12,15,17,36,29,7,9,30,15,25,69,0,8,320,1533,13,5,0,0,2415
2024-03-06 13:20:00,21,23,33,14,28,16,10,7,26,29,12,12,10,23,19,5,42,34,7,18,44,12,27,52,3,9,748,907,20,11,0,0,2222
2024-03-06 13:30:00,22,21,27,12,20,16,17,13,30,49,4,10,17,23,12,6,37,27,12,13,38,8,23,36,5,9,414,741,12,7,0,0,1681
2024-03-06 13:40:00,23,19,36,12,25,17,13,8,19,29,17,18,12,2,12,6,38,27,8,15,40,8,30,49,4,18,756,1249,15,8,0,0,2533
2024-03-06 13:50:00,19,25,36,15,20,11,19,8,27,37,16,14,11,5,13,8,37,21,12,6,33,9,22,65,1,5,451,444,14,7,0,0,1411
2024-03-06 14:00:00,23,29,34,19,29,13,12,12,29,26,14,15,14,4,13,7,40,27,15,16,58,14,26,50,1,1,626,1107,18,6,0,0,2298
2024-03-06 14:10:00,27,27,47,16,25,15,22,9,21,37,12,11,15,8,10,11,39,29,9,10,29,14,34,60,5,8,274,909,12,7,0,0,1752
2024-03-06 14:20:00,28,28,35,10,27,11,31,11,23,43,15,14,12,4,13,6,43,42,6,8,39,9,27,58,9,12,683,1596,45,10,0,0,2898
2024-03-06 14:30:00,41,44,41,10,29,14,32,15,15,31,15,10,5,2,6,9,33,29,5,11,25,15,32,66,3,6,656,1034,17,8,0,0,2259
2024-03-06 14:40:00,46,34,54,28,36,21,23,11,35,40,10,8,14,18,13,5,55,46,12,15,41,10,22,52,9,10,548,1035,16,6,1,0,2274
2024-03-06 14:50:00,311,40,48,11,27,16,30,15,33,43,8,18,17,60,14,13,32,35,2,10,34,12,36,61,5,19,687,810,18,8,0,1,2474
2024-03-06 15:00:00,33,25,42,23,36,17,31,10,30,50,12,13,17,3,13,3,31,22,18,11,34,15,35,63,2,9,685,1428,11,8,0,1,2731
2024-03-06 15:10:00,58,42,41,19,49,24,36,5,26,49,15,15,15,7,6,10,69,55,5,15,39,10,21,59,2,3,652,963,18,8,0,1,2337
2024-03-06 15:20:00,43,39,30,8,31,13,26,11,30,41,13,10,10,4,32,8,39,37,13,13,52,10,43,65,12,15,274,397,12,10,0,0,1341
2024-03-06 15:30:00,40,41,38,13,35,18,38,6,25,35,16,11,12,18,14,8,55,45,8,19,25,12,17,61,2,5,365,738,26,8,0,2,1756
2024-03-06 15:40:00,162,42,41,14,46,23,39,6,37,35,7,7,19,9,12,11,52,29,14,18,29,14,33,76,3,2,555,973,17,9,0,0,2334
2024-03-06 15:50:00,41,34,29,14,31,20,37,8,37,40,15,13,13,5,10,8,39,38,9,12,33,17,30,65,2,5,512,809,20,9,0,0,1955
2024-03-06 16:00:00,53,46,39,8,38,27,31,12,31,48,7,15,9,7,8,7,51,35,16,16,32,14,36,80,1,1,273,381,19,10,2,1,1354
2024-03-06 16:10:00,45,45,47,16,30,21,24,13,40,48,11,22,16,9,28,9,38,29,12,23,40,13,42,74,1,2,244,989,14,7,0,0,1952
2024-03-06 16:20:00,54,52,41,8,28,28,38,15,40,55,11,17,14,7,10,8,42,53,5,15,57,8,37,72,2,1,396,862,18,7,0,2,2003
2024-03-06 16:30:00,35,30,42,17,36,14,26,15,34,44,24,11,16,7,12,9,49,37,14,15,43,18,35,75,0,1,249,792,35,7,0,0,1742
2024-03-06 16:40:00,44,41,28,13,32,20,30,13,31,50,14,12,13,26,10,6,43,45,7,20,29,14,36,80,1,2,356,1538,18,9,0,0,2581
2024-03-06 16:50:00,39,42,38,16,27,20,32,12,29,39,15,18,7,5,9,6,44,48,13,19,31,15,40,76,2,6,715,879,18,10,0,0,2270
2024-03-06 17:00:00,42,58,40,17,33,18,28,11,30,38,13,13,14,186,15,10,45,32,8,16,37,13,32,68,0,3,299,931,48,7,3,0,2108
2024-03-06 17:10:00,43,45,45,15,42,14,29,12,37,43,16,11,15,9,18,7,48,42,4,15,36,17,38,75,4,5,439,875,15,4,0,3,2021
2024-03-06 17:20:00,37,46,37,9,26,21,27,12,31,56,3,4,19,5,13,6,58,49,2,20,32,15,28,60,0,1,511,1073,15,5,0,3,2224
2024-03-06 17:30:00,48,39,28,8,30,20,26,15,26,38,9,8,18,17,17,14,43,41,3,16,40,9,33,73,0,1,504,974,16,7,0,0,2121
2024-03-06 17:40:00,37,41,27,11,32,12,22,11,27,44,44,4,13,6,11,7,34,25,4,11,34,13,34,64,0,2,254,371,11,7,0,0,1213
2024-03-06 17:50:00,33,37,49,21,20,16,25,9,27,25,30,18,8,5,8,5,42,48,0,16,32,14,31,69,0,3,258,682,16,7,2,0,1556
2024-03-06 18:00:00,36,31,30,13,35,16,32,6,20,23,11,11,13,8,13,11,43,43,9,19,44,10,39,84,5,8,639,762,17,10,0,0,2041
2024-03-06 18:10:00,29,32,37,11,23,17,14,10,34,31,21,18,37,2,12,5,40,26,9,14,24,17,46,92,0,3,604,805,18,11,1,0,2043
2024-03-06 18:20:00,32,40,35,11,16,24,20,9,29,35,13,13,100,4,12,13,123,48,7,18,34,10,32,64,3,1,220,413,17,8,1,0,1405
2024-03-06 18:30:00,36,31,41,28,27,22,11,28,27,28,25,19,11,9,16,13,43,32,13,21,33,13,33,71,6,12,420,1140,22,10,1,0,2242
2024-03-06 18:40:00,39,33,38,30,20,16,24,12,18,22,21,30,11,5,14,5,32,28,25,18,35,10,37,67,21,28,623,1620,21,9,0,0,2912
2024-03-06 18:50:00,25,25,38,19,24,17,19,11,24,22,34,26,13,7,11,11,33,20,27,19,43,10,38,66,21,40,233,801,35,12,2,0,1726
2024-03-06 19:00:00,14,16,47,16,27,11,21,8,20,13,24,16,4,2,9,5,37,21,29,22,31,15,34,39,33,38,588,652,26,11,5,0,1834
2024-03-06 19:10:00,18,24,29,21,30,22,11,12,23,26,25,29,8,1,14,4,36,25,28,18,20,18,32,56,23,31,213,733,28,17,0,0,1575
2024-03-06 19:20:00,13,18,23,16,25,23,20,14,30,28,29,37,10,2,13,7,37,27,32,10,20,13,25,48,32,30,680,1039,27,12,0,0,2340
2024-03-06 19:30:00,15,13,27,17,25,16,12,15,17,19,22,29,65,97,11,9,35,21,19,24,18,13,27,38,47,40,657,1158,28,10,0,0,2544
2024-03-06 19:40:00,6,20,27,6,16,13,11,9,19,21,30,26,11,3,14,10,28,19,35,15,19,14,25,31,35,42,445,803,25,9,0,1,1788
2024-03-06 19:50:00,12,14,25,10,20,17,10,9,16,20,15,26,4,0,10,2,33,17,40,17,23,54,31,40,37,31,523,1422,13,10,0,0,2501
2024-03-06 20:00:00,8,11,12,9,14,19,11,9,20,10,23,17,7,1,14,8,23,17,29,20,14,21,27,35,49,47,961,1714,38,8,0,0,3196
2024-03-06 20:10:00,10,7,15,11,15,12,6,12,21,20,21,25,7,1,18,4,23,12,19,13,12,12,22,24,32,39,1132,1951,24,7,0,0,3527
2024-03-06 20:20:00,9,9,26,11,23,15,10,12,9,9,15,15,5,4,13,6,30,14,23,14,34,14,17,20,34,37,572,1845,19,9,0,0,2873
2024-03-06 20:30:00,3,5,8,5,6,3,2,3,16,10,24,20,4,3,12,4,30,16,28,13,28,11,17,18,32,29,308,671,23,13,0,0,1365
2024-03-06 20:40:00,12,10,20,12,15,12,5,10,9,11,15,19,6,3,8,3,23,19,27,15,19,11,19,18,25,22,746,1817,19,5,0,0,2955
2024-03-06 20:50:00,6,10,13,5,18,15,4,5,12,13,21,20,4,2,8,7,31,18,34,17,19,12,15,17,30,34,515,1445,20,13,0,0,2383
2024-03-06 21:00:00,4,7,14,4,10,9,7,7,7,9,20,12,2,2,9,4,31,20,25,13,23,12,17,12,29,26,569,1394,20,7,0,0,2325
2024-03-06 21:10:00,3,11,13,5,11,11,3,3,10,9,17,23,5,1,13,7,28,15,30,20,14,16,21,21,40,33,641,1278,20,8,0,0,2330
2024-03-06 21:20:00,10,4,18,12,18,5,3,4,10,11,13,12,8,6,11,10,28,14,31,12,8,8,16,18,26,26,678,984,29,10,0,0,2043
2024-03-06 21:30:00,10,8,13,11,16,10,2,3,9,6,17,9,6,1,10,3,29,14,33,13,13,8,18,20,56,36,615,1319,14,6,0,0,2328
