datetime,V51Z,V52Z,D53Z,D81Z,D82Z,V83Z,V84Z,D85Z,V111Z,V112Z,V113Z,V114Z,D115Z,D116Z,V921Z,V981Z,V54Z,Total
2024-03-18 21:10:00,15,17,27,45,0,6,19,4,14,0,9,19,16,32,18,26,0,267
2024-03-18 21:20:00,14,14,20,30,0,4,15,1,13,0,16,25,21,48,27,29,0,277
2024-03-18 21:30:00,17,19,27,31,0,4,8,4,7,0,11,20,17,36,22,26,0,249
2024-03-18 21:40:00,10,16,21,28,0,6,10,3,7,0,8,14,12,40,12,19,0,206
2024-03-18 21:50:00,9,8,16,20,0,2,10,1,10,0,9,13,9,34,8,17,0,166
2024-03-18 22:00:00,14,14,28,31,0,6,7,2,6,0,8,17,8,43,7,25,0,216
2024-03-18 22:10:00,8,7,12,16,0,1,7,0,8,0,9,20,14,68,16,18,0,204
2024-03-18 22:20:00,16,15,18,25,0,7,9,1,9,0,7,13,9,31,9,26,0,195
2024-03-18 22:30:00,8,19,10,21,0,4,12,6,11,0,7,13,5,38,7,23,0,184
2024-03-18 22:40:00,12,10,12,22,0,4,13,4,12,0,6,4,7,16,11,15,0,148
2024-03-18 22:50:00,6,9,8,9,0,3,5,0,4,0,8,13,9,21,11,20,0,126
2024-03-18 23:00:00,7,7,7,13,0,0,7,0,7,0,4,10,4,27,7,18,0,118
2024-03-18 23:10:00,8,6,5,11,0,1,5,0,6,0,6,9,8,16,12,22,0,115
2024-03-18 23:20:00,7,11,9,13,0,3,7,2,6,0,3,9,4,13,7,17,0,111
2024-03-18 23:30:00,5,5,8,13,0,0,7,0,7,0,4,8,3,14,5,17,0,96
2024-03-18 23:40:00,6,6,7,10,0,1,3,2,2,0,5,7,6,10,13,16,0,94
2024-03-18 23:50:00,6,4,4,6,0,0,3,0,4,0,2,7,3,6,4,9,0,58
2024-03-19 00:00:00,8,6,8,10,0,1,3,0,2,0,7,12,7,17,13,22,0,116
2024-03-19 00:10:00,5,6,6,10,0,1,4,3,4,0,2,2,3,6,6,9,0,67
2024-03-19 00:20:00,5,6,5,8,0,1,8,0,6,0,1,6,2,9,1,9,0,67
2024-03-19 00:30:00,5,4,3,8,0,3,4,2,4,0,3,4,3,5,6,7,0,61
2024-03-19 00:40:00,5,4,4,6,0,0,2,1,2,0,1,3,1,6,1,6,0,42
2024-03-19 00:50:00,3,3,3,4,0,2,1,1,1,0,1,4,1,4,3,7,0,38
2024-03-19 01:00:00,2,1,1,1,0,0,0,0,0,0,1,1,1,2,2,2,0,14
2024-03-19 01:10:00,3,3,3,2,0,0,0,0,0,0,1,1,1,3,2,4,0,23
2024-03-19 01:20:00,2,3,3,3,0,0,1,0,1,0,1,2,1,2,1,3,0,23
2024-03-19 01:30:00,1,1,1,3,0,0,3,0,4,0,2,1,2,3,4,3,0,28
2024-03-19 01:40:00,6,5,5,5,0,0,0,0,0,0,0,5,0,10,0,10,0,46
2024-03-19 01:50:00,2,2,3,2,0,0,1,0,1,0,0,2,0,3,0,2,0,18
2024-03-19 02:00:00,5,4,3,5,0,0,1,0,1,0,0,5,0,10,0,6,0,40
2024-03-19 02:10:00,5,1,2,2,0,0,0,0,0,0,2,1,2,1,1,2,0,19
2024-03-19 02:20:00,2,2,2,3,0,2,3,0,4,0,1,0,1,0,0,1,0,21
2024-03-19 02:30:00,3,4,4,4,0,1,2,0,1,0,1,2,1,3,2,6,0,34
2024-03-19 02:40:00,2,0,1,1,0,0,0,0,0,0,2,2,1,3,0,3,0,15
2024-03-19 02:50:00,1,1,1,4,0,2,3,1,3,0,0,4,0,6,0,7,0,33
2024-03-19 03:00:00,3,3,3,5,0,0,1,0,2,0,1,4,1,4,1,7,0,35
2024-03-19 03:10:00,3,3,3,5,0,0,2,0,2,0,1,4,1,7,1,7,0,39
2024-03-19 03:20:00,2,3,2,2,0,0,0,0,0,0,0,1,0,2,0,4,0,16
2024-03-19 03:30:00,2,2,2,3,0,0,1,0,1,0,1,0,1,0,2,1,0,16
2024-03-19 03:40:00,4,3,4,5,0,1,2,0,2,0,1,4,1,5,1,9,0,42
2024-03-19 03:50:00,2,2,2,3,0,0,1,0,1,0,0,4,0,5,0,5,0,25
2024-03-19 04:00:00,3,3,4,3,0,0,0,0,0,0,1,6,1,6,1,7,0,35
2024-03-19 04:10:00,8,6,7,10,0,0,3,0,3,0,2,2,2,5,4,4,0,56
2024-03-19 04:20:00,8,13,14,16,0,0,1,0,1,0,1,4,1,4,2,5,0,70
2024-03-19 04:30:00,10,11,16,19,0,0,4,0,2,0,2,3,2,5,2,6,0,82
2024-03-19 04:40:00,13,12,23,29,0,0,7,0,9,0,0,5,0,8,0,9,0,115
2024-03-19 04:50:00,15,18,33,32,0,0,4,0,4,0,2,6,2,38,4,9,0,167
2024-03-19 05:00:00,21,14,42,48,0,0,6,0,5,0,2,5,2,10,2,13,0,170
2024-03-19 05:10:00,14,19,50,58,0,2,14,1,11,0,3,6,2,14,3,8,0,205
2024-03-19 05:20:00,15,21,64,73,0,1,6,1,4,0,4,7,6,18,7,15,0,242
2024-03-19 05:30:00,14,8,92,101,0,2,14,9,15,0,2,14,6,26,5,21,0,329
2024-03-19 05:40:00,1,7,119,125,0,1,19,3,20,0,8,8,11,14,14,10,0,360
2024-03-19 05:50:00,2,28,101,123,0,1,20,2,13,0,7,4,5,11,8,11,0,336
2024-03-19 06:00:00,13,18,91,94,0,1,14,3,12,0,16,23,15,34,19,21,0,374
2024-03-19 06:10:00,8,15,88,111,0,2,32,4,9,0,11,13,12,25,14,19,0,363
2024-03-19 06:20:00,1,15,106,127,0,0,32,1,14,0,14,20,19,34,13,18,0,414
2024-03-19 06:30:00,6,32,110,141,1,9,32,6,14,0,10,37,15,59,13,17,0,502
2024-03-19 06:40:00,3,62,118,146,1,3,30,2,6,0,14,31,16,55,13,21,0,521
2024-03-19 06:50:00,3,49,112,139,2,15,31,7,15,0,21,32,20,46,18,27,0,537
2024-03-19 07:00:00,6,47,109,145,0,17,33,10,24,0,22,35,24,48,21,27,0,568
2024-03-19 07:10:00,2,44,99,141,2,11,45,13,14,0,17,43,23,63,23,31,0,571
2024-03-19 07:20:00,1,47,102,152,0,30,54,12,11,0,30,50,32,58,27,32,0,638
2024-03-19 07:30:00,3,48,102,150,2,18,46,17,9,0,25,44,28,55,19,22,0,588
2024-03-19 07:40:00,1,42,78,134,2,13,56,13,3,0,21,42,23,66,16,14,0,524
2024-03-19 07:50:00,2,32,84,138,0,27,52,21,7,0,35,58,29,83,25,15,0,608
2024-03-19 08:00:00,1,33,83,137,1,9,49,6,5,0,23,46,24,69,21,20,0,527
2024-03-19 08:10:00,3,32,96,142,0,8,48,8,4,0,24,46,22,62,19,17,0,531
2024-03-19 08:20:00,0,35,75,138,2,20,62,16,6,0,28,40,25,52,21,27,0,547
2024-03-19 08:30:00,7,34,85,123,0,75,39,11,66,0,29,46,33,328,25,20,0,921
2024-03-19 08:40:00,0,44,84,141,1,16,57,13,11,0,27,49,27,58,21,19,0,568
2024-03-19 08:50:00,2,38,86,129,1,11,50,12,20,0,24,46,81,58,17,22,0,597
2024-03-19 09:00:00,5,43,85,118,2,11,38,12,9,0,33,49,28,59,22,31,0,545
2024-03-19 09:10:00,1,45,93,132,0,15,47,11,22,0,24,49,24,65,15,26,0,569
2024-03-19 09:20:00,6,45,85,120,2,5,44,6,17,0,22,51,23,68,19,22,0,535
2024-03-19 09:30:00,10,29,76,109,0,5,35,2,13,0,24,44,29,64,23,23,0,486
2024-03-19 09:40:00,4,37,82,119,1,9,36,12,19,0,27,43,30,62,27,20,0,528
2024-03-19 09:50:00,2,43,89,109,0,6,25,4,19,0,22,43,32,71,22,33,0,520
2024-03-19 10:00:00,7,28,69,97,0,4,28,4,16,0,23,29,26,55,21,31,0,438
2024-03-19 10:10:00,22,23,58,87,0,16,41,6,19,0,27,40,33,119,28,14,0,533
2024-03-19 10:20:00,14,24,59,83,0,9,29,6,18,0,16,50,18,69,16,12,0,423
2024-03-19 10:30:00,5,41,86,116,0,15,39,7,21,0,19,47,28,71,21,26,0,542
2024-03-19 10:40:00,14,12,61,99,0,4,39,4,12,0,23,53,37,69,22,26,0,475
2024-03-19 10:50:00,16,26,70,93,0,9,36,12,14,0,26,45,35,75,21,19,0,497
2024-03-19 11:00:00,15,27,74,106,0,17,50,7,22,0,16,41,25,57,18,26,0,501
2024-03-19 11:10:00,8,32,77,111,0,9,35,6,19,0,24,43,32,66,25,26,0,513
2024-03-19 11:20:00,8,16,74,118,0,6,47,2,8,0,21,50,24,81,19,20,0,494
2024-03-19 11:30:00,10,18,69,95,1,10,30,9,8,0,20,40,19,61,17,17,0,424
2024-03-19 11:40:00,6,27,76,113,0,19,43,8,22,0,27,52,31,137,31,10,0,602
2024-03-19 11:50:00,9,34,70,100,0,9,37,5,34,0,21,42,20,57,20,22,0,480
2024-03-19 12:00:00,9,20,66,99,0,14,37,7,11,0,21,39,28,63,17,14,0,445
2024-03-19 12:10:00,11,22,63,104,0,5,45,5,14,0,18,54,15,80,11,7,0,454
2024-03-19 12:20:00,5,29,74,101,0,9,29,7,16,0,27,40,34,79,24,10,0,484
2024-03-19 12:30:00,18,25,54,87,0,8,38,8,20,0,26,53,24,90,18,14,0,483
2024-03-19 12:40:00,14,33,54,84,0,8,36,2,11,0,23,46,22,60,18,21,0,432
2024-03-19 12:50:00,9,22,70,107,0,7,33,6,10,0,23,56,25,77,20,22,0,487
2024-03-19 13:00:00,3,22,73,115,0,13,46,11,8,0,24,56,25,87,19,7,0,509
2024-03-19 13:10:00,6,28,76,99,0,12,29,6,18,0,28,54,39,81,26,9,0,511
2024-03-19 13:20:00,14,17,68,97,0,13,37,4,23,0,25,57,32,90,23,8,0,508
2024-03-19 13:30:00,8,27,74,93,0,7,26,5,17,0,18,59,26,94,22,11,0,487
2024-03-19 13:40:00,15,31,67,98,0,10,36,6,25,0,32,34,39,70,28,31,0,522
2024-03-19 13:50:00,14,26,71,105,1,10,38,6,17,0,19,56,17,87,14,2,0,483
2024-03-19 14:00:00,13,20,55,93,0,8,41,9,9,0,26,49,34,91,23,13,0,484
2024-03-19 14:10:00,21,22,60,100,0,11,40,5,15,0,20,64,23,90,17,9,0,497
2024-03-19 14:20:00,10,20,70,90,0,7,31,10,24,0,22,56,21,99,20,8,0,488
2024-03-19 14:30:00,12,16,66,98,0,12,43,10,14,0,28,50,36,88,27,13,0,513
2024-03-19 14:40:00,12,27,75,105,0,71,41,13,12,0,27,56,29,97,21,4,0,590
2024-03-19 14:50:00,19,18,54,96,0,17,45,11,10,0,28,63,28,88,21,16,0,514
2024-03-19 15:00:00,13,28,62,96,0,11,42,11,7,0,31,79,26,112,21,24,0,563
2024-03-19 15:10:00,18,20,63,92,0,16,37,8,15,0,30,65,36,94,23,23,0,540
2024-03-19 15:20:00,7,22,68,106,3,13,41,6,13,0,34,71,36,104,26,22,0,572
2024-03-19 15:30:00,8,22,71,118,1,13,49,9,8,0,39,66,40,99,32,20,0,595
2024-03-19 15:40:00,16,26,77,115,0,14,40,6,18,0,27,71,24,106,21,16,0,577
2024-03-19 15:50:00,15,28,84,116,0,8,36,6,11,0,26,63,29,93,27,11,0,553
2024-03-19 16:00:00,9,17,70,105,0,16,43,13,12,0,36,74,42,98,34,23,0,592
2024-03-19 16:10:00,13,21,57,96,0,11,46,3,9,0,29,53,31,86,22,17,0,494
2024-03-19 16:20:00,12,17,74,115,2,16,48,13,18,0,23,80,29,103,21,17,0,588
2024-03-19 16:30:00,14,31,84,118,0,21,36,17,14,0,29,81,24,105,16,15,0,605
2024-03-19 16:40:00,15,18,60,95,0,21,44,12,19,0,30,62,36,88,25,19,0,544
2024-03-19 16:50:00,16,22,69,106,0,7,44,4,7,0,29,63,30,106,31,31,0,565
2024-03-19 17:00:00,15,31,79,115,0,17,46,10,8,0,35,72,38,102,29,18,0,615
2024-03-19 17:10:00,13,30,74,103,0,12,41,10,13,0,27,57,24,89,23,18,0,534
2024-03-19 17:20:00,16,31,67,96,0,11,37,2,13,0,30,64,34,93,20,25,0,539
2024-03-19 17:30:00,14,12,56,89,0,17,37,16,19,0,34,48,40,93,31,33,0,539
2024-03-19 17:40:00,21,25,67,93,0,9,38,5,13,0,26,60,29,93,24,20,0,523
2024-03-19 17:50:00,17,25,70,99,0,15,39,11,13,0,31,68,40,95,28,22,0,573
2024-03-19 18:00:00,10,41,80,117,0,39,50,12,9,0,27,64,33,95,25,27,0,629
2024-03-19 18:10:00,6,30,93,124,1,12,37,14,15,0,31,61,36,99,26,22,0,607
2024-03-19 18:20:00,12,23,77,106,0,15,38,10,17,0,18,59,29,94,19,17,0,534
2024-03-19 18:30:00,14,22,58,73,0,15,24,7,15,0,28,70,29,110,20,11,0,496
2024-03-19 18:40:00,10,15,49,78,0,6,36,12,23,0,18,66,20,206,17,2,0,558
2024-03-19 18:50:00,17,24,51,67,0,15,30,18,17,0,30,52,39,81,30,7,0,478
2024-03-19 19:00:00,14,27,44,65,0,10,26,8,25,0,37,51,46,80,50,12,0,495
2024-03-19 19:10:00,11,26,46,62,0,21,25,15,16,0,21,46,29,65,30,23,0,436
2024-03-19 19:20:00,13,26,37,53,0,3,22,4,17,0,28,34,33,84,46,23,0,423
2024-03-19 19:30:00,14,27,37,48,0,13,19,12,12,0,30,26,34,58,44,15,0,389
2024-03-19 19:40:00,8,18,40,48,0,5,19,11,13,0,21,36,23,65,32,18,0,357
2024-03-19 19:50:00,19,18,48,60,0,7,20,7,15,0,23,22,26,46,39,24,0,374
2024-03-19 20:00:00,10,20,37,60,0,7,32,6,16,0,13,20,15,53,16,22,0,327
2024-03-19 20:10:00,14,21,38,57,0,10,21,6,20,0,19,26,24,54,28,20,0,358
2024-03-19 20:20:00,16,34,37,57,0,6,18,10,20,0,15,25,19,65,25,16,0,363
2024-03-19 20:30:00,17,25,37,52,0,9,24,5,22,0,13,31,13,53,25,13,0,339
2024-03-19 20:40:00,17,20,43,51,0,6,17,2,18,0,9,23,12,43,16,27,0,304
2024-03-19 20:50:00,12,14,29,50,0,3,17,4,18,0,10,20,14,57,18,11,0,277
2024-03-19 21:00:00,15,25,31,43,0,3,20,3,13,0,10,22,11,36,14,34,0,280
2024-03-19 21:10:00,14,12,34,42,0,7,18,7,19,0,10,17,13,41,14,23,0,271
2024-03-19 21:20:00,17,13,22,34,0,4,19,2,14,0,15,13,18,43,27,18,0,259
2024-03-19 21:30:00,17,13,26,33,0,1,10,0,7,0,15,29,15,68,20,28,0,282
2024-03-19 21:40:00,11,10,23,39,0,4,15,3,18,0,60,20,21,47,25,20,0,316
2024-03-19 21:50:00,16,19,21,28,0,7,15,1,12,0,12,22,12,46,13,25,0,249
2024-03-19 22:00:00,23,18,24,32,0,1,15,1,16,0,12,17,13,41,17,26,0,256
2024-03-19 22:10:00,9,24,14,22,0,5,7,1,8,0,14,31,20,58,26,21,0,260
2024-03-19 22:20:00,9,10,18,24,0,1,7,0,5,0,8,15,9,40,14,30,0,190
2024-03-19 22:30:00,12,12,14,23,0,0,13,0,7,0,9,23,10,36,12,26,0,197
2024-03-19 22:40:00,10,12,10,18,0,3,7,2,4,0,10,21,12,39,14,22,0,184
2024-03-19 22:50:00,10,13,15,19,0,1,6,0,5,0,5,17,6,29,11,27,0,164
2024-03-19 23:00:00,10,20,16,16,0,0,4,0,4,0,9,13,9,22,13,20,0,156
2024-03-19 23:10:00,6,18,9,17,0,3,12,2,10,0,7,17,10,32,9,28,0,180
2024-03-19 23:20:00,8,11,9,15,0,8,6,0,7,0,8,13,8,23,11,14,0,141
2024-03-19 23:30:00,7,9,7,9,0,1,3,2,3,0,6,9,6,11,9,17,0,99
2024-03-19 23:40:00,5,6,7,11,0,0,7,1,6,0,5,5,4,8,3,5,0,73
2024-03-19 23:50:00,3,4,7,12,0,1,5,0,4,0,4,7,5,11,5,14,0,82
2024-03-20 00:00:00,3,2,1,2,0,1,3,0,4,0,4,8,4,12,3,14,0,61
2024-03-20 00:10:00,6,4,7,8,0,0,4,0,2,0,2,10,2,13,3,15,0,76
2024-03-20 00:20:00,6,7,7,9,0,1,6,0,7,0,1,7,2,14,1,9,0,77
2024-03-20 00:30:00,3,5,3,6,0,0,2,0,3,0,3,6,3,6,4,9,0,53
2024-03-20 00:40:00,4,6,6,10,0,1,5,0,5,0,2,1,2,4,3,4,0,53
2024-03-20 00:50:00,1,1,1,5,0,0,5,2,5,0,2,2,2,2,3,7,0,38
2024-03-20 01:00:00,4,3,3,2,0,0,1,0,1,0,6,1,4,4,4,7,0,40
2024-03-20 01:10:00,3,1,2,2,0,0,0,0,0,0,1,4,1,10,2,8,0,34
2024-03-20 01:20:00,0,0,0,4,0,0,3,1,3,0,3,4,2,4,2,10,0,36
2024-03-20 01:30:00,5,5,3,5,0,0,2,0,2,0,1,4,1,8,2,11,0,49
2024-03-20 01:40:00,2,2,2,4,0,0,4,1,4,0,1,6,1,7,2,7,0,43
2024-03-20 01:50:00,1,1,1,4,0,0,3,0,3,0,0,3,0,5,0,3,0,24
2024-03-20 02:00:00,6,8,5,7,0,0,2,1,3,0,0,1,0,1,0,1,0,35
2024-03-20 02:10:00,2,2,2,5,0,0,3,0,2,0,0,4,0,4,0,6,0,30
2024-03-20 02:20:00,2,2,2,2,0,0,0,0,0,0,0,3,0,4,0,6,0,21
2024-03-20 02:30:00,5,6,4,3,0,0,1,0,0,0,1,0,1,0,1,1,0,23
2024-03-20 02:40:00,2,0,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,8
2024-03-20 02:50:00,1,1,1,2,0,0,1,0,1,0,0,3,0,3,0,4,0,17
2024-03-20 03:00:00,3,4,3,4,0,0,1,0,2,0,1,3,1,3,2,6,0,33
2024-03-20 03:10:00,5,4,4,5,0,0,1,0,1,0,1,2,1,3,2,3,0,32
2024-03-20 03:20:00,5,7,6,10,0,1,3,1,3,0,0,8,0,9,0,10,0,63
2024-03-20 03:30:00,2,2,2,2,0,0,1,0,1,0,0,2,0,4,0,3,0,19
2024-03-20 03:40:00,4,4,3,4,0,0,0,0,0,0,0,3,0,3,0,4,0,25
2024-03-20 03:50:00,3,2,4,2,0,0,0,0,0,0,0,5,1,6,2,8,0,33
2024-03-20 04:00:00,7,7,7,10,0,0,1,0,1,0,1,2,0,3,0,2,0,41
2024-03-20 04:10:00,8,6,7,8,0,0,2,0,2,0,2,4,3,5,6,7,0,60
2024-03-20 04:20:00,9,9,10,11,0,0,2,0,2,0,2,4,2,5,4,8,0,68
2024-03-20 04:30:00,11,11,11,15,0,0,3,0,4,0,2,2,1,5,1,3,0,69
2024-03-20 04:40:00,14,18,20,23,0,3,3,0,4,0,1,4,1,6,1,7,0,105
2024-03-20 04:50:00,19,20,31,37,0,1,10,1,10,0,1,6,1,7,2,5,0,151
2024-03-20 05:00:00,17,18,42,44,0,1,4,2,4,0,1,6,0,8,0,12,0,159
2024-03-20 05:10:00,20,20,87,71,0,0,16,0,9,0,2,8,2,11,3,9,0,258
2024-03-20 05:20:00,12,13,55,63,0,2,9,2,6,0,6,14,6,22,10,22,0,242
2024-03-20 05:30:00,15,14,77,78,0,3,11,4,8,0,6,13,9,25,11,12,0,286
2024-03-20 05:40:00,4,7,108,125,0,2,18,0,12,0,6,7,5,18,5,14,0,331
2024-03-20 05:50:00,2,7,106,117,0,1,17,0,15,0,10,14,13,17,22,14,0,355
2024-03-20 06:00:00,5,15,105,118,0,4,20,1,13,0,10,10,12,19,16,16,0,364
2024-03-20 06:10:00,9,26,93,111,0,5,18,6,15,0,10,22,18,36,16,21,0,406
2024-03-20 06:20:00,0,40,108,142,0,6,37,4,13,0,12,33,17,41,13,24,0,490
2024-03-20 06:30:00,5,53,115,149,1,2,27,2,19,0,16,38,16,48,15,28,0,534
2024-03-20 06:40:00,5,34,101,127,0,8,27,9,13,0,10,32,11,56,7,20,0,460
2024-03-20 06:50:00,2,37,98,133,2,3,30,2,18,0,16,35,20,47,17,45,0,505
2024-03-20 07:00:00,0,52,115,154,1,8,42,6,16,0,22,31,30,48,23,28,0,576
2024-03-20 07:10:00,8,47,117,154,0,6,34,6,18,0,19,33,30,46,19,28,0,565
2024-03-20 07:20:00,28,19,97,143,0,21,53,17,15,0,31,47,33,65,23,35,0,627
2024-03-20 07:30:00,21,21,96,139,1,20,39,14,7,0,18,34,16,60,13,21,0,520
2024-03-20 07:40:00,7,7,64,109,4,18,53,14,8,0,24,38,30,59,20,33,0,488
2024-03-20 07:50:00,15,15,78,130,1,30,59,15,11,0,19,23,19,34,10,12,0,471
2024-03-20 08:00:00,1,30,86,136,2,16,46,17,2,0,35,27,44,69,28,15,0,554
2024-03-20 08:10:00,3,27,90,141,0,14,57,17,2,0,29,67,25,86,22,20,0,600
2024-03-20 08:20:00,1,27,83,144,1,13,60,12,8,0,31,58,28,59,21,28,0,574
2024-03-20 08:30:00,2,19,94,134,0,14,38,14,10,0,23,43,25,59,19,27,0,521
2024-03-20 08:40:00,1,5,91,130,2,22,45,12,25,0,33,59,38,55,26,43,0,587
2024-03-20 08:50:00,0,37,95,145,0,37,55,8,4,0,35,48,33,54,22,31,0,604
2024-03-20 09:00:00,1,42,102,132,0,11,30,10,19,0,28,48,32,70,26,30,0,581
2024-03-20 09:10:00,8,24,85,118,0,5,33,6,19,0,16,61,21,77,15,34,0,522
2024-03-20 09:20:00,8,22,78,109,0,7,41,10,18,0,22,58,25,80,24,23,0,525
2024-03-20 09:30:00,1,34,91,121,0,11,36,8,23,0,23,50,28,71,20,22,0,539
2024-03-20 09:40:00,0,39,87,107,0,11,30,11,13,0,22,38,24,82,21,38,0,523
2024-03-20 09:50:00,2,45,77,116,2,4,45,3,13,0,29,40,31,62,24,20,0,513
2024-03-20 10:00:00,15,31,78,108,0,36,35,3,17,0,30,31,30,57,31,27,0,529
2024-03-20 10:10:00,5,25,80,108,0,14,39,7,22,0,19,46,20,74,17,27,0,503
2024-03-20 10:20:00,15,19,59,78,0,5,24,4,20,0,21,33,31,61,23,29,0,422
2024-03-20 10:30:00,12,28,74,97,0,6,23,7,15,0,22,49,31,63,23,37,0,487
2024-03-20 10:40:00,13,16,58,91,0,10,42,3,12,0,18,47,19,80,19,15,0,443
2024-03-20 10:50:00,12,33,71,97,0,6,31,4,13,0,21,44,27,115,23,26,0,523
2024-03-20 11:00:00,2,32,80,103,0,14,33,7,9,0,26,50,35,74,26,13,0,504
2024-03-20 11:10:00,12,26,47,80,0,6,34,1,16,0,25,49,31,69,26,23,0,445
2024-03-20 11:20:00,17,24,62,84,0,7,26,5,20,0,35,58,34,76,26,23,0,497
2024-03-20 11:30:00,9,25,67,98,0,10,42,9,12,0,24,47,23,74,21,13,0,474
2024-03-20 11:40:00,16,18,60,89,0,12,31,13,14,0,18,43,27,75,24,20,0,460
2024-03-20 11:50:00,15,14,60,93,0,12,43,7,14,0,30,51,30,86,22,21,0,498
2024-03-20 12:00:00,12,35,82,104,0,9,32,8,11,0,33,47,32,68,29,37,0,539
2024-03-20 12:10:00,15,33,75,103,0,13,39,8,22,0,26,57,32,79,20,21,0,543
2024-03-20 12:20:00,21,26,62,86,0,8,30,7,20,0,11,45,20,79,12,12,0,439
2024-03-20 12:30:00,15,36,80,109,0,165,43,12,21,0,19,48,21,95,20,5,0,689
2024-03-20 12:40:00,7,28,76,103,0,15,38,15,10,0,18,45,13,71,10,23,0,472
2024-03-20 12:50:00,7,22,72,103,0,6,29,12,16,0,30,59,31,90,23,6,0,506
2024-03-20 13:00:00,8,30,68,107,1,7,36,6,12,0,22,56,27,90,21,0,0,491
2024-03-20 13:10:00,5,17,63,97,3,10,36,10,14,0,19,54,45,91,18,0,0,482
2024-03-20 13:20:00,12,24,75,109,1,14,35,9,18,0,25,60,30,89,10,7,0,518
2024-03-20 13:30:00,12,35,64,89,0,9,31,13,10,0,20,52,20,79,10,0,0,444
2024-03-20 13:40:00,5,18,58,94,0,14,44,28,17,0,33,67,30,79,10,8,0,505
2024-03-20 13:50:00,6,21,69,110,1,11,41,6,14,0,29,55,24,86,13,6,0,492
2024-03-20 14:00:00,16,22,79,104,0,13,36,8,6,0,21,66,24,97,21,2,0,515
2024-03-20 14:10:00,8,22,60,97,0,18,45,15,17,0,26,71,27,86,13,10,0,515
2024-03-20 14:20:00,15,24,70,105,0,26,40,11,21,0,22,64,24,93,13,0,0,528
2024-03-20 14:30:00,14,25,61,90,0,79,40,9,16,0,23,60,27,86,17,1,0,548
2024-03-20 14:40:00,11,24,57,111,0,7,53,13,7,0,23,63,24,87,19,3,0,502
2024-03-20 14:50:00,15,20,78,104,0,19,38,13,10,0,16,71,18,101,16,1,0,520
2024-03-20 15:00:00,16,30,59,92,0,12,39,4,12,0,38,86,37,103,15,15,0,558
2024-03-20 15:10:00,16,32,65,101,0,18,44,8,16,0,27,61,28,85,10,7,0,518
2024-03-20 15:20:00,11,29,83,121,1,16,40,12,17,0,32,73,33,98,16,5,0,587
2024-03-20 15:30:00,14,33,81,116,0,11,39,11,13,0,20,82,27,104,14,20,0,585
2024-03-20 15:40:00,14,17,112,112,0,11,53,13,13,0,29,75,25,90,10,12,0,586
2024-03-20 15:50:00,25,27,57,91,0,15,42,10,14,0,20,51,33,78,11,14,0,488
2024-03-20 16:00:00,11,36,91,129,0,14,48,12,12,0,31,75,37,104,20,8,0,628
2024-03-20 16:10:00,17,30,64,111,0,13,53,12,4,0,31,60,27,90,12,9,0,533
2024-03-20 16:20:00,20,30,77,126,0,18,52,16,0,0,33,70,34,88,20,11,0,595
2024-03-20 16:30:00,26,28,74,100,0,14,37,8,18,0,27,40,35,74,22,12,0,515
2024-03-20 16:40:00,12,41,84,113,0,17,39,8,17,0,24,52,26,85,11,16,0,545
2024-03-20 16:50:00,16,21,63,95,0,17,36,10,16,0,21,71,52,92,17,13,0,540
2024-03-20 17:00:00,9,19,72,103,2,23,44,20,21,0,38,74,33,96,16,22,0,592
2024-03-20 17:10:00,13,21,65,104,0,169,42,11,16,0,30,60,30,87,12,12,0,672
2024-03-20 17:20:00,9,34,85,127,1,18,45,11,15,0,28,64,30,96,21,11,0,595
2024-03-20 17:30:00,6,26,67,111,2,15,46,7,6,0,29,74,32,104,16,7,0,548
2024-03-20 17:40:00,18,25,80,108,0,15,40,11,15,0,30,78,32,89,12,16,0,569
2024-03-20 17:50:00,18,16,70,107,0,25,46,12,12,0,29,67,30,91,17,14,0,554
2024-03-20 18:00:00,12,36,85,120,0,33,47,10,9,0,38,73,44,99,15,11,0,632
2024-03-20 18:10:00,17,17,56,90,0,19,49,11,16,0,29,68,22,95,9,4,0,502
2024-03-20 18:20:00,10,25,82,109,0,20,32,10,17,0,28,58,29,95,17,2,0,534
2024-03-20 18:30:00,11,28,61,85,0,137,33,14,18,0,29,77,35,105,19,1,0,653
2024-03-20 18:40:00,7,20,79,99,0,6,29,7,33,0,31,56,31,85,23,9,0,515
2024-03-20 18:50:00,14,18,45,62,0,17,22,14,20,0,21,39,26,100,19,1,0,418
2024-03-20 19:00:00,11,27,47,63,0,8,24,11,15,0,28,44,30,84,30,17,0,439
2024-03-20 19:10:00,9,20,34,55,0,13,35,8,21,0,18,35,21,68,30,15,0,382
2024-03-20 19:20:00,17,35,37,56,0,149,19,8,16,0,16,31,20,84,23,12,0,523
2024-03-20 19:30:00,19,32,51,76,0,10,26,5,11,0,21,40,33,71,40,22,0,457
2024-03-20 19:40:00,17,26,45,56,0,15,24,8,25,0,19,29,25,54,32,24,0,399
2024-03-20 19:50:00,11,28,38,61,0,6,25,1,17,0,19,38,37,63,40,12,0,396
2024-03-20 20:00:00,17,28,39,67,0,11,29,7,23,0,17,27,26,58,22,17,0,388
2024-03-20 20:10:00,23,28,48,57,0,4,14,6,12,0,18,30,19,67,23,22,0,371
