datetime,V11Z,V21Z,D21Z,D41Z,D42Z,D43Z,V211Z,V81Z,V91Z,V44Z,V321Z,Total
2024-03-03 15:40:00,2,0,52,8,8,12,5,33,6,10,4,140
2024-03-03 15:50:00,2,0,55,7,9,12,3,29,3,6,5,131
2024-03-03 16:00:00,3,2,51,7,9,13,6,17,1,11,9,129
2024-03-03 16:10:00,3,0,41,9,10,10,4,29,4,8,5,123
2024-03-03 16:20:00,2,0,49,6,6,10,9,22,7,5,5,121
2024-03-03 16:30:00,4,0,54,11,10,15,3,32,3,6,3,141
2024-03-03 16:40:00,5,1,44,3,2,5,5,28,2,5,6,106
2024-03-03 16:50:00,0,1,36,6,7,12,3,34,7,5,6,117
2024-03-03 17:00:00,4,0,43,8,10,12,0,27,6,6,2,118
2024-03-03 17:10:00,0,0,54,5,5,11,3,34,6,2,4,124
2024-03-03 17:20:00,1,1,42,10,12,9,1,20,5,8,6,115
2024-03-03 17:30:00,3,0,45,2,1,7,4,28,4,8,7,109
2024-03-03 17:40:00,1,0,44,4,3,9,4,31,4,6,4,110
2024-03-03 17:50:00,2,0,39,10,10,9,5,27,10,10,6,128
2024-03-03 18:00:00,2,1,38,10,11,16,1,26,3,4,5,117
2024-03-03 18:10:00,1,0,45,9,10,12,2,29,2,9,5,124
2024-03-03 18:20:00,3,0,42,4,5,9,3,20,2,6,1,95
2024-03-03 18:30:00,1,0,48,2,4,4,1,26,1,3,0,90
2024-03-03 18:40:00,1,0,43,1,1,7,2,26,2,1,1,85
2024-03-03 18:50:00,4,0,40,3,4,4,2,23,3,9,7,99
2024-03-03 19:00:00,4,0,38,4,4,8,2,26,5,6,3,100
2024-03-03 19:10:00,2,0,29,4,5,6,0,19,1,2,1,69
2024-03-03 19:20:00,3,0,28,3,3,3,1,22,1,6,18,88
2024-03-03 19:30:00,0,0,31,3,5,6,0,14,5,11,6,81
2024-03-03 19:40:00,1,0,29,2,2,3,0,17,3,6,4,67
2024-03-03 19:50:00,1,0,27,1,2,4,0,15,2,3,5,60
2024-03-03 20:00:00,3,1,22,4,5,7,0,17,2,5,1,67
2024-03-03 20:10:00,3,0,33,5,6,8,0,15,3,5,2,80
2024-03-03 20:20:00,0,0,29,4,4,6,0,14,2,0,0,59
2024-03-03 20:30:00,0,0,23,1,1,2,0,13,2,1,1,44
2024-03-03 20:40:00,0,0,37,3,3,3,0,21,0,0,0,67
2024-03-03 20:50:00,0,0,26,4,4,4,0,16,1,2,1,58
2024-03-03 21:00:00,0,0,23,1,1,1,0,15,3,0,0,44
2024-03-03 21:10:00,0,0,25,3,3,3,0,12,2,1,1,50
2024-03-03 21:20:00,0,0,25,3,3,4,3,14,3,2,0,57
2024-03-03 21:30:00,0,0,22,1,1,1,0,12,4,1,0,42
2024-03-03 21:40:00,1,0,20,1,1,3,0,13,1,4,10,54
2024-03-03 21:50:00,0,0,14,4,3,4,0,6,1,1,1,34
2024-03-03 22:00:00,2,0,23,1,1,2,0,8,1,1,1,40
2024-03-03 22:10:00,0,0,28,0,0,0,1,12,2,1,3,47
2024-03-03 22:20:00,1,0,14,1,2,4,1,14,0,0,2,39
2024-03-03 22:30:00,0,0,21,1,1,0,0,9,0,0,0,32
2024-03-03 22:40:00,0,0,13,10,10,6,0,3,0,0,0,42
2024-03-03 22:50:00,0,0,14,0,0,0,0,7,1,0,0,22
2024-03-03 23:00:00,0,0,5,0,0,4,0,4,1,0,0,14
2024-03-03 23:10:00,0,0,15,0,0,0,1,5,1,0,0,22
2024-03-03 23:20:00,0,0,11,4,4,5,0,7,1,0,0,32
2024-03-03 23:30:00,1,0,8,0,0,0,2,3,0,2,3,19
2024-03-03 23:40:00,0,0,7,0,0,0,0,2,1,0,0,10
2024-03-03 23:50:00,0,0,6,0,0,0,0,4,0,0,0,10
2024-03-04 00:00:00,0,0,10,1,1,1,0,3,0,0,0,16
2024-03-04 00:10:00,0,0,10,0,0,1,0,6,1,1,0,19
2024-03-04 00:20:00,0,0,6,2,2,2,0,3,0,0,0,15
2024-03-04 00:30:00,0,0,9,0,0,0,0,5,4,0,0,18
2024-03-04 00:40:00,0,0,5,0,0,0,0,3,3,1,0,12
2024-03-04 00:50:00,0,0,7,1,1,2,1,3,1,0,0,16
2024-03-04 01:00:00,0,0,1,0,0,0,0,1,2,0,0,4
2024-03-04 01:10:00,0,0,3,0,0,0,0,1,0,0,0,4
2024-03-04 01:20:00,0,0,9,0,0,0,0,4,2,0,0,15
2024-03-04 01:30:00,0,0,3,0,0,0,0,1,0,0,0,4
2024-03-04 01:40:00,0,0,2,0,0,0,0,1,0,0,0,3
2024-03-04 01:50:00,0,0,2,0,0,0,0,0,1,0,0,3
2024-03-04 02:00:00,0,0,1,0,0,0,0,0,0,0,0,1
2024-03-04 02:10:00,0,0,2,0,0,0,0,1,0,0,0,3
2024-03-04 02:20:00,0,0,1,0,0,0,0,0,1,0,0,2
2024-03-04 02:30:00,0,0,2,0,0,0,0,1,0,0,0,3
2024-03-04 02:40:00,0,0,1,0,0,0,0,1,0,0,0,2
2024-03-04 02:50:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-04 03:00:00,0,0,1,0,0,0,0,0,0,0,0,1
2024-03-04 03:10:00,0,0,3,0,0,0,0,1,0,0,0,4
2024-03-04 03:20:00,0,0,4,0,0,0,0,1,0,0,0,5
2024-03-04 03:30:00,0,0,2,0,0,0,0,0,0,0,0,2
2024-03-04 03:40:00,0,0,1,0,0,0,0,1,0,0,0,2
2024-03-04 03:50:00,0,0,6,0,0,0,0,3,1,0,0,10
2024-03-04 04:00:00,0,0,1,0,0,0,0,0,0,0,0,1
2024-03-04 04:10:00,0,0,7,0,0,0,0,6,1,0,0,14
2024-03-04 04:20:00,0,0,7,0,0,1,0,5,1,0,0,14
2024-03-04 04:30:00,0,0,8,0,0,0,0,6,1,0,0,15
2024-03-04 04:40:00,0,0,11,1,2,2,1,8,2,1,1,29
2024-03-04 04:50:00,2,0,18,0,0,0,1,22,4,0,0,47
2024-03-04 05:00:00,0,1,17,0,0,0,0,15,1,0,0,34
2024-03-04 05:10:00,0,1,19,0,0,0,0,16,0,0,0,36
2024-03-04 05:20:00,0,0,17,0,0,0,0,13,0,1,0,31
2024-03-04 05:30:00,0,2,31,3,4,4,2,18,1,2,2,69
2024-03-04 05:40:00,0,1,37,1,1,1,2,28,6,0,2,79
2024-03-04 05:50:00,1,1,34,1,1,2,2,22,9,2,3,78
2024-03-04 06:00:00,1,1,34,0,0,1,2,21,0,0,1,61
2024-03-04 06:10:00,0,2,39,0,0,0,1,28,1,1,1,73
2024-03-04 06:20:00,0,0,51,0,0,0,3,28,5,1,0,88
2024-03-04 06:30:00,3,1,46,2,2,3,0,24,5,6,4,96
2024-03-04 06:40:00,3,1,56,1,1,1,0,28,15,1,3,110
2024-03-04 06:50:00,3,0,46,0,0,0,2,29,10,4,3,97
2024-03-04 07:00:00,1,2,52,2,1,4,2,27,2,5,9,107
2024-03-04 07:10:00,4,3,61,8,8,7,2,34,8,5,11,151
2024-03-04 07:20:00,2,0,61,6,6,7,2,27,20,12,10,153
2024-03-04 07:30:00,1,0,70,4,3,3,4,31,8,13,13,150
2024-03-04 07:40:00,2,0,74,15,18,15,4,22,22,15,11,198
2024-03-04 07:50:00,4,1,59,4,3,7,4,27,8,8,6,131
2024-03-04 08:00:00,10,2,62,8,11,9,0,26,10,8,9,155
2024-03-04 08:10:00,2,1,57,5,6,6,1,35,15,11,11,150
2024-03-04 08:20:00,5,2,68,1,1,5,1,29,13,11,6,142
2024-03-04 08:30:00,1,0,68,7,9,16,3,32,13,8,8,165
2024-03-04 08:40:00,2,0,63,7,8,8,3,33,9,7,9,149
2024-03-04 08:50:00,1,0,45,4,5,7,2,21,8,9,9,111
2024-03-04 09:00:00,5,0,54,1,3,3,2,31,3,5,4,111
2024-03-04 09:10:00,1,0,53,4,11,8,1,22,6,39,6,151
2024-03-04 09:20:00,3,0,58,4,3,4,2,28,7,6,7,122
2024-03-04 09:30:00,3,0,67,6,6,6,2,36,2,5,6,139
2024-03-04 09:40:00,0,0,54,5,5,7,2,25,3,11,7,119
2024-03-04 09:50:00,4,0,47,6,8,7,3,29,1,10,6,121
2024-03-04 10:00:00,5,0,38,9,8,9,0,23,3,10,8,113
2024-03-04 10:10:00,3,0,34,4,7,7,0,21,5,60,7,148
2024-03-04 10:20:00,2,0,53,5,7,7,2,25,5,8,4,118
2024-03-04 10:30:00,4,0,51,8,7,7,2,25,5,6,5,120
2024-03-04 10:40:00,1,0,43,6,6,7,1,27,4,5,7,107
2024-03-04 10:50:00,4,0,53,4,4,4,0,25,5,9,9,117
2024-03-04 11:00:00,2,0,40,1,2,5,5,30,4,6,3,98
2024-03-04 11:10:00,4,0,46,3,4,6,0,24,5,8,2,102
2024-03-04 11:20:00,4,0,37,9,9,8,2,20,16,13,7,125
2024-03-04 11:30:00,6,0,43,2,3,4,0,20,6,13,7,104
2024-03-04 11:40:00,3,0,54,4,5,9,0,25,4,4,4,112
2024-03-04 11:50:00,2,0,48,5,5,6,2,29,9,13,7,126
2024-03-04 12:00:00,4,0,45,7,10,9,0,25,2,7,5,114
2024-03-04 12:10:00,6,1,49,6,6,7,3,23,4,9,6,120
2024-03-04 12:20:00,3,0,48,5,5,8,1,24,3,5,5,107
2024-03-04 12:30:00,5,0,42,2,2,5,0,27,5,6,7,101
2024-03-04 12:40:00,2,0,47,7,7,8,0,22,6,9,9,117
2024-03-04 12:50:00,5,0,51,0,3,3,1,29,4,10,11,117
2024-03-04 13:00:00,3,0,48,5,5,9,1,24,8,9,7,119
2024-03-04 13:10:00,2,1,50,5,6,7,1,33,7,11,9,132
2024-03-04 13:20:00,1,1,37,5,4,5,0,29,5,9,8,104
2024-03-04 13:30:00,5,0,37,2,2,7,1,33,5,7,8,107
2024-03-04 13:40:00,3,0,40,3,3,6,4,27,7,8,5,106
2024-03-04 13:50:00,2,0,42,6,6,7,0,32,3,6,4,108
2024-03-04 14:00:00,0,0,52,5,4,7,1,27,3,10,8,117
2024-03-04 14:10:00,6,0,35,3,4,7,1,28,4,5,4,97
2024-03-04 14:20:00,3,3,38,6,8,10,1,31,4,6,6,116
2024-03-04 14:30:00,3,2,44,7,7,7,2,23,5,7,5,112
2024-03-04 14:40:00,3,1,47,9,9,9,2,27,9,10,11,137
2024-03-04 14:50:00,5,0,48,4,5,6,2,36,9,13,9,137
2024-03-04 15:00:00,6,0,56,5,6,11,1,32,5,15,15,152
2024-03-04 15:10:00,1,1,39,2,3,6,2,25,9,12,7,107
2024-03-04 15:20:00,6,2,51,2,4,8,3,30,14,10,7,137
2024-03-04 15:30:00,2,0,27,5,7,12,1,26,5,12,12,109
2024-03-04 15:40:00,4,0,43,9,10,15,6,26,7,13,8,141
2024-03-04 15:50:00,2,0,48,7,8,10,6,26,13,16,10,146
2024-03-04 16:00:00,2,0,40,6,6,11,3,27,8,9,10,122
2024-03-04 16:10:00,2,0,47,3,4,9,3,23,7,8,8,114
2024-03-04 16:20:00,3,0,49,4,6,5,5,29,7,14,13,135
2024-03-04 16:30:00,5,0,49,1,3,4,0,30,9,16,8,125
2024-03-04 16:40:00,1,0,48,2,2,4,6,33,5,6,3,110
2024-03-04 16:50:00,5,0,48,7,7,10,5,26,4,13,10,135
2024-03-04 17:00:00,2,0,52,10,13,14,0,23,5,16,9,144
2024-03-04 17:10:00,3,0,37,8,13,12,1,24,0,11,14,123
2024-03-04 17:20:00,4,1,54,3,3,4,1,22,3,10,5,110
2024-03-04 17:30:00,1,0,45,3,5,4,0,26,5,5,10,104
2024-03-04 17:40:00,6,0,55,2,4,6,4,26,6,13,7,129
2024-03-04 17:50:00,6,0,51,8,11,20,1,24,6,18,13,158
2024-03-04 18:00:00,4,0,41,13,17,20,2,26,4,8,11,146
2024-03-04 18:10:00,1,0,58,7,11,11,1,21,7,8,6,131
2024-03-04 18:20:00,1,0,52,7,7,8,3,24,5,5,5,117
2024-03-04 18:30:00,2,0,44,6,6,5,1,28,1,6,4,103
2024-03-04 18:40:00,2,0,49,2,3,5,2,25,3,7,4,102
2024-03-04 18:50:00,2,0,44,3,6,13,0,26,3,7,7,111
2024-03-04 19:00:00,2,0,44,4,5,12,0,19,3,4,2,95
2024-03-04 19:10:00,0,0,36,6,5,8,2,20,2,8,5,92
2024-03-04 19:20:00,2,1,49,7,8,14,0,18,2,10,4,115
2024-03-04 19:30:00,2,0,50,2,1,3,0,28,3,7,3,99
2024-03-04 19:40:00,4,0,40,5,5,8,0,25,2,5,3,97
2024-03-04 19:50:00,1,2,32,10,11,13,1,17,3,8,3,101
2024-03-04 20:00:00,2,0,36,4,5,7,0,16,0,3,2,75
2024-03-04 20:10:00,0,0,41,3,3,3,0,19,4,2,1,76
2024-03-04 20:20:00,1,0,31,2,2,2,0,12,1,1,2,54
2024-03-04 20:30:00,0,0,27,2,2,3,0,18,2,1,2,57
2024-03-04 20:40:00,0,0,32,1,1,3,1,10,1,0,1,50
2024-03-04 20:50:00,0,0,30,3,3,3,0,22,4,2,3,70
2024-03-04 21:00:00,0,0,29,1,1,2,0,19,2,3,4,61
2024-03-04 21:10:00,0,1,27,7,10,10,0,14,1,5,3,78
2024-03-04 21:20:00,1,0,18,3,5,2,1,5,0,3,4,42
2024-03-04 21:30:00,0,0,21,6,6,5,0,11,0,0,0,49
2024-03-04 21:40:00,0,1,29,2,2,3,1,18,6,5,3,70
2024-03-04 21:50:00,2,0,18,2,2,4,0,11,1,4,5,49
2024-03-04 22:00:00,1,0,18,0,0,0,0,10,4,2,1,36
2024-03-04 22:10:00,0,0,26,10,11,10,0,15,1,0,9,82
2024-03-04 22:20:00,1,0,29,4,7,4,0,16,2,6,5,74
2024-03-04 22:30:00,1,1,21,0,0,0,0,6,1,3,2,35
2024-03-04 22:40:00,2,0,25,0,0,0,2,10,1,3,0,43
2024-03-04 22:50:00,0,0,10,0,0,0,0,6,0,0,0,16
2024-03-04 23:00:00,1,0,18,0,0,0,0,3,2,1,0,25
2024-03-04 23:10:00,0,1,12,0,0,0,0,8,2,1,0,24
2024-03-04 23:20:00,0,0,14,0,0,1,0,4,1,2,3,25
2024-03-04 23:30:00,0,0,10,0,0,0,0,5,0,0,0,15
2024-03-04 23:40:00,0,0,6,0,0,0,0,2,2,0,0,10
2024-03-04 23:50:00,0,0,6,2,2,2,0,2,3,0,0,17
2024-03-05 00:00:00,0,0,5,0,0,0,0,1,0,0,0,6
2024-03-05 00:10:00,0,0,10,0,0,0,0,4,3,1,1,19
2024-03-05 00:20:00,1,0,10,1,1,1,0,3,0,0,0,17
2024-03-05 00:30:00,0,0,5,0,0,0,0,1,2,0,0,8
2024-03-05 00:40:00,0,0,5,0,0,0,0,6,0,0,0,11
2024-03-05 00:50:00,0,0,6,0,0,0,0,4,1,1,0,12
2024-03-05 01:00:00,0,0,2,0,0,2,0,2,0,0,0,6
2024-03-05 01:10:00,0,0,5,0,0,0,0,3,2,1,2,13
2024-03-05 01:20:00,0,0,2,0,0,0,0,3,0,0,0,5
2024-03-05 01:30:00,0,0,1,0,0,0,0,0,0,0,0,1
2024-03-05 01:40:00,0,0,3,0,0,0,0,2,0,0,0,5
2024-03-05 01:50:00,0,0,0,1,1,0,0,1,0,0,0,3
2024-03-05 02:00:00,0,0,1,0,0,1,0,2,0,0,0,4
2024-03-05 02:10:00,0,0,1,0,0,0,0,0,0,0,0,1
2024-03-05 02:20:00,0,0,3,0,0,0,0,3,0,0,0,6
2024-03-05 02:30:00,0,0,3,0,0,0,0,4,2,0,0,9
2024-03-05 02:40:00,0,0,4,0,0,0,0,4,1,0,0,9
2024-03-05 02:50:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-05 03:00:00,0,0,1,0,0,0,0,0,0,0,0,1
2024-03-05 03:10:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-05 03:20:00,0,0,2,0,0,0,0,0,0,0,0,2
2024-03-05 03:30:00,0,0,4,0,0,0,0,1,0,0,0,5
2024-03-05 03:40:00,0,0,2,0,0,0,0,3,0,0,0,5
2024-03-05 03:50:00,0,0,4,0,0,0,0,5,0,0,0,9
2024-03-05 04:00:00,0,0,1,0,0,0,0,1,0,0,0,2
2024-03-05 04:10:00,0,0,4,0,0,0,0,3,0,0,0,7
2024-03-05 04:20:00,0,0,5,0,0,0,0,4,0,0,0,9
2024-03-05 04:30:00,0,0,8,1,1,1,0,6,0,0,0,17
2024-03-05 04:40:00,0,0,14,1,1,1,1,7,0,1,1,27
2024-03-05 04:50:00,0,1,13,0,0,0,0,16,2,0,0,32
2024-03-05 05:00:00,0,0,15,0,0,0,0,11,0,1,1,28
2024-03-05 05:10:00,0,2,16,0,0,0,0,15,4,0,0,37
2024-03-05 05:20:00,0,0,17,0,0,0,1,19,0,0,1,38
2024-03-05 05:30:00,0,1,30,1,1,1,2,17,4,1,2,60
2024-03-05 05:40:00,0,2,44,3,4,3,3,28,1,0,1,89
2024-03-05 05:50:00,3,1,34,0,0,0,1,23,2,1,4,69
2024-03-05 06:00:00,0,1,32,1,1,1,2,28,4,0,0,70
2024-03-05 06:10:00,0,1,44,2,1,1,0,25,2,1,0,77
2024-03-05 06:20:00,1,1,60,0,0,0,1,33,5,1,3,105
2024-03-05 06:30:00,1,0,47,0,0,0,3,33,4,1,1,90
2024-03-05 06:40:00,2,1,54,4,4,5,3,31,8,3,0,115
2024-03-05 06:50:00,0,0,45,2,3,3,2,37,5,1,3,101
2024-03-05 07:00:00,1,3,52,5,6,5,0,24,6,3,2,107
2024-03-05 07:10:00,3,1,53,1,2,5,0,37,8,7,6,123
2024-03-05 07:20:00,4,0,71,3,5,7,6,33,15,8,3,155
2024-03-05 07:30:00,3,0,69,10,12,7,1,24,5,9,12,152
2024-03-05 07:40:00,4,0,82,9,15,11,4,27,19,31,15,217
2024-03-05 07:50:00,5,0,69,8,5,7,4,26,7,6,4,141
2024-03-05 08:00:00,5,0,57,6,5,8,2,35,9,14,6,147
2024-03-05 08:10:00,3,1,65,7,7,9,1,31,7,7,5,143
2024-03-05 08:20:00,3,1,73,3,5,9,2,35,7,21,7,166
2024-03-05 08:30:00,7,0,59,10,11,9,4,25,9,16,10,160
2024-03-05 08:40:00,1,1,54,7,9,11,1,29,7,8,5,133
2024-03-05 08:50:00,4,0,52,7,10,12,3,32,5,14,9,148
2024-03-05 09:00:00,3,1,57,7,7,11,2,33,6,9,6,142
2024-03-05 09:10:00,4,0,61,5,8,8,3,30,7,10,11,147
2024-03-05 09:20:00,3,0,57,4,3,6,2,36,3,7,7,128
2024-03-05 09:30:00,3,0,56,4,4,5,0,33,10,8,8,131
2024-03-05 09:40:00,2,0,59,5,10,10,0,30,3,7,10,136
2024-03-05 09:50:00,1,0,48,3,4,2,0,32,6,5,5,106
2024-03-05 10:00:00,1,0,58,8,9,8,0,28,3,6,7,128
2024-03-05 10:10:00,6,0,44,1,2,4,1,30,5,7,4,104
2024-03-05 10:20:00,2,0,52,3,5,8,1,24,5,10,5,115
2024-03-05 10:30:00,4,0,58,1,1,2,1,27,6,5,4,109
2024-03-05 10:40:00,2,0,42,2,2,5,2,31,8,12,8,114
2024-03-05 10:50:00,2,0,44,4,4,10,1,26,3,7,5,106
2024-03-05 11:00:00,3,0,43,1,2,4,1,22,6,5,2,89
2024-03-05 11:10:00,2,0,49,7,8,8,0,35,5,7,4,125
2024-03-05 11:20:00,1,0,53,2,2,4,1,18,8,8,7,104
2024-03-05 11:30:00,5,0,49,2,2,2,0,25,3,6,8,102
2024-03-05 11:40:00,3,0,49,7,7,7,1,32,7,6,6,125
2024-03-05 11:50:00,3,1,55,3,3,8,0,27,5,11,7,123
2024-03-05 12:00:00,1,0,42,3,3,4,0,28,6,3,3,93
2024-03-05 12:10:00,5,0,53,5,6,6,1,30,2,4,3,115
2024-03-05 12:20:00,4,0,44,3,5,7,1,28,6,14,7,119
2024-03-05 12:30:00,5,1,48,7,6,5,1,26,3,11,8,121
2024-03-05 12:40:00,1,0,52,7,8,8,4,29,4,8,9,130
2024-03-05 12:50:00,4,0,38,5,6,8,0,20,2,15,11,109
2024-03-05 13:00:00,3,1,49,1,2,3,0,27,3,7,5,101
2024-03-05 13:10:00,1,0,51,4,4,4,3,29,6,7,5,114
2024-03-05 13:20:00,3,0,47,4,4,5,0,24,2,11,6,106
2024-03-05 13:30:00,2,0,54,1,1,5,1,28,6,12,11,121
2024-03-05 13:40:00,3,0,55,6,6,9,0,29,5,11,4,128
2024-03-05 13:50:00,4,1,41,3,6,7,1,29,4,9,8,113
2024-03-05 14:00:00,3,0,45,3,3,7,0,35,6,9,7,118
2024-03-05 14:10:00,4,0,43,5,6,8,2,31,3,6,7,115
2024-03-05 14:20:00,1,1,42,3,2,1,2,34,0,16,5,107
2024-03-05 14:30:00,4,1,40,3,4,6,3,31,7,7,8,114
2024-03-05 14:40:00,3,0,57,5,3,6,1,24,2,4,2,107
2024-03-05 14:50:00,6,0,52,2,4,7,0,26,3,10,8,118
2024-03-05 15:00:00,6,0,58,7,10,7,1,26,8,14,10,147
2024-03-05 15:10:00,5,0,65,2,3,5,0,28,5,11,9,133
2024-03-05 15:20:00,1,0,51,9,9,11,0,33,3,10,13,140
2024-03-05 15:30:00,1,1,46,6,5,5,1,30,7,11,17,130
2024-03-05 15:40:00,2,1,43,6,8,9,3,22,5,13,11,123
2024-03-05 15:50:00,1,0,41,7,10,14,6,24,11,9,10,133
2024-03-05 16:00:00,2,1,36,6,11,13,3,13,2,20,16,123
2024-03-05 16:10:00,6,2,47,1,1,9,0,35,3,10,7,121
2024-03-05 16:20:00,1,1,47,4,4,5,5,21,7,10,11,116
2024-03-05 16:30:00,2,2,50,6,4,6,3,27,6,8,6,120
2024-03-05 16:40:00,3,1,39,7,10,9,3,22,5,12,8,119
2024-03-05 16:50:00,2,1,38,12,13,16,4,22,6,7,8,129
2024-03-05 17:00:00,3,0,32,12,12,18,2,23,8,15,14,139
2024-03-05 17:10:00,4,2,36,7,8,8,1,29,5,7,9,116
2024-03-05 17:20:00,4,0,34,6,7,10,3,23,7,10,13,117
2024-03-05 17:30:00,3,2,40,7,8,7,2,31,10,12,7,129
2024-03-05 17:40:00,2,1,46,5,6,13,2,18,4,10,6,113
2024-03-05 17:50:00,2,1,39,10,9,18,1,24,4,12,10,130
2024-03-05 18:00:00,3,0,43,13,13,20,1,26,5,14,11,149
2024-03-05 18:10:00,1,0,43,12,12,9,1,19,7,4,7,115
2024-03-05 18:20:00,2,0,42,9,7,9,3,24,6,10,3,115
2024-03-05 18:30:00,6,0,40,7,32,6,2,27,7,8,5,140
2024-03-05 18:40:00,2,0,41,4,4,4,0,25,5,11,6,102
2024-03-05 18:50:00,1,0,38,7,8,12,1,23,14,11,6,121
2024-03-05 19:00:00,3,0,35,10,9,12,0,23,5,5,4,106
2024-03-05 19:10:00,3,0,45,6,7,7,0,20,3,7,3,101
2024-03-05 19:20:00,4,0,40,1,3,6,2,26,4,8,5,99
2024-03-05 19:30:00,2,0,36,7,7,12,0,22,3,5,3,97
2024-03-05 19:40:00,3,0,40,6,10,8,1,19,2,7,4,100
2024-03-05 19:50:00,2,1,35,7,7,10,0,21,6,6,2,97
2024-03-05 20:00:00,1,1,39,7,8,9,2,19,1,4,2,93
2024-03-05 20:10:00,0,0,35,8,6,8,0,23,5,4,2,91
2024-03-05 20:20:00,0,0,31,3,4,4,0,19,1,1,1,64
2024-03-05 20:30:00,1,0,34,7,8,10,1,25,1,4,4,95
2024-03-05 20:40:00,1,1,30,1,2,3,1,20,3,5,5,72
2024-03-05 20:50:00,0,0,34,5,6,6,1,17,1,0,1,71
2024-03-05 21:00:00,1,0,19,10,12,8,0,15,2,1,1,69
2024-03-05 21:10:00,3,0,42,1,3,5,1,26,3,2,2,88
2024-03-05 21:20:00,2,1,32,4,3,3,1,13,1,2,3,65
2024-03-05 21:30:00,2,0,26,5,5,3,0,9,1,3,2,56
2024-03-05 21:40:00,1,0,33,0,0,0,1,17,4,4,2,62
2024-03-05 21:50:00,1,0,32,3,2,5,2,15,4,2,1,67
2024-03-05 22:00:00,0,0,28,3,3,3,0,12,1,2,2,54
2024-03-05 22:10:00,2,0,21,1,1,1,0,11,0,1,1,39
2024-03-05 22:20:00,1,0,30,1,1,2,0,17,2,5,2,61
2024-03-05 22:30:00,0,0,28,1,1,1,2,17,2,3,2,57
2024-03-05 22:40:00,1,0,23,2,3,4,0,14,0,1,0,48
2024-03-05 22:50:00,3,0,22,3,3,4,0,9,1,2,0,47
2024-03-05 23:00:00,2,0,26,4,4,4,0,8,0,1,1,50
2024-03-05 23:10:00,2,0,21,2,3,3,0,6,2,1,1,41
2024-03-05 23:20:00,1,0,17,0,0,0,0,7,2,1,0,28
2024-03-05 23:30:00,0,0,10,4,4,2,0,5,2,1,1,29
2024-03-05 23:40:00,0,0,12,3,3,2,0,6,0,0,1,27
2024-03-05 23:50:00,0,0,8,0,0,0,0,3,0,0,0,11
2024-03-06 00:00:00,0,0,4,0,0,0,0,3,0,0,0,7
2024-03-06 00:10:00,1,0,6,0,0,0,0,3,0,0,1,11
2024-03-06 00:20:00,1,0,7,0,0,0,0,4,0,0,0,12
2024-03-06 00:30:00,0,0,7,0,0,0,0,5,4,0,0,16
2024-03-06 00:40:00,0,0,9,1,1,1,0,5,3,0,0,20
2024-03-06 00:50:00,0,0,9,2,2,2,0,6,1,1,0,23
2024-03-06 01:00:00,0,0,13,1,1,1,0,4,1,0,1,22
2024-03-06 01:10:00,0,0,7,2,2,2,0,4,1,0,0,18
2024-03-06 01:20:00,0,0,7,0,0,0,0,5,0,0,0,12
2024-03-06 01:30:00,0,0,1,0,0,0,0,1,0,0,0,2
2024-03-06 01:40:00,1,0,5,0,0,0,0,3,0,0,0,9
2024-03-06 01:50:00,0,0,1,0,0,0,0,1,0,0,0,2
2024-03-06 02:00:00,0,0,2,0,1,0,1,1,0,0,0,5
2024-03-06 02:10:00,0,0,1,1,2,1,0,2,0,0,0,7
2024-03-06 02:20:00,0,0,1,0,0,0,0,0,0,0,1,2
2024-03-06 02:30:00,0,0,3,0,0,0,0,2,0,0,0,5
2024-03-06 02:40:00,0,0,2,0,0,0,0,0,0,0,0,2
2024-03-06 02:50:00,0,0,1,2,2,2,0,1,0,0,0,8
2024-03-06 03:00:00,0,0,2,0,0,0,0,1,0,0,2,5
2024-03-06 03:10:00,0,1,1,0,0,0,0,0,0,0,0,2
2024-03-06 03:20:00,0,0,5,0,0,0,0,2,0,0,0,7
2024-03-06 03:30:00,0,0,3,0,0,0,0,2,0,0,0,5
2024-03-06 03:40:00,0,0,1,0,0,0,0,1,0,0,0,2
2024-03-06 03:50:00,2,0,6,0,0,0,0,3,1,0,0,12
2024-03-06 04:00:00,0,0,4,0,0,0,0,4,1,0,1,10
2024-03-06 04:10:00,0,0,8,0,0,0,0,5,2,0,0,15
2024-03-06 04:20:00,0,0,6,0,0,0,0,9,1,0,0,16
2024-03-06 04:30:00,1,1,10,2,2,1,1,6,0,2,3,29
2024-03-06 04:40:00,0,0,12,0,0,0,0,11,0,0,0,23
2024-03-06 04:50:00,0,0,12,0,0,0,0,12,0,0,0,24
2024-03-06 05:00:00,0,1,17,0,0,0,0,13,0,0,0,31
2024-03-06 05:10:00,0,1,16,0,0,0,0,10,1,0,0,28
2024-03-06 05:20:00,0,0,18,0,0,0,1,15,1,1,1,37
2024-03-06 05:30:00,0,3,32,1,1,2,3,20,1,1,1,65
2024-03-06 05:40:00,0,2,34,1,1,1,3,22,3,0,2,69
2024-03-06 05:50:00,0,3,28,1,1,3,2,17,5,0,1,61
2024-03-06 06:00:00,0,0,35,0,0,0,0,26,1,0,2,64
2024-03-06 06:10:00,1,1,52,4,4,3,0,36,1,3,1,106
