datetime,D20Z,D21Z,D22Z,V23Z,V24Z,D51Z,D52Z,D54Z,V55Z,V56Z,D80Z,D81Z,D82Z,V83Z,V84Z,V85Z,D110Z,D111Z,D112Z,V113Z,V114Z,V115Z,V116Z,V117Z,V118Z,Total
2024-03-02 11:30:00,9,25,38,15,37,45,0,30,36,0,21,77,0,20,9,4,2,93,29,47,55,2,7,92,39,732
2024-03-02 11:40:00,8,38,59,9,31,47,0,30,27,1,27,65,0,20,5,8,0,97,41,42,52,1,25,89,46,768
2024-03-02 11:50:00,8,27,42,15,33,57,0,38,41,0,17,63,0,15,4,6,0,87,36,44,61,2,12,76,52,736
2024-03-02 12:00:00,9,38,48,12,50,44,0,25,34,0,29,90,0,16,6,1,0,84,35,41,51,3,20,80,51,767
2024-03-02 12:10:00,17,52,45,20,31,60,0,34,30,0,20,80,0,11,10,5,0,105,42,34,47,4,16,95,53,811
2024-03-02 12:20:00,13,42,51,15,32,49,0,24,32,0,24,70,1,11,3,7,2,87,26,37,38,5,19,68,44,700
2024-03-02 12:30:00,13,40,48,10,40,376,0,38,35,0,21,77,1,16,4,4,0,99,40,33,50,2,14,91,41,1093
2024-03-02 12:40:00,12,38,58,17,36,576,2,71,43,1,16,59,0,13,26,5,0,102,44,39,50,25,25,78,53,1389
2024-03-02 12:50:00,12,40,55,20,31,211,0,31,34,0,22,99,0,25,3,11,0,100,35,39,48,21,17,93,52,999
2024-03-02 13:00:00,7,36,64,8,23,512,0,171,43,0,20,67,3,17,8,1,2,104,43,36,58,2,25,81,46,1377
2024-03-02 13:10:00,8,42,48,14,25,275,0,89,34,0,17,77,0,18,8,1,0,121,52,30,56,7,23,83,56,1084
2024-03-02 13:20:00,4,35,52,7,27,60,0,36,43,0,19,60,0,13,8,4,1,109,40,33,46,3,19,99,65,783
2024-03-02 13:30:00,6,32,63,7,45,50,0,24,36,0,15,63,0,20,6,4,0,104,53,41,60,3,20,90,56,798
2024-03-02 13:40:00,14,48,57,15,39,43,0,24,42,0,10,62,0,18,1,4,0,120,45,29,44,4,32,79,60,790
2024-03-02 13:50:00,13,39,51,5,27,52,0,31,35,0,23,81,0,16,7,1,0,142,42,37,69,2,28,109,53,863
2024-03-02 14:00:00,10,34,64,11,29,40,0,22,30,0,21,85,0,11,6,11,0,155,50,14,52,4,27,98,68,842
2024-03-02 14:10:00,13,63,61,22,30,51,0,38,30,0,29,89,0,13,11,8,2,159,47,22,43,7,18,89,52,897
2024-03-02 14:20:00,18,52,61,8,39,318,0,32,51,0,31,89,0,16,9,5,4,195,41,11,47,1,29,56,68,1181
2024-03-02 14:30:00,8,31,63,9,34,493,0,216,32,0,19,85,0,17,10,5,3,127,46,25,55,6,29,89,55,1457
2024-03-02 14:40:00,11,49,63,18,20,552,0,87,43,0,20,92,0,12,10,5,0,121,58,20,51,1,33,72,66,1404
2024-03-02 14:50:00,10,46,48,15,27,359,0,102,48,0,21,86,0,13,7,4,0,122,37,24,42,4,22,86,52,1175
2024-03-02 15:00:00,20,48,70,20,35,847,0,407,34,0,15,66,1,18,9,9,4,111,38,32,48,6,13,87,61,1999
2024-03-02 15:10:00,18,60,59,19,27,48,0,36,24,0,19,64,0,22,3,9,0,107,49,43,46,4,26,85,53,821
2024-03-02 15:20:00,9,31,41,15,17,48,0,31,36,0,18,74,0,22,10,2,0,100,40,40,54,2,11,72,46,719
2024-03-02 15:30:00,8,33,52,18,31,36,0,25,33,0,13,57,0,14,9,2,2,85,33,29,51,5,19,61,44,660
2024-03-02 15:40:00,10,41,47,9,41,40,0,23,36,0,10,44,0,19,8,2,0,80,42,37,50,7,30,76,57,709
2024-03-02 15:50:00,10,36,57,20,35,37,0,23,36,0,18,68,0,26,22,14,0,77,26,38,40,2,17,67,48,717
2024-03-02 16:00:00,11,42,59,13,41,626,0,26,24,0,13,135,2,15,10,5,0,51,36,36,49,2,21,50,58,1325
2024-03-02 16:10:00,8,35,58,17,46,190,0,49,43,0,9,50,0,16,9,7,0,70,40,32,45,5,23,57,56,865
2024-03-02 16:20:00,7,35,44,15,31,455,1,142,36,1,21,71,0,17,10,6,0,73,28,25,35,4,9,53,45,1164
2024-03-02 16:30:00,11,26,41,14,40,326,1,47,37,1,16,58,0,17,10,3,0,64,25,37,41,4,12,62,41,934
2024-03-02 16:40:00,3,22,55,10,23,231,0,43,38,0,10,58,0,16,1,7,0,81,38,32,53,6,13,75,44,859
2024-03-02 16:50:00,10,34,48,13,36,1039,0,27,31,0,18,57,0,17,14,6,1,89,35,38,51,10,31,84,51,1740
2024-03-02 17:00:00,9,40,54,21,41,99,0,52,34,0,11,49,0,16,11,5,1,84,32,31,50,2,40,73,48,803
2024-03-02 17:10:00,7,27,48,16,30,52,0,23,36,0,16,69,0,15,12,5,2,93,40,35,46,5,27,77,57,738
2024-03-02 17:20:00,9,31,57,13,41,60,0,38,43,0,18,72,2,20,14,6,0,94,38,29,41,2,18,69,49,764
2024-03-02 17:30:00,5,30,47,17,29,69,0,37,42,0,19,74,1,10,4,3,1,95,34,35,39,1,30,82,42,746
2024-03-02 17:40:00,5,31,55,12,32,67,0,39,40,0,14,75,0,21,12,7,1,97,39,30,45,7,28,72,50,779
2024-03-02 17:50:00,7,40,47,25,36,67,1,40,27,0,14,97,0,13,11,2,0,93,35,37,44,2,40,77,49,804
2024-03-02 18:00:00,7,35,39,17,31,343,1,82,14,0,25,90,6,15,7,3,1,73,25,42,47,3,27,69,39,1041
2024-03-02 18:10:00,8,27,47,22,31,246,0,67,29,0,32,83,0,12,15,2,0,118,50,20,47,2,21,78,44,1001
2024-03-02 18:20:00,4,37,46,17,34,129,0,44,41,2,16,96,0,13,29,31,0,106,43,40,53,3,19,94,56,953
2024-03-02 18:30:00,8,27,49,1,2,152,0,61,26,0,9,55,0,28,10,42,1,89,34,37,34,5,9,93,59,831
2024-03-02 18:40:00,9,35,55,2,4,425,0,103,26,0,19,66,0,20,8,47,1,97,53,36,42,3,19,102,62,1234
2024-03-02 18:50:00,6,38,51,2,4,50,0,44,18,0,8,72,0,28,9,39,0,91,38,43,40,2,17,98,66,764
2024-03-02 19:00:00,8,29,52,4,3,51,0,24,20,1,12,57,0,26,10,51,1,83,45,51,47,5,14,87,52,733
2024-03-02 19:10:00,6,24,35,3,0,53,0,31,31,0,6,57,5,19,13,35,0,82,25,34,34,3,8,85,38,627
2024-03-02 19:20:00,8,26,48,2,5,35,0,24,22,0,8,50,0,22,8,37,0,81,40,51,43,6,7,94,55,672
2024-03-02 19:30:00,6,24,34,1,0,307,0,24,30,0,9,57,0,21,15,45,0,82,33,38,35,16,16,93,40,926
2024-03-02 19:40:00,4,28,52,7,4,385,0,28,28,0,4,43,3,25,24,39,0,78,50,41,52,20,14,89,49,1067
2024-03-02 19:50:00,4,20,37,5,0,451,0,32,27,0,8,44,0,35,15,36,1,57,28,42,29,34,8,72,40,1025
2024-03-02 20:00:00,1,18,34,1,2,356,0,27,21,0,9,50,0,26,12,38,0,48,21,46,32,42,10,66,32,892
2024-03-02 20:10:00,1,11,20,1,0,33,0,21,24,0,4,36,0,22,6,37,0,58,23,33,27,54,8,71,25,515
2024-03-02 20:20:00,2,18,38,6,2,68,0,13,19,0,8,43,1,37,6,37,1,64,35,45,41,63,10,73,42,672
2024-03-02 20:30:00,4,16,27,0,0,23,0,9,19,0,10,25,0,30,5,39,0,56,20,40,28,67,8,62,41,529
2024-03-02 20:40:00,1,11,25,0,4,438,0,12,17,0,9,40,0,31,9,36,0,58,18,36,29,67,7,75,30,953
2024-03-02 20:50:00,4,21,30,2,0,252,0,10,12,0,5,34,0,18,7,32,1,52,23,37,31,61,10,53,37,732
2024-03-02 21:00:00,6,25,29,2,3,1110,0,21,19,0,7,37,1,30,6,37,2,47,20,44,29,76,10,64,31,1656
2024-03-02 21:10:00,1,10,17,0,0,712,0,185,17,0,8,39,1,25,8,35,0,49,21,31,25,4,7,61,20,1276
2024-03-02 21:20:00,1,7,26,0,1,26,0,20,21,0,5,22,0,20,8,27,0,57,15,39,27,4,2,63,34,425
2024-03-02 21:30:00,3,13,18,1,0,51,0,15,14,0,2,23,0,22,3,27,0,37,16,39,27,0,9,52,23,395
2024-03-02 21:40:00,1,12,29,0,0,15,0,4,11,0,4,30,0,30,6,35,0,42,15,42,28,6,7,56,33,406
2024-03-02 21:50:00,4,13,25,2,5,310,0,14,20,0,3,20,0,18,6,33,0,40,21,42,26,7,6,57,25,697
2024-03-02 22:00:00,2,7,24,2,0,507,0,35,15,0,4,16,0,16,6,29,0,34,21,41,25,6,4,40,26,860
2024-03-02 22:10:00,2,14,30,5,3,581,0,24,13,0,8,30,0,31,7,36,0,46,22,39,32,4,11,61,27,1026
2024-03-02 22:20:00,2,8,16,1,2,211,0,20,22,0,7,26,0,31,12,31,0,44,15,31,19,4,0,56,17,575
2024-03-02 22:30:00,3,7,13,1,0,24,0,17,16,0,4,19,1,24,5,27,0,48,13,25,20,1,3,60,19,350
2024-03-02 22:40:00,1,19,25,3,0,21,0,15,15,0,2,24,0,39,5,33,0,56,25,43,25,0,7,76,32,466
2024-03-02 22:50:00,2,10,22,2,0,162,0,16,19,0,5,22,1,59,5,23,0,47,19,41,25,3,1,62,30,576
2024-03-02 23:00:00,2,9,27,2,0,536,0,19,21,0,1,28,5,28,6,27,0,30,21,30,24,3,3,38,27,887
2024-03-02 23:10:00,0,7,21,0,2,930,0,34,16,0,6,29,0,27,5,37,0,43,15,48,24,2,5,62,22,1335
2024-03-02 23:20:00,0,4,20,0,0,318,1,11,12,2,4,20,0,20,4,31,0,32,17,38,25,1,5,43,28,636
2024-03-02 23:30:00,0,13,15,2,0,16,0,12,15,0,1,19,0,26,3,17,0,33,7,37,18,0,5,40,15,294
2024-03-02 23:40:00,0,2,13,2,0,18,0,9,15,0,3,23,0,25,5,18,0,32,16,39,24,3,1,44,21,313
2024-03-02 23:50:00,1,3,15,0,1,696,0,18,11,0,4,30,0,25,7,30,0,31,10,32,13,0,2,42,21,992
2024-03-03 00:00:00,1,4,8,0,1,1285,0,11,11,0,1,21,0,23,9,20,0,29,17,23,21,1,2,37,17,1542
2024-03-03 00:10:00,0,4,14,1,0,318,0,19,16,2,5,20,0,14,0,23,0,30,18,33,34,1,0,44,24,620
2024-03-03 00:20:00,2,7,11,0,0,7,0,5,7,0,1,8,0,17,1,13,0,21,10,17,10,2,4,29,15,187
2024-03-03 00:30:00,0,4,16,0,0,10,0,7,9,0,3,13,0,11,3,18,0,26,15,26,21,1,2,41,24,250
2024-03-03 00:40:00,1,8,11,2,0,791,0,10,6,0,2,11,0,16,3,21,0,48,17,30,20,3,7,67,12,1086
2024-03-03 00:50:00,1,3,10,0,0,1245,0,5,8,1,1,11,0,17,1,14,0,29,13,25,15,3,1,45,15,1463
2024-03-03 01:00:00,2,3,11,0,0,297,0,4,6,0,2,19,0,18,4,18,0,22,13,20,15,2,3,27,15,501
2024-03-03 01:10:00,0,5,13,1,2,17,1,10,15,0,1,10,2,14,3,12,0,19,9,22,15,1,1,21,17,211
2024-03-03 01:20:00,1,3,7,0,0,14,0,7,12,0,6,12,1,21,1,12,0,19,5,19,8,1,4,28,7,188
2024-03-03 01:30:00,1,2,11,0,0,740,0,2,6,0,1,10,0,11,2,12,0,17,6,21,10,2,2,23,10,889
2024-03-03 01:40:00,0,0,10,0,0,1518,0,3,1,0,3,14,0,21,0,14,0,9,11,16,16,0,0,12,14,1662
2024-03-03 01:50:00,0,1,8,0,0,460,0,3,6,0,3,3,0,3,0,13,0,16,11,16,12,0,0,28,5,588
2024-03-03 02:00:00,0,0,8,0,0,4,0,3,4,0,1,11,0,19,0,18,0,12,5,16,5,0,1,16,14,137
2024-03-03 02:10:00,0,0,7,0,0,257,0,2,7,0,3,11,0,12,0,7,0,4,5,10,7,0,0,7,9,348
2024-03-03 02:20:00,0,0,4,0,0,886,0,14,4,0,1,9,0,13,1,14,0,16,5,18,9,0,0,24,6,1024
2024-03-03 02:30:00,0,6,9,0,0,1064,0,2,5,0,0,3,0,4,1,8,0,8,7,18,11,0,1,11,12,1170
2024-03-03 02:40:00,0,5,3,0,0,47,0,5,3,0,2,10,2,7,3,11,0,7,3,10,5,0,0,10,6,139
2024-03-03 02:50:00,0,4,4,1,0,5,0,4,5,0,0,3,0,5,1,10,0,14,6,17,9,1,1,15,3,108
2024-03-03 03:00:00,0,0,6,0,0,448,0,0,1,0,1,3,0,4,1,8,0,17,2,16,10,0,0,21,7,545
2024-03-03 03:10:00,0,1,5,0,0,1020,0,2,1,0,0,1,0,2,0,5,0,9,2,10,9,0,1,14,6,1088
2024-03-03 03:20:00,0,0,2,0,0,978,0,1,4,0,2,6,0,12,3,4,0,3,2,3,4,0,0,4,2,1030
2024-03-03 03:30:00,0,1,2,0,0,6,0,5,6,0,0,3,0,4,0,7,0,7,1,11,3,0,1,9,2,68
2024-03-03 03:40:00,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,5,0,7,2,11,6,0,0,9,5,50
2024-03-03 03:50:00,0,0,3,0,0,815,0,2,2,0,2,7,0,8,1,8,0,7,4,9,6,1,0,10,3,888
2024-03-03 04:00:00,0,1,3,0,0,881,0,17,8,0,3,10,0,15,2,7,0,3,1,7,4,0,0,4,3,969
2024-03-03 04:10:00,0,1,3,0,0,20,0,5,5,0,2,9,0,9,4,7,0,6,3,8,5,0,0,9,1,97
2024-03-03 04:20:00,0,0,3,0,0,5,0,1,4,0,2,12,0,19,1,12,0,5,4,10,7,1,0,6,5,97
2024-03-03 04:30:00,0,0,3,0,0,218,0,2,1,0,0,6,3,10,1,6,0,8,2,9,3,3,0,10,2,287
2024-03-03 04:40:00,0,1,2,0,0,558,0,4,5,0,1,3,0,4,0,7,0,7,3,11,6,1,0,10,3,626
2024-03-03 04:50:00,1,0,3,0,0,435,0,2,4,0,4,4,0,6,0,3,0,7,2,8,5,0,0,6,4,494
2024-03-03 05:00:00,0,2,4,0,0,3,0,1,3,0,1,11,0,18,1,8,0,2,1,5,6,0,1,3,4,74
2024-03-03 05:10:00,0,1,6,0,0,38,0,1,3,0,2,10,0,7,1,10,0,4,1,8,6,0,0,7,5,110
2024-03-03 05:20:00,0,0,4,0,0,733,0,4,4,0,0,10,0,12,1,11,0,6,4,13,7,0,0,7,5,821
2024-03-03 05:30:00,0,2,3,0,0,413,0,5,4,0,2,8,0,11,1,6,0,5,2,7,4,0,0,9,2,484
2024-03-03 05:40:00,0,3,5,2,2,4,0,4,4,0,4,8,0,9,1,8,0,7,7,9,6,1,0,9,2,95
2024-03-03 05:50:00,0,0,4,0,0,2,0,0,2,0,0,2,0,5,0,12,0,6,3,11,5,0,0,9,4,65
2024-03-03 06:00:00,0,1,8,0,0,616,0,1,2,0,1,11,0,15,2,16,0,8,10,13,14,8,1,12,8,747
2024-03-03 06:10:00,1,8,10,0,0,580,0,3,3,0,1,5,0,7,1,9,0,4,9,14,11,32,2,6,16,722
2024-03-03 06:20:00,0,1,7,0,1,133,0,6,7,0,2,10,0,13,1,9,0,3,5,7,5,29,0,8,5,252
2024-03-03 06:30:00,0,2,5,0,0,2,0,1,2,0,1,6,0,11,2,6,0,6,7,11,9,9,2,9,4,95
2024-03-03 06:40:00,0,1,3,0,0,246,0,3,3,0,2,8,1,5,0,6,0,2,1,4,5,1,0,4,2,297
2024-03-03 06:50:00,0,3,7,1,4,871,0,5,5,0,1,8,0,9,0,6,0,8,2,11,6,0,0,9,8,964
2024-03-03 07:00:00,0,1,3,1,2,469,0,1,2,0,2,8,0,6,0,3,0,9,7,12,12,3,0,12,3,556
2024-03-03 07:10:00,0,1,4,2,2,9,0,3,8,0,1,5,0,6,2,1,0,6,5,7,6,0,0,7,5,80
2024-03-03 07:20:00,0,0,7,0,6,4,0,3,4,0,2,10,0,9,1,0,0,5,7,6,8,1,0,5,6,84
2024-03-03 07:30:00,0,3,7,4,6,574,0,1,1,0,2,15,0,9,1,0,0,11,6,12,8,46,1,12,8,727
2024-03-03 07:40:00,1,4,13,1,8,665,0,4,7,0,6,13,0,15,0,0,0,9,9,8,8,20,1,12,8,812
2024-03-03 07:50:00,0,4,11,3,5,19,0,1,7,0,8,10,0,8,0,0,0,18,10,14,16,0,1,16,10,161
2024-03-03 08:00:00,0,1,8,0,9,11,0,5,9,0,5,16,0,14,1,0,0,7,5,6,11,0,0,9,10,127
2024-03-03 08:10:00,0,4,10,3,6,99,0,14,13,0,4,16,0,12,2,0,0,12,5,12,12,1,3,15,6,249
2024-03-03 08:20:00,2,7,9,4,9,552,0,9,15,0,6,16,1,15,0,0,0,17,5,16,15,0,4,22,7,731
2024-03-03 08:30:00,0,5,12,9,12,384,0,11,13,0,5,21,0,16,2,0,0,22,8,15,17,0,3,22,16,593
2024-03-03 08:40:00,0,4,15,1,7,66,0,8,16,0,9,25,0,15,1,1,0,22,12,18,18,0,2,24,18,282
2024-03-03 08:50:00,0,6,9,5,8,19,0,12,14,0,11,25,0,19,1,4,0,23,9,24,22,0,1,22,11,245
2024-03-03 09:00:00,4,11,11,4,14,22,0,10,23,0,6,22,0,11,4,2,0,25,13,20,22,6,0,25,11,266
2024-03-03 09:10:00,2,7,24,3,20,22,0,12,20,0,13,31,0,18,0,2,0,41,16,34,31,8,9,40,30,383
2024-03-03 09:20:00,1,5,11,2,14,375,0,16,27,0,9,28,0,17,5,1,0,41,10,28,26,5,4,41,9,675
2024-03-03 09:30:00,3,7,18,7,24,378,0,13,28,0,9,39,0,19,3,0,0,39,15,27,27,4,9,42,23,734
2024-03-03 09:40:00,3,13,16,12,17,400,0,70,25,0,11,49,0,15,3,39,0,61,19,45,37,3,8,58,31,935
2024-03-03 09:50:00,4,18,35,1,17,658,0,39,35,0,5,31,2,28,3,9,0,51,19,30,36,9,9,50,28,1117
2024-03-03 10:00:00,5,16,28,4,15,916,0,18,18,0,10,39,3,21,5,17,0,58,28,31,44,30,5,49,33,1393
2024-03-03 10:10:00,2,10,23,2,15,251,0,111,29,0,10,42,1,22,5,1,0,46,17,25,41,8,5,45,32,743
2024-03-03 10:20:00,1,9,22,2,14,21,0,7,19,0,13,47,0,21,2,1,0,58,28,29,43,7,8,59,31,442
2024-03-03 10:30:00,1,11,32,4,14,32,0,18,25,0,12,39,0,21,7,8,0,61,18,27,39,7,3,61,37,477
2024-03-03 10:40:00,2,12,22,3,11,32,0,14,22,0,10,48,0,25,5,1,1,77,13,34,38,12,21,69,41,513
2024-03-03 10:50:00,5,11,20,3,10,34,0,19,29,0,10,39,0,17,3,1,1,64,22,31,31,19,12,61,27,469
2024-03-03 11:00:00,3,16,27,2,22,39,0,19,29,0,13,50,3,22,7,4,1,51,16,31,34,19,4,47,41,500
2024-03-03 11:10:00,3,21,21,5,20,257,0,64,25,0,11,52,0,19,7,1,0,70,30,35,41,1,11,63,29,786
2024-03-03 11:20:00,11,22,16,8,13,185,0,19,25,0,7,42,0,19,8,6,1,76,19,36,36,7,15,68,28,667
2024-03-03 11:30:00,7,22,36,8,19,155,0,43,27,0,12,39,0,16,3,2,0,66,22,21,39,5,12,49,38,641
2024-03-03 11:40:00,7,20,34,7,23,327,0,76,39,0,13,44,0,24,10,5,2,56,32,25,38,5,12,51,41,891
2024-03-03 11:50:00,3,12,33,4,22,313,0,34,38,0,15,42,0,20,5,3,0,75,32,30,47,8,10,68,42,856
2024-03-03 12:00:00,6,23,48,6,29,255,0,28,27,0,20,62,0,19,6,4,0,75,33,31,48,6,10,64,51,851
2024-03-03 12:10:00,4,24,25,6,13,47,0,31,30,0,24,56,0,20,7,25,2,91,26,34,51,4,9,84,27,640
2024-03-03 12:20:00,6,15,41,2,21,40,0,27,26,0,15,51,0,20,6,3,0,66,19,41,54,6,9,62,43,573
2024-03-03 12:30:00,4,24,36,5,17,35,0,19,28,0,18,52,0,17,9,6,0,87,27,36,41,8,11,67,50,597
2024-03-03 12:40:00,2,20,33,3,16,196,0,24,37,0,28,61,0,18,6,5,1,87,32,32,50,9,11,71,40,782
2024-03-03 12:50:00,5,17,36,4,25,846,0,45,29,1,14,49,0,17,4,7,1,79,33,41,57,26,7,70,36,1449
2024-03-03 13:00:00,4,20,42,5,29,56,0,42,32,0,29,79,6,13,6,6,0,78,26,31,42,7,9,66,48,676
2024-03-03 13:10:00,4,23,52,7,22,624,0,80,45,0,18,68,0,19,9,2,0,83,33,35,45,7,19,63,44,1302
2024-03-03 13:20:00,6,22,39,2,25,241,0,43,32,0,16,71,0,17,11,3,0,76,33,37,51,11,12,64,44,856
2024-03-03 13:30:00,5,20,34,5,21,759,0,24,27,0,25,66,0,14,10,4,2,61,23,30,41,9,4,57,35,1276
2024-03-03 13:40:00,7,23,34,6,30,574,0,90,21,0,18,66,1,15,11,2,1,95,35,28,43,5,12,59,39,1215
2024-03-03 13:50:00,11,29,33,9,20,206,0,141,32,0,11,58,0,14,6,3,0,66,22,29,33,13,10,60,25,831
2024-03-03 14:00:00,9,27,47,7,17,40,0,25,31,0,10,53,3,16,10,1,0,82,39,37,43,8,11,70,39,625
2024-03-03 14:10:00,7,24,38,6,19,58,1,30,42,0,19,51,0,18,5,7,1,80,23,36,39,10,6,75,42,637
2024-03-03 14:20:00,9,33,32,10,15,47,0,28,35,1,9,61,1,17,8,2,1,87,31,26,39,2,11,70,32,607
2024-03-03 14:30:00,8,37,44,19,26,43,0,23,34,0,11,48,0,13,4,8,1,87,34,34,47,3,11,75,43,653
2024-03-03 14:40:00,6,20,35,3,18,43,0,22,28,0,13,58,0,21,8,5,2,91,35,27,42,11,6,70,42,606
2024-03-03 14:50:00,9,28,35,12,22,428,0,101,38,0,13,47,0,17,8,6,2,80,32,40,41,3,13,68,37,1080
2024-03-03 15:00:00,3,14,39,2,23,284,0,21,32,0,14,50,0,21,3,12,2,80,35,29,46,14,13,69,44,850
2024-03-03 15:10:00,6,27,35,9,31,622,0,45,42,0,15,52,0,18,7,8,0,93,36,27,55,6,15,80,37,1266
2024-03-03 15:20:00,2,16,34,7,21,332,0,48,37,0,20,61,0,11,12,3,3,63,29,31,41,2,12,61,34,880
2024-03-03 15:30:00,5,18,36,5,25,646,0,128,28,0,16,54,0,19,5,5,1,75,36,33,47,2,7,58,46,1295
2024-03-03 15:40:00,4,24,41,6,28,148,0,37,27,0,6,56,0,17,6,4,1,69,37,27,38,2,12,66,38,694
2024-03-03 15:50:00,4,20,29,10,24,48,0,30,38,0,11,55,0,12,8,10,0,82,28,22,37,5,12,67,27,579
2024-03-03 16:00:00,1,23,46,8,28,32,0,19,24,0,17,59,3,19,9,3,0,58,38,26,46,3,4,48,38,552
2024-03-03 16:10:00,2,16,39,11,25,42,0,24,33,0,11,65,0,16,12,4,1,71,26,28,32,6,7,61,39,571
2024-03-03 16:20:00,9,32,30,12,17,38,0,25,31,0,21,64,0,14,7,7,1,59,26,27,33,8,11,54,26,552
2024-03-03 16:30:00,8,30,42,21,37,196,0,25,31,0,13,56,1,19,9,3,1,75,32,29,38,5,15,72,38,796
2024-03-03 16:40:00,1,14,38,5,32,475,0,32,30,0,18,66,0,23,6,2,0,79,27,22,38,10,12,80,31,1041
2024-03-03 16:50:00,4,30,36,17,50,576,0,23,29,0,16,52,0,23,4,6,1,79,23,27,39,5,12,68,33,1153
2024-03-03 17:00:00,6,25,49,14,40,631,0,47,27,0,15,56,0,21,10,8,1,82,31,26,43,19,20,69,39,1279
2024-03-03 17:10:00,3,21,29,14,25,41,0,21,35,0,14,46,0,18,9,5,1,92,37,26,38,15,8,73,28,599
2024-03-03 17:20:00,7,22,38,15,37,856,0,203,26,0,12,50,0,14,8,3,0,74,32,40,37,2,14,68,32,1590
2024-03-03 17:30:00,6,26,30,10,29,181,0,73,42,0,17,78,0,12,10,4,4,78,28,30,36,2,19,71,33,819
2024-03-03 17:40:00,8,25,52,9,30,44,0,22,35,0,18,55,1,24,11,1,1,103,41,31,47,1,12,82,38,691
2024-03-03 17:50:00,3,17,37,8,20,50,0,26,32,0,17,64,0,23,2,2,0,74,27,26,43,2,12,61,36,582
2024-03-03 18:00:00,5,32,42,14,29,40,0,19,24,0,15,41,0,12,5,7,2,90,34,26,37,3,13,74,39,603
2024-03-03 18:10:00,6,25,34,8,22,31,0,22,25,0,17,44,0,24,8,6,0,77,27,43,42,5,12,72,30,580
2024-03-03 18:20:00,5,27,43,23,44,164,0,28,31,0,12,70,0,12,12,18,0,84,36,22,44,0,20,66,47,808
2024-03-03 18:30:00,4,15,38,0,6,531,0,30,24,0,8,42,0,23,7,28,1,61,30,43,34,2,7,65,45,1044
2024-03-03 18:40:00,6,23,36,3,0,355,0,21,22,0,5,37,0,23,6,46,1,59,35,37,39,5,16,62,44,881
2024-03-03 18:50:00,4,23,40,0,4,663,0,189,27,0,10,41,0,31,10,48,1,87,42,38,36,2,11,87,43,1437
2024-03-03 19:00:00,9,24,41,1,4,576,0,13,23,0,12,49,5,28,3,29,3,67,22,32,31,2,15,77,38,1104
2024-03-03 19:10:00,6,28,36,2,2,398,0,39,23,0,6,40,0,28,10,39,0,76,33,42,37,6,9,88,42,990
2024-03-03 19:20:00,4,24,29,3,1,29,0,14,21,0,11,44,0,34,8,44,0,116,23,44,30,1,10,86,34,610
2024-03-03 19:30:00,4,15,32,0,0,32,0,18,24,0,8,35,2,29,13,40,0,85,20,39,28,2,11,88,39,564
2024-03-03 19:40:00,6,26,33,5,0,26,0,14,20,0,5,34,0,19,7,44,0,60,21,26,41,3,12,78,34,514
2024-03-03 19:50:00,4,13,34,0,0,320,0,12,14,0,3,28,0,22,5,30,0,59,27,38,33,4,6,76,33,761
2024-03-03 20:00:00,5,19,33,3,2,619,0,21,21,0,6,26,0,27,4,40,0,68,35,38,29,0,11,79,26,1112
2024-03-03 20:10:00,3,16,35,0,3,990,0,23,15,0,8,35,3,32,4,28,2,50,18,34,26,8,7,64,36,1440
2024-03-03 20:20:00,3,18,32,2,3,542,0,15,20,0,3,32,0,32,4,39,1,67,22,46,31,3,6,75,29,1025
2024-03-03 20:30:00,2,14,16,4,1,16,0,12,11,0,11,38,1,29,4,45,0,55,23,38,22,1,6,69,26,444
2024-03-03 20:40:00,5,14,29,0,0,14,0,7,13,0,10,26,1,29,3,35,0,55,24,48,32,1,8,78,33,465
2024-03-03 20:50:00,2,10,19,0,0,18,0,9,13,0,0,18,0,22,2,34,1,45,22,31,31,1,6,57,23,364
2024-03-03 21:00:00,0,5,35,3,1,19,0,12,13,0,3,21,0,22,3,31,0,46,21,39,36,1,3,53,44,411
2024-03-03 21:10:00,4,12,21,1,0,16,0,8,13,0,5,10,0,12,0,39,1,44,25,32,31,9,5,59,29,376
2024-03-03 21:20:00,0,5,24,0,1,24,0,10,14,0,5,19,0,33,3,38,0,47,24,54,36,2,2,59,23,423
2024-03-03 21:30:00,2,4,17,0,1,439,0,17,14,0,3,19,1,19,4,28,0,44,11,36,27,0,0,54,21,761
2024-03-03 21:40:00,0,5,19,0,0,301,0,7,9,0,10,24,1,24,4,40,0,34,13,36,16,5,6,50,17,621
2024-03-03 21:50:00,0,4,16,0,3,699,0,19,14,0,3,15,0,20,5,25,0,26,16,30,21,0,1,34,20,971
2024-03-03 22:00:00,3,9,17,0,0,212,0,8,9,0,2,12,0,17,3,30,0,32,18,39,30,0,4,45,23,513
2024-03-03 22:10:00,5,10,27,2,0,404,0,35,20,0,4,14,0,20,1,19,0,25,17,27,28,1,4,32,35,730
2024-03-03 22:20:00,4,13,10,4,1,17,0,12,14,0,4,24,2,15,4,33,0,34,13,27,18,1,5,44,15,314
2024-03-03 22:30:00,2,3,10,0,0,9,0,7,9,0,2,10,0,12,2,16,1,28,20,30,20,1,1,33,15,231
2024-03-03 22:40:00,1,4,12,0,0,10,0,4,10,0,0,9,0,10,0,15,0,26,13,35,18,0,2,33,19,221
