datetime,D21Z,D22Z,D23Z,V24Z,V25Z,V26Z,D81Z,V82Z,D91Z,V92Z,D111Z,D112Z,V113Z,V114Z,Total
2024-03-10 11:30:00,3,48,6,3,21,5,41,18,1,3,11,10,0,0,170
2024-03-10 11:40:00,3,49,2,2,23,5,49,21,3,3,22,15,0,0,197
2024-03-10 11:50:00,3,56,5,1,15,5,46,18,7,7,17,18,0,0,198
2024-03-10 12:00:00,1,45,2,2,19,2,37,15,7,7,12,20,0,0,169
2024-03-10 12:10:00,7,39,4,2,15,5,44,18,4,4,8,12,0,0,162
2024-03-10 12:20:00,7,66,3,3,9,4,36,23,4,4,16,11,0,0,186
2024-03-10 12:30:00,1,54,3,1,5,3,44,23,2,1,13,9,0,0,159
2024-03-10 12:40:00,4,58,5,2,16,5,48,25,5,5,19,13,0,0,205
2024-03-10 12:50:00,2,52,2,0,13,2,47,27,7,7,11,17,0,0,187
2024-03-10 13:00:00,4,50,3,3,13,4,54,17,11,6,9,11,0,0,185
2024-03-10 13:10:00,2,47,4,0,14,2,47,27,2,2,10,12,0,0,169
2024-03-10 13:20:00,7,42,3,4,17,4,43,19,4,4,127,14,0,0,288
2024-03-10 13:30:00,6,51,4,5,12,4,56,22,7,7,10,18,0,0,202
2024-03-10 13:40:00,1,56,5,1,17,6,51,20,2,2,11,13,0,0,185
2024-03-10 13:50:00,2,71,7,0,13,4,21,25,8,5,14,24,0,0,194
2024-03-10 14:00:00,4,89,5,3,13,4,45,15,7,3,18,18,0,0,224
2024-03-10 14:10:00,3,53,5,0,16,4,69,22,10,9,19,11,0,0,221
2024-03-10 14:20:00,1,47,4,0,18,3,57,26,5,4,13,18,0,0,196
2024-03-10 14:30:00,5,46,3,2,17,3,63,19,4,3,10,19,0,0,194
2024-03-10 14:40:00,1,71,4,1,13,5,63,28,6,7,20,16,0,0,235
2024-03-10 14:50:00,5,59,3,2,13,4,65,17,9,8,16,19,0,0,220
2024-03-10 15:00:00,5,63,1,4,10,0,58,22,8,9,20,14,0,0,214
2024-03-10 15:10:00,1,50,4,2,15,5,73,28,8,8,12,14,0,0,220
2024-03-10 15:20:00,2,57,6,2,11,5,41,17,5,6,20,20,0,0,192
2024-03-10 15:30:00,1,39,6,2,16,6,54,19,12,11,7,9,0,0,182
2024-03-10 15:40:00,1,131,9,3,11,6,47,21,12,12,18,13,0,0,284
2024-03-10 15:50:00,7,66,2,6,17,3,47,21,10,8,11,13,0,0,211
2024-03-10 16:00:00,3,52,6,1,13,4,49,23,10,8,12,20,0,0,201
2024-03-10 16:10:00,3,49,7,2,17,6,43,25,11,8,11,10,0,0,192
2024-03-10 16:20:00,3,50,9,5,13,6,48,23,10,6,15,19,0,0,207
2024-03-10 16:30:00,0,49,8,5,15,8,29,19,7,5,14,15,0,0,174
2024-03-10 16:40:00,1,47,6,0,14,6,63,23,7,9,17,13,0,0,206
2024-03-10 16:50:00,7,63,3,4,15,5,60,25,10,9,19,15,0,0,235
2024-03-10 17:00:00,7,61,5,5,4,3,55,20,10,11,12,16,0,0,209
2024-03-10 17:10:00,6,50,1,7,14,1,52,27,9,11,22,13,0,0,213
2024-03-10 17:20:00,5,62,9,3,11,7,83,26,11,8,16,17,0,0,258
2024-03-10 17:30:00,2,60,2,1,11,2,55,10,9,10,17,17,0,0,196
2024-03-10 17:40:00,4,62,4,2,19,3,54,22,5,4,18,18,0,0,215
2024-03-10 17:50:00,5,59,4,5,10,4,43,16,8,7,13,16,0,0,190
2024-03-10 18:00:00,1,41,2,2,15,4,50,16,9,8,17,17,0,0,182
2024-03-10 18:10:00,4,72,4,5,22,3,38,20,6,7,17,15,0,0,213
2024-03-10 18:20:00,3,56,7,2,15,6,33,15,17,15,6,20,0,0,195
2024-03-10 18:30:00,5,45,8,4,12,6,40,20,10,6,17,21,0,0,194
2024-03-10 18:40:00,2,55,0,3,15,1,28,23,9,9,8,13,0,0,166
2024-03-10 18:50:00,3,39,4,3,15,3,41,26,3,3,7,15,0,0,162
2024-03-10 19:00:00,0,43,7,1,14,6,37,25,7,5,9,14,0,0,168
2024-03-10 19:10:00,7,53,4,4,14,4,29,25,5,5,15,13,0,0,178
2024-03-10 19:20:00,1,55,4,2,12,5,122,20,8,5,10,12,0,0,256
2024-03-10 19:30:00,2,26,5,2,17,4,21,14,7,6,13,12,0,0,129
2024-03-10 19:40:00,1,24,5,1,11,4,32,22,8,7,14,7,0,0,136
2024-03-10 19:50:00,3,38,3,1,16,3,31,22,3,1,30,12,0,0,163
2024-03-10 20:00:00,3,44,3,5,27,1,18,17,2,2,16,11,0,0,149
2024-03-10 20:10:00,2,47,1,2,17,1,26,15,3,3,6,14,0,0,137
2024-03-10 20:20:00,0,35,7,1,18,5,31,15,5,4,19,8,0,0,148
2024-03-10 20:30:00,1,88,5,1,13,7,33,16,4,4,7,10,0,0,189
2024-03-10 20:40:00,0,27,2,0,13,1,22,15,2,2,11,11,0,0,106
2024-03-10 20:50:00,0,25,4,1,20,2,54,16,5,5,12,6,0,0,150
2024-03-10 21:00:00,0,18,9,3,14,10,21,15,4,5,10,8,0,0,117
2024-03-10 21:10:00,1,25,0,3,16,0,18,19,9,9,11,7,0,0,118
2024-03-10 21:20:00,0,16,3,0,11,3,15,12,3,2,25,13,0,0,103
2024-03-10 21:30:00,3,15,3,2,14,2,15,11,2,1,14,8,0,0,90
2024-03-10 21:40:00,0,20,5,0,13,3,54,12,2,1,12,10,0,0,132
2024-03-10 21:50:00,1,36,1,1,11,1,12,8,7,5,12,13,0,0,108
2024-03-10 22:00:00,1,22,4,1,17,4,18,15,2,1,4,4,0,0,93
2024-03-10 22:10:00,4,17,5,5,15,5,12,11,3,4,7,2,0,0,90
2024-03-10 22:20:00,0,17,4,1,10,3,21,12,2,2,4,4,0,0,80
2024-03-10 22:30:00,1,14,2,0,12,2,9,8,1,1,3,1,0,0,54
2024-03-10 22:40:00,5,17,1,2,8,0,7,6,0,0,8,7,0,0,61
2024-03-10 22:50:00,0,11,2,2,9,1,10,9,0,0,4,9,0,0,57
2024-03-10 23:00:00,0,11,7,0,11,2,11,13,1,2,1,3,0,0,62
2024-03-10 23:10:00,0,8,3,0,6,2,4,4,1,1,3,1,0,0,33
2024-03-10 23:20:00,4,14,2,1,9,3,6,8,3,1,3,3,0,0,57
2024-03-10 23:30:00,2,12,0,2,8,0,7,5,1,1,2,0,0,0,40
2024-03-10 23:40:00,2,5,2,1,4,1,3,3,0,0,3,2,0,0,26
2024-03-10 23:50:00,0,7,1,0,7,1,2,2,0,0,2,2,0,0,24
2024-03-11 00:00:00,1,5,0,0,5,1,5,5,0,0,2,2,0,0,26
2024-03-11 00:10:00,2,2,1,0,4,2,4,4,1,0,0,0,0,0,20
2024-03-11 00:20:00,2,7,2,0,8,2,3,3,1,1,1,2,0,0,32
2024-03-11 00:30:00,1,6,0,0,6,3,5,5,0,0,0,0,0,0,26
2024-03-11 00:40:00,1,6,3,0,7,3,2,3,0,0,0,1,0,0,26
2024-03-11 00:50:00,2,2,0,0,1,2,3,3,0,0,1,2,0,0,16
2024-03-11 01:00:00,2,9,2,0,9,1,3,4,0,0,0,2,0,0,32
2024-03-11 01:10:00,0,9,0,0,9,2,4,3,1,0,5,2,0,0,35
2024-03-11 01:20:00,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3
2024-03-11 01:30:00,0,2,0,0,1,0,4,4,2,1,0,2,0,0,16
2024-03-11 01:40:00,1,2,0,1,1,0,4,3,0,0,2,2,0,0,16
2024-03-11 01:50:00,0,0,0,1,0,0,1,1,1,1,0,1,0,0,6
2024-03-11 02:00:00,0,1,0,0,1,0,2,2,0,0,3,0,0,0,9
2024-03-11 02:10:00,0,1,1,0,1,0,0,0,0,0,1,0,0,0,4
2024-03-11 02:20:00,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3
2024-03-11 02:30:00,1,1,0,0,1,0,1,1,1,1,0,2,0,0,9
2024-03-11 02:40:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2024-03-11 02:50:00,0,0,0,0,0,0,3,2,0,0,0,1,0,0,6
2024-03-11 03:00:00,0,3,0,0,3,0,2,2,0,0,0,0,0,0,10
2024-03-11 03:10:00,0,1,0,1,3,2,0,0,0,0,0,1,0,0,8
2024-03-11 03:20:00,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
2024-03-11 03:30:00,1,1,0,0,1,0,0,0,0,0,1,0,0,0,4
2024-03-11 03:40:00,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2024-03-11 03:50:00,1,2,0,1,2,0,2,2,1,2,0,0,0,0,13
2024-03-11 04:00:00,0,1,0,0,1,0,3,2,1,1,1,1,0,0,11
2024-03-11 04:10:00,0,0,1,1,1,1,3,3,0,0,2,1,0,0,13
2024-03-11 04:20:00,0,0,1,0,1,1,5,4,3,1,4,3,0,0,23
2024-03-11 04:30:00,0,4,0,1,5,2,4,5,0,0,1,1,0,0,23
2024-03-11 04:40:00,0,4,2,0,5,0,14,13,3,2,0,0,0,0,43
2024-03-11 04:50:00,1,3,0,1,5,2,11,12,0,0,16,3,0,0,54
2024-03-11 05:00:00,0,7,0,3,8,4,86,10,1,0,0,1,0,0,120
2024-03-11 05:10:00,1,3,3,1,3,1,17,13,2,1,1,0,0,0,46
2024-03-11 05:20:00,0,12,0,0,8,2,16,14,1,0,1,3,0,0,57
2024-03-11 05:30:00,0,11,1,1,9,2,46,19,1,1,3,5,0,0,99
2024-03-11 05:40:00,0,8,4,0,2,2,43,20,2,3,3,2,0,0,89
2024-03-11 05:50:00,0,10,2,1,7,2,40,12,1,1,3,6,0,0,85
2024-03-11 06:00:00,0,19,2,0,10,5,31,22,8,7,5,6,0,0,115
2024-03-11 06:10:00,2,21,1,0,12,3,50,30,6,7,6,2,0,0,140
2024-03-11 06:20:00,3,11,1,3,11,2,52,25,9,10,5,18,0,0,150
2024-03-11 06:30:00,0,19,3,1,9,2,64,16,10,6,6,6,0,0,142
2024-03-11 06:40:00,2,29,2,0,13,2,68,35,6,5,13,7,0,0,182
2024-03-11 06:50:00,3,28,4,2,12,1,35,24,10,9,12,11,0,0,151
2024-03-11 07:00:00,0,35,3,0,10,1,71,31,10,8,15,10,0,0,194
2024-03-11 07:10:00,3,33,4,1,12,5,84,25,13,16,7,20,0,0,223
2024-03-11 07:20:00,1,49,5,1,11,3,111,23,22,15,12,12,0,0,265
2024-03-11 07:30:00,3,52,6,2,11,6,100,25,19,16,10,24,0,0,274
2024-03-11 07:40:00,7,77,6,6,10,7,99,21,21,14,26,22,0,0,316
2024-03-11 07:50:00,12,71,3,3,11,5,103,23,20,17,17,38,0,0,323
2024-03-11 08:00:00,9,63,7,6,14,5,95,25,30,15,19,17,0,0,305
2024-03-11 08:10:00,5,64,5,6,15,5,151,20,27,14,13,14,0,0,339
2024-03-11 08:20:00,6,56,4,2,15,7,72,25,22,13,12,20,0,0,254
2024-03-11 08:30:00,4,63,6,2,18,5,77,24,12,12,18,19,0,0,260
2024-03-11 08:40:00,3,50,2,1,16,3,72,28,16,8,15,23,0,0,237
2024-03-11 08:50:00,6,48,3,4,12,5,61,24,26,14,7,33,0,0,243
2024-03-11 09:00:00,4,64,4,4,12,9,63,33,13,9,9,15,0,0,239
2024-03-11 09:10:00,4,44,5,3,14,9,60,34,13,12,8,13,0,0,219
2024-03-11 09:20:00,3,45,7,3,5,2,59,31,12,11,5,21,0,0,204
2024-03-11 09:30:00,2,50,3,0,13,4,32,23,8,7,13,16,0,0,171
2024-03-11 09:40:00,7,62,6,3,13,5,26,21,11,8,14,16,0,0,192
2024-03-11 09:50:00,5,57,6,1,14,11,61,15,8,11,12,6,0,0,207
2024-03-11 10:00:00,1,42,2,1,12,5,44,32,19,14,17,14,0,0,203
2024-03-11 10:10:00,3,39,7,0,17,10,51,23,12,4,15,22,0,0,203
2024-03-11 10:20:00,2,34,8,2,13,6,31,28,17,12,22,29,0,0,204
2024-03-11 10:30:00,5,64,7,3,8,5,28,23,24,9,16,26,0,0,218
2024-03-11 10:40:00,1,58,1,0,11,3,49,25,11,14,13,13,0,0,199
2024-03-11 10:50:00,6,55,5,1,16,5,58,23,20,10,15,17,0,0,231
2024-03-11 11:00:00,4,68,8,0,8,6,44,26,14,10,12,13,0,0,213
2024-03-11 11:10:00,3,59,3,1,17,4,61,23,7,7,14,16,0,0,215
2024-03-11 11:20:00,6,63,3,3,10,4,27,33,11,10,19,17,0,0,206
2024-03-11 11:30:00,10,53,3,2,11,5,124,21,14,9,26,15,0,0,293
2024-03-11 11:40:00,4,63,4,0,14,5,64,24,16,10,17,28,0,0,249
2024-03-11 11:50:00,7,47,7,3,11,8,46,20,15,14,23,19,0,0,220
2024-03-11 12:00:00,3,60,6,3,12,4,37,19,11,8,17,23,0,0,203
2024-03-11 12:10:00,4,51,10,5,13,9,54,22,15,8,31,11,0,0,233
2024-03-11 12:20:00,9,71,4,2,15,8,130,27,12,9,23,20,0,0,330
2024-03-11 12:30:00,3,55,7,1,12,9,45,18,16,17,23,24,0,0,230
2024-03-11 12:40:00,7,84,5,3,11,6,69,15,10,8,30,15,0,0,263
2024-03-11 12:50:00,3,55,8,1,12,6,54,17,14,11,25,39,0,0,245
2024-03-11 13:00:00,3,59,4,0,10,6,58,28,11,10,23,18,0,0,230
2024-03-11 13:10:00,2,59,3,1,8,4,62,22,11,9,30,32,0,0,243
2024-03-11 13:20:00,7,62,9,4,4,10,59,15,17,12,53,20,0,0,272
2024-03-11 13:30:00,5,54,6,4,13,7,55,22,11,8,17,20,0,0,222
2024-03-11 13:40:00,9,76,3,3,12,3,65,21,19,12,20,23,0,0,266
2024-03-11 13:50:00,3,59,8,3,6,8,58,19,9,11,31,24,0,0,239
2024-03-11 14:00:00,2,70,7,2,6,5,58,21,15,14,24,19,0,0,243
2024-03-11 14:10:00,1,56,5,1,10,4,96,24,6,12,31,29,0,0,275
2024-03-11 14:20:00,4,79,2,4,7,2,58,27,10,12,40,38,0,0,283
2024-03-11 14:30:00,5,66,3,1,9,7,55,21,13,13,24,32,0,0,249
2024-03-11 14:40:00,7,86,3,1,9,7,107,24,11,11,37,28,0,0,331
2024-03-11 14:50:00,8,79,3,2,8,4,59,20,17,11,24,32,0,0,267
2024-03-11 15:00:00,4,79,5,4,14,7,63,29,12,13,33,26,0,0,289
2024-03-11 15:10:00,3,74,5,4,3,4,48,25,8,5,42,34,0,0,255
2024-03-11 15:20:00,5,86,6,3,0,5,47,26,11,9,32,32,0,0,262
2024-03-11 15:30:00,4,98,3,2,7,5,60,33,13,14,11,41,0,0,291
2024-03-11 15:40:00,15,76,6,3,3,6,69,31,16,10,37,37,0,0,309
2024-03-11 15:50:00,4,73,8,4,7,7,63,32,12,9,48,45,0,0,312
2024-03-11 16:00:00,6,102,9,4,11,5,49,15,11,9,29,29,0,0,279
2024-03-11 16:10:00,7,75,10,5,9,7,84,24,7,7,49,36,0,0,320
2024-03-11 16:20:00,3,79,5,5,10,5,61,24,14,15,53,41,0,0,315
2024-03-11 16:30:00,3,73,5,7,10,5,68,24,9,8,50,43,0,0,305
2024-03-11 16:40:00,10,75,6,11,1,8,63,25,5,10,16,39,0,0,269
2024-03-11 16:50:00,7,74,6,9,11,6,43,25,10,8,38,35,0,0,272
2024-03-11 17:00:00,7,64,7,10,7,4,62,32,6,6,43,30,0,0,278
2024-03-11 17:10:00,7,64,9,8,1,6,63,14,12,8,46,42,0,0,280
2024-03-11 17:20:00,4,75,4,4,9,2,75,27,14,7,45,40,0,0,306
2024-03-11 17:30:00,3,84,6,3,12,4,65,29,11,10,36,30,0,0,293
2024-03-11 17:40:00,6,61,11,10,13,8,49,21,15,12,35,30,0,0,271
2024-03-11 17:50:00,8,60,9,8,6,7,56,21,11,9,46,36,0,0,277
2024-03-11 18:00:00,5,70,7,8,7,6,54,25,15,7,35,26,0,0,265
2024-03-11 18:10:00,5,80,8,9,10,4,50,24,7,9,43,44,0,0,293
2024-03-11 18:20:00,3,65,6,8,7,5,56,25,8,8,32,20,0,0,243
2024-03-11 18:30:00,3,57,5,6,11,6,34,19,5,6,30,29,0,0,211
2024-03-11 18:40:00,8,62,9,9,16,9,40,25,6,6,46,20,0,0,256
2024-03-11 18:50:00,2,54,4,1,17,4,47,27,12,12,24,16,0,0,220
2024-03-11 19:00:00,0,54,3,4,13,7,36,18,8,6,21,24,0,0,194
2024-03-11 19:10:00,4,40,7,10,9,3,39,33,3,3,34,24,0,0,209
2024-03-11 19:20:00,1,50,4,3,12,5,46,21,5,4,13,17,0,0,181
2024-03-11 19:30:00,5,37,2,10,12,3,39,18,2,2,15,19,0,0,164
2024-03-11 19:40:00,3,52,6,3,10,7,44,25,5,6,16,22,0,0,199
2024-03-11 19:50:00,1,25,3,3,17,4,58,27,7,11,9,24,0,0,189
2024-03-11 20:00:00,1,39,8,3,17,4,30,20,4,4,12,12,0,0,154
2024-03-11 20:10:00,10,40,3,9,10,2,30,17,5,5,15,11,0,0,157
2024-03-11 20:20:00,1,37,7,2,11,10,29,14,4,2,17,14,0,0,148
2024-03-11 20:30:00,1,38,4,1,15,6,28,24,2,5,3,14,0,0,141
2024-03-11 20:40:00,2,26,8,5,14,6,25,18,7,5,11,15,0,0,142
2024-03-11 20:50:00,0,28,4,0,20,5,26,18,39,5,15,29,0,0,189
2024-03-11 21:00:00,1,31,3,5,18,4,17,13,5,6,14,10,0,0,127
2024-03-11 21:10:00,3,24,20,5,11,4,15,13,3,3,9,13,0,0,123
2024-03-11 21:20:00,3,43,5,5,20,2,23,14,5,4,12,6,0,0,142
2024-03-11 21:30:00,1,36,3,4,15,4,28,21,3,3,13,9,0,0,140
2024-03-11 21:40:00,4,27,5,5,14,3,19,11,1,1,4,10,0,0,104
2024-03-11 21:50:00,2,30,3,1,13,1,20,16,2,3,6,8,0,0,105
2024-03-11 22:00:00,1,26,3,2,19,3,21,16,1,1,13,3,0,0,109
2024-03-11 22:10:00,3,31,1,6,14,1,13,16,1,0,8,5,0,0,99
2024-03-11 22:20:00,0,17,2,2,11,3,17,13,0,0,6,6,0,0,77
2024-03-11 22:30:00,0,22,3,2,13,4,11,11,5,4,9,5,0,0,89
2024-03-11 22:40:00,0,17,2,1,10,2,12,11,4,4,1,6,0,0,70
2024-03-11 22:50:00,4,13,2,2,12,3,13,10,0,1,4,5,0,0,69
2024-03-11 23:00:00,0,6,2,1,7,2,10,9,2,2,7,6,0,0,54
2024-03-11 23:10:00,3,14,4,4,11,4,7,7,1,1,5,2,0,0,63
2024-03-11 23:20:00,1,10,2,0,5,3,5,3,3,1,2,5,0,0,40
2024-03-11 23:30:00,1,8,3,3,8,5,6,5,0,0,1,3,0,0,43
2024-03-11 23:40:00,1,9,0,1,9,1,3,2,1,1,1,3,0,0,32
2024-03-11 23:50:00,0,3,4,0,4,3,5,5,0,0,1,6,0,0,31
2024-03-12 00:00:00,0,10,1,0,9,1,5,6,0,1,1,1,0,0,35
2024-03-12 00:10:00,0,9,0,1,6,2,4,4,0,0,1,3,0,0,30
2024-03-12 00:20:00,0,2,1,0,2,1,7,6,1,0,1,2,0,0,23
2024-03-12 00:30:00,1,6,0,1,6,3,4,3,0,0,1,0,0,0,25
2024-03-12 00:40:00,0,7,0,0,6,0,5,5,0,0,0,0,0,0,23
2024-03-12 00:50:00,3,5,1,0,4,2,5,5,2,1,1,1,0,0,30
2024-03-12 01:00:00,0,6,0,0,6,1,2,2,1,1,5,3,0,0,27
2024-03-12 01:10:00,0,2,0,0,2,0,2,1,1,0,2,3,0,0,13
2024-03-12 01:20:00,0,3,0,0,3,0,3,3,3,2,1,3,0,0,21
2024-03-12 01:30:00,0,1,1,0,1,1,3,1,1,1,1,2,0,0,13
2024-03-12 01:40:00,0,3,1,0,3,1,3,3,1,1,3,0,0,0,19
2024-03-12 01:50:00,0,1,0,0,1,0,1,1,0,0,0,0,0,0,4
2024-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-12 02:10:00,0,3,0,0,3,0,0,0,0,0,0,1,0,0,7
2024-03-12 02:20:00,0,0,0,0,0,0,2,2,0,0,2,2,0,0,8
2024-03-12 02:30:00,1,2,0,1,2,0,1,1,1,0,0,0,0,0,9
2024-03-12 02:40:00,1,3,1,1,3,1,0,0,0,0,1,1,0,0,12
2024-03-12 02:50:00,0,0,0,0,0,0,2,2,0,0,1,1,0,0,6
2024-03-12 03:00:00,0,3,0,0,3,0,1,1,0,0,0,2,0,0,10
2024-03-12 03:10:00,0,3,0,0,3,0,2,2,0,0,0,1,0,0,11
2024-03-12 03:20:00,0,1,1,0,1,0,1,1,0,0,2,1,0,0,8
2024-03-12 03:30:00,0,1,0,0,2,0,1,1,0,0,0,0,0,0,5
2024-03-12 03:40:00,1,4,0,1,3,0,0,0,0,0,0,0,0,0,9
2024-03-12 03:50:00,0,0,3,0,0,0,4,4,2,1,3,2,0,0,19
2024-03-12 04:00:00,0,0,0,0,0,0,2,2,1,1,0,1,0,0,7
2024-03-12 04:10:00,0,2,0,0,2,0,3,3,1,0,1,0,0,0,12
2024-03-12 04:20:00,0,0,0,0,0,0,4,4,0,1,1,3,0,0,13
2024-03-12 04:30:00,0,3,0,0,3,2,2,1,0,0,0,1,0,0,12
2024-03-12 04:40:00,0,4,2,1,7,2,10,8,7,4,0,0,0,0,45
2024-03-12 04:50:00,0,6,0,1,5,0,8,5,1,2,0,1,0,0,29
2024-03-12 05:00:00,1,3,4,1,2,1,12,11,2,1,1,2,0,0,41
2024-03-12 05:10:00,0,1,1,0,1,2,21,7,1,2,1,1,0,0,38
2024-03-12 05:20:00,1,9,2,1,9,0,14,10,0,0,2,4,0,0,52
2024-03-12 05:30:00,1,12,5,1,11,5,28,12,2,2,2,4,0,0,85
2024-03-12 05:40:00,0,9,3,1,8,3,55,19,6,5,5,1,0,0,115
2024-03-12 05:50:00,0,12,2,1,9,1,46,18,2,2,0,2,0,0,95
2024-03-12 06:00:00,2,15,1,2,10,2,28,18,4,2,3,7,0,0,94
2024-03-12 06:10:00,2,21,4,2,14,4,44,37,9,6,2,4,0,0,149
2024-03-12 06:20:00,1,17,4,0,9,3,95,19,11,7,10,14,0,0,190
2024-03-12 06:30:00,0,20,3,2,12,2,61,21,10,9,10,14,0,0,164
2024-03-12 06:40:00,1,21,3,2,9,2,68,32,11,12,7,22,0,0,190
2024-03-12 06:50:00,3,39,2,0,11,3,64,28,9,9,4,7,0,0,179
2024-03-12 07:00:00,2,36,4,2,14,9,68,31,12,8,10,12,0,0,208
2024-03-12 07:10:00,1,33,3,1,15,5,70,22,6,6,9,11,0,0,182
2024-03-12 07:20:00,2,39,2,1,17,2,87,27,22,18,15,21,0,0,253
2024-03-12 07:30:00,2,66,8,4,5,6,91,22,23,8,20,20,0,0,275
2024-03-12 07:40:00,7,60,3,5,13,5,65,10,35,12,11,22,0,0,248
2024-03-12 07:50:00,10,71,6,6,13,10,68,2,49,20,14,24,0,0,293
2024-03-12 08:00:00,4,62,4,3,13,4,86,1,37,8,15,28,0,0,265
2024-03-12 08:10:00,3,56,6,5,14,8,54,14,21,7,25,20,0,0,233
2024-03-12 08:20:00,3,55,7,2,8,8,52,29,32,12,14,22,0,0,244
2024-03-12 08:30:00,1,69,7,5,12,8,72,23,31,16,13,16,0,0,273
2024-03-12 08:40:00,5,64,3,6,8,4,84,23,18,10,11,25,0,0,261
2024-03-12 08:50:00,7,69,3,7,13,8,87,34,32,12,14,22,0,0,308
2024-03-12 09:00:00,8,51,6,3,12,7,80,30,23,13,19,15,0,0,267
2024-03-12 09:10:00,4,72,5,2,15,6,56,24,11,8,12,30,0,0,245
2024-03-12 09:20:00,3,54,3,2,9,5,64,22,22,10,11,20,0,0,225
2024-03-12 09:30:00,7,64,8,7,14,6,70,19,11,10,12,14,0,0,242
2024-03-12 09:40:00,5,57,7,4,17,6,80,39,21,15,11,14,0,0,276
2024-03-12 09:50:00,3,48,13,2,12,11,64,33,19,13,12,12,0,0,242
2024-03-12 10:00:00,3,51,9,1,14,10,45,22,12,6,26,16,0,0,215
2024-03-12 10:10:00,3,53,4,3,12,6,63,27,18,13,24,14,0,0,240
2024-03-12 10:20:00,0,73,3,0,10,3,68,23,19,12,19,25,0,0,255
2024-03-12 10:30:00,7,49,4,2,17,4,32,29,11,7,15,24,0,0,201
2024-03-12 10:40:00,4,48,3,2,16,5,46,17,11,8,16,24,0,0,200
2024-03-12 10:50:00,6,52,5,1,7,11,149,23,20,16,17,16,0,0,323
2024-03-12 11:00:00,2,75,8,2,8,8,64,30,10,8,27,17,0,0,259
2024-03-12 11:10:00,2,78,9,2,16,11,76,19,17,10,19,18,0,0,277
2024-03-12 11:20:00,5,60,5,4,7,7,55,21,12,9,21,13,0,0,219
2024-03-12 11:30:00,6,58,5,1,15,4,60,21,6,10,25,8,0,0,219
2024-03-12 11:40:00,5,79,9,3,15,9,60,26,5,6,19,19,0,0,255
2024-03-12 11:50:00,5,58,4,1,17,8,39,22,15,11,40,18,0,0,238
2024-03-12 12:00:00,8,67,5,2,13,5,43,34,18,14,22,24,0,0,255
2024-03-12 12:10:00,3,54,2,3,13,5,56,19,4,11,21,21,0,0,212
2024-03-12 12:20:00,9,64,5,4,12,3,65,29,9,8,25,12,0,0,245
2024-03-12 12:30:00,1,62,32,2,9,6,58,21,6,7,21,22,0,0,247
2024-03-12 12:40:00,3,59,15,3,9,3,29,24,14,7,24,14,0,0,204
2024-03-12 12:50:00,4,73,6,5,4,7,42,26,12,15,11,24,0,0,229
2024-03-12 13:00:00,10,77,5,4,8,6,112,26,10,12,23,21,0,0,314
2024-03-12 13:10:00,2,65,8,3,4,9,91,12,10,9,41,22,0,0,276
2024-03-12 13:20:00,1,66,9,2,7,5,59,25,10,8,33,29,0,0,254
2024-03-12 13:30:00,7,73,3,6,11,4,67,24,15,11,11,18,0,0,250
2024-03-12 13:40:00,6,63,7,5,12,8,66,19,12,11,31,18,0,0,258
2024-03-12 13:50:00,5,60,10,4,23,10,48,28,6,8,25,21,0,0,248
2024-03-12 14:00:00,3,59,8,0,7,8,61,20,14,10,34,29,0,0,253
2024-03-12 14:10:00,8,67,3,4,16,3,59,19,15,9,32,28,0,0,263
2024-03-12 14:20:00,1,66,11,1,11,9,64,30,11,8,28,26,0,0,266
2024-03-12 14:30:00,5,65,8,3,13,4,54,23,11,8,16,28,0,0,238
2024-03-12 14:40:00,9,75,11,6,10,8,68,31,12,10,36,39,0,0,315
2024-03-12 14:50:00,8,74,7,6,7,7,64,20,15,13,29,36,0,0,286
2024-03-12 15:00:00,4,66,5,1,24,5,233,18,17,12,48,38,0,0,471
2024-03-12 15:10:00,4,77,7,5,8,7,57,23,12,7,35,32,0,0,274
2024-03-12 15:20:00,6,74,7,4,11,10,62,24,12,8,28,44,0,0,290
2024-03-12 15:30:00,5,99,15,6,6,11,80,32,9,6,29,26,0,0,324
2024-03-12 15:40:00,10,92,10,6,15,9,24,26,14,9,37,35,0,0,287
2024-03-12 15:50:00,3,85,6,4,12,7,57,20,14,14,35,31,0,0,288
2024-03-12 16:00:00,6,93,14,3,13,11,62,26,12,9,44,50,0,0,343
2024-03-12 16:10:00,7,78,9,8,12,6,55,22,11,9,35,30,0,0,282
2024-03-12 16:20:00,3,74,8,5,3,12,67,28,10,5,42,44,0,0,301
2024-03-12 16:30:00,9,81,9,5,6,7,62,19,10,11,34,37,0,0,290
2024-03-12 16:40:00,8,81,14,9,4,9,61,25,9,10,42,41,0,0,313
2024-03-12 16:50:00,7,84,7,8,10,6,59,18,5,6,38,40,0,0,288
2024-03-12 17:00:00,32,86,10,5,10,9,75,25,6,6,44,49,0,0,357
2024-03-12 17:10:00,3,161,11,9,13,11,51,34,6,6,38,41,0,0,384
