datetime,D21Z,V22Z,V32Z,D51Z,V52Z,D61Z,V62Z,D81Z,V82Z,D91Z,V92Z,D111Z,D112Z,V113Z,V114Z,Total
2024-03-03 04:30:00,0,0,0,3,6,1,1,0,0,0,0,201,8,3,0,223
2024-03-03 04:40:00,0,0,2,3,5,0,0,0,0,0,0,112,3,0,0,125
2024-03-03 04:50:00,0,0,1,2,5,1,1,0,0,1,2,161,18,6,0,198
2024-03-03 05:00:00,0,0,0,6,14,2,2,1,3,0,0,7,11,9,0,55
2024-03-03 05:10:00,0,1,5,7,13,0,0,0,0,0,0,14,11,3,0,54
2024-03-03 05:20:00,0,0,1,7,13,0,0,0,0,0,0,11,12,8,0,52
2024-03-03 05:30:00,0,0,0,6,12,0,0,0,0,0,0,6,4,2,0,30
2024-03-03 05:40:00,0,0,2,5,10,1,2,0,0,0,0,4,4,1,0,29
2024-03-03 05:50:00,0,1,3,3,3,3,4,0,0,0,0,3,8,2,0,30
2024-03-03 06:00:00,0,0,0,3,9,0,0,1,5,1,1,4,6,2,0,32
2024-03-03 06:10:00,0,0,0,4,11,0,0,2,6,0,0,11,22,7,0,63
2024-03-03 06:20:00,0,3,1,7,7,1,0,1,4,0,0,7,20,10,0,61
2024-03-03 06:30:00,0,0,2,6,14,0,0,1,5,2,1,21,1,0,0,53
2024-03-03 06:40:00,0,0,0,3,4,0,0,2,2,0,0,56,2,1,0,70
2024-03-03 06:50:00,0,1,1,2,5,0,0,0,0,0,0,142,8,7,0,166
2024-03-03 07:00:00,0,0,0,3,3,0,0,2,6,2,8,74,0,0,0,98
2024-03-03 07:10:00,0,0,0,6,6,1,1,0,0,0,0,4,0,0,0,18
2024-03-03 07:20:00,0,0,0,8,8,2,2,0,0,0,0,1,0,0,0,21
2024-03-03 07:30:00,0,0,0,11,8,0,0,0,2,1,7,0,0,0,1,30
2024-03-03 07:40:00,0,0,0,5,5,0,0,0,0,0,0,2,0,0,1,13
2024-03-03 07:50:00,0,0,0,7,7,0,0,0,0,0,0,7,0,0,0,21
2024-03-03 08:00:00,0,0,0,11,6,0,0,2,3,1,1,4,0,0,0,28
2024-03-03 08:10:00,0,0,0,9,8,1,1,2,7,0,0,5,0,0,0,33
2024-03-03 08:20:00,0,0,0,14,13,1,3,0,0,0,0,6,0,0,0,37
2024-03-03 08:30:00,0,0,0,19,14,1,1,0,4,1,1,14,0,0,1,56
2024-03-03 08:40:00,0,0,0,29,18,0,0,0,0,1,1,26,0,0,1,76
2024-03-03 08:50:00,0,0,0,18,16,7,6,2,3,0,0,12,0,0,3,67
2024-03-03 09:00:00,0,0,0,20,19,0,0,1,8,2,4,48,0,0,1,103
2024-03-03 09:10:00,0,0,0,28,15,6,4,0,7,1,1,101,0,0,2,165
2024-03-03 09:20:00,0,0,0,27,16,3,4,3,4,2,7,98,0,0,2,166
2024-03-03 09:30:00,0,0,0,37,21,6,5,6,8,0,0,52,0,0,2,137
2024-03-03 09:40:00,0,0,0,54,18,2,2,9,28,2,2,81,0,0,0,198
2024-03-03 09:50:00,0,0,0,50,19,4,3,6,11,1,1,70,0,0,4,169
2024-03-03 10:00:00,0,0,0,35,25,10,10,5,10,3,1,113,0,0,5,217
2024-03-03 10:10:00,0,0,0,42,22,13,10,9,7,7,8,100,0,0,2,220
2024-03-03 10:20:00,0,0,0,75,37,21,15,9,7,3,4,205,0,0,4,380
2024-03-03 10:30:00,0,0,0,58,35,23,23,15,27,7,9,447,0,0,2,646
2024-03-03 10:40:00,0,0,0,55,20,18,13,15,40,8,8,610,0,0,10,797
2024-03-03 10:50:00,0,0,0,50,30,19,12,11,18,1,1,463,0,0,2,607
2024-03-03 11:00:00,0,0,0,74,20,21,11,13,35,5,6,133,0,0,2,320
2024-03-03 11:10:00,0,0,0,56,22,20,12,18,39,4,5,406,0,0,0,582
2024-03-03 11:20:00,0,0,0,51,25,18,12,12,37,4,6,124,0,0,3,292
2024-03-03 11:30:00,0,0,0,63,27,21,10,24,36,11,13,553,0,0,3,761
2024-03-03 11:40:00,0,0,0,65,17,14,9,16,21,7,5,265,0,0,2,421
2024-03-03 11:50:00,0,0,0,64,26,12,10,14,19,5,4,109,0,0,2,265
2024-03-03 12:00:00,0,0,0,68,26,7,7,16,8,4,8,139,0,0,3,286
2024-03-03 12:10:00,0,0,0,64,29,20,15,14,10,3,2,103,0,0,1,261
2024-03-03 12:20:00,0,0,0,63,30,15,13,13,14,5,7,83,0,0,1,244
2024-03-03 12:30:00,0,0,0,59,21,23,10,20,11,7,3,102,0,0,2,258
2024-03-03 12:40:00,0,0,0,50,21,12,11,18,26,6,4,281,0,0,3,432
2024-03-03 12:50:00,0,0,0,74,30,24,12,21,19,9,0,90,0,0,5,284
2024-03-03 13:00:00,0,0,0,80,20,22,13,19,8,10,4,116,0,0,3,295
2024-03-03 13:10:00,0,0,0,56,27,18,14,14,17,3,1,103,0,0,6,259
2024-03-03 13:20:00,0,0,0,70,26,23,17,24,18,6,6,106,0,0,2,298
2024-03-03 13:30:00,0,0,0,70,32,20,16,19,12,8,10,93,0,0,7,287
2024-03-03 13:40:00,0,0,0,80,21,22,16,10,19,8,8,84,0,0,2,270
2024-03-03 13:50:00,0,0,0,82,23,19,19,25,18,12,9,185,0,0,6,398
2024-03-03 14:00:00,0,0,0,72,29,23,19,18,14,7,3,124,0,0,4,313
2024-03-03 14:10:00,0,0,0,83,21,20,18,19,11,11,9,85,0,0,5,282
2024-03-03 14:20:00,0,0,0,101,22,26,18,19,22,11,6,74,0,0,9,308
2024-03-03 14:30:00,0,0,0,74,25,24,17,25,10,7,5,111,0,0,3,301
2024-03-03 14:40:00,0,0,0,80,29,22,15,19,12,11,7,107,0,0,5,307
2024-03-03 14:50:00,0,0,0,81,33,17,15,9,13,5,2,149,0,0,5,329
2024-03-03 15:00:00,0,0,0,66,31,15,16,15,23,3,3,394,0,0,5,571
2024-03-03 15:10:00,0,0,0,56,38,16,29,10,18,5,5,169,0,0,6,352
2024-03-03 15:20:00,0,0,0,64,25,14,16,16,13,5,4,114,0,0,5,276
2024-03-03 15:30:00,0,0,0,75,19,11,13,17,19,5,4,98,0,0,3,264
2024-03-03 15:40:00,0,0,0,63,24,12,14,18,18,7,9,125,0,0,6,296
2024-03-03 15:50:00,0,0,0,66,30,11,11,7,11,5,9,96,0,0,3,249
2024-03-03 16:00:00,0,0,0,65,28,7,8,10,16,3,3,131,0,0,5,276
2024-03-03 16:10:00,0,0,0,59,29,9,9,7,11,5,6,294,0,0,6,435
2024-03-03 16:20:00,0,0,0,67,29,2,2,11,9,4,4,1160,0,0,5,1293
2024-03-03 16:30:00,0,0,0,66,17,3,6,10,10,4,5,1178,0,0,4,1303
2024-03-03 16:40:00,0,0,0,73,25,10,10,9,9,2,1,635,0,0,3,777
2024-03-03 16:50:00,0,0,0,65,25,8,8,15,13,7,6,306,0,0,3,456
2024-03-03 17:00:00,0,0,0,77,20,10,9,10,11,7,12,639,0,0,3,798
2024-03-03 17:10:00,0,0,0,74,13,9,8,9,10,3,4,113,0,0,3,246
2024-03-03 17:20:00,0,0,0,92,15,12,11,8,5,8,11,361,0,0,3,526
2024-03-03 17:30:00,0,0,0,86,14,9,9,10,9,6,7,215,0,0,4,369
2024-03-03 17:40:00,0,0,0,98,20,6,6,7,7,4,7,334,0,0,1,490
2024-03-03 17:50:00,0,0,0,81,24,9,7,6,5,6,7,313,0,0,3,461
2024-03-03 18:00:00,0,0,0,90,15,7,7,7,7,6,9,270,0,0,4,422
2024-03-03 18:10:00,0,0,0,87,15,5,5,5,6,3,2,139,0,0,4,271
2024-03-03 18:20:00,0,0,0,73,26,2,3,7,7,2,2,264,0,0,0,386
2024-03-03 18:30:00,0,2,9,65,43,4,6,5,10,2,2,578,0,0,1,727
2024-03-03 18:40:00,0,3,15,78,42,3,6,6,12,2,2,217,14,14,2,416
2024-03-03 18:50:00,0,2,9,68,62,7,9,1,3,2,4,174,30,13,0,384
2024-03-03 19:00:00,0,2,7,52,41,5,7,5,8,2,3,152,44,30,1,359
2024-03-03 19:10:00,0,4,7,49,39,3,7,4,7,2,1,106,57,37,0,323
2024-03-03 19:20:00,0,2,7,57,48,1,2,5,8,2,3,97,22,18,0,272
2024-03-03 19:30:00,0,0,10,46,40,1,1,2,8,1,1,97,43,18,1,269
2024-03-03 19:40:00,0,1,3,46,33,3,5,5,10,1,1,171,52,30,0,361
2024-03-03 19:50:00,0,2,12,45,36,1,1,1,1,0,0,80,40,21,1,241
2024-03-03 20:00:00,0,0,9,45,43,1,2,0,0,3,5,65,40,24,0,237
2024-03-03 20:10:00,0,3,9,31,32,2,4,2,5,2,1,53,18,16,0,178
2024-03-03 20:20:00,0,4,6,27,20,2,2,2,5,1,2,42,35,26,0,174
2024-03-03 20:30:00,0,0,0,28,35,1,1,5,6,4,4,74,34,24,0,216
2024-03-03 20:40:00,0,2,4,37,23,3,4,2,3,1,1,30,39,11,0,160
2024-03-03 20:50:00,0,2,11,32,36,2,5,1,3,0,0,56,47,26,2,223
2024-03-03 21:00:00,0,0,3,42,36,5,11,3,5,1,1,38,17,14,1,177
2024-03-03 21:10:00,0,1,5,23,27,0,0,3,8,3,3,29,35,17,1,155
2024-03-03 21:20:00,0,10,4,27,33,0,0,4,7,1,0,41,44,11,0,182
2024-03-03 21:30:00,0,2,9,16,25,3,3,0,0,1,1,13,23,5,0,101
2024-03-03 21:40:00,0,1,8,16,26,0,0,1,5,1,1,27,25,11,1,123
2024-03-03 21:50:00,0,4,6,22,22,5,8,2,5,0,0,25,16,9,1,125
2024-03-03 22:00:00,0,0,5,17,16,1,2,2,7,1,1,23,30,15,1,121
2024-03-03 22:10:00,0,1,3,13,21,1,2,4,10,1,1,21,37,20,1,136
2024-03-03 22:20:00,0,2,6,9,14,1,2,2,5,0,0,74,32,7,1,155
2024-03-03 22:30:00,0,0,6,8,9,0,0,1,6,1,1,97,20,7,0,156
2024-03-03 22:40:00,0,1,1,13,19,0,0,1,5,1,1,108,28,4,0,182
2024-03-03 22:50:00,0,3,4,8,18,2,4,0,0,0,0,97,27,2,0,165
2024-03-03 23:00:00,0,1,4,10,21,0,0,2,7,1,1,75,23,7,1,153
2024-03-03 23:10:00,0,1,0,8,14,0,0,0,0,0,0,43,10,7,0,83
2024-03-03 23:20:00,0,4,4,4,6,1,2,0,0,0,0,71,14,10,1,117
2024-03-03 23:30:00,0,0,0,7,17,0,0,1,4,1,1,32,12,8,0,83
2024-03-03 23:40:00,0,0,0,3,7,0,0,0,0,0,0,39,12,6,0,67
2024-03-03 23:50:00,0,1,7,5,12,1,2,0,0,0,0,4,14,0,0,46
2024-03-04 00:00:00,0,0,0,9,19,0,0,0,2,1,1,65,9,0,1,107
2024-03-04 00:10:00,0,0,0,3,4,0,0,0,0,0,0,44,10,4,0,65
2024-03-04 00:20:00,0,2,3,7,16,1,2,0,0,0,0,26,2,0,0,59
2024-03-04 00:30:00,0,0,0,1,2,0,0,0,2,1,0,155,5,6,0,172
2024-03-04 00:40:00,0,0,0,3,6,1,2,1,2,0,0,57,6,0,1,79
2024-03-04 00:50:00,0,4,0,3,8,0,0,0,0,0,0,3,8,1,1,28
2024-03-04 01:00:00,0,0,0,3,8,0,0,0,0,0,0,6,10,2,0,29
2024-03-04 01:10:00,0,1,4,3,3,1,0,1,1,0,0,6,5,0,0,25
2024-03-04 01:20:00,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,10
2024-03-04 01:30:00,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,12
2024-03-04 01:40:00,0,0,2,3,9,1,2,0,0,0,0,1,4,0,0,22
2024-03-04 01:50:00,0,0,0,1,1,0,0,1,2,0,0,2,5,0,1,13
2024-03-04 02:00:00,0,0,0,2,5,0,0,0,0,0,0,5,3,0,0,15
2024-03-04 02:10:00,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,7
2024-03-04 02:20:00,0,0,0,2,2,1,0,0,0,0,0,8,0,0,0,13
2024-03-04 02:30:00,0,0,0,2,4,0,0,0,0,0,0,7,3,3,0,19
2024-03-04 02:40:00,0,0,0,1,1,0,0,0,0,0,0,7,2,0,0,11
2024-03-04 02:50:00,0,0,0,4,7,0,0,0,0,0,0,6,2,0,0,19
2024-03-04 03:00:00,0,0,0,1,1,0,0,0,0,0,0,4,2,0,0,8
2024-03-04 03:10:00,0,0,0,1,3,0,0,0,0,0,0,5,2,0,0,11
2024-03-04 03:20:00,0,0,0,1,2,1,0,0,0,0,0,8,4,0,0,16
2024-03-04 03:30:00,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,6
2024-03-04 03:40:00,0,0,0,2,5,0,0,1,2,0,0,3,2,0,0,15
2024-03-04 03:50:00,0,0,0,4,6,0,0,0,0,0,0,4,3,0,0,17
2024-03-04 04:00:00,0,0,0,1,1,1,2,0,0,0,0,2,2,0,0,9
2024-03-04 04:10:00,0,2,4,3,4,0,0,0,0,0,0,2,0,2,0,17
2024-03-04 04:20:00,0,0,0,6,10,1,3,1,3,0,0,39,6,0,0,69
2024-03-04 04:30:00,0,0,0,3,4,1,1,1,2,0,0,88,11,1,0,112
2024-03-04 04:40:00,0,0,0,5,10,3,7,0,0,0,0,39,0,0,0,64
2024-03-04 04:50:00,0,0,0,8,15,1,3,0,0,0,0,93,8,1,0,129
2024-03-04 05:00:00,0,0,0,13,21,0,0,2,4,1,1,15,15,1,0,73
2024-03-04 05:10:00,0,0,0,13,19,1,2,2,7,1,1,16,14,2,1,79
2024-03-04 05:20:00,0,1,1,36,24,3,5,2,5,0,0,3,13,5,0,98
2024-03-04 05:30:00,0,1,2,48,31,10,14,0,2,1,1,3,29,6,0,148
2024-03-04 05:40:00,0,0,10,57,45,8,13,1,4,1,1,8,26,12,0,186
2024-03-04 05:50:00,0,1,5,58,55,12,24,2,6,1,2,18,29,9,0,222
2024-03-04 06:00:00,0,3,5,78,50,7,10,1,4,1,1,12,26,14,1,213
2024-03-04 06:10:00,0,5,10,83,40,9,13,0,2,3,3,20,32,9,6,235
2024-03-04 06:20:00,0,1,8,96,42,18,41,7,9,1,1,23,19,11,1,278
2024-03-04 06:30:00,0,4,9,124,41,18,27,3,0,2,3,36,0,0,1,268
2024-03-04 06:40:00,0,3,11,109,42,22,30,4,10,3,5,35,32,27,0,333
2024-03-04 06:50:00,0,5,5,135,29,19,14,7,10,5,8,26,25,20,3,311
2024-03-04 07:00:00,0,0,0,132,14,22,14,7,7,4,4,79,0,0,4,287
2024-03-04 07:10:00,0,0,0,154,20,24,18,5,6,2,2,42,0,0,3,276
2024-03-04 07:20:00,0,0,0,152,17,18,14,7,8,3,4,44,0,0,2,269
2024-03-04 07:30:00,0,0,0,130,19,26,18,3,6,4,3,35,0,0,5,249
2024-03-04 07:40:00,0,2,8,144,16,23,21,12,12,2,2,43,0,0,8,293
2024-03-04 07:50:00,0,0,0,128,23,23,15,8,10,3,2,39,0,0,4,255
2024-03-04 08:00:00,0,4,9,143,18,17,17,15,10,6,5,37,0,0,5,286
2024-03-04 08:10:00,0,1,1,134,28,29,18,11,14,6,5,36,0,0,10,293
2024-03-04 08:20:00,0,0,0,114,24,16,14,10,11,6,5,34,0,0,17,251
2024-03-04 08:30:00,0,0,0,118,22,12,11,10,7,6,5,36,0,0,6,233
2024-03-04 08:40:00,0,3,5,105,23,16,16,10,7,3,3,42,0,0,6,239
2024-03-04 08:50:00,0,2,1,82,17,8,8,5,9,3,3,34,0,0,9,181
2024-03-04 09:00:00,0,0,0,87,33,13,10,2,4,3,3,28,0,0,7,190
2024-03-04 09:10:00,0,0,0,68,20,11,12,8,8,3,3,44,0,0,5,182
2024-03-04 09:20:00,0,0,0,93,27,14,11,8,12,5,4,30,0,0,7,211
2024-03-04 09:30:00,0,0,0,83,19,13,14,11,9,9,8,72,0,0,4,242
2024-03-04 09:40:00,0,0,0,80,25,13,12,3,6,3,3,42,0,0,11,198
2024-03-04 09:50:00,0,0,0,60,21,9,11,7,6,2,2,44,0,0,6,168
2024-03-04 10:00:00,0,0,0,56,17,6,65,4,8,3,4,36,0,0,10,209
2024-03-04 10:10:00,0,0,0,49,18,8,8,6,7,4,4,32,0,0,3,139
2024-03-04 10:20:00,0,0,0,60,20,11,9,13,9,3,3,86,0,0,7,221
2024-03-04 10:30:00,0,0,0,65,16,5,7,9,13,9,11,183,0,0,3,321
2024-03-04 10:40:00,0,0,0,58,20,5,5,8,8,3,3,208,0,0,2,320
2024-03-04 10:50:00,0,0,0,52,24,6,6,6,6,6,6,188,0,0,7,307
2024-03-04 11:00:00,0,0,0,67,21,3,5,6,6,5,4,47,0,0,2,166
2024-03-04 11:10:00,0,0,0,52,21,7,5,4,5,5,24,97,0,0,1,221
2024-03-04 11:20:00,0,0,0,46,21,8,7,4,8,2,2,145,0,0,4,247
2024-03-04 11:30:00,0,0,0,53,24,7,5,6,11,4,4,102,0,0,4,220
2024-03-04 11:40:00,0,0,0,50,18,5,5,8,9,3,3,94,0,0,3,198
2024-03-04 11:50:00,0,0,0,58,22,6,10,7,5,4,6,100,0,0,3,221
2024-03-04 12:00:00,0,0,0,48,19,3,3,6,15,7,8,111,0,0,4,224
2024-03-04 12:10:00,0,0,0,57,21,11,12,12,16,4,6,63,0,0,7,209
2024-03-04 12:20:00,0,0,0,48,23,5,7,7,8,2,3,102,0,0,1,206
2024-03-04 12:30:00,0,0,0,83,21,7,6,4,6,7,8,116,0,0,3,261
2024-03-04 12:40:00,0,0,0,45,58,7,8,10,11,6,7,114,0,0,1,267
2024-03-04 12:50:00,0,0,0,64,16,4,3,8,18,5,10,141,0,0,5,274
2024-03-04 13:00:00,0,0,0,54,25,8,13,5,7,6,9,81,0,0,6,214
2024-03-04 13:10:00,0,0,0,62,15,3,2,4,7,3,3,99,0,0,2,200
2024-03-04 13:20:00,0,0,0,72,29,10,16,7,10,5,6,86,0,0,3,244
2024-03-04 13:30:00,0,0,0,65,21,4,3,6,6,5,7,93,0,0,4,214
2024-03-04 13:40:00,0,0,0,55,18,3,3,7,13,4,3,81,0,0,2,189
2024-03-04 13:50:00,0,0,0,67,17,9,9,19,8,5,11,80,0,0,5,230
2024-03-04 14:00:00,0,0,0,53,23,4,7,10,9,1,1,76,0,0,3,187
2024-03-04 14:10:00,0,0,0,62,20,9,10,14,13,5,6,101,0,0,3,243
2024-03-04 14:20:00,0,0,0,57,17,11,10,11,13,9,7,67,0,0,6,208
2024-03-04 14:30:00,0,0,0,63,28,10,6,9,13,10,8,86,0,0,3,236
2024-03-04 14:40:00,0,0,0,80,23,15,9,6,9,7,6,76,0,0,4,235
2024-03-04 14:50:00,0,0,0,64,22,6,6,15,15,4,5,83,0,0,1,221
2024-03-04 15:00:00,0,0,0,60,22,6,5,9,14,6,5,86,0,0,4,217
2024-03-04 15:10:00,0,0,0,73,22,7,9,13,13,3,5,91,0,0,2,238
2024-03-04 15:20:00,0,0,0,57,22,5,6,17,9,5,7,130,0,0,0,258
2024-03-04 15:30:00,0,0,0,69,17,3,3,17,17,10,9,77,0,0,2,224
2024-03-04 15:40:00,0,0,0,63,14,5,8,16,9,4,4,110,0,0,6,239
2024-03-04 15:50:00,0,0,0,58,18,8,7,12,9,3,4,79,0,0,8,206
2024-03-04 16:00:00,0,0,0,79,20,7,8,26,22,7,7,84,0,0,10,270
2024-03-04 16:10:00,0,0,0,69,21,3,8,25,14,7,7,97,0,0,3,254
2024-03-04 16:20:00,0,0,0,82,22,1,2,27,9,10,13,172,0,0,1,339
2024-03-04 16:30:00,0,0,0,74,23,5,5,18,8,5,6,164,0,0,4,312
2024-03-04 16:40:00,0,0,0,75,15,7,5,18,21,2,1,194,0,0,3,341
2024-03-04 16:50:00,0,0,0,72,26,12,11,20,16,11,6,171,0,0,1,346
2024-03-04 17:00:00,0,0,0,90,17,4,2,15,3,7,5,272,0,0,3,418
2024-03-04 17:10:00,0,0,0,83,16,10,13,18,8,4,6,87,0,0,7,252
2024-03-04 17:20:00,0,0,0,86,26,7,7,16,10,5,5,96,0,0,3,261
2024-03-04 17:30:00,0,0,0,75,16,12,6,15,14,8,7,85,0,0,4,242
2024-03-04 17:40:00,0,0,0,55,25,11,6,16,12,5,5,97,0,0,5,237
2024-03-04 17:50:00,0,0,0,70,23,7,5,20,17,5,7,105,0,0,7,266
2024-03-04 18:00:00,0,0,0,69,28,7,7,14,17,6,5,118,0,0,3,274
2024-03-04 18:10:00,0,0,0,55,16,5,3,13,22,4,7,144,3,1,1,274
2024-03-04 18:20:00,0,5,20,60,37,4,4,13,15,3,6,264,60,43,6,540
2024-03-04 18:30:00,0,3,17,48,52,7,13,4,7,3,3,134,14,10,2,317
2024-03-04 18:40:00,0,4,21,55,47,4,6,7,21,4,7,93,5,9,3,286
2024-03-04 18:50:00,0,2,11,60,33,7,13,2,8,4,8,72,26,14,4,264
2024-03-04 19:00:00,0,7,18,43,41,3,2,5,9,3,5,101,37,30,5,309
2024-03-04 19:10:00,0,3,13,57,57,5,9,8,13,2,3,72,42,32,1,317
2024-03-04 19:20:00,0,7,12,42,41,4,7,5,9,2,3,61,52,31,1,277
2024-03-04 19:30:00,0,5,11,31,36,6,10,5,11,2,3,76,32,24,1,253
2024-03-04 19:40:00,0,4,16,21,25,2,2,1,2,2,5,68,35,27,0,210
2024-03-04 19:50:00,0,6,5,29,27,3,5,7,16,3,5,33,47,15,0,201
2024-03-04 20:00:00,0,1,12,26,29,1,2,4,4,3,3,50,25,17,2,179
2024-03-04 20:10:00,0,8,9,24,28,2,4,5,13,1,2,125,45,24,0,290
2024-03-04 20:20:00,0,2,13,25,31,2,3,1,5,1,1,82,41,30,0,237
2024-03-04 20:30:00,0,3,10,21,30,0,1,2,8,2,5,84,38,14,3,221
2024-03-04 20:40:00,0,2,5,27,28,2,5,3,5,1,2,52,39,15,1,187
2024-03-04 20:50:00,0,0,7,13,26,1,2,1,4,2,3,46,25,16,0,146
2024-03-04 21:00:00,0,1,6,24,35,2,4,2,7,2,2,66,35,28,2,216
2024-03-04 21:10:00,0,1,3,24,36,1,1,2,5,3,4,68,42,26,0,216
2024-03-04 21:20:00,0,2,6,27,39,0,0,1,3,1,1,51,34,3,0,168
2024-03-04 21:30:00,0,0,6,11,25,0,0,3,8,1,1,59,32,18,0,164
2024-03-04 21:40:00,0,1,3,13,22,1,2,2,4,0,0,64,46,20,0,178
2024-03-04 21:50:00,0,3,14,21,24,1,0,0,2,3,5,41,30,12,1,157
2024-03-04 22:00:00,0,2,7,11,21,0,0,0,2,2,2,46,40,12,0,145
2024-03-04 22:10:00,0,2,3,11,20,0,0,2,6,0,0,53,48,20,0,165
2024-03-04 22:20:00,0,2,14,12,19,0,0,2,6,2,3,95,37,19,0,211
2024-03-04 22:30:00,0,0,7,13,31,1,1,2,6,2,1,195,55,37,0,351
2024-03-04 22:40:00,0,1,4,7,12,0,0,2,5,0,0,200,23,9,1,264
2024-03-04 22:50:00,0,4,9,7,14,0,0,2,6,1,1,189,21,5,1,260
2024-03-04 23:00:00,0,0,9,4,8,0,0,0,3,2,3,261,17,4,0,311
2024-03-04 23:10:00,0,2,10,6,14,0,0,1,2,0,0,194,15,5,0,249
2024-03-04 23:20:00,0,2,5,7,18,0,0,1,2,0,0,239,10,2,0,286
2024-03-04 23:30:00,0,0,0,4,9,0,0,0,2,1,1,252,8,3,0,280
2024-03-04 23:40:00,0,0,5,10,18,1,2,0,0,0,0,159,11,4,0,210
2024-03-04 23:50:00,0,4,4,4,8,0,0,0,0,0,0,36,17,4,0,77
2024-03-05 00:00:00,0,0,1,4,5,0,0,0,3,1,1,380,8,4,0,407
2024-03-05 00:10:00,0,0,0,2,4,0,0,1,2,0,0,167,13,5,0,194
2024-03-05 00:20:00,0,1,1,2,4,0,0,1,4,0,0,143,8,3,0,167
2024-03-05 00:30:00,0,1,1,3,6,0,0,0,0,0,0,177,3,2,0,193
2024-03-05 00:40:00,0,0,0,3,7,0,0,0,0,0,0,291,11,2,0,314
2024-03-05 00:50:00,0,0,0,2,3,0,0,2,5,0,0,44,9,0,0,65
2024-03-05 01:00:00,0,0,0,3,3,0,0,0,0,0,0,36,6,2,0,50
2024-03-05 01:10:00,0,0,0,0,0,0,0,0,0,0,0,34,4,4,0,42
2024-03-05 01:20:00,0,0,0,1,3,0,0,0,0,0,0,15,6,0,0,25
2024-03-05 01:30:00,0,1,2,2,4,0,0,0,0,0,0,31,10,0,0,50
2024-03-05 01:40:00,0,0,0,0,0,0,0,1,4,0,0,34,9,3,0,51
2024-03-05 01:50:00,0,0,0,2,5,0,0,1,2,0,0,22,3,1,0,36
2024-03-05 02:00:00,0,0,0,1,5,0,0,0,0,0,0,21,0,2,0,29
2024-03-05 02:10:00,0,0,2,1,3,0,0,0,0,0,0,13,2,0,0,21
2024-03-05 02:20:00,0,0,0,2,3,0,0,0,0,0,0,11,2,0,0,18
2024-03-05 02:30:00,0,0,0,0,0,0,0,0,0,1,2,23,0,0,0,26
2024-03-05 02:40:00,0,0,0,1,2,0,0,0,0,0,0,44,0,0,0,47
2024-03-05 02:50:00,0,0,0,2,4,0,0,0,0,0,0,15,2,1,0,24
2024-03-05 03:00:00,0,0,0,3,5,0,0,0,0,0,0,23,1,0,0,32
2024-03-05 03:10:00,0,0,0,1,3,0,0,0,0,0,0,22,2,2,0,30
2024-03-05 03:20:00,0,0,0,1,1,0,0,0,0,0,0,21,4,1,0,28
2024-03-05 03:30:00,0,0,0,2,5,1,0,1,2,0,0,43,4,0,0,58
2024-03-05 03:40:00,0,0,0,4,7,0,1,0,0,0,0,30,2,0,0,44
2024-03-05 03:50:00,0,0,0,4,8,1,1,0,0,0,0,33,0,0,0,47
2024-03-05 04:00:00,0,1,3,2,4,0,0,0,0,0,0,31,4,2,0,47
2024-03-05 04:10:00,0,4,2,2,2,0,0,0,0,0,0,18,2,0,0,30
2024-03-05 04:20:00,0,0,0,6,15,1,2,2,3,1,0,19,6,1,0,56
2024-03-05 04:30:00,0,0,0,7,11,2,4,0,0,0,0,260,5,1,0,290
2024-03-05 04:40:00,0,1,1,6,16,1,2,0,0,0,0,112,5,1,0,145
2024-03-05 04:50:00,0,0,3,3,3,0,0,0,0,0,0,309,4,1,0,323
2024-03-05 05:00:00,0,0,0,14,18,0,0,1,6,1,1,115,10,1,0,167
2024-03-05 05:10:00,0,0,0,19,17,1,2,0,2,1,1,28,16,8,1,96
2024-03-05 05:20:00,0,1,5,34,37,4,7,2,6,0,0,41,14,5,0,156
2024-03-05 05:30:00,0,1,3,39,23,9,17,1,3,1,1,31,33,6,0,168
2024-03-05 05:40:00,0,0,4,59,50,13,24,1,2,1,1,172,21,10,0,358
2024-03-05 05:50:00,0,4,2,56,53,12,16,2,6,1,2,40,23,7,0,224
2024-03-05 06:00:00,0,4,7,68,48,8,18,1,4,1,1,40,42,10,1,253
2024-03-05 06:10:00,0,1,9,98,39,8,18,3,7,2,4,37,29,6,1,262
2024-03-05 06:20:00,0,3,5,93,40,9,17,2,6,1,1,44,50,21,6,298
2024-03-05 06:30:00,0,7,7,102,62,22,24,2,5,2,3,59,20,14,1,330
2024-03-05 06:40:00,0,1,12,123,59,19,32,1,4,1,1,73,39,26,0,391
2024-03-05 06:50:00,0,3,18,138,54,20,26,7,10,1,1,115,21,11,2,427
2024-03-05 07:00:00,0,1,1,125,19,26,20,8,11,2,1,150,0,0,1,365
2024-03-05 07:10:00,0,0,0,144,14,20,15,9,5,4,7,81,0,0,2,301
2024-03-05 07:20:00,0,0,0,138,20,23,15,8,6,2,2,57,0,0,5,276
2024-03-05 07:30:00,0,0,0,154,17,22,17,5,7,4,3,57,0,0,10,296
2024-03-05 07:40:00,0,0,0,140,19,23,12,10,8,2,2,61,0,0,6,283
2024-03-05 07:50:00,0,0,0,138,21,28,18,9,9,4,4,55,0,0,5,291
